Date,IWF,IWM,MTUM,SPY,TWST,VLUE,VXX
2019-10-04,-0.38143615793119373,-0.994920341722466,-2.649849919187255,-3.9234587854998844,1.0,-2.5951281459247286,0.0
2019-10-07,-0.3649139243471133,-1.047195221922942,-2.65757114416208,-3.9783346996135385,1.0,-2.6629581918257412,0.0
2019-10-08,-0.3653598595669983,-1.0526623756582798,-2.650789935634874,-3.9726155646576946,1.0,-2.6613224107665303,0.0
2019-10-09,-0.36875725900116146,-1.048780487804878,-2.6004645760743323,-3.971312427409989,1.0,-2.6252032520325206,0.0
2019-10-10,-0.3535892380841934,-1.0765394874173722,-2.587846457149484,-3.9655572306621822,1.0,-2.6133596196219413,0.0
2019-10-11,-0.35489105238757535,-1.0898238293926752,-2.599327770050997,-3.958738989337042,1.0,-2.587389893370422,0.0
2019-10-14,-0.36990414597528587,-1.0545097586326366,-2.6147361127150943,-3.966277861184895,1.0,-2.5432497978981408,0.0
2019-10-15,-0.3747256555388703,-1.0510569481344578,-2.6132609449000808,-3.9662700704632092,1.0,-2.5460321127411345,0.0
2019-10-16,-0.363615428900403,-1.0447898675877951,-2.6332757628094416,-3.9565918249856074,1.0,-2.515831894070236,0.0
2019-10-17,-0.35713460427498556,-1.0664355863662622,-2.6283073367995375,-3.9855574812247254,1.0,-2.516580011554015,0.0
2019-10-18,-0.31586878405007535,-1.1460530891387504,-2.6836675553494844,-3.926857540280515,1.0,-2.5190680421931146,0.0
2019-10-21,-0.3303519572540365,-1.0993146706934604,-2.6912533395284006,-3.9353002671622717,1.0,-2.5595307236612848,0.0
2019-10-22,-0.32079414838035525,-1.079530941599907,-2.7025426680599094,-3.941019389295252,1.0,-2.5664692906072215,0.0
2019-10-23,-0.33168487636572747,-1.0846463484761357,-2.672340425531915,-3.870155261644623,1.0,-2.5420356526739507,0.0
2019-10-24,-0.39951037537887624,-1.044882256936349,-2.8217533224527864,-3.8685008160410357,1.0,-2.523082303567265,0.0
2019-10-25,-0.4187431091510474,-0.991289966923925,-2.6272326350606394,-3.621609702315325,1.0,-2.3663726571113557,0.0
2019-10-28,-0.0,-0.7417308563661079,-2.210965111010421,-3.2869053013140004,1.0,-1.8224739465337563,0.0
2019-10-29,-0.0,-0.7480452580259406,-2.3019961365099806,-3.2995124643547054,1.0,-1.8492319013890166,0.0
2019-10-30,-0.0,-0.7476415094339621,-2.2617017416545715,-3.240747460087083,1.0,-1.8210268505079825,0.0
2019-10-31,-0.0,-0.7377495462794917,-2.2687840290381125,-3.2060798548094374,1.0,-1.8618874773139744,0.0
2019-11-01,-0.0,-0.7536654220927056,-2.290410709407158,-3.2121846826336395,1.0,-1.850377925507695,0.0
2019-11-04,-0.0,-0.7321284781247205,-2.3131430616444484,-3.1011899436342487,1.0,-1.8003936655632102,0.0
2019-11-05,-0.0,-0.7861113642577235,-2.5632005832497953,-3.060694431787114,1.0,-1.7032716668185548,0.0
2019-11-06,-0.0,-0.7810551781892622,-2.6383176700474555,-3.119382153159021,1.0,-1.7660742532799851,0.0
2019-11-07,-0.0,-0.789974796975637,-2.6315691216279284,-3.1378698777186598,1.0,-1.7750396714272378,0.0
2019-11-08,-0.0,-0.7543581616481775,-2.640440011186725,-3.1422578540132373,1.0,-1.7853081010534166,0.0
2019-11-11,-0.0,-0.7064040328603435,-2.7298356982823,-3.1026885735623595,1.0,-1.7964899178491411,0.0
2019-11-12,-0.0,-0.6148406648911745,-2.6882174671687022,-3.0831113968224817,1.0,-1.797410230507852,0.0
2019-11-13,-0.0,-0.6384543761638735,-2.913500931098697,-3.006145251396648,1.0,-1.752886405959032,0.0
2019-11-14,-0.0,-0.6240182648401826,-2.8468493150684933,-2.908310502283105,1.0,-1.7531506849315068,0.0
2019-11-15,-0.0,-0.6257781032588795,-2.865342365433907,-2.9044306114976197,1.0,-1.7586049066276088,0.0
2019-11-18,-0.0,-0.6211494252873563,-2.8852413793103446,-2.9249655172413793,1.0,-1.7639540229885058,0.0
2019-11-19,-0.0024871202700302007,-0.8173743116006396,-2.6538461538461537,-2.738852371646829,1.0,-1.6701012613252797,0.0
2019-11-20,-0.0,-0.8339094212532128,-2.643180005317735,-2.7334928653726847,1.0,-1.6522201542143047,0.0
2019-11-21,-0.05854779411764706,-0.8136029411764707,-2.8071691176470592,-2.783731617647059,1.0,-1.7281250000000001,0.0
2019-11-22,-0.14400069607587226,-0.7406247280953624,-2.6884190376751063,-2.620551640128774,1.0,-1.5073523014008527,0.0
2019-11-25,-0.15387949718248808,-0.7393151278716948,-2.678977026441266,-2.606241872561769,1.0,-1.4908539228435198,0.0
2019-11-26,-0.16861263736263737,-0.702867445054945,-2.6573660714285716,-2.564217032967033,1.0,-1.4921016483516485,0.0
2019-11-27,-0.16643776824034334,-0.7236051502145923,-2.63862660944206,-2.55519313304721,1.0,-1.4998283261802574,0.0
2019-11-29,-0.20452370595911265,-0.7194432361896477,-2.7030013049151806,-2.593997390169639,1.0,-1.4784688995215312,0.0
2019-12-02,-0.2387940942445407,-0.7426399080541066,-2.809123861727522,-2.58756962249138,1.0,-1.4629122093537266,0.0
2019-12-03,-0.2518829917673848,-0.7258714310737432,-2.7707129094412326,-2.5548257137852515,1.0,-1.4548957785952004,0.0
2019-12-04,-0.2903732124171608,-0.7832228810603418,-2.7222706662016045,-2.500261597488664,1.0,-1.4238751307987443,0.0
2019-12-05,-0.2941850220264317,-0.7785903083700441,-2.7631718061674007,-2.514361233480176,1.0,-1.4601762114537444,0.0
2019-12-06,-0.3814137064944385,-0.8482238966630786,-2.788661643344098,-2.5412630068173665,1.0,-1.410566917832795,0.0
2019-12-09,-0.3138969873663751,-0.7015637423800689,-2.795476632211326,-2.5891863238802015,1.0,-1.4344906793886385,0.0
2019-12-10,-0.14415332857579774,-0.6394127841777959,-3.5996533795493937,-3.271383423386686,1.0,-1.5401162197981446,0.0
2019-12-11,-0.14963615865532437,-0.6289843189504971,-3.6283693758327353,-3.2858460592395202,1.0,-1.5563185405350006,0.0
2019-12-12,-0.179390480073387,-0.5901539088777902,-3.589950056059525,-3.2701049842014065,1.0,-1.5630414840485167,0.0
2019-12-13,-0.19041769041769038,-0.5993038493038493,-3.656224406224406,-3.2642301392301394,1.0,-1.5272317772317772,0.0
2019-12-16,-0.2150025342118601,-0.5901672579827674,-3.6641662442980234,-3.2255448555499235,1.0,-1.441865179929042,0.0
2019-12-17,-0.4054453355846349,-0.5067539046010975,-3.8584845926551288,-3.3488813845504435,1.0,-1.4335162515829463,0.0
2019-12-18,-0.464289848362079,-0.5086236832966778,-4.307442991086932,-3.7065632596365323,1.0,-1.5884940386618822,0.0
2019-12-19,-0.46182538757430935,-0.5416715234875858,-4.3463107588297,-3.7070754167152344,1.0,-1.599487119710922,0.0
2019-12-20,-0.45916299034219626,-0.6108262787647549,-4.4697746512459755,-3.7918206748539407,1.0,-1.5916299034219625,0.0
2019-12-23,-0.4664201359895026,-0.651556721937254,-4.455445544554455,-3.798282237862341,1.0,-1.557199093403316,0.0
2019-12-24,-0.5063320825515948,-0.6669793621013134,-4.31672138836773,-3.727134146341464,1.0,-1.5086772983114447,0.0
2019-12-26,-0.47078677839851024,-0.6563081936685289,-4.292248603351956,-3.684124767225326,1.0,-1.5353817504655496,0.0
2019-12-27,-0.4273514411101886,-0.7136757205550943,-4.427944490570513,-3.726960028466374,1.0,-1.5650575257976518,0.0
2019-12-30,-0.5018280457601132,-0.7173015685812005,-4.442387073947399,-3.709399693360066,1.0,-1.4230451704210403,0.0
2019-12-31,-0.48519602106495024,-0.6925687536571095,-4.431714452896431,-3.681568168519602,1.0,-1.4117027501462844,0.0
2020-01-02,-0.48962703962703963,-0.7075757575757575,-4.407692307692308,-3.654195804195804,1.0,-1.3959207459207459,0.0
2020-01-03,-0.4351873400046544,-0.705259483360484,-4.4148242960204795,-3.6346288107982314,1.0,-1.4461252036304397,0.0
2020-01-06,-0.4892587346553352,-0.7492917847025495,-4.4756846081208685,-3.637983947119924,1.0,-1.451251180358829,0.0
2020-01-07,-0.5221386800334168,-0.7455543620957155,-4.51641007280105,-3.7115407566535383,1.0,-1.4388351831960855,0.0
2020-01-08,-0.5084323040380048,-0.7364608076009502,-4.5159144893111645,-3.7140142517814727,1.0,-1.4017814726840856,0.0
2020-01-09,-0.5130164795796514,-0.7645091951277764,-4.5254358729400535,-3.714592787198472,1.0,-1.4242894673990925,0.0
2020-01-10,-0.5561388855745137,-0.7670922324304976,-4.512945949170744,-3.6814222646462236,1.0,-1.4141510559599093,0.0
2020-01-13,-0.5685806374597111,-0.7680553897576697,-4.5252477020413036,-3.6713620627909753,1.0,-1.4042019816163305,0.0
2020-01-14,-0.712234555984556,-0.7194739382239383,-4.6117277992278,-3.694256756756757,1.0,-1.3280646718146718,0.0
2020-01-15,-0.7325763981157145,-0.7345089986713371,-4.609977050368402,-3.680033820509723,1.0,-1.3216572049764463,0.0
2020-01-16,-0.7321975732320137,-0.7654124279936267,-4.7241083466111045,-3.7276627037627166,1.0,-1.307022919475426,0.0
2020-01-17,-0.7636475662353666,-0.7431916204559458,-4.7319778188539745,-3.773136167590881,1.0,-1.3107825015403574,0.0
2020-01-21,-0.793709300896916,-0.753778105418356,-4.680673301388377,-3.7668018184052094,1.0,-1.2915591596019167,0.0
2020-01-22,-0.7943637706128476,-0.7656903765690376,-4.673394043809992,-3.784764952005907,1.0,-1.2878414964312086,0.0
2020-01-23,-0.8306180823280688,-0.7469220246238031,-4.693446088794927,-3.8091033453550556,1.0,-1.356298967790076,0.0
2020-01-24,-0.8286921929388363,-0.7660367976131278,-4.703505718547986,-3.812531079065142,1.0,-1.320611636001989,0.0
2020-01-27,-0.7869462712495348,-0.7205608636307235,-4.751954336766349,-3.7989825040327583,1.0,-1.350043429705919,0.0
2020-01-28,-0.7081967213114755,-0.8833543505674654,-4.967717528373266,-3.8138713745271122,1.0,-1.2370744010088275,0.0
2020-01-29,-0.6626861996799213,-0.8946202142065739,-4.876523451926628,-3.7113135541056264,1.0,-1.165702326726579,0.0
2020-01-30,-0.7230542597593911,-0.8637368033390621,-4.829364105082249,-3.7465013503560027,1.0,-1.113307144610852,0.0
2020-01-31,-0.6839037698412698,-0.9269593253968254,-4.8665674603174605,-3.783110119047619,1.0,-1.1402529761904763,0.0
2020-02-03,-0.691779967568916,-0.8836223026069602,-4.918672820256954,-3.805787701135088,1.0,-1.173631034052638,0.0
2020-02-04,-0.6578196700979785,-0.8519161602381249,-4.89271983132829,-3.8026789036338835,1.0,-1.1971970730497334,0.0
2020-02-05,-0.5549026808666911,-0.8728118496756029,-4.893622230383156,-3.7786754804749667,1.0,-1.141388174807198,0.0
2020-02-06,-0.6234269119070668,-0.8840755082284607,-4.871248789932236,-3.68284123910939,1.0,-1.0390851887705712,0.0
2020-02-07,-0.7923853328222817,-0.8717260764021975,-5.120735914143349,-3.838507729653762,1.0,-1.1529321579149099,0.0
2020-02-10,-0.815374677002584,-0.827390180878553,-5.202971576227391,-3.904134366925065,1.0,-1.1698966408268736,0.0
2020-02-11,-0.7779927760577915,-0.8191434468524251,-5.18782249742002,-3.8992518059855517,1.0,-1.2155572755417956,0.0
2020-02-12,-0.8095798979191204,-0.7987174453605549,-5.2801989268420355,-3.994765083104306,1.0,-1.2040308860096844,0.0
2020-02-13,-0.8020669806384093,-0.8218210361067505,-5.288461538461539,-3.9973835688121406,1.0,-1.1724228152799583,0.0
2020-02-14,-0.8120558041589891,-0.8242958673335088,-5.314293235061857,-3.999078704922348,1.0,-1.2116346406949197,0.0
2020-02-18,-0.8045023696682464,-0.8339915745129016,-5.300026329647183,-3.990521327014218,1.0,-1.2359136387572407,0.0
2020-02-19,-0.8079575596816977,-0.910212201591512,-5.332095490716181,-3.976525198938992,1.0,-1.2359416445623341,0.0
2020-02-20,-0.826391696994204,-0.9153524733791615,-5.425259468931123,-4.049063216066855,1.0,-1.2628386575010107,0.0
2020-02-21,-0.8707263389581804,-1.1304475421863536,-5.885399853264857,-4.324724871606749,1.0,-1.4620689655172414,0.0
2020-02-24,-0.7936814001779888,-1.197864135271433,-5.977306437258974,-4.391278552358351,1.0,-1.4721150993770398,0.0
2020-02-25,-0.6301682349586543,-1.365839749073282,-5.942258340461934,-4.012974051896208,1.0,-1.3058169375534647,0.0
2020-02-26,-0.6328792735042735,-1.2079326923076923,-5.620325854700854,-3.8255876068376065,1.0,-1.0678418803418803,0.0
2020-02-27,-0.6688794476898566,-1.1895910780669146,-5.563329792883697,-3.8116038236856085,1.0,-1.0434147636749866,0.0
2020-02-28,-0.5301649839940902,-1.497906919477961,-5.069687269145531,-3.2914306820980057,1.0,-0.9230485102191578,0.0
2020-03-02,-0.6302365697387876,-1.3960078856579596,-5.02180877279448,-3.3404386397240025,1.0,-0.932971907343519,0.0
2020-03-03,-0.5160856406232485,-1.6358031610805965,-4.317677390427082,-2.959982064790943,1.0,-0.780069498935097,0.0
2020-03-04,-0.2533698630136987,-1.8214794520547946,-4.446575342465754,-2.769972602739726,1.0,-0.6676164383561645,0.0
2020-03-05,-0.2196875,-2.1217708333333336,-4.024791666666666,-2.5100000000000002,1.0,-0.5405208333333333,0.0
2020-03-06,-0.2389771651057561,-2.3518888771966746,-4.048826686309586,-2.426181205934968,1.0,-0.4571188045880248,0.0
2020-03-09,-0.23643328367737818,-2.347627154713769,-4.1585443711427965,-2.461055543732709,1.0,-0.4370078740157481,0.0
2020-03-10,-1.074298245614035,-1.316140350877193,-3.3106140350877196,-1.9521052631578946,1.0,-0.1187719298245614,0.0
2020-03-11,-0.7881733127441185,-1.8532110091743121,-3.650831138159688,-1.7913525297483877,1.0,-0.0,0.0
2020-03-12,-0.844138617144752,-1.4791079422981264,-3.2800530591941635,-1.6871994694080583,1.0,-0.0,0.0
2020-03-13,-0.9883674818241904,-0.9655651024454727,-2.3691341705221416,-1.2863185723727693,1.0,-0.0,0.0
2020-03-16,-0.7027107714353953,-1.139539049438739,-2.1269405302125626,-1.0017315500358253,1.0,-0.0,0.0
2020-03-17,-0.773092967818832,-0.8539928486293206,-1.30502582439412,-0.9592769169646403,1.0,-0.07484108065156933,0.0
2020-03-18,-0.7460962049794536,-0.8600918540004835,-1.2196760937877689,-0.9312061880589799,1.0,-0.07739908145999516,0.0
2020-03-19,-0.7392062594268477,-0.7868589743589745,-1.1868872549019607,-0.9153469079939669,1.0,-0.08512443438914027,0.0
2020-03-20,-0.7598169115875693,-0.9282100698626836,-1.1692122380149361,-0.9324018308841242,1.0,-0.028475066249096605,0.0
2020-03-23,-0.772630970724191,-1.055325500770416,-1.0494510785824345,-0.9339849768875192,1.0,-0.003659476117103236,0.0
2020-03-24,-0.7830544032804081,-1.0797692271015114,-0.9780670385734039,-0.9048776998998713,1.0,-0.02226672388308778,0.0
2020-03-25,-0.7608705387129998,-1.0501544937530787,-0.8074873494245668,-0.8595674174913797,1.0,-0.0,0.0
2020-03-26,-0.7644822187430105,-1.049474390516663,-0.8014314471035563,-0.8578841422500559,1.0,-0.0,0.0
2020-03-27,-0.7485459395635631,-1.0280753924869899,-0.7556741155376744,-0.8408186469584991,1.0,-0.0,0.0
2020-03-30,-0.7240718979849414,-1.0142751447099274,-0.7796492144318231,-0.8341820080950516,1.0,-0.0,0.0
2020-03-31,-0.7156726768377253,-1.0201976421636616,-0.771497919556172,-0.8268897364771151,1.0,-0.0,0.0
2020-04-01,-0.7133321775312067,-1.0215846047156727,-0.7760488904299583,-0.8233356449375866,1.0,-0.0,0.0
2020-04-02,-0.7161568326293785,-0.9735910235078288,-0.7583514655062076,-0.8182942958317335,1.0,-0.0,0.0
2020-04-03,-0.7147184300341297,-0.9743600682593857,-0.7583191126279863,-0.8188566552901024,1.0,-0.0,0.0
2020-04-06,-0.7155047974866265,-0.9457841555574424,-0.7572386855735755,-0.8270357476437123,1.0,-0.0,0.0
2020-04-07,-0.6889724310776942,-0.8936507936507936,-0.7420217209690894,-0.8524644945697578,1.0,-0.0,0.0
2020-04-08,-0.7078423060618906,-0.8872827469266639,-0.7807969478592623,-0.8632047477744808,1.0,-0.0,0.0
2020-04-09,-0.6999874366598265,-0.8646090707316052,-0.7859625612462834,-0.8371791113530718,1.0,-0.0,0.0
2020-04-13,-0.7177172202435186,-0.8001325271266463,-0.7900273337198708,-0.8335956266048206,1.0,-0.0,0.0
2020-04-14,-0.6654561594641488,-0.7693176774401808,-0.8018803211879111,-0.7983295000605254,1.0,-0.0,0.0
2020-04-15,-0.6367958449860167,-0.7864562524970035,-0.7802237315221733,-0.7917299240910907,1.0,-0.0,0.0
2020-04-16,-0.6558508939974457,-0.7498403575989783,-0.7985712005108556,-0.7867975734355045,1.0,-0.0,0.0
2020-04-17,-0.6705325253822384,-0.7347405594124965,-0.8180504835667564,-0.7896785585296361,1.0,-0.0,0.0
2020-04-20,-0.6778488604558176,-0.7133146741303479,-0.8281487405037985,-0.7791283486605358,1.0,-0.0,0.0
2020-04-21,-0.6685462415121313,-0.7147678989794702,-0.8319501250843824,-0.7556685065321844,1.0,-0.0,0.0
2020-04-22,-0.6522597977243995,-0.73028603034134,-0.8145543615676358,-0.753555625790139,1.0,-0.0,0.0
2020-04-23,-0.6439751455088879,-0.7342299826962404,-0.8062372188139059,-0.748230297310052,1.0,-0.0,0.0
2020-04-24,-0.642008341858818,-0.7221610136145432,-0.8184071771464548,-0.7522625324624224,1.0,-0.0,0.0
2020-04-27,-0.6632668950482716,-0.7356742447835566,-0.7569293055123015,-0.7370367486764248,1.0,-0.0,0.0
2020-04-28,-0.6711292200232829,-0.7228172293364378,-0.7493597206053552,-0.7371362048894063,1.0,-0.0,0.0
2020-04-29,-0.6662666924714534,-0.7179020708341397,-0.7528933617185987,-0.7336946003483645,1.0,-0.0,0.0
2020-04-30,-0.6668338993516517,-0.6780642173510342,-0.7671349181846249,-0.7472213646187094,1.0,-0.0,0.0
2020-05-01,-0.678539865513929,-0.6678194044188281,-0.7534293948126802,-0.7427089337175793,1.0,-0.0,0.0
2020-05-04,-0.6776109110412996,-0.6568845299210789,-0.7545015707608613,-0.7421270400735577,1.0,-0.0,0.0
2020-05-05,-0.6806542020194265,-0.6561984105655162,-0.7636196107037279,-0.7387415057396246,1.0,-0.0,0.0
2020-05-06,-0.6802133701742268,-0.6580704582086115,-0.7598050502724691,-0.7395425589070536,1.0,-0.0,0.0
2020-05-07,-0.7137688207602226,-0.6585223514764814,-0.776952106757966,-0.7413142434735245,1.0,-0.0,0.0
2020-05-08,-0.7107383333982018,-0.6562098626084926,-0.7848051998598841,-0.7403572957614915,1.0,-0.0,0.0
2020-05-11,-0.7097402344510653,-0.6611753709545508,-0.783502745647856,-0.7401176149861743,1.0,-0.0,0.0
2020-05-12,-0.7086188103394581,-0.6642011834319527,-0.7786515104328869,-0.7413967611336033,1.0,-0.0,0.0
2020-05-13,-0.7080518673810079,-0.6475658047985092,-0.7814271294355152,-0.7452441959779487,1.0,-0.0,0.0
2020-05-14,-0.7086079875920899,-0.6361768127181078,-0.7883675843350135,-0.7443195036835982,1.0,-0.0,0.0
2020-05-15,-0.7124248885442914,-0.6355495251017639,-0.7891839503779802,-0.7395619306067067,1.0,-0.0,0.0
2020-05-18,-0.7169234342339552,-0.6473639389951227,-0.7770767206007587,-0.7294650460633274,1.0,-0.0,0.0
