Date,FFG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-14,1.0,-0.0,-0.3416895255511531,-0.0,-0.5247637915269734,-0.6734227369704358,0.0
2019-05-15,1.0,-0.0,-0.3405059757923317,-0.0,-0.5221903626075262,-0.6747950975665458,0.0
2019-05-16,1.0,-0.0,-0.33767903974177926,-0.0,-0.513566673391164,-0.6704407908008876,0.0
2019-05-17,1.0,-0.0,-0.3386885576148268,-0.0,-0.5050110797743755,-0.6744309024979855,0.0
2019-05-20,1.0,-0.0,-0.32467107745717094,-0.0,-0.512741817815904,-0.6782470881235693,0.0
2019-05-21,1.0,-0.0,-0.32158501586022853,-0.0,-0.5149539298121948,-0.6809576557071648,0.0
2019-05-22,1.0,-0.0,-0.3170032442220154,-0.0,-0.5196539496516863,-0.6782435932902446,0.0
2019-05-23,1.0,-0.0,-0.3183645775745087,-0.0,-0.5282957229733125,-0.6662562195305824,0.0
2019-05-24,1.0,-0.0,-0.31430362291588315,-0.0,-0.5273661777610631,-0.6655634950482637,0.0
2019-05-28,1.0,-0.0,-0.320190739114067,-0.0,-0.5249341197138914,-0.664600326264274,0.0
2019-05-29,1.0,-0.0,-0.3240182785979713,-0.0,-0.5226975996786181,-0.6640805463493019,0.0
2019-05-30,1.0,-0.0,-0.3208745418946734,-0.0,-0.5199307194136252,-0.669360911692354,0.0
2019-05-31,1.0,-0.0,-0.3192307692307692,-0.0,-0.5017596782302665,-0.6928355957767723,0.0
2019-06-03,1.0,-0.0,-0.3175704445835943,-0.0,-0.5012899185973702,-0.6858108954289293,0.0
2019-06-04,1.0,-0.0,-0.30786984772082987,-0.0,-0.4851609342465066,-0.7156870123679786,0.0
2019-06-05,1.0,-0.0,-0.2974996890160468,-0.0,-0.4905834058962558,-0.6997885309118049,0.0
2019-06-06,1.0,-0.0,-0.32033474460868056,-0.0,-0.45289559038352023,-0.7026913268464186,0.0
2019-06-07,1.0,-0.0,-0.32001482579688656,-0.0,-0.4513713862120089,-0.6995799357548801,0.0
2019-06-10,1.0,-0.0,-0.32200831436207067,-0.0,-0.4400178164901515,-0.7124863901811344,0.0
2019-06-11,1.0,-0.0,-0.32104298732171155,-0.0,-0.43893621236133123,-0.7162737717908083,0.0
2019-06-12,1.0,-0.0,-0.3245538035002599,-0.0,-0.4365918261257024,-0.7142857142857142,0.0
2019-06-13,1.0,-0.0,-0.32027130727529274,-0.0,-0.43723543827511946,-0.7179245983612644,0.0
2019-06-14,1.0,-0.0,-0.32505396888414684,-0.0,-0.4322225254956453,-0.7240266990893527,0.0
2019-06-17,1.0,-0.0,-0.32080666765887783,-0.0,-0.4346877015428883,-0.7250334871260604,0.0
2019-06-18,1.0,-0.0,-0.3113042190238724,-0.0,-0.43288814279013504,-0.724516750191325,0.0
2019-06-19,1.0,-0.0,-0.3021165197204317,-0.0,-0.43589933565483685,-0.7316440690523821,0.0
2019-06-20,1.0,-0.0,-0.30159517725569973,-0.0,-0.44203527748145577,-0.7371802823190852,0.0
2019-06-21,1.0,-0.0,-0.3062575956744959,-0.0,-0.4367915870929338,-0.7371710607901981,0.0
2019-06-24,1.0,-0.0,-0.3037267080745341,-0.0,-0.43515527950310556,-0.7455900621118011,0.0
2019-06-25,1.0,-0.0,-0.31398573692551507,-0.0,-0.42370740887480196,-0.7385350633914423,0.0
2019-06-26,1.0,-0.0,-0.3159481161210624,-0.0,-0.41867819641754167,-0.736059295861643,0.0
2019-06-27,1.0,-0.0,-0.32210081946858704,-0.0,-0.45031040476781725,-0.7108269183014652,0.0
2019-06-28,1.0,-0.0,-0.342554780876494,-0.0,-0.4359312749003984,-0.7115537848605578,0.0
2019-07-01,1.0,-0.0,-0.3468574984443062,-0.0,-0.4316365899191039,-0.7106160547604232,0.0
2019-07-02,1.0,-0.0,-0.3506564551422319,-0.0,-0.4263228565744977,-0.7095931967376169,0.0
2019-07-03,1.0,-0.0,-0.3552765188102137,-0.0,-0.4158803279094534,-0.7054758897392079,0.0
2019-07-05,1.0,-0.0,-0.33614756127754397,-0.0,-0.4298836345630107,-0.7098291656350583,0.0
2019-07-08,1.0,-0.0,-0.3391875154817934,-0.0,-0.42675253901411936,-0.7111468912558832,0.0
2019-07-09,1.0,-0.0,-0.3332509759351683,-0.0,-0.4214310421505164,-0.71606463408608,0.0
2019-07-10,1.0,-0.0,-0.33157660332541566,-0.0,-0.4282709817893903,-0.7143952889944576,0.0
2019-07-11,1.0,-0.0,-0.3294717560275261,-0.0,-0.4360364374473984,-0.7098618743502154,0.0
2019-07-12,1.0,-0.0,-0.3438406785545994,-0.0,-0.4359018873539843,-0.7003546539024329,0.0
2019-07-15,1.0,-0.0,-0.3486941640417669,-0.0,-0.44604280860140383,-0.6854832709144573,0.0
2019-07-16,1.0,-0.0,-0.35052467068542087,-0.0,-0.4526059884398799,-0.6775818014933889,0.0
2019-07-17,1.0,-0.0,-0.35164562613160044,-0.0,-0.44971353456186913,-0.6788610828641584,0.0
2019-07-18,1.0,-0.0,-0.35326208247576063,-0.0,-0.45334391350707964,-0.6731222258040519,0.0
2019-07-19,1.0,-0.0,-0.3574489164086687,-0.0,-0.4481733746130031,-0.6711578947368421,0.0
2019-07-22,1.0,-0.0,-0.3887052948520232,-0.0,-0.4299527551345132,-0.6292379623509828,0.0
2019-07-23,1.0,-0.0,-0.3931569544041704,-0.0,-0.4274211312073227,-0.6268631146136715,0.0
2019-07-24,1.0,-0.0,-0.3961816179170236,-0.0,-0.4339003793905275,-0.6175988251132052,0.0
2019-07-25,1.0,-0.0,-0.3965939690934232,-0.0,-0.4134543072705659,-0.6158754033138448,0.0
2019-07-26,1.0,-0.0,-0.39660235408324235,-0.0,-0.41315374347773326,-0.6171581118796263,0.0
2019-07-29,1.0,-0.0,-0.3844398592062144,-0.0,-0.41556014079378567,-0.6274790629930818,0.0
2019-07-30,1.0,-0.0,-0.38486730386686724,-0.0,-0.41574887196157395,-0.6252729125224394,0.0
2019-07-31,1.0,-0.0,-0.39594253543001356,-0.0,-0.4100902737332557,-0.6206804503979809,0.0
2019-08-01,1.0,-0.0,-0.40508293723930544,-0.0,-0.40462217479871954,-0.6153603647298477,0.0
2019-08-02,1.0,-0.0,-0.4054787878787879,-0.0,-0.4035636363636364,-0.6152,0.0
2019-08-05,1.0,-0.0,-0.40731814198071864,-0.0,-0.4053461875547765,-0.6218473074301295,0.0
2019-08-06,1.0,-0.0,-0.40733349362827603,-0.0,-0.37441692714594854,-0.6226737196441452,0.0
2019-08-07,1.0,-0.0,-0.409033967718622,-0.0,-0.35854011081667064,-0.6414839797639124,0.0
2019-08-08,1.0,-0.0,-0.410882027072595,-0.0,-0.3577725323955875,-0.6399393034346548,0.0
2019-08-09,1.0,-0.0,-0.4091127674921856,-0.0,-0.3541476316422217,-0.6411637412839625,0.0
2019-08-12,1.0,-0.0,-0.40849665363302706,-0.0,-0.36630124499244365,-0.624031472641351,0.0
2019-08-13,1.0,-0.0,-0.4055787804526452,-0.0,-0.3677382153668733,-0.629258565181875,0.0
2019-08-14,1.0,-0.0,-0.41000335361471757,-0.0,-0.35749532889378627,-0.6279643558664303,0.0
2019-08-15,1.0,-0.0,-0.4109178882820734,-0.0,-0.36028073201111427,-0.6241257066206765,0.0
2019-08-16,1.0,-0.0,-0.406344410876133,-0.0,-0.3695151776722774,-0.6218529707955691,0.0
2019-08-19,1.0,-0.0,-0.39932067167392243,-0.0,-0.37214753863081856,-0.6205329378558101,0.0
2019-08-20,1.0,-0.0,-0.4011121452948617,-0.0,-0.36960931720006684,-0.6158564234743801,0.0
2019-08-21,1.0,-0.0,-0.4023328483171528,-0.0,-0.3695823295088615,-0.6134102998354125,0.0
2019-08-22,1.0,-0.0,-0.40410060793896774,-0.0,-0.3693169626892359,-0.6106568124925498,0.0
2019-08-23,1.0,-0.0,-0.3979671990669111,-0.0,-0.36526147913641666,-0.6171002832591463,0.0
2019-08-26,1.0,-0.0,-0.39895635673624286,-0.0,-0.3628083491461101,-0.6101518026565466,0.0
2019-08-27,1.0,-0.0,-0.3978339179069106,-0.0,-0.36048440610484406,-0.6115745568300313,0.0
2019-08-28,1.0,-0.0,-0.4103848619387925,-0.0,-0.34782402241268784,-0.6160165246088464,0.0
2019-08-29,1.0,-0.0,-0.4120856959832974,-0.0,-0.3470782224963819,-0.6133716102398633,0.0
2019-08-30,1.0,-0.0,-0.40098601184157767,-0.0,-0.353029981364848,-0.6048640105677824,0.0
2019-09-03,1.0,-0.0,-0.4020762062050253,-0.0,-0.3538044119381857,-0.6034446148401557,0.0
2019-09-04,1.0,-0.0,-0.4057053794927502,-0.0,-0.3532565059273603,-0.6025362489963633,0.0
2019-09-05,1.0,-0.0,-0.3950926035153946,-0.0,-0.349935118556093,-0.6142739176595493,0.0
2019-09-06,1.0,-0.0,-0.3940671975872956,-0.0,-0.3521511710098487,-0.6099382686961029,0.0
2019-09-09,1.0,-0.0,-0.3956429580781913,-0.0,-0.352637776731041,-0.6068770607630712,0.0
2019-09-10,1.0,-0.0,-0.3984288376701503,-0.0,-0.32989690721649484,-0.6307768524853146,0.0
2019-09-11,1.0,-0.0,-0.4139325842696629,-0.0,-0.299183914843288,-0.6523240685984625,0.0
2019-09-12,1.0,-0.0,-0.42967953127594466,-0.0,-0.29333206822117325,-0.6490499798372749,0.0
2019-09-13,1.0,-0.0,-0.4225614730217923,-0.0,-0.28420929961542946,-0.6239599114322341,0.0
2019-09-16,1.0,-0.0,-0.42305720013053,-0.0,-0.28357652323900984,-0.6242599412614797,0.0
2019-09-17,1.0,-0.0,-0.4028254524226503,-0.0,-0.29333333333333333,-0.6389258610624634,0.0
2019-09-18,1.0,-0.0,-0.4008827032202321,-0.0,-0.2912220068654695,-0.6430889942320716,0.0
2019-09-19,1.0,-0.0,-0.3964012322628827,-0.0,-0.2980769230769231,-0.6393530619865572,0.0
2019-09-20,1.0,-0.0,-0.4049793306396992,-0.0,-0.2993203634070579,-0.631244599107831,0.0
2019-09-23,1.0,-0.0,-0.40984565014031804,-0.0,-0.2913002806361085,-0.637511693171188,0.0
