Date,BKE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-03,1.0,-0.0,-1.9514087607307946,-0.0,-1.1973365617433414,-1.354226282192384,0.0
2018-12-04,1.0,-0.0,-1.9518595950704223,-0.0,-1.1963028169014085,-1.3536531690140845,0.0
2018-12-06,1.0,-0.0,-1.8298119585886332,-0.0,-1.1660152123388972,-1.2862349461229665,0.0
2018-12-07,1.0,-0.0,-1.833906373975139,-0.0,-1.1723353610156044,-1.2833641893678922,0.0
2018-12-10,1.0,-0.0,-1.8205729166666669,-0.0,-1.1419791666666668,-1.2458333333333333,0.0
2018-12-11,1.0,-0.0,-1.820176124224897,-0.0,-1.1505914230628942,-1.2400083372414152,0.0
2018-12-12,1.0,-0.0,-1.8203898676118002,-0.0,-1.1525070363806944,-1.2391848222662358,0.0
2018-12-13,1.0,-0.0,-1.820067761271827,-0.0,-1.1528798540526453,-1.239510033880636,0.0
2018-12-14,1.0,-0.0,-1.806801020673853,-0.0,-1.1608602822475655,-1.2398583554652918,0.0
2018-12-17,1.0,-0.0,-1.7986743993371996,-0.0,-1.12582850041425,-1.2536246893123446,0.0
2018-12-18,1.0,-0.0,-1.7729369554074832,-0.0,-1.104510507432086,-1.2481804202972835,0.0
2018-12-19,1.0,-0.0,-1.7761109684048295,-0.0,-1.108707937323401,-1.2526072437708708,0.0
2018-12-20,1.0,-0.0,-1.7493101686254469,-0.0,-1.1185998978027591,-1.24200306591722,0.0
2018-12-21,1.0,-0.0,-1.744423037923342,-0.0,-1.109105658081525,-1.2164368282295681,0.0
2018-12-24,1.0,-0.0,-1.7067175036371844,-0.0,-1.0827271359052828,-1.227411829629258,0.0
2018-12-26,1.0,-0.0,-1.7409551374819103,-0.0,-1.0418683567044262,-1.2074454813114426,0.0
2018-12-27,1.0,-0.0,-1.6469560289047374,-0.0,-0.9033674963396778,-1.1726255136258443,0.0
2018-12-28,1.0,-0.0,-1.6484879935839978,-0.0,-0.9002217294900221,-1.1689390008020004,0.0
2018-12-31,1.0,-0.0,-1.6468506723283796,-0.0,-0.9013446567586695,-1.1698985609813637,0.0
2019-01-02,1.0,-0.0,-1.6461045085832862,-0.0,-0.8968590831918506,-1.1731277117524994,0.0
2019-01-03,1.0,-0.0,-1.6448602535702503,-0.0,-0.907762643163501,-1.1605316491492672,0.0
2019-01-04,1.0,-0.0,-1.6468443197755962,-0.0,-0.8690509583917718,-1.1591865357643758,0.0
2019-01-07,1.0,-0.0,-1.594859855747284,-0.0,-0.8487628960102256,-1.1213822696977997,0.0
2019-01-08,1.0,-0.0,-1.5751024123805188,-0.0,-0.8596722803823396,-1.1168411470186619,0.0
2019-01-09,1.0,-0.0,-1.5623978201634878,-0.0,-0.857447774750227,-1.121480472297911,0.0
2019-01-10,1.0,-0.0,-1.5586006624619992,-0.0,-0.8595671309950542,-1.119288533962521,0.0
2019-01-11,1.0,-0.0,-1.5643408702085357,-0.0,-0.8979053960327369,-1.1616035511166598,0.0
2019-01-14,1.0,-0.0,-1.5607914002409413,-0.0,-0.9017236586043925,-1.1709294782689277,0.0
2019-01-15,1.0,-0.0,-1.5630517609887555,-0.0,-0.9050738778923891,-1.1782826874825758,0.0
2019-01-16,1.0,-0.0,-1.5522173206408172,-0.0,-0.8888785697701416,-1.2024611098212212,0.0
2019-01-17,1.0,-0.0,-1.5463960616756454,-0.0,-0.8925784878320638,-1.205275868474828,0.0
2019-01-18,1.0,-0.0,-1.5360892388451444,-0.0,-0.9108080239970004,-1.240063742032246,0.0
2019-01-22,1.0,-0.0,-1.702137835381893,-0.0,-0.8047252379358171,-1.2758142426706203,0.0
2019-01-23,1.0,-0.0,-1.687458081824279,-0.0,-0.8074159241161253,-1.2958225543738622,0.0
2019-01-24,1.0,-0.0,-1.6569027725028485,-0.0,-0.8226832510444361,-1.2678503608051654,0.0
2019-01-25,1.0,-0.0,-1.651487169517885,-0.0,-0.838841368584759,-1.369702566096423,0.0
2019-01-28,1.0,-0.0,-1.6343232716650438,-0.0,-0.8661148977604674,-1.3681110029211294,0.0
2019-01-29,1.0,-0.0,-1.60338190146679,-0.0,-0.8749086301837142,-1.3947663369231518,0.0
2019-01-30,1.0,-0.0,-1.6064814814814816,-0.0,-0.877729044834308,-1.3890838206627683,0.0
2019-01-31,1.0,-0.0,-1.6226626958941561,-0.0,-0.8242444954352389,-1.4351901576917443,0.0
2019-02-01,1.0,-0.0,-1.616523772408418,-0.0,-0.8360775526110679,-1.4188425565081841,0.0
2019-02-04,1.0,-0.0,-1.6188504627374571,-0.0,-0.8377009254749147,-1.4144179249878228,0.0
2019-02-05,1.0,-0.0,-1.5986496988537011,-0.0,-0.8319895084515251,-1.426559160676122,0.0
2019-02-06,1.0,-0.0,-1.5833373863138953,-0.0,-0.8460191624920967,-1.4342201254802782,0.0
2019-02-07,1.0,-0.0,-1.5954623078799708,-0.0,-0.8677238350817272,-1.4160526957794584,0.0
2019-02-08,1.0,-0.0,-1.5954781246941372,-0.0,-0.8854849760203582,-1.4127924048155036,0.0
2019-02-11,1.0,-0.0,-1.5965457685664939,-0.0,-0.9260794473229707,-1.4119911176905997,0.0
2019-02-12,1.0,-0.0,-1.59979220265189,-0.0,-0.9368691866218088,-1.4108945181080546,0.0
2019-02-13,1.0,-0.0,-1.619596969847007,-0.0,-0.9359805911769075,-1.3956528197257019,0.0
2019-02-14,1.0,-0.0,-1.6032543789808915,-0.0,-0.9758658439490446,-1.3969944267515924,0.0
2019-02-15,1.0,-0.0,-1.608565588073989,-0.0,-0.9782619534327167,-1.3989629555766068,0.0
2019-02-19,1.0,-0.0,-1.5838141663350578,-0.0,-0.9967170712296061,-1.3936032630322324,0.0
2019-02-20,1.0,-0.0,-1.5901721127463206,-0.0,-0.9945123472187578,-1.4040409079570968,0.0
2019-02-21,1.0,-0.0,-1.5911516783879496,-0.0,-0.99431393086937,-1.4023143298917653,0.0
2019-02-22,1.0,-0.0,-1.5048213000719597,-0.0,-0.967905972655313,-1.3246342048452866,0.0
2019-02-25,1.0,-0.0,-1.493798076923077,-0.0,-0.9828846153846155,-1.3310096153846154,0.0
2019-02-26,1.0,-0.0,-1.500647885972069,-0.0,-0.9741805442242165,-1.3243269184623505,0.0
2019-02-27,1.0,-0.0,-1.482662300134849,-0.0,-0.9969659025235986,-1.3363995376613371,0.0
2019-02-28,1.0,-0.0,-1.4922269817586753,-0.0,-1.0048611445348221,-1.315926264619531,0.0
2019-03-01,1.0,-0.0,-1.5002411265432098,-0.0,-1.0210262345679013,-1.301215277777778,0.0
2019-03-04,1.0,-0.0,-1.4706105602732578,-0.0,-1.016556762654775,-1.2569381849233836,0.0
2019-03-05,1.0,-0.0,-1.423940618246735,-0.0,-1.0359391149112094,-1.238090763882364,0.0
2019-03-06,1.0,-0.0,-1.4259597806215725,-0.0,-1.030094220222191,-1.2315661182205973,0.0
2019-03-07,1.0,-0.0,-1.3594550152689686,-0.0,-1.1136011275546158,-1.2250880902043693,0.0
2019-03-08,1.0,-0.0,-1.3540079969535415,-0.0,-1.1636519421172888,-1.2423838537699925,0.0
2019-03-11,1.0,-0.0,-1.3390848793617227,-0.0,-1.1623089493415362,-1.3049120446025186,0.0
2019-03-12,1.0,-0.0,-1.291170731707317,-0.0,-1.2036585365853658,-1.3832195121951218,0.0
2019-03-13,1.0,-0.0,-1.317564909520063,-0.0,-1.2174468922108574,-1.3823760818253341,0.0
2019-03-14,1.0,-0.0,-1.3049290297491738,-0.0,-1.2046470931363018,-1.3513999611121914,0.0
2019-03-15,1.0,-0.0,-1.2997352681635457,-0.0,-1.212275713305226,-1.3904304343563094,0.0
2019-03-18,1.0,-0.0,-1.3393984588615462,-0.0,-1.231518767089237,-1.4004971414367389,0.0
2019-03-19,1.0,-0.0,-1.3490863579474341,-0.0,-1.2285356695869838,-1.4286357947434292,0.0
2019-03-20,1.0,-0.0,-1.3409961685823755,-0.0,-1.2424379915305506,-1.457854406130268,0.0
2019-03-21,1.0,-0.0,-1.3369521511861682,-0.0,-1.2574386811419382,-1.4317450743868114,0.0
2019-03-22,1.0,-0.0,-1.3344921016307958,-0.0,-1.3501354736465416,-1.4275855017637133,0.0
2019-03-25,1.0,-0.0,-1.1864603872794377,-0.0,-1.4273219070731584,-1.4420850396885585,0.0
2019-03-26,1.0,-0.0,-1.2065643952907599,-0.0,-1.437847204525763,-1.4521685948728404,0.0
2019-03-27,1.0,-0.0,-1.1716607414931437,-0.0,-1.453377348908075,-1.4536820721178263,0.0
2019-03-28,1.0,-0.0,-1.1537532702757094,-0.0,-1.4018414167840612,-1.4755987120144898,0.0
2019-03-29,1.0,-0.0,-1.150211140156847,-0.0,-1.3978483812587972,-1.4790367987130506,0.0
2019-04-01,1.0,-0.0,-1.1600402111083188,-0.0,-1.3915556672530787,-1.474792661472732,0.0
2019-04-02,1.0,-0.0,-1.177739948931057,-0.0,-1.4092024232714164,-1.41986682020728,0.0
2019-04-03,1.0,-0.0,-1.1825003752063634,-0.0,-1.3878633248286556,-1.4323878132973136,0.0
2019-04-04,1.0,-0.0,-1.176661994393272,-0.0,-1.3883660392470965,-1.440979175010012,0.0
2019-04-05,1.0,-0.0,-1.1699944676356686,-0.0,-1.3950108132575567,-1.4644671327264496,0.0
2019-04-08,1.0,-0.0,-1.155082909127564,-0.0,-1.4150496446751677,-1.4699863918149285,0.0
2019-04-09,1.0,-0.0,-1.1396560445118868,-0.0,-1.4595346484572584,-1.4590288315629742,0.0
2019-04-10,1.0,-0.0,-1.1380911522737596,-0.0,-1.4633321556553778,-1.445818402059254,0.0
2019-04-11,1.0,-0.0,-1.1336968595375136,-0.0,-1.4716752499242653,-1.443602948601434,0.0
2019-04-12,1.0,-0.0,-1.1393380686111532,-0.0,-1.4614880862425066,-1.4366530653367588,0.0
2019-04-15,1.0,-0.0,-1.140701488771133,-0.0,-1.4633358566742367,-1.4426444612667173,0.0
2019-04-16,1.0,-0.0,-1.1492973354153024,-0.0,-1.4563542033949528,-1.4313705737168185,0.0
2019-04-17,1.0,-0.0,-1.1258945670799314,-0.0,-1.4806975103316198,-1.4332224574135672,0.0
2019-04-18,1.0,-0.0,-1.1000506329113924,-0.0,-1.4897721518987341,-1.4734683544303797,0.0
2019-04-22,1.0,-0.0,-1.0919248349415946,-0.0,-1.5005586592178772,-1.4861858811579483,0.0
2019-04-23,1.0,-0.0,-1.1189971568880848,-0.0,-1.5193073145515636,-1.5309899198759367,0.0
2019-04-24,1.0,-0.0,-1.0733652312599682,-0.0,-1.524052065647991,-1.54746102793641,0.0
2019-04-25,1.0,-0.0,-1.0934265010351967,-0.0,-1.5493788819875776,-1.5331780538302275,0.0
2019-04-26,1.0,-0.0,-1.081427311861418,-0.0,-1.5656864270525386,-1.539287381359888,0.0
2019-04-29,1.0,-0.0,-1.062978679362451,-0.0,-1.5568205340509211,-1.5551128130821776,0.0
2019-04-30,1.0,-0.0,-1.076670317634173,-0.0,-1.5664736869556146,-1.572523861680488,0.0
2019-05-01,1.0,-0.0,-1.0545407368967306,-0.0,-1.5906071613907629,-1.5442656979761287,0.0
2019-05-02,1.0,-0.0,-1.047463599150215,-0.0,-1.5839162650914556,-1.5501839473547852,0.0
2019-05-03,1.0,-0.0,-1.0608276291225887,-0.0,-1.5777328355113047,-1.5470856668740924,0.0
2019-05-06,1.0,-0.0,-1.029998965552912,-0.0,-1.5855487741802006,-1.556739422778525,0.0
2019-05-07,1.0,-0.0,-1.0337113562218425,-0.0,-1.5847444461705764,-1.5599917145668272,0.0
2019-05-08,1.0,-0.0,-1.0130057060607618,-0.0,-1.5589369248959029,-1.5687040559296765,0.0
2019-05-09,1.0,-0.0,-1.011153371710526,-0.0,-1.5655838815789471,-1.5630653782894735,0.0
2019-05-10,1.0,-0.0,-1.0052739375320021,-0.0,-1.5655913978494622,-1.5494623655913977,0.0
2019-05-13,1.0,-0.0,-1.0072133831278456,-0.0,-1.5590116130352485,-1.5495984038471375,0.0
2019-05-14,1.0,-0.0,-0.9154428349456167,-0.0,-1.5638313868979,-1.5330559871685632,0.0
2019-05-15,1.0,-0.0,-0.9300415644248585,-0.0,-1.575992788822675,-1.501727677900746,0.0
2019-05-16,1.0,-0.0,-0.9320904124693028,-0.0,-1.5771563173457626,-1.5025309477271587,0.0
2019-05-17,1.0,-0.0,-0.9137861937681595,-0.0,-1.560815549544134,-1.5349163410479914,0.0
2019-05-20,1.0,-0.0,-0.9023111865422053,-0.0,-1.5582289222782408,-1.5312234812559278,0.0
2019-05-21,1.0,-0.0,-0.8828739670443861,-0.0,-1.5491612647830175,-1.5162551338512547,0.0
2019-05-22,1.0,-0.0,-0.8687673130193906,-0.0,-1.5643055005935893,-1.5135041551246537,0.0
2019-05-23,1.0,-0.0,-0.8805078416728902,-0.0,-1.5563355738113018,-1.5419965148120487,0.0
2019-05-24,1.0,-0.0,-0.8558335397572454,-0.0,-1.5514986376021798,-1.5468417141441664,0.0
2019-05-28,1.0,-0.0,-0.8047376130107581,-0.0,-1.6377594828021618,-1.6082125359866661,0.0
2019-05-29,1.0,-0.0,-0.8246121083054456,-0.0,-1.6686441537369434,-1.5772234053341445,0.0
2019-05-30,1.0,-0.0,-0.8227284231840041,-0.0,-1.6637307010883322,-1.5756011136421157,0.0
2019-05-31,1.0,-0.0,-0.8504146770545364,-0.0,-1.630057803468208,-1.5459160593113848,0.0
2019-06-03,1.0,-0.0,-0.866403832717836,-0.0,-1.6381874438566724,-1.4858768340153707,0.0
2019-06-04,1.0,-0.0,-0.8429801423381277,-0.0,-1.6407206489822328,-1.4931568207833574,0.0
2019-06-05,1.0,-0.0,-0.8276638441583868,-0.0,-1.6418677499877639,-1.4249914345847,0.0
2019-06-06,1.0,-0.0,-0.833129434793247,-0.0,-1.6116956202593589,-1.4487399070222655,0.0
2019-06-07,1.0,-0.0,-0.8598376197189945,-0.0,-1.5733385191307308,-1.4285575380426854,0.0
2019-06-10,1.0,-0.0,-0.8602390902906017,-0.0,-1.5579259403246186,-1.4413937214500923,0.0
2019-06-11,1.0,-0.0,-0.867005920634144,-0.0,-1.5709252825757205,-1.455154866174096,0.0
2019-06-12,1.0,-0.0,-0.8641775687196825,-0.0,-1.5721495418687834,-1.4634719976480965,0.0
2019-06-13,1.0,-0.0,-0.8865721434528774,-0.0,-1.570328214688711,-1.4490997399793946,0.0
2019-06-14,1.0,-0.0,-0.8881578947368421,-0.0,-1.5747250589159467,-1.4468283582089552,0.0
2019-06-17,1.0,-0.0,-0.8796996171591244,-0.0,-1.5900166879356041,-1.4385000490821636,0.0
2019-06-18,1.0,-0.0,-0.9045206547155106,-0.0,-1.5522700701480905,-1.4146044427123927,0.0
2019-06-19,1.0,-0.0,-0.8976190476190476,-0.0,-1.5549562682215743,-1.4064625850340136,0.0
2019-06-20,1.0,-0.0,-0.9089936801166748,-0.0,-1.5463296062226544,-1.4061740398638796,0.0
2019-06-21,1.0,-0.0,-0.9163834126444594,-0.0,-1.5296688355831796,-1.4097309896086239,0.0
2019-06-24,1.0,-0.0,-0.8792541019523833,-0.0,-1.5299673791323825,-1.4595160426505671,0.0
2019-06-25,1.0,-0.0,-0.8833715428515683,-0.0,-1.5307058192283303,-1.4636846983073997,0.0
2019-06-26,1.0,-0.0,-0.879095658967723,-0.0,-1.5048586356755702,-1.499096635577909,0.0
2019-06-27,1.0,-0.0,-0.8489832677631891,-0.0,-1.4473621841968054,-1.4436175759586671,0.0
2019-06-28,1.0,-0.0,-0.8408735610403145,-0.0,-1.4527452745274527,-1.4436970012790753,0.0
2019-07-01,1.0,-0.0,-0.8307852511004875,-0.0,-1.4725706441993656,-1.4299237941969989,0.0
2019-07-02,1.0,-0.0,-0.8320030227176121,-0.0,-1.4610588957634725,-1.4299343503518631,0.0
2019-07-03,1.0,-0.0,-0.8373047704430708,-0.0,-1.4523663473788515,-1.428915207851649,0.0
2019-07-05,1.0,-0.0,-0.8022875041526268,-0.0,-1.48075554079066,-1.4628161928717194,0.0
2019-07-08,1.0,-0.0,-0.8076338777060388,-0.0,-1.477544625902013,-1.462257880744398,0.0
2019-07-09,1.0,-0.0,-0.7933035289641397,-0.0,-1.4867782745172644,-1.4759821173784837,0.0
2019-07-10,1.0,-0.0,-0.7523741690408358,-0.0,-1.5120607787274454,-1.4839506172839507,0.0
2019-07-11,1.0,-0.0,-0.7568605147163372,-0.0,-1.4986966206929238,-1.484003981231338,0.0
2019-07-12,1.0,-0.0,-0.7381859756097561,-0.0,-1.5154344512195124,-1.5100990853658538,0.0
2019-07-15,1.0,-0.0,-0.7396163721492223,-0.0,-1.6106831797815033,-1.6841866787494335,0.0
2019-07-16,1.0,-0.0,-0.7701816725889595,-0.0,-1.617236374555828,-1.617336469646164,0.0
2019-07-17,1.0,-0.0,-0.7897004308185553,-0.0,-1.6090572086965234,-1.610760444845206,0.0
2019-07-18,1.0,-0.0,-0.7926481620405101,-0.0,-1.6072518129532383,-1.601350337584396,0.0
2019-07-19,1.0,-0.0,-0.7947049697212352,-0.0,-1.615784995745959,-1.5942645513237577,0.0
2019-07-22,1.0,-0.0,-0.7712312887455268,-0.0,-1.6167531878433548,-1.6521344690287787,0.0
2019-07-23,1.0,-0.0,-0.7705182496471062,-0.0,-1.6188243597499496,-1.6519963702359346,0.0
2019-07-24,1.0,-0.0,-0.7730542838456507,-0.0,-1.6193087488051516,-1.6385269406852139,0.0
2019-07-25,1.0,-0.0,-0.7714242607121304,-0.0,-1.6188392677529673,-1.6389056527861599,0.0
2019-07-26,1.0,-0.0,-0.7493758114451214,-0.0,-1.6046140017976631,-1.6395186257864778,0.0
2019-07-29,1.0,-0.0,-0.722415334194061,-0.0,-1.592908928394081,-1.65046181348694,0.0
2019-07-30,1.0,-0.0,-0.7268578231967457,-0.0,-1.5848298442305782,-1.6491219367000693,0.0
2019-07-31,1.0,-0.0,-0.6741561912303277,-0.0,-1.605562704147283,-1.6693061466891024,0.0
2019-08-01,1.0,-0.0,-0.6970701771750966,-0.0,-1.6029892111254085,-1.648965653766208,0.0
2019-08-02,1.0,-0.0,-0.6928188851418369,-0.0,-1.5799940487998412,-1.6865205316405474,0.0
2019-08-05,1.0,-0.0,-0.6788474001695001,-0.0,-1.6056134403509648,-1.700832543995214,0.0
2019-08-06,1.0,-0.0,-0.6785855198263957,-0.0,-1.5433517459064905,-1.7099526533833105,0.0
2019-08-07,1.0,-0.0,-0.6886527962225173,-0.0,-1.5202400275441446,-1.709704392307314,0.0
2019-08-08,1.0,-0.0,-0.6845032982179778,-0.0,-1.5246627941321258,-1.7135473072757705,0.0
2019-08-09,1.0,-0.0,-0.6251809748511985,-0.0,-1.7408440130838114,-1.9961928253525658,0.0
2019-08-12,1.0,-0.0,-0.6217018120165307,-0.0,-1.7346614390166368,-1.9419836812546363,0.0
2019-08-13,1.0,-0.0,-0.5795651945043955,-0.0,-1.7237458546086222,-1.9607306416802652,0.0
2019-08-14,1.0,-0.0,-0.5862213380797822,-0.0,-1.698199141451157,-1.9506334415244477,0.0
2019-08-15,1.0,-0.0,-0.6379981559266468,-0.0,-1.6713963733224055,-1.8130314516955228,0.0
2019-08-16,1.0,-0.0,-0.6405456690086672,-0.0,-1.6662905790040514,-1.821631878557875,0.0
2019-08-19,1.0,-0.0,-0.6003566878980892,-0.0,-1.6844331210191081,-1.810751592356688,0.0
2019-08-20,1.0,-0.0,-0.6133448258378543,-0.0,-1.6717537899913808,-1.7850732647163212,0.0
2019-08-21,1.0,-0.0,-0.6084538375973303,-0.0,-1.655526342400647,-1.7921427849125289,0.0
2019-08-22,1.0,-0.0,-0.5999702837898073,-0.0,-1.6194839284829874,-1.7332474865038878,0.0
2019-08-23,1.0,-0.0,-0.5956854558107167,-0.0,-1.6263048016701462,-1.7487324783775724,0.0
2019-08-26,1.0,-0.0,-0.5680230570074739,-0.0,-1.5980167065605,-1.7189194470226175,0.0
2019-08-27,1.0,-0.0,-0.5678318259594232,-0.0,-1.6019066242972377,-1.7190417990711317,0.0
2019-08-28,1.0,-0.0,-0.5175777381659734,-0.0,-1.7127649039413746,-1.7211328976034859,0.0
2019-08-29,1.0,-0.0,-0.4847241447498517,-0.0,-1.73961835080087,-1.7192505438006727,0.0
2019-08-30,1.0,-0.0,-0.4626506024096385,-0.0,-1.7525940496680599,-1.7023850504057043,0.0
2019-09-03,1.0,-0.0,-0.48986403573356896,-0.0,-1.7492760025523977,-1.6693172335934816,0.0
2019-09-04,1.0,-0.0,-0.49022305197995475,-0.0,-1.752137172054633,-1.6706298516262161,0.0
2019-09-05,1.0,-0.0,-0.5226868327402135,-0.0,-1.7909746935547648,-1.6290035587188612,0.0
2019-09-06,1.0,-0.0,-0.5264045222393019,-0.0,-1.7938711756830465,-1.6383200277681362,0.0
2019-09-09,1.0,-0.0,-0.5111253955696202,-0.0,-1.7870846518987342,-1.6464102056962024,0.0
2019-09-10,1.0,-0.0,-0.5105804410165135,-0.0,-1.7848808464352814,-1.6486205873628006,0.0
2019-09-11,1.0,-0.0,-0.5088698917823788,-0.0,-1.7958689529080396,-1.6367050452142118,0.0
2019-09-12,1.0,-0.0,-0.47810633361307203,-0.0,-1.8164585081700153,-1.6419509305425286,0.0
2019-09-13,1.0,-0.0,-0.4756941013733821,-0.0,-1.8271909890327045,-1.6373382076869876,0.0
2019-09-16,1.0,-0.0,-0.4649900398406374,-0.0,-1.8675298804780875,-1.6475099601593626,0.0
2019-09-17,1.0,-0.0,-0.46169937244745496,-0.0,-1.8719493973503338,-1.6469269847594383,0.0
2019-09-18,1.0,-0.0,-0.3976642622307277,-0.0,-1.8355169537268756,-1.6738309043623338,0.0
2019-09-19,1.0,-0.0,-0.4030737503682608,-0.0,-1.828783266228027,-1.6782873416478443,0.0
2019-09-20,1.0,-0.0,-0.4369208139249816,-0.0,-1.815248835498897,-1.650943858788919,0.0
2019-09-23,1.0,-0.0,-0.43493419760361424,-0.0,-1.8222844234924376,-1.6534079748575918,0.0
2019-09-24,1.0,-0.0,-0.42996614826080554,-0.0,-1.8170043663837512,-1.6590786439680125,0.0
