Date,IWF,IWM,MTUM,SPY,TSLX,VLUE,VXX
2018-11-15,-0.03206132036594412,-0.331080524190225,-0.0,-0.3594741613780599,1.0,-0.3378801615428995,0.0
2018-11-16,-0.02895359604897623,-0.32474534417121104,-0.0,-0.3600781973454059,1.0,-0.34402716328840416,0.0
2018-11-19,-0.0299183110763596,-0.3244305438383506,-0.0,-0.35949299368299764,1.0,-0.34381365871725755,0.0
2018-11-20,-0.009615187905321086,-0.31961293754219433,-0.0,-0.36204251140524946,1.0,-0.3545140238538491,0.0
2018-11-21,-0.010488657614440197,-0.31624522318887716,-0.0,-0.3604561346450931,1.0,-0.3454955687454265,0.0
2018-11-23,-0.010750066044829198,-0.3151862464183381,-0.0,-0.36072669633603605,1.0,-0.345505903391656,0.0
2018-11-26,-0.010120099981710663,-0.31894572131114224,-0.0,-0.3592229063789144,1.0,-0.3438395415472779,0.0
2018-11-27,-0.007761520690633486,-0.3188910955295262,-0.0,-0.3576176387143841,1.0,-0.3422364528026588,0.0
2018-11-28,-0.007904177053565999,-0.3193287529640664,-0.0,-0.357370138424434,1.0,-0.3421292636955067,0.0
2018-11-29,-0.0,-0.31193619030398007,-0.0,-0.3536254595865228,1.0,-0.3435597613163764,0.0
2018-11-30,-0.0,-0.3119752540874945,-0.0,-0.3540754428955931,1.0,-0.3425460972964287,0.0
2018-12-03,-0.0,-0.31360090082844044,-0.0,-0.35450012064666614,1.0,-0.3426767473658811,0.0
2018-12-04,-0.0,-0.3134858518964479,-0.0,-0.3520770620108369,1.0,-0.34124021673690547,0.0
2018-12-06,-0.0,-0.2887362745483884,-0.0,-0.349305364241017,1.0,-0.32976504388208905,0.0
2018-12-07,-0.0,-0.2890583436779571,-0.0,-0.3490177533447617,1.0,-0.33232842702606846,0.0
2018-12-10,-0.0,-0.2884341254808538,-0.0,-0.34461346195153386,1.0,-0.3196578860010545,0.0
2018-12-11,-0.0,-0.293021520578071,-0.0,-0.33885092679861767,1.0,-0.33168394596292805,0.0
2018-12-12,-0.0,-0.2931264728986646,-0.0,-0.3395129615082483,1.0,-0.33120581304006286,0.0
2018-12-13,-0.0,-0.29199788023317436,-0.0,-0.340242202987301,1.0,-0.33052660503640896,0.0
2018-12-14,-0.0,-0.28666169603264924,-0.0,-0.34444531648550014,1.0,-0.3309657418671271,0.0
2018-12-17,-0.0,-0.2851604566013353,-0.0,-0.34063007851506666,1.0,-0.3321911773344037,0.0
2018-12-18,-0.0,-0.3041614931709857,-0.0,-0.3579524972964313,1.0,-0.34052949893859896,0.0
2018-12-19,-0.0,-0.3044907119812436,-0.0,-0.35825501472857346,1.0,-0.3411418151213354,0.0
2018-12-20,-0.0,-0.2956632856800575,-0.0,-0.36310997524159416,1.0,-0.3378723744109896,0.0
2018-12-21,-0.0,-0.2959332679882378,-0.0,-0.3636654597827609,1.0,-0.3407613370406673,0.0
2018-12-24,-0.0,-0.2863510636180924,-0.0,-0.3584462619147116,1.0,-0.34513362386325197,0.0
2018-12-26,-0.0,-0.2960730449218364,-0.0,-0.34295144172809733,1.0,-0.3373189193462321,0.0
2018-12-27,-0.0,-0.2872043828351953,-0.0,-0.32682146965354547,1.0,-0.3356339318788871,0.0
2018-12-28,-0.0,-0.2947629849812265,-0.0,-0.32702988110137665,1.0,-0.3337765957446808,0.0
2018-12-31,-0.0,-0.29563057424503214,-0.0,-0.32678767016116417,1.0,-0.3334572054451573,0.0
2019-01-02,-0.0,-0.30059981847598755,-0.0,-0.3288741565052681,1.0,-0.34361311708298803,0.0
2019-01-03,-0.0,-0.3032752778933603,-0.0,-0.3229309080821891,1.0,-0.3552081475757396,0.0
2019-01-04,-0.0,-0.3074540288848552,-0.0,-0.305954541867256,1.0,-0.35962039302343934,0.0
2019-01-07,-0.0,-0.2947784440464138,-0.0,-0.30139786620979675,1.0,-0.35071256132699946,0.0
2019-01-08,-0.0,-0.30152992438304776,-0.0,-0.29922429121319294,1.0,-0.35315266027081427,0.0
2019-01-09,-0.0,-0.29595082447068005,-0.0,-0.29897550980583476,1.0,-0.35648355937164605,0.0
2019-01-10,-0.0,-0.2934510784620194,-0.0,-0.30425523601125354,1.0,-0.3560292278837137,0.0
2019-01-11,-0.0,-0.28602175784612976,-0.0,-0.30684041637317055,1.0,-0.36377866478829146,0.0
2019-01-14,-0.0,-0.2857954545454546,-0.0,-0.30611285266457683,1.0,-0.367358934169279,0.0
2019-01-15,-0.0,-0.2842433513767946,-0.0,-0.3058955048246646,1.0,-0.37108731466227346,0.0
2019-01-16,-0.0,-0.28148684906288557,-0.0,-0.30686825561583203,1.0,-0.37008675897455984,0.0
2019-01-17,-0.0,-0.27650878085031483,-0.0,-0.30756443853404775,1.0,-0.3715922869323738,0.0
2019-01-18,-0.0,-0.2760937469304363,-0.0,-0.3112193780327289,1.0,-0.37720763019861303,0.0
2019-01-22,-0.0,-0.23987750935692412,-0.0,-0.260897508600809,1.0,-0.38951268383047893,0.0
2019-01-23,-0.0,-0.2388857519292302,-0.0,-0.25957086391869,1.0,-0.3837380011293055,0.0
2019-01-24,-0.0,-0.23795089991716245,-0.0,-0.2618608328940432,1.0,-0.3828601551321636,0.0
2019-01-25,-0.0,-0.2078970249121083,-0.0,-0.27284239972781915,1.0,-0.4094053604506105,0.0
2019-01-28,-0.0,-0.19411331305612756,-0.0,-0.2915194680067255,1.0,-0.4035667730905107,0.0
2019-01-29,-0.0,-0.19487527831238913,-0.0,-0.28752028378429373,1.0,-0.4044492244990377,0.0
2019-01-30,-0.0,-0.19376085151355021,-0.0,-0.2870083792556805,1.0,-0.40646938929568954,0.0
2019-01-31,-0.0,-0.20450770160072487,-0.0,-0.27055647840531566,1.0,-0.41258305647840526,0.0
2019-02-01,-0.0,-0.2034368803701256,-0.0,-0.27906713247096593,1.0,-0.4059106788782929,0.0
2019-02-04,-0.0,-0.204734085795852,-0.0,-0.28551982303896545,1.0,-0.4003554345565576,0.0
2019-02-05,-0.0,-0.2054502190663242,-0.0,-0.28722239008913736,1.0,-0.3958301858286751,0.0
2019-02-06,-0.0,-0.20626641721941907,-0.0,-0.29115407147041594,1.0,-0.39233138688890146,0.0
2019-02-07,-0.0,-0.21147899539935136,-0.0,-0.29157553359981897,1.0,-0.382457198883777,0.0
2019-02-08,-0.0,-0.20697990633026137,-0.0,-0.29757138540565037,1.0,-0.3839515032482248,0.0
2019-02-11,-0.0,-0.20783468511901385,-0.0,-0.3034238935208818,1.0,-0.3793507647514794,0.0
2019-02-12,-0.0,-0.21532950474782508,-0.0,-0.3026856958738462,1.0,-0.37734311328443354,0.0
2019-02-13,-0.0,-0.21440991910486126,-0.0,-0.30190141377485447,1.0,-0.37376200196567627,0.0
2019-02-14,-0.0,-0.20476199496145323,-0.0,-0.311935294451916,1.0,-0.37749322826889925,0.0
2019-02-15,-0.0,-0.21567326826494837,-0.0,-0.3066047569411542,1.0,-0.3728987017909599,0.0
2019-02-19,-0.0,-0.215678196220903,-0.0,-0.29229011779246805,1.0,-0.3647259311972134,0.0
2019-02-20,-0.0,-0.22494244483126508,-0.0,-0.28588541374211535,1.0,-0.36090366294195814,0.0
2019-02-21,-0.0,-0.23915403331461726,-0.0,-0.28158338012352613,1.0,-0.3508515815085158,0.0
2019-02-22,-0.0,-0.24008926227356264,-0.0,-0.29017739939241644,1.0,-0.34499118628811465,0.0
2019-02-25,-0.0,-0.2368124224536602,-0.0,-0.2940369214573072,1.0,-0.34906192427717414,0.0
2019-02-26,-0.0,-0.24243512445897675,-0.0,-0.3028218261543405,1.0,-0.34476176075903914,0.0
2019-02-27,-0.0,-0.24090763097734702,-0.0,-0.30206503051257344,1.0,-0.3463318785542897,0.0
2019-02-28,-0.0,-0.23869589061820384,-0.0,-0.30053518409954805,1.0,-0.3518788176780953,0.0
2019-03-01,-0.0,-0.23572510412722453,-0.0,-0.29839076107535023,1.0,-0.3591063990912533,0.0
2019-03-04,-0.0,-0.2263359647791104,-0.0,-0.2974609078487931,1.0,-0.3738993471990284,0.0
2019-03-05,-0.0,-0.21776340813997716,-0.0,-0.3110308101939901,1.0,-0.3730505895777862,0.0
2019-03-06,-0.0,-0.21798287345385348,-0.0,-0.30945765937202663,1.0,-0.3755090390104663,0.0
2019-03-07,-0.0,-0.22591574746828297,-0.0,-0.30062492941309343,1.0,-0.35577683243609537,0.0
2019-03-08,-0.0,-0.20917658543911688,-0.0,-0.31971614162880635,1.0,-0.34847745278414,0.0
2019-03-11,-0.0,-0.21054599151386008,-0.0,-0.31684704386997886,1.0,-0.3418007813230154,0.0
2019-03-12,-0.0,-0.18809640553690643,-0.0,-0.32627390336815904,1.0,-0.3714781427978728,0.0
2019-03-13,-0.0,-0.19250161113006556,-0.0,-0.332442473179423,1.0,-0.3705030516698889,0.0
2019-03-14,-0.0,-0.18973087550626447,-0.0,-0.33593247284151556,1.0,-0.36691396343540633,0.0
2019-03-15,-0.0,-0.18880033318819453,-0.0,-0.33723946008367567,1.0,-0.3670560172652065,0.0
2019-03-18,-0.0,-0.19675382884171577,-0.0,-0.3402376456676393,1.0,-0.37027712612767255,0.0
2019-03-19,-0.0,-0.19949069464654975,-0.0,-0.33744351688749336,1.0,-0.37774756835413953,0.0
2019-03-20,-0.0,-0.20440155032810162,-0.0,-0.3360451283625619,1.0,-0.3782762193484017,0.0
2019-03-21,-0.0,-0.2054636841499444,-0.0,-0.34650654184092394,1.0,-0.36645819744465336,0.0
2019-03-22,-0.0,-0.20288066637101593,-0.0,-0.36353469718296283,1.0,-0.3617415112893585,0.0
2019-03-25,-0.0,-0.15393454239040924,-0.0,-0.393377635635904,1.0,-0.36775379665626134,0.0
2019-03-26,-0.0,-0.15238113578154788,-0.0,-0.3872210133066302,1.0,-0.3861041036800246,0.0
2019-03-27,-0.0,-0.14943569199953777,-0.0,-0.3892762220253457,1.0,-0.3872539578598667,0.0
2019-03-28,-0.0,-0.14741711642251348,-0.0,-0.38581341557440246,1.0,-0.3942752505782575,0.0
2019-03-29,-0.0,-0.14874106609643797,-0.0,-0.38575198905777414,1.0,-0.39195515228573075,0.0
2019-04-01,-0.0,-0.15753926903631663,-0.0,-0.3892748253637451,1.0,-0.38284898305738874,0.0
2019-04-02,-0.0,-0.16104731812577067,-0.0,-0.3933030209617756,1.0,-0.37226418002466094,0.0
2019-04-03,-0.0,-0.16092241894156856,-0.0,-0.39424355096615094,1.0,-0.37135646444602843,0.0
2019-04-04,-0.0,-0.15948957168742048,-0.0,-0.4037935155557269,1.0,-0.36431628050425996,0.0
2019-04-05,-0.0,-0.15768748190329118,-0.0,-0.4044397258951839,1.0,-0.36820770195927033,0.0
2019-04-08,-0.0,-0.15569104906708858,-0.0,-0.40473112470333994,1.0,-0.36907403476952166,0.0
2019-04-09,-0.0,-0.14927480177915295,-0.0,-0.42345774511699863,1.0,-0.3611293753625991,0.0
2019-04-10,-0.0,-0.14687844609104453,-0.0,-0.4216177523264138,1.0,-0.3661320590454449,0.0
2019-04-11,-0.0,-0.14206085004257954,-0.0,-0.42951149647751025,1.0,-0.3638615777657351,0.0
2019-04-12,-0.0,-0.14221017998838784,-0.0,-0.42786916973098504,1.0,-0.36527965937681434,0.0
2019-04-15,-0.0,-0.14426521562324507,-0.0,-0.42158362541391525,1.0,-0.370616370713193,0.0
2019-04-16,-0.0,-0.14455311319841194,-0.0,-0.42140021303379493,1.0,-0.37071753655466255,0.0
2019-04-17,-0.0,-0.14105793450881612,-0.0,-0.42361945359426467,1.0,-0.3729316024026352,0.0
2019-04-18,-0.0,-0.14209006144959,-0.0,-0.4215403105433539,1.0,-0.37484249907922534,0.0
2019-04-22,-0.0,-0.1456126154946275,-0.0,-0.38642479441485855,1.0,-0.34976759940535557,0.0
2019-04-23,-0.0,-0.1454275120922967,-0.0,-0.3891555154047391,1.0,-0.3474676754559314,0.0
2019-04-24,-0.0,-0.14004475114228232,-0.0,-0.38871443882443635,1.0,-0.35154090592858617,0.0
2019-04-25,-0.0,-0.1364714296469171,-0.0,-0.39415041782729804,1.0,-0.3514642776481216,0.0
2019-04-26,-0.0,-0.13496932515337426,-0.0,-0.3993752117128985,1.0,-0.3475478941623697,0.0
2019-04-29,-0.0,-0.13196221586632545,-0.0,-0.3988597019418937,1.0,-0.3508580460635255,0.0
2019-04-30,-0.0,-0.12749670867030283,-0.0,-0.39875869851419976,1.0,-0.3545044197855934,0.0
2019-05-01,-0.0,-0.11484135492486224,-0.0,-0.41330474524629013,1.0,-0.3526302920874946,0.0
2019-05-02,-0.0,-0.1193038570084666,-0.0,-0.4050611476952023,1.0,-0.3571213546566322,0.0
2019-05-03,-0.0,-0.12011661807580176,-0.0,-0.404758769867394,1.0,-0.3560425091695665,0.0
2019-05-06,-0.0,-0.10366862125996092,-0.0,-0.4134904525635243,1.0,-0.3622387610885581,0.0
2019-05-07,-0.0,-0.10590535637067815,-0.0,-0.41202128259602555,1.0,-0.3621613491511403,0.0
2019-05-08,-0.0,-0.10894284534844448,-0.0,-0.4051675610762938,1.0,-0.36227342665215595,0.0
2019-05-09,-0.0,-0.11055314186838196,-0.0,-0.40350580225319266,1.0,-0.36671744813707235,0.0
2019-05-10,-0.0,-0.11029370260964458,-0.0,-0.40362001166531825,1.0,-0.36757041524769984,0.0
2019-05-13,-0.0,-0.11021652025056905,-0.0,-0.4025094527737542,1.0,-0.3684418442784853,0.0
2019-05-14,-0.0,-0.10931651444827069,-0.0,-0.3993674202724959,1.0,-0.3628724359934122,0.0
2019-05-15,-0.0,-0.11806011903644319,-0.0,-0.4016822815944124,1.0,-0.35782279716866,0.0
2019-05-16,-0.0,-0.11942092119345815,-0.0,-0.397637869200293,1.0,-0.36062864975496184,0.0
2019-05-17,-0.0,-0.11617547552815578,-0.0,-0.394970302984738,1.0,-0.3684309450417262,0.0
2019-05-20,-0.0,-0.11054747679705408,-0.0,-0.39777552324052157,1.0,-0.37045804681922373,0.0
2019-05-21,-0.0,-0.11480549714629018,-0.0,-0.3918406428356864,1.0,-0.3708133072994893,0.0
2019-05-22,-0.0,-0.10634219674903693,-0.0,-0.40345767170910457,1.0,-0.3693695386639106,0.0
2019-05-23,-0.0,-0.10488144000601254,-0.0,-0.41621885686370297,1.0,-0.3578219533275713,0.0
2019-05-24,-0.0,-0.09120899718837865,-0.0,-0.41956888472352394,1.0,-0.36363636363636365,0.0
2019-05-28,-0.0,-0.08589842066807803,-0.0,-0.42016224216422804,1.0,-0.36740543679862114,0.0
2019-05-29,-0.0,-0.09515722683586823,-0.0,-0.41882989642623863,1.0,-0.35220677428384806,0.0
2019-05-30,-0.0,-0.09441236729372321,-0.0,-0.4164090147140994,1.0,-0.3517042279754144,0.0
2019-05-31,-0.0,-0.08799317709878375,-0.0,-0.4070008899436369,1.0,-0.359055176505488,0.0
2019-06-03,-0.0,-0.0867719571423275,-0.0,-0.40764838912987056,1.0,-0.35928521113706297,0.0
2019-06-04,-0.0,-0.089122494762408,-0.0,-0.3990396202977548,1.0,-0.3658342139903962,0.0
2019-06-05,-0.0,-0.08674681050829361,-0.0,-0.4079419724221728,1.0,-0.3462876709806882,0.0
2019-06-06,-0.0,-0.09051089517078917,-0.0,-0.40422555948174327,1.0,-0.34566401648998824,0.0
2019-06-07,-0.0,-0.09295195432264224,-0.0,-0.3995483669610237,1.0,-0.3433879821549873,0.0
2019-06-10,-0.0,-0.09265134703908155,-0.0,-0.39501531351440566,1.0,-0.34628716048929886,0.0
2019-06-11,-0.0,-0.09361529676159598,-0.0,-0.39647422908300484,1.0,-0.3520060420734628,0.0
2019-06-12,-0.0,-0.09959880746438957,-0.0,-0.3938496080091281,1.0,-0.34690272001177813,0.0
2019-06-13,-0.0,-0.09739520188103898,-0.0,-0.3931444946544693,1.0,-0.34641243249200926,0.0
2019-06-14,-0.0,-0.0989946146635543,-0.0,-0.39024390243902435,1.0,-0.3487602698182219,0.0
2019-06-17,-0.0,-0.09440546663743331,-0.0,-0.37957684718263535,1.0,-0.3531206606738288,0.0
2019-06-18,-0.0,-0.08539440948338943,-0.0,-0.3838540904434362,1.0,-0.36009073613346987,0.0
2019-06-19,-0.0,-0.07758762397033843,-0.0,-0.38828514547679494,1.0,-0.360577888988329,0.0
2019-06-20,-0.0,-0.08348440733212474,-0.0,-0.38698749290410006,1.0,-0.36074639711402884,0.0
2019-06-21,-0.0,-0.08969605755818222,-0.0,-0.3782027751266427,1.0,-0.3674840320093973,0.0
2019-06-24,-0.0,-0.08316485940084542,-0.0,-0.3799669178459842,1.0,-0.37478404705017454,0.0
2019-06-25,-0.0,-0.0955343257053988,-0.0,-0.37719395689846696,1.0,-0.3787306524476042,0.0
2019-06-26,-0.0,-0.09335457694944142,-0.0,-0.366545009911629,1.0,-0.39275987920781075,0.0
2019-06-27,-0.0,-0.09059214064499378,-0.0,-0.3722159375405671,1.0,-0.391669602952358,0.0
2019-06-28,-0.0,-0.0717772621809745,-0.0,-0.39122041763341076,1.0,-0.393169373549884,0.0
2019-07-01,-0.0,-0.07086132036961444,-0.0,-0.3930678739748395,1.0,-0.3915649237391918,0.0
2019-07-02,-0.0,-0.0733351856997314,-0.0,-0.38549597110308415,1.0,-0.39351671760674256,0.0
2019-07-03,-0.0,-0.07054346227386381,-0.0,-0.38362259155758205,1.0,-0.384357993822621,0.0
2019-07-05,-0.0,-0.07090882363749954,-0.0,-0.3817941273749586,1.0,-0.38480761456763807,0.0
2019-07-08,-0.0,-0.07217517497290445,-0.0,-0.37847419953340555,1.0,-0.3863364990723221,0.0
2019-07-09,-0.0,-0.07207025150184632,-0.0,-0.37813458747451,1.0,-0.3868976539966565,0.0
2019-07-10,-0.0,-0.09443094851047508,-0.0,-0.35313887011634915,1.0,-0.3789475606860399,0.0
2019-07-11,-0.0,-0.09452672717643407,-0.0,-0.35268550139708166,1.0,-0.37905655897876067,0.0
2019-07-12,-0.0,-0.09918728883207013,-0.0,-0.3517852250935988,1.0,-0.3753447173774085,0.0
2019-07-15,-0.0,-0.12040920529559795,-0.0,-0.3472774353550458,1.0,-0.3558481345052701,0.0
2019-07-16,-0.0,-0.12382568087706818,-0.0,-0.34878418066728695,1.0,-0.3515751837866434,0.0
2019-07-17,-0.0,-0.12319171060072605,-0.0,-0.34921648393746463,1.0,-0.351843406242589,0.0
2019-07-18,-0.0,-0.12351236581676356,-0.0,-0.34974211303286007,1.0,-0.3492682571215076,0.0
2019-07-19,-0.0,-0.12341339937719666,-0.0,-0.3533589496112032,1.0,-0.34429005882031577,0.0
2019-07-22,-0.0,-0.12245752681319082,-0.0,-0.34783400404246406,1.0,-0.35063823588324194,0.0
2019-07-23,-0.0,-0.12169831914429165,-0.0,-0.34348395546823834,1.0,-0.3539074437895656,0.0
2019-07-24,-0.0,-0.12131302654802845,-0.0,-0.3431591971905308,1.0,-0.3551139982167877,0.0
2019-07-25,-0.0,-0.1151606407488707,-0.0,-0.34709649329680897,1.0,-0.35186764145637933,0.0
2019-07-26,-0.0,-0.10560121931304774,-0.0,-0.35407254186852466,1.0,-0.3547801789051585,0.0
2019-07-29,-0.0,-0.10625136056889921,-0.0,-0.3533306726652638,1.0,-0.35452797329656777,0.0
2019-07-30,-0.0,-0.10805757746274346,-0.0,-0.3531248298270135,1.0,-0.3540142673031893,0.0
2019-07-31,-0.0,-0.11847764932212927,-0.0,-0.3464672680084938,1.0,-0.3499519047532623,0.0
2019-08-01,-0.0,-0.11809433722008986,-0.0,-0.34862568897458746,1.0,-0.35235479235260947,0.0
2019-08-02,-0.0,-0.10874682920597843,-0.0,-0.3671551362300856,1.0,-0.3490154570505685,0.0
2019-08-05,-0.0,-0.10002024328750989,-0.0,-0.3860026868363422,1.0,-0.3542759344117484,0.0
2019-08-06,-0.0,-0.10210836213359666,-0.0,-0.3723919761552106,1.0,-0.35408780880282337,0.0
2019-08-07,-0.0,-0.09864144328390913,-0.0,-0.37241618581549923,1.0,-0.35495946242056825,0.0
2019-08-08,-0.0,-0.09835046267510333,-0.0,-0.37275520280896823,1.0,-0.3576679711788157,0.0
2019-08-09,-0.0,-0.10069935204390683,-0.0,-0.37922869362506656,1.0,-0.3556416233778153,0.0
2019-08-12,-0.0,-0.10116781609195404,-0.0,-0.3776735632183908,1.0,-0.36025747126436786,0.0
2019-08-13,-0.0,-0.0944453631736582,-0.0,-0.3789574260882348,1.0,-0.3640556382411848,0.0
2019-08-14,-0.0,-0.09715144627341715,-0.0,-0.37377644169080176,1.0,-0.3621182681379917,0.0
2019-08-15,-0.0,-0.11012217670304172,-0.0,-0.3669107783779864,1.0,-0.3356777725410579,0.0
2019-08-16,-0.0,-0.10688100798348991,-0.0,-0.3633121526457756,1.0,-0.34012201524285374,0.0
2019-08-19,-0.0,-0.10900783289817233,-0.0,-0.3626523063533507,1.0,-0.3415288656803017,0.0
2019-08-20,-0.0,-0.10773224886984621,-0.0,-0.36395490277954284,1.0,-0.34380276320328246,0.0
2019-08-21,-0.0,-0.11320926009986383,-0.0,-0.36659101225601454,1.0,-0.3358874262369496,0.0
2019-08-22,-0.0,-0.11472226758850963,-0.0,-0.3653619322409131,1.0,-0.33454914983577405,0.0
2019-08-23,-0.0,-0.11571267830568764,-0.0,-0.3661391601030816,1.0,-0.33296432071431165,0.0
2019-08-26,-0.0,-0.11116114853910726,-0.0,-0.3636560146989949,1.0,-0.3265122311488994,0.0
2019-08-27,-0.0,-0.11048500342058835,-0.0,-0.36335649731753866,1.0,-0.3264681525222339,0.0
2019-08-28,-0.0,-0.11202707080888441,-0.0,-0.36203607041290187,1.0,-0.3258756614708953,0.0
2019-08-29,-0.0,-0.12414950800935765,-0.0,-0.3498580281086487,1.0,-0.3118024179866779,0.0
2019-08-30,-0.0,-0.11777908405921018,-0.0,-0.35652576640125405,1.0,-0.3069701989704128,0.0
2019-09-03,-0.0,-0.1262859486155437,-0.0,-0.3624904166740956,1.0,-0.2941858184606059,0.0
2019-09-04,-0.0,-0.12301332763167273,-0.0,-0.36292851543011906,1.0,-0.29582709714204264,0.0
2019-09-05,-0.0,-0.12383911923998933,-0.0,-0.3623901269643967,1.0,-0.2894965817277812,0.0
2019-09-06,-0.0,-0.1208632586959583,-0.0,-0.3629594423320659,1.0,-0.276492747500352,0.0
2019-09-09,-0.0,-0.11885808883096755,-0.0,-0.3627381916804621,1.0,-0.2795252016484097,0.0
2019-09-10,-0.0,-0.11925039591764912,-0.0,-0.3642266408587014,1.0,-0.276174555692416,0.0
2019-09-11,-0.0,-0.11932846971960974,-0.0,-0.37922123582666784,1.0,-0.25938296563241625,0.0
2019-09-12,-0.0,-0.10909410420876901,-0.0,-0.38683771197610056,1.0,-0.2613830067656621,0.0
2019-09-13,-0.0,-0.10841338541116859,-0.0,-0.39424328794116614,1.0,-0.2567296526971392,0.0
2019-09-16,-0.0,-0.11042901620024276,-0.0,-0.39184886809378905,1.0,-0.25670612654130975,0.0
2019-09-17,-0.0,-0.10607419916618291,-0.0,-0.39421605361760514,1.0,-0.25879993667211987,0.0
2019-09-18,-0.0,-0.09496440812022147,-0.0,-0.39659021003603134,1.0,-0.2660690746111258,0.0
2019-09-19,-0.0,-0.09389118396765404,-0.0,-0.3989452403972928,1.0,-0.26509624681374705,0.0
