Date,IWF,IWM,LPX,MTUM,SPY,VLUE,VXX
2018-11-20,-0.08880239948582447,-0.9298364636149397,1.0,-0.0,-0.74912518745983,-0.8028993787045634,0.0
2018-11-21,-0.1006150673729868,-0.9301383012763537,1.0,-0.0,-0.7558573612543108,-0.7686920041241512,0.0
2018-11-23,-0.10121860233772693,-0.9262798877322628,1.0,-0.0,-0.756705865633993,-0.7685721391267275,0.0
2018-11-26,-0.10060369318181818,-0.9289417613636363,1.0,-0.0,-0.7548650568181818,-0.7667258522727272,0.0
2018-11-27,-0.0879428106309941,-0.9368652015429806,1.0,-0.0,-0.7514952047280321,-0.7626074954878437,0.0
2018-11-28,-0.0869488223835665,-0.9444306711528245,1.0,-0.0,-0.7489994687444661,-0.7613245971312201,0.0
2018-11-29,-0.0562640134529148,-0.9320347533632286,1.0,-0.0,-0.7470922085201793,-0.7679722533632286,0.0
2018-11-30,-0.056077057793345014,-0.9323642732049037,1.0,-0.0,-0.7479159369527146,-0.7662697022767075,0.0
2018-12-03,-0.05302420060939306,-0.9340874864287465,1.0,-0.0,-0.7487479424228628,-0.7663993275662803,0.0
2018-12-04,-0.04610226320201173,-0.9365744621402626,1.0,-0.0,-0.7452849958088851,-0.7646339759709416,0.0
2018-12-06,-0.036311514572384136,-0.8935908811685209,1.0,-0.0,-0.7398812367756467,-0.7429526994744386,0.0
2018-12-07,-0.0542056718061674,-0.9002959801762115,1.0,-0.0,-0.7496902533039648,-0.7374724669603524,0.0
2018-12-10,-0.03590443686006826,-0.9018430034129693,1.0,-0.0,-0.7482935153583619,-0.7268941979522184,0.0
2018-12-11,-0.021170908841766298,-0.9109657086088178,1.0,-0.0,-0.7482785790140797,-0.7452982083518893,0.0
2018-12-12,-0.02192456579082594,-0.9107259086704805,1.0,-0.0,-0.7483470932821761,-0.7447158370730704,0.0
2018-12-13,-0.021463047273474138,-0.9058638277479204,1.0,-0.0,-0.7534659227056447,-0.7423407387122172,0.0
2018-12-14,-0.025111187136503593,-0.8963735887786521,1.0,-0.0,-0.757817310981868,-0.7418405747519672,0.0
2018-12-17,-0.0,-0.9020586827166405,1.0,-0.0,-0.7441351480746871,-0.7735449011695507,0.0
2018-12-18,-0.0,-0.8920352177312438,1.0,-0.0,-0.7360029914675188,-0.7713906924567427,0.0
2018-12-19,-0.0,-0.8931586113002041,1.0,-0.0,-0.7373383253914226,-0.773144996596324,0.0
2018-12-20,-0.0,-0.8776174019109574,1.0,-0.0,-0.7437148471911634,-0.7668902893542048,0.0
2018-12-21,-0.0,-0.8764033579447761,1.0,-0.0,-0.7423215670408955,-0.7527055729746132,0.0
2018-12-24,-0.0,-0.8426761277242778,1.0,-0.0,-0.7382328095962156,-0.7980402094948471,0.0
2018-12-26,-0.0,-0.8522921340789607,1.0,-0.0,-0.7125205103305093,-0.7838127448682316,0.0
2018-12-27,-0.0,-0.8103865904466621,1.0,-0.0,-0.6384071310919485,-0.7808351903885282,0.0
2018-12-28,-0.0,-0.8102791058276263,1.0,-0.0,-0.63880992376276,-0.781302493862256,0.0
2018-12-31,-0.0,-0.8102468019123917,1.0,-0.0,-0.638874531593229,-0.7812701899470216,0.0
2019-01-02,-0.0,-0.8099266961604288,1.0,-0.0,-0.6380986211127975,-0.7812187166984209,0.0
2019-01-03,-0.0,-0.8222265842248176,1.0,-0.0,-0.6919226616939836,-0.7573854156443223,0.0
2019-01-04,-0.0,-0.8389167239741954,1.0,-0.0,-0.6617873399482596,-0.7739791073124407,0.0
2019-01-07,-0.0,-0.8107256534739414,1.0,-0.0,-0.6507732373082983,-0.7536250522457641,0.0
2019-01-08,-0.0,-0.8022655071719668,1.0,-0.0,-0.6552321663511215,-0.751435997817925,0.0
2019-01-09,-0.0,-0.7930283224400871,1.0,-0.0,-0.6544918621043188,-0.7563437139561707,0.0
2019-01-10,-0.0,-0.7954961023963045,1.0,-0.0,-0.6542841561607802,-0.7581560966220767,0.0
2019-01-11,-0.0,-0.7939735739606831,1.0,-0.0,-0.6605543022881083,-0.7681598453109892,0.0
2019-01-14,-0.0,-0.7952847204328782,1.0,-0.0,-0.6632633341922185,-0.7622713218242722,0.0
2019-01-15,-0.0,-0.7890612402850786,1.0,-0.0,-0.6620981005514528,-0.7736786094359703,0.0
2019-01-16,-0.0,-0.7856153127316082,1.0,-0.0,-0.6516611349208906,-0.7850997325427771,0.0
2019-01-17,-0.0,-0.7818504190844617,1.0,-0.0,-0.6549000644745326,-0.786976144422953,0.0
2019-01-18,-0.0,-0.7789893875961444,1.0,-0.0,-0.6618310453380066,-0.8045630091195274,0.0
2019-01-22,-0.0,-0.8025374855824683,1.0,-0.0,-0.6432031636183885,-0.8497281265447356,0.0
2019-01-23,-0.0,-0.771727609962904,1.0,-0.0,-0.6474562798092209,-0.8929517753047165,0.0
2019-01-24,-0.0,-0.7725946555268218,1.0,-0.0,-0.6495258935083881,-0.8933094622372522,0.0
2019-01-25,-0.0,-0.7579132672060666,1.0,-0.0,-0.6276109550086327,-0.9998645858018214,0.0
2019-01-28,-0.0,-0.752688535678052,1.0,-0.0,-0.6319242475481907,-0.9971931011159959,0.0
2019-01-29,-0.0,-0.7563955450556868,1.0,-0.0,-0.6171785352683091,-1.001383732703341,0.0
2019-01-30,-0.0,-0.7486977886977886,1.0,-0.0,-0.5811629811629812,-0.9461752661752661,0.0
2019-01-31,-0.0,-0.7691075514874142,1.0,-0.0,-0.5323962079110821,-0.9675384112455051,0.0
2019-02-01,-0.0,-0.7610851808634772,1.0,-0.0,-0.5424283676909114,-0.9377674056787243,0.0
2019-02-04,-0.0,-0.7589314659923491,1.0,-0.0,-0.5413019516306814,-0.9416780133566751,0.0
2019-02-05,-0.0,-0.735201480663701,1.0,-0.0,-0.5375198883008084,-0.9743481507939085,0.0
2019-02-06,-0.0,-0.7175196211973794,1.0,-0.0,-0.5411558669001751,-0.984497632483622,0.0
2019-02-07,-0.0,-0.7204259187118557,1.0,-0.0,-0.5511297234125438,-0.9747760031164784,0.0
2019-02-08,-0.0,-0.7314974182444063,1.0,-0.0,-0.5674016822005001,-0.9485922125158317,0.0
2019-02-11,-0.0,-0.7153460511752067,1.0,-0.0,-0.5691776808385962,-0.9708639885409206,0.0
2019-02-12,-0.0,-0.7194608531053164,1.0,-0.0,-0.5787343755099376,-0.9654058287914885,0.0
2019-02-13,-0.0,-0.7182498373454781,1.0,-0.0,-0.5770982433311646,-0.9577098243331165,0.0
2019-02-14,-0.0,-0.7319637213137282,1.0,-0.0,-0.6324721725985983,-1.0710457606156383,0.0
2019-02-15,-0.0,-0.7237298020515284,1.0,-0.0,-0.634292771621668,-1.0726611547565954,0.0
2019-02-19,-0.0,-0.700177753469611,1.0,-0.0,-0.6517399330006153,-1.066452450946879,0.0
2019-02-20,-0.0,-0.6932258617732808,1.0,-0.0,-0.6756988509689591,-1.0610186931915624,0.0
2019-02-21,-0.0,-0.7189318726463539,1.0,-0.0,-0.6651831564532694,-1.0393700787401574,0.0
2019-02-22,-0.0,-0.7104101809722555,1.0,-0.0,-0.6781156990865862,-1.0324997434230783,0.0
2019-02-25,-0.0,-0.7041566472002747,1.0,-0.0,-0.6885262796289934,-1.042562693232566,0.0
2019-02-26,-0.0,-0.706677210837574,1.0,-0.0,-0.6947118690689039,-1.036927520286068,0.0
2019-02-27,-0.0,-0.711581483393564,1.0,-0.0,-0.699604198933058,-1.0305627258647392,0.0
2019-02-28,-0.0,-0.7126278453114777,1.0,-0.0,-0.700816143806605,-1.0302007644891353,0.0
2019-03-01,-0.0,-0.7211786119028812,1.0,-0.0,-0.6822693086987878,-1.0307359456025276,0.0
2019-03-04,-0.0,-0.7140457334841783,1.0,-0.0,-0.685625149988001,-1.0285919983544174,0.0
2019-03-05,-0.0,-0.7093218884120172,1.0,-0.0,-0.696206008583691,-1.0279484978540772,0.0
2019-03-06,-0.0,-0.7078312218903423,1.0,-0.0,-0.6956088852267657,-1.029800528719058,0.0
2019-03-07,-0.0,-0.6660835562873019,1.0,-0.0,-0.7412018933937023,-1.0227756054057762,0.0
2019-03-08,-0.0,-0.6575953525363948,1.0,-0.0,-0.7622670216812476,-1.0380372765310004,0.0
2019-03-11,-0.0,-0.6572208228379514,1.0,-0.0,-0.7581514133781138,-1.0830884410859223,0.0
2019-03-12,-0.0,-0.630536829845057,1.0,-0.0,-0.777256203014153,-1.121695549359404,0.0
2019-03-13,-0.0,-0.6535250463821893,1.0,-0.0,-0.7887826459255032,-1.1255530184101612,0.0
2019-03-14,-0.0,-0.6630275262197086,1.0,-0.0,-0.788345205283316,-1.1281096753409456,0.0
2019-03-15,-0.0,-0.6554250619545308,1.0,-0.0,-0.7951011026110691,-1.1410408361167976,0.0
2019-03-18,-0.0,-0.6733079295953547,1.0,-0.0,-0.8052259118127381,-1.150571584104518,0.0
2019-03-19,-0.0,-0.6720519895440022,1.0,-0.0,-0.8079073482428115,-1.15055910543131,0.0
2019-03-20,-0.0,-0.673568153700604,1.0,-0.0,-0.8086747689396695,-1.1565024379593916,0.0
2019-03-21,-0.0,-0.6741282667249037,1.0,-0.0,-0.811094125354881,-1.1545825143772295,0.0
2019-03-22,-0.0,-0.6703320870903892,1.0,-0.0,-0.8482515944578842,-1.1468000879700901,0.0
2019-03-25,-0.0,-0.5940468421434268,1.0,-0.0,-0.882785874845914,-1.1487201798274236,0.0
2019-03-26,-0.0,-0.5991988346686088,1.0,-0.0,-0.8847050254916241,-1.1577567370721047,0.0
2019-03-27,-0.0,-0.5971358993930143,1.0,-0.0,-0.8845636608148876,-1.1529458801293935,0.0
2019-03-28,-0.0,-0.5978348035284683,1.0,-0.0,-0.8822993365896333,-1.16497776481738,0.0
2019-03-29,-0.0,-0.6065819270947476,1.0,-0.0,-0.883519614288845,-1.1624662137482649,0.0
2019-04-01,-0.0,-0.6231003039513678,1.0,-0.0,-0.8921155747610503,-1.1468487933496907,0.0
2019-04-02,-0.0,-0.6370173005328855,1.0,-0.0,-0.9087889626980071,-1.1040951894298854,0.0
2019-04-03,-0.0,-0.6401733051773101,1.0,-0.0,-0.8932862448117673,-1.1074055195514454,0.0
2019-04-04,-0.0,-0.6380435178773189,1.0,-0.0,-0.8946313372453257,-1.1120749353063382,0.0
2019-04-05,-0.0,-0.6335000182501733,1.0,-0.0,-0.9043325911596161,-1.1122020659196261,0.0
2019-04-08,-0.0,-0.653834775534354,1.0,-0.0,-0.9180533984172768,-1.126100140522151,0.0
2019-04-09,-0.0,-0.639414163885799,1.0,-0.0,-0.9567296996662958,-1.1116796440489431,0.0
2019-04-10,-0.0,-0.6168403932874991,1.0,-0.0,-0.9618171065276854,-1.117653581725438,0.0
2019-04-11,-0.0,-0.590023700192564,1.0,-0.0,-1.0060361427936604,-1.107095245148867,0.0
2019-04-12,-0.0,-0.5863422582675999,1.0,-0.0,-1.0071473539977038,-1.109802614524312,0.0
2019-04-15,-0.0,-0.589171974522293,1.0,-0.0,-0.9973707598874241,-1.116612353725374,0.0
2019-04-16,-0.0,-0.5912730777786016,1.0,-0.0,-1.0047823830355158,-1.1112552828649813,0.0
2019-04-17,-0.0,-0.5787774189956575,1.0,-0.0,-1.0284303900827674,-1.1043313662175704,0.0
2019-04-18,-0.0,-0.5909023338784005,1.0,-0.0,-1.0324067191913187,-1.0930578266686488,0.0
2019-04-22,-0.0,-0.5916579692858208,1.0,-0.0,-1.0383554495303413,-1.0974355151334427,0.0
2019-04-23,-0.0,-0.6072874493927126,1.0,-0.0,-1.0340380866696655,-1.1073624231518968,0.0
2019-04-24,-0.0,-0.6026855650876538,1.0,-0.0,-1.0153674002237971,-1.1118612458038046,0.0
2019-04-25,-0.0,-0.5937279381711441,1.0,-0.0,-1.022628469512875,-1.0993200312116822,0.0
2019-04-26,-0.0,-0.5799090163323142,1.0,-0.0,-1.0650682377507645,-1.0838615855022746,0.0
2019-04-29,-0.0,-0.5878539493293591,1.0,-0.0,-1.0643442622950818,-1.0735842026825633,0.0
2019-04-30,-0.0,-0.572309750297265,1.0,-0.0,-1.0603076694411413,-1.0831970868014267,0.0
2019-05-01,-0.0,-0.5562544195913507,1.0,-0.0,-1.0789013361122484,-1.0866053816666046,0.0
2019-05-02,-0.0,-0.553423332961434,1.0,-0.0,-1.0740079586447988,-1.091524415188367,0.0
2019-05-03,-0.0,-0.5521383413908516,1.0,-0.0,-1.07504648568241,-1.0917069542580886,0.0
2019-05-06,-0.0,-0.5259944495837188,1.0,-0.0,-1.0593894542090656,-1.1148936170212767,0.0
2019-05-07,-0.0,-0.5278106947118945,1.0,-0.0,-1.057732187824026,-1.1176122055991706,0.0
2019-05-08,-0.0,-0.5483071230342276,1.0,-0.0,-1.0509158186864014,-1.1010915818686402,0.0
2019-05-09,-0.0,-0.5443563329133625,1.0,-0.0,-1.0637367523901282,-1.0975691099088416,0.0
2019-05-10,-0.0,-0.5443442105653934,1.0,-0.0,-1.0774028288228088,-1.0905817277350855,0.0
2019-05-13,-0.0,-0.5442901692901693,1.0,-0.0,-1.073990198990199,-1.0942233442233442,0.0
2019-05-14,-0.0,-0.48600732600732593,1.0,-0.0,-1.089047619047619,-1.087948717948718,0.0
2019-05-15,-0.0,-0.48550060490523145,1.0,-0.0,-1.1063533379770503,-1.0742383693221396,0.0
2019-05-16,-0.0,-0.48540132615305714,1.0,-0.0,-1.1040773711396856,-1.0739641718870205,0.0
2019-05-17,-0.0,-0.48397623936638307,1.0,-0.0,-1.0877823408624228,-1.0950058668231153,0.0
2019-05-20,-0.0,-0.47593406593406584,1.0,-0.0,-1.0905860805860805,-1.0964835164835163,0.0
2019-05-21,-0.0,-0.47581383426709145,1.0,-0.0,-1.0896407777655719,-1.0963418653191255,0.0
2019-05-22,-0.0,-0.4691759546866435,1.0,-0.0,-1.0893842499543211,-1.0957061940434862,0.0
2019-05-23,-0.0,-0.4705108047826245,1.0,-0.0,-1.0867307762623861,-1.0991992394603092,0.0
2019-05-24,-0.0,-0.45327596893572025,1.0,-0.0,-1.0882706821744996,-1.104532030480913,0.0
2019-05-28,-0.0,-0.447883626818331,1.0,-0.0,-1.0897225564183894,-1.108170184840862,0.0
2019-05-29,-0.0,-0.4490737377406466,1.0,-0.0,-1.0881583726843445,-1.0951689066472938,0.0
2019-05-30,-0.0,-0.44471356360572867,1.0,-0.0,-1.0114434147711318,-1.054128053917439,0.0
2019-05-31,-0.0,-0.446562741380521,1.0,-0.0,-1.0056878028228353,-1.058738852608665,0.0
2019-06-03,-0.0,-0.4632979466405923,1.0,-0.0,-1.0215113842715462,-1.007298505377846,0.0
2019-06-04,-0.0,-0.4517840932895747,1.0,-0.0,-1.018434466866839,-1.0211577403812584,0.0
2019-06-05,-0.0,-0.4535645339216767,1.0,-0.0,-1.0289920022062877,-0.9647683397683398,0.0
2019-06-06,-0.0,-0.4706671251719394,1.0,-0.0,-1.002888583218707,-0.9652682255845942,0.0
2019-06-07,-0.0,-0.4730147817119285,1.0,-0.0,-1.0007562736335511,-0.9638363698865591,0.0
2019-06-10,-0.0,-0.47366071428571427,1.0,-0.0,-0.9889766483516483,-0.9713942307692307,0.0
2019-06-11,-0.0,-0.47663358147229123,1.0,-0.0,-0.996829335539013,-0.9729459608491867,0.0
2019-06-12,-0.0,-0.4714787036399918,1.0,-0.0,-0.9954930158948601,-0.9735085667102457,0.0
2019-06-13,-0.0,-0.509636344763157,1.0,-0.0,-1.0091346320196535,-0.9412823085706378,0.0
2019-06-14,-0.0,-0.5069009650973745,1.0,-0.0,-1.018748486630461,-0.9334809228959838,0.0
2019-06-17,-0.0,-0.48342059336823745,1.0,-0.0,-1.0661431064572426,-0.9408376963350786,0.0
2019-06-18,-0.0,-0.4743567363753796,1.0,-0.0,-1.0698250881541738,-0.9470725831791362,0.0
2019-06-19,-0.0,-0.46273389316700925,1.0,-0.0,-1.0851597616641693,-0.936513467368201,0.0
2019-06-20,-0.0,-0.4641533188780863,1.0,-0.0,-1.0902287193117437,-0.9428901168077218,0.0
2019-06-21,-0.0,-0.46765107246579657,1.0,-0.0,-1.0899261695650653,-0.9414955036915217,0.0
2019-06-24,-0.0,-0.46071591347333735,1.0,-0.0,-1.090102724117379,-0.9551239350699436,0.0
2019-06-25,-0.0,-0.43331459489846114,1.0,-0.0,-1.1156981238142085,-0.9644438198299489,0.0
2019-06-26,-0.0,-0.43229752530933635,1.0,-0.0,-1.093187570303712,-0.9897356580427445,0.0
2019-06-27,-0.0,-0.4316134027875546,1.0,-0.0,-1.101506405744052,-0.9865549767703787,0.0
2019-06-28,-0.0,-0.41945010899374163,1.0,-0.0,-1.1098375641656704,-0.9866746361015399,0.0
2019-07-01,-0.0,-0.4257125952737271,1.0,-0.0,-1.0946298680959177,-0.9599415306442072,0.0
2019-07-02,-0.0,-0.4308499548266037,1.0,-0.0,-1.087288901244006,-0.9567377858086039,0.0
2019-07-03,-0.0,-0.43110100592531353,1.0,-0.0,-1.064110513986496,-0.9497726333195536,0.0
2019-07-05,-0.0,-0.41654047356828194,1.0,-0.0,-1.069933920704846,-0.9551555616740088,0.0
2019-07-08,-0.0,-0.41322398769861607,1.0,-0.0,-1.0642405603963778,-0.9395865368187254,0.0
2019-07-09,-0.0,-0.40819107976421687,1.0,-0.0,-1.0572080820470886,-0.9418719547514397,0.0
2019-07-10,-0.0,-0.41893088185223015,1.0,-0.0,-1.0442969016002723,-0.9416070820565202,0.0
2019-07-11,-0.0,-0.41631456998773336,1.0,-0.0,-1.0547226386806596,-0.9363500068147743,0.0
2019-07-12,-0.0,-0.41639143314379107,1.0,-0.0,-1.0625489461677278,-0.9259763696414588,0.0
2019-07-15,-0.0,-0.4334547683088761,1.0,-0.0,-1.069217936059378,-0.9020462360832113,0.0
2019-07-16,-0.0,-0.4315229620537997,1.0,-0.0,-1.0832566226858955,-0.8945484299887491,0.0
2019-07-17,-0.0,-0.43422532810635756,1.0,-0.0,-1.0806204192943583,-0.8940514743480484,0.0
2019-07-18,-0.0,-0.43588523252651623,1.0,-0.0,-1.0740413380473213,-0.8895838999184119,0.0
2019-07-19,-0.0,-0.4342123101952277,1.0,-0.0,-1.0717529826464207,-0.883405639913232,0.0
2019-07-22,-0.0,-0.4420476061671625,1.0,-0.0,-1.062077360021639,-0.876994860697863,0.0
2019-07-23,-0.0,-0.4450343218476313,1.0,-0.0,-1.0609339600311094,-0.8754945389375444,0.0
2019-07-24,-0.0,-0.44887505022097224,1.0,-0.0,-1.0416834069907595,-0.8575063613231553,0.0
2019-07-25,-0.0,-0.442084490082617,1.0,-0.0,-1.049202261096431,-0.8535304545606582,0.0
2019-07-26,-0.0,-0.4359060066183107,1.0,-0.0,-1.0530801885215764,-0.8536283718287262,0.0
2019-07-29,-0.0,-0.42233366766967567,1.0,-0.0,-1.0546305583416917,-0.8663991975927784,0.0
2019-07-30,-0.0,-0.4261785356068205,1.0,-0.0,-1.050852557673019,-0.8663657639585425,0.0
2019-07-31,-0.0,-0.4476289211423985,1.0,-0.0,-1.0415691258109825,-0.8550598622165742,0.0
2019-08-01,-0.0,-0.45715432470399353,1.0,-0.0,-1.0366579704328047,-0.8508595892701852,0.0
2019-08-02,-0.0,-0.45200628111322705,1.0,-0.0,-1.041695900571314,-0.8473154922989542,0.0
2019-08-05,-0.0,-0.45203880905544636,1.0,-0.0,-1.0418430967225687,-0.8402293868569334,0.0
2019-08-06,-0.0,-0.4535139212278228,1.0,-0.0,-0.989145049683534,-0.8367822123110222,0.0
2019-08-07,-0.0,-0.4857414448669202,1.0,-0.0,-0.9973519826181423,-0.9118006518196632,0.0
2019-08-08,-0.0,-0.4930036679798941,1.0,-0.0,-0.9959244667844044,-0.907349544898791,0.0
2019-08-09,-0.0,-0.4804129972669298,1.0,-0.0,-0.9768869993589094,-0.9168606809056248,0.0
2019-08-12,-0.0,-0.47765720833052505,1.0,-0.0,-0.9919458111478061,-0.9003504751634428,0.0
2019-08-13,-0.0,-0.468531704518611,1.0,-0.0,-0.997907737994803,-0.9081766949009552,0.0
2019-08-14,-0.0,-0.4665878777646462,1.0,-0.0,-0.9984804997467499,-0.9115988519331418,0.0
2019-08-15,-0.0,-0.5000663217933413,1.0,-0.0,-0.9756267409470754,-0.8403634434275102,0.0
2019-08-16,-0.0,-0.49380912863070536,1.0,-0.0,-0.9866887966804979,-0.8390041493775933,0.0
2019-08-19,-0.0,-0.49489171763927925,1.0,-0.0,-0.9824433790709208,-0.8289965283517937,0.0
2019-08-20,-0.0,-0.5054784997848323,1.0,-0.0,-0.9912939852361878,-0.8134992882915687,0.0
2019-08-21,-0.0,-0.5081718228943111,1.0,-0.0,-0.9935946115495097,-0.7999801895202563,0.0
2019-08-22,-0.0,-0.5103043492597356,1.0,-0.0,-0.9830843802552183,-0.8040030336004221,0.0
2019-08-23,-0.0,-0.5109828496042216,1.0,-0.0,-0.9843337730870712,-0.8028364116094986,0.0
2019-08-26,-0.0,-0.49879807692307687,1.0,-0.0,-0.9621231808731808,-0.7875194906444907,0.0
2019-08-27,-0.0,-0.5002110458131758,1.0,-0.0,-0.9600311698431767,-0.7866164485859931,0.0
2019-08-28,-0.0,-0.5008205953338696,1.0,-0.0,-0.9531134352373289,-0.7641190667739339,0.0
2019-08-29,-0.0,-0.47834866502131485,1.0,-0.0,-0.9429148370140069,-0.7839674348536813,0.0
2019-08-30,-0.0,-0.47450792126740277,1.0,-0.0,-0.9451112177948472,-0.7809249479916787,0.0
2019-09-03,-0.0,-0.4610049223294764,1.0,-0.0,-0.9352106373457776,-0.8000703189925205,0.0
2019-09-04,-0.0,-0.4776028277634962,1.0,-0.0,-0.9419665809768638,-0.7938303341902314,0.0
2019-09-05,-0.0,-0.4732524736674114,1.0,-0.0,-0.9324289818065751,-0.7861793807851899,0.0
2019-09-06,-0.0,-0.47011888867696605,1.0,-0.0,-0.9492656875834445,-0.7594570538495772,0.0
2019-09-09,-0.0,-0.4675964165448884,1.0,-0.0,-0.9487578626342208,-0.760467628184764,0.0
2019-09-10,-0.0,-0.4655210748658006,1.0,-0.0,-0.9595972429565162,-0.7512308229838326,0.0
2019-09-11,-0.0,-0.47704912846793834,1.0,-0.0,-0.9552687355667332,-0.7311378950365379,0.0
2019-09-12,-0.0,-0.4949578233018329,1.0,-0.0,-0.9487854379400013,-0.7274053402676476,0.0
2019-09-13,-0.0,-0.49319760251165445,1.0,-0.0,-0.9504645926489709,-0.7276186851869471,0.0
2019-09-16,-0.0,-0.503820409194241,1.0,-0.0,-0.9307590300580955,-0.7227835311947461,0.0
2019-09-17,-0.0,-0.5025441673777693,1.0,-0.0,-0.9319869789197559,-0.7259252236022882,0.0
2019-09-18,-0.0,-0.48957609451007644,1.0,-0.0,-0.9349295596689622,-0.734221997599343,0.0
2019-09-19,-0.0,-0.5130353235386057,1.0,-0.0,-0.8769615504845264,-0.7359799937480462,0.0
