Date,IWF,IWM,MTUM,PEBO,SPY,VLUE,VXX
2018-11-09,-0.0,-0.7307785066563766,-0.0,1.0,-0.3082915300019294,-0.3726606212618174,0.0
2018-11-12,-0.0,-0.7253307673803223,-0.0,1.0,-0.30926148664902575,-0.3709886937695453,0.0
2018-11-13,-0.0,-0.7218641073389677,-0.0,1.0,-0.3018430979324834,-0.3637492240844196,0.0
2018-11-14,-0.0,-0.7220046798147175,-0.0,1.0,-0.3018241726756124,-0.36383171768301414,0.0
2018-11-15,-0.0,-0.7223401464380261,-0.0,1.0,-0.30193899210570246,-0.3607050013117413,0.0
2018-11-16,-0.0,-0.721616787886014,-0.0,1.0,-0.3020627161082628,-0.3609633957314892,0.0
2018-11-19,-0.0,-0.721864414865703,-0.0,1.0,-0.30241877773007014,-0.3610991841992271,0.0
2018-11-20,-0.0,-0.7113088880977809,-0.0,1.0,-0.2933190933902931,-0.3686721253114988,0.0
2018-11-21,-0.0,-0.7106686506530622,-0.0,1.0,-0.2907484824865963,-0.360495051843454,0.0
2018-11-23,-0.0,-0.7019162694104876,-0.0,1.0,-0.2958181903997734,-0.3622032378345212,0.0
2018-11-26,-0.0,-0.709034209034209,-0.0,1.0,-0.2936826686826687,-0.35978548478548483,0.0
2018-11-27,-0.0,-0.709871749617602,-0.0,1.0,-0.2880809507000824,-0.35524179315213555,0.0
2018-11-28,-0.0,-0.710990821369734,-0.0,1.0,-0.2875735467168745,-0.3549305718992704,0.0
2018-11-29,-0.0,-0.7014085165027679,-0.0,1.0,-0.2806755273177455,-0.35374086099366986,0.0
2018-11-30,-0.0,-0.7017010935601459,-0.0,1.0,-0.2802598373679783,-0.3547060472941396,0.0
2018-12-03,-0.0,-0.7015744720612969,-0.0,1.0,-0.2799943935712951,-0.3544430947486451,0.0
2018-12-04,-0.0,-0.7052265783520302,-0.0,1.0,-0.27471604823098633,-0.35233341884926656,0.0
2018-12-06,-0.0,-0.730790229543998,-0.0,1.0,-0.27917962351935816,-0.36378094808555084,0.0
2018-12-07,-0.0,-0.7311434945649594,-0.0,1.0,-0.2792756443727156,-0.3629847628993212,0.0
2018-12-10,-0.0,-0.736825973168604,-0.0,1.0,-0.2749157098059557,-0.34602598259967465,0.0
2018-12-11,-0.0,-0.7373549117674814,-0.0,1.0,-0.2724591865622346,-0.3493205624233274,0.0
2018-12-12,-0.0,-0.7373065307663269,-0.0,1.0,-0.2731927142317856,-0.34888165345413363,0.0
2018-12-13,-0.0,-0.7376793806646526,-0.0,1.0,-0.2732250755287009,-0.3493674471299094,0.0
2018-12-14,-0.0,-0.7430043486481376,-0.0,1.0,-0.2705851767820004,-0.3498062015503876,0.0
2018-12-17,-0.0,-0.7433778743094575,-0.0,1.0,-0.2674819396572076,-0.3499693092213986,0.0
2018-12-18,-0.0,-0.7365023474178404,-0.0,1.0,-0.26122065727699534,-0.3497183098591549,0.0
2018-12-19,-0.0,-0.7372056957563795,-0.0,1.0,-0.26239484938201985,-0.3501339348653602,0.0
2018-12-20,-0.0,-0.7456680238613768,-0.0,1.0,-0.2652684404885901,-0.35626361140043555,0.0
2018-12-21,-0.0,-0.7480788270237142,-0.0,1.0,-0.2664655131771251,-0.34269954269011366,0.0
2018-12-24,-0.0,-0.7382789595890893,-0.0,1.0,-0.2590003987147313,-0.34810141426460584,0.0
2018-12-26,-0.0,-0.7399110486891385,-0.0,1.0,-0.25500936329588014,-0.34590355805243445,0.0
2018-12-27,-0.0,-0.723153320918684,-0.0,1.0,-0.2306595857185553,-0.3451962204289951,0.0
2018-12-28,-0.0,-0.7314819082737958,-0.0,1.0,-0.23042175616501498,-0.34277483291080896,0.0
2018-12-31,-0.0,-0.7376287945294091,-0.0,1.0,-0.23037471699856765,-0.3421891604675877,0.0
2019-01-02,-0.0,-0.737971992420391,-0.0,1.0,-0.23071590331376807,-0.3421685076489347,0.0
2019-01-03,-0.0,-0.7380941372295173,-0.0,1.0,-0.22940170149805808,-0.34432217495838724,0.0
2019-01-04,-0.0,-0.7406461411017533,-0.0,1.0,-0.21512724929817295,-0.3453219200147269,0.0
2019-01-07,-0.0,-0.7302910233638475,-0.0,1.0,-0.21004690986929,-0.33684018763947715,0.0
2019-01-08,-0.0,-0.7215932342108854,-0.0,1.0,-0.21645523575683173,-0.33540217341881506,0.0
2019-01-09,-0.0,-0.7194564995114857,-0.0,1.0,-0.21628683738156368,-0.3364158960259935,0.0
2019-01-10,-0.0,-0.7168465295921845,-0.0,1.0,-0.21965239123026242,-0.3354538225604908,0.0
2019-01-11,-0.0,-0.7202827303414059,-0.0,1.0,-0.21635214426496907,-0.3288326046079608,0.0
2019-01-14,-0.0,-0.7194605009633912,-0.0,1.0,-0.2202652159129548,-0.3270769579508104,0.0
2019-01-15,-0.0,-0.7143635125936011,-0.0,1.0,-0.21892443839346495,-0.3358520535511686,0.0
2019-01-16,-0.0,-0.7130129222398549,-0.0,1.0,-0.21586941736567672,-0.33819995465880753,0.0
2019-01-17,-0.0,-0.714716895495291,-0.0,1.0,-0.2157040735277431,-0.3389538182230795,0.0
2019-01-18,-0.0,-0.7056057701086461,-0.0,1.0,-0.22229069661280015,-0.354583219209349,0.0
2019-01-22,-0.0,-0.8379909534685835,-0.0,1.0,-0.08755430158090377,-0.31369519458999506,0.0
2019-01-23,-0.0,-0.8247369134185447,-0.0,1.0,-0.10652183731538774,-0.327017749875796,0.0
2019-01-24,-0.0,-0.8186352301065518,-0.0,1.0,-0.12244389027431422,-0.3259805032872365,0.0
2019-01-25,-0.0,-0.8593554264890104,-0.0,1.0,-0.08971643320806287,-0.3285958319098053,0.0
2019-01-28,-0.0,-0.8500843631720552,-0.0,1.0,-0.10347029048292214,-0.3265082767112043,0.0
2019-01-29,-0.0,-0.8481316420980459,-0.0,1.0,-0.10956462118615017,-0.3277568277911096,0.0
2019-01-30,-0.0,-0.8493310463121783,-0.0,1.0,-0.11064608347627215,-0.32704402515723263,0.0
2019-01-31,-0.0,-0.8533516044307412,-0.0,1.0,-0.08315633207719537,-0.3473564005938107,0.0
2019-02-01,-0.0,-0.8523657142857143,-0.0,1.0,-0.08390857142857143,-0.34944,0.0
2019-02-04,-0.0,-0.8495004686678402,-0.0,1.0,-0.08266843464941359,-0.35401568322626364,0.0
2019-02-05,-0.0,-0.8473113369106062,-0.0,1.0,-0.08462153213837197,-0.35140997830802606,0.0
2019-02-06,-0.0,-0.8365395586590905,-0.0,1.0,-0.08511900686885283,-0.36035234248419706,0.0
2019-02-07,-0.0,-0.8318106217675606,-0.0,1.0,-0.08584903510970357,-0.3607345469458431,0.0
2019-02-08,-0.0,-0.8366411168902272,-0.0,1.0,-0.09763664567935029,-0.34695227666757916,0.0
2019-02-11,-0.0,-0.832670960668768,-0.0,1.0,-0.09695765383034124,-0.35443789685258786,0.0
2019-02-12,-0.0,-0.8388514905893667,-0.0,1.0,-0.10214315153180381,-0.3486742684434675,0.0
2019-02-13,-0.0,-0.8349507912223414,-0.0,1.0,-0.10273331354326035,-0.34578585618706187,0.0
2019-02-14,-0.0,-0.8109116717798434,-0.0,1.0,-0.12150281606300654,-0.3570676313017995,0.0
2019-02-15,-0.0,-0.815026120428925,-0.0,1.0,-0.12022271102557053,-0.35601686371551644,0.0
2019-02-19,-0.0,-0.8173461414717101,-0.0,1.0,-0.12205267270303809,-0.35868915751252467,0.0
2019-02-20,-0.0,-0.8165122853793643,-0.0,1.0,-0.12165858367619004,-0.3603098351989335,0.0
2019-02-21,-0.0,-0.8115189262485349,-0.0,1.0,-0.1222219668589552,-0.364528510031946,0.0
2019-02-22,-0.0,-0.8095905519047838,-0.0,1.0,-0.12671752217269427,-0.36140342815127985,0.0
2019-02-25,-0.0,-0.8048685178374403,-0.0,1.0,-0.12771239426259653,-0.3660582934902538,0.0
2019-02-26,-0.0,-0.8078929827384099,-0.0,1.0,-0.12687613487484772,-0.3637115866412301,0.0
2019-02-27,-0.0,-0.8121189813430261,-0.0,1.0,-0.12565276403874026,-0.3627182589891647,0.0
2019-02-28,-0.0,-0.8128637482459571,-0.0,1.0,-0.1274182788525684,-0.36010213705688854,0.0
2019-03-01,-0.0,-0.8183050068902159,-0.0,1.0,-0.12175011483693156,-0.35668350941662835,0.0
2019-03-04,-0.0,-0.8100678082978968,-0.0,1.0,-0.11920468911619356,-0.3692908861050454,0.0
2019-03-05,-0.0,-0.8007370724404008,-0.0,1.0,-0.1319590003455027,-0.37065530346654385,0.0
2019-03-06,-0.0,-0.7972304648862513,-0.0,1.0,-0.13295608768661007,-0.3700917811055138,0.0
2019-03-07,-0.0,-0.803440652203952,-0.0,1.0,-0.12643360508497997,-0.3730827691032196,0.0
2019-03-08,-0.0,-0.8093939884019129,-0.0,1.0,-0.12586927893168218,-0.37511263082503526,0.0
2019-03-11,-0.0,-0.8077913715389569,-0.0,1.0,-0.12611535277343391,-0.36578971575752,0.0
2019-03-12,-0.0,-0.8047376476231811,-0.0,1.0,-0.12077118121387943,-0.3587957146446764,0.0
2019-03-13,-0.0,-0.8057765042979942,-0.0,1.0,-0.1274269340974212,-0.35906017191977074,0.0
2019-03-14,-0.0,-0.8041001235528302,-0.0,1.0,-0.12950167025122408,-0.3544135816592688,0.0
2019-03-15,-0.0,-0.7966696483864308,-0.0,1.0,-0.13277827473107182,-0.364182664740017,0.0
2019-03-18,-0.0,-0.7974195633107142,-0.0,1.0,-0.1396851774915755,-0.3709550847066427,0.0
2019-03-19,-0.0,-0.7955285585606393,-0.0,1.0,-0.14243481072591635,-0.3716654733584313,0.0
2019-03-20,-0.0,-0.8047520900396007,-0.0,1.0,-0.1420763761839698,-0.36900488640837403,0.0
2019-03-21,-0.0,-0.8058148963280435,-0.0,1.0,-0.16918799953666164,-0.34168886829607326,0.0
2019-03-22,-0.0,-0.8012319851231985,-0.0,1.0,-0.18721524872152487,-0.33605299860529986,0.0
2019-03-25,-0.0,-0.8155164742523944,-0.0,1.0,-0.18787907172798163,-0.3383603025548556,0.0
2019-03-26,-0.0,-0.819009194970914,-0.0,1.0,-0.1873006192531432,-0.33934603115030965,0.0
2019-03-27,-0.0,-0.8258399267485268,-0.0,1.0,-0.18263564435470617,-0.3393045805648816,0.0
2019-03-28,-0.0,-0.8291440775423032,-0.0,1.0,-0.18045483348588326,-0.3373465699734798,0.0
2019-03-29,-0.0,-0.8301616725719784,-0.0,1.0,-0.1800689865546613,-0.33625079193748975,0.0
2019-04-01,-0.0,-0.83637301326832,-0.0,1.0,-0.18282619907168643,-0.3250504008626752,0.0
2019-04-02,-0.0,-0.8398789414414414,-0.0,1.0,-0.19139451951951952,-0.31482263513513514,0.0
2019-04-03,-0.0,-0.8402555910543131,-0.0,1.0,-0.18711238489005824,-0.3218145085510242,0.0
2019-04-04,-0.0,-0.8373370905248327,-0.0,1.0,-0.1803921568627451,-0.33051543970881764,0.0
2019-04-05,-0.0,-0.8341186448664184,-0.0,1.0,-0.1805588276869434,-0.34123356735617016,0.0
2019-04-08,-0.0,-0.8370111272829709,-0.0,1.0,-0.1785529837081553,-0.33196394196910656,0.0
2019-04-09,-0.0,-0.8156374944469125,-0.0,1.0,-0.21740045359956975,-0.3051275456522247,0.0
2019-04-10,-0.0,-0.8065352454804503,-0.0,1.0,-0.21364506936983227,-0.31552763114868965,0.0
2019-04-11,-0.0,-0.800504637525407,-0.0,1.0,-0.23129219914491975,-0.30451136602574586,0.0
2019-04-12,-0.0,-0.7975415762834418,-0.0,1.0,-0.23131108156648705,-0.3035943367620647,0.0
2019-04-15,-0.0,-0.79690639749521,-0.0,1.0,-0.23702042151502406,-0.3026309640637413,0.0
2019-04-16,-0.0,-0.7993635044695091,-0.0,1.0,-0.23625216455281509,-0.30444142837085225,0.0
2019-04-17,-0.0,-0.7977586045203039,-0.0,1.0,-0.22920378880240083,-0.31759354778205007,0.0
2019-04-18,-0.0,-0.7930613872534071,-0.0,1.0,-0.22948089418498274,-0.32319204334873686,0.0
2019-04-22,-0.0,-0.7980911286729359,-0.0,1.0,-0.22718851863142836,-0.319771123044814,0.0
2019-04-23,-0.0,-0.8038422649140546,-0.0,1.0,-0.22221177134526301,-0.3253932795635714,0.0
2019-04-24,-0.0,-0.8162892708950801,-0.0,1.0,-0.23542382928275044,-0.31938352104327206,0.0
2019-04-25,-0.0,-0.8179013810450382,-0.0,1.0,-0.2389302833277965,-0.3160979545346685,0.0
2019-04-26,-0.0,-0.8178204151590174,-0.0,1.0,-0.23164635307560463,-0.33103218434583886,0.0
2019-04-29,-0.0,-0.8218130716463415,-0.0,1.0,-0.23313643292682926,-0.3269102515243903,0.0
2019-04-30,-0.0,-0.8177368131999331,-0.0,1.0,-0.22629480169058477,-0.3437999952243368,0.0
2019-05-01,-0.0,-0.8158907778016881,-0.0,1.0,-0.2380508332735576,-0.337063338354494,0.0
2019-05-02,-0.0,-0.8197117108502857,-0.0,1.0,-0.22864724021705354,-0.3420983434130949,0.0
2019-05-03,-0.0,-0.8188314016011471,-0.0,1.0,-0.2293463974190465,-0.3415939777751225,0.0
2019-05-06,-0.0,-0.8166367873789889,-0.0,1.0,-0.22834946814867935,-0.3453567586948727,0.0
2019-05-07,-0.0,-0.821496800076416,-0.0,1.0,-0.22444837138217594,-0.34205750310440347,0.0
2019-05-08,-0.0,-0.8122128318057373,-0.0,1.0,-0.22871086775383884,-0.3397452684204262,0.0
2019-05-09,-0.0,-0.8110044998928597,-0.0,1.0,-0.2354705840337135,-0.33442060903311827,0.0
2019-05-10,-0.0,-0.8114155142455906,-0.0,1.0,-0.23604598576631042,-0.33273034536929047,0.0
2019-05-13,-0.0,-0.8118752974773917,-0.0,1.0,-0.23317467872441694,-0.33476915754402664,0.0
2019-05-14,-0.0,-0.8030730562208047,-0.0,1.0,-0.2361700614137007,-0.3319422379247386,0.0
2019-05-15,-0.0,-0.8030597722960152,-0.0,1.0,-0.23444022770398482,-0.3344165085388995,0.0
2019-05-16,-0.0,-0.8066080342286664,-0.0,1.0,-0.23132873781792251,-0.3390301877822677,0.0
2019-05-17,-0.0,-0.8071496437054632,-0.0,1.0,-0.2294061757719715,-0.33874109263657953,0.0
2019-05-20,-0.0,-0.8002799259856715,-0.0,1.0,-0.2321250652369882,-0.33984912463823125,0.0
2019-05-21,-0.0,-0.8042182267296867,-0.0,1.0,-0.22851103246799515,-0.3423984039142104,0.0
2019-05-22,-0.0,-0.8024594639508107,-0.0,1.0,-0.2301118153977637,-0.34142867317142656,0.0
2019-05-23,-0.0,-0.8035400749774594,-0.0,1.0,-0.23447064964646705,-0.33469368386086457,0.0
2019-05-24,-0.0,-0.8076357251328778,-0.0,1.0,-0.2320615034168565,-0.3331197798025816,0.0
2019-05-28,-0.0,-0.8168058455114823,-0.0,1.0,-0.2229312962611501,-0.33260580755361546,0.0
2019-05-29,-0.0,-0.8266606758578285,-0.0,1.0,-0.21812850284957552,-0.31998013573911605,0.0
2019-05-30,-0.0,-0.8258334120313533,-0.0,1.0,-0.21368873359146281,-0.32139484370573235,0.0
2019-05-31,-0.0,-0.8298893512388879,-0.0,1.0,-0.2063788537923208,-0.32802156232267826,0.0
2019-06-03,-0.0,-0.8332312187765105,-0.0,1.0,-0.20767744367989444,-0.315581110377981,0.0
2019-06-04,-0.0,-0.8342916391742861,-0.0,1.0,-0.20437835799792628,-0.31781977566217356,0.0
2019-06-05,-0.0,-0.824787927075034,-0.0,1.0,-0.20860477105497494,-0.30995453906359843,0.0
2019-06-06,-0.0,-0.8258608573436401,-0.0,1.0,-0.19259779807917546,-0.32401030686343407,0.0
2019-06-07,-0.0,-0.8287127088655059,-0.0,1.0,-0.19151179958285489,-0.3232874786154531,0.0
2019-06-10,-0.0,-0.8291363114619691,-0.0,1.0,-0.1830213872426152,-0.3303661364754386,0.0
2019-06-11,-0.0,-0.8349841195153512,-0.0,1.0,-0.18153158451946833,-0.33614868838960127,0.0
2019-06-12,-0.0,-0.8343184119433914,-0.0,1.0,-0.18049308875126568,-0.3399580851013728,0.0
2019-06-13,-0.0,-0.8299698936870826,-0.0,1.0,-0.18313105654341896,-0.3389547464483959,0.0
2019-06-14,-0.0,-0.8270438033434436,-0.0,1.0,-0.1881921422021584,-0.33599021889915587,0.0
2019-06-17,-0.0,-0.8221349450859575,-0.0,1.0,-0.19627948543072837,-0.3333411725970697,0.0
2019-06-18,-0.0,-0.8029475468499858,-0.0,1.0,-0.20503343064318674,-0.3463132121668707,0.0
2019-06-19,-0.0,-0.8024351832263829,-0.0,1.0,-0.20816585572244553,-0.3399384152504525,0.0
2019-06-20,-0.0,-0.8033323135575272,-0.0,1.0,-0.20843433036029463,-0.34153860635869443,0.0
2019-06-21,-0.0,-0.8079540370623278,-0.0,1.0,-0.2005227342296734,-0.34618192093056116,0.0
2019-06-24,-0.0,-0.8078641644325291,-0.0,1.0,-0.20126052396406569,-0.34259912515874136,0.0
2019-06-25,-0.0,-0.7911889097744361,-0.0,1.0,-0.21132518796992483,-0.34710996240601505,0.0
2019-06-26,-0.0,-0.7886270636376465,-0.0,1.0,-0.19244155966323315,-0.37063167301632094,0.0
2019-06-27,-0.0,-0.784112567354526,-0.0,1.0,-0.20042824537047932,-0.36843219840466834,0.0
2019-06-28,-0.0,-0.7936291025610819,-0.0,1.0,-0.19334165822397098,-0.36915392408642184,0.0
2019-07-01,-0.0,-0.7925983400343279,-0.0,1.0,-0.20025393242576,-0.35839740424631444,0.0
2019-07-02,-0.0,-0.7963363081258806,-0.0,1.0,-0.1968294974166275,-0.3553546265852513,0.0
2019-07-03,-0.0,-0.7998919604481293,-0.0,1.0,-0.19212250745707776,-0.35667144232801745,0.0
2019-07-05,-0.0,-0.7976665571153574,-0.0,1.0,-0.19120615991361095,-0.35867881121179396,0.0
2019-07-08,-0.0,-0.8052063999248174,-0.0,1.0,-0.18017996851725676,-0.36407208138524066,0.0
2019-07-09,-0.0,-0.8072823739318246,-0.0,1.0,-0.17879613109212134,-0.3615597708705043,0.0
2019-07-10,-0.0,-0.7655878375227347,-0.0,1.0,-0.20274681714312362,-0.3634286247260178,0.0
2019-07-11,-0.0,-0.7702058378881266,-0.0,1.0,-0.1906500755901849,-0.3649959297592743,0.0
2019-07-12,-0.0,-0.7722516741071428,-0.0,1.0,-0.1850120907738095,-0.3679082961309524,0.0
2019-07-15,-0.0,-0.7630900689623145,-0.0,1.0,-0.18917036245849492,-0.36970302087445145,0.0
2019-07-16,-0.0,-0.7638617999442742,-0.0,1.0,-0.1815733259032228,-0.3764744125568868,0.0
2019-07-17,-0.0,-0.7838405763635523,-0.0,1.0,-0.16524269154389692,-0.3600655798272757,0.0
2019-07-18,-0.0,-0.7841480865992706,-0.0,1.0,-0.16495868531597657,-0.3589761344227485,0.0
2019-07-19,-0.0,-0.7830719557195572,-0.0,1.0,-0.16448339483394833,-0.3586946494464945,0.0
2019-07-22,-0.0,-0.7605824974694028,-0.0,1.0,-0.1578402502990706,-0.38212018036256556,0.0
2019-07-23,-0.0,-0.7612702795995858,-0.0,1.0,-0.15901507306408927,-0.3809458060062133,0.0
2019-07-24,-0.0,-0.7635343360471,-0.0,1.0,-0.16186008003311717,-0.3744307989512902,0.0
2019-07-25,-0.0,-0.7703819676283011,-0.0,1.0,-0.15421453733336402,-0.37780029010199623,0.0
2019-07-26,-0.0,-0.7706136918189771,-0.0,1.0,-0.15353805073431243,-0.3777680585608398,0.0
2019-07-29,-0.0,-0.7757826887661142,-0.0,1.0,-0.15481123388581952,-0.3714318600368324,0.0
2019-07-30,-0.0,-0.7795555145702693,-0.0,1.0,-0.1563076355588344,-0.36958225746956846,0.0
2019-07-31,-0.0,-0.7931082203155273,-0.0,1.0,-0.15052126579942798,-0.3628563520619983,0.0
2019-08-01,-0.0,-0.799068652312232,-0.0,1.0,-0.14742496196228505,-0.3588224445571488,0.0
2019-08-02,-0.0,-0.8032688072331053,-0.0,1.0,-0.1412542019241915,-0.373803176075113,0.0
2019-08-05,-0.0,-0.7982649439818144,-0.0,1.0,-0.14571687040430517,-0.375611792813899,0.0
2019-08-06,-0.0,-0.7948051350480836,-0.0,1.0,-0.12996364974922928,-0.3759030046473106,0.0
2019-08-07,-0.0,-0.8044726087156174,-0.0,1.0,-0.11560361849657896,-0.3759241401478624,0.0
2019-08-08,-0.0,-0.8086487726542786,-0.0,1.0,-0.1139022711631108,-0.37153016746960316,0.0
2019-08-09,-0.0,-0.8072619946461664,-0.0,1.0,-0.10874688265037637,-0.37195414922094855,0.0
2019-08-12,-0.0,-0.8028256090859132,-0.0,1.0,-0.13310588019783842,-0.35384227880564206,0.0
2019-08-13,-0.0,-0.8017468047648445,-0.0,1.0,-0.13007293595811328,-0.35457393053936026,0.0
2019-08-14,-0.0,-0.8081648469376125,-0.0,1.0,-0.11960064735246519,-0.3516673884798614,0.0
2019-08-15,-0.0,-0.8125566225765537,-0.0,1.0,-0.11840913208914658,-0.3339373074832397,0.0
2019-08-16,-0.0,-0.8113998323554065,-0.0,1.0,-0.11972995627647764,-0.33433769058245166,0.0
2019-08-19,-0.0,-0.8162448552652523,-0.0,1.0,-0.1187211496918844,-0.3389271664733838,0.0
2019-08-20,-0.0,-0.8251513571120836,-0.0,1.0,-0.11523548218861249,-0.32715811432847325,0.0
2019-08-21,-0.0,-0.8255534385773907,-0.0,1.0,-0.11792324442025041,-0.3247142079477409,0.0
2019-08-22,-0.0,-0.8264003808401151,-0.0,1.0,-0.11386666062158546,-0.32663840591208937,0.0
2019-08-23,-0.0,-0.8270865927487926,-0.0,1.0,-0.1148447951386527,-0.32546538784209694,0.0
2019-08-26,-0.0,-0.8256018790369936,-0.0,1.0,-0.11046117710827047,-0.32237228420434527,0.0
2019-08-27,-0.0,-0.8250242614367285,-0.0,1.0,-0.1099776569094315,-0.32187591685662054,0.0
2019-08-28,-0.0,-0.8256671704753096,-0.0,1.0,-0.10525840871664147,-0.3249340161068375,0.0
2019-08-29,-0.0,-0.8219270751121834,-0.0,1.0,-0.11019911155207793,-0.32281777797821726,0.0
2019-08-30,-0.0,-0.8161617524683444,-0.0,1.0,-0.11488203674965701,-0.3180172278073904,0.0
2019-09-03,-0.0,-0.8139111271026355,-0.0,1.0,-0.11599352343258072,-0.31890348115498784,0.0
2019-09-04,-0.0,-0.8167791273054431,-0.0,1.0,-0.11419253261358525,-0.31824111560953666,0.0
2019-09-05,-0.0,-0.8237327706191352,-0.0,1.0,-0.11354554842185605,-0.30759215193283346,0.0
2019-09-06,-0.0,-0.8220798422868408,-0.0,1.0,-0.11956180832474574,-0.29862449034454946,0.0
2019-09-09,-0.0,-0.8357418004497784,-0.0,1.0,-0.10618779363630292,-0.2846963995457683,0.0
2019-09-10,-0.0,-0.843870136219195,-0.0,1.0,-0.06817626274971667,-0.31010421990622433,0.0
2019-09-11,-0.0,-0.8448655012328129,-0.0,1.0,-0.07232501832559586,-0.3041160398942669,0.0
2019-09-12,-0.0,-0.8462426975277105,-0.0,1.0,-0.07070348075257113,-0.3043381683289278,0.0
2019-09-13,-0.0,-0.844609302118964,-0.0,1.0,-0.071698280840478,-0.30480653902536536,0.0
2019-09-16,-0.0,-0.8476112026359143,-0.0,1.0,-0.07090698606349348,-0.30773854579455895,0.0
2019-09-17,-0.0,-0.82365399621001,-0.0,1.0,-0.08166313677404972,-0.3240664362947274,0.0
2019-09-18,-0.0,-0.8209158195113251,-0.0,1.0,-0.08172819689673622,-0.32673443909398964,0.0
2019-09-19,-0.0,-0.8106911663292772,-0.0,1.0,-0.09625608969368007,-0.31762062598714214,0.0
2019-09-20,-0.0,-0.8159037754761109,-0.0,1.0,-0.0981623788840628,-0.31335338010914354,0.0
