Date,IBN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-19,1.0,-0.0,-0.6461775413049565,-0.0,-0.8985228227387286,-0.9557196863623635,0.0
2018-12-20,1.0,-0.0,-0.6301417575145415,-0.0,-0.9042875552923968,-0.9485911323186236,0.0
2018-12-21,1.0,-0.0,-0.6304038828219796,-0.0,-0.9086150112671174,-0.9278211128445137,0.0
2018-12-24,1.0,-0.0,-0.6125964718853363,-0.0,-0.8987734288864387,-0.9340545755237045,0.0
2018-12-26,1.0,-0.0,-0.6309935316061467,-0.0,-0.8709743659947294,-0.9204969369246038,0.0
2018-12-27,1.0,-0.0,-0.5857053539109547,-0.0,-0.7851525222942513,-0.9198394155780052,0.0
2018-12-28,1.0,-0.0,-0.5913115023860457,-0.0,-0.783347046239921,-0.9164061214415007,0.0
2018-12-31,1.0,-0.0,-0.5978307453928066,-0.0,-0.7832064088616358,-0.9157353377509644,0.0
2019-01-02,1.0,-0.0,-0.5970345963756178,-0.0,-0.7799011532125206,-0.9179901153212522,0.0
2019-01-03,1.0,-0.0,-0.5973700688791485,-0.0,-0.7791253336848697,-0.9191576310845995,0.0
2019-01-04,1.0,-0.0,-0.5956106682413148,-0.0,-0.7662959682445953,-0.918610372994784,0.0
2019-01-07,1.0,-0.0,-0.5671776375112714,-0.0,-0.7545085662759242,-0.8987182790158443,0.0
2019-01-08,1.0,-0.0,-0.5498777977874968,-0.0,-0.7691986107537947,-0.8967712889117571,0.0
2019-01-09,1.0,-0.0,-0.5547574566771887,-0.0,-0.7706628873284803,-0.8956065193583714,0.0
2019-01-10,1.0,-0.0,-0.5520360534363432,-0.0,-0.7728955416063095,-0.8940930307419926,0.0
2019-01-11,1.0,-0.0,-0.5434032814363536,-0.0,-0.7766818167166296,-0.903329787576959,0.0
2019-01-14,1.0,-0.0,-0.5491031100787198,-0.0,-0.7830042586140147,-0.8940831074977416,0.0
2019-01-15,1.0,-0.0,-0.5526664726237832,-0.0,-0.783706865884027,-0.8976747194463309,0.0
2019-01-16,1.0,-0.0,-0.5535967971070644,-0.0,-0.7688880278961643,-0.9062378922898101,0.0
2019-01-17,1.0,-0.0,-0.5576148267526188,-0.0,-0.7646736502820306,-0.9009186140209507,0.0
2019-01-18,1.0,-0.0,-0.559093257556187,-0.0,-0.7675988116765694,-0.9024153965383621,0.0
2019-01-22,1.0,-0.0,-0.48812968565040116,-0.0,-0.816190977245824,-0.9838879389714585,0.0
2019-01-23,1.0,-0.0,-0.48126329569628534,-0.0,-0.8163966617574866,-0.9751268204876452,0.0
2019-01-24,1.0,-0.0,-0.4871970736168267,-0.0,-0.8023384936965183,-0.976517081455353,0.0
2019-01-25,1.0,-0.0,-0.4023727796847402,-0.0,-0.8688306061918886,-1.0613523511180725,0.0
2019-01-28,1.0,-0.0,-0.3776256785461411,-0.0,-0.9268013082032435,-1.0672308574125897,0.0
2019-01-29,1.0,-0.0,-0.3649196985712825,-0.0,-0.9641968152214684,-1.0807447062433937,0.0
2019-01-30,1.0,-0.0,-0.36090713480651665,-0.0,-0.9619864066395711,-1.092523651764063,0.0
2019-01-31,1.0,-0.0,-0.3947058613677714,-0.0,-1.0923977025436125,-1.0803752987763546,0.0
2019-02-01,1.0,-0.0,-0.3973304473304473,-0.0,-1.101226551226551,-1.1089105339105338,0.0
2019-02-04,1.0,-0.0,-0.4148274115348433,-0.0,-1.1178088139518054,-1.0855705912149938,0.0
2019-02-05,1.0,-0.0,-0.40426454644018794,-0.0,-1.1125767979761474,-1.097217202746657,0.0
2019-02-06,1.0,-0.0,-0.4048316516581679,-0.0,-1.1067954142707317,-1.1048786662326862,0.0
2019-02-07,1.0,-0.0,-0.4012388162422574,-0.0,-1.1001919802948528,-1.1208389176658093,0.0
2019-02-08,1.0,-0.0,-0.40339093813534704,-0.0,-1.116540807435376,-1.110659308742376,0.0
2019-02-11,1.0,-0.0,-0.3848872372208256,-0.0,-1.1165883338798412,-1.1419098626443691,0.0
2019-02-12,1.0,-0.0,-0.37879507507946364,-0.0,-1.1301012020021188,-1.1445690694530708,0.0
2019-02-13,1.0,-0.0,-0.37936432810281423,-0.0,-1.1271343794371425,-1.1342702151672914,0.0
2019-02-14,1.0,-0.0,-0.36556698766064954,-0.0,-1.1623521657940024,-1.133609168466918,0.0
2019-02-15,1.0,-0.0,-0.3929384129780519,-0.0,-1.1524994494604714,-1.1248256624825663,0.0
2019-02-19,1.0,-0.0,-0.3671030374347282,-0.0,-1.1844156799293961,-1.1257630359638156,0.0
2019-02-20,1.0,-0.0,-0.395021050704741,-0.0,-1.1540911587040088,-1.111879919458173,0.0
2019-02-21,1.0,-0.0,-0.41058827830792294,-0.0,-1.148294395086103,-1.0972907754743886,0.0
2019-02-22,1.0,-0.0,-0.4170022698982207,-0.0,-1.1551219155012082,-1.0890385882697518,0.0
2019-02-25,1.0,-0.0,-0.41105760394074187,-0.0,-1.1691357570856156,-1.0958350181965224,0.0
2019-02-26,1.0,-0.0,-0.40706469853859145,-0.0,-1.1719541749283982,-1.0928618638466623,0.0
2019-02-27,1.0,-0.0,-0.4162621359223301,-0.0,-1.1784716092968521,-1.082855251544572,0.0
2019-02-28,1.0,-0.0,-0.41167807967012743,-0.0,-1.1741771592666226,-1.0957219645092409,0.0
2019-03-01,1.0,-0.0,-0.41640518291557455,-0.0,-1.1935102809258369,-1.081619845693824,0.0
2019-03-04,1.0,-0.0,-0.41850285083685856,-0.0,-1.166709582490344,-1.0932499540187606,0.0
2019-03-05,1.0,-0.0,-0.41053718246506654,-0.0,-1.1834974007300076,-1.092873207241087,0.0
2019-03-06,1.0,-0.0,-0.4073437675096186,-0.0,-1.233386873856038,-1.0946173097755034,0.0
2019-03-07,1.0,-0.0,-0.3652021220951954,-0.0,-1.2909287902562954,-1.0799148173055368,0.0
2019-03-08,1.0,-0.0,-0.3459577842389457,-0.0,-1.337537288071593,-1.0925121776233808,0.0
2019-03-11,1.0,-0.0,-0.3485670615208254,-0.0,-1.337867787542988,-1.134734428735193,0.0
2019-03-12,1.0,-0.0,-0.299721189591078,-0.0,-1.3667131350681534,-1.2059711895910779,0.0
2019-03-13,1.0,-0.0,-0.31768149882903984,-0.0,-1.3833723653395786,-1.2021467603434817,0.0
2019-03-14,1.0,-0.0,-0.3196551858641807,-0.0,-1.381557904591021,-1.1993993056909935,0.0
2019-03-15,1.0,-0.0,-0.3127104706711567,-0.0,-1.3873443495966795,-1.2156785966011434,0.0
2019-03-18,1.0,-0.0,-0.3057133961236086,-0.0,-1.3784151942087646,-1.207830621935082,0.0
2019-03-19,1.0,-0.0,-0.3102720450281426,-0.0,-1.37359287054409,-1.2248280175109445,0.0
2019-03-20,1.0,-0.0,-0.3160308934802211,-0.0,-1.3708393774258048,-1.2335829380170147,0.0
2019-03-21,1.0,-0.0,-0.312612401282352,-0.0,-1.386855891782,-1.210141527875518,0.0
2019-03-22,1.0,-0.0,-0.3097946287519747,-0.0,-1.4419431279620853,-1.1976698262243288,0.0
2019-03-25,1.0,-0.0,-0.23944320973213243,-0.0,-1.464459780871057,-1.1951885210745898,0.0
2019-03-26,1.0,-0.0,-0.24179233427584043,-0.0,-1.468268928683632,-1.2170515237197614,0.0
2019-03-27,1.0,-0.0,-0.23258554983695442,-0.0,-1.4752681412800064,-1.2209562723451068,0.0
2019-03-28,1.0,-0.0,-0.23087818696883855,-0.0,-1.4717894239848914,-1.2318618193264086,0.0
2019-03-29,1.0,-0.0,-0.23170155831890446,-0.0,-1.4727294191720448,-1.2307571226192349,0.0
2019-04-01,1.0,-0.0,-0.24212513272248218,-0.0,-1.4654921546266073,-1.2249007039207203,0.0
2019-04-02,1.0,-0.0,-0.26300702870381276,-0.0,-1.491538068873444,-1.1721050771586758,0.0
2019-04-03,1.0,-0.0,-0.26410427545051235,-0.0,-1.494994307251384,-1.1669349456244356,0.0
2019-04-04,1.0,-0.0,-0.2599684791174153,-0.0,-1.5148148148148148,-1.1653270291568163,0.0
2019-04-05,1.0,-0.0,-0.26296471702581103,-0.0,-1.533980582524272,-1.1496961086115716,0.0
2019-04-08,1.0,-0.0,-0.25656183494916057,-0.0,-1.5327894695357451,-1.1516907070229367,0.0
2019-04-09,1.0,-0.0,-0.23773212169103122,-0.0,-1.5859344132753852,-1.1273014618727777,0.0
2019-04-10,1.0,-0.0,-0.20279168802492015,-0.0,-1.6079807578565513,-1.1322503055873192,0.0
2019-04-11,1.0,-0.0,-0.18414302064011998,-0.0,-1.6416985674257074,-1.120604601602273,0.0
2019-04-12,1.0,-0.0,-0.1894406280667321,-0.0,-1.624102060843965,-1.111874386653582,0.0
2019-04-15,1.0,-0.0,-0.19097590692921435,-0.0,-1.6206422198640098,-1.118696694572181,0.0
2019-04-16,1.0,-0.0,-0.19657582659231917,-0.0,-1.6181575433911883,-1.1120709966229483,0.0
2019-04-17,1.0,-0.0,-0.18620553359683795,-0.0,-1.6175494071146244,-1.148814229249012,0.0
2019-04-18,1.0,-0.0,-0.18889108519470252,-0.0,-1.608262502470844,-1.156196876853133,0.0
2019-04-22,1.0,-0.0,-0.19840292399984108,-0.0,-1.6131659449366336,-1.1612570021055977,0.0
2019-04-23,1.0,-0.0,-0.1745480382095208,-0.0,-1.5855766953501222,-1.1871398121102077,0.0
2019-04-24,1.0,-0.0,-0.15190719622493115,-0.0,-1.587023200943767,-1.193432953204876,0.0
2019-04-25,1.0,-0.0,-0.1468688460023631,-0.0,-1.5991335171327292,-1.1925167388735722,0.0
2019-04-26,1.0,-0.0,-0.1338803203029466,-0.0,-1.6173326495996212,-1.1934045994240856,0.0
2019-04-29,1.0,-0.0,-0.1466745843230404,-0.0,-1.6282660332541568,-1.183927157561362,0.0
2019-04-30,1.0,-0.0,-0.14252900875212862,-0.0,-1.634509524375272,-1.1832402677121696,0.0
2019-05-01,1.0,-0.0,-0.1631035026822341,-0.0,-1.6058299147996213,-1.1755680025244557,0.0
2019-05-02,1.0,-0.0,-0.17081221266061536,-0.0,-1.566584148689536,-1.1919918267908367,0.0
2019-05-03,1.0,-0.0,-0.17215915786165994,-0.0,-1.5638870340547548,-1.1917985781059746,0.0
2019-05-06,1.0,-0.0,-0.16180433509080258,-0.0,-1.5661784807654755,-1.1775043936731107,0.0
2019-05-07,1.0,-0.0,-0.15746245306633289,-0.0,-1.5704396120150186,-1.1831977471839799,0.0
2019-05-08,1.0,-0.0,-0.18417467792784029,-0.0,-1.5342700346397853,-1.1736659790604445,0.0
2019-05-09,1.0,-0.0,-0.1845627139744787,-0.0,-1.5274276377217555,-1.1784547152194211,0.0
2019-05-10,1.0,-0.0,-0.1854000389332295,-0.0,-1.5354487054701187,-1.1724742067354486,0.0
2019-05-13,1.0,-0.0,-0.18441952814762907,-0.0,-1.5329751615666123,-1.1758156194035663,0.0
2019-05-14,1.0,-0.0,-0.1602053325160895,-0.0,-1.5193073858412505,-1.1512794973950353,0.0
2019-05-15,1.0,-0.0,-0.1639117929050815,-0.0,-1.5347267497603068,-1.136490891658677,0.0
2019-05-16,1.0,-0.0,-0.16666666666666669,-0.0,-1.5291522823168393,-1.139969313387035,0.0
2019-05-17,1.0,-0.0,-0.16212685850397632,-0.0,-1.5278343386223057,-1.1518690691152174,0.0
2019-05-20,1.0,-0.0,-0.14183798711261122,-0.0,-1.53555538508745,-1.1581389996931573,0.0
2019-05-21,1.0,-0.0,-0.13757489750867233,-0.0,-1.5968937243771681,-1.2074660990223904,0.0
2019-05-22,1.0,-0.0,-0.12270108137974584,-0.0,-1.6201752308785224,-1.203804562317468,0.0
2019-05-23,1.0,-0.0,-0.11924941853589309,-0.0,-1.6301099854141206,-1.1927701344266173,0.0
2019-05-24,1.0,-0.0,-0.07491536099519722,-0.0,-1.6518384379182738,-1.209904731910873,0.0
2019-05-28,1.0,-0.0,-0.11771354755368965,-0.0,-1.684805425480381,-1.2342564185370581,0.0
2019-05-29,1.0,-0.0,-0.12020625201417982,-0.0,-1.6846600064453756,-1.2234933934901708,0.0
2019-05-30,1.0,-0.0,-0.12106156083373727,-0.0,-1.6935692357408305,-1.2248343835837776,0.0
2019-05-31,1.0,-0.0,-0.12638849618289774,-0.0,-1.707355495415438,-1.2055176313769842,0.0
2019-06-03,1.0,-0.0,-0.1404050531381592,-0.0,-1.7182674954882695,-1.1517144575897333,0.0
2019-06-04,1.0,-0.0,-0.09846956934393167,-0.0,-1.720923794835291,-1.1352078142919286,0.0
2019-06-05,1.0,-0.0,-0.09462795345009993,-0.0,-1.776223502213863,-1.0475294855217274,0.0
2019-06-06,1.0,-0.0,-0.09916545860596324,-0.0,-1.747678564432081,-1.07119069074952,0.0
2019-06-07,1.0,-0.0,-0.12110063016165017,-0.0,-1.7278954166503582,-1.0650906102000077,0.0
2019-06-10,1.0,-0.0,-0.12376450365277182,-0.0,-1.712856975426808,-1.0700863382427628,0.0
2019-06-11,1.0,-0.0,-0.11430243902439026,-0.0,-1.7286243902439027,-1.0595512195121952,0.0
2019-06-12,1.0,-0.0,-0.11548822863389684,-0.0,-1.7267012845039627,-1.0620778510912425,0.0
2019-06-13,1.0,-0.0,-0.10404467367278086,-0.0,-1.7093884515453526,-1.0644510800015512,0.0
2019-06-14,1.0,-0.0,-0.09697063131118475,-0.0,-1.7277807754567178,-1.0293686888152316,0.0
2019-06-17,1.0,-0.0,-0.09509343997539028,-0.0,-1.7167192186418518,-1.0334538183496116,0.0
2019-06-18,1.0,-0.0,-0.0883190883190883,-0.0,-1.72022022022022,-1.0414645414645411,0.0
2019-06-19,1.0,-0.0,-0.08629227284941077,-0.0,-1.723849372384937,-1.0284825918390847,0.0
2019-06-20,1.0,-0.0,-0.09526186453693748,-0.0,-1.7154046997389034,-1.0289894025495316,0.0
2019-06-21,1.0,-0.0,-0.09627628786417133,-0.0,-1.732818830792977,-1.0297125217055758,0.0
2019-06-24,1.0,-0.0,-0.0888261021016372,-0.0,-1.7281805163138138,-1.0534504779966714,0.0
2019-06-25,1.0,-0.0,-0.07153640692137964,-0.0,-1.7408740757945265,-1.0586072078349398,0.0
2019-06-26,1.0,-0.0,-0.07001280012412242,-0.0,-1.7104456770489895,-1.098367014468019,0.0
2019-06-27,1.0,-0.0,-0.06788876805965512,-0.0,-1.7139972036663043,-1.101910828025478,0.0
2019-06-28,1.0,-0.0,-0.04655299075899934,-0.0,-1.7216486873139232,-1.0982871283300468,0.0
2019-07-01,1.0,-0.0,-0.030185192315096445,-0.0,-1.735956570284526,-1.084048819928387,0.0
2019-07-02,1.0,-0.0,-0.03418737755925172,-0.0,-1.721238428148888,-1.0858525717358736,0.0
2019-07-03,1.0,-0.0,-0.0398495085995086,-0.0,-1.7102272727272727,-1.0889511670761671,0.0
2019-07-05,1.0,-0.0,-0.04332323735766591,-0.0,-1.6996511137522523,-1.0909404593029943,0.0
2019-07-08,1.0,-0.0,-0.045497992735614605,-0.0,-1.6857197476581915,-1.0921812272987956,0.0
2019-07-09,1.0,-0.0,-0.044463951757566504,-0.0,-1.684744857066524,-1.0874394107095149,0.0
2019-07-10,1.0,-0.0,-0.04328409481277911,-0.0,-1.6861330585136836,-1.0875605939157984,0.0
2019-07-11,1.0,-0.0,-0.03805343511450381,-0.0,-1.6985114503816794,-1.080267175572519,0.0
2019-07-12,1.0,-0.0,-0.032556376729202204,-0.0,-1.7128671593708549,-1.044608679173773,0.0
2019-07-15,1.0,-0.0,-0.11225479227269337,-0.0,-1.6684567763108824,-0.9486835235324831,0.0
2019-07-16,1.0,-0.0,-0.1253215044544675,-0.0,-1.675886234017967,-0.9263428635330078,0.0
2019-07-17,1.0,-0.0,-0.13608232048318544,-0.0,-1.6705316531205727,-0.9216687793602267,0.0
2019-07-18,1.0,-0.0,-0.13682721655624208,-0.0,-1.670922355393434,-0.9144271570014144,0.0
2019-07-19,1.0,-0.0,-0.1417272896847603,-0.0,-1.6795373997388545,-0.9093452714045887,0.0
2019-07-22,1.0,-0.0,-0.1487350050450316,-0.0,-1.6912814380208527,-0.8970439852012407,0.0
2019-07-23,1.0,-0.0,-0.14815921141064894,-0.0,-1.6872526323650212,-0.8984019117317601,0.0
2019-07-24,1.0,-0.0,-0.15154681494197111,-0.0,-1.6934358323692953,-0.8867783707131396,0.0
2019-07-25,1.0,-0.0,-0.13087972610896098,-0.0,-1.722983030663888,-0.8674456683536766,0.0
2019-07-26,1.0,-0.0,-0.09060341361792332,-0.0,-1.703227221227294,-0.8610065421585468,0.0
2019-07-29,1.0,-0.0,-0.09114763657567695,-0.001056889828346514,-1.6896752797113594,-0.862531433361274,0.0
2019-07-30,1.0,-0.0,-0.05731698197861363,-0.013385179092200704,-1.7427652733118972,-0.925446795782547,0.0
2019-07-31,1.0,-0.0,-0.022079879427279576,-0.019065561416729465,-1.7708741522230593,-0.9558779201205727,0.0
2019-08-01,1.0,-0.0,-0.044412661372275966,-0.011253716737551283,-1.7675862847679626,-0.9405321991794949,0.0
2019-08-02,1.0,-0.0,-0.037868796864991144,-0.008101284901465767,-1.7745581973699083,-0.94751120991748,0.0
2019-08-05,1.0,-0.0,-0.0372640445213206,-0.009851846281116041,-1.7729187034669474,-0.940212077912311,0.0
2019-08-06,1.0,-0.0,-0.04549311884293252,-0.021731911596502233,-1.691030513227318,-0.9313729107478876,0.0
2019-08-07,1.0,-0.0,-0.06114551083591331,-0.01805985552115583,-1.6806354120595606,-0.9258808786672563,0.0
2019-08-08,1.0,-0.0,-0.05905569900405754,-0.013242345997786793,-1.684987089634821,-0.9313906307635559,0.0
2019-08-09,1.0,-0.0,-0.04774992670771035,-0.010334212840809147,-1.670917619466432,-0.9356127235414833,0.0
2019-08-12,1.0,-0.0,-0.041741357234314984,-0.024839948783610757,-1.67536125845985,-0.9163709529906713,0.0
2019-08-13,1.0,-0.0,-0.042476523258353355,-0.01565116109776516,-1.6789328092014268,-0.9027080148504041,0.0
2019-08-14,1.0,-0.0,-0.058685020829559856,-0.014997283100887517,-1.6518022097446114,-0.8970476362977721,0.0
2019-08-15,1.0,-0.0,-0.09282670454545454,-0.03501420454545454,-1.6067116477272727,-0.8165482954545454,0.0
2019-08-16,1.0,-0.0,-0.08953951108584422,-0.039511085844229674,-1.6080869812393404,-0.816017623649801,0.0
2019-08-19,1.0,-0.0,-0.0739365651851066,-0.0436335348820763,-1.6128496163501997,-0.8055231427460132,0.0
2019-08-20,1.0,-0.0,-0.06699545028305491,-0.07731045740284095,-1.5554127739381098,-0.7733476886743306,0.0
2019-08-21,1.0,-0.0,-0.06853874154966198,-0.09724388975559023,-1.5422430230542554,-0.7587450164673254,0.0
2019-08-22,1.0,-0.0,-0.0718322066215982,-0.09478245796498527,-1.5499739989599584,-0.7502166753336801,0.0
2019-08-23,1.0,-0.0,-0.08307154076824218,-0.10613308582036271,-1.6192703127231187,-0.7614593745537627,0.0
2019-08-26,1.0,-0.0,-0.04704267080969758,-0.12562777757704954,-1.6770603750406474,-0.7633775336922354,0.0
2019-08-27,1.0,-0.0,-0.042767657858737124,-0.1264669882640939,-1.66844265245878,-0.7622579019367844,0.0
2019-08-28,1.0,-0.0,-0.013756002455139546,-0.15001624724699425,-1.694046286601437,-0.7526807957540528,0.0
2019-08-29,1.0,-0.0,-0.0,-0.16728260869565217,-1.7177898550724635,-0.7381521739130434,0.0
2019-08-30,1.0,-0.0,-0.0,-0.1718055304536418,-1.7281041026567865,-0.7147659497560094,0.0
2019-09-03,1.0,-0.0,-0.0,-0.16339987028896735,-1.7250126107948405,-0.7147077898681271,0.0
2019-09-04,1.0,-0.0,-0.0,-0.18131510416666666,-1.7238136574074074,-0.7118055555555556,0.0
2019-09-05,1.0,-0.0,-0.01572767424324033,-0.19013250026930947,-1.7114079500161583,-0.6735609896226076,0.0
2019-09-06,1.0,-0.0,-0.0,-0.2155063860406548,-1.7476164777837744,-0.634646519158122,0.0
2019-09-09,1.0,-0.0,-0.0,-0.21096232815568647,-1.7261203356543473,-0.6337439742903053,0.0
2019-09-10,1.0,-0.0,-0.0,-0.22446293925167163,-1.7081021482429932,-0.6240930431071275,0.0
2019-09-11,1.0,-0.0,-0.0,-0.24128381736845844,-1.705993041255414,-0.6030675282255201,0.0
2019-09-12,1.0,-0.0,-0.0,-0.2378802957065681,-1.7089138470287177,-0.6073713392095536,0.0
2019-09-13,1.0,-0.0,-0.0,-0.24519128398041026,-1.7067925331819152,-0.596848605294911,0.0
2019-09-16,1.0,-0.0,-0.0,-0.23978143627590123,-1.7068194720408743,-0.6015114958841896,0.0
