Date,IWF,IWM,MGNX,MTUM,SPY,VLUE,VXX
2018-12-04,-0.35922441486920603,-1.8463171179440112,1.0,-0.0,-1.2926801284993117,-1.2383547498852685,0.0
2018-12-06,-0.33947806774014433,-1.755691282620766,1.0,-0.0,-1.272515269294836,-1.1848417545807883,0.0
2018-12-07,-0.3690302281155186,-1.7713226205191595,1.0,-0.0,-1.2941903584672434,-1.1840094392628386,0.0
2018-12-10,-0.3157279608192342,-1.7894033837934102,1.0,-0.0,-1.3019813000890472,-1.1583370436331255,0.0
2018-12-11,-0.2608140171564154,-1.9653829774289713,1.0,-0.0,-1.4492912331934051,-1.4083470219626453,0.0
2018-12-12,-0.273665458566251,-1.9802813440629032,1.0,-0.0,-1.47367774433319,-1.4153203513729344,0.0
2018-12-13,-0.27319018404907974,-1.972208588957055,1.0,-0.0,-1.47840490797546,-1.411165644171779,0.0
2018-12-14,-0.2910189982728843,-1.9365284974093266,1.0,-0.0,-1.5180113496175673,-1.4226498889711328,0.0
2018-12-17,-0.28138474805962793,-1.938339287914254,1.0,-0.0,-1.5159541702599482,-1.4242330910434888,0.0
2018-12-18,-0.25348325592764603,-1.9183573698362257,1.0,-0.0,-1.5098997800048888,-1.4292349058909801,0.0
2018-12-19,-0.24761497064579255,-1.9214163405088065,1.0,-0.0,-1.5143713307240705,-1.4319960861056753,0.0
2018-12-20,-0.2437291223808078,-1.8943212875797146,1.0,-0.0,-1.516793197692074,-1.4187063467962344,0.0
2018-12-21,-0.23209220928127453,-1.8956610946834833,1.0,-0.0,-1.5187375535574197,-1.3880876229557662,0.0
2018-12-24,-0.20300257192415813,-1.8681141216579937,1.0,-0.0,-1.5073269932412225,-1.4027752856032059,0.0
2018-12-26,-0.2011753531995726,-1.895939688946931,1.0,-0.0,-1.462305591831889,-1.3767066365902885,0.0
2018-12-27,-0.11580497196896766,-1.8232629254204653,1.0,-0.0,-1.3440738433659891,-1.3797497027011723,0.0
2018-12-28,-0.11116768499660556,-1.8275062231274042,1.0,-0.0,-1.3424417288979407,-1.3762729124236253,0.0
2018-12-31,-0.11178999773704458,-1.8271102059289432,1.0,-0.0,-1.3422720072414573,-1.3761597646526362,0.0
2019-01-02,-0.10650921008023505,-1.8263645609673411,1.0,-0.0,-1.339303876144197,-1.3781218216747655,0.0
2019-01-03,-0.11950751157799618,-1.8215859030837005,1.0,-0.0,-1.348130577205467,-1.358579012764035,0.0
2019-01-04,-0.05352223534041716,-1.850171473548097,1.0,-0.0,-1.3345701917130488,-1.3837634227244615,0.0
2019-01-07,-0.020484375858092152,-1.8021857323301664,1.0,-0.0,-1.3209951123071009,-1.3480147179965951,0.0
2019-01-08,-0.020642327751852867,-1.8008783969256106,1.0,-0.0,-1.321054076310733,-1.3474059840790558,0.0
2019-01-09,-0.016767123287671232,-1.7853150684931507,1.0,-0.0,-1.321150684931507,-1.356164383561644,0.0
2019-01-10,-0.020837915108862987,-1.7807345502529142,1.0,-0.0,-1.3378051462502751,-1.3587530239718497,0.0
2019-01-11,-0.02642857142857143,-1.7465384615384616,1.0,-0.0,-1.340824175824176,-1.3806593406593408,0.0
2019-01-14,-0.028733106252060218,-1.740303263377651,1.0,-0.0,-1.3393583122733768,-1.3855620261509725,0.0
2019-01-15,-0.02767038550756655,-1.7479840936706064,1.0,-0.0,-1.344305754998343,-1.4030708052579255,0.0
2019-01-16,-0.006401412725567021,-1.75448374813752,1.0,-0.0,-1.333425307654103,-1.4241487776612771,0.0
2019-01-17,-0.01590479368257146,-1.7481926370815257,1.0,-0.0,-1.3544655766877989,-1.442609275942609,0.0
2019-01-18,-0.02594776748104465,-1.7324347093513057,1.0,-0.0,-1.3692221286155573,-1.488851446222971,0.0
2019-01-22,-0.0,-1.8731905037637524,1.0,-0.0,-1.4279096699478866,-1.4892877822814128,0.0
2019-01-23,-0.0,-1.8444340940847697,1.0,-0.0,-1.441895668374476,-1.535747554727527,0.0
2019-01-24,-0.0,-1.8237067965669216,1.0,-0.0,-1.4561006726977497,-1.5193110647181627,0.0
2019-01-25,-0.0,-1.766213017751479,1.0,-0.0,-1.5614792899408283,-1.5894674556213018,0.0
2019-01-28,-0.0,-1.7423712745156128,1.0,-0.0,-1.5944184392960834,-1.5884339633821176,0.0
2019-01-29,-0.0,-1.718437945791726,1.0,-0.0,-1.6126367094626723,-1.6128150261531147,0.0
2019-01-30,-0.0,-1.7154143154143153,1.0,-0.0,-1.6110484110484111,-1.6136026136026136,0.0
2019-01-31,-0.0,-1.7436524019549406,1.0,-0.0,-1.5455358207176062,-1.670997735129336,0.0
2019-02-01,-0.0,-1.7398606396283725,1.0,-0.0,-1.561669942230957,-1.654100410934429,0.0
2019-02-04,-0.0,-1.7488818653467706,1.0,-0.0,-1.5719482378197864,-1.642554714055698,0.0
2019-02-05,-0.0,-1.7279727793696276,1.0,-0.0,-1.5620821394460365,-1.6793218720152818,0.0
2019-02-06,-0.0,-1.7277183334329609,1.0,-0.0,-1.5566381732321117,-1.6932871062227273,0.0
2019-02-07,-0.717589380694695,-0.7302622450395448,0.4542343092363905,-0.7153230655381342,-0.7294759724342075,-0.7325285601961056,0.5457656907636094
2019-02-08,-0.7284858132783969,-0.741876580204139,0.45257046539938195,-0.7260043075194307,-0.7412210881168649,-0.7444985485532354,0.547429534600618
2019-02-11,-0.7251481084106918,-0.7382562858608948,0.4522087978728367,-0.7227690441759574,-0.7376965060409573,-0.740961888323926,0.5477912021271634
2019-02-12,-0.7251947567290199,-0.7382562858608948,0.4506694033680086,-0.7226290992209731,-0.7377898026776134,-0.740961888323926,0.5493305966319915
2019-02-13,-0.720865447116724,-0.7340050143931656,0.45069180053858293,-0.7184511096666356,-0.7332621413315998,-0.7363729222769059,0.549308199461417
2019-02-14,-0.7111366245694604,-0.7231228473019518,0.4507003444316877,-0.7090700344431689,-0.7230769230769231,-0.7260160734787601,0.5492996555683123
2019-02-15,-0.7036564819452666,-0.7152224397796092,0.45079914393697923,-0.7016984654614998,-0.715040298711352,-0.7178634852693412,0.5492008560630208
2019-02-19,-0.6984069514844317,-0.7094044170890659,0.4511676321506155,-0.6965061549601739,-0.7093591600289645,-0.7120293265749457,0.5488323678493845
2019-02-20,-0.697076499028512,-0.7079210157697348,0.4512674528941304,-0.6951335231123763,-0.7078758302833129,-0.7105417739821969,0.5487325471058696
2019-02-21,-0.6970450027110066,-0.7078438460148201,0.4514277968552322,-0.6951472980300017,-0.7078438460148201,-0.7104644858123983,0.5485722031447677
2019-02-22,-0.6891117478510028,-0.6993194842406877,0.45245343839541546,-0.6873656876790831,-0.6994090257879656,-0.7018714183381088,0.5475465616045846
2019-02-25,-0.6859832262669522,-0.6959760885082085,0.45074946466809424,-0.6843772305496074,-0.6961991434689507,-0.6986081370449678,0.5492505353319057
2019-02-26,-0.6862115127175368,-0.6961624274877287,0.450557786702365,-0.6846050870147256,-0.696474788041053,-0.69888442659527,0.549442213297635
2019-02-27,-0.6873854953304437,-0.6974395638768488,0.45028821663166363,-0.6857768443630189,-0.6977523571205149,-0.700120648822557,0.5497117833683365
2019-02-28,-0.6877067501117569,-0.6978095663835493,0.4501117568171658,-0.6860974519445686,-0.6981224854716137,-0.7004917299955298,0.5498882431828341
2019-03-01,-0.6905413284298336,-0.7008117683993362,0.44974660268197514,-0.6888370632820559,-0.70112571197919,-0.703592411535184,0.5502533973180248
2019-03-04,-0.6902519953367411,-0.7006098107793023,0.4501390009864586,-0.6886377903327056,-0.7008788449466415,-0.7034795085642543,0.5498609990135415
2019-03-05,-0.6879052090319695,-0.6979208584842388,0.44855801475519785,-0.6860719874804381,-0.6984574111334674,-0.7009166107757657,0.551441985244802
2019-03-06,-0.6877067501117569,-0.6976754582029503,0.4485024586499776,-0.6859633437639696,-0.6982118909253464,-0.700670540902995,0.5514975413500223
2019-03-07,-0.68952696649346,-0.6994714208923133,0.44857552409962376,-0.6877351729080811,-0.7001881383264649,-0.7026070596667263,0.5514244759003762
2019-03-08,-0.6840137114365846,-0.6935850064550594,0.4445087477184704,-0.6828117348528692,-0.6945198771312826,-0.6967902773449672,0.5554912522815296
2019-03-11,-0.6833793042085594,-0.6929442121185159,0.4432778716967702,-0.682356081501913,-0.6938784589376279,-0.6962808079010588,0.5567221283032298
2019-03-12,-0.6828205584207718,-0.6919349101902899,0.4426907344833719,-0.6821981148852925,-0.6932687177663169,-0.695758491908234,0.5573092655166281
2019-03-13,-0.6441030429062513,-0.650808470907779,0.44811781182362176,-0.6437210881466706,-0.6516572592624029,-0.6535670330603064,0.5518821881763781
2019-03-14,-0.6453587215232914,-0.65211662699762,0.4478918735124108,-0.6449761985719143,-0.65296667800068,-0.6548792927575655,0.5521081264875892
2019-03-15,-0.6406778228532791,-0.6471010818120351,0.44861392832995267,-0.6402974983096686,-0.6479039891818796,-0.6498056118999322,0.5513860716700474
2019-03-18,-0.6310866115426376,-0.6370166207299758,0.44967844316378514,-0.6309195690303182,-0.6376430301511734,-0.6393552159024473,0.5503215568362149
2019-03-19,-0.6304193615689547,-0.6363446693094096,0.4494471103692885,-0.6302941790110578,-0.6369705820988942,-0.6387231379094513,0.5505528896307115
2019-03-20,-0.6279795332584551,-0.6337618037355964,0.4498939223761388,-0.6278131369857315,-0.6343025916219477,-0.6360497524855444,0.5501060776238612
2019-03-21,-0.6278750571892027,-0.6336147735307573,0.4498606663062014,-0.6277086885995924,-0.6341970635943934,-0.6358191573430937,0.5501393336937986
2019-03-22,-0.6277551359893537,-0.6334109623222157,0.4492223238792315,-0.6277135490310238,-0.6341179406138235,-0.6356566580720286,0.5507776761207686
2019-03-25,-0.6317967150081497,-0.6371045262673966,0.45062063777322686,-0.6321310653236929,-0.6384419275295691,-0.6399047101600702,0.5493793622267731
2019-03-26,-0.6323185011709602,-0.637671462027434,0.45044329207092676,-0.632694881231181,-0.6389260622281699,-0.6403897624623619,0.5495567079290733
2019-03-27,-0.6325608633815778,-0.6377478457291057,0.4508909897096963,-0.6329791684096043,-0.639128252321593,-0.6405923199196855,0.5491090102903037
2019-03-28,-0.6361611832429934,-0.6415395604857347,0.44980881549644947,-0.6366654061095003,-0.6429681919408378,-0.6445228791125678,0.5501911845035505
2019-03-29,-0.6395510737943546,-0.644951689802118,0.4488840133327708,-0.6400573815450825,-0.6465549976794227,-0.6481583055567276,0.5511159866672293
2019-04-01,-0.6394819002615814,-0.6449666694793689,0.4486541220150198,-0.6399881866509155,-0.646527719179816,-0.6481309594127078,0.5513458779849801
2019-04-02,-0.6393200607389912,-0.6447190821663574,0.44786569934199427,-0.6399527585625105,-0.6462797367977055,-0.647756031719251,0.5521343006580057
2019-04-03,-0.6392930954489857,-0.6446918891560168,0.4478889873043992,-0.6398835885106922,-0.6462524779619554,-0.6476865325403856,0.5521110126956008
2019-04-04,-0.639389209937993,-0.6447462774707893,0.44784240941494075,-0.6399375711815076,-0.6463069979330999,-0.6477833551271777,0.5521575905850592
2019-04-05,-0.6394853406454335,-0.6447584897700908,0.44766926808690155,-0.6399915629614007,-0.6463615271039865,-0.6478801940518878,0.5523307319130984
2019-04-08,-0.6404527600625078,-0.6457743802001943,0.44752291253114834,-0.6409595810280019,-0.6474215483380497,-0.6489420112345314,0.5524770874688516
2019-04-09,-0.6411242603550296,-0.6462806424344886,0.44737954353338966,-0.6416314454775993,-0.6480557903634826,-0.6494928148774303,0.5526204564666103
2019-04-10,-0.6426030993310187,-0.6478109916165636,0.44686256245236683,-0.643111186383267,-0.6495892962994326,-0.6509865356931154,0.5531374375476332
2019-04-11,-0.6424550264550264,-0.6473227513227513,0.4466031746031746,-0.6430052910052909,-0.6493968253968253,-0.6506243386243387,0.5533968253968253
2019-04-12,-0.6429902583650995,-0.6478610758153325,0.4464633629817874,-0.6435408725116476,-0.6499364675984752,-0.6511647606946208,0.5535366370182127
2019-04-15,-0.6435534457913028,-0.6484699499872849,0.4466389760108502,-0.6441468169873696,-0.6504619818597949,-0.6517334915656522,0.5533610239891498
2019-04-16,-0.6437322480817331,-0.6486497943956929,0.44656407647632373,-0.6443257450506592,-0.6506422485056594,-0.651914027724787,0.5534359235236763
2019-04-17,-0.6447915782324476,-0.6498004924017319,0.446048051617285,-0.6453858561847355,-0.6517955683844129,-0.6530265727141523,0.553951948382715
2019-04-18,-0.6449558423913043,-0.6500934103260869,0.44527004076086957,-0.6455078125,-0.652046535326087,-0.6533627717391304,0.5547299592391304
2019-04-22,-0.6443360203648706,-0.6494696648281714,0.4447178616885872,-0.6448027153160798,-0.6513788714467543,-0.6526941026728893,0.5552821383114128
2019-04-23,-0.6441023030919963,-0.6492344233787166,0.4447130678203334,-0.6445688594816982,-0.6511006489375238,-0.6524154896721381,0.5552869321796666
2019-04-24,-0.6334519572953736,-0.638224827297467,0.4476449654594934,-0.6339962319447352,-0.6398995185262717,-0.6411555369478752,0.5523550345405065
2019-04-25,-0.6336264656616415,-0.6384003350083752,0.447571189279732,-0.6342546063651592,-0.6400753768844222,-0.6412897822445561,0.5524288107202681
2019-04-26,-0.6334784793166973,-0.6381678110869201,0.44724501758499413,-0.6341065148216379,-0.6399681795344164,-0.641140512476972,0.5527549824150059
2019-04-29,-0.6319000459654841,-0.6364548075717689,0.44778738874263513,-0.6325268480213949,-0.6382934269357737,-0.6395052442438678,0.5522126112573649
2019-04-30,-0.6285631059880987,-0.6329740751529276,0.4487120802297033,-0.6291456868211893,-0.6347218176521994,-0.6358869793183806,0.5512879197702967
2019-05-01,-0.6287248210421176,-0.6330114865989679,0.4479773597469619,-0.6292242383885467,-0.6348843016480772,-0.6359663725653405,0.5520226402530382
2019-05-02,-0.627415132754394,-0.6316533012008143,0.4484148418996967,-0.6278721901358707,-0.6334815307267213,-0.6346449495159346,0.5515851581003034
2019-05-03,-0.627967898873134,-0.6323755665516237,0.44816832300719367,-0.6284668801197555,-0.634122000914799,-0.6352862904902491,0.5518316769928063
2019-05-06,-0.6293735421526159,-0.6336637787404198,0.448267244251916,-0.6299150283238921,-0.6355798067310897,-0.6367877374208597,0.551732755748084
2019-05-07,-0.630553585582579,-0.6349755955112428,0.44808310041299904,-0.6312210587793584,-0.6368528638771849,-0.6380626590463476,0.551916899587001
2019-05-08,-0.6349452669546618,-0.639391016231179,0.45086608228830266,-0.635742146541962,-0.6413622446839744,-0.6426624166422011,0.5491339177116974
2019-05-09,-0.6349186378124476,-0.639364200637477,0.45088911256500586,-0.6357154839791981,-0.6413353464183862,-0.6426354638483477,0.5491108874349941
2019-05-10,-0.6348653862282982,-0.6392686404428415,0.45089323156923594,-0.6356621655623584,-0.6412815566552043,-0.6425396292879308,0.5491067684307641
2019-05-13,-0.6330279067821429,-0.6373791891552655,0.4520731350152713,-0.6337391740931342,-0.6392619555667127,-0.6405589724279319,0.5479268649847286
2019-05-14,-0.638493300749979,-0.6427909328389653,0.4525996460773574,-0.6400101120755035,-0.645403219010702,-0.6466250948007078,0.5474003539226426
2019-05-15,-0.6378141708415779,-0.6421504652043952,0.45274281143434514,-0.6394560687071107,-0.6447185618658696,-0.6458552603881614,0.5472571885656549
2019-05-16,-0.6378794896627227,-0.6423007284517243,0.4529453871741968,-0.6396479851783232,-0.644827150616868,-0.6460061476272685,0.5470546128258033
2019-05-17,-0.6529981985073345,-0.6579308569957965,0.449815561465214,-0.6550999399502445,-0.660933344771382,-0.6622630179291413,0.5501844385347859
2019-05-20,-0.6555240061951472,-0.6603854758217175,0.44936327654448466,-0.6577611426604716,-0.6635690930992945,-0.664945792462571,0.5506367234555154
2019-05-21,-0.6558774157448457,-0.6608272715533939,0.4492316962940645,-0.6581586536392201,-0.6639693539362115,-0.6653467051177205,0.5507683037059355
2019-05-22,-0.6572672789203639,-0.6622256715388263,0.44914413831759575,-0.6597249170008191,-0.6655025223127666,-0.6668822489544258,0.5508558616824042
2019-05-23,-0.6567562909341607,-0.6616683902102724,0.44919855222337124,-0.6591692519820751,-0.6649431230610134,-0.6662788693553946,0.5508014477766288
2019-05-24,-0.6559338814515088,-0.6606258878223065,0.4501312900865223,-0.6585596831819551,-0.6640695622228918,-0.6654039860531187,0.5498687099134777
2019-05-28,-0.6543931256713211,-0.6589473684210526,0.45052631578947366,-0.6569709989258861,-0.6623845327604726,-0.6637593984962405,0.5494736842105263
2019-05-29,-0.6544642089885709,-0.6590186474177193,0.45080347168514223,-0.656999226604795,-0.6624129930394431,-0.6637449514479677,0.5491965283148578
2019-05-30,-0.6535902828447572,-0.658096914030645,0.45104940126185666,-0.6560796600712476,-0.661487617494313,-0.6627752264045667,0.5489505987381432
2019-05-31,-0.6553682037164487,-0.66005677907777,0.45057639366827246,-0.6578630419821059,-0.6633688919476943,-0.6647453544390916,0.5494236063317275
2019-06-03,-0.6590486888149651,-0.6638009245258565,0.4501231261070549,-0.6617272216701948,-0.6672138938091329,-0.6684235538082689,0.549876873892945
2019-06-04,-0.659633344863369,-0.664562435143549,0.45001729505361465,-0.6624005534417157,-0.6679349705984089,-0.6692320996195088,0.5499827049463853
2019-06-05,-0.6924286677151201,-0.6980903167827455,0.4438103796899573,-0.6962480341496293,-0.7028532913951921,-0.7037070321276118,0.5561896203100427
2019-06-06,-0.6949076160432628,-0.7009463722397478,0.44321766561514203,-0.6985579089680037,-0.7054979720594863,-0.7066246056782335,0.556782334384858
2019-06-07,-0.6930341323020192,-0.6991500652066376,0.44273058416153255,-0.696676709987858,-0.7035121644106669,-0.7046364167828394,0.5572694158384675
2019-06-10,-0.6935157269495569,-0.6997255096071638,0.44264950726724567,-0.6972055978040769,-0.7040903568375108,-0.705260315888944,0.5573504927327544
2019-06-11,-0.6905861775126699,-0.6966856527784007,0.439207068215455,-0.6945777458850967,-0.700946315647845,-0.7021123918015876,0.560792931784545
2019-06-12,-0.6904174700686068,-0.6965606923456347,0.4389489260571275,-0.6944531635352674,-0.7007757499663692,-0.7018967759293305,0.5610510739428726
2019-06-13,-0.6847216035634744,-0.6906904231625836,0.439064587973274,-0.688641425389755,-0.6946102449888641,-0.6956792873051226,0.560935412026726
2019-06-14,-0.6853882499777125,-0.691272176161184,0.4391548542391014,-0.6893108674333601,-0.695283944013551,-0.6962645983774629,0.5608451457608986
2019-06-17,-0.6849937622527178,-0.6908750668330066,0.4388255212974514,-0.6889591873106398,-0.694885047228658,-0.6958652646587061,0.5611744787025486
2019-06-18,-0.6892182322915735,-0.6952628279752844,0.43807647532909466,-0.6932479627473807,-0.6993821079967762,-0.700367153219307,0.5619235246709053
2019-06-19,-0.691599694697616,-0.6976159475598257,0.43788443406815425,-0.6957751537736272,-0.7019260988640955,-0.7028689444619045,0.5621155659318458
2019-06-20,-0.6890639688437261,-0.695017682080666,0.4380231881462912,-0.6930480325887461,-0.6991808048704059,-0.7001656296163659,0.5619768118537087
2019-06-21,-0.6882071463709135,-0.6941550020124323,0.4374580743258351,-0.6921425696525199,-0.6982693081704753,-0.6992531639908769,0.5625419256741648
2019-06-24,-0.6881008809193757,-0.6939587711845459,0.43692706703036266,-0.692080668962125,-0.6982068595447838,-0.6993247775343201,0.5630729329696373
2019-06-25,-0.6871538324102197,-0.6928711809898159,0.43706449883866355,-0.691084509558692,-0.6972038592102912,-0.6983651956405216,0.5629355011613364
2019-06-26,-0.6872040032168707,-0.6931909570190331,0.43691359127870605,-0.6912250915914573,-0.697435439192208,-0.6988204807434545,0.5630864087212939
2019-06-27,-0.6829517670593466,-0.6886863747499445,0.43734163147366084,-0.6868637474994445,-0.6928206268059569,-0.6941098021782619,0.5626583685263392
2019-06-28,-0.6841613247863247,-0.6897702991452992,0.4372774216524216,-0.6881232193732193,-0.6941328347578348,-0.6953792735042734,0.5627225783475783
2019-07-01,-0.6847966501848635,-0.6902757361129671,0.4372577843111052,-0.68876119203528,-0.6947748229319791,-0.6959775491113189,0.5627422156888948
2019-07-02,-0.6858468263526474,-0.6915562692359161,0.43766448102056293,-0.6899058834024712,-0.6959275614434185,-0.6972211070966591,0.562335518979437
2019-07-03,-0.6866238056969373,-0.6925171890347352,0.43767300651843916,-0.6906420216090722,-0.6967586391642111,-0.6981426913117242,0.5623269934815609
2019-07-05,-0.6883947745168219,-0.6942555476020044,0.4374105225483178,-0.6924659985683608,-0.6986846814602721,-0.7000715819613458,0.5625894774516822
2019-07-08,-0.6928542519224715,-0.6987903044475423,0.4365696811620272,-0.6970814408418402,-0.70346719431578,-0.704816297162387,0.5634303188379728
2019-07-09,-0.6922523818083768,-0.6981394930792737,0.4369494876865001,-0.6964767211936006,-0.7028132302714363,-0.7042063634729463,0.5630505123135
2019-07-10,-0.6923595505617977,-0.6982022471910111,0.4368988764044943,-0.6965393258426965,-0.7029213483146067,-0.7043146067415729,0.5631011235955056
2019-07-11,-0.6902317658134218,-0.6958353879947998,0.4376204778768996,-0.6944008607163671,-0.7005424306271574,-0.7018424709732372,0.5623795221231004
2019-07-12,-0.6905071521456437,-0.6961122819604502,0.4376036949015739,-0.6946325276893413,-0.7007757499663693,-0.7020312990448859,0.5623963050984261
2019-07-15,-0.689984315482859,-0.6956755545597131,0.437373963701546,-0.6941967286578534,-0.7001568451714093,-0.7012771678243334,0.5626260362984539
2019-07-16,-0.6900739412950929,-0.6956307416535962,0.43719471207707816,-0.6943311673762043,-0.7001120322652924,-0.7010979161998655,0.5628052879229218
2019-07-17,-0.6901806121991664,-0.6957379106350557,0.4370098149061086,-0.6944382198718236,-0.7001747859991934,-0.701160758302335,0.5629901850938915
2019-07-18,-0.6876675603217158,-0.6930741733690795,0.4376675603217158,-0.6918230563002681,-0.6973637176050044,-0.6983914209115282,0.5623324396782842
