Date,IESC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-16,1.0,-0.14147263196391563,-0.8240277947092527,-0.0,-0.5644581250761916,-0.5177374131415335,0.0
2018-11-19,1.0,-0.1533731012852838,-0.8295307791648731,-0.0,-0.5680769940348072,-0.5238300227538282,0.0
2018-11-20,1.0,-0.1354941388914394,-0.8263397912649588,-0.0,-0.5684816209102316,-0.5303461573776512,0.0
2018-11-21,1.0,-0.14882171348228748,-0.8303939847785554,-0.0,-0.5786899776874408,-0.49863985084206985,0.0
2018-11-23,1.0,-0.14795191175559272,-0.8625518993617153,-0.0,-0.5814277746793084,-0.5065377703414512,0.0
2018-11-26,1.0,-0.1470533556423127,-0.8680361901220797,-0.0,-0.5792278614364503,-0.5041209642436636,0.0
2018-11-27,1.0,-0.14744326120028564,-0.8695395696854916,-0.0,-0.5817318140892298,-0.5060076376168152,0.0
2018-11-28,1.0,-0.1410891870560379,-0.9187056037884768,-0.0,-0.5848145224940805,-0.5124546172059984,0.0
2018-11-29,1.0,-0.1146266046162976,-0.9075491145329043,-0.0,-0.5830027797732454,-0.5181622263172689,0.0
2018-11-30,1.0,-0.11396162739828761,-0.9081619898756327,-0.0,-0.5830573089181926,-0.5195925254671583,0.0
2018-12-03,1.0,-0.11049620110683801,-0.910796360566551,-0.0,-0.5848419472844949,-0.5205265297189131,0.0
2018-12-04,1.0,-0.09750219106047328,-0.9237823963941405,-0.0,-0.5853261550018781,-0.5234756479278828,0.0
2018-12-06,1.0,-0.09110589383175291,-0.8772143793639663,-0.0,-0.5826142634997103,-0.4980943378967589,0.0
2018-12-07,1.0,-0.086716317685123,-0.87915878151517,-0.0,-0.5843355106525853,-0.5020755753616994,0.0
2018-12-10,1.0,-0.040929033841622435,-0.913662442855828,-0.0,-0.617003651090725,-0.49657902003497684,0.0
2018-12-11,1.0,-0.039281878164799756,-0.9142857142857144,-0.0,-0.6164799754488262,-0.4988491637256407,0.0
2018-12-12,1.0,-0.033528192756178285,-0.9232006433453962,-0.0,-0.6237048034394235,-0.512604002350685,0.0
2018-12-13,1.0,-0.03502261032278185,-0.9352876968657415,-0.0,-0.6261656011227195,-0.5221893029783253,0.0
2018-12-14,1.0,-0.027944048894209563,-0.9676768949656607,-0.0,-0.623495683951862,-0.531251969000063,0.0
2018-12-17,1.0,-0.016222152494508944,-0.9676184499529338,-0.0,-0.6139629745842485,-0.5399748980232193,0.0
2018-12-18,1.0,-0.007231694772606839,-0.9605373897322402,-0.0,-0.6097690221626508,-0.5395405380131542,0.0
2018-12-19,1.0,-0.016336602736302868,-0.9598300743424752,-0.0,-0.6077341163241082,-0.5397013806459674,0.0
2018-12-20,1.0,-0.016677556862379043,-0.9518342201064128,-0.0,-0.60729954261178,-0.5357042845141416,0.0
2018-12-21,1.0,-0.01302244822026541,-0.9525920873124148,-0.0,-0.606877092893464,-0.5280912811608582,0.0
2018-12-24,1.0,-0.0,-0.9316389402341344,-0.0,-0.6007701786814541,-0.5482747997535428,0.0
2018-12-26,1.0,-0.0,-0.9376927069023415,-0.0,-0.5798150013737522,-0.5352749030741522,0.0
2018-12-27,1.0,-0.0,-0.8976336237344007,-0.0,-0.509388980456793,-0.5362020249587944,0.0
2018-12-28,1.0,-0.0,-0.8979609850825316,-0.0,-0.5088121928972843,-0.5355282902286168,0.0
2018-12-31,1.0,-0.0,-0.9049191931107703,-0.0,-0.508994927450749,-0.5352424206676891,0.0
2019-01-02,1.0,-0.0,-0.9057222156608009,-0.0,-0.5068796504074643,-0.5400673201842447,0.0
2019-01-03,1.0,-0.0,-0.9084715639810426,-0.0,-0.5010367298578199,-0.5525770142180094,0.0
2019-01-04,1.0,-0.0,-0.9114572597980035,-0.0,-0.4792261711963723,-0.553870616295162,0.0
2019-01-07,1.0,-0.0,-0.9011823091519485,-0.0,-0.4729528535980148,-0.5451466939132973,0.0
2019-01-08,1.0,-0.0,-0.8886525855790242,-0.0,-0.48174799708667154,-0.5429278951201748,0.0
2019-01-09,1.0,-0.0,-0.876102331266917,-0.0,-0.48243546086905903,-0.5519369015396257,0.0
2019-01-10,1.0,-0.0,-0.8729304274449327,-0.0,-0.48619315040591266,-0.5506736113131784,0.0
2019-01-11,1.0,-0.0,-0.8632692924404536,-0.0,-0.490306405061077,-0.5617912014226991,0.0
2019-01-14,1.0,-0.0,-0.8645793819847685,-0.0,-0.49700913308628286,-0.5563304251407896,0.0
2019-01-15,1.0,-0.0,-0.8637786293035364,-0.0,-0.49629976306783274,-0.5650100915552695,0.0
2019-01-16,1.0,-0.0,-0.8607117812061711,-0.0,-0.48781556802244036,-0.5733987844787284,0.0
2019-01-17,1.0,-0.0,-0.8573138686131386,-0.0,-0.48773722627737226,-0.5746569343065693,0.0
2019-01-18,1.0,-0.0,-0.8518561926807114,-0.0,-0.49421313252659027,-0.5839901550001465,0.0
2019-01-22,1.0,-0.0,-0.9572891761858379,-0.0,-0.4399480504147112,-0.5544732725287052,0.0
2019-01-23,1.0,-0.0,-0.9430752389123938,-0.0,-0.4514926477114708,-0.5640995295718808,0.0
2019-01-24,1.0,-0.0,-0.9523279974247167,-0.0,-0.41034795586901174,-0.5637821544584589,0.0
2019-01-25,1.0,-0.0,-0.9801434414083339,-0.0,-0.4024954063185347,-0.5810266137158437,0.0
2019-01-28,1.0,-0.0,-0.9523242664127136,-0.0,-0.4461639188143563,-0.57752514731266,0.0
2019-01-29,1.0,-0.0,-0.9371826273970965,-0.0,-0.45964514009200064,-0.5901786247685047,0.0
2019-01-30,1.0,-0.0,-0.9350393112313534,-0.0,-0.4589100475322114,-0.5954978924396879,0.0
2019-01-31,1.0,-0.0,-0.9542468044439135,-0.0,-0.4112113248118504,-0.6210727511647354,0.0
2019-02-01,1.0,-0.0,-0.9530413988940367,-0.0,-0.42011657450306383,-0.615931848752055,0.0
2019-02-04,1.0,-0.0,-0.9541690334539149,-0.0,-0.4239289664862926,-0.6115279978474693,0.0
2019-02-05,1.0,-0.0,-0.9486375044818932,-0.0,-0.4226126449145453,-0.61664873909406,0.0
2019-02-06,1.0,-0.0,-0.9363894281021353,-0.0,-0.4222487681051217,-0.6278034941018367,0.0
2019-02-07,1.0,-0.0,-0.9342655193607866,-0.0,-0.4228641671788568,-0.7160110633066994,0.0
2019-02-08,1.0,-0.0,-0.9286022566126148,-0.0,-0.431315124237006,-0.7228867377766817,0.0
2019-02-11,1.0,-0.0,-0.9347020782319332,-0.0,-0.4909901425252716,-0.713630941169084,0.0
2019-02-12,1.0,-0.0,-0.9340541899792544,-0.0,-0.4961652102847803,-0.7130508581127806,0.0
2019-02-13,1.0,-0.0,-0.9419748044359273,-0.0,-0.49555464798466903,-0.7040934937639409,0.0
2019-02-14,1.0,-0.0,-0.934696445423089,-0.0,-0.5055048757470902,-0.7054105064485687,0.0
2019-02-15,1.0,-0.0,-0.9007165430708095,-0.0,-0.5144716668231172,-0.7137895428517789,0.0
2019-02-19,1.0,-0.0,-0.8809858056465449,-0.0,-0.5300889096864764,-0.708594603026049,0.0
2019-02-20,1.0,-0.0,-0.8934922318587384,-0.0,-0.5199039121482498,-0.7063081050726898,0.0
2019-02-21,1.0,-0.0,-0.8525790142985641,-0.0,-0.5214478459104867,-0.727582891349524,0.0
2019-02-22,1.0,-0.0,-0.8635179557154374,-0.0,-0.5191031445760714,-0.7185387334863238,0.0
2019-02-25,1.0,-0.0,-0.8580404354587869,-0.0,-0.5258164852255055,-0.7265940902021772,0.0
2019-02-26,1.0,-0.0,-0.8587024135357055,-0.0,-0.5259081861159492,-0.7256469270962926,0.0
2019-02-27,1.0,-0.0,-0.861453450470307,-0.0,-0.513488343215472,-0.7293949647657777,0.0
2019-02-28,1.0,-0.0,-0.8610300055911039,-0.0,-0.5140709448965646,-0.7310679008510903,0.0
2019-03-01,1.0,-0.0,-0.8531318834734589,-0.0,-0.5115875034902119,-0.737691186051562,0.0
2019-03-04,1.0,-0.0,-0.849032618132209,-0.0,-0.5094877837033362,-0.7420935135805532,0.0
2019-03-05,1.0,-0.0,-0.8309494066208619,-0.0,-0.550999375390381,-0.7410680824484698,0.0
2019-03-06,1.0,-0.0,-0.8229182867274255,-0.0,-0.5500015552583284,-0.7375968148309434,0.0
2019-03-07,1.0,-0.0,-0.8317901712445422,-0.0,-0.5411699129842381,-0.7236862477936394,0.0
2019-03-08,1.0,-0.0,-0.828553557466771,-0.0,-0.5655043002345583,-0.7333854573885848,0.0
2019-03-11,1.0,-0.0,-0.8210360075805433,-0.0,-0.5666456096020215,-0.7708780795957044,0.0
2019-03-12,1.0,-0.0,-0.7859950781424783,-0.0,-0.5875227715810668,-0.822461567963182,0.0
2019-03-13,1.0,-0.0,-0.8040311379566524,-0.0,-0.5978552278820376,-0.8281921250686393,0.0
2019-03-14,1.0,-0.0,-0.8074947504441932,-0.0,-0.5965756743660152,-0.8264254563075432,0.0
2019-03-15,1.0,-0.0,-0.7963437165732067,-0.0,-0.6037081456030599,-0.8413341544844576,0.0
2019-03-18,1.0,-0.0,-0.8285620808113856,-0.0,-0.6069360379519059,-0.8362178962866024,0.0
2019-03-19,1.0,-0.0,-0.8264582238570678,-0.0,-0.6130123489227536,-0.84481739358907,0.0
2019-03-20,1.0,-0.0,-0.8187835889369511,-0.0,-0.6135797614366234,-0.8446388779656573,0.0
2019-03-21,1.0,-0.0,-0.8202339219604889,-0.0,-0.6325721586999967,-0.8234118533564853,0.0
2019-03-22,1.0,-0.0,-0.8093592654753679,-0.0,-0.6697271859676835,-0.8117616085826176,0.0
2019-03-25,1.0,-0.0,-0.7528192425526368,-0.0,-0.6938921843426114,-0.8125611107489734,0.0
2019-03-26,1.0,-0.0,-0.7760331121476907,-0.0,-0.697753104263846,-0.8111490703633139,0.0
2019-03-27,1.0,-0.0,-0.7671403721815615,-0.0,-0.7043552463159276,-0.8105615543667334,0.0
2019-03-28,1.0,-0.0,-0.7642476829027806,-0.0,-0.6981528955498587,-0.8242621442187604,0.0
2019-03-29,1.0,-0.0,-0.756458654761514,-0.0,-0.6943833502937989,-0.8318287758920658,0.0
2019-04-01,1.0,-0.0,-0.7675419857363526,-0.0,-0.6975383705261775,-0.8214743484405298,0.0
2019-04-02,1.0,-0.0,-0.7810173493817847,-0.0,-0.7171296448132235,-0.7815092978255879,0.0
2019-04-03,1.0,-0.0,-0.7814519568283962,-0.0,-0.7147918511957485,-0.7842732014565496,0.0
2019-04-04,1.0,-0.0,-0.7769213107226031,-0.0,-0.7110571719093385,-0.7921081116541477,0.0
2019-04-05,1.0,-0.0,-0.775780635003936,-0.0,-0.7150682235633693,-0.7891301495670429,0.0
2019-04-08,1.0,-0.0,-0.7775079578643389,-0.0,-0.7147967052800841,-0.7892888786794868,0.0
2019-04-09,1.0,-0.0,-0.7700457342151154,-0.0,-0.7369131049912809,-0.783272464054223,0.0
2019-04-10,1.0,-0.0,-0.7589573335086451,-0.0,-0.7496219840904609,-0.7785484189073697,0.0
2019-04-11,1.0,-0.0,-0.7494738918847823,-0.0,-0.773839273970801,-0.7648954360121004,0.0
2019-04-12,1.0,-0.0,-0.7497614425323287,-0.0,-0.778289625217992,-0.7623638577210359,0.0
2019-04-15,1.0,-0.0,-0.7521111950842836,-0.0,-0.767982124667302,-0.7658134262149641,0.0
2019-04-16,1.0,-0.0,-0.746317619656858,-0.0,-0.7661319423941213,-0.7681002525998097,0.0
2019-04-17,1.0,-0.0,-0.7395200735318255,-0.0,-0.7795358303515739,-0.7636148770639792,0.0
2019-04-18,1.0,-0.0,-0.7300716304133534,-0.0,-0.7764671091542353,-0.7792600381152659,0.0
2019-04-22,1.0,-0.0,-0.7248322147651006,-0.0,-0.7813528095802079,-0.7837215423081983,0.0
2019-04-23,1.0,-0.0,-0.7242673691142574,-0.0,-0.7769838656568983,-0.791471847217649,0.0
2019-04-24,1.0,-0.0,-0.7165777152025146,-0.0,-0.7574408172620412,-0.800268491535968,0.0
2019-04-25,1.0,-0.0,-0.7015895953757226,-0.0,-0.7707566999474514,-0.8119416710457174,0.0
2019-04-26,1.0,-0.0,-0.6973532796317607,-0.0,-0.7777741246095676,-0.8127239848758836,0.0
2019-04-29,1.0,-0.0,-0.6877383300460224,-0.0,-0.7761998685075607,-0.8234056541748848,0.0
2019-04-30,1.0,-0.0,-0.6835055617718686,-0.0,-0.7850984005792141,-0.8223853090238925,0.0
2019-05-01,1.0,-0.0,-0.6760934770427502,-0.0,-0.7875671577837108,-0.8324269092587099,0.0
2019-05-02,1.0,-0.0,-0.681095493597551,-0.0,-0.7633891833174232,-0.8472629118799171,0.0
2019-05-03,1.0,-0.0,-0.6708340187530843,-0.0,-0.7702253660141472,-0.8489554202993913,0.0
2019-05-06,1.0,-0.0,-0.6537551744529865,-0.0,-0.7719298245614036,-0.8596491228070176,0.0
2019-05-07,1.0,-0.0,-0.6528644726951862,-0.0,-0.7641099382332756,-0.8510735644955717,0.0
2019-05-08,1.0,-0.0,-0.6258750408897612,-0.0,-0.7675171736997055,-0.8777886817140987,0.0
2019-05-09,1.0,-0.0,-0.6244111489138969,-0.0,-0.7760730175346767,-0.8709107563465062,0.0
2019-05-10,1.0,-0.0,-0.6260053619302949,-0.0,-0.7762047995815079,-0.8672922252010723,0.0
2019-05-13,1.0,-0.0,-0.6258458923142306,-0.0,-0.7731210565889699,-0.8702147830919611,0.0
2019-05-14,1.0,-0.0,-0.5721241236042586,-0.0,-0.8078745780316801,-0.8659439106725526,0.0
2019-05-15,1.0,-0.0,-0.5774698285677109,-0.0,-0.8152304739598581,-0.8602843108552095,0.0
2019-05-16,1.0,-0.0,-0.5783905202161599,-0.0,-0.8165570675174164,-0.8604726870238948,0.0
2019-05-17,1.0,-0.0,-0.5703247261345853,-0.0,-0.806207616066771,-0.8837702138758476,0.0
2019-05-20,1.0,-0.0,-0.5589720204553598,-0.0,-0.8104947721572587,-0.8877560991498649,0.0
2019-05-21,1.0,-0.0,-0.559084843948319,-0.0,-0.8076610147427344,-0.887720896931038,0.0
2019-05-22,1.0,-0.0,-0.5603332788760007,-0.0,-0.809508250285901,-0.8975984316288189,0.0
2019-05-23,1.0,-0.0,-0.5569632653061224,-0.0,-0.812604081632653,-0.8957714285714286,0.0
2019-05-24,1.0,-0.0,-0.5532295289796184,-0.0,-0.8076585508565484,-0.8897376718785553,0.0
2019-05-28,1.0,-0.0,-0.5455550497496261,-0.0,-0.8124146452493984,-0.8936398517266048,0.0
2019-05-29,1.0,-0.0,-0.553112127404236,-0.0,-0.81077486944958,-0.8795692647011125,0.0
2019-05-30,1.0,-0.0,-0.5601854940948823,-0.0,-0.8759258023620471,-0.9001134316407553,0.0
2019-05-31,1.0,-0.0,-0.569821398764814,-0.0,-0.8672675680186949,-0.9012852612251712,0.0
2019-06-03,1.0,-0.0,-0.6029075012143502,-0.0,-1.0199500381652906,-0.8466796197349248,0.0
2019-06-04,1.0,-0.0,-0.592638845526763,-0.0,-1.019044645644708,-0.857251881916259,0.0
2019-06-05,1.0,-0.0,-0.590757372423523,-0.0,-1.0186504249681705,-0.8316644299920857,0.0
2019-06-06,1.0,-0.0,-0.6136950003486508,-0.0,-0.9725960532738301,-0.9002161634474583,0.0
2019-06-07,1.0,-0.0,-0.6329846582984658,-0.0,-0.9594490934449095,-0.8943514644351465,0.0
2019-06-10,1.0,-0.0,-0.6337069236409343,-0.0,-0.9640375685206523,-0.8937537097168394,0.0
2019-06-11,1.0,-0.0,-0.6399845997689966,-0.0,-0.9727345910188652,-0.8873683105246577,0.0
2019-06-12,1.0,-0.0,-0.6376578404281367,-0.0,-0.9727867361572634,-0.8873692679002415,0.0
2019-06-13,1.0,-0.0,-0.653125547189634,-0.0,-0.9757660654876553,-0.8731220451759761,0.0
2019-06-14,1.0,-0.0,-0.6451150930874289,-0.0,-0.9995459149813127,-0.8483006741416047,0.0
2019-06-17,1.0,-0.0,-0.6449664898073163,-0.0,-0.9937517453225355,-0.8519268360793074,0.0
2019-06-18,1.0,-0.0,-0.6517214889307912,-0.0,-0.9932257839234584,-0.8469166841259864,0.0
2019-06-19,1.0,-0.0,-0.6547402960067019,-0.0,-1.012985199664898,-0.8229195755375592,0.0
2019-06-20,1.0,-0.0,-0.6581035266156374,-0.0,-1.0125126699521163,-0.8245430079340115,0.0
2019-06-21,1.0,-0.0,-0.66463989936052,-0.0,-1.000419331166789,-0.8294021036446868,0.0
2019-06-24,1.0,-0.0,-0.650164669609698,-0.0,-1.0033634643682994,-0.8500455469133207,0.0
2019-06-25,1.0,-0.0,-0.628597437154261,-0.0,-1.0167355227224983,-0.8558224213990617,0.0
2019-06-26,1.0,-0.0,-0.6209333240047575,-0.0,-0.982299027495977,-0.8949835583852236,0.0
2019-06-27,1.0,-0.0,-0.6181034784740953,-0.0,-0.9976179633586716,-0.8873086488948051,0.0
2019-06-28,1.0,-0.0,-0.6085684430512016,-0.0,-0.9951236502960641,-0.8793800069662139,0.0
2019-07-01,1.0,-0.0,-0.6090332915447833,-0.0,-0.9955773784649671,-0.8777684914333472,0.0
2019-07-02,1.0,-0.0,-0.6173169799520517,-0.0,-0.9833918209930163,-0.8738056356624161,0.0
2019-07-03,1.0,-0.0,-0.6183333333333333,-0.0,-0.9790625000000001,-0.8748611111111112,0.0
2019-07-05,1.0,-0.0,-0.6095611993190425,-0.0,-0.9805440711531113,-0.8842024806309281,0.0
2019-07-08,1.0,-0.0,-0.6119179986101458,-0.0,-0.9783182765809589,-0.8843988881167477,0.0
2019-07-09,1.0,-0.0,-0.6079861111111112,-0.0,-0.9771180555555556,-0.8870833333333333,0.0
2019-07-10,1.0,-0.0,-0.5911001493729808,-0.0,-0.9896133671448918,-0.8930767360266786,0.0
2019-07-11,1.0,-0.0,-0.5900146026006536,-0.0,-0.9955844517071136,-0.8912106251303804,0.0
2019-07-12,1.0,-0.0,-0.5946274673338894,-0.0,-1.0049346677787043,-0.8755212677231026,0.0
2019-07-15,1.0,-0.0,-0.618758247100493,-0.01013959302729356,-0.9932286964372525,-0.8503368289464546,0.0
2019-07-16,1.0,-0.0,-0.6166539289932607,-0.02365733342597096,-0.990794136038352,-0.8428055304661988,0.0
2019-07-17,1.0,-0.0,-0.609918271228702,-0.025626818118853027,-0.9832040448815624,-0.8443343953456157,0.0
2019-07-18,1.0,-0.0,-0.6115905011735469,-0.032790280270606105,-0.9700745547425101,-0.8371876294353169,0.0
2019-07-19,1.0,-0.0,-0.613946577283251,-0.028611907806074845,-0.9813746155706832,-0.8316113203635234,0.0
2019-07-22,1.0,-0.0,-0.65611685940353,-0.04226685602218165,-0.918069926286603,-0.7648948400622168,0.0
2019-07-23,1.0,-0.0,-0.6493375817541506,-0.03870534965621331,-0.9029347643803454,-0.7630387388898205,0.0
2019-07-24,1.0,-0.0,-0.6512782661209152,-0.05532443132255251,-0.898611017915856,-0.7498154733946185,0.0
2019-07-25,1.0,-0.0,-0.6473329533644014,-0.05769939987259865,-0.9000569953397928,-0.7475776980588059,0.0
2019-07-26,1.0,-0.0,-0.6504825090470446,-0.05716391904570433,-0.8981704865299559,-0.7449403565205737,0.0
2019-07-29,1.0,-0.0,-0.6345264427910718,-0.061699845834171194,-0.8927877203565924,-0.7624170520812388,0.0
2019-07-30,1.0,-0.0,-0.630439155212873,-0.06496815286624204,-0.8906805229634596,-0.7662420382165605,0.0
2019-07-31,1.0,-0.0,-0.6550058695287606,-0.06298842864330036,-0.8796914304880094,-0.7563307060204595,0.0
2019-08-01,1.0,-0.0,-0.6667782090750903,-0.054477312274126624,-0.8790657207870433,-0.7459175478516932,0.0
2019-08-02,1.0,-0.0,-0.6632806495806464,-0.058976843652888696,-0.8782370434724497,-0.740936278277141,0.0
2019-08-05,1.0,-0.0,-0.6480191256830601,-0.042008196721311473,-0.9643101092896175,-0.7609631147540984,0.0
2019-08-06,1.0,-0.0,-0.6471931238248724,-0.04210314262691378,-0.9065941445071178,-0.761583400483481,0.0
2019-08-07,1.0,-0.0,-0.6679485035947167,-0.028323022905868585,-0.8855709747533858,-0.7621133589700719,0.0
2019-08-08,1.0,-0.0,-0.6711137860701508,-0.03380479486407864,-0.8827030461096065,-0.7560437355802989,0.0
2019-08-09,1.0,-0.0,-0.6554231267222205,-0.030975067228843665,-0.8626539623518477,-0.7708575412502906,0.0
2019-08-12,1.0,-0.0,-0.6499054695014761,-0.044711267372052145,-0.8708746558758169,-0.7513682045839001,0.0
2019-08-13,1.0,-0.0,-0.6313489172902457,-0.04251374081186676,-0.8745447321369445,-0.7626316138004106,0.0
2019-08-14,1.0,-0.0,-0.6395847066578774,-0.041199736321687545,-0.8602834541858932,-0.7548780487804878,0.0
2019-08-15,1.0,-0.0,-0.6629144428271067,-0.05628335759340126,-0.8225133430373606,-0.6929645803008249,0.0
2019-08-16,1.0,-0.0,-0.6565911815207179,-0.06139242556775845,-0.8314057083616808,-0.6903165192600511,0.0
2019-08-19,1.0,-0.0,-0.6325155549824302,-0.06663657758148231,-0.8416776814210644,-0.6830329797865824,0.0
2019-08-20,1.0,-0.0,-0.6384237086561023,-0.06743595512841116,-0.8369065603805728,-0.6715631127254026,0.0
2019-08-21,1.0,-0.0,-0.6434685045680397,-0.050969706683763424,-0.842378586311909,-0.6688251322327295,0.0
2019-08-22,1.0,-0.0,-0.6482327946951651,-0.04162106482971738,-0.862132234597309,-0.6669671022983326,0.0
2019-08-23,1.0,-0.0,-0.641252135787743,-0.04174860569328476,-0.8627615332538122,-0.6781005190367194,0.0
2019-08-26,1.0,-0.0,-0.6294740860933473,-0.04215583341287264,-0.8486526041169545,-0.6612898094238173,0.0
2019-08-27,1.0,-0.0,-0.6275045248150383,-0.03823071793731941,-0.8440923379798686,-0.6654812180484552,0.0
2019-08-28,1.0,-0.0,-0.6232707196344713,-0.04166137834750603,-0.8471569996192411,-0.6609341286965351,0.0
2019-08-29,1.0,-0.0,-0.5965285270038713,-0.055181823951259756,-0.8631084597321826,-0.6583740559751222,0.0
2019-08-30,1.0,-0.0,-0.5906299461855017,-0.05270655270655271,-0.8673947451725228,-0.6547958214624882,0.0
2019-09-03,1.0,-0.0,-0.6041462566760422,-0.07135859431785861,-0.8475492209967449,-0.6371709382801883,0.0
2019-09-04,1.0,-0.0,-0.5817210419828023,-0.08421851289833081,-0.8443348507840162,-0.6510811836115327,0.0
2019-09-05,1.0,-0.0,-0.587519265247067,-0.0672160538483314,-0.8552826093794231,-0.6353285314377379,0.0
2019-09-06,1.0,-0.0,-0.5817514354742556,-0.07740579209940071,-0.8660851557842553,-0.6124062627466976,0.0
2019-09-09,1.0,-0.0,-0.5939498432601881,-0.0781191222570533,-0.8622257053291537,-0.6005329153605016,0.0
2019-09-10,1.0,-0.0,-0.5928430543815159,-0.0885069346607808,-0.8564853949469333,-0.5929682852759776,0.0
2019-09-11,1.0,-0.0,-0.5813523755833255,-0.10827147734034888,-0.8625700773591405,-0.5797550815872717,0.0
2019-09-12,1.0,-0.0,-0.5926901960784314,-0.10481568627450982,-0.8618666666666668,-0.5779137254901962,0.0
2019-09-13,1.0,-0.0,-0.5918771202412363,-0.11176027139087825,-0.8654039452192487,-0.5720253800728735,0.0
