Date,IWF,IWM,MTUM,OSB,SPY,VLUE,VXX
2019-02-01,-0.0,-1.2081636012014978,-0.0,1.0,-0.9152779492243756,-0.9912767971032383,0.0
2019-02-04,-0.0,-1.2089849421329903,-0.0,1.0,-0.9157091301281786,-1.0234786576513046,0.0
2019-02-05,-0.0,-1.1638644812436632,-0.0,1.0,-0.9340993578911795,-1.1264785400473132,0.0
2019-02-06,-0.0,-1.166047297297297,-0.0,1.0,-0.9300253378378378,-1.1269425675675675,0.0
2019-02-07,-0.0,-1.1639434241080853,-0.0,1.0,-0.9328689043698544,-1.1252691576947433,0.0
2019-02-08,-0.0,-1.1624333248666496,-0.0,1.0,-0.9508509017018034,-1.1200575734484801,0.0
2019-02-11,-0.0,-1.1319571022847696,-0.0,1.0,-0.951294985375779,-1.1556525793734898,0.0
2019-02-12,-0.0,-1.159293165850543,-0.0,1.0,-0.954737066212476,-1.144006812859272,0.0
2019-02-13,-0.0,-1.1731072387201227,-0.0,1.0,-0.954965702356099,-1.132503941033616,0.0
2019-02-14,-0.0,-1.167342063729045,-0.0,1.0,-0.9671117177835602,-1.1312118756131893,0.0
2019-02-15,-0.0,-1.1637045561096193,-0.0,1.0,-0.9670971316540936,-1.1311852704257765,0.0
2019-02-19,-0.0,-1.1204665959703075,-0.0,1.0,-1.0001272534464476,-1.1212301166489926,0.0
2019-02-20,-0.0,-1.1283622744296902,-0.0,1.0,-1.0127681307456589,-1.1148706162751107,0.0
2019-02-21,-0.0,-1.133933140030701,-0.0,1.0,-1.0190175677980555,-1.1110779464438,0.0
2019-02-22,-0.0,-1.1350106609808104,-0.0,1.0,-1.025501066098081,-1.1038805970149252,0.0
2019-02-25,-0.0,-1.133196370484506,-0.0,1.0,-1.0352679335730184,-1.1116675226844719,0.0
2019-02-26,-0.0,-1.1269102706394605,-0.0,1.0,-1.0388884145820882,-1.1029625202766158,0.0
2019-02-27,-0.0,-1.1738941513861127,-0.0,1.0,-1.067306856695924,-1.103980185973755,0.0
2019-02-28,-0.0,-1.170926795339941,-0.0,1.0,-1.0648148148148149,-1.1113719353155973,0.0
2019-03-01,-0.0,-1.1819885793993288,-0.0,1.0,-1.0829083300640774,-1.0941109803408744,0.0
2019-03-04,-0.0,-1.1791187739463602,-0.0,1.0,-1.066135492859631,-1.108629397422501,0.0
2019-03-05,-0.0,-1.1561214667016715,-0.0,1.0,-1.1086024328345148,-1.1108777456900323,0.0
2019-03-06,-0.0,-1.1550015281840806,-0.0,1.0,-1.113347596384753,-1.0978911059686505,0.0
2019-03-07,-0.0,-1.1173882742399162,-0.0,1.0,-1.149882393936754,-1.0885094520428609,0.0
2019-03-08,-0.0,-1.1091205930371089,-0.0,1.0,-1.200944270396682,-1.102369500948683,0.0
2019-03-11,-0.0,-1.1057941255245067,-0.0,1.0,-1.188777787697527,-1.1693152397107403,0.0
2019-03-12,-0.0,-1.0290684573437288,-0.0,1.0,-1.218982378656091,-1.2586867366713235,0.0
2019-03-13,-0.0,-1.0526745981291437,-0.0,1.0,-1.2303605485423668,-1.2578784851512124,0.0
2019-03-14,-0.0,-1.060934664246824,-0.0,1.0,-1.2197368421052632,-1.2565335753176043,0.0
2019-03-15,-0.0,-1.0564020923356836,-0.0,1.0,-1.2277461905844895,-1.2644075506026837,0.0
2019-03-18,-0.0,-1.0817968642236424,-0.0,1.0,-1.236424663202906,-1.2796910202767944,0.0
2019-03-19,-0.0,-1.0777992100670526,-0.0,1.0,-1.2393680536419582,-1.2754661522917243,0.0
2019-03-20,-0.0,-1.0787423355308654,-0.0,1.0,-1.2421741736203957,-1.2892904891429626,0.0
2019-03-21,-0.0,-1.0787205604461447,-0.0,1.0,-1.2716043692676406,-1.2585610913951237,0.0
2019-03-22,-0.0,-1.0700441552405298,-0.0,1.0,-1.32809667673716,-1.2498257029979083,0.0
2019-03-25,-0.0,-0.9597066238826495,-0.0,1.0,-1.3716250286500113,-1.2526701810680725,0.0
2019-03-26,-0.0,-0.9526992526574757,-0.0,1.0,-1.383697720837395,-1.3054820591375387,0.0
2019-03-27,-0.0,-0.9312184035990909,-0.0,1.0,-1.4001669681369138,-1.3066184314271139,0.0
2019-03-28,-0.0,-0.9340895299444523,-0.0,1.0,-1.4042851141296737,-1.3295056714745834,0.0
2019-03-29,-0.0,-0.9503114316489486,-0.0,1.0,-1.4067344167095959,-1.3261368425982296,0.0
2019-04-01,-0.0,-0.9530934846850229,-0.0,1.0,-1.4034429382241196,-1.334068202073268,0.0
2019-04-02,-0.0,-0.9809590973201693,-0.0,1.0,-1.4511048425011752,-1.2694405265632345,0.0
2019-04-03,-0.0,-0.98364650203833,-0.0,1.0,-1.4360620402043018,-1.2660606344594911,0.0
2019-04-04,-0.0,-0.9802063789868668,-0.0,1.0,-1.4337711069418386,-1.276454033771107,0.0
2019-04-05,-0.0,-0.9685135579679496,-0.0,1.0,-1.4397763052775034,-1.2911790967620658,0.0
2019-04-08,-0.0,-0.9558387809810468,-0.0,1.0,-1.4521939519352864,-1.2949724874194608,0.0
2019-04-09,-0.0,-0.9283933192190074,-0.0,1.0,-1.5080216419665962,-1.2683603857915784,0.0
2019-04-10,-0.0,-0.9110537432527576,-0.0,1.0,-1.5061722600328562,-1.2765547993428772,0.0
2019-04-11,-0.0,-0.8854014941502608,-0.0,1.0,-1.549828501621012,-1.2633557299252927,0.0
2019-04-12,-0.0,-0.8905343583455171,-0.0,1.0,-1.561571475734566,-1.2641607319718908,0.0
2019-04-15,-0.0,-0.8953757498464882,-0.0,1.0,-1.5515563742855791,-1.2764630862972932,0.0
2019-04-16,-0.0,-0.9017608459613842,-0.0,1.0,-1.5542652126705376,-1.26469338620592,0.0
2019-04-17,-0.0,-0.8820008550662677,-0.0,1.0,-1.62177568761579,-1.2465916108498407,0.0
2019-04-18,-0.0,-0.8683065986999018,-0.0,1.0,-1.6011317401674228,-1.207173923210027,0.0
2019-04-22,-0.0,-0.8671830985915494,-0.0,1.0,-1.6098591549295773,-1.217793427230047,0.0
2019-04-23,-0.0,-0.8625147440434064,-0.0,1.0,-1.6046237320122672,-1.2509082330738381,0.0
2019-04-24,-0.0,-0.8339375676820943,-0.0,1.0,-1.6080794764348605,-1.2662554734215359,0.0
2019-04-25,-0.0,-0.8240933131847374,-0.0,1.0,-1.621363808084624,-1.276870041556479,0.0
2019-04-26,-0.0,-0.8053700809774116,-0.0,1.0,-1.66032106833357,-1.2698299947909268,0.0
2019-04-29,-0.0,-0.8366417337936326,-0.0,1.0,-1.698216340621404,-1.2599252013808977,0.0
2019-04-30,-0.0,-0.8329577599846574,-0.0,1.0,-1.700148631155008,-1.2613990506784292,0.0
2019-05-01,-0.0,-0.8065584789706165,-0.0,1.0,-1.72729018628769,-1.2674284616861917,0.0
2019-05-02,-0.0,-0.8026107405096703,-0.0,1.0,-1.7170897921965733,-1.2794548159523924,0.0
2019-05-03,-0.0,-0.8166578859140763,-0.0,1.0,-1.7008477417500838,-1.2719957852387564,0.0
2019-05-06,-0.0,-0.7638809113536282,-0.0,1.0,-1.7227646946199504,-1.299827685238369,0.0
2019-05-07,-0.0,-0.7587992711230459,-0.0,1.0,-1.7287330967680061,-1.3077107509350725,0.0
2019-05-08,-0.0,-0.768599354716265,-0.0,1.0,-1.682102865818941,-1.2940311254507495,0.0
2019-05-09,-0.0,-0.7696397208904923,-0.0,1.0,-1.6818721222765465,-1.2952484929035932,0.0
2019-05-10,-0.0,-0.7667204250071151,-0.0,1.0,-1.6939569300825348,-1.2826581918224076,0.0
2019-05-13,-0.0,-0.7677486712224754,-0.0,1.0,-1.6903473804100229,-1.2874905087319666,0.0
2019-05-14,-0.0,-0.6936734884590225,-0.0,1.0,-1.7035791047565647,-1.275207924493038,0.0
2019-05-15,-0.0,-0.6901916678382305,-0.0,1.0,-1.7367261821078777,-1.2593842260649515,0.0
2019-05-16,-0.0,-0.6958012399023108,-0.0,1.0,-1.7336558331767802,-1.2671425887657335,0.0
2019-05-17,-0.0,-0.6864039223081275,-0.0,1.0,-1.7184141052234585,-1.3094474825570432,0.0
2019-05-20,-0.0,-0.6705661263800798,-0.0,1.0,-1.7200845665961944,-1.3074935400516794,0.0
2019-05-21,-0.0,-0.6588411354814573,-0.0,1.0,-1.717298788757424,-1.30047233783847,0.0
2019-05-22,-0.0,-0.6422417829384773,-0.0,1.0,-1.741361550706995,-1.2984830040265944,0.0
2019-05-23,-0.0,-0.6384860110414522,-0.0,1.0,-1.742163376064377,-1.2979320669972862,0.0
2019-05-24,-0.0,-0.6147323300563762,-0.008572892885430741,1.0,-1.738992685085962,-1.2968830079671994,0.0
2019-05-28,-0.0,-0.6139534883720931,-0.003627906976744186,1.0,-1.7347441860465118,-1.2988372093023255,0.0
2019-05-29,-0.0,-0.622879391860573,-0.004774265319365904,1.0,-1.732223973301196,-1.2752850653564476,0.0
2019-05-30,-0.0,-0.6170006910850035,-0.013499193734162635,1.0,-1.7089149965445751,-1.2677724026721955,0.0
2019-05-31,-0.0,-0.6238443493859528,-0.021664136884227955,1.0,-1.7047513913803414,-1.2493445563681522,0.0
2019-06-03,-0.0,-0.6261032606210272,-0.033658023505739244,1.0,-1.694608313897654,-1.218685690766909,0.0
2019-06-04,-0.0,-0.625259659326963,-0.0054932373170844305,1.0,-1.6882241610118636,-1.2971887550200802,0.0
2019-06-05,-0.0,-0.6097815721356887,-0.036601425911629806,1.0,-1.6680441396848462,-1.2266472912220154,0.0
2019-06-06,-0.0,-0.6366375964567828,-0.0,1.0,-1.649742020912287,-1.2795762750559334,0.0
2019-06-07,-0.0,-0.6661638325105138,-0.0,1.0,-1.6316968367160358,-1.273358932163101,0.0
2019-06-10,-0.0,-0.6684914009397382,-0.0,1.0,-1.6165777108708546,-1.2767665708681175,0.0
2019-06-11,-0.0,-0.66993583868011,-0.012144821264894592,1.0,-1.623327222731439,-1.2775435380384967,0.0
2019-06-12,-0.0,-0.6598268675857647,-0.005404662666605597,1.0,-1.6270782760042137,-1.2879127925617184,0.0
2019-06-13,-0.0,-0.7027226921832386,-0.0431285535986687,1.0,-1.6258031710812186,-1.2509129570563493,0.0
2019-06-14,-0.0,-0.6915576914190656,-0.054664756711797054,1.0,-1.6346287140150642,-1.2400073933736888,0.0
2019-06-17,-0.0,-0.6417029511369134,-0.0641025641025641,1.0,-1.826415094339623,-1.305708756652153,0.0
2019-06-18,-0.0,-0.6619568373173328,-0.06338914158521243,1.0,-1.8188812542340074,-1.2946869253846898,0.0
2019-06-19,-0.0,-0.6285191780162663,-0.09841667067712594,1.0,-1.803840415804418,-1.2817748688579818,0.0
2019-06-20,-0.0,-0.6435200769415724,-0.08266410194758356,1.0,-1.8010098581389757,-1.2816542438086078,0.0
2019-06-21,-0.0,-0.6505433214732186,-0.08395037984421579,1.0,-1.7918549860563515,-1.2817578613328204,0.0
2019-06-24,-0.0,-0.6299990363303459,-0.09236773633998265,1.0,-1.7802833188782883,-1.315698178664354,0.0
2019-06-25,-0.0,-0.6145652593021015,-0.0970213996529786,1.0,-1.7888471177944862,-1.3192596876807403,0.0
2019-06-26,-0.0,-0.6144787644787645,-0.08556949806949807,1.0,-1.7681467181467183,-1.3580598455598454,0.0
2019-06-27,-0.0,-0.6010955451064036,-0.08667409956856852,1.0,-1.7714382665180084,-1.3883368074070483,0.0
2019-06-28,-0.0,-0.5806326599815917,-0.09179867267354552,1.0,-1.7832194932907037,-1.3886063072227874,0.0
2019-07-01,-0.0,-0.5758878956269631,-0.09403237496979948,1.0,-1.7917371345735686,-1.3704276395264556,0.0
2019-07-02,-0.0,-0.5812596450617284,-0.08675733024691358,1.0,-1.7835165895061729,-1.370997299382716,0.0
2019-07-03,-0.0,-0.5833529939130845,-0.08800075496626245,1.0,-1.7074977586939084,-1.3396876327089133,0.0
2019-07-05,-0.0,-0.5992470588235295,-0.07501176470588235,1.0,-1.6936,-1.3380705882352941,0.0
2019-07-08,-0.0,-0.6026256352343309,-0.07284020327498589,1.0,-1.6924995294560514,-1.3374741200828157,0.0
2019-07-09,-0.0,-0.6020613726868119,-0.06985242445537597,1.0,-1.6794096978215038,-1.3335675802295621,0.0
2019-07-10,-0.0,-0.5865515461498757,-0.06330064286049458,1.0,-1.6980432640420442,-1.344469992022899,0.0
2019-07-11,-0.0,-0.5830357142857143,-0.07321428571428572,1.0,-1.7012687969924813,-1.3416823308270678,0.0
2019-07-12,-0.0,-0.5880584394231222,-0.07225066942265232,1.0,-1.6970921219523654,-1.3403485695494903,0.0
2019-07-15,-0.0,-0.6020609824957652,-0.09330886504799549,1.0,-1.7051101072840205,-1.304959533220403,0.0
2019-07-16,-0.0,-0.6014213102409638,-0.10095067771084337,1.0,-1.702371987951807,-1.301534262048193,0.0
2019-07-17,-0.0,-0.6119332642096333,-0.09534357620887926,1.0,-1.7032236780092374,-1.3024790272410216,0.0
2019-07-18,-0.0,-0.6107369908170472,-0.09098186955497999,1.0,-1.7079821050153048,-1.2995055333176357,0.0
2019-07-19,-0.0,-0.6028769118718136,-0.052075746540422435,1.0,-1.6562727603787328,-1.2408503277494538,0.0
2019-07-22,-0.0,-0.5647437934008078,-0.03113511550855535,1.0,-1.6559252031044343,-1.2868424635773612,0.0
2019-07-23,-0.0,-0.5683727689722513,-0.026795040646714202,1.0,-1.6557518506744175,-1.290612652709024,0.0
2019-07-24,-0.0,-0.5676348172276511,-0.037866449511400654,1.0,-1.6415580890336592,-1.276963445530221,0.0
2019-07-25,-0.0,-0.5658757062146893,-0.03638418079096045,1.0,-1.6448813559322033,-1.272632768361582,0.0
2019-07-26,-0.0,-0.5477589011386229,-0.03885776251581421,1.0,-1.6546629315018977,-1.2770648834267124,0.0
2019-07-29,-0.0,-0.5094620167612869,-0.03829863927187528,1.0,-1.6491844642696225,-1.3088222041993332,0.0
2019-07-30,-0.0,-0.5164078325455773,-0.042988971415710106,1.0,-1.6361467476930005,-1.3059644384424938,0.0
2019-07-31,-0.0,-0.5148505953718265,-0.04385531341271624,1.0,-1.6318580094360817,-1.302808357672433,0.0
2019-08-01,-0.0,-0.5349702047582777,-0.050450288991442264,1.0,-1.6093462968771002,-1.2857206864106814,0.0
2019-08-02,-0.0,-0.5248566821927625,-0.057551056968828375,1.0,-1.6099516302400574,-1.2863221067717665,0.0
2019-08-05,-0.0,-0.5222653981866096,-0.055429005315110094,1.0,-1.611059002188575,-1.2777256688552414,0.0
2019-08-06,-0.0,-0.5284883466701649,-0.06165551620097074,1.0,-1.5275263457081638,-1.255017709563164,0.0
2019-08-07,-0.0,-0.5395912319693206,-0.04240205691375779,1.0,-1.5143591754913495,-1.2615156665359306,0.0
2019-08-08,-0.0,-0.5418191322530058,-0.044519951211012376,1.0,-1.5119794389266423,-1.2578410872974386,0.0
2019-08-09,-0.0,-0.5313188950849436,-0.04391994120952752,1.0,-1.4907707603855962,-1.2568192625253967,0.0
2019-08-12,-0.0,-0.5234229955528691,-0.05811493458831656,1.0,-1.5007987565303744,-1.2352661802167437,0.0
2019-08-13,-0.0,-0.5302874302874303,-0.04847704847704847,1.0,-1.4942942942942943,-1.2169884169884169,0.0
2019-08-14,-0.0,-0.5342424760601915,-0.045827633378932975,1.0,-1.4826008891928866,-1.2123375512995898,0.0
2019-08-15,-0.0,-0.5767890870933893,-0.07383001049317944,1.0,-1.4402098635886673,-1.1064428121720882,0.0
2019-08-16,-0.0,-0.5706848049712391,-0.07880925389427719,1.0,-1.442331108032078,-1.1068564470756184,0.0
2019-08-19,-0.0,-0.5650072901478859,-0.08589877108935638,1.0,-1.4300354092897312,-1.0848156634034574,0.0
2019-08-20,-0.0,-0.5657180729878629,-0.1031440288306201,1.0,-1.4078952818855888,-1.0655730914212336,0.0
2019-08-21,-0.0,-0.5691423372756595,-0.12257050698866925,1.0,-1.3945496650401124,-1.0490033909519478,0.0
2019-08-22,-0.0,-0.5722394862233271,-0.11017194945100475,1.0,-1.3899730681582763,-1.070934327739797,0.0
2019-08-23,-0.0,-0.5708777312492227,-0.11410091629006178,1.0,-1.3912682947054191,-1.069861934574402,0.0
2019-08-26,-0.0,-0.5423507310299763,-0.11283999019848076,1.0,-1.3813199379237115,-1.047455688965123,0.0
2019-08-27,-0.0,-0.5374964357000286,-0.09947452034706097,1.0,-1.3735793718685079,-1.0629760886390485,0.0
2019-08-28,-0.0,-0.519796585543044,-0.11825483311135328,1.0,-1.372522904306413,-1.0253864471082053,0.0
2019-08-29,-0.0,-0.4805127592658943,-0.12333293522831322,1.0,-1.34969544965962,-1.0275488673912176,0.0
2019-08-30,-0.0,-0.48984034833091433,-0.11937590711175616,1.0,-1.3708676019996775,-1.0515239477503628,0.0
2019-09-03,-0.0,-0.48719188013533105,-0.11640083776381505,1.0,-1.369059126792331,-1.0550185274689867,0.0
2019-09-04,-0.0,-0.4875175879396985,-0.1334673366834171,1.0,-1.3495879396984924,-1.0495276381909548,0.0
2019-09-05,-0.0,-0.4911562462736993,-0.0982153503716364,1.0,-1.359990460670138,-1.025358718550022,0.0
2019-09-06,-0.0,-0.48580242031163495,-0.10828126235861743,1.0,-1.3692161670489602,-0.9914577236415408,0.0
2019-09-09,-0.0,-0.4837906222819641,-0.10860283071084052,1.0,-1.3686645054163042,-0.9924092670198467,0.0
