Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XRX
2018-11-13,-0.10250652224166969,-0.6741521085829397,-0.0,-0.760311746639807,-0.7654304679501998,0.0,1.0
2018-11-14,-0.10332529802199254,-0.6734801703926295,-0.0,-0.760360598355513,-0.7650166760228511,0.0,1.0
2018-11-15,-0.10206773736107905,-0.6732183491079379,-0.0,-0.7614022359265245,-0.7611384097879498,0.0,1.0
2018-11-16,-0.09909554349613552,-0.6647919750041112,-0.0,-0.7597434632461767,-0.7653017595790167,0.0,1.0
2018-11-19,-0.10163136429417183,-0.6641231416918827,-0.0,-0.7584199447441127,-0.7648664649388239,0.0,1.0
2018-11-20,-0.07525510204081633,-0.6571821036106751,-0.0,-0.7608908948194663,-0.7771781789638933,0.0,1.0
2018-11-21,-0.0713771906879414,-0.6574679571017525,-0.0,-0.7625555846194089,-0.7782500653936699,0.0,1.0
2018-11-23,-0.07314842039922899,-0.6437975758763763,-0.0,-0.7695775752229737,-0.7804893985429123,0.0,1.0
2018-11-26,-0.07201464483017882,-0.6517603216632343,-0.0,-0.7673171847929129,-0.7778104671308554,0.0,1.0
2018-11-27,-0.06605032715908721,-0.6517139229792636,-0.0,-0.7634688629187147,-0.7740811875386568,0.0,1.0
2018-11-28,-0.0688149620409892,-0.6435111270405005,-0.0,-0.7685966570004235,-0.7773614414649245,0.0,1.0
2018-11-29,-0.057653754122744615,-0.6353876996701805,-0.0,-0.7638233201836643,-0.776692750436526,0.0,1.0
2018-11-30,-0.05731928100349153,-0.6353937669727143,-0.0,-0.7643217380059485,-0.7758631837579206,0.0,1.0
2018-12-03,-0.0555394009886595,-0.6358114438951892,-0.0,-0.7641110141837096,-0.7754192110109528,0.0,1.0
2018-12-04,-0.0528608771420273,-0.6360086487882015,-0.0,-0.763320101978249,-0.7749701487720657,0.0,1.0
2018-12-06,-0.04400654746915134,-0.5834172752455301,-0.0,-0.7651725006295643,-0.7552253840342482,0.0,1.0
2018-12-07,-0.04497670905199547,-0.583092030718872,-0.0,-0.7652650132191867,-0.754060178773763,0.0,1.0
2018-12-10,-0.0351993480441324,-0.5822153961885657,-0.0,-0.7659854563691073,-0.750971664994985,0.0,1.0
2018-12-11,-0.024630077597310798,-0.588388677704125,-0.0,-0.7650717853664667,-0.7635009896013321,0.0,1.0
2018-12-12,-0.02560557981714788,-0.5882685601181312,-0.0,-0.7652769486945866,-0.7626378459895065,0.0,1.0
2018-12-13,-0.025612856649612357,-0.5852663297655294,-0.0,-0.7671615556043818,-0.7607897297466965,0.0,1.0
2018-12-14,-0.025159405722901027,-0.5895027797845275,-0.0,-0.7652731099035713,-0.761064170619091,0.0,1.0
2018-12-17,-0.012831346039495511,-0.5883015679278941,-0.0,-0.7566425687728853,-0.7718211122586299,0.0,1.0
2018-12-18,-0.035942951997018864,-0.6816965344354483,-0.0,-0.8438971509874995,-0.8261458721501406,0.0,1.0
2018-12-19,-0.03240128791730216,-0.6832062362311473,-0.0,-0.8462633451957295,-0.8273851889510253,0.0,1.0
2018-12-20,-0.03177494434325035,-0.6721311475409836,-0.0,-0.8475679686972947,-0.8216285502260001,0.0,1.0
2018-12-21,-0.028383687847175182,-0.6752133857200922,-0.0,-0.8525267578918845,-0.8309510906381249,0.0,1.0
2018-12-24,-0.008144857296715132,-0.6551561658589122,-0.0,-0.8503971459343027,-0.8519789983844911,0.0,1.0
2018-12-26,-0.007474639615589962,-0.6607047517351842,-0.0,-0.8290843566470901,-0.8396623064602243,0.0,1.0
2018-12-27,-0.0,-0.6250645327826536,-0.0,-0.7632614868353125,-0.8383453794527621,0.0,1.0
2018-12-28,-0.0,-0.6278334891819559,-0.0,-0.7612614065069486,-0.8353593654274014,0.0,1.0
2018-12-31,-0.0,-0.6323263619932868,-0.0,-0.7606829331267752,-0.8344629486186419,0.0,1.0
2019-01-02,-0.0,-0.6311988134390919,-0.0,-0.75833494550848,-0.8348165344683045,0.0,1.0
2019-01-03,-0.0,-0.6322006002517184,-0.0,-0.7554135605253817,-0.8395456159034435,0.0,1.0
2019-01-04,-0.0,-0.6320030821587953,-0.0,-0.7385301955244485,-0.8400166950268082,0.0,1.0
2019-01-07,-0.0,-0.6090819972804604,-0.0,-0.7292160769060494,-0.823925623754862,0.0,1.0
2019-01-08,-0.0,-0.6065729183125297,-0.0,-0.7303839469110444,-0.8231316163690946,0.0,1.0
2019-01-09,-0.0,-0.6146143608593699,-0.0,-0.7328094302554027,-0.821313137714684,0.0,1.0
2019-01-10,-0.0,-0.6149141154845662,-0.0,-0.7327438676554479,-0.8214806363693985,0.0,1.0
2019-01-11,-0.0,-0.6118938816958619,-0.0,-0.7350850469662351,-0.8264153338410763,0.0,1.0
2019-01-14,-0.0,-0.6139610183480414,-0.0,-0.7389054663195987,-0.821503396609739,0.0,1.0
2019-01-15,-0.0,-0.6059661620658949,-0.0,-0.738900903192978,-0.83538989950388,0.0,1.0
2019-01-16,-0.0,-0.6089091767668818,-0.0,-0.7114434125609949,-0.8277664095702818,0.0,1.0
2019-01-17,-0.0,-0.6152740453721641,-0.0,-0.6976126492094243,-0.8119180051246797,0.0,1.0
2019-01-18,-0.0,-0.6146535771414233,-0.0,-0.701784650127027,-0.8200294827964747,0.0,1.0
2019-01-22,-0.0,-0.5720410302010226,-0.0,-0.7327003080440789,-0.8709708152053098,0.0,1.0
2019-01-23,-0.0,-0.5136300240902751,-0.0,-0.7377329783187524,-0.9184100418410043,0.0,1.0
2019-01-24,-0.0,-0.5041039454919981,-0.0,-0.7533196006971954,-0.9116146411028364,0.0,1.0
2019-01-25,-0.0,-0.44562666752386776,-0.0,-0.7775563341798194,-0.99128869458999,0.0,1.0
2019-01-28,-0.0,-0.43238715081998913,-0.0,-0.8009472565003062,-0.9886264780745563,0.0,1.0
2019-01-29,-0.0,-0.42210308745640096,-0.0,-0.8065172458338715,-1.0009365715023897,0.0,1.0
2019-01-30,-0.0,-0.4364339479317727,-0.0,-0.8881292728402735,-1.1282024722049582,0.0,1.0
2019-01-31,-0.0,-0.44406226113543185,-0.0,-0.9047321242443194,-1.125599332916406,0.0,1.0
2019-02-01,-0.0,-0.44230234820063913,-0.0,-0.9022162011949423,-1.129151035153536,0.0,1.0
2019-02-04,-0.0,-0.4420196684852486,-0.0,-0.9003023247732562,-1.1326754004934496,0.0,1.0
2019-02-05,-0.0,-0.43853382806810687,-0.0,-0.8849741651350694,-1.14422443388702,0.0,1.0
2019-02-06,-0.0,-0.44471003949282895,-0.0,-0.8839811542991755,-1.1355920460056812,0.0,1.0
2019-02-07,-0.0,-0.439875173370319,-0.0,-0.8784674063800278,-1.1490291262135923,0.0,1.0
2019-02-08,-0.0,-0.4394970825229231,-0.0,-0.8879202556265628,-1.1457696582383996,0.0,1.0
2019-02-11,-0.0,-0.4298792161230812,-0.0,-0.8968637961641547,-1.1540255490967315,0.0,1.0
2019-02-12,-0.0,-0.43426780428347556,-0.0,-0.897649312206164,-1.1505833188229149,0.0,1.0
2019-02-13,-0.0,-0.45438394816595257,-0.0,-0.8895739715052078,-1.1395478454732295,0.0,1.0
2019-02-14,-0.0,-0.41457119938618214,-0.0,-0.9254002022808916,-1.147595298713075,0.0,1.0
2019-02-15,-0.0,-0.45165894927410094,-0.0,-0.9021341781847301,-1.1277373533405286,0.0,1.0
2019-02-19,-0.0,-0.4427770620800111,-0.0,-0.9118066919675498,-1.1272239824518644,0.0,1.0
2019-02-20,-0.0,-0.4589741805275245,-0.0,-0.8990883151228338,-1.1216507759760594,0.0,1.0
2019-02-21,-0.0,-0.46780533620899567,-0.0,-0.8963717953177723,-1.1144815111142032,0.0,1.0
2019-02-22,-0.0,-0.46730534750043545,-0.0,-0.9098414910294373,-1.1065668002090225,0.0,1.0
2019-02-25,-0.0,-0.4608662215541651,-0.0,-0.9215227042332297,-1.1132240360750867,0.0,1.0
2019-02-26,-0.0,-0.46444669625074253,-0.0,-0.91869038051644,-1.1110451098920298,0.0,1.0
2019-02-27,-0.0,-0.4515076584930284,-0.0,-0.929631155985988,-1.0531286489456693,0.0,1.0
2019-02-28,-0.0,-0.45370306815841865,-0.0,-0.9301599286155536,-1.0480815430022652,0.0,1.0
2019-03-01,-0.0,-0.4587952634288657,-0.0,-0.9208512098850179,-1.0526857731251071,0.0,1.0
2019-03-04,-0.0,-0.45997803253930114,-0.0,-0.9159744628269376,-1.0564632388274868,0.0,1.0
2019-03-05,-0.0,-0.4545423344887943,-0.0,-0.9267597899577855,-1.0507602018052646,0.0,1.0
2019-03-06,-0.0,-0.45723582805274876,-0.0,-0.9215276588456928,-1.0464805617400241,0.0,1.0
2019-03-07,-0.0,-0.4314536812228567,-0.0,-0.947098450911329,-1.0410696576958587,0.0,1.0
2019-03-08,-0.0,-0.41980157089706494,-0.0,-0.9715447154471545,-1.053603417390106,0.0,1.0
2019-03-11,-0.0,-0.4222137431059003,-0.0,-0.9734295327621493,-1.0730514412570675,0.0,1.0
2019-03-12,-0.0,-0.3874846625766871,-0.0,-0.9942156003505698,-1.1239614373356706,0.0,1.0
2019-03-13,-0.0,-0.4036286771181963,-0.0,-0.9994363220010569,-1.1199224942751453,0.0,1.0
2019-03-14,-0.0,-0.40235310694659715,-0.0,-1.001937438354234,-1.1183246442158656,0.0,1.0
2019-03-15,-0.0,-0.392729713498428,-0.0,-1.0006358851167556,-1.1393294944713324,0.0,1.0
2019-03-18,-0.0,-0.40594588814030585,-0.0,-1.008662175168431,-1.1501087227747477,0.0,1.0
2019-03-19,-0.0,-0.40964113551151576,-0.0,-0.9963577932512051,-1.1647920014283162,0.0,1.0
2019-03-20,-0.0,-0.41498765343735455,-0.0,-0.9947750778370253,-1.1689510789822137,0.0,1.0
2019-03-21,-0.0,-0.41645787100007153,-0.0,-1.0294580857613285,-1.133438327725678,0.0,1.0
2019-03-22,-0.0,-0.4132237363905112,-0.0,-1.0588362535150335,-1.1330665513014637,0.0,1.0
2019-03-25,-0.0,-0.39742806853694457,-0.0,-1.0659506447789073,-1.1287043356442399,0.0,1.0
2019-03-26,-0.0,-0.4056978002163722,-0.0,-1.0667147493689146,-1.1337901190046882,0.0,1.0
2019-03-27,-0.0,-0.4007440583688507,-0.0,-1.0714440511449832,-1.1397457198584122,0.0,1.0
2019-03-28,-0.0,-0.39444103083095383,-0.0,-1.0656739075432824,-1.1542632016481729,0.0,1.0
2019-03-29,-0.0,-0.3988497847867762,-0.0,-1.0653235432415815,-1.1528556443737115,0.0,1.0
2019-04-01,-0.0,-0.4079032840129917,-0.0,-1.0661133164922412,-1.134752796824251,0.0,1.0
2019-04-02,-0.0,-0.4090761867060136,-0.0,-1.060747831719869,-1.1289811782488213,0.0,1.0
2019-04-03,-0.0,-0.4081309588055406,-0.0,-1.0637884511602806,-1.1258499730167297,0.0,1.0
2019-04-04,-0.0,-0.40546377281071155,-0.0,-1.059424828132311,-1.134434726271461,0.0,1.0
2019-04-05,-0.0,-0.3751870590750374,-0.0,-1.0492410746098482,-1.1386374973277276,0.0,1.0
2019-04-08,-0.0,-0.3703861897134722,-0.0,-1.04769531945186,-1.1412706887346502,0.0,1.0
2019-04-09,-0.0,-0.36355853606335164,-0.0,-1.0627452379253763,-1.1407576514232718,0.0,1.0
2019-04-10,-0.0,-0.3546018393099023,-0.0,-1.0648392386112497,-1.145077350823412,0.0,1.0
2019-04-11,-0.0,-0.3508665573068968,-0.0,-1.0854432636759146,-1.1297696312673846,0.0,1.0
2019-04-12,-0.0,-0.35348043918558786,-0.0,-1.071278825995807,-1.128522190242689,0.0,1.0
2019-04-15,-0.0,-0.35546000497494756,-0.0,-1.0639280764720516,-1.1341459081056111,0.0,1.0
2019-04-16,-0.0,-0.34423151854344514,-0.0,-1.0617052176685204,-1.136268640855797,0.0,1.0
2019-04-17,-0.0,-0.414428450465707,-0.0,-0.9120745131244706,-1.0604572396274343,0.0,1.0
2019-04-18,-0.0,-0.41585025081641586,-0.0,-0.9141837524829142,-1.0366292967040367,0.0,1.0
2019-04-22,-0.0,-0.4192960550737354,-0.0,-0.9165794890831169,-1.038774339418891,0.0,1.0
2019-04-23,-0.0,-0.42567156099871434,-0.0,-0.9107179105487515,-1.0467893632857432,0.0,1.0
2019-04-24,-0.0,-0.4201723264064876,-0.0,-0.9069099510052375,-1.0518330799121474,0.0,1.0
2019-04-25,-0.0,-0.41171094939922154,-0.0,-0.9118971061093247,-1.0610594009138603,0.0,1.0
2019-04-26,-0.0,-0.4218541915656479,-0.0,-0.890490011951511,-1.102373228615332,0.0,1.0
2019-04-29,-0.0,-0.41871854169500744,-0.0,-0.8815127193579104,-1.1007005849544278,0.0,1.0
2019-04-30,-0.0,-0.3958824718646809,-0.0,-0.8527528809218952,-1.1208639396185727,0.0,1.0
2019-05-01,-0.0,-0.3952892812615831,-0.0,-0.8496478754591098,-1.1246756747649695,0.0,1.0
2019-05-02,-0.0,-0.3978244763251836,-0.0,-0.8313127231090457,-1.1385801845490673,0.0,1.0
2019-05-03,-0.0,-0.3944335871689467,-0.0,-0.8340184648561224,-1.1410809353730036,0.0,1.0
2019-05-06,-0.0,-0.36743418837945196,-0.0,-0.8495253484144617,-1.1493637648959807,0.0,1.0
2019-05-07,-0.0,-0.36218272402881574,-0.0,-0.8477748602975831,-1.156332054130479,0.0,1.0
2019-05-08,-0.0,-0.36646774842429936,-0.0,-0.8415582673997587,-1.144495105270216,0.0,1.0
2019-05-09,-0.0,-0.36852703292277744,-0.0,-0.8410578246132161,-1.1464241366580528,0.0,1.0
2019-05-10,-0.0,-0.36861179155061913,-0.0,-0.8450387570886883,-1.1419415455857187,0.0,1.0
2019-05-13,-0.0,-0.36903723582690373,-0.0,-0.8423012411942301,-1.1432405233143241,0.0,1.0
2019-05-14,-0.0,-0.3381692343526436,-0.0,-0.8535587129404718,-1.13572688250757,0.0,1.0
2019-05-15,-0.0,-0.34543820523915725,-0.0,-0.8661585061411977,-1.11693239689778,0.0,1.0
2019-05-16,-0.0,-0.3435586904445036,-0.0,-0.8674474314612723,-1.116116582379558,0.0,1.0
2019-05-17,-0.0,-0.3362330433623304,-0.0,-0.8698130186981301,-1.1269206412692063,0.0,1.0
2019-05-20,-0.0,-0.32786994469984676,-0.0,-0.8731094676527417,-1.1303551202611766,0.0,1.0
2019-05-21,-0.0,-0.3246247545512031,-0.0,-0.8732319366326089,-1.130262588611176,0.0,1.0
2019-05-22,-0.0,-0.321766351405355,-0.0,-0.8748501398694551,-1.1336086319435192,0.0,1.0
2019-05-23,-0.0,-0.3181043983568781,-0.0,-0.8644090438499817,-1.1571652806999968,0.0,1.0
2019-05-24,-0.0,-0.2883603171430475,-0.0,-0.8697448197748017,-1.1732293956959157,0.0,1.0
2019-05-28,-0.0,-0.28258769446017523,-0.0,-0.8734135047803057,-1.17518904693694,0.0,1.0
2019-05-29,-0.0,-0.3024732398111828,-0.0,-0.8784987700285886,-1.1432750482015825,0.0,1.0
2019-05-30,-0.0,-0.30296173044925123,-0.0,-0.8814309484193011,-1.1433943427620632,0.0,1.0
2019-05-31,-0.0,-0.30265215799806994,-0.0,-0.8812352334364913,-1.1437888922165653,0.0,1.0
2019-06-03,-0.0,-0.30593622457444336,-0.0,-0.878820055081793,-1.1334240302618044,0.0,1.0
2019-06-04,-0.0,-0.3088610954450453,-0.0,-0.8748299771091133,-1.1338287496267792,0.0,1.0
2019-06-05,-0.0,-0.3015692821368948,-0.0,-0.8768280467445744,-1.160500834724541,0.0,1.0
2019-06-06,-0.0,-0.31530870782771037,-0.0,-0.8609147886384853,-1.1575210028003735,0.0,1.0
2019-06-07,-0.0,-0.31001896649252986,-0.0,-0.8627424882707218,-1.1547266495857318,0.0,1.0
2019-06-10,-0.0,-0.3096227355825162,-0.0,-0.8548113677912581,-1.159481469170683,0.0,1.0
2019-06-11,-0.0,-0.306088573135914,-0.0,-0.8527322222959962,-1.1610118850009958,0.0,1.0
2019-06-12,-0.0,-0.3089563139025362,-0.0,-0.8495551719559155,-1.1611007834284957,0.0,1.0
2019-06-13,-0.0,-0.3040773100344189,-0.0,-0.8473987291501192,-1.1580288588827112,0.0,1.0
2019-06-14,-0.0,-0.29935168033871395,-0.0,-0.8627943900502779,-1.1455742259857107,0.0,1.0
2019-06-17,-0.0,-0.306469243764285,-0.0,-0.8584583788797244,-1.1475703070654875,0.0,1.0
2019-06-18,-0.0,-0.3014247846255798,-0.0,-0.8605367793240556,-1.1515241882041087,0.0,1.0
2019-06-19,-0.0,-0.2933236286640641,-0.0,-0.8665056573810627,-1.1485806921193675,0.0,1.0
2019-06-20,-0.0,-0.3013268040896006,-0.0,-0.8592793567812592,-1.1480991298018066,0.0,1.0
2019-06-21,-0.0,-0.3044586408923902,-0.0,-0.8585945516533714,-1.1469663367647545,0.0,1.0
2019-06-24,-0.0,-0.3053136897864592,-0.0,-0.858367819897368,-1.1470286376427743,0.0,1.0
2019-06-25,-0.0,-0.3125537972588227,-0.0,-0.8531417599152485,-1.1449049857644178,0.0,1.0
2019-06-26,-0.0,-0.3101232277726249,-0.0,-0.8379488538492117,-1.1645024513051545,0.0,1.0
2019-06-27,-0.0,-0.3020107505474816,-0.0,-0.8394385825204062,-1.1766208772977635,0.0,1.0
2019-06-28,-0.0,-0.28722592629449034,-0.0,-0.8524231266792714,-1.1773974193120376,0.0,1.0
2019-07-01,-0.0,-0.275603856731056,-0.0,-0.8697856267187966,-1.1679533481329312,0.0,1.0
2019-07-02,-0.0,-0.27363497644795326,-0.0,-0.8757712465998806,-1.1677834538578917,0.0,1.0
2019-07-03,-0.0,-0.2830489343337096,-0.0,-0.8654471814620542,-1.1713697629639466,0.0,1.0
2019-07-05,-0.0,-0.2878878479835227,-0.0,-0.8653577835359777,-1.168759550860408,0.0,1.0
2019-07-08,-0.0,-0.287038575273283,-0.0,-0.8664650961889889,-1.1690866199288965,0.0,1.0
2019-07-09,-0.0,-0.2890131097358089,-0.0,-0.8681373527650229,-1.1702269248685702,0.0,1.0
2019-07-10,-0.0,-0.2674097487938779,-0.0,-0.8863749792047914,-1.1734486774247215,0.0,1.0
2019-07-11,-0.0,-0.26731551229918005,-0.0,-0.8938737417505499,-1.1719552029864675,0.0,1.0
2019-07-12,-0.0,-0.2673418562178317,-0.0,-0.9134318445957165,-1.1398306491781505,0.0,1.0
2019-07-15,-0.0,-0.2841678841811662,-0.0,-0.9137999734360474,-1.1225594368442025,0.0,1.0
2019-07-16,-0.0,-0.2939632545931759,-0.0,-0.918136815176584,-1.1103026678627197,0.0,1.0
2019-07-17,-0.0,-0.30031906407870246,-0.0,-0.9143180005317736,-1.108947088540282,0.0,1.0
2019-07-18,-0.0,-0.30146522575084533,-0.0,-0.9065835709076444,-1.1069415898693895,0.0,1.0
2019-07-19,-0.0,-0.3031036540884674,-0.0,-0.905995092512766,-1.1068041647324092,0.0,1.0
2019-07-22,-0.0,-0.3121737106374489,-0.0,-0.9218900675024108,-1.0911448807900774,0.0,1.0
2019-07-23,-0.0,-0.31778871740287384,-0.0,-0.9186069717935073,-1.0898416711016496,0.0,1.0
2019-07-24,-0.0,-0.31791158789730645,-0.0,-0.9148095253910791,-1.0885449533362117,0.0,1.0
2019-07-25,-0.0,-0.3059538032656312,-0.0,-0.9305057745917962,-1.0822381521306252,0.0,1.0
2019-07-26,-0.0,-0.30866982978864593,-0.0,-0.9284316002521651,-1.0808586880785693,0.0,1.0
2019-07-29,-0.0,-0.2914978412487546,-0.0,-0.9303885752241781,-1.099269345732315,0.0,1.0
2019-07-30,-0.0,-0.29893960043878604,-0.0,-0.9308912010105376,-1.0943057540803776,0.0,1.0
2019-07-31,-0.0,-0.2554974524001073,-0.0,-0.9671158487530169,-1.1294918208635025,0.0,1.0
2019-08-01,-0.0,-0.2654087207158896,-0.0,-0.9614907664979723,-1.1246438985152662,0.0,1.0
2019-08-02,-0.0,-0.2595529679448571,-0.0,-0.9673760289098573,-1.1191193200829819,0.0,1.0
2019-08-05,-0.0,-0.26096881399174193,-0.0,-0.9671019503843702,-1.1288395045150896,0.0,1.0
2019-08-06,-0.0,-0.2652756088646709,-0.0,-0.9375020766189321,-1.1198458318104794,0.0,1.0
2019-08-07,-0.0,-0.2624743224438407,-0.0,-0.9212775826651647,-1.1294811477039295,0.0,1.0
2019-08-08,-0.0,-0.26367401027000165,-0.0,-0.9210203743581248,-1.1282093755176412,0.0,1.0
2019-08-09,-0.0,-0.2505277044854881,-0.0,-0.9056068601583113,-1.141985488126649,0.0,1.0
2019-08-12,-0.0,-0.2535660847880299,-0.0,-0.9027763923524521,-1.1686450540315876,0.0,1.0
2019-08-13,-0.0,-0.24426289395901832,-0.0,-0.9026269469629039,-1.1741888346451463,0.0,1.0
2019-08-14,-0.0,-0.2526399417392168,-0.0,-0.8866562944817769,-1.170942434373862,0.0,1.0
2019-08-15,-0.0,-0.27799189966030835,-0.0,-0.8706885288737914,-1.1176182388293703,0.0,1.0
2019-08-16,-0.0,-0.27501879883610686,-0.0,-0.8822702455291465,-1.112041063196783,0.0,1.0
2019-08-19,-0.0,-0.2621096551274529,-0.0,-0.8884868635504269,-1.1090683877697372,0.0,1.0
2019-08-20,-0.0,-0.26924078656075007,-0.0,-0.8907735382211226,-1.0956504753223077,0.0,1.0
2019-08-21,-0.0,-0.2707913388386761,-0.0,-0.8866636322257624,-1.0937317120749073,0.0,1.0
2019-08-22,-0.0,-0.2715571878961225,-0.0,-0.885689212467904,-1.0929892417200249,0.0,1.0
2019-08-23,-0.0,-0.2709010531790404,-0.0,-0.8859706150045508,-1.0936809257573785,0.0,1.0
2019-08-26,-0.0,-0.25963769984528107,-0.0,-0.8803829293450232,-1.0832903558535327,0.0,1.0
2019-08-27,-0.0,-0.25739768812184044,-0.0,-0.8763241781240945,-1.0861963486492576,0.0,1.0
2019-08-28,-0.0,-0.26122238681007276,-0.0,-0.872254781992658,-1.0867521092290848,0.0,1.0
2019-08-29,-0.0,-0.2583177810669927,-0.0,-0.8779200720767103,-1.081472424222923,0.0,1.0
2019-08-30,-0.0,-0.25534927121207246,-0.0,-0.880337205186782,-1.0819202677048811,0.0,1.0
2019-09-03,-0.0,-0.2625108615196473,-0.0,-0.8790911724004763,-1.076658191999485,0.0,1.0
2019-09-04,-0.0,-0.24326325617333636,-0.0,-0.8851936512024726,-1.091014455426419,0.0,1.0
2019-09-05,-0.0,-0.2574356009507291,-0.0,-0.8862015802659472,-1.0682854756857454,0.0,1.0
2019-09-06,-0.0,-0.25403187021065116,-0.0,-0.8994517297765238,-1.0527429542466895,0.0,1.0
2019-09-09,-0.0,-0.2515209734229907,-0.0,-0.8982708933717579,-1.0522894652577648,0.0,1.0
2019-09-10,-0.0,-0.2636713735558408,-0.0,-0.8495827984595636,-1.0959563543003852,0.0,1.0
2019-09-11,-0.0,-0.25328408543439856,-0.0,-0.8885819816926289,-1.0699534286173116,0.0,1.0
2019-09-12,-0.0,-0.22606041131105398,-0.0,-0.9094794344473008,-1.077827763496144,0.0,1.0
2019-09-13,-0.0,-0.22314928161845243,-0.0,-0.900167514979705,-1.098125120804072,0.0,1.0
2019-09-16,-0.0,-0.2245246535610699,-0.0,-0.8989042861746697,-1.0992587818240411,0.0,1.0
2019-09-17,-0.0,-0.23485239138842337,-0.0,-0.8969962614412789,-1.0910790253964162,0.0,1.0
