Date,AMG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.1608147314820297,-0.5394931612292024,-0.020101841435253714,-0.5590621114334774,-0.6810053881224466,0.0
2018-10-16,1.0,-0.15852031893766488,-0.5523312683403978,-0.011174674689510033,-0.5605121972908083,-0.6815958739662684,0.0
2018-10-17,1.0,-0.1473776736009376,-0.5270436566070906,-0.0,-0.5623498388514503,-0.6931731614415471,0.0
2018-10-18,1.0,-0.14568720100959703,-0.5248437178998033,-0.0015554838141637075,-0.5678102896721745,-0.6949784286678603,0.0
2018-10-19,1.0,-0.13847099455599132,-0.5217760346543348,-0.0,-0.5691330562547562,-0.6975062928057132,0.0
2018-10-22,1.0,-0.1386938202247191,-0.5173220973782772,-0.0,-0.5710147471910112,-0.698999297752809,0.0
2018-10-23,1.0,-0.13287268450455747,-0.5216406939135548,-0.0,-0.5803587180241105,-0.7054689797118494,0.0
2018-10-24,1.0,-0.13117501764290754,-0.5222006586685486,-0.0,-0.5808633262761703,-0.7062749941190308,0.0
2018-10-25,1.0,-0.10217216411906677,-0.4883346741753821,-0.0,-0.594356970463165,-0.6883691529709228,0.0
2018-10-26,1.0,-0.09601371624517788,-0.48246892413201886,-0.0,-0.5953707672524647,-0.6836690955850836,0.0
2018-10-29,1.0,-0.08887367730526796,-0.4830723596018368,-0.0,-0.5941644562334218,-0.6860614357833491,0.0
2018-10-30,1.0,-0.11415012942191545,-0.4899338510209951,-0.0,-0.5997699165947656,-0.6721886683922922,0.0
2018-10-31,1.0,-0.1134490113564305,-0.4941200207528679,-0.0,-0.6009972905977978,-0.6737764454948982,0.0
2018-11-01,1.0,-0.09048951452389882,-0.5151008163383045,-0.0,-0.6026480514610437,-0.6763492658724436,0.0
2018-11-02,1.0,-0.08878368959107806,-0.5320051115241635,-0.0,-0.6019981412639405,-0.6814881505576208,0.0
2018-11-05,1.0,-0.0885145927109046,-0.53268476840424,-0.0,-0.6020037752286918,-0.6808479744446058,0.0
2018-11-06,1.0,-0.09846037428330277,-0.5428854157571524,-0.0,-0.5972816438196689,-0.6717890509036933,0.0
2018-11-07,1.0,-0.0984255405838014,-0.542882919589069,-0.0,-0.5972177759669393,-0.6717499490701667,0.0
2018-11-08,1.0,-0.08650448885027513,-0.5422820735592239,-0.0,-0.5931074428033595,-0.6741094700260644,0.0
2018-11-09,1.0,-0.08655488952596067,-0.5422060058494772,-0.0,-0.5931717487620536,-0.6738771609764572,0.0
2018-11-12,1.0,-0.08576378862258158,-0.5332370776783136,-0.0,-0.5963037828472423,-0.6723650014438348,0.0
2018-11-13,1.0,-0.07044599523276183,-0.5300537032250653,-0.0,-0.598259670888257,-0.6730421297492892,0.0
2018-11-14,1.0,-0.07008875994599718,-0.5305776577715222,-0.0,-0.5984258753913767,-0.6733978686123,0.0
2018-11-15,1.0,-0.06932767080834457,-0.5317799649918219,-0.0,-0.6019111021837068,-0.6665327556027432,0.0
2018-11-16,1.0,-0.0704399264874799,-0.5331093498736504,-0.0,-0.6021422007810705,-0.6659200551343901,0.0
2018-11-19,1.0,-0.0707537688442211,-0.5329791816223977,-0.0,-0.6019526202440776,-0.6658147882268485,0.0
2018-11-20,1.0,-0.06136604660494712,-0.5313135945426926,-0.0,-0.6034280145604632,-0.6701539167072716,0.0
2018-11-21,1.0,-0.06015252349261661,-0.5289194824483734,-0.0,-0.6030390448716119,-0.6641626917254577,0.0
2018-11-23,1.0,-0.059415882487950426,-0.5434645398209778,-0.0,-0.6008434702777141,-0.6652226302501721,0.0
2018-11-26,1.0,-0.05868854339969021,-0.5477310538695428,-0.0,-0.5989042510469853,-0.6631289082668809,0.0
2018-11-27,1.0,-0.058318497674151495,-0.5480101073910296,-0.0,-0.6004421983575489,-0.664618388560271,0.0
2018-11-28,1.0,-0.056258628624022096,-0.5603428439944776,-0.0,-0.596870685687989,-0.6627358490566039,0.0
2018-11-29,1.0,-0.049286900738873936,-0.5562460622028753,-0.0,-0.5950799014834756,-0.6632395898963286,0.0
2018-11-30,1.0,-0.04821177617804801,-0.5572030860125621,-0.0,-0.5953480368256517,-0.6672785155017639,0.0
2018-12-03,1.0,-0.04624426605504587,-0.5580848623853211,-0.0,-0.5955561926605505,-0.6670871559633027,0.0
2018-12-04,1.0,-0.03988440960201425,-0.5613859403164431,-0.0,-0.5933163571857744,-0.6665617578896169,0.0
2018-12-06,1.0,-0.03237960339943343,-0.544844192634561,-0.0,-0.5939660056657224,-0.661643059490085,0.0
2018-12-07,1.0,-0.04155195413390855,-0.5453977804898816,-0.0,-0.5954928618056936,-0.6558056367609911,0.0
2018-12-10,1.0,-0.030111293147279814,-0.5462968193887351,-0.0,-0.5964069826563471,-0.6518840743460822,0.0
2018-12-11,1.0,-0.01696835783688847,-0.553553723690547,-0.0,-0.5952522591428006,-0.6670349281890032,0.0
2018-12-12,1.0,-0.016010654878290686,-0.5541103460001701,-0.0,-0.5950862875116892,-0.6685086004137267,0.0
2018-12-13,1.0,-0.017057084375710713,-0.5598135092108256,-0.0,-0.5938423925403684,-0.6721344098248806,0.0
2018-12-14,1.0,-0.011771428571428573,-0.5817714285714286,-0.0,-0.588057142857143,-0.6755428571428572,0.0
2018-12-17,1.0,-0.008968097563762031,-0.5820123953959957,-0.0,-0.5882100933938823,-0.6769200011424328,0.0
2018-12-18,1.0,-0.0,-0.5721517547352255,-0.0,-0.5876230021045447,-0.6842045389909561,0.0
2018-12-19,1.0,-0.0,-0.5723266862003243,-0.0,-0.5877734475009245,-0.6846072881404148,0.0
2018-12-20,1.0,-0.0,-0.5732175892984204,-0.0,-0.5878468763341398,-0.6848726341255159,0.0
2018-12-21,1.0,-0.0,-0.5802606122681233,-0.0,-0.5996073745305565,-0.6652441106179583,0.0
2018-12-24,1.0,-0.0,-0.5602320973676762,-0.0,-0.5905462779507501,-0.6797056326068497,0.0
2018-12-26,1.0,-0.0,-0.5643990546927752,-0.0,-0.5765811388701328,-0.6724341661039839,0.0
2018-12-27,1.0,-0.0,-0.5473210091464257,-0.0,-0.5453314543093205,-0.6706181436348061,0.0
2018-12-28,1.0,-0.0,-0.5463911815210769,-0.0,-0.5486899684263004,-0.674541627430344,0.0
2018-12-31,1.0,-0.0,-0.5440565253532834,-0.0,-0.5504848988639512,-0.6763092269326683,0.0
2019-01-02,1.0,-0.0,-0.5444666223109337,-0.0,-0.5513417609225992,-0.6764249279219339,0.0
2019-01-03,1.0,-0.0,-0.5444792504088931,-0.0,-0.5516591356416156,-0.6760180744601225,0.0
2019-01-04,1.0,-0.0,-0.5455022364570103,-0.0,-0.5379921585951737,-0.677563642387763,0.0
2019-01-07,1.0,-0.0,-0.5358092366726052,-0.0,-0.5340276826092916,-0.6709880772920378,0.0
2019-01-08,1.0,-0.0,-0.5356007454505591,-0.0,-0.5341756193817145,-0.6708780969085727,0.0
2019-01-09,1.0,-0.0,-0.5264180902321507,-0.0,-0.5342477003942181,-0.6769601401664477,0.0
2019-01-10,1.0,-0.0,-0.5269441401971522,-0.0,-0.5340361445783133,-0.6772453450164293,0.0
2019-01-11,1.0,-0.0,-0.5303672509502584,-0.0,-0.5317071836801662,-0.6724821570182394,0.0
2019-01-14,1.0,-0.0,-0.5343490607252075,-0.0,-0.5357142857142857,-0.6604139362166885,0.0
2019-01-15,1.0,-0.0,-0.5302699754567767,-0.0,-0.5378238341968912,-0.6589310062721571,0.0
2019-01-16,1.0,-0.0,-0.527630108230419,-0.0,-0.544150922821079,-0.654398735039939,0.0
2019-01-17,1.0,-0.0,-0.5353338991868137,-0.0,-0.5452180817567013,-0.65744873093667,0.0
2019-01-18,1.0,-0.0,-0.5325635738831614,-0.0,-0.5488109965635739,-0.6677938144329896,0.0
2019-01-22,1.0,-0.0,-0.5091751979911145,-0.0,-0.5305058086591794,-0.7197770357901708,0.0
2019-01-23,1.0,-0.0,-0.48997871340502586,-0.0,-0.5339617947087607,-0.7405523456721864,0.0
2019-01-24,1.0,-0.0,-0.49237442670055814,-0.0,-0.5292037354257612,-0.7412830855942973,0.0
2019-01-25,1.0,-0.0,-0.46351298737415875,-0.0,-0.5111797096612715,-0.8063574169864842,0.0
2019-01-28,1.0,-0.0,-0.4581429049158399,-0.0,-0.5228792776725003,-0.8057351465834355,0.0
2019-01-29,1.0,-0.0,-0.44958534610337025,-0.0,-0.5209281545807388,-0.821768631502527,0.0
2019-01-30,1.0,-0.0,-0.4567863151991027,-0.0,-0.5310992708917556,-0.8163488502523837,0.0
2019-01-31,1.0,-0.0,-0.45154811715481175,-0.0,-0.4837377963737796,-0.8540864714086472,0.0
2019-02-01,1.0,-0.0,-0.4503963823135328,-0.0,-0.48822018758374275,-0.852808173291648,0.0
2019-02-04,1.0,-0.0,-0.44684056353745294,-0.0,-0.48927325986887993,-0.8537034453898731,0.0
2019-02-05,1.0,-0.0,-0.45839852481001336,-0.0,-0.4984354045596781,-0.8371144389807778,0.0
2019-02-06,1.0,-0.0,-0.44183046855284186,-0.0,-0.5212124610941311,-0.8409836525250259,0.0
2019-02-07,1.0,-0.0,-0.43998093742991706,-0.0,-0.526939896837856,-0.8363982955819691,0.0
2019-02-08,1.0,-0.0,-0.4440362341195277,-0.0,-0.5370334015761281,-0.8234007347785849,0.0
2019-02-11,1.0,-0.0,-0.4431645355714527,-0.0,-0.5219681180645525,-0.8512927392553371,0.0
2019-02-12,1.0,-0.0,-0.4424035834014142,-0.0,-0.5255655407499226,-0.8491985238189143,0.0
2019-02-13,1.0,-0.0,-0.45578748697146393,-0.0,-0.5209160821431589,-0.840277190906786,0.0
2019-02-14,1.0,-0.0,-0.45489389285009724,-0.0,-0.5241946847786264,-0.8391342332948173,0.0
2019-02-15,1.0,-0.0,-0.45301530914319543,-0.0,-0.5257830781809467,-0.8405650004229045,0.0
2019-02-19,1.0,-0.0,-0.4579508103819563,-0.0,-0.5295817749064944,-0.8459424232120593,0.0
2019-02-20,1.0,-0.0,-0.4461255656108597,-0.0,-0.5362273755656108,-0.8457013574660632,0.0
2019-02-21,1.0,-0.0,-0.45771819673058434,-0.0,-0.5326941569093274,-0.8377736297301883,0.0
2019-02-22,1.0,-0.0,-0.46124469589816125,-0.0,-0.525997171145686,-0.8416124469589816,0.0
2019-02-25,1.0,-0.0,-0.46147745297983234,-0.0,-0.5283254022207114,-0.8427656922728303,0.0
2019-02-26,1.0,-0.0,-0.46117647058823524,-0.0,-0.5263217576187101,-0.8473706591070163,0.0
2019-02-27,1.0,-0.0,-0.45586025012052295,-0.0,-0.538014349317982,-0.8419589938462411,0.0
2019-02-28,1.0,-0.0,-0.4567813679044566,-0.0,-0.5390201696405776,-0.8410257865025106,0.0
2019-03-01,1.0,-0.0,-0.4534633261534974,-0.0,-0.5439009182632355,-0.8367815440426256,0.0
2019-03-04,1.0,-0.0,-0.45140364295629015,-0.0,-0.5472932778108269,-0.8340556924733011,0.0
2019-03-05,1.0,-0.0,-0.44088767807480556,-0.0,-0.5650150405811907,-0.831914410579488,0.0
2019-03-06,1.0,-0.0,-0.4404984954295123,-0.0,-0.5629364673820474,-0.8353772781468233,0.0
2019-03-07,1.0,-0.0,-0.41753511554145895,-0.0,-0.5750736293611237,-0.8392897598550069,0.0
2019-03-08,1.0,-0.0,-0.41153200330136325,-0.0,-0.582491390841563,-0.8519509349119162,0.0
2019-03-11,1.0,-0.0,-0.41154738379585876,-0.0,-0.5818655669158289,-0.8705501618122978,0.0
2019-03-12,1.0,-0.0,-0.40727868099040615,-0.0,-0.5855977480324007,-0.8795599471476991,0.0
2019-03-13,1.0,-0.0,-0.4156143689096466,-0.0,-0.591448999596379,-0.8759153548982298,0.0
2019-03-14,1.0,-0.0,-0.4152085555331354,-0.0,-0.5926609206998934,-0.8746937245971578,0.0
2019-03-15,1.0,-0.0,-0.4155578595703013,-0.0,-0.5930821957260527,-0.8713783768216117,0.0
2019-03-18,1.0,-0.0,-0.41058952595415443,-0.0,-0.597118771291645,-0.8792944165367516,0.0
2019-03-19,1.0,-0.0,-0.41696892319298956,-0.0,-0.5918521312712185,-0.8928706148623161,0.0
2019-03-20,1.0,-0.0,-0.4235642873750291,-0.0,-0.5905312717972565,-0.8922053010927691,0.0
2019-03-21,1.0,-0.0,-0.4286713082995892,-0.0,-0.5813499577591982,-0.9031374719608471,0.0
2019-03-22,1.0,-0.0,-0.42721148213239607,-0.0,-0.6180726420620973,-0.8838312829525484,0.0
2019-03-25,1.0,-0.0,-0.4376579860090529,-0.0,-0.6192757627417552,-0.8823408382811122,0.0
2019-03-26,1.0,-0.0,-0.44712999852442087,-0.0,-0.6147262800649256,-0.8893020510550391,0.0
2019-03-27,1.0,-0.0,-0.4687233228341821,-0.0,-0.5939772158605869,-0.8809572870978186,0.0
2019-03-28,1.0,-0.0,-0.47364691292408534,-0.0,-0.5937638409070776,-0.8852865621401362,0.0
2019-03-29,1.0,-0.0,-0.4837250554323725,-0.0,-0.5951810790835181,-0.8774870657797488,0.0
2019-04-01,1.0,-0.0,-0.48589675359233636,-0.0,-0.595322571107563,-0.8754361066761279,0.0
2019-04-02,1.0,-0.0,-0.48317314845121556,-0.0,-0.5990121105722023,-0.8933853066325469,0.0
2019-04-03,1.0,-0.0,-0.48440055914106417,-0.0,-0.5991137019302264,-0.890610593938673,0.0
2019-04-04,1.0,-0.0,-0.4839641463923052,-0.0,-0.5782138709389238,-0.9156963759268634,0.0
2019-04-05,1.0,-0.0,-0.4791449271041412,-0.0,-0.581944485853135,-0.9203661190781431,0.0
2019-04-08,1.0,-0.0,-0.4797518936005248,-0.0,-0.5812011689628436,-0.9210651875708235,0.0
2019-04-09,1.0,-0.0,-0.4776748356246264,-0.0,-0.5949193066347878,-0.9160490137477585,0.0
2019-04-10,1.0,-0.0,-0.48374703604766334,-0.0,-0.585947114085902,-0.9317765705195545,0.0
2019-04-11,1.0,-0.0,-0.4756987181411545,-0.0,-0.5972201374921197,-0.9290924919696195,0.0
2019-04-12,1.0,-0.0,-0.47581879859505866,-0.0,-0.5965897151091231,-0.929602833898712,0.0
2019-04-15,1.0,-0.0,-0.4732359732509671,-0.0,-0.6011635229555883,-0.9243710078867665,0.0
2019-04-16,1.0,-0.0,-0.4772031915531826,-0.0,-0.5997660327554142,-0.9226108344831724,0.0
2019-04-17,1.0,-0.0,-0.4862313846522638,-0.0,-0.583136068078986,-0.9270967548617145,0.0
2019-04-18,1.0,-0.0,-0.48216533780948384,-0.0,-0.5814399616329956,-0.933786943228823,0.0
2019-04-22,1.0,-0.0,-0.47649411977020484,-0.0,-0.5905796011670226,-0.9407164556200559,0.0
2019-04-23,1.0,-0.0,-0.4761632628507836,-0.0,-0.5924444310764881,-0.9391824826300118,0.0
2019-04-24,1.0,-0.0,-0.4683114463443219,-0.0,-0.5935931724614599,-0.9431739639991584,0.0
2019-04-25,1.0,-0.0,-0.4602997832891886,-0.0,-0.6001986515771732,-0.9493739465446664,0.0
2019-04-26,1.0,-0.0,-0.4547371592107245,-0.0,-0.609489380930863,-0.948245217653261,0.0
2019-04-29,1.0,-0.0,-0.4519656574785359,-0.0,-0.6090073806296129,-0.9515288447055278,0.0
2019-04-30,1.0,-0.0,-0.4560864721645139,-0.0,-0.608737542528528,-0.946045223255954,0.0
2019-05-01,1.0,-0.0,-0.46036199095022623,-0.0,-0.625550527903469,-0.9306787330316743,0.0
2019-05-02,1.0,-0.0,-0.46298419210812114,-0.0,-0.6159345963557379,-0.9378544708579702,0.0
2019-05-03,1.0,-0.0,-0.4475971987442646,-0.0,-0.6282600821057716,-0.9427070755856074,0.0
2019-05-06,1.0,-0.0,-0.451134406815504,-0.0,-0.6270505422796894,-0.9428416059937765,0.0
2019-05-07,1.0,-0.0,-0.3869157037815126,-0.0,-0.8200498949579831,-1.0756302521008403,0.0
2019-05-08,1.0,-0.0,-0.4044932764840931,-0.0,-0.8194162020334536,-1.0558543784847492,0.0
2019-05-09,1.0,-0.0,-0.40386001703912444,-0.0,-0.8290189396421784,-1.0438757454616947,0.0
2019-05-10,1.0,-0.0,-0.40555155010814703,-0.0,-0.8326997443796289,-1.0389329488103822,0.0
2019-05-13,1.0,-0.0,-0.4050529213225415,-0.0,-0.8306845364878592,-1.0411573876855524,0.0
2019-05-14,1.0,-0.0,-0.4091570472402756,-0.0,-0.8130436188443755,-1.0112199696058461,0.0
2019-05-15,1.0,-0.0,-0.4066033469018544,-0.0,-0.8216385604445307,-1.0023583381792338,0.0
2019-05-16,1.0,-0.0,-0.4085048631531328,-0.0,-0.8200471774323843,-1.0027466313374478,0.0
2019-05-17,1.0,-0.0,-0.4054255043973099,-0.0,-0.8088463528194516,-1.019076564924987,0.0
2019-05-20,1.0,-0.0,-0.40459175424413907,-0.0,-0.8090541632983022,-1.0199838318512529,0.0
2019-05-21,1.0,-0.0,-0.40237164367184725,-0.0,-0.8083944553943586,-1.020356069662994,0.0
2019-05-22,1.0,-0.0,-0.4009545000161233,-0.0,-0.8075199122891876,-1.0161878043274968,0.0
2019-05-23,1.0,-0.0,-0.39503189638507635,-0.0,-0.8187383207680908,-1.00805464269605,0.0
2019-05-24,1.0,-0.0,-0.3766718106995885,-0.0,-0.8220164609053499,-1.0163323045267492,0.0
2019-05-28,1.0,-0.0,-0.3737344518368527,-0.0,-0.8212001414199852,-1.019155979815511,0.0
2019-05-29,1.0,-0.0,-0.38095085332991147,-0.0,-0.8198062363659695,-1.007282176312075,0.0
2019-05-30,1.0,-0.0,-0.3768406961178045,-0.0,-0.8053165041116848,-1.005195384713457,0.0
2019-05-31,1.0,-0.0,-0.38232199228340935,-0.0,-0.7987946812920507,-1.0075571569784125,0.0
2019-06-03,1.0,-0.0,-0.3842045020984357,-0.0,-0.8020475645427952,-0.9931959811776675,0.0
2019-06-04,1.0,-0.0,-0.3951310861423221,-0.0,-0.7934361708880848,-0.9854313464102077,0.0
2019-06-05,1.0,-0.0,-0.3858304956488839,-0.0,-0.801425148190188,-0.9657270778156136,0.0
2019-06-06,1.0,-0.0,-0.39365759858777544,-0.0,-0.8006493711187466,-0.9579800145005201,0.0
2019-06-07,1.0,-0.0,-0.3971682643794147,-0.0,-0.7997918768920282,-0.956420282542886,0.0
2019-06-10,1.0,-0.0,-0.4019956561427807,-0.0,-0.786647360634581,-0.9590796059051278,0.0
2019-06-11,1.0,-0.0,-0.40506848450419747,-0.0,-0.7893706999936881,-0.9615287508678912,0.0
2019-06-12,1.0,-0.0,-0.41234708033799977,-0.0,-0.7844936309749023,-0.9561420103417834,0.0
2019-06-13,1.0,-0.0,-0.42249431961625855,-0.0,-0.7836720525119919,-0.9496023731380965,0.0
2019-06-14,1.0,-0.0,-0.4186552343725373,-0.0,-0.7850140276770797,-0.9486492450272672,0.0
2019-06-17,1.0,-0.0,-0.42097307510628246,-0.0,-0.7864588253818297,-0.941709966934341,0.0
2019-06-18,1.0,-0.0,-0.4133018124507486,-0.0,-0.7899133175728921,-0.9488731284475966,0.0
2019-06-19,1.0,-0.0,-0.41751328908879315,-0.0,-0.7965275375082567,-0.9313056333155098,0.0
2019-06-20,1.0,-0.0,-0.4198393953708077,-0.0,-0.7961580853408912,-0.9330814045032279,0.0
2019-06-21,1.0,-0.0,-0.4201060204468005,-0.0,-0.804619462324877,-0.9306449577180361,0.0
2019-06-24,1.0,-0.0,-0.41876538534368496,-0.0,-0.8049927412737488,-0.9322098087483431,0.0
2019-06-25,1.0,-0.0,-0.4135625295694685,-0.0,-0.8093991483993062,-0.9311149660936759,0.0
2019-06-26,1.0,-0.0,-0.411831555022413,-0.0,-0.7845823599974746,-0.9603825999116106,0.0
2019-06-27,1.0,-0.0,-0.39624671666824895,-0.0,-0.7836956865723599,-0.9847463527326814,0.0
2019-06-28,1.0,-0.0,-0.3930323070594564,-0.0,-0.7862544695123881,-0.9849381387842927,0.0
2019-07-01,1.0,-0.0,-0.3903819400531175,-0.0,-0.793695459719236,-0.9777096243834577,0.0
2019-07-02,1.0,-0.0,-0.3956273103535433,-0.0,-0.7854728128653122,-0.9783577138163091,0.0
2019-07-03,1.0,-0.0,-0.40454014460265836,-0.0,-0.7735295046253907,-0.9791620623243773,0.0
2019-07-05,1.0,-0.0,-0.414026792750197,-0.0,-0.7626162332545311,-0.9754452324665092,0.0
2019-07-08,1.0,-0.0,-0.41638031587907065,-0.0,-0.7590870401311435,-0.977018378991835,0.0
2019-07-09,1.0,-0.0,-0.4166404034037189,-0.0,-0.758871730223763,-0.976079420107154,0.0
2019-07-10,1.0,-0.0,-0.4358175120430717,-0.0,-0.7451591574572589,-0.9675388054532289,0.0
2019-07-11,1.0,-0.0,-0.4323736928310445,-0.0,-0.754031750031498,-0.9633992692453069,0.0
2019-07-12,1.0,-0.0,-0.4271535698531728,-0.0,-0.7591845736971454,-0.9644590081290566,0.0
2019-07-15,1.0,-0.0,-0.447877544579454,-0.0,-0.7805586239545527,-0.9276313713113461,0.0
2019-07-16,1.0,-0.0,-0.48068509727264264,-0.0,-0.7862484098172453,-0.8358621117626982,0.0
2019-07-17,1.0,-0.0,-0.47923977516226207,-0.0,-0.7899444116642339,-0.8363404863203006,0.0
2019-07-18,1.0,-0.0,-0.4804027885360186,-0.0,-0.7797366382649109,-0.8382339271882262,0.0
2019-07-19,1.0,-0.0,-0.47995514437903003,-0.0,-0.7818272435597919,-0.853191290533595,0.0
2019-07-22,1.0,-0.0,-0.44709430676906814,-0.0,-0.770218587730481,-0.8920431578620067,0.0
2019-07-23,1.0,-0.0,-0.44681710804426206,-0.0,-0.7682456794728335,-0.8932301380082059,0.0
2019-07-24,1.0,-0.0,-0.4452809058669818,-0.0,-0.7669383438063834,-0.8986188017171655,0.0
2019-07-25,1.0,-0.0,-0.4415870455391488,-0.0,-0.7628117632460604,-0.8976920213425985,0.0
2019-07-26,1.0,-0.0,-0.4453001273173307,-0.0,-0.761450796509642,-0.8985498245505078,0.0
2019-07-29,1.0,-0.0,-0.4465576618783159,-0.0,-0.7588656883124942,-0.8971487077658155,0.0
2019-07-30,1.0,-0.0,-0.4626143423558428,-0.0,-0.7692547844275859,-0.8901064593674877,0.0
2019-07-31,1.0,-0.0,-0.47179887570268586,-0.0,-0.7639912554653342,-0.8872579637726422,0.0
2019-08-01,1.0,-0.0,-0.4836988737403676,-0.0,-0.757495398246654,-0.8786385049761333,0.0
2019-08-02,1.0,-0.0,-0.4830866476828237,-0.0,-0.7511030447163375,-0.8950151766436147,0.0
2019-08-05,1.0,-0.0,-0.48196013392996834,-0.0,-0.7490690615514598,-0.8981443815126575,0.0
2019-08-06,1.0,-0.0,-0.4835657524504499,-0.0,-0.7157787328777713,-0.892705853251291,0.0
2019-08-07,1.0,-0.0,-0.4837960094187632,-0.0,-0.7221774693270542,-0.8923038790432519,0.0
2019-08-08,1.0,-0.0,-0.48108930567631353,-0.0,-0.7236678673456713,-0.9004471494224321,0.0
2019-08-09,1.0,-0.0,-0.4755920136201826,-0.0,-0.7157405974307383,-0.9041943971521437,0.0
2019-08-12,1.0,-0.0,-0.4729566750162353,-0.0,-0.7242168413891209,-0.8952593004916968,0.0
2019-08-13,1.0,-0.0,-0.46574199925861853,-0.0,-0.7238971951068824,-0.8994192512047448,0.0
2019-08-14,1.0,-0.0,-0.4782876501385895,-0.0,-0.7052663997536188,-0.8962118878965198,0.0
2019-08-15,1.0,-0.0,-0.4990109856668999,-0.0,-0.6916709777547853,-0.8524390615014759,0.0
2019-08-16,1.0,-0.0,-0.5105104188912958,-0.0,-0.6759312932849254,-0.864478140159258,0.0
2019-08-19,1.0,-0.0,-0.5011258519961052,-0.0,-0.6812621713729309,-0.8604552093476143,0.0
2019-08-20,1.0,-0.0,-0.5039484874255863,-0.0,-0.6790183452800389,-0.854331186976066,0.0
2019-08-21,1.0,-0.0,-0.506661810677107,-0.0,-0.6797474885428997,-0.8485841755440227,0.0
2019-08-22,1.0,-0.0,-0.508674026446682,-0.0,-0.6773929394637874,-0.8468094140482834,0.0
2019-08-23,1.0,-0.0,-0.5059176984705026,-0.0,-0.676954357853848,-0.8518451080359312,0.0
2019-08-26,1.0,-0.0,-0.49497442070418296,-0.0,-0.6732771591935,-0.8410773397532351,0.0
2019-08-27,1.0,-0.0,-0.49263512294835565,-0.0,-0.6690013827932423,-0.844435760235676,0.0
2019-08-28,1.0,-0.0,-0.47855102961070195,-0.0,-0.6885615511799188,-0.83908011423418,0.0
2019-08-29,1.0,-0.0,-0.4634219618446748,-0.0,-0.7011867207450804,-0.8397476340694007,0.0
2019-08-30,1.0,-0.0,-0.45162449468483307,-0.0,-0.7111543644258123,-0.8316514448270698,0.0
2019-09-03,1.0,-0.0,-0.4520847696411978,-0.0,-0.7070531458889122,-0.8383741494559515,0.0
2019-09-04,1.0,-0.0,-0.4545372731363432,-0.0,-0.7074246287685616,-0.8379181040947954,0.0
2019-09-05,1.0,-0.0,-0.4743153749776266,-0.0,-0.6978998866416084,-0.8109003042777877,0.0
2019-09-06,1.0,-0.0,-0.47639254123834573,-0.0,-0.6955534305522353,-0.816310064546976,0.0
2019-09-09,1.0,-0.0,-0.48328757311686765,-0.0,-0.6906410409454459,-0.8104333293541842,0.0
2019-09-10,1.0,-0.0,-0.49818061528283164,-0.0,-0.6246654437193636,-0.8843713349171504,0.0
2019-09-11,1.0,-0.0,-0.5208828931916046,-0.0,-0.5857448282092204,-0.9046041735674065,0.0
2019-09-12,1.0,-0.0,-0.5211237917432021,-0.0,-0.5858652774850192,-0.9042428257400102,0.0
2019-09-13,1.0,-0.0,-0.5193025776921224,-0.0,-0.5882016381594797,-0.9038183570224043,0.0
2019-09-16,1.0,-0.0,-0.5239714689860655,-0.0,-0.5824179131429259,-0.9031811478616787,0.0
2019-09-17,1.0,-0.0,-0.5384268446689519,-0.0,-0.5744181850983222,-0.893950327740694,0.0
