Date,AMAG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-03,1.0,-0.4259186973735572,-1.3353036301789998,-0.0,-1.5142474767188983,-1.300842023085931,0.0
2019-01-04,1.0,-0.37122262267812584,-1.3548100914887717,-0.0,-1.500693096756307,-1.3179927917937344,0.0
2019-01-07,1.0,-0.3328457662928653,-1.3067880166856276,-0.0,-1.4923343626415297,-1.2853892410206404,0.0
2019-01-08,1.0,-0.33738782571088766,-1.2826251486647204,-0.0,-1.505135690344902,-1.2808411720185966,0.0
2019-01-09,1.0,-0.32724471830985913,-1.2755831866197183,-0.0,-1.5503961267605633,-1.3485915492957747,0.0
2019-01-10,1.0,-0.3273037167363097,-1.273202111282164,-0.0,-1.550637783153728,-1.3469870244117002,0.0
2019-01-11,1.0,-0.33302192669121283,-1.2441611254602407,-0.0,-1.5533329669725782,-1.3649502665274496,0.0
2019-01-14,1.0,-0.34228445908841293,-1.2418451400329489,-0.0,-1.5508511806699614,-1.356507413509061,0.0
2019-01-15,1.0,-0.33759013596080806,-1.2348213794242309,-0.0,-1.554632025100457,-1.3774426157318216,0.0
2019-01-16,1.0,-0.33120633698223223,-1.2348313988668245,-0.0,-1.5536608174267013,-1.381209087408548,0.0
2019-01-17,1.0,-0.33959569325422984,-1.2215447154471546,-0.0,-1.5512524719841791,-1.3809052955394419,0.0
2019-01-18,1.0,-0.34958494742667406,-1.216989485334809,-0.0,-1.5532374100719424,-1.4142224681793027,0.0
2019-01-22,1.0,-0.001788805539526832,-1.3150605885747257,-0.0,-1.8994229659549913,-1.554068090017311,0.0
2019-01-23,1.0,-0.0,-1.2743075675049251,-0.0,-1.9269903812724534,-1.5931162359485456,0.0
2019-01-24,1.0,-0.0,-1.2817039428176158,-0.0,-1.8939935439243716,-1.5886557528245333,0.0
2019-01-25,1.0,-0.0,-1.226242189824457,-0.0,-2.063076465337697,-1.6613507884558167,0.0
2019-01-28,1.0,-0.0,-1.215144660078581,-0.0,-2.0754256459102276,-1.6624598166448388,0.0
2019-01-29,1.0,-0.0,-1.2184813322912282,-0.0,-2.110322852161366,-1.6834004689472737,0.0
2019-01-30,1.0,-0.0,-1.2209722055107688,-0.0,-2.111899891709782,-1.6832511129827936,0.0
2019-01-31,1.0,-0.0,-1.2448918088120065,-0.0,-2.0697366041829905,-1.7127358206256404,0.0
2019-02-01,1.0,-0.0,-0.8200038636144112,-0.0,-1.7386747802569305,-1.270839370230851,0.0
2019-02-04,1.0,-0.0,-0.810271728656774,-0.0,-1.744170360377722,-1.2634418963191365,0.0
2019-02-05,1.0,-0.0,-0.8003909229595729,-0.0,-1.7005148741418765,-1.2664473684210527,0.0
2019-02-06,1.0,-0.0,-0.8033694459027347,-0.0,-1.691929556626736,-1.277334987829905,0.0
2019-02-07,1.0,-0.0,-0.8003627165561017,-0.0,-1.6909273135111917,-1.2812485085667922,0.0
2019-02-08,1.0,-0.0,-0.7946679592825981,-0.0,-1.70993698497334,-1.3427532719340765,0.0
2019-02-11,1.0,-0.0,-0.7851304009342156,-0.0,-1.729710003892565,-1.350866095757104,0.0
2019-02-12,1.0,-0.0,-0.8205907906168549,-0.0,-1.7053286996814365,-1.3008012356405059,0.0
2019-02-13,1.0,-0.0,-0.8550084073985106,-0.0,-1.6793658419409079,-1.269853471054528,0.0
2019-02-14,1.0,-0.0,-0.8396262762473512,-0.0,-1.6976979387401272,-1.278703525332306,0.0
2019-02-15,1.0,-0.0,-0.8612909459851193,-0.0,-1.6940284085418882,-1.276065320320804,0.0
2019-02-19,1.0,-0.0,-0.8388605032295382,-0.0,-1.7106430155210641,-1.2707509881422923,0.0
2019-02-20,1.0,-0.0,-0.8473679098679099,-0.0,-1.7412101787101786,-1.2676767676767677,0.0
2019-02-21,1.0,-0.0,-0.8821938972576284,-0.0,-1.7211278485901893,-1.2247972190034764,0.0
2019-02-22,1.0,-0.0,-0.8762172375369409,-0.0,-1.7308269948161425,-1.2376822828351337,0.0
2019-02-25,1.0,-0.0,-0.8707526044202123,-0.0,-1.7487586408334146,-1.2485152370752604,0.0
2019-02-26,1.0,-0.0,-0.8718784987587012,-0.0,-1.747456554544127,-1.2484544613737039,0.0
2019-02-27,1.0,-0.0,-0.8775878026206829,-0.0,-1.7463588094890155,-1.247211262117005,0.0
2019-02-28,1.0,-0.0,-0.8716371270934037,-0.0,-1.743713685855183,-1.2672232801132757,0.0
2019-03-01,1.0,-0.0,-0.872065212085713,-0.0,-1.7494020598428273,-1.2597256796993215,0.0
2019-03-04,1.0,-0.0,-0.857470703125,-0.0,-1.7482421875,-1.277099609375,0.0
2019-03-05,1.0,-0.0,-0.8357037763609613,-0.0,-1.7881314369789112,-1.2805296714075527,0.0
2019-03-06,1.0,-0.0,-0.8355828220858896,-0.0,-1.7866012269938651,-1.285791411042945,0.0
2019-03-07,1.0,-0.0,-0.8216369967142366,-0.0,-1.796135549997548,-1.2863518218822028,0.0
2019-03-08,1.0,-0.0,-0.7914298423367765,-0.0,-1.8646765185587901,-1.286265012603173,0.0
2019-03-11,1.0,-0.0,-0.8826951847952569,-0.0,-2.1082174322602096,-1.5501745442455812,0.0
2019-03-12,1.0,-0.0,-0.8579633564987653,-0.0,-2.1800011486990987,-1.705530986158176,0.0
2019-03-13,1.0,-0.0,-0.8839456175875037,-0.0,-2.192884003471218,-1.7085912641018222,0.0
2019-03-14,1.0,-0.0,-0.8895833333333333,-0.0,-2.1909143518518515,-1.7065393518518517,0.0
2019-03-15,1.0,-0.0,-0.891074911093266,-0.0,-2.1688654353562007,-1.6759779740736493,0.0
2019-03-18,1.0,-0.0,-0.9269114571229374,-0.0,-2.1849872182198466,-1.6980013943760168,0.0
2019-03-19,1.0,-0.0,-0.9257119514472455,-0.0,-2.2003384687208216,-1.7096171802054154,0.0
2019-03-20,1.0,-0.0,-0.9281742082772346,-0.0,-2.204121056020605,-1.721477492243751,0.0
2019-03-21,1.0,-0.0,-0.9308326993972731,-0.0,-2.2461232371701096,-1.6747615425127276,0.0
2019-03-22,1.0,-0.0,-0.9241960183767228,-0.0,-2.2982094475203203,-1.667628695959477,0.0
2019-03-25,1.0,-0.0,-0.8079800498753117,-0.0,-2.3303369483268574,-1.6611378530418142,0.0
2019-03-26,1.0,-0.0,-0.826796815989774,-0.0,-2.3036430189994768,-1.6797978037301724,0.0
2019-03-27,1.0,-0.0,-0.7939727615184005,-0.0,-2.317820921472037,-1.6836279339321933,0.0
2019-03-28,1.0,-0.0,-0.7932114882506527,-0.0,-2.3155787641427326,-1.6933565419205105,0.0
2019-03-29,1.0,-0.0,-0.7867949684076285,-0.0,-2.316445423453713,-1.6935250130427224,0.0
2019-04-01,1.0,-0.0,-0.7868214804063862,-0.0,-2.3103628447024676,-1.7083309143686505,0.0
2019-04-02,1.0,-0.0,-0.8160199524389536,-0.0,-2.340293486456702,-1.643814163911606,0.0
2019-04-03,1.0,-0.0,-0.8182397220613781,-0.0,-2.3327735958309206,-1.6394325419803126,0.0
2019-04-04,1.0,-0.0,-0.8222350897510132,-0.0,-2.325825130283729,-1.6423856398378693,0.0
2019-04-05,1.0,-0.0,-0.8177225480517972,-0.0,-2.3445212240868707,-1.6446199407699902,0.0
2019-04-08,1.0,-0.0,-0.8092173913043479,-0.0,-2.349739130434783,-1.638144927536232,0.0
2019-04-09,1.0,-0.0,-0.7949866232406654,-0.0,-2.389321856461556,-1.6317319995347213,0.0
2019-04-10,1.0,-0.0,-0.7934109200393724,-0.0,-2.3951131955300795,-1.6014706733831279,0.0
2019-04-11,1.0,-0.0,-0.7836365743423339,-0.0,-2.4160968826051685,-1.5946807277784216,0.0
2019-04-12,1.0,-0.0,-0.7923027805189528,-0.0,-2.419457827828409,-1.59308062924479,0.0
2019-04-15,1.0,-0.0,-0.7955958398698506,-0.0,-2.412584974725466,-1.6020568241241064,0.0
2019-04-16,1.0,-0.0,-0.7820371764433377,-0.0,-2.407377381434941,-1.6013087034570617,0.0
2019-04-17,1.0,-0.0,-0.7811360083376758,-0.0,-2.4121938509640435,-1.5967228301777547,0.0
2019-04-18,1.0,-0.0,-0.802427240308294,-0.0,-2.4082595191533422,-1.5410675255953068,0.0
2019-04-22,1.0,-0.0,-0.810767191192576,-0.0,-2.4075162833592714,-1.5457951466943338,0.0
2019-04-23,1.0,-0.0,-0.7978129496402878,-0.0,-2.4094388489208636,-1.5481438848920865,0.0
2019-04-24,1.0,-0.0,-0.7555201456863191,-0.0,-2.3977350330070566,-1.5375597541543364,0.0
2019-04-25,1.0,-0.0,-0.7519274376417234,-0.0,-2.381575963718821,-1.5354308390022675,0.0
2019-04-26,1.0,-0.0,-0.7418512208972174,-0.0,-2.4110732538330493,-1.5256672345258377,0.0
2019-04-29,1.0,-0.0,-0.7299659477866062,-0.0,-2.408683314415437,-1.5367196367763907,0.0
2019-04-30,1.0,-0.0,-0.6996042962125494,-0.0,-2.40655737704918,-1.546749576031656,0.0
2019-05-01,1.0,-0.0,-0.7041758739871947,-0.0,-2.432885715904584,-1.5289818120006797,0.0
2019-05-02,1.0,-0.0,-0.6948118006103764,-0.0,-2.434723635130553,-1.5220978862891377,0.0
2019-05-03,1.0,-0.0,-0.7118720943417621,-0.0,-2.4358770835695656,-1.5218278716407754,0.0
2019-05-06,1.0,-0.0,-0.682224485177642,-0.0,-2.440427698574338,-1.534736365693596,0.0
2019-05-07,1.0,-0.0,-0.7013318220459054,-0.0,-2.4315103428733353,-1.5344856899971664,0.0
2019-05-08,1.0,-0.0,-0.7754056853492923,-0.0,-2.4010818275981127,-1.5779146046725747,0.0
2019-05-09,1.0,-0.0,-0.7727934750946693,-0.0,-2.4733469268861055,-1.5796679289251383,0.0
2019-05-10,1.0,-0.0,-0.7751386051940472,-0.0,-2.4860811205135684,-1.5748468047855266,0.0
2019-05-13,1.0,-0.0,-0.7649321135131985,-0.0,-2.4879669016957053,-1.574325505506672,0.0
2019-05-14,1.0,-0.0,-0.6756942850585266,-0.0,-2.5007459260959375,-1.5613954555887077,0.0
2019-05-15,1.0,-0.0,-0.6842559061907225,-0.0,-2.5146289590159223,-1.5492326263148817,0.0
2019-05-16,1.0,-0.0,-0.6894235186035829,-0.011885622416169039,-2.496669728984841,-1.5438677078548462,0.0
2019-05-17,1.0,-0.0,-0.6845661036691905,-0.011997670355270823,-2.491904484566104,-1.6356435643564355,0.0
2019-05-20,1.0,-0.0,-0.6827690694015499,-0.010488899248295552,-2.496940737719247,-1.6369675426839927,0.0
2019-05-21,1.0,-0.0,-0.6802701286604179,-0.011294172439890551,-2.4951970658438607,-1.6349770041334342,0.0
2019-05-22,1.0,-0.0,-0.6652515266065717,-0.026461180575748765,-2.495434719395173,-1.6284966560046525,0.0
2019-05-23,1.0,-0.0,-0.6412527497973833,-0.03305545907143684,-2.504689128169503,-1.6101076762764848,0.0
2019-05-24,1.0,-0.0,-0.5991811786414486,-0.05160881097912582,-2.5047860685042096,-1.610771537308269,0.0
2019-05-28,1.0,-0.0,-0.6045236858807916,-0.047198661358259765,-2.5060873579135654,-1.6121400957821246,0.0
2019-05-29,1.0,-0.0,-0.6077516701220917,-0.043883897719419494,-2.508926514627966,-1.598479612992398,0.0
2019-05-30,1.0,-0.0,-0.6110278002076365,-0.03056869304418041,-2.525781520359903,-1.6002999192525087,0.0
2019-05-31,1.0,-0.0,-0.592817839559803,-0.05288155227338546,-2.5460179554011004,-1.6003475238922675,0.0
2019-06-03,1.0,-0.0,-0.6035115905439523,-0.08165021803993573,-2.5258205187055314,-1.5268533394537527,0.0
2019-06-04,1.0,-0.0,-0.6144909288616722,-0.09540433812167344,-2.5228066159217075,-1.4904137812625193,0.0
2019-06-05,1.0,-0.0,-0.6078520110878542,-0.1120665271256435,-2.4993494371216833,-1.4378005317644396,0.0
2019-06-06,1.0,-0.0,-0.6449140602986757,-0.08971541279233587,-2.4565793181177797,-1.444181459566075,0.0
2019-06-07,1.0,-0.0,-0.6931046195652174,-0.08542798913043478,-2.4386888586956523,-1.4440104166666667,0.0
2019-06-10,1.0,-0.0,-0.7016901408450704,-0.09661971830985915,-2.394535211267606,-1.4409577464788732,0.0
2019-06-11,1.0,-0.0,-0.7000340676811265,-0.14751305927776515,-2.3985350897115603,-1.4318646377469908,0.0
2019-06-12,1.0,-0.0,-0.711322141201741,-0.1474195918828783,-2.3765756599400825,-1.4172743202758464,0.0
2019-06-13,1.0,-0.0,-0.7224080267558528,-0.1588912193186327,-2.3641516920809478,-1.423105266141375,0.0
2019-06-14,1.0,-0.0,-0.7120122331086821,-0.16593985388231297,-2.3703913462083026,-1.4151894432802854,0.0
2019-06-17,1.0,-0.0,-0.7156740874675104,-0.165442422872641,-2.368968244999435,-1.4002712170866765,0.0
2019-06-18,1.0,-0.0,-0.7161253883083875,-0.16334368822366563,-2.3701779158429823,-1.398418525840158,0.0
2019-06-19,1.0,-0.0,-0.6854153776927836,-0.19292423645874343,-2.3598627594352886,-1.3864109342482702,0.0
2019-06-20,1.0,-0.0,-0.6980598450138583,-0.16861813450987045,-2.3852027829628373,-1.4045477685389445,0.0
2019-06-21,1.0,-0.0,-0.714366708243565,-0.16492799637147068,-2.3724345163850775,-1.41784782855199,0.0
2019-06-24,1.0,-0.0,-0.6802795119995418,-0.16146400137464917,-2.4122229222750446,-1.4737384729938712,0.0
2019-06-25,1.0,-0.0,-0.6976784277669233,-0.15521204459257557,-2.414722445695897,-1.4787955407424433,0.0
2019-06-26,1.0,-0.0,-0.691155369339379,-0.11031395282098376,-2.3518337829306093,-1.5862365838259773,0.0
2019-06-27,1.0,-0.0,-0.678297036566345,-0.10120732482236727,-2.3594824100283054,-1.6377447865519033,0.0
2019-06-28,1.0,-0.0,-0.6778926694009588,-0.09878112183005025,-2.361793079544798,-1.6382646871931141,0.0
2019-07-01,1.0,-0.0,-0.6841313031899496,-0.09349852370752042,-2.364094251143403,-1.6476003010478784,0.0
2019-07-02,1.0,-0.0,-0.686398057691196,-0.08613214636684201,-2.3606566853575353,-1.6474362679923695,0.0
2019-07-03,1.0,-0.0,-0.6800832755031229,-0.09142956280360862,-2.365486930372427,-1.6460791117279667,0.0
2019-07-05,1.0,-0.0,-0.673080256543595,-0.09042583925579245,-2.363090079158722,-1.6514127231755937,0.0
2019-07-08,1.0,-0.0,-0.6660299820570701,-0.0968339410777334,-2.371071366556694,-1.6540487353128437,0.0
2019-07-09,1.0,-0.0,-0.6611532010872708,-0.09380602625643397,-2.372390260829333,-1.6560060146897229,0.0
2019-07-10,1.0,-0.0,-0.6385354002776492,-0.0872281351226284,-2.3936834798704303,-1.664854234150856,0.0
2019-07-11,1.0,-0.0,-0.6427208051362138,-0.08514084099716583,-2.390074613916363,-1.666146104459483,0.0
2019-07-12,1.0,-0.0,-0.6526845637583892,-0.09100902568849804,-2.4034367044665585,-1.6385674612358252,0.0
2019-07-15,1.0,-0.0,-0.6742275199629673,-0.11404929984955443,-2.3921421131813445,-1.6059483856035182,0.0
2019-07-16,1.0,-0.0,-0.6716719607276928,-0.09812301472711522,-2.385619405140052,-1.6199249205890847,0.0
2019-07-17,1.0,-0.0,-0.6602652825836216,-0.10351787773933104,-2.381718569780854,-1.621510957324106,0.0
2019-07-18,1.0,-0.0,-0.6569502851546748,-0.09234402903393052,-2.392188490120399,-1.6192753038769516,0.0
2019-07-19,1.0,-0.0,-0.6542234018001385,-0.09214170320793907,-2.3951073159473806,-1.628202169397646,0.0
2019-07-22,1.0,-0.0,-0.664284891091391,-0.09594329837501442,-2.3906304022127465,-1.6115016710844763,0.0
2019-07-23,1.0,-0.0,-0.6655329451778405,-0.09869141638323628,-2.3906727388020985,-1.609846082896178,0.0
2019-07-24,1.0,-0.0,-0.6686013101942305,-0.11992874382254913,-2.373232961728537,-1.584760372370992,0.0
2019-07-25,1.0,-0.0,-0.6452501147315282,-0.12953189536484624,-2.393643873336393,-1.5681505277650298,0.0
2019-07-26,1.0,-0.0,-0.6340079114831164,-0.12480651264117412,-2.402568365533452,-1.571518660780829,0.0
2019-07-29,1.0,-0.0,-0.6063781060345814,-0.12315355547921676,-2.4021527539219054,-1.5936676972403525,0.0
2019-07-30,1.0,-0.0,-0.6049948447703059,-0.13019818994157406,-2.3941459502806737,-1.5986940084774888,0.0
2019-07-31,1.0,-0.0,-0.6309196980096088,-0.12645847632120796,-2.3747426218256695,-1.5873941889727752,0.0
2019-08-01,1.0,-0.0,-0.6528982199908718,-0.12870835235052488,-2.355887722501141,-1.5676061159287997,0.0
2019-08-02,1.0,-0.0,-0.616087962962963,-0.2107638888888889,-2.379108796296296,-1.5810763888888888,0.0
2019-08-05,1.0,-0.0,-0.6081441149212234,-0.19097544022242818,-2.401007877664504,-1.592215013901761,0.0
2019-08-06,1.0,-0.0,-0.6087106809540269,-0.18827053808042402,-2.3424933748127663,-1.6216153934785114,0.0
2019-08-07,1.0,-0.0,-0.5916797762628911,-0.20707335547398475,-2.3920060595466994,-1.6356697547048882,0.0
2019-08-08,1.0,-0.0,-0.5912148086423428,-0.19117909648235226,-2.465388964942563,-1.7042437950122016,0.0
2019-08-09,1.0,-0.0,-0.5725177304964539,-0.17854609929078016,-2.449586288416076,-1.7095153664302603,0.0
2019-08-12,1.0,-0.0,-0.5535248041775457,-0.30187740892701725,-2.6344647519582245,-1.7267188859878155,0.0
2019-08-13,1.0,-0.0,-0.5880974695407685,-0.3872004284375418,-2.8140982728611594,-1.9049404204043376,0.0
2019-08-14,1.0,-0.0,-0.6018641810918774,-0.3781624500665779,-2.787683089214381,-1.890079893475366,0.0
2019-08-15,1.0,-0.0,-0.6613169539660525,-0.42242916584109375,-2.765801466217555,-1.7549699491447066,0.0
2019-08-16,1.0,-0.0,-0.6804666666666667,-0.41680000000000006,-2.7721999999999998,-1.7972,0.0
2019-08-19,1.0,-0.0,-0.6352042510793757,-0.4334772500830289,-2.794752573895716,-1.7788774493523747,0.0
2019-08-20,1.0,-0.0,-0.6441049485220858,-0.451212221853205,-2.791630687479243,-1.7553636665559615,0.0
2019-08-21,1.0,-0.0,-0.6378270950645909,-0.4926796952633323,-2.766346472341835,-1.727856906260351,0.0
2019-08-22,1.0,-0.0,-0.6427341369717844,-0.4899324413829646,-2.773479931116704,-1.7172473175255,0.0
2019-08-23,1.0,-0.0,-0.6461599787403668,-0.49475152803614136,-2.786539994685092,-1.716183895827797,0.0
2019-08-26,1.0,-0.0,-0.6005880431231624,-0.4860503103560928,-2.7732113688337146,-1.6739627572688665,0.0
2019-08-27,1.0,-0.0,-0.5937377945580002,-0.48691576617627913,-2.765330035151673,-1.6636505663325087,0.0
2019-08-28,1.0,-0.0,-0.5748553598127804,-0.4985373464213742,-2.7709159461743487,-1.6564389260872392,0.0
2019-08-29,1.0,-0.0,-0.5451359595041859,-0.5117788305535725,-2.7800635991952753,-1.6527354143682265,0.0
2019-08-30,1.0,-0.0,-0.5357027672063471,-0.5129974843578662,-2.768496420047733,-1.63316777397923,0.0
2019-09-03,1.0,-0.0,-0.534151065203357,-0.5151065203357004,-2.7601032924467397,-1.6464816010329242,0.0
2019-09-04,1.0,-0.0,-0.47563025210084037,-0.5501616031027796,-2.760180995475113,-1.6780866192630899,0.0
2019-09-05,1.0,-0.0,-0.4609395276407994,-0.5426291201661043,-2.782831559823514,-1.70205035037633,0.0
