Date,DEO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.26471583602192994,-0.2702885634997631,-0.023396430747016222,-0.40019854251742887,-0.2975881596462333,0.0
2018-10-22,1.0,-0.27530892448512584,-0.26327231121281464,-0.0,-0.4278260869565217,-0.3219450800915332,0.0
2018-10-23,1.0,-0.27372037100652696,-0.2637581587083476,-0.0,-0.429611817244933,-0.323073399748082,0.0
2018-10-24,1.0,-0.2731037638714106,-0.25971856766960305,-0.0,-0.43054570415284293,-0.3246996911108569,0.0
2018-10-25,1.0,-0.25962852597853603,-0.23713395917818655,-0.0,-0.4335357246880111,-0.31019649138529787,0.0
2018-10-26,1.0,-0.24795428266476918,-0.23067686560526549,-0.0,-0.4390732011029085,-0.3058792137329894,0.0
2018-10-29,1.0,-0.23193545527085735,-0.23900611756361378,-0.0,-0.4331501019593936,-0.3124390460147176,0.0
2018-10-30,1.0,-0.23404066609015722,-0.23918490432160358,-0.0,-0.4332246834741347,-0.3108938113927138,0.0
2018-10-31,1.0,-0.23712067748764998,-0.2275273465067043,-0.0,-0.4324276640790402,-0.3082877558221595,0.0
2018-11-01,1.0,-0.23268624815459532,-0.23065905735627876,-0.0,-0.43196791750214836,-0.308155036026706,0.0
2018-11-02,1.0,-0.23514308286516855,-0.2184427668539326,-0.0,-0.4351738061797753,-0.305762816011236,0.0
2018-11-05,1.0,-0.2383048013026449,-0.2120978744003873,-0.0,-0.4361439950710734,-0.3138670069973155,0.0
2018-11-06,1.0,-0.23146485803577363,-0.21085178535806903,-0.0,-0.4468825498149256,-0.3272823990956846,0.0
2018-11-07,1.0,-0.2313163317306627,-0.2107991934947821,-0.0,-0.4464582456295837,-0.32709990472603195,0.0
2018-11-08,1.0,-0.22231035318483267,-0.20964152730958205,-0.0,-0.4429682508207196,-0.3283539339458435,0.0
2018-11-09,1.0,-0.22285663896298583,-0.21009237009766096,-0.0,-0.44275919843036965,-0.328806684155993,0.0
2018-11-12,1.0,-0.22309942163481625,-0.1970180106876608,-0.0,-0.45101488795549005,-0.327996833285686,0.0
2018-11-13,1.0,-0.21011741085068308,-0.1917856051678233,-0.0,-0.4544978394657588,-0.32595696390380163,0.0
2018-11-14,1.0,-0.20996573324311935,-0.19198114237073574,-0.0,-0.45454743872361786,-0.3261016653207324,0.0
2018-11-15,1.0,-0.20984021101737405,-0.19240075861617945,-0.0,-0.457066248119809,-0.3206243323959627,0.0
2018-11-16,1.0,-0.20939249384652245,-0.1910736456903875,-0.0,-0.45649001285151064,-0.3212659827049163,0.0
2018-11-19,1.0,-0.20724925304778313,-0.19261553224434605,-0.0,-0.45859594792052866,-0.3224216518003184,0.0
2018-11-20,1.0,-0.19292723167766587,-0.18752170892671066,-0.0,-0.4609239319208059,-0.32951979854116015,0.0
2018-11-21,1.0,-0.19853004569359428,-0.18296835934132252,-0.0,-0.46137598068799035,-0.31244072764893527,0.0
2018-11-23,1.0,-0.19907397437277916,-0.17831377193926995,-0.0,-0.4632497038871541,-0.31291052008183484,0.0
2018-11-26,1.0,-0.19862645051561925,-0.1808004478029667,-0.0,-0.4619475123253461,-0.3115244676957523,0.0
2018-11-27,1.0,-0.19489907548424462,-0.18140672258092197,-0.0,-0.45981252279113666,-0.30892983547480646,0.0
2018-11-28,1.0,-0.19577343917614246,-0.1784595580347565,-0.0,-0.46129585925767,-0.3099549452907101,0.0
2018-11-29,1.0,-0.1781670355865827,-0.17327175208581644,-0.0,-0.46168908564617744,-0.3152562574493445,0.0
2018-11-30,1.0,-0.17801425987017136,-0.1731403639459402,-0.0,-0.4617856762796637,-0.3153985314462062,0.0
2018-12-03,1.0,-0.175889664566661,-0.1744636471990465,-0.0,-0.46241273625063856,-0.31561808275157505,0.0
2018-12-04,1.0,-0.17171738622608254,-0.17632568115695813,-0.0,-0.4607870203232178,-0.31478689290492473,0.0
2018-12-06,1.0,-0.1712127832220211,-0.143103842872896,-0.0,-0.4646609658157002,-0.3016249505856896,0.0
2018-12-07,1.0,-0.17135427501560224,-0.14283336800499272,-0.0,-0.46480133139172036,-0.30128978572914494,0.0
2018-12-10,1.0,-0.1635116144498636,-0.14170868810448872,-0.0,-0.46602463420682816,-0.2953831528478135,0.0
2018-12-11,1.0,-0.16450699568065802,-0.1415256163845661,-0.0,-0.46609626552586436,-0.2945419224171782,0.0
2018-12-12,1.0,-0.16534375129190956,-0.14151060399355078,-0.0,-0.466431022365538,-0.29376989540700316,0.0
2018-12-13,1.0,-0.16545379367376473,-0.14182344428364688,-0.0,-0.46617738267521186,-0.2939425263593136,0.0
2018-12-14,1.0,-0.16809623214765518,-0.1344067131017093,-0.0,-0.47039249323109356,-0.29392555236343343,0.0
2018-12-17,1.0,-0.1678756690846715,-0.13373426746853495,-0.0,-0.4716762766858867,-0.2933845867691735,0.0
2018-12-18,1.0,-0.16252826310380267,-0.1271120246659815,-0.0,-0.47103802672148,-0.29479958890030833,0.0
2018-12-19,1.0,-0.16216493997697748,-0.1273022529189278,-0.0,-0.4712218385134024,-0.2949144877487255,0.0
2018-12-20,1.0,-0.16103135431813062,-0.12054311986729198,-0.0,-0.474226381863237,-0.2921624444489955,0.0
2018-12-21,1.0,-0.1591581180021618,-0.12079619847857566,-0.0,-0.4784124977056269,-0.2810556156058165,0.0
2018-12-24,1.0,-0.15229435999431737,-0.1115621131248351,-0.0,-0.47750289205041296,-0.28814969658839523,0.0
2018-12-26,1.0,-0.15318659592067302,-0.1125345491960377,-0.0,-0.46930417414812275,-0.28244598220590317,0.0
2018-12-27,1.0,-0.13382555621185271,-0.10143729080527664,-0.0,-0.44288245717660957,-0.29074620988383537,0.0
2018-12-28,1.0,-0.1330171412827426,-0.10208017633282822,-0.0,-0.44278039084486254,-0.2901029264164683,0.0
2018-12-31,1.0,-0.13296333471098779,-0.10237940603412647,-0.0,-0.4426600539253312,-0.29007498376335833,0.0
2019-01-02,1.0,-0.13221612478118053,-0.10210263370114671,-0.0,-0.4421628213449775,-0.2904152160657737,0.0
2019-01-03,1.0,-0.14245732981197523,-0.10067405100713468,-0.0,-0.45325002956364063,-0.2745279672040679,0.0
2019-01-04,1.0,-0.13196544276457886,-0.10339681916355782,-0.0,-0.4504221480463381,-0.2776948753190654,0.0
2019-01-07,1.0,-0.12483523299992245,-0.09157168333721019,-0.0,-0.4514034271536016,-0.27062495153911764,0.0
2019-01-08,1.0,-0.1268314397971626,-0.08218011496700021,-0.0,-0.45758414461842184,-0.2688756846730021,0.0
2019-01-09,1.0,-0.12718397706581952,-0.08404679812497577,-0.0,-0.45769573470731795,-0.26808197419904695,0.0
2019-01-10,1.0,-0.1282483903498565,-0.08127763555969282,-0.0,-0.46243503219300286,-0.26737646419982936,0.0
2019-01-11,1.0,-0.1298103086371764,-0.0761680789862396,-0.0,-0.4642968203374018,-0.2732838373629791,0.0
2019-01-14,1.0,-0.1276632834895793,-0.0749593243976137,-0.0,-0.4567676454637019,-0.2775431936158674,0.0
2019-01-15,1.0,-0.12464589235127481,-0.07444992044704879,-0.0,-0.4551592999340293,-0.28608017385230317,0.0
2019-01-16,1.0,-0.1207885860504788,-0.07728841158453845,-0.0,-0.4516729345171171,-0.2887411313146978,0.0
2019-01-17,1.0,-0.12234217820246931,-0.07473882115790902,-0.0,-0.452290039346423,-0.2888763979609637,0.0
2019-01-18,1.0,-0.12198642428025278,-0.07932823593664663,-0.0,-0.4516852617617227,-0.29753452445970197,0.0
2019-01-22,1.0,-0.04365384976614009,-0.0,-0.0,-0.5786952683284182,-0.25604372898548,0.0
2019-01-23,1.0,-0.034918667117472484,-0.0,-0.0,-0.5898606258687403,-0.253578271159698,0.0
2019-01-24,1.0,-0.034209538114908004,-0.0,-0.0,-0.5876830642132933,-0.25567029665790464,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.6960013638171727,-0.19818915386509575,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.7049062185893911,-0.19158337916516527,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.7016165755919855,-0.19577261687917427,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.7004725485358586,-0.19731273603704477,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.693776547330097,-0.2024613167475728,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.7467605467132123,-0.22552906139676152,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.752363471292952,-0.22132749126650486,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.7541281145810729,-0.21866677188344613,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.75177976296121,-0.22025675915517953,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.7624069356399471,-0.21243359598712405,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.7827736072698538,-0.19273014618727774,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.7889337769328264,-0.19142110266159695,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.7835491843796342,-0.19369253583786455,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.7810767622166546,-0.19173785239401056,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.7754759127839168,-0.20131654377606895,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.7752475834667616,-0.20146672201466723,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.7768136613970443,-0.20422758429414795,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.7765013468546982,-0.20416732688955794,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.7778481764542827,-0.20211460024551542,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.7680674254657162,-0.20113426017092667,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.7724812327143422,-0.20302252074278943,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.7766660075143365,-0.20079098279612417,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.7717852980106285,-0.20375748236828067,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.7658753709198813,-0.2123639960435213,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.7682707332027928,-0.2096164876678732,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.7676364139786009,-0.2100943377568578,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.7722878199540376,-0.208851731515968,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.7757722256345229,-0.205563590973034,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.7872441318264444,-0.18857188018651702,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.8140588667845856,-0.17334101794622098,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.8106269755531549,-0.1899331812907614,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.812678320273257,-0.19656419529837252,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.8108505580402112,-0.20373504170192192,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.8132168323792307,-0.19542030732148238,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.8137422719858227,-0.2000724973316954,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.8150429567190792,-0.21121737720862377,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.8148283492701545,-0.21536025336500395,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.8124003471451349,-0.2058853210083355,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.8159945235266877,-0.19741478245112448,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.8284129105414489,-0.19645243591301176,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.8246192179399591,-0.1847847928304465,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.826745519280671,-0.1848007563413996,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.8255664211839511,-0.1865869853917663,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.8252062864405754,-0.1922650150301612,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.8244407237810906,-0.1927863958203054,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.8234451883520207,-0.19317173509720095,0.0
2019-04-02,1.0,-0.0,-0.0,-0.019347717009533364,-0.8249272453587556,-0.16276969392875063,0.0
2019-04-03,1.0,-0.0,-0.0,-0.019047427894747407,-0.8269473937739598,-0.16111033057021856,0.0
2019-04-04,1.0,-0.0,-0.0,-0.02044258805574521,-0.8311377966986626,-0.15653239085907067,0.0
2019-04-05,1.0,-0.0,-0.0,-0.02635326206855057,-0.8264776077495437,-0.15274463007159905,0.0
2019-04-08,1.0,-0.0,-0.0,-0.025656958447754015,-0.8264346850007016,-0.15233819078353944,0.0
2019-04-09,1.0,-0.0,-0.0,-0.032886943602304895,-0.8345614070311401,-0.14030156403718352,0.0
2019-04-10,1.0,-0.0,-0.0,-0.035708554004172686,-0.8338950409244102,-0.13649494463168033,0.0
2019-04-11,1.0,-0.0,-0.0,-0.035970646027990535,-0.8336407747523759,-0.1354413121065084,0.0
2019-04-12,1.0,-0.0,-0.0,-0.03638182909745848,-0.8289173504102463,-0.13592155293175906,0.0
2019-04-15,1.0,-0.0,-0.0,-0.03741945811822148,-0.8229679433305319,-0.14063312922719812,0.0
2019-04-16,1.0,-0.0,-0.0,-0.04141076679936784,-0.8197131254126073,-0.13939624302318604,0.0
2019-04-17,1.0,-0.0,-0.0,-0.04893259774526265,-0.8222195570480532,-0.12774846086191732,0.0
2019-04-18,1.0,-0.0,-0.0,-0.04432492952396185,-0.8187816142511546,-0.13621368734630224,0.0
2019-04-22,1.0,-0.0,-0.0,-0.04599700149925037,-0.8156921539230386,-0.1373113443278361,0.0
2019-04-23,1.0,-0.0,-0.0,-0.04786659735274123,-0.8135522053824928,-0.13804134842244173,0.0
2019-04-24,1.0,-0.0,-0.0,-0.04749245437646165,-0.8132483159767335,-0.13811989046353113,0.0
2019-04-25,1.0,-0.0,-0.0,-0.05319893602127958,-0.8133637327253456,-0.13339733205335894,0.0
2019-04-26,1.0,-0.0,-0.0,-0.051167541154323704,-0.8170985701125485,-0.1343773781391437,0.0
2019-04-29,1.0,-0.0,-0.0,-0.054796444551455686,-0.8220871205281004,-0.12957723870864182,0.0
2019-04-30,1.0,-0.0,-0.0,-0.05597351790550707,-0.8216270438358912,-0.12861871802588024,0.0
2019-05-01,1.0,-0.0,-0.0,-0.06615130651850062,-0.8124773523372388,-0.13447678866207674,0.0
2019-05-02,1.0,-0.0,-0.0,-0.06558036612351639,-0.8179641923154296,-0.12814323073828204,0.0
2019-05-03,1.0,-0.0,-0.0,-0.06549295774647888,-0.8196177062374246,-0.12696177062374248,0.0
2019-05-06,1.0,-0.0,-0.0,-0.06451418104229152,-0.8230640713379899,-0.12534471305783126,0.0
2019-05-07,1.0,-0.0,-0.0,-0.06295228688342841,-0.8271079844383077,-0.12570299743998065,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0839558232931727,-0.7820883534136546,-0.1419879518072289,0.0
2019-05-09,1.0,-0.0,-0.0,-0.08838626884825153,-0.7852903432787937,-0.13145652871350658,0.0
2019-05-10,1.0,-0.0,-0.0,-0.08903794173590951,-0.7879667634397838,-0.1252177395134648,0.0
2019-05-13,1.0,-0.0,-0.0,-0.08813342142671231,-0.7889162512262998,-0.1250525557090516,0.0
2019-05-14,1.0,-0.0,-0.0,-0.11951108200884972,-0.7510367680615909,-0.11369724388356449,0.0
2019-05-15,1.0,-0.0,-0.0,-0.1250868520834574,-0.7555039406031009,-0.10459968633990431,0.0
2019-05-16,1.0,-0.0,-0.0,-0.1289963858771198,-0.7528098812502482,-0.1039755351681957,0.0
2019-05-17,1.0,-0.0,-0.0,-0.14317988149263786,-0.7269574522898872,-0.11159112978339708,0.0
2019-05-20,1.0,-0.0,-0.0,-0.14015943802044278,-0.7261533604325348,-0.10693002880934528,0.0
2019-05-21,1.0,-0.0,-0.0,-0.14382589496924775,-0.7207656521053463,-0.1067063554644378,0.0
2019-05-22,1.0,-0.0,-0.0,-0.14948098248931435,-0.7179775059583604,-0.10224743445803541,0.0
2019-05-23,1.0,-0.0,-0.0,-0.13186856379215472,-0.7200102193223803,-0.11337552079239054,0.0
2019-05-24,1.0,-0.0,-0.0,-0.13453230378262146,-0.7127553513830516,-0.10755546867363895,0.0
2019-05-28,1.0,-0.0,-0.0,-0.1357155430381975,-0.7134307340256997,-0.10671047741985956,0.0
2019-05-29,1.0,-0.0,-0.0,-0.13758101038494575,-0.7150581713125636,-0.0994182868743656,0.0
2019-05-30,1.0,-0.0,-0.0,-0.1332720588235294,-0.7230131414267834,-0.0992842615769712,0.0
2019-05-31,1.0,-0.0,-0.0,-0.14024438004229656,-0.726580245946581,-0.091348789848829,0.0
2019-06-03,1.0,-0.0,-0.0,-0.14401828803657607,-0.726656376389676,-0.08315585861940955,0.0
2019-06-04,1.0,-0.0,-0.0,-0.143813750681305,-0.702542240909445,-0.10022969711126685,0.0
2019-06-05,1.0,-0.0,-0.0,-0.157902873596537,-0.7196745705065029,-0.05490173343382226,0.0
2019-06-06,1.0,-0.0,-0.0,-0.16565863461575622,-0.7173774419817974,-0.049293733454426,0.0
2019-06-07,1.0,-0.0,-0.0,-0.17065908783326567,-0.7099936198596369,-0.052742493668194036,0.0
2019-06-10,1.0,-0.0,-0.0,-0.1799540016621248,-0.7009914767785702,-0.05173846659322394,0.0
2019-06-11,1.0,-0.0,-0.0,-0.17377244817431137,-0.7105653186533982,-0.04047889438530979,0.0
2019-06-12,1.0,-0.0,-0.0,-0.17526705803098838,-0.7094793571359831,-0.03999615051486864,0.0
2019-06-13,1.0,-0.0,-0.0,-0.18428100734118194,-0.705601263993526,-0.036956396076995704,0.0
2019-06-14,1.0,-0.0,-0.0,-0.18401909087410032,-0.7080173973288173,-0.03244678803741196,0.0
2019-06-17,1.0,-0.0,-0.0,-0.18446134591316068,-0.7067680754789641,-0.03425435640704727,0.0
2019-06-18,1.0,-0.0,-0.0,-0.18986928104575163,-0.6962898885044213,-0.03617839292579777,0.0
2019-06-19,1.0,-0.0,-0.0,-0.2024639791538933,-0.6852582771305947,-0.028280196198651134,0.0
2019-06-20,1.0,-0.0,-0.0,-0.20784914329472576,-0.6798889633387576,-0.02668708720206758,0.0
2019-06-21,1.0,-0.0,-0.0,-0.2083133891133278,-0.6771908326791629,-0.029121752283214303,0.0
2019-06-24,1.0,-0.0,-0.0,-0.21169521106231182,-0.669856734623425,-0.03632458142344795,0.0
2019-06-25,1.0,-0.0,-0.0,-0.21461897356143078,-0.6730987078317301,-0.032275406562602,0.0
2019-06-26,1.0,-0.0,-0.0,-0.21528603767793425,-0.6718336338871198,-0.03130875187046772,0.0
2019-06-27,1.0,-0.0,-0.0,-0.21871522314747305,-0.675198587819947,-0.024809087071645114,0.0
2019-06-28,1.0,-0.0,-0.0,-0.22055214723926383,-0.6760736196319019,-0.020532975460122702,0.0
2019-07-01,1.0,-0.0,-0.0,-0.22273231569685145,-0.6716592065496002,-0.018439879107846512,0.0
2019-07-02,1.0,-0.0,-0.0,-0.21849301969783896,-0.6684452094090648,-0.025473321858864025,0.0
2019-07-03,1.0,-0.0,-0.0,-0.2245293147743395,-0.6731469764944975,-0.019575137083477127,0.0
2019-07-05,1.0,-0.0,-0.0,-0.2280244024095461,-0.6725242681195565,-0.017879752906419064,0.0
2019-07-08,1.0,-0.0,-0.0,-0.2284255188434734,-0.6720486877723807,-0.019390634899303087,0.0
2019-07-09,1.0,-0.0,-0.0,-0.2286348926718113,-0.6669092162457155,-0.01932098883633648,0.0
2019-07-10,1.0,-0.0,-0.0,-0.22315761213492627,-0.6739026214355572,-0.02059562390933323,0.0
2019-07-11,1.0,-0.0,-0.0,-0.2214600498179728,-0.6729641693811074,-0.02165165740563326,0.0
2019-07-12,1.0,-0.0,-0.0,-0.21991084695393762,-0.651541128509925,-0.033508591458071404,0.0
2019-07-15,1.0,-0.0,-0.0,-0.23382125613084223,-0.6579324032901391,-0.01666062329433768,0.0
2019-07-16,1.0,-0.0,-0.0,-0.2277392034182817,-0.6572752937585837,-0.022508774607050204,0.0
2019-07-17,1.0,-0.0,-0.0,-0.22796207626714485,-0.6574082905705729,-0.022281146868621354,0.0
2019-07-18,1.0,-0.0,-0.0,-0.23145960365853654,-0.6559260670731707,-0.01808307926829268,0.0
2019-07-19,1.0,-0.0,-0.0,-0.23525264842618704,-0.6523321393186495,-0.017757792851154638,0.0
2019-07-22,1.0,-0.0,-0.0,-0.23456037782559847,-0.6512540229666166,-0.018567538230085126,0.0
2019-07-23,1.0,-0.0,-0.0,-0.2344609644196539,-0.6500980410820689,-0.019151325934245844,0.0
2019-07-24,1.0,-0.0,-0.0,-0.24045649072753209,-0.647208749405611,-0.014379457917261054,0.0
2019-07-25,1.0,-0.0,-0.0,-0.2453835903293356,-0.6582714639253759,-0.0,0.0
2019-07-26,1.0,-0.0,-0.0,-0.2407955418908532,-0.6737125288239816,-0.007109915449654113,0.0
2019-07-29,1.0,-0.0,-0.0,-0.24271658082865705,-0.6726304865862095,-0.0063994157890691055,0.0
2019-07-30,1.0,-0.0,-0.0,-0.2437875306520438,-0.6720665752736962,-0.014983298256453826,0.0
2019-07-31,1.0,-0.0,-0.0,-0.24407152788506103,-0.6716360265719141,-0.015390854317936043,0.0
2019-08-01,1.0,-0.0,-0.0,-0.2362493754083868,-0.6735980320559634,-0.011972940769496867,0.0
2019-08-02,1.0,-0.0,-0.0,-0.250240153698367,-0.6709894332372719,-0.0,0.0
2019-08-05,1.0,-0.0,-0.0,-0.252994673998731,-0.6697494664385009,-0.0,0.0
2019-08-06,1.0,-0.0,-0.0,-0.2552845217124914,-0.6556444818871104,-0.003752776288580838,0.0
2019-08-07,1.0,-0.0,-0.0,-0.2499761272702966,-0.6492809533813334,-0.010580393804549186,0.0
2019-08-08,1.0,-0.0,-0.0,-0.2524882037175005,-0.6491107417808089,-0.00874930750568323,0.0
2019-08-09,1.0,-0.0,-0.0,-0.252806107914079,-0.6371336865895579,-0.009268227831272671,0.0
2019-08-12,1.0,-0.0,-0.0,-0.2565508604823255,-0.6396979299091133,-0.0011764036202872702,0.0
2019-08-13,1.0,-0.0,-0.0,-0.25467639533781866,-0.6405192836160334,-0.0,0.0
2019-08-14,1.0,-0.0,-0.0,-0.2569200558891281,-0.6312261621539972,-0.0,0.0
2019-08-15,1.0,-0.0,-0.0,-0.26260775257577745,-0.6072851025636231,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.2651571996698432,-0.6107338485780747,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.2680942584626894,-0.602132036656069,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.27234360410831,-0.5950513538748833,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.2799768583319336,-0.5862866954071253,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.2790988502314469,-0.5873898760639091,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.27870871431237165,-0.5873110654972943,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.27790145443751857,-0.5772484416740873,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.2779383429672447,-0.5747369201126427,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.28464974882755295,-0.5690029102637775,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.28585461689587427,-0.5675760833302442,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.2848971734261333,-0.5661662625178165,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.27958361067968346,-0.5693735670438577,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.28579120328252355,-0.5708397541820612,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.28039601023397237,-0.5735844858912085,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.3056974311615372,-0.5790158125859891,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.30443479901868276,-0.5827137195697301,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.3330688880074044,-0.5558451861506204,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.351234743116662,-0.5410918724571862,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.3490453573523568,-0.5432096429314814,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.3483953981229186,-0.5438237965485923,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.3590114068441065,-0.54212927756654,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.3579135324063521,-0.5416381733910797,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.3634374643278414,-0.5390776606674023,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.36350487210718635,-0.5396619975639464,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.35981823712829875,-0.5414670317134382,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.3588347296268088,-0.5452018278750952,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.36962930558989676,-0.5323430397322024,-0.0,0.0
