Date,IWF,IWM,MTUM,SPY,TALO,VLUE,VXX
2019-05-10,-0.0,-0.611134676564157,-0.0,-1.8885471898197244,1.0,-1.8025980911983033,0.0
2019-05-13,-0.0,-0.6112967382657121,-0.0,-1.8836913285600636,1.0,-1.8086449217714133,0.0
2019-05-14,-0.0,-0.5244260404654576,-0.0,-1.9150854387252334,1.0,-1.8021805220673026,0.0
2019-05-15,-0.0,-0.5221721354439669,-0.0,-1.9330642625013104,1.0,-1.7864031869168675,0.0
2019-05-16,-0.0,-0.5213344488600711,-0.0,-1.9239175904622463,1.0,-1.7837272537126123,0.0
2019-05-17,-0.0,-0.5161492959221065,-0.0,-1.9117416112652463,1.0,-1.806888970318798,0.0
2019-05-20,-0.0,-0.5145303580695382,-0.0,-1.8830306175402178,1.0,-1.7918526206538659,0.0
2019-05-21,-0.0,-0.5179885951270088,-0.0,-1.8754795230689476,1.0,-1.7905650596163816,0.0
2019-05-22,-0.0,-0.5103394661829489,-0.0,-1.8791396734905415,1.0,-1.793262503239181,0.0
2019-05-23,-0.0,-0.523183965938003,-0.0,-1.8676462952385897,1.0,-1.80154732852173,0.0
2019-05-24,-0.0,-0.5361169102296451,-0.0,-1.881106471816284,1.0,-1.8019832985386222,0.0
2019-05-28,-0.0,-0.5333924195818779,-0.0,-1.8816015849017256,1.0,-1.7984985141546321,0.0
2019-05-29,-0.0,-0.54623991673172,-0.0,-1.8881082487639866,1.0,-1.7699193338537602,0.0
2019-05-30,-0.0,-0.5406554656710226,-0.0,-1.8738850860817258,1.0,-1.7711055797552375,0.0
2019-05-31,-0.0,-0.5451527568857306,-0.0,-1.867472379272784,1.0,-1.7743140204367447,0.0
2019-06-03,-0.0,-0.5469347668768738,-0.0,-1.8680864261346015,1.0,-1.75405768634343,0.0
2019-06-04,-0.0,-0.5467942088934851,-0.0,-1.861789038262668,1.0,-1.7620475698035163,0.0
2019-06-05,-0.0,-0.5329442481953617,-0.0,-1.9139917063431118,1.0,-1.6726053345620233,0.0
2019-06-06,-0.0,-0.574537710367754,-0.0,-1.8536255973405362,1.0,-1.7661022231456471,0.0
2019-06-07,-0.0,-0.5814542821679768,-0.0,-1.8355916425320646,1.0,-1.7547062474141497,0.0
2019-06-10,-0.0,-0.6095561066963607,-0.0,-1.7244520929290885,1.0,-1.7275396062155186,0.0
2019-06-11,-0.0,-0.6144823033565227,-0.0,-1.7399075813740923,1.0,-1.7235565937135022,0.0
2019-06-12,-0.0,-0.608706682226394,-0.0,-1.7385458420011164,1.0,-1.7265716170277539,0.0
2019-06-13,-0.0,-0.6321757258351552,-0.0,-1.7303096557685462,1.0,-1.7221742004372806,0.0
2019-06-14,-0.0,-0.6362622884362016,-0.0,-1.7348738218303437,1.0,-1.6962602614776527,0.0
2019-06-17,-0.0,-0.629002837454398,-0.0,-1.746453182002432,1.0,-1.691426834211593,0.0
2019-06-18,-0.0,-0.6495357921972502,-0.0,-1.743189082238344,1.0,-1.6805337121404291,0.0
2019-06-19,-0.0,-0.6120720084715849,-0.0,-1.7472643840451818,1.0,-1.683273662447683,0.0
2019-06-20,-0.0,-0.6157442699598517,-0.0,-1.7659196015652794,1.0,-1.700411648117091,0.0
2019-06-21,-0.0,-0.6143877551020408,-0.0,-1.7861224489795917,1.0,-1.701530612244898,0.0
2019-06-24,-0.0,-0.6104897604820999,-0.0,-1.7869363158163525,1.0,-1.709514325111077,0.0
2019-06-25,-0.0,-0.6173534681341183,-0.0,-1.7867417455848478,1.0,-1.7149731251599691,0.0
2019-06-26,-0.0,-0.6158061872567098,-0.0,-1.7643925425117803,1.0,-1.7416513009629175,0.0
2019-06-27,-0.0,-0.6001332376755151,-0.0,-1.7709336886338012,1.0,-1.7535103002972223,0.0
2019-06-28,-0.0,-0.6076007795671352,-0.0,-1.7663862960303622,1.0,-1.7547440763155198,0.0
2019-07-01,-0.0,-0.602418280561533,-0.0,-1.7667281483758583,1.0,-1.7542781022645764,0.0
2019-07-02,-0.0,-0.5933488012374323,-0.0,-1.802010827532869,1.0,-1.7606084042278936,0.0
2019-07-03,-0.0,-0.6032482598607889,-0.0,-1.7904614591389534,1.0,-1.762309873678783,0.0
2019-07-05,-0.0,-0.5640841087861806,-0.0,-1.801655441879595,1.0,-1.7753842990077633,0.0
2019-07-08,-0.0,-0.5754129573406062,-0.0,-1.7875263726650543,1.0,-1.7829465342458704,0.0
2019-07-09,-0.0,-0.5626479975290848,-0.0,-1.7926490270771132,1.0,-1.7924431174714301,0.0
2019-07-10,-0.0,-0.5664314048735254,-0.0,-1.7872855597341715,1.0,-1.7980526505589614,0.0
2019-07-11,-0.0,-0.5606209066061575,-0.0,-1.8016605641792585,1.0,-1.7947501418183693,0.0
2019-07-12,-0.0,-0.585517134439448,-0.0,-1.8017263658448337,1.0,-1.7814648265881017,0.0
2019-07-15,-0.0,-0.5879952476884136,-0.0,-1.8185856707474557,1.0,-1.7590268092360142,0.0
2019-07-16,-0.0,-0.6323521961598865,-0.0,-1.8065758143776278,1.0,-1.6271847611327825,0.0
2019-07-17,-0.0,-0.6395154341324953,-0.0,-1.8058695321607785,1.0,-1.6232449693344821,0.0
2019-07-18,-0.0,-0.634572301425662,-0.0,-1.8188900203665987,1.0,-1.638187372708758,0.0
2019-07-19,-0.0,-0.6373917473255222,-0.0,-1.8248089658685684,1.0,-1.6320427916454405,0.0
2019-07-22,-0.0,-0.6031195840554593,-0.0,-1.8149148740952186,1.0,-1.679325109593231,0.0
2019-07-23,-0.0,-0.6108047385620916,-0.0,-1.8121936274509804,1.0,-1.6831597222222223,0.0
2019-07-24,-0.0,-0.6123164473349931,-0.0,-1.8050912047152075,1.0,-1.6635841674711649,0.0
2019-07-25,-0.0,-0.5979099025974026,-0.0,-1.8185876623376624,1.0,-1.6565543831168832,0.0
2019-07-26,-0.0,-0.6120152091254752,-0.0,-1.8087705956907476,1.0,-1.6489226869455005,0.0
2019-07-29,-0.0,-0.5737546430570396,-0.0,-1.8193151172848927,1.0,-1.6951610441154021,0.0
2019-07-30,-0.0,-0.599979512395001,-0.0,-1.836713788158164,1.0,-1.6852079491907395,0.0
2019-07-31,-0.0,-0.6697365713109693,-0.0,-1.81580572134184,1.0,-1.6595492899773616,0.0
2019-08-01,-0.0,-0.6896250642013354,-0.0,-1.8054956343091935,1.0,-1.6409347714432458,0.0
2019-08-02,-0.0,-0.6761646082099113,-0.0,-1.7894224363245015,1.0,-1.65925280582176,0.0
2019-08-05,-0.0,-0.6702334630350195,-0.0,-1.7923919721482697,1.0,-1.657126766332173,0.0
2019-08-06,-0.0,-0.6683054078458915,-0.0,-1.6905287448580317,1.0,-1.657720477576001,0.0
2019-08-07,-0.0,-0.6885975884324812,-0.0,-1.651273327662981,1.0,-1.663381197778556,0.0
2019-08-08,-0.0,-0.6745951925978074,-0.0,-1.6607160816654931,1.0,-1.6933521070099566,0.0
2019-08-09,-0.0,-0.6817032466875695,-0.0,-1.6810458177404672,1.0,-1.6944472539698596,0.0
2019-08-12,-0.0,-0.6747042766151047,-0.0,-1.7132746941664139,1.0,-1.667121625720352,0.0
2019-08-13,-0.0,-0.7106399880840077,-0.0,-1.6542376247455437,1.0,-1.6001191599225462,0.0
2019-08-14,-0.0,-0.7304283238425353,-0.0,-1.6302054964100026,1.0,-1.5910373854914583,0.0
2019-08-15,-0.0,-0.7712784077084043,-0.0,-1.5996398851525622,1.0,-1.4955472285755997,0.0
2019-08-16,-0.0,-0.7761084825130482,-0.0,-1.589971220916053,1.0,-1.511779913174967,0.0
2019-08-19,-0.0,-0.7529623154623155,-0.0,-1.6008158508158508,1.0,-1.50247668997669,0.0
2019-08-20,-0.0,-0.7428404726017407,-0.0,-1.6060679729664025,1.0,-1.5132493800748774,0.0
2019-08-21,-0.0,-0.7635121951219512,-0.0,-1.630829268292683,1.0,-1.4836585365853658,0.0
2019-08-22,-0.0,-0.7674531981279251,-0.0,-1.6278276131045242,1.0,-1.4799141965678628,0.0
2019-08-23,-0.0,-0.7617841838722245,-0.0,-1.6249026100506427,1.0,-1.4828593689131284,0.0
2019-08-26,-0.0,-0.7397615843107095,-0.0,-1.6069986541049799,1.0,-1.4600076908286868,0.0
2019-08-27,-0.0,-0.7311983073668012,-0.0,-1.5986247355260628,1.0,-1.478793998845932,0.0
2019-08-28,-0.0,-0.7445968712394705,-0.0,-1.5869073405535499,1.0,-1.481925391095066,0.0
2019-08-29,-0.0,-0.7106547960941987,-0.0,-1.577589507945625,1.0,-1.4983247175952517,0.0
2019-08-30,-0.0,-0.6960255737392052,-0.0,-1.5882914261176584,1.0,-1.4869030010973805,0.0
2019-09-03,-0.0,-0.6926697090701655,-0.0,-1.5977847499524627,1.0,-1.463301007796159,0.0
2019-09-04,-0.0,-0.6668407310704961,-0.0,-1.6012342748635175,1.0,-1.4791360075955378,0.0
2019-09-05,-0.0,-0.6761737812100251,-0.0,-1.5974795091675746,1.0,-1.4641114322262758,0.0
2019-09-06,-0.0,-0.679664039039039,-0.0,-1.5746058558558558,1.0,-1.4379222972972974,0.0
2019-09-09,-0.0,-0.6819695193434936,-0.0,-1.5700351699882766,1.0,-1.437327080890973,0.0
2019-09-10,-0.0,-0.6904907255224231,-0.0,-1.5081474524536276,1.0,-1.4972528762620334,0.0
2019-09-11,-0.0,-0.6768739432650761,-0.0,-1.5411422130377606,1.0,-1.4785835055419876,0.0
2019-09-12,-0.0,-0.657732926543065,-0.0,-1.5530157240084488,1.0,-1.4829852147383245,0.0
2019-09-13,-0.0,-0.6546681134122754,-0.0,-1.5442751332735767,1.0,-1.5187054771901685,0.0
2019-09-16,-0.0,-0.6556579258209307,-0.0,-1.5457595086227263,1.0,-1.5234112922277343,0.0
2019-09-17,-0.0,-0.8208790658046408,-0.0,-1.6950333283215555,1.0,-1.4958652834160275,0.0
2019-09-18,-0.0,-0.8338508526342581,-0.0,-1.7060320692288113,1.0,-1.550419954186816,0.0
2019-09-19,-0.0,-0.8382645006874778,-0.0,-1.7002087895299691,1.0,-1.5539542700005091,0.0
2019-09-20,-0.0,-0.8536920960097845,-0.0,-1.699179534220048,1.0,-1.5431891148142485,0.0
2019-09-23,-0.0,-0.8689803881301981,-0.0,-1.6964780778313995,1.0,-1.5685388643597906,0.0
2019-09-24,-0.0,-0.8671389701730069,-0.0,-1.695518250423533,1.0,-1.57107654397043,0.0
2019-09-25,-0.0,-0.8783309233629416,-0.0,-1.6968085106382977,1.0,-1.5890828341251806,0.0
2019-09-26,-0.0,-0.8457455195248857,-0.0,-1.835707152993115,1.0,-1.57423661113155,0.0
2019-09-27,-0.0,-0.8377258235919234,-0.0,-1.8700850159404887,1.0,-1.6056854410201913,0.0
2019-09-30,-0.0,-0.7953309881675726,-0.0,-1.9050740859183457,1.0,-1.6295171090502079,0.0
2019-10-01,-0.0,-0.7957859746944028,-0.0,-1.9301415397812567,1.0,-1.6354278361569805,0.0
2019-10-02,-0.0,-0.8554016323024056,-0.0,-1.9455004295532647,1.0,-1.5685137457044673,0.0
2019-10-03,-0.0,-0.8870599479636807,-0.0,-1.9052195614081666,1.0,-1.5174958848829183,0.0
2019-10-04,-0.0,-0.9151450625499069,-0.0,-1.8952887942507322,1.0,-1.512962470055896,0.0
2019-10-07,-0.0,-0.9486241450612375,-0.0,-1.8536662955304597,1.0,-1.4996553735220826,0.0
2019-10-08,-0.0,-0.9492945793995968,-0.0,-1.8536650047735228,1.0,-1.5009547045719742,0.0
2019-10-09,-0.0,-0.9495802755926297,-0.0,-1.8428805237315875,1.0,-1.4870914946412543,0.0
2019-10-10,-0.0,-1.011157826649418,-0.0,-1.858775334195774,1.0,-1.5203751617076326,0.0
2019-10-11,-0.0,-1.0356601731601733,-0.0,-1.84724025974026,1.0,-1.5283008658008659,0.0
2019-10-14,-0.0,-1.0117174785722036,-0.0,-1.9058261907345124,1.0,-1.5072149289356622,0.0
2019-10-15,-0.0,-1.0067549310997028,-0.0,-1.8736017292623617,1.0,-1.5235882194001622,0.0
2019-10-16,-0.0,-1.0441764896723262,-0.0,-1.8666594571212287,1.0,-1.4963231318265382,0.0
2019-10-17,-0.0,-1.0357355568790947,-0.0,-1.8754669987546702,1.0,-1.5032216145974335,0.0
2019-10-18,-0.0,-1.1034744019915574,-0.0,-1.8176209546487714,1.0,-1.4907457517047298,0.0
2019-10-21,-0.0,-1.1214786832164059,-0.0,-1.802860226659471,1.0,-1.4723151645979493,0.0
2019-10-22,-0.0,-1.1176185083319852,-0.0,-1.804023081486275,1.0,-1.4712290352154451,0.0
2019-10-23,-0.0,-1.1139576450197692,-0.0,-1.7862210908303096,1.0,-1.5161133076964741,0.0
2019-10-24,-0.0,-1.0966664871560128,-0.0,-1.818676288437719,1.0,-1.4699768431256395,0.0
2019-10-25,-0.0,-1.0985187180177753,-0.0,-1.807971990304336,1.0,-1.4799892270401291,0.0
2019-10-28,-0.0,-1.118974358974359,-0.0,-1.8012415654520917,1.0,-1.4779487179487178,0.0
2019-10-29,-0.0,-1.1218756792001738,-0.0,-1.8365572701586612,1.0,-1.475168441643121,0.0
2019-10-30,-0.0,-1.1783271962125197,-0.17143024139341867,-1.9459933368402598,1.0,-1.5491846396633353,0.0
2019-10-31,-0.0,-1.1764602495752532,-0.1768703497568692,-1.9250688382447712,1.0,-1.580174585505888,0.0
2019-11-01,-0.0,-1.1931383510857412,-0.1967280644971459,-1.921379391514153,1.0,-1.5735891249337965,0.0
2019-11-04,-0.0,-1.1963740905890636,-0.15853086130016428,-1.942267073456935,1.0,-1.570053977939451,0.0
2019-11-05,-0.0,-1.228982759642159,-0.3071271994786421,-1.876059008235085,1.0,-1.5123526275253274,0.0
2019-11-06,-0.0,-1.2331700985308869,-0.2891616024544221,-1.8704348339135053,1.0,-1.5072865655790901,0.0
2019-11-07,-0.0,-1.227181603773585,-0.28879716981132075,-1.8714033018867924,1.0,-1.5088443396226416,0.0
2019-11-08,-0.0,-1.2187260168841136,-0.29375996221736816,-1.876320916228821,1.0,-1.5147293228643954,0.0
2019-11-11,-0.0,-1.1981923054052448,-0.3467919367306892,-1.8697151691740501,1.0,-1.5316049235892255,0.0
2019-11-12,-0.0,-1.1722784057108864,-0.3453896490184414,-1.88691255205235,1.0,-1.5442593694229625,0.0
2019-11-13,-0.0,-1.187144757528117,-0.4837344297980409,-1.844963115249728,1.0,-1.5308380698996251,0.0
2019-11-14,-0.0,-1.1833141750862122,-0.4937987779054994,-1.8383447274487268,1.0,-1.5345150946820738,0.0
2019-11-15,-0.0,-1.1785454985479185,-0.5162149080348499,-1.820546950629235,1.0,-1.5350314617618586,0.0
2019-11-18,-0.0,-1.1856229646604752,-0.5149559763599083,-1.8055723073211918,1.0,-1.524484380653721,0.0
2019-11-19,-0.0,-1.2901982721113803,-0.5227795388153397,-1.8441792529057117,1.0,-1.5582696252097705,0.0
2019-11-20,-0.0,-1.295082986262199,-0.5263256045253931,-1.842295020824268,1.0,-1.5524958040653942,0.0
2019-11-21,-0.0,-1.2538850284270373,-0.6457359444093493,-1.8104232469993684,1.0,-1.6070120025268477,0.0
2019-11-22,-0.0,-1.2430481451258553,-0.653631284916201,-1.8087376812503924,1.0,-1.5716527524951351,0.0
2019-11-25,-0.0,-1.2434777142138682,-0.6594581002074559,-1.8134154774627522,1.0,-1.5701892248695544,0.0
2019-11-26,-0.0,-1.1897842360193747,-0.6709442033088004,-1.8381455620557339,1.0,-1.5916210605774677,0.0
2019-11-27,-0.0,-1.1682683248539665,-0.667608818541549,-1.8452986621443377,1.0,-1.5998366936750203,0.0
2019-11-29,-0.0,-1.1651539193906697,-0.7322119961916852,-1.8825134877816567,1.0,-1.5673119644557285,0.0
2019-12-02,-0.0,-1.1838377334191887,-0.8147456535737283,-1.8791371538956858,1.0,-1.5614294913071476,0.0
2019-12-03,-0.0,-1.170298421624385,-0.7840117579398045,-1.863569557160202,1.0,-1.5723049396127549,0.0
2019-12-04,-0.0,-1.2178828365878724,-0.7929085303186022,-1.8554727646454263,1.0,-1.5571685508735866,0.0
2019-12-05,-0.0,-1.2029977191267514,-0.8469859889214728,-1.8555881394591072,1.0,-1.6112740306288693,0.0
2019-12-06,-0.0,-1.2688719814753555,-0.8905722791928548,-1.8930201786304994,1.0,-1.563479986768111,0.0
2019-12-09,-0.0,-1.1893282773564462,-0.9651273022751895,-1.9911294691224266,1.0,-1.625812567713976,0.0
2019-12-10,-0.0,-1.1764927623642942,-1.3581875753920385,-2.3455217129071166,1.0,-1.6590018094089263,0.0
2019-12-11,-0.0,-1.1622846781504985,-1.376019945602901,-2.3453460259897247,1.0,-1.6715019643396796,0.0
2019-12-12,-0.0,-1.1511185512098614,-1.3988738395982345,-2.369654542687566,1.0,-1.6895449703241514,0.0
2019-12-13,-0.0,-1.1530728809686999,-1.4484045388774653,-2.3547330744040815,1.0,-1.6593557230980123,0.0
2019-12-16,-0.0,-1.1508434828655723,-1.472879945532945,-2.33936001210379,1.0,-1.601709660337393,0.0
2019-12-17,-0.0,-1.0902063847878178,-1.6248743912808223,-2.437659426451263,1.0,-1.5770271314833422,0.0
2019-12-18,-0.0,-1.1435351882160392,-1.816366612111293,-2.5751227495908346,1.0,-1.648281505728314,0.0
2019-12-19,-0.0,-1.1849208302567888,-1.8284518828451883,-2.542374271884486,1.0,-1.648371482484207,0.0
2019-12-20,-0.0,-1.2224971136401122,-1.8535378525482433,-2.5459343559294076,1.0,-1.6247732145802407,0.0
2019-12-23,-0.0,-1.25016501650165,-1.8447194719471947,-2.5549504950495048,1.0,-1.600907590759076,0.0
2019-12-24,-0.0,-1.2587603305785124,-1.8297520661157027,-2.577107438016529,1.0,-1.5988429752066116,0.0
2019-12-26,-0.0,-1.2440344403444035,-1.8016400164001638,-2.5307913079130793,1.0,-1.6236162361623616,0.0
2019-12-27,-0.0,-1.2685474584635632,-1.826122717552229,-2.514229314031913,1.0,-1.6160552722487251,0.0
2019-12-30,-0.0,-1.2709575878064945,-1.8868455931080188,-2.5518555334658717,1.0,-1.5739728296885356,0.0
2019-12-31,-0.0,-1.241573033707865,-1.8503501058459533,-2.490555284155675,1.0,-1.5595179938120827,0.0
2020-01-02,-0.0,-1.2450379808870375,-1.8619619374336356,-2.4981622151433474,1.0,-1.5628522420975253,0.0
2020-01-03,-0.0,-1.2482526108050325,-1.8912096044733164,-2.489844585149248,1.0,-1.5937011758901407,0.0
