Date,IWF,IWM,LPSN,MTUM,SPY,VLUE,VXX
2018-11-19,-0.5763151592560071,-1.2324978047417579,1.0,-0.12840265027540512,-0.6472818711582982,-0.40692105053085337,0.0
2018-11-20,-0.5696767001114827,-1.234750756489887,1.0,-0.11809205287466157,-0.6491877687529861,-0.40981844242713805,0.0
2018-11-21,-0.5700848909967717,-1.2406440556374796,1.0,-0.11334741540791518,-0.6512693794587701,-0.4101470646845482,0.0
2018-11-23,-0.5694383632527962,-1.2258488237869682,1.0,-0.11805914898698402,-0.6560522230625323,-0.41105759662460695,0.0
2018-11-26,-0.5691946522361929,-1.2284338691707783,1.0,-0.11734044246379119,-0.6545440076396627,-0.40943816648098047,0.0
2018-11-27,-0.5658730158730159,-1.2408730158730157,1.0,-0.09761904761904762,-0.6560714285714286,-0.40785714285714286,0.0
2018-11-28,-0.5648129745200142,-1.254481853957149,1.0,-0.0942083714274357,-0.6538537981476328,-0.40764002067019117,0.0
2018-11-29,-0.5474849332335447,-1.2446921652814433,1.0,-0.0798834048922677,-0.6536416276046796,-0.4133611691022965,0.0
2018-11-30,-0.548207955888145,-1.2454509649468295,1.0,-0.07881055533674675,-0.6545884206380463,-0.4115005907837731,0.0
2018-12-03,-0.5480352783683755,-1.2472635640601624,1.0,-0.07343097881722971,-0.6562327742341918,-0.41231593038821956,0.0
2018-12-04,-0.5353324948907404,-1.2553450715296337,1.0,-0.07699261122465022,-0.6518629146360635,-0.41066656186134254,0.0
2018-12-06,-0.5112165990352959,-1.1805757598958733,1.0,-0.12962254038741292,-0.6425235433734017,-0.36425235433734016,0.0
2018-12-07,-0.5332323350036904,-1.1924018179699336,1.0,-0.13747426484869674,-0.6602571572854757,-0.36118556500796334,0.0
2018-12-10,-0.5178468291555967,-1.1982595972430787,1.0,-0.13207038619999228,-0.6586192291401949,-0.3436525355203881,0.0
2018-12-11,-0.5264273056475846,-1.193427844980353,1.0,-0.1388011403035673,-0.6611449264196009,-0.33253717543724476,0.0
2018-12-12,-0.5256262042389209,-1.1939884393063585,1.0,-0.13803468208092484,-0.6613487475915221,-0.33456647398843925,0.0
2018-12-13,-0.5270859878759797,-1.198038534306344,1.0,-0.13606702961504305,-0.6616471678443183,-0.3383528321556817,0.0
2018-12-14,-0.5279524673019792,-1.1837648057409622,1.0,-0.14333114703499367,-0.665997916586288,-0.3371657857170416,0.0
2018-12-17,-0.5254034898501598,-1.1854705134625014,1.0,-0.13974808366395747,-0.6628404144678557,-0.33843072300758825,0.0
2018-12-18,-0.5203139957878614,-1.1789010147424852,1.0,-0.13291211947156806,-0.6598123683706681,-0.33731571893547774,0.0
2018-12-19,-0.5251465124296165,-1.1778450224077832,1.0,-0.13230168154134905,-0.6581376642279848,-0.33699774006971306,0.0
2018-12-20,-0.5093267213427427,-1.1559412550066757,1.0,-0.15739080679000572,-0.6637039862674042,-0.32828533282471867,0.0
2018-12-21,-0.5082595982227622,-1.157710857099457,1.0,-0.15539437208065923,-0.6638058709603919,-0.3123457258952645,0.0
2018-12-24,-0.5037693677311815,-1.1549039663598137,1.0,-0.15626775769973864,-0.6612872674925181,-0.3120430351933932,0.0
2018-12-26,-0.508698756246947,-1.1636042535602902,1.0,-0.1507533911997896,-0.6388982827941232,-0.29568256115432306,0.0
2018-12-27,-0.47011908663826074,-1.1284824647656506,1.0,-0.15747113878873958,-0.583306019884191,-0.3024145089041844,0.0
2018-12-28,-0.47017262728530845,-1.1283778862262364,1.0,-0.15754971228785783,-0.5833272634569161,-0.30253478039187126,0.0
2018-12-31,-0.4736477620644409,-1.1244714973028138,1.0,-0.15589007143898528,-0.5855080915585362,-0.3053287651261117,0.0
2019-01-02,-0.47330273892773894,-1.1250728438228437,1.0,-0.15133304195804193,-0.5853001165501165,-0.3071824009324009,0.0
2019-01-03,-0.47614194722474973,-1.118070973612375,1.0,-0.16993630573248408,-0.5894813466787989,-0.28604185623293904,0.0
2019-01-04,-0.45843600521814765,-1.1257428612842442,1.0,-0.16828525873314976,-0.5821858240324685,-0.2890273952746775,0.0
2019-01-07,-0.4397771110158594,-1.1040505786540935,1.0,-0.1893127589655665,-0.5698671238748393,-0.26893127589655663,0.0
2019-01-08,-0.4401627060586598,-1.0990152001712694,1.0,-0.19085848854634982,-0.5709698137443802,-0.26710911296653106,0.0
2019-01-09,-0.43863587769938,-1.092010548072126,1.0,-0.19061364122300622,-0.5710213099565249,-0.2712565034566317,0.0
2019-01-10,-0.44074325047255614,-1.087128642248297,1.0,-0.19005670672991193,-0.5781233282214059,-0.2704090730767859,0.0
2019-01-11,-0.4390635594732522,-1.0813675457692444,1.0,-0.19392598408336603,-0.579279825844902,-0.27507940473216513,0.0
2019-01-14,-0.4415408715465679,-1.0759399031614922,1.0,-0.1960623753916263,-0.5744446026772998,-0.27225149530048415,0.0
2019-01-15,-0.4273879664345652,-1.0746295304409925,1.0,-0.2122121049812533,-0.5677914658096769,-0.2888055704338511,0.0
2019-01-16,-0.42749999999999994,-1.0807499999999999,1.0,-0.20528571428571427,-0.5671428571428571,-0.29078571428571426,0.0
2019-01-17,-0.42936802973977695,-1.0721332570774949,1.0,-0.21314698312839578,-0.5679868458678868,-0.2918573062625107,0.0
2019-01-18,-0.4248725131078072,-1.0615528262587086,1.0,-0.2186669539610716,-0.572039072039072,-0.3140486964016376,0.0
2019-01-22,-0.3792472842983066,-1.3025858600636409,1.0,-0.09077941552979042,-0.7315387147507406,-0.15335942357631396,0.0
2019-01-23,-0.35181385122755593,-1.27233418834738,1.0,-0.129351410773177,-0.7412605349945035,-0.16958592891168928,0.0
2019-01-24,-0.35007543143098946,-1.2612871177834197,1.0,-0.13338484748132612,-0.7654266475328403,-0.16937115943628803,0.0
2019-01-25,-0.33613129069898745,-1.3489291225957014,1.0,-0.0467873677871043,-0.9188090488199646,-0.1134490156961644,0.0
2019-01-28,-0.33433848473426314,-1.341764040708632,1.0,-0.05503203920090464,-0.9238597813795704,-0.11436110064078402,0.0
2019-01-29,-0.3276173965478254,-1.316009647998794,1.0,-0.07130474108690736,-0.9207431974071002,-0.13307454586568176,0.0
2019-01-30,-0.33545591559909566,-1.3186887716654105,1.0,-0.07030896759608138,-0.920384325546345,-0.12305953278070836,0.0
2019-01-31,-0.2990798702767931,-1.3358096387359528,1.0,-0.0621841767855796,-0.9156422052945168,-0.15830756467305226,0.0
2019-02-01,-0.29910647244330985,-1.3337212794713922,1.0,-0.06862892326175102,-0.8979576512989939,-0.1549031386094008,0.0
2019-02-04,-0.29647562211462675,-1.3381000638066283,1.0,-0.06834815899110461,-0.8972337949930563,-0.15317344142926848,0.0
2019-02-05,-0.31178267998211356,-1.361156655239231,1.0,-0.011887017439260695,-0.8970785511998808,-0.14443285139365034,0.0
2019-02-06,-0.3320573820341287,-1.256072693449719,1.0,-0.07709369298465281,-0.7938325045612277,-0.11834150180660394,0.0
2019-02-07,-0.3292460586994602,-1.25921424230508,1.0,-0.07861151824974083,-0.7908340185178566,-0.11696993529474851,0.0
2019-02-08,-0.3394617066265276,-1.237608859262445,1.0,-0.06189298641723112,-0.798838834533921,-0.14607748270795254,0.0
2019-02-11,-0.33341730243270473,-1.2289477472290198,1.0,-0.07118180509572476,-0.8206420037426226,-0.1444868288469843,0.0
2019-02-12,-0.34544077333718076,-1.2400086567594863,1.0,-0.050497763670466024,-0.8305439330543933,-0.14049199249747513,0.0
2019-02-13,-0.327403673028448,-1.2670507742167807,1.0,-0.05740007202016564,-0.8223622614332012,-0.12675549153763055,0.0
2019-02-14,-0.3226887727518472,-1.2331591277707696,1.0,-0.08131194809875654,-0.8318255541539017,-0.1352315732564426,0.0
2019-02-15,-0.3251828481284956,-1.2062957120321238,1.0,-0.10010038720780152,-0.8189803527893302,-0.13466226875089632,0.0
2019-02-19,-0.34036543068616587,-1.1830371509278794,1.0,-0.10483784460256731,-0.8206100046483357,-0.12679229091429184,0.0
2019-02-20,-0.3414512033758896,-1.188177234202339,1.0,-0.10377999499338413,-0.8190465972892752,-0.12369917390837894,0.0
2019-02-21,-0.3435119962813316,-1.179497264633318,1.0,-0.10658990953623915,-0.8189652089963172,-0.1270783423320342,0.0
2019-02-22,-0.35465323905435325,-1.1630954931790587,1.0,-0.10349260767088066,-0.8263695450324977,-0.12356260267123777,0.0
2019-02-25,-0.3525049737746428,-1.1795623078314343,1.0,-0.09538795442213784,-0.8575149213239285,-0.13228431904503526,0.0
2019-02-26,-0.3576981762697087,-1.1767419893918476,1.0,-0.07843493424398751,-0.8709220373465087,-0.1491680592893991,0.0
2019-02-27,-0.36113130725607095,-1.1622800639813873,1.0,-0.08168532790460957,-0.8751272357132471,-0.15504580485676894,0.0
2019-02-28,-0.3589743589743589,-1.1602836879432623,1.0,-0.08336061102018548,-0.8739770867430442,-0.16039279869067102,0.0
2019-03-01,-0.3649850550411898,-1.1723044397463003,1.0,-0.05963403076474448,-0.8727126922796531,-0.1754756871035941,0.0
2019-03-04,-0.3587697241354178,-1.1716774170037534,1.0,-0.06278925695127728,-0.8682263765897744,-0.18271928865566123,0.0
2019-03-05,-0.36093394912396454,-1.1751337878454657,1.0,-0.05758375485668205,-0.8724067150502163,-0.19936221684627226,0.0
2019-03-06,-0.3606047294823926,-1.1693022915293947,1.0,-0.06980745296141738,-0.8626912658320521,-0.1982209532176587,0.0
2019-03-07,-0.356591133726251,-1.1768129736061792,1.0,-0.06779661016949151,-0.8652121389610864,-0.19431123476223597,0.0
2019-03-08,-0.2796499720722398,-1.1835412399925527,1.0,-0.12809532675479426,-0.9302550735431018,-0.20212250977471607,0.0
2019-03-11,-0.24539300488905602,-1.1823241820233168,1.0,-0.15141030462579916,-0.9234674689732981,-0.2582549830763444,0.0
2019-03-12,-0.20943082046624284,-1.148312140478353,1.0,-0.19406600060551016,-0.9380865879503483,-0.29454283984256735,0.0
2019-03-13,-0.22577100856255208,-1.146207471395014,1.0,-0.2355080700159127,-0.8983102220201561,-0.2829430931272259,0.0
2019-03-14,-0.2243050821782928,-1.1490949026736346,1.0,-0.23790047716428084,-0.8938498826024387,-0.28186775732788,0.0
2019-03-15,-0.22466043660852789,-1.1460406341038933,1.0,-0.24009685596458705,-0.8961068442359351,-0.27653134576822674,0.0
2019-03-18,-0.19957286144693184,-1.159719308950841,1.0,-0.2920178482895389,-0.881011403073872,-0.2813775218336448,0.0
2019-03-19,-0.18188060270837308,-1.163265306122449,1.0,-0.29612817089452603,-0.8749570856379935,-0.29837879076864393,0.0
2019-03-20,-0.21030645957543764,-1.1567994531576349,1.0,-0.2939277712376106,-0.8353396878441499,-0.3011430524437018,0.0
2019-03-21,-0.21379910680493527,-1.158617818484596,1.0,-0.30175611233063354,-0.8433502384376655,-0.26720157444553777,0.0
2019-03-22,-0.19942141524875337,-1.1469681397738951,1.0,-0.3280803928285943,-0.8632332229454532,-0.2687754558258156,0.0
2019-03-25,-0.18659564018285543,-1.098001435641694,1.0,-0.37258679965242364,-0.8576447920208546,-0.26317579054743284,0.0
2019-03-26,-0.1637816245006658,-1.1273730264409358,1.0,-0.39452159026060496,-0.8634202016359142,-0.25535476507513793,0.0
2019-03-27,-0.15411298315163527,-1.1179766714950063,1.0,-0.40176869711061974,-0.8741709232293969,-0.2637798277045056,0.0
2019-03-28,-0.1436717395492198,-1.11581583509921,1.0,-0.4014255442111347,-0.9074166827200925,-0.28445386245424775,0.0
2019-03-29,-0.1463996919522526,-1.1021178282633808,1.0,-0.39830573738929537,-0.9117828263380825,-0.29199075856757795,0.0
2019-04-01,-0.14270849391089874,-1.1081778942500384,1.0,-0.3955603514721751,-0.9144057345460151,-0.29304763372899645,0.0
2019-04-02,-0.13481549744653074,-1.1110087163537226,1.0,-0.4351265215220981,-0.9020082171792805,-0.2568060515301616,0.0
2019-04-03,-0.15426944241351445,-1.1085157963597183,1.0,-0.42055643206218496,-0.9208065571247163,-0.24392965713626044,0.0
2019-04-04,-0.15323513534356442,-1.1039176370787382,1.0,-0.42241844682655966,-0.9370710264517622,-0.2393383203516619,0.0
2019-04-05,-0.16997134226628455,-1.087367361164898,1.0,-0.43339013244520175,-0.9468282859577105,-0.23510959646812796,0.0
2019-04-08,-0.1706287749728976,-1.0754994579526096,1.0,-0.44188477621186306,-0.9514480408858602,-0.23230602446956788,0.0
2019-04-09,-0.18975074621079974,-1.0609760824902121,1.0,-0.4461371477303563,-0.9588324223746948,-0.2207233399232469,0.0
2019-04-10,-0.1885169688516969,-1.0405625290562528,1.0,-0.4655973965597396,-0.9691616302494963,-0.2103672710367271,0.0
2019-04-11,-0.18960908139940333,-1.0400991825190808,1.0,-0.465615435279532,-0.967726938127155,-0.21126651427685872,0.0
2019-04-12,-0.19039869812855983,-1.038087488860475,1.0,-0.4630942694408927,-0.9698942229454841,-0.21314270215816192,0.0
2019-04-15,-0.1789412449098313,-1.0439402753538878,1.0,-0.4708939305797944,-0.9607523754120612,-0.22369594725615666,0.0
2019-04-16,-0.1860257949572021,-1.0461675510283126,1.0,-0.47732290173902947,-0.9479840427592084,-0.21569386885626868,0.0
2019-04-17,-0.18463027487417735,-1.0488966318234612,1.0,-0.4802168021680217,-0.9486643437862952,-0.2090979481223384,0.0
2019-04-18,-0.18182170392468328,-1.053388090349076,1.0,-0.4804928131416838,-0.9471930572236643,-0.2114214869629228,0.0
2019-04-22,-0.17222897977801432,-1.0620343621712027,1.0,-0.5068800364908013,-0.8884749885966247,-0.17143074350007603,0.0
2019-04-23,-0.1800167351285562,-1.0634413509812872,1.0,-0.5068461889548151,-0.894112277498859,-0.1590217556671231,0.0
2019-04-24,-0.1633746106510674,-1.050026589683203,1.0,-0.5254501253513637,-0.8873357137430677,-0.17233913241662235,0.0
2019-04-25,-0.15529107570630063,-1.0402296665272444,1.0,-0.539754363283775,-0.8932659036465265,-0.1738469143313434,0.0
2019-04-26,-0.15611557348966462,-1.037039856865507,1.0,-0.5368685522859644,-0.897559861433629,-0.17918459020137806,0.0
2019-04-29,-0.15378759040730872,-1.0395127521888086,1.0,-0.5351351351351352,-0.9011800532927294,-0.17700799390940236,0.0
2019-04-30,-0.1536705103322297,-1.033565475510903,1.0,-0.538455683677741,-0.9009019294440004,-0.1790539254861666,0.0
2019-05-01,-0.1636529749895314,-1.027142258936389,1.0,-0.5348890327001409,-0.9015189006052763,-0.17956526704480566,0.0
2019-05-02,-0.16154695291385937,-1.0287769784172662,1.0,-0.5349625061855278,-0.9026302767309962,-0.17859997716112824,0.0
2019-05-03,-0.1454761175750153,-1.059246785058175,1.0,-0.5391151255358236,-0.9040110226576852,-0.1794243723208818,0.0
2019-05-06,-0.11099419307065747,-0.9643010249814881,1.0,-0.5858373280330489,-0.9802408511633346,-0.2559335905530224,0.0
2019-05-07,-0.09078119504474579,-0.981202860604166,1.0,-0.6042049318066356,-0.9770604556645434,-0.25467974520301695,0.0
2019-05-08,-0.10615241202516895,-0.9537403868562105,1.0,-0.6136875631166006,-0.9338538025324321,-0.27662549522255886,0.0
2019-05-09,-0.1021438558334628,-0.9546760913469008,1.0,-0.6132126767127545,-0.9318782041323598,-0.2818471337579618,0.0
2019-05-10,-0.10226346235974686,-0.9546531040105601,1.0,-0.6151725744457817,-0.931591412043328,-0.2787591722638506,0.0
2019-05-13,-0.08552324677344113,-0.953273207899238,1.0,-0.6273130150831908,-0.9398227336339604,-0.28144923029077906,0.0
2019-05-14,-0.010315230360648167,-0.8846079827566299,1.0,-0.735922404834302,-0.9312574573726955,-0.2869019668219083,0.0
2019-05-15,-0.0,-0.8871197810247118,1.0,-0.7586645591580246,-0.9473379852731408,-0.2620764100389375,0.0
2019-05-16,-0.0,-0.8873098014984165,1.0,-0.7618367189310264,-0.9513014597976365,-0.26145052908009575,0.0
2019-05-17,-0.0,-0.8727336530588374,1.0,-0.7851990486216712,-0.9771513237415683,-0.26404647717081925,0.0
2019-05-20,-0.0,-0.871802691266725,1.0,-0.7787138337208859,-0.9387412800670911,-0.22273472343994205,0.0
2019-05-21,-0.0,-0.8648420406126444,1.0,-0.7578595831254078,-0.9820352385704962,-0.23388737476488425,0.0
2019-05-22,-0.0,-0.8597682627378761,1.0,-0.7635052179251075,-0.9818139963167589,-0.23162216083486803,0.0
2019-05-23,-0.0,-0.8519513411873059,1.0,-0.7892474768793891,-0.9936298399785103,-0.2026171380329253,0.0
2019-05-24,-0.0,-0.860036124668537,1.0,-0.7826371008031974,-1.0034587448599208,-0.1969178740248261,0.0
2019-05-28,-0.0,-0.8669050915243809,1.0,-0.7805337640363021,-1.0029995385325334,-0.19512382710352255,0.0
2019-05-29,-0.0,-0.8762138717230262,1.0,-0.7840171957164243,-1.006218093885541,-0.17184201435535254,0.0
2019-05-30,-0.0,-0.8794912193059985,1.0,-0.778119355954348,-1.0147177496829727,-0.1704261614725435,0.0
2019-05-31,-0.0,-0.8789089512101422,1.0,-0.7710334229734922,-1.0117940837495198,-0.17994621590472534,0.0
2019-06-03,-0.0,-0.8824969400244799,1.0,-0.7893971848225214,-1.0058522031823744,-0.14722307221542227,0.0
2019-06-04,-0.10541552476164742,-0.8501949280117342,1.0,-0.7785540587486006,-1.0596749913150885,-0.06608252595823522,0.0
2019-06-05,-0.10437478470547709,-0.8420408007042524,1.0,-0.7958816549929193,-1.0588280323037471,-0.026294637731082787,0.0
2019-06-06,-0.10225316552541985,-0.8519566963773383,1.0,-0.8003519375693355,-1.0497685627940783,-0.02107800007650817,0.0
2019-06-07,-0.10561599754826848,-0.8455792215752376,1.0,-0.8029420778424763,-1.047349065277352,-0.02930585350904076,0.0
2019-06-10,-0.0915414898903031,-0.8459656767190308,1.0,-0.775981347704774,-1.0690670030195315,-0.039636127355425606,0.0
2019-06-11,-0.07526963971544404,-0.8488105255105942,1.0,-0.7902547234758662,-1.0829572401132104,-0.02734643922588541,0.0
2019-06-12,-0.06638829298191849,-0.8666487894575544,1.0,-0.8068112166717745,-1.0800260496475638,-0.010917866993564205,0.0
2019-06-13,-0.0763657274295572,-0.8582327007858922,1.0,-0.7986198964922369,-1.0746789342534022,-0.02572359593636189,0.0
2019-06-14,-0.07733874985628329,-0.8489633234967232,1.0,-0.8067680987237956,-1.0821293067106121,-0.017246004675583487,0.0
2019-06-17,-0.07839681201624646,-0.8458502567246533,1.0,-0.8063453138171507,-1.0831864510690474,-0.017894091501264465,0.0
2019-06-18,-0.07756412706907756,-0.8417370694598417,1.0,-0.8028594365228029,-1.085974234489086,-0.014641232463014643,0.0
2019-06-19,-0.07080930374670588,-0.8397815376389259,1.0,-0.8192338540274223,-1.0894473513348355,-0.0,0.0
2019-06-20,-0.049271553889554426,-0.8542334891989025,1.0,-0.846504618000541,-1.1085133516249952,-0.005873942110754725,0.0
2019-06-21,-0.04643687064291248,-0.8663439194422928,1.0,-0.8421378776142525,-1.098605731990705,-0.019442292796281953,0.0
2019-06-24,-0.04574554766616226,-0.848252046715555,1.0,-0.8454972257789158,-1.095293524230784,-0.04524114383269313,0.0
2019-06-25,-0.05211524293303346,-0.8414828027453566,1.0,-0.838884795843189,-1.0962813602698827,-0.04881926402729846,0.0
2019-06-26,-0.030591249660312902,-0.8439380410730231,1.0,-0.8400559027912574,-1.0896773943087854,-0.07791451531503553,0.0
2019-06-27,-0.022302662307333024,-0.8443873579324304,1.0,-0.8659894130468628,-1.1019383465670247,-0.05764440292698117,0.0
2019-06-28,-0.002455183164458301,-0.8796570537802026,1.0,-0.8719017926734217,-1.0858924395946998,-0.05724863600935308,0.0
2019-07-01,-0.009268634628865177,-0.8774047823039177,1.0,-0.8696549575512111,-1.085832229924449,-0.0522626372770465,0.0
2019-07-02,-0.0,-0.8904344437950517,1.0,-0.8652639781804013,-1.0806935515293201,-0.059964932787843366,0.0
2019-07-03,-0.0,-0.8782181307536279,1.0,-0.8756046185052271,-1.090848806366048,-0.05613200187236699,0.0
2019-07-05,-0.0,-0.8610970332540641,1.0,-0.8787571634634127,-1.0932517250789442,-0.06537756812599899,0.0
2019-07-08,-0.0,-0.8664250077954474,1.0,-0.872310570626754,-1.0901933270969753,-0.06875584658559401,0.0
2019-07-09,-0.0,-0.8639691564763611,1.0,-0.8731599034192694,-1.090232884181011,-0.06702235376586961,0.0
2019-07-10,-0.0,-0.8712909891995165,1.0,-0.8778024720240185,-1.0885093773150856,-0.06148867313915858,0.0
2019-07-11,-0.0,-0.8778961281293732,1.0,-0.8684885709842948,-1.0790312548592753,-0.06200435391074482,0.0
2019-07-12,-0.0,-0.8736633355368044,1.0,-0.8691915853326593,-1.0815802776373604,-0.06408212466461874,0.0
2019-07-15,-0.0,-0.8621241702459976,1.0,-0.8561108941819602,-1.083209683717298,-0.10327996876220227,0.0
2019-07-16,-0.001922850527802849,-0.8443668327904877,1.0,-0.8786642075108896,-1.0923753090295492,-0.10685555075932975,0.0
2019-07-17,-0.004003139717425432,-0.8513343799058084,1.0,-0.8749215070643641,-1.0914050235478805,-0.10298273155416011,0.0
2019-07-18,-0.0,-0.8521966038323727,1.0,-0.8663343199875371,-1.0922262034584829,-0.08393051877239446,0.0
2019-07-19,-0.0007784827371453037,-0.8548129695224007,1.0,-0.8788680861001906,-1.0739558600288037,-0.08399828733797826,0.0
2019-07-22,-0.0,-0.8272412316555724,1.0,-0.8625481723694967,-1.0776596987037252,-0.1252676242749815,0.0
2019-07-23,-0.0017511090357226243,-0.8223208031753445,1.0,-0.8632578410771267,-1.0775935870495759,-0.12639115884504631,0.0
2019-07-24,-0.001711130123668041,-0.8233647040522672,1.0,-0.8795986622073579,-1.0706230069222993,-0.11367348526094735,0.0
2019-07-25,-0.003494738477070633,-0.8112452918106628,1.0,-0.8868481341979576,-1.0749815555469266,-0.10651186269560828,0.0
2019-07-26,-0.0,-0.8057453416149069,1.0,-0.8888586956521739,-1.0803959627329194,-0.10702639751552795,0.0
2019-07-29,-0.0005049916482150487,-0.7925649691178184,1.0,-0.8878918540962591,-1.0814590374082274,-0.1221302878452395,0.0
2019-07-30,-0.0036929057337220603,-0.7959961127308067,1.0,-0.8862196307094267,-1.0786394557823131,-0.12272108843537416,0.0
2019-07-31,-0.0,-0.8050099187055118,1.0,-0.8871212415885488,-1.0758489245011476,-0.12166945427671245,0.0
2019-08-01,-0.0055730932616236024,-0.8337035737947699,1.0,-0.8684282318095016,-1.0823882458396663,-0.10717487041583851,0.0
2019-08-02,-0.02197759452310565,-0.8151159172242104,1.0,-0.8975805196825892,-1.0748016181733313,-0.08036408899953323,0.0
2019-08-05,-0.006447579227072017,-0.8074713766558554,1.0,-0.8938298620608807,-1.1193779062951819,-0.08049704974405064,0.0
