Date,CEA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.6583714055361463,-1.151572158022037,-0.0,-1.3003493684493417,-1.2645525396398818,0.0
2018-11-05,1.0,-0.6460381088353193,-1.2541321179506892,-0.0,-1.3429795178738126,-1.2480369007742573,0.0
2018-11-06,1.0,-0.6507300472060599,-1.257273026676913,-0.0,-1.3388407069930837,-1.2422329564167307,0.0
2018-11-07,1.0,-0.6493007951741157,-1.2571976967370442,-0.0,-1.3362215519605154,-1.2411845352344393,0.0
2018-11-08,1.0,-0.6082809451549969,-1.251300672013874,-0.0,-1.3166594407110341,-1.243225666594407,0.0
2018-11-09,1.0,-0.6155652648825778,-1.2647187329328236,-0.0,-1.3255598033861278,-1.2556526488257782,0.0
2018-11-12,1.0,-0.6135005973715651,-1.2395459976105139,-0.0,-1.3292603453893777,-1.248343651569458,0.0
2018-11-13,1.0,-0.564715403291071,-1.2366333962773133,-0.0,-1.3439438899379552,-1.2499595360129485,0.0
2018-11-14,1.0,-0.5787250384024578,-1.2604235242484092,-0.0,-1.3745336844415186,-1.272438007461049,0.0
2018-11-15,1.0,-0.5778508771929824,-1.2641995614035086,-0.0,-1.3828947368421054,-1.2574561403508773,0.0
2018-11-16,1.0,-0.5705226328449595,-1.2470478897878854,-0.0,-1.381150229608572,-1.2680953422261099,0.0
2018-11-19,1.0,-0.5813366960907944,-1.249465431218817,-0.0,-1.3811612478754318,-1.270848182466144,0.0
2018-11-20,1.0,-0.5369050856676638,-1.2338863203698667,-0.0,-1.3812347022028826,-1.287190644547185,0.0
2018-11-21,1.0,-0.5572854507974395,-1.2353260279917544,-0.0,-1.39503092112401,-1.2371161983291743,0.0
2018-11-23,1.0,-0.557371707846864,-1.2404561498778168,-0.0,-1.3946782514254683,-1.2378495791474342,0.0
2018-11-26,1.0,-0.5556281297626824,-1.2587633355105596,-0.0,-1.3933159155236228,-1.2353581537121707,0.0
2018-11-27,1.0,-0.5367770610873219,-1.268740853162773,-0.0,-1.3870670497045912,-1.2278172258659006,0.0
2018-11-28,1.0,-0.5333405911490936,-1.2973708562408142,-0.0,-1.3843013445103693,-1.2282945947417123,0.0
2018-11-29,1.0,-0.48122116106878426,-1.2729370104088422,-0.0,-1.376220624530529,-1.2349501019422686,0.0
2018-11-30,1.0,-0.48041214983363745,-1.2734249221852527,-0.0,-1.3767307073092196,-1.2359665128260169,0.0
2018-12-03,1.0,-0.4785266205565385,-1.2728540024663557,-0.0,-1.3755830786553,-1.2346791056779798,0.0
2018-12-04,1.0,-0.46706906682335353,-1.2753058063137652,-0.0,-1.368783718818439,-1.2303829923615193,0.0
2018-12-06,1.0,-0.4579673776662484,-1.162432036804684,-0.0,-1.4080928481806776,-1.1994458385612714,0.0
2018-12-07,1.0,-0.44748714720386107,-1.1696044486412758,-0.0,-1.4161682929388313,-1.2127793515895497,0.0
2018-12-10,1.0,-0.40376948169626675,-1.1723709418526382,-0.0,-1.4166105731890437,-1.1851084761559572,0.0
2018-12-11,1.0,-0.4074553455863319,-1.1710069893864872,-0.0,-1.4168780740357236,-1.1819311415997928,0.0
2018-12-12,1.0,-0.40525551985073077,-1.1734736187415777,-0.0,-1.4177464496734737,-1.1864828444075879,0.0
2018-12-13,1.0,-0.4049060704859494,-1.1671583087512292,-0.0,-1.4203281064016975,-1.182735600062102,0.0
2018-12-14,1.0,-0.41862760376084357,-1.1353176458365801,-0.0,-1.450937613630461,-1.1896524855851645,0.0
2018-12-17,1.0,-0.3849342037094602,-1.1384830587503887,-0.0,-1.4316651124235829,-1.2257279038441613,0.0
2018-12-18,1.0,-0.3673406548291081,-1.1175202709637688,-0.0,-1.4227137432002461,-1.2243662116391254,0.0
2018-12-19,1.0,-0.36749461151596013,-1.1175202709637688,-0.0,-1.422559786513394,-1.2243148927435081,0.0
2018-12-20,1.0,-0.36697762145078244,-1.0990467451700057,-0.0,-1.418565529897538,-1.2129785390222765,0.0
2018-12-21,1.0,-0.3588846641318124,-1.1006844106463878,-0.0,-1.4267173637515842,-1.183422053231939,0.0
2018-12-24,1.0,-0.3362142605899201,-1.0721069293000351,-0.0,-1.4176172051655695,-1.1988844781669263,0.0
2018-12-26,1.0,-0.33738299143596895,-1.091565425214101,-0.0,-1.3757219677355108,-1.174367655845449,0.0
2018-12-27,1.0,-0.23935762224352827,-1.0502396931927134,-0.0,-1.2827420901246402,-1.2215244487056567,0.0
2018-12-28,1.0,-0.23353293413173654,-1.0561916167664671,-0.0,-1.2822994011976048,-1.2183952095808384,0.0
2018-12-31,1.0,-0.23353293413173654,-1.0569101796407185,-0.0,-1.2819640718562875,-1.218059880239521,0.0
2019-01-02,1.0,-0.22867122828843484,-1.056222785779224,-0.0,-1.2794392076175893,-1.220536867792717,0.0
2019-01-03,1.0,-0.23592121617745482,-1.0529209293431494,-0.0,-1.2831054594129458,-1.2086241514485132,0.0
2019-01-04,1.0,-0.20890915135109464,-1.0567507242247234,-0.0,-1.270931281759035,-1.212423422139906,0.0
2019-01-07,1.0,-0.17444077570571548,-1.013067944007813,-0.0,-1.2753569269404268,-1.1876482351299817,0.0
2019-01-08,1.0,-0.1758859319121267,-1.007524035112164,-0.0,-1.2758348427848218,-1.185221308810552,0.0
2019-01-09,1.0,-0.1716047665414754,-0.9911902443548013,-0.0,-1.2772754671488848,-1.1966430194278295,0.0
2019-01-10,1.0,-0.17280518878851056,-0.988000926569377,-0.0,-1.2776465137827198,-1.1943942552698634,0.0
2019-01-11,1.0,-0.17180045393487423,-0.9873083514752884,-0.0,-1.278104590300616,-1.1947287970725833,0.0
2019-01-14,1.0,-0.1661472626633797,-0.9880924694171823,-0.0,-1.2809898134796966,-1.216149588352947,0.0
2019-01-15,1.0,-0.16408870667163625,-0.9856503913529631,-0.0,-1.2811684681326874,-1.228056280283265,0.0
2019-01-16,1.0,-0.1349154746423927,-0.995495077094557,-0.0,-1.2594278283485043,-1.2544120378970833,0.0
2019-01-17,1.0,-0.12992362878963204,-0.9968525804211988,-0.0,-1.2552186993751446,-1.2465632955334414,0.0
2019-01-18,1.0,-0.1291689957145519,-0.9847214458729271,-0.0,-1.2542388671511087,-1.2899664617104527,0.0
2019-01-22,1.0,-0.0,-0.9353070175438597,-0.0,-1.4730167810831425,-1.3590293668954996,0.0
2019-01-23,1.0,-0.0,-0.8566798532005148,-0.0,-1.4772889757399552,-1.4322482245841475,0.0
2019-01-24,1.0,-0.0,-0.8603832065370528,-0.0,-1.4164553395322628,-1.4193199962430731,0.0
2019-01-25,1.0,-0.0,-0.7396843781670768,-0.0,-1.5491530331547705,-1.5371844988176246,0.0
2019-01-28,1.0,-0.0,-0.6842712287952328,-0.0,-1.6045941659858713,-1.516747561151425,0.0
2019-01-29,1.0,-0.0,-0.6846435100548446,-0.0,-1.5932839411142115,-1.5329548734725296,0.0
2019-01-30,1.0,-0.0,-0.678547443154562,-0.0,-1.5811666506763888,-1.537369279478077,0.0
2019-01-31,1.0,-0.0,-0.6956647121022782,-0.0,-1.5461405363837353,-1.5645486878784964,0.0
2019-02-01,1.0,-0.0,-0.6940535851966074,-0.0,-1.5543562066306862,-1.5704028527370855,0.0
2019-02-04,1.0,-0.0,-0.6942168674698797,-0.0,-1.560289156626506,-1.5647710843373495,0.0
2019-02-05,1.0,-0.0,-0.686698795180723,-0.0,-1.548385542168675,-1.5841927710843375,0.0
2019-02-06,1.0,-0.0,-0.660597302504817,-0.0,-1.5611271676300578,-1.5951830443159922,0.0
2019-02-07,1.0,-0.0,-0.672173292073316,-0.0,-1.5386336586527016,-1.549964294215663,0.0
2019-02-08,1.0,-0.0,-0.669450276770376,-0.0,-1.5605554495132659,-1.5418973086466885,0.0
2019-02-11,1.0,-0.0,-0.6694029494583115,-0.0,-1.5602061757266261,-1.543024865174438,0.0
2019-02-12,1.0,-0.0,-0.6367608644027547,-0.0,-1.5648064592733317,-1.5478983614343387,0.0
2019-02-13,1.0,-0.0,-0.6705615213586262,-0.0,-1.5414636453947679,-1.5185675765173376,0.0
2019-02-14,1.0,-0.0,-0.6410317422547945,-0.0,-1.567791367248846,-1.5501356303240852,0.0
2019-02-15,1.0,-0.0,-0.6997184711552226,-0.0,-1.5433983871737367,-1.528558476881233,0.0
2019-02-19,1.0,-0.0,-0.6607228224495649,-0.0,-1.5900659718902381,-1.5297829620422603,0.0
2019-02-20,1.0,-0.0,-0.6630637524510977,-0.0,-1.5952460662872447,-1.5243196709550912,0.0
2019-02-21,1.0,-0.0,-0.6850303406756175,-0.0,-1.5872234698265564,-1.5058053418701323,0.0
2019-02-22,1.0,-0.0,-0.6920159393153775,-0.0,-1.6120793124969994,-1.496951365884104,0.0
2019-02-25,1.0,-0.0,-0.7141321869962385,-0.0,-1.6545356846270334,-1.5162913389673196,0.0
2019-02-26,1.0,-0.0,-0.7067448680351907,-0.0,-1.6595796676441839,-1.521309872922776,0.0
2019-02-27,1.0,-0.0,-0.7298052871646475,-0.0,-1.6479964686840944,-1.5268036686448576,0.0
2019-02-28,1.0,-0.0,-0.7209119109754297,-0.0,-1.6455266138165345,-1.55748682849968,0.0
2019-03-01,1.0,-0.0,-0.7270129102197693,-0.0,-1.6354094806346704,-1.5651424066226471,0.0
2019-03-04,1.0,-0.0,-0.7230291988773451,-0.0,-1.6389777930966567,-1.5619676005711753,0.0
2019-03-05,1.0,-0.0,-0.7229736400434397,-0.0,-1.6469049264488103,-1.5664922499753184,0.0
2019-03-06,1.0,-0.0,-0.7167541340726805,-0.0,-1.6723437964154868,-1.5618873155757995,0.0
2019-03-07,1.0,-0.0,-0.6977867599940849,-0.0,-1.6912801301325975,-1.5401981564548728,0.0
2019-03-08,1.0,-0.0,-0.6777426953340349,-0.0,-1.7645466847090663,-1.5695384152758982,0.0
2019-03-11,1.0,-0.0,-0.6769605851279968,-0.0,-1.776005688744413,-1.6262190166598944,0.0
2019-03-12,1.0,-0.0,-0.6291537667698658,-0.0,-1.8201754385964912,-1.7106295149638802,0.0
2019-03-13,1.0,-0.0,-0.6554735419482274,-0.0,-1.830855598295041,-1.7117163946356169,0.0
2019-03-14,1.0,-0.0,-0.6666322580645161,-0.0,-1.7938064516129033,-1.7008516129032258,0.0
2019-03-15,1.0,-0.0,-0.6557095228172537,-0.0,-1.8352260887684935,-1.7184830172952699,0.0
2019-03-18,1.0,-0.0,-0.6859870260007384,-0.0,-1.8475818785929012,-1.74041453509836,0.0
2019-03-19,1.0,-0.0,-0.6880326046683958,-0.0,-1.8521674694331236,-1.7527655745514212,0.0
2019-03-20,1.0,-0.0,-0.6905062624986843,-0.0,-1.8163877486580362,-1.7557099252710242,0.0
2019-03-21,1.0,-0.0,-0.6937282963274755,-0.0,-1.8331053351573185,-1.7346627380827107,0.0
2019-03-22,1.0,-0.0,-0.6865458015267175,-0.0,-1.892864715860899,-1.721639100932994,0.0
2019-03-25,1.0,-0.0,-0.5357854969041872,-0.0,-1.9737118270542553,-1.737695455976493,0.0
2019-03-26,1.0,-0.0,-0.5257829302837959,-0.0,-1.9767612652782878,-1.7432198499711484,0.0
2019-03-27,1.0,-0.0,-0.510037213690445,-0.0,-1.9901986477278684,-1.7411289899889932,0.0
2019-03-28,1.0,-0.0,-0.4963385291348468,-0.0,-1.9572654043309972,-1.7770687310388116,0.0
2019-03-29,1.0,-0.0,-0.4873901213897028,-0.0,-1.9590832984512345,-1.7858413562159898,0.0
2019-04-01,1.0,-0.0,-0.4906184486373166,-0.0,-1.9560796645702305,-1.7944444444444445,0.0
2019-04-02,1.0,-0.0,-0.502542328458353,-0.0,-1.9698589925040626,-1.7695130261571526,0.0
2019-04-03,1.0,-0.0,-0.5050256517642132,-0.0,-1.9652392419641924,-1.7647890273269817,0.0
2019-04-04,1.0,-0.0,-0.6052766247796668,-0.0,-2.0687439586057885,-2.011997498152044,0.0
2019-04-05,1.0,-0.0,-0.6094677968056277,-0.0,-2.1431701551058064,-2.013377155048146,0.0
2019-04-08,1.0,-0.0,-0.6041559037942712,-0.0,-2.140118248091384,-1.9958670570001722,0.0
2019-04-09,1.0,-0.0,-0.5599908759124088,-0.0,-2.207287864963504,-1.9352760036496353,0.0
2019-04-10,1.0,-0.0,-0.558251329035177,-0.0,-2.2130980658296573,-1.8840628888134825,0.0
2019-04-11,1.0,-0.0,-0.5324498810737344,-0.0,-2.2542756824102392,-1.8764299467663386,0.0
2019-04-12,1.0,-0.0,-0.54363976634719,-0.0,-2.2553167356660806,-1.8721714966256453,0.0
2019-04-15,1.0,-0.0,-0.5453670685458766,-0.0,-2.238920020376974,-1.8759268693043527,0.0
2019-04-16,1.0,-0.0,-0.5494959791595878,-0.0,-2.236946426548873,-1.8767697360969533,0.0
2019-04-17,1.0,-0.0,-0.5217859368802765,-0.0,-2.2647742081704347,-1.8795399172757663,0.0
2019-04-18,1.0,-0.0,-0.5113424223567347,-0.0,-2.239180856480172,-1.906601798947785,0.0
2019-04-22,1.0,-0.0,-0.5141709566102846,-0.0,-2.235277479210273,-1.9075635005939922,0.0
2019-04-23,1.0,-0.0,-0.5283766197023709,-0.0,-2.230407966955242,-1.89950772364624,0.0
2019-04-24,1.0,-0.0,-0.4642424940932404,-0.0,-2.300927793465107,-1.9975220422981619,0.0
2019-04-25,1.0,-0.0,-0.4485804416403785,-0.0,-2.3088041296243187,-1.9781474046458272,0.0
2019-04-26,1.0,-0.0,-0.4274730319026853,-0.0,-2.317879274730319,-1.9925981179710812,0.0
2019-04-29,1.0,-0.0,-0.4257272362155029,-0.0,-2.3181479143955475,-1.9936886797865627,0.0
2019-04-30,1.0,-0.0,-0.4349318988211056,-0.0,-2.3152111708824537,-1.9727023005608333,0.0
2019-05-01,1.0,-0.0,-0.4354598556866338,-0.0,-2.3272820982705302,-1.963921658458367,0.0
2019-05-02,1.0,-0.0,-0.42185616713539575,-0.0,-2.3252597141709237,-1.9924238076106298,0.0
2019-05-03,1.0,-0.0,-0.45779314318640163,-0.0,-2.3144338807260154,-1.9898588303082683,0.0
2019-05-06,1.0,-0.0,-0.4382956761096456,-0.0,-2.3176969835990366,-1.9786099323316892,0.0
2019-05-07,1.0,-0.0,-0.3979675271580423,-0.0,-2.3947552855974767,-2.0477163882723977,0.0
2019-05-08,1.0,-0.0,-0.4191401955678991,-0.0,-2.339524388127061,-2.027367933807788,0.0
2019-05-09,1.0,-0.0,-0.4215578557797953,-0.0,-2.341814607066443,-2.0193141733649456,0.0
2019-05-10,1.0,-0.0,-0.4188014373478614,-0.0,-2.348962559406514,-2.0279935087515937,0.0
2019-05-13,1.0,-0.0,-0.4077243293246993,-0.0,-2.34545559666975,-2.0285615171137836,0.0
2019-05-14,1.0,-0.0,-0.3509836158512388,-0.07007199954645955,-2.2738250467713588,-1.9743749645671524,0.0
2019-05-15,1.0,-0.0,-0.35677821894498013,-0.09563244469653998,-2.2875212705615424,-1.9322178105501984,0.0
2019-05-16,1.0,-0.0,-0.3653748231966054,-0.1207920792079208,-2.2481471004243283,-1.9233380480905233,0.0
2019-05-17,1.0,-0.0,-0.3367802452393061,-0.14974289427586598,-2.204271910493304,-1.9598802056845794,0.0
2019-05-20,1.0,-0.0,-0.31786788459396237,-0.1501058259997772,-2.1710482343767405,-1.930767516987858,0.0
2019-05-21,1.0,-0.0,-0.31611823759063024,-0.1446179587283882,-2.181929726715003,-1.9346346904629115,0.0
2019-05-22,1.0,-0.0,-0.3021226939319849,-0.16098021782618357,-2.1744832184929983,-1.919259835519004,0.0
2019-05-23,1.0,-0.0,-0.27926633887630514,-0.15601347991823655,-2.1814264405281474,-1.9078503950058006,0.0
2019-05-24,1.0,-0.0,-0.2525057825751735,-0.16191210485736315,-2.180471417557,-1.912325145941183,0.0
2019-05-28,1.0,-0.0,-0.24208381518806102,-0.16212346494851038,-2.1840960405308665,-1.9186629219670686,0.0
2019-05-29,1.0,-0.0,-0.2745098039215686,-0.17051519748300464,-2.2736670599471878,-1.8996011011854599,0.0
2019-05-30,1.0,-0.0,-0.27124733355787584,-0.16408442797799483,-2.274278657235882,-1.9038958122824747,0.0
2019-05-31,1.0,-0.0,-0.28537709340227047,-0.15212993143756323,-2.272676182983028,-1.9096324603799035,0.0
2019-06-03,1.0,-0.0,-0.2911830357142857,-0.18577008928571428,-2.2599888392857146,-1.8434151785714288,0.0
2019-06-04,1.0,-0.0,-0.2829556870186405,-0.19137180488893848,-2.275253934590914,-1.831342783792834,0.0
2019-06-05,1.0,-0.0,-0.26849754102889983,-0.24147648781566008,-2.308614687517268,-1.7071890368569378,0.0
2019-06-06,1.0,-0.0,-0.29295603728832253,-0.2267085884494456,-2.2810414253406144,-1.715262838545976,0.0
2019-06-07,1.0,-0.0,-0.32091800405323984,-0.21925836665388618,-2.2427014295886507,-1.6944733526866407,0.0
2019-06-10,1.0,-0.0,-0.3235470996665027,-0.21229019736482427,-2.232846755234815,-1.698540265704445,0.0
2019-06-11,1.0,-0.0,-0.3095890410958904,-0.21123287671232877,-2.269260273972603,-1.6893150684931508,0.0
2019-06-12,1.0,-0.0,-0.29938493932509563,-0.19377181803069765,-2.3122402615393143,-1.7356901424059403,0.0
2019-06-13,1.0,-0.0,-0.2964398427551077,-0.19461823819279112,-2.301755163058524,-1.7439787387187864,0.0
2019-06-14,1.0,-0.0,-0.2761333626760563,-0.24009683098591547,-2.293243838028169,-1.6923415492957745,0.0
2019-06-17,1.0,-0.0,-0.27298080603707553,-0.2390222562476076,-2.2612238202001422,-1.6951386230655656,0.0
2019-06-18,1.0,-0.0,-0.29337762770939985,-0.2441999782158806,-2.230693824202157,-1.6777584141161093,0.0
2019-06-19,1.0,-0.0,-0.2946060342956371,-0.2514108964619058,-2.22319296722379,-1.6572606902539615,0.0
2019-06-20,1.0,-0.0,-0.3202132242084859,-0.2368080982123627,-2.187486538875727,-1.6399418479431402,0.0
2019-06-21,1.0,-0.0,-0.31744653132124634,-0.2454673759635219,-2.2193030072739117,-1.6460753446965586,0.0
2019-06-24,1.0,-0.0,-0.3184027967444147,-0.2609930627628776,-2.211722292019446,-1.6712732834434916,0.0
2019-06-25,1.0,-0.0,-0.3187077057411046,-0.26331586989740235,-2.207269155206287,-1.6680309975987775,0.0
2019-06-26,1.0,-0.0,-0.31143060186956756,-0.2520636308970644,-2.1990378833433555,-1.7040397966435248,0.0
2019-06-27,1.0,-0.0,-0.30373089355174493,-0.25365693310688653,-2.1988714183969758,-1.7223470114501727,0.0
2019-06-28,1.0,-0.0,-0.2757903949239689,-0.2567552784159282,-2.2150749370965976,-1.7222404550924404,0.0
2019-07-01,1.0,-0.0,-0.2587477482395327,-0.26639008679513076,-2.2262678093782413,-1.707407609585676,0.0
2019-07-02,1.0,-0.0,-0.2586065797370287,-0.26608107370833106,-2.2293087457035297,-1.7018931747503954,0.0
2019-07-03,1.0,-0.0,-0.2551426856550445,-0.2688383259671523,-2.2316800349211547,-1.7007693566868554,0.0
2019-07-05,1.0,-0.0,-0.305884260009726,-0.23688334143837464,-2.182579564489112,-1.6780137245366618,0.0
2019-07-08,1.0,-0.0,-0.31325560152597925,-0.22475955080328838,-2.158830798989845,-1.6762667239804419,0.0
2019-07-09,1.0,-0.0,-0.3085300429184549,-0.22312231759656653,-2.1589055793991414,-1.674302575107296,0.0
2019-07-10,1.0,-0.0,-0.30718463271985835,-0.22305092021248055,-2.161399366850888,-1.6740891774427213,0.0
2019-07-11,1.0,-0.0,-0.2907534062146589,-0.24163929129193817,-2.1825084818783997,-1.6703645861381873,0.0
2019-07-12,1.0,-0.0,-0.3504538290124463,-0.23349095059514105,-2.185934018153161,-1.6651448448285233,0.0
2019-07-15,1.0,-0.0,-0.3865811222270552,-0.26805132666376685,-2.174967377120487,-1.607546759460635,0.0
2019-07-16,1.0,-0.0,-0.38182213524679276,-0.265220700152207,-2.1732985431615566,-1.6156229615133721,0.0
2019-07-17,1.0,-0.0,-0.40151062326794545,-0.25642558278541544,-2.1697549312612074,-1.6062055099712005,0.0
2019-07-18,1.0,-0.0,-0.40246484608284927,-0.26662685270644443,-2.1655355882512626,-1.594494815136544,0.0
2019-07-19,1.0,-0.0,-0.4099422464511254,-0.2860689804069736,-2.124574944675339,-1.5769417606736114,0.0
2019-07-22,1.0,-0.0,-0.35961146291724805,-0.2618868734571214,-2.120800686916389,-1.6242352688633679,0.0
2019-07-23,1.0,-0.0,-0.3650077843989907,-0.25989155526923285,-2.1191281473130403,-1.624577226606539,0.0
2019-07-24,1.0,-0.0,-0.36738293778062864,-0.27020525978191146,-2.101721188796237,-1.6059974342527261,0.0
2019-07-25,1.0,-0.0,-0.32969794172681105,-0.2904570970328789,-2.1373429564287623,-1.588666132050254,0.0
2019-07-26,1.0,-0.0,-0.297712349078585,-0.28367930523194235,-2.1267739885617454,-1.5872696462613853,0.0
2019-07-29,1.0,-0.0,-0.29037201437328264,-0.29132318748678926,-2.1074825618262527,-1.595117311350666,0.0
2019-07-30,1.0,-0.0,-0.29193301283744516,-0.29684610914469856,-2.098578900100375,-1.595541233028686,0.0
2019-07-31,1.0,-0.0,-0.2942479042547583,-0.29604049137976485,-2.0854115041914905,-1.596667896873517,0.0
2019-08-01,1.0,-0.0,-0.3067176291952458,-0.2714801822084926,-2.0814178752814283,-1.5762605372009006,0.0
2019-08-02,1.0,-0.0,-0.306255247691016,-0.25997061293031065,-2.096085222502099,-1.5853799328295548,0.0
2019-08-05,1.0,-0.0,-0.2991502308015107,-0.24333822912295425,-2.1119387326898864,-1.5910616869492236,0.0
2019-08-06,1.0,-0.0,-0.3225377334356613,-0.2519314402660527,-2.0060885136863646,-1.5358403683806598,0.0
2019-08-07,1.0,-0.0,-0.2968868640850418,-0.23391546443938244,-1.9962541128828144,-1.5350037965072134,0.0
2019-08-08,1.0,-0.0,-0.2958894401133948,-0.23286423002936116,-1.9975194897236004,-1.536043332995849,0.0
2019-08-09,1.0,-0.0,-0.25953197498486985,-0.22624571313294328,-1.9768004841638085,-1.5807948355860397,0.0
2019-08-12,1.0,-0.0,-0.24900908133059055,-0.22768551502684262,-1.9838442627063368,-1.5567708594651548,0.0
2019-08-13,1.0,-0.0,-0.22988275378294415,-0.2200621304739954,-1.9954905301132377,-1.5651367872532316,0.0
2019-08-14,1.0,-0.0,-0.23300049925112332,-0.21597603594608086,-1.9837743384922615,-1.55981028457314,0.0
2019-08-15,1.0,-0.0,-0.27865719186473903,-0.2505268316589071,-1.9349179122764029,-1.4366576819407009,0.0
2019-08-16,1.0,-0.0,-0.27837678886492845,-0.2548519898059204,-1.935306802587728,-1.432464222701431,0.0
2019-08-19,1.0,-0.0,-0.23353964618158776,-0.26341439641308056,-1.9543350065792677,-1.4222427993566935,0.0
2019-08-20,1.0,-0.0,-0.2348138788997959,-0.26460297404995625,-1.9496549713286035,-1.4105355233744779,0.0
2019-08-21,1.0,-0.0,-0.2326811981164134,-0.28768386814893926,-1.9362104956551287,-1.3980775765813875,0.0
2019-08-22,1.0,-0.0,-0.23563051274595326,-0.2892798294077736,-1.9394203741397693,-1.3820393525249588,0.0
2019-08-23,1.0,-0.0,-0.23200697911113266,-0.29074783114428343,-1.9382542528958464,-1.3855958900789995,0.0
2019-08-26,1.0,-0.0,-0.21057879492901574,-0.29723185033949007,-1.9043255306015858,-1.3360239304876314,0.0
2019-08-27,1.0,-0.0,-0.2041867498346092,-0.29921557508742086,-1.8912201115206504,-1.3308288441546168,0.0
2019-08-28,1.0,-0.0,-0.1849489795918367,-0.3147203325774754,-1.9040532879818595,-1.3203892668178383,0.0
2019-08-29,1.0,-0.0,-0.18238786279683378,-0.32712966453071995,-1.9052958914436486,-1.2968337730870712,0.0
2019-08-30,1.0,-0.0,-0.1742573329584856,-0.33628525911348517,-1.895276918751757,-1.2797301096429574,0.0
2019-09-03,1.0,-0.0,-0.19847720478325862,-0.3660313901345292,-1.8623878923766817,-1.2443011958146488,0.0
2019-09-04,1.0,-0.0,-0.14052502822732404,-0.3902898005269101,-1.8836563793752354,-1.2900828001505458,0.0
2019-09-05,1.0,-0.0,-0.18381874011352006,-0.4078347445798828,-1.846701405043268,-1.2141062622127108,0.0
