Date,IWF,IWM,JPI,MTUM,SPY,VLUE,VXX
2018-12-21,-0.05539617830120624,-0.20415387454493603,1.0,-0.0,-0.24554163101649135,-0.17256362507759154,0.0
2018-12-24,-0.04868120318313008,-0.19607614153918018,1.0,-0.0,-0.2438064096361422,-0.17976009742913865,0.0
2018-12-26,-0.05063102207333455,-0.20567505265427288,1.0,-0.0,-0.22953946168261496,-0.1725567588185542,0.0
2018-12-27,-0.04579789935932098,-0.20008520539415686,1.0,-0.0,-0.21904340559406182,-0.17365514755280279,0.0
2018-12-28,-0.045592306810176765,-0.20019331269146967,1.0,-0.0,-0.2189839615995806,-0.17347356694680624,0.0
2018-12-31,-0.040149778137010705,-0.21091005064084586,1.0,-0.0,-0.22290219883542547,-0.175593421638652,0.0
2019-01-02,-0.03750556645940196,-0.21141000478303176,1.0,-0.0,-0.22250993716085832,-0.17789579587999538,0.0
2019-01-03,-0.03520649966147596,-0.21265914757996598,1.0,-0.0,-0.22127912545205344,-0.18219198441138099,0.0
2019-01-04,-0.029966740211413708,-0.21401521388349198,1.0,-0.0,-0.21920176507392894,-0.1833569335133533,0.0
2019-01-07,-0.030043555731538312,-0.2155183791988385,1.0,-0.0,-0.21985745396951098,-0.18440242856200093,0.0
2019-01-08,-0.027844574536891157,-0.22421599031493056,1.0,-0.0,-0.2183452461898207,-0.1880130682100864,0.0
2019-01-09,-0.027546656943017205,-0.2226273742831571,1.0,-0.0,-0.21830145523253885,-0.18896476282030034,0.0
2019-01-10,-0.027423152170308714,-0.22308253473488743,1.0,-0.0,-0.21820804456676726,-0.18929270152866662,0.0
2019-01-11,-0.02889405513118565,-0.21725340418465627,1.0,-0.0,-0.2195450016605779,-0.19488542012620394,0.0
2019-01-14,-0.029769489169466,-0.21560126425179127,1.0,-0.0,-0.21533649947874434,-0.1940725786434115,0.0
2019-01-15,-0.030338100355460033,-0.21363974539141936,1.0,-0.0,-0.2157890386046127,-0.19353558733570306,0.0
2019-01-16,-0.022880348652931856,-0.21695060750132067,1.0,-0.0,-0.21013272583201267,-0.20083861595351296,0.0
2019-01-17,-0.02282743253280515,-0.21690187340100686,1.0,-0.0,-0.21013452174630684,-0.20070974663695634,0.0
2019-01-18,-0.021756835369400814,-0.2162054350536026,1.0,-0.0,-0.2131139366741461,-0.2110363167954791,0.0
2019-01-22,-0.0,-0.21046832835677903,1.0,-0.0,-0.20323502642630176,-0.18305203825825922,0.0
2019-01-23,-0.0,-0.2064384587202727,1.0,-0.0,-0.2059605919176795,-0.18050622023288043,0.0
2019-01-24,-0.0,-0.20098975240277514,1.0,-0.0,-0.21395837311437846,-0.17627776716949908,0.0
2019-01-25,-0.0,-0.18684319141505537,1.0,-0.0,-0.22400546083754008,-0.17660412102739942,0.0
2019-01-28,-0.0,-0.17960053431715542,1.0,-0.0,-0.2361650022263215,-0.17444819031868203,0.0
2019-01-29,-0.0,-0.17284717576220968,1.0,-0.0,-0.23732836343942146,-0.1827391761445092,0.0
2019-01-30,-0.0,-0.1726005575467941,1.0,-0.0,-0.23703703703703702,-0.18333731581043408,0.0
2019-01-31,-0.0,-0.17842608404219665,1.0,-0.0,-0.2302622129303053,-0.18725163184857724,0.0
2019-02-01,-0.0,-0.1790805958686017,1.0,-0.0,-0.23602732931180695,-0.18495287773813143,0.0
2019-02-04,-0.0,-0.1803129053437315,1.0,-0.0,-0.2405399779012603,-0.18050506829791665,0.0
2019-02-05,-0.0,-0.17900571959562298,1.0,-0.0,-0.23799605876604127,-0.18514186840123684,0.0
2019-02-06,-0.0,-0.17817482573511736,1.0,-0.0,-0.23696819165131,-0.18729268488101916,0.0
2019-02-07,-0.0,-0.17699881337994294,1.0,-0.0,-0.23320291202976173,-0.1933388922741413,0.0
2019-02-08,-0.0,-0.17860914647806186,1.0,-0.0,-0.23309437706019775,-0.1884660927449035,0.0
2019-02-11,-0.0,-0.17515382643250868,1.0,-0.0,-0.23394436610690936,-0.19326047942571464,0.0
2019-02-12,-0.0,-0.18045426799884345,1.0,-0.0,-0.23416969190734732,-0.1916985253959585,0.0
2019-02-13,-0.0,-0.18942702980472761,1.0,-0.0,-0.23111510791366904,-0.18531603288797532,0.0
2019-02-14,-0.0,-0.17449945277795662,1.0,-0.0,-0.24373913603296207,-0.19123800939934332,0.0
2019-02-15,-0.0,-0.1898662890794703,1.0,-0.0,-0.23525720446024878,-0.18391285459138523,0.0
2019-02-19,-0.0,-0.18731482674223882,1.0,-0.0,-0.23888960453432947,-0.1840139121473657,0.0
2019-02-20,-0.0,-0.1851619240865098,1.0,-0.0,-0.23917419521071873,-0.18606373898900108,0.0
2019-02-21,-0.0,-0.18367872727565498,1.0,-0.0,-0.23969856528670114,-0.18685087676923823,0.0
2019-02-22,-0.0,-0.18417238380519857,1.0,-0.0,-0.23847714755048793,-0.18782813154250005,0.0
2019-02-25,-0.0,-0.1842283830942226,1.0,-0.0,-0.2424227736848908,-0.18897828615742537,0.0
2019-02-26,-0.0,-0.1836335729865094,1.0,-0.0,-0.24347685596574845,-0.188528960336053,0.0
2019-02-27,-0.0,-0.18149345401648617,1.0,-0.0,-0.24793922741231614,-0.18685954420559236,0.0
2019-02-28,-0.0,-0.18433477782808358,1.0,-0.0,-0.250759976715607,-0.1818769807903758,0.0
2019-03-01,-0.0,-0.18697675922035106,1.0,-0.0,-0.2478100656172221,-0.18140091152988333,0.0
2019-03-04,-0.0,-0.1879108986059735,1.0,-0.0,-0.24179818114268176,-0.18561713538049007,0.0
2019-03-05,-0.0,-0.17867799688635186,1.0,-0.0,-0.25950311364815776,-0.18351063829787234,0.0
2019-03-06,-0.0,-0.1770182809129102,1.0,-0.0,-0.26397832892666545,-0.18110593845804474,0.0
2019-03-07,-0.0,-0.19469787980129225,1.0,-0.0,-0.2483359849345758,-0.18041170167862594,0.0
2019-03-08,-0.0,-0.19020985862670603,1.0,-0.0,-0.26125523831265185,-0.17912175713796535,0.0
2019-03-11,-0.0,-0.18899666814384428,1.0,-0.0,-0.26013097641439753,-0.1921643934544619,0.0
2019-03-12,-0.0,-0.16939113170086034,1.0,-0.0,-0.267819324950364,-0.21732296492389144,0.0
2019-03-13,-0.0,-0.17477228907652417,1.0,-0.0,-0.2717571969948807,-0.21559404294927198,0.0
2019-03-14,-0.0,-0.17304506295559974,1.0,-0.0,-0.27350894632206757,-0.21015573227302847,0.0
2019-03-15,-0.0,-0.1677931481143199,1.0,-0.0,-0.2763505322417258,-0.216516930434927,0.0
2019-03-18,-0.0,-0.17426914269476995,1.0,-0.0,-0.2786200210607251,-0.21859695455229247,0.0
2019-03-19,-0.0,-0.17690566037735853,1.0,-0.0,-0.2769811320754717,-0.22326205450733752,0.0
2019-03-20,-0.0,-0.18050705171255874,1.0,-0.0,-0.2763431833445265,-0.22212894560107455,0.0
2019-03-21,-0.0,-0.18152978498413816,1.0,-0.0,-0.2874599258102959,-0.20951038152307097,0.0
2019-03-22,-0.0,-0.18059321891158983,1.0,-0.0,-0.29445352107931483,-0.20927725657307442,0.0
2019-03-25,-0.0,-0.14079863435533538,1.0,-0.0,-0.31865042174320524,-0.21415182755388937,0.0
2019-03-26,-0.0,-0.13891541438407798,1.0,-0.0,-0.31857398937863324,-0.2178050292338878,0.0
2019-03-27,-0.0,-0.12965383197614022,1.0,-0.0,-0.32778727254448575,-0.21810596159646126,0.0
2019-03-28,-0.0,-0.1278907913934495,1.0,-0.0,-0.32608294621744455,-0.22304583340320985,0.0
2019-03-29,-0.0,-0.12136858163042932,1.0,-0.0,-0.32767840678591187,-0.2273146363133455,0.0
2019-04-01,-0.0,-0.1223034857583789,1.0,-0.0,-0.324588183983628,-0.23058342000201296,0.0
2019-04-02,-0.0,-0.12505241265954414,1.0,-0.0,-0.3286986565587105,-0.2234708082451403,0.0
2019-04-03,-0.0,-0.1250881375281201,1.0,-0.0,-0.33522479266695765,-0.2185139173353927,0.0
2019-04-04,-0.0,-0.12403400309119011,1.0,-0.0,-0.33425173039446276,-0.2217088905315503,0.0
2019-04-05,-0.0,-0.12177792743496929,1.0,-0.0,-0.3337317956056907,-0.2281336812863036,0.0
2019-04-08,-0.0,-0.11579407659059184,1.0,-0.0,-0.33512168048571284,-0.23091542071006915,0.0
2019-04-09,-0.0,-0.11060560105146093,1.0,-0.0,-0.3481953290870488,-0.22623260202878037,0.0
2019-04-10,-0.0,-0.10111620691980845,1.0,-0.0,-0.3630033047818169,-0.2219936602144736,0.0
2019-04-11,-0.0,-0.10778281154912435,1.0,-0.0,-0.36107918047197246,-0.22158360943944824,0.0
2019-04-12,-0.0,-0.1058815539255637,1.0,-0.0,-0.3630637055148057,-0.2289459386036403,0.0
2019-04-15,-0.0,-0.10940240807915667,1.0,-0.0,-0.3547063131184114,-0.2389005262351198,0.0
2019-04-16,-0.0,-0.10427884697049482,1.0,-0.0,-0.35324692972770977,-0.2411034295323674,0.0
2019-04-17,-0.0,-0.0994595329548931,1.0,-0.0,-0.3567422414086135,-0.24338012848839183,0.0
2019-04-18,-0.0,-0.09727441211976942,1.0,-0.0,-0.35558464965228775,-0.2474452927073946,0.0
2019-04-22,-0.0,-0.09783775494556049,1.0,-0.0,-0.3570345379883794,-0.2490245190751248,0.0
2019-04-23,-0.0,-0.09934034465713262,1.0,-0.0,-0.3553275265481446,-0.24986789847784954,0.0
2019-04-24,-0.0,-0.09066902908155443,1.0,-0.0,-0.3547370393716885,-0.25824147741792597,0.0
2019-04-25,-0.0,-0.0894178631108686,1.0,-0.0,-0.35864338573815774,-0.25708488217440234,0.0
2019-04-26,-0.0,-0.08242020822665984,1.0,-0.0,-0.36828810377197474,-0.25606758832565285,0.0
2019-04-29,-0.0,-0.08195771792644077,1.0,-0.0,-0.36609257082502855,-0.25549820275634144,0.0
2019-04-30,-0.0,-0.08350360986241656,1.0,-0.0,-0.3667926712981882,-0.2524690096717069,0.0
2019-05-01,-0.0,-0.08099539798875063,1.0,-0.0,-0.3676325208794955,-0.2558377364922448,0.0
2019-05-02,-0.0,-0.07982684868006203,1.0,-0.0,-0.3602604086780169,-0.2641580176218961,0.0
2019-05-03,-0.0,-0.08927206319544721,1.0,-0.0,-0.3493756901384524,-0.26017157903677907,0.0
2019-05-06,-0.0,-0.0937171175452293,1.0,-0.0,-0.3490377108720003,-0.2544041274905808,0.0
2019-05-07,-0.0,-0.09552218568862073,1.0,-0.0,-0.3473441578251585,-0.2519914579166808,0.0
2019-05-08,-0.0,-0.10098002518120257,1.0,-0.0,-0.34617347806853366,-0.25427910300472994,0.0
2019-05-09,-0.0,-0.09968847352024922,1.0,-0.0,-0.3520078988134756,-0.25063411810768943,0.0
2019-05-10,-0.0,-0.0974025974025974,1.0,-0.0,-0.3548530416951469,-0.25654477101845524,0.0
2019-05-13,-0.0,-0.09657427539333345,1.0,-0.0,-0.35958980329047613,-0.25585934156237694,0.0
2019-05-14,-0.0,-0.07826027793369733,1.0,-0.0014798183395417666,-0.36563419571022776,-0.25558333758568486,0.0
2019-05-15,-0.0,-0.0779578578595602,1.0,-0.004132582779204435,-0.36688151562048266,-0.2516793932075985,0.0
2019-05-16,-0.0,-0.07950638297872341,1.0,-0.006297872340425532,-0.3622808510638298,-0.25404255319148933,0.0
2019-05-17,-0.0,-0.08110221496931681,1.0,-0.0031448144559470996,-0.3582708620191409,-0.2573818144729461,0.0
2019-05-20,-0.0,-0.07820802281562463,1.0,-0.00825029283446789,-0.35365915765528716,-0.2574906208090719,0.0
2019-05-21,-0.0,-0.07644274006074694,1.0,-0.0073133897816164105,-0.3557429623470721,-0.2573430845197088,0.0
2019-05-22,-0.0,-0.07185740451801098,1.0,-0.012278678515704496,-0.35565768943762294,-0.25615629875856455,0.0
2019-05-23,-0.0,-0.07012965002965851,1.0,-0.01976103720023727,-0.35824082704855525,-0.2466401152444708,0.0
2019-05-24,-0.0,-0.056176167379290536,1.0,-0.030234405367494215,-0.35377127308985823,-0.2498352233357557,0.0
2019-05-28,-0.0,-0.052701835017403935,1.0,-0.03181710655266804,-0.3546855462809638,-0.2504815653408131,0.0
2019-05-29,-0.0,-0.05823753497623301,1.0,-0.03335805549000438,-0.35402690220139565,-0.23997909854026903,0.0
2019-05-30,-0.0,-0.05829203330973332,1.0,-0.0319443039681737,-0.3552139172650956,-0.2402818515896295,0.0
2019-05-31,-0.0,-0.06274826634349963,1.0,-0.03447115060930452,-0.353430283444422,-0.23251195044772102,0.0
2019-06-03,-0.0,-0.061113832536612546,1.0,-0.02878329757943278,-0.3578824682015506,-0.24138105775240282,0.0
2019-06-04,-0.0,-0.06997659026222273,1.0,-0.03053370833824545,-0.34688515755258764,-0.2367583407716793,0.0
2019-06-05,-0.0,-0.0683166981386566,1.0,-0.03167992986242245,-0.34610196924736986,-0.2399177232263286,0.0
2019-06-06,-0.0,-0.07742695966995032,1.0,-0.027868990485812914,-0.33542140271112236,-0.24320956470489183,0.0
2019-06-07,-0.0,-0.07349568267674042,1.0,-0.02986710739341608,-0.33764503507825144,-0.2454465731246627,0.0
2019-06-10,-0.0,-0.07518062549472017,1.0,-0.03225154521110868,-0.3300773026592788,-0.24664432355962745,0.0
2019-06-11,-0.0,-0.07412335365648264,1.0,-0.034678478795432344,-0.3305824098090073,-0.24485465018358205,0.0
2019-06-12,-0.0,-0.07168265421380043,1.0,-0.03191327949828886,-0.3330242594871622,-0.24922029097897735,0.0
2019-06-13,-0.0,-0.0769620253164557,1.0,-0.03593248945147679,-0.32852320675105484,-0.2463291139240506,0.0
2019-06-14,-0.0,-0.0736144598627527,1.0,-0.04442833296801497,-0.3301691142996847,-0.2378728354887117,0.0
2019-06-17,-0.0,-0.07358388900114503,1.0,-0.04396511079679397,-0.32462787095036033,-0.24163130598774163,0.0
2019-06-18,-0.0,-0.07759680652170252,1.0,-0.042899732192484545,-0.32483872597732905,-0.23898873187246297,0.0
2019-06-19,-0.0,-0.08211789218981046,1.0,-0.04276448447371959,-0.3245731953219519,-0.2308778061567415,0.0
2019-06-20,-0.0,-0.07938475973460223,1.0,-0.04517123517190537,-0.32154346223443464,-0.2293914616982776,0.0
2019-06-21,-0.0,-0.08314343163538873,1.0,-0.04445375335120644,-0.3170073726541555,-0.23101541554959784,0.0
2019-06-24,-0.0,-0.07847973823307325,1.0,-0.04696702743518752,-0.31291215706015607,-0.23965097743099253,0.0
2019-06-25,-0.0,-0.07163838394011111,1.0,-0.048575792671668595,-0.3170183124360072,-0.2412676032697182,0.0
2019-06-26,-0.0,-0.06835940782066578,1.0,-0.04542170091918869,-0.3129610647129005,-0.2536759145675444,0.0
2019-06-27,-0.0,-0.06433644104876982,1.0,-0.04579112113358689,-0.31161859244051027,-0.2611154118003433,0.0
2019-06-28,-0.0,-0.055121024036601574,1.0,-0.046660274848194315,-0.31868261257169767,-0.261610401843535,0.0
2019-07-01,-0.0,-0.05952280866948027,1.0,-0.043969532392850535,-0.3166478906394498,-0.26129504144737953,0.0
2019-07-02,-0.0,-0.06043457818377216,1.0,-0.04250067168189145,-0.3141959967759269,-0.2620734819989253,0.0
2019-07-03,-0.0,-0.062322613149718695,1.0,-0.04092702997732807,-0.3131413216894785,-0.2630111680241834,0.0
2019-07-05,-0.0,-0.057399073016726004,1.0,-0.04300732182441056,-0.3140491704171425,-0.2648619600994156,0.0
2019-07-08,-0.0,-0.05576906939666024,1.0,-0.04516237308047327,-0.3141562473776957,-0.26318704371905677,0.0
2019-07-09,-0.0,-0.05077096021878827,1.0,-0.04625761312729652,-0.31341756010805183,-0.26739484236841665,0.0
2019-07-10,-0.0,-0.04118071520867245,1.0,-0.04371465489755164,-0.32422681277374094,-0.2689835713446661,0.0
2019-07-11,-0.0,-0.04010475247192331,1.0,-0.046467122160855474,-0.3244137051150766,-0.26773993184374417,0.0
2019-07-12,-0.0,-0.04523893330651515,1.0,-0.04473609225457166,-0.31457736209584153,-0.2715676907862758,0.0
2019-07-15,-0.0,-0.05357023131076098,1.0,-0.05189406637613141,-0.3124203821656051,-0.25828025477707006,0.0
2019-07-16,-0.0,-0.05495389773679798,1.0,-0.05208717518860016,-0.3120536462699078,-0.2573512154233026,0.0
2019-07-17,-0.0,-0.059083897793575216,1.0,-0.05018107437462276,-0.3115485212259406,-0.25580108644624777,0.0
2019-07-18,-0.0,-0.05922738157035449,1.0,-0.04996734707547012,-0.3129657228017884,-0.2523484988027261,0.0
2019-07-19,-0.0,-0.05992766484712502,1.0,-0.048926693680720675,-0.315277452195171,-0.2502930243461371,0.0
2019-07-22,-0.0,-0.0513430236452542,1.0,-0.045264250787058743,-0.3177875276307857,-0.2601982718199477,0.0
2019-07-23,-0.0,-0.05098656661418378,1.0,-0.04601185889919936,-0.31813004589460986,-0.25987404107065093,0.0
2019-07-24,-0.0,-0.0510549229738781,1.0,-0.044926322839919625,-0.31831882116543875,-0.2601808439383791,0.0
2019-07-25,-0.0,-0.052818494011223724,1.0,-0.04427506491330932,-0.3162576430186783,-0.2618142222966748,0.0
2019-07-26,-0.0,-0.05252227507201714,1.0,-0.044164936021973605,-0.3164400080391237,-0.2616902257653915,0.0
2019-07-29,-0.0,-0.049745988632362556,1.0,-0.0439615713495297,-0.3181094177019935,-0.26482571299230423,0.0
2019-07-30,-0.0,-0.04968464841653247,1.0,-0.044870504562533546,-0.31714640365002683,-0.26570048309178745,0.0
2019-07-31,-0.0,-0.04964753272910372,1.0,-0.04528365223229271,-0.3159785162806311,-0.2675058744545149,0.0
2019-08-01,-0.0,-0.06106025550749422,1.0,-0.04392582905810952,-0.312124870066727,-0.25944740636421554,0.0
2019-08-02,-0.0,-0.05567745933903954,1.0,-0.05279643557059345,-0.3098273060752751,-0.2567126178790975,0.0
2019-08-05,-0.0,-0.05437929937904832,1.0,-0.048487790181933825,-0.311764607427988,-0.25909250673673995,0.0
2019-08-06,-0.0,-0.05511678142297827,1.0,-0.05282165519103551,-0.31606925880923453,-0.26356824625354397,0.0
2019-08-07,-0.0,-0.059419288518899244,1.0,-0.04996545390202389,-0.3116226554995703,-0.2641681131089803,0.0
2019-08-08,-0.0,-0.05998179304764152,1.0,-0.05194038908931521,-0.3113894601975791,-0.26250042145723046,0.0
2019-08-09,-0.0,-0.06374893977947413,1.0,-0.05267175572519084,-0.32164546225614926,-0.2582866836301951,0.0
2019-08-12,-0.0,-0.06293872291362881,1.0,-0.054613584726508194,-0.3222557563837363,-0.2557563837363085,0.0
2019-08-13,-0.0,-0.057313929031820345,1.0,-0.05409118664766945,-0.32473369970825705,-0.26004138679693334,0.0
2019-08-14,-0.0,-0.06262151515663832,1.0,-0.054776919305482764,-0.31498419246310166,-0.2582630306514058,0.0
2019-08-15,-0.0,-0.07083340318876055,1.0,-0.05983536472915654,-0.3051285060438916,-0.24074974432913646,0.0
2019-08-16,-0.0,-0.06960167714884696,1.0,-0.060830188679245285,-0.3061635220125786,-0.24055345911949688,0.0
2019-08-19,-0.0,-0.06717956453964902,1.0,-0.06024035802282898,-0.30745378052664224,-0.24126313672248206,0.0
2019-08-20,-0.0,-0.06553503803746774,1.0,-0.06215020610610275,-0.30587486175810186,-0.24209926606119508,0.0
2019-08-21,-0.0,-0.0671789205839025,1.0,-0.06126958617918843,-0.30604660506227405,-0.23952055711798584,0.0
2019-08-22,-0.0,-0.06891532399738994,1.0,-0.057923003563720314,-0.3076009302481219,-0.23868560625073199,0.0
2019-08-23,-0.0,-0.06950278647097216,1.0,-0.05849078707345238,-0.3081351563938212,-0.23742740950245175,0.0
2019-08-26,-0.0,-0.06423054563574454,1.0,-0.059579769122165935,-0.3051407690391164,-0.2320405281953326,0.0
2019-08-27,-0.0,-0.062130766677729835,1.0,-0.05750082973780285,-0.3035014935280451,-0.23634251576501822,0.0
2019-08-28,-0.0,-0.056927695854827744,1.0,-0.06183754374906696,-0.30704795395358864,-0.2329192031449566,0.0
2019-08-29,-0.0,-0.04845931871703871,1.0,-0.0661381803708249,-0.3121994095989917,-0.23163288997976716,0.0
2019-08-30,-0.0,-0.04486924859318107,1.0,-0.06818934127772261,-0.31388613042039065,-0.22813637868255546,0.0
2019-09-03,-0.0,-0.04576537792863648,1.0,-0.07028727543670835,-0.31113502773408397,-0.22857852471231063,0.0
2019-09-04,-0.0,-0.03453530551736703,1.0,-0.07491759561393338,-0.3108508770476869,-0.2360657909992878,0.0
2019-09-05,-0.0,-0.035552618536263014,1.0,-0.06866016851148192,-0.31604163224847187,-0.2318189327606146,0.0
