Date,CNA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-12,1.0,-0.18529270761199595,-0.41354605017844775,-0.03566292015128109,-0.5396047515048208,-0.4892931337559261,0.0
2018-10-15,1.0,-0.1764283625342302,-0.42623561002844756,-0.023741791401908914,-0.5405046127668626,-0.49174487544200146,0.0
2018-10-16,1.0,-0.17495146147503926,-0.43309662491023704,-0.018777095135508924,-0.5409718343572968,-0.49182159099976064,0.0
2018-10-17,1.0,-0.16495495258858447,-0.4095768432665284,-0.00893068214651572,-0.5421186730056998,-0.5010638018439232,0.0
2018-10-18,1.0,-0.1635163910723205,-0.4076079812823681,-0.01022634664423355,-0.5455453613396777,-0.5019848050684823,0.0
2018-10-19,1.0,-0.15616832200731834,-0.4005488761108207,-0.004129639309984318,-0.5495295347621537,-0.5033193936225823,0.0
2018-10-22,1.0,-0.15780392156862744,-0.3944052287581699,-0.0,-0.5544575163398693,-0.507686274509804,0.0
2018-10-23,1.0,-0.15661862788690398,-0.3947113749901917,-0.0,-0.5557241126775299,-0.5084874323228624,0.0
2018-10-24,1.0,-0.15521342499411872,-0.3935750320202839,-0.0,-0.556264213085187,-0.5088480539509109,0.0
2018-10-25,1.0,-0.13640897117868195,-0.36761885277344447,-0.0,-0.5601871979132036,-0.49313351916732734,0.0
2018-10-26,1.0,-0.12804692260816575,-0.36085720089376394,-0.0,-0.5621064391631119,-0.48811700182815354,0.0
2018-10-29,1.0,-0.11574156024781893,-0.36396510304716145,-0.0,-0.5577190542420027,-0.491313693260842,0.0
2018-10-30,1.0,-0.10674185717175803,-0.3645053611167307,-0.0,-0.5584665183087194,-0.4990896216872345,0.0
2018-10-31,1.0,-0.1081217251108424,-0.3570888754534462,-0.0,-0.5570838371624346,-0.49685106811769447,0.0
2018-11-01,1.0,-0.1,-0.3631102164066432,-0.0,-0.5564921992954203,-0.49675390035228995,0.0
2018-11-02,1.0,-0.10255896137747812,-0.35010902528885435,-0.0,-0.5595879595979849,-0.49404746986139997,0.0
2018-11-05,1.0,-0.09985466573118171,-0.3577227623534128,-0.0,-0.5602886639270321,-0.4879472787411045,0.0
2018-11-06,1.0,-0.08179754634383612,-0.39588174890558286,-0.0,-0.6459763281630007,-0.5786088742366103,0.0
2018-11-07,1.0,-0.08107231650632364,-0.3972273267754838,-0.0,-0.6451194465463194,-0.5789644362771593,0.0
2018-11-08,1.0,-0.06505286887445655,-0.39648972143202194,-0.0,-0.6400354248295851,-0.5821480328484784,0.0
2018-11-09,1.0,-0.06439576958178989,-0.39676276373006925,-0.0,-0.6411123637730177,-0.5820046169538842,0.0
2018-11-12,1.0,-0.06426046910142444,-0.381064581771447,-0.0,-0.6510121023883475,-0.5812091678269252,0.0
2018-11-13,1.0,-0.04699253116444728,-0.37556813651223986,-0.0,-0.6549451133615075,-0.5804162347500199,0.0
2018-11-14,1.0,-0.04811910142230494,-0.37498338428818295,-0.0,-0.6552970889272897,-0.5800877309583943,0.0
2018-11-15,1.0,-0.04732307199829274,-0.37663723424120366,-0.0,-0.6564408995118308,-0.5872169018593112,0.0
2018-11-16,1.0,-0.046173510145390645,-0.3726101081109869,-0.0,-0.6551898599350269,-0.5888320818022048,0.0
2018-11-19,1.0,-0.04528141064912235,-0.37314545987267933,-0.0,-0.655941187438404,-0.5892176970407266,0.0
2018-11-20,1.0,-0.004404468147204754,-0.36676483854705616,-0.0,-0.6664013372602086,-0.615723420626708,0.0
2018-11-21,1.0,-0.005350412482538679,-0.3615086581798055,-0.0,-0.6660077488732506,-0.6028307108405155,0.0
2018-11-23,1.0,-0.007141539515640236,-0.3486705141381401,-0.0,-0.6737818536379688,-0.6056868790681741,0.0
2018-11-26,1.0,-0.006247528667457493,-0.3545538420983261,-0.0,-0.6718333992355343,-0.6034532753393963,0.0
2018-11-27,1.0,-0.0015498174367595684,-0.35472431637290186,-0.0,-0.6695736688644305,-0.600961412172634,0.0
2018-11-28,1.0,-0.0,-0.36927372830009747,-0.0,-0.6657358868312215,-0.5992729380153315,0.0
2018-11-29,1.0,-0.0,-0.36481238520073467,-0.0,-0.6614274468643401,-0.5977433744424036,0.0
2018-11-30,1.0,-0.0,-0.3647077351111577,-0.0,-0.6613034462846794,-0.5987296254494869,0.0
2018-12-03,1.0,-0.0,-0.36560014698548515,-0.0,-0.660935982571721,-0.5982046772881178,0.0
2018-12-04,1.0,-0.0,-0.3665549387242065,-0.0,-0.6562794595160784,-0.5957892531685346,0.0
2018-12-06,1.0,-0.0,-0.33155162666392557,-0.0,-0.6559849925476693,-0.5822326155111271,0.0
2018-12-07,1.0,-0.0,-0.3317809910976175,-0.0,-0.6558174239695364,-0.5853702464879329,0.0
2018-12-10,1.0,-0.0,-0.3283578281281894,-0.0,-0.6510512349459073,-0.5721320677689324,0.0
2018-12-11,1.0,-0.0,-0.32918953414167196,-0.0,-0.648602425015954,-0.5748819400127633,0.0
2018-12-12,1.0,-0.0,-0.33024099772547216,-0.0,-0.6480104270489918,-0.5774233944133507,0.0
2018-12-13,1.0,-0.0,-0.3268886959186801,-0.0,-0.651555396638913,-0.5755989170965929,0.0
2018-12-14,1.0,-0.0,-0.3104427949833632,-0.0,-0.6695674430509342,-0.5795239314051702,0.0
2018-12-17,1.0,-0.0,-0.3065738118925537,-0.0,-0.6585546287084513,-0.5858013826177904,0.0
2018-12-18,1.0,-0.0,-0.29466527992694247,-0.0,-0.6540422617386672,-0.5880368331599908,0.0
2018-12-19,1.0,-0.0,-0.2947891826069309,-0.0,-0.6541174082906287,-0.5880054797300727,0.0
2018-12-20,1.0,-0.0,-0.28374209860935523,-0.0,-0.6607332490518331,-0.5839696586599241,0.0
2018-12-21,1.0,-0.0,-0.2815049864007253,-0.0,-0.6613780598368088,-0.5755011584567342,0.0
2018-12-24,1.0,-0.0,-0.2630129440925365,-0.0,-0.653964597781728,-0.5867404421521745,0.0
2018-12-26,1.0,-0.0,-0.2627236927371517,-0.0,-0.6472010368376452,-0.582473455959324,0.0
2018-12-27,1.0,-0.0,-0.24716741551084198,-0.0,-0.6149394412971283,-0.5797763235006838,0.0
2018-12-28,1.0,-0.0,-0.24790726052471018,-0.0,-0.6140817571690055,-0.5785478950579621,0.0
2018-12-31,1.0,-0.0,-0.2484867714536757,-0.0,-0.6138582446548864,-0.5783217807283023,0.0
2019-01-02,1.0,-0.0,-0.24765899336714786,-0.0,-0.6119781506047601,-0.5789114319157238,0.0
2019-01-03,1.0,-0.0,-0.24832820813198614,-0.0,-0.6258847073754088,-0.5663591545858349,0.0
2019-01-04,1.0,-0.0,-0.2507591031651566,-0.0,-0.6085456797920665,-0.5698253455437609,0.0
2019-01-07,1.0,-0.0,-0.23724986186849883,-0.0,-0.6041751747663776,-0.5608619405674202,0.0
2019-01-08,1.0,-0.0,-0.22264114694651907,-0.0,-0.6187171297519272,-0.5601210345572873,0.0
2019-01-09,1.0,-0.0,-0.21277923075077382,-0.0,-0.619190440770689,-0.5674352760515393,0.0
2019-01-10,1.0,-0.0,-0.2124316284425679,-0.0,-0.6193983302945975,-0.5671720564245274,0.0
2019-01-11,1.0,-0.0,-0.20871614796286497,-0.0,-0.6225888691134734,-0.5738371254028573,0.0
2019-01-14,1.0,-0.0,-0.2121438018516292,-0.0,-0.6232776241433209,-0.5693158590838042,0.0
2019-01-15,1.0,-0.0,-0.2076652703548558,-0.0,-0.6216235735952621,-0.5781693870672637,0.0
2019-01-16,1.0,-0.0,-0.20729828615443868,-0.0,-0.6211245907953014,-0.5786635855959946,0.0
2019-01-17,1.0,-0.0,-0.20627662390796853,-0.0,-0.6215012875743063,-0.5789271016341364,0.0
2019-01-18,1.0,-0.0,-0.2098448730669635,-0.0,-0.6214999636988455,-0.5887321216814694,0.0
2019-01-22,1.0,-0.0,-0.07330514513753622,-0.0,-0.6860183381633331,-0.6160862748824172,0.0
2019-01-23,1.0,-0.0,-0.038980509745127435,-0.0,-0.6906070774136742,-0.6501749125437282,0.0
2019-01-24,1.0,-0.0,-0.036174972630777284,-0.0,-0.6964158217906611,-0.6473416154981199,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.7458122648517818,-0.6505787342136164,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.7526126558005752,-0.6442953020134228,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.7309451938496369,-0.6273228940665976,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.731181529037578,-0.6248085758039816,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.7175774156269898,-0.6408575269451193,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.7134749434815373,-0.6414610022607385,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.7095656682299155,-0.6470907077039096,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.7010255805729104,-0.6566073323116822,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.698667924083461,-0.6589885653660261,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.6938429674260969,-0.659762756543024,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.7093914314682512,-0.6484874207163236,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.7094903587761068,-0.6477770967894018,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.8016285343191129,-0.6960985113397942,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.800997755051135,-0.693389872786231,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.8001249843769528,-0.6995625546806649,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.8002900507588828,-0.7001475258170179,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.7945273755825254,-0.697560246218257,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.7929097490949943,-0.703657470977406,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.7881639376996805,-0.7078424520766774,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.7920035938903864,-0.7037785764200859,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.7960381143430292,-0.7114844533600803,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.7940660552297899,-0.711822783541322,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.7942562149157979,-0.7117582197273457,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.7960196510928413,-0.7104972929617004,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.8026770942998946,-0.7039655085977841,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.7970880112269447,-0.7089264234161988,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.8082381012181338,-0.70337812382268,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.8069435023990756,-0.7051774813475018,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.8147627769275159,-0.6941816995759841,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.8227071600965405,-0.6913968222043443,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.8219944317894204,-0.7090103771197165,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.8233642235327154,-0.7295448163181947,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.8272869249084718,-0.7329424716454594,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.8280854975867616,-0.7256314001889732,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.8219699874734769,-0.7344632768361582,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.8293448613041016,-0.7438628994905049,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.8273537388609066,-0.7556244349735245,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.830153017631981,-0.7589778111487974,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.8294420978984738,-0.7618356611645203,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.8443560546976552,-0.7553683772682368,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.8441719375242028,-0.7374725700271073,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.8420656545997145,-0.7529778123783573,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.8422540324671957,-0.7509465276697267,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.8397091286845865,-0.7573561875081158,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.839822342276824,-0.7575127918755357,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.842133942240328,-0.7526401826720983,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.8561214444847418,-0.7344179058079892,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.850595593387486,-0.744582565593128,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.8338817920348249,-0.7572616795791983,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.8322483595715434,-0.7613403532432501,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.8325209996888935,-0.7600331846935601,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.8472294417299095,-0.7517933257095333,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.8412611911249513,-0.7538082262877903,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.851844150443168,-0.747355288124139,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.8513900458142442,-0.7516920033319451,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.8326869376357431,-0.7528958527252043,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.8332342218889779,-0.7522817178167903,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.8088979026005699,-0.7582984622493775,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.8143686427617384,-0.7542124730298982,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.8176691729323309,-0.7572613039447935,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.8162319437649664,-0.7586322321497542,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.8087294039020128,-0.7617921497056783,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.816165307120249,-0.7571086693600267,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.8363805152273137,-0.7423347688181747,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.8433190434378389,-0.7391921904860286,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.8392284620953563,-0.7463284724376875,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.8496009504868662,-0.7332437947154996,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.8539383915650196,-0.7303080421749018,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.8518403719488571,-0.731137801885574,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.8475984109786926,-0.7319816333900842,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.8469777525421979,-0.7339338254271408,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.8370256014408851,-0.7359835327415413,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.8475338628010383,-0.7227234173799059,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.8511092259839078,-0.7195444847176165,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.8550571634565867,-0.7198733134205376,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.8391627930605299,-0.7009322055424319,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.8472359767400524,-0.692059622660674,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.8453772986683576,-0.6910843373493976,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.8520676930907239,-0.69278534164652,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.8518396094484986,-0.6908133946960259,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.8495566227100643,-0.691287445689458,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.8516063492063493,-0.6880761904761905,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.8585487102746849,-0.6777842595175895,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.8564050632911393,-0.6752405063291139,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.8526621980523588,-0.6767421272290376,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.8550501351248958,-0.6706235950799383,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.853557541786598,-0.6713124274099883,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.8540411045265415,-0.6677089900390871,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.870683376447246,-0.6408066906095385,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.8593046931952439,-0.654483296045851,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.879069419881934,-0.6117767205519715,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.858643390783342,-0.6070222156471139,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.8550413956238911,-0.6089838359944806,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.8481813259831669,-0.6127873209627406,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.8568715001110097,-0.6100106075930631,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.8551071816655141,-0.614491751457078,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.8625148338607596,-0.609795292721519,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.8608901842612261,-0.609124141678605,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.8681875478879854,-0.6034751229639882,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.868119351244274,-0.6080475424043581,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.8666798292159233,-0.6012981564204447,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.8649002370604505,-0.6044794547609641,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.8626444159178434,-0.6059790658635331,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.8654885603573809,-0.6026112495989338,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.8659692064745361,-0.6014607185155942,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.8473994717484139,-0.6210905679938782,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.8877845144617831,-0.5970579465261902,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.8918032786885246,-0.5920516641828116,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.8870171434242192,-0.5939414989952118,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.882064247471743,-0.596619075946857,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.8855478433316807,-0.5933812592959842,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.886553683531426,-0.5947743232177862,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.8875866007797173,-0.5955898785726702,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.8860014892032763,-0.5960039712087367,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.8896889043374631,-0.5931424882687389,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.8951015947140941,-0.5888767449947837,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.9048127015628876,-0.5759612999255768,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0007443060586513174,-0.908946558824989,-0.5713293306207513,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.8447026090352184,-0.5959290264320406,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.845838318236199,-0.59572234294504,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.8443145848551254,-0.5905527148770392,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.8115111707738039,-0.5856505897017931,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.8142282072171372,-0.5818996501653328,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.8144455893982602,-0.5819693738167702,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.814548323094208,-0.5759089713862262,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.8136264890544057,-0.5736350831960658,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.8130992701426322,-0.5720555264036635,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.8146248359775735,-0.5711559107718001,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.8184925776301006,-0.5719647168503336,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.8165148581127926,-0.5741710296684118,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.8141998282278843,-0.5715478576200019,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.8097570298874741,-0.5793057314188785,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.8106534294305761,-0.575891365567276,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.7826466768976509,-0.5783496635580215,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.7877669765131626,-0.5774497977719435,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.7884579041859587,-0.573821222715676,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.7894389438943894,-0.5679396511079678,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.7950867936971524,-0.560237416680406,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.7957748135601195,-0.5567788834780154,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.7893588058580548,-0.5576182876455126,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.7881381697420426,-0.550550761243247,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.7882069513963607,-0.5507554848669131,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.7886239734200614,-0.5511593626430192,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.7883699205978514,-0.5469873890705278,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.7906563471835761,-0.5474080482615101,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.7917902950727752,-0.5445179076232974,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.7909579439252337,-0.5454672897196262,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.7868242300176793,-0.5394296082627711,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.7851579754957804,-0.5397205496012834,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0015569084909606357,-0.787888646186736,-0.5343216991216247,0.0
2019-08-29,1.0,-0.0,-0.0,-0.005481233742103308,-0.7903195837978447,-0.5267558528428093,0.0
2019-08-30,1.0,-0.0,-0.0,-0.004997108155002892,-0.7940312319259688,-0.5144476576055523,0.0
2019-09-03,1.0,-0.0,-0.0,-0.012038987798948905,-0.7847567892945616,-0.5183710323432038,0.0
2019-09-04,1.0,-0.0,-0.0,-0.014125602074842536,-0.7835772508336422,-0.5179927751018896,0.0
2019-09-05,1.0,-0.0,-0.0,-0.02374031007751938,-0.7761397194536729,-0.5072443706164637,0.0
2019-09-06,1.0,-0.0,-0.0,-0.02961548197068366,-0.7788388521987251,-0.4926939273304646,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0298455944957084,-0.7787237959362128,-0.4925558598154497,0.0
2019-09-10,1.0,-0.0,-0.0,-0.06165826843792946,-0.7645442052221713,-0.4642006413192854,0.0
2019-09-11,1.0,-0.0,-0.0,-0.06747721756651555,-0.7634748362870357,-0.4587397536291615,0.0
2019-09-12,1.0,-0.0,-0.0,-0.06990561941543454,-0.758632509883681,-0.4567060490413401,0.0
2019-09-13,1.0,-0.0,-0.0,-0.07382765164506025,-0.7599515284541692,-0.4526144911630885,0.0
2019-09-16,1.0,-0.0,-0.0,-0.07048276808379263,-0.762572323735907,-0.45386145859537586,0.0
2019-09-17,1.0,-0.0,-0.0,-0.07071977318456191,-0.764153100420706,-0.4515730748125114,0.0
2019-09-18,1.0,-0.0,-0.0,-0.07115582485423573,-0.7639190579627301,-0.45140048016462786,0.0
2019-09-19,1.0,-0.0,-0.0,-0.07127014976563392,-0.7635989482108151,-0.45160626500514456,0.0
2019-09-20,1.0,-0.0,-0.0,-0.08620255770858594,-0.7512296675893939,-0.4502985518519366,0.0
2019-09-23,1.0,-0.0,-0.0,-0.08641325491452502,-0.7518822802480719,-0.45019108863308693,0.0
2019-09-24,1.0,-0.0,-0.0,-0.10298592838348015,-0.7390458757579225,-0.4460588033405789,0.0
2019-09-25,1.0,-0.0,-0.0,-0.10203008550134883,-0.7413927118101595,-0.4427095240272507,0.0
2019-09-26,1.0,-0.0,-0.0,-0.1214742037408612,-0.7655388731289928,-0.41933623930441205,0.0
2019-09-27,1.0,-0.0,-0.0,-0.12692581452483181,-0.7518425826005098,-0.4172846876219779,0.0
2019-09-30,1.0,-0.0,-0.0,-0.14214412217954323,-0.7435195620673,-0.4144030176875129,0.0
2019-10-01,1.0,-0.0,-0.0,-0.15012886597938147,-0.7370673784977908,-0.41395894698085417,0.0
2019-10-02,1.0,-0.0,-0.0,-0.16922863228076673,-0.7350680618575794,-0.4107324752291879,0.0
2019-10-03,1.0,-0.0,-0.0,-0.1670557777212732,-0.7351887381244077,-0.40930630359908465,0.0
2019-10-04,1.0,-0.0,-0.0,-0.17138029994445472,-0.7284762081096092,-0.4145528605813738,0.0
2019-10-07,1.0,-0.0,-0.0,-0.181656009637661,-0.7219905476786209,-0.41309887869520895,0.0
