Date,IWF,IWM,MTUM,PFLT,SPY,VLUE,VXX
2018-11-16,-0.07704577413058535,-0.36848070182802695,-0.0,1.0,-0.3499905555438957,-0.3032719793481226,0.0
2018-11-19,-0.07202619902810058,-0.374688358335094,-0.0,1.0,-0.35778575956053243,-0.3083245298964716,0.0
2018-11-20,-0.04885323027808115,-0.36973872133075697,-0.0,1.0,-0.36095942199445524,-0.3207594724019155,0.0
2018-11-21,-0.04641483256605915,-0.37083517268924343,-0.0,1.0,-0.3621744340039099,-0.3226966008702781,0.0
2018-11-23,-0.04620698369908597,-0.3755317804641759,-0.0,1.0,-0.36131586706541424,-0.323006613032307,0.0
2018-11-26,-0.04566988819404965,-0.3785610511022677,-0.0,1.0,-0.3598635588402501,-0.32145789905880867,0.0
2018-11-27,-0.03948334067224424,-0.38151852550795745,-0.0,1.0,-0.357279151202533,-0.31852970162085087,0.0
2018-11-28,-0.037312804980649504,-0.3935722698973583,-0.0,1.0,-0.35480817768803635,-0.3176215715968366,0.0
2018-11-29,-0.012009189640768587,-0.38899331662489556,-0.0,1.0,-0.3593776106934002,-0.3281746031746032,0.0
2018-11-30,-0.012553089106010837,-0.3910287256522376,-0.0,1.0,-0.36286796242442,-0.32575266230098127,0.0
2018-12-03,-0.010813637314369379,-0.39186362685630616,-0.0,1.0,-0.36318761765321056,-0.32572683539008573,0.0
2018-12-04,-0.005779140848302768,-0.39448373703865974,-0.0,1.0,-0.3611650080323799,-0.32490455029104337,0.0
2018-12-06,-0.002223627572981905,-0.3664905444827516,-0.0,1.0,-0.3598808625226953,-0.31143026173524546,0.0
2018-12-07,-0.0008977393291438832,-0.3668285317881335,-0.0,1.0,-0.360258712152126,-0.31235207704235696,0.0
2018-12-10,-0.0,-0.36621397679964435,-0.0,1.0,-0.355482801826927,-0.2992401277232125,0.0
2018-12-11,-0.0,-0.36796177441234235,-0.0,1.0,-0.35160251867749187,-0.3051163167378672,0.0
2018-12-12,-0.0,-0.36870591097056676,-0.0,1.0,-0.35121219492418715,-0.3071637071272197,0.0
2018-12-13,-0.0,-0.368238655939039,-0.0,1.0,-0.35145816022536125,-0.30693310094643617,0.0
2018-12-14,-0.0,-0.38200301511632645,-0.0,1.0,-0.34647353624251315,-0.3087438373466976,0.0
2018-12-17,-0.0,-0.3808226419697863,-0.0,1.0,-0.34280137445865444,-0.3095785129007991,0.0
2018-12-18,-0.0,-0.3981381655332559,-0.0,1.0,-0.35828910267042624,-0.31686432244153256,0.0
2018-12-19,-0.0,-0.3993932845744681,-0.0,1.0,-0.3597282247340426,-0.31867104388297873,0.0
2018-12-20,-0.0,-0.3908221955559234,-0.0,1.0,-0.3629743038027062,-0.3151404808209542,0.0
2018-12-21,-0.0,-0.3956559040783444,-0.0,1.0,-0.3681809621461006,-0.3286948879449246,0.0
2018-12-24,-0.0,-0.376285868976719,-0.0,1.0,-0.360855441256091,-0.34523759943359295,0.0
2018-12-26,-0.0,-0.38354608171190147,-0.0,1.0,-0.3452513735696286,-0.33672078324451604,0.0
2018-12-27,-0.0,-0.3700198597657358,-0.0,1.0,-0.3220119158594415,-0.3344546670449479,0.0
2018-12-28,-0.0,-0.3700303951367781,-0.0,1.0,-0.3219452887537994,-0.334387031408308,0.0
2018-12-31,-0.0,-0.373372012821033,-0.0,1.0,-0.3215198604292612,-0.3337525865216862,0.0
2019-01-02,-0.0,-0.3773823871877106,-0.0,1.0,-0.32273813657998485,-0.342634772128368,0.0
2019-01-03,-0.0,-0.3802166687184538,-0.0,1.0,-0.31675489351224917,-0.3548155443391194,0.0
2019-01-04,-0.0,-0.38311423205683026,-0.0,1.0,-0.3005838164448436,-0.35761819221033725,0.0
2019-01-07,-0.0,-0.3689494226049169,-0.0,1.0,-0.2954170522673319,-0.34746308292761435,0.0
2019-01-08,-0.0,-0.37615623863957665,-0.0,1.0,-0.29329078644423795,-0.35018378640384534,0.0
2019-01-09,-0.0,-0.37076181447790396,-0.0,1.0,-0.29296678029004214,-0.35325440206539055,0.0
2019-01-10,-0.0,-0.3710786983800359,-0.0,1.0,-0.2928644919203534,-0.3534467106457665,0.0
2019-01-11,-0.0,-0.3632545083705245,-0.0,1.0,-0.2953007936347664,-0.36089177891314445,0.0
2019-01-14,-0.0,-0.36307070707070704,-0.0,1.0,-0.2953939393939394,-0.36173737373737375,0.0
2019-01-15,-0.0,-0.35973143504287336,-0.0,1.0,-0.29588658793075556,-0.3667084614140107,0.0
2019-01-16,-0.0,-0.36177225940830315,-0.0,1.0,-0.29350265919799395,-0.36692887909243493,0.0
2019-01-17,-0.0,-0.35753975470287525,-0.0,1.0,-0.29457881230930877,-0.36845082944373725,0.0
2019-01-18,-0.0,-0.35602072960065034,-0.0,1.0,-0.2985265725027944,-0.3777461640077228,0.0
2019-01-22,-0.0,-0.3528256210810382,-0.0,1.0,-0.24640844511469165,-0.3850504008254624,0.0
2019-01-23,-0.0,-0.3378378378378379,-0.0,1.0,-0.24896661367249603,-0.40047694753577107,0.0
2019-01-24,-0.0,-0.33226608332504726,-0.0,1.0,-0.25956050512081136,-0.3968181366212588,0.0
2019-01-25,-0.0,-0.3216845878136201,-0.0,1.0,-0.23813221823974515,-0.4314416567104739,0.0
2019-01-28,-0.0,-0.25701170016234676,-0.0,1.0,-0.23907891544906607,-0.3699639851462054,0.0
2019-01-29,-0.0,-0.2624571163653222,-0.0,1.0,-0.22726008344923507,-0.36472878998609176,0.0
2019-01-30,-0.0,-0.2616593567251462,-0.0,1.0,-0.21984649122807018,-0.34596125730994154,0.0
2019-01-31,-0.0,-0.26624231782265145,-0.0,1.0,-0.208424787825578,-0.35444103014340067,0.0
2019-02-01,-0.0,-0.26581443903153734,-0.0,1.0,-0.2163473865426175,-0.3492546060583862,0.0
2019-02-04,-0.0,-0.25925385120829375,-0.0,1.0,-0.2169635686646711,-0.3490180331459444,0.0
2019-02-05,-0.0,-0.2564884941608093,-0.0,1.0,-0.21762109736827764,-0.34212390344902743,0.0
2019-02-06,-0.0,-0.2561540557725497,-0.0,1.0,-0.21914796984285584,-0.34139340539558544,0.0
2019-02-07,-0.0,-0.254489984927452,-0.0,1.0,-0.22136669874879691,-0.34009479361505074,0.0
2019-02-08,-0.0,-0.25228831910905686,-0.0,1.0,-0.22546539770349208,-0.34198314923662043,0.0
2019-02-11,-0.0,-0.24628906962325398,-0.0,1.0,-0.2322294759108647,-0.34503446515190195,0.0
2019-02-12,-0.0,-0.2509364664607963,-0.0,1.0,-0.23324867067443858,-0.3430847662031538,0.0
2019-02-13,-0.0,-0.253413903899518,-0.0,1.0,-0.23249233240835399,-0.33972907842850886,0.0
2019-02-14,-0.0,-0.2401809093073078,-0.0,1.0,-0.24296412941973522,-0.3479208247120649,0.0
2019-02-15,-0.0,-0.25334310313244185,-0.0,1.0,-0.2362703791903279,-0.34222385052207366,0.0
2019-02-19,-0.0,-0.2472747093023256,-0.0,1.0,-0.23335755813953488,-0.3362281976744186,0.0
2019-02-20,-0.0,-0.24833166651513772,-0.0,1.0,-0.23140285480498227,-0.33861260114555863,0.0
2019-02-21,-0.0,-0.25511038430089944,-0.0,1.0,-0.22981738893431455,-0.33207958571817936,0.0
2019-02-22,-0.0,-0.262512453582103,-0.0,1.0,-0.22032424599221084,-0.32861153880989036,0.0
2019-02-25,-0.0,-0.26523998334329113,-0.0,1.0,-0.21885467021526986,-0.32643528325457605,0.0
2019-02-26,-0.0,-0.2648997030921863,-0.0,1.0,-0.22065319719023826,-0.3248605981606199,0.0
2019-02-27,-0.0,-0.2687416452906536,-0.0,1.0,-0.2286932331370353,-0.30898876404494385,0.0
2019-02-28,-0.0,-0.26713564213564217,-0.0,1.0,-0.2267135642135642,-0.3099025974025974,0.0
2019-03-01,-0.0,-0.2660027422963123,-0.0,1.0,-0.22582449303601068,-0.3123150754131486,0.0
2019-03-04,-0.0,-0.25786368407717086,-0.0,1.0,-0.2208889854128208,-0.3310710536793716,0.0
2019-03-05,-0.0,-0.24879905737333458,-0.0,1.0,-0.23324571739327474,-0.33071694008882446,0.0
2019-03-06,-0.0,-0.24935182667029285,-0.0,1.0,-0.2321820324539933,-0.3315383918049134,0.0
2019-03-07,-0.0,-0.23103810489713125,-0.0,1.0,-0.25396624166908144,-0.3260649087221095,0.0
2019-03-08,-0.0,-0.21482135775318167,-0.0,1.0,-0.2701085193063417,-0.31771640768648374,0.0
2019-03-11,-0.0,-0.21545541155111358,-0.0,1.0,-0.2693462278226169,-0.3127393000305585,0.0
2019-03-12,-0.0,-0.1922895671717538,-0.0,1.0,-0.2777314579859349,-0.3424925686942652,0.0
2019-03-13,-0.0,-0.19851897674757105,-0.0,1.0,-0.2779920672464612,-0.34290964666496854,0.0
2019-03-14,-0.0,-0.19966900665623977,-0.0,1.0,-0.2765431200669261,-0.34245080565962244,0.0
2019-03-15,-0.0,-0.1970276472516665,-0.0,1.0,-0.2790769679087896,-0.34518996102429605,0.0
2019-03-18,-0.0,-0.20294031275236768,-0.0,1.0,-0.2819726892298656,-0.3504882167241759,0.0
2019-03-19,-0.0,-0.2043990428860666,-0.0,1.0,-0.279532486655623,-0.35667218847782073,0.0
2019-03-20,-0.0,-0.20229344310496913,-0.0,1.0,-0.2797522787415466,-0.35564907380182303,0.0
2019-03-21,-0.0,-0.20270493761370112,-0.0,1.0,-0.28627868942832474,-0.3486098605266543,0.0
2019-03-22,-0.0,-0.20057565637742394,-0.0,1.0,-0.3044521116625768,-0.34000627317847193,0.0
2019-03-25,-0.0,-0.16698677495472752,-0.0,1.0,-0.31965099050650275,-0.34255245202948653,0.0
2019-03-26,-0.0,-0.16885884341244767,-0.0,1.0,-0.3151774560952311,-0.3529833198618561,0.0
2019-03-27,-0.0,-0.16354547626486318,-0.0,1.0,-0.3186738463234889,-0.3555767923106611,0.0
2019-03-28,-0.0,-0.16049883029086154,-0.0,1.0,-0.31928454326081757,-0.36225984121428706,0.0
2019-03-29,-0.0,-0.16252763448784086,-0.0,1.0,-0.31810980103168757,-0.3616617538688284,0.0
2019-04-01,-0.0,-0.1679103790098207,-0.0,1.0,-0.31969856097875554,-0.35490943931605035,0.0
2019-04-02,-0.0,-0.17419544777080612,-0.0,1.0,-0.32923620439030676,-0.33661471654369146,0.0
2019-04-03,-0.0,-0.1725158018521241,-0.0,1.0,-0.33406217845068353,-0.33084668528590333,0.0
2019-04-04,-0.0,-0.17181442351860357,-0.0,1.0,-0.3379145613229214,-0.3276619200734956,0.0
2019-04-05,-0.0,-0.16915011037527594,-0.0,1.0,-0.3434878587196468,-0.32696835908756444,0.0
2019-04-08,-0.0,-0.1719766349112753,-0.0,1.0,-0.34072859275092593,-0.3299673846947613,0.0
2019-04-09,-0.0,-0.16901616355450588,-0.0,1.0,-0.34810687135581964,-0.3280315890471621,0.0
2019-04-10,-0.0,-0.16418598646231028,-0.0,1.0,-0.34878916984820824,-0.33139674283922615,0.0
2019-04-11,-0.0,-0.16369201268530129,-0.0,1.0,-0.3481082675713548,-0.33199350984585885,0.0
2019-04-12,-0.0,-0.1659857936770822,-0.0,1.0,-0.3435832321224835,-0.33062824334768687,0.0
2019-04-15,-0.0,-0.1659604259552673,-0.0,1.0,-0.34472530306938354,-0.33169976786174876,0.0
2019-04-16,-0.0,-0.16812170773934507,-0.0,1.0,-0.344771061259071,-0.32893137363244557,0.0
2019-04-17,-0.0,-0.16854801583647913,-0.0,1.0,-0.34624804345824506,-0.32663658963263054,0.0
2019-04-18,-0.0,-0.16592663559150286,-0.0,1.0,-0.3440131178952411,-0.3324612635186175,0.0
2019-04-22,-0.0,-0.16744348851347615,-0.0,1.0,-0.343214015954017,-0.33160774488310824,0.0
2019-04-23,-0.0,-0.17299795606459573,-0.0,1.0,-0.3443754948717476,-0.32402820999134546,0.0
2019-04-24,-0.0,-0.17090320086878094,-0.0,1.0,-0.34464098363673173,-0.3250934123580408,0.0
2019-04-25,-0.0,-0.1680468146185271,-0.0,1.0,-0.35092561922638105,-0.3212432372750359,0.0
2019-04-26,-0.0,-0.1625584908441104,-0.0,1.0,-0.3617221178291146,-0.3179507018901293,0.0
2019-04-29,-0.0,-0.16459832574533706,-0.0,1.0,-0.3578902922602438,-0.3133169334704068,0.0
2019-04-30,-0.0,-0.1611642289552403,-0.0,1.0,-0.35738011781762125,-0.31662109339156924,0.0
2019-05-01,-0.0,-0.15629073417907433,-0.0,1.0,-0.36762195010005694,-0.312012337292772,0.0
2019-05-02,-0.0,-0.15828975135333517,-0.0,1.0,-0.3586017065785852,-0.3181392788329204,0.0
2019-05-03,-0.0,-0.16059894304169114,-0.0,1.0,-0.3573656782149149,-0.3170140927774516,0.0
2019-05-06,-0.0,-0.16031766410505657,-0.0,1.0,-0.35777561762925736,-0.3159950846431781,0.0
2019-05-07,-0.0,-0.16073261953652096,-0.0,1.0,-0.3572711938985039,-0.3153600762687005,0.0
2019-05-08,-0.0,-0.1633584428437895,-0.0,1.0,-0.3537325195652572,-0.31570169168453655,0.0
2019-05-09,-0.0,-0.16166785904279712,-0.0,1.0,-0.3612349347861978,-0.31152202226991726,0.0
2019-05-10,-0.0,-0.14975034435261708,-0.0,1.0,-0.529937155647383,-0.4725163567493113,0.0
2019-05-13,-0.0,-0.1484150788684375,-0.0,1.0,-0.5368448309345533,-0.47256327816498717,0.0
2019-05-14,-0.0,-0.12332049636285837,-0.0,1.0,-0.5459563543003851,-0.47019683354728287,0.0
2019-05-15,-0.0,-0.12068449197860961,-0.0,1.0,-0.5563422459893047,-0.4620106951871657,0.0
2019-05-16,-0.0,-0.12143989035933017,-0.0,1.0,-0.5583108484303396,-0.4616685939440661,0.0
2019-05-17,-0.0,-0.11482402366356582,-0.0,1.0,-0.5501136022634715,-0.4785013074977494,0.0
2019-05-20,-0.0,-0.1077712453233565,-0.0,1.0,-0.551811865312667,-0.4783110636023517,0.0
2019-05-21,-0.0,-0.1119270755502423,-0.0,1.0,-0.5453963238904425,-0.47746728433277114,0.0
2019-05-22,-0.0,-0.1092729368569355,-0.0,1.0,-0.5480937540024762,-0.4772872817316313,0.0
2019-05-23,-0.0,-0.11916404456161239,-0.0,1.0,-0.5578918275363551,-0.4489752529977039,0.0
2019-05-24,-0.0,-0.11043751059860946,-0.0,1.0,-0.5577412243513651,-0.451543157537731,0.0
2019-05-28,-0.0,-0.10089990661346464,-0.0,1.0,-0.5641820188471007,-0.4573605569233381,0.0
2019-05-29,-0.0,-0.10523752038460724,-0.0,1.0,-0.5664485248956943,-0.4462164051083296,0.0
2019-05-30,-0.0,-0.1045164842145383,-0.0,1.0,-0.5659262709890529,-0.44699006924005336,0.0
2019-05-31,-0.0,-0.10167086677537535,-0.0,1.0,-0.5690264924503928,-0.4470045107049829,0.0
2019-06-03,-0.0,-0.10032225237449119,-0.0,1.0,-0.5689238466757123,-0.4508141112618725,0.0
2019-06-04,-0.0,-0.09492812009668801,-0.0,1.0,-0.5809550061490183,-0.4444680039014461,0.0
2019-06-05,-0.0,-0.09300664032949482,-0.0,1.0,-0.6003194082541816,-0.40804404471715555,0.0
2019-06-06,-0.0,-0.10027088889355536,-0.0,1.0,-0.5850570126624809,-0.41458600197391904,0.0
2019-06-07,-0.0,-0.09977109977109977,-0.0,1.0,-0.584934584934585,-0.41529641529641526,0.0
2019-06-10,-0.0,-0.09865771812080537,-0.0,1.0,-0.5797609060402684,-0.4188968120805369,0.0
2019-06-11,-0.0,-0.09692582100514113,-0.0,1.0,-0.582373308152345,-0.4191165669919211,0.0
2019-06-12,-0.0,-0.09535893295304405,-0.0,1.0,-0.582870205314263,-0.41897531615041006,0.0
2019-06-13,-0.0,-0.10229180658159838,-0.0,1.0,-0.5820810946944257,-0.4143510745466756,0.0
2019-06-14,-0.0,-0.10118111062160405,-0.0,1.0,-0.5832546625548073,-0.4134516541842365,0.0
2019-06-17,-0.0,-0.10102980347742192,-0.0,1.0,-0.5808846662052476,-0.41542398120765955,0.0
2019-06-18,-0.0,-0.09666533922994698,-0.0,1.0,-0.5820460690406825,-0.4172413070361133,0.0
2019-06-19,-0.0,-0.0906178681350893,-0.0,1.0,-0.5852264399824124,-0.41793513536148746,0.0
2019-06-20,-0.0,-0.09275216470637566,-0.0,1.0,-0.5843554101935132,-0.419460343417825,0.0
2019-06-21,-0.0,-0.09874937048850092,-0.0,1.0,-0.5756882659056572,-0.42395501091153265,0.0
2019-06-24,-0.0,-0.09302227826817991,-0.0,1.0,-0.5750945775535939,-0.4336275746111812,0.0
2019-06-25,-0.0,-0.08492211968973998,-0.0,1.0,-0.5811069304016984,-0.4360036154961848,0.0
2019-06-26,-0.0,-0.08339293979046578,-0.0,1.0,-0.5752724365717171,-0.44511297176757686,0.0
2019-06-27,-0.0,-0.08148865814360033,-0.0,1.0,-0.5828260915352051,-0.441879567808926,0.0
2019-06-28,-0.0,-0.07495525844825772,-0.0,1.0,-0.5885882724497317,-0.4419623118222971,0.0
2019-07-01,-0.0,-0.07689231287362129,-0.0,1.0,-0.587290561589627,-0.44072577250147343,0.0
2019-07-02,-0.0,-0.07726919114400455,-0.0,1.0,-0.5839868800067283,-0.44128592754567825,0.0
2019-07-03,-0.0,-0.0818583140634854,-0.0,1.0,-0.5760773596804709,-0.44422955644313644,0.0
2019-07-05,-0.0,-0.0838064000672806,-0.0,1.0,-0.5752281232917035,-0.44346326899625754,0.0
2019-07-08,-0.0,-0.08473328988036417,-0.0,1.0,-0.574104833792393,-0.44372490065389714,0.0
2019-07-09,-0.0,-0.08211353088182793,-0.0,1.0,-0.572253606905097,-0.44570216519310335,0.0
2019-07-10,-0.0,-0.09221285696314002,-0.0,1.0,-0.5618316769404956,-0.4426552606197845,0.0
2019-07-11,-0.0,-0.09120657828494713,-0.0,1.0,-0.5648598758180904,-0.4415799630810539,0.0
2019-07-12,-0.0,-0.09435267482810665,-0.0,1.0,-0.5571440550058695,-0.444763541841355,0.0
2019-07-15,-0.0,-0.09545264040234702,-0.0,1.0,-0.5588642078792958,-0.44124056999161776,0.0
2019-07-16,-0.0,-0.09414944889149658,-0.0,1.0,-0.5577720967268766,-0.44352709442185995,0.0
2019-07-17,-0.0,-0.08969294120106185,-0.0,1.0,-0.5548797056917706,-0.4456846637821116,0.0
2019-07-18,-0.0,-0.08995990644837956,-0.0,1.0,-0.5556506849315068,-0.4425743401269629,0.0
2019-07-19,-0.0,-0.09127746678920545,-0.0,1.0,-0.557252067841925,-0.44019968251315894,0.0
2019-07-22,-0.0,-0.08514239150874407,-0.0,1.0,-0.553415097887633,-0.45082635130899895,0.0
2019-07-23,-0.0,-0.08634416466408945,-0.0,1.0,-0.5533591056315954,-0.44994253474036155,0.0
2019-07-24,-0.0,-0.08742200054260492,-0.0,1.0,-0.5532065863889642,-0.44629254753010417,0.0
2019-07-25,-0.0,-0.08056644698423292,-0.0,1.0,-0.5632560273629765,-0.44177025110536416,0.0
2019-07-26,-0.0,-0.07183908045977012,-0.0,1.0,-0.5656130268199233,-0.4448192570381476,0.0
2019-07-29,-0.0,-0.07604626008819369,-0.0,1.0,-0.5626924036941509,-0.4413012729844413,0.0
2019-07-30,-0.0,-0.0778783151326053,-0.0,1.0,-0.5601872074882995,-0.44199687987519504,0.0
2019-07-31,-0.0,-0.09294484911550469,-0.0,1.0,-0.5536940686784599,-0.4345057232049948,0.0
2019-08-01,-0.0,-0.09744538443950196,-0.0,1.0,-0.550707767777339,-0.4304599970899416,0.0
2019-08-02,-0.0,-0.09225368204574254,-0.0,1.0,-0.5500321984253932,-0.43505266000540105,0.0
2019-08-05,-0.0,-0.09094873232417616,-0.0,1.0,-0.5485994310513091,-0.43690691251894764,0.0
2019-08-06,-0.0,-0.09437171960251436,-0.0,1.0,-0.5439080555152169,-0.4362798995913117,0.0
2019-08-07,-0.0,-0.09930414612931283,-0.0,1.0,-0.5348962432174957,-0.43681398334921095,0.0
2019-08-08,-0.0,-0.09108025904698847,-0.0,1.0,-0.5313566861848502,-0.446628457925555,0.0
2019-08-09,-0.0,-0.09509138598609435,-0.0,1.0,-0.5443607144344061,-0.44223323202464715,0.0
2019-08-12,-0.0,-0.09080311420125733,-0.0,1.0,-0.5632207835463592,-0.4276406178442067,0.0
2019-08-13,-0.0,-0.07849659072010644,-0.0,1.0,-0.5650465657741559,-0.4352652586063529,0.0
2019-08-14,-0.0,-0.07949686578936445,-0.0,1.0,-0.5610029474033792,-0.4351156129353647,0.0
2019-08-15,-0.0,-0.09304139049065276,-0.0,1.0,-0.550573556873448,-0.40846688965955963,0.0
2019-08-16,-0.0,-0.09443029655795612,-0.0,1.0,-0.5461061365316684,-0.41318902489115256,0.0
2019-08-19,-0.0,-0.09151826881698395,-0.0,1.0,-0.5477161417242157,-0.4099879095883113,0.0
2019-08-20,-0.0,-0.0930051601277746,-0.0,1.0,-0.5468711606192153,-0.40779343107543614,0.0
2019-08-21,-0.0,-0.09420201029664133,-0.0,1.0,-0.5418198904960366,-0.4069829206504862,0.0
2019-08-22,-0.0,-0.09515743934044854,-0.0,1.0,-0.5434361161561536,-0.4020978307450564,0.0
2019-08-23,-0.0,-0.09823867574509723,-0.0,1.0,-0.5427284217393078,-0.39760264198638234,0.0
2019-08-26,-0.0,-0.09242372161675799,-0.0,1.0,-0.5396202761995269,-0.3898942515720727,0.0
2019-08-27,-0.0,-0.0904299359841677,-0.0,1.0,-0.5357943415658636,-0.3932026090995375,0.0
2019-08-28,-0.0,-0.09152425968569466,-0.0,1.0,-0.534238274148588,-0.39419464307356683,0.0
2019-08-29,-0.0,-0.0875517415446744,-0.0,1.0,-0.5392831903079253,-0.3923674911660777,0.0
2019-08-30,-0.0,-0.08447327598364124,-0.0,1.0,-0.5417732739690151,-0.38837963615851084,0.0
2019-09-03,-0.0,-0.09122050496705422,-0.0,1.0,-0.5430713119874263,-0.3807403228081488,0.0
2019-09-04,-0.0,-0.08922345163955901,-0.0,1.0,-0.5443497188463632,-0.38184493218050264,0.0
2019-09-05,-0.0,-0.09392098487286772,-0.0,1.0,-0.5447376890891535,-0.3729280656581912,0.0
2019-09-06,-0.0,-0.09439890435237962,-0.0,1.0,-0.5437755533624701,-0.37590380858391576,0.0
2019-09-09,-0.0,-0.09452545923300032,-0.0,1.0,-0.5433250080567193,-0.37632935868514344,0.0
2019-09-10,-0.0,-0.09327666774089591,-0.0,1.0,-0.5497099581050596,-0.37119320012890755,0.0
2019-09-11,-0.0,-0.08732717965254545,-0.0,1.0,-0.571889233745818,-0.3561812245556048,0.0
2019-09-12,-0.0,-0.07819079278734763,-0.0,1.0,-0.5780396897350659,-0.3584768812330009,0.0
2019-09-13,-0.0,-0.07531793303283967,-0.0,1.0,-0.5804491307147456,-0.3564673213135866,0.0
2019-09-16,-0.0,-0.07654375654134128,-0.0,1.0,-0.5790999114403027,-0.3570767249013767,0.0
2019-09-17,-0.0,-0.06769459932768374,-0.0,1.0,-0.5836268845991264,-0.36162161074095694,0.0
2019-09-18,-0.0,-0.06978242054626331,-0.0,1.0,-0.5828754302276433,-0.3601030533582916,0.0
2019-09-19,-0.0,-0.07323501599501037,-0.0,1.0,-0.5769470655694827,-0.3617689073094179,0.0
