Date,IWF,IWM,MTUM,SPY,VLUE,VSH,VXX
2018-10-18,-0.3839955896696493,-1.2275136762647896,-0.0,-0.7982697934777999,-0.8309232008820661,1.0,0.0
2018-10-19,-0.3665137421608654,-1.2184014478723852,-0.0,-0.7963719011742918,-0.8276863504356243,1.0,0.0
2018-10-22,-0.36780931525309524,-1.2205424071422555,-0.0,-0.7957129621831045,-0.8271287795839299,1.0,0.0
2018-10-23,-0.3822645502645503,-1.2284444444444444,-0.0,-0.7934391534391535,-0.8286137566137566,1.0,0.0
2018-10-24,-0.38011596901849576,-1.223515469589876,-0.0,-0.7955305370973885,-0.8332416303381723,1.0,0.0
2018-10-25,-0.3536283331957401,-1.1849252868818623,-0.0,-0.7857260794188062,-0.8034756047221993,1.0,0.0
2018-10-26,-0.34164996523375185,-1.1706409260092439,-0.0,-0.784326557323408,-0.7935293877050186,1.0,0.0
2018-10-29,-0.3251211467198762,-1.1764873559473876,-0.0,-0.7757055014863379,-0.7948446471474528,1.0,0.0
2018-10-30,-0.3174176741156836,-1.1763748117393251,-0.0,-0.7757968005861522,-0.8008710872308381,1.0,0.0
2018-10-31,-0.31864214534554,-1.1642226363120798,-0.0,-0.7719760187960787,-0.7960382402981446,1.0,0.0
2018-11-01,-0.3234101232965607,-1.1619889682024658,-0.0,-0.7734020116807268,-0.7970068137573004,1.0,0.0
2018-11-02,-0.3271766745977336,-1.1371536879461226,-0.0,-0.7774327539621729,-0.7909424527160543,1.0,0.0
2018-11-05,-0.31753766191578353,-1.1812238599910667,-0.0,-0.7898647825557316,-0.7719576075039591,1.0,0.0
2018-11-06,-0.3243978717355103,-1.1869136103326428,-0.0,-0.785467690183177,-0.7647942813045774,1.0,0.0
2018-11-07,-0.3235520922115346,-1.186898818945574,-0.0,-0.7839198019400138,-0.7641949754454321,1.0,0.0
2018-11-08,-0.29219812497485215,-1.189031505250875,-0.0,-0.7725425501951475,-0.7698869351788517,1.0,0.0
2018-11-09,-0.2927162977867203,-1.1888933601609657,-0.0,-0.7724748490945674,-0.7700603621730382,1.0,0.0
2018-11-12,-0.2916165744970746,-1.1707942614410514,-0.0,-0.7786727578744891,-0.7662899735513344,1.0,0.0
2018-11-13,-0.27898709909334185,-1.1736230379039023,-0.0,-0.7778487837999761,-0.763629827854775,1.0,0.0
2018-11-14,-0.28264873088317716,-1.1743133957882939,-0.0,-0.7814476739530787,-0.7650732644727359,1.0,0.0
2018-11-15,-0.28372672805500826,-1.1862157706381438,-0.0,-0.7985845832160521,-0.7525835377377458,1.0,0.0
2018-11-16,-0.28174268865086055,-1.1790829221326273,-0.0,-0.7964456212139448,-0.7544830906246239,1.0,0.0
2018-11-19,-0.2809565845437766,-1.1796003531016772,-0.0,-0.7971270363534227,-0.754835085466656,1.0,0.0
2018-11-20,-0.24288107202680068,-1.1732073063731354,-0.0,-0.7998723777618248,-0.772234186807051,1.0,0.0
2018-11-21,-0.2515536555436804,-1.1695364762696432,-0.0,-0.7994695800182084,-0.7377983612397577,1.0,0.0
2018-11-23,-0.25242181013008574,-1.161559448024989,-0.0,-0.8019058162982878,-0.7380886481357004,1.0,0.0
2018-11-26,-0.2511868966608641,-1.1707548662763096,-0.0,-0.7993353378699162,-0.7350846652951416,1.0,0.0
2018-11-27,-0.23753746647736235,-1.1800362833254456,-0.0,-0.7957485407793027,-0.7305174317715728,1.0,0.0
2018-11-28,-0.2401641608460597,-1.1718953474606368,-0.0,-0.8004814332504636,-0.733633242571327,1.0,0.0
2018-11-29,-0.2247740521929653,-1.160413161704292,-0.0,-0.7943972768887672,-0.7329316483430495,1.0,0.0
2018-11-30,-0.2249608763693271,-1.161189358372457,-0.0,-0.7959311424100157,-0.7302425665101722,1.0,0.0
2018-12-03,-0.22539235254980236,-1.1614026848264256,-0.0,-0.7963289108058393,-0.7306171969785918,1.0,0.0
2018-12-04,-0.21971028073874507,-1.163367303111944,-0.0,-0.7930576705321932,-0.72843699972668,1.0,0.0
2018-12-06,-0.21004305253933783,-1.1120128014630244,-0.0,-0.7882805653979503,-0.6996228140358898,1.0,0.0
2018-12-07,-0.21616985591217505,-1.1120301898299916,-0.0,-0.7886711900587023,-0.6950141038347182,1.0,0.0
2018-12-10,-0.19591096330448582,-1.1153017648614942,-0.0,-0.7866671705528892,-0.6812667699633423,1.0,0.0
2018-12-11,-0.19647783530478818,-1.114923850194626,-0.0,-0.7865537961528287,-0.6811911870299686,1.0,0.0
2018-12-12,-0.19848020868776226,-1.1147404634985445,-0.0,-0.7876450795811122,-0.6797096518090053,1.0,0.0
2018-12-13,-0.19946989776599772,-1.1177584248390762,-0.0,-0.7870882241575161,-0.6821279818250663,1.0,0.0
2018-12-14,-0.19743580017448698,-1.1279823995751623,-0.0,-0.7838258164852255,-0.6839509919204947,1.0,0.0
2018-12-17,-0.2012420467101002,-1.133539071131939,-0.0,-0.7946050977254544,-0.6805730178687089,1.0,0.0
2018-12-18,-0.18697001817080558,-1.1232207752877044,-0.0,-0.7917171411265899,-0.6836765596608116,1.0,0.0
2018-12-19,-0.19317450096587246,-1.122002954433544,-0.0,-0.7894776713003295,-0.6830801863565773,1.0,0.0
2018-12-20,-0.19295200724418954,-1.1123226682764866,-0.0,-0.7894280108662843,-0.6783127075158466,1.0,0.0
2018-12-21,-0.18645856895121765,-1.1231621805021488,-0.0,-0.8049837894895574,-0.6552439116338686,1.0,0.0
2018-12-24,-0.17449362340585145,-1.1127156789197301,-0.0,-0.80112528132033,-0.6626406601650413,1.0,0.0
2018-12-26,-0.17379818425360918,-1.1188420895966662,-0.0,-0.7797663342759339,-0.6483479684476856,1.0,0.0
2018-12-27,-0.13622291021671826,-1.085031319749442,-0.0,-0.7226222190222478,-0.65609475124199,1.0,0.0
2018-12-28,-0.1343358756655634,-1.086811051949921,-0.0,-0.7219743848035689,-0.6545546121744136,1.0,0.0
2018-12-31,-0.13556882780456211,-1.0850543282722889,-0.0,-0.7222062315607685,-0.6551054184356335,1.0,0.0
2019-01-02,-0.13303378864126528,-1.084723220704529,-0.0,-0.7206685837526959,-0.6561107117181884,1.0,0.0
2019-01-03,-0.1473646339269653,-1.0813455657492355,-0.0,-0.7339809318222702,-0.6350782514840799,1.0,0.0
2019-01-04,-0.15053918563133406,-1.0825909763046848,-0.0,-0.7387384138204638,-0.6346882100479676,1.0,0.0
2019-01-07,-0.13007697492107412,-1.057890816217942,-0.0,-0.7406973856904686,-0.6185662090738179,1.0,0.0
2019-01-08,-0.1328542603277992,-1.0451343410386207,-0.0,-0.7466812984530425,-0.6153138164182803,1.0,0.0
2019-01-09,-0.13029799568736966,-1.0351726819611864,-0.0,-0.7473929796033795,-0.6221146028491641,1.0,0.0
2019-01-10,-0.12999964635569544,-1.0362131767867877,-0.0,-0.7473211443929695,-0.622909078049298,1.0,0.0
2019-01-11,-0.1326982088061086,-1.0377863412545494,-0.0,-0.7584742738885321,-0.6391564975380004,1.0,0.0
2019-01-14,-0.13759503158796446,-1.035085840739551,-0.0,-0.7582896098797159,-0.6383267301995218,1.0,0.0
2019-01-15,-0.13571556190816508,-1.0316598177595142,-0.0,-0.7584062890834377,-0.6475969269251385,1.0,0.0
2019-01-16,-0.12239648458433068,-1.0332249651673753,-0.0,-0.7532421135364938,-0.6637133364295666,1.0,0.0
2019-01-17,-0.12790075927708267,-1.024774533917941,-0.0,-0.7486543328699248,-0.6633158663957509,1.0,0.0
2019-01-18,-0.1295026036990483,-1.0130723648769977,-0.0,-0.7558987250852937,-0.6928353384808764,1.0,0.0
2019-01-22,-0.0,-1.14878930645338,-0.0,-0.8554837295935138,-0.6479310470764399,1.0,0.0
2019-01-23,-0.0,-1.0213302101078934,-0.0,-0.8113997728563316,-0.7163543441226575,1.0,0.0
2019-01-24,-0.0,-1.0336927223719676,-0.0,-0.7890835579514824,-0.723861540644063,1.0,0.0
2019-01-25,-0.0,-1.0623724861556398,-0.0,-0.7894928592247158,-0.7913873506266395,1.0,0.0
2019-01-28,-0.0,-1.0407769113038408,-0.0,-0.8194737992857664,-0.7837621164638146,1.0,0.0
2019-01-29,-0.0,-1.022602589422866,-0.0,-0.8373198741862337,-0.7974910394265233,1.0,0.0
2019-01-30,-0.0,-1.023860933211345,-0.0,-0.8382799634034768,-0.7975114364135407,1.0,0.0
2019-01-31,-0.0,-1.0462072747212574,-0.0,-0.8025223907877901,-0.8068726009870224,1.0,0.0
2019-02-01,-0.0,-1.0450671251417494,-0.0,-0.8061235687895526,-0.8068551779639316,1.0,0.0
2019-02-04,-0.0,-1.046015301826701,-0.0,-0.8147673609840025,-0.7999048211736282,1.0,0.0
2019-02-05,-0.0,-1.0478468899521531,-0.0,-0.7991526352313818,-0.805434822309069,1.0,0.0
2019-02-06,-0.0,-1.05382975483478,-0.0,-0.9185701233439926,-0.8345134764732753,1.0,0.0
2019-02-07,-0.0,-1.05094813799406,-0.0,-0.915352981494174,-0.8415200670169827,1.0,0.0
2019-02-08,-0.0,-1.0518103086490405,-0.0,-0.9320132768684903,-0.8313303574834993,1.0,0.0
2019-02-11,-0.0,-1.0460398120200207,-0.0,-0.935544263171971,-0.8391472127765254,1.0,0.0
2019-02-12,-0.0,-1.044354220928451,-0.0,-0.94951738930596,-0.8363719932587713,1.0,0.0
2019-02-13,-0.0,-1.0593661486641661,-0.0,-0.9428921380999771,-0.8253846742708413,1.0,0.0
2019-02-14,-0.0,-1.040283905620564,-0.0,-0.9665451755227316,-0.8297333589104162,1.0,0.0
2019-02-15,-0.0,-1.0551716194425247,-0.0,-0.9601090378561007,-0.8240804730092912,1.0,0.0
2019-02-19,-0.0,-1.047203871562452,-0.0,-0.9695421723767091,-0.8240513135658319,1.0,0.0
2019-02-20,-0.0,-1.0460708782742683,-0.0,-0.9882126348228043,-0.8177580893682589,1.0,0.0
2019-02-21,-0.0,-1.0407581477771786,-0.0,-0.9891362970953078,-0.8224824716850297,1.0,0.0
2019-02-22,-0.0,-1.0404421677001885,-0.0,-0.993721834918923,-0.8174325000962908,1.0,0.0
2019-02-25,-0.0,-1.0383559525190427,-0.0,-1.0043691760429956,-0.8238023431156477,1.0,0.0
2019-02-26,-0.0,-1.034695927671741,-0.0,-1.0079591994436288,-0.8210339231898617,1.0,0.0
2019-02-27,-0.0,-1.034191658314702,-0.0,-0.9941022280471823,-0.8264590239765632,1.0,0.0
2019-02-28,-0.0,-1.026430696703891,-0.0,-0.9906101472236174,-0.8470961010858225,1.0,0.0
2019-03-01,-0.0,-1.026694997102569,-0.0,-0.9938574463975274,-0.8426501835039598,1.0,0.0
2019-03-04,-0.0,-1.0152029634202808,-0.0,-0.9963728970520143,-0.8470442969594073,1.0,0.0
2019-03-05,-0.0,-1.0069562528984388,-0.0,-1.0090431287679704,-0.8485855619106508,1.0,0.0
2019-03-06,-0.0,-1.0092861288450379,-0.0,-1.0058425227316696,-0.8541303927258657,1.0,0.0
2019-03-07,-0.0,-1.0005024737167596,-0.0,-1.0146103896103897,-0.850108225108225,1.0,0.0
2019-03-08,-0.0,-0.9969562163427769,-0.0,-1.0490907671895733,-0.8562397564973074,1.0,0.0
2019-03-11,-0.0,-0.9921266042043934,-0.0,-1.0506653019447287,-0.8939059916542004,1.0,0.0
2019-03-12,-0.0,-0.956315894171474,-0.0,-1.074119753332007,-0.9480803660234732,1.0,0.0
2019-03-13,-0.0,-0.9694970816342849,-0.0,-1.0780362996721837,-0.9502278723914609,1.0,0.0
2019-03-14,-0.0,-0.972348757292416,-0.0,-1.074922081035723,-0.9485734835770798,1.0,0.0
2019-03-15,-0.0,-0.9742899610332221,-0.0,-1.0757240991443378,-0.9671795283814727,1.0,0.0
2019-03-18,-0.0,-0.985760071402491,-0.0,-1.0858452675564931,-0.9853138058339082,1.0,0.0
2019-03-19,-0.0,-0.9816834907196352,-0.0,-1.0963855421686746,-0.992225659394334,1.0,0.0
2019-03-20,-0.0,-0.987685930260912,-0.0,-1.0785174347720068,-0.9978460538080143,1.0,0.0
2019-03-21,-0.0,-0.9885010767542969,-0.0,-1.0981674860834587,-0.9765145666571858,1.0,0.0
2019-03-22,-0.0,-0.9826698275157362,-0.0,-1.1324695495790076,-0.9722063271478787,1.0,0.0
2019-03-25,-0.0,-0.9522493599382289,-0.0,-1.140854228471573,-0.9707806721664567,1.0,0.0
2019-03-26,-0.0,-0.9525366910592372,-0.0,-1.1386288377417113,-0.9970156575773681,1.0,0.0
2019-03-27,-0.0,-0.9400686330582564,-0.0,-1.1485824005229186,-0.9966909061197811,1.0,0.0
2019-03-28,-0.0,-0.9347763702701595,-0.0,-1.1541425818882467,-1.0106178001885786,1.0,0.0
2019-03-29,-0.0,-0.9266713120465632,-0.0,-1.156002787227938,-1.016190515227282,1.0,0.0
2019-04-01,-0.0,-0.9353423534235342,-0.0,-1.1527265272652727,-1.011931119311193,1.0,0.0
2019-04-02,-0.0,-0.9445263847918716,-0.0,-1.164782038675844,-0.9877499180596526,1.0,0.0
2019-04-03,-0.0,-0.9415065743661164,-0.0,-1.1797812640806127,-0.974890427231393,1.0,0.0
2019-04-04,-0.0,-0.9442534381139488,-0.0,-1.1743205631958087,-0.9744187950229207,1.0,0.0
2019-04-05,-0.0,-0.9298058809075271,-0.0,-1.1749938569907445,-0.9904988123515439,1.0,0.0
2019-04-08,-0.0,-0.9204164965291955,-0.0,-1.1690894242547978,-0.9937933850551246,1.0,0.0
2019-04-09,-0.0,-0.9085997298514183,-0.0,-1.197003806639106,-0.987597724202857,1.0,0.0
2019-04-10,-0.0,-0.9079787234042552,-0.0,-1.1987315875613749,-0.9849427168576104,1.0,0.0
2019-04-11,-0.0,-0.8959662902961872,-0.0,-1.2280723285877926,-0.9669039437080674,1.0,0.0
2019-04-12,-0.0,-0.895087733649638,-0.0,-1.231420507996237,-0.963638594625547,1.0,0.0
2019-04-15,-0.0,-0.8967945306423221,-0.0,-1.2287632537765587,-0.9682318745650306,1.0,0.0
2019-04-16,-0.0,-0.8890568813337693,-0.0,-1.225604772801569,-0.9716410591696633,1.0,0.0
2019-04-17,-0.0,-0.8777655093444567,-0.0,-1.234204392099129,-0.9775078722447144,1.0,0.0
2019-04-18,-0.0,-0.870198404581714,-0.0,-1.2309265698506853,-0.989732051544283,1.0,0.0
2019-04-22,-0.0,-0.8694423974453451,-0.0,-1.2322115778269058,-0.9923032833865554,1.0,0.0
2019-04-23,-0.0,-0.882679496669134,-0.0,-1.2257175754585081,-1.0037832058557448,1.0,0.0
2019-04-24,-0.0,-0.8079346092503986,-0.0,-1.1976076555023922,-0.9816985645933014,1.0,0.0
2019-04-25,-0.0,-0.8265107984941549,-0.0,-1.1753913215771745,-0.960848028531801,1.0,0.0
2019-04-26,-0.0,-0.8169511710996427,-0.0,-1.173362445414847,-0.9795553791186978,1.0,0.0
2019-04-29,-0.0,-0.8110436266920724,-0.0,-1.172799809455758,-0.9858282720019054,1.0,0.0
2019-04-30,-0.0,-0.8094633216894253,-0.0,-1.1754128294696728,-0.98463798031121,1.0,0.0
2019-05-01,-0.0,-0.7788701684836473,-0.0,-1.2041228939544104,-0.9813280475718534,1.0,0.0
2019-05-02,-0.0,-0.7897547468354429,-0.0,-1.1704509493670885,-0.9954905063291138,1.0,0.0
2019-05-03,-0.0,-0.7907915035006526,-0.0,-1.1697322099600491,-0.9950160199359204,1.0,0.0
2019-05-06,-0.0,-0.7864973578357914,-0.0,-1.1724110734285038,-0.9846202381891316,1.0,0.0
2019-05-07,-0.0,-0.7705061082024433,-0.0,-1.1937966047913693,-1.0020625099159128,1.0,0.0
2019-05-08,-0.0,-0.7710167818361303,-0.0,-1.176229022704837,-1.00142152023692,1.0,0.0
2019-05-09,-0.0,-0.7680776361986666,-0.0,-1.1761016213657345,-1.0007495364708667,1.0,0.0
2019-05-10,-0.0,-0.7671947142174812,-0.0,-1.1860372552141378,-1.0269861487024359,1.0,0.0
2019-05-13,-0.0,-0.7703724446933632,-0.0,-1.1839420730487658,-1.0462055446653598,1.0,0.0
2019-05-14,-0.0,-0.7062225214877014,-0.0,-1.2088168891353428,-1.0457876183308907,1.0,0.0
2019-05-15,-0.0,-0.7183700946422208,-0.0,-1.2192214786362017,-1.022333980121174,1.0,0.0
2019-05-16,-0.0,-0.7208252484853286,-0.0,-1.2150635568051322,-1.0240367481091357,1.0,0.0
2019-05-17,-0.0,-0.7077983832620067,-0.0,-1.1999524488825488,-1.0548422887937867,1.0,0.0
2019-05-20,-0.0,-0.7143878037160553,-0.0,-1.2002540892488487,-1.0555026202953788,1.0,0.0
2019-05-21,-0.0,-0.7126801953854097,-0.0,-1.2026527937730829,-1.055915174139232,1.0,0.0
2019-05-22,-0.0,-0.7085782366957902,-0.0,-1.2067116759332803,-1.056115965051628,1.0,0.0
2019-05-23,-0.001715641540427085,-0.7979193283445883,-0.0,-1.0107683883920422,-0.8398612885563058,1.0,0.0
2019-05-24,-0.0033071667393516496,-0.7744948393661869,-0.0,-1.0144643116732082,-0.8419465038523041,1.0,0.0
2019-05-28,-0.008723149056809508,-0.7623305346563444,-0.0,-1.0182095736560899,-0.8453821829680515,1.0,0.0
2019-05-29,-0.014472252448313383,-0.764562930721799,-0.0,-1.0150163220892274,-0.8330794341675735,1.0,0.0
2019-05-30,-0.014780466599043618,-0.7603245906390378,-0.0,-1.0101434574699317,-0.837378640776699,1.0,0.0
2019-05-31,-0.01651934502246051,-0.7556151282422836,-0.0,-1.0135125344153022,-0.8370163744384872,1.0,0.0
2019-06-03,-0.021461549559948064,-0.7573582455634108,-0.0,-1.0154018179194921,-0.8127615062761506,1.0,0.0
2019-06-04,-0.048173236290264466,-0.755494703466167,-0.0,-1.0139079051668227,-0.7855083951862795,1.0,0.0
2019-06-05,-0.05506197606935588,-0.7517374794010174,-0.0,-1.014365551336247,-0.761266747868453,1.0,0.0
2019-06-06,-0.04461312614128684,-0.7525869168248057,-0.0,-1.0002148304629597,-0.7830928425650757,1.0,0.0
2019-06-07,-0.04737181323403037,-0.760956745918075,-0.0,-0.9913706674305358,-0.7809366943569178,1.0,0.0
2019-06-10,-0.04235832856325129,-0.764453348597596,-0.0,-0.9870134516313682,-0.7837364052661706,1.0,0.0
2019-06-11,-0.04424842226047045,-0.7674268502581755,-0.0,-0.9940834767641995,-0.7800487664945496,1.0,0.0
2019-06-12,-0.046405953701384665,-0.7592400443665247,-0.0,-0.991055136140828,-0.7812444094600879,1.0,0.0
2019-06-13,-0.055806289848843046,-0.7658499892542446,-0.0,-0.9808725553406404,-0.7793538219070134,1.0,0.0
2019-06-14,-0.09154479625159732,-0.760151923896067,-0.0,-0.9598182592645178,-0.7381087604713901,1.0,0.0
2019-06-17,-0.08772179354976355,-0.768765778899833,-0.0,-0.9531344451160972,-0.7461863954770118,1.0,0.0
2019-06-18,-0.08289787067647791,-0.7557143364971028,-0.0,-0.9615726422807579,-0.7546123493654687,1.0,0.0
2019-06-19,-0.11619768099547512,-0.7112203054298643,-0.006787330316742081,-0.932162047511312,-0.7687005090497737,1.0,0.0
2019-06-20,-0.1180330182023423,-0.7061521094962607,-0.007266826583885989,-0.9292013545929165,-0.7669676873148017,1.0,0.0
2019-06-21,-0.12504410415637568,-0.7076776515418813,-0.005398348740385294,-0.9251640674617175,-0.7650836214804884,1.0,0.0
2019-06-24,-0.13280947179252264,-0.7017160576482611,-0.0,-0.927375876528419,-0.7617956939990839,1.0,0.0
2019-06-25,-0.1325653491157613,-0.6971394349327134,-0.0,-0.9312689353906854,-0.7619248925526668,1.0,0.0
2019-06-26,-0.12139359565998518,-0.6994751118469721,-0.00035227392820657346,-0.9248951985063585,-0.7765878747313911,1.0,0.0
2019-06-27,-0.129249541543236,-0.6904711524897729,-0.001375370292001693,-0.9197700662999013,-0.7857243616871209,1.0,0.0
2019-06-28,-0.12600952213013575,-0.6940574854523012,-0.0031035090812907775,-0.9180391465350025,-0.785505201904426,1.0,0.0
2019-07-01,-0.1291255289139633,-0.696509167842031,-0.0,-0.9165373765867418,-0.7839210155148095,1.0,0.0
2019-07-02,-0.11960273297175457,-0.701063604986969,-0.0,-0.914559413960696,-0.7866450658589842,1.0,0.0
2019-07-03,-0.1145382204851942,-0.7055033273476287,-0.0,-0.9113059399316926,-0.7896552938276822,1.0,0.0
2019-07-05,-0.11077886441989726,-0.7129388587912474,-0.0,-0.9022725673679025,-0.7918806726236544,1.0,0.0
2019-07-08,-0.11254482807116235,-0.7125377962168624,-0.0,-0.9012376063567963,-0.7896069193446311,1.0,0.0
2019-07-09,-0.10805957536706454,-0.7165592760818281,-0.0,-0.9069046864547025,-0.7894792436886026,1.0,0.0
2019-07-10,-0.11020738706383579,-0.7194464983627338,-0.0,-0.9045808246188516,-0.7867680715467766,1.0,0.0
2019-07-11,-0.11520039444953159,-0.7170176797915052,-0.0,-0.905226456293583,-0.7844262872437838,1.0,0.0
2019-07-12,-0.13608692574502723,-0.7354710837403553,-0.0,-0.9146315565937565,-0.7531322998513484,1.0,0.0
2019-07-15,-0.13532207718501704,-0.741699772985244,-0.0,-0.9083782633371168,-0.761705448354143,1.0,0.0
2019-07-16,-0.14512060819212047,-0.7301857970087747,-0.0,-0.911968453586273,-0.7652492095633947,1.0,0.0
2019-07-17,-0.14381615401008738,-0.74373090857427,-0.0,-0.905945869148256,-0.7584002273211621,1.0,0.0
2019-07-18,-0.14894975872835653,-0.7438262844166903,-0.0,-0.9001561169457848,-0.7551802441101335,1.0,0.0
2019-07-19,-0.14962168306632093,-0.744307484636425,-0.0,-0.8986892117509148,-0.7596532982842529,1.0,0.0
2019-07-22,-0.14322777837011763,-0.7331982798450439,-0.0,-0.8985677222162988,-0.7790809254717986,1.0,0.0
2019-07-23,-0.15223965560180738,-0.7314192194115345,-0.0,-0.899348916639983,-0.7748247767460064,1.0,0.0
2019-07-24,-0.1517241379310345,-0.7316743690010665,-0.0,-0.8970138642019196,-0.7744756487735514,1.0,0.0
2019-07-25,-0.1456493207051896,-0.749778298038381,-0.0,-0.8627930899932603,-0.7890106771664716,1.0,0.0
2019-07-26,-0.14784641541513174,-0.7601657693397562,-0.0,-0.8526848965712666,-0.7813828279965995,1.0,0.0
2019-07-29,-0.14932974923071482,-0.7581791815513034,-0.0,-0.8467088741909242,-0.7827255685636474,1.0,0.0
2019-07-30,-0.14191254888019908,-0.7418059011731247,-0.0005332385353714894,-0.8655172413793103,-0.8051546391752578,1.0,0.0
2019-07-31,-0.1369989685955116,-0.7532098018992069,-0.0020628089767756163,-0.8627876373724083,-0.8015079844933671,1.0,0.0
2019-08-01,-0.1304022250748823,-0.7509984310369419,-0.011089716160319497,-0.8658180002852659,-0.8075167593781201,1.0,0.0
2019-08-02,-0.11200541329819438,-0.7448983225898359,-0.025641938815484884,-0.857331101534955,-0.8215036148010969,1.0,0.0
2019-08-05,-0.10511889505909155,-0.7429517300299018,-0.01975651431012388,-0.8664388437989463,-0.8254307276092838,1.0,0.0
2019-08-06,-0.11095075504241612,-0.7426519764863247,-0.018092857897145268,-0.8313210602273927,-0.8170298144954063,1.0,0.0
2019-08-07,-0.09986609345267462,-0.760095848897033,-0.0,-0.8261329198675031,-0.8377264077806752,1.0,0.0
2019-08-08,-0.10555614276151216,-0.7615121727794806,-0.0,-0.8232392629390832,-0.8329281612232674,1.0,0.0
2019-08-09,-0.09944479583948274,-0.758205074144353,-0.0,-0.815517604891419,-0.8407477686415068,1.0,0.0
2019-08-12,-0.10135918238331051,-0.7573139465458505,-0.0028799213289783304,-0.8184595932989148,-0.8320865381238366,1.0,0.0
2019-08-13,-0.1019235485792369,-0.7593987596790581,-0.0,-0.8157737990960373,-0.8266353666654987,1.0,0.0
2019-08-14,-0.08659188594192264,-0.7732466715588637,-0.00468253136247685,-0.8075269944438621,-0.8224132508648706,1.0,0.0
2019-08-15,-0.10156977747110575,-0.792133862342591,-0.012868725202691047,-0.7762290840089702,-0.7672244264274625,1.0,0.0
2019-08-16,-0.099354660592884,-0.7902474376229423,-0.014390723677399315,-0.7734064948062256,-0.7736135555785623,1.0,0.0
2019-08-19,-0.10549685058341651,-0.7836023818538532,-0.014318659002512647,-0.7716931125873404,-0.7668399132619694,1.0,0.0
2019-08-20,-0.10664197784864382,-0.7785550183451634,-0.027054829750025714,-0.7540376504474848,-0.7627130267805096,1.0,0.0
2019-08-21,-0.1111567560165691,-0.7843620553900927,-0.014070042107425285,-0.7571462805107666,-0.7566327753243641,1.0,0.0
2019-08-22,-0.10958670352547695,-0.7826354049349852,-0.023855841097573462,-0.7547865260571311,-0.7419883280434115,1.0,0.0
2019-08-23,-0.11104665051359928,-0.7838787837422788,-0.02337644609766918,-0.754700883868546,-0.7396171040507797,1.0,0.0
2019-08-26,-0.1177349266702879,-0.7784831613253668,-0.021693373166757197,-0.7460619228680065,-0.7309206952743075,1.0,0.0
2019-08-27,-0.13391769324488967,-0.7704413158250981,-0.01506024096385542,-0.7318600243671314,-0.7330445377013671,1.0,0.0
2019-08-28,-0.12574220472975267,-0.7844467818002918,-0.0061072846333932755,-0.73362060190683,-0.7430529637295151,1.0,0.0
2019-08-29,-0.1274812527569475,-0.7816836890502527,-0.006005904109124224,-0.734145431101761,-0.7437820230056665,1.0,0.0
2019-08-30,-0.11719231032359581,-0.7908257508380653,-0.004515290415269891,-0.7482725593487036,-0.7599028528425805,1.0,0.0
2019-09-03,-0.11705765679502084,-0.7890363176253333,-0.003556528281239313,-0.7489569796867519,-0.7611312495725326,1.0,0.0
2019-09-04,-0.11243372669745169,-0.7848811356251069,-0.008414571575166752,-0.7498888318795964,-0.7649392851034719,1.0,0.0
