Date,BV,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-01,1.0,-0.0,-0.5967285945072698,-0.0,-1.8121970920840065,-1.6395395799676897,0.0
2019-05-02,1.0,-0.0,-0.5840748230535895,-0.0,-1.8106167846309404,-1.6609706774519717,0.0
2019-05-03,1.0,-0.0,-0.5991499266305723,-0.0,-1.8038759297677478,-1.6569346759095278,0.0
2019-05-06,1.0,-0.0,-0.5689045936395759,-0.0,-1.815093387178193,-1.6640080767289247,0.0
2019-05-07,1.0,-0.0,-0.5800262546703019,-0.0,-1.8104109865697262,-1.6585378168231848,0.0
2019-05-08,1.0,-0.0,-0.5890987425479685,-0.0,-1.773107559741496,-1.6475627473573466,0.0
2019-05-09,1.0,-0.0,-0.588821555566685,-0.0,-1.7750788801522515,-1.6443631992788101,0.0
2019-05-10,1.0,-0.0,-0.5932918256678048,-0.0,-1.7888632255472985,-1.6389335207873066,0.0
2019-05-13,1.0,-0.0,-0.5957094051446945,-0.0,-1.7844654340836013,-1.643940916398714,0.0
2019-05-14,1.0,-0.0,-0.5603085900796202,-0.0,-1.776618367044162,-1.6084268829434745,0.0
2019-05-15,1.0,-0.0,-0.5545737276003356,-0.0,-1.7796810978920867,-1.602359678135953,0.0
2019-05-16,1.0,-0.0,-0.555040213154389,-0.0,-1.775990526471604,-1.6030986332461639,0.0
2019-05-17,1.0,-0.0,-0.5534464056799132,-0.0,-1.7694507445025145,-1.6075830785918548,0.0
2019-05-20,1.0,-0.0,-0.5399389343051315,-0.0,-1.7745493942677042,-1.61016448340392,0.0
2019-05-21,1.0,-0.0,-0.5388891621980617,-0.0,-1.7715353962709695,-1.6091897476263097,0.0
2019-05-22,1.0,-0.0,-0.5330156234646752,-0.0,-1.7737545445612657,-1.6062690380269236,0.0
2019-05-23,1.0,-0.0,-0.5318574514038876,-0.0,-1.790742195169841,-1.5860985666601217,0.0
2019-05-24,1.0,-0.0,-0.49752899153496116,-0.0,-1.7984537848020747,-1.5971032930469249,0.0
2019-05-28,1.0,-0.0,-0.48423423423423423,-0.0,-1.8078241284763024,-1.6041911476694084,0.0
2019-05-29,1.0,-0.0,-0.4964085023210359,-0.0,-1.8127046176398731,-1.5772782799902274,0.0
2019-05-30,1.0,-0.0,-0.48723487824037703,-0.0,-1.821779261586803,-1.6006480754124115,0.0
2019-05-31,1.0,-0.0,-0.48804555942854333,-0.0,-1.820511561686877,-1.6008640581275466,0.0
2019-06-03,1.0,-0.0,-0.49978021978021986,-0.0,-1.8353113553113554,-1.548913308913309,0.0
2019-06-04,1.0,-0.0,-0.5000488376636062,-0.0,-1.8373217425278374,-1.5463469427622585,0.0
2019-06-05,1.0,-0.0,-0.4914657666345227,-0.0,-1.8608486017357764,-1.46923818707811,0.0
2019-06-06,1.0,-0.0,-0.4919731957768886,-0.0,-1.8587957383213616,-1.4701345032059008,0.0
2019-06-07,1.0,-0.0,-0.5031073854603266,-0.0,-1.8492556727850846,-1.4652888182299946,0.0
2019-06-10,1.0,-0.0,-0.5037372811882143,-0.0,-1.8535950233881469,-1.4649660027969331,0.0
2019-06-11,1.0,-0.0,-0.5036626506024097,-0.0,-1.8572048192771085,-1.458409638554217,0.0
2019-06-12,1.0,-0.0,-0.5031567786399345,-0.0,-1.8569087666875512,-1.459492023711986,0.0
2019-06-13,1.0,-0.0,-0.5044333076329992,-0.0,-1.8564957594448726,-1.457883577486507,0.0
2019-06-14,1.0,-0.0,-0.49766433903202506,-0.0,-1.8666987719720685,-1.4514326992535516,0.0
2019-06-17,1.0,-0.0,-0.4915962351133308,-0.0,-1.855791394544756,-1.4547637341529003,0.0
2019-06-18,1.0,-0.0,-0.48063244905805463,-0.0,-1.8611591695501732,-1.4640522875816995,0.0
2019-06-19,1.0,-0.0,-0.45328421757642445,-0.0,-1.8683920968282066,-1.4623259819164713,0.0
2019-06-20,1.0,-0.0,-0.46866940490973347,-0.0,-1.8501289521444264,-1.457206992071831,0.0
2019-06-21,1.0,-0.0,-0.47640363826848897,-0.0,-1.8367541311491022,-1.448973760655269,0.0
2019-06-24,1.0,-0.0,-0.45642836689892147,-0.0,-1.8364035506347236,-1.4795265820368426,0.0
2019-06-25,1.0,-0.0,-0.46002101643102794,-0.0,-1.8353553687428352,-1.4810374474589225,0.0
2019-06-26,1.0,-0.0,-0.4541847904019884,-0.0,-1.8026862960661534,-1.5230151522393767,0.0
2019-06-27,1.0,-0.0,-0.4520869232242007,-0.0,-1.818973769864063,-1.515460463335248,0.0
2019-06-28,1.0,-0.0,-0.4397034202343937,-0.0,-1.8278880650562066,-1.5159531212628559,0.0
2019-07-01,1.0,-0.0,-0.4284279977051061,-0.00296423790399694,-1.8478198508318988,-1.5018167909734175,0.0
2019-07-02,1.0,-0.0,-0.4354007633587786,-0.0,-1.8392175572519083,-1.4963740458015264,0.0
2019-07-03,1.0,-0.0,-0.440957649752003,-0.0,-1.8316959175887066,-1.4965661961083556,0.0
2019-07-05,1.0,-0.0,-0.4364754098360656,-0.0,-1.8284407167365613,-1.5005718642775447,0.0
2019-07-08,1.0,-0.0,-0.4410881890514079,-0.0,-1.8197150888560676,-1.5036447663061603,0.0
2019-07-09,1.0,-0.0,-0.44605967865340473,-0.0,-1.8306713848508034,-1.5052123182861514,0.0
2019-07-10,1.0,-0.0,-0.4777327935222672,-0.0,-1.7945225053584186,-1.4907358894974994,0.0
2019-07-11,1.0,-0.0,-0.47299680633013963,-0.0,-1.8066161399494733,-1.487058487058487,0.0
2019-07-12,1.0,-0.0,-0.5011237029598814,-0.0,-1.804810405011237,-1.4757806149285133,0.0
2019-07-15,1.0,-0.0,-0.5270709776162236,-0.010713602448823417,-1.790223837765449,-1.4548498182513872,0.0
2019-07-16,1.0,-0.0,-0.5304218884530757,-0.024347077394049555,-1.7855639529321727,-1.4430307088874008,0.0
2019-07-17,1.0,-0.0,-0.5546089786541591,-0.013161673207619412,-1.7828563223892029,-1.4353881497080503,0.0
2019-07-18,1.0,-0.0,-0.5538299804080853,-0.015434606011372866,-1.7770822382567972,-1.4321211831605103,0.0
2019-07-19,1.0,-0.0,-0.5583225991126377,-0.027193359095463006,-1.7597442870092077,-1.4255045083726923,0.0
2019-07-22,1.0,-0.0,-0.5569650436358434,-0.022938623682579047,-1.7569745815251088,-1.4320663837092853,0.0
2019-07-23,1.0,-0.0,-0.5585766075176493,-0.024613623354321695,-1.756391909940851,-1.430499904598359,0.0
2019-07-24,1.0,-0.0,-0.5572926596758818,-0.028217349857006673,-1.7543851286939944,-1.426596758817922,0.0
2019-07-25,1.0,-0.0,-0.5568685376661743,-0.025396674131605276,-1.757802449135179,-1.4248344213084292,0.0
2019-07-26,1.0,-0.0,-0.5844477010441473,-0.023126946327166147,-1.6369756365634731,-1.335043048177322,0.0
2019-07-29,1.0,-0.0,-0.5811542134703714,-0.03215243985629178,-1.6035290372458957,-1.3309381963709126,0.0
2019-07-30,1.0,-0.0,-0.5721542887969789,-0.03412156087034706,-1.5746268656716418,-1.3146916022298147,0.0
2019-07-31,1.0,-0.0,-0.6446998946998946,-0.016497016497016497,-1.476219726219726,-1.2501316251316252,0.0
2019-08-01,1.0,-0.0,-0.6931572109138155,-0.024556084885231703,-1.4137721957557385,-1.1993936769164142,0.0
2019-08-02,1.0,-0.0,-0.6810509002770083,-0.040642313019390586,-1.4128722299168974,-1.1936461218836567,0.0
2019-08-05,1.0,-0.0,-0.6767362461644842,-0.026103115951424,-1.4186870651281387,-1.2001815117334371,0.0
2019-08-06,1.0,-0.0,-0.6767058022800748,-0.023438829334694572,-1.362344733707674,-1.1914241960183767,0.0
2019-08-07,1.0,-0.0,-0.6835717013962568,-0.010524975597334804,-1.355090608156856,-1.1947120485506937,0.0
2019-08-08,1.0,-0.0,-0.6881523775537515,-0.00165045945222589,-1.4779641359621734,-1.2929342492639844,0.0
2019-08-09,1.0,-0.0,-0.6931930138826691,-0.0,-1.4905060456784596,-1.2945812807881774,0.0
2019-08-12,1.0,-0.0,-0.673030701555485,-0.04675524919504784,-1.5547594213414355,-1.2603510044895923,0.0
2019-08-13,1.0,-0.0,-0.6580308529945553,-0.04010889292196007,-1.5676497277676948,-1.271415607985481,0.0
2019-08-14,1.0,-0.0,-0.6716977721541868,-0.03642279361923268,-1.5500022594785126,-1.2608341994667631,0.0
2019-08-15,1.0,-0.0,-0.7084334133973845,-0.05795747709278534,-1.5141446490525754,-1.1674673071790767,0.0
2019-08-16,1.0,-0.0,-0.71067028421474,-0.05884446025886225,-1.5096294978428144,-1.16861628786194,0.0
2019-08-19,1.0,-0.0,-0.7111966038737065,-0.06266029892986645,-1.498319625011055,-1.1498629167772176,0.0
2019-08-20,1.0,-0.0,-0.7199258899819136,-0.06458158718955402,-1.4944196920905202,-1.1324275442233886,0.0
2019-08-21,1.0,-0.0,-0.7227796848868937,-0.10408414752222515,-1.4689728016899921,-1.1051844027814453,0.0
2019-08-22,1.0,-0.0,-0.7329530495831506,-0.08029837648091269,-1.465906099166301,-1.1087318999561213,0.0
2019-08-23,1.0,-0.0,-0.7303656876948066,-0.07959085122261733,-1.4661310856490628,-1.1139646165327712,0.0
2019-08-26,1.0,-0.0,-0.7145085803432137,-0.08233662679840527,-1.4520280811232449,-1.0845900502686774,0.0
2019-08-27,1.0,-0.0,-0.711680566959077,-0.07307376517868719,-1.4441467525171772,-1.0924765567607275,0.0
2019-08-28,1.0,-0.0,-0.6894868693849343,-0.09014340013821699,-1.45430200414651,-1.085392190739461,0.0
2019-08-29,1.0,-0.0,-0.6688137644821026,-0.10552481411032337,-1.4711222548850078,-1.0775116721424867,0.0
2019-08-30,1.0,-0.0,-0.6623813632441761,-0.10560828300258843,-1.4743313201035375,-1.0717428817946506,0.0
2019-09-03,1.0,-0.0,-0.6799550328606019,-0.12266516776202005,-1.478900034590107,-1.0421999308197856,0.0
2019-09-04,1.0,-0.0,-0.6849558288584792,-0.13004503724233502,-1.4769184133033086,-1.0385847912697037,0.0
2019-09-05,1.0,-0.0,-0.6896149861878453,-0.11589261049723756,-1.4857993784530386,-1.0249913674033149,0.0
2019-09-06,1.0,-0.0,-0.6913437191536844,-0.11295652547100983,-1.4828548130981503,-1.0045491609802155,0.0
2019-09-09,1.0,-0.0,-0.6774235021856518,-0.11228250621410818,-1.4812719636581813,-1.0146567240935973,0.0
2019-09-10,1.0,-0.0,-0.6706630258554483,-0.15227408481952384,-1.4632221179281508,-0.9804164177830873,0.0
2019-09-11,1.0,-0.0,-0.6898941371540326,-0.15109901789889887,-1.443050890693423,-0.9674758726244633,0.0
2019-09-12,1.0,-0.0,-0.6271759120653522,-0.17475728155339806,-1.4848808861896412,-0.9901629528249434,0.0
2019-09-13,1.0,-0.0,-0.6195994887089902,-0.16190881976991905,-1.4769919045590116,-1.0022582019599489,0.0
2019-09-16,1.0,-0.0,-0.6145270414024935,-0.16114207906046552,-1.4784051742479045,-1.0010637845198076,0.0
2019-09-17,1.0,-0.0,-0.5324565483993741,-0.17625914492324607,-1.4834017000042288,-1.0367488476339493,0.0
2019-09-18,1.0,-0.0,-0.5020650708024276,-0.1638570465273095,-1.489000337154417,-1.0595498988536751,0.0
2019-09-19,1.0,-0.0,-0.4745698380566802,-0.16523279352226722,-1.5359311740890689,-1.041540148448043,0.0
2019-09-20,1.0,-0.0,-0.48881101165343693,-0.17830602938692788,-1.5200557338287453,-1.0351292011484545,0.0
2019-09-23,1.0,-0.0,-0.4891363962367633,-0.1751677002911024,-1.5178669366746826,-1.0367042146563727,0.0
2019-09-24,1.0,-0.0,-0.4915483434753212,-0.1831473968897904,-1.51605814739689,-1.0350743745774171,0.0
2019-09-25,1.0,-0.0,-0.4827862627626361,-0.18386634039321575,-1.5232891739093746,-1.0291114673867183,0.0
2019-09-26,1.0,-0.0,-0.4466406551472795,-0.2516828881361746,-1.5773699781331734,-1.0118766882476524,0.0
2019-09-27,1.0,-0.0,-0.4402923748972795,-0.22611478742268934,-1.6145062929804075,-1.0441589896630767,0.0
2019-09-30,1.0,-0.0,-0.39997396285367126,-0.26158653011629923,-1.617253948967193,-1.0607533414337789,0.0
2019-10-01,1.0,-0.0,-0.4224480968858132,-0.2445069204152249,-1.611634948096886,-1.0466262975778546,0.0
2019-10-02,1.0,-0.0,-0.4264865569213395,-0.27607175433262393,-1.6210745775963167,-1.0198497155018895,0.0
2019-10-03,1.0,-0.0,-0.5053582231440671,-0.26073805202661826,-1.6025408348457353,-0.9525105868118572,0.0
2019-10-04,1.0,-0.0,-0.5272743040499523,-0.26862370999913276,-1.5841644263290262,-0.9560749284537334,0.0
2019-10-07,1.0,-0.0,-0.5211919384136321,-0.24997837557304728,-1.5932445290199808,-0.9605137963843958,0.0
2019-10-08,1.0,-0.0,-0.5238074644293561,-0.24226960169528178,-1.597673312286468,-0.960904726895299,0.0
2019-10-09,1.0,-0.0,-0.5334367459496725,-0.22979145122371597,-1.6061702861082383,-0.9394174422612891,0.0
2019-10-10,1.0,-0.0,-0.57609837213373,-0.30500612637843516,-1.5244179940486609,-0.9705058638193593,0.0
2019-10-11,1.0,-0.0,-0.5956248074299044,-0.3828513578942735,-1.4552136977859942,-0.9679123200845108,0.0
2019-10-14,1.0,-0.0,-0.5440313974511619,-0.44459143625700054,-1.4962737575517044,-0.9249018829651189,0.0
2019-10-15,1.0,-0.0,-0.5475286849073256,-0.4541482789055605,-1.4937775816416594,-0.9175639894086496,0.0
2019-10-16,1.0,-0.0,-0.5479464128327164,-0.4605147188436453,-1.4886303543098889,-0.9097919971796227,0.0
2019-10-17,1.0,-0.0,-0.5487557359689375,-0.46368690434168724,-1.4921461348393927,-0.9076950229438756,0.0
2019-10-18,1.0,-0.0,-0.6091368328574566,-0.5017790467823413,-1.3832198550406327,-0.898528442784977,0.0
2019-10-21,1.0,-0.0,-0.5545019535537118,-0.505509460467975,-1.375038412572984,-0.9550024145045877,0.0
2019-10-22,1.0,-0.0,-0.5268209308440704,-0.5079761591725831,-1.3744412306074152,-0.9732667192567271,0.0
2019-10-23,1.0,-0.0,-0.5248987060514966,-0.4768439855356598,-1.3838713893608676,-0.9711148869428832,0.0
2019-10-24,1.0,-0.0,-0.5121329347634958,-0.5391682785299806,-1.3820555653244242,-0.9626340777211184,0.0
2019-10-25,1.0,-0.0,-0.5153314856363556,-0.5174871321103339,-1.3942193480269234,-0.9721965597641986,0.0
2019-10-28,1.0,-0.0,-0.5414077306183613,-0.53241658953678,-1.3882057384635726,-0.9453479659747013,0.0
2019-10-29,1.0,-0.0,-0.5408765930991607,-0.5812425063279897,-1.371597317820507,-0.9470225143212398,0.0
2019-10-30,1.0,-0.0,-0.5360714761968263,-0.581233053295995,-1.3764946437302752,-0.9512823932079832,0.0
2019-10-31,1.0,-0.0,-0.5343276936776492,-0.5854407836153162,-1.3619768477292966,-0.9706589492430989,0.0
2019-11-01,1.0,-0.0,-0.5514751760406453,-0.5989838666547821,-1.3585435422051877,-0.9477226134236564,0.0
2019-11-04,1.0,-0.0,-0.5520309649864306,-0.5794367575744094,-1.3732259643190816,-0.9442986163633936,0.0
2019-11-05,1.0,-0.0,-0.5772492708099619,-0.6827911150998429,-1.329863136638995,-0.8974197890958043,0.0
2019-11-06,1.0,-0.0,-0.5742095754290876,-0.6820686540198735,-1.3323396567299006,-0.9280939476061426,0.0
2019-11-07,1.0,-0.0,-0.5978599485304078,-0.6781344530227098,-1.3195629599530452,-0.9193191566210664,0.0
2019-11-08,1.0,-0.0,-0.592823571945047,-0.6799530007230659,-1.3224873463485178,-0.9238973246565437,0.0
2019-11-11,1.0,-0.0,-0.5711560299795593,-0.7191460367930955,-1.3145582557347262,-0.9374971610265727,0.0
2019-11-12,1.0,-0.0,-0.5431863545636001,-0.7212847033206314,-1.3238069315913628,-0.9481037924151696,0.0
2019-11-13,1.0,-0.0,-0.5231491544581142,-0.5666652175803155,-1.3334347693779072,-0.9240099117506412,0.0
2019-11-14,1.0,-0.0,-0.5253310180160625,-0.5661818971130889,-1.33353592359453,-0.9161710440633818,0.0
2019-11-15,1.0,-0.0,-0.5203370883136985,-0.5923983145584315,-1.2775819073007137,-0.909278527818385,0.0
2019-11-18,1.0,-0.0,-0.5208027621924903,-0.6088044885627967,-1.2859732412602505,-0.9003452740612862,0.0
2019-11-19,1.0,-0.0,-0.5637536449589113,-0.6186268445701157,-1.316470796147389,-0.9192807281081559,0.0
2019-11-20,1.0,-0.0,-0.570705959973609,-0.5999560149549154,-1.3140532219045526,-0.9137893116340444,0.0
2019-11-21,1.0,-0.0,-0.5686169739068484,-0.6415976489446967,-1.3202867575028943,-0.9222548757681004,0.0
2019-11-22,1.0,-0.0,-0.6138362975712374,-0.8558997896347293,-1.390562248995984,-0.9206827309236947,0.0
2019-11-25,1.0,-0.0,-0.6138609158274748,-0.8377826334790043,-1.3767338020140603,-0.9218126543796313,0.0
2019-11-26,1.0,-0.0,-0.5575613241247916,-0.8562038580614433,-1.3965229816623006,-0.9527030245296499,0.0
2019-11-27,1.0,-0.0,-0.4995750306922278,-0.8417697610728114,-1.41070922655586,-0.9698743979601473,0.0
2019-11-29,1.0,-0.0,-0.4896360683923966,-0.8977457254752125,-1.4430222561849269,-0.9456012990734549,0.0
2019-12-02,1.0,-0.0,-0.49966160688388284,-0.947500725128106,-1.4427632215024655,-0.9442618195881273,0.0
2019-12-03,1.0,-0.0,-0.4853104883597116,-0.9323362857557718,-1.4554958617685494,-0.9668457480276851,0.0
2019-12-04,1.0,-0.0,-0.5009731413001167,-0.9404437524328533,-1.4609770338653174,-0.9632639159205917,0.0
2019-12-05,1.0,-0.0,-0.4784417364067929,-0.9820877991484362,-1.418049234082122,-1.0154651788773064,0.0
2019-12-06,1.0,-0.0,-0.5258253197184495,-1.0082284128085655,-1.4427976603549122,-0.9800237930008923,0.0
2019-12-09,1.0,-0.0,-0.47529173008625064,-1.0863013698630137,-1.4903094875697616,-1.021664129883308,0.0
2019-12-10,1.0,-0.0,-0.464097588023288,-1.372109786526199,-1.7066260049902966,-1.0019406709176601,0.0
2019-12-11,1.0,-0.0,-0.45912299227477354,-1.3815928416606458,-1.7089979436447507,-1.0080031123214583,0.0
2019-12-12,1.0,-0.0,-0.47059475638822684,-1.3764758051105814,-1.6975777395931488,-0.9982816917022339,0.0
2019-12-13,1.0,-0.0,-0.4789948524934965,-1.3949189129351858,-1.689378424752311,-0.9716610394642166,0.0
2019-12-16,1.0,-0.0,-0.481751019958099,-1.4108501488587495,-1.6792369610761937,-0.9415040246995258,0.0
2019-12-17,1.0,-0.0,-0.4375,-1.516554054054054,-1.7488738738738738,-0.9277027027027026,0.0
2019-12-18,1.0,-0.0,-0.45095142418153883,-1.6389906630421933,-1.8495449710436116,-0.9699799078123154,0.0
2019-12-19,1.0,-0.0,-0.4775907042921509,-1.6498102916765471,-1.828906805786104,-0.972077306141807,0.0
2019-12-20,1.0,-0.0,-0.46605395790097837,-1.6377705306848505,-1.8428698487992887,-0.9827453305662616,0.0
2019-12-23,1.0,-0.0,-0.46203659695817495,-1.6460907794676805,-1.8423835551330798,-0.9905537072243346,0.0
2019-12-24,1.0,-0.0,-0.46059420032022774,-1.6288916562889164,-1.851390618513906,-0.9892664413212358,0.0
2019-12-26,1.0,-0.0,-0.471580556045377,-1.6015987774055134,-1.8542878974901544,-0.9503908775642156,0.0
2019-12-27,1.0,-0.0,-0.5063372466561533,-1.6044039483675019,-1.8025816249050874,-0.9274575083231119,0.0
2019-12-30,1.0,-0.0,-0.5074679524873574,-1.6421851111372459,-1.8273550511584147,-0.9033282370927909,0.0
2019-12-31,1.0,-0.0,-0.5122438193669623,-1.6420224323213342,-1.8204239826178872,-0.8976451934934523,0.0
2020-01-02,1.0,-0.0,-0.5212479512994616,-1.6329313977991102,-1.8084757667993445,-0.8907164598454694,0.0
2020-01-03,1.0,-0.0,-0.5305676855895197,-1.6654667768204885,-1.7902749911483535,-0.9147291396199694,0.0
2020-01-06,1.0,-0.0,-0.5497661199597371,-1.6666469299544082,-1.785896145420096,-0.9186452720705784,0.0
2020-01-07,1.0,-0.0,-0.5482588835498606,-1.669454825888355,-1.8040576615056059,-0.9105416147594471,0.0
2020-01-08,1.0,-0.0,-0.534894724390821,-1.6744736219541043,-1.8003312041637094,-0.9046605157321979,0.0
2020-01-09,1.0,-0.0,-0.5488797765495929,-1.6795031794140367,-1.796458073334522,-0.9179295180364889,0.0
2020-01-10,1.0,-0.0,-0.5491876450633815,-1.6923168481818722,-1.796405403796941,-0.9134678331250371,0.0
2020-01-13,1.0,-0.0,-0.5467980295566502,-1.686153480918749,-1.789245652560983,-0.9128731675470354,0.0
2020-01-14,1.0,-0.0,-0.5350840461805347,-1.749835496799665,-1.8217981695280252,-0.8751570257821379,0.0
2020-01-15,1.0,-0.0022822822822822822,-0.5339939939939939,-1.762402402402402,-1.8354354354354352,-0.871951951951952,0.0
2020-01-16,1.0,-0.0,-0.5224533844954733,-1.7495653216619702,-1.8305054259847715,-0.8929791953954074,0.0
2020-01-17,1.0,-0.021349120918550412,-0.5218873340509508,-1.7218634134672886,-1.8379380456883148,-0.8771678028943906,0.0
2020-01-21,1.0,-0.006741036807254071,-0.5309312175624887,-1.7195012825866491,-1.8294458032571734,-0.8788999582413648,0.0
2020-01-22,1.0,-0.0019738022609007717,-0.5423171242299181,-1.7111669358215205,-1.8404210778156587,-0.8853400322985825,0.0
2020-01-23,1.0,-0.0,-0.5662830840046029,-1.6319907940161105,-1.7575949367088608,-0.797813578826237,0.0
2020-01-24,1.0,-0.0,-0.5750099937182342,-1.6245217291987895,-1.7450174176232085,-0.7661469933184856,0.0
2020-01-27,1.0,-0.0,-0.5435351695879809,-1.6323127703164124,-1.73622809014341,-0.778738902799909,0.0
2020-01-28,1.0,-0.0,-0.5787830627767057,-1.65609036212964,-1.7146100578953343,-0.7265296855488704,0.0
2020-01-29,1.0,-0.0,-0.5877528089887641,-1.643988764044944,-1.6848314606741575,-0.7014606741573034,0.0
2020-01-30,1.0,-0.0,-0.5766619915848528,-1.638429172510519,-1.691107994389902,-0.7038990182328191,0.0
2020-01-31,1.0,-0.0,-0.5942012635379061,-1.6502707581227436,-1.6908844765342963,-0.7053813176895307,0.0
2020-02-03,1.0,-0.0,-0.5768574103651484,-1.5897450019276311,-1.6433331497494077,-0.6975271245249767,0.0
2020-02-04,1.0,-0.0,-0.5678110409228234,-1.5852238396045044,-1.6385608349354575,-0.7014007140895359,0.0
2020-02-05,1.0,-0.0,-0.5740730658245767,-1.5830021233734415,-1.6147982795230578,-0.6726738171721021,0.0
2020-02-06,1.0,-0.0,-0.5914485449520404,-1.6281905381238824,-1.5867338644122908,-0.6128000867067686,0.0
