Date,IWF,IWM,MTUM,SPY,URA,VLUE,VXX
2018-10-16,-0.287308183097209,-0.826195072473252,-0.0,-0.5906161044400091,1.0,-0.5677780322612308,0.0
2018-10-17,-0.26947130883301096,-0.7934558349451967,-0.0,-0.5862346872985171,1.0,-0.5745647969052224,0.0
2018-10-18,-0.2700235476274959,-0.7953936969775168,-0.0,-0.5854327279765169,1.0,-0.5748524241153511,0.0
2018-10-19,-0.2624895518549476,-0.7935446537645471,-0.0,-0.5852247154889733,1.0,-0.5735549411689064,0.0
2018-10-22,-0.26233883154882476,-0.7840583904054532,-0.0,-0.5905276357673386,1.0,-0.5784058390405453,0.0
2018-10-23,-0.2619461058588977,-0.7841340279117629,-0.0,-0.5909061675992026,1.0,-0.5786545758569683,0.0
2018-10-24,-0.2604236988459189,-0.784517954158228,-0.0,-0.5910566753463851,1.0,-0.5786800398624103,0.0
2018-10-25,-0.23531438954854475,-0.7504307779065761,-0.0,-0.5927190701463079,1.0,-0.5544659920423572,0.0
2018-10-26,-0.2195697389252786,-0.7390804954521466,-0.0,-0.5987023872349672,1.0,-0.5469841368391642,0.0
2018-10-29,-0.20939946165032025,-0.7423037653537947,-0.0,-0.5942885430525046,1.0,-0.5480028464465827,0.0
2018-10-30,-0.2124307425635311,-0.7425635311232859,-0.0,-0.5944532144736434,1.0,-0.5458569350295601,0.0
2018-10-31,-0.21468822170900695,-0.7305619707467282,-0.0,-0.5919938414164743,1.0,-0.5420169361046959,0.0
2018-11-01,-0.21365021703660378,-0.7312132500076963,-0.0,-0.5917864729242989,1.0,-0.5419142320598467,0.0
2018-11-02,-0.2166411277965063,-0.7147716825007662,-0.0,-0.5950965369292063,1.0,-0.5381857186638063,0.0
2018-11-05,-0.20871277381245384,-0.7436623184838789,-0.0,-0.6018336204774797,1.0,-0.5223049470834359,0.0
2018-11-06,-0.19975794438927505,-0.7426452333664348,-0.0,-0.6184520854021847,1.0,-0.5424217974180734,0.0
2018-11-07,-0.19955949869710882,-0.7425238863382554,-0.0,-0.6178806303511603,1.0,-0.5421578359597966,0.0
2018-11-08,-0.18158859219563275,-0.7424620407157597,-0.0,-0.6109211863623765,1.0,-0.5448581724106071,0.0
2018-11-09,-0.18356891549904328,-0.7443367693352263,-0.0,-0.6113511511635085,1.0,-0.5469724091105488,0.0
2018-11-12,-0.18287757807442118,-0.7419921694361378,-0.0,-0.6118938249529857,1.0,-0.5461355859049851,0.0
2018-11-13,-0.1631479101646166,-0.7396732146135487,-0.0,-0.6140383085490484,1.0,-0.5429288293250106,0.0
2018-11-14,-0.16384163505078936,-0.7391078203402276,-0.0,-0.6140925223350875,1.0,-0.5425590502998409,0.0
2018-11-15,-0.16297226134345721,-0.7398505909007409,-0.0,-0.6143530708468556,1.0,-0.5444859469720164,0.0
2018-11-16,-0.16530042061956957,-0.7446194467471063,-0.0,-0.6163151269534248,1.0,-0.5439808418531823,0.0
2018-11-19,-0.16364083187417441,-0.7456762817559058,-0.0,-0.6178232420975025,1.0,-0.5447731391884004,0.0
2018-11-20,-0.11880945826068337,-0.7401425468783458,-0.0,-0.6275733382276468,1.0,-0.5724511333394513,0.0
2018-11-21,-0.11957910102791801,-0.736786083571559,-0.0,-0.6255702207894897,1.0,-0.5592421385560489,0.0
2018-11-23,-0.11979927007299271,-0.7368309002433091,-0.0,-0.6254562043795621,1.0,-0.5592457420924574,0.0
2018-11-26,-0.12139382629179797,-0.7341144797625968,-0.0,-0.63542080949613,1.0,-0.5683911034968031,0.0
2018-11-27,-0.11402894135567403,-0.7366336633663366,-0.0,-0.6315613099771515,1.0,-0.5642041127189642,0.0
2018-11-28,-0.11451637471439452,-0.7361766945925362,-0.0,-0.6315308453922316,1.0,-0.5642650418888043,0.0
2018-11-29,-0.10593117654186356,-0.7301890221737549,-0.0,-0.6285290197503938,1.0,-0.5645522840179329,0.0
2018-11-30,-0.1054560877336484,-0.7304068587354964,-0.0,-0.6286770274773547,1.0,-0.564936835408525,0.0
2018-12-03,-0.10349735049205148,-0.7311127933383801,-0.0,-0.6287358062074186,1.0,-0.564663133989402,0.0
2018-12-04,-0.1011494252873563,-0.7317604355716878,-0.0,-0.6279189352692075,1.0,-0.5640048396854204,0.0
2018-12-06,-0.09567892106119309,-0.6846884150128656,-0.0,-0.633196297063086,1.0,-0.5440832865043921,0.0
2018-12-07,-0.09256354866392448,-0.6857337318379546,-0.0,-0.6342733702246027,1.0,-0.5466220814961679,0.0
2018-12-10,-0.06998034095243684,-0.6914996625685865,-0.0,-0.6380974736656788,1.0,-0.5346087262697691,0.0
2018-12-11,-0.07294172877178569,-0.6904230972360776,-0.0,-0.6386362302681767,1.0,-0.5320697142186491,0.0
2018-12-12,-0.07219580912132419,-0.6908199800434349,-0.0,-0.6384339965956448,1.0,-0.5333392029113107,0.0
2018-12-13,-0.07295127760298745,-0.6941691905083949,-0.0,-0.63753712252639,1.0,-0.535711135287718,0.0
2018-12-14,-0.07815118638087677,-0.6798976801623003,-0.0,-0.6462026991267531,1.0,-0.5359736555820176,0.0
2018-12-17,-0.06537728937728937,-0.680029304029304,-0.0,-0.6370402930402931,1.0,-0.5479560439560439,0.0
2018-12-18,-0.06054054054054054,-0.6771950328707086,-0.0,-0.6362308254200146,1.0,-0.5479035792549306,0.0
2018-12-19,-0.06147552958363769,-0.6769320672023375,-0.0,-0.6357341124908692,1.0,-0.5477282688093499,0.0
2018-12-20,-0.06188421850405177,-0.6721856235060922,-0.0,-0.6355739520783538,1.0,-0.5452981985658485,0.0
2018-12-21,-0.05735277035660356,-0.6756882332442793,-0.0,-0.6424091067487513,1.0,-0.5284876292252294,0.0
2018-12-24,-0.047112549858373313,-0.6659055436730447,-0.0,-0.6403260304063818,1.0,-0.5369963581709926,0.0
2018-12-26,-0.04798370905753455,-0.6739230195606034,-0.0,-0.620719325417312,1.0,-0.5255263006940859,0.0
2018-12-27,-0.01255393180236604,-0.652331245650661,-0.0,-0.5763117606123869,1.0,-0.5423521224773834,0.0
2018-12-28,-0.008902985282252454,-0.6563447681050552,-0.0,-0.5763570097098183,1.0,-0.5405781376067662,0.0
2018-12-31,-0.007015980845258645,-0.6601425469124116,-0.0,-0.5766468066150676,1.0,-0.5403140486664068,0.0
2019-01-02,-0.005592032049855331,-0.659859781882929,-0.0,-0.5757289116403295,1.0,-0.5409247718673492,0.0
2019-01-03,-0.011956733309234491,-0.6576203320078969,-0.0,-0.5802908544893363,1.0,-0.5307955398604121,0.0
2019-01-04,-0.0,-0.6641297428943072,-0.0,-0.5667672210998257,1.0,-0.5366839177483188,0.0
2019-01-07,-0.0,-0.6479720126817536,-0.0,-0.5605936372581174,1.0,-0.5245435661965673,0.0
2019-01-08,-0.0,-0.6399181446111869,-0.0,-0.5657844474761254,1.0,-0.522837653478854,0.0
2019-01-09,-0.0,-0.6334377980651316,-0.0,-0.5652813734841259,1.0,-0.5264204932552119,0.0
2019-01-10,-0.0,-0.6354038792045175,-0.0,-0.5647488883432905,1.0,-0.5278118776768421,0.0
2019-01-11,-0.0,-0.6171007773080595,-0.0,-0.5680349106777581,1.0,-0.5422610118641756,0.0
2019-01-14,-0.0,-0.6210612467603328,-0.0,-0.5736461601418634,1.0,-0.5334333651616424,0.0
2019-01-15,-0.0,-0.6165037942894579,-0.0,-0.5744936397881749,1.0,-0.5387072118796746,0.0
2019-01-16,-0.0,-0.6191214470284238,-0.0,-0.5552835577315381,1.0,-0.5455732354141167,0.0
2019-01-17,-0.0,-0.6197094984223697,-0.0,-0.555053857034055,1.0,-0.5452888695462953,0.0
2019-01-18,-0.0,-0.6173699972774298,-0.0,-0.5580451946637626,1.0,-0.5471549142390416,0.0
2019-01-22,-0.0,-0.6414178797598488,-0.0,-0.5848891082051705,1.0,-0.5151191161553856,0.0
2019-01-23,-0.0,-0.6250446538979417,-0.0,-0.5895413701189854,1.0,-0.5333186776950345,0.0
2019-01-24,-0.0,-0.6245671887881287,-0.0,-0.590052212146194,1.0,-0.5333608134102776,0.0
2019-01-25,-0.0,-0.6043585961201258,-0.0,-0.6334437362576192,1.0,-0.5454646664254501,0.0
2019-01-28,-0.0,-0.5898008145957708,-0.0,-0.6592646320370473,1.0,-0.5406182000781119,0.0
2019-01-29,-0.0,-0.5848561050572786,-0.0,-0.6620564403464655,1.0,-0.5471640122939369,0.0
2019-01-30,-0.0,-0.5827248243884833,-0.0,-0.6571618957714414,1.0,-0.5365521836910349,0.0
2019-01-31,-0.0,-0.5863437101159757,-0.0,-0.6141446090671994,1.0,-0.5740524943121913,0.0
2019-02-01,-0.0,-0.5854186918483544,-0.0,-0.6227190667962783,1.0,-0.5692542702402444,0.0
2019-02-04,-0.0,-0.5949889258028792,-0.0,-0.6198781838316721,1.0,-0.5536821705426356,0.0
2019-02-05,-0.0,-0.6080844561744687,-0.0,-0.6261980830670927,1.0,-0.5438810945964717,0.0
2019-02-06,-0.0,-0.6082557556162551,-0.0,-0.6415073303974581,1.0,-0.5374602820670049,0.0
2019-02-07,-0.0,-0.6157563905573404,-0.0,-0.6571588210643945,1.0,-0.5207710574102529,0.0
2019-02-08,-0.0,-0.6147410247082855,-0.0,-0.6663681898312672,1.0,-0.5171111173293784,0.0
2019-02-11,-0.0,-0.5914168136390359,-0.0,-0.6649029982363315,1.0,-0.5431258923322415,0.0
2019-02-12,-0.0,-0.5857766338406446,-0.0,-0.6664615040286481,1.0,-0.5454341987466428,0.0
2019-02-13,-0.0,-0.5925024478948105,-0.0,-0.6665547629039027,1.0,-0.5385088823611693,0.0
2019-02-14,-0.0,-0.5460927448677071,-0.0,-0.7031381104212115,1.0,-0.5476590031884544,0.0
2019-02-15,-0.0,-0.5422350178890876,-0.0,-0.7042989713774598,1.0,-0.5486639087656529,0.0
2019-02-19,-0.0,-0.5327259515957744,-0.0,-0.7145212676764854,1.0,-0.5474540271644961,0.0
2019-02-20,-0.0,-0.5311137202281114,-0.0,-0.7212903947221292,1.0,-0.5430783853293079,0.0
2019-02-21,-0.0,-0.5362716035572459,-0.0,-0.7199787460148778,1.0,-0.5403266401924045,0.0
2019-02-22,-0.0,-0.515829040790756,-0.0,-0.737101489628289,1.0,-0.5314214116664346,0.0
2019-02-25,-0.0,-0.5100586756077117,-0.0,-0.7458787370773959,1.0,-0.5381391450125733,0.0
2019-02-26,-0.0,-0.5138539746382883,-0.0,-0.7431707725825372,1.0,-0.5361432322216636,0.0
2019-02-27,-0.0,-0.5149059819507698,-0.0,-0.7444329580062027,1.0,-0.5346316112989299,0.0
2019-02-28,-0.0,-0.51340321453529,-0.0,-0.7425576519916143,1.0,-0.5393151642208246,0.0
2019-03-01,-0.0,-0.5131291641005543,-0.0,-0.7383405184480152,1.0,-0.547925648060019,0.0
2019-03-04,-0.0,-0.5075863613459494,-0.0,-0.7265550641061531,1.0,-0.5652539051564862,0.0
2019-03-05,-0.0,-0.5107522383064179,-0.0,-0.7173179371321786,1.0,-0.5610967004155858,0.0
2019-03-06,-0.0,-0.5070402899763,-0.0,-0.7222082810539522,1.0,-0.5589850829499512,0.0
2019-03-07,-0.0,-0.4555718922517824,-0.0,-0.7629206313978971,1.0,-0.555663439398563,0.0
2019-03-08,-0.0,-0.445915374947633,-0.0,-0.791705069124424,1.0,-0.5553135037006005,0.0
2019-03-11,-0.0,-0.44600319856345216,-0.0,-0.7913358211049073,1.0,-0.5684464521197498,0.0
2019-03-12,-0.0,-0.4073623450851677,-0.0,-0.8068021051440213,1.0,-0.6153302020259181,0.0
2019-03-13,-0.0,-0.4186892514068095,-0.0,-0.810549650429148,1.0,-0.6128005456715739,0.0
2019-03-14,-0.0,-0.4223185449600544,-0.0,-0.7983171851096379,1.0,-0.6123859708765369,0.0
2019-03-15,-0.0,-0.4178016116218363,-0.0,-0.8057257972988311,1.0,-0.6138349790035184,0.0
2019-03-18,-0.0,-0.4310256117082095,-0.0,-0.8041104504916534,1.0,-0.6233135147495998,0.0
2019-03-19,-0.0,-0.4255524079320113,-0.0,-0.8029461756373939,1.0,-0.6043626062322947,0.0
2019-03-20,-0.0,-0.42634954873133907,-0.0,-0.7989725833002214,1.0,-0.6128455469149118,0.0
2019-03-21,-0.0,-0.42083709896068683,-0.0,-0.818176683235427,1.0,-0.5852067329417081,0.0
2019-03-22,-0.0,-0.41770067293222407,-0.0,-0.8492858968170589,1.0,-0.5723899031772622,0.0
2019-03-25,-0.0,-0.38049300316890544,-0.0,-0.8540620881123979,1.0,-0.5698140721837405,0.0
2019-03-26,-0.0,-0.39370566377660177,-0.0,-0.8565195360882784,1.0,-0.5647449611530233,0.0
2019-03-27,-0.0,-0.38639306423464503,-0.0,-0.861960254461521,1.0,-0.5664583685188312,0.0
2019-03-28,-0.0,-0.3795104363257373,-0.0,-0.8562857384299033,1.0,-0.5810258865947439,0.0
2019-03-29,-0.0,-0.3681509263698147,-0.0,-0.8603818279236344,1.0,-0.5914666817066637,0.0
2019-04-01,-0.0,-0.36733333333333335,-0.0,-0.8476388888888888,1.0,-0.5628055555555556,0.0
2019-04-02,-0.0,-0.36723729993041054,-0.0,-0.8484064022268615,1.0,-0.5679053583855254,0.0
2019-04-03,-0.0,-0.3679184877926561,-0.0,-0.8459118621419227,1.0,-0.5700565129033157,0.0
2019-04-04,-0.0,-0.36774499150157425,-0.0,-0.8419292819526875,1.0,-0.5766948089943994,0.0
2019-04-05,-0.0,-0.36527897833421635,-0.0,-0.8460530351615873,1.0,-0.5770571340936341,0.0
2019-04-08,-0.0,-0.3528875127857795,-0.0,-0.8317806098471235,1.0,-0.57982473115307,0.0
2019-04-09,-0.0,-0.35018400154948676,-0.0,-0.8376359259566697,1.0,-0.579120666279295,0.0
2019-04-10,-0.0,-0.34034670574248665,-0.0,-0.845890126904255,1.0,-0.5785341037905388,0.0
2019-04-11,-0.0,-0.3243512421844741,-0.0,-0.8745366015603386,1.0,-0.5676423394013169,0.0
2019-04-12,-0.0,-0.32853320091588734,-0.0,-0.8658445750227592,1.0,-0.5642914287290685,0.0
2019-04-15,-0.0,-0.3318798984435368,-0.0,-0.8555856054752179,1.0,-0.572220995694889,0.0
2019-04-16,-0.0,-0.3243793691858865,-0.0,-0.8488192877194914,1.0,-0.5790444212032807,0.0
2019-04-17,-0.0,-0.28058754342296016,-0.0,-0.8814245466232665,1.0,-0.5732924861183293,0.0
2019-04-18,-0.0,-0.2736948670241873,-0.0,-0.8796650979533763,1.0,-0.5827678669147422,0.0
2019-04-22,-0.0,-0.27732427546156796,-0.0,-0.8783213718292883,1.0,-0.5836300882046787,0.0
2019-04-23,-0.0,-0.2818560315547277,-0.0,-0.8802728169168401,1.0,-0.5769968226142215,0.0
2019-04-24,-0.0,-0.290663917302005,-0.0,-0.8500691863146755,1.0,-0.5724828390807716,0.0
2019-04-25,-0.0,-0.27700220426157235,-0.0,-0.8520423435926742,1.0,-0.5922660353226114,0.0
2019-04-26,-0.0,-0.2744975216515061,-0.0,-0.8548395882128655,1.0,-0.5941500081703797,0.0
2019-04-29,-0.0,-0.27400991447404255,-0.0,-0.8553412867026201,1.0,-0.5944054039331045,0.0
2019-04-30,-0.0,-0.2846564864791559,-0.0,-0.8542949361252,1.0,-0.5733543084976538,0.0
2019-05-01,-0.0,-0.2927040484953453,-0.0,-0.8382496211301148,1.0,-0.5752868586274085,0.0
2019-05-02,-0.0,-0.29416698230615224,-0.0,-0.8277961149288459,1.0,-0.5835182078891835,0.0
2019-05-03,-0.0,-0.28589232978406354,-0.0,-0.8357311224904496,1.0,-0.5877699206155681,0.0
2019-05-06,-0.0,-0.2808611013203915,-0.0,-0.8333920776509502,1.0,-0.5970230187349186,0.0
2019-05-07,-0.0,-0.27200543847722636,-0.0,-0.8428552005438477,1.0,-0.6043779741672332,0.0
2019-05-08,-0.0,-0.2607796810395747,-0.0,-0.8098050797401063,1.0,-0.6142404553509102,0.0
2019-05-09,-0.0,-0.26033501556963384,-0.0,-0.8138891871577365,1.0,-0.6101685815526683,0.0
2019-05-10,-0.0,-0.2615640688340627,-0.0,-0.8100351687293619,1.0,-0.6130097452280598,0.0
2019-05-13,-0.0,-0.2617283950617284,-0.0,-0.8104669887278584,1.0,-0.6116478797638218,0.0
2019-05-14,-0.0,-0.24490720989761094,-0.0,-0.8126333191126279,1.0,-0.6088417235494881,0.0
2019-05-15,-0.0,-0.2391863579706686,-0.0,-0.804041689871907,1.0,-0.6087729068873153,0.0
2019-05-16,-0.0,-0.23663677960274007,-0.0,-0.8015287365442091,1.0,-0.6067073977095401,0.0
2019-05-17,-0.0,-0.2358198693709178,-0.0,-0.7944839622392046,1.0,-0.6140360155485628,0.0
2019-05-20,-0.0,-0.2258385744234801,-0.0,-0.7884696016771489,1.0,-0.6062368972746331,0.0
2019-05-21,-0.0,-0.2082155545758668,-0.0,-0.7883612976841886,1.0,-0.5967428230595679,0.0
2019-05-22,-0.0,-0.20627975807489382,-0.0,-0.7831681894222108,1.0,-0.5842233946725003,0.0
2019-05-23,-0.0,-0.18574017818395325,-0.0,-0.7765552804227401,1.0,-0.5904577132208408,0.0
2019-05-24,-0.0,-0.1764451014374554,-0.0,-0.7794882250993985,1.0,-0.5927464573351005,0.0
2019-05-28,-0.0,-0.17386540274698672,-0.0,-0.7812603521647172,1.0,-0.5931248885151492,0.0
2019-05-29,-0.0,-0.186261793952341,-0.0,-0.7858396276798657,1.0,-0.5710688944838636,0.0
2019-05-30,-0.0,-0.18603468443269086,-0.0,-0.7862228551085796,1.0,-0.5705894319279866,0.0
2019-05-31,-0.0,-0.18930187623938577,-0.0,-0.7898764427721564,1.0,-0.5631260487110388,0.0
2019-06-03,-0.0,-0.20825122530443133,-0.0,-0.8056692435955738,1.0,-0.5124804203931079,0.0
2019-06-04,-0.0,-0.21071265995650196,-0.0,-0.7885792322087907,1.0,-0.529664660361135,0.0
2019-06-05,-0.0,-0.21980108950972063,-0.0,-0.8009645659453246,1.0,-0.47810985056724475,0.0
2019-06-06,-0.0,-0.22607174103237096,-0.0,-0.7766779152605924,1.0,-0.4969378827646544,0.0
2019-06-07,-0.0,-0.23136246786632392,-0.0,-0.7694611525694461,1.0,-0.4949958818978211,0.0
2019-06-10,-0.0,-0.23372603833865815,-0.0,-0.768270766773163,1.0,-0.49400958466453676,0.0
2019-06-11,-0.0,-0.23064077960272164,-0.0,-0.7744685093337986,1.0,-0.48722677765869954,0.0
2019-06-12,-0.0,-0.23159390660450274,-0.0,-0.7721957665361888,1.0,-0.48944127253234937,0.0
2019-06-13,-0.0,-0.23626209235065324,-0.0,-0.77094345267777,1.0,-0.4860875635783385,0.0
2019-06-14,-0.0,-0.23418841771994117,-0.0,-0.7785007354224317,1.0,-0.480243312641787,0.0
2019-06-17,-0.0,-0.23548852002783022,-0.0,-0.7611072458006163,1.0,-0.48824669515952684,0.0
2019-06-18,-0.0,-0.23651720283194633,-0.0,-0.757818904483915,1.0,-0.48982735063967203,0.0
2019-06-19,-0.0,-0.22242346052696868,-0.007021287153277428,-0.7562397657916936,1.0,-0.49533568203245176,0.0
2019-06-20,-0.0,-0.22601872315065433,-0.004817362369943632,-0.7563755556107372,1.0,-0.49598966998584587,0.0
2019-06-21,-0.0,-0.22225542192674486,-0.007021737506536192,-0.7653942879908369,1.0,-0.4952814919947212,0.0
2019-06-24,-0.0,-0.2119618059883822,-0.012166238687641794,-0.7558275784697464,1.0,-0.5131011443244995,0.0
2019-06-25,-0.0,-0.2037000099730727,-0.013413782786476515,-0.7606213224294406,1.0,-0.5155330607360128,0.0
2019-06-26,-0.0,-0.2040577253807233,-0.013135265820891803,-0.7576331596919319,1.0,-0.5176590812791306,0.0
2019-06-27,-0.0,-0.1975653562163241,-0.022375773298742768,-0.7554629814408301,1.0,-0.5191079624825384,0.0
2019-06-28,-0.0,-0.1821286992944227,-0.027849111172056146,-0.7640679149318108,1.0,-0.5191852202747513,0.0
2019-07-01,-0.0,-0.18022821266630126,-0.02942348896307738,-0.7589067716378494,1.0,-0.5228212666301261,0.0
2019-07-02,-0.0,-0.18885703602143836,-0.023557272840583322,-0.7528106693256886,1.0,-0.5276081266359217,0.0
2019-07-03,-0.0,-0.18378189618617644,-0.028160933875433388,-0.7554812800878002,1.0,-0.5269262427976353,0.0
2019-07-05,-0.0,-0.22028584828811926,-0.011848633704425956,-0.7268643084594307,1.0,-0.5094665646367653,0.0
2019-07-08,-0.0,-0.22470456099228442,-0.0053227854282644795,-0.7034378357261453,1.0,-0.508179509717746,0.0
2019-07-09,-0.0,-0.22334592421103935,-0.004873888144267089,-0.699378579261606,1.0,-0.5093213110759108,0.0
2019-07-10,-0.0,-0.2267832781134282,-0.005481387643734164,-0.6952104852855194,1.0,-0.5086727733385306,0.0
2019-07-11,-0.0,-0.22759594778881745,-0.0038963569062926166,-0.6945743230079875,1.0,-0.5091320864991233,0.0
2019-07-12,-0.0,-0.20583021941170834,-0.015976813260515473,-0.7048241831944045,1.0,-0.4686931110472358,0.0
2019-07-15,-0.0,-0.19428708019600813,-0.013648858611210709,-0.7185132066451536,1.0,-0.46386996534002634,0.0
2019-07-16,-0.0,-0.2060303916399022,-0.016202483102439963,-0.7194046306504961,1.0,-0.45520348976559133,0.0
2019-07-17,-0.0,-0.20685026725150404,-0.0157714340499988,-0.7193979051317082,1.0,-0.4548548692504973,0.0
2019-07-18,-0.0,-0.20732846365704705,-0.017530834630583164,-0.7194826966830321,1.0,-0.4505807687702072,0.0
2019-07-19,-0.0,-0.2100263220866236,-0.024694903086862886,-0.7096195262024407,1.0,-0.4485762144053601,0.0
2019-07-22,-0.0,-0.2205545480576501,-0.027775126467500237,-0.7011549107568961,1.0,-0.4366946645031975,0.0
2019-07-23,-0.0,-0.2252950292049112,-0.029324114912385266,-0.6974371200381453,1.0,-0.4319942782214805,0.0
2019-07-24,-0.0,-0.2260277235268899,-0.04053732196446434,-0.6918496641737722,1.0,-0.4233077692564188,0.0
2019-07-25,-0.0,-0.1979415416945267,-0.05346737988346547,-0.725666252746203,1.0,-0.41095138026554584,0.0
2019-07-26,-0.0,-0.21313131313131314,-0.04651274651274651,-0.7320105820105819,1.0,-0.4133718133718134,0.0
2019-07-29,-0.0,-0.21298276815112116,-0.048859621716455574,-0.7268860102381696,1.0,-0.41459780335985,0.0
2019-07-30,-0.0,-0.21394547238911366,-0.049548794791392396,-0.7207075663642675,1.0,-0.4094597505804629,0.0
2019-07-31,-0.0,-0.2158445155436703,-0.04940069719688649,-0.7174920013370899,1.0,-0.4049233560956974,0.0
2019-08-01,-0.0,-0.21969607169104574,-0.030369123539034162,-0.7252317394087385,1.0,-0.3954387046300467,0.0
2019-08-02,-0.0,-0.22018893002943135,-0.024731795309978166,-0.7303474793506124,1.0,-0.39820089243330486,0.0
2019-08-05,-0.0,-0.22005127961635249,-0.023550638621148094,-0.730829495275628,1.0,-0.39962489910260673,0.0
2019-08-06,-0.0,-0.2223007348784624,-0.027463727152817034,-0.7063312605992086,1.0,-0.39930751837196155,0.0
2019-08-07,-0.0,-0.23948888993282283,-0.017311034903931977,-0.6906327805703012,1.0,-0.4013952177385258,0.0
2019-08-08,-0.0,-0.23268489803589887,-0.006883751527112113,-0.6971854149046143,1.0,-0.4126491871064749,0.0
2019-08-09,-0.0,-0.2290079913758759,-0.0065383984439080405,-0.6929530594548992,1.0,-0.41501253778913083,0.0
2019-08-12,-0.0,-0.22792636657454682,-0.005527190969132043,-0.6959576560963042,1.0,-0.412618858026137,0.0
2019-08-13,-0.0,-0.223859649122807,-0.0029005847953216374,-0.6995087719298245,1.0,-0.4128888888888889,0.0
2019-08-14,-0.0,-0.22865874997083732,-0.0027996173856239645,-0.6912955229451975,1.0,-0.410283927863192,0.0
2019-08-15,-0.0,-0.23677564355059202,-0.0061400866563173385,-0.6761741467596561,1.0,-0.39794712574434077,0.0
2019-08-16,-0.0,-0.2364963503649635,-0.007299270072992701,-0.6754721353261499,1.0,-0.39796083883675126,0.0
2019-08-19,-0.0,-0.234442233840744,-0.008582797390459447,-0.6759357793920326,1.0,-0.39448480081432474,0.0
2019-08-20,-0.0,-0.22888781006542294,-0.014540999144647107,-0.670758489955383,1.0,-0.39760038837644773,0.0
2019-08-21,-0.0,-0.23442691029900334,-0.0,-0.678640642303433,1.0,-0.39403377630121816,0.0
2019-08-22,-0.0,-0.23309867282169647,-0.0034391229082515865,-0.6784766301211771,1.0,-0.39314483554529717,0.0
2019-08-23,-0.0,-0.23293932957798505,-0.00438636993258842,-0.6786637732015883,1.0,-0.3926031951242035,0.0
2019-08-26,-0.0,-0.22969245621293616,-0.004160345699443755,-0.6756769181262354,1.0,-0.38898083023031305,0.0
2019-08-27,-0.0,-0.22775073475385746,-0.0022501836884643643,-0.6735626377663483,1.0,-0.39251928728875823,0.0
2019-08-28,-0.0,-0.22689516681119073,-0.005750536260325864,-0.6724476290447721,1.0,-0.3768426817580211,0.0
2019-08-29,-0.0,-0.22539711520905606,-0.006025196275333212,-0.6731331020631732,1.0,-0.3777159028665328,0.0
2019-08-30,-0.0,-0.22152374444824052,-0.008746156474205671,-0.6743651064798998,1.0,-0.37300990775538095,0.0
2019-09-03,-0.0,-0.2190226079013473,-0.014318337519981732,-0.6629367435487554,1.0,-0.3873487097510847,0.0
2019-09-04,-0.0,-0.21417821962787303,-0.009120758847136081,-0.6677307551988325,1.0,-0.38913717621306093,0.0
2019-09-05,-0.0,-0.2133527842994233,-0.006427936450046728,-0.6705340657837752,1.0,-0.38911809623669397,0.0
2019-09-06,-0.0,-0.2104090402673882,-0.011391282599304244,-0.6721766217230168,1.0,-0.37975489415884134,0.0
2019-09-09,-0.0,-0.2068847834000728,-0.0106479796141245,-0.6726201310520568,1.0,-0.38505642519111755,0.0
