Date,FULT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.0,-0.78437113845162,-0.0,-0.3996400365336056,-0.502283350346532,0.0
2018-11-14,1.0,-0.0,-0.7845098830173456,-0.0,-0.40180180180180175,-0.5029447357805567,0.0
2018-11-15,1.0,-0.0,-0.7847869909958339,-0.0,-0.4014782959279667,-0.5015186130896385,0.0
2018-11-16,1.0,-0.0,-0.794527215206987,-0.0,-0.40751155936511374,-0.501933320714923,0.0
2018-11-19,1.0,-0.0,-0.7945216591855497,-0.0,-0.40754961873343787,-0.5019468930831215,0.0
2018-11-20,1.0,-0.0,-0.7823372709415278,-0.0,-0.3976535801738288,-0.5108575733928907,0.0
2018-11-21,1.0,-0.0,-0.7807252112525404,-0.0,-0.39541662209862016,-0.4979142154241095,0.0
2018-11-23,1.0,-0.0,-0.7760113290226047,-0.0,-0.3975044086998344,-0.4984235558168119,0.0
2018-11-26,1.0,-0.0,-0.7797398017791788,-0.0,-0.3953997809419496,-0.4963000561002324,0.0
2018-11-27,1.0,-0.0,-0.7803651266766021,-0.0,-0.3893708750266127,-0.4915105386416862,0.0
2018-11-28,1.0,-0.0,-0.7790818363273454,-0.0,-0.3902860944777113,-0.49200266134397874,0.0
2018-11-29,1.0,-0.0,-0.7673442449841604,-0.0,-0.3817845828933474,-0.49078669482576553,0.0
2018-11-30,1.0,-0.0,-0.7678034102306921,-0.0,-0.382542363933907,-0.4891516655228845,0.0
2018-12-03,1.0,-0.0,-0.7686837444153646,-0.0,-0.38427578184894384,-0.4906548232743807,0.0
2018-12-04,1.0,-0.0,-0.7748414376321353,-0.0,-0.3787262156448203,-0.48911205073995767,0.0
2018-12-06,1.0,-0.0,-0.7640161231220227,-0.0,-0.37232371878762494,-0.48105009684342775,0.0
2018-12-07,1.0,-0.0,-0.7644595655587544,-0.0,-0.37288667887987437,-0.4797696937974353,0.0
2018-12-10,1.0,-0.0,-0.766822429906542,-0.0,-0.3658359293873312,-0.46339563862928346,0.0
2018-12-11,1.0,-0.0,-0.7671133271008622,-0.0,-0.364054222499221,-0.4656694712786954,0.0
2018-12-12,1.0,-0.0,-0.7670293712831433,-0.0,-0.36421949255979436,-0.4656555950866076,0.0
2018-12-13,1.0,-0.0,-0.767077034959223,-0.0,-0.3643187366890032,-0.4658719027582983,0.0
2018-12-14,1.0,-0.0,-0.7881061299176577,-0.0,-0.3571820677035682,-0.46874918311331853,0.0
2018-12-17,1.0,-0.0,-0.7900824283658249,-0.0,-0.359283004055999,-0.4674080858301714,0.0
2018-12-18,1.0,-0.0,-0.7798212936671269,-0.0,-0.35386979967176385,-0.47138354130304533,0.0
2018-12-19,1.0,-0.0,-0.7797374042619706,-0.0,-0.3539050695566092,-0.47150002605116453,0.0
2018-12-20,1.0,-0.0,-0.7816397891550545,-0.0,-0.3547570586086321,-0.473070299044935,0.0
2018-12-21,1.0,-0.0,-0.7859409958894843,-0.0,-0.3594359748165878,-0.4562152037046672,0.0
2018-12-24,1.0,-0.0,-0.7668063965222791,-0.0,-0.3495316462247063,-0.4712518760026911,0.0
2018-12-26,1.0,-0.0,-0.7681777088983598,-0.0,-0.3455249903138318,-0.46927547462223945,0.0
2018-12-27,1.0,-0.0,-0.7474525272446838,-0.0,-0.3127512705757415,-0.46830514045867155,0.0
2018-12-28,1.0,-0.0,-0.7484774203330722,-0.0,-0.31166763538955294,-0.4669581259002805,0.0
2018-12-31,1.0,-0.0,-0.7529224229543039,-0.0,-0.31121906786093817,-0.46609483325742623,0.0
2019-01-02,1.0,-0.0,-0.7530489347705075,-0.0,-0.311143160771216,-0.4660695308941855,0.0
2019-01-03,1.0,-0.0,-0.7533417721518987,-0.0,-0.30931645569620253,-0.4689873417721519,0.0
2019-01-04,1.0,-0.0,-0.7547098433835213,-0.0,-0.2981261506645482,-0.46919371516481306,0.0
2019-01-07,1.0,-0.0,-0.7450382442633604,-0.0,-0.2931310303454482,-0.4614807778833175,0.0
2019-01-08,1.0,-0.0,-0.7370785395193291,-0.0,-0.29863485487534003,-0.4599565749082832,0.0
2019-01-09,1.0,-0.0,-0.7267423014586709,-0.0,-0.2992644308689689,-0.4674479491335245,0.0
2019-01-10,1.0,-0.0,-0.7248031103578906,-0.0,-0.3009919250323996,-0.4664789153623767,0.0
2019-01-11,1.0,-0.0,-0.7112790204733049,-0.0,-0.30430662576993095,-0.47811775267449697,0.0
2019-01-14,1.0,-0.0,-0.7102649832825989,-0.0,-0.3076500823394381,-0.47721942212685264,0.0
2019-01-15,1.0,-0.0,-0.7029559481272333,-0.0,-0.3075135553834237,-0.4882186851902751,0.0
2019-01-16,1.0,-0.0,-0.7068215892053973,-0.0,-0.3043728135932034,-0.4875312343828086,0.0
2019-01-17,1.0,-0.0,-0.6986565259813364,-0.0,-0.3102249130619699,-0.49293237597258016,0.0
2019-01-18,1.0,-0.0,-0.6901713164448693,-0.0,-0.3160926769137884,-0.5093708334381525,0.0
2019-01-22,1.0,-0.0,-0.7781931307860207,-0.0,-0.20534885471286285,-0.525276600015053,0.0
2019-01-23,1.0,-0.0,-0.7653394255874674,-0.0,-0.20767222333801968,-0.537532637075718,0.0
2019-01-24,1.0,-0.0,-0.7605340427133787,-0.0,-0.21514794087384245,-0.5339172334178232,0.0
2019-01-25,1.0,-0.0,-0.7787415912194628,-0.0,-0.1824389256992565,-0.5677760356077083,0.0
2019-01-28,1.0,-0.0,-0.7785616750113792,-0.0,-0.18264805542912052,-0.5674910231123249,0.0
2019-01-29,1.0,-0.0,-0.7656891049992403,-0.0,-0.18366003140353543,-0.5831940434584411,0.0
2019-01-30,1.0,-0.0,-0.7680751887318236,-0.0,-0.186223843542585,-0.5790140345543903,0.0
2019-01-31,1.0,-0.0,-0.7721429294463003,-0.0,-0.15492458750885715,-0.6035529911934406,0.0
2019-02-01,1.0,-0.0,-0.7707551951343132,-0.0,-0.1567410035478966,-0.6067410035478966,0.0
2019-02-04,1.0,-0.0,-0.7625322474581415,-0.0,-0.15458546208710608,-0.612094693712378,0.0
2019-02-05,1.0,-0.0,-0.7641571443017493,-0.0,-0.1586105774092426,-0.6052937607442612,0.0
2019-02-06,1.0,-0.0,-0.7548925410872313,-0.0,-0.15575221238938053,-0.6178002528445006,0.0
2019-02-07,1.0,-0.0,-0.7481900052975455,-0.0,-0.15557125198657956,-0.6188794430009333,0.0
2019-02-08,1.0,-0.0,-0.7605068531186107,-0.0,-0.1719716283413686,-0.591690435923972,0.0
2019-02-11,1.0,-0.0,-0.7548219115751156,-0.0,-0.17495386637680424,-0.598093986197831,0.0
2019-02-12,1.0,-0.0,-0.758718428911272,-0.0,-0.17646909955964976,-0.5955610669636079,0.0
2019-02-13,1.0,-0.0,-0.753415679354676,-0.0,-0.1773380388202672,-0.590017645576002,0.0
2019-02-14,1.0,-0.0,-0.737647772052137,-0.0,-0.1970041426694958,-0.5913913307062746,0.0
2019-02-15,1.0,-0.0,-0.7294772813567902,-0.0,-0.20415137324389318,-0.597696494114669,0.0
2019-02-19,1.0,-0.0,-0.7354299928926795,-0.0,-0.2022286526550919,-0.6006701187937862,0.0
2019-02-20,1.0,-0.0,-0.7275838466803559,-0.0,-0.20868507110806908,-0.5988034578041423,0.0
2019-02-21,1.0,-0.0,-0.7326127223364035,-0.0,-0.2073279033772297,-0.5974220395321103,0.0
2019-02-22,1.0,-0.0,-0.7299710792023949,-0.0,-0.21376021107108428,-0.593180780354153,0.0
2019-02-25,1.0,-0.0,-0.7274802770097156,-0.0,-0.21389614672382742,-0.5953425839019812,0.0
2019-02-26,1.0,-0.0,-0.7292374816092537,-0.0,-0.21404292019684437,-0.5933996245751103,0.0
2019-02-27,1.0,-0.0,-0.7261702397564378,-0.0,-0.2178612203475834,-0.5930990739566155,0.0
2019-02-28,1.0,-0.0,-0.7293372196172855,-0.0,-0.22103662400202762,-0.5841338233430491,0.0
2019-03-01,1.0,-0.0,-0.7347698384564744,-0.0,-0.2195523370638578,-0.5777080062794349,0.0
2019-03-04,1.0,-0.0,-0.7338429992658785,-0.0,-0.21735058096853405,-0.5802597271093335,0.0
2019-03-05,1.0,-0.0,-0.7292105463496333,-0.0,-0.2258228233562565,-0.5825868500520213,0.0
2019-03-06,1.0,-0.0,-0.7258718572587185,-0.0,-0.22536496350364962,-0.5832319545823195,0.0
2019-03-07,1.0,-0.0,-0.7316702160024339,-0.0,-0.21962782679241455,-0.5839417908934185,0.0
2019-03-08,1.0,-0.0,-0.7388057818924851,-0.0,-0.19709391791327163,-0.5867662268863046,0.0
2019-03-11,1.0,-0.0,-0.7382357391435921,-0.0,-0.19861804609875422,-0.5849599031623544,0.0
2019-03-12,1.0,-0.0,-0.7339896529207897,-0.0,-0.19488673464262396,-0.5825506052539053,0.0
2019-03-13,1.0,-0.0,-0.7386518212504408,-0.0,-0.19817119250340068,-0.5821955766033553,0.0
2019-03-14,1.0,-0.0,-0.7375616879846913,-0.0,-0.20022157316950345,-0.5800684862523919,0.0
2019-03-15,1.0,-0.0,-0.728631669317981,-0.0,-0.20682776557331514,-0.5896270484559251,0.0
2019-03-18,1.0,-0.0,-0.7381606388931279,-0.0,-0.2153975278498398,-0.5898061956355868,0.0
2019-03-19,1.0,-0.0,-0.7395684554172618,-0.0,-0.21184452152621913,-0.5990869210365232,0.0
2019-03-20,1.0,-0.0,-0.7530734555885668,-0.0,-0.21235016904005735,-0.5957893658436635,0.0
2019-03-21,1.0,-0.0,-0.7545221624391494,-0.0,-0.21739687419933384,-0.5902126569305662,0.0
2019-03-22,1.0,-0.0,-0.7509693654828852,-0.0,-0.24055671109056825,-0.5763295072285135,0.0
2019-03-25,1.0,-0.0,-0.7559758137141387,-0.0,-0.24075646468544964,-0.576276855782838,0.0
2019-03-26,1.0,-0.0,-0.7559130344970048,-0.0,-0.23905184879157196,-0.5871462507746333,0.0
2019-03-27,1.0,-0.0,-0.7703899331986951,-0.0,-0.2303609341825902,-0.5884469991196727,0.0
2019-03-28,1.0,-0.0,-0.7734478032634273,-0.0,-0.2276900002585917,-0.5848051511468542,0.0
2019-03-29,1.0,-0.0,-0.7777461582242459,-0.0,-0.22753143271071558,-0.5817767889481037,0.0
2019-04-01,1.0,-0.0,-0.785806752278376,-0.0,-0.23003831814415907,-0.5731928334714167,0.0
2019-04-02,1.0,-0.0,-0.7879685186628225,-0.0,-0.23888932180056624,-0.5706122236941219,0.0
2019-04-03,1.0,-0.0,-0.7909177894437405,-0.0,-0.22615014611187256,-0.568982906203936,0.0
2019-04-04,1.0,-0.0,-0.7904887646266957,-0.0,-0.2224034379206793,-0.5759034896965931,0.0
2019-04-05,1.0,-0.0,-0.7818356185687256,-0.0,-0.22526632280137893,-0.5848474637775071,0.0
2019-04-08,1.0,-0.0,-0.7794468041023516,-0.0,-0.22796021962084326,-0.5824614109603231,0.0
2019-04-09,1.0,-0.0,-0.7712928842061555,-0.0,-0.24954585560803444,-0.5742461203093372,0.0
2019-04-10,1.0,-0.0,-0.7677881248216647,-0.0,-0.25236699437109283,-0.5738113148815854,0.0
2019-04-11,1.0,-0.0,-0.7660695742471444,-0.0,-0.2679127725856698,-0.5620716510903427,0.0
2019-04-12,1.0,-0.0,-0.7671129793969589,-0.0,-0.2654522808656391,-0.5622761949244901,0.0
2019-04-15,1.0,-0.0,-0.7654542150219383,-0.0,-0.2720097619233066,-0.558792221616429,0.0
2019-04-16,1.0,-0.0,-0.7656656604559176,-0.0,-0.2717809930259186,-0.564822525242011,0.0
2019-04-17,1.0,-0.0,-0.7535117319312563,-0.0,-0.26830416699364357,-0.5939993198880431,0.0
2019-04-18,1.0,-0.0,-0.7461655237397268,-0.0,-0.2690676857038162,-0.6021567293095325,0.0
2019-04-22,1.0,-0.0,-0.7512992808021418,-0.0,-0.2717727964722558,-0.6017376240222584,0.0
2019-04-23,1.0,-0.0,-0.754285114313463,-0.0,-0.27364359398377824,-0.5969236422815445,0.0
2019-04-24,1.0,-0.0,-0.7604232469993683,-0.0,-0.27892714255632767,-0.5927563697620553,0.0
2019-04-25,1.0,-0.0,-0.7644207975557077,-0.0,-0.28180477269135545,-0.5877100563662224,0.0
2019-04-26,1.0,-0.0,-0.7532505208745417,-0.0,-0.30121053880845006,-0.5828783922778701,0.0
2019-04-29,1.0,-0.0,-0.754880236361718,-0.0,-0.30173050543420915,-0.581354859132637,0.0
2019-04-30,1.0,-0.0,-0.7516024372873309,-0.0,-0.2990688718313946,-0.5870855424546965,0.0
2019-05-01,1.0,-0.0,-0.7485085264769549,-0.0,-0.3083786494905232,-0.5828889710152579,0.0
2019-05-02,1.0,-0.0,-0.7540359870002907,-0.0,-0.3014769994979787,-0.5867043623008429,0.0
2019-05-03,1.0,-0.0,-0.7632719966159053,-0.0,-0.2963462351945854,-0.5842057952622673,0.0
2019-05-06,1.0,-0.0,-0.7608363214511706,-0.0,-0.2982756802362371,-0.5774625606412149,0.0
2019-05-07,1.0,-0.0,-0.7635619242579325,-0.0,-0.29081699603705746,-0.5700863449072252,0.0
2019-05-08,1.0,-0.0,-0.7571144590918603,-0.0,-0.2964793889935133,-0.5619899560577527,0.0
2019-05-09,1.0,-0.0,-0.7571858245063423,-0.0,-0.2986530665620505,-0.5595396887668366,0.0
2019-05-10,1.0,-0.0,-0.7575575313807531,-0.0,-0.29801255230125523,-0.5594926778242678,0.0
2019-05-13,1.0,-0.0,-0.7566917607695525,-0.0,-0.29556148055207027,-0.561715809284818,0.0
2019-05-14,1.0,-0.0,-0.7728222996515678,-0.0,-0.2732739708349464,-0.5349077300296812,0.0
2019-05-15,1.0,-0.0,-0.7744110353378797,-0.0,-0.2756251291589171,-0.5331421781359784,0.0
2019-05-16,1.0,-0.0,-0.7762046247254876,-0.0,-0.27241958403307065,-0.5350213150755716,0.0
2019-05-17,1.0,-0.0,-0.765553084759787,-0.0,-0.27323266277085384,-0.5469307545120754,0.0
2019-05-20,1.0,-0.0,-0.7568146618482189,-0.0,-0.276277749096541,-0.548218895198761,0.0
2019-05-21,1.0,-0.0,-0.761985815602837,-0.0,-0.2688330109606705,-0.5481624758220502,0.0
2019-05-22,1.0,-0.0,-0.7593210764174197,-0.0,-0.267974527526705,-0.5404940427280197,0.0
2019-05-23,1.0,-0.0,-0.7569697592031628,-0.0,-0.2706268932587154,-0.5395338091081788,0.0
2019-05-24,1.0,-0.0,-0.7574381861085463,-0.0,-0.2678003488252796,-0.5396532266338361,0.0
2019-05-28,1.0,-0.0,-0.7564066532103527,-0.0,-0.25751807659878895,-0.5410715654462301,0.0
2019-05-29,1.0,-0.0,-0.76597533632287,-0.0,-0.25229311047696695,-0.5296320831634733,0.0
2019-05-30,1.0,-0.0,-0.7630935398410433,-0.0,-0.24979620949663742,-0.5345170165070308,0.0
2019-05-31,1.0,-0.0,-0.7710379307706042,-0.0,-0.24133357141035125,-0.5384791980205597,0.0
2019-06-03,1.0,-0.0,-0.7758247907816753,-0.0,-0.23602879454633327,-0.531834253300435,0.0
2019-06-04,1.0,-0.0,-0.7701386239348849,-0.0,-0.23896731527406845,-0.5344524990461655,0.0
2019-06-05,1.0,-0.0,-0.7627740922671798,-0.0,-0.24446751405276748,-0.5247885754798197,0.0
2019-06-06,1.0,-0.0,-0.773255372465639,-0.0,-0.2212013060976536,-0.5367656364694865,0.0
2019-06-07,1.0,-0.0,-0.7743463721118767,-0.0,-0.22306951763275232,-0.5360255370895824,0.0
2019-06-10,1.0,-0.0,-0.7787420301588909,-0.0,-0.20893634247545795,-0.5424552170832913,0.0
2019-06-11,1.0,-0.0,-0.7821890043070687,-0.0,-0.2085381302254877,-0.5428426653154295,0.0
2019-06-12,1.0,-0.0,-0.7858119744706716,-0.0,-0.20605815013676426,-0.5408266639651504,0.0
2019-06-13,1.0,-0.0,-0.7775808819806592,-0.0,-0.20829325097463422,-0.5456432585691864,0.0
2019-06-14,1.0,-0.0,-0.771332439474816,-0.0,-0.21606921500670395,-0.5423866022413925,0.0
2019-06-17,1.0,-0.0,-0.7679230963824943,-0.0,-0.22112319757146473,-0.5407032633442955,0.0
2019-06-18,1.0,-0.0,-0.7579152830236507,-0.0,-0.22659636492686758,-0.5503815052346067,0.0
2019-06-19,1.0,-0.0,-0.7576164307240357,-0.0,-0.2279737635171069,-0.5468635247043331,0.0
2019-06-20,1.0,-0.0,-0.762353656682378,-0.0,-0.2245958136941868,-0.5471339516496883,0.0
2019-06-21,1.0,-0.0,-0.7690765091130629,-0.0,-0.2146519774584962,-0.5547037619942122,0.0
2019-06-24,1.0,-0.0,-0.7737622886603149,-0.0,-0.21314665520988654,-0.5403219692183274,0.0
2019-06-25,1.0,-0.0,-0.7654505028045884,-0.0,-0.21794936580928798,-0.5432310879781697,0.0
2019-06-26,1.0,-0.0,-0.7607349558975913,-0.0,-0.19688123941668562,-0.569742462152804,0.0
2019-06-27,1.0,-0.0,-0.750132505489513,-0.0,-0.20012114787612628,-0.573685671739734,0.0
2019-06-28,1.0,-0.0,-0.7567745031189231,-0.0,-0.19461070283102255,-0.5740586408061217,0.0
2019-07-01,1.0,-0.0,-0.7625532773448338,-0.0,-0.18834329525106555,-0.5711079165720916,0.0
2019-07-02,1.0,-0.0,-0.7646539770578596,-0.0,-0.18631034917433503,-0.5701500063027858,0.0
2019-07-03,1.0,-0.0,-0.770463305872572,-0.0,-0.1782178217821782,-0.5706547754012042,0.0
2019-07-05,1.0,-0.0,-0.736098940990912,-0.0,-0.1915479558370678,-0.575945722654783,0.0
2019-07-08,1.0,-0.0,-0.7406192074545362,-0.0,-0.18526125945593908,-0.578979009067682,0.0
2019-07-09,1.0,-0.0,-0.7431213351375732,-0.0,-0.18490953741292035,-0.5778830251090061,0.0
2019-07-10,1.0,-0.0,-0.7360202521492845,-0.0,-0.19066596485951326,-0.5797428378073539,0.0
2019-07-11,1.0,-0.0,-0.7340404192367485,-0.0,-0.1984353843839326,-0.5749210170001504,0.0
2019-07-12,1.0,-0.0,-0.7293135017181268,-0.0,-0.20319044871955655,-0.5757355338734355,0.0
2019-07-15,1.0,-0.0,-0.7490336830480397,-0.0,-0.19642588223482757,-0.5644545956528287,0.0
2019-07-16,1.0,-0.0,-0.7572825294694248,-0.0,-0.19966320657501194,-0.556438032523186,0.0
2019-07-17,1.0,-0.0,-0.7695786538026683,-0.0,-0.19275897590512803,-0.5501369312328837,0.0
2019-07-18,1.0,-0.0,-0.7719849246231156,-0.0,-0.19678391959798994,-0.5437688442211055,0.0
2019-07-19,1.0,-0.0,-0.7706241980526832,-0.0,-0.1968953631720633,-0.5483935894532921,0.0
2019-07-22,1.0,-0.0,-0.7458405480689603,-0.0,-0.19184923084644534,-0.5717834826469924,0.0
2019-07-23,1.0,-0.0,-0.7496675448500815,-0.0,-0.19003889097980178,-0.5693890352527913,0.0
2019-07-24,1.0,-0.0,-0.7502317076225545,-0.0,-0.18644322537010594,-0.5682973873399965,0.0
2019-07-25,1.0,-0.0,-0.7564086532449669,-0.0,-0.17794172814805553,-0.56661247967988,0.0
2019-07-26,1.0,-0.0,-0.762984820825727,-0.0,-0.173422691240091,-0.5642801770486884,0.0
2019-07-29,1.0,-0.0,-0.7607764558547276,-0.0,-0.1789355040701315,-0.5649843456480902,0.0
2019-07-30,1.0,-0.0,-0.7646262256438549,-0.0,-0.18058028437445145,-0.5625047019585224,0.0
2019-07-31,1.0,-0.0,-0.7677592207727171,-0.0,-0.1780554373137692,-0.5581290532588827,0.0
2019-08-01,1.0,-0.0,-0.7712014796670749,-0.0,-0.1750856057387088,-0.5531505411282461,0.0
2019-08-02,1.0,-0.0,-0.773720068129446,-0.0,-0.16964732992686105,-0.5613916441238354,0.0
2019-08-05,1.0,-0.0,-0.7729946189463146,-0.0,-0.16984107120510575,-0.559979977474659,0.0
2019-08-06,1.0,-0.0,-0.7700766245397552,-0.0,-0.15864762662951537,-0.5590606030450791,0.0
2019-08-07,1.0,-0.0,-0.7723070040264454,-0.0,-0.15327832181736842,-0.5598747328130437,0.0
2019-08-08,1.0,-0.0,-0.7703959804994528,-0.0,-0.15282061486419263,-0.564098099691573,0.0
2019-08-09,1.0,-0.0,-0.7687839749795219,-0.0,-0.14764067813438578,-0.5657408096904709,0.0
2019-08-12,1.0,-0.0,-0.7684354078849492,-0.0,-0.15831886932804365,-0.5528142821720804,0.0
2019-08-13,1.0,-0.0,-0.7690344639627362,-0.0,-0.1541091647877902,-0.5544956765194122,0.0
2019-08-14,1.0,-0.0,-0.7753155957410015,-0.0,-0.14266656784999632,-0.5524592998838904,0.0
2019-08-15,1.0,-0.0,-0.7863241590214066,-0.0,-0.13996330275229357,-0.5201957186544343,0.0
2019-08-16,1.0,-0.0,-0.7872069691185826,-0.0,-0.13779180737043017,-0.5220476679880585,0.0
2019-08-19,1.0,-0.0,-0.7811049777734355,-0.0,-0.13880611596893166,-0.5225685115529285,0.0
2019-08-20,1.0,-0.0,-0.7859040932250908,-0.0,-0.13569321533923304,-0.5162729466832444,0.0
2019-08-21,1.0,-0.0,-0.7854165142982521,-0.0,-0.1335966259538263,-0.5189058728881738,0.0
2019-08-22,1.0,-0.0,-0.786326868726245,-0.0,-0.13373452879836273,-0.5163483091316635,0.0
2019-08-23,1.0,-0.0,-0.7859213956774933,-0.0,-0.1339148656221827,-0.516751541141785,0.0
2019-08-26,1.0,-0.0,-0.7844150174621652,-0.0,-0.13045692665890568,-0.5104045401629802,0.0
2019-08-27,1.0,-0.0,-0.7852547762969436,-0.0,-0.1328866554997208,-0.5094554900104387,0.0
2019-08-28,1.0,-0.0,-0.7832634156987319,-0.0,-0.12970731589029802,-0.5119183297364146,0.0
2019-08-29,1.0,-0.0,-0.7737601552079545,-0.0,-0.13134473141748515,-0.520019400994301,0.0
2019-08-30,1.0,-0.0,-0.7711462067629106,-0.0,-0.13319930239317895,-0.5179246197073928,0.0
2019-09-03,1.0,-0.0,-0.7687890681785143,-0.0,-0.13306197606241216,-0.5210059601686292,0.0
2019-09-04,1.0,-0.0,-0.7809866167933739,-0.0,-0.13196181778436278,-0.515945689927376,0.0
2019-09-05,1.0,-0.0,-0.7910093299406276,-0.0,-0.13006179571065069,-0.5022900763358779,0.0
2019-09-06,1.0,-0.0,-0.7905951862075645,-0.0,-0.132282434984745,-0.4985229308925372,0.0
2019-09-09,1.0,-0.0,-0.7974220434666732,-0.0,-0.13507619993700481,-0.4903932352869915,0.0
2019-09-10,1.0,-0.0,-0.7982441289573609,-0.0,-0.135027934312042,-0.48525890632935886,0.0
2019-09-11,1.0,-0.0,-0.7961350553862526,-0.0,-0.13994098582692402,-0.4825376094422677,0.0
2019-09-12,1.0,-0.0,-0.7859279992278738,-0.0,-0.1416127786893157,-0.48535373033490975,0.0
2019-09-13,1.0,-0.0,-0.7851329485352718,-0.0,-0.14987803994493684,-0.48001545632381,0.0
2019-09-16,1.0,-0.0,-0.7886799748658708,-0.0,-0.14679298177775632,-0.48129440765624243,0.0
2019-09-17,1.0,-0.0,-0.7779417100012094,-0.0,-0.1515056234127464,-0.48920062885475873,0.0
2019-09-18,1.0,-0.0,-0.7772751463544437,-0.0,-0.1480719918718854,-0.49371038753689095,0.0
2019-09-19,1.0,-0.0,-0.761569949434144,-0.0,-0.16799903684083795,-0.4783289188538406,0.0
2019-09-20,1.0,-0.0,-0.7815196750078124,-0.0,-0.1627605105646499,-0.4595322227831062,0.0
2019-09-23,1.0,-0.0,-0.7815928777670837,-0.0,-0.16578440808469683,-0.4587824831568816,0.0
