Date,IWF,IWM,MTUM,SPOT,SPY,VLUE,VXX
2019-01-30,-0.08585742519648848,-0.853380521211564,-0.0,1.0,-1.703865422622604,-0.9531185365629452,0.0
2019-01-31,-0.06639442048270167,-0.8581260897494724,-0.0,1.0,-1.6978526199871526,-0.9660457006515555,0.0
2019-02-01,-0.04964864740733937,-0.8600101042575666,-0.0,1.0,-1.7034859688605153,-0.9796996279796077,0.0
2019-02-04,-0.046791689648832506,-0.8604063246920389,-0.0,1.0,-1.703024453024453,-0.9862107004964148,0.0
2019-02-05,-0.041348892768538086,-0.8501332353211432,-0.0,1.0,-1.7032527795644583,-0.9995865110723147,0.0
2019-02-06,-0.04042817108466946,-0.851013001332292,-0.0,1.0,-1.701888179354068,-1.0007809987595901,0.0
2019-02-07,-0.04482838055747524,-0.8579589956231283,-0.0,1.0,-1.7183598249251326,-0.9860400829302004,0.0
2019-02-08,-0.04127553837658752,-0.8595159212221609,-0.0,1.0,-1.723863427204123,-0.9768544082459046,0.0
2019-02-11,-0.04346822943103686,-0.8682571178072077,-0.0,1.0,-1.7418208665959116,-0.9609155092058511,0.0
2019-02-12,-0.03591734849535432,-0.8827716913974022,-0.0,1.0,-1.741321129755466,-0.962510978597513,0.0
2019-02-13,-0.040055248618784525,-0.8809392265193371,-0.0,1.0,-1.732596685082873,-0.950414364640884,0.0
2019-02-14,-0.03811938234616271,-0.8806637474072367,-0.0,1.0,-1.732841668587232,-0.9576861027886611,0.0
2019-02-15,-0.03244292448470284,-0.8978648673629727,-0.0,1.0,-1.7338016452537204,-0.957389777243738,0.0
2019-02-19,-0.06324747010119595,-0.8713431462741489,-0.0,1.0,-1.7218031278748849,-0.943376264949402,0.0
2019-02-20,-0.06942590120160214,-0.8705400303853414,-0.0,1.0,-1.7271764651719534,-0.9366972054693615,0.0
2019-02-21,-0.06860668569849894,-0.8713049083709365,-0.0,1.0,-1.727691315959112,-0.9368726402062805,0.0
2019-02-22,-0.06809078771695594,-0.8733483725427007,-0.0,1.0,-1.7328391878826943,-0.9295612540859077,0.0
2019-02-25,-0.06581369661266569,-0.8718243740795286,-0.0,1.0,-1.7345821060382915,-0.9300902061855669,0.0
2019-02-26,-0.06315062183325656,-0.8761400276370336,-0.0,1.0,-1.7406264394288347,-0.9262551819438047,0.0
2019-02-27,-0.052478403473922484,-0.8919942717235645,-0.0,1.0,-1.745830831062041,-0.9292280685545341,0.0
2019-02-28,-0.053161516789062856,-0.8935845919357074,-0.0,1.0,-1.746154912013302,-0.9258694748510461,0.0
2019-03-01,-0.04571587537091988,-0.8967915430267063,-0.0,1.0,-1.7482844955489614,-0.9457066023738873,0.0
2019-03-04,-0.03806469604015616,-0.882831381297639,-0.0,1.0,-1.7542294106711285,-0.9725785461981782,0.0
2019-03-05,-0.03766565914903511,-0.8701697279702395,-0.0,1.0,-1.7755870727737737,-0.9666589165310394,0.0
2019-03-06,-0.04219626168224299,-0.8638785046728973,-0.0,1.0,-1.8025700934579438,-0.9642523364485982,0.0
2019-03-07,-0.0728223321818691,-0.7982447950704884,-0.0,1.0,-1.8501073662589862,-0.9469237232751377,0.0
2019-03-08,-0.06647668877884705,-0.7984677193310287,-0.0,1.0,-1.8599925254601515,-0.9466504718303279,0.0
2019-03-11,-0.06642686971551362,-0.7992245527164011,-0.0,1.0,-1.8585042275891062,-0.9472135282851404,0.0
2019-03-12,-0.06272718799515332,-0.7938764097306367,-0.0,1.0,-1.86112405629602,-0.9424923105601641,0.0
2019-03-13,-0.06227857542420288,-0.7988998694760396,-0.0,1.0,-1.8572161103859781,-0.9431754614954317,0.0
2019-03-14,-0.05809883802323953,-0.8085304960567455,-0.0,1.0,-1.8552428951420972,-0.9447011059778805,0.0
2019-03-15,-0.054457065395222735,-0.8141915579862572,-0.0,1.0,-1.854952554573926,-0.9507782919646612,0.0
2019-03-18,-0.055462106345201385,-0.8151107373142698,-0.0,1.0,-1.8533314643491263,-0.9485562097000281,0.0
2019-03-19,-0.05652336798726234,-0.8079516718179263,-0.0,1.0,-1.8685492179451155,-0.9499391214760701,0.0
2019-03-20,-0.09211016002977299,-0.7943338295496837,-0.0,1.0,-1.8161053219203573,-0.9495254931149981,0.0
2019-03-21,-0.1207666542612579,-0.7889839970227018,-0.0,1.0,-1.8511816151842202,-0.8910960178637886,0.0
2019-03-22,-0.1378768263362308,-0.7587849084520066,-0.008368781209543185,1.0,-1.8733586092102827,-0.8452469021638617,0.0
2019-03-25,-0.11528467885307926,-0.656060536992296,-0.09891963349592013,1.0,-1.857273100241601,-0.8309705064502895,0.0
2019-03-26,-0.09016581691240642,-0.6839373478480548,-0.12130816223416471,1.0,-1.8671627394240045,-0.8307381378898535,0.0
2019-03-27,-0.12594330940548498,-0.6784465304619914,-0.10887170992085403,1.0,-1.8680747285109516,-0.8202190318424443,0.0
2019-03-28,-0.09793338868899344,-0.6668050558169574,-0.14632346157394593,1.0,-1.861287941692038,-0.8406218285819725,0.0
2019-03-29,-0.08701082431307244,-0.6817929503191784,-0.15237302248126558,1.0,-1.8672865204921822,-0.8373114996761958,0.0
2019-04-01,-0.08998161764705882,-0.6895220588235295,-0.14273897058823531,1.0,-1.8450827205882354,-0.8282628676470589,0.0
2019-04-02,-0.08534577387486278,-0.6938346139773143,-0.19241675814123674,1.0,-1.8213501646542263,-0.7807811928283938,0.0
2019-04-03,-0.11508928165750373,-0.6806760870552955,-0.1769730564768958,1.0,-1.823481303103276,-0.7473306374664909,0.0
2019-04-04,-0.1260802328754662,-0.6797052669880833,-0.16515055035022289,1.0,-1.82034021650141,-0.7570726826162103,0.0
2019-04-05,-0.19020903085693602,-0.6360962808795584,-0.15310831598950322,1.0,-1.7957198443579767,-0.7493439507736857,0.0
2019-04-08,-0.19148166568702807,-0.629154044400235,-0.15517475245286433,1.0,-1.796762671248361,-0.7488357372157164,0.0
2019-04-09,-0.21601666893146715,-0.6087330706164787,-0.16030257734293607,1.0,-1.806721927798161,-0.7378266974679532,0.0
2019-04-10,-0.21536723163841806,-0.5863502824858757,-0.17496045197740112,1.0,-1.8045197740112995,-0.7385762711864406,0.0
2019-04-11,-0.22387452540227806,-0.5789640209726994,-0.18025673476767312,1.0,-1.8034713433375522,-0.7333664798408969,0.0
2019-04-12,-0.22500451182097092,-0.5828370330265294,-0.18363111351741562,1.0,-1.7920501714491968,-0.7282530229200506,0.0
2019-04-15,-0.21511785424004337,-0.5862458231734851,-0.1811613835455613,1.0,-1.8006863541948888,-0.7322315542310124,0.0
2019-04-16,-0.20541524459613197,-0.5968600682593856,-0.15817974971558588,1.0,-1.830580204778157,-0.7595904436860069,0.0
2019-04-17,-0.20276080561212942,-0.538040280606472,-0.18728219054084633,1.0,-1.8332654446707397,-0.764652636343064,0.0
2019-04-18,-0.23154841588576527,-0.5177599286033021,-0.21566265060240963,1.0,-1.7774207942882643,-0.7199018295403837,0.0
2019-04-22,-0.2815817409766454,-0.5031847133757962,-0.1798478414720453,1.0,-1.7522558386411888,-0.7063871196036802,0.0
2019-04-23,-0.26650194140487116,-0.5318566890222378,-0.20415637133780443,1.0,-1.7266590187080832,-0.6831097776208966,0.0
2019-04-24,-0.2645425700687467,-0.5226511545919267,-0.20795875198307773,1.0,-1.724308126211881,-0.6873788119160937,0.0
2019-04-25,-0.2591250552364118,-0.49902783915156873,-0.21842686699072028,1.0,-1.7407865665046398,-0.7015024304021211,0.0
2019-04-26,-0.26226125137211853,-0.5110428100987925,-0.21861690450054885,1.0,-1.7086717892425904,-0.6901866081229417,0.0
2019-04-29,-0.2521938528023989,-0.5296996957269481,-0.2225603033911011,1.0,-1.7271243991709662,-0.6781761255898047,0.0
2019-04-30,-0.2554099225897255,-0.537429627023223,-0.2245337790288529,1.0,-1.7216748768472907,-0.6592188599577763,0.0
2019-05-01,-0.2870097283972355,-0.5406963947704362,-0.20359202359466477,1.0,-1.7211779724435445,-0.6495135801382224,0.0
2019-05-02,-0.28958957195701956,-0.5321032235335564,-0.20067817509247843,1.0,-1.716839880218425,-0.6645675532851858,0.0
2019-05-03,-0.2902171993642946,-0.5252957796221084,-0.19252163164400496,1.0,-1.7330920007063393,-0.6734504679498499,0.0
2019-05-06,-0.31393474757154677,-0.5304700091475367,-0.19758679269939453,1.0,-1.6971294158644423,-0.6168488914056716,0.0
2019-05-07,-0.2962123523514798,-0.5371137166020137,-0.2158828400819422,1.0,-1.6927603190515625,-0.6166150895698035,0.0
2019-05-08,-0.2999610440202571,-0.5283729385794053,-0.2552482361598061,1.0,-1.6169328658615763,-0.6278838246115223,0.0
2019-05-09,-0.2950330696407729,-0.5247481952189512,-0.25820256776034234,1.0,-1.6176457874032766,-0.6271560108935287,0.0
2019-05-10,-0.2933004414437808,-0.5240630139357743,-0.25616722929109326,1.0,-1.6224790097810093,-0.6319137886263309,0.0
2019-05-13,-0.27783310960031177,-0.5208504741696618,-0.2661412549257351,1.0,-1.6306239986142987,-0.6348677088295154,0.0
2019-05-14,-0.2173187227120966,-0.4709785121136889,-0.3704306138173102,1.0,-1.5942128242444997,-0.627471963016865,0.0
2019-05-15,-0.18840828224803877,-0.4801731898658207,-0.3937068632914648,1.0,-1.6131521412954946,-0.6114373901487546,0.0
2019-05-16,-0.17754244554964843,-0.4834076487737952,-0.40880637969473504,1.0,-1.6109586691819586,-0.6067141142171154,0.0
2019-05-17,-0.16812142580728384,-0.4745667970933482,-0.4184116610052887,1.0,-1.5928107666509008,-0.6458700606269081,0.0
2019-05-20,-0.16453358529462292,-0.4700223329324858,-0.42101872530493045,1.0,-1.59504380690603,-0.6441762583748497,0.0
2019-05-21,-0.15212633566493586,-0.4679654980045488,-0.42891473200875424,1.0,-1.5980345878213107,-0.6442947260009441,0.0
2019-05-22,-0.143855886768175,-0.4548573879476732,-0.447694617199228,1.0,-1.6016298520265921,-0.6410894274072485,0.0
2019-05-23,-0.14324499030381382,-0.4658047834518423,-0.4349924585218703,1.0,-1.5988795518207284,-0.6664942900237018,0.0
2019-05-24,-0.14108400618450437,-0.46117505583233126,-0.43081085724102386,1.0,-1.600755883868751,-0.6609689056863083,0.0
2019-05-28,-0.1325415268095361,-0.4746535846458387,-0.43050176435149323,1.0,-1.6053016610723814,-0.6603408210689388,0.0
2019-05-29,-0.15703081472592464,-0.4878926841812026,-0.4250632151887884,1.0,-1.5934513350190718,-0.6223803197188531,0.0
2019-05-30,-0.15920205920205918,-0.4816387816387816,-0.42037752037752035,1.0,-1.5946374946374946,-0.634105534105534,0.0
2019-05-31,-0.1529662825437473,-0.46406316688006827,-0.42710200597524545,1.0,-1.5849765258215962,-0.6389671361502348,0.0
2019-06-03,-0.15183912434771543,-0.4717661533239998,-0.4456747698443002,1.0,-1.5772347376012896,-0.5959865936956429,0.0
2019-06-04,-0.1921984312062752,-0.46232775068899723,-0.44091583633665465,1.0,-1.5822768708925166,-0.5622641509433962,0.0
2019-06-05,-0.19163733869616223,-0.4649740237975532,-0.4543321602145131,1.0,-1.5730266465560583,-0.5057399027987263,0.0
2019-06-06,-0.20245347575732286,-0.4427522323291329,-0.4483852123842109,1.0,-1.5761912709672035,-0.502795627138446,0.0
2019-06-07,-0.20024216107886936,-0.4359734457851447,-0.4668698592960628,1.0,-1.5658218863513005,-0.5062836624775584,0.0
2019-06-10,-0.20126074977039327,-0.4378391917842531,-0.4779577523586875,1.0,-1.5538949653502545,-0.5037572013024965,0.0
2019-06-11,-0.18697899299766588,-0.4355618539513171,-0.4799933311103701,1.0,-1.5754418139379793,-0.49008002667555856,0.0
2019-06-12,-0.19437637579432654,-0.4248037546205922,-0.47389624953274906,1.0,-1.5690908335756115,-0.49117414960335587,0.0
2019-06-13,-0.179642216754931,-0.45377590592552436,-0.5035653225470165,1.0,-1.563988157291189,-0.4690379884074893,0.0
2019-06-14,-0.1957702674683807,-0.4472320132697491,-0.5241965581588223,1.0,-1.5437279701430644,-0.435911258552768,0.0
2019-06-17,-0.19735478253658945,-0.4425556615116713,-0.5242340063850077,1.0,-1.5469132219412083,-0.4350512044446287,0.0
2019-06-18,-0.2033870095285649,-0.4654849581824991,-0.5132526109932177,1.0,-1.5550701119294306,-0.42379228560729,0.0
2019-06-19,-0.1935309299808509,-0.46578136708017653,-0.5366330863375239,1.0,-1.5689784364332697,-0.39801015735575723,0.0
2019-06-20,-0.1943385278514589,-0.45917606100795755,-0.5449270557029179,1.0,-1.554459549071618,-0.3917025862068966,0.0
2019-06-21,-0.20414838122050177,-0.4670033948828351,-0.5392067566448621,1.0,-1.538047528359692,-0.39173635836714416,0.0
2019-06-24,-0.20029039618336447,-0.4570421074465879,-0.5450736361750674,1.0,-1.535117195602572,-0.410993569798797,0.0
2019-06-25,-0.19316154197269597,-0.4448317357566704,-0.555043777750114,1.0,-1.5438399933607203,-0.412631229511598,0.0
2019-06-26,-0.18205651034080977,-0.43835046398402067,-0.5527443718530232,1.0,-1.5511214681036996,-0.4370188506512422,0.0
2019-06-27,-0.1756093503036353,-0.44580317777223194,-0.5588553364944681,1.0,-1.554321603859912,-0.42479826969470097,0.0
2019-06-28,-0.1816368095099547,-0.4295274117793757,-0.559208612161769,1.0,-1.56166091691259,-0.42441497984122367,0.0
2019-07-01,-0.1747278317958946,-0.4279065902102551,-0.5635751682872101,1.0,-1.5622454915648634,-0.4267846754757749,0.0
2019-07-02,-0.15169403450426105,-0.4419871128663479,-0.5649968821450841,1.0,-1.5633340261899813,-0.4350446892537934,0.0
2019-07-03,-0.14938466655579574,-0.43988025943788456,-0.5686429402960252,1.0,-1.5642358223848327,-0.43551471811076,0.0
2019-07-05,-0.15250508488647213,-0.45257565065792205,-0.5553111120335396,1.0,-1.5532771574446886,-0.43725872732555726,0.0
2019-07-08,-0.15066843809681973,-0.45723656896122233,-0.5510254919870464,1.0,-1.552520136178693,-0.44029726812256087,0.0
2019-07-09,-0.1615610401422134,-0.4540493612799206,-0.5460333209310018,1.0,-1.543511513497871,-0.4289553102649965,0.0
2019-07-10,-0.16848118557767935,-0.450925197665273,-0.5451421948089581,1.0,-1.5491161982034192,-0.42592209297512107,0.0
2019-07-11,-0.18584584750684477,-0.4361984568157305,-0.5527669459885506,1.0,-1.5553804032191156,-0.41811167344229655,0.0
2019-07-12,-0.28819870693182753,-0.39561338898436865,-0.5218512153204027,1.0,-1.5229969719289633,-0.3632866846714134,0.0
2019-07-15,-0.3007166707386595,-0.3734424627412656,-0.5086733447349133,1.0,-1.5224366805114422,-0.36672367456633276,0.0
2019-07-16,-0.28812045943423026,-0.3620276796947928,-0.48301473274077683,1.0,-1.5251430658711798,-0.40030033686432076,0.0
2019-07-17,-0.287675115393959,-0.3473965503279618,-0.4894323426998137,1.0,-1.5206089561907847,-0.4038383674791481,0.0
2019-07-18,-0.29416761041902606,-0.34602006147872516,-0.489038990454619,1.0,-1.514884322925093,-0.4005015369681281,0.0
2019-07-19,-0.3216599190283401,-0.3473279352226721,-0.48085020242914983,1.0,-1.5083805668016195,-0.3903238866396761,0.0
2019-07-22,-0.32353773394235824,-0.31735316706414973,-0.46517644205505476,1.0,-1.5122680787420673,-0.42386515218885157,0.0
2019-07-23,-0.3298332054440451,-0.30984209038407173,-0.4647631355761076,1.0,-1.509712854892775,-0.4244578167279189,0.0
2019-07-24,-0.3294046417759839,-0.3093440968718466,-0.4689001009081735,1.0,-1.5081735620585266,-0.42054490413723516,0.0
2019-07-25,-0.32661469483378436,-0.3134467019428848,-0.46806963687038006,1.0,-1.5070485115320917,-0.42408207779617885,0.0
2019-07-26,-0.3282549584133077,-0.2747920665387076,-0.4668506078055022,1.0,-1.5044785668586051,-0.4243442098528471,0.0
2019-07-29,-0.3326137363076677,-0.25769569041336854,-0.46334052930359004,1.0,-1.504197649316383,-0.43991364835692015,0.0
2019-07-30,-0.322374465705269,-0.26361203211760476,-0.47029920504933487,1.0,-1.4971437702233052,-0.4412974873167419,0.0
2019-07-31,-0.31259496201519393,-0.2880047980807677,-0.47237105157936826,1.0,-1.4920431827269092,-0.4333866453418633,0.0
2019-08-01,-0.3184105431309904,-0.30770766773162933,-0.4594648562300319,1.0,-1.488738019169329,-0.4193290734824281,0.0
2019-08-02,-0.31721246006389775,-0.29333067092651754,-0.4832667731629393,1.0,-1.4883386581469649,-0.411461661341853,0.0
2019-08-05,-0.3085809895625846,-0.29176958011313836,-0.472193450721058,1.0,-1.4907577085491195,-0.4204844235519082,0.0
2019-08-06,-0.2924646781789639,-0.29375981161695447,-0.4804160125588697,1.0,-1.4278257456828884,-0.4301412872841444,0.0
2019-08-07,-0.29607038123167156,-0.2914173998044966,-0.46330400782013687,1.0,-1.423069403714565,-0.43620723362658853,0.0
2019-08-08,-0.295898017440269,-0.28999335236382123,-0.461854299456458,1.0,-1.424666640597505,-0.4379619129550698,0.0
2019-08-09,-0.2929261452165784,-0.2818635088812714,-0.4597616079775631,1.0,-1.418043004051106,-0.44270021813649113,0.0
2019-08-12,-0.29070944630480494,-0.2794174908496223,-0.46561794252784056,1.0,-1.4239934584533915,-0.4340783428081925,0.0
2019-08-13,-0.2893108681271645,-0.27074983462391533,-0.46281956496361726,1.0,-1.4348029106190903,-0.43355772598155573,0.0
2019-08-14,-0.27369971320052705,-0.28400899155104253,-0.46922719169056654,1.0,-1.4201612278117972,-0.4285714285714285,0.0
2019-08-15,-0.29990467111534796,-0.3020400381315539,-0.4776358436606292,1.0,-1.3717826501429935,-0.3617921830314586,0.0
2019-08-16,-0.29792350561111536,-0.3075425605008016,-0.47560882510115277,1.0,-1.364493472784182,-0.37151690968776246,0.0
2019-08-19,-0.3097799232201908,-0.2908890493747387,-0.47637690524155235,1.0,-1.3651982211410545,-0.35873655403094,0.0
2019-08-20,-0.30789064573616953,-0.29173776210518326,-0.4837523224509915,1.0,-1.3596102074090926,-0.3487657831873507,0.0
2019-08-21,-0.31444578132049933,-0.2979771394194616,-0.42036396450594077,1.0,-1.3745300045119568,-0.35264701458866,0.0
2019-08-22,-0.3045557228915663,-0.3029367469879518,-0.422703313253012,1.0,-1.3908885542168676,-0.34401355421686747,0.0
2019-08-23,-0.309911270530489,-0.3037190862752502,-0.4255238814423259,1.0,-1.397130451198792,-0.3394751746271475,0.0
2019-08-26,-0.3289625628608679,-0.28236170609051964,-0.41575712423170047,1.0,-1.3795120134103183,-0.31849506425777613,0.0
2019-08-27,-0.3320927462875433,-0.27652685250660614,-0.40987755405858056,1.0,-1.3755256987606534,-0.32777550336819383,0.0
2019-08-28,-0.32573751538432855,-0.2897848058777459,-0.4007757431096856,1.0,-1.3792563308842727,-0.3339424905829262,0.0
2019-08-29,-0.34250456697610254,-0.2737575960929053,-0.40502553778473693,1.0,-1.3836259926182752,-0.32323006375125823,0.0
2019-08-30,-0.3359958390608166,-0.28019467251179553,-0.40974105583831777,1.0,-1.3719953932459041,-0.31716015900731875,0.0
2019-09-03,-0.33723001558672905,-0.2799673420915906,-0.4055889556891561,1.0,-1.37422994136421,-0.314109700883248,0.0
2019-09-04,-0.3301035750083528,-0.270223113190036,-0.4157478561086981,1.0,-1.3778074767049042,-0.3184838697702046,0.0
2019-09-05,-0.3410107582535399,-0.2733187918222485,-0.39476505600946427,1.0,-1.3864837886798032,-0.3014159488335983,0.0
2019-09-06,-0.3365193003173666,-0.2697985091150638,-0.4035722193519817,1.0,-1.3960439884862352,-0.2844121337368071,0.0
2019-09-09,-0.34397110849056606,-0.27354805424528306,-0.3995061910377359,1.0,-1.3880085495283019,-0.28010760613207547,0.0
2019-09-10,-0.35012520253351004,-0.26421416998085134,-0.4144940344675209,1.0,-1.394719399027839,-0.25887465016939165,0.0
2019-09-11,-0.3555498212113392,-0.23489512294024403,-0.4521694252958307,1.0,-1.4085228738894826,-0.2352268957127585,0.0
2019-09-12,-0.34896907216494844,-0.24248895434462445,-0.4521354933726068,1.0,-1.4078055964653902,-0.23044918998527247,0.0
2019-09-13,-0.34767025089605735,-0.2440232051139933,-0.4314008055278425,1.0,-1.4139600192144257,-0.25802756531057164,0.0
2019-09-16,-0.3398388408368448,-0.2556738375101648,-0.4252605899312486,1.0,-1.415576254897612,-0.259961558364752,0.0
2019-09-17,-0.3391072618254497,-0.2361758827448368,-0.4295284625064772,1.0,-1.423680509290103,-0.27278110889036944,0.0
2019-09-18,-0.33936634836035234,-0.23521356132948404,-0.4298615737656377,1.0,-1.4235694722037162,-0.2732252572359168,0.0
2019-09-19,-0.33240822972172884,-0.24689165186500892,-0.43527975133214925,1.0,-1.4051213735938426,-0.2807134399052694,0.0
2019-09-20,-0.31297879427112246,-0.2515821028089264,-0.4303319640279782,1.0,-1.4115317715850635,-0.29440065134524995,0.0
2019-09-23,-0.3217449316185464,-0.2460620436603536,-0.4224454245580223,1.0,-1.425855231459175,-0.2902412809013751,0.0
2019-09-24,-0.3213213213213213,-0.24646869091313534,-0.42575909242575904,1.0,-1.4234975716457197,-0.29036443851258664,0.0
2019-09-25,-0.3213436385255648,-0.2516721165279429,-0.42252526753864444,1.0,-1.4308115338882281,-0.28949910820451835,0.0
2019-09-26,-0.29227479083030056,-0.23430758263610102,-0.43788691704498556,1.0,-1.5274453157243089,-0.2600457734588977,0.0
2019-09-27,-0.2176734709278195,-0.22137116552843075,-0.44749650982907596,1.0,-1.5890653888239068,-0.2975889521940912,0.0
2019-09-30,-0.21934167265031557,-0.2259173878538226,-0.45209931597445296,1.0,-1.5878840557802048,-0.29394202789010243,0.0
2019-10-01,-0.22636157337367624,-0.19549924357034795,-0.47182299546142203,1.0,-1.5804084720121028,-0.3080559757942511,0.0
2019-10-02,-0.24077868852459022,-0.20525956284153007,-0.4944975713418337,1.0,-1.5757058287795993,-0.27849878567091685,0.0
2019-10-03,-0.2214433766723196,-0.28219332956472587,-0.4887883926889015,1.0,-1.5712455247785946,-0.2049368758243829,0.0
2019-10-04,-0.22047629813851835,-0.29067751902931643,-0.49159695530936764,1.0,-1.5550908131735623,-0.2103022081543447,0.0
2019-10-07,-0.22725736812464803,-0.28466303735686127,-0.4649145860709593,1.0,-1.5628308616482074,-0.21479256617232964,0.0
2019-10-08,-0.22603896835229192,-0.28603070916394485,-0.4589480797387093,1.0,-1.5683072418065098,-0.2148890640837932,0.0
2019-10-09,-0.2270870469399881,-0.3128713606654783,-0.4658348187759952,1.0,-1.5395127748068922,-0.16833778966131907,0.0
2019-10-10,-0.22568240084451818,-0.3464786608354698,-0.5095762328457247,1.0,-1.498152616498266,-0.1902805006786307,0.0
2019-10-11,-0.22548201001973583,-0.36477151965993626,-0.5653560042507971,1.0,-1.4562775163200243,-0.1834674358585092,0.0
2019-10-14,-0.24168159469451536,-0.346571635476617,-0.581697602622251,1.0,-1.461866829286885,-0.17963181766208028,0.0
2019-10-15,-0.22041033031210894,-0.34297849747809933,-0.561833971709204,1.0,-1.465167431453601,-0.20194167393530282,0.0
2019-10-16,-0.20626452768357276,-0.35883854742216975,-0.5710094120336853,1.0,-1.4681629386884123,-0.20626452768357276,0.0
2019-10-17,-0.19116812351004656,-0.38256328754682706,-0.5445188632837628,1.0,-1.4707306920952057,-0.1949899723767359,0.0
