Date,BANF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.03527670421840309,-0.8431598278650331,-0.0,-0.4042704821423677,-0.4582956445467752,0.0
2018-10-18,1.0,-0.03499972592227155,-0.8430630926930877,-0.0,-0.40442909609165156,-0.45828536973085565,0.0
2018-10-19,1.0,-0.025766301826022877,-0.8432458989546088,-0.0,-0.40336272074678603,-0.4571062041105986,0.0
2018-10-22,1.0,-0.026647009037049172,-0.8434761241706937,-0.0,-0.40319982526551457,-0.456930679553335,0.0
2018-10-23,1.0,-0.035581242467404406,-0.8470746137832804,-0.0,-0.3999945217486578,-0.45647529308644674,0.0
2018-10-24,1.0,-0.034668572842493056,-0.8439776757484947,-0.0,-0.4055480713716218,-0.4650702444120639,0.0
2018-10-25,1.0,-0.02588158289470096,-0.8386014672593886,-0.0,-0.40376905664493956,-0.45899582731066085,0.0
2018-10-26,1.0,-0.028484037468935193,-0.8385449381434853,-0.0,-0.40407461015375373,-0.4598683671518694,0.0
2018-10-29,1.0,-0.014795474325500437,-0.8451370757180157,-0.0,-0.39746518711923406,-0.46238577023498695,0.0
2018-10-30,1.0,-0.007260367097212781,-0.845329707681849,-0.0,-0.3979333786539769,-0.4687151597552685,0.0
2018-10-31,1.0,-0.010922756644226352,-0.830508016330062,-0.0,-0.39681509719631225,-0.465379728012545,0.0
2018-11-01,1.0,-0.0,-0.8399416594641312,-0.0,-0.3957703111495246,-0.4652657735522904,0.0
2018-11-02,1.0,-0.0056524547803617564,-0.812096253229974,-0.0,-0.4102874677002584,-0.4636089577950043,0.0
2018-11-05,1.0,-0.0026104741912912426,-0.8208461165832391,-0.0,-0.41113622907583824,-0.45661768663544855,0.0
2018-11-06,1.0,-0.00637765399208848,-0.8234439331557277,-0.0,-0.4085735044805037,-0.4525981539786335,0.0
2018-11-07,1.0,-0.006051640667025282,-0.8233458848843463,-0.0,-0.407880580957504,-0.4523130715438407,0.0
2018-11-08,1.0,-0.0,-0.8222708939875532,-0.0,-0.39576377574187344,-0.4529768423301904,0.0
2018-11-09,1.0,-0.0,-0.8227540106951872,-0.0,-0.3979411764705882,-0.4531016042780749,0.0
2018-11-12,1.0,-0.0,-0.8150991682661547,-0.0,-0.39971209213051817,-0.45100234591597355,0.0
2018-11-13,1.0,-0.0,-0.8110561274444944,-0.0,-0.39209822964354707,-0.4431183677789833,0.0
2018-11-14,1.0,-0.0,-0.8109602815485168,-0.0,-0.3921039400915562,-0.44306845545235635,0.0
2018-11-15,1.0,-0.0,-0.8130292813719503,-0.0,-0.3921792455334625,-0.44946773208739277,0.0
2018-11-16,1.0,-0.0,-0.8140060040912834,-0.0,-0.3931085784118381,-0.44953640976594667,0.0
2018-11-19,1.0,-0.0,-0.814570592927413,-0.0,-0.3936187184259506,-0.45070459984046796,0.0
2018-11-20,1.0,-0.0,-0.8063773485048954,-0.0,-0.3852341889388727,-0.4545911616829849,0.0
2018-11-21,1.0,-0.0,-0.8050923246883056,-0.0,-0.3828186648429691,-0.4424220106265453,0.0
2018-11-23,1.0,-0.0,-0.7940697124231114,-0.0,-0.38967457021187113,-0.4449292886809316,0.0
2018-11-26,1.0,-0.0,-0.7961425268026068,-0.0,-0.3881385326886693,-0.4434254782425899,0.0
2018-11-27,1.0,-0.0,-0.7976025335671474,-0.0,-0.3816578113958175,-0.4380610882822519,0.0
2018-11-28,1.0,-0.0,-0.801953493243951,-0.0,-0.3797004294542788,-0.4369697287105897,0.0
2018-11-29,1.0,-0.0,-0.7928469241773963,-0.0,-0.37297437898296265,-0.43529717778644816,0.0
2018-11-30,1.0,-0.0,-0.7934697703483831,-0.0,-0.37257199395927715,-0.437692027287403,0.0
2018-12-03,1.0,-0.0,-0.7935003385240352,-0.0,-0.37274100307275665,-0.4378157387636061,0.0
2018-12-04,1.0,-0.0,-0.7952974798649,-0.0,-0.36757599376461414,-0.43522992985190956,0.0
2018-12-06,1.0,-0.0,-0.7963970969414206,-0.0,-0.3634784862623121,-0.4321410057024365,0.0
2018-12-07,1.0,-0.0,-0.796656731890631,-0.0,-0.363379551639238,-0.4316444214072826,0.0
2018-12-10,1.0,-0.0,-0.8012967298736717,-0.0,-0.35783569609180027,-0.41374430751022717,0.0
2018-12-11,1.0,-0.0,-0.8023848768929638,-0.0,-0.3541258885340476,-0.4189502420933347,0.0
2018-12-12,1.0,-0.0,-0.8024007624739188,-0.0,-0.3538291131088844,-0.4196697663635661,0.0
2018-12-13,1.0,-0.0,-0.805995197645297,-0.0,-0.3535152720043376,-0.42240066096924944,0.0
2018-12-14,1.0,-0.0,-0.8041098719537381,-0.0,-0.3548636926889715,-0.42260429574555974,0.0
2018-12-17,1.0,-0.0,-0.8029195201071005,-0.0,-0.34570825395190774,-0.4259049482518923,0.0
2018-12-18,1.0,-0.0,-0.7933666282494557,-0.0,-0.339608144448713,-0.42817262133435774,0.0
2018-12-19,1.0,-0.0,-0.7933304305509311,-0.0,-0.33975360499961577,-0.4281945547217171,0.0
2018-12-20,1.0,-0.0,-0.7958570768519945,-0.0,-0.3407259099543098,-0.4302838954771806,0.0
2018-12-21,1.0,-0.0,-0.8048034934497816,-0.0,-0.3524017467248909,-0.41150783457487805,0.0
2018-12-24,1.0,-0.0,-0.7889870766716044,-0.0,-0.3429279256270113,-0.4221024671808755,0.0
2018-12-26,1.0,-0.0,-0.7901152538907772,-0.0,-0.34305282257034064,-0.4223505660473793,0.0
2018-12-27,1.0,-0.0,-0.7666849561053473,-0.0,-0.3046687948922586,-0.4226606145251397,0.0
2018-12-28,1.0,-0.0,-0.7714506634740098,-0.0,-0.3030529781502544,-0.4197595530280355,0.0
2018-12-31,1.0,-0.0,-0.7729903697420288,-0.0,-0.30270445586547573,-0.41921560800359264,0.0
2019-01-02,1.0,-0.0,-0.7723680602298506,-0.0,-0.3003515069927455,-0.4202378281355172,0.0
2019-01-03,1.0,-0.0,-0.7729450516544394,-0.0,-0.29739981035085095,-0.425038678444877,0.0
2019-01-04,1.0,-0.0,-0.7778412619550367,-0.0,-0.27765494969568993,-0.4286672463048068,0.0
2019-01-07,1.0,-0.0,-0.7647853092087497,-0.0,-0.27179436820268577,-0.4184567795153806,0.0
2019-01-08,1.0,-0.0,-0.7511955855303495,-0.0,-0.2840465971796444,-0.4172409564684243,0.0
2019-01-09,1.0,-0.0,-0.743686466625842,-0.0,-0.2839191671769749,-0.4218738518064911,0.0
2019-01-10,1.0,-0.0,-0.7410554671237909,-0.0,-0.28700869352271335,-0.4207909881229338,0.0
2019-01-11,1.0,-0.0,-0.7361094090831107,-0.0,-0.28893899659322075,-0.4258474057008407,0.0
2019-01-14,1.0,-0.0,-0.7372513429321298,-0.0,-0.29676960435625105,-0.41879859697319044,0.0
2019-01-15,1.0,-0.0,-0.7330026763572077,-0.0,-0.2964618066638839,-0.4259091020698799,0.0
2019-01-16,1.0,-0.0,-0.7343703994503877,-0.0,-0.2900186475610953,-0.4292374128962607,0.0
2019-01-17,1.0,-0.0,-0.7369752646704821,-0.0,-0.2897496990985237,-0.429613617941097,0.0
2019-01-18,1.0,-0.0,-0.7304983815571644,-0.0,-0.2965827382570235,-0.44382397272120777,0.0
2019-01-22,1.0,-0.0,-0.839752862431657,-0.0,-0.17763012724642654,-0.43437860102483633,0.0
2019-01-23,1.0,-0.0,-0.8243429132891181,-0.0,-0.17781871775976416,-0.4542372881355932,0.0
2019-01-24,1.0,-0.0,-0.8183737601885496,-0.0,-0.18663458705685948,-0.45006383187665716,0.0
2019-01-25,1.0,-0.0,-0.8527589186520182,-0.0,-0.13901987408961855,-0.4770769040859153,0.0
2019-01-28,1.0,-0.0,-0.847644133720644,-0.0,-0.13992417901629658,-0.4741519373738368,0.0
2019-01-29,1.0,-0.0,-0.838673079294611,-0.0,-0.13994327290664693,-0.4877790109754594,0.0
2019-01-30,1.0,-0.0,-0.8366295127244033,-0.0,-0.13703393174196093,-0.49230617478792665,0.0
2019-01-31,1.0,-0.0,-0.8400009847608262,-0.0,-0.10839754794554272,-0.5135281518501194,0.0
2019-02-01,1.0,-0.0,-0.8391070812595476,-0.0,-0.11269896023259253,-0.5120977677031489,0.0
2019-02-04,1.0,-0.0,-0.8355968195960294,-0.0,-0.10938811793174971,-0.5242728035952393,0.0
2019-02-05,1.0,-0.0,-0.8318549181943624,-0.0,-0.11112753794598858,-0.5210674157303371,0.0
2019-02-06,1.0,-0.0,-0.8232931726907631,-0.0,-0.11178456155911991,-0.5287653682213517,0.0
2019-02-07,1.0,-0.0,-0.821894861309553,-0.0,-0.11400699610779919,-0.5275163817312903,0.0
2019-02-08,1.0,-0.0,-0.8298045401888048,-0.0,-0.1269626087599517,-0.5080476202213403,0.0
2019-02-11,1.0,-0.0,-0.8217364455971347,-0.0,-0.1260713844633815,-0.5222428059775226,0.0
2019-02-12,1.0,-0.0,-0.8184807060044991,-0.0,-0.13220280325315797,-0.5213210392307122,0.0
2019-02-13,1.0,-0.0,-0.810554271381498,-0.0,-0.13271529041459695,-0.5157871440515418,0.0
2019-02-14,1.0,-0.0,-0.7946063205640191,-0.0,-0.14729083468914853,-0.5232214169501552,0.0
2019-02-15,1.0,-0.0,-0.7797932562146197,-0.0,-0.15296578882599063,-0.5284764952005907,0.0
2019-02-19,1.0,-0.0,-0.7793936406211486,-0.0,-0.15580478185851615,-0.529677101306384,0.0
2019-02-20,1.0,-0.0,-0.7760396137169886,-0.0,-0.15916929444225464,-0.5283307055577454,0.0
2019-02-21,1.0,-0.0,-0.7827126414117764,-0.0,-0.15722278362457792,-0.5247578438863283,0.0
2019-02-22,1.0,-0.0,-0.7798807235447781,-0.0,-0.1608507072798068,-0.5236581398787521,0.0
2019-02-25,1.0,-0.0,-0.77525376958707,-0.0,-0.16078643934167733,-0.5277421898097959,0.0
2019-02-26,1.0,-0.0,-0.7787397314181711,-0.0,-0.15465591027596046,-0.5261203207240888,0.0
2019-02-27,1.0,-0.0,-0.7813407491263474,-0.0,-0.15560860363242604,-0.5240685140522715,0.0
2019-02-28,1.0,-0.0,-0.7845020262802408,-0.0,-0.1582463465553236,-0.5133488886159892,0.0
2019-03-01,1.0,-0.0,-0.7895188792659289,-0.0,-0.15248166049216122,-0.5114453249589048,0.0
2019-03-04,1.0,-0.0,-0.7878200725988422,-0.0,-0.1481654076326891,-0.516678112430099,0.0
2019-03-05,1.0,-0.0,-0.778637961119713,-0.0,-0.16186192828528598,-0.5171668018383347,0.0
2019-03-06,1.0,-0.0,-0.7759272905919921,-0.0,-0.1641120117907148,-0.5163596168017686,0.0
2019-03-07,1.0,-0.0,-0.7718682505399568,-0.0,-0.16748478303553896,-0.5149960730414294,0.0
2019-03-08,1.0,-0.0,-0.778548663888208,-0.0,-0.15459671488109833,-0.5184113753370925,0.0
2019-03-11,1.0,-0.0,-0.7775659358118844,-0.0,-0.15519053555278534,-0.5115739043289091,0.0
2019-03-12,1.0,-0.0,-0.7677252042863435,-0.0,-0.1582668689142242,-0.5205509614914127,0.0
2019-03-13,1.0,-0.0,-0.7716390423572743,-0.0,-0.1641743400859423,-0.5196807857581338,0.0
2019-03-14,1.0,-0.0,-0.7664503489653484,-0.0,-0.1690461613811681,-0.5133831272192971,0.0
2019-03-15,1.0,-0.0,-0.7582102007756124,-0.0,-0.17095380688233275,-0.5253301261597368,0.0
2019-03-18,1.0,-0.0,-0.7650651566479563,-0.0,-0.1782844143319898,-0.5293884918770555,0.0
2019-03-19,1.0,-0.0,-0.7665212433691934,-0.0,-0.17782955728521144,-0.5344554062763373,0.0
2019-03-20,1.0,-0.0,-0.7823821278081133,-0.0,-0.1794699179694318,-0.5314533622559653,0.0
2019-03-21,1.0,-0.0,-0.7839594111619305,-0.0,-0.17172777486191296,-0.5436255029866787,0.0
2019-03-22,1.0,-0.0,-0.7792096867385134,-0.0,-0.2023513452407868,-0.5305850729771147,0.0
2019-03-25,1.0,-0.0,-0.7827663485508525,-0.0,-0.2046684964621157,-0.5306322866567623,0.0
2019-03-26,1.0,-0.0,-0.790122521157004,-0.0,-0.2037135278514589,-0.5323733737526841,0.0
2019-03-27,1.0,-0.0,-0.7949133650825819,-0.0,-0.20209747694801905,-0.536173877799169,0.0
2019-03-28,1.0,-0.0,-0.79689910716544,-0.0,-0.20006576118572478,-0.5323115056782255,0.0
2019-03-29,1.0,-0.0,-0.7890471140736252,-0.0,-0.20009594505882947,-0.5357269100641316,0.0
2019-04-01,1.0,-0.0,-0.7871786445562325,-0.0,-0.20094036755226372,-0.5397760307388964,0.0
2019-04-02,1.0,-0.0,-0.7891894632761199,-0.0,-0.20954288466901605,-0.5365464087417287,0.0
2019-04-03,1.0,-0.0,-0.7900392852616904,-0.0,-0.20892155620326955,-0.535572170827525,0.0
2019-04-04,1.0,-0.0,-0.7860054175843649,-0.0,-0.20151388572441206,-0.544062175641123,0.0
2019-04-05,1.0,-0.0,-0.7492081282588567,-0.0,-0.14799473709858194,-0.5393255689293893,0.0
2019-04-08,1.0,-0.0,-0.7480999707687811,-0.0,-0.14822663938419567,-0.5396326610152977,0.0
2019-04-09,1.0,-0.0,-0.7331529818917403,-0.0,-0.18037581340937342,-0.5236284760303186,0.0
2019-04-10,1.0,-0.0,-0.7237114406057508,-0.0,-0.17860881844520732,-0.5323691963090108,0.0
2019-04-11,1.0,-0.0,-0.7261530206580328,-0.0,-0.1887514938660033,-0.5240359991219726,0.0
2019-04-12,1.0,-0.0,-0.7271995904337014,-0.0,-0.18657207635485995,-0.5241229674053487,0.0
2019-04-15,1.0,-0.0,-0.7255399015258616,-0.0,-0.19195144542485254,-0.5199873251109053,0.0
2019-04-16,1.0,-0.0,-0.721469972237105,-0.0,-0.19041936583702693,-0.523452340363353,0.0
2019-04-17,1.0,-0.0,-0.7178285491115017,-0.0,-0.18392403827377465,-0.5391769185705917,0.0
2019-04-18,1.0,-0.0,-0.7109571327494083,-0.0,-0.18793763876351038,-0.5409032132139459,0.0
2019-04-22,1.0,-0.0,-0.7126540794365094,-0.0,-0.19115632948542358,-0.5418949324985325,0.0
2019-04-23,1.0,-0.0,-0.7126529811394796,-0.0,-0.20699973021362178,-0.532975253231305,0.0
2019-04-24,1.0,-0.0,-0.7110129997547217,-0.0,-0.21035074809909246,-0.531420161883738,0.0
2019-04-25,1.0,-0.0,-0.697649783208514,-0.0,-0.21807252660622783,-0.5477926685061095,0.0
2019-04-26,1.0,-0.0,-0.6913440197287298,-0.0,-0.22680641183723796,-0.547940813810111,0.0
2019-04-29,1.0,-0.0,-0.6907768187422935,-0.0,-0.22655980271270035,-0.548754623921085,0.0
2019-04-30,1.0,-0.0,-0.687409051670983,-0.0,-0.2225428536194352,-0.5564434578862992,0.0
2019-05-01,1.0,-0.0,-0.6894192050198868,-0.0,-0.2335284962573186,-0.5474443538624966,0.0
2019-05-02,1.0,-0.0,-0.6880924170616114,-0.0,-0.22899387835703003,-0.5513428120063192,0.0
2019-05-03,1.0,-0.0,-0.6892842162402231,-0.0,-0.22847837351032596,-0.5496064546374202,0.0
2019-05-06,1.0,-0.0,-0.6964998767562238,-0.0,-0.2270150357406951,-0.5413606112891298,0.0
2019-05-07,1.0,-0.0,-0.6986868363349676,-0.0,-0.22449432112148615,-0.5405651777575206,0.0
2019-05-08,1.0,-0.0,-0.691124726261657,-0.0,-0.23454147289682833,-0.5349031765950641,0.0
2019-05-09,1.0,-0.0,-0.6914841250307654,-0.0,-0.23413733694314548,-0.5356140782672902,0.0
2019-05-10,1.0,-0.0,-0.6926180109709,-0.0,-0.23284874425011684,-0.5343763067916266,0.0
2019-05-13,1.0,-0.0,-0.6920523287267004,-0.0,-0.23038902277086507,-0.5366153543500712,0.0
2019-05-14,1.0,-0.0,-0.6889199323579149,-0.0,-0.23277700169105212,-0.5291032522118472,0.0
2019-05-15,1.0,-0.0,-0.6882210302006025,-0.0,-0.23207681191368457,-0.529037156783501,0.0
2019-05-16,1.0,-0.0,-0.6906413115396869,-0.0,-0.22907834440169578,-0.5308402970078663,0.0
2019-05-17,1.0,-0.0,-0.6965458318076406,-0.0,-0.2285609666788722,-0.5160014646649579,0.0
2019-05-20,1.0,-0.0,-0.6898880788081247,-0.0,-0.2310355758211212,-0.517422155031577,0.0
2019-05-21,1.0,-0.0,-0.6929843799498014,-0.0,-0.22611301995759922,-0.517727904086556,0.0
2019-05-22,1.0,-0.0,-0.6889245273849444,-0.0,-0.2290421344219274,-0.5119550954949701,0.0
2019-05-23,1.0,-0.0,-0.6902284880894507,-0.0,-0.22763733592610597,-0.5128585318424891,0.0
2019-05-24,1.0,-0.0,-0.6918575001821317,-0.0,-0.22472619539085456,-0.5118628427110906,0.0
2019-05-28,1.0,-0.0,-0.6914241403542782,-0.0,-0.21821310005573463,-0.5136065136792111,0.0
2019-05-29,1.0,-0.0,-0.7019857950427599,-0.0,-0.2150794801178915,-0.49876793738222935,0.0
2019-05-30,1.0,-0.0,-0.7005745184183845,-0.0,-0.21182349249263746,-0.5015449234780089,0.0
2019-05-31,1.0,-0.0,-0.7019386301634436,-0.0,-0.2082759952681007,-0.5040197001520967,0.0
2019-06-03,1.0,-0.0,-0.7029100912118141,-0.0,-0.20698807972588193,-0.5031369142415907,0.0
2019-06-04,1.0,-0.0,-0.6988385289643348,-0.0,-0.1988747494748026,-0.5170115664163427,0.0
2019-06-05,1.0,-0.0,-0.6909226764365599,-0.0,-0.2016004627844196,-0.517812379483224,0.0
2019-06-06,1.0,-0.0,-0.6960722891566266,-0.0,-0.19780722891566266,-0.5157590361445784,0.0
2019-06-07,1.0,-0.0,-0.6966468191789409,-0.0,-0.19935877347347106,-0.5146204469300678,0.0
2019-06-10,1.0,-0.0,-0.694300518134715,-0.0,-0.2010603687191228,-0.5145680202434028,0.0
2019-06-11,1.0,-0.0,-0.6978294308665186,-0.0,-0.20553263178455455,-0.5382230143809361,0.0
2019-06-12,1.0,-0.0,-0.6988572544806368,-0.0,-0.20606045807491333,-0.536846217707672,0.0
2019-06-13,1.0,-0.0,-0.69621086511265,-0.0,-0.20947527552911344,-0.5326245976787282,0.0
2019-06-14,1.0,-0.0,-0.691745087522551,-0.0,-0.22185382027402603,-0.5243551611487639,0.0
2019-06-17,1.0,-0.0,-0.6891710741183066,-0.0,-0.22742450461868435,-0.5207048672889907,0.0
2019-06-18,1.0,-0.0,-0.6816246075974011,-0.0,-0.22899277249166525,-0.5228871097267175,0.0
2019-06-19,1.0,-0.0,-0.6826021474031968,-0.0,-0.23533984356021956,-0.5112228538113978,0.0
2019-06-20,1.0,-0.0,-0.6803955476532625,-0.0,-0.2401295759553791,-0.5151131353971309,0.0
2019-06-21,1.0,-0.0,-0.6853634170707341,-0.0,-0.23218245169464682,-0.5190662995541044,0.0
2019-06-24,1.0,-0.0,-0.6965737090572832,-0.0,-0.23032559497736893,-0.5065459677811845,0.0
2019-06-25,1.0,-0.0,-0.6872613169224783,-0.0,-0.23546009583809688,-0.5096932694412688,0.0
2019-06-26,1.0,-0.0,-0.6843591741332294,-0.0,-0.21413615114920143,-0.5362777561355668,0.0
2019-06-27,1.0,-0.0,-0.6809189689616528,-0.0,-0.22423622277444819,-0.5311357988598159,0.0
2019-06-28,1.0,-0.0,-0.6830581129134394,-0.0,-0.22134541380486142,-0.5311510546056798,0.0
2019-07-01,1.0,-0.0,-0.6788433008244765,-0.0,-0.23763893280151765,-0.5156018191988715,0.0
2019-07-02,1.0,-0.0,-0.6755246461688629,-0.0,-0.2490239141044412,-0.5156417764763299,0.0
2019-07-03,1.0,-0.0,-0.6829101729226117,-0.0,-0.23916489841711178,-0.5168898319553182,0.0
2019-07-05,1.0,-0.0,-0.6835433781049656,-0.0,-0.23706213587499697,-0.5170514101845306,0.0
2019-07-08,1.0,-0.0,-0.6963658519102572,-0.0,-0.18165961818746565,-0.5112895132965379,0.0
2019-07-09,1.0,-0.0,-0.6988807576409815,-0.0,-0.18156598268522503,-0.5110967618500981,0.0
2019-07-10,1.0,-0.0,-0.6945441493180187,-0.0,-0.18762861928691074,-0.510744197176358,0.0
2019-07-11,1.0,-0.0,-0.696345770367345,-0.0,-0.19287413209043078,-0.5132739110587896,0.0
2019-07-12,1.0,-0.0,-0.687785745223543,-0.0,-0.19832523220559217,-0.5201645892487607,0.0
2019-07-15,1.0,-0.0,-0.6861136505798009,-0.0,-0.20199201270268974,-0.517706779579464,0.0
2019-07-16,1.0,-0.0,-0.6900655232222008,-0.0,-0.19495567546733475,-0.5239207939872808,0.0
2019-07-17,1.0,-0.0,-0.6994028988298744,-0.0,-0.19035007463764628,-0.5179130351037704,0.0
2019-07-18,1.0,-0.0,-0.7002716933952057,-0.0,-0.19059411891995862,-0.5135005169387609,0.0
2019-07-19,1.0,-0.0,-0.6999591159423775,-0.0,-0.19035136240109665,-0.5146581371299391,0.0
2019-07-22,1.0,-0.0,-0.6588316456008082,-0.0,-0.2003597210929608,-0.6046517357774657,0.0
2019-07-23,1.0,-0.0,-0.6645121347201586,-0.0,-0.20079247152055474,-0.6111441307578009,0.0
2019-07-24,1.0,-0.0,-0.6657180331114356,-0.0,-0.20141552624415354,-0.607562671682051,0.0
2019-07-25,1.0,-0.0,-0.6736539557471691,-0.0,-0.19254689164746402,-0.6115612378899379,0.0
2019-07-26,1.0,-0.0,-0.6680370498786468,-0.0,-0.19597305463371145,-0.6126108276784388,0.0
2019-07-29,1.0,-0.0,-0.6705170789747658,-0.0,-0.1994695354717168,-0.6087948044221902,0.0
2019-07-30,1.0,-0.0,-0.6735847653053634,-0.0,-0.19891393290188203,-0.6071065486374569,0.0
2019-07-31,1.0,-0.0,-0.6681440031692581,-0.0,-0.20038130137664653,-0.6074576606912945,0.0
2019-08-01,1.0,-0.0,-0.6721133166885027,-0.0,-0.1973895631967963,-0.6024769485575854,0.0
2019-08-02,1.0,-0.0,-0.6745526986562399,-0.0,-0.19359548615407457,-0.6065480462273256,0.0
2019-08-05,1.0,-0.0,-0.6723792566214111,-0.0,-0.19252170042288003,-0.6080569775205875,0.0
2019-08-06,1.0,-0.0,-0.6704061800378872,-0.0,-0.18321155312815213,-0.6065884321106109,0.0
2019-08-07,1.0,-0.0,-0.6693288772024673,-0.0,-0.1801538348118841,-0.6079423979554223,0.0
2019-08-08,1.0,-0.0,-0.6657971799099344,-0.0,-0.18008219110662696,-0.6149322046410907,0.0
2019-08-09,1.0,-0.0,-0.6642120765832107,-0.0,-0.17535591556210114,-0.6150220913107511,0.0
2019-08-12,1.0,-0.0,-0.6638383442052087,-0.0,-0.18198538427583502,-0.6064544607386336,0.0
2019-08-13,1.0,-0.0,-0.659497329871148,-0.0,-0.1784576943804811,-0.611704473078242,0.0
2019-08-14,1.0,-0.0,-0.6641035029903576,-0.0,-0.16536067374588062,-0.6116440864152325,0.0
2019-08-15,1.0,-0.0,-0.6703131442986392,-0.0,-0.16263613651247968,-0.592621340383729,0.0
2019-08-16,1.0,-0.0,-0.6712701148030388,-0.0,-0.15938933521031046,-0.5964418339360695,0.0
2019-08-19,1.0,-0.0,-0.6638828370854514,-0.0,-0.16301137739046234,-0.5938271604938271,0.0
2019-08-20,1.0,-0.0,-0.6667311411992263,-0.0,-0.16039651837524177,-0.5906914893617021,0.0
2019-08-21,1.0,-0.0,-0.6682376256767208,-0.0,-0.16069702242846093,-0.5879253673627224,0.0
2019-08-22,1.0,-0.0,-0.6691222646248973,-0.0,-0.16011303801748708,-0.5861311047775469,0.0
2019-08-23,1.0,-0.0,-0.6664088184103655,-0.0,-0.15988203442274224,-0.5910365499903307,0.0
2019-08-26,1.0,-0.0,-0.6662162162162162,-0.0,-0.15832528957528957,-0.5885859073359073,0.0
2019-08-27,1.0,-0.0,-0.6657018115155462,-0.0,-0.15828448754130786,-0.588151578744241,0.0
2019-08-28,1.0,-0.0,-0.6664819811138949,-0.0,-0.14872807862786666,-0.5937560223549817,0.0
2019-08-29,1.0,-0.0,-0.6564403881811834,-0.0,-0.1529366436294459,-0.598670744335011,0.0
2019-08-30,1.0,-0.0,-0.6570198229407237,-0.0,-0.15102963818321788,-0.5976472286374135,0.0
2019-09-03,1.0,-0.0,-0.6572886332458907,-0.0,-0.15135616471324398,-0.5980361483478135,0.0
2019-09-04,1.0,-0.0,-0.6643696993060909,-0.0,-0.14952775636083268,-0.5955088666152659,0.0
2019-09-05,1.0,-0.0,-0.6756191392161578,-0.0,-0.1503005530175523,-0.5785044481846598,0.0
2019-09-06,1.0,-0.0,-0.6729964365149594,-0.0,-0.15093392007270465,-0.5676464257527564,0.0
2019-09-09,1.0,-0.0,-0.6810485028221563,-0.0,-0.15098536305366883,-0.559600114799579,0.0
2019-09-10,1.0,-0.0,-0.6842860216596142,-0.0,-0.1369384876521074,-0.5694852853283607,0.0
2019-09-11,1.0,-0.0,-0.6829081693642863,-0.0,-0.13945537571425157,-0.5684366557486791,0.0
2019-09-12,1.0,-0.0,-0.6792416790029129,-0.0,-0.13874695573277301,-0.5696719354376582,0.0
2019-09-13,1.0,-0.0,-0.6780422521747443,-0.0,-0.14754803556065388,-0.5642624988050855,0.0
2019-09-16,1.0,-0.0,-0.6809632203186774,-0.0,-0.14745417515274947,-0.5676530489996406,0.0
2019-09-17,1.0,-0.0,-0.6510870606263768,-0.0,-0.1583660568911024,-0.5849296044440188,0.0
2019-09-18,1.0,-0.0,-0.6489677635675624,-0.0,-0.15490731426929155,-0.5911050438281362,0.0
2019-09-19,1.0,-0.0,-0.637868746560758,-0.0,-0.17269181998708039,-0.5819795679115726,0.0
2019-09-20,1.0,-0.0,-0.6596909977996748,-0.0,-0.1678465512293122,-0.5641203482253898,0.0
