Date,IWF,IWM,MTUM,NVO,SPY,VLUE,VXX
2018-11-08,-0.2863328745125029,-0.5292498279421887,-0.0,1.0,-0.5681062170222528,-0.48391259463179637,0.0
2018-11-09,-0.2854930304594734,-0.529455630126771,-0.0,1.0,-0.569293867951586,-0.4838524637182355,0.0
2018-11-12,-0.28576742588989357,-0.5119892411582924,-0.0,1.0,-0.5806913128075999,-0.4829747052764106,0.0
2018-11-13,-0.26727783611954703,-0.5073652541651293,-0.0,1.0,-0.5837141316379532,-0.4798626287855136,0.0
2018-11-14,-0.2669486713604361,-0.5078923461276402,-0.0,1.0,-0.5838916647740177,-0.48024074494662733,0.0
2018-11-15,-0.2667801901518377,-0.5105434936852561,-0.0,1.0,-0.5895558393642685,-0.4712076060735065,0.0
2018-11-16,-0.26022834040372406,-0.5022919454488511,-0.0,1.0,-0.5960766449335193,-0.4885402727557441,0.0
2018-11-19,-0.2569822839699883,-0.5051493452771517,-0.0,1.0,-0.5998915927310073,-0.4907996462499643,0.0
2018-11-20,-0.18443496801705758,-0.5100847115772489,-0.0,1.0,-0.6333487005128797,-0.5535065982827176,0.0
2018-11-21,-0.18162159045037773,-0.510870192030448,-0.0,1.0,-0.635401649270515,-0.5554177959748572,0.0
2018-11-23,-0.18175001442002656,-0.5117379015977389,-0.0,1.0,-0.6350868085597278,-0.5554305819922709,0.0
2018-11-26,-0.18004174881131857,-0.5291081990026673,-0.0,1.0,-0.6355676678650122,-0.5545053925547954,0.0
2018-11-27,-0.17726168440536788,-0.5287482646922721,-0.0,1.0,-0.6337054604349838,-0.5524352151781583,0.0
2018-11-28,-0.17647569444444444,-0.5337094907407407,-0.0,1.0,-0.6318287037037037,-0.5515046296296295,0.0
2018-11-29,-0.14799954144216437,-0.5250773816347587,-0.0,1.0,-0.6328671328671328,-0.5600710764645191,0.0
2018-11-30,-0.14799850998595948,-0.5252012951660506,-0.0,1.0,-0.6336284707298203,-0.5586119946130261,0.0
2018-12-03,-0.14882266899934035,-0.5255972696245734,-0.0,1.0,-0.6342960392348066,-0.5593254366593053,0.0
2018-12-04,-0.13755414670529847,-0.5357870277403253,-0.0,1.0,-0.634068676668866,-0.5613184543446456,0.0
2018-12-06,-0.13357774543826262,-0.48066159185044216,-0.0,1.0,-0.6430370536214037,-0.5413354975931937,0.0
2018-12-07,-0.13484623779276378,-0.48034250216862073,-0.0,1.0,-0.6430869966701177,-0.539944595237429,0.0
2018-12-10,-0.11169637659061296,-0.485182002162402,-0.0,1.0,-0.64769482409692,-0.5277092401097835,0.0
2018-12-11,-0.12314696574315695,-0.4825106879129421,-0.0,1.0,-0.6524346232857698,-0.5179890067181168,0.0
2018-12-12,-0.12038840353903511,-0.48525402036614546,-0.0,1.0,-0.6536364142229146,-0.5229814701463469,0.0
2018-12-13,-0.12092932557038191,-0.4874223472713597,-0.0,1.0,-0.6529793576064852,-0.5244170822074268,0.0
2018-12-14,-0.1285395141022061,-0.46746718793633063,-0.0,1.0,-0.6695615749790562,-0.5269477799497347,0.0
2018-12-17,-0.1158992905828349,-0.4667408540826263,-0.0,1.0,-0.6602865488941438,-0.5391014049241898,0.0
2018-12-18,-0.10582610137637499,-0.45705046708308,-0.0,1.0,-0.6587806091426677,-0.5421203913548174,0.0
2018-12-19,-0.09656491724195292,-0.46239152735035627,-0.0,1.0,-0.666777565222213,-0.5467576034822146,0.0
2018-12-20,-0.09572031676830109,-0.4526917027675837,-0.0,1.0,-0.668772936729119,-0.5420932093485279,0.0
2018-12-21,-0.09083900101880661,-0.4581876256298703,-0.0,1.0,-0.6800947214802985,-0.5244100558966875,0.0
2018-12-24,-0.08118838992332968,-0.44696056955093094,-0.0,1.0,-0.6777382256297919,-0.5323658269441401,0.0
2018-12-26,-0.08219103715968622,-0.45207784804972717,-0.0,1.0,-0.6591297738932167,-0.5209684861974431,0.0
2018-12-27,-0.05312360494734908,-0.4293479688033403,-0.0,1.0,-0.6138756860376566,-0.5296342007825425,0.0
2018-12-28,-0.05301995798319327,-0.4293329831932773,-0.0,1.0,-0.6139968487394958,-0.529674369747899,0.0
2018-12-31,-0.051961016103186486,-0.43160742900675125,-0.0,1.0,-0.61399637481283,-0.5294086741797357,0.0
2019-01-02,-0.05047244094488189,-0.43118110236220475,-0.0,1.0,-0.612992125984252,-0.5300262467191601,0.0
2019-01-03,-0.04701955424726661,-0.43332106812447435,-0.0,1.0,-0.6112016400336417,-0.5367167788057191,0.0
2019-01-04,-0.010066058508965085,-0.4504561182761875,-0.0,1.0,-0.6066373073293488,-0.5541837055677886,0.0
2019-01-07,-0.0,-0.42836151783872967,-0.0,1.0,-0.6080377397401526,-0.54145184574139,0.0
2019-01-08,-0.0,-0.42059898111459887,-0.0,1.0,-0.6127206298564297,-0.5396490505840581,0.0
2019-01-09,-0.0,-0.41985852090032155,-0.0,1.0,-0.6125273311897106,-0.5399614147909968,0.0
2019-01-10,-0.0,-0.4201806066531169,-0.0,1.0,-0.6124160642156989,-0.540147675525483,0.0
2019-01-11,-0.0,-0.41662589168447894,-0.0,1.0,-0.6145090262934254,-0.5441271149339446,0.0
2019-01-14,-0.0,-0.418340543881335,-0.0,1.0,-0.6138494025545942,-0.5427997527812114,0.0
2019-01-15,-0.0,-0.4329862015100235,-0.0,1.0,-0.6211923978130696,-0.5493100755011716,0.0
2019-01-16,-0.0037626177439862986,-0.42525365233412044,-0.0,1.0,-0.6225445675584503,-0.5433479513195111,0.0
2019-01-17,-0.0,-0.417314930991217,-0.0,1.0,-0.5885821831869511,-0.503513174404015,0.0
2019-01-18,-0.0033266129032258067,-0.4192288306451613,-0.0,1.0,-0.5879284274193548,-0.5096774193548388,0.0
2019-01-22,-0.0,-0.37892898719441215,-0.0,1.0,-0.6695854633800677,-0.4822341448600496,0.0
2019-01-23,-0.0,-0.35299936588459097,-0.0,1.0,-0.6811160431198479,-0.5023208623969563,0.0
2019-01-24,-0.0,-0.3542026628722431,-0.0,1.0,-0.6832757394044109,-0.5034302266490497,0.0
2019-01-25,-0.0,-0.30211604798434843,-0.0,1.0,-0.7857437059156669,-0.4863821242856407,0.0
2019-01-28,-0.0,-0.2960221305806716,-0.0,1.0,-0.7833559591198996,-0.4820317102533234,0.0
2019-01-29,-0.0,-0.2890332186681727,-0.0,1.0,-0.7838219438311855,-0.49430097037531445,0.0
2019-01-30,-0.0,-0.2861323612465986,-0.0,1.0,-0.7803563177080659,-0.5006674539200082,0.0
2019-01-31,-0.0,-0.29113371346381056,-0.0,1.0,-0.7622386602969127,-0.5151024811218986,0.0
2019-02-01,-0.0,-0.28975682407621395,-0.0,1.0,-0.7602906812520864,-0.5178080784736666,0.0
2019-02-04,-0.0,-0.2879051301346758,-0.0,1.0,-0.7580507045177363,-0.5489529543036562,0.0
2019-02-05,-0.0,-0.27790875411280086,-0.0,1.0,-0.7536464675250654,-0.559185471126195,0.0
2019-02-06,-0.0,-0.2640884263933111,-0.0,1.0,-0.7572415935388678,-0.5672646320312702,0.0
2019-02-07,-0.0,-0.2712103709408291,-0.0,1.0,-0.7457322551662173,-0.5501219355666794,0.0
2019-02-08,-0.0,-0.2753120665742025,-0.0,1.0,-0.7560230133045667,-0.5371140905121488,0.0
2019-02-11,-0.0,-0.27341961046646257,-0.0,1.0,-0.7627035788715362,-0.5367535441377004,0.0
2019-02-12,-0.0,-0.26080621661000486,-0.0,1.0,-0.7568824927788144,-0.5384831676081899,0.0
2019-02-13,-0.0,-0.2582084225553176,-0.0,1.0,-0.7543081472417661,-0.5367084735393086,0.0
2019-02-14,-0.0,-0.26876574948456233,-0.0,1.0,-0.7511135999185482,-0.525466439280169,0.0
2019-02-15,-0.0,-0.27969798229727316,-0.0,1.0,-0.7482335535545749,-0.5228936560977476,0.0
2019-02-19,-0.0,-0.27229591836734696,-0.0,1.0,-0.7565306122448979,-0.5221938775510204,0.0
2019-02-20,-0.0,-0.28236584370536627,-0.0,1.0,-0.7505611099775555,-0.5175729442970822,0.0
2019-02-21,-0.0,-0.2782873055207828,-0.0,1.0,-0.756073882942033,-0.5203740132335284,0.0
2019-02-22,-0.0,-0.2809149392423159,-0.0,1.0,-0.7546717042785663,-0.5172572245481466,0.0
2019-02-25,-0.0,-0.27542394589886776,-0.0,1.0,-0.7642553409498437,-0.5219529689020954,0.0
2019-02-26,-0.0,-0.27800702257990106,-0.0,1.0,-0.7660763257041802,-0.5189020170694825,0.0
2019-02-27,-0.0,-0.27559882157038557,-0.0,1.0,-0.7649289099526068,-0.5212757781478161,0.0
2019-02-28,-0.0,-0.2726013695468185,-0.0,1.0,-0.7620732989664283,-0.5300197481470084,0.0
2019-03-01,-0.0,-0.2748019179978974,-0.0,1.0,-0.7617118387650965,-0.5276545552450063,0.0
2019-03-04,-0.0,-0.2783338466276563,-0.0,1.0,-0.7607791807822606,-0.527332922697875,0.0
2019-03-05,-0.0,-0.27156935903044027,-0.0,1.0,-0.7708874765200835,-0.5306847129660603,0.0
2019-03-06,-0.0,-0.26853330585750346,-0.0,1.0,-0.7808716707021791,-0.5264540724331565,0.0
2019-03-07,-0.0,-0.26397819042230336,-0.0,1.0,-0.7869193971503524,-0.5209865747646726,0.0
2019-03-08,-0.0,-0.25350691029556394,-0.0,1.0,-0.8131114446917542,-0.5215332056524664,0.0
2019-03-11,-0.0,-0.25218776938951437,-0.0,1.0,-0.8041064757973929,-0.5559677124422037,0.0
2019-03-12,-0.0,-0.2270405476566614,-0.0,1.0,-0.819931542917325,-0.5860189573459715,0.0
2019-03-13,-0.0,-0.23509365175811694,-0.0,1.0,-0.8191688901804349,-0.587535994505059,0.0
2019-03-14,-0.0,-0.23009457388915305,-0.0,1.0,-0.8266761768901569,-0.584957996512918,0.0
2019-03-15,-0.0,-0.22145071952932446,-0.0,1.0,-0.8322158322953384,-0.5965335382821403,0.0
2019-03-18,-0.0,-0.23076717455225879,-0.0,1.0,-0.8368083400160385,-0.6055332798716921,0.0
2019-03-19,-0.0,-0.23336371923427532,-0.0,1.0,-0.83554077966647,-0.6121775966539761,0.0
2019-03-20,-0.0,-0.22807159197954513,-0.0,1.0,-0.835123132821962,-0.6282330776476921,0.0
2019-03-21,-0.0,-0.22897926205224883,-0.0,1.0,-0.8679235119849178,-0.5963371936439537,0.0
2019-03-22,-0.0,-0.22494432071269488,-0.0,1.0,-0.9067575642348851,-0.5843880710522027,0.0
2019-03-25,-0.0,-0.18208100222180582,-0.0,1.0,-0.9139117166796048,-0.5809085311989721,0.0
2019-03-26,-0.0,-0.20182867623260328,-0.0,1.0,-0.9205955334987594,-0.5747383752292589,0.0
2019-03-27,-0.0,-0.20179335972211004,-0.0,1.0,-0.9201335595228479,-0.5708053962355603,0.0
2019-03-28,-0.0,-0.1998004691670936,-0.0,1.0,-0.9157117049100765,-0.5808504327661984,0.0
2019-03-29,-0.0,-0.19089123826433163,-0.0,1.0,-0.916068113953676,-0.5831652005487854,0.0
2019-04-01,-0.0,-0.19545735891708604,-0.0,1.0,-0.9128878602761109,-0.5827928631018058,0.0
2019-04-02,-0.0,-0.21004541667786406,-0.0,1.0,-0.9336217785063556,-0.5437101932224342,0.0
2019-04-03,-0.0,-0.21202446745720877,-0.0,1.0,-0.927026882008907,-0.5437570424424532,0.0
2019-04-04,-0.0,-0.20933107581499102,-0.0,1.0,-0.9576446558628289,-0.5205461044370986,0.0
2019-04-05,-0.0,-0.20644413912012716,-0.0,1.0,-0.9699075944933861,-0.5176863600851316,0.0
2019-04-08,-0.0,-0.20313425601809465,-0.0,1.0,-0.971215466637945,-0.5182831601055523,0.0
2019-04-09,-0.0,-0.19054828593057208,-0.0,1.0,-0.9998648210230345,-0.51316643235644,0.0
2019-04-10,-0.0,-0.18048767315637404,-0.0,1.0,-1.0040234385548024,-0.5157832203710205,0.0
2019-04-11,-0.0,-0.16949977028889548,-0.0,1.0,-1.0212685457935842,-0.511715266329757,0.0
2019-04-12,-0.0,-0.17126952386099553,-0.0,1.0,-1.0203480516672971,-0.5106198994757607,0.0
2019-04-15,-0.0,-0.17518228390209528,-0.0,1.0,-1.0130919144553168,-0.5222670967392188,0.0
2019-04-16,-0.0,-0.1682574016493173,-0.0,1.0,-1.0113289171285655,-0.524212518588617,0.0
2019-04-17,-0.0,-0.12870727042534277,-0.0,1.0,-1.058373515071519,-0.5066670258330416,0.0
2019-04-18,-0.0,-0.1419719827586207,-0.0,1.0,-1.0631734913793105,-0.48884698275862076,0.0
2019-04-22,-0.0,-0.1446576525517502,-0.0,1.0,-1.062613013791056,-0.49156613499581675,0.0
2019-04-23,-0.0,-0.14834215358030026,-0.0,1.0,-1.0604276919753752,-0.4912787558051625,0.0
2019-04-24,-0.0,-0.1403083225528245,-0.0,1.0,-1.0627425614489006,-0.4920763260025873,0.0
2019-04-25,-0.0,-0.13087565060273457,-0.0,1.0,-1.0728944742590547,-0.4930557428332569,0.0
2019-04-26,-0.0,-0.12220481797558604,-0.0,1.0,-1.0871502646645783,-0.4913308847358756,0.0
2019-04-29,-0.0,-0.12663884775878315,-0.0,1.0,-1.0830259792704267,-0.4824875487952618,0.0
2019-04-30,-0.0,-0.13869279291370287,-0.0,1.0,-1.0773855858274057,-0.4681250838813582,0.0
2019-05-01,-0.0,-0.1626333386403439,-0.0,1.0,-1.0299580746165686,-0.4608873321657911,0.0
2019-05-02,-0.0,-0.15535652772993455,-0.0,1.0,-1.0297305175017886,-0.46466520045576193,0.0
2019-05-03,-0.0,-0.15133845746090643,-0.0,1.0,-1.0332096474953618,-0.4658627087198516,0.0
2019-05-06,-0.0,-0.10301877695336566,-0.0,1.0,-1.0803846462914848,-0.49521870730988665,0.0
2019-05-07,-0.0,-0.10800375385440408,-0.0003485721946641641,1.0,-1.0787505027483577,-0.4942217455422979,0.0
2019-05-08,-0.0,-0.11032995126627786,-0.03001251631115017,1.0,-1.0224494687225374,-0.5002529892679289,0.0
2019-05-09,-0.0,-0.10571061918511389,-0.036119131643674474,1.0,-1.043257405625067,-0.48845043310875846,0.0
2019-05-10,-0.0,-0.10622093955427289,-0.03826626048848271,1.0,-1.04219443108332,-0.4855432633210411,0.0
2019-05-13,-0.0,-0.10858761288943516,-0.032223587880083365,1.0,-1.0440869983433976,-0.48706781381927006,0.0
2019-05-14,-0.0,-0.09316590322750487,-0.07705470436476597,1.0,-0.9931553730321697,-0.46917285315642604,0.0
2019-05-15,-0.0,-0.08663594470046083,-0.09024358130348915,1.0,-0.9993416721527322,-0.45709019091507574,0.0
2019-05-16,-0.0,-0.08865126813979826,-0.09531459875161315,1.0,-0.99230951565751,-0.457452132002423,0.0
2019-05-17,-0.0,-0.08330036137268866,-0.09836195299517289,1.0,-0.9791617208725699,-0.47690643876447464,0.0
2019-05-20,-0.0,-0.07354916888385449,-0.108532441189642,1.0,-0.9743157451068202,-0.47788519796633383,0.0
2019-05-21,-0.0,-0.07507309748966098,-0.11835207965650764,1.0,-0.9623844269420224,-0.4783078260411453,0.0
2019-05-22,-0.0,-0.0667874776762265,-0.1282697762369997,1.0,-0.9557726651959241,-0.4754963756697132,0.0
2019-05-23,-0.0,-0.051067293302176596,-0.13742221755454617,1.0,-0.9777876965893876,-0.45929057158610553,0.0
2019-05-24,-0.0,-0.032927051118792065,-0.153408352607916,1.0,-0.963122742275007,-0.44933600145533925,0.0
2019-05-28,-0.0,-0.03321292133371449,-0.15200498973466045,1.0,-0.9631747186777203,-0.4504275059123158,0.0
2019-05-29,-0.0,-0.04016168316318599,-0.153573094263357,1.0,-0.9593460123335233,-0.43799554334870705,0.0
2019-05-30,-0.0,-0.042324880482228225,-0.1485138224901268,1.0,-0.9693410933277905,-0.4380586156724174,0.0
2019-05-31,-0.0,-0.042506755352317606,-0.14869569736021618,1.0,-0.9690552899605073,-0.4379806692995219,0.0
2019-06-03,-0.0,-0.045398170637176376,-0.16717482300656297,1.0,-0.9656865278280193,-0.40561211306909206,0.0
2019-06-04,-0.0,-0.048993761582835214,-0.1461982198324241,1.0,-0.9515021795306832,-0.4635483281564042,0.0
2019-06-05,-0.0,-0.04090344613474077,-0.1691762392631688,1.0,-0.9705319259029288,-0.40660250439822004,0.0
2019-06-06,-0.0,-0.029110956539660456,-0.16428369013576524,1.0,-0.9735167581214416,-0.4092794394208723,0.0
2019-06-07,-0.0,-0.039728980597474595,-0.17369879889128428,1.0,-0.9493121856072272,-0.40373164972795406,0.0
2019-06-10,-0.0,-0.043108744624206434,-0.18003788654515668,1.0,-0.9324953921769404,-0.4042596764284252,0.0
2019-06-11,-0.0,-0.04341258886950181,-0.1888851272168546,1.0,-0.9421599520820855,-0.42975077475975937,0.0
2019-06-12,-0.0,-0.05181535269709544,-0.1913641078838174,1.0,-0.9274377593360996,-0.42274377593360996,0.0
2019-06-13,-0.0,-0.06482131254061078,-0.20270305393112412,1.0,-0.9237166991552956,-0.4078232618583496,0.0
2019-06-14,-0.0,-0.050935334271272996,-0.2177322703350529,1.0,-0.9414308790578917,-0.3952894586003856,0.0
2019-06-17,-0.0,-0.05691205211726384,-0.21628664495114008,1.0,-0.9278957654723128,-0.40474267100977207,0.0
2019-06-18,-0.0,-0.05282056619483763,-0.21518526228143214,1.0,-0.9288873855120732,-0.4051051207327227,0.0
2019-06-19,-0.0,-0.0404901577369313,-0.22096206491982795,1.0,-0.9276235171424847,-0.4181462651544779,0.0
2019-06-20,-0.0,-0.03903239245911884,-0.22242474742214352,1.0,-0.9251640454119363,-0.4172742422664306,0.0
2019-06-21,-0.0,-0.05121746431570109,-0.21581129303106633,1.0,-0.9201563811922754,-0.4366866078925273,0.0
2019-06-24,-0.0,-0.04580232955591197,-0.21975652722635605,1.0,-0.9151000446980254,-0.44863671022533064,0.0
2019-06-25,-0.0,-0.04290099971136942,-0.22376741623153418,1.0,-0.9121775865235758,-0.44509459211251345,0.0
2019-06-26,-0.0,-0.04386470896696381,-0.22071316203460933,1.0,-0.9009701101206082,-0.456371263765076,0.0
2019-06-27,-0.0,-0.04997514325335566,-0.2201522802794422,1.0,-0.9007823333943851,-0.4455898898453649,0.0
2019-06-28,-0.0,-0.03596840012556241,-0.2232656691430365,1.0,-0.9103536674688709,-0.4463220675944334,0.0
2019-07-01,-0.0,-0.030404346463274473,-0.22662208755615923,1.0,-0.9132274579458781,-0.44180336432974615,0.0
2019-07-02,-0.0,-0.030585106382978722,-0.22431685440133498,1.0,-0.9104870671672923,-0.4420369211514392,0.0
2019-07-03,-0.0,-0.026506652752413255,-0.22783720323506396,1.0,-0.9132011479259067,-0.4413775110879207,0.0
2019-07-05,-0.0,-0.02975973315265544,-0.22562151456715485,1.0,-0.9092614791264918,-0.4412883723354354,0.0
2019-07-08,-0.0,-0.018339692145770293,-0.2317589790816998,1.0,-0.9287199052756216,-0.45241415603210106,0.0
2019-07-09,-0.0,-0.016678065975693167,-0.23123059925290684,1.0,-0.9295522702162362,-0.45314883990108906,0.0
2019-07-10,-0.0,-0.024570347401061652,-0.2334839964261313,1.0,-0.9198770168707625,-0.4499132811268198,0.0
2019-07-11,-0.0,-0.022060370214556164,-0.23811527135044175,1.0,-0.9214345814051325,-0.44772822885990743,0.0
2019-07-12,-0.0,-0.046172636274327584,-0.23582826646841726,1.0,-0.9386665958633141,-0.4344582215967926,0.0
2019-07-15,-0.0,-0.05531584166376329,-0.2516549191970627,1.0,-0.9701176533647791,-0.40294267413502,0.0
2019-07-16,-0.0,-0.05537686287123405,-0.25782673957328184,1.0,-0.9676744934062399,-0.3995389728744505,0.0
2019-07-17,-0.0,-0.07664389410760034,-0.24991994022203246,1.0,-0.9578618701964134,-0.384233561058924,0.0
2019-07-18,-0.0,-0.07790508239190237,-0.2568170285500628,1.0,-0.9590577678070668,-0.3769195844350079,0.0
2019-07-19,-0.0,-0.0797937703691831,-0.25920286370679063,1.0,-0.9577122402094352,-0.37463268686221085,0.0
2019-07-22,-0.0,-0.07820930605267376,-0.2576793632138469,1.0,-0.9580639991452535,-0.37713018857844977,0.0
2019-07-23,-0.0,-0.08104571672719504,-0.2611354411450545,1.0,-0.9559121982482376,-0.3723029267250587,0.0
2019-07-24,-0.0,-0.08063826375153686,-0.2559202437590207,1.0,-0.9599347837707811,-0.3763029881862405,0.0
2019-07-25,-0.0,-0.07431258305223347,-0.27604006950833077,1.0,-0.864688745783502,-0.34041193907799244,0.0
2019-07-26,-0.0,-0.07828043884100964,-0.2744290719382145,1.0,-0.865381172800041,-0.3392834309388027,0.0
2019-07-29,-0.0,-0.06540381415589402,-0.2753871752207859,1.0,-0.8642774862408805,-0.35474209650582367,0.0
2019-07-30,-0.0,-0.0635347099613623,-0.27860085463524475,1.0,-0.8567590389191679,-0.35989355441263016,0.0
2019-07-31,-0.0,-0.04258038133210653,-0.2808107141031539,1.0,-0.8640290344016767,-0.36842508817666003,0.0
2019-08-01,-0.0,-0.04689053774956017,-0.2757846961931717,1.0,-0.8636885183202019,-0.36344628878859736,0.0
2019-08-02,-0.0,-0.03289406476657473,-0.298140770252324,1.0,-0.8646695270201246,-0.3582081928695474,0.0
2019-08-05,-0.0,-0.02963397825310123,-0.29235795599571185,1.0,-0.8733472867425596,-0.357139210781561,0.0
2019-08-06,-0.0,-0.03475184423144477,-0.290560545992874,1.0,-0.8349475585888493,-0.34892357103427507,0.0
2019-08-07,-0.0,-0.020369907523119218,-0.2910522369407648,1.0,-0.8401399650087478,-0.3478380404898775,0.0
2019-08-08,-0.0,-0.022143822248911576,-0.29595155882500124,1.0,-0.840114096982435,-0.34391732973027067,0.0
2019-08-09,-0.0,-0.019578463689941063,-0.2943761861951853,1.0,-0.8376036360003994,-0.34569473579063026,0.0
2019-08-12,-0.0,-0.017723414877683474,-0.29842735896155764,1.0,-0.8397903145282076,-0.3403145282076885,0.0
2019-08-13,-0.0,-0.01546468771790019,-0.2961699372447455,1.0,-0.8428130291861741,-0.33584022312979384,0.0
2019-08-14,-0.0,-0.011172765446910617,-0.2952909418116377,1.0,-0.8524045190961808,-0.34065686862627476,0.0
2019-08-15,-0.0,-0.02207592931742811,-0.30280156412414,1.0,-0.8310894421620552,-0.31893778151759644,0.0
2019-08-16,-0.0,-0.021018493303295124,-0.30473101775060035,1.0,-0.832817567400292,-0.31710940014358924,0.0
2019-08-19,-0.0,-0.027551349074601716,-0.30472485815514977,1.0,-0.830207378409851,-0.3151804960233889,0.0
2019-08-20,-0.0,-0.031050679851668726,-0.3157725587144623,1.0,-0.822274412855377,-0.3030902348578492,0.0
2019-08-21,-0.0,-0.03544822142187577,-0.30457842024766885,1.0,-0.8277418718239676,-0.29905274063841336,0.0
2019-08-22,-0.0,-0.03630086313193588,-0.3034771886559803,1.0,-0.8270776818742294,-0.2992355117139334,0.0
2019-08-23,-0.0,-0.029958192118348465,-0.3024268362071098,1.0,-0.8301462038938228,-0.3113326571506321,0.0
2019-08-26,-0.0,-0.019717689654328838,-0.3035937079531277,1.0,-0.8231523839812119,-0.299875235462485,0.0
2019-08-27,-0.0,-0.016397448742699345,-0.3006280393929767,1.0,-0.820678869040346,-0.3060286894259671,0.0
2019-08-28,-0.0,-0.013716684565068828,-0.3031094405935761,1.0,-0.8233915844967296,-0.3004490871814898,0.0
2019-08-29,-0.0,-0.0060264480554335625,-0.30673888644903136,1.0,-0.8271848924022837,-0.299931683989655,0.0
2019-08-30,-0.0,-0.010265349602944025,-0.31151946542707726,1.0,-0.8078636451675382,-0.29142455936471046,0.0
2019-09-03,-0.0,-0.01674623754937838,-0.3152703390446647,1.0,-0.8116714732326782,-0.27979061144366624,0.0
2019-09-04,-0.0,-0.0,-0.3259993200252562,1.0,-0.8104570401670796,-0.2920005828354947,0.0
2019-09-05,-0.0,-0.0,-0.3188051167748813,1.0,-0.8154133152437251,-0.28849694737862197,0.0
