Date,AIQ,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-12,1.0,-0.4116762951481847,-0.3271570147010474,-0.3499835611291156,-0.1472218308205345,-0.1123479404443192,0.0
2019-02-13,1.0,-0.4102582143108422,-0.3266962170782617,-0.35336194563662376,-0.14496118576889702,-0.10999319871479162,0.0
2019-02-14,1.0,-0.4091527172129226,-0.3273315515543677,-0.35642612650630656,-0.14582454166080555,-0.10568762601397291,0.0
2019-02-15,1.0,-0.4090205823057808,-0.328871489521309,-0.35660368512354074,-0.14482629284073328,-0.10490412114960851,0.0
2019-02-19,1.0,-0.4241857420093993,-0.3180574715331198,-0.35418176716780847,-0.14131730926605718,-0.10042320372232225,0.0
2019-02-20,1.0,-0.4198805760449596,-0.3196112867345744,-0.35340124107247395,-0.14267650158061118,-0.10605315536822386,0.0
2019-02-21,1.0,-0.420730993467419,-0.31695895478704716,-0.35512421269521643,-0.14231192488702615,-0.1062773654264909,0.0
2019-02-22,1.0,-0.4193722057067953,-0.316963554223918,-0.35764612251585876,-0.14175698134406967,-0.10503031296083894,0.0
2019-02-25,1.0,-0.41903246190933136,-0.31663819130760407,-0.35792356121422053,-0.14171367051279052,-0.10515599035738527,0.0
2019-02-26,1.0,-0.42266832391360426,-0.3154710255388007,-0.34975727586126026,-0.14507164466124153,-0.11219249079524402,0.0
2019-02-27,1.0,-0.4233087114550358,-0.31335443780044553,-0.3503341540626099,-0.14540977840309532,-0.11253370852385977,0.0
2019-02-28,1.0,-0.42261416140910474,-0.3121467270211319,-0.35103314023031634,-0.14466308605202052,-0.1149002040481272,0.0
2019-03-01,1.0,-0.42306880292758453,-0.31225222266532177,-0.3496915245490159,-0.1447136925567102,-0.11609467733233245,0.0
2019-03-04,1.0,-0.4212587346996201,-0.3089621535431224,-0.35222529662805424,-0.14303803404774187,-0.11940158514280354,0.0
2019-03-05,1.0,-0.42199038799671784,-0.30875630055093195,-0.3521040909623725,-0.14267963896377917,-0.1188371820419646,0.0
2019-03-06,1.0,-0.4234077963479525,-0.30646257706101593,-0.3534610065399311,-0.14486298961580835,-0.11589039169264667,0.0
2019-03-07,1.0,-0.4268689564749128,-0.29961836529231345,-0.3554821942825033,-0.1467303504951886,-0.11259394535365597,0.0
2019-03-08,1.0,-0.4302281992408978,-0.30005622979241836,-0.3524202239820065,-0.14743920153694767,-0.11276416287896537,0.0
2019-03-11,1.0,-0.4292612038252391,-0.29912807050440654,-0.3534595912244515,-0.14963435214700918,-0.11241327582973935,0.0
2019-03-12,1.0,-0.43352233959955766,-0.3041667646989624,-0.3460696891984095,-0.1542714631908336,-0.11472131378961484,0.0
2019-03-13,1.0,-0.43370347715616625,-0.30503928857102525,-0.34552769020844115,-0.15362537053592434,-0.11471321695760599,0.0
2019-03-14,1.0,-0.43374288000753186,-0.30447676881796354,-0.3450313044296945,-0.15508638139622463,-0.11537918373111142,0.0
2019-03-15,1.0,-0.43335373605160316,-0.30509911012759544,-0.34450774518574323,-0.15511558924619803,-0.11606007815810537,0.0
2019-03-18,1.0,-0.4338503542259985,-0.30595240897215614,-0.34396403605808834,-0.1551298044107609,-0.11474097959375809,0.0
2019-03-19,1.0,-0.43226201119947294,-0.30363277022257773,-0.3480071526045833,-0.1553573949461202,-0.11359465436920615,0.0
2019-03-20,1.0,-0.4352198591582468,-0.29437810593749264,-0.35062059869521184,-0.15516144986928565,-0.11983325090086908,0.0
2019-03-21,1.0,-0.43919030245969165,-0.2932799811698246,-0.3499352712722137,-0.15702012474991175,-0.11434623984935859,0.0
2019-03-22,1.0,-0.44086528265428754,-0.2936588354501967,-0.34769187265829343,-0.15677357023352265,-0.11744468270612908,0.0
2019-03-25,1.0,-0.43643878725253044,-0.27770601911650733,-0.36358939433080484,-0.1541767454968178,-0.11655433174420515,0.0
2019-03-26,1.0,-0.43728702028154454,-0.27240252873022963,-0.3618481351789617,-0.15508448685107282,-0.12352236140161219,0.0
2019-03-27,1.0,-0.44333842000234774,-0.2689752318347224,-0.3611456743749266,-0.15318699377861253,-0.12104707125249443,0.0
2019-03-28,1.0,-0.4437739216192734,-0.26862657618522084,-0.36090825838871016,-0.15368539695212152,-0.12111677272407072,0.0
2019-03-29,1.0,-0.4421121833251156,-0.2642577070273062,-0.36362142236622763,-0.15371792162663472,-0.12420464417365171,0.0
2019-04-01,1.0,-0.4445854483925549,-0.26137431848091747,-0.3622626433540139,-0.15310678699003571,-0.12871310396691107,0.0
2019-04-02,1.0,-0.4465194046721929,-0.26050301431801054,-0.3539939713639789,-0.15665033911077617,-0.13726921627731725,0.0
2019-04-03,1.0,-0.4456900612341027,-0.26064531323598683,-0.354427696655676,-0.15647668393782385,-0.1379180405087141,0.0
2019-04-04,1.0,-0.4478125589289082,-0.2620686403922308,-0.35036771638695074,-0.15338016217235528,-0.1435036771638695,0.0
2019-04-05,1.0,-0.4496087489393797,-0.25876779485245593,-0.3576176110115961,-0.15419062883001794,-0.13674931648911098,0.0
2019-04-08,1.0,-0.4494649507377551,-0.25892141611276104,-0.3575637580728798,-0.15429217932399944,-0.1368029038796964,0.0
2019-04-09,1.0,-0.44995285242809996,-0.257967939651108,-0.3573785950023574,-0.15454974068835453,-0.1375058934464875,0.0
2019-04-10,1.0,-0.4508482563619227,-0.2567860508953817,-0.3587181903864279,-0.15398209236569277,-0.135933081998115,0.0
2019-04-11,1.0,-0.45074106364428945,-0.25693348099625346,-0.35867951648248075,-0.1539857206814487,-0.13595984825278637,0.0
2019-04-12,1.0,-0.4507599858607282,-0.2567220454813244,-0.3578178390479557,-0.15447154471544713,-0.13679745493107104,0.0
2019-04-15,1.0,-0.45103123158515024,-0.25654684737772543,-0.3570536240424278,-0.15606364172068357,-0.13638185032410136,0.0
2019-04-16,1.0,-0.45093369800999716,-0.2574507214939168,-0.35522965198528716,-0.15686598132603982,-0.13736678298594737,0.0
2019-04-17,1.0,-0.4525749096833605,-0.2577507024627517,-0.3455644494817124,-0.15657245401525346,-0.14875681802082596,0.0
2019-04-18,1.0,-0.45892190674162614,-0.24987008078612935,-0.33724665753295224,-0.158477819246941,-0.15765106061321868,0.0
2019-04-22,1.0,-0.45863649248795235,-0.25037796466030426,-0.33719172257393937,-0.15860342058017576,-0.15749314939053197,0.0
2019-04-23,1.0,-0.46143488223760365,-0.24927358200845715,-0.33587678060995485,-0.16075689211216365,-0.15499279487845785,0.0
2019-04-24,1.0,-0.4627409246777817,-0.25361239210121794,-0.3332860352370817,-0.16261085491308974,-0.15260730755587087,0.0
2019-04-25,1.0,-0.46527252081756243,-0.2507806585919758,-0.3306680545041635,-0.16325227100681303,-0.15563493565480696,0.0
2019-04-26,1.0,-0.4655135697891773,-0.2518751626718406,-0.3287509168776471,-0.1621039680098431,-0.15786858481414004,0.0
2019-04-29,1.0,-0.46717991235342887,-0.24072012317896482,-0.32279995262347505,-0.16508350112519246,-0.17301906905128506,0.0
2019-04-30,1.0,-0.4661830595263495,-0.24351041888912597,-0.31972595595382025,-0.16618068890311263,-0.17504681980892778,0.0
2019-05-01,1.0,-0.46746319607424797,-0.24400824976886423,-0.31837470070881635,-0.16634663252969206,-0.17443045776734706,0.0
2019-05-02,1.0,-0.4702022833862333,-0.24153204794163627,-0.3180396987067128,-0.16192145530342508,-0.176986119664598,0.0
2019-05-03,1.0,-0.47213339965418416,-0.23596011274544637,-0.3186006300480826,-0.16393093157109356,-0.1779767403301831,0.0
2019-05-06,1.0,-0.4752873291396679,-0.23636664617130965,-0.3198931088303457,-0.16170836683535922,-0.17159343517949202,0.0
2019-05-07,1.0,-0.4746709591894707,-0.23279045544929458,-0.32167881829372225,-0.16257930120253766,-0.17550421361613483,0.0
2019-05-08,1.0,-0.4644325609031491,-0.23667260843731433,-0.3196672608437314,-0.17775401069518715,-0.17818181818181816,0.0
2019-05-09,1.0,-0.4663163151261503,-0.23370508643854185,-0.32135638361115737,-0.18400589732004852,-0.172544170451573,0.0
2019-05-10,1.0,-0.4653707977445219,-0.23313744617068352,-0.3204063667293188,-0.1862196949870334,-0.1740620018557731,0.0
2019-05-13,1.0,-0.47118289289027376,-0.2334387859470517,-0.31504959444351943,-0.18405841916224638,-0.1749006921814419,0.0
2019-05-14,1.0,-0.46258681381409955,-0.23123394539054326,-0.32130625059461515,-0.18716106935591284,-0.1761725811055085,0.0
2019-05-15,1.0,-0.45732520480091443,-0.23433034863783578,-0.3232520480091446,-0.1916079253191084,-0.1749142693846447,0.0
2019-05-16,1.0,-0.4561683668605206,-0.234698255315092,-0.32579368862617986,-0.192582705691677,-0.1742063113738202,0.0
2019-05-17,1.0,-0.4553405462084743,-0.23449787903341118,-0.32560411801153427,-0.18998141175349126,-0.17766074067013013,0.0
2019-05-20,1.0,-0.4575141539858102,-0.24461909653376654,-0.31511430687274555,-0.1946680681302406,-0.1769905162322926,0.0
2019-05-21,1.0,-0.46497393965476014,-0.2427915650552288,-0.3083249653325682,-0.19774781236551428,-0.17699517046812985,0.0
2019-05-22,1.0,-0.4632734578679232,-0.24164653543495418,-0.31060298021956995,-0.19847401277236956,-0.1778325240976823,0.0
2019-05-23,1.0,-0.4624491748385553,-0.23944032528103323,-0.3083951207845013,-0.20169815833532648,-0.17976560631427888,0.0
2019-05-24,1.0,-0.4669094742895481,-0.24658551780323,-0.3005223558729094,-0.204892893084775,-0.17721761633200747,0.0
2019-05-28,1.0,-0.4675418004120155,-0.24318497580606524,-0.30218464044459353,-0.20526517510659706,-0.17726249221482296,0.0
2019-05-29,1.0,-0.47811431713322655,-0.24768712199086798,-0.2998254882742464,-0.2004494274581052,-0.16451913652554326,0.0
2019-05-30,1.0,-0.4806201550387597,-0.2489951191501579,-0.29579385587137524,-0.2036080007656235,-0.16358024691358025,0.0
2019-05-31,1.0,-0.480187595712098,-0.2469132848392037,-0.29797568912710565,-0.20475210566615618,-0.16297377488514547,0.0
2019-06-03,1.0,-0.48114446753122686,-0.24876406104463708,-0.3021422941892957,-0.20207303384203865,-0.15414009696448616,0.0
2019-06-04,1.0,-0.5128303057790085,-0.2422600434440121,-0.2965889289380087,-0.206024872890459,-0.1293056119160719,0.0
2019-06-05,1.0,-0.5114056205754057,-0.24248563869091602,-0.29850070316783067,-0.20711272137868567,-0.12413891735990275,0.0
2019-06-06,1.0,-0.5110459712590263,-0.24644312575963395,-0.2967040823621935,-0.20304568527918782,-0.1259264555182193,0.0
2019-06-07,1.0,-0.5087455914593462,-0.250047659898961,-0.29587265274997615,-0.20276904012963493,-0.1255361738633114,0.0
2019-06-10,1.0,-0.5118252908640092,-0.24859336257867634,-0.2935103948121305,-0.2057743658210948,-0.12445164981880603,0.0
2019-06-11,1.0,-0.5194396798170383,-0.24823708785972937,-0.28456737183152275,-0.20409281494187154,-0.12597674861825806,0.0
2019-06-12,1.0,-0.5173975214489991,-0.2503813155386082,-0.2879647283126788,-0.20467111534795043,-0.12280743565300287,0.0
2019-06-13,1.0,-0.5169679216975066,-0.24371889214355458,-0.2833226167512086,-0.20849705889357242,-0.1289800195279941,0.0
2019-06-14,1.0,-0.5168074223861068,-0.24108481027714998,-0.2818365647674557,-0.20989651480908766,-0.12932080409182822,0.0
2019-06-17,1.0,-0.5167237605861642,-0.2409601294128842,-0.2817584927205253,-0.20955847368921876,-0.1299362451232277,0.0
2019-06-18,1.0,-0.5183044315992293,-0.2433454649254264,-0.2817859606555817,-0.20657008967863175,-0.12873760079925783,0.0
2019-06-19,1.0,-0.5247517679834274,-0.23134985832321356,-0.28382979736647856,-0.20191918470366932,-0.139271852751387,0.0
2019-06-20,1.0,-0.5249630794149873,-0.23221856986327472,-0.28278786146443713,-0.20239626506598066,-0.13960745081225287,0.0
2019-06-21,1.0,-0.5239116959900825,-0.2307013779621418,-0.2836980880179278,-0.20650359986649502,-0.13917894435703046,0.0
2019-06-24,1.0,-0.5187386613195837,-0.23173875680320824,-0.28929151150577675,-0.20390528024443808,-0.14341640408669912,0.0
2019-06-25,1.0,-0.5159596056055578,-0.2259889703249218,-0.2926444959056509,-0.20829851743977842,-0.1444839687731277,0.0
2019-06-26,1.0,-0.5199177466405241,-0.22411649371144374,-0.29190378269810147,-0.21431304098321458,-0.14083496724212138,0.0
2019-06-27,1.0,-0.5271217668030531,-0.21919938745722967,-0.2795204938626085,-0.20845596152465723,-0.15842365946450362,0.0
2019-06-28,1.0,-0.5280847806325056,-0.21475049040715755,-0.2801779819147409,-0.210803310846371,-0.1584134730395675,0.0
2019-07-01,1.0,-0.5330655573088509,-0.21230813369674364,-0.27894132836035,-0.21120833931047672,-0.15535791134700902,0.0
2019-07-02,1.0,-0.5342223496797629,-0.2142959564095211,-0.2786301500812542,-0.20870375681101236,-0.15397667527005068,0.0
2019-07-03,1.0,-0.5339021533902153,-0.21402452140245215,-0.2791281279128128,-0.2088382208838221,-0.15408331540833153,0.0
2019-07-05,1.0,-0.5342217127573196,-0.21853656206715383,-0.2756125519415389,-0.2062377609017529,-0.15350814347805322,0.0
2019-07-08,1.0,-0.5340067822515164,-0.21996943210584133,-0.2745856617471462,-0.2059989492286383,-0.1535559058126761,0.0
2019-07-09,1.0,-0.5342056878148953,-0.21968050813056664,-0.27464839179541056,-0.2055445449986867,-0.15375247737529552,0.0
2019-07-10,1.0,-0.5387223880597015,-0.21182089552238806,-0.2710686567164179,-0.21217910447761193,-0.15429253731343284,0.0
2019-07-11,1.0,-0.5377471110686659,-0.21270652277719418,-0.270628402253844,-0.2117753796199026,-0.15466526597268648,0.0
2019-07-12,1.0,-0.5305444728480302,-0.21133860525121245,-0.2732398404090116,-0.21296318417469,-0.16097665862340826,0.0
2019-07-15,1.0,-0.5313536867734466,-0.20571455851812953,-0.27133411309765354,-0.22077674074427708,-0.15785453417038645,0.0
2019-07-16,1.0,-0.5257618786244421,-0.20199031095625614,-0.2646111256950576,-0.22532992864472712,-0.16874686776603107,0.0
2019-07-17,1.0,-0.5290479715370472,-0.2048520738317534,-0.26235105900331906,-0.22579335705246067,-0.1657871486902744,0.0
2019-07-18,1.0,-0.5355149549205743,-0.20519486714687782,-0.26441826074512237,-0.21945809283022466,-0.16054476935553116,0.0
2019-07-19,1.0,-0.5462850327966607,-0.2055098389982111,-0.25934406678592725,-0.21831842576028623,-0.15575432319618365,0.0
2019-07-22,1.0,-0.5445979150265989,-0.2027958682220473,-0.2564708127579379,-0.21663207614685465,-0.16505641833058995,0.0
2019-07-23,1.0,-0.5454003244584408,-0.20388395839297643,-0.25694245634125396,-0.2159318637274549,-0.16361294016604638,0.0
2019-07-24,1.0,-0.5464947200305118,-0.2042859526590546,-0.2582060022407094,-0.21363018759981886,-0.1611165407260852,0.0
2019-07-25,1.0,-0.5465878483064381,-0.20415703287011655,-0.2584320549185994,-0.2132147879770219,-0.16122804090291518,0.0
2019-07-26,1.0,-0.5470600853254522,-0.20220702147436662,-0.25816907786543364,-0.21393331267726484,-0.16202302357175202,0.0
2019-07-29,1.0,-0.5465537801097067,-0.20367278797996663,-0.2577867875029812,-0.21593131409492008,-0.16100643930360123,0.0
2019-07-30,1.0,-0.5436126291673626,-0.20642913395222298,-0.25874042431329497,-0.21733527432403407,-0.16034651456936258,0.0
2019-07-31,1.0,-0.5449116101290014,-0.2000716674629718,-0.25910176779741995,-0.21923076923076923,-0.16559961777353083,0.0
2019-08-01,1.0,-0.5448877209746774,-0.20004777830864784,-0.25905398948877206,-0.21932632584806497,-0.16562350692785474,0.0
2019-08-02,1.0,-0.5430066421369523,-0.19852343861996463,-0.26200602092989916,-0.21706407989678406,-0.16863382233478283,0.0
2019-08-05,1.0,-0.5434928390094361,-0.2000526895626766,-0.2644297552330315,-0.21494946591943284,-0.17207932174162952,0.0
2019-08-06,1.0,-0.5369459304547192,-0.2009696217042415,-0.2665743217424532,-0.21035536874283534,-0.17338555598012992,0.0
2019-08-07,1.0,-0.537792083929423,-0.20433953266571292,-0.2609442060085837,-0.20512637100619932,-0.1761802575107296,0.0
2019-08-08,1.0,-0.540324695449019,-0.2052351777242711,-0.26209264071328103,-0.20277969819057381,-0.17352850025031585,0.0
2019-08-09,1.0,-0.5394492794977885,-0.2012174822846816,-0.2597137014314928,-0.19669948161887096,-0.18079136348504302,0.0
2019-08-12,1.0,-0.5411077609743359,-0.19959165261983336,-0.25934806865933857,-0.19804847938083142,-0.17601671375323474,0.0
2019-08-13,1.0,-0.5454545454545454,-0.19865759077864478,-0.25785641439176527,-0.19486279439318832,-0.1748926784147238,0.0
2019-08-14,1.0,-0.5432692307692308,-0.20175729442970822,-0.2591890867752937,-0.1911708980674498,-0.17293482379689276,0.0
2019-08-15,1.0,-0.5416794541891923,-0.2060010859557591,-0.260629382185604,-0.18758705351873273,-0.16485280577917324,0.0
2019-08-16,1.0,-0.5420461516681611,-0.20926336652352417,-0.2588362984285782,-0.18465386248879243,-0.16469255816148365,0.0
2019-08-19,1.0,-0.54482043547931,-0.20935055141860684,-0.2594730888867942,-0.18168536148553116,-0.1611367706664153,0.0
2019-08-20,1.0,-0.5459128386336867,-0.21038869257950532,-0.25787985865724383,-0.18169611307420497,-0.15983510011778562,0.0
2019-08-21,1.0,-0.5487377361598005,-0.21302025739359573,-0.24793543985130462,-0.1849516504717314,-0.1581300143519281,0.0
2019-08-22,1.0,-0.5464545091310786,-0.2125414247773051,-0.25247373492843206,-0.18610007756128516,-0.15277222835922627,0.0
2019-08-23,1.0,-0.546285633710136,-0.20974830203755493,-0.253836572583488,-0.18448450095179902,-0.1557425207398181,0.0
2019-08-26,1.0,-0.5484287357131122,-0.20852402074679058,-0.25299819287005093,-0.18242624797577975,-0.15454481447581497,0.0
2019-08-27,1.0,-0.5502732368600042,-0.20735511410277457,-0.2517531721274949,-0.18035978141051198,-0.15566292187536646,0.0
2019-08-28,1.0,-0.5540477194956172,-0.2016125251957062,-0.25521492523320677,-0.18246378849669528,-0.1504476632447382,0.0
2019-08-29,1.0,-0.5616656517869689,-0.1958171342920043,-0.2566162349524568,-0.18384936062579044,-0.1440816900088997,0.0
2019-08-30,1.0,-0.5645312353657395,-0.19399175798445253,-0.25496394118197996,-0.18455558677531142,-0.14343916830570386,0.0
2019-09-03,1.0,-0.5597649207427006,-0.1905687325856377,-0.2528741014774403,-0.1878058488843101,-0.15041326184176637,0.0
2019-09-04,1.0,-0.561848790653024,-0.19197358870495676,-0.2523824018356786,-0.18626050715305906,-0.14898499145379196,0.0
2019-09-05,1.0,-0.561999344170141,-0.1894879842600834,-0.25099545603597695,-0.18735653721834453,-0.1524335972267766,0.0
2019-09-06,1.0,-0.5607872504738948,-0.1883410170602139,-0.2541246401909621,-0.1899089653881257,-0.14703610961596966,0.0
2019-09-09,1.0,-0.5614425124616789,-0.18845802812946105,-0.25360979148627455,-0.18939411668343825,-0.14729353396831338,0.0
2019-09-10,1.0,-0.5624166413178275,-0.18770620305590002,-0.2561948662751246,-0.18878255375903782,-0.14481596742869177,0.0
2019-09-11,1.0,-0.5621387621387621,-0.185000585000585,-0.2576342576342576,-0.1903825903825904,-0.14484614484614483,0.0
2019-09-12,1.0,-0.5611958454196687,-0.1767334144287452,-0.2605034153644615,-0.19430148778890238,-0.14653317114250958,0.0
2019-09-13,1.0,-0.5635746870979061,-0.17524856708386946,-0.26110656217101413,-0.19422154637969352,-0.14528014972511405,0.0
2019-09-16,1.0,-0.5620350877192983,-0.17672514619883042,-0.26311111111111113,-0.19223391812865498,-0.14505263157894738,0.0
2019-09-17,1.0,-0.5621813759880268,-0.18177353725270098,-0.2618446284084,-0.19164211215565222,-0.14108320471446611,0.0
2019-09-18,1.0,-0.5618250666168014,-0.17105324669253424,-0.25447618157168905,-0.19711560936842598,-0.15298490019166938,0.0
2019-09-19,1.0,-0.5625365215155552,-0.17067526821401025,-0.252904190916953,-0.19830306430124114,-0.15298132435780565,0.0
2019-09-20,1.0,-0.5588613363872205,-0.16656928506322013,-0.251571739079627,-0.2038703344473789,-0.1562857877392666,0.0
2019-09-23,1.0,-0.5604516340174857,-0.1673056243863668,-0.25347141053812705,-0.19989246809107486,-0.15652905699191175,0.0
2019-09-24,1.0,-0.5584124164368193,-0.1660277686877659,-0.24751063531391707,-0.20618484409331028,-0.1592959655930064,0.0
2019-09-25,1.0,-0.5638740761530545,-0.1696603985405557,-0.2452521283562541,-0.2030358312283656,-0.15705398072785107,0.0
2019-09-26,1.0,-0.586540483701367,-0.1673793667484519,-0.23876621100595866,-0.1910036219184484,-0.15303189624956187,0.0
2019-09-27,1.0,-0.5603158562665977,-0.15736410425136896,-0.2486428051044629,-0.21858475711499142,-0.16519000728537522,0.0
2019-09-30,1.0,-0.5614803305318172,-0.1685382677684394,-0.25058266826753306,-0.21517527132330438,-0.1584622266167573,0.0
2019-10-01,1.0,-0.5658797726575949,-0.16152159045350564,-0.25224630332759473,-0.21545645355281465,-0.16324316675706907,0.0
2019-10-02,1.0,-0.5707941607218784,-0.16776113761988,-0.26049983464827325,-0.20961874616147777,-0.15349364576935795,0.0
2019-10-03,1.0,-0.57673541543901,-0.17666470241602827,-0.257183264584561,-0.20101355332940482,-0.14550383028874483,0.0
2019-10-04,1.0,-0.5740945828129786,-0.17469780155046066,-0.25634440019793114,-0.20483517519262942,-0.1463512335351917,0.0
2019-10-07,1.0,-0.5770416205914877,-0.17457591228854433,-0.2494882714161353,-0.203750323506576,-0.147918970425617,0.0
2019-10-08,1.0,-0.5750688219100727,-0.17580762805581043,-0.24157078656972777,-0.2125832333356862,-0.1478553445801275,0.0
2019-10-09,1.0,-0.5780049347902714,-0.17816942779931852,-0.24084126424626953,-0.20939960051697804,-0.14350840089296205,0.0
2019-10-10,1.0,-0.5770939531403452,-0.1774306692232147,-0.23207688350558858,-0.21453958752279847,-0.13714165458541833,0.0
2019-10-11,1.0,-0.5773379190940783,-0.1823307830888374,-0.24051847172504154,-0.20724830958564378,-0.13223836597178354,0.0
2019-10-14,1.0,-0.575793101831227,-0.1804028230439166,-0.24401510000234472,-0.21067316935918778,-0.13383666674482403,0.0
2019-10-15,1.0,-0.554826660441228,-0.17663125948406677,-0.22941519785222364,-0.21982024045756973,-0.15384615384615385,0.0
2019-10-16,1.0,-0.5531756031546036,-0.17688646227075458,-0.23225535489290214,-0.21942227822110225,-0.1515703019272948,0.0
2019-10-17,1.0,-0.5407448763579688,-0.1890106311210366,-0.22164840533184454,-0.22660339172307908,-0.14827738618652153,0.0
2019-10-18,1.0,-0.5399548427643677,-0.18265403505504993,-0.22452922418007032,-0.2255766858313354,-0.15500104746165125,0.0
2019-10-21,1.0,-0.5448425270219903,-0.18095415579575103,-0.2239796869176295,-0.2261228102869922,-0.1535827431979128,0.0
2019-10-22,1.0,-0.5319943079758322,-0.17631278139361278,-0.22959386007884852,-0.23306972729605524,-0.16184944129516876,0.0
2019-10-23,1.0,-0.5394349754844735,-0.17499416296988093,-0.23427504085921083,-0.2338781228111137,-0.1522297455054868,0.0
2019-10-24,1.0,-0.5385369955156951,-0.1749112481315396,-0.23626681614349776,-0.2329970104633782,-0.15284005979073242,0.0
2019-10-25,1.0,-0.5379265275638332,-0.17467208140783272,-0.241352751715446,-0.22996312374550718,-0.15002567334173553,0.0
2019-10-28,1.0,-0.5357142857142857,-0.17565168644305335,-0.24357656731757452,-0.22750630664299729,-0.15332149864523967,0.0
2019-10-29,1.0,-0.532412277625827,-0.17605255160483438,-0.24641746733057485,-0.22844051710031094,-0.15435865067676557,0.0
2019-10-30,1.0,-0.5350592303558495,-0.17460688333839577,-0.244234678380336,-0.22729503025771633,-0.1552840019626627,0.0
2019-10-31,1.0,-0.5352946683518233,-0.16938164115526846,-0.25172026400786407,-0.2262790806534663,-0.15781959462622291,0.0
2019-11-01,1.0,-0.5350546595191835,-0.16962007537629625,-0.25241695732578007,-0.2253095812167888,-0.1585009012383249,0.0
2019-11-04,1.0,-0.5361922141119222,-0.16900617630544637,-0.24747332959011792,-0.230628860190904,-0.15620905858132136,0.0
2019-11-05,1.0,-0.5181107127892359,-0.1555240001862284,-0.19644769309558174,-0.26563154709250897,-0.19211788258298804,0.0
2019-11-06,1.0,-0.5070462166154711,-0.15030365559124909,-0.21391891575022862,-0.2704527868314301,-0.20310924566792507,0.0
2019-11-07,1.0,-0.5080973554879475,-0.136625321787971,-0.21076527030189562,-0.27758015445822604,-0.20718464778843904,0.0
2019-11-08,1.0,-0.5073445004099801,-0.13049080473234156,-0.21140916012650815,-0.28129319433056105,-0.21218226543282181,0.0
2019-11-11,1.0,-0.5054640964307491,-0.12994231039819895,-0.21603114300454948,-0.28009943248440505,-0.21354533089442335,0.0
2019-11-12,1.0,-0.5071644661241528,-0.12025984381229332,-0.2174902089538238,-0.28254496845758775,-0.2177247250299008,0.0
2019-11-13,1.0,-0.5087216809484681,-0.12031928630120906,-0.22127010212466253,-0.28005634464138984,-0.2173259772273741,0.0
2019-11-14,1.0,-0.5078668044335901,-0.11962239338718768,-0.2215620890475296,-0.2778508359947398,-0.2213742250610558,0.0
2019-11-15,1.0,-0.5038189466757538,-0.12032619679913516,-0.2274212121924279,-0.2757161993842683,-0.22283847618152336,0.0
2019-11-18,1.0,-0.502677816405149,-0.12104199943624919,-0.227074133233111,-0.27496946349713425,-0.22319834633092173,0.0
