Date,IHRT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-07,1.0,-0.6029070837166514,-0.9070101195952163,-0.2845630174793008,-0.6430542778288868,-0.2423183072677093,0.0
2020-04-08,1.0,-0.6289687137891078,-0.9346465816917728,-0.2837775202780996,-0.7004248744689069,-0.3147161066048667,0.0
2020-04-09,1.0,-0.6320299112011217,-0.9506932544009972,-0.2831827387443527,-0.7090668328400063,-0.3197149088643091,0.0
2020-04-13,1.0,-0.623281393217232,-1.0440760371418325,-0.27748774558641853,-0.7278523891125015,-0.3124377316383055,0.0
2020-04-14,1.0,-0.621139573856835,-1.0524698747107173,-0.27184582236054583,-0.7295108131833054,-0.31517835767297103,0.0
2020-04-15,1.0,-0.6057417407878017,-1.062380876747141,-0.2552414231257942,-0.7264135959339263,-0.321037166454892,0.0
2020-04-16,1.0,-0.6216505470112573,-1.0444743935309972,-0.26581576026637066,-0.7302600285397178,-0.30160932297447285,0.0
2020-04-17,1.0,-0.6144568753471396,-1.0565738316273903,-0.25382845354280725,-0.732325636753154,-0.31012457351424266,0.0
2020-04-20,1.0,-0.6239664517149979,-1.040115520037979,-0.2615025517268664,-0.7295960754836412,-0.3009850852553705,0.0
2020-04-21,1.0,-0.6244070208728653,-1.045185009487666,-0.2583017077798861,-0.7299177735610373,-0.2954222011385199,0.0
2020-04-22,1.0,-0.6323558588944883,-1.0493234395460498,-0.2591960636482679,-0.7369152017777072,-0.29030594024046663,0.0
2020-04-23,1.0,-0.6205804331472462,-1.0612899394227342,-0.24999010175396918,-0.7337767747555133,-0.29370075622599673,0.0
2020-04-24,1.0,-0.6229995246395182,-1.0566867374425606,-0.2529313896371415,-0.7356203454286168,-0.29305973696720017,0.0
2020-04-27,1.0,-0.6308172077402846,-1.0515352630737247,-0.2659923236846314,-0.7541979849672157,-0.29549816088277625,0.0
2020-04-28,1.0,-0.6324304144024557,-1.1448956734558429,-0.280001659269092,-0.7790683204048616,-0.3118181441075206,0.0
2020-04-29,1.0,-0.6208399037264503,-1.1570669765125738,-0.27159930284670925,-0.7757490248153374,-0.3245082579467176,0.0
2020-04-30,1.0,-0.6200710920062825,-1.1395800611721916,-0.27473753823261965,-0.782177399355212,-0.31664875588989005,0.0
2020-05-01,1.0,-0.6150314361350099,-1.149073461283918,-0.27229483785572467,-0.7811879549966909,-0.3187458636664461,0.0
2020-05-04,1.0,-0.6174070716228468,-1.1427511744828154,-0.273427841424215,-0.7875628451331081,-0.2998021923679222,0.0
2020-05-05,1.0,-0.615559036939314,-1.141531992084433,-0.26566622691292874,-0.7924224934036939,-0.30747031662269125,0.0
2020-05-06,1.0,-0.6132168754119974,-1.14160349373764,-0.26186552406064606,-0.7924769281476599,-0.3108520105471325,0.0
2020-05-07,1.0,-0.6168205043678918,-1.1415032141091148,-0.2642162518542937,-0.7910829075325532,-0.30702983352563046,0.0
2020-05-08,1.0,-0.619609623241035,-1.1445549457351545,-0.26199810176206,-0.794247513720959,-0.3061940329303017,0.0
2020-05-11,1.0,-0.6378577032663005,-1.1168600569847627,-0.2794730974109097,-0.8078622455299996,-0.28727753231201225,0.0
2020-05-12,1.0,-0.6329140114210047,-1.1212033435405115,-0.26537283787138954,-0.814491434246462,-0.3040635603740793,0.0
2020-05-13,1.0,-0.6338563170933113,-1.1101568951279934,-0.26585466556564824,-0.8199009083402148,-0.299009083402147,0.0
2020-05-14,1.0,-0.6359101216244073,-1.109503195217481,-0.2664605236033808,-0.8236239950525666,-0.2873634302205731,0.0
2020-05-15,1.0,-0.6433086584047243,-1.0970223737835816,-0.2673625551027198,-0.8393911669300507,-0.3115694918073692,0.0
2020-05-18,1.0,-0.6426373991851667,-1.0912114409245863,-0.2643635154236301,-0.8404007649455392,-0.3186995925833541,0.0
2020-05-19,1.0,-0.6564119573780007,-1.0601600398026452,-0.2961980181599569,-0.8437331564326879,-0.2896057050458145,0.0
2020-05-20,1.0,-0.6581979442970822,-1.0574850795755968,-0.29720656498673736,-0.8438328912466844,-0.28779840848806365,0.0
2020-05-21,1.0,-0.6590165292679896,-1.0429180993413147,-0.30937487054144747,-0.8466382203073864,-0.28476738887277847,0.0
2020-05-22,1.0,-0.6593292708203788,-1.0518177672760436,-0.3065124569912532,-0.8462877751523442,-0.2814741118434689,0.0
2020-05-26,1.0,-0.6596671784869486,-1.0483462671701873,-0.3058057019546002,-0.8490683487571068,-0.28704818027140305,0.0
2020-05-27,1.0,-0.646295432376267,-1.0870690020781204,-0.263412358454557,-0.883285974808092,-0.36099919419822724,0.0
2020-05-28,1.0,-0.6418043579832647,-1.09310623115151,-0.2594401732999193,-0.8839145393535234,-0.3692392643248524,0.0
2020-05-29,1.0,-0.6325894952425652,-1.1143491061142639,-0.2500320006826812,-0.8792507573494902,-0.39057899901864573,0.0
2020-06-01,1.0,-0.6438020788592045,-1.1040718151361566,-0.2757495060561807,-0.8883257452108926,-0.38321450047246797,0.0
2020-06-02,1.0,-0.6440758090162878,-1.100090248828914,-0.276677124070652,-0.8915724784047445,-0.38514762129872365,0.0
2020-06-03,1.0,-0.6440481306403094,-1.1000429737859905,-0.2772668672110013,-0.8912333476579286,-0.38474430597335624,0.0
2020-06-04,1.0,-0.648177839407202,-1.1179529401568662,-0.2580058066473112,-0.9084369718767604,-0.4007453308488972,0.0
2020-06-05,1.0,-0.6537260345276309,-1.1192851565888782,-0.2626008501778433,-0.9096469159364969,-0.3924264769671207,0.0
2020-06-08,1.0,-0.6549402823018458,-1.1254723127035828,-0.25663409337676435,-0.9142671009771987,-0.3918349619978284,0.0
2020-06-09,1.0,-0.6533833275200558,-1.1302319497732822,-0.25732472968259507,-0.918337983955354,-0.40068015347052666,0.0
2020-06-10,1.0,-0.6464337254558972,-1.1407268115625138,-0.24550662526785325,-0.9260506406612148,-0.4143962915992478,0.0
2020-06-11,1.0,-0.6419855674611853,-1.1470369560463591,-0.23721845615569648,-0.9266564618412422,-0.4206429040017494,0.0
2020-06-12,1.0,-0.6343422132032295,-1.1132507231984803,-0.2571996027805362,-0.9101075083113855,-0.40270281939467206,0.0
2020-06-15,1.0,-0.6343222351772682,-1.1156885606943905,-0.25486893811806366,-0.9113443019389386,-0.4021678110290625,0.0
2020-06-16,1.0,-0.6342296385958845,-1.121736123119488,-0.25708974580667476,-0.911334947259208,-0.39862528099602285,0.0
2020-06-17,1.0,-0.6367106176266483,-1.1103834142956281,-0.2673056904927134,-0.9197605829285219,-0.4031488549618321,0.0
2020-06-18,1.0,-0.6444396177237186,-1.101172893136403,-0.2764552562988706,-0.9238488271068637,-0.39808861859252825,0.0
2020-06-19,1.0,-0.644629895249272,-1.10257747642022,-0.277263441561264,-0.9236319381057939,-0.3983570217759812,0.0
2020-06-22,1.0,-0.6437861585975901,-1.1022228022097524,-0.2870068293531689,-0.9203967114707033,-0.39653747444429943,0.0
2020-06-23,1.0,-0.6285429487735112,-1.095432088064488,-0.2813556383808616,-0.914622518852388,-0.41392909768570685,0.0
2020-06-24,1.0,-0.6439968611038451,-1.0969570145609906,-0.2833289737553405,-0.9286337082570407,-0.40670503095300375,0.0
2020-06-25,1.0,-0.6410568399096125,-1.0912567356162004,-0.2895445854336868,-0.9273857118025378,-0.39631496610464106,0.0
2020-06-26,1.0,-0.6401493768726388,-1.0901037821876765,-0.28742020930131573,-0.9270050805506101,-0.3976290763819532,0.0
2020-06-29,1.0,-0.6405001736714138,-1.0925668634942687,-0.2843869399096909,-0.9299670024313997,-0.39436436262591174,0.0
2020-06-30,1.0,-0.6739893010611243,-1.0494606682451986,-0.32180128036481626,-0.9506270279750942,-0.38897658510918176,0.0
2020-07-01,1.0,-0.6659953592224509,-1.0503042773959108,-0.3150912832187733,-0.9564379843264305,-0.3902631233308524,0.0
2020-07-02,1.0,-0.6530254567760593,-1.0617797835516802,-0.308329316917145,-0.9513648512465496,-0.40708933970117867,0.0
2020-07-06,1.0,-0.6730335588274307,-1.066100720696821,-0.3147632311977716,-0.9679886810806031,-0.39952248308794264,0.0
2020-07-07,1.0,-0.6651653640658807,-1.0740936989446725,-0.3077670331611251,-0.9682518655892612,-0.4003179229036959,0.0
2020-07-08,1.0,-0.6603707128076433,-1.0825958702064897,-0.30379078061022324,-0.9571170695196584,-0.39889050323603226,0.0
2020-07-09,1.0,-0.6576295057435853,-1.0841952378856565,-0.3013951850710796,-0.955943840499978,-0.40205096606663443,0.0
2020-07-10,1.0,-0.6561732725359523,-1.0972465801473166,-0.2902928796913364,-0.9476499473868818,-0.3930199929849176,0.0
2020-07-13,1.0,-0.6728430296377607,-1.0934357848518113,-0.2967288693743139,-0.9519209659714599,-0.3758507135016465,0.0
2020-07-14,1.0,-0.6573184112354619,-1.0847048496818084,-0.28325652841781873,-0.9662497256967303,-0.39732280008777704,0.0
2020-07-15,1.0,-0.6551678793723151,-1.0778907688261592,-0.28815639519593234,-0.9621285175769264,-0.39992986762514243,0.0
2020-07-16,1.0,-0.6615667879531804,-1.0624698610319583,-0.2905615711718031,-0.9667704177808951,-0.4025250975406602,0.0
2020-07-17,1.0,-0.6881118244319993,-1.0480353321495242,-0.3439420844146974,-1.0351044939215954,-0.4379183171697856,0.0
2020-07-20,1.0,-0.7009431370753595,-1.0451423862283673,-0.358117388517535,-1.0371302994231297,-0.4370021060342459,0.0
2020-07-21,1.0,-0.6840058559795041,-1.0500045749839875,-0.35195351816268644,-1.0411748558880045,-0.4477994327019855,0.0
2020-07-22,1.0,-0.7119244935543277,-1.034852670349908,-0.3747697974217311,-1.0466390423572745,-0.43591160220994474,0.0
2020-07-23,1.0,-0.7157092345134776,-1.040868806539009,-0.3701611792257887,-1.0416035266565644,-0.42361206777793087,0.0
2020-07-24,1.0,-0.6978951712752784,-1.0517723666712524,-0.3593341587563626,-1.0373733204934195,-0.43926262209382305,0.0
2020-07-27,1.0,-0.6965144506022993,-1.051573306462694,-0.35812760500160307,-1.03453487839509,-0.43947235835661613,0.0
2020-07-28,1.0,-0.6973666132356309,-1.0440577055186628,-0.35204946187313946,-1.0394779024501948,-0.44685138539042824,0.0
2020-07-29,1.0,-0.6969960619104314,-1.0285740452422383,-0.3455444637787343,-1.0370913087279054,-0.4709680373660592,0.0
2020-07-30,1.0,-0.698904021644426,-1.012243774934654,-0.35020864859907364,-1.042417572339157,-0.4819094786077865,0.0
2020-07-31,1.0,-0.7050151556902728,-1.0206668503720033,-0.3510149719849362,-1.0392670157068062,-0.47666942224671627,0.0
2020-08-03,1.0,-0.7006290463290326,-1.0218100004591577,-0.3496028284126911,-1.0375591165801918,-0.48193213646172917,0.0
2020-08-04,1.0,-0.7044722554522868,-1.0259961350878808,-0.3529953068924266,-1.0377749148799116,-0.4798932548081347,0.0
2020-08-05,1.0,-0.7042350669057802,-1.025152894652136,-0.3517266749436704,-1.0347174322895112,-0.48250333379316684,0.0
2020-08-06,1.0,-0.7124763093422086,-0.9998613229787824,-0.36948181019738363,-1.0445153238108444,-0.49623260759025567,0.0
2020-08-07,1.0,-0.7091398598152532,-1.0079376131458013,-0.3791022605950889,-1.0347676739544167,-0.5109316251218493,0.0
2020-08-10,1.0,-0.7146840148698884,-1.0053438661710037,-0.38368959107806694,-1.0363382899628253,-0.5067843866171003,0.0
2020-08-11,1.0,-0.7042312721838222,-1.0128432654586212,-0.37011955912572386,-1.0453951055482906,-0.537642443489632,0.0
2020-08-12,1.0,-0.6995252197621398,-1.0171578996850468,-0.3518544634043153,-1.0677854557420203,-0.5644713956658676,0.0
2020-08-13,1.0,-0.692676281298445,-1.026635975008221,-0.33457039507680747,-1.0679757598534316,-0.5757974350542584,0.0
2020-08-14,1.0,-0.6903620122237893,-1.026093088857546,-0.3321109543958627,-1.071603196991067,-0.581288199341796,0.0
2020-08-17,1.0,-0.6932587438886799,-1.033189168860474,-0.33043437382474616,-1.0683997743512599,-0.5757333584054156,0.0
2020-08-18,1.0,-0.6916639240208754,-1.0295735577601204,-0.32892942780572665,-1.0696318585735107,-0.5819267478489821,0.0
2020-08-19,1.0,-0.6921197312156384,-1.0329401813824537,-0.3204736619519759,-1.0637188102062873,-0.5897749165922654,0.0
2020-08-20,1.0,-0.6913638286869446,-1.0363875699308918,-0.3199191387334869,-1.0629965680974096,-0.590616332095341,0.0
2020-08-21,1.0,-0.6809131560367145,-1.042504118616145,-0.30840197693574956,-1.0668392562955988,-0.6083784419863497,0.0
2020-08-24,1.0,-0.6803263227388475,-1.0530038668301425,-0.3072243704611902,-1.0674809016316136,-0.6076110534754314,0.0
2020-08-25,1.0,-0.6809847840468765,-1.0536811265475854,-0.298932048010585,-1.0749456573102731,-0.6169549191947832,0.0
2020-08-26,1.0,-0.6866654039208259,-1.0537456198503645,-0.3045269438393787,-1.0787953404678472,-0.6114688890993465,0.0
2020-08-27,1.0,-0.6862540840001895,-1.053837776409868,-0.30498603153558407,-1.0783181021828685,-0.6116766892371798,0.0
2020-08-28,1.0,-0.6870265151515151,-1.0548295454545455,-0.30506628787878787,-1.0775568181818183,-0.6103693181818182,0.0
2020-08-31,1.0,-0.6868997492548612,-1.056015517812367,-0.30193499550551167,-1.0766901641671003,-0.6094999290343946,0.0
2020-09-01,1.0,-0.6890235244000568,-1.0545273820230037,-0.31002981966204385,-1.0728925072182516,-0.6068064561934965,0.0
2020-09-02,1.0,-0.681411742442163,-1.0501963381747648,-0.3091734872498463,-1.0720064342148838,-0.6182523536925769,0.0
2020-09-03,1.0,-0.6852614147149277,-1.0555949846226638,-0.314833215046132,-1.0679441684409745,-0.6078069552874378,0.0
2020-09-04,1.0,-0.6369968678416156,-1.0615679491374879,-0.27011359917722405,-1.0659623206021225,-0.6402225234911879,0.0
2020-09-08,1.0,-0.6278494020926757,-1.0644151718983557,-0.2611640508221226,-1.0597907324364724,-0.6579316143497759,0.0
2020-09-09,1.0,-0.6037219231483201,-1.070818637460553,-0.2338964173009096,-1.0549006868386857,-0.6774178578058287,0.0
2020-09-10,1.0,-0.5937789298278097,-1.0712830957230142,-0.2210701721903351,-1.0533234586187743,-0.6892705054619513,0.0
2020-09-11,1.0,-0.5900138696255202,-1.0766527970411466,-0.2217753120665742,-1.048081368469718,-0.6866851595006935,0.0
2020-09-14,1.0,-0.5907725024270722,-1.079099440617632,-0.2227358883084462,-1.0468309370810411,-0.6835097776339513,0.0
2020-09-15,1.0,-0.5894877834742044,-1.0749618955244562,-0.21518636552584175,-1.0493741628562192,-0.6896679137222299,0.0
2020-09-16,1.0,-0.5903881700554529,-1.0576709796672827,-0.2100739371534196,-1.0542051756007393,-0.7087800369685766,0.0
2020-09-17,1.0,-0.581669439822518,-1.0637363653170642,-0.2047513403586615,-1.0530597152893326,-0.7187557774080238,0.0
2020-09-18,1.0,-0.5776874017931417,-1.0604492097236344,-0.20750531472409653,-1.0531934559571126,-0.7226638321471486,0.0
2020-09-21,1.0,-0.5753140007388253,-1.0625230882896195,-0.20788695973402288,-1.0495474695234577,-0.7223864056150721,0.0
2020-09-22,1.0,-0.5859851988899167,-1.0472710453283998,-0.22335800185013877,-1.0495837187789085,-0.7191951896392229,0.0
2020-09-23,1.0,-0.5734239687121706,-1.0429276468944968,-0.24187540739361207,-1.0568023093397896,-0.7409442219945992,0.0
2020-09-24,1.0,-0.5669777592050889,-1.0380275804429586,-0.23318010865022984,-1.0574824720248874,-0.7475507266564517,0.0
2020-09-25,1.0,-0.5664312923905974,-1.0399052308835826,-0.23097649354269256,-1.0563040044597232,-0.7519279011428041,0.0
2020-09-28,1.0,-0.5621782086367643,-1.0378960063082703,-0.22426828702629992,-1.0555220557539775,-0.7586158912751055,0.0
2020-09-29,1.0,-0.5658334881992195,-1.0434398810629995,-0.21311094592083257,-1.0569596729232487,-0.7666325961717153,0.0
2020-09-30,1.0,-0.5661850113831715,-1.0427449704966778,-0.2155368675370534,-1.0553826139478697,-0.7663429819263113,0.0
2020-10-01,1.0,-0.5729093710603727,-1.0514077601905027,-0.21627678946631182,-1.0632674977821357,-0.7653266097025727,0.0
2020-10-02,1.0,-0.5729293117938182,-1.0459426650480903,-0.21458586235876365,-1.0668596507610422,-0.7686058455504715,0.0
2020-10-05,1.0,-0.5646718596949485,-1.0525677503614908,-0.20574653668547976,-1.066421008442558,-0.7749895051075143,0.0
2020-10-06,1.0,-0.5679794919599161,-1.0393847587974832,-0.20153810300629224,-1.072057795385691,-0.779958051736192,0.0
2020-10-07,1.0,-0.5654077213244539,-1.042052810506217,-0.1984352442602338,-1.0704605784007823,-0.780561635542309,0.0
2020-10-08,1.0,-0.5651162790697675,-1.0388837209302326,-0.1981860465116279,-1.0703255813953487,-0.7786511627906977,0.0
2020-10-09,1.0,-0.5674293154761905,-1.037016369047619,-0.19893973214285712,-1.0677083333333333,-0.779203869047619,0.0
2020-10-12,1.0,-0.5637521498628736,-1.0359782457118953,-0.19597452703016782,-1.063961325710036,-0.7887323943661972,0.0
2020-10-13,1.0,-0.5609642807376097,-1.037252078591667,-0.19457475962655021,-1.0620558316689117,-0.790004180407822,0.0
2020-10-14,1.0,-0.5607194311474648,-1.0372263791420737,-0.19282427847748293,-1.065761955662964,-0.7909559882883302,0.0
2020-10-15,1.0,-0.558539304961903,-1.0356811001672552,-0.19350492473517936,-1.0639286377996655,-0.7943226166140124,0.0
2020-10-16,1.0,-0.5595929557176711,-1.0343850192834905,-0.19506528507039636,-1.0637052181590074,-0.7938757492681566,0.0
2020-10-19,1.0,-0.5562264852060012,-1.0318175484230572,-0.18802545403873844,-1.0648892191927166,-0.8039388731478471,0.0
2020-10-20,1.0,-0.5544366066456284,-1.0320679413402636,-0.18614256543530722,-1.0633005383330238,-0.80485427881938,0.0
2020-10-21,1.0,-0.5546222387228513,-1.0328104696491553,-0.18553926118433264,-1.0632077222944125,-0.804668646742157,0.0
2020-10-22,1.0,-0.5546635730858469,-1.0319721577726217,-0.18473317865429234,-1.0633874709976798,-0.805614849187935,0.0
2020-10-23,1.0,-0.5500371678126742,-1.038886824010407,-0.18012451217245865,-1.066158706560119,-0.8107693737223565,0.0
2020-10-26,1.0,-0.5530471943515421,-1.0469620958751393,-0.17632850241545894,-1.0711631363805276,-0.7976588628762542,0.0
2020-10-27,1.0,-0.5499234800352456,-1.0481380141909753,-0.17274961740017622,-1.0720215183416038,-0.7947409915132403,0.0
2020-10-28,1.0,-0.5656156994047619,-1.0481770833333333,-0.18289620535714282,-1.078218005952381,-0.7753441220238094,0.0
