Date,IWF,IWM,MTUM,SPY,TTM,VLUE,VXX
2018-10-16,-0.45323923424755946,-0.9265097409457803,-0.0,-0.8737691755060643,1.0,-0.9724464353632253,0.0
2018-10-17,-0.42559017549682615,-0.875451188648716,-0.0,-0.8659917852549476,1.0,-0.9817864996058582,0.0
2018-10-18,-0.433744545149379,-0.8988335011748909,-0.0,-0.870636119503189,1.0,-0.9927828130245049,0.0
2018-10-19,-0.4128489992926393,-0.8812882286855573,-0.0,-0.8726334623226397,1.0,-0.9941330670328299,0.0
2018-10-22,-0.4128470921277215,-0.869197785271221,-0.0,-0.8801465384455268,1.0,-1.0007909745639232,0.0
2018-10-23,-0.41018051444532455,-0.8709300871305291,-0.0,-0.884228957351899,1.0,-1.0035852753574852,0.0
2018-10-24,-0.41134751773049644,-0.8686474463888539,-0.0,-0.8963447899618112,1.0,-1.0202274539426748,0.0
2018-10-25,-0.3677942070083046,-0.8053878873810005,-0.0,-0.8971845250151914,1.0,-0.9807170346364188,0.0
2018-10-26,-0.351718336938236,-0.7889529760474245,-0.0,-0.8966594568613314,1.0,-0.9681566931026196,0.0
2018-10-29,-0.32292289896693394,-0.8016433329344661,-0.0,-0.8851262414742133,1.0,-0.9790195843803599,0.0
2018-10-30,-0.2874391274600555,-0.815993882561275,-0.0,-0.8994244778041616,1.0,-1.021773252304101,0.0
2018-10-31,-0.2912125204615323,-0.7923903062242983,-0.0,-0.8945582305266099,1.0,-1.0143729787998563,0.0
2018-11-01,-0.28074301431020054,-0.7989795511619565,-0.0,-0.8928927332881573,1.0,-1.0134731135647945,0.0
2018-11-02,-0.28190748916199343,-0.7917909557332061,-0.0,-0.8926540190112556,1.0,-1.0108578928528815,0.0
2018-11-05,-0.2744918294141092,-0.8181745715424471,-0.0,-0.897728178557194,1.0,-0.9952570745316859,0.0
2018-11-06,-0.27307538891104904,-0.8171918627842043,-0.0,-0.9001595532508976,1.0,-0.9984044674910253,0.0
2018-11-07,-0.2724808673469388,-0.8168048469387755,-0.0,-0.8989158163265306,1.0,-0.9978077168367347,0.0
2018-11-08,-0.2420641187618446,-0.8155006317119394,-0.0,-0.8872394188250158,1.0,-1.0033954516740364,0.0
2018-11-09,-0.242242400315831,-0.8153572838531384,-0.0,-0.8872088432688511,1.0,-1.0030793525463875,0.0
2018-11-12,-0.24243379571248425,-0.7913382723833543,-0.0,-0.9039249684741488,1.0,-1.0030343631778058,0.0
2018-11-13,-0.24213075060532688,-0.8003810582304609,-0.0,-0.9132298654388123,1.0,-1.0136148930258404,0.0
2018-11-14,-0.24423084561305955,-0.799857012352544,-0.0,-0.9143265678992731,1.0,-1.013504388926401,0.0
2018-11-15,-0.2438985610938866,-0.8053104380316399,-0.0,-0.9241593131409491,1.0,-1.001510453931155,0.0
2018-11-16,-0.2441814282309953,-0.8033203590436094,-0.0,-0.9229486059258083,1.0,-1.0012709508300897,0.0
2018-11-19,-0.2450260116754696,-0.802906953655534,-0.0,-0.9223223859258967,1.0,-1.0009928120408245,0.0
2018-11-20,-0.1657176985865021,-0.8015130400159268,-0.0,-0.9509854668524786,1.0,-1.0634282301413498,0.0
2018-11-21,-0.1729023600915621,-0.7931565237982477,-0.0,-0.949680322045939,1.0,-1.0309022022259058,0.0
2018-11-23,-0.17287276184439868,-0.8066471240690858,-0.0,-0.9490175883378229,1.0,-1.03276025986373,0.0
2018-11-26,-0.1721967057332911,-0.8091938549255622,-0.0,-0.9471412733607856,1.0,-1.0308837503959454,0.0
2018-11-27,-0.1586813360148271,-0.8158839070941284,-0.0,-0.9426633542332112,1.0,-1.026105130328483,0.0
2018-11-28,-0.15762263704171436,-0.8242629938040175,-0.0,-0.9400134180512254,1.0,-1.0245866056276887,0.0
2018-11-29,-0.1078050884001725,-0.8166921478693795,-0.0,-0.9498216315810107,1.0,-1.0458661648829826,0.0
2018-11-30,-0.10775321417372216,-0.8171056757604265,-0.0,-0.9512386328002509,1.0,-1.04362652869238,0.0
2018-12-03,-0.10275452866517348,-0.8236472945891783,-0.0,-0.9561868835710637,1.0,-1.0468387755903965,0.0
2018-12-04,-0.09663766752880319,-0.8242808997570342,-0.0,-0.9528176189356532,1.0,-1.045105415784936,0.0
2018-12-06,-0.08480969253628987,-0.746371013830152,-0.0,-0.9595001333485733,1.0,-1.0192783937211871,0.0
2018-12-07,-0.06691851052347546,-0.7630097910723923,-0.0,-0.9780279084110709,1.0,-1.0467967003315088,0.0
2018-12-10,-0.03249675795255168,-0.7680219696391791,-0.0,-0.9821878099015943,1.0,-1.031428789381341,0.0
2018-12-11,-0.0043605772941267265,-0.7928918731187776,-0.0,-0.9896580998687969,1.0,-1.072007409122482,0.0
2018-12-12,-0.008194503498125314,-0.7940937729504078,-0.0,-0.9931970159638206,1.0,-1.0699238529627768,0.0
2018-12-13,-0.012936814703794274,-0.8285872051747258,-0.0,-1.0073755620414926,1.0,-1.0952512424075096,0.0
2018-12-14,-0.020914723175880983,-0.8082553963931968,-0.0,-1.0209541849177222,1.0,-1.0960893413835286,0.0
2018-12-17,-0.0,-0.8079902481223704,-0.0,-1.0047972946403996,1.0,-1.1193818567889584,0.0
2018-12-18,-0.0,-0.8042559974495895,-0.0,-1.0256635052203713,1.0,-1.1550968358970273,0.0
2018-12-19,-0.0,-0.8087106063029916,-0.0,-1.0305551111822109,1.0,-1.1600943848984162,0.0
2018-12-20,-0.0,-0.7944497455470737,-0.0,-1.0298187022900762,1.0,-1.151598282442748,0.0
2018-12-21,-0.0,-0.8282436581030861,-0.0,-1.0772741961544676,1.0,-1.1339473259007917,0.0
2018-12-24,-0.0,-0.790981304661799,-0.0,-1.0617828773168578,1.0,-1.1590708497151567,0.0
2018-12-26,-0.0,-0.7964131254215769,-0.0,-1.0303535293417452,1.0,-1.1410149585366822,0.0
2018-12-27,-0.0,-0.7389915582934065,-0.0,-0.9228078180850255,1.0,-1.1407711613050422,0.0
2018-12-28,-0.0,-0.7484006092916985,-0.0,-0.9220487433358721,1.0,-1.1376237623762377,0.0
2018-12-31,-0.0,-0.7577030277576267,-0.0,-0.9228360887327709,1.0,-1.1375663395822992,0.0
2019-01-02,-0.0,-0.7570806931826857,-0.0,-0.9193068173142989,1.0,-1.1406977631880297,0.0
2019-01-03,-0.0,-0.7572633909823235,-0.0,-0.9347917382506777,1.0,-1.1257206123773529,0.0
2019-01-04,-0.0,-0.755128350965002,-0.0,-0.9118795738065445,1.0,-1.12478671368445,0.0
2019-01-07,-0.0,-0.7353821966010332,-0.0,-0.8994534700905892,1.0,-1.1085573107733773,0.0
2019-01-08,-0.0,-0.7264475158759806,-0.0,-0.9032872618602914,1.0,-1.1058274187523347,0.0
2019-01-09,-0.0,-0.7214760092530408,-0.0,-0.9021714797403179,1.0,-1.1073800462652041,0.0
2019-01-10,-0.0,-0.7223155301757922,-0.0,-0.9021012951143955,1.0,-1.1079013175083043,0.0
2019-01-11,-0.0,-0.7162682826469158,-0.0,-0.9067444731231062,1.0,-1.1176448584146934,0.0
2019-01-14,-0.0,-0.7346246608381067,-0.0,-0.9325067832378656,1.0,-1.1013717214350318,0.0
2019-01-15,-0.0,-0.7268955111278763,-0.0,-0.9290079215390419,1.0,-1.1162580158430782,0.0
2019-01-16,-0.0,-0.7282879348072133,-0.0,-0.9271862974420886,1.0,-1.1172564702331547,0.0
2019-01-17,-0.0,-0.727413331321438,-0.0,-0.9274208759289299,1.0,-1.1175072616847108,0.0
2019-01-18,-0.0,-0.7282881240027353,-0.0,-0.9360990806169744,1.0,-1.1347162069751537,0.0
2019-01-22,-0.0,-0.653167508744656,-0.0,-0.9713563933151964,1.0,-1.2619898950641275,0.0
2019-01-23,-0.0,-0.6377833164576681,-0.0,-0.9760884804112469,1.0,-1.280512500973596,0.0
2019-01-24,-0.0,-0.6328783151326053,-0.0,-0.9897035881435257,1.0,-1.2776131045241808,0.0
2019-01-25,-0.0,-0.5194794762631537,-0.0,-1.1114547353201059,1.0,-1.3854928106675235,0.0
2019-01-28,-0.0,-0.4997586872586872,-0.0,-1.1410875160875162,1.0,-1.3810328185328187,0.0
2019-01-29,-0.0,-0.48394125242091673,-0.0,-1.14953195610071,1.0,-1.4013879922530665,0.0
2019-01-30,-0.0,-0.48075291836652256,-0.0,-1.1480389384820453,1.0,-1.410469766126752,0.0
2019-01-31,-0.0,-0.4894986038606289,-0.0,-1.1290113714540084,1.0,-1.4282303427623326,0.0
2019-02-01,-0.0,-0.4936440677966102,-0.0,-1.158735332464146,1.0,-1.421936114732725,0.0
2019-02-04,-0.0,-0.5010796496231412,-0.0,-1.1630882053371359,1.0,-1.4099816663271543,0.0
2019-02-05,-0.0,-0.47954554742735706,-0.0,-1.1546037843802361,1.0,-1.4526543790101762,0.0
2019-02-06,-0.0,-0.4898259979529171,-0.0,-1.1423541453428863,1.0,-1.461985670419652,0.0
2019-02-07,-0.0,-0.4835214446952596,-0.0,-1.1351528832341473,1.0,-1.485614611122512,0.0
2019-02-08,-0.0,-0.4764528845746259,-0.0,-1.1740070365817472,1.0,-1.5884447458776652,0.0
2019-02-11,-0.0,-0.4787973583594022,-0.0,-1.1823079596802224,1.0,-1.683698296836983,0.0
2019-02-12,-0.0,-0.4972744319916271,-0.0,-1.1889145697963455,1.0,-1.6747198116087392,0.0
2019-02-13,-0.0,-0.5175839979082233,-0.0,-1.1809822634767073,1.0,-1.6593454482067371,0.0
2019-02-14,-0.0,-0.47000742714841187,-0.0,-1.2187076761763291,1.0,-1.6801957272052075,0.0
2019-02-15,-0.0,-0.5099811345588557,-0.0,-1.2076953450620806,1.0,-1.6696354143816086,0.0
2019-02-19,-0.0,-0.4766620136101902,-0.0,-1.2265747688012563,1.0,-1.659047286686442,0.0
2019-02-20,-0.0,-0.4931944505229988,-0.0,-1.2158956628298832,1.0,-1.6674690358440194,0.0
2019-02-21,-0.0,-0.5011393514461,-0.0,-1.215030674846626,1.0,-1.6659509202453988,0.0
2019-02-22,-0.0,-0.4980493578222943,-0.0,-1.2267566738263271,1.0,-1.658659536229343,0.0
2019-02-25,-0.0,-0.5121550153326518,-0.0,-1.261277276565486,1.0,-1.6708146304608684,0.0
2019-02-26,-0.0,-0.5074110233425047,-0.0,-1.264799857992367,1.0,-1.665527647111032,0.0
2019-02-27,-0.0,-0.48556231003039513,-0.0,-1.3121759342034685,1.0,-1.672179510101913,0.0
2019-02-28,-0.0,-0.4760386256456322,-0.0,-1.3102627442173815,1.0,-1.7050527734111838,0.0
2019-03-01,-0.0,-0.4796689456639079,-0.0,-1.3268711766822598,1.0,-1.6915257286793812,0.0
2019-03-04,-0.0,-0.5038843721770551,-0.0,-1.3181571815718156,1.0,-1.6946702800361335,0.0
2019-03-05,-0.0,-0.49565217391304345,-0.0,-1.339945652173913,1.0,-1.6933876811594204,0.0
2019-03-06,-0.0,-0.4963223388999398,-0.0,-1.4224915575704307,1.0,-1.707221168524772,0.0
2019-03-07,-0.0,-0.4505514790714846,-0.0,-1.4636577599335456,1.0,-1.7006783884812406,0.0
2019-03-08,-0.0,-0.41940597752599434,-0.0,-1.5211451485056184,1.0,-1.722152282370495,0.0
2019-03-11,-0.0,-0.4199091167282022,-0.0,-1.5389094007384265,1.0,-1.7746852220013252,0.0
2019-03-12,-0.0,-0.3549995206595724,-0.0,-1.577030006710766,1.0,-1.8613747483462755,0.0
2019-03-13,-0.0,-0.3841240875912409,-0.0,-1.5781310026892046,1.0,-1.8399442950441798,0.0
2019-03-14,-0.0,-0.38940092165898615,-0.0,-1.5735407066052225,1.0,-1.8373655913978493,0.0
2019-03-15,-0.0,-0.38049086262597037,-0.0,-1.5799218863011717,1.0,-1.8614687304113025,0.0
2019-03-18,-0.0,-0.41562606287352416,-0.0,-1.5791263786988,1.0,-1.8640979544239833,0.0
2019-03-19,-0.0,-0.42420836591086786,-0.0,-1.579945269741986,1.0,-1.882476544175137,0.0
2019-03-20,-0.0,-0.41951553037702677,-0.0,-1.5805333072865793,1.0,-1.883717522953702,0.0
2019-03-21,-0.0,-0.4201171875,-0.0,-1.6099609375,1.0,-1.8527343749999998,0.0
2019-03-22,-0.0,-0.41345066614227416,-0.0,-1.6695835996263704,1.0,-1.8331940415908754,0.0
2019-03-25,-0.0,-0.34079759071258564,-0.0,-1.6897556710545492,1.0,-1.8269296157769466,0.0
2019-03-26,-0.0,-0.3545694200351494,-0.0,-1.6748193712165593,1.0,-1.8524702206600274,0.0
2019-03-27,-0.0,-0.33426020781501536,-0.0,-1.6858383335772475,1.0,-1.858188204302649,0.0
2019-03-28,-0.0,-0.3246283255086072,-0.0,-1.6852014866979657,1.0,-1.8806240219092332,0.0
2019-03-29,-0.0,-0.32288355259940327,-0.0,-1.68577297403042,1.0,-1.8820364845698634,0.0
2019-04-01,-0.0,-0.3248792859581525,-0.0,-1.666048870896942,1.0,-1.8863580939374727,0.0
2019-04-02,-0.0,-0.3382264829239065,-0.0,-1.7104054323946472,1.0,-1.944377870980627,0.0
2019-04-03,-0.0,-0.3410923014913341,-0.0,-1.7627468762595728,1.0,-1.9344014510278116,0.0
2019-04-04,-0.0,-0.34223411236181916,-0.0,-1.7563474837211648,1.0,-1.9491191762152338,0.0
2019-04-05,-0.0,-0.3353917797124924,-0.0,-1.7608321522575419,1.0,-1.9655800769386513,0.0
2019-04-08,-0.0,-0.32523657709630077,-0.0,-1.768280957441425,1.0,-1.9669551136076107,0.0
2019-04-09,-0.0,-0.31571173924115103,-0.0,-1.82052457346575,1.0,-1.9567099567099566,0.0
2019-04-10,-0.0,-0.28213374170495154,-0.0,-1.8664624808575805,1.0,-1.9561000510464523,0.0
2019-04-11,-0.0,-0.33020579544865486,-0.0,-1.8796329894769581,1.0,-1.9739256648177907,0.0
2019-04-12,-0.0,-0.3342139342139342,-0.0,-1.875110075110075,1.0,-1.9706811706811707,0.0
2019-04-15,-0.0,-0.33376542569739703,-0.0,-1.874987037229078,1.0,-1.976355905838432,0.0
2019-04-16,-0.0,-0.3268239337603499,-0.0,-1.8984533666614591,1.0,-1.9821902827683173,0.0
2019-04-17,-0.0,-0.3149113660062565,-0.0,-1.9248175182481753,1.0,-1.973983315954119,0.0
2019-04-18,-0.0,-0.29795576933131174,-0.0,-1.926491347310085,1.0,-2.0037643122287867,0.0
2019-04-22,-0.0,-0.29276506182583534,-0.0,-1.947329650092081,1.0,-2.0216258879242304,0.0
2019-04-23,-0.0,-0.30176455096128524,-0.0,-1.9435343692388727,1.0,-2.022070055306821,0.0
2019-04-24,-0.0,-0.2720708375059295,-0.0,-1.9472935223738996,1.0,-2.051283402730195,0.0
2019-04-25,-0.0,-0.24984100063599748,-0.0,-1.9711681153275387,1.0,-2.0789696841212635,0.0
2019-04-26,-0.0,-0.22035421623050488,-0.0,-1.9856727464974886,1.0,-2.080782447792757,0.0
2019-04-29,-0.0,-0.20955901769210458,-0.0,-1.9822550831792978,1.0,-2.089463955637708,0.0
2019-04-30,-0.0,-0.1905339166183524,-0.0,-1.980076951457334,1.0,-2.1000896010119643,0.0
2019-05-01,-0.0,-0.21986038943998318,-0.0,-1.9451005091061773,1.0,-2.0835563953183227,0.0
2019-05-02,-0.0,-0.21912057928429005,-0.0,-1.9305278623150384,1.0,-2.0974918669325215,0.0
2019-05-03,-0.0,-0.2102666386731052,-0.0,-1.937749317656939,1.0,-2.100776821331094,0.0
2019-05-06,-0.0,-0.18888540359682143,-0.0,-1.9434337097448766,1.0,-2.0956189878711835,0.0
2019-05-07,-0.0,-0.16814298443314638,-0.0,-1.9561297761937209,1.0,-2.1170920907804396,0.0
2019-05-08,-0.0,-0.2332745565812675,-0.0,-1.9068042734156208,1.0,-2.0460533139715795,0.0
2019-05-09,-0.0,-0.23395445134575565,-0.0,-1.9116977225672878,1.0,-2.0303312629399586,0.0
2019-05-10,-0.0,-0.2429557657888008,-0.0,-1.8657632319099975,1.0,-2.0050626438251085,0.0
2019-05-13,-0.0,-0.23730458771840196,-0.0,-1.8625728006539288,1.0,-2.0089404311842243,0.0
2019-05-14,-0.0,-0.18121852970795568,-0.0,-1.8633434038267875,1.0,-1.9906344410876133,0.0
2019-05-15,-0.0,-0.19640429067835022,-0.0,-1.8728911718789345,1.0,-1.9667623508082792,0.0
2019-05-16,-0.0,-0.20918082678163835,-0.0,-1.877402992645194,1.0,-1.9856961704286078,0.0
2019-05-17,-0.0,-0.2051998171939268,-0.0,-1.864977403138171,1.0,-2.0077184786472353,0.0
2019-05-20,-0.0,-0.19596307941981947,-0.0,-1.865300740440207,1.0,-2.010244446698448,0.0
2019-05-21,-0.0,-0.1995358432181537,-0.0,-1.9091799896854051,1.0,-2.0485817431665807,0.0
2019-05-22,-0.0,-0.18106655642827615,-0.0,-1.9439851178172798,1.0,-2.0424245556014884,0.0
2019-05-23,-0.0,-0.18469398286716895,-0.0,-1.9524718753225307,1.0,-2.023377025492827,0.0
2019-05-24,-0.0,-0.13573193329215566,-0.0,-1.965359275272802,1.0,-2.046067531397982,0.0
2019-05-28,-0.0,-0.15203470357364182,-0.0,-1.9657612063623218,1.0,-2.0464263581904567,0.0
2019-05-29,-0.0,-0.15817114612295335,-0.0,-1.9658119658119657,1.0,-2.0248172175883017,0.0
2019-05-30,-0.0,-0.15226231533432852,-0.0,-1.9628867040716529,1.0,-2.0323776187779896,0.0
2019-05-31,-0.0,-0.15821156616587775,-0.0,-1.9647046717431569,1.0,-2.022175344721136,0.0
2019-06-03,-0.0,-0.1708190515168568,-0.0,-1.9804062004399652,1.0,-1.9647004655445848,0.0
2019-06-04,-0.0,-0.14644351464435149,-0.0,-1.9801000102051232,1.0,-1.9760179610164303,0.0
2019-06-05,-0.0,-0.14533414214942877,-0.0,-2.043524416135881,1.0,-1.8662925892225257,0.0
2019-06-06,-0.0,-0.15124096446443916,-0.0,-2.011474498306627,1.0,-1.892129606227569,0.0
2019-06-07,-0.0,-0.1919376076167325,-0.0,-1.9907323002127013,1.0,-1.8815962726628177,0.0
2019-06-10,-0.0,-0.19462001314658442,-0.0,-1.9729989381604893,1.0,-1.8887596703241138,0.0
2019-06-11,-0.0,-0.18415559289241892,-0.0,-2.0226566875413674,1.0,-1.8845781783004938,0.0
2019-06-12,-0.0,-0.18502608162012887,-0.0,-2.0258259179707476,1.0,-1.903191162933415,0.0
2019-06-13,-0.0,-0.19405048384619322,-0.0,-2.022016281808407,1.0,-1.9039475705289028,0.0
2019-06-14,-0.0,-0.18096699923254028,-0.0,-2.058071117932975,1.0,-1.8773087746226655,0.0
2019-06-17,-0.0,-0.18874392427730877,-0.0,-2.0406242005628035,1.0,-1.8870810949091839,0.0
2019-06-18,-0.0,-0.1748079877112135,-0.0,-2.0476190476190474,1.0,-1.897900665642601,0.0
2019-06-19,-0.0,-0.16552604698672116,-0.0,-2.0512257405515832,1.0,-1.8905005107252297,0.0
2019-06-20,-0.0,-0.17476376335250615,-0.0,-2.0580320460147905,1.0,-1.9027834839769926,0.0
2019-06-21,-0.0,-0.17955035417308285,-0.0,-2.0523560209424083,1.0,-1.901036854532389,0.0
2019-06-24,-0.0,-0.16311618812390655,-0.0,-2.0507358238139344,1.0,-1.931769064526088,0.0
2019-06-25,-0.0,-0.15073075339645944,-0.0,-2.060415808974887,1.0,-1.9349526554137506,0.0
2019-06-26,-0.0,-0.15234857849196537,-0.0,-2.028790688092295,1.0,-1.9693036670786979,0.0
2019-06-27,-0.0,-0.14093301682320156,-0.0,-2.0369491175559915,1.0,-1.9826091443905458,0.0
2019-06-28,-0.0,-0.13969564095950476,-0.0,-2.0362135671911274,1.0,-1.9827185968532373,0.0
2019-07-01,-0.0,-0.11081345628767195,-0.0,-2.0783061150893825,1.0,-1.9626500437896037,0.0
2019-07-02,-0.0,-0.1045606802370523,-0.0,-2.0831744395774283,1.0,-1.965575882504509,0.0
2019-07-03,-0.0,-0.1195898598516076,-0.0,-2.0605420445177245,1.0,-1.9723825226710634,0.0
2019-07-05,-0.0,-0.11107106076210091,-0.0,-2.0591658084449023,1.0,-1.9790937178166839,0.0
2019-07-08,-0.0,-0.1097718024004533,-0.0,-2.0595992376242727,1.0,-1.981764796785659,0.0
2019-07-09,-0.0,-0.10963215188567302,-0.0,-2.0661920239385028,1.0,-1.9833359129133776,0.0
2019-07-10,-0.0,-0.11144360747084925,-0.0,-2.065937467753586,1.0,-1.982045196574141,0.0
2019-07-11,-0.0,-0.11451288140843616,-0.0,-2.064691001084207,1.0,-1.983736899168775,0.0
2019-07-12,-0.0,-0.11936065996390822,-0.0,-2.041814900747615,1.0,-1.9947924722866717,0.0
2019-07-15,-0.0,-0.1868402172799016,-0.0,-2.0058932048785487,1.0,-1.9317413139284616,0.0
2019-07-16,-0.0,-0.19072270630445926,-0.0,-2.019374679651461,1.0,-1.915479241414659,0.0
2019-07-17,-0.0,-0.25050854353132623,-0.0,-1.9630288852725792,1.0,-1.8719487388120422,0.0
2019-07-18,-0.0,-0.24426443952505536,-0.0,-1.9418394043067018,1.0,-1.8450895552425035,0.0
2019-07-19,-0.0,-0.2518458581976332,-0.0,-1.9645494083139474,1.0,-1.8406999089713767,0.0
2019-07-22,-0.0,-0.22961460446247467,-0.0,-1.983265720081136,1.0,-1.8580628803245438,0.0
2019-07-23,-0.0,-0.23819416295095258,-0.0,-1.9770976895014185,1.0,-1.8515910012160517,0.0
2019-07-24,-0.0,-0.24018394057304562,-0.0,-1.9766031633735912,1.0,-1.8365253423619181,0.0
2019-07-25,-0.0,-0.19692744511484056,-0.0,-2.05567104395883,1.0,-1.8176240936977133,0.0
2019-07-26,-0.0,-0.1967596119660724,-0.0,-2.0599827314744275,1.0,-1.8222357661638477,0.0
2019-07-29,-0.0,-0.18679867986798682,-0.0,-2.0544300583904547,1.0,-1.8361513074384364,0.0
2019-07-30,-0.0,-0.2154548719790651,-0.0,-2.081122684591308,1.0,-1.834522038072759,0.0
2019-07-31,-0.0,-0.2047523530319395,-0.0,-2.0904181453479405,1.0,-1.8480172812837528,0.0
2019-08-01,-0.0,-0.23526689293427955,-0.0,-2.0804792759436386,1.0,-1.8266995783194486,0.0
2019-08-02,-0.0,-0.2278904560897766,-0.0,-2.086018737774117,1.0,-1.8338309482137343,0.0
2019-08-05,-0.0,-0.222,-0.0,-2.089384615384615,1.0,-1.8168205128205126,0.0
2019-08-06,-0.0,-0.230473239718155,-0.0,-1.9934036280045973,1.0,-1.7733746439458298,0.0
2019-08-07,-0.0,-0.24893819017638535,-0.0,-1.956628191675411,1.0,-1.7911857292759708,0.0
2019-08-08,-0.0,-0.24803524052660558,-0.0,-1.9598538319066925,1.0,-1.7978174901136308,0.0
2019-08-09,-0.0,-0.23655220325526,-0.0,-1.9363338626439062,1.0,-1.7894005557761015,0.0
2019-08-12,-0.0,-0.22924822835621192,-0.0,-1.9523762327171812,1.0,-1.7740224986371973,0.0
2019-08-13,-0.0,-0.21314396001385658,-0.0,-1.9563022714900777,1.0,-1.779333894195081,0.0
2019-08-14,-0.0,-0.22216751194051898,-0.0,-1.9313112413215818,1.0,-1.7704466000295436,0.0
2019-08-15,-0.0,-0.26341933928140826,-0.0,-1.8939956595129008,1.0,-1.6653484446587894,0.0
2019-08-16,-0.0,-0.26878041728906665,-0.0,-1.8881125620392234,1.0,-1.6616874668722594,0.0
2019-08-19,-0.0,-0.23799961751768978,-0.0,-1.8883629757123732,1.0,-1.6546662841843565,0.0
2019-08-20,-0.0,-0.25183093198027856,-0.0,-1.8997175817337608,1.0,-1.6352017615241012,0.0
2019-08-21,-0.0,-0.26590038314176245,-0.0,-1.9121647509578543,1.0,-1.611206896551724,0.0
2019-08-22,-0.0,-0.2808977751641674,-0.0,-1.9920121532882487,1.0,-1.6276095266098207,0.0
2019-08-23,-0.0,-0.27801195961180275,-0.0,-1.996912067444368,1.0,-1.6266052347809037,0.0
2019-08-26,-0.0,-0.24108102824748315,-0.0,-2.034209754667188,1.0,-1.6118170266836087,0.0
2019-08-27,-0.0,-0.23558909444985396,-0.0,-2.0243914313534566,1.0,-1.6086173320350534,0.0
2019-08-28,-0.0,-0.16778422738190552,-0.0,-2.210868694955965,1.0,-1.6253002401921537,0.0
2019-08-29,-0.0,-0.14031124497991967,-0.0,-2.259789156626506,1.0,-1.6199799196787148,0.0
2019-08-30,-0.0,-0.11820010055304173,-0.0,-2.2994972347913527,1.0,-1.6099547511312218,0.0
2019-09-03,-0.0,-0.11734205889755853,-0.0,-2.292927258998238,1.0,-1.6237603825824316,0.0
2019-09-04,-0.0,-0.12496211738559453,-0.0,-2.304424689362562,1.0,-1.621628447317911,0.0
2019-09-05,-0.0,-0.16193984658861527,-0.0,-2.3174202664513524,1.0,-1.5670670165522809,0.0
2019-09-06,-0.0,-0.1735718289762014,-0.0,-2.32140855118993,1.0,-1.6010803648779495,0.0
2019-09-09,-0.0,-0.15579268292682927,-0.0,-2.3141768292682925,1.0,-1.6113313008130081,0.0
2019-09-10,-0.0,-0.16017447758165954,-0.0,-2.303002637451816,1.0,-1.608845607628322,0.0
2019-09-11,-0.0,-0.1550709939148073,-0.0,-2.3098884381338745,1.0,-1.6060851926977688,0.0
2019-09-12,-0.0,-0.18856851237560598,-0.0,-2.308394998724164,1.0,-1.6064302117887215,0.0
2019-09-13,-0.0,-0.17837258006844767,-0.0,-2.291157991520662,1.0,-1.6385043673698727,0.0
2019-09-16,-0.0,-0.1843852124183007,-0.0,-2.2838031045751634,1.0,-1.6380208333333335,0.0
2019-09-17,-0.0,-0.18654887141252172,-0.0,-2.283117148401593,1.0,-1.637013583903585,0.0
2019-09-18,-0.0,-0.19288456616329663,-0.0,-2.2744816995136934,1.0,-1.6516508830304582,0.0
2019-09-19,-0.0,-0.20099242889298138,-0.0,-2.260180069572335,1.0,-1.6544403519541642,0.0
