Date,DNLI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.9243584682195024,-2.482037110146072,-0.0,-1.8166600868535332,-1.672720094749309,0.0
2018-11-06,1.0,-0.9346916212587856,-2.4903261470425653,-0.0,-1.8099976308931534,-1.6620074232014532,0.0
2018-11-07,1.0,-0.9324867891789572,-2.488918684438836,-0.0,-1.8060572600362803,-1.65959460525278,0.0
2018-11-08,1.0,-0.8593615858893312,-2.4934831811441507,-0.0,-1.780145165066729,-1.6715835479591041,0.0
2018-11-09,1.0,-0.8584471322668749,-2.4927038626609446,-0.0,-1.7811939133827548,-1.671010534529848,0.0
2018-11-12,1.0,-0.8529913205207689,-2.45582765034098,-0.0,-1.783090514569126,-1.6576255424674522,0.0
2018-11-13,1.0,-0.7854500616522812,-2.4620838471023427,-0.0,-1.8007090012330458,-1.6583692971639952,0.0
2018-11-14,1.0,-0.7933276569393916,-2.468921743168976,-0.0,-1.8123693784348633,-1.6659184147379829,0.0
2018-11-15,1.0,-0.7931835786212239,-2.4786212238574747,-0.0,-1.826878388845856,-1.647172734314485,0.0
2018-11-16,1.0,-0.7921696069328381,-2.474620860414732,-0.0,-1.8245125348189417,-1.6463169297431135,0.0
2018-11-19,1.0,-0.7897018970189702,-2.477429345722029,-0.0,-1.8275648470770423,-1.648238482384824,0.0
2018-11-20,1.0,-0.7146907809027512,-2.4562801747260328,-0.0,-1.822515135259407,-1.669859759368534,0.0
2018-11-21,1.0,-0.7405479871422012,-2.4644114495637535,-0.0,-1.8410378080514314,-1.607454461962345,0.0
2018-11-23,1.0,-0.7416176582906898,-2.4435958145573973,-0.0,-1.845566333155121,-1.6068128007332165,0.0
2018-11-26,1.0,-0.7402121651530184,-2.446996870945585,-0.0,-1.841715637640235,-1.6029153628939936,0.0
2018-11-27,1.0,-0.7149798800394808,-2.4576721585301042,-0.0,-1.829853465947916,-1.589932427302407,0.0
2018-11-28,1.0,-0.7149692412850307,-2.462823725981621,-0.0,-1.8278271436166171,-1.5892002734107995,0.0
2018-11-29,1.0,-0.6406308393751401,-2.4261902982285672,-0.0,-1.8132147395171538,-1.5944390462665372,0.0
2018-11-30,1.0,-0.6414685210109168,-2.4285927919844474,-0.0,-1.8172573650366384,-1.5898758785703606,0.0
2018-12-03,1.0,-0.6354314796796647,-2.434698001646583,-0.0,-1.821495397051119,-1.5928448469425942,0.0
2018-12-04,1.0,-0.6092850651317783,-2.49197212965768,-0.0,-1.848000605877007,-1.6242805210542262,0.0
2018-12-06,1.0,-0.5846866044529356,-2.3427878609743553,-0.0,-1.8621500477625101,-1.5584539642883388,0.0
2018-12-07,1.0,-0.6182927736846022,-2.3670462156731418,-0.0,-1.8932053285703656,-1.5635930639279603,0.0
2018-12-10,1.0,-0.5349932705248991,-2.4342754598474654,-0.0,-1.9516225512187828,-1.5563032750112158,0.0
2018-12-11,1.0,-0.5594541910331384,-2.4318488529014846,-0.0,-1.96536212325686,-1.540710751237067,0.0
2018-12-12,1.0,-0.561862627474505,-2.43123875224955,-0.0,-1.96625674865027,-1.5391421715656868,0.0
2018-12-13,1.0,-0.5609701324949473,-2.4207650273224046,-0.0,-1.9703570626543905,-1.533423160416199,0.0
2018-12-14,1.0,-0.567711059597697,-2.4014805952291933,-0.0,-1.976519853436028,-1.5319673969939431,0.0
2018-12-17,1.0,-0.5162135849621808,-2.4190069647270276,-0.0,-1.9579120796824683,-1.5958211637834194,0.0
2018-12-18,1.0,-0.4872743415211601,-2.3885025155371413,-0.0,-1.9376294761763837,-1.5852323172536253,0.0
2018-12-19,1.0,-0.5041199613985599,-2.391136515477693,-0.0,-1.9389057976393733,-1.5891915967634176,0.0
2018-12-20,1.0,-0.4983427855932827,-2.3536863813802755,-0.0,-1.9421079767253444,-1.5711865655152095,0.0
2018-12-21,1.0,-0.48510514018691586,-2.3492990654205608,-0.0,-1.9370619158878504,-1.5298627336448598,0.0
2018-12-24,1.0,-0.44253537395321974,-2.302916546347098,-0.0,-1.9195062084897487,-1.5542159976898644,0.0
2018-12-26,1.0,-0.44038598999285206,-2.3303788420300213,-0.0,-1.8604717655468193,-1.5167262330235882,0.0
2018-12-27,1.0,-0.3376246966837423,-2.2174440550013483,-0.0,-1.6887975195470477,-1.4964950121326503,0.0
2018-12-28,1.0,-0.32509788038342113,-2.2357904684757663,-0.0,-1.6938031591737546,-1.4957472660996356,0.0
2018-12-31,1.0,-0.3229989868287741,-2.241067207024654,-0.0,-1.6944951030057414,-1.4959810874704493,0.0
2019-01-02,1.0,-0.3196571968418922,-2.240569539105203,-0.0,-1.692624333625751,-1.4951751130305688,0.0
2019-01-03,1.0,-0.35986348122866896,-2.2519453924914674,-0.0,-1.7525597269624573,-1.4616382252559728,0.0
2019-01-04,1.0,-0.3014681009403965,-2.2663554563290713,-0.0,-1.7282998443948314,-1.469386374399567,0.0
2019-01-07,1.0,-0.27196267823115844,-2.196662067152901,-0.0,-1.6915697483408898,-1.410473749917866,0.0
2019-01-08,1.0,-0.2812335266209805,-2.1587374802319452,-0.0,-1.7344491302055878,-1.4149314707432787,0.0
2019-01-09,1.0,-0.2759844849122346,-2.1384524357372956,-0.0,-1.7341397672736836,-1.4255473012951154,0.0
2019-01-10,1.0,-0.2794398053783944,-2.1311065816292984,-0.0,-1.7414031165757116,-1.42310474061411,0.0
2019-01-11,1.0,-0.27859256823413353,-2.127786912199934,-0.0,-1.743636961525814,-1.426767510687274,0.0
2019-01-14,1.0,-0.28353856124432925,-2.0935191186001294,-0.0,-1.71049902786779,-1.393259883344135,0.0
2019-01-15,1.0,-0.2779581763865437,-2.0886478763475775,-0.0,-1.7104818807637354,-1.4172619820755943,0.0
2019-01-16,1.0,-0.2721432742846019,-2.088248653559146,-0.0,-1.709168775549932,-1.4193108818376485,0.0
2019-01-17,1.0,-0.2539045069165551,-2.081149996812647,-0.0,-1.6699177663033085,-1.3697328998533818,0.0
2019-01-18,1.0,-0.2633341922185004,-2.067250708580263,-0.0,-1.6855836124710128,-1.4254702396289616,0.0
2019-01-22,1.0,-0.0,-2.351606425702811,-0.0,-1.9977911646586346,-1.3441097724230253,0.0
2019-01-23,1.0,-0.0,-2.2830328310010763,-0.0,-2.036262109795479,-1.4083692142088267,0.0
2019-01-24,1.0,-0.0,-2.263172006971444,-0.0,-2.0479286767663223,-1.3922107521115432,0.0
2019-01-25,1.0,-0.0,-2.1657891184015123,-0.0,-2.239435668961793,-1.3451464830565683,0.0
2019-01-28,1.0,-0.0,-2.1366741056333267,-0.0,-2.279772773382025,-1.346250084533712,0.0
2019-01-29,1.0,-0.0,-2.0949803815451222,-0.0,-2.2950209714517653,-1.3749830875388984,0.0
2019-01-30,1.0,-0.0,-2.141269620780664,-0.0,-2.3752604528406724,-1.4289484650645923,0.0
2019-01-31,1.0,-0.0,-2.1772486772486777,-0.0,-2.292745753272069,-1.4919242550821499,0.0
2019-02-01,1.0,-0.0,-2.158627787307033,-0.0,-2.2300514579759865,-1.472384219554031,0.0
2019-02-04,1.0,-0.0,-2.135610554305584,-0.0,-2.2269039340015,-1.4555123747187564,0.0
2019-02-05,1.0,-0.0,-2.12190138926723,-0.0,-2.2198311086897307,-1.468400980659221,0.0
2019-02-06,1.0,-0.0,-2.131998365345321,-0.0,-2.204740498569677,-1.4743222994142489,0.0
2019-02-07,1.0,-0.0,-2.1274076090655414,-0.0,-2.2131627305519634,-1.4654597427346356,0.0
2019-02-08,1.0,-0.0,-2.113509464796405,-0.0,-2.2324662944300693,-1.4632983794089611,0.0
2019-02-11,1.0,-0.0,-2.0794245977638397,-0.0,-2.2464548677392964,-1.4917507499318243,0.0
2019-02-12,1.0,-0.0,-2.1371629542790154,-0.0,-2.2552237776705053,-1.503689400730984,0.0
2019-02-13,1.0,-0.0,-2.18431531349126,-0.0,-2.1590740365796046,-1.4056151717621652,0.0
2019-02-14,1.0,-0.0,-2.191730847182813,-0.0,-2.1683556276178892,-1.3957573300905282,0.0
2019-02-15,1.0,-0.0,-2.205341446923597,-0.0,-2.1627450980392156,-1.3932386747802568,0.0
2019-02-19,1.0,-0.0,-2.1748280048563333,-0.0,-2.184675569944692,-1.3854040199649265,0.0
2019-02-20,1.0,-0.0,-2.213762515959949,-0.0,-2.1405147503527986,-1.3657012297560647,0.0
2019-02-21,1.0,-0.0,-2.2359301544660846,-0.0,-2.1365345869711216,-1.3435191403626594,0.0
2019-02-22,1.0,-0.0,-2.2015229443590942,-0.0,-2.154031126845234,-1.3240264511388684,0.0
2019-02-25,1.0,-0.0,-2.1910781166399147,-0.0,-2.1722846441947565,-1.3247726056714821,0.0
2019-02-26,1.0,-0.0,-2.190829986613119,-0.0,-2.168942436412316,-1.3336680053547523,0.0
2019-02-27,1.0,-0.0,-2.175827858962327,-0.0,-2.1941949322965546,-1.3332886445904275,0.0
2019-02-28,1.0,-0.0,-2.1337491792514776,-0.0,-2.1164149704530533,-1.3158240315167433,0.0
2019-03-01,1.0,-0.0,-2.0837773640623998,-0.0,-2.086858830326764,-1.2490851897027668,0.0
2019-03-04,1.0,-0.0,-2.0511073253833048,-0.0,-2.0858729257366395,-1.1726291879613855,0.0
2019-03-05,1.0,-0.0,-2.0249842271293375,-0.0,-2.1086435331230287,-1.1755205047318613,0.0
2019-03-06,1.0,-0.0,-2.023590261132837,-0.0,-2.1110129935662925,-1.173016273495648,0.0
2019-03-07,1.0,-0.0,-2.0295061340044036,-0.0,-2.107706826045926,-1.1540106951871658,0.0
2019-03-08,1.0,-0.0,-2.021550624840602,-0.0,-2.1937643458301452,-1.1606095383830655,0.0
2019-03-11,1.0,-0.0,-2.0061550298134256,-0.0,-2.173302558184266,-1.2320318009873694,0.0
2019-03-12,1.0,-0.0,-1.9074850106376122,-0.0,-2.2032750950938045,-1.3362774804977113,0.0
2019-03-13,1.0,-0.0,-1.9225823212314088,-0.0,-2.2214717152692085,-1.3507176722738194,0.0
2019-03-14,1.0,-0.0,-1.9223557374884455,-0.0,-2.281328403538888,-1.3987191337646903,0.0
2019-03-15,1.0,-0.0,-1.8960995960532412,-0.0,-2.295808224620886,-1.4302364081848884,0.0
2019-03-18,1.0,-0.0,-1.934089536210484,-0.0,-2.3190146989730853,-1.458688502584066,0.0
2019-03-19,1.0,-0.0,-1.9348793312660104,-0.0,-2.321356343535122,-1.4849669677767292,0.0
2019-03-20,1.0,-0.0,-2.0027515993671323,-0.0,-2.3598404072367063,-1.5164064112265254,0.0
2019-03-21,1.0,-0.0,-2.006074670670944,-0.0,-2.3735581188997337,-1.4458398744113028,0.0
2019-03-22,1.0,-0.0,-2.0153813589218936,-0.0,-2.5600790234953785,-1.4802088478092148,0.0
2019-03-25,1.0,-0.0,-1.8418008223569586,-0.0,-2.6363509652240573,-1.4909749808349013,0.0
2019-03-26,1.0,-0.0,-1.894770273131484,-0.0,-2.668431081939445,-1.4945303126543863,0.0
2019-03-27,1.0,-0.0,-1.8792471450726065,-0.0,-2.6792612434794862,-1.4906950514591848,0.0
2019-03-28,1.0,-0.0,-1.869280124092223,-0.0,-2.6656560671226113,-1.5157583021927659,0.0
2019-03-29,1.0,-0.0,-1.8923207707565883,-0.0,-2.67965429300085,-1.5122555964862565,0.0
2019-04-01,1.0,-0.0,-1.8922197926218522,-0.0,-2.6488678846018194,-1.5125202793256682,0.0
2019-04-02,1.0,-0.0,-1.9038691103152865,-0.0,-2.6505863352292676,-1.4675233480794887,0.0
2019-04-03,1.0,-0.0,-1.909438775510204,-0.0,-2.7157738095238093,-1.4609552154195011,0.0
2019-04-04,1.0,-0.0,-1.9095041909362127,-0.0,-2.7018042335559027,-1.492044324477909,0.0
2019-04-05,1.0,-0.0,-1.878003696857671,-0.0,-2.7292762690174888,-1.5021328025024883,0.0
2019-04-08,1.0,-0.0,-1.8771505758566756,-0.0,-2.7282098677662447,-1.503981231337978,0.0
2019-04-09,1.0,-0.0,-1.851669168632497,-0.0,-2.7939809850596897,-1.5028236471513334,0.0
2019-04-10,1.0,-0.0,-1.7989192263936293,-0.0,-2.8006968145620026,-1.510736632536974,0.0
2019-04-11,1.0,-0.0,-1.764668185702079,-0.0,-2.8505411563657077,-1.5052691540871546,0.0
2019-04-12,1.0,-0.0,-1.7677998717126364,-0.0,-2.8552490912978405,-1.5040267978048607,0.0
2019-04-15,1.0,-0.0,-1.7725520982015417,-0.0,-2.8495575221238942,-1.5146303168712534,0.0
2019-04-16,1.0,-0.0,-1.7771191887452689,-0.0,-2.84796115118189,-1.516317931871742,0.0
2019-04-17,1.0,-0.0,-1.7597337532207271,-0.0,-2.897366160893215,-1.500071571714858,0.0
2019-04-18,1.0,-0.0,-1.7595507225640294,-0.0,-2.892831592502504,-1.501716983831736,0.0
2019-04-22,1.0,-0.0,-1.782367358708189,-0.0,-2.9080161476355246,-1.5183823529411764,0.0
2019-04-23,1.0,-0.0,-1.790005047955578,-0.0,-2.9058916852960266,-1.5154683781639866,0.0
2019-04-24,1.0,-0.0,-1.7492414390983964,-0.0,-2.909550642970669,-1.5656697009102731,0.0
2019-04-25,1.0,-0.0,-1.7497107318484237,-0.0,-2.9153167486259766,-1.566676308938386,0.0
2019-04-26,1.0,-0.0,-1.7404381461933338,-0.0,-2.9457016846215027,-1.5439953727134699,0.0
2019-04-29,1.0,-0.0,-1.721568908647641,-0.0,-2.9149576939624264,-1.534059945504087,0.0
2019-04-30,1.0,-0.0,-1.6954125814069994,-0.0,-2.916696486080298,-1.5445502039647894,0.0
2019-05-01,1.0,-0.0,-1.669572674003144,-0.0,-2.9456910104330425,-1.53072745462341,0.0
2019-05-02,1.0,-0.0,-1.6855556346550864,-0.0,-2.8899409126503874,-1.5434612372748628,0.0
2019-05-03,1.0,-0.0,-1.6965252064938763,-0.0,-2.88422101965252,-1.5397322700085443,0.0
2019-05-06,1.0,-0.0,-1.6122723729894421,-0.0,-2.891589314816127,-1.5818748671437681,0.0
2019-05-07,1.0,-0.0,-1.6134108307343349,-0.0,-2.8902750212645305,-1.5844910688970795,0.0
2019-05-08,1.0,-0.0,-1.606992713004484,-0.04883688340807174,-2.780619394618834,-1.5702774663677128,0.0
2019-05-09,1.0,-0.0,-1.6030534351145038,-0.052594719518173544,-2.781987534141046,-1.565655858253379,0.0
2019-05-10,1.0,-0.0,-1.6059286316381007,-0.04586962629952234,-2.7901095813430743,-1.5824669851081767,0.0
2019-05-13,1.0,-0.0,-1.6094441711756027,-0.03534537277773874,-2.791089874218256,-1.5911039280444101,0.0
2019-05-14,1.0,-0.0,-1.4302437020810517,-0.19181270536692224,-2.6826396495071196,-1.5408680175246443,0.0
2019-05-15,1.0,-0.0,-1.4354650764274455,-0.22989923915278637,-2.7018301460004115,-1.4872849407087534,0.0
2019-05-16,1.0,-0.0,-1.4300369306524416,-0.218096019696348,-2.7084530160032827,-1.4824237450417181,0.0
2019-05-17,1.0,-0.0,-1.3983214089157954,-0.23899284534947718,-2.6643505778756196,-1.5778068244358834,0.0
2019-05-20,1.0,-0.0,-1.3551458670988654,-0.25222852512155597,-2.6138573743922207,-1.5318746623446788,0.0
2019-05-21,1.0,-0.0,-1.3542467786547931,-0.2626323956014302,-2.600620657086959,-1.5287053902718748,0.0
2019-05-22,1.0,-0.0,-1.3235196384661394,-0.2903568817704526,-2.546088921379677,-1.4858775835714761,0.0
2019-05-23,1.0,-0.0,-1.285152924225555,-0.2539131573776934,-2.526688060776737,-1.4835287183181611,0.0
2019-05-24,1.0,-0.0,-1.226248775710088,-0.29422135161606267,-2.5186418543911198,-1.4904342148220697,0.0
2019-05-28,1.0,-0.0,-1.2141085878360742,-0.3009658052727748,-2.5198381623596973,-1.4907987470634299,0.0
2019-05-29,1.0,-0.0,-1.2233786508814153,-0.30358420607558706,-2.519677356404085,-1.4582709946009236,0.0
2019-05-30,1.0,-0.0,-1.2235079963593811,-0.29352489923286956,-2.525094266025224,-1.458978026264465,0.0
2019-05-31,1.0,-0.0,-1.2602669073560697,-0.28553929469408806,-2.4862355747534006,-1.4149313390497067,0.0
2019-06-03,1.0,-0.0,-1.2672303356392518,-0.3206507814501665,-2.473353830386882,-1.3440942864463232,0.0
2019-06-04,1.0,-0.0,-1.2756701426652164,-0.3289616787153733,-2.4711790672381806,-1.3217964301708143,0.0
2019-06-05,1.0,-0.0,-1.260199570544398,-0.3748894783377542,-2.484716432992295,-1.195781230263989,0.0
2019-06-06,1.0,-0.0,-1.2816357536241059,-0.32120022789137176,-2.4730012027600177,-1.2544153953282269,0.0
2019-06-07,1.0,-0.0,-1.3211479979726304,-0.3148124683223517,-2.4481753674607196,-1.2513304612265583,0.0
2019-06-10,1.0,-0.0,-1.3330407523510972,-0.3540438871473354,-2.354984326018809,-1.2275862068965517,0.0
2019-06-11,1.0,-0.0,-1.330135083954046,-0.3897235197576064,-2.3765938644110594,-1.215881833101881,0.0
2019-06-12,1.0,-0.0,-1.3333754341648247,-0.38673823808020213,-2.375371013577518,-1.2196400378907484,0.0
2019-06-13,1.0,-0.0,-1.3595093576125443,-0.41211431461810827,-2.351289833080425,-1.1997344461305008,0.0
2019-06-14,1.0,-0.0,-1.33127417945838,-0.4785348808186696,-2.3156745288905527,-1.114439036565581,0.0
2019-06-17,1.0,-0.0,-1.329534130543099,-0.47963378176382654,-2.320939212755356,-1.0981564524165421,0.0
2019-06-18,1.0,-0.0,-1.3575310801524334,-0.47098144561754235,-2.3319797588555007,-1.0868370088086463,0.0
2019-06-19,1.0,-0.0,-1.3732206129172622,-0.47858519301299185,-2.3237396655684712,-1.0405917821843724,0.0
2019-06-20,1.0,-0.0,-1.3784389393750778,-0.47385783642474794,-2.3261546122245735,-1.0458732727499067,0.0
2019-06-21,1.0,-0.0,-1.38579785909883,-0.47361214836942994,-2.314538212596465,-1.0496016928055762,0.0
2019-06-24,1.0,-0.0,-1.3446113732306928,-0.48423143779488453,-2.2807921529674697,-1.0984603923516265,0.0
2019-06-25,1.0,-0.0,-1.3299199404207784,-0.4843294234469062,-2.2886489170235214,-1.103270651027121,0.0
2019-06-26,1.0,-0.0,-1.3324594257178526,-0.46017478152309604,-2.2588014981273408,-1.190761548064919,0.0
2019-06-27,1.0,-0.0,-1.318865921438831,-0.4990320364703678,-2.2591019796415415,-1.167926060076188,0.0
2019-06-28,1.0,-0.0,-1.3060511540860886,-0.49775421085464755,-2.267747972551466,-1.166687461010605,0.0
2019-07-01,1.0,-0.0,-1.2844790046656298,-0.5109175738724727,-2.2768273716951786,-1.1485536547433903,0.0
2019-07-02,1.0,-0.0,-1.2997017892644136,-0.5041003976143141,-2.2630467196819084,-1.1458126242544733,0.0
2019-07-03,1.0,-0.0,-1.309819763828465,-0.4965817277812306,-2.2564325668116845,-1.1521441889372281,0.0
2019-07-05,1.0,-0.0,-1.3063681157612423,-0.5030250109149879,-2.271190669244683,-1.1565521112705046,0.0
2019-07-08,1.0,-0.0,-1.284149928039547,-0.5263750703960953,-2.2917214191852824,-1.1551842813340842,0.0
2019-07-09,1.0,-0.0,-1.2880529867533117,-0.5219945013746564,-2.2941764558860287,-1.1442139465133718,0.0
2019-07-10,1.0,-0.0,-1.2521744571678868,-0.5181152618734747,-2.3389024466554034,-1.1481759589512546,0.0
2019-07-11,1.0,-0.0,-1.253679003068445,-0.5218235330953723,-2.337528962364581,-1.1490387626025425,0.0
2019-07-12,1.0,-0.0,-1.293266832917706,-0.5096009975062344,-2.2869077306733168,-1.1447007481296758,0.0
2019-07-15,1.0,-0.0,-1.286346633416459,-0.524563591022444,-2.3033042394014966,-1.1201995012468828,0.0
2019-07-16,1.0,-0.0,-1.2715902695266088,-0.5505596898255268,-2.310674754549434,-1.120630354574448,0.0
2019-07-17,1.0,-0.0,-1.2794661319631555,-0.5487185913904379,-2.3203208221066483,-1.1176138855818032,0.0
2019-07-18,1.0,-0.0,-1.2809213820731096,-0.552891837756635,-2.32185778668002,-1.1037806710065097,0.0
2019-07-19,1.0,-0.0,-1.2732992043421947,-0.5255042250046259,-2.2963671128107075,-1.0726577437858509,0.0
2019-07-22,1.0,-0.0,-1.2491052696532148,-0.5088238923855363,-2.3016783907194864,-1.1109465630013575,0.0
2019-07-23,1.0,-0.0,-1.2404151404151404,-0.495054945054945,-2.263003663003663,-1.1065934065934067,0.0
2019-07-24,1.0,-0.0,-1.2434570906877662,-0.5162507608034085,-2.24388314059647,-1.0828362751065126,0.0
2019-07-25,1.0,-0.0,-1.2215485357424363,-0.5302249439156006,-2.2439216637361303,-1.0674831746801674,0.0
2019-07-26,1.0,-0.0,-1.2016847463790075,-0.5336040239985456,-2.254469426095388,-1.0704805769347312,0.0
2019-07-29,1.0,-0.0,-1.1912067919951486,-0.5354760460885386,-2.2542753183747726,-1.0833232261976955,0.0
2019-07-30,1.0,-0.0,-1.1874317602814508,-0.5405798859638481,-2.247482712604634,-1.0901977435399732,0.0
2019-07-31,1.0,-0.0,-1.238572817894481,-0.5358619012885971,-2.2312180889861417,-1.0726963287138342,0.0
2019-08-01,1.0,-0.0,-1.2677122441564732,-0.5452343466149933,-2.198316579871624,-1.0441443623592104,0.0
2019-08-02,1.0,-0.0,-1.2677483563544243,-0.5447252548404609,-2.1971168345497314,-1.0221967549309368,0.0
2019-08-05,1.0,-0.0,-1.2703844528939587,-0.5292413543364114,-2.192829983704508,-1.0429114611624117,0.0
2019-08-06,1.0,-0.0,-1.2656519412569118,-0.5229799631369284,-2.1035733396753673,-1.0534514537130626,0.0
2019-08-07,1.0,-0.0,-1.2905309315003557,-0.4986963735482342,-2.0807655842616737,-1.0556411471912777,0.0
2019-08-08,1.0,-0.0,-1.2842236319440328,-0.48757929685184087,-2.0883974625007413,-1.0685954823027215,0.0
2019-08-09,1.0,-0.0,-1.2513274336283187,-0.4705604719764011,-2.0647197640117994,-1.1131563421828907,0.0
2019-08-12,1.0,-0.0,-1.232122756087446,-0.5276971384560697,-2.1015463001362638,-1.0631554002014338,0.0
2019-08-13,1.0,-0.0,-1.2251095063336095,-0.5204214514028649,-2.112821119924233,-1.0608500059192612,0.0
2019-08-14,1.0,-0.0,-1.2496478873239436,-0.5169014084507043,-2.07406103286385,-1.0279342723004696,0.0
2019-08-15,1.0,-0.0,-1.2957462729522824,-0.5421631266908421,-2.0117999194151843,-0.9063489322511944,0.0
2019-08-16,1.0,-0.0,-1.284863750858713,-0.5401305243874513,-1.9820815204946185,-0.9176207923059307,0.0
2019-08-19,1.0,-0.0,-1.2481510979633634,-0.5458527705085903,-1.9924337239731482,-0.902548640345887,0.0
2019-08-20,1.0,-0.0,-1.250808602394598,-0.5486012597174148,-1.9864949214095218,-0.888497985587017,0.0
2019-08-21,1.0,-0.0,-1.2538544078612976,-0.6184559778618625,-1.9356186818772236,-0.839611453097645,0.0
2019-08-22,1.0,-0.0,-1.2561974137444236,-0.6210401490767407,-1.9470890507651477,-0.8225196227906715,0.0
2019-08-23,1.0,-0.0,-1.2833416652780092,-0.6096206187857579,-1.9013497750374937,-0.7603177248236406,0.0
2019-08-26,1.0,-0.0,-1.25,-0.6111842105263158,-1.890953947368421,-0.7303179824561403,0.0
2019-08-27,1.0,-0.0,-1.246087337200394,-0.6064353726606106,-1.8854109664003502,-0.7343219875232571,0.0
2019-08-28,1.0,-0.0,-1.2296543425946183,-0.6198315467075038,-1.89438853642529,-0.7253883176547801,0.0
2019-08-29,1.0,-0.0,-1.209772627896808,-0.6232509838216004,-1.9002514210756447,-0.7323458679492785,0.0
2019-08-30,1.0,-0.0,-1.1692631125006738,-0.6285914505956552,-1.9015147431405315,-0.6911756778610317,0.0
2019-09-03,1.0,-0.0,-1.1782397408207343,-0.6326133909287257,-1.9181425485961123,-0.6705723542116631,0.0
2019-09-04,1.0,-0.0,-1.2071458953636751,-0.5841663122075712,-1.901637601020842,-0.6239366227137388,0.0
2019-09-05,1.0,-0.0,-1.2283138918345706,-0.5795334040296924,-1.9067868504772005,-0.587592788971368,0.0
2019-09-06,1.0,-0.0,-1.2259396506087876,-0.5830068819481207,-1.9120169401799894,-0.5728427739544732,0.0
