Date,IWF,IWM,MTUM,OI,SPY,VLUE,VXX
2018-11-02,-0.1507424739305059,-0.7809057076531928,-0.0,1.0,-0.873945244850584,-0.8791407199970521,0.0
2018-11-05,-0.1395777669062582,-0.8597824859820118,-0.0,1.0,-0.9038874045083354,-0.8599706468972265,0.0
2018-11-06,-0.14818442067199036,-0.8677866505951485,-0.0,1.0,-0.8990507759529909,-0.8517402440861835,0.0
2018-11-07,-0.1479605337768873,-0.8749858239141118,-0.0,1.0,-0.9012966393225721,-0.8560843760632064,0.0
2018-11-08,-0.12551563789094727,-0.8733218330458261,-0.0,1.0,-0.892747318682967,-0.8585464636615915,0.0
2018-11-09,-0.1287858835923097,-0.8770834117160163,-0.0,1.0,-0.894277437074382,-0.8622596786937055,0.0
2018-11-12,-0.1272352389878163,-0.8652671040299906,-0.0,1.0,-0.8970196813495783,-0.8593064667291472,0.0
2018-11-13,-0.10100409074005208,-0.8605429527705467,-0.0,1.0,-0.9002231312755672,-0.8570472294533285,0.0
2018-11-14,-0.10814864814189823,-0.8670641616979787,-0.0,1.0,-0.9110136123298458,-0.8637267034162073,0.0
2018-11-15,-0.11241431835491242,-0.8943640517897944,-0.0,1.0,-0.9458872810357959,-0.8554074638233053,0.0
2018-11-16,-0.11408321902149063,-0.8954046639231824,-0.0,1.0,-0.9458542905044963,-0.8550525834476451,0.0
2018-11-19,-0.11404511507392165,-0.8954427678707514,-0.0,1.0,-0.9458923944520652,-0.8550525834476451,0.0
2018-11-20,-0.09166097579482511,-0.8905835040594886,-0.0,1.0,-0.9483268836785795,-0.8633811366568025,0.0
2018-11-21,-0.09540649335991874,-0.8837139310033483,-0.0,1.0,-0.9468793499115911,-0.8360859260373952,0.0
2018-11-23,-0.09551789077212806,-0.8887005649717513,-0.0,1.0,-0.9458757062146893,-0.8363841807909604,0.0
2018-11-26,-0.0948006475659802,-0.8918715409811376,-0.0,1.0,-0.9439027145062309,-0.8343435864613531,0.0
2018-11-27,-0.0860815469944536,-0.8931194723429771,-0.0,1.0,-0.9392145105681307,-0.8291860290810973,0.0
2018-11-28,-0.08638458943896864,-0.894202301090582,-0.0,1.0,-0.9383502604654649,-0.8287673799797624,0.0
2018-11-29,-0.0638100537933593,-0.8819514004822853,-0.0,1.0,-0.9332962344648489,-0.8307920608421443,0.0
2018-11-30,-0.06395844926729734,-0.8826933778519754,-0.0,1.0,-0.9351140790205899,-0.828158041179744,0.0
2018-12-03,-0.06148027291604866,-0.8836027884900624,-0.0,1.0,-0.9351824384455651,-0.8278329872441413,0.0
2018-12-04,-0.05355029585798817,-0.8865754437869823,-0.0,1.0,-0.932026627218935,-0.8261094674556214,0.0
2018-12-06,-0.04170450830094089,-0.8522178225015439,-0.0,1.0,-0.9301413157990336,-0.8087332437243434,0.0
2018-12-07,-0.04713449867354726,-0.8519824108732783,-0.0,1.0,-0.9305520223861612,-0.8044845004906058,0.0
2018-12-10,-0.004740708573082907,-0.8724351319075018,-0.0,1.0,-0.9495892592190497,-0.7920964064705243,0.0
2018-12-11,-0.0,-0.8760327583707784,-0.0,1.0,-0.9466589360776926,-0.8010218872300334,0.0
2018-12-12,-0.0,-0.8788187002797051,-0.0,1.0,-0.9469650187075448,-0.8067129209197574,0.0
2018-12-13,-0.0,-0.8767968636561638,-0.0,1.0,-0.9476550021780166,-0.8055394220996079,0.0
2018-12-14,-0.0,-0.8704738407952979,-0.0,1.0,-0.9517814382120312,-0.8058921703795081,0.0
2018-12-17,-0.0,-0.8664447981478802,-0.0,1.0,-0.9289176674866155,-0.8220590363189119,0.0
2018-12-18,-0.0,-0.8528967797584819,-0.0,1.0,-0.9206440483036228,-0.8204787234042553,0.0
2018-12-19,-0.0,-0.8528608395629673,-0.0,1.0,-0.9206081081081081,-0.8205506037952848,0.0
2018-12-20,-0.0,-0.8373524150268336,-0.0,1.0,-0.9262611806797852,-0.8142039355992844,0.0
2018-12-21,-0.0,-0.836965035960977,-0.0,1.0,-0.9280780460015666,-0.7954496902371289,0.0
2018-12-24,-0.0,-0.8123452423063318,-0.0,1.0,-0.9164485320127342,-0.8085249380969225,0.0
2018-12-26,-0.0,-0.8250921214248115,-0.0,1.0,-0.8905772942621513,-0.7937181961747676,0.0
2018-12-27,-0.0,-0.7841394749338578,-0.0,1.0,-0.816701716301472,-0.7910928702259005,0.0
2018-12-28,-0.0,-0.7841648220670866,-0.0,1.0,-0.8229865486122935,-0.7982632385492934,0.0
2018-12-31,-0.0,-0.7827804645460118,-0.0,1.0,-0.8238199032763436,-0.7991621824126423,0.0
2019-01-02,-0.0,-0.7816604287172507,-0.0,1.0,-0.8214358625382783,-0.7993875467846207,0.0
2019-01-03,-0.0,-0.7832827887007189,-0.0,1.0,-0.8171192966913143,-0.807101236923706,0.0
2019-01-04,-0.0,-0.7825275023767486,-0.0,1.0,-0.8066345239712074,-0.8061591742496265,0.0
2019-01-07,-0.0,-0.7591651056997591,-0.0,1.0,-0.7968290072250468,-0.7889349745785389,0.0
2019-01-08,-0.0,-0.7420669383392344,-0.0,1.0,-0.8110762241966732,-0.7870933262074955,0.0
2019-01-09,-0.0,-0.7374866524292579,-0.0,1.0,-0.81036438868126,-0.7890416444207154,0.0
2019-01-10,-0.0,-0.7344828736283895,-0.0,1.0,-0.8131607911149652,-0.7876129806890572,0.0
2019-01-11,-0.0,-0.7267991317415261,-0.0,1.0,-0.816563700116881,-0.7960928368675906,0.0
2019-01-14,-0.0,-0.7260705078844286,-0.0,1.0,-0.8148247346747464,-0.8070574843483209,0.0
2019-01-15,-0.0,-0.7195923293549685,-0.0,1.0,-0.8149725090518976,-0.8179898082338742,0.0
2019-01-16,-0.0,-0.7216515541874393,-0.0,1.0,-0.8003814367450731,-0.8239033693579147,0.0
2019-01-17,-0.0,-0.7192747708570282,-0.0,1.0,-0.8013982739011174,-0.8244798287281729,0.0
2019-01-18,-0.0,-0.7180650800053784,-0.0,1.0,-0.8050625252117789,-0.8384429205324727,0.0
2019-01-22,-0.0,-0.6901255144732814,-0.0,1.0,-0.8393482771522842,-0.8720024490628933,0.0
2019-01-23,-0.0,-0.6731894908793902,-0.0,1.0,-0.8483868772120883,-0.8816702967601416,0.0
2019-01-24,-0.0,-0.6480437497890154,-0.0,1.0,-0.8681092394423252,-0.859602336022685,0.0
2019-01-25,-0.0,-0.5986019257787069,-0.0,1.0,-0.935647465990474,-0.8924031114004729,0.0
2019-01-28,-0.0,-0.5705051472348577,-0.0,1.0,-0.9678169568042684,-0.8817675023085605,0.0
2019-01-29,-0.0,-0.5557574303246374,-0.0,1.0,-0.9735353604607315,-0.8987693257001816,0.0
2019-01-30,-0.0,-0.5527460855860485,-0.0,1.0,-0.9691643539932161,-0.9042724500633843,0.0
2019-01-31,-0.0,-0.5640884925398731,-0.0,1.0,-0.9368547418967588,-0.9290344709312297,0.0
2019-02-01,-0.0,-0.564124575078117,-0.0,1.0,-0.9415582185901178,-0.9279950554544518,0.0
2019-02-04,-0.0,-0.562360534175564,-0.0,1.0,-0.9422568574273061,-0.9283875175941502,0.0
2019-02-05,-0.0,-0.5469419956779749,-0.0,1.0,-0.937124824203341,-0.9461118924295956,0.0
2019-02-06,-0.0,-0.5342592592592592,-0.0,1.0,-0.934122085048011,-0.9609739368998629,0.0
2019-02-07,-0.0,-0.5378044596912521,-0.0,1.0,-0.939965694682676,-0.9527272727272729,0.0
2019-02-08,-0.0,-0.5283442017734534,-0.0,1.0,-0.9470724217644827,-0.9748818272780597,0.0
2019-02-11,-0.0,-0.5115248840589742,-0.0,1.0,-0.945801896587527,-1.0035647539281514,0.0
2019-02-12,-0.0,-0.5341027602030174,-0.0,1.0,-0.9423972745602447,-0.9998609469512618,0.0
2019-02-13,-0.0,-0.5530716545562007,-0.0,1.0,-0.934151514097973,-0.9894308660431805,0.0
2019-02-14,-0.0,-0.5333124259530281,-0.0,1.0,-0.9529932399470347,-0.998257718307896,0.0
2019-02-15,-0.0,-0.5327988846287905,-0.0,1.0,-0.9537818055071454,-0.998954339491112,0.0
2019-02-19,-0.0,-0.5163446475195823,-0.0,1.0,-0.9686684073107049,-0.9962750217580504,0.0
2019-02-20,-0.0,-0.5117962279908135,-0.0,1.0,-0.9707356113856217,-0.9971814322499825,0.0
2019-02-21,-0.0,-0.51084496744769,-0.0,1.0,-0.9709988510949413,-0.9996866622567281,0.0
2019-02-22,-0.0,-0.5115040551359253,-0.0,1.0,-0.9702043231577848,-0.9991297991576457,0.0
2019-02-25,-0.0,-0.50698421567258,-0.0,1.0,-0.9785235368068166,-1.0066000838105882,0.0
2019-02-26,-0.0,-0.505969836614998,-0.0,1.0,-0.9808685937718197,-1.0042940930037705,0.0
2019-02-27,-0.0,-0.5096066512960246,-0.0,1.0,-0.9860266890239642,-0.997659470411514,0.0
2019-02-28,-0.0,-0.5161651113208208,-0.0,1.0,-0.9913669567648807,-0.9876271364160638,0.0
2019-03-01,-0.0,-0.5187864807241971,-0.0,1.0,-0.9887455873615043,-0.9876271364160638,0.0
2019-03-04,-0.0,-0.5106174909192511,-0.0,1.0,-0.9889284716401229,-0.993049734562727,0.0
2019-03-05,-0.0,-0.5008749212570869,-0.0,1.0,-1.0062294393504585,-0.9925806677399034,0.0
2019-03-06,-0.0,-0.4931492411467116,-0.0,1.0,-1.0315134907251264,-0.9885469364811692,0.0
2019-03-07,-0.0,-0.4629012453955446,-0.0,1.0,-1.0651464655323626,-0.9801087528503771,0.0
2019-03-08,-0.0,-0.4515246286161063,-0.0,1.0,-1.1068306205131848,-0.995557608927429,0.0
2019-03-11,-0.0,-0.4512046464936182,-0.0,1.0,-1.1044744012620107,-1.0295783737272335,0.0
2019-03-12,-0.0,-0.41167529224421845,-0.0,1.0,-1.12728457167674,-1.0801997756143462,0.0
2019-03-13,-0.0,-0.42797380865769374,-0.0,1.0,-1.132157148053838,-1.0775918515823937,0.0
2019-03-14,-0.0,-0.43439490445859874,-0.0,1.0,-1.1281528662420384,-1.077088262056415,0.0
2019-03-15,-0.0,-0.42672020441686437,-0.0,1.0,-1.1357912027742287,-1.0877532396422702,0.0
2019-03-18,-0.0,-0.4457538484201222,-0.0,1.0,-1.1422626500699713,-1.0946821831037785,0.0
2019-03-19,-0.0,-0.4494456762749446,-0.0,1.0,-1.139689578713969,-1.106319290465632,0.0
2019-03-20,-0.0,-0.4556563599333457,-0.0,1.0,-1.1344195519348268,-1.1129420477689316,0.0
2019-03-21,-0.0,-0.4563768330617686,-0.0,1.0,-1.1427936601984892,-1.1039845948748332,0.0
2019-03-22,-0.0,-0.45558035714285716,-0.0,1.0,-1.168936011904762,-1.0957217261904764,0.0
2019-03-25,-0.0,-0.39448357240311227,-0.0,1.0,-1.1952874368523914,-1.0976805929422178,0.0
2019-03-26,-0.0,-0.39796788667630806,-0.0,1.0,-1.1932732599102607,-1.1169948455519707,0.0
2019-03-27,-0.0,-0.3884689491625908,-0.0,1.0,-1.200051874907366,-1.1168297020898177,0.0
2019-03-28,-0.0,-0.3857482009051117,-0.0,1.0,-1.195192521700423,-1.1285332739817495,0.0
2019-03-29,-0.0,-0.3775419326109544,-0.0,1.0,-1.1962668843698976,-1.1370046014546535,0.0
2019-04-01,-0.0,-0.3904921077065924,-0.0,1.0,-1.1959517177344476,-1.1276137418755803,0.0
2019-04-02,-0.0,-0.40163144234334447,-0.0,1.0,-1.2075639599555061,-1.0986281053021876,0.0
2019-04-03,-0.0,-0.40305043233012955,-0.0,1.0,-1.2018035402827774,-1.1061342635543845,0.0
2019-04-04,-0.0,-0.3982909158461824,-0.0,1.0,-1.2070964146386773,-1.1100130039011704,0.0
2019-04-05,-0.0,-0.3947603786241335,-0.0,1.0,-1.207348885741969,-1.1244689572929865,0.0
2019-04-08,-0.0,-0.3873323397913561,-0.0,1.0,-1.213450074515648,-1.1249999999999998,0.0
2019-04-09,-0.0,-0.39654153118533847,-0.0,1.0,-1.1715193615134496,-1.1268844221105527,0.0
2019-04-10,-0.0,-0.3946047678795483,-0.0,1.0,-1.1768027160676064,-1.1189386670602997,0.0
2019-04-11,-0.0,-0.385214726191795,-0.0,1.0,-1.1983309331265461,-1.1090432406484252,0.0
2019-04-12,-0.0,-0.38365221245475367,-0.0,1.0,-1.1986776981605969,-1.1112506463765977,0.0
2019-04-15,-0.0,-0.38339614276213696,-0.0,1.0,-1.1982561146826276,-1.1129830784009458,0.0
2019-04-16,-0.0,-0.38664745437079734,-0.0,1.0,-1.2008793320032511,-1.107108549471662,0.0
2019-04-17,-0.0,-0.4057654590533989,-0.0,1.0,-1.2237723420789697,-1.0710135810235724,0.0
2019-04-18,-0.0,-0.40565828402366866,-0.0,1.0,-1.2227440828402367,-1.06978550295858,0.0
2019-04-22,-0.0,-0.41074273013521023,-0.0,1.0,-1.2223745137988515,-1.071235413965549,0.0
2019-04-23,-0.0,-0.41680578742348356,-0.0,1.0,-1.2370617696160267,-1.056019291411612,0.0
2019-04-24,-0.0,-0.41417136080640377,-0.0,1.0,-1.2331381559442631,-1.0585902757189445,0.0
2019-04-25,-0.0,-0.40085485969150714,-0.0,1.0,-1.2448987177104627,-1.0710276900204423,0.0
2019-04-26,-0.0,-0.3928239103733204,-0.0,1.0,-1.2535080209922953,-1.0757062567461941,0.0
2019-04-29,-0.0,-0.3988757770911663,-0.0,1.0,-1.255742098797603,-1.0679745374678926,0.0
2019-04-30,-0.0,-0.39012685539972475,-0.0,1.0,-1.255719653286708,-1.0742531899854917,0.0
2019-05-01,-0.0,-0.39951215906571075,-0.0,1.0,-1.214058688742701,-1.0821938058984406,0.0
2019-05-02,-0.0,-0.39153361112135404,-0.0,1.0,-1.2156052951805008,-1.0803126958958664,0.0
2019-05-03,-0.0,-0.3408767818035117,-0.0,1.0,-1.3403773004956392,-1.1609098244131093,0.0
2019-05-06,-0.0,-0.317222861526659,-0.0,1.0,-1.3426543920214806,-1.1759493670886076,0.0
2019-05-07,-0.0,-0.31395884520884526,-0.0,1.0,-1.344095515970516,-1.1809735872235874,0.0
2019-05-08,-0.0,-0.3326605993678839,-0.0,1.0,-1.313620958836297,-1.1616084688321084,0.0
2019-05-09,-0.0,-0.3352651847332901,-0.0,1.0,-1.3131886986693102,-1.1644107217752697,0.0
2019-05-10,-0.0,-0.3321273516642547,-0.0,1.0,-1.3164368954223475,-1.159798918424861,0.0
2019-05-13,-0.0,-0.3301092875366513,-0.0,1.0,-1.3154868436083926,-1.1623319751723087,0.0
2019-05-14,-0.0,-0.30528728721205517,-0.0,1.0,-1.3132914959978956,-1.1393032956296267,0.0
2019-05-15,-0.0,-0.31339299142728233,-0.0,1.0,-1.3264024665363212,-1.1201308467438713,0.0
2019-05-16,-0.0,-0.31447085860678897,-0.0,1.0,-1.3330068191236861,-1.1199562973288626,0.0
2019-05-17,-0.0,-0.30764876797102,-0.0,1.0,-1.3197237840081506,-1.1461076940492811,0.0
2019-05-20,-0.0,-0.29844610394508564,-0.0,1.0,-1.3240929320359056,-1.1490533303160595,0.0
2019-05-21,-0.0,-0.3133168093735917,-0.0,1.0,-1.300698512843623,-1.1414300736067295,0.0
2019-05-22,-0.0,-0.3025813692480359,-0.0,1.0,-1.3007856341189676,-1.13774784885896,0.0
2019-05-23,-0.0,-0.31762073466343466,-0.0,1.0,-1.2935670333768414,-1.1180682453850457,0.0
2019-05-24,-0.0,-0.2899817715114765,-0.0,1.0,-1.3012536735984523,-1.1288270525650088,0.0
2019-05-28,-0.0,-0.2876096328229523,-0.0,1.0,-1.2973093503790696,-1.1314478965363461,0.0
2019-05-29,-0.0,-0.2896239709263517,-0.0,1.0,-1.2980790625231773,-1.1206704739301343,0.0
2019-05-30,-0.0,-0.2861797045648069,-0.0,1.0,-1.293510051460516,-1.1225426678020065,0.0
2019-05-31,-0.0,-0.2926757016959194,-0.0,1.0,-1.2875657261349327,-1.1226394134636746,0.0
2019-06-03,-0.0,-0.30382256820768916,-0.0,1.0,-1.2810927918334374,-1.0871002093048874,0.0
2019-06-04,-0.0,-0.2970282481725012,-0.0,1.0,-1.2768247437828306,-1.0995114425302133,0.0
2019-06-05,-0.0,-0.30468181156254553,-0.0,1.0,-1.2724625018203,-1.0634192514926462,0.0
2019-06-06,-0.0,-0.3252512013979904,-0.0,1.0,-1.2307412261540704,-1.084571137323431,0.0
2019-06-07,-0.0,-0.32817337461300305,-0.0,1.0,-1.2297942087051539,-1.0843562192678928,0.0
2019-06-10,-0.0,-0.3290273279720534,-0.0,1.0,-1.2178960008733306,-1.0919908300280194,0.0
2019-06-11,-0.0,-0.33391589295466956,-0.0,1.0,-1.2191152375750955,-1.0879665028217733,0.0
2019-06-12,-0.0,-0.3398842668413582,-0.0,1.0,-1.2158168650143755,-1.0836699785274957,0.0
2019-06-13,-0.0,-0.3475221206714489,-0.0,1.0,-1.2134144121181225,-1.0803262571459784,0.0
2019-06-14,-0.0,-0.34305161243357357,-0.0,1.0,-1.227087428113853,-1.0697022639586518,0.0
2019-06-17,-0.0,-0.33942720069782656,-0.0,1.0,-1.2216326233917278,-1.0734535145743984,0.0
2019-06-18,-0.0,-0.34426289034132174,-0.0,1.0,-1.214560639070443,-1.072258533042847,0.0
2019-06-19,-0.0,-0.3333574896731647,-0.0,1.0,-1.2247626639611564,-1.065330821073991,0.0
2019-06-20,-0.0,-0.3391146589259797,-0.0,1.0,-1.223367198838897,-1.0660014513788099,0.0
2019-06-21,-0.0,-0.3476162832885858,-0.0,1.0,-1.2122487482766127,-1.0683186996589509,0.0
2019-06-24,-0.0,-0.3483084758093853,-0.0,1.0,-1.2102582757366316,-1.0791196798835943,0.0
2019-06-25,-0.0,-0.3520322838653384,-0.0,1.0,-1.2067548898422162,-1.0767832472915,0.0
2019-06-26,-0.0,-0.35034372385698176,-0.0,1.0,-1.1871385443567453,-1.0998435965518494,0.0
2019-06-27,-0.0,-0.3631837153108296,-0.0,1.0,-1.2313099509409096,-1.0665958848941934,0.0
2019-06-28,-0.0,-0.3662337662337663,-0.0,1.0,-1.225974025974026,-1.066105725260655,0.0
2019-07-01,-0.0,-0.3676055822131058,-0.0,1.0,-1.218709937364932,-1.0765906010768838,0.0
2019-07-02,-0.0,-0.36398298870802165,-0.0,1.0,-1.2244830620325562,-1.0777606687197536,0.0
2019-07-03,-0.0,-0.3727202671461598,-0.0,1.0,-1.2144875417415875,-1.082382297897325,0.0
2019-07-05,-0.0,-0.3680002933734277,-0.0,1.0,-1.2135758553669003,-1.0855916975319961,0.0
2019-07-08,-0.0,-0.36582236721527805,-0.0,1.0,-1.2164876654081596,-1.083208093544958,0.0
2019-07-09,-0.0,-0.36480498077275225,-0.0,1.0,-1.2162607581029115,-1.0812671671854972,0.0
2019-07-10,-0.0,-0.4893957861744732,-0.0,1.0,-1.0010447501305937,-0.9920250740031342,0.0
2019-07-11,-0.0,-0.48457766804604097,-0.0,1.0,-1.0133532705080504,-0.979448482108704,0.0
2019-07-12,-0.0,-0.46111111111111114,-0.0,1.0,-1.0379166666666668,-0.9731944444444445,0.0
2019-07-15,-0.0,-0.49649791955617206,-0.0,1.0,-1.0389042995839113,-0.9320388349514563,0.0
2019-07-16,-0.0,-0.4958041473056383,-0.0,1.0,-1.0400513211734514,-0.931826062833761,0.0
2019-07-17,-0.0,-0.4993411470975795,-0.0,1.0,-1.03696511547264,-0.9313405922740827,0.0
2019-07-18,-0.0,-0.500225186211675,-0.0,1.0,-1.038489520180149,-0.925688550147237,0.0
2019-07-19,-0.0,-0.5044158902781145,-0.0,1.0,-1.035950542028885,-0.923076923076923,0.0
2019-07-22,-0.0,-0.4966203334604319,-0.0,1.0,-1.028389198932372,-0.941315123574474,0.0
2019-07-23,-0.0,-0.501212667174832,-0.0,1.0,-1.027891345021135,-0.935659344466773,0.0
2019-07-24,-0.0,-0.4993249558624987,-0.0,1.0,-1.0257209125212032,-0.9367189393152628,0.0
2019-07-25,-0.0,-0.4832883537471455,-0.0,1.0,-1.0500311397135147,-0.9266140751505086,0.0
2019-07-26,-0.0,-0.4737715688647602,-0.0,1.0,-1.054220408727826,-0.9299422524983575,0.0
2019-07-29,-0.0,-0.48507949589643207,-0.0,1.0,-1.033961745819168,-0.914941107791628,0.0
2019-07-30,-0.0,-0.48775636189039034,-0.0,1.0,-1.0311063858975238,-0.9107277591055628,0.0
2019-07-31,-0.0,-0.47532306846301897,-0.0,1.0,-1.0398336541105306,-0.9217418201814682,0.0
2019-08-01,-0.0,-0.4851400103075073,-0.0,1.0,-1.034461432743515,-0.9162343239993129,0.0
2019-08-02,-0.0,-0.6582145667570167,-0.0,1.0,-1.4108157733671418,-1.302745475212031,0.0
2019-08-05,-0.0,-0.6582749562171629,-0.0,1.0,-1.4109019264448337,-1.3091068301225919,0.0
2019-08-06,-0.0,-0.6480827229642395,-0.0,1.0,-1.3626454114605773,-1.2977595863851787,0.0
2019-08-07,-0.0,-0.6545587728369527,-0.0,1.0,-1.3428990003447085,-1.311401240951396,0.0
2019-08-08,-0.0,-0.6554033617076438,-0.0,1.0,-1.3522447392300048,-1.3133128807846866,0.0
2019-08-09,-0.0,-0.6376251235124801,-0.0,1.0,-1.3330755681574087,-1.325428534604975,0.0
2019-08-12,-0.0,-0.6380106112237416,-0.0,1.0,-1.3339084674114654,-1.341586507354527,0.0
2019-08-13,-0.0,-0.6308016877637131,-0.0,1.0,-1.3326444501851376,-1.3420735382760698,0.0
2019-08-14,-0.0,-0.6354979840439221,-0.0,1.0,-1.3171056017843357,-1.3366646650081497,0.0
2019-08-15,-0.0,-0.6450399425165899,-0.0,1.0,-1.2947715457119913,-1.286909844033983,0.0
2019-08-16,-0.0,-0.662143310082435,-0.0,1.0,-1.2732614669203128,-1.2920735573874444,0.0
2019-08-19,-0.0,-0.6418017259524311,-0.0,1.0,-1.2839402231109238,-1.2838560303094084,0.0
2019-08-20,-0.0,-0.6442513537337867,-0.0,1.0,-1.2802753641438946,-1.2731394030978467,0.0
2019-08-21,-0.0,-0.6476802939825448,-0.0,1.0,-1.2775295444105734,-1.2506368229840898,0.0
2019-08-22,-0.0,-0.6522502927890246,-0.0,1.0,-1.2816630416596957,-1.2487870168981094,0.0
2019-08-23,-0.0,-0.6517338018153679,-0.0,1.0,-1.2812565357426695,-1.2499267996821013,0.0
2019-08-26,-0.0,-0.6371586058270131,-0.0,1.0,-1.2697583820299225,-1.237473579510133,0.0
2019-08-27,-0.0,-0.6342249968991608,-0.0,1.0,-1.2660520114110885,-1.2342167279943772,0.0
2019-08-28,-0.0,-0.6256558562280521,-0.0,1.0,-1.27329064242925,-1.232431315843834,0.0
2019-08-29,-0.0,-0.6261855670103094,-0.0,1.0,-1.2737319587628866,-1.2237938144329896,0.0
2019-08-30,-0.0,-0.580027794322017,-0.0,1.0,-1.2280325590629342,-1.1625570776255707,0.0
2019-09-03,-0.0,-0.5805809789096696,-0.0,1.0,-1.2242339832869078,-1.1744528452049343,0.0
2019-09-04,-0.0,-0.6013453992151838,-0.0,1.0,-1.2336429887082565,-1.1691759429807,0.0
2019-09-05,-0.0,-0.6042491897731364,-0.0,1.0,-1.2328652022566318,-1.1640059216580643,0.0
2019-09-06,-0.0,-0.6018119412515964,-0.0,1.0,-1.2393837803320562,-1.149904214559387,0.0
2019-09-09,-0.0,-0.6031289910600256,-0.0,1.0,-1.2392241379310345,-1.1487068965517242,0.0
2019-09-10,-0.0,-0.6192244057947621,-0.0,1.0,-1.1921229974577299,-1.2240022597958111,0.0
2019-09-11,-0.0,-0.6153566963745615,-0.0,1.0,-1.2158728878493366,-1.201475984998185,0.0
2019-09-12,-0.0,-0.586733870967742,-0.0,1.0,-1.2356854838709677,-1.2098790322580644,0.0
2019-09-13,-0.0,-0.5840912782199124,-0.0,1.0,-1.2331492610037358,-1.2431784960207894,0.0
2019-09-16,-0.0,-0.5926257893664698,-0.0,1.0,-1.232796903646364,-1.2487268282745976,0.0
2019-09-17,-0.0,-0.608550352528834,-0.0,1.0,-1.2292048742715083,-1.2377226229775442,0.0
2019-09-18,-0.0,-0.644393648720356,-0.0,1.0,-1.2064165884321807,-1.2309890199599984,0.0
2019-09-19,-0.0,-0.6550457217504898,-0.0,1.0,-1.1900718484650554,-1.2371815806662312,0.0
