Date,CHW,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-12,1.0,-0.23196144213958322,-0.37102490195151916,-0.11579171195010159,-0.3440202239758068,-0.29979208996834095,0.0
2018-10-15,1.0,-0.2449295372310036,-0.35793182250999805,-0.12873738335555132,-0.34843363168920205,-0.30044277280517995,0.0
2018-10-16,1.0,-0.24293273585355388,-0.3686656814606474,-0.12118034037278924,-0.34969252037946325,-0.301091671831053,0.0
2018-10-17,1.0,-0.23883246928485188,-0.3586393011859953,-0.11798404469379542,-0.34874417063182067,-0.303079800203584,0.0
2018-10-18,1.0,-0.23798025708401388,-0.3572899652013351,-0.11869422152782708,-0.3500935066164808,-0.30319816300925595,0.0
2018-10-19,1.0,-0.23544954821053624,-0.3544718899662632,-0.11619128506381673,-0.3507207398494821,-0.30238044683511456,0.0
2018-10-22,1.0,-0.23802105461927017,-0.3490298824529104,-0.10916772883916348,-0.3566775244299674,-0.30748713591087196,0.0
2018-10-23,1.0,-0.23778270928750178,-0.3492374521932103,-0.10848009821049151,-0.35740592095944096,-0.307946550828651,0.0
2018-10-24,1.0,-0.2374273976483921,-0.3500023610520848,-0.10851395381782121,-0.35755772772347355,-0.3075506445672191,0.0
2018-10-25,1.0,-0.22385087414611557,-0.3293041565358342,-0.10714368414958897,-0.3614912585388445,-0.29382887576704875,0.0
2018-10-26,1.0,-0.21832573979474434,-0.32491140871646185,-0.0990611625017258,-0.36722812830779145,-0.2915228496479359,0.0
2018-10-29,1.0,-0.21762122640424897,-0.3249028579311613,-0.09776285839100546,-0.36769135263145797,-0.2912422688708528,0.0
2018-10-30,1.0,-0.21807312025753045,-0.3248792825936997,-0.09804552770751897,-0.36760174752816743,-0.29075649574614854,0.0
2018-10-31,1.0,-0.22025675644751597,-0.3143092519279617,-0.09917847090322432,-0.3664614750909632,-0.2881530469804801,0.0
2018-11-01,1.0,-0.21728987993138935,-0.3180102915951972,-0.09603201829616924,-0.3669754145225843,-0.2886906803887936,0.0
2018-11-02,1.0,-0.21602092079003513,-0.3246392769481339,-0.09671277498680982,-0.36609088615144636,-0.29048241690179616,0.0
2018-11-05,1.0,-0.21734040355347428,-0.32176388219360463,-0.09654982439225948,-0.366274131717283,-0.2935977779308129,0.0
2018-11-06,1.0,-0.21188333064757475,-0.319298326388729,-0.09894334584129469,-0.3712792651764544,-0.3006514882939294,0.0
2018-11-07,1.0,-0.21380789813618747,-0.3206772467244879,-0.09588946300055361,-0.37398505259272924,-0.3023159254474995,0.0
2018-11-08,1.0,-0.20759569240660375,-0.32143923216458864,-0.08996349107942413,-0.37225322036233377,-0.3049298523570067,0.0
2018-11-09,1.0,-0.2070073931211829,-0.32134821141571385,-0.09041649446663912,-0.37252605960416957,-0.3047022087523534,0.0
2018-11-12,1.0,-0.20704654197477165,-0.3129507108353746,-0.09013072045053915,-0.3759758247292873,-0.30322108010347754,0.0
2018-11-13,1.0,-0.20982122340181075,-0.3154097155200147,-0.08959511006939656,-0.3783721678385955,-0.3047244818236132,0.0
2018-11-14,1.0,-0.21121968042303713,-0.31495574203931487,-0.08936659386136338,-0.379032072652029,-0.30458673410736864,0.0
2018-11-15,1.0,-0.2112323417939589,-0.31498794073733777,-0.08884805329045595,-0.3799471689445274,-0.3019869070862524,0.0
2018-11-16,1.0,-0.2103766227808615,-0.31178035689710537,-0.0877563190972063,-0.37962750584889215,-0.3041423918528373,0.0
2018-11-19,1.0,-0.2109525557492888,-0.31022299715518037,-0.093603744149766,-0.37664035973203636,-0.30278975864916946,0.0
2018-11-20,1.0,-0.20243322356384924,-0.30836077570435416,-0.08443102817416759,-0.38080863519941455,-0.3108305890962313,0.0
2018-11-21,1.0,-0.2028569475770624,-0.30574351263299393,-0.08591347139635022,-0.37960494839723874,-0.30417150798532794,0.0
2018-11-23,1.0,-0.20297187656684443,-0.3069191850129906,-0.0856009845480651,-0.3793244906331191,-0.30422991020557,0.0
2018-11-26,1.0,-0.2029081295439524,-0.3110969300544705,-0.08434943136495203,-0.3780568407138136,-0.3026870570002507,0.0
2018-11-27,1.0,-0.20107879284446264,-0.3198598024489053,-0.0709863899130593,-0.3807865628840639,-0.30324548227047204,0.0
2018-11-28,1.0,-0.20018298261665143,-0.3395928636779506,-0.06511893870082343,-0.3790942360475755,-0.30327081427264413,0.0
2018-11-29,1.0,-0.1905313877903541,-0.33633346970316835,-0.055525251147779446,-0.38160825492067824,-0.3088094913405155,0.0
2018-11-30,1.0,-0.19216069884890122,-0.3380272077892534,-0.05332362709859411,-0.3848218754265435,-0.306565357841576,0.0
2018-12-03,1.0,-0.19243563454089768,-0.33814080656185913,-0.05543403964456596,-0.385190248348143,-0.307222601959444,0.0
2018-12-04,1.0,-0.1955722086408188,-0.3385272681578286,-0.0528913157714364,-0.3885855285704494,-0.3091457424204346,0.0
2018-12-06,1.0,-0.18485228851929889,-0.3051732639978482,-0.07488680683193617,-0.3843636526650827,-0.2921952750257767,0.0
2018-12-07,1.0,-0.1816629980683707,-0.3079151879969453,-0.07045954808858543,-0.38778581375499754,-0.29823458065675396,0.0
2018-12-10,1.0,-0.17418101426944463,-0.30888099863781515,-0.06853352984524687,-0.3889372725039637,-0.292557111274871,0.0
2018-12-11,1.0,-0.173151664060755,-0.3096939915121733,-0.06770158588340407,-0.388764797855707,-0.2943488943488944,0.0
2018-12-12,1.0,-0.17296609033641602,-0.30985569405352276,-0.06752892820444087,-0.3887101818344279,-0.2947996247151856,0.0
2018-12-13,1.0,-0.17198660714285713,-0.30738839285714287,-0.06892857142857144,-0.39042410714285714,-0.29341517857142857,0.0
2018-12-14,1.0,-0.17225222009014235,-0.303605694140747,-0.0709982596278281,-0.39147217635771336,-0.292918024008211,0.0
2018-12-17,1.0,-0.17194610511287586,-0.30356027482823233,-0.07038011956812706,-0.3920317658606228,-0.29280806638707946,0.0
2018-12-18,1.0,-0.17655840043427123,-0.3168144395186827,-0.06948339817244187,-0.40265086401881844,-0.29629964715461865,0.0
2018-12-19,1.0,-0.17215229989134373,-0.3185666425208258,-0.06972111553784861,-0.4054916696848968,-0.2977634914885911,0.0
2018-12-20,1.0,-0.16407377344877344,-0.30772005772005767,-0.08272456709956709,-0.40751262626262624,-0.29268127705627706,0.0
2018-12-21,1.0,-0.16451327232680124,-0.31076999931878563,-0.08004268943436499,-0.41172597016281026,-0.30366266263993275,0.0
2018-12-24,1.0,-0.1672128163116694,-0.3147187329328236,-0.07698434371017658,-0.4149144365556162,-0.3017704350992172,0.0
2018-12-26,1.0,-0.17366693082757842,-0.32820106419110157,-0.06853843541265708,-0.39970564926978375,-0.2941243065776067,0.0
2018-12-27,1.0,-0.1598753755424502,-0.3176365861800378,-0.07139201068209636,-0.3788583509513742,-0.2976744186046511,0.0
2018-12-28,1.0,-0.1586147070599226,-0.31934249744205706,-0.07079941278526625,-0.3788202322167356,-0.29672138440322077,0.0
2018-12-31,1.0,-0.15556644540473114,-0.324586804472758,-0.07127901278567292,-0.37942709493473514,-0.2966097919543814,0.0
2019-01-02,1.0,-0.15560707041437266,-0.32481109154537147,-0.07230902971268083,-0.37995675723870453,-0.2963020752067405,0.0
2019-01-03,1.0,-0.15303180466708713,-0.3393323722857915,-0.04646815028380935,-0.38433642670510854,-0.32928642220019816,0.0
2019-01-04,1.0,-0.12895475468732456,-0.35120691590883574,-0.04342651846862018,-0.38068934545862804,-0.34112495789828223,0.0
2019-01-07,1.0,-0.114554448856452,-0.3375629450520198,-0.05803145588855121,-0.3766276980412165,-0.3315290933694181,0.0
2019-01-08,1.0,-0.11389049761660801,-0.34761883547912864,-0.05472891700449949,-0.3754621998485321,-0.335790974295006,0.0
2019-01-09,1.0,-0.1140991934405775,-0.34835791631388974,-0.05476583039971481,-0.37545118310235726,-0.3353905797424357,0.0
2019-01-10,1.0,-0.11427934952105145,-0.34785030073513035,-0.054912007128536416,-0.37556248607707726,-0.33506348852751167,0.0
2019-01-11,1.0,-0.1133025785028192,-0.3442312406676918,-0.05711929754184217,-0.37610037663524326,-0.3378574134741816,0.0
2019-01-14,1.0,-0.11800909820711801,-0.3451297832485951,-0.057644277941307644,-0.37733030059762734,-0.3318392650075818,0.0
2019-01-15,1.0,-0.12102038542943076,-0.3461512754817868,-0.05618803609223571,-0.3767851175225576,-0.3277932494151721,0.0
2019-01-16,1.0,-0.12713077714643642,-0.3503646369289965,-0.05500872444185943,-0.3832267012661626,-0.3213055344279898,0.0
2019-01-17,1.0,-0.12336557406412324,-0.35791689056063053,-0.05232401934443847,-0.3845826616514419,-0.3207281031703385,0.0
2019-01-18,1.0,-0.12465541585423251,-0.35608148994822836,-0.05544723100024654,-0.38257244671552476,-0.3224411125305363,0.0
2019-01-22,1.0,-0.06365855267497857,-0.3758383358620841,-0.0,-0.4574180354904677,-0.3019988125865822,0.0
2019-01-23,1.0,-0.058956669350801974,-0.3845567912250539,-0.0,-0.45757252606150295,-0.2752399399334044,0.0
2019-01-24,1.0,-0.06872053359984356,-0.37304191018315336,-0.0,-0.4641623394963825,-0.2667130162730571,0.0
2019-01-25,1.0,-0.007163230203139629,-0.38115351956280347,-0.0,-0.5531145899105141,-0.23584227829911386,0.0
2019-01-28,1.0,-0.008541607652583182,-0.3709280282396008,-0.0,-0.5663390931078813,-0.233194604841697,0.0
2019-01-29,1.0,-0.0,-0.3713792651491983,-0.0,-0.5668224911529555,-0.24627550351697322,0.0
2019-01-30,1.0,-0.0,-0.3717722043961321,-0.0,-0.5672625673935346,-0.24375177351406807,0.0
2019-01-31,1.0,-0.0,-0.37559034458632146,-0.0,-0.5659655413678504,-0.24490554486618857,0.0
2019-02-01,1.0,-0.0,-0.3747549126399721,-0.0,-0.5571870506731733,-0.2466123480458368,0.0
2019-02-04,1.0,-0.0,-0.37590167149737397,-0.0,-0.5609649791880054,-0.24237801555996252,0.0
2019-02-05,1.0,-0.0,-0.3664132116168108,-0.0,-0.5566134338438745,-0.25569184513823834,0.0
2019-02-06,1.0,-0.0,-0.36198433648203493,-0.0,-0.5635594144723924,-0.2560047121446803,0.0
2019-02-07,1.0,-0.0,-0.363834612700628,-0.0,-0.5628053035589671,-0.25407798325191905,0.0
2019-02-08,1.0,-0.0,-0.3638884037722669,-0.0,-0.5693546978693678,-0.24978169752008383,0.0
2019-02-11,1.0,-0.0,-0.356997616809148,-0.0,-0.5717471631283206,-0.25766884579224697,0.0
2019-02-12,1.0,-0.0,-0.36032761037140854,-0.0,-0.5716976173791171,-0.2578836720392432,0.0
2019-02-13,1.0,-0.0,-0.3613169803895849,-0.0027109158085743645,-0.5673247196169738,-0.2548698104545157,0.0
2019-02-14,1.0,-0.0,-0.3613673121475718,-0.006010403461992394,-0.5638632687852428,-0.2543602745115181,0.0
2019-02-15,1.0,-0.0,-0.370879180976965,-0.0015969199133725636,-0.563581475729005,-0.25150394854855296,0.0
2019-02-19,1.0,-0.0,-0.3653434647801214,-0.005240403511070352,-0.5634962225424691,-0.2493777020830604,0.0
2019-02-20,1.0,-0.0,-0.3683739020233361,-0.0033430931259013238,-0.5622296027618756,-0.2511034392343661,0.0
2019-02-21,1.0,-0.0,-0.3681703986892409,-0.004675040961223375,-0.561594756963408,-0.2501583833970508,0.0
2019-02-22,1.0,-0.0,-0.3723158170391062,-0.005499301675977654,-0.5554731145251397,-0.24895251396648047,0.0
2019-02-25,1.0,-0.0,-0.3740223892041098,-0.0048415010844086144,-0.5619427344622867,-0.24993975507700397,0.0
2019-02-26,1.0,-0.0,-0.3751177514404013,-0.003899489561197888,-0.5590071636690254,-0.2527219751571845,0.0
2019-02-27,1.0,-0.0,-0.3721740273396425,-0.005586225026288119,-0.5598054679284963,-0.2531107606028742,0.0
2019-02-28,1.0,-0.0,-0.3761787797710426,-0.003004517742006228,-0.5649151278564849,-0.24898021843063295,0.0
2019-03-01,1.0,-0.0,-0.38014952533380103,-0.0009208305014141325,-0.563614040472693,-0.24776917848764551,0.0
2019-03-04,1.0,-0.0,-0.3775367083059391,-0.0019723865877712033,-0.5607056760902915,-0.25132588209511286,0.0
2019-03-05,1.0,-0.0014929633126221267,-0.3700353481019606,-0.0,-0.5713438865347883,-0.25266208531846224,0.0
2019-03-06,1.0,-0.003643706923043154,-0.36812414943588395,-0.0,-0.572281487334826,-0.250954826814171,0.0
2019-03-07,1.0,-0.012465222248997744,-0.34576204350778805,-0.0025412403881963767,-0.5875523035467829,-0.24238175564659234,0.0
2019-03-08,1.0,-0.0,-0.34624266015702315,-0.0025510765103032703,-0.612786171405951,-0.23764597215807878,0.0
2019-03-11,1.0,-0.0,-0.3468603726927493,-0.0029806588359975275,-0.609290823986576,-0.24876357855691955,0.0
2019-03-12,1.0,-0.0,-0.3315818645382995,-0.013457488083361046,-0.6080700587518014,-0.26393969626427227,0.0
2019-03-13,1.0,-0.0,-0.338428336225693,-0.03234993102834512,-0.5917767988252569,-0.26231477773327994,0.0
2019-03-14,1.0,-0.0,-0.3399457367788996,-0.031156874082640215,-0.5899790953164614,-0.2628207979362185,0.0
2019-03-15,1.0,-0.0,-0.33616907556288,-0.034051176981493445,-0.5893815557980536,-0.2673986147918847,0.0
2019-03-18,1.0,-0.0,-0.3370338869242132,-0.04879358968619902,-0.5789202739603384,-0.2734903084292045,0.0
2019-03-19,1.0,-0.0,-0.33959809814299813,-0.0448102628509913,-0.5804476540773302,-0.2778998833766933,0.0
2019-03-20,1.0,-0.0,-0.32993756902341725,-0.04814172057066871,-0.5824787576911808,-0.29326782212806246,0.0
2019-03-21,1.0,-0.0,-0.32854537677015555,-0.05029605781570119,-0.5906747416529706,-0.28187405723033976,0.0
2019-03-22,1.0,-0.0,-0.3114717201953591,-0.08070941459791588,-0.5988161418829197,-0.25970606108347777,0.0
2019-03-25,1.0,-0.0,-0.25845533677379345,-0.11949323351569248,-0.5876542116104454,-0.24928569846508228,0.0
2019-03-26,1.0,-0.0,-0.26019671839960923,-0.12395923532938119,-0.5831612602411244,-0.2529807500166522,0.0
2019-03-27,1.0,-0.0,-0.23601715523721092,-0.1373966485387098,-0.5818632002476013,-0.2554273334217624,0.0
2019-03-28,1.0,-0.0,-0.22411931880769317,-0.1641735145733736,-0.5479940957458527,-0.2667929765812606,0.0
2019-03-29,1.0,-0.0,-0.22652274479568235,-0.1697764070932922,-0.5420420751184051,-0.26456658222271173,0.0
2019-04-01,1.0,-0.0,-0.23498412418415948,-0.16599047451049567,-0.5457752690068796,-0.25822455459516674,0.0
2019-04-02,1.0,-0.0,-0.23688893771284192,-0.18310447105349884,-0.5376029880259255,-0.239481489618807,0.0
2019-04-03,1.0,-0.0,-0.23746069441695802,-0.18121248103436902,-0.5464080744112408,-0.23381049761417858,0.0
2019-04-04,1.0,-0.0,-0.23819378701481692,-0.17357609916118094,-0.5447039915457608,-0.2451289051319874,0.0
2019-04-05,1.0,-0.0,-0.23281904342076262,-0.17262508265373597,-0.5477848798765704,-0.25089266034824775,0.0
2019-04-08,1.0,-0.0,-0.2278154740923511,-0.17613235812477968,-0.5494360239689814,-0.24964751498061333,0.0
2019-04-09,1.0,-0.0,-0.21727887548070549,-0.18308800777969322,-0.562303850064094,-0.24749149096052692,0.0
2019-04-10,1.0,-0.0,-0.20775464240764863,-0.19112808849831084,-0.56550155666939,-0.24365740025171675,0.0
2019-04-11,1.0,-0.0,-0.21050420168067227,-0.19630694383016364,-0.5662096417514374,-0.238390092879257,0.0
2019-04-12,1.0,-0.0,-0.21074279648835717,-0.19630260277304792,-0.565887530129807,-0.23845116207071934,0.0
2019-04-15,1.0,-0.0,-0.21187452992965536,-0.19824802017431314,-0.5599699154979427,-0.24200327390169446,0.0
2019-04-16,1.0,-0.0,-0.21025743099787686,-0.19756280962491155,-0.5605759023354564,-0.2432324840764331,0.0
2019-04-17,1.0,-0.0,-0.2046294452189692,-0.19792427360640866,-0.5635442253645798,-0.24682998074752704,0.0
2019-04-18,1.0,-0.0,-0.20054056449111615,-0.18653905799991138,-0.5661083787496123,-0.26226239532101553,0.0
2019-04-22,1.0,-0.0,-0.20131470829909612,-0.18243798441004686,-0.5713873281662929,-0.26565102489506764,0.0
2019-04-23,1.0,-0.0,-0.20413465381711596,-0.18490473864191498,-0.572056668295066,-0.25944841675178754,0.0
2019-04-24,1.0,-0.0,-0.19529724933451642,-0.18835403726708075,-0.5690993788819876,-0.26555013309671693,0.0
2019-04-25,1.0,-0.0,-0.19017397479140777,-0.19627640688798154,-0.5692348659684006,-0.2633809692881236,0.0
2019-04-26,1.0,-0.0,-0.18927304964539007,-0.20106382978723403,-0.568860815602837,-0.25711436170212765,0.0
2019-04-29,1.0,-0.0,-0.18828405514428828,-0.2001861784653575,-0.5696174475818964,-0.25834478478655964,0.0
2019-04-30,1.0,-0.0,-0.1777448333849626,-0.2045846793822189,-0.5654511660839935,-0.26490242067531083,0.0
2019-05-01,1.0,-0.0,-0.17330086340491477,-0.2088554350232455,-0.5640912109807396,-0.2676112464024795,0.0
2019-05-02,1.0,-0.0,-0.17215582115980524,-0.20792386011509517,-0.5580123948649846,-0.2752545374059318,0.0
2019-05-03,1.0,-0.0,-0.1755507387419269,-0.20481288153587543,-0.556688489781474,-0.2747500663540653,0.0
2019-05-06,1.0,-0.0,-0.15979324512380993,-0.21015661240087474,-0.5557641757416447,-0.2831834949526187,0.0
2019-05-07,1.0,-0.0,-0.1611713522227866,-0.21658090589872134,-0.5478677591042601,-0.2828117753583181,0.0
2019-05-08,1.0,-0.0,-0.1673941798941799,-0.22486772486772486,-0.5292768959435625,-0.28302469135802466,0.0
2019-05-09,1.0,-0.0,-0.1662591687041565,-0.2287275050111236,-0.5328311196281856,-0.27487389590079075,0.0
2019-05-10,1.0,-0.0,-0.16565362931642,-0.2290785764622974,-0.5342891120507399,-0.27323379140239606,0.0
2019-05-13,1.0,-0.0,-0.166321677089756,-0.22679027569805335,-0.5345943803399983,-0.27435479608913943,0.0
2019-05-14,1.0,-0.0,-0.17245660318797523,-0.21699514487773514,-0.5427538962910413,-0.2847451615048662,0.0
2019-05-15,1.0,-0.0,-0.17906489570333395,-0.20952932786592976,-0.549674630058834,-0.2902701016223926,0.0
2019-05-16,1.0,-0.0,-0.18051933578513318,-0.21192466287752146,-0.5447007689735874,-0.29176418143318844,0.0
2019-05-17,1.0,-0.0,-0.17874266853995227,-0.21406748288396782,-0.5428960103476729,-0.29439575388595257,0.0
2019-05-20,1.0,-0.0,-0.17227087372150546,-0.22142745727209928,-0.5392071662544288,-0.2954074470218597,0.0
2019-05-21,1.0,-0.0,-0.1740989887290061,-0.2232592328596249,-0.5353276607118991,-0.2947832672517486,0.0
2019-05-22,1.0,-0.0,-0.1707496161804953,-0.2269541419130899,-0.5349887635449346,-0.2923480853525577,0.0
2019-05-23,1.0,-0.0,-0.1730006683002896,-0.2231454666963689,-0.5329249276008019,-0.2986411227444865,0.0
2019-05-24,1.0,-0.0,-0.16766400462705494,-0.22565790937201077,-0.5322892799145774,-0.2989121971837252,0.0
2019-05-28,1.0,-0.0,-0.1654769052860987,-0.2271888273622879,-0.5325238508239376,-0.2986857028487558,0.0
2019-05-29,1.0,-0.0,-0.17043335405381405,-0.22875410709528463,-0.5342331942101056,-0.2866308498357162,0.0
2019-05-30,1.0,-0.0,-0.17172772541348033,-0.22652498666192425,-0.5388582607149208,-0.2859238840476614,0.0
2019-05-31,1.0,-0.0,-0.1756594457541924,-0.22167608202482095,-0.537654018949335,-0.28913304568302123,0.0
2019-06-03,1.0,-0.0,-0.1759337389527912,-0.22522982635342187,-0.5371052982191233,-0.28227561398054807,0.0
2019-06-04,1.0,-0.0,-0.17699684766682944,-0.228433157217067,-0.5408915330994982,-0.27363139901434086,0.0
2019-06-05,1.0,-0.0,-0.17364289662797128,-0.23469320066334992,-0.5402100608070758,-0.2626423438363737,0.0
2019-06-06,1.0,-0.0,-0.17864485464794963,-0.22750082900408977,-0.5346302641759699,-0.26987951807228916,0.0
2019-06-07,1.0,-0.0,-0.17669705283653422,-0.22971059385786352,-0.5340959376936012,-0.2720816001416055,0.0
2019-06-10,1.0,-0.0,-0.178396180540206,-0.22967596481145838,-0.5277839175986915,-0.2744794659829362,0.0
2019-06-11,1.0,-0.0,-0.17827532697849702,-0.22613611172688983,-0.5318332963866106,-0.2805586344491244,0.0
2019-06-12,1.0,-0.0,-0.1753930765307254,-0.22336061029428073,-0.534051848402191,-0.28485574257645313,0.0
2019-06-13,1.0,-0.0,-0.17872661168750553,-0.22676687062161924,-0.5315243415802076,-0.2798838343531081,0.0
2019-06-14,1.0,-0.0,-0.1741722441381144,-0.230752182970613,-0.5356145560923717,-0.2756748371082842,0.0
2019-06-17,1.0,-0.0,-0.17455359120918074,-0.23029376578492622,-0.5315920067349018,-0.27898887855022375,0.0
2019-06-18,1.0,-0.0,-0.17213332742342982,-0.23250299188865742,-0.5296972651921458,-0.2818802358051505,0.0
2019-06-19,1.0,-0.0,-0.1680039008821313,-0.23540493816215255,-0.5287468416153198,-0.2842546212154794,0.0
2019-06-20,1.0,-0.0,-0.1701532932537658,-0.2311156465603301,-0.5316236661712181,-0.28553364243405727,0.0
2019-06-21,1.0,-0.0,-0.17226611042073497,-0.2316039410616013,-0.5306231137937156,-0.2845730516598615,0.0
2019-06-24,1.0,-0.0,-0.1611705321207,-0.22868070534344356,-0.5374129994885594,-0.29639100753819125,0.0
2019-06-25,1.0,-0.0,-0.15869594204186854,-0.23074358860393798,-0.5374461087159429,-0.29543535268234145,0.0
2019-06-26,1.0,-0.0,-0.15707156224935387,-0.23159700561447286,-0.5458515283842794,-0.29348988503698425,0.0
2019-06-27,1.0,-0.0,-0.14921215092825782,-0.2420379326483764,-0.5420891929840201,-0.29539325592279747,0.0
2019-06-28,1.0,-0.0,-0.14547682709447415,-0.24333778966131908,-0.5440062388591801,-0.29534313725490197,0.0
2019-07-01,1.0,-0.011239205911154633,-0.14132466838778598,-0.23960651651384315,-0.5448455443781715,-0.28854713789726694,0.0
2019-07-02,1.0,-0.009656676234341277,-0.14242484925349888,-0.2397258749972187,-0.544867943839975,-0.2883652626660436,0.0
2019-07-03,1.0,-0.007322175732217573,-0.14570907148580076,-0.2383601887296359,-0.5439998219531738,-0.2902163268939731,0.0
2019-07-05,1.0,-0.008144373484056165,-0.13718596319455262,-0.24168317052003827,-0.5451167137675516,-0.2931084358797481,0.0
2019-07-08,1.0,-0.006965772021186629,-0.1406062224596074,-0.23841634397115768,-0.5441981572973694,-0.2952775181377131,0.0
2019-07-09,1.0,-0.00603200747879894,-0.14096200503038261,-0.2383421995681884,-0.5456629643644134,-0.29485609989538586,0.0
2019-07-10,1.0,-0.0055839822024471636,-0.14774193548387096,-0.24097886540600666,-0.5386206896551724,-0.2917463848720801,0.0
2019-07-11,1.0,-0.014627304301362543,-0.14117463710036512,-0.24407783417935702,-0.5389838810223528,-0.28751447145783243,0.0
2019-07-12,1.0,-0.023098491254617475,-0.13814588989274112,-0.2413547554408296,-0.5386532555965997,-0.2840357826338511,0.0
2019-07-15,1.0,-0.023920250995749983,-0.1485503215326762,-0.2503727108876082,-0.5358358737010748,-0.26646047039451726,0.0
2019-07-16,1.0,-0.024142764958501147,-0.148327807569925,-0.2497941745844552,-0.5353685943792974,-0.2674840346231726,0.0
2019-07-17,1.0,-0.025547445255474456,-0.1517491543528574,-0.24779686665479794,-0.5350053409293217,-0.2653106640555457,0.0
2019-07-18,1.0,-0.026593142704673813,-0.15193222750922758,-0.24898830435362654,-0.5340863610085828,-0.2619068795303954,0.0
2019-07-19,1.0,-0.031257642115559904,-0.15208643649540918,-0.2473488806384918,-0.5324914964095953,-0.2599986661034659,0.0
2019-07-22,1.0,-0.03010896152990883,-0.14625305759395152,-0.24405158994885479,-0.5336446519902157,-0.2696686680008895,0.0
2019-07-23,1.0,-0.029089938617560717,-0.14816297482430388,-0.24423983631349525,-0.5333600213504137,-0.26914865225513745,0.0
2019-07-24,1.0,-0.02964246827989245,-0.14861231473457323,-0.24707241739439592,-0.5309423816190032,-0.2658045019220941,0.0
2019-07-25,1.0,-0.030735748073463767,-0.14321881454173976,-0.24912833951453506,-0.5352328499411491,-0.2624752936996158,0.0
2019-07-26,1.0,-0.029963794673596767,-0.1421558828102441,-0.24855067635103617,-0.5371937540258991,-0.2633215610492881,0.0
2019-07-29,1.0,-0.025782361308677098,-0.13313477951635846,-0.2515558321479374,-0.5369399004267426,-0.27518225462304413,0.0
2019-07-30,1.0,-0.02419175523635879,-0.131920665273269,-0.25345755325299063,-0.5358206964023658,-0.2781384800106729,0.0
2019-07-31,1.0,-0.02061786881964369,-0.13929850314717201,-0.2547318787393519,-0.5327283645826383,-0.2767732034429839,0.0
2019-08-01,1.0,-0.022814110538475207,-0.1457703927492447,-0.25088857295183936,-0.5307224098098454,-0.27123689354896036,0.0
2019-08-02,1.0,-0.014648025072795572,-0.14387961501700414,-0.2559292271444131,-0.5318411167174198,-0.2764675809642357,0.0
2019-08-05,1.0,-0.013546524539196093,-0.14266044858982901,-0.25467466133688654,-0.5356206973129025,-0.27426160337552746,0.0
2019-08-06,1.0,-0.015438906043228937,-0.14382443758270844,-0.25558006175562414,-0.5150198500220555,-0.27567269519188353,0.0
2019-08-07,1.0,-0.01722998281408364,-0.14008725157537566,-0.25382276472921167,-0.5160842550566254,-0.2760763230952276,0.0
2019-08-08,1.0,-0.012896825396825398,-0.1400573192239859,-0.25357142857142856,-0.5193562610229278,-0.27872574955908286,0.0
2019-08-09,1.0,-0.010901817702266083,-0.1351957271908038,-0.25417060465525204,-0.5139459744598546,-0.2837549728553531,0.0
2019-08-12,1.0,-0.009182978536435335,-0.13390012961620423,-0.2603967573980096,-0.5158065862606823,-0.2775983655176959,0.0
2019-08-13,1.0,-0.0074790542615256386,-0.13591700662367853,-0.25990261876562704,-0.5166469272272667,-0.2733254375575733,0.0
2019-08-14,1.0,-0.0016196813167571353,-0.14058396077744703,-0.26289178777797234,-0.51175363333917,-0.2719313605323061,0.0
