Date,IWF,IWM,MTUM,NEE,SPY,VLUE,VXX
2019-02-04,-0.0,-0.0,-0.0,1.0,-0.8159494236984938,-0.2168601223751347,0.0
2019-02-05,-0.0,-0.0,-0.0,1.0,-0.8095402135808224,-0.2168432997629131,0.0
2019-02-06,-0.0,-0.0,-0.0,1.0,-0.8054359907042538,-0.21537839749419013,0.0
2019-02-07,-0.0,-0.0,-0.0,1.0,-0.8059647208583379,-0.2146046755975834,0.0
2019-02-08,-0.0,-0.0,-0.0,1.0,-0.8251952338781097,-0.18754528620883987,0.0
2019-02-11,-0.0,-0.0,-0.0,1.0,-0.8305943632399257,-0.1883025115077122,0.0
2019-02-12,-0.0,-0.0,-0.0,1.0,-0.8215650774492054,-0.19010259505129753,0.0
2019-02-13,-0.0,-0.0,-0.0,1.0,-0.8200928475250708,-0.1895938423199823,0.0
2019-02-14,-0.0,-0.0,-0.0,1.0,-0.8272137358429729,-0.18802144210229332,0.0
2019-02-15,-0.0,-0.0,-0.0,1.0,-0.8272393775699427,-0.18840199951624606,0.0
2019-02-19,-0.0,-0.0,-0.0,1.0,-0.8258508327299059,-0.18559417491350874,0.0
2019-02-20,-0.0,-0.0,-0.0,1.0,-0.8191239380610953,-0.18927115342130105,0.0
2019-02-21,-0.0,-0.0,-0.0,1.0,-0.8197554167754373,-0.18831703447860398,0.0
2019-02-22,-0.0,-0.0,-0.0,1.0,-0.821233646360061,-0.1853479412472911,0.0
2019-02-25,-0.0,-0.0,-0.0,1.0,-0.8289672696472866,-0.1876903220602174,0.0
2019-02-26,-0.0,-0.0,-0.0,1.0,-0.8283962815833518,-0.18809864693190295,0.0
2019-02-27,-0.0,-0.0,-0.0,1.0,-0.8328895344145889,-0.18439845073832004,0.0
2019-02-28,-0.0,-0.0,-0.0,1.0,-0.8178045112781955,-0.1872080200501253,0.0
2019-03-01,-0.0,-0.0,-0.0,1.0,-0.8223465255222743,-0.18254541080235775,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-0.8233617665816326,-0.16962292729591838,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-0.8280089449724464,-0.16863669036019488,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.8288982492563831,-0.1673886570977981,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.8319138326518402,-0.16270070808816198,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.8660316823741728,-0.1391818728694606,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.863372561663711,-0.15178139609866192,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.866779089376054,-0.1649363050854345,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.8728910494709751,-0.169676048858205,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.8713714122402318,-0.1700485853100886,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.8718583708555055,-0.17478510028653296,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.8770307371550069,-0.18725099601593626,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.8746893638170975,-0.19621852220013256,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.879929210909848,-0.20210285238392672,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.8962778124350177,-0.18313578706591807,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.907835163913809,-0.18824935021380063,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.916649323621228,-0.16449531737773154,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.9148673529165621,-0.17735793790275337,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.9157656998264289,-0.17545327171208097,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.9039473684210526,-0.18460735171261486,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.9025589521478041,-0.1897976691147239,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.9018501097522734,-0.18869028953694994,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.9320451357631838,-0.16145037368894843,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.927694435132417,-0.1675117331545424,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.9286058750760069,-0.16815884930702615,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.9317724490651462,-0.16431206506246332,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.9326705260508431,-0.16484184914841848,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.9566067897858735,-0.14679651676412436,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.9530440618249691,-0.1441394207579221,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.9473398025765435,-0.14401037309687137,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.9461523972961096,-0.14666303915618528,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.9456605986970275,-0.1491505540775499,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.9455820770519263,-0.14819932998324956,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.961993455826831,-0.13549794445842772,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.9575999160809818,-0.14037553760621,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.9593880857689961,-0.14485617490478295,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.9652735418463285,-0.13808552257955956,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.9445370447537296,-0.1389699141595133,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.9495464380825566,-0.13101281624500666,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.9528164622739554,-0.1257326959052172,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.9543233747063349,-0.1247219276908044,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.9531133095020368,-0.12521822262864743,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.9472246549063764,-0.13793319154259978,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.9339049363189877,-0.14717389494714062,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.9349356437705669,-0.14779022785021034,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.9331226085509899,-0.1463982698386292,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.9275048467598894,-0.13494617002846182,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.8971111339570268,-0.1590212809704945,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.8938660292996518,-0.16658768260771023,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.8966333779470812,-0.16246267888396992,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.903142497055846,-0.16290985723435467,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.9008313661090013,-0.15194498614389818,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.9078015640073069,-0.14470146343465856,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.9066086349545258,-0.1464000492722084,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.8958866526074405,-0.15157347310661123,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.8977026086244317,-0.149883287603915,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.8898363866334816,-0.15021012689216207,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.8824731008818056,-0.14001698891675432,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.9058833066493728,-0.12074661046146364,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.9066903900200166,-0.11518631593845408,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.9023755222314166,-0.1159101459220538,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.8985110112631219,-0.11635872740827306,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.9036675014136846,-0.11586153970433799,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.8976344606449271,-0.11902313106257689,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.9085072231139646,-0.09793338683788122,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.8966293037644129,-0.11212888192519385,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.9011822484504028,-0.07913341386617027,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.9360362880665015,-0.06220525937175286,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.9318336332733453,-0.06776644671065787,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.92245567039162,-0.0766047618095676,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.9335626574937002,-0.06635734570617176,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.937296041962802,-0.06474604096178102,0.0
2019-06-13,-0.0,-0.0,-0.014584628964631773,1.0,-0.9332357012458121,-0.05831845447068028,0.0
2019-06-14,-0.0,-0.0,-0.02572109129486179,1.0,-0.9311635541143738,-0.04473668408094637,0.0
2019-06-17,-0.0,-0.0,-0.025271553970099003,1.0,-0.9393362459417212,-0.039480540302216524,0.0
2019-06-18,-0.0,-0.0,-0.02420823079847148,1.0,-0.9373987155632916,-0.03907328491687173,0.0
2019-06-19,-0.0,-0.0,-0.031044120582950686,1.0,-0.9378518666400479,-0.027510481133958875,0.0
2019-06-20,-0.0,-0.0,-0.03028546297777067,1.0,-0.9382896209819287,-0.030465376619222773,0.0
2019-06-21,-0.0,-0.0,-0.03034053255618987,1.0,-0.9304563056409438,-0.03527086909657073,0.0
2019-06-24,-0.0,-0.0,-0.036797005811090314,1.0,-0.8813158672313601,-0.05174825174825175,0.0
2019-06-25,-0.0,-0.0,-0.03873211759157365,1.0,-0.8766703348530106,-0.049697374626631034,0.0
2019-06-26,-0.0,-0.0,-0.03543934949105156,1.0,-0.8729696206020753,-0.06042409088224292,0.0
2019-06-27,-0.0,-0.0,-0.04925747958316031,1.0,-0.8836289573075478,-0.044511676652627,0.0
2019-06-28,-0.0,-0.0,-0.05025513231280408,1.0,-0.8805031446540881,-0.047011589731418855,0.0
2019-07-01,-0.0,-0.0,-0.05100790513833992,1.0,-0.8826679841897234,-0.04258893280632411,0.0
2019-07-02,-0.0,-0.0,-0.047824111569839796,1.0,-0.8808249214783795,-0.046757402761590586,0.0
2019-07-03,-0.0,-0.0,-0.05515901340312475,1.0,-0.8865492901895471,-0.041002458561345066,0.0
2019-07-05,-0.0,-0.0,-0.057968143276012365,1.0,-0.8833901260004755,-0.03978128219351772,0.0
2019-07-08,-0.0,-0.0,-0.05899950470529965,1.0,-0.8834868746904407,-0.038712233779098555,0.0
2019-07-09,-0.0,-0.0,-0.05866524208068696,1.0,-0.881205358026157,-0.038721038364891866,0.0
2019-07-10,-0.0,-0.0,-0.05883051350549125,1.0,-0.8783417433461957,-0.04167408726625112,0.0
2019-07-11,-0.0,-0.0,-0.07300592951559207,1.0,-0.8722691724287375,-0.02466363296101491,0.0
2019-07-12,-0.0,-0.0,-0.07357576235127256,1.0,-0.8745961705145379,-0.021727996217792138,0.0
2019-07-15,-0.0,-0.0,-0.0772110250802845,1.0,-0.8808637232302934,-0.012096853635951692,0.0
2019-07-16,-0.0,-0.0,-0.078935960591133,1.0,-0.8792709359605912,-0.012236453201970445,0.0
2019-07-17,-0.0,-0.0,-0.07962962962962962,1.0,-0.8786249014972418,-0.011800630417651692,0.0
2019-07-18,-0.0,-0.0,-0.0825158570696923,1.0,-0.8815545837765433,-0.005751881180317535,0.0
2019-07-19,-0.0,-0.0,-0.08262327416173569,1.0,-0.8811045364891519,-0.008658777120315582,0.0
2019-07-22,-0.0,-0.0,-0.08781103853819286,1.0,-0.8854707263650176,-0.0,0.0
2019-07-23,-0.0,-0.0,-0.08747828833096478,1.0,-0.8854808147797253,-0.000848728880467393,0.0
2019-07-24,-0.0,-0.0,-0.09839401062758035,1.0,-0.8769926713154101,-0.0,0.0
2019-07-25,-0.0,-0.0,-0.09696453676019247,1.0,-0.8790566897016019,-0.004059164802090965,0.0
2019-07-26,-0.0,-0.0,-0.09384303918065975,1.0,-0.8843237664245166,-0.006649200111150807,0.0
2019-07-29,-0.0,-0.0,-0.09431637519872815,1.0,-0.88189586645469,-0.011069157392686806,0.0
2019-07-30,-0.0,-0.0,-0.0966758947599036,1.0,-0.8772729988647453,-0.017725905714114996,0.0
2019-07-31,-0.0,-0.0,-0.09647021242613002,1.0,-0.8796717776712986,-0.020344194218176008,0.0
2019-08-01,-0.0,-0.0,-0.10471852650924927,1.0,-0.8719085860401934,-0.021055575532382437,0.0
2019-08-02,-0.0,-0.0,-0.12276781260599773,1.0,-0.8724834892954767,-0.0,0.0
2019-08-05,-0.0,-0.0,-0.11762594232380041,1.0,-0.8767300865541862,-0.0,0.0
2019-08-06,-0.0,-0.0,-0.12543918518810943,1.0,-0.8435119024120643,-0.00489518771465793,0.0
2019-08-07,-0.0,-0.0,-0.12618545318322522,1.0,-0.8393501449161063,-0.006112107888562471,0.0
2019-08-08,-0.0,-0.0,-0.13114754098360656,1.0,-0.8371689785624212,-0.0020491803278688526,0.0
2019-08-09,-0.0,-0.0,-0.12925316902790315,1.0,-0.8303834229425847,-0.002590165221145167,0.0
2019-08-12,-0.0,-0.0,-0.13311892061499841,1.0,-0.8279730153749607,-0.0,0.0
2019-08-13,-0.0,-0.0,-0.13003053554650798,1.0,-0.8273762918885061,-0.0,0.0
2019-08-14,-0.0,-0.0,-0.1311516947005282,1.0,-0.817900091605434,-0.0,0.0
2019-08-15,-0.0,-0.0,-0.14036573628488933,1.0,-0.7845620789220404,-0.0,0.0
2019-08-16,-0.0,-0.0,-0.14285438914376034,1.0,-0.784744978603647,-0.0,0.0
2019-08-19,-0.0,-0.0,-0.14497541487400123,1.0,-0.7757375537799631,-0.0,0.0
2019-08-20,-0.0,-0.0,-0.14596958247828004,1.0,-0.7719069446309046,-0.0,0.0
2019-08-21,-0.0,-0.0,-0.16947563751841294,1.0,-0.7435578596981233,-0.0,0.0
2019-08-22,-0.0,-0.0,-0.16406533575317606,1.0,-0.7463368038972205,-0.0,0.0
2019-08-23,-0.0,-0.0,-0.1628399252450513,1.0,-0.7441740722376903,-0.0,0.0
2019-08-26,-0.0,-0.0,-0.1634072142546719,1.0,-0.7261304158872325,-0.0,0.0
2019-08-27,-0.0,-0.0,-0.16339091853110546,1.0,-0.7246483526857359,-0.0,0.0
2019-08-28,-0.0,-0.0,-0.16463437653365548,1.0,-0.7229227226395862,-0.0,0.0
2019-08-29,-0.0,-0.0,-0.16914550698410905,1.0,-0.7159041640747233,-0.0,0.0
2019-08-30,-0.0,-0.0,-0.17145649681408942,1.0,-0.7081555551378681,-0.0,0.0
2019-09-03,-0.0,-0.0,-0.17851896493276584,1.0,-0.7048099740103205,-0.0,0.0
2019-09-04,-0.0,-0.0,-0.18496647363608656,1.0,-0.7199405669003353,-0.0,0.0
2019-09-05,-0.0,-0.0,-0.1665346907993967,1.0,-0.7188536953242836,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.17735827621464004,1.0,-0.7160980043170371,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.1776836051307276,1.0,-0.7141776079306822,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.18369118146485036,1.0,-0.7030300743368174,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.2007793234568831,1.0,-0.6816633096775409,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.20263019660813447,1.0,-0.6734016208914904,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.20107625672660456,1.0,-0.6739354620966382,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.20504743690703864,1.0,-0.6699478756515543,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.20622633729429846,1.0,-0.6680473816396146,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.22225973441368446,1.0,-0.6533498386975767,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.22559238152369526,1.0,-0.6490326934613078,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.24004501547406923,1.0,-0.6356184938572634,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.25204405450812023,1.0,-0.6146723912637672,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.25927791771620484,1.0,-0.6065677768448549,-0.0,0.0
2019-09-25,-0.0,-0.0,-0.26051456437659987,1.0,-0.6078922292184377,-0.0,0.0
2019-09-26,-0.0,-0.0,-0.2926986169186233,1.0,-0.5993604904168164,-0.0,0.0
2019-09-27,-0.0,-0.0,-0.29993765468251127,1.0,-0.5893332829532788,-0.0,0.0
2019-09-30,-0.0,-0.0,-0.31959934107132715,1.0,-0.5738549220835779,-0.0,0.0
2019-10-01,-0.0,-0.0,-0.32685857226780873,1.0,-0.5681744963899259,-0.0,0.0
2019-10-02,-0.0,-0.0,-0.3409168792597952,1.0,-0.562902181776644,-0.0,0.0
2019-10-03,-0.0,-0.0,-0.3395993309511138,1.0,-0.5611267391469626,-0.0,0.0
2019-10-04,-0.0,-0.0,-0.3523628048780488,1.0,-0.5531249999999999,-0.0,0.0
2019-10-07,-0.0,-0.0,-0.3716067219222873,1.0,-0.529389400045624,-0.0,0.0
2019-10-08,-0.0,-0.0,-0.3761635196231146,1.0,-0.5234413586109951,-0.0,0.0
2019-10-09,-0.0,-0.0,-0.36988013406805664,1.0,-0.5237364843113863,-0.0,0.0
