Date,IWF,IWM,MTUM,NVS,SPY,VLUE,VXX
2018-10-22,-0.19220376418618856,-0.3522404191827815,-0.0,1.0,-0.41269766676848607,-0.39256091543504307,0.0
2018-10-23,-0.1933233096837852,-0.35220598599821457,-0.0,1.0,-0.41173706714279,-0.39204999295212145,0.0
2018-10-24,-0.19259886208680116,-0.3476748013354023,-0.0,1.0,-0.41428034043353557,-0.39648281374900085,0.0
2018-10-25,-0.188419698210317,-0.3429173002690373,-0.0,1.0,-0.4144110422271611,-0.39370686630015206,0.0
2018-10-26,-0.18369152676554823,-0.33878967098982465,-0.0,1.0,-0.4153258667660139,-0.39066756700118754,0.0
2018-10-29,-0.17272010390574263,-0.3425178587995176,-0.0,1.0,-0.41026533073568977,-0.3938213192318397,0.0
2018-10-30,-0.1584533209475151,-0.3443799349744543,-0.0,1.0,-0.412447747329308,-0.4070831398049234,0.0
2018-10-31,-0.16118595891202367,-0.3336260485753241,-0.0,1.0,-0.4115268181082892,-0.40459408869271835,0.0
2018-11-01,-0.15901321260279033,-0.33514275154763,-0.0,1.0,-0.411253811327728,-0.40448581724106064,0.0
2018-11-02,-0.1613964834760195,-0.3234373561631225,-0.0,1.0,-0.4143652766270827,-0.40221393721807974,0.0
2018-11-05,-0.1626862578015246,-0.32051311577347363,-0.0,1.0,-0.41449989636351076,-0.40535685497800605,0.0
2018-11-06,-0.1559726567025837,-0.3186421040435639,-0.0,1.0,-0.4246321399606071,-0.41798169389410267,0.0
2018-11-07,-0.15516320130096412,-0.32254617261005925,-0.0,1.0,-0.4253223370890928,-0.42011848065977464,0.0
2018-11-08,-0.1435500635177272,-0.3223004965931401,-0.0,1.0,-0.4212033722138815,-0.42268160295646146,0.0
2018-11-09,-0.14288354471319334,-0.3224986716566175,-0.0,1.0,-0.42220528103125654,-0.42257490701596323,0.0
2018-11-12,-0.14273541671464432,-0.3117472307302581,-0.0,1.0,-0.4272620500656334,-0.4211823227321926,0.0
2018-11-13,-0.13169637749147578,-0.3078560150117852,-0.0,1.0,-0.42863681091100486,-0.42019268175473123,0.0
2018-11-14,-0.13216786417097615,-0.3074458834835934,-0.0,1.0,-0.42865315088554296,-0.41993501441581615,0.0
2018-11-15,-0.13169213873890362,-0.30728928342637507,-0.0,1.0,-0.4288459778530246,-0.4200604008419511,0.0
2018-11-16,-0.12914497122499316,-0.30156663926189825,-0.0,1.0,-0.42858774093358915,-0.4244085137480588,0.0
2018-11-19,-0.12818404039019488,-0.30212688186781805,-0.0,1.0,-0.429397116944235,-0.4248052452425011,0.0
2018-11-20,-0.09382682327232997,-0.2969361740872257,-0.0,1.0,-0.4377446963489029,-0.44773741236456344,0.0
2018-11-21,-0.09481313703284258,-0.293590033975085,-0.0,1.0,-0.4368969422423556,-0.4397055492638732,0.0
2018-11-23,-0.09388954707008111,-0.3082566299097786,-0.0,1.0,-0.43509067711655885,-0.44108265743187824,0.0
2018-11-26,-0.09417183509668005,-0.3069591390003648,-0.0,1.0,-0.4365879241152864,-0.442493615468807,0.0
2018-11-27,-0.09099383824833451,-0.3072917850890157,-0.0,1.0,-0.43473318023692054,-0.4406902980832632,0.0
2018-11-28,-0.09093596507185737,-0.3085546661815536,-0.0,1.0,-0.43412315808622887,-0.4403310896852829,0.0
2018-11-29,-0.07725825751247375,-0.3033887973268914,-0.0,1.0,-0.43349965005757113,-0.4435238073736257,0.0
2018-11-30,-0.07804050231926689,-0.3060074669080213,-0.0,1.0,-0.43805860391446994,-0.4405928272429008,0.0
2018-12-03,-0.07767824828085415,-0.30605320304017375,-0.0,1.0,-0.43790716612377856,-0.4403954035468694,0.0
2018-12-04,-0.07223965505564711,-0.30911799896155495,-0.0,1.0,-0.4361243425062646,-0.44000722396550557,0.0
2018-12-06,-0.06951114258525683,-0.2733972160134552,-0.0,1.0,-0.4415650518954567,-0.4285524597782548,0.0
2018-12-07,-0.06142806362747712,-0.277148316004621,-0.0,1.0,-0.44577001688438633,-0.4373056073935839,0.0
2018-12-10,-0.055144943571586634,-0.27645496791325513,-0.0,1.0,-0.44642620048683335,-0.4348528435494578,0.0
2018-12-11,-0.05521377356820395,-0.2765778525272196,-0.0,1.0,-0.4462467911835,-0.4349384792422767,0.0
2018-12-12,-0.05619743249225321,-0.2764940239043825,-0.0,1.0,-0.44665781319167774,-0.43399734395750333,0.0
2018-12-13,-0.05650393003431861,-0.27707295472157645,-0.0,1.0,-0.44629691132514115,-0.43425218642754343,0.0
2018-12-14,-0.05938599791938732,-0.26926226786781465,-0.0,1.0,-0.450718254056088,-0.4340733526638482,0.0
2018-12-17,-0.0548671393545822,-0.2683939654981998,-0.0,1.0,-0.44770613831643585,-0.43787688025975746,0.0
2018-12-18,-0.05196236144472113,-0.2658057691883911,-0.0,1.0,-0.4474316313713391,-0.4384627250490315,0.0
2018-12-19,-0.05003526714865103,-0.266531475930171,-0.0,1.0,-0.44862017280902833,-0.4390098748016223,0.0
2018-12-20,-0.049854919546293855,-0.26213400158269584,-0.0,1.0,-0.4495076057328761,-0.4367141475424251,0.0
2018-12-21,-0.0473344280240832,-0.2623754789272031,-0.0,1.0,-0.45250136836343735,-0.42717022441160374,0.0
2018-12-24,-0.03982821764911057,-0.25403296128357167,-0.0,1.0,-0.45129926752703176,-0.43481862574119284,0.0
2018-12-26,-0.04033708108576504,-0.25703515955026973,-0.0,1.0,-0.4402634258356621,-0.428695218907736,0.0
2018-12-27,-0.02671536876977638,-0.24640574231773876,-0.0,1.0,-0.41754974622523305,-0.4329461232984349,0.0
2018-12-28,-0.022409618080632146,-0.25160372148349547,-0.0,1.0,-0.41847572114363396,-0.4316665958621862,0.0
2018-12-31,-0.018989632341983694,-0.25831860856236566,-0.0,1.0,-0.41975177229472255,-0.43182253635066953,0.0
2019-01-02,-0.01838571702168408,-0.2581448300810759,-0.0,1.0,-0.4193603302619539,-0.4320856297746473,0.0
2019-01-03,-0.03153759101488267,-0.25684880319432873,-0.0,1.0,-0.43469348536288516,-0.41216663463796893,0.0
2019-01-04,-0.00325809199318569,-0.26969761499148215,-0.0,1.0,-0.43089863713798976,-0.42561754684838154,0.0
2019-01-07,-0.0,-0.2566999032353065,-0.0,1.0,-0.429340737935967,-0.4175396524885355,0.0
2019-01-08,-0.0,-0.24350185060565277,-0.0,1.0,-0.44263122476446837,-0.4168278936742934,0.0
2019-01-09,-0.0,-0.2508281464289482,-0.0,1.0,-0.444477265534339,-0.41462179554805356,0.0
2019-01-10,-0.0,-0.24984708835129604,-0.0,1.0,-0.4452154472402084,-0.41406365342838464,0.0
2019-01-11,-0.001141745602165088,-0.24615189445196212,-0.0,1.0,-0.4473739851150203,-0.4196972259810555,0.0
2019-01-14,-0.005961314871578057,-0.2472465912694218,-0.0,1.0,-0.44633759644857834,-0.41439594123242784,0.0
2019-01-15,-0.0072541928388638625,-0.24867288454624287,-0.0,1.0,-0.4456992999598165,-0.4132986485629085,0.0
2019-01-16,-0.014026872534750785,-0.24145204497036427,-0.0,1.0,-0.4483115020354785,-0.40551372102343436,0.0
2019-01-17,-0.016632937009865924,-0.23749894594822496,-0.0,1.0,-0.447908761278354,-0.4060629058099334,0.0
2019-01-18,-0.02150469557876965,-0.2385565052231719,-0.0,1.0,-0.44476100031655585,-0.4055502796243537,0.0
2019-01-22,-0.0,-0.17601291230393576,-0.0,1.0,-0.4919091172453751,-0.40135744733683726,0.0
2019-01-23,-0.0,-0.16832481849959666,-0.0,1.0,-0.49541853682751774,-0.40463730945043125,0.0
2019-01-24,-0.0,-0.1744960904458336,-0.0,1.0,-0.4809680014854243,-0.4076045470487508,0.0
2019-01-25,-0.0,-0.127247837720117,-0.0,1.0,-0.5566548441291768,-0.39020596104785016,0.0
2019-01-28,-0.0,-0.11776670817766707,-0.0,1.0,-0.5697799916977999,-0.3880240763802408,0.0
2019-01-29,-0.0,-0.11375254561323303,-0.0,1.0,-0.5712771705249159,-0.3930219026640622,0.0
2019-01-30,-0.0,-0.11042000374446131,-0.0,1.0,-0.5683052152025129,-0.40151026606477913,0.0
2019-01-31,-0.0,-0.10836304834563396,-0.0,1.0,-0.5350360726428394,-0.4297412720789452,0.0
2019-02-01,-0.0,-0.11047745910169421,-0.0,1.0,-0.5417308412771095,-0.42913041668401114,0.0
2019-02-04,-0.0,-0.10984619867218881,-0.0,1.0,-0.5420300110304065,-0.42933255634872736,0.0
2019-02-05,-0.0,-0.10968344577062791,-0.0,1.0,-0.5431240269849507,-0.42295796574987027,0.0
2019-02-06,-0.0,-0.10996221087164154,-0.0,1.0,-0.5450977949420704,-0.4212657281674349,0.0
2019-02-07,-0.0,-0.11075817970436805,-0.0,1.0,-0.5448222886563694,-0.4205073907988706,0.0
2019-02-08,-0.0,-0.10677207947570996,-0.0,1.0,-0.5503796941641527,-0.4233641943201914,0.0
2019-02-11,-0.0,-0.10575660978811176,-0.0,1.0,-0.5565972873304581,-0.4211096526866262,0.0
2019-02-12,-0.0,-0.09678695625013015,-0.0,1.0,-0.5607521395997751,-0.42477562834475147,0.0
2019-02-13,-0.0,-0.09552896202110861,-0.0,1.0,-0.5591913903432227,-0.422878750103881,0.0
2019-02-14,-0.0,-0.09525987525987527,-0.0,1.0,-0.5625987525987527,-0.4211642411642412,0.0
2019-02-15,-0.0,-0.09603591992849272,-0.0,1.0,-0.5620387885338932,-0.4206248570894049,0.0
2019-02-19,-0.0,-0.0945009338036937,-0.0,1.0,-0.5614442830462752,-0.41917410251089443,0.0
2019-02-20,-0.0,-0.09603851501379984,-0.0,1.0,-0.5612484176886842,-0.417875448753865,0.0
2019-02-21,-0.0,-0.09303822436310032,-0.0,1.0,-0.5616136868550548,-0.4216514751988041,0.0
2019-02-22,-0.0,-0.0947785663885776,-0.0,1.0,-0.5598721620387664,-0.4206408500394305,0.0
2019-02-25,-0.0,-0.09202556149955246,-0.0,1.0,-0.5656834786952811,-0.4238462979538311,0.0
2019-02-26,-0.0,-0.09161878591056707,-0.0,1.0,-0.566012990257307,-0.42411941044216833,0.0
2019-02-27,-0.0,-0.08790659923830929,-0.0,1.0,-0.5661276560321326,-0.42708788578801693,0.0
2019-02-28,-0.0,-0.0872860533877483,-0.0,1.0,-0.5649231666180818,-0.4299754299754299,0.0
2019-03-01,-0.0,-0.08580288021310248,-0.0,1.0,-0.5679264130525263,-0.42734953800049946,0.0
2019-03-04,-0.0,-0.08329692733362458,-0.0,1.0,-0.5667061931806361,-0.43033971998585363,0.0
2019-03-05,-0.0,-0.07684936358144283,-0.0,1.0,-0.5789846467929087,-0.42736912276316064,0.0
2019-03-06,-0.0,-0.07472078679779964,-0.0,1.0,-0.5845557592932156,-0.42440406734455743,0.0
2019-03-07,-0.0,-0.0632087052410378,-0.0,1.0,-0.5985477394253376,-0.4188252918045066,0.0
2019-03-08,-0.0,-0.052766757151806225,-0.0,1.0,-0.6161411568177072,-0.41923157235330966,0.0
2019-03-11,-0.0,-0.05433962264150943,-0.0,1.0,-0.6140670859538785,-0.4280293501048218,0.0
2019-03-12,-0.0,-0.036019317151352835,-0.0,1.0,-0.6232522828402118,-0.44958771800333197,0.0
2019-03-13,-0.0,-0.045083963322957034,-0.0,1.0,-0.6243991275437817,-0.4481290896385236,0.0
2019-03-14,-0.0,-0.03594419468540915,-0.0,1.0,-0.6339517507756601,-0.4407437894425801,0.0
2019-03-15,-0.0,-0.02628629433036564,-0.0,1.0,-0.6365385835430456,-0.4519212468543151,0.0
2019-03-18,-0.0,-0.029023746701846966,-0.0,1.0,-0.6386713762873436,-0.4601455443016427,0.0
2019-03-19,-0.0,-0.02859640892225018,-0.0,1.0,-0.6391222757708874,-0.46475028788331124,0.0
2019-03-20,-0.0,-0.03120864107928105,-0.0,1.0,-0.6384536566622551,-0.4649916748495069,0.0
2019-03-21,-0.0,-0.031362753261171245,-0.0,1.0,-0.6598347530903734,-0.44377548624009905,0.0
2019-03-22,-0.0,-0.03036732244653037,-0.0,1.0,-0.6752818138956753,-0.43742231365993745,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.6894975226997256,-0.4369404810002764,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.6899810157633156,-0.443079285851411,0.0
2019-03-27,-0.0,-0.00393028024606972,-0.0,1.0,-0.6868591934381408,-0.445211038961039,0.0
2019-03-28,-0.0,-0.003483203692623301,-0.0,1.0,-0.6848875972305326,-0.4485639798273357,0.0
2019-03-29,-0.0,-0.0036751351466849,-0.0,1.0,-0.6852631354030897,-0.44774684301617484,0.0
2019-04-01,-0.0,-0.006392440244580322,-0.0,1.0,-0.6836276563903023,-0.44791978449566,0.0
2019-04-02,-0.0,-0.01667271524027069,-0.0,1.0,-0.6982686847554597,-0.41982793587088785,0.0
2019-04-03,-0.0,-0.01784569352425732,-0.0,1.0,-0.6923487924770251,-0.4269929472109425,0.0
2019-04-04,-0.0,-0.018962538451814084,-0.0,1.0,-0.693923559900552,-0.39404154902869665,0.0
2019-04-05,-0.0,-0.02090746394357301,-0.0,1.0,-0.699736814401516,-0.3848405095273187,0.0
2019-04-08,-0.0,-0.015362922743439191,-0.0,1.0,-0.7022328850727108,-0.3869141570385336,0.0
2019-04-09,-0.0,-0.01067217851644064,-0.0,1.0,-0.7110497121042751,-0.38740429839917323,0.0
2019-04-10,-0.0,-0.009803091255557908,-0.0,1.0,-0.699449502434893,-0.4080457336438704,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.7208506113769272,-0.4056778309409888,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.7212002637007422,-0.4054186249282266,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.7162873278001197,-0.4228416188927869,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.7201369569869462,-0.4198159640487909,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.7544392070769032,-0.3979036180882891,0.0
2019-04-18,-0.0,-0.02197420419507535,-0.0006296955747600643,1.0,-0.7605202588265949,-0.388261605940852,0.0
2019-04-22,-0.0,-0.03027130768559714,-0.0,1.0,-0.7617988310215477,-0.38885980982290846,0.0
2019-04-23,-0.0,-0.0305613850996852,-0.0,1.0,-0.7560772997551591,-0.3994403637635537,0.0
2019-04-24,-0.0,-0.02765822646538352,-0.0,1.0,-0.7555545845804295,-0.40148122255478114,0.0
2019-04-25,-0.0,-0.0454355155013992,-0.006015468347178458,1.0,-0.7677985148623934,-0.38421876032875746,0.0
2019-04-26,-0.0,-0.018570725377008098,-0.03324831073522173,1.0,-0.8274265002013693,-0.3581912560970153,0.0
2019-04-29,-0.0,-0.021296586282492955,-0.03516621180260392,1.0,-0.826607310634871,-0.3539662654914769,0.0
2019-04-30,-0.0,-0.024285618534819812,-0.03726624812886794,1.0,-0.8269845170803637,-0.3456511539578632,0.0
2019-05-01,-0.0,-0.018732117310443493,-0.048998569384835475,1.0,-0.810354077253219,-0.3572514306151645,0.0
2019-05-02,-0.0,-0.01942333482342423,-0.047049620026821636,1.0,-0.8069065713008493,-0.36177916852928027,0.0
2019-05-03,-0.0,-0.024684463308388253,-0.04532558918798168,1.0,-0.8037082542164637,-0.3601697754942478,0.0
2019-05-06,-0.0,-0.01700703046534985,-0.047807164378975565,1.0,-0.8037049436446825,-0.3633746233679277,0.0
2019-05-07,-0.0,-0.017338718675384376,-0.05317653359516212,1.0,-0.7977595786936826,-0.363220494053065,0.0
2019-05-08,-0.0,-0.029298794104510945,-0.06612326931665923,1.0,-0.7695846359982135,-0.36813309513175524,0.0
2019-05-09,-0.0,-0.026888204028764125,-0.07088302291303765,1.0,-0.777346018133905,-0.3581446245924338,0.0
2019-05-10,-0.0,-0.027239181482723918,-0.0690819635469082,1.0,-0.7777032315777703,-0.36233925975623393,0.0
2019-05-13,-0.0,-0.0256060165185666,-0.07075228864964075,1.0,-0.7797972110929561,-0.3621326409561967,0.0
2019-05-14,-0.0,-0.019229489653336884,-0.09699026326879144,1.0,-0.74875241200346,-0.35296205114556306,0.0
2019-05-15,-0.0,-0.01831729276622167,-0.10245265445513815,1.0,-0.7512751142058811,-0.34554486184414773,0.0
2019-05-16,-0.0,-0.0171993979103949,-0.09914556401629185,1.0,-0.7526341420223127,-0.3445856206835488,0.0
2019-05-17,-0.0,-0.01768638214981406,-0.09910129272179918,1.0,-0.7532096688507173,-0.34356738091021777,0.0
2019-05-20,-0.0,-0.00867218264678554,-0.10645546657227557,1.0,-0.7519136321401708,-0.3452502101676917,0.0
2019-05-21,-0.0,-0.015587397611109886,-0.11067935442562869,1.0,-0.7391429139160577,-0.34241494270637846,0.0
2019-05-22,-0.0,-0.010813435141457385,-0.1157920289535243,1.0,-0.7391313942710862,-0.3411087081255242,0.0
2019-05-23,-0.0,-0.006367032918444499,-0.13985364667388853,1.0,-0.7511109145977494,-0.31344372471425724,0.0
2019-05-24,-0.0,-0.0,-0.15200423336420163,1.0,-0.7427569784363011,-0.3101159765401067,0.0
2019-05-28,-0.0,-0.012041451241075226,-0.14422883233733969,1.0,-0.7623492020859912,-0.31956847736072874,0.0
2019-05-29,-0.0,-0.014127640549904995,-0.14445065385045264,1.0,-0.763384374650721,-0.3133787861853135,0.0
2019-05-30,-0.0,-0.015203080918901974,-0.14258206081232366,1.0,-0.7686176167659307,-0.3126595315928529,0.0
2019-05-31,-0.0,-0.01744485499944015,-0.140118687716941,1.0,-0.767640801701937,-0.3141865412607771,0.0
2019-06-03,-0.0,-0.02078130574384588,-0.1507313592579379,1.0,-0.7656974669996433,-0.2925437031751695,0.0
2019-06-04,-0.0,-0.0420958751393534,-0.1401783723522854,1.0,-0.7261538461538461,-0.3212263099219621,0.0
2019-06-05,-0.0,-0.04082353980736944,-0.15436953256163294,1.0,-0.738269859503402,-0.27558098435981265,0.0
2019-06-06,-0.0,-0.04225631968208411,-0.14343746550391875,1.0,-0.7352687934650624,-0.2867866210398498,0.0
2019-06-07,-0.0,-0.05102108400485704,-0.1440556352798322,1.0,-0.7268131140302462,-0.2858593663759797,0.0
2019-06-10,-0.0,-0.05574368897880201,-0.1547189726449116,1.0,-0.702458439616501,-0.28604098865335564,0.0
2019-06-11,-0.0,-0.05352193233314269,-0.15715605613973338,1.0,-0.7072462492850544,-0.281930573276431,0.0
2019-06-12,-0.0,-0.0585830164208305,-0.15998768987272208,1.0,-0.7022268140950958,-0.27743949352619196,0.0
2019-06-13,-0.0,-0.06137635824827132,-0.16382394907254966,1.0,-0.6990890132806497,-0.27083744923718583,0.0
2019-06-14,-0.0,-0.06119402985074626,-0.16395961369622475,1.0,-0.6990122914837577,-0.2707418788410887,0.0
2019-06-17,-0.0,-0.060833044683062006,-0.16338326983027363,1.0,-0.663751298926221,-0.27688777277450644,0.0
2019-06-18,-0.0,-0.07075899606894466,-0.1657954987256469,1.0,-0.6524903883537087,-0.2708540325716014,0.0
2019-06-19,-0.0,-0.055445116681071736,-0.17428694900605013,1.0,-0.6478608470181504,-0.2831676750216076,0.0
2019-06-20,-0.0,-0.052351509145356225,-0.17838292005084344,1.0,-0.6426309326324406,-0.28101773057285045,0.0
2019-06-21,-0.0,-0.0553700312399009,-0.17828288268878595,1.0,-0.6389529247010665,-0.281870085101799,0.0
2019-06-24,-0.0,-0.04822526701909591,-0.1796526054590571,1.0,-0.6371992663717769,-0.2926529291185673,0.0
2019-06-25,-0.0,-0.03750215777662696,-0.18133954773001898,1.0,-0.6432332124978422,-0.29570170895908854,0.0
2019-06-26,-0.0,-0.03886339645403822,-0.18156358387729163,1.0,-0.6387686076821991,-0.29509468105732567,0.0
2019-06-27,-0.0,-0.05645402176232132,-0.17604011094516747,1.0,-0.6350544058032858,-0.26601237465329636,0.0
2019-06-28,-0.0,-0.04064433539577555,-0.17872839769575422,1.0,-0.6470023469170045,-0.2671858331555366,0.0
2019-07-01,-0.0,-0.03754397185801087,-0.18049248480972177,1.0,-0.6494829975482358,-0.2644280993497495,0.0
2019-07-02,-0.0,-0.03958750585929177,-0.17959261942301957,1.0,-0.6478672177952018,-0.2636042101674692,0.0
2019-07-03,-0.0,-0.03943537156602101,-0.1798539899565346,1.0,-0.6385196438367726,-0.2521416213022746,0.0
2019-07-05,-0.0,-0.03829769285925176,-0.1794888017208655,1.0,-0.6373107258846852,-0.2538065713442153,0.0
2019-07-08,-0.0,-0.03163284737944606,-0.18213749180085062,1.0,-0.6426017223503524,-0.2595163030828802,0.0
2019-07-09,-0.0,-0.02726426667794746,-0.18287575616565843,1.0,-0.6427302339354456,-0.26227843817420365,0.0
2019-07-10,-0.0,-0.026547923761978297,-0.18285279123389675,1.0,-0.6440674380724727,-0.261904258244664,0.0
2019-07-11,-0.0,-0.02503491767892665,-0.18557159182291447,1.0,-0.6450670842679984,-0.2605493714817793,0.0
2019-07-12,-0.0,-0.03495050973908989,-0.1853500349717047,1.0,-0.6489476696127678,-0.250249040927492,0.0
2019-07-15,-0.0,-0.04716981132075472,-0.20075983949457868,1.0,-0.6684666609749851,-0.21798429095876376,0.0
2019-07-16,-0.0,-0.0435646525937954,-0.21904110759764123,1.0,-0.6654986753268951,-0.2084650884539783,0.0
2019-07-17,-0.0,-0.047436911045107805,-0.2173978076454625,1.0,-0.6654202012863523,-0.20654287484775313,0.0
2019-07-18,-0.0,-0.048731485241626946,-0.22373736294269775,1.0,-0.6645649432534678,-0.20031205249321393,0.0
2019-07-19,-0.0,-0.04231889134575388,-0.23366245594062657,1.0,-0.6786785471900518,-0.23464763447687018,0.0
2019-07-22,-0.0,-0.0283518696908661,-0.2287634644014362,1.0,-0.6844075663368071,-0.24783255976880636,0.0
2019-07-23,-0.0,-0.029146410896509437,-0.22973328077782157,1.0,-0.6841632724565322,-0.24677002583979327,0.0
2019-07-24,-0.0,-0.029912472647702405,-0.23811816192560173,1.0,-0.6803063457330416,-0.2398687089715536,0.0
2019-07-25,-0.0,-0.017848159408560993,-0.2437061178066012,1.0,-0.6927535597891468,-0.23296660031934205,0.0
2019-07-26,-0.0,-0.024637236421024944,-0.24102406733593443,1.0,-0.6938976809434045,-0.23234404453991495,0.0
2019-07-29,-0.0,-0.034325744308231175,-0.24257880910683013,1.0,-0.6882224168126094,-0.2240367775831874,0.0
2019-07-30,-0.0,-0.04160635171294469,-0.24299249901302802,1.0,-0.6864280387770321,-0.22226608764311093,0.0
2019-07-31,-0.0,-0.04051710893088387,-0.24365136849498473,1.0,-0.6852571278066767,-0.22543403349355806,0.0
2019-08-01,-0.0,-0.04980271810609382,-0.24039894782989918,1.0,-0.6834064007014468,-0.21843489697501098,0.0
2019-08-02,-0.0,-0.04095720202485043,-0.25457454035456795,1.0,-0.6822694102951811,-0.21359542436394713,0.0
2019-08-05,-0.0,-0.039671084284652054,-0.2542317281196694,1.0,-0.6849276122993484,-0.20810917202466866,0.0
2019-08-06,-0.0,-0.04264069264069264,-0.2553246753246753,1.0,-0.6582034632034632,-0.20833333333333331,0.0
2019-08-07,-0.0,-0.05661078446372757,-0.2300714738475662,1.0,-0.6637887696443794,-0.23527354593342223,0.0
2019-08-08,-0.0,-0.05766498349618555,-0.23249611996415065,1.0,-0.662972435350952,-0.23280215096071874,0.0
2019-08-09,-0.0,-0.05891500032852231,-0.23228717229899912,1.0,-0.6680829628331764,-0.23084167414967474,0.0
2019-08-12,-0.0,-0.05748183171351019,-0.2376980999912442,1.0,-0.6691401803694947,-0.2246300674196655,0.0
2019-08-13,-0.0,-0.05144068908224389,-0.2364785099033711,1.0,-0.6731450308250624,-0.2251104018188973,0.0
2019-08-14,-0.0,-0.05885940835620616,-0.237180325011981,1.0,-0.6606543806909771,-0.22167036988628938,0.0
2019-08-15,-0.0,-0.06564007180396651,-0.24566905292298374,1.0,-0.6464519756904643,-0.20503060319657415,0.0
2019-08-16,-0.0,-0.06851775704979765,-0.24409721470772827,1.0,-0.6417858765987837,-0.20979505269764323,0.0
2019-08-19,-0.0,-0.06648115791971354,-0.24726590306089433,1.0,-0.6402640264026402,-0.20308893634461483,0.0
2019-08-20,-0.0,-0.06799457936286002,-0.2544257781410656,1.0,-0.633246574458474,-0.19540106261696316,0.0
2019-08-21,-0.0,-0.06883209011371698,-0.2545196586341065,1.0,-0.6332681270018703,-0.19303940325458416,0.0
2019-08-22,-0.0,-0.06841426729694887,-0.25678985818650624,1.0,-0.6325741297808337,-0.19088955737000432,0.0
2019-08-23,-0.0,-0.070413742627115,-0.2585568519395531,1.0,-0.6362207775433761,-0.1874757824945107,0.0
2019-08-26,-0.0,-0.06259597338338167,-0.259469373826992,1.0,-0.6313982255587783,-0.17925695273844053,0.0
2019-08-27,-0.0,-0.06188260786438086,-0.2537123191638519,1.0,-0.6252628895545217,-0.1835022199562382,0.0
2019-08-28,-0.0,-0.05092307365469185,-0.2630281914554609,1.0,-0.6339572135709886,-0.17654181980412567,0.0
2019-08-29,-0.0,-0.04854863350874215,-0.2683330504158886,1.0,-0.63756153454422,-0.16743761670344592,0.0
2019-08-30,-0.0,-0.04348102203687631,-0.2716822964076293,1.0,-0.6398103262135101,-0.16192129384618642,0.0
2019-09-03,-0.0,-0.0415190410522966,-0.2750185637000106,1.0,-0.6317598387610056,-0.1732894876418797,0.0
2019-09-04,-0.0,-0.03593398667854567,-0.2809172287980993,1.0,-0.6290356794365959,-0.17538500700012727,0.0
