Date,IWF,IWM,MTUM,SPY,UCBI,VLUE,VXX
2018-11-21,-0.0,-0.7049175977282982,-0.0,-0.40391709349539556,1.0,-0.5450226904806136,0.0
2018-11-23,-0.0,-0.6982182628062361,-0.0,-0.40725421571746734,1.0,-0.5459221550535581,0.0
2018-11-26,-0.0,-0.698743438842055,-0.0,-0.40673877312973866,1.0,-0.5454641853560257,0.0
2018-11-27,-0.0,-0.6986475398988963,-0.0,-0.40422941534552576,1.0,-0.543816001905619,0.0
2018-11-28,-0.0,-0.7031192077530054,-0.0,-0.40221363130858445,1.0,-0.542551501350421,0.0
2018-11-29,-0.0,-0.690538091861656,-0.0,-0.3934189448252317,1.0,-0.542162346700281,0.0
2018-11-30,-0.0,-0.6906831971842086,-0.0,-0.39302881458327865,1.0,-0.5429854745081558,0.0
2018-12-03,-0.0,-0.6932935995147551,-0.0,-0.3972678604393575,1.0,-0.5466388881563332,0.0
2018-12-04,-0.0,-0.6990800537733611,-0.0,-0.39172839180747027,1.0,-0.5451142683923347,0.0
2018-12-06,-0.0,-0.7088895952532316,-0.0,-0.39060182242000424,1.0,-0.5493748675566857,0.0
2018-12-07,-0.0,-0.7100646597413611,-0.0,-0.39280792876828496,1.0,-0.5471168115327539,0.0
2018-12-10,-0.0,-0.7123586642124637,-0.0,-0.3861425190638969,1.0,-0.5310018406521168,0.0
2018-12-11,-0.0,-0.7168052805280529,-0.0,-0.37911551155115514,1.0,-0.5443432343234323,0.0
2018-12-12,-0.0,-0.7172787318361955,-0.0,-0.3785997357992074,1.0,-0.5461294583883751,0.0
2018-12-13,-0.0,-0.719478320679347,-0.0,-0.3782704161265575,1.0,-0.547683923705722,0.0
2018-12-14,-0.0,-0.73203481583696,-0.0,-0.37294342426494004,1.0,-0.548667869652903,0.0
2018-12-17,-0.0,-0.7309148682642659,-0.0,-0.36560307162716804,1.0,-0.5514365152919369,0.0
2018-12-18,-0.0,-0.7221256649286354,-0.0,-0.3588244588402591,1.0,-0.5524306104176542,0.0
2018-12-19,-0.0,-0.7256763546928304,-0.0,-0.3638431227355671,1.0,-0.5550736519186522,0.0
2018-12-20,-0.0,-0.7326156299840512,-0.0,-0.36597554492291334,1.0,-0.5595693779904306,0.0
2018-12-21,-0.0,-0.736156006570929,-0.0,-0.369906205288538,1.0,-0.5435059085369085,0.0
2018-12-24,-0.0,-0.715411789518085,-0.0,-0.3599862912580407,1.0,-0.56089844985764,0.0
2018-12-26,-0.0,-0.7240819745072892,-0.0,-0.34142958096683856,1.0,-0.551809877771089,0.0
2018-12-27,-0.0,-0.7045891798989303,-0.0,-0.3108791011466537,1.0,-0.5497524561988559,0.0
2018-12-28,-0.0,-0.7078205128205128,-0.0,-0.3091025641025641,1.0,-0.5471794871794872,0.0
2018-12-31,-0.0,-0.7095152603231597,-0.0,-0.3087458322646832,1.0,-0.546524749935881,0.0
2019-01-02,-0.0,-0.7089185033316248,-0.0,-0.306970784213224,1.0,-0.5468990261404408,0.0
2019-01-03,-0.0,-0.7102148743357379,-0.0,-0.3023130439247298,1.0,-0.5546684465894797,0.0
2019-01-04,-0.0,-0.7185171910601368,-0.0,-0.2789227106320883,1.0,-0.5626584060827936,0.0
2019-01-07,-0.0,-0.7067781578613962,-0.0,-0.2731280881793995,1.0,-0.5539845432661852,0.0
2019-01-08,-0.0,-0.6981709630903894,-0.0,-0.27921272989450785,1.0,-0.5524045637380152,0.0
2019-01-09,-0.0,-0.6914622129014326,-0.0,-0.279000429542411,1.0,-0.5562826894408368,0.0
2019-01-10,-0.0,-0.6925644072510303,-0.0,-0.2786640709933507,1.0,-0.5570247515991201,0.0
2019-01-11,-0.0,-0.6826119969627942,-0.0,-0.28190331561629967,1.0,-0.566489496330043,0.0
2019-01-14,-0.0,-0.6808656209614069,-0.0,-0.28360742974431746,1.0,-0.5695208169677927,0.0
2019-01-15,-0.0,-0.6732738685166831,-0.0,-0.28703209575360217,1.0,-0.5809255165052984,0.0
2019-01-16,-0.0,-0.6726473353833643,-0.0,-0.27533101222394474,1.0,-0.5933822968817505,0.0
2019-01-17,-0.0,-0.6803879035345158,-0.0,-0.2763047084343499,1.0,-0.5953298456041852,0.0
2019-01-18,-0.0,-0.6724253003388438,-0.0,-0.2832939726871342,1.0,-0.611279392134716,0.0
2019-01-22,-0.0,-0.7416992932323181,-0.0,-0.10621853866883611,1.0,-0.694411959119337,0.0
2019-01-23,-0.0,-0.7313569449035113,-0.0,-0.1057689862957972,1.0,-0.7053977778342784,0.0
2019-01-24,-0.0,-0.7225039205436488,-0.0,-0.17613695765812862,1.0,-0.715054887611082,0.0
2019-01-25,-0.0,-0.736726070181885,-0.0,-0.09435447888506864,1.0,-0.7934962336946536,0.0
2019-01-28,-0.0,-0.7359272174300621,-0.0,-0.09391468498466216,1.0,-0.7920085996696469,0.0
2019-01-29,-0.0,-0.725503073608995,-0.0,-0.09302264487994535,1.0,-0.8084905164713917,0.0
2019-01-30,-0.0,-0.7272464453730716,-0.0,-0.09485137585744698,1.0,-0.8061184262398486,0.0
2019-01-31,-0.0,-0.7235559967606259,-0.0,-0.06463073748008047,1.0,-0.8241855847853914,0.0
2019-02-01,-0.0,-0.7220345197873288,-0.0,-0.0686729001335743,1.0,-0.8283963227783453,0.0
2019-02-04,-0.0,-0.7189859479865771,-0.0,-0.06635381711409395,1.0,-0.8363307466442953,0.0
2019-02-05,-0.0,-0.7156929525805606,-0.0,-0.06785433586586324,1.0,-0.8363112391930836,0.0
2019-02-06,-0.0,-0.7045585689555685,-0.0,-0.07858154540208782,1.0,-0.8397419084089598,0.0
2019-02-07,-0.0,-0.6951135944336092,-0.0,-0.06884191660956197,1.0,-0.8716725528438144,0.0
2019-02-08,-0.0,-0.7106792014365692,-0.0,-0.08999683109749657,1.0,-0.8401024611809443,0.0
2019-02-11,-0.0,-0.7032539682539682,-0.0,-0.09521164021164022,1.0,-0.847037037037037,0.0
2019-02-12,-0.0,-0.7074086809321025,-0.0,-0.09500886079297484,1.0,-0.8425952865871399,0.0
2019-02-13,-0.0,-0.7162319453997142,-0.0,-0.0966880059256124,1.0,-0.8324427278979948,0.0
2019-02-14,-0.0,-0.6954734692795206,-0.0,-0.11797618731934979,1.0,-0.8382965182572725,0.0
2019-02-15,-0.0,-0.6861778272626055,-0.0,-0.12236890938974604,1.0,-0.8424261704045385,0.0
2019-02-19,-0.0,-0.6838293808690117,-0.0,-0.1261074858082657,1.0,-0.842697225316993,0.0
2019-02-20,-0.0,-0.687596445485021,-0.0,-0.12204012132176874,1.0,-0.8509285372213058,0.0
2019-02-21,-0.0,-0.6769046669325888,-0.0,-0.12298896423347959,1.0,-0.8593538093338652,0.0
2019-02-22,-0.0,-0.6737385016217365,-0.0,-0.1275588876482161,1.0,-0.8572871803052057,0.0
2019-02-25,-0.0,-0.6668084766944083,-0.0,-0.1280278656704512,1.0,-0.8641016777898908,0.0
2019-02-26,-0.0,-0.6710547353834675,-0.0,-0.135399456376912,1.0,-0.858364867025529,0.0
2019-02-27,-0.0,-0.6828030242312522,-0.0,-0.13031978841067565,1.0,-0.8584595656007054,0.0
2019-02-28,-0.0,-0.6891747339145318,-0.0,-0.13828421671925978,1.0,-0.8467401187356262,0.0
2019-03-01,-0.0,-0.6961538461538461,-0.0,-0.12321047008547008,1.0,-0.8515491452991453,0.0
2019-03-04,-0.0,-0.6948279084670637,-0.0,-0.12125176897813142,1.0,-0.8540759926303703,0.0
2019-03-05,-0.0,-0.6839246535024348,-0.0,-0.1394284796917643,1.0,-0.8522769839995719,0.0
2019-03-06,-0.0,-0.6830038256775195,-0.0,-0.14090799646860536,1.0,-0.8513871425131759,0.0
2019-03-07,-0.0,-0.7024462365591397,-0.0,-0.12341397849462366,1.0,-0.8623118279569892,0.0
2019-03-08,-0.0,-0.7040973630831643,-0.0,-0.11908045977011493,1.0,-0.8813522650439486,0.0
2019-03-11,-0.0,-0.704134993800205,-0.0,-0.11962909051700901,1.0,-0.8717990188150305,0.0
2019-03-12,-0.0,-0.6903885701915791,-0.0,-0.1259064833856478,1.0,-0.8896255005953025,0.0
2019-03-13,-0.0,-0.693040293040293,-0.0,-0.13463573463573464,1.0,-0.8856600189933523,0.0
2019-03-14,-0.0,-0.688034188034188,-0.0,-0.13848317645786,1.0,-0.8782321757005301,0.0
2019-03-15,-0.0,-0.6775733897661294,-0.0,-0.14601986000325573,1.0,-0.8895219491019588,0.0
2019-03-18,-0.0,-0.6852611430133989,-0.0,-0.15638501503964997,1.0,-0.8928083128247197,0.0
2019-03-19,-0.0,-0.6853821690974888,-0.0,-0.15728150016449172,1.0,-0.8988650071279746,0.0
2019-03-20,-0.0,-0.709926837379448,-0.0,-0.1634242323467465,1.0,-0.8979880279348187,0.0
2019-03-21,-0.0,-0.7106921731404614,-0.0,-0.15342754810228504,1.0,-0.912346947274898,0.0
2019-03-22,-0.0,-0.7077642084179485,-0.0,-0.1777338859988316,1.0,-0.8963752190725234,0.0
2019-03-25,-0.0,-0.7148667093790915,-0.0,-0.17652302292542968,1.0,-0.8942031811471073,0.0
2019-03-26,-0.0,-0.7144893908473344,-0.0,-0.1750020966704873,1.0,-0.9060691621704734,0.0
2019-03-27,-0.0,-0.7238250414360761,-0.0,-0.17271118352670167,1.0,-0.9126892715678288,0.0
2019-03-28,-0.0,-0.7296363891618699,-0.0,-0.17040572792362768,1.0,-0.9077635827600729,0.0
2019-03-29,-0.0,-0.734939082589411,-0.0,-0.16944584807141655,1.0,-0.9028690135309642,0.0
2019-04-01,-0.0,-0.7412514744705949,-0.0,-0.17089816323091614,1.0,-0.896365781048138,0.0
2019-04-02,-0.0,-0.7447072072072071,-0.0,-0.18060247747747746,1.0,-0.8899774774774775,0.0
2019-04-03,-0.0,-0.7451863528881884,-0.0,-0.18106069136358519,1.0,-0.88875126674924,0.0
2019-04-04,-0.0,-0.740870589555169,-0.0,-0.15956133954114546,1.0,-0.9043024625567958,0.0
2019-04-05,-0.0,-0.731432267499086,-0.0,-0.160296971230912,1.0,-0.9204983267245985,0.0
2019-04-08,-0.0,-0.729691798124965,-0.0,-0.16224105990007295,1.0,-0.9150058945713804,0.0
2019-04-09,-0.0,-0.7193896224555872,-0.0,-0.18491511585348688,1.0,-0.9110616852951942,0.0
2019-04-10,-0.0,-0.7125242800439152,-0.0,-0.1818821608535315,1.0,-0.9206711144892042,0.0
2019-04-11,-0.0,-0.6998619601656478,-0.0,-0.2039890694988309,1.0,-0.9132884469110065,0.0
2019-04-12,-0.0,-0.7006674364245684,-0.0,-0.20189247796333323,1.0,-0.9136275310484665,0.0
2019-04-15,-0.0,-0.699774584389969,-0.0,-0.20510002817695125,1.0,-0.9128486897717667,0.0
2019-04-16,-0.0,-0.7015907999208838,-0.0,-0.20598457234890227,1.0,-0.918001751857817,0.0
2019-04-17,-0.0,-0.6955695484456547,-0.0,-0.19928522804629,1.0,-0.9415418652144317,0.0
2019-04-18,-0.0,-0.6832869555341019,-0.0,-0.20438412175592027,1.0,-0.9517860185132603,0.0
2019-04-22,-0.0,-0.6902740584582074,-0.0,-0.20859210301407324,1.0,-0.9499458720300838,0.0
2019-04-23,-0.0,-0.6884293283199454,-0.0,-0.2104198712470803,1.0,-0.9496667236369852,0.0
2019-04-24,-0.0,-0.694706184683913,-0.0,-0.21469362115241852,1.0,-0.9459482610930272,0.0
2019-04-25,-0.0,-0.7216020255495456,-0.0,-0.2287087121648061,1.0,-0.9269190931062263,0.0
2019-04-26,-0.0,-0.7113592429094896,-0.0,-0.2647508583629072,1.0,-0.9091433682449003,0.0
2019-04-29,-0.0,-0.7081734514295607,-0.0,-0.26387005568217886,1.0,-0.9130434782608695,0.0
2019-04-30,-0.0,-0.7004293576924185,-0.0,-0.25986225974699595,1.0,-0.9212748177391004,0.0
2019-05-01,-0.0,-0.6992672090473718,-0.0,-0.2765564595233974,1.0,-0.9092089319716116,0.0
2019-05-02,-0.0,-0.7012515139281389,-0.0,-0.26172212930388145,1.0,-0.9206990022492647,0.0
2019-05-03,-0.0,-0.7134475882199937,-0.0,-0.25831623363486605,1.0,-0.9183260599404641,0.0
2019-05-06,-0.0,-0.6953636652145063,-0.0,-0.26701480049623494,1.0,-0.9227085196618678,0.0
2019-05-07,-0.0,-0.6978992324118428,-0.0,-0.2637790731228718,1.0,-0.9239914584174986,0.0
2019-05-08,-0.0,-0.6940167496474516,-0.0,-0.27763547932195587,1.0,-0.9062652890897056,0.0
2019-05-09,-0.0,-0.6938329160551383,-0.0,-0.27868427868427864,1.0,-0.9052634608190163,0.0
2019-05-10,-0.0,-0.6954070921169939,-0.0,-0.2781340772482816,1.0,-0.9023899226366799,0.0
2019-05-13,-0.0,-0.695574661414153,-0.0,-0.2763033039077551,1.0,-0.9036144578313252,0.0
2019-05-14,-0.0,-0.6926136363636364,-0.0,-0.2707102272727273,1.0,-0.8775568181818183,0.0
2019-05-15,-0.0,-0.6934443465658833,-0.0,-0.2738484271546702,1.0,-0.874371288113438,0.0
2019-05-16,-0.0,-0.6954210840462723,-0.0,-0.2697325412841429,1.0,-0.8771281584856323,0.0
2019-05-17,-0.0,-0.6923953289661066,-0.0,-0.2758473369410424,1.0,-0.8799772144688123,0.0
2019-05-20,-0.0,-0.6880616539642816,-0.0,-0.27545216698896596,1.0,-0.8802752815379364,0.0
2019-05-21,-0.0,-0.6911142053365917,-0.0,-0.26992696996391125,1.0,-0.8805944701770339,0.0
2019-05-22,-0.0,-0.6876790018431873,-0.0,-0.2717425209130866,1.0,-0.8762512406068339,0.0
2019-05-23,-0.0,-0.6889468166491939,-0.0,-0.28087722777887963,1.0,-0.8635990139687756,0.0
2019-05-24,-0.0,-0.6869781790394249,-0.0,-0.276313927489882,1.0,-0.8669232728610649,0.0
2019-05-28,-0.0,-0.6926513416461674,-0.0,-0.26779200950038173,1.0,-0.8670512059264286,0.0
2019-05-29,-0.0,-0.7034438056588885,-0.0,-0.2623154097621463,1.0,-0.8524405365798671,0.0
2019-05-30,-0.0,-0.6988067364382634,-0.0,-0.2605997348303196,1.0,-0.8615475753899968,0.0
2019-05-31,-0.0,-0.7011095113068518,-0.0,-0.25343722650405126,1.0,-0.8686090172496541,0.0
2019-06-03,-0.0,-0.7089892062064312,-0.0,-0.25921969867326283,1.0,-0.8426748369687429,0.0
2019-06-04,-0.0,-0.7115027829313544,-0.0,-0.25150390734806316,1.0,-0.8480350818013156,0.0
2019-06-05,-0.0,-0.7035503455222002,-0.0,-0.25621800072741513,1.0,-0.837982262261142,0.0
2019-06-06,-0.0,-0.7113938207745001,-0.0,-0.24062631063889275,1.0,-0.8440095065007689,0.0
2019-06-07,-0.0,-0.7140019583158485,-0.0,-0.24277521331654778,1.0,-0.8408168974681773,0.0
2019-06-10,-0.0,-0.7126497928099451,-0.0,-0.2339287714189719,1.0,-0.8533150408780379,0.0
2019-06-11,-0.0,-0.7165707871474675,-0.0,-0.23513399747439317,1.0,-0.854553107899537,0.0
2019-06-12,-0.0,-0.7262633889867718,-0.0,-0.22342478395838578,1.0,-0.8469670274351876,0.0
2019-06-13,-0.0,-0.722815452563314,-0.0,-0.22714820819589646,1.0,-0.8453625538100297,0.0
2019-06-14,-0.0,-0.7158709749552773,-0.0,-0.23976967799642215,1.0,-0.8395292933810375,0.0
2019-06-17,-0.0,-0.7062473794549265,-0.0,-0.260125786163522,1.0,-0.8288469601677149,0.0
2019-06-18,-0.0,-0.6954976634860228,-0.0,-0.26560707390099897,1.0,-0.8371155944819094,0.0
2019-06-19,-0.0,-0.6944723898949251,-0.0,-0.26777330650570086,1.0,-0.8322714062150681,0.0
2019-06-20,-0.0,-0.696999411649343,-0.0,-0.26890426694309805,1.0,-0.8357941333034488,0.0
2019-06-21,-0.0,-0.7000252079657172,-0.0,-0.2639554099095314,1.0,-0.836876452959135,0.0
2019-06-24,-0.0,-0.6897856242118537,-0.0,-0.2729438139274205,1.0,-0.8395684461258232,0.0
2019-06-25,-0.0,-0.6691285494474752,-0.0,-0.28362008672541617,1.0,-0.8448454329276822,0.0
2019-06-26,-0.0,-0.6669280094083387,-0.0,-0.2631814745330832,1.0,-0.8699913196875086,0.0
2019-06-27,-0.0,-0.6610183732915079,-0.0,-0.27229442079318844,1.0,-0.8674938382254088,0.0
2019-06-28,-0.0,-0.6544062159367227,-0.0,-0.27387573716425834,1.0,-0.8666536236339754,0.0
2019-07-01,-0.0,-0.6558209621609554,-0.0,-0.2747795512892064,1.0,-0.8598894965956021,0.0
2019-07-02,-0.0,-0.661018366266269,-0.0,-0.2673281123714501,1.0,-0.8586438505058386,0.0
2019-07-03,-0.0,-0.6624926955505468,-0.0,-0.26390628043520603,1.0,-0.8562762612349388,0.0
2019-07-05,-0.0,-0.6577380952380952,-0.0,-0.2639352469959947,1.0,-0.859840898976413,0.0
2019-07-08,-0.0,-0.6616014026884862,-0.0,-0.25944170771756975,1.0,-0.8620689655172414,0.0
2019-07-09,-0.0,-0.6655906497843328,-0.0,-0.2582718797829414,1.0,-0.8589397523305968,0.0
2019-07-10,-0.0,-0.6563831268272309,-0.0,-0.2679938744257274,1.0,-0.8599470973131004,0.0
2019-07-11,-0.0,-0.6537005067661636,-0.0,-0.27654953500027846,1.0,-0.8541794286350726,0.0
2019-07-12,-0.0,-0.6542123726265382,-0.0,-0.26936355030903725,1.0,-0.8605434601035692,0.0
2019-07-15,-0.0,-0.6698223533997884,-0.0,-0.2700339700395389,1.0,-0.8445453026674835,0.0
2019-07-16,-0.0,-0.6811816987618435,-0.0,-0.27326085133737665,1.0,-0.840493026635736,0.0
2019-07-17,-0.0,-0.6926321081443413,-0.0,-0.26695341302647746,1.0,-0.833398502960563,0.0
2019-07-18,-0.0,-0.6912405316167698,-0.0,-0.25928803307344417,1.0,-0.8240892317083321,0.0
2019-07-19,-0.0,-0.6907617144126138,-0.0,-0.25910504108372195,1.0,-0.8260326449033977,0.0
2019-07-22,-0.0,-0.6715970584154295,-0.0,-0.2525322603024837,1.0,-0.8509504648258638,0.0
2019-07-23,-0.0,-0.6748924358084664,-0.0,-0.25068702290076333,1.0,-0.85029840388619,0.0
2019-07-24,-0.0,-0.6753794500402343,-0.0,-0.25072837759094313,1.0,-0.8486639473903272,0.0
2019-07-25,-0.0,-0.6848880856388155,-0.0,-0.2408174614208258,1.0,-0.8547754761573753,0.0
2019-07-26,-0.0,-0.688437187604132,-0.0,-0.23647672997889593,1.0,-0.8519382428079529,0.0
2019-07-29,-0.0,-0.6893384910806223,-0.0,-0.2440653438343584,1.0,-0.8495533353741686,0.0
2019-07-30,-0.0,-0.6982765844529483,-0.0,-0.25166894779475435,1.0,-0.8432725342867518,0.0
2019-07-31,-0.0,-0.7015557909998328,-0.0,-0.24848045502704513,1.0,-0.8381196676518151,0.0
2019-08-01,-0.0,-0.7113944489295955,-0.0,-0.2440633612649982,1.0,-0.8284290526433007,0.0
2019-08-02,-0.0,-0.7173325069025751,-0.0,-0.24401307263199418,1.0,-0.856032005409365,0.0
2019-08-05,-0.0,-0.7131996846491723,-0.0,-0.24439689154184033,1.0,-0.858035814844014,0.0
2019-08-06,-0.0,-0.712051953843581,-0.0,-0.22216957466971404,1.0,-0.8530018395674229,0.0
2019-08-07,-0.0,-0.7155787011250975,-0.0,-0.21532806059930934,1.0,-0.8539879692547621,0.0
2019-08-08,-0.0,-0.7187491297930997,-0.0,-0.2139177410821197,1.0,-0.8519673637604077,0.0
2019-08-09,-0.0,-0.7149793302444303,-0.0,-0.20489415420469995,1.0,-0.8546180950531311,0.0
2019-08-12,-0.0,-0.7141590959450477,-0.0,-0.21856304010635938,1.0,-0.8370817637934854,0.0
2019-08-13,-0.0,-0.7086424537703465,-0.0,-0.21459417561731814,1.0,-0.8449784077067878,0.0
2019-08-14,-0.0,-0.7151486732498483,-0.0,-0.19956418602085288,1.0,-0.8436034644453027,0.0
2019-08-15,-0.0,-0.7243754441589678,-0.0,-0.19611326737003223,1.0,-0.8127699119881922,0.0
2019-08-16,-0.0,-0.7238004101161996,-0.0,-0.1963362952836637,1.0,-0.8139986329460013,0.0
2019-08-19,-0.0,-0.724301240110597,-0.0,-0.19554326699334773,1.0,-0.8177338552930548,0.0
2019-08-20,-0.0,-0.7288052239009862,-0.0,-0.19149750006830416,1.0,-0.8118630638507145,0.0
2019-08-21,-0.0,-0.729800600928708,-0.0,-0.19136847855777112,1.0,-0.8103250478011472,0.0
2019-08-22,-0.0,-0.7311566705795638,-0.0,-0.19363380743086459,1.0,-0.8051377248778357,0.0
2019-08-23,-0.0,-0.729481788893136,-0.0,-0.19341451427947362,1.0,-0.8074318789930651,0.0
2019-08-26,-0.0,-0.7261597763240045,-0.0,-0.18730150112652355,1.0,-0.801053231629523,0.0
2019-08-27,-0.0,-0.7248345807571321,-0.0,-0.18385942076147088,1.0,-0.8030968651697582,0.0
2019-08-28,-0.0,-0.71112367719525,-0.0,-0.18068233836874278,1.0,-0.8009262999165253,0.0
2019-08-29,-0.0,-0.6986493031265135,-0.0,-0.18635311844158642,1.0,-0.8056288005166012,0.0
2019-08-30,-0.0,-0.6937788761147523,-0.0,-0.18886322123133126,1.0,-0.8035081121736327,0.0
2019-09-03,-0.0,-0.7025362416287889,-0.0,-0.20018288911002932,1.0,-0.7868266049864178,0.0
2019-09-04,-0.0,-0.708489270617377,-0.0,-0.19808298107213052,1.0,-0.7858700627339058,0.0
2019-09-05,-0.0,-0.7271849348140994,-0.0,-0.1958796072750684,1.0,-0.759482804871506,0.0
2019-09-06,-0.0,-0.7260648272167157,-0.0,-0.19914278060541118,1.0,-0.7536030002678811,0.0
2019-09-09,-0.0,-0.7267010943729431,-0.0,-0.19899392609637975,1.0,-0.7500334466058385,0.0
2019-09-10,-0.0,-0.7283808709134166,-0.0,-0.19393728781843944,1.0,-0.7508353604747522,0.0
2019-09-11,-0.0,-0.7299328643646187,-0.0,-0.18543878888383664,1.0,-0.7593816032310696,0.0
2019-09-12,-0.0,-0.7240245857830038,-0.0,-0.1873864243719936,1.0,-0.7609834313201498,0.0
2019-09-13,-0.0,-0.7201691241403303,-0.0,-0.18014932163022826,1.0,-0.7756964328721667,0.0
2019-09-16,-0.0,-0.7253026893817637,-0.0,-0.1761223615129112,1.0,-0.777242044358727,0.0
2019-09-17,-0.0,-0.7208230629085842,-0.0,-0.17766048655020897,1.0,-0.7807308970099667,0.0
2019-09-18,-0.0,-0.7220599662388468,-0.0,-0.1745665978939471,1.0,-0.7828300420674686,0.0
2019-09-19,-0.0,-0.7079135152470802,-0.0,-0.19437688751102442,1.0,-0.7702915786941764,0.0
2019-09-20,-0.0,-0.7182959137252802,-0.0,-0.19636597179480317,1.0,-0.7613797532714282,0.0
2019-09-23,-0.0,-0.7188143158795071,-0.0,-0.19097639857803436,1.0,-0.7630770053190068,0.0
