Date,IWF,IWM,MIK,MTUM,SPY,VLUE,VXX
2018-12-04,-0.027437141596823995,-1.1217909131010144,1.0,-0.0,-1.1180855756506394,-1.1438023820026464,0.0
2018-12-06,-0.009499358151476253,-1.0502353444587078,1.0,-0.0,-1.1088575096277278,-1.1103551561831408,0.0
2018-12-07,-0.01009712060924999,-1.0500577589526376,1.0,-0.0,-1.1090574594617721,-1.1091858126898557,0.0
2018-12-10,-0.0,-1.044392721117224,1.0,-0.0,-1.0986034701650444,-1.0889123994921708,0.0
2018-12-11,-0.0,-1.0442638906521096,1.0,-0.0,-1.0995725953197073,-1.0879353391731201,0.0
2018-12-12,-0.0,-1.0445272157792262,1.0,-0.0,-1.0990857529840008,-1.089012105307712,0.0
2018-12-13,-0.0,-1.0393770950905927,1.0,-0.0,-1.1152458946832435,-1.0885984639538338,0.0
2018-12-14,-0.0,-1.0227002715546503,1.0,-0.0,-1.1294551934826884,-1.090928377460964,0.0
2018-12-17,-0.0,-1.0163934426229508,1.0,-0.0,-1.1125992901808348,-1.0961635964171033,0.0
2018-12-18,-0.0,-1.0039477552391753,1.0,-0.0,-1.103355591953299,-1.0924362689513252,0.0
2018-12-19,-0.0,-1.003989920201596,1.0,-0.0,-1.103317933641327,-1.0926081478370433,0.0
2018-12-20,-0.0,-0.987182163583984,1.0,-0.0,-1.1042545196442737,-1.0837543317606781,0.0
2018-12-21,-0.0,-0.9834329845540608,1.0,-0.0,-1.101644245142003,-1.0670569672811825,0.0
2018-12-24,-0.0,-0.9679471292854191,1.0,-0.0,-1.0921106980586535,-1.0704667492771582,0.0
2018-12-26,-0.0,-0.9883511074651354,1.0,-0.0,-1.0598851517637409,-1.0534864643150124,0.0
2018-12-27,-0.0,-0.9372383284619638,1.0,-0.0,-0.9755114937988782,-1.0369697448455644,0.0
2018-12-28,-0.0,-0.9590115006566119,1.0,-0.0,-0.9818934299017071,-1.0385212304508733,0.0
2018-12-31,-0.0,-0.9716773858506772,1.0,-0.0,-0.9836615667319139,-1.0393880078296647,0.0
2019-01-02,-0.0,-0.9702701624166966,1.0,-0.0,-0.980964922782234,-1.0393471407478352,0.0
2019-01-03,-0.0,-0.9764224708288224,1.0,-0.0,-0.9736156221179678,-1.059745779702474,0.0
2019-01-04,-0.0,-0.9862953492088861,1.0,-0.0,-0.9400271695700815,-1.0691625379574876,0.0
2019-01-07,-0.0,-0.9565678382093069,1.0,-0.0,-0.9241311604162576,-1.0462595719615158,0.0
2019-01-08,-0.0,-0.9501254705144292,1.0,-0.0,-0.9266389585947303,-1.0441891468005018,0.0
2019-01-09,-0.0,-0.9443900528686117,1.0,-0.0,-0.9255531623262189,-1.0462502447620912,0.0
2019-01-10,-0.0,-0.9466112657285093,1.0,-0.0,-0.925404727372506,-1.0478617067147504,0.0
2019-01-11,-0.0,-0.9450289632344249,1.0,-0.0,-0.9356109863262009,-1.0599755684281043,0.0
2019-01-14,-0.0,-0.9443149033711419,1.0,-0.0,-0.9361340552503656,-1.071651582816267,0.0
2019-01-15,-0.0,-0.9392656484925218,1.0,-0.0,-0.9361399066234074,-1.0812297222442036,0.0
2019-01-16,-0.0,-0.9365612648221343,1.0,-0.0,-0.932094861660079,-1.0839130434782607,0.0
2019-01-17,-0.0,-0.9290830662076061,1.0,-0.0,-0.9387787407495348,-1.0895167992401755,0.0
2019-01-18,-0.0,-0.9253505417463354,1.0,-0.0,-0.9465822179732315,-1.1114961759082218,0.0
2019-01-22,-0.0,-0.907899022801303,1.0,-0.0,-0.9800488599348534,-1.1837540716612376,0.0
2019-01-23,-0.0,-0.8732244463547423,1.0,-0.0,-0.98825166809939,-1.2320193212984567,0.0
2019-01-24,-0.0,-0.8712028166707606,1.0,-0.0,-0.9927945631703922,-1.2300008187996396,0.0
2019-01-25,-0.0,-0.8057590089147448,1.0,-0.0,-1.053237349851421,-1.326329887414724,0.0
2019-01-28,-0.0,-0.7552816901408451,1.0,-0.0,-1.118712273641851,-1.317781690140845,0.0
2019-01-29,-0.0,-0.7618001267694908,1.0,-0.0,-1.1118529473906613,-1.3519543629833086,0.0
2019-01-30,-0.0,-0.7738211866933594,1.0,-0.0,-1.1299143842910082,-1.3557524385568855,0.0
2019-01-31,-0.0,-0.8414841305319624,1.0,-0.0,-1.0740724184175234,-1.5546714349575323,0.0
2019-02-01,-0.0,-0.8464411050121479,1.0,-0.0,-1.1004679204535228,-1.5523261045622243,0.0
2019-02-04,-0.0,-0.8577334411791139,1.0,-0.0,-1.1023636200233666,-1.5334771277073787,0.0
2019-02-05,-0.0,-0.8458460708505665,1.0,-0.0,-1.094182700953066,-1.55556554576515,0.0
2019-02-06,-0.0,-0.8380544922314794,1.0,-0.0,-1.106867822562486,-1.558612925016888,0.0
2019-02-07,-0.0,-0.8393854748603352,1.0,-0.0,-1.1133988105965038,-1.55253198774554,0.0
2019-02-08,-0.0,-0.8384969740764158,1.0,-0.0,-1.1293017794237197,-1.5485051034233583,0.0
2019-02-11,-0.0,-0.804435758760169,1.0,-0.0,-1.1277098577466709,-1.6126891787483524,0.0
2019-02-12,-0.0,-0.8083840494141158,1.0,-0.0,-1.126442001998365,-1.6069579435007724,0.0
2019-02-13,-0.0,-0.8339150537147001,1.0,-0.0,-1.1135034676578577,-1.5854675672000365,0.0
2019-02-14,-0.0,-0.7768864717878993,1.0,-0.0,-1.1579424427826874,-1.5971901200997054,0.0
2019-02-15,-0.0,-0.816658363150505,1.0,-0.0,-1.1352869242266408,-1.577245346256624,0.0
2019-02-19,-0.0,-0.8047101449275362,1.0,-0.0,-1.1474184782608696,-1.5768568840579709,0.0
2019-02-20,-0.0,-0.8068037687986953,1.0,-0.0,-1.1499365827142596,-1.5730657727849249,0.0
2019-02-21,-0.0,-0.8327068520447444,1.0,-0.0,-1.1409809338345183,-1.5550926135591685,0.0
2019-02-22,-0.0,-0.8197819103208,1.0,-0.0,-1.1517578390118093,-1.5531423917469798,0.0
2019-02-25,-0.0,-0.8130930222000273,1.0,-0.0,-1.1667044990239253,-1.5600853497979752,0.0
2019-02-26,-0.0,-0.8154837538573244,1.0,-0.0,-1.162143764748593,-1.5604465420221456,0.0
2019-02-27,-0.0,-0.8002639483025394,1.0,-0.0,-1.1896332028761263,-1.560935651224174,0.0
2019-02-28,-0.0,-0.8156945142282921,1.0,-0.0,-1.2058648883204677,-1.546064952267848,0.0
2019-03-01,-0.0,-0.82054325496462,1.0,-0.0,-1.2013238986532755,-1.543346267975348,0.0
2019-03-04,-0.0,-0.803190502689668,1.0,-0.0,-1.2206455203116306,-1.6135689111482099,0.0
2019-03-05,-0.0,-0.7887284583139264,1.0,-0.0,-1.2574289706567303,-1.6114578481602235,0.0
2019-03-06,-0.0,-0.782661327870379,1.0,-0.0,-1.2648291274792811,-1.6083899804451065,0.0
2019-03-07,-0.0,-0.7594201551828277,1.0,-0.0,-1.2825349625981508,-1.6042373275101054,0.0
2019-03-08,-0.0,-0.743742717315311,1.0,-0.0,-1.2924726171055698,-1.6246562572826848,0.0
2019-03-11,-0.0,-0.7444544293619638,1.0,-0.0,-1.3145249018587712,-1.6707184410916143,0.0
2019-03-12,-0.0,-0.7040371629711221,1.0,-0.0,-1.3541018150471722,-1.7309036923518988,0.0
2019-03-13,-0.0,-0.7283248143504677,1.0,-0.0,-1.3667663226926416,-1.726974635934034,0.0
2019-03-14,-0.0,-0.7216817568869197,1.0,-0.0,-1.372953188210364,-1.7214409554999037,0.0
2019-03-15,-0.0,-0.7192691839220464,1.0,-0.0,-1.3807551766138855,-1.7720828258221681,0.0
2019-03-18,-0.0,-0.7661206512594646,1.0,-0.0,-1.4034245558469838,-1.779284406393824,0.0
2019-03-19,-0.0,-0.7697531476157431,1.0,-0.0,-1.390948745910578,-1.7961237236046397,0.0
2019-03-20,-0.0,-0.7510652497561477,1.0,-0.0,-1.4830330099081064,-1.899635504902716,0.0
2019-03-21,-0.0,-0.7619466280513032,1.0,-0.0,-1.47688249896566,-1.9328713280926768,0.0
2019-03-22,-0.0,-0.7587629943060127,1.0,-0.0,-1.5470406937261665,-1.9180379250901114,0.0
2019-03-25,-0.0,-0.6655207798871215,1.0,-0.0,-1.563724987172909,-1.9015392508978963,0.0
2019-03-26,-0.0,-0.6731296210123572,1.0,-0.0,-1.567343984282095,-1.9298898712579493,0.0
2019-03-27,-0.0,-0.669320237787542,1.0,-0.0,-1.5685706901008012,-1.9314034634272421,0.0
2019-03-28,-0.0,-0.6810340307272823,1.0,-0.0,-1.5914215300718368,-1.971107964972996,0.0
2019-03-29,-0.0,-0.6607441471571907,1.0,-0.0,-1.5890990802675586,-1.9759615384615385,0.0
2019-04-01,-0.0,-0.6975921427817088,1.0,-0.0,-1.6196008026190727,-1.9631428873165067,0.0
2019-04-02,-0.0,-0.7211275026343519,1.0,-0.0,-1.6444151738672286,-1.9031612223393044,0.0
2019-04-03,-0.0,-0.7188125065796399,1.0,-0.0,-1.643909885251079,-1.9010422149699966,0.0
2019-04-04,-0.0,-0.7246047274073292,1.0,-0.0,-1.6378827137644758,-1.9254402199777907,0.0
2019-04-05,-0.0,-0.7255960654335507,1.0,-0.0,-1.6520902384261733,-1.9681920239495347,0.0
2019-04-08,-0.0,-0.719113721302723,1.0,-0.0,-1.6558996262680192,-1.9640149492792314,0.0
2019-04-09,-0.0,-0.6925550731628878,1.0,-0.0,-1.7134587554269174,-1.9539582998338423,0.0
2019-04-10,-0.0,-0.6833101678605794,1.0,-0.0,-1.729177803913183,-1.9333903560354966,0.0
2019-04-11,-0.0,-0.6686952808029042,1.0,-0.0,-1.7619581464872947,-1.9078582105487936,0.0
2019-04-12,-0.0,-0.6739303747010363,1.0,-0.0,-1.7437682699973425,-1.8972096731331383,0.0
2019-04-15,-0.0,-0.6754544488147124,1.0,-0.0,-1.7371638141809291,-1.9025725523546295,0.0
2019-04-16,-0.0,-0.6668790823641867,1.0,-0.0,-1.740109394084223,-1.903403961552759,0.0
2019-04-17,-0.0,-0.6608224418233982,1.0,-0.0,-1.7490171076399956,-1.9030921262352567,0.0
2019-04-18,-0.0,-0.6619194388351579,1.0,-0.0,-1.74349027526836,-1.9086512913168243,0.0
2019-04-22,-0.0,-0.6636790439607341,1.0,-0.0,-1.753894579598805,-1.917466922748613,0.0
2019-04-23,-0.0,-0.6892404724998664,1.0,-0.0,-1.7441338393286652,-1.911646801004864,0.0
2019-04-24,-0.0,-0.6730676908305329,1.0,-0.0,-1.7429988798207714,-1.9181202325705446,0.0
2019-04-25,-0.0,-0.6875635740671341,1.0,-0.0,-1.7596231061620002,-1.9064189731784358,0.0
2019-04-26,-0.0,-0.6852430742696992,1.0,-0.0,-1.756817936833028,-1.9475584779562358,0.0
2019-04-29,-0.0,-0.6835750094334537,1.0,-0.0,-1.7575332866152766,-1.9494366880491618,0.0
2019-04-30,-0.0,-0.6728039892596854,1.0,-0.0,-1.8317168064003506,-1.9751767220121648,0.0
2019-05-01,-0.0,-0.6842799802056414,1.0,-0.0,-1.8555561664925495,-1.9585967999120253,0.0
2019-05-02,-0.0,-0.6920746819408492,1.0,-0.0,-1.844908299829267,-1.9705347799746653,0.0
2019-05-03,-0.0,-0.6963656387665197,1.0,-0.0,-1.8412995594713655,-1.968942731277533,0.0
2019-05-06,-0.0,-0.6772507153863087,1.0,-0.0,-1.8385428131190844,-1.9871230464450802,0.0
2019-05-07,-0.0,-0.6815026991296683,1.0,-0.0,-1.836344607249091,-1.9905805883000993,0.0
2019-05-08,-0.0,-0.6796137809962695,1.0,-0.0,-1.8178077682685976,-1.9885889839806892,0.0
2019-05-09,-0.0,-0.6765513454146074,1.0,-0.0,-1.8327841845140032,-1.9821526633717736,0.0
2019-05-10,-0.0,-0.6832370584314597,1.0,-0.0,-1.8825816485225506,-1.9885025549877804,0.0
2019-05-13,-0.0,-0.6879499916280627,1.0,-0.0,-1.885081207791483,-2.008204498520958,0.0
2019-05-14,-0.0,-0.6281009879253567,1.0,-0.0,-1.8791437980241494,-1.9812294182217345,0.0
2019-05-15,-0.0,-0.6330365974282888,1.0,-0.0,-1.897131552917903,-1.9649412023299264,0.0
2019-05-16,-0.0,-0.6348631902176892,1.0,-0.0,-1.8839173109612326,-1.9646323408455337,0.0
2019-05-17,-0.0,-0.6283806159620268,1.0,-0.0,-1.8708466718180814,-2.0201457114471797,0.0
2019-05-20,-0.0,-0.614299101482829,1.0,-0.0,-1.875089576098341,-2.0229866049280636,0.0
2019-05-21,-0.0,-0.6074204752191411,1.0,-0.0,-1.8813054743921938,-2.0242571255306245,0.0
2019-05-22,-0.0,-0.5937672062548177,1.0,-0.0,-1.890540689351393,-2.0216936460742208,0.0
2019-05-23,-0.0,-0.6158980250560753,1.0,-0.0,-1.8685923737622405,-1.9863231030143882,0.0
2019-05-24,-0.0,-0.5855173541110446,1.0,-0.0,-1.8681414482645888,-1.9949871955538605,0.0
2019-05-28,-0.0,-0.5862668405041287,1.0,-0.0,-1.861962190352021,-1.9841916558018255,0.0
2019-05-29,-0.0,-0.574944675338695,1.0,-0.0,-1.8481675392670158,-1.9744157176013388,0.0
2019-05-30,-0.0,-0.5673487016142094,1.0,-0.0,-1.844895535280462,-1.9864492792744155,0.0
2019-05-31,-0.0,-0.6060043174858175,1.0,-0.0,-1.6249309704302426,-1.7893970580852454,0.0
2019-06-03,-0.0,-0.6300635424940428,1.0,-0.0,-1.6221703733121524,-1.7120730738681493,0.0
2019-06-04,-0.0,-0.6321462275865494,1.0,-0.0,-1.6111856156558884,-1.7235881388764713,0.0
2019-06-05,-0.0,-0.6093795798729849,1.0,-0.0,-1.6102589154860774,-1.6655593551538839,0.0
2019-06-06,-0.0,-0.6130850281793677,1.0,-0.0,-1.5665278118108306,-1.7211957853467288,0.0
2019-06-07,-0.0,-0.7442773730171033,1.0,-0.0,-1.6498217330646412,-1.7731101121273187,0.0
2019-06-10,-0.0,-0.7568567026194144,1.0,-0.0,-1.6082177709296352,-1.7710323574730353,0.0
2019-06-11,-0.0,-0.7576835808580858,1.0,-0.0,-1.6180899339933992,-1.7809921617161717,0.0
2019-06-12,-0.0,-0.7557965401497547,1.0,-0.0,-1.6193131939065326,-1.788845855925639,0.0
2019-06-13,-0.0,-0.7861313491448354,1.0,-0.0,-1.6050741487107942,-1.7759520487779672,0.0
2019-06-14,-0.0,-0.8058743739565943,1.0,-0.0,-1.618165692821369,-1.7929883138564273,0.0
2019-06-17,-0.0,-0.7902898475308321,1.0,-0.0,-1.6178383722745486,-1.795649685174585,0.0
2019-06-18,-0.0,-0.787413461037947,1.0,-0.0,-1.6190724064338138,-1.7989172869710062,0.0
2019-06-19,-0.0,-0.7782920740586644,1.0,-0.0,-1.643384647389224,-1.7791241938839193,0.0
2019-06-20,-0.0,-0.7771028037383177,1.0,-0.0,-1.6398753894080997,-1.7751298026998963,0.0
2019-06-21,-0.0,-0.7876097003686972,1.0,-0.0,-1.6253310484499144,-1.7799761125824378,0.0
2019-06-24,-0.0,-0.7492928234677843,1.0,-0.0,-1.6557359874279731,-1.8333158721843898,0.0
2019-06-25,-0.0,-0.781541066892464,1.0,-0.0,-1.663103302286198,-1.847480948348857,0.0
2019-06-26,-0.0,-0.7809695746827376,1.0,-0.0,-1.6285774969468485,-1.9002814209101044,0.0
2019-06-27,-0.0,-0.7609239448613551,1.0,-0.0,-1.6338283037947734,-1.9275107775826281,0.0
2019-06-28,-0.0,-0.7077284372331341,1.0,-0.0,-1.690862510674637,-1.9386742100768575,0.0
2019-07-01,-0.0,-0.6930465873312344,1.0,-0.0,-1.720369283312877,-1.9231015529110413,0.0
2019-07-02,-0.0,-0.7290245100715105,1.0,-0.0,-1.7512418800152847,-1.9784922757792456,0.0
2019-07-03,-0.0,-0.7570469059678485,1.0,-0.0,-1.744990090288483,-2.003413345078177,0.0
2019-07-05,-0.0,-0.7349848609964216,1.0,-0.0,-1.7604183870079824,-2.0096339113680153,0.0
2019-07-08,-0.0,-0.7432432432432433,1.0,-0.0,-1.757749586321015,-2.014726971869829,0.0
2019-07-09,-0.0,-0.7230018303843807,1.0,-0.0,-1.783016251594653,-2.0406012535359697,0.0
2019-07-10,-0.0,-0.7136019590382903,1.0,-0.0,-1.7946349065004452,-2.0571571682991987,0.0
2019-07-11,-0.0,-0.7077911197989389,1.0,-0.0,-1.8153588383133203,-2.061882155822396,0.0
2019-07-12,-0.0,-0.7024248519387641,1.0,-0.0,-1.8204268633366856,-2.0643647334897754,0.0
2019-07-15,-0.0,-0.7354568315171836,1.0,-0.0,-1.8136350936015648,-2.0390611902766134,0.0
2019-07-16,-0.0,-0.734653908566952,1.0,-0.0,-1.8335291813552683,-2.0274746796485927,0.0
2019-07-17,-0.0,-0.7692701518857727,1.0,-0.0,-1.8673417145457647,-2.052050742363047,0.0
2019-07-18,-0.0,-0.7687634835925968,1.0,-0.0,-1.861303508572726,-2.047235153854888,0.0
2019-07-19,-0.0,-0.7789940657947801,1.0,-0.0,-1.925793627931094,-2.056518983695339,0.0
2019-07-22,-0.0,-0.7792026113313126,1.0,-0.0,-1.9866519002098393,-2.0630100256470043,0.0
2019-07-23,-0.0,-0.7924716659815608,1.0,-0.0,-1.99911914968583,-2.080744612132245,0.0
2019-07-24,-0.0,-0.7994237328001882,1.0,-0.0,-2.015406327178643,-2.0655062918969778,0.0
2019-07-25,-0.0,-0.8059613572101791,1.0,-0.0,-2.0108388312912346,-2.0738100848256362,0.0
2019-07-26,-0.0,-0.7966660776344466,1.0,-0.0,-2.014254579725511,-2.079460446486423,0.0
2019-07-29,-0.0,-0.7528688039749202,1.0,-0.0,-2.0306400094640957,-2.131610079261801,0.0
2019-07-30,-0.0,-0.7507841628691483,1.0,-0.0,-2.029768597975972,-2.137716754453453,0.0
2019-07-31,-0.0,-0.7215046723409321,1.0,-0.0,-2.0616629962502233,-2.1688589964883045,0.0
2019-08-01,-0.0,-0.7509209744503862,1.0,-0.0,-2.045216874628639,-2.145573380867498,0.0
2019-08-02,-0.0,-0.7388875683384835,1.0,-0.0,-2.037675303066318,-2.16585452816734,0.0
2019-08-05,-0.0,-0.7241689667586704,1.0,-0.0,-2.09264370574823,-2.183427337093484,0.0
2019-08-06,-0.0,-0.7236288170767863,1.0,-0.0,-2.015001482359917,-2.190750074117996,0.0
2019-08-07,-0.0,-0.7494379363388948,1.0,-0.0,-1.965447875991007,-2.2015146136551884,0.0
2019-08-08,-0.0,-0.7401951978923418,1.0,-0.0,-2.001377163044129,-2.2461529249745524,0.0
2019-08-09,-0.0,-0.709070402469429,1.0,-0.0,-1.9557758518342632,-2.271340377537695,0.0
2019-08-12,-0.0,-0.7076089545129792,1.0,-0.0,-1.9630269111693261,-2.283162657775661,0.0
2019-08-13,-0.0,-0.6784519827998089,1.0,-0.0,-1.9833970377448638,-2.3104395604395602,0.0
2019-08-14,-0.0,-0.714715256479644,1.0,-0.0,-1.9790125684045945,-2.3198628901316978,0.0
2019-08-15,-0.0,-0.7580946814728229,1.0,-0.0,-1.9095265926358855,-2.1769725306838104,0.0
2019-08-16,-0.0,-0.7898306954171951,1.0,-0.0,-1.6596260960679425,-2.0652953179286384,0.0
2019-08-19,-0.0,-0.7447933884297521,1.0,-0.0,-1.7074380165289258,-2.0573553719008264,0.0
2019-08-20,-0.0,-0.7366863905325444,1.0,-0.0,-1.690883190883191,-2.0512272627657246,0.0
2019-08-21,-0.0,-0.7417979002624673,1.0,-0.0,-1.6858595800524934,-2.0404090113735784,0.0
2019-08-22,-0.0,-0.7446262956901255,1.0,-0.0,-1.6657392253136933,-2.045226404800873,0.0
2019-08-23,-0.0,-0.722101488645007,1.0,-0.0,-1.6461479952189502,-2.0648158209279583,0.0
2019-08-26,-0.0,-0.6993627190653213,1.0,-0.0,-1.5846521508231546,-2.026659585767393,0.0
2019-08-27,-0.0,-0.7017291066282421,1.0,-0.0,-1.607055181983136,-2.0279645639876187,0.0
2019-08-28,-0.0,-0.7393962345812595,1.0,-0.0,-1.605334343215754,-2.065299718675611,0.0
2019-08-29,-0.0,-0.7291985149595983,1.0,-0.0,-1.6206049355754533,-2.1099039091504697,0.0
2019-08-30,-0.0,-0.7244274809160305,1.0,-0.0,-1.620556161395856,-2.1075790621592145,0.0
2019-09-03,-0.0,-0.7341261182631464,1.0,-0.0,-1.6293912284529783,-2.0914793803185683,0.0
2019-09-04,-0.0,-0.7110214320772209,1.0,-0.0,-1.6341822544581992,-2.1082510770573157,0.0
2019-09-05,-0.0,-0.676419677257245,1.0,-0.0,-1.7076888715171143,-2.1996203026411303,0.0
2019-09-06,-0.0,-0.7117261973125072,1.0,-0.0,-1.75623061904215,-2.274549213276674,0.0
2019-09-09,-0.0,-0.6715439541144796,1.0,-0.0,-1.826817277303055,-2.354442233407468,0.0
2019-09-10,-0.0,-0.7455509507557289,1.0,-0.0,-1.7865065821550463,-2.562530472940029,0.0
2019-09-11,-0.0,-0.7822720515361745,1.0,-0.0,-1.7506813676907829,-2.6612983151635285,0.0
2019-09-12,-0.0,-0.7035580524344569,1.0,-0.0,-1.8395755305867665,-2.699063670411985,0.0
2019-09-13,-0.0,-0.6980067694622039,1.0,-0.0,-1.8362166227905228,-2.7337971668547074,0.0
2019-09-16,-0.0,-0.705191050779286,1.0,-0.0,-1.837921065862242,-2.74139014580191,0.0
2019-09-17,-0.0,-0.7082809751193767,1.0,-0.0,-1.8356999246041719,-2.739067604925861,0.0
2019-09-18,-0.0,-0.6927103039475344,1.0,-0.0,-1.8332702736789002,-2.780047925337369,0.0
2019-09-19,-0.0,-0.6989850595725904,1.0,-0.0,-1.823803820210553,-2.781251969993066,0.0
2019-09-20,-0.0,-0.6968795493385658,1.0,-0.0,-1.8508133426166213,-2.781821634280651,0.0
