Date,IWF,IWM,KRNT,MTUM,SPY,VLUE,VXX
2018-11-13,-0.46485976903134574,-1.258826302144709,1.0,-0.0,-1.0646712231911382,-0.9252415743577657,0.0
2018-11-14,-0.5027696646187934,-1.3493806022761605,1.0,-0.0,-1.1708127706717695,-1.0127908147849733,0.0
2018-11-15,-0.5072914542117071,-1.378900673057312,1.0,-0.0,-1.208545788292882,-1.004181113603916,0.0
2018-11-16,-0.5056974259843321,-1.3716044358530877,1.0,-0.0,-1.2051073354359547,-1.0045782887374097,0.0
2018-11-19,-0.5219642216412937,-1.3796709211133322,1.0,-0.0,-1.210620739146035,-1.0135834742939156,0.0
2018-11-20,-0.46978944156240465,-1.3667989014342385,1.0,-0.0,-1.2137117282066932,-1.0356525277184419,0.0
2018-11-21,-0.469472196992633,-1.3577051165607024,1.0,-0.0,-1.2063275809869816,-1.012412957917045,0.0
2018-11-23,-0.47117653092624884,-1.4106575033336755,1.0,-0.0,-1.2167401784798442,-1.0301056518617295,0.0
2018-11-26,-0.4735974447478234,-1.4095615887898616,1.0,-0.0,-1.227963525835866,-1.0405440214311472,0.0
2018-11-27,-0.4520086974528888,-1.440981569683164,1.0,-0.0,-1.2376786084075377,-1.0464381859598262,0.0
2018-11-28,-0.45747054854948366,-1.4265400384036535,1.0,-0.0,-1.2503503035964503,-1.0553220198245887,0.0
2018-11-29,-0.4123938184423293,-1.4036434346535664,1.0,-0.0,-1.2415822331388804,-1.0595640159656123,0.0
2018-11-30,-0.41195129438248235,-1.4038677990381663,1.0,-0.0,-1.2421467307889082,-1.0582216310242505,0.0
2018-12-03,-0.41674815996705955,-1.4113953368675694,1.0,-0.0,-1.2516856245818107,-1.0671161665551494,0.0
2018-12-04,-0.39476548328582534,-1.444363824825084,1.0,-0.0,-1.262140450894014,-1.081420057009588,0.0
2018-12-06,-0.3866572466693581,-1.3789362131610818,1.0,-0.0,-1.240159467097295,-1.0406742026645135,0.0
2018-12-07,-0.3886169837025077,-1.378727483727736,1.0,-0.0,-1.2401231141833593,-1.0382461274534538,0.0
2018-12-10,-0.37174348697394793,-1.377254509018036,1.0,-0.0,-1.2359218436873747,-1.0251002004008016,0.0
2018-12-11,-0.35520032172120847,-1.3884280902830142,1.0,-0.0,-1.2364650882219876,-1.0468506509827578,0.0
2018-12-12,-0.35565274217061277,-1.3881767455889007,1.0,-0.0,-1.2363142814055195,-1.0466998441662896,0.0
2018-12-13,-0.35505900075320107,-1.3813206126035653,1.0,-0.0,-1.241677127793121,-1.04328395681647,0.0
2018-12-14,-0.3730375772308316,-1.3451331915324625,1.0,-0.0,-1.2883115567709917,-1.057834498126203,0.0
2018-12-17,-0.3694419122860326,-1.3466524865795604,1.0,-0.0,-1.2902359971639825,-1.0579864276309128,0.0
2018-12-18,-0.3483462350457424,-1.3292449984920076,1.0,-0.0,-1.286518548306022,-1.0625314165074897,0.0
2018-12-19,-0.36253654602278457,-1.3294686964411733,1.0,-0.0,-1.2849077527976611,-1.0639177336425043,0.0
2018-12-20,-0.35857952550534183,-1.3066158398956715,1.0,-0.0,-1.29502934242865,-1.0555750614435473,0.0
2018-12-21,-0.354350884244373,-1.3101889067524117,1.0,-0.0,-1.2997889871382637,-1.0597869774919615,0.0
2018-12-24,-0.3044618099319385,-1.279253844214772,1.0,-0.0,-1.3208469876480968,-1.1370305016385178,0.0
2018-12-26,-0.3046063149480416,-1.2975119904076737,1.0,-0.0,-1.2808752997601918,-1.1130095923261392,0.0
2018-12-27,-0.21493125660994133,-1.2528603018940487,1.0,-0.0,-1.1900298048264588,-1.1494087107008941,0.0
2018-12-28,-0.21166130349166706,-1.2557514048316605,1.0,-0.0,-1.1887517410306903,-1.1466788338696507,0.0
2018-12-31,-0.1983740628955311,-1.295881608412034,1.0,-0.0,-1.2103495277967091,-1.1634212832246131,0.0
2019-01-02,-0.19166747785457022,-1.2970894578020054,1.0,-0.0,-1.2092864791200233,-1.1690840066192933,0.0
2019-01-03,-0.2054014598540146,-1.2928467153284673,1.0,-0.0,-1.2196593673965936,-1.1483211678832117,0.0
2019-01-04,-0.1728788977519942,-1.3004109257916365,1.0,-0.0,-1.2069132221416485,-1.154218032390621,0.0
2019-01-07,-0.12994996426018585,-1.2654753395282345,1.0,-0.0,-1.2287824636645222,-1.1411007862759113,0.0
2019-01-08,-0.13303864252103237,-1.2510100289937736,1.0,-0.0,-1.2328532724939398,-1.1361281429725747,0.0
2019-01-09,-0.13159018649456652,-1.2430123855170123,1.0,-0.0,-1.2316234043562853,-1.1391353865135483,0.0
2019-01-10,-0.13333333333333333,-1.2385490753911805,1.0,-0.0,-1.2332385016595542,-1.1364627785680417,0.0
2019-01-11,-0.1379703534777651,-1.2197833523375143,1.0,-0.0,-1.238645001900418,-1.1546465222348916,0.0
2019-01-14,-0.14447967441200132,-1.2125786758790404,1.0,-0.0,-1.225450759547584,-1.1498745918319058,0.0
2019-01-15,-0.1431215299198026,-1.2140653917334978,1.0,-0.0,-1.2262610923931094,-1.1619133488350022,0.0
2019-01-16,-0.14181335104616405,-1.2135028704274802,1.0,-0.0,-1.2272619442994734,-1.1619300659486644,0.0
2019-01-17,-0.1350161015343815,-1.2199753741238872,1.0,-0.0,-1.2246164046220875,-1.1561375260465998,0.0
2019-01-18,-0.14587717620049742,-1.218385307059499,1.0,-0.0,-1.2369427970154967,-1.18165295580639,0.0
2019-01-22,-0.0,-1.2859888620570696,1.0,-0.0,-1.4486718249470207,-1.1936326450150312,0.0
2019-01-23,-0.0,-1.265250926575178,1.0,-0.0,-1.475257938495442,-1.2680056095362116,0.0
2019-01-24,-0.0,-1.2665698111317067,1.0,-0.0,-1.4741746405490708,-1.2690746956565302,0.0
2019-01-25,-0.0,-1.2028491793124807,1.0,-0.0,-1.6010632806854548,-1.357644265510478,0.0
2019-01-28,-0.0,-1.1842636180228647,1.0,-0.0,-1.6319900677667993,-1.356784439501319,0.0
2019-01-29,-0.0,-1.1743980904939808,1.0,-0.0,-1.6413968451639684,-1.3730801162308013,0.0
2019-01-30,-0.0,-1.168284453672463,1.0,-0.0,-1.6361276927069817,-1.3862963924214897,0.0
2019-01-31,-0.0,-1.1973091849935318,1.0,-0.0,-1.5559637774902975,-1.4213195342820182,0.0
2019-02-01,-0.0,-1.196954685300099,1.0,-0.0,-1.5831464775512332,-1.43447880273244,0.0
2019-02-04,-0.0,-1.2040710083814878,1.0,-0.0,-1.5750950075485448,-1.4267270550262898,0.0
2019-02-05,-0.0,-1.1933031297193146,1.0,-0.0,-1.5671509659948966,-1.447065562672499,0.0
2019-02-06,-0.0,-1.1572788266500236,1.0,-0.0,-1.5851666926717636,-1.4585738804805743,0.0
2019-02-07,-0.0,-1.1585353167585561,1.0,-0.0,-1.5883699157391034,-1.4543846874024757,0.0
2019-02-08,-0.0,-1.1726505582053568,1.0,-0.0,-1.6365637612034176,-1.4321505319985324,0.0
2019-02-11,-0.0,-1.1514482468590654,1.0,-0.0,-1.660305945434474,-1.4450402144772119,0.0
2019-02-12,-0.0,-1.1647523709167544,1.0,-0.0,-1.6589041095890409,-1.4450474183350897,0.0
2019-02-13,-0.0,-1.2026342451874368,1.0,-0.0,-1.6814909614461686,-1.4483549298778864,0.0
2019-02-14,-0.0,-1.15576643122877,1.0,-0.0,-1.7258316708901709,-1.5101633687388796,0.0
2019-02-15,-0.0,-1.1681774036905148,1.0,-0.0,-1.7211611093126147,-1.5062048127765189,0.0
2019-02-19,-0.0,-1.137778735322633,1.0,-0.0,-1.7464720456748897,-1.5019390283313583,0.0
2019-02-20,-0.0,-1.1359719978459881,1.0,-0.0,-1.750673128702208,-1.498384491114701,0.0
2019-02-21,-0.0,-1.090008036431824,1.0,-0.0,-1.7484596839003481,-1.5191534958478436,0.0
2019-02-22,-0.0,-1.0644248732319188,1.0,-0.0,-1.7651988257272486,-1.507979717107019,0.0
2019-02-25,-0.0,-1.0590918849291542,1.0,-0.0,-1.7850472305710603,-1.5229712322885358,0.0
2019-02-26,-0.0,-1.0668308878654815,1.0,-0.0,-1.7718753346899434,-1.5163328692299456,0.0
2019-02-27,-0.0,-1.0859446385380274,1.0,-0.0,-1.77882289707068,-1.5101316850309057,0.0
2019-02-28,-0.0,-1.0899994620474474,1.0,-0.0,-1.781376082629512,-1.5081499811716605,0.0
2019-03-01,-0.0,-1.0904641531759265,1.0,-0.0,-1.7835744635077717,-1.5042758027214542,0.0
2019-03-04,-0.0,-1.0815898456408326,1.0,-0.0,-1.7687839509492818,-1.5279406228150378,0.0
2019-03-05,-0.0,-1.0627425614489006,1.0,-0.0,-1.7957632600258733,-1.5317485985338508,0.0
2019-03-06,-0.0,-1.0675449489768372,1.0,-0.0,-1.7927757680470815,-1.5389017871605204,0.0
2019-03-07,-0.0,-1.0269877181641887,1.0,-0.0,-1.8379659556130146,-1.5218164188752423,0.0
2019-03-08,-0.0,-1.0123248077657194,1.0,-0.0,-1.9005289851120684,-1.5406009707149477,0.0
2019-03-11,-0.0,-1.0132530785797116,1.0,-0.0,-1.9097686233364624,-1.5990943729637197,0.0
2019-03-12,-0.0,-0.9657005371530887,1.0,-0.0,-1.95607654431513,-1.6735116383169206,0.0
2019-03-13,-0.0,-0.9720755141027082,1.0,-0.0,-1.9665130913585795,-1.6800202269917968,0.0
2019-03-14,-0.0,-0.9639068200954253,1.0,-0.0,-1.9750210496772382,-1.6743755262419309,0.0
2019-03-15,-0.0,-0.9455671263720798,1.0,-0.0,-1.9814804390655782,-1.7019983112862371,0.0
2019-03-18,-0.0,-0.9819222486682534,1.0,-0.0,-1.9766519324492802,-1.7084325059503571,0.0
2019-03-19,-0.0,-0.9937796039490955,1.0,-0.0,-1.980254522627404,-1.7328083090794957,0.0
2019-03-20,-0.0,-1.0122565864833906,1.0,-0.0,-1.9745704467353953,-1.7406071019473082,0.0
2019-03-21,-0.0,-1.0153537668289887,1.0,-0.0,-2.030020051561157,-1.683643655113148,0.0
2019-03-22,-0.0,-1.0130847614636405,1.0,-0.0,-2.0999884205650763,-1.6766442797591476,0.0
2019-03-25,-0.0,-0.8572491557438039,1.0,-0.0,-2.177436895426707,-1.6890275313376453,0.0
2019-03-26,-0.0,-0.8847838616714698,1.0,-0.0,-2.1725072046109513,-1.7063976945244956,0.0
2019-03-27,-0.0,-0.8579898687543172,1.0,-0.0,-2.1904789316140914,-1.7079207920792079,0.0
2019-03-28,-0.0,-0.8569285796700128,1.0,-0.0,-2.1871466482058386,-1.7249913464866737,0.0
2019-03-29,-0.0,-0.8490076159704593,1.0,-0.0,-2.187860604661897,-1.732748672974844,0.0
2019-04-01,-0.0,-0.8716987660016147,1.0,-0.0,-2.1933456348748703,-1.7013031945565682,0.0
2019-04-02,-0.0,-0.8961053903238796,1.0,-0.0,-2.216763504573434,-1.6398780417649426,0.0
2019-04-03,-0.0,-0.9018878884693582,1.0,-0.0,-2.2722044728434505,-1.6347952367121696,0.0
2019-04-04,-0.0,-0.8958840579710147,1.0,-0.0,-2.2462608695652175,-1.6549565217391307,0.0
2019-04-05,-0.0,-0.8879088785046729,1.0,-0.0,-2.2545560747663553,-1.6985981308411215,0.0
2019-04-08,-0.0,-0.884063047285464,1.0,-0.0,-2.2537069468768243,-1.699883245767659,0.0
2019-04-09,-0.0,-0.8866560902520713,1.0,-0.0,-2.286914624831071,-1.7022151712791587,0.0
2019-04-10,-0.0,-0.8613576256244491,1.0,-0.0,-2.320775786071114,-1.695033793711431,0.0
2019-04-11,-0.0,-0.8407246206328668,1.0,-0.0,-2.3564874720621103,-1.684390071756264,0.0
2019-04-12,-0.0,-0.8407246206328668,1.0,-0.0,-2.356075755793436,-1.6848017880249382,0.0
2019-04-15,-0.0,-0.8470789365088723,1.0,-0.0,-2.3475800271178446,-1.7005836231798621,0.0
2019-04-16,-0.0,-0.8433486508778131,1.0,-0.0,-2.346058677978084,-1.7019559326028042,0.0
2019-04-17,-0.0,-0.8002117273422337,1.0,-0.0,-2.373816385343763,-1.707345762512498,0.0
2019-04-18,-0.0,-0.8311964549483013,1.0,-0.0,-2.38546528803545,-1.6917577548005907,0.0
2019-04-22,-0.0,-0.8224365844944622,1.0,-0.0,-2.4128260092890317,-1.7193045135167322,0.0
2019-04-23,-0.0,-0.8705073384953196,1.0,-0.0,-2.3267075002889173,-1.5811279325089564,0.0
2019-04-24,-0.0,-0.8563931022550322,1.0,-0.0,-2.3255089682219277,-1.5853855470327012,0.0
2019-04-25,-0.0,-0.8736806647204133,1.0,-0.0,-2.229115203233775,-1.5113968111385583,0.0
2019-04-26,-0.0,-0.8821639898562976,1.0,-0.0,-2.2167371090448014,-1.5364891518737673,0.0
2019-04-29,-0.0,-0.893412702869658,1.0,-0.0,-2.2102543943393047,-1.512101982366485,0.0
2019-04-30,-0.0,-0.9092229484386346,1.0,-0.0,-2.1962460197754314,-1.4808111278699512,0.0
2019-05-01,-0.0,-0.8997601383388185,1.0,-0.0,-2.2234060355887766,-1.4550677748647292,0.0
2019-05-02,-0.0,-0.9126908663795513,1.0,-0.0,-2.2153364282118684,-1.4651266849376363,0.0
2019-05-03,-0.0,-0.916391700687881,1.0,-0.0,-2.212739779654382,-1.4634528270230973,0.0
2019-05-06,-0.0,-0.8954007590980129,1.0,-0.0,-2.2173476222371065,-1.4689104710872962,0.0
2019-05-07,-0.0,-0.8809550311665182,1.0,-0.0,-2.21226625111309,-1.472228406055209,0.0
2019-05-08,-0.0,-0.9241695559780784,1.0,-0.0,-2.178615367408567,-1.489430712448272,0.0
2019-05-09,-0.0,-0.9263704365300881,1.0,-0.0,-2.179412749804622,-1.4764988277324997,0.0
2019-05-10,-0.0,-0.9184172501945093,1.0,-0.0,-2.187506946760031,-1.4515394020228964,0.0
2019-05-13,-0.0,-0.9150105473520596,1.0,-0.0,-2.181914066836905,-1.4543133118685467,0.0
2019-05-14,-0.0,-0.7537895430579966,1.0,-0.09391476274165203,-2.1900263620386644,-1.45436072056239,0.0
2019-05-15,-0.0,-0.7541182304005288,1.0,-0.12263787119166987,-2.2100159770811523,-1.4225662497933997,0.0
2019-05-16,-0.0,-0.7540928459295807,1.0,-0.11695447409733124,-2.2813971742543173,-1.4541937654182553,0.0
2019-05-17,-0.0,-0.7424813086738996,1.0,-0.12524593850132104,-2.2598797009387823,-1.4938445106526503,0.0
2019-05-20,-0.0,-0.7313432835820896,1.0,-0.14248979820001118,-2.233942646318967,-1.482251663033149,0.0
2019-05-21,-0.0,-0.7285012285012286,1.0,-0.14440473531382625,-2.2311257538530267,-1.480064775519321,0.0
2019-05-22,-0.0,-0.6967244914925455,1.0,-0.17563598071274178,-2.210885107798038,-1.4590699994457683,0.0
2019-05-23,-0.0,-0.6909191583610188,1.0,-0.20891472868217054,-2.214894795127353,-1.4223698781838316,0.0
2019-05-24,-0.0,-0.6499145864330192,1.0,-0.2270898771146746,-2.208133575797653,-1.4254146690913099,0.0
2019-05-28,-0.0,-0.6315586419753086,1.0,-0.23550485008818342,-2.214451058201058,-1.430004409171076,0.0
2019-05-29,-0.0,-0.6488174182139699,1.0,-0.24126878868258175,-2.238174182139699,-1.3978227232537577,0.0
2019-05-30,-0.0,-0.643814461419668,1.0,-0.24400198554961117,-2.2299928299597376,-1.3975511554795654,0.0
2019-05-31,-0.0,-0.6236397956917611,1.0,-0.27020874972240727,-2.2602709304907838,-1.3977903619809016,0.0
2019-06-03,-0.0,-0.6352409306428493,1.0,-0.3068144227588488,-2.24820818171794,-1.3230234866027124,0.0
2019-06-04,-0.0,-0.6299725074342143,1.0,-0.360377040902205,-2.3743477529035517,-1.2460304101441957,0.0
2019-06-05,-0.0,-0.6161716719208008,1.0,-0.4001437973563409,-2.3761407001825123,-1.1382113821138211,0.0
2019-06-06,-0.0,-0.5908666263669836,1.0,-0.39512007473759414,-2.3752816398307415,-1.1341429906028466,0.0
2019-06-07,-0.0,-0.622470801118605,1.0,-0.4020946427592258,-2.3371716839392445,-1.1216757142073805,0.0
2019-06-10,-0.0,-0.623466929478756,1.0,-0.37226237406920715,-2.344174332019273,-1.135348226018397,0.0
2019-06-11,-0.0,-0.624449823943662,1.0,-0.41147667253521125,-2.3285651408450705,-1.137268926056338,0.0
2019-06-12,-0.0,-0.626260955845874,1.0,-0.4058210682983298,-2.332396229535307,-1.1478970288297228,0.0
2019-06-13,-0.0,-0.6256821472324313,1.0,-0.4042766455061811,-2.346140995656532,-1.1925047332665109,0.0
2019-06-14,-0.0,-0.6244293508517982,1.0,-0.4046876739783989,-2.346843335931411,-1.191348402182385,0.0
2019-06-17,-0.0,-0.62189691639764,1.0,-0.40526550150283874,-2.348602916620283,-1.190248246688189,0.0
2019-06-18,-0.0,-0.6269130168623741,1.0,-0.40814736490622744,-2.3414213367466195,-1.188602593355223,0.0
2019-06-19,-0.0,-0.64161946017994,1.0,-0.4230811951571698,-2.3470509830056647,-1.141897145395979,0.0
2019-06-20,-0.0,-0.6492379575036156,1.0,-0.41856713761263764,-2.3488152186005116,-1.1457892980309268,0.0
2019-06-21,-0.0,-0.6700990542279927,1.0,-0.4111030275896805,-2.3426045106049584,-1.1725334377973027,0.0
2019-06-24,-0.0,-0.6256054973527092,1.0,-0.4099357891179452,-2.362059254252563,-1.2349329728511884,0.0
2019-06-25,-0.0,-0.6170356599628191,1.0,-0.4101740747000169,-2.3675849247929692,-1.2386344431299645,0.0
2019-06-26,-0.0,-0.6022593814663609,1.0,-0.3826407919020189,-2.3188859683462892,-1.28874224036687,0.0
2019-06-27,-0.0,-0.5950992486262195,1.0,-0.3737243467533924,-2.3182124032746443,-1.3201749467309634,0.0
2019-06-28,-0.0,-0.6396523505841187,1.0,-0.3640160279925504,-2.309836898244822,-1.3301540719002203,0.0
2019-07-01,-0.0,-0.6467858759619738,1.0,-0.35887279311905845,-2.3115663196016296,-1.3414440923494795,0.0
2019-07-02,-0.0,-0.6792560801144493,1.0,-0.3449499284692418,-2.3217739628040057,-1.3764234620886981,0.0
2019-07-03,-0.0,-0.6779931584948689,1.0,-0.3477765108323831,-2.30387685290764,-1.3716077537058151,0.0
2019-07-05,-0.0,-0.6478889268237168,1.0,-0.3563218390804597,-2.3046546033913735,-1.381358825537726,0.0
2019-07-08,-0.0,-0.6453372733988748,1.0,-0.36074330851849745,-2.301074046712508,-1.3756890379041882,0.0
2019-07-09,-0.0,-0.6332954545454546,1.0,-0.36193181818181824,-2.303295454545455,-1.3833522727272727,0.0
2019-07-10,-0.0,-0.6131581940179689,1.0,-0.35960423063800756,-2.3271920846127605,-1.3863868986693961,0.0
2019-07-11,-0.0,-0.6063296903460837,1.0,-0.3776753187613844,-2.32929189435337,-1.378813752276867,0.0
2019-07-12,-0.0,-0.6196605535938033,1.0,-0.3779473744162205,-2.330789383756692,-1.3670121881763297,0.0
2019-07-15,-0.0,-0.6389932809475003,1.0,-0.39682268534335496,-2.3160232319781344,-1.3423300307482064,0.0
2019-07-16,-0.0,-0.6545070502940001,1.0,-0.38539704287263804,-2.320203231146886,-1.3486327567505851,0.0
2019-07-17,-0.0,-0.6696922989096307,1.0,-0.3786607295769824,-2.318433521721756,-1.3419535308557402,0.0
2019-07-18,-0.0,-0.6687571265678449,1.0,-0.37941847206385404,-2.3188711516533638,-1.3341505131128848,0.0
2019-07-19,-0.0,-0.6724492125085597,1.0,-0.3785094727231226,-2.326808947728829,-1.328749144031043,0.0
2019-07-22,-0.0,-0.6638693840269453,1.0,-0.3688416966375521,-2.3273962436490265,-1.3486898441513957,0.0
2019-07-23,-0.0,-0.6671995432486441,1.0,-0.36551527262346556,-2.325206965458179,-1.3515272623465602,0.0
2019-07-24,-0.0,-0.6647688453655204,1.0,-0.37161238897745386,-2.315930312001822,-1.341152357094056,0.0
2019-07-25,-0.0,-0.6369376030942495,1.0,-0.38621238837381267,-2.3389454524771063,-1.3258631477162848,0.0
2019-07-26,-0.0,-0.61201160211568,1.0,-0.3907183074560655,-2.3528408121480977,-1.3316840129670706,0.0
2019-07-29,-0.0,-0.58813819796232,1.0,-0.39450167909385847,-2.3502760544140244,-1.3589276566679946,0.0
2019-07-30,-0.0,-0.5993500199555277,1.0,-0.3982553167227322,-2.3463709447516963,-1.3576030560465249,0.0
2019-07-31,-0.0,-0.6601875142922479,1.0,-0.3922936199405443,-2.3275211525268693,-1.3368396981477246,0.0
2019-08-01,-0.0,-0.6940968055317447,1.0,-0.38156466083776214,-2.32213269329676,-1.3168181038916509,0.0
2019-08-02,-0.0,-0.6800319853781128,1.0,-0.3842814713273932,-2.3208818825679685,-1.3264793237377197,0.0
2019-08-05,-0.0,-0.671509466338729,1.0,-0.3664130869987988,-2.347137219012755,-1.3347823600068638,0.0
2019-08-06,-0.0,-0.6683504518156816,1.0,-0.35988101251613624,-2.2511084918897684,-1.3332772071616996,0.0
2019-08-07,-0.0,-0.6975332921278867,1.0,-0.32303197168062037,-2.238804292858347,-1.359554981176603,0.0
2019-08-08,-0.0,-0.7004666705075762,1.0,-0.3102494670738031,-2.322290718442127,-1.4283574350406176,0.0
2019-08-09,-0.0,-0.6719858156028369,1.0,-0.29752916952642416,-2.2960420956302907,-1.4539007092198581,0.0
2019-08-12,-0.0,-0.663906812082453,1.0,-0.3159938331525153,-2.301147718837435,-1.4289385028264716,0.0
2019-08-13,-0.0,-0.6400342661336379,1.0,-0.31062250142775555,-2.3187321530553966,-1.4416333523700742,0.0
2019-08-14,-0.0,-0.6570600367913485,1.0,-0.29745247784157425,-2.249623724845309,-1.3702547522158426,0.0
2019-08-15,-0.0,-0.7002232264387216,1.0,-0.3122992323188327,-2.1809223063102303,-1.2511025208253934,0.0
2019-08-16,-0.0,-0.7025585193249865,1.0,-0.31448013064779534,-2.1746869896570495,-1.2519324986390854,0.0
2019-08-19,-0.0,-0.66423041524552,1.0,-0.3232634941259271,-2.1893779438038004,-1.237020193817335,0.0
2019-08-20,-0.0,-0.6748529173638474,1.0,-0.32595671182598374,-2.1834079991363957,-1.2133642791601447,0.0
2019-08-21,-0.0,-0.676209438734327,1.0,-0.36926222891890437,-2.1541731690254533,-1.181671420115159,0.0
2019-08-22,-0.0,-0.683403068340307,1.0,-0.3502306619461431,-2.1460680184529557,-1.1845831992275506,0.0
2019-08-23,-0.0,-0.6760208188013092,1.0,-0.3515050705585663,-2.1442828781456242,-1.1938616730160434,0.0
2019-08-26,-0.0,-0.6393346795621214,1.0,-0.35938994579657774,-2.1527792539058352,-1.1625571261558083,0.0
2019-08-27,-0.0,-0.6304972846342243,1.0,-0.3487381535512725,-2.1569055478649775,-1.188105633052923,0.0
2019-08-28,-0.0,-0.61482387996169,1.0,-0.3601149302969033,-2.166329679685006,-1.1795785889113548,0.0
2019-08-29,-0.0,-0.5512847078325736,1.0,-0.35935557397430584,-2.1080605055946955,-1.1615209283050145,0.0
2019-08-30,-0.0,-0.5428409208217199,1.0,-0.3621348198616703,-2.1068958397852793,-1.149685145039744,0.0
2019-09-03,-0.0,-0.5676849123895177,1.0,-0.38848400268775524,-2.1013593838838065,-1.1112317155114486,0.0
2019-09-04,-0.0,-0.5164151236969037,1.0,-0.4141382708365749,-2.1102121259270783,-1.1457393288729838,0.0
2019-09-05,-0.0,-0.5413143835261165,1.0,-0.40204367446444317,-2.136002904714975,-1.1076300637999896,0.0
2019-09-06,-0.0,-0.5399255275134465,1.0,-0.402927182457592,-2.139377327265205,-1.0894187008688456,0.0
