Date,IWF,IWM,MTUM,SPY,THO,VLUE,VXX
2018-11-20,-0.17948972994479534,-1.3561446262495647,-0.0,-1.179638931715323,1.0,-1.258119063012881,0.0
2018-11-21,-0.18244406196213425,-1.3435456110154906,-0.0,-1.1710843373493975,1.0,-1.2205556921563807,0.0
2018-11-23,-0.18294787711425614,-1.3548005325706396,-0.0,-1.1709650377237537,1.0,-1.22249617831254,0.0
2018-11-26,-0.18164784773926335,-1.3624574725112175,-0.0,-1.167693900695232,1.0,-1.218973423401213,0.0
2018-11-27,-0.16799764832688255,-1.3632845034540197,-0.0,-1.1581500171476165,1.0,-1.20993581892117,0.0
2018-11-28,-0.16461880088823094,-1.4005921539600297,-0.0,-1.1572662225511967,1.0,-1.212139156180607,0.0
2018-11-29,-0.11669588934346385,-1.3803818429768167,-0.0,-1.152688486265342,1.0,-1.220679914280148,0.0
2018-11-30,-0.1166902060098378,-1.3812399551940777,-0.0,-1.1545804315005113,1.0,-1.2176496371694345,0.0
2018-12-03,-0.1176757336453154,-1.3821780247635762,-0.0,-1.1559422833187092,1.0,-1.2189236618894415,0.0
2018-12-04,-0.11095444158117374,-1.3827004424563623,-0.0,-1.1520396752078574,1.0,-1.2164632663976274,0.0
2018-12-06,-0.09547383309759547,-1.3085808580858087,-0.0,-1.1338991041961337,1.0,-1.1768505421970767,0.0
2018-12-07,-0.0759390959858718,-1.3297217316595866,-0.0,-1.1571762684358742,1.0,-1.2102047634957758,0.0
2018-12-10,-0.014153198814191451,-1.3709476905422204,-0.0,-1.1946542985559911,1.0,-1.2017787128239457,0.0
2018-12-11,-0.0,-1.393601082596298,-0.0,-1.1974288337924701,1.0,-1.2419892706974045,0.0
2018-12-12,-0.0,-1.3974029749503367,-0.0,-1.1988952953146954,1.0,-1.2488977179126897,0.0
2018-12-13,-0.0,-1.3901505980339934,-0.0,-1.2067212241537941,1.0,-1.2455086920730232,0.0
2018-12-14,-0.0,-1.396558410082404,-0.0,-1.204411051866214,1.0,-1.2462918080465342,0.0
2018-12-17,-0.0,-1.3915522907403828,-0.0,-1.1718055287067466,1.0,-1.2694277981828728,0.0
2018-12-18,-0.0,-1.3691442848219861,-0.0,-1.1610051410176332,1.0,-1.2745399509921684,0.0
2018-12-19,-0.0,-1.3754824392126592,-0.0,-1.1691914318795833,1.0,-1.279718255499807,0.0
2018-12-20,-0.0,-1.355602823165426,-0.0,-1.1988784685294402,1.0,-1.2797060814077155,0.0
2018-12-21,-0.0,-1.357562055031749,-0.0,-1.2027612083894552,1.0,-1.2500962093515489,0.0
2018-12-24,-0.0,-1.3351162901762261,-0.0,-1.1867328907779742,1.0,-1.2539280767944985,0.0
2018-12-26,-0.0,-1.3542189200700394,-0.0,-1.146467275566703,1.0,-1.2316501821967725,0.0
2018-12-27,-0.0,-1.278982560766242,-0.0,-1.0178910273786934,1.0,-1.221017439233758,0.0
2018-12-28,-0.0,-1.2820003610760065,-0.0,-1.0146687127640368,1.0,-1.216781007402058,0.0
2018-12-31,-0.0,-1.288723163841808,-0.0,-1.014779661016949,1.0,-1.2162711864406779,0.0
2019-01-02,-0.0,-1.2870750756173537,-0.0,-1.0114667509367523,1.0,-1.2159270461830165,0.0
2019-01-03,-0.0,-1.2859785256699452,-0.0,-1.0187674817287737,1.0,-1.2066678697103672,0.0
2019-01-04,-0.0,-1.287499440139741,-0.0,-0.9844582792135083,1.0,-1.2069243516818202,0.0
2019-01-07,-0.0,-1.2462644055913412,-0.0,-0.9612199290127514,1.0,-1.174400771219491,0.0
2019-01-08,-0.0,-1.253469172668189,-0.0,-0.9604338661514139,1.0,-1.1774986825926577,0.0
2019-01-09,-0.0,-1.240576788218794,-0.0,-0.9589323281907434,1.0,-1.183423913043478,0.0
2019-01-10,-0.0,-1.2555756746014222,-0.0,-0.9645806651062139,1.0,-1.1962195822108377,0.0
2019-01-11,-0.0,-1.1654359372975776,-0.0,-0.9401476875242907,1.0,-1.2128082221358552,0.0
2019-01-14,-0.0,-1.1648470202390715,-0.0,-0.9449790704699436,1.0,-1.2054977775859836,0.0
2019-01-15,-0.0,-1.1561722738578346,-0.0,-0.9640877950866169,1.0,-1.2433128245407339,0.0
2019-01-16,-0.0,-1.1502527453372842,-0.0,-0.9518040787868224,1.0,-1.255621404915461,0.0
2019-01-17,-0.0,-1.162683823529412,-0.0,-0.9548757002801121,1.0,-1.2591911764705883,0.0
2019-01-18,-0.0,-1.1589847536793865,-0.0,-0.9673922622719662,1.0,-1.2800740283775447,0.0
2019-01-22,-0.0,-1.187974683544304,-0.0,-0.9340867992766727,1.0,-1.3987341772151898,0.0
2019-01-23,-0.0,-1.164960594256726,-0.0,-0.9403478575957966,1.0,-1.4240873267506116,0.0
2019-01-24,-0.0,-1.1742365806071056,-0.0,-0.9333908072054086,1.0,-1.429783565497527,0.0
2019-01-25,-0.0,-1.1307832083119789,-0.0,-0.936122629641709,1.0,-1.5922284862321203,0.0
2019-01-28,-0.0,-1.1149918395896479,-0.0,-0.9591979482396829,1.0,-1.5889018419211938,0.0
2019-01-29,-0.0,-1.1010247531701838,-0.0,-0.9622853399466567,1.0,-1.6159281269009405,0.0
2019-01-30,-0.0,-1.1023131672597866,-0.0,-0.9633358306799026,1.0,-1.616875819441843,0.0
2019-01-31,-0.0,-1.1205384362834765,-0.0,-0.9236902584306552,1.0,-1.6459828338258053,0.0
2019-02-01,-0.0,-1.1173488546751784,-0.0,-0.9358805858054825,1.0,-1.6407247465264738,0.0
2019-02-04,-0.0,-1.131814787154593,-0.0,-0.9273711725168035,1.0,-1.6084297983569829,0.0
2019-02-05,-0.0,-1.1138272065683896,-0.0,-0.9105710020526218,1.0,-1.6406512409031537,0.0
2019-02-06,-0.0,-1.112206748294233,-0.0,-0.9230301897373586,1.0,-1.6380502850733714,0.0
2019-02-07,-0.0,-1.1201068866907318,-0.0,-0.9454315315737658,1.0,-1.622474333130186,0.0
2019-02-08,-0.0,-1.1250999764761234,-0.0,-0.9734650670430488,1.0,-1.6062573512114797,0.0
2019-02-11,-0.0,-1.142364026495009,-0.0,-0.9640824703796996,1.0,-1.5581677395279412,0.0
2019-02-12,-0.0,-1.1391702058150932,-0.0,-0.9724646474074766,1.0,-1.5553740607644562,0.0
2019-02-13,-0.0,-1.1721487141259783,-0.0,-0.9534569511740589,1.0,-1.5334047707789786,0.0
2019-02-14,-0.0,-1.1787527362488937,-0.0,-0.9611103348702901,1.0,-1.5175352801453121,0.0
2019-02-15,-0.0,-1.236166465844842,-0.0,-0.9176939475391602,1.0,-1.4804893873389564,0.0
2019-02-19,-0.0,-1.2212143650499816,-0.0,-0.9291928915216586,1.0,-1.477462051092188,0.0
2019-02-20,-0.0,-1.216638904312419,-0.0,-0.9302702202480103,1.0,-1.4801499167129373,0.0
2019-02-21,-0.0,-1.211714629406866,-0.0,-0.9319422596465254,1.0,-1.4829739983344128,0.0
2019-02-22,-0.0,-1.2009706494106773,-0.0,-0.9455049688005547,1.0,-1.4756644326323087,0.0
2019-02-25,-0.0,-1.1969577881547921,-0.0,-0.9463683018170049,1.0,-1.480096167182949,0.0
2019-02-26,-0.0,-1.203985171455051,-0.0,-0.9552363299351251,1.0,-1.4747451343836886,0.0
2019-02-27,-0.0,-1.2127057732436817,-0.0,-0.9491305355900764,1.0,-1.4753535821933688,0.0
2019-02-28,-0.0,-1.213549883990719,-0.0,-0.9509976798143852,1.0,-1.4758236658932715,0.0
2019-03-01,-0.0,-1.2121535676152455,-0.0,-0.9494916670535258,1.0,-1.480664778793928,0.0
2019-03-04,-0.0,-1.1974431162597499,-0.0,-0.9556006830664144,1.0,-1.4622698112336734,0.0
2019-03-05,-0.0,-1.1771282765019717,-0.0,-1.0005567153792625,1.0,-1.4616562282533057,0.0
2019-03-06,-0.0,-1.1796646383947231,-0.0,-0.9979562450647963,1.0,-1.467230247573041,0.0
2019-03-07,-0.0,-1.1924357314592196,-0.0,-0.9810893286480488,1.0,-1.450110967264657,0.0
2019-03-08,-0.0,-1.1883055790761126,-0.0,-1.0319409163608995,1.0,-1.483864897920783,0.0
2019-03-11,-0.0,-1.1896510686913886,-0.0,-1.0451754177179036,1.0,-1.5254915028323892,0.0
2019-03-12,-0.0,-1.131443174695019,-0.0,-1.0796084671392063,1.0,-1.6107816191716093,0.0
2019-03-13,-0.0,-1.1603595766275192,-0.0,-1.0813397129186602,1.0,-1.5912715673481221,0.0
2019-03-14,-0.0,-1.1647655872402127,-0.0,-1.0799903334944418,1.0,-1.5884968583856935,0.0
2019-03-15,-0.0,-1.1597943145435141,-0.0,-1.0872707868438924,1.0,-1.6040554962646747,0.0
2019-03-18,-0.0,-1.181175777799588,-0.0,-1.1093826675826872,1.0,-1.6166944744332126,0.0
2019-03-19,-0.0,-1.1826279527559056,-0.0,-1.10369094488189,1.0,-1.6348917322834646,0.0
2019-03-20,-0.0,-1.192089279541751,-0.0,-1.1039948644511381,1.0,-1.6419436077230753,0.0
2019-03-21,-0.0,-1.1916637858659687,-0.0,-1.0968936737616672,1.0,-1.649958022618401,0.0
2019-03-22,-0.0,-1.183229659119184,-0.0,-1.1523762129883055,1.0,-1.6407564070664344,0.0
2019-03-25,-0.0,-1.1016266155585042,-0.0,-1.1779940046193915,1.0,-1.634625780136616,0.0
2019-03-26,-0.0,-1.1367563564551963,-0.0,-1.1602073562083435,1.0,-1.6400394964206368,0.0
2019-03-27,-0.0,-1.1215096201282684,-0.0,-1.1720276270350272,1.0,-1.6398618648248642,0.0
2019-03-28,-0.0,-1.1170555307871404,-0.0,-1.162877099123198,1.0,-1.6737504334472681,0.0
2019-03-29,-0.0,-1.1228244161253533,-0.0,-1.1626915257599049,1.0,-1.6730797838052265,0.0
2019-04-01,-0.0,-1.134116253824139,-0.0,-1.1394453764926478,1.0,-1.6608112108950952,0.0
2019-04-02,-0.0,-1.1644234087659615,-0.0,-1.1838485431149237,1.0,-1.5819651925257603,0.0
2019-04-03,-0.0,-1.1637501848474392,-0.0,-1.1849953171982057,1.0,-1.580470251885444,0.0
2019-04-04,-0.0,-1.1627379425978894,-0.0,-1.1881349245487722,1.0,-1.5805306243219253,0.0
2019-04-05,-0.0,-1.1562127828503375,-0.0,-1.1953156014291386,1.0,-1.610758237395792,0.0
2019-04-08,-0.0,-1.1490205802132407,-0.0,-1.1992065459955368,1.0,-1.61086040168609,0.0
2019-04-09,-0.0,-1.1349730053989202,-0.0,-1.2412017596480704,1.0,-1.6228254349130173,0.0
2019-04-10,-0.0,-1.1427366122388207,-0.0,-1.2359422303836418,1.0,-1.5843466176981489,0.0
2019-04-11,-0.0,-1.1402072027627035,-0.0,-1.207449432659102,1.0,-1.5857424765663544,0.0
2019-04-12,-0.0,-1.1378457275740932,-0.0,-1.2125080401761417,1.0,-1.597397456830439,0.0
2019-04-15,-0.0,-1.136895572929635,-0.0,-1.2368407947811364,1.0,-1.6060953139783876,0.0
2019-04-16,-0.0,-1.1335191915169016,-0.0,-1.2348782794842434,1.0,-1.609946731717031,0.0
2019-04-17,-0.0,-1.1400877105551679,-0.0,-1.2167846107844114,1.0,-1.6266819495664306,0.0
2019-04-18,-0.0,-1.1258043597545766,-0.0,-1.2194343293260836,1.0,-1.643038858682097,0.0
2019-04-22,-0.0,-1.1372411372411373,-0.0,-1.2300556586270872,1.0,-1.647044075615504,0.0
2019-04-23,-0.0,-1.1299729431806793,-0.0,-1.2247720212446136,1.0,-1.655777131977152,0.0
2019-04-24,-0.0,-1.1480030575195872,-0.0,-1.051930059239442,1.0,-1.5774412382954328,0.0
2019-04-25,-0.0,-1.1481889085602182,-0.0,-1.061916838126226,1.0,-1.5747643427915212,0.0
2019-04-26,-0.0,-1.1498844820947247,-0.0,-1.0554485945321526,1.0,-1.6079129765113593,0.0
2019-04-29,-0.0,-1.1427411264510583,-0.0,-1.0340132804662496,1.0,-1.6003917259828977,0.0
2019-04-30,-0.0,-1.1455170438269835,-0.0,-1.0352811992743243,1.0,-1.5933829848181036,0.0
2019-05-01,-0.0,-1.141069125304543,-0.0,-1.0609563846558068,1.0,-1.575168394401185,0.0
2019-05-02,-0.0,-1.1355398702785195,-0.0,-1.056371613887829,1.0,-1.5772605875619992,0.0
2019-05-03,-0.0,-1.1431159420289854,-0.0,-1.0497234935163997,1.0,-1.5745137299771168,0.0
2019-05-06,-0.0,-1.1032629375951293,-0.0,-1.056554414003044,1.0,-1.5966514459665142,0.0
2019-05-07,-0.0,-1.1085983622167206,-0.0,-1.053132736621596,1.0,-1.5993144163016568,0.0
2019-05-08,-0.0,-1.0991395612708017,-0.0,-1.0456221633888048,1.0,-1.5829236006051437,0.0
2019-05-09,-0.0,-1.0986342236517037,-0.0,-1.035053372488696,1.0,-1.5276651284202676,0.0
2019-05-10,-0.0,-1.0967319650287533,-0.0,-1.041002384403198,1.0,-1.5375660386179812,0.0
2019-05-13,-0.0,-1.0981089683579854,-0.0,-1.036697247706422,1.0,-1.54596517506085,0.0
2019-05-14,-0.0,-1.0262502306698653,-0.0,-1.052408193393615,1.0,-1.5347388817124932,0.0
2019-05-15,-0.0,-1.0323295769443932,-0.0,-1.0694162202106041,1.0,-1.5167651949011638,0.0
2019-05-16,-0.0,-1.030675973548861,-0.0,-1.0505602498163116,1.0,-1.510929463629684,0.0
2019-05-17,-0.0,-1.0196286227710454,-0.0,-1.034557434456066,1.0,-1.5534718702483528,0.0
2019-05-20,-0.0,-1.0225113017806071,-0.0,-1.0346434172894179,1.0,-1.5557708275671187,0.0
2019-05-21,-0.0,-1.016310357537781,-0.0,-1.0351087357169184,1.0,-1.5559804644305197,0.0
2019-05-22,-0.0,-1.0126978284873023,-0.0,-1.0358851674641147,1.0,-1.5521255060728745,0.0
2019-05-23,-0.0,-1.0289835164835166,-0.0,-1.0324633699633698,1.0,-1.5173076923076922,0.0
2019-05-24,-0.0,-0.9759882466369771,-0.0,-1.0608328359579449,1.0,-1.5543363481933796,0.0
2019-05-28,-0.0,-0.9658323765786452,-0.0,-1.066222732491389,1.0,-1.5603673938002296,0.0
2019-05-29,-0.0,-0.9844751786041399,-0.0,-1.066953654515479,1.0,-1.5281644989924894,0.0
2019-05-30,-0.0,-0.9842083581269739,-0.0,-1.0654094383668238,1.0,-1.5276697029340414,0.0
2019-05-31,-0.0,-0.9862211032272831,-0.0,-1.0681162737468528,1.0,-1.5233691920347907,0.0
2019-06-03,-0.0,-0.9836959010762538,-0.0,-1.0684680558735975,1.0,-1.5276849095488894,0.0
2019-06-04,-0.0,-0.982745170024322,-0.0,-1.0502042127483824,1.0,-1.5561470331788354,0.0
2019-06-05,-0.0,-0.9744019572308809,-0.0,-1.0637459224356651,1.0,-1.4924791591156215,0.0
2019-06-06,-0.0,-0.9396821144745066,-0.0,-1.0373247611393874,1.0,-1.4876774712027858,0.0
2019-06-07,-0.0,-0.973359556588593,-0.0,-1.0201591274807795,1.0,-1.4763543715358483,0.0
2019-06-10,-0.0,-0.9656633221850612,-0.0,-1.0193088071348941,1.0,-1.47438127090301,0.0
2019-06-11,-0.0,-0.9714799820062978,-0.0,-1.030544309491678,1.0,-1.4964012595591543,0.0
2019-06-12,-0.0,-0.9904576700434153,-0.0,-1.0472594066570187,1.0,-1.4847141823444283,0.0
2019-06-13,-0.0,-0.995830689748935,-0.0,-1.0503489531405783,1.0,-1.4856793256593857,0.0
2019-06-14,-0.0,-0.9859518738387638,-0.0,-1.0698327819821454,1.0,-1.4758689445778765,0.0
2019-06-17,-0.0,-0.9762562870995515,-0.0,-1.078118627939644,1.0,-1.476822692464543,0.0
2019-06-18,-0.0,-0.9903863595138763,-0.0,-1.0756393977870489,1.0,-1.4687103210593144,0.0
2019-06-19,-0.0,-1.0035649819494585,-0.0,-1.069178700361011,1.0,-1.4399368231046932,0.0
2019-06-20,-0.0,-1.0066868476934894,-0.0,-1.0699859937649663,1.0,-1.4415126733836352,0.0
2019-06-21,-0.0,-1.007237853976296,-0.0,-1.0755451008775898,1.0,-1.4408757803311318,0.0
2019-06-24,-0.0,-0.9989578141284153,-0.0,-1.0781639403688432,1.0,-1.454121165435679,0.0
2019-06-25,-0.0,-0.981092722738608,-0.0,-1.0938562684198594,1.0,-1.4592155973702108,0.0
2019-06-26,-0.0,-0.9774750227066302,-0.0,-1.0626702997275204,1.0,-1.501180744777475,0.0
2019-06-27,-0.0,-0.9632212195788898,-0.0,-1.0657187129705588,1.0,-1.5285297602770942,0.0
2019-06-28,-0.0,-0.9188658569993609,-0.0,-1.111177061455575,1.0,-1.5357501598027579,0.0
2019-07-01,-0.0,-0.9080795185117637,-0.0,-1.1263450665693964,1.0,-1.5251687032646364,0.0
2019-07-02,-0.0,-0.914179273999364,-0.0,-1.1012675480441598,1.0,-1.527736131934033,0.0
2019-07-03,-0.0,-0.9195747001090513,-0.0,-1.0934660123591422,1.0,-1.5308069792802617,0.0
2019-07-05,-0.0,-0.894041238986284,-0.0,-1.1105004995912435,1.0,-1.53719683894995,0.0
2019-07-08,-0.0,-0.8905846655495674,-0.0,-1.1103663783343145,1.0,-1.5278746433585435,0.0
2019-07-09,-0.0,-0.892700167655988,-0.0,-1.1085232679323938,1.0,-1.5299741719153563,0.0
2019-07-10,-0.0,-0.8261025940745403,-0.0,-1.138695319875916,1.0,-1.5309985163871782,0.0
2019-07-11,-0.0,-0.8155261386582904,-0.0,-1.1556652456809513,1.0,-1.516087054072246,0.0
2019-07-12,-0.0,-0.8004203559610052,-0.0,-1.173240318397281,1.0,-1.4982112512297647,0.0
2019-07-15,-0.0,-0.834654840299243,-0.0,-1.1602383192223267,1.0,-1.4847914706804641,0.0
2019-07-16,-0.0,-0.847240855021912,-0.0,-1.1727484124854664,1.0,-1.4518826580806725,0.0
2019-07-17,-0.0,-0.8617849789633872,-0.0,-1.1665473099991046,1.0,-1.4475427446065705,0.0
2019-07-18,-0.0,-0.8666192740036434,-0.0,-1.1422668503132358,1.0,-1.4341760341227174,0.0
2019-07-19,-0.0,-0.8652277964899839,-0.0,-1.1409324587839036,1.0,-1.42567807126396,0.0
2019-07-22,-0.0,-0.8848835157077303,-0.0,-1.1272061418990469,1.0,-1.400150017649135,0.0
2019-07-23,-0.0,-0.8980359196673449,-0.0,-1.1239936300097317,1.0,-1.4015748031496063,0.0
2019-07-24,-0.0,-0.9006529027704253,-0.0,-1.1195517910711135,1.0,-1.3913005117346038,0.0
2019-07-25,-0.0,-0.9058527542372881,-0.0,-1.1146274717514122,1.0,-1.393361581920904,0.0
2019-07-26,-0.0,-0.8935710188412831,-0.0,-1.1231081498477693,1.0,-1.3957551956934209,0.0
2019-07-29,-0.0,-0.8835422920713404,-0.0,-1.1256842662899522,1.0,-1.4053946671375597,0.0
2019-07-30,-0.0,-0.8901894960024735,-0.0,-1.1271257564380053,1.0,-1.3998409823755467,0.0
2019-07-31,-0.0,-0.9191303195015247,-0.0,-1.1159132087144816,1.0,-1.3840646957443987,0.0
2019-08-01,-0.0,-0.9370339319595816,-0.0,-1.1082380973392754,1.0,-1.3672064598685083,0.0
2019-08-02,-0.0,-0.9294091710758378,-0.0,-1.1130511463844797,1.0,-1.3667107583774252,0.0
2019-08-05,-0.0,-0.9239717671662601,-0.0,-1.0600383408853258,1.0,-1.3729086789822238,0.0
2019-08-06,-0.0,-0.9239237524095095,-0.0,-1.0020132790747482,1.0,-1.3576354679802956,0.0
2019-08-07,-0.0,-0.9311346548188653,-0.0,-0.9751367053998632,1.0,-1.36572966507177,0.0
2019-08-08,-0.0,-0.9313809320222317,-0.0,-0.9753313381787089,1.0,-1.3686190679777683,0.0
2019-08-09,-0.0,-0.8885252960172227,-0.0,-0.9737351991388589,1.0,-1.4434876210979546,0.0
2019-08-12,-0.0,-0.8854439905396689,-0.0,-0.9826273919587185,1.0,-1.4321221242743496,0.0
2019-08-13,-0.0,-0.8887651518396367,-0.0,-0.969375080310104,1.0,-1.4250653188846532,0.0
2019-08-14,-0.0,-0.9031391282095027,-0.0,-0.9455770707156871,1.0,-1.4164036509425915,0.0
2019-08-15,-0.0,-0.9146057915874022,-0.0,-0.9347706615937434,1.0,-1.3780596068484463,0.0
2019-08-16,-0.0,-0.9319719208679005,-0.0,-0.9218464156562434,1.0,-1.4005956179536267,0.0
2019-08-19,-0.0,-0.9277636054421768,-0.0,-0.9218112244897959,1.0,-1.4021258503401361,0.0
2019-08-20,-0.0,-0.9323659198913781,-0.0,-0.9154361846571623,1.0,-1.3951968771215206,0.0
2019-08-21,-0.0,-0.9375634947511006,-0.0,-0.9159752793769048,1.0,-1.3794446325770402,0.0
2019-08-22,-0.0,-0.9404817339033993,-0.0,-0.9210938492147484,1.0,-1.3716293442831138,0.0
2019-08-23,-0.0,-0.9347752476085668,-0.0,-0.9195801235926522,1.0,-1.3782697028697197,0.0
2019-08-26,-0.0,-0.9198211748976353,-0.0,-0.897635163365923,1.0,-1.3607420406116821,0.0
2019-08-27,-0.0,-0.9165937226459923,-0.0,-0.8913759326414072,1.0,-1.3602600975365762,0.0
2019-08-28,-0.0,-0.8972414367863989,-0.0,-0.9147012251020918,1.0,-1.3550295857988166,0.0
2019-08-29,-0.0,-0.890154834940111,-0.0,-0.9174491882642628,1.0,-1.3658444973081258,0.0
2019-08-30,-0.0,-0.8679533807240866,-0.0,-0.9194908249297404,1.0,-1.3455116548189783,0.0
2019-09-03,-0.0,-0.8728603324237162,-0.0,-0.9202431158521459,1.0,-1.3414785413048873,0.0
2019-09-04,-0.0,-0.8854290273742789,-0.0,-0.886574737100536,1.0,-1.3198166864437988,0.0
2019-09-05,-0.0,-0.911720434481917,-0.0,-0.8759611081729791,1.0,-1.2804605182864812,0.0
2019-09-06,-0.0,-0.9457883778156351,-0.0,-0.6339958356994132,1.0,-1.205943592655688,0.0
2019-09-09,-0.0,-0.9413252784595055,-0.0,-0.6298282046441384,1.0,-1.2046063809703607,0.0
2019-09-10,-0.0,-0.9372667295004713,-0.0,-0.6568520263901979,1.0,-1.175909519321395,0.0
2019-09-11,-0.0,-0.937705041668238,-0.0,-0.6533805950450621,1.0,-1.1797956182359817,0.0
2019-09-12,-0.0,-0.9595704596834965,-0.0,-0.6385832705350414,1.0,-1.169743782969103,0.0
2019-09-13,-0.0,-0.9557973478408704,-0.0,-0.6652310249726094,1.0,-1.1569760852317807,0.0
2019-09-16,-0.0,-0.9678431076178962,-0.0,-0.6528869407496977,1.0,-1.1579882103990327,0.0
2019-09-17,-0.0,-0.9637243047158404,-0.0,-0.6552675332527207,1.0,-1.1597264207980653,0.0
2019-09-18,-0.0,-0.9830930636274436,-0.0,-0.6455581553324778,1.0,-1.1451807683598763,0.0
2019-09-19,-0.0,-0.9927588157646616,-0.0,-0.6284744484254197,1.0,-1.1502168583820478,0.0
2019-09-20,-0.0,-0.9951162262436586,-0.0,-0.647156810782161,1.0,-1.1435980919209512,0.0
