Date,AGIO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.5990712793127467,-1.1830508474576271,-0.11924773624332483,-0.8569305781286278,-0.8853029951242163,0.0
2018-10-16,1.0,-0.5975111441307578,-1.1888465824665675,-0.1148774145616642,-0.8570300891530461,-0.8851225854383359,0.0
2018-10-17,1.0,-0.5920779280734961,-1.1754766631272795,-0.11282950925626703,-0.8524998845851992,-0.8837080467199114,0.0
2018-10-18,1.0,-0.5901760547109653,-1.1727739013908787,-0.11482833510466245,-0.8577699736611062,-0.8853102906520032,0.0
2018-10-19,1.0,-0.5914964568570238,-1.1825760733639017,-0.10661849844842758,-0.8618405817238665,-0.889027835672271,0.0
2018-10-22,1.0,-0.595164203992774,-1.1732363703738016,-0.09662328037426467,-0.8704896011857891,-0.8964287368567326,0.0
2018-10-23,1.0,-0.5971619837827645,-1.2031868753535735,-0.07010182915330944,-0.9134452196869696,-0.9304167452385442,0.0
2018-10-24,1.0,-0.6083776595744681,-1.2056895896656534,-0.04744490881458967,-0.9337481003039514,-0.9539798632218844,0.0
2018-10-25,1.0,-0.6066047569411542,-1.1989481663981807,-0.05211788117123093,-0.9305884582583152,-0.9497299346157491,0.0
2018-10-26,1.0,-0.6170742211800738,-1.2105086854572429,-0.06412403694310188,-0.9338661051825621,-0.9598028425132794,0.0
2018-10-29,1.0,-0.591498731511177,-1.2447944090756784,-0.03412952946244794,-0.9304485185007898,-0.9858790866880475,0.0
2018-10-30,1.0,-0.5992139570552147,-1.245638420245399,-0.038487346625766874,-0.9305502300613496,-0.9790548312883436,0.0
2018-10-31,1.0,-0.6127612761276128,-1.2132778495240828,-0.038264696034820876,-0.9392547950447218,-0.9796240493614579,0.0
2018-11-01,1.0,-0.6259670366633031,-1.2047955408197588,-0.0489644899332084,-0.942962856181827,-0.9824131468934698,0.0
2018-11-02,1.0,-0.6242718446601941,-1.236504854368932,-0.051650485436893205,-0.9467475728155341,-0.9951941747572816,0.0
2018-11-05,1.0,-0.6155008530343651,-1.2776992444552768,-0.04864733122105776,-0.9571533024616135,-0.9755300999268828,0.0
2018-11-06,1.0,-0.6247805734347571,-1.2851082504388531,-0.04437292763799493,-0.9535303296274624,-0.9683538131460893,0.0
2018-11-07,1.0,-0.624939042231542,-1.2854286550277967,-0.043889593289768845,-0.95381839461621,-0.968594557690432,0.0
2018-11-08,1.0,-0.5990705329912378,-1.2950089558019073,-0.013457907731035484,-0.9496054606186765,-0.9838311468267414,0.0
2018-11-09,1.0,-0.5994190268700073,-1.2948922778988137,-0.013798111837327523,-0.9494553376906318,-0.9839264100702009,0.0
2018-11-12,1.0,-0.5984647322937285,-1.2852797759860957,-0.012697339834886303,-0.9506590064210881,-0.9807850142422633,0.0
2018-11-13,1.0,-0.5943014174139427,-1.290810915051586,-0.0,-0.9536688843891622,-0.9823064313952367,0.0
2018-11-14,1.0,-0.6012219366726471,-1.2958347476118897,-0.0,-0.9637783057751055,-0.9881685496775445,0.0
2018-11-15,1.0,-0.6004176987711884,-1.298314634027879,-0.0,-0.9646413133226481,-0.9935888095585022,0.0
2018-11-16,1.0,-0.6033693641055604,-1.3043626448534424,-0.0,-0.967767065926575,-0.9935728892784107,0.0
2018-11-19,1.0,-0.5966661778364374,-1.3129491127731339,-0.0,-0.9781492887520165,-1.0005377132521875,0.0
2018-11-20,1.0,-0.5651899041968584,-1.3063268978261928,-0.0,-0.9782132957253319,-1.0133735349900306,0.0
2018-11-21,1.0,-0.5769045090277107,-1.3008110456695956,-0.0,-0.9769720961668437,-0.9729651443468186,0.0
2018-11-23,1.0,-0.586895842515058,-1.2715831741834387,-0.0,-1.032564516918858,-1.0058763038049068,0.0
2018-11-26,1.0,-0.5851665928441361,-1.2973571534032187,-0.0,-1.033761504011024,-1.0052167921649686,0.0
2018-11-27,1.0,-0.5783073452976365,-1.2973913896243991,-0.0,-1.0280964989702852,-0.999656761792684,0.0
2018-11-28,1.0,-0.5734227790657526,-1.3337937157796083,-0.0,-1.0251072855522123,-1.0003946135253785,0.0
2018-11-29,1.0,-0.5563221765511841,-1.3208064200430611,-0.0,-1.017664905069485,-0.9985809356038363,0.0
2018-11-30,1.0,-0.5544642857142857,-1.340327380952381,-0.0,-1.0347718253968254,-1.0308035714285715,0.0
2018-12-03,1.0,-0.5557707588398887,-1.3415276122367896,-0.0,-1.0364521255462853,-1.0324791418355184,0.0
2018-12-04,1.0,-0.5270082361749919,-1.504332014119157,-0.0,-1.1627981602310407,-1.1540271686811423,0.0
2018-12-06,1.0,-0.5148221343873517,-1.4118993135011442,-0.0,-1.1621073434574578,-1.1119201164967754,0.0
2018-12-07,1.0,-0.5343998327059808,-1.4175554161438728,-0.0,-1.1706921790046005,-1.1052906733584273,0.0
2018-12-10,1.0,-0.5048634105960265,-1.4190293874172186,-0.0,-1.1655629139072847,-1.084333609271523,0.0
2018-12-11,1.0,-0.5029754204398447,-1.4198706338939198,-0.0,-1.1649159120310477,-1.086882276843467,0.0
2018-12-12,1.0,-0.5097906819716408,-1.424089752246403,-0.0,-1.174258557107983,-1.0859086895548746,0.0
2018-12-13,1.0,-0.51001972796179,-1.4222822136849753,-0.0,-1.1743847990862837,-1.0848821513861489,0.0
2018-12-14,1.0,-0.5055494763170236,-1.4450002605387942,-0.0,-1.1702881559064144,-1.089937991766974,0.0
2018-12-17,1.0,-0.48713158987131594,-1.4436488169364883,-0.0,-1.1551992528019925,-1.102895392278954,0.0
2018-12-18,1.0,-0.46495435556243225,-1.427716746608902,-0.0,-1.1533343648460468,-1.1115065243179123,0.0
2018-12-19,1.0,-0.45703810802437267,-1.4318909428896003,-0.0,-1.1595063513373955,-1.1152019002375297,0.0
2018-12-20,1.0,-0.4525633773846866,-1.4092662107265903,-0.0,-1.1724173394353885,-1.107934385766442,0.0
2018-12-21,1.0,-0.4495085359544749,-1.4182100362131402,-0.0,-1.1815312984997415,-1.1241076047594414,0.0
2018-12-24,1.0,-0.42814571237733134,-1.3962390176231825,-0.0,-1.1739711246981452,-1.1395982119919847,0.0
2018-12-26,1.0,-0.4317001696570871,-1.4429078196493756,-0.0,-1.1401470361421007,-1.1263174129864788,0.0
2018-12-27,1.0,-0.33563652632102203,-1.4047323159516827,-0.0,-1.0576626733608392,-1.1729383108813443,0.0
2018-12-28,1.0,-0.3296403020667727,-1.41141693163752,-0.0,-1.057233704292528,-1.169912559618442,0.0
2018-12-31,1.0,-0.32824768909651125,-1.4145711161912333,-0.0,-1.0573501639996024,-1.1695159526885996,0.0
2019-01-02,1.0,-0.3254232239487663,-1.4137913915504143,-0.0,-1.0551556371940625,-1.1700839001141836,0.0
2019-01-03,1.0,-0.32422903113671353,-1.41451060237374,-0.0,-1.0544768336892287,-1.1727168893082387,0.0
2019-01-04,1.0,-0.2816310411215876,-1.42918497309572,-0.0,-1.040529199782791,-1.1852692896282766,0.0
2019-01-07,1.0,-0.24563445867287542,-1.3914920450135817,-0.0,-1.0482634846720993,-1.1652114862242917,0.0
2019-01-08,1.0,-0.23989614461372655,-1.4244354088081124,-0.0,-1.0516827511879685,-1.1827756821633273,0.0
2019-01-09,1.0,-0.2394848944817118,-1.4222200460265386,-0.0,-1.051265729814425,-1.1834696175880135,0.0
2019-01-10,1.0,-0.24037191093711768,-1.4196721311475409,-0.0,-1.0516760459995105,-1.1818448739907021,0.0
2019-01-11,1.0,-0.23954614368856067,-1.4266151513669487,-0.0,-1.0490536509023327,-1.1754780652418448,0.0
2019-01-14,1.0,-0.2543069694596711,-1.4262920908379013,-0.0,-1.0533476898981988,-1.1603367267032108,0.0
2019-01-15,1.0,-0.2459112721574772,-1.4145529331113504,-0.0,-1.0518068749387914,-1.1844579375183624,0.0
2019-01-16,1.0,-0.24695464996820113,-1.4105474291864388,-0.0,-1.0525414607895895,-1.1820850251944621,0.0
2019-01-17,1.0,-0.25078247261345854,-1.404440532081377,-0.0,-1.052572378716745,-1.1826095461658843,0.0
2019-01-18,1.0,-0.2572371012209531,-1.3937573847971643,-0.0,-1.0623276880661678,-1.2098759354076407,0.0
2019-01-22,1.0,-0.0,-1.5719429933559872,-0.0,-1.224831363797738,-1.2749911244104073,0.0
2019-01-23,1.0,-0.0,-1.5559014134816553,-0.0,-1.2354442006429556,-1.3114762463642395,0.0
2019-01-24,1.0,-0.0,-1.549642857142857,-0.0,-1.2444897959183674,-1.3079081632653062,0.0
2019-01-25,1.0,-0.0,-1.518483709273183,-0.0,-1.3395989974937343,-1.3633563074352548,0.0
2019-01-28,1.0,-0.0,-1.476528270394325,-0.0,-1.3866054663050282,-1.3528061756728562,0.0
2019-01-29,1.0,-0.0,-1.4765062128015036,-0.0,-1.3916675368069336,-1.3526678500574292,0.0
2019-01-30,1.0,-0.0,-1.4744453145392848,-0.0,-1.3890890107021665,-1.3570347167841295,0.0
2019-01-31,1.0,-0.0,-1.4946399623490039,-0.0,-1.3538670710662553,-1.3807456988966165,0.0
2019-02-01,1.0,-0.0,-1.4964074054649394,-0.0,-1.373996958095138,-1.3742591912728797,0.0
2019-02-04,1.0,-0.0,-1.5019128976468739,-0.0,-1.3701587967087678,-1.3686913683769195,0.0
2019-02-05,1.0,-0.0,-1.4897542057544153,-0.0,-1.3588910434463604,-1.3921178135317853,0.0
2019-02-06,1.0,-0.0,-1.4704865657570838,-0.0,-1.3626983711307812,-1.404336667888755,0.0
2019-02-07,1.0,-0.0,-1.4742171189979123,-0.0,-1.3407620041753654,-1.4042275574112737,0.0
2019-02-08,1.0,-0.0,-1.4620870477189303,-0.0,-1.3538542212899842,-1.4278972207656002,0.0
2019-02-11,1.0,-0.0,-1.4367025466001573,-0.0,-1.367288002100289,-1.446731425571016,0.0
2019-02-12,1.0,-0.0,-1.4496315789473684,-0.0,-1.3757894736842107,-1.4377368421052632,0.0
2019-02-13,1.0,-0.0,-1.4747660603511723,-0.0,-1.3639470087267376,-1.4183576910945221,0.0
2019-02-14,1.0,-0.0,-1.4131452928484975,-0.0,-1.4171972846392673,-1.4319844235120769,0.0
2019-02-15,1.0,-0.0,-1.4998140375112905,-0.0,-1.3985441793741036,-1.4148557462409013,0.0
2019-02-19,1.0,-0.0,-1.4879393521709166,-0.0,-1.4031702274293592,-1.4102740815352806,0.0
2019-02-20,1.0,-0.0,-1.5173237119966043,-0.0,-1.3953944924921737,-1.3931660211174193,0.0
2019-02-21,1.0,-0.0,-1.5083549944300034,-0.0,-1.398016020370272,-1.3983343058723674,0.0
2019-02-22,1.0,-0.0,-1.501115004778592,-0.0,-1.4056493575448654,-1.402782202399915,0.0
2019-02-25,1.0,-0.0,-1.5066581100593615,-0.0,-1.4301834322691054,-1.4110380234237125,0.0
2019-02-26,1.0,-0.0,-1.5029410177540337,-0.0,-1.4487075710970805,-1.4447142625870164,0.0
2019-02-27,1.0,-0.0,-1.4883255864230895,-0.0,-1.4675710733974705,-1.448924440601016,0.0
2019-02-28,1.0,-0.0,-1.5024128395597245,-0.0,-1.4827305752860163,-1.4369679553218022,0.0
2019-03-01,1.0,-0.0,-1.5079674796747968,-0.0,-1.4827642276422763,-1.4292682926829268,0.0
2019-03-04,1.0,-0.0,-1.5226359787210946,-0.0,-1.4743241776137228,-1.4313321029204213,0.0
2019-03-05,1.0,-0.0,-1.501088613106902,-0.0,-1.5080013063357285,-1.4339756150664056,0.0
2019-03-06,1.0,-0.0,-1.4998911860718172,-0.0,-1.5117519042437433,-1.4289989118607183,0.0
2019-03-07,1.0,-0.0,-1.4680505121673622,-0.0,-1.5159069969107366,-1.435802937510162,0.0
2019-03-08,1.0,-0.0,-1.4603165908966425,-0.0,-1.5661390151722627,-1.4508955469135125,0.0
2019-03-11,1.0,-0.0,-1.4525850152059716,-0.0,-1.568260989770528,-1.5085982858722697,0.0
2019-03-12,1.0,-0.0,-1.4043291011801555,-0.0,-1.6059623021421778,-1.5828625762067228,0.0
2019-03-13,1.0,-0.0,-1.416053474133573,-0.0,-1.6145031736224233,-1.586474189743302,0.0
2019-03-14,1.0,-0.0,-1.417616347611295,-0.0,-1.6102846235895132,-1.5859765339920282,0.0
2019-03-15,1.0,-0.0,-1.419864559819413,-0.0,-1.6152934537246049,-1.6081264108352145,0.0
2019-03-18,1.0,-0.0,-1.4228070175438599,-0.0,-1.6212224108658744,-1.6152801358234297,0.0
2019-03-19,1.0,-0.0,-1.4227822237357397,-0.0,-1.6176854532039275,-1.635223338441455,0.0
2019-03-20,1.0,-0.0,-1.4191732529709444,-0.0,-1.6219935179393872,-1.6449081708079831,0.0
2019-03-21,1.0,-0.0,-1.4225057873637852,-0.0,-1.6372875614025184,-1.5864716842640167,0.0
2019-03-22,1.0,-0.0,-1.4116778371009884,-0.0,-1.6921504032716121,-1.576053618084744,0.0
2019-03-25,1.0,-0.0,-1.3103694351429984,-0.0,-1.6483504418949333,-1.5306581764286105,0.0
2019-03-26,1.0,-0.0,-1.3273329652125898,-0.0,-1.652181115405853,-1.542352291551629,0.0
2019-03-27,1.0,-0.0,-1.3124896242598638,-0.0,-1.665652149853356,-1.5555862984892923,0.0
2019-03-28,1.0,-0.0,-1.311561686333167,-0.0,-1.6698797850534595,-1.558362417594593,0.0
2019-03-29,1.0,-0.0,-1.3174260059860328,-0.0,-1.668329453497395,-1.556811883383217,0.0
2019-04-01,1.0,-0.0,-1.3177865174763197,-0.0,-1.6541849000166178,-1.567274137262505,0.0
2019-04-02,1.0,-0.0,-1.364816472694718,-0.0,-1.7430058191584603,-1.4875783348254252,0.0
2019-04-03,1.0,-0.0,-1.3637487358130127,-0.0,-1.7810989998876279,-1.473761096752444,0.0
2019-04-04,1.0,-0.0,-1.3582148277218817,-0.0,-1.7787645438704962,-1.4838963520881343,0.0
2019-04-05,1.0,-0.0,-1.3510302893818262,-0.0,-1.792365724580565,-1.4866006080396352,0.0
2019-04-08,1.0,-0.0,-1.3481906691428893,-0.0,-1.7918284653047445,-1.4877595812932636,0.0
2019-04-09,1.0,-0.0,-1.342679479932165,-0.0,-1.8283210853589598,-1.4819106840022611,0.0
2019-04-10,1.0,-0.0,-1.3324675324675324,-0.0,-1.8369847543760587,-1.4771315640880858,0.0
2019-04-11,1.0,-0.0,-1.2963717665704422,-0.0,-1.8873040131318277,-1.4766513839361521,0.0
2019-04-12,1.0,-0.0,-1.3030182684670375,-0.0,-1.8946442755020994,-1.475774424146148,0.0
2019-04-15,1.0,-0.0,-1.308103193544721,-0.0022729855665416525,-1.8842482100238664,-1.4878395272190021,0.0
2019-04-16,1.0,-0.0,-1.3141882286039237,-0.0017628660790446403,-1.8825135058288314,-1.4881433039522318,0.0
2019-04-17,1.0,-0.0,-1.2956368394106603,-0.019853233972353376,-1.893736845099266,-1.479378804255077,0.0
2019-04-18,1.0,-0.0,-1.3255348358311405,-0.0323761583342867,-1.89800938107768,-1.4642489417686761,0.0
2019-04-22,1.0,-0.0,-1.3305719019596642,-0.014111866537165058,-1.9031023253156603,-1.4655201965377365,0.0
2019-04-23,1.0,-0.0,-1.3306078106238208,-0.01652467265138087,-1.9138315512607926,-1.456972954428498,0.0
2019-04-24,1.0,-0.0,-1.3261564820102798,-0.02141633352370074,-1.9054254711593375,-1.4580239862935467,0.0
2019-04-25,1.0,-0.0,-1.3096111939442596,-0.015598119050349812,-1.9278013533662117,-1.4815919256795502,0.0
2019-04-26,1.0,-0.0,-1.287010972597231,-0.04142011834319527,-1.953581892342161,-1.4628597690584246,0.0
2019-04-29,1.0,-0.0,-1.2704673326443907,-0.038236307268343095,-1.95148696750488,-1.4810540819841542,0.0
2019-04-30,1.0,-0.0,-1.2684845005740528,-0.04029850746268657,-1.9521814006888634,-1.4795063145809415,0.0
2019-05-01,1.0,-0.0,-1.2800344728526285,-0.03441539787417408,-1.957655846021258,-1.4733697213444412,0.0
2019-05-02,1.0,-0.0,-1.2947853644482856,-0.021377124747911265,-1.9622587150677038,-1.4836070296744452,0.0
2019-05-03,1.0,-0.0,-1.2801479939877443,-0.015897791652214128,-1.9870505260723785,-1.4979188345473466,0.0
2019-05-06,1.0,-0.0,-1.2748913987836663,-0.004344048653344918,-1.9936287286417609,-1.5192586156964958,0.0
2019-05-07,1.0,-0.0,-1.2647654306704461,-0.01249493839301209,-1.9843234800717302,-1.5230520043963673,0.0
2019-05-08,1.0,-0.0,-1.2675473865594484,-0.05910396323951752,-1.9168294083859851,-1.5003446295232625,0.0
2019-05-09,1.0,-0.0,-1.2597164016304034,-0.06125495148975257,-1.9218669269188817,-1.4980194040989723,0.0
2019-05-10,1.0,-0.0,-1.259210375301274,-0.06364053712842878,-1.9219556983817285,-1.4938023642832547,0.0
2019-05-13,1.0,-0.0,-1.2654317436575964,-0.04746016222746361,-1.9275153885980556,-1.5123971696485072,0.0
2019-05-14,1.0,-0.0,-1.1580288870008495,-0.1609175870858114,-1.861229113565562,-1.4839422259983006,0.0
2019-05-15,1.0,-0.0,-1.1693388476573565,-0.17109512208940003,-1.869072573791853,-1.4558381961361961,0.0
2019-05-16,1.0,-0.0,-1.1753517163759144,-0.1984243106359032,-1.8199774901519414,-1.4337084974676422,0.0
2019-05-17,1.0,-0.0,-1.1716029843997287,-0.20828623106488808,-1.8401537418042055,-1.4321727334388423,0.0
2019-05-20,1.0,-0.0,-1.1360544217687074,-0.24894585933546973,-1.8103671220554338,-1.4267161410018552,0.0
2019-05-21,1.0,-0.0,-1.1374929735806634,-0.2490725126475548,-1.808600337268128,-1.4259696458684654,0.0
2019-05-22,1.0,-0.0,-1.1401263110409383,-0.24484041953310026,-1.8175820457877523,-1.436336979812789,0.0
2019-05-23,1.0,-0.0,-1.1268169014084508,-0.264,-1.8301971830985915,-1.4127887323943662,0.0
2019-05-24,1.0,-0.0,-1.1055293324342548,-0.27191503708698583,-1.828219824679703,-1.4135198921105865,0.0
2019-05-28,1.0,-0.0,-1.0831973898858074,-0.27439950497834276,-1.839511728638128,-1.4281374810147942,0.0
2019-05-29,1.0,-0.0,-1.093648299854113,-0.2760071821344406,-1.8385703063629224,-1.4028167433509147,0.0
2019-05-30,1.0,-0.0,-1.086184617113321,-0.2743974380583179,-1.8398224619360637,-1.4178886454295183,0.0
2019-05-31,1.0,-0.0,-1.0879824709253327,-0.26765548626327323,-1.837013315354795,-1.4256418899938197,0.0
2019-06-03,1.0,-0.0,-1.094312213655157,-0.295787238797631,-1.8270756509107164,-1.3700972175662085,0.0
2019-06-04,1.0,-0.0,-1.0819103073736074,-0.2737248754269078,-1.8192710374559096,-1.4238284530541403,0.0
2019-06-05,1.0,-0.0,-1.0502293197767587,-0.31734541636735375,-1.8216831519036307,-1.3365198651710228,0.0
2019-06-06,1.0,-0.0,-1.0543718260101569,-0.2891918745860013,-1.81347979686465,-1.362883638772356,0.0
2019-06-07,1.0,-0.0,-1.0736365643629942,-0.29222786487083247,-1.7963126517995143,-1.357805255023184,0.0
2019-06-10,1.0,-0.0,-1.0753874152098386,-0.2920641923564772,-1.7885622897479734,-1.358793360172062,0.0
2019-06-11,1.0,-0.0,-1.0710634514946105,-0.32203578175352815,-1.814034892765863,-1.3490387820868985,0.0
2019-06-12,1.0,-0.0,-1.0899322202016863,-0.3243511324185816,-1.77296522841241,-1.3233041274039787,0.0
2019-06-13,1.0,-0.0,-1.0977128685588315,-0.33612565445026177,-1.7612565445026176,-1.3160650316891707,0.0
2019-06-14,1.0,-0.0,-1.089282765453845,-0.3577365552925635,-1.76215115318985,-1.2952606374194968,0.0
2019-06-17,1.0,-0.0,-1.0937603169362826,-0.35539782106305706,-1.749037085946957,-1.3041707934411797,0.0
2019-06-18,1.0,-0.0,-1.1325875055383252,-0.343653079308817,-1.7698272042534338,-1.2922020381036774,0.0
2019-06-19,1.0,-0.0,-1.1290465141973265,-0.3547674290133687,-1.7656060103855928,-1.2748315103303502,0.0
2019-06-20,1.0,-0.0,-1.144553689792311,-0.3352850198851082,-1.7670128148475475,-1.276789659743703,0.0
2019-06-21,1.0,-0.0,-1.155303867403315,-0.3323204419889503,-1.7541988950276244,-1.2830939226519338,0.0
2019-06-24,1.0,-0.0,-1.1418212012178246,-0.3348463880431774,-1.7551065596457238,-1.3038472183780792,0.0
2019-06-25,1.0,-0.0,-1.150088711465957,-0.32956309603016193,-1.7574850299401197,-1.3073852295409183,0.0
2019-06-26,1.0,-0.0,-1.1487456194025698,-0.30572398064193135,-1.7242031484674862,-1.3839350280914502,0.0
2019-06-27,1.0,-0.0,-1.1703568059486154,-0.31080406192775095,-1.7273736196659453,-1.3404916486321514,0.0
2019-06-28,1.0,-0.0,-1.1686640035508211,-0.31147359076786507,-1.7280847758544164,-1.339935641367066,0.0
2019-07-01,1.0,-0.0,-1.1553645688938174,-0.31937898530634873,-1.7468810645966175,-1.3230939839201552,0.0
2019-07-02,1.0,-0.0,-1.1684770560851254,-0.3118488140101973,-1.7360895588561294,-1.3255929949013523,0.0
2019-07-03,1.0,-0.0,-1.1950038945142984,-0.2895849560476243,-1.7360632024034715,-1.34293980193613,0.0
2019-07-05,1.0,-0.0,-1.1970498190926802,-0.2794322293348177,-1.7361536320623434,-1.3537433899248539,0.0
2019-07-08,1.0,-0.0,-1.1937945632798572,-0.2806372549019608,-1.7390819964349373,-1.356896167557932,0.0
2019-07-09,1.0,-0.0,-1.1964982714397234,-0.27629084420653505,-1.7450094792015167,-1.3582022973123675,0.0
2019-07-10,1.0,-0.0,-1.1313921242373823,-0.26195230171935663,-1.7916805324459235,-1.3613976705490851,0.0
2019-07-11,1.0,-0.0,-1.1170663692136085,-0.2770217512548801,-1.8195761293920805,-1.3635805911879533,0.0
2019-07-12,1.0,-0.0,-1.1265406279627461,-0.27644860855501646,-1.81757849534326,-1.35636606993475,0.0
2019-07-15,1.0,-0.0,-1.1957317073170732,-0.3284368070953437,-1.760310421286031,-1.2587583148558759,0.0
2019-07-16,1.0,-0.0,-1.182308162471523,-0.3483913985664278,-1.7657942990498419,-1.2599877757404012,0.0
2019-07-17,1.0,-0.0,-1.2034501947690597,-0.3383973288814691,-1.7659432387312188,-1.2570951585976626,0.0
2019-07-18,1.0,-0.0,-1.2070410729253982,-0.3535065660799106,-1.7801620564403466,-1.2474434199497066,0.0
2019-07-19,1.0,-0.0,-1.2161658258389998,-0.3909848651019961,-1.6681289756525557,-1.2083790304891424,0.0
2019-07-22,1.0,-0.0,-1.1971040026427353,-0.3890877057754776,-1.6977922149424651,-1.2217144744810877,0.0
2019-07-23,1.0,-0.0,-1.1965633089166712,-0.3914192873272016,-1.6985184777220905,-1.221016687778818,0.0
2019-07-24,1.0,-0.0,-1.198094503799978,-0.41414252670999013,-1.6913757021698426,-1.2036017182509087,0.0
2019-07-25,1.0,-0.0,-1.165355630122669,-0.43335717036140603,-1.7147807910226085,-1.1873590406513008,0.0
2019-07-26,1.0,-0.0,-1.1641553013638364,-0.4319731632204135,-1.7173339199296085,-1.1859326880774308,0.0
2019-07-29,1.0,-0.0,-1.1421104753521125,-0.4368397887323943,-1.7129731514084507,-1.209837147887324,0.0
2019-07-30,1.0,-0.0,-1.1395987908766145,-0.44050563341577353,-1.7022258862324815,-1.2137400384721078,0.0
2019-07-31,1.0,-0.0,-1.2208762031198142,-0.43295718552937273,-1.6894014824648746,-1.188295165394402,0.0
2019-08-01,1.0,-0.0,-1.2503178727403395,-0.42108463707225385,-1.686936812427442,-1.1698822488805352,0.0
2019-08-02,1.0,-0.0,-1.271041208636338,-0.3685100625739895,-1.7402333840690005,-1.2575116973899318,0.0
2019-08-05,1.0,-0.0,-1.2665427718646167,-0.3551275553302923,-1.7488877625725066,-1.261023821591485,0.0
2019-08-06,1.0,-0.0,-1.2630763270050367,-0.35683843471522664,-1.6631980959760888,-1.2518403719488571,0.0
2019-08-07,1.0,-0.0,-1.280490499337163,-0.3441228457799381,-1.6488068935041977,-1.250165709235528,0.0
2019-08-08,1.0,-0.0,-1.278689430355268,-0.34443891927730813,-1.6508094369854687,-1.251284601359191,0.0
2019-08-09,1.0,-0.0,-1.2610653487095003,-0.3376166941241076,-1.628390993959363,-1.2644151565074135,0.0
2019-08-12,1.0,-0.0,-1.2484342379958246,-0.37484891770135154,-1.645753213932535,-1.2248653994066587,0.0
2019-08-13,1.0,-0.0,-1.2452405771657433,-0.3703297306194108,-1.6490371427003896,-1.2217589290612827,0.0
2019-08-14,1.0,-0.0,-1.2656147630487007,-0.3681480672635947,-1.6225704302249402,-1.2033740991482857,0.0
2019-08-15,1.0,-0.0,-1.3191512337346796,-0.4035419253819988,-1.59230063171535,-1.0843366988823497,0.0
2019-08-16,1.0,-0.0,-1.3155478749257439,-0.4050872171518064,-1.589512340011881,-1.0902954042231463,0.0
2019-08-19,1.0,-0.0,-1.2690317015311623,-0.4219322838041837,-1.6204442527496226,-1.0799547120983393,0.0
2019-08-20,1.0,-0.0,-1.2779331110872136,-0.4162275513496075,-1.6176470588235294,-1.0650607592214216,0.0
2019-08-21,1.0,-0.0,-1.2771779796900053,-0.49021913415285945,-1.5599679315873867,-1.0173703901656868,0.0
2019-08-22,1.0,-0.0,-1.2749029410200499,-0.5014625325745892,-1.5527309471892783,-0.9892038504493964,0.0
2019-08-23,1.0,-0.0,-1.2903551680136112,-0.500903870693322,-1.5571033602722246,-0.9685772011909826,0.0
2019-08-26,1.0,-0.0,-1.2720746213907665,-0.5074673793428706,-1.5341403343289841,-0.9265838704606194,0.0
2019-08-27,1.0,-0.0,-1.2635237547692468,-0.5054095019076987,-1.5245910207494904,-0.9330476140699316,0.0
2019-08-28,1.0,-0.0,-1.2706735535034173,-0.49981739448009593,-1.5224604789481921,-0.9243491417540564,0.0
2019-08-29,1.0,-0.0,-1.246797385620915,-0.5220392156862745,-1.5487581699346407,-0.9111633986928104,0.0
2019-08-30,1.0,-0.0,-1.2321493767276899,-0.5347102696500287,-1.5534345172899389,-0.8953737026026182,0.0
