Date,BUG,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-01,0.9917330414102902,-0.30953908874712166,-0.16396134536257595,-0.23226756256841943,-0.18166547129213692,-0.0,0.008266958589709711
2020-07-02,0.9906570279911666,-0.31330099469621187,-0.15611256865668827,-0.23557501745908913,-0.1825182612634718,-0.0,0.009342972008833356
2020-07-06,0.9910102173789873,-0.31417023928686094,-0.15662241024381954,-0.23507526110030405,-0.18276076979735215,-0.0,0.008989782621012674
2020-07-07,0.9907529722589168,-0.3127948669560294,-0.15731270050953008,-0.23442158897905263,-0.1826193621438007,-0.0,0.009247027741083222
2020-07-08,0.9907368977096933,-0.31292683847111646,-0.15630306003093988,-0.23531298343583745,-0.182017130136211,-0.0,0.009263102290306758
2020-07-09,0.9908327977923108,-0.31659925150266516,-0.15572902884360942,-0.23662722564548444,-0.18120818054662988,-0.0,0.00916720220768911
2020-07-10,0.9913912433395908,-0.3254830574359558,-0.1457800026546827,-0.24548229895519272,-0.17945654853328782,-0.0,0.0086087566604092
2020-07-13,0.9922320139785762,-0.3306047253665578,-0.14398313454379702,-0.24601154751956242,-0.1786636784927448,-0.0,0.007767986021423688
2020-07-14,0.9886928476569912,-0.3384557010055018,-0.13781066211345094,-0.25452475811041547,-0.16638209068487952,-0.0,0.011307152343008917
2020-07-15,0.9889738674966315,-0.33913423035317786,-0.13783614521852997,-0.25436016169130626,-0.16645474730988935,-0.0,0.011026132503368568
2020-07-16,0.9889342317547689,-0.3419569137325614,-0.1308721647527759,-0.2569232229287273,-0.16832115402866088,-0.0,0.011065768245231089
2020-07-17,0.9895467072127722,-0.34345718901453964,-0.1316164591846432,-0.2570749786182648,-0.16846906775634327,-0.0,0.010453292787227978
2020-07-20,0.9886458570669098,-0.34182046024151286,-0.1306865648970912,-0.2582402977139819,-0.16793878635983897,-0.0,0.0113541429330903
2020-07-21,0.9876237623762377,-0.35533130236100535,-0.1191926884996192,-0.26736481340441737,-0.16216679360243716,-0.0,0.012376237623762375
2020-07-22,0.9875428571428572,-0.35815238095238094,-0.1162095238095238,-0.2696,-0.16079999999999997,-0.0,0.012457142857142856
2020-07-23,0.9876736078035399,-0.35805597363257063,-0.1166720646230639,-0.2697136542894702,-0.1607003372135114,-0.0,0.012326392196460211
2020-07-24,0.9877187303642492,-0.355414231040195,-0.11913783583084218,-0.26858851082465396,-0.16095127477674748,-0.0,0.012281269635750873
2020-07-27,0.9887003492966349,-0.3557481246779027,-0.12162394304365254,-0.27077169742894774,-0.1606001030711382,-0.0,0.011299650703365081
2020-07-28,0.9886584946729294,-0.35636002596708294,-0.1216634207813037,-0.27166151143697254,-0.1596402795280101,-0.0,0.011341505327070685
2020-07-29,0.9883603335432289,-0.3555059438624611,-0.12126242677504911,-0.2714522869082374,-0.15992138454786572,-0.0,0.011639666456771043
2020-07-30,0.9913133920144841,-0.36098538107436584,-0.13039542364067103,-0.27223174560372887,-0.16248386910379628,-0.0,0.008686607985515899
2020-07-31,0.9912182721565305,-0.3605130377845395,-0.130358587220275,-0.27223356314755615,-0.16271232138042596,-0.0,0.00878172784346955
2020-08-03,0.9915419147255458,-0.35870758915669615,-0.13243935803325432,-0.2731634009594821,-0.1623412904841724,-0.0,0.00845808527445427
2020-08-04,0.9914663276313761,-0.35833718600708886,-0.13210818307905686,-0.2730389890584065,-0.16285251964863615,-0.0,0.008533672368623825
2020-08-05,0.9920168148248134,-0.35949401261111863,-0.1322431979020035,-0.27306735571453367,-0.16350103164349486,-0.0,0.007983185175186563
2020-08-06,0.9920354835599268,-0.35940603606209626,-0.13248481342204224,-0.27297271237103465,-0.16361006653167487,-0.0,0.007964516440073281
2020-08-07,0.992625055505145,-0.357839257099832,-0.1349499005733923,-0.27493870301368806,-0.16288588142170396,-0.0,0.007374944494854914
2020-08-10,0.9932672960841974,-0.36387556105865965,-0.13051385234483828,-0.27751122117319305,-0.16278439869989167,-0.0,0.006732703915802507
2020-08-11,0.9952768761297595,-0.37028902408210074,-0.12884604171120917,-0.28235728585589615,-0.1621605862115882,-0.0,0.004723123870240432
2020-08-12,0.9950060238622673,-0.37083673390074234,-0.1279390618320314,-0.28356845827989585,-0.1608371225370176,-0.0,0.004993976137732696
2020-08-13,0.9980485520256029,-0.3727851065490594,-0.13677698852548592,-0.276032315978456,-0.16585356334400123,-0.0,0.0019514479743970026
2020-08-14,0.9981256223519536,-0.37438741043013063,-0.13638049866255345,-0.27744694144522325,-0.16424234141007868,-0.0,0.001874377648046547
2020-08-17,0.9985731318777975,-0.3758527002990559,-0.13678387834483297,-0.27761380739234964,-0.1644025722718477,-0.0,0.0014268681222024588
2020-08-18,0.9989048811013768,-0.3762124530663329,-0.1372418648310388,-0.2762046307884856,-0.16593006883604502,-0.0,0.0010951188986232788
2020-08-19,0.9986702907761199,-0.3774223195604137,-0.13510236805569134,-0.27677506404114277,-0.16617454389018166,-0.0,0.0013297092238800134
2020-08-20,0.9989827060020346,-0.377337819860709,-0.13631739572736523,-0.27652789733155964,-0.16613193520619768,-0.0,0.001017293997965412
2020-08-21,0.9990012728874963,-0.3801037892881621,-0.1338881817291687,-0.27899735631058453,-0.16527954567707823,-0.0,0.0009987271125036718
2020-08-24,0.9993728072754356,-0.37982399404166917,-0.13706121008996297,-0.2786695674330178,-0.1644224926990847,-0.0,0.0006271927245643952
2020-08-25,0.9993923713199262,-0.3797287231957348,-0.1370692696695284,-0.27882316045317335,-0.1644517621231722,-0.0,0.0006076286800736994
2020-08-26,0.9993923594096085,-0.3796185585197091,-0.13713076033479035,-0.27882862575220024,-0.1645725934492424,-0.0,0.0006076405903914381
2020-08-27,1.0,-0.38410166761603587,-0.13413604132702167,-0.2804894816444384,-0.16548486574610596,-0.0,0.0
2020-08-28,0.999783881488467,-0.3858108373609964,-0.13316829737907185,-0.28152383197768077,-0.1641911273527447,-0.0,0.00021611851153286962
2020-08-31,0.999783881488467,-0.3859680144602931,-0.13281464890565442,-0.28185783331368613,-0.16405359739086012,-0.0,0.00021611851153286962
2020-09-01,0.9997838942260465,-0.38620066403410536,-0.1326889452073633,-0.28201803500913536,-0.16370994675939568,-0.0,0.00021610577395336043
2020-09-02,1.0,-0.3922523410547068,-0.13334647609659933,-0.2824839822572696,-0.16331197634302613,-0.0,0.0
2020-09-03,1.0,-0.392170004731115,-0.13355543289701943,-0.28278268411922414,-0.16278978079167325,-0.0,0.0
2020-09-04,1.0,-0.4065809829822683,-0.12747431472886667,-0.29219723114760604,-0.15718592566147013,-0.0,0.0
2020-09-08,1.0,-0.41003735198283403,-0.12618215052054357,-0.2939283159818803,-0.15667964714297067,-0.0,0.0
2020-09-09,1.0,-0.4058893515764426,-0.12992266508030934,-0.28826095578028954,-0.15885385683125125,-0.0,0.0
2020-09-10,1.0,-0.4046600095102235,-0.13090426375019815,-0.2861784751941671,-0.15957362498018704,-0.0,0.0
2020-09-11,1.0,-0.4040838152578626,-0.1313277350867464,-0.2860651192268082,-0.1590350946684623,-0.0,0.0
2020-09-14,1.0,-0.40603009098658,-0.13287212321842728,-0.2868951572937935,-0.15650088211390173,-0.0,0.0
2020-09-15,1.0,-0.40618372807452185,-0.13221682687543354,-0.286215439500545,-0.15732831235754632,-0.0,0.0
2020-09-16,1.0,-0.4059056678557273,-0.13261989694807766,-0.2851961950059453,-0.15806579468886245,-0.0,0.0
2020-09-17,1.0,-0.4046288590338049,-0.13395157135497165,-0.28456782784448936,-0.15840367772361588,-0.0,0.0
2020-09-18,1.0,-0.40489545139232974,-0.13386185710038648,-0.2846298681993855,-0.15855713011594488,-0.0,0.0
2020-09-21,1.0,-0.40264320672095744,-0.136024093998296,-0.2872258217915949,-0.1555410251837762,-0.0,0.0
2020-09-22,1.0,-0.406046917102552,-0.13019099698842926,-0.2904580757647805,-0.15460057061340943,-0.0,0.0
2020-09-23,1.0,-0.4079609879871546,-0.12982198786821553,-0.28943821115648416,-0.15507671569599174,-0.0,0.0
2020-09-24,1.0,-0.4081600316894435,-0.12917409387997622,-0.2886710239651416,-0.1545850663497722,-0.0,0.0
2020-09-25,1.0,-0.4076796576251709,-0.12971805591329674,-0.2895127895226962,-0.15444512690455905,-0.0,0.0
2020-09-28,1.0,-0.4082041318053848,-0.129604663150799,-0.29071335104484713,-0.1541099964312621,-0.0,0.0
2020-09-29,1.0,-0.407963847541276,-0.12871385249638276,-0.29112243077715894,-0.15424256238479375,-0.0,0.0
2020-09-30,1.0,-0.4079176909047657,-0.1286971691380541,-0.29075806835302515,-0.15502339227658393,-0.0,0.0
2020-10-01,1.0,-0.407976372177843,-0.12939800590695555,-0.29011476937104796,-0.15471069793256556,-0.0,0.0
2020-10-02,1.0,-0.4087348023562546,-0.1308236974156568,-0.29100140819928993,-0.15281937364882284,-0.0,0.0
2020-10-05,1.0,-0.4082887170335118,-0.13150902240729725,-0.29032322030537383,-0.15282569898869722,-0.0,0.0
2020-10-06,1.0,-0.40829763604632713,-0.131722989052832,-0.2904965889259083,-0.15264556560368078,-0.0,0.0
2020-10-07,1.0,-0.40645685520631014,-0.1350033691386896,-0.2898053826945182,-0.15058068096238456,-0.0,0.0
2020-10-08,1.0,-0.40643576127447095,-0.1347784734881509,-0.2897083300309107,-0.15051121502734405,-0.0,0.0
2020-10-09,1.0,-0.4072635771036833,-0.1342156882169959,-0.2901864437003428,-0.14965029422836876,-0.0,0.0
2020-10-12,1.0,-0.40742648807164933,-0.1341444083379567,-0.29022350796544344,-0.14967900451771418,-0.0,0.0
2020-10-13,1.0,-0.40560507031095266,-0.13549217666864724,-0.2902554961378491,-0.14923747276688454,-0.0,0.0
2020-10-14,1.0,-0.4063979399821729,-0.13514905417450726,-0.2921659898979895,-0.1470733881350896,-0.0,0.0
2020-10-15,1.0,-0.40635461442465776,-0.1351940257116257,-0.2921775647247588,-0.14713864073054295,-0.0,0.0
2020-10-16,1.0,-0.4068189472432989,-0.13437803355983913,-0.2925887037660716,-0.14729480753610555,-0.0,0.0
2020-10-19,1.0,-0.4075086676572561,-0.13452204061416542,-0.2919266963843487,-0.14722139673105497,-0.0,0.0
2020-10-20,1.0,-0.4078196799239423,-0.13452701632070987,-0.29187133576295354,-0.14645064173665032,-0.0,0.0
2020-10-21,1.0,-0.40779699292803234,-0.13551633287771636,-0.2931003743982885,-0.14450981557417644,-0.0,0.0
2020-10-22,1.0,-0.40740667314287976,-0.13707103348466523,-0.2945817886243334,-0.14345472928768263,-0.0,0.0
2020-10-23,1.0,-0.4087748836288006,-0.13562444290383283,-0.2929583044468654,-0.14344854907398236,-0.0,0.0
2020-10-26,1.0,-0.40872717188923663,-0.1355821415838054,-0.29275442696985304,-0.14368339737749078,-0.0,0.0
2020-10-27,1.0,-0.409574889170361,-0.13523195060164664,-0.2930652311589614,-0.14122862571247627,-0.0,0.0
2020-10-28,1.0,-0.40955509816339464,-0.1352121595946802,-0.2931048131728943,-0.14122862571247627,-0.0,0.0
2020-10-29,1.0,-0.408724832214765,-0.13590604026845635,-0.293229372285827,-0.13608369522305566,-0.0,0.0
2020-10-30,1.0,-0.40645912707029636,-0.13506524271078035,-0.29664212251021577,-0.13591408887221904,-0.0,0.0
2020-11-02,1.0,-0.41341268115225693,-0.1352537614424959,-0.297139128887483,-0.13129955119713715,-0.0,0.0
2020-11-03,1.0,-0.4163751704511769,-0.13268512479990516,-0.29538941918143913,-0.13179581431197013,-0.0,0.0
2020-11-04,1.0,-0.4162696451517248,-0.1337550657309479,-0.2956212315903924,-0.13120490263912227,-0.0,0.0
2020-11-05,1.0,-0.4238839683766273,-0.12744456993401893,-0.3021855000099071,-0.12792010937407122,-0.0,0.0
2020-11-06,1.0,-0.4229725715417368,-0.12642835924348944,-0.30268343400336667,-0.12830973363699377,-0.0,0.0
