Date,GPRE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.650371747211896,-1.7796158612143742,-0.0,-1.3252168525402728,-1.4405204460966545,0.0
2018-10-22,1.0,-0.6533904088342949,-1.7849122153979777,-0.0,-1.325144239717104,-1.4404119362243315,0.0
2018-10-23,1.0,-0.6512322628827484,-1.7905775454319146,-0.0,-1.3342046303211352,-1.4475354742345035,0.0
2018-10-24,1.0,-0.6480109568573741,-1.7845358899333874,-0.0,-1.3379816970677956,-1.45495860051049,0.0
2018-10-25,1.0,-0.5633636471005079,-1.6626904452580606,-0.0,-1.3122711704263612,-1.3668950041336956,0.0
2018-10-26,1.0,-0.537917439703154,-1.625289888682746,-0.0,-1.2964401669758814,-1.3380681818181819,0.0
2018-10-29,1.0,-0.5094893029675638,-1.6272716816195074,-0.0,-1.2781803542673107,-1.3361513687600644,0.0
2018-10-30,1.0,-0.5052020463298269,-1.626487325400931,-0.0,-1.2775765936655745,-1.3388515261251939,0.0
2018-10-31,1.0,-0.5087240693378802,-1.5846547314578006,-0.0,-1.2666098323387327,-1.3234441602728049,0.0
2018-11-01,1.0,-0.4804561184546434,-1.605491575424065,-0.0,-1.2640835082543824,-1.32308390537244,0.0
2018-11-02,1.0,-0.4821207691442708,-1.5701113235128754,-0.0,-1.2606544473181154,-1.3095131001911617,0.0
2018-11-05,1.0,-0.47512941706054473,-1.5934053567409407,-0.0,-1.2637294620751747,-1.2945082151699303,0.0
2018-11-06,1.0,-0.48193991223134913,-1.5985709463260942,-0.0,-1.2588612580173286,-1.286879711938787,0.0
2018-11-07,1.0,-0.48107468739438997,-1.6031316886335472,-0.0,-1.2591528669595584,-1.2892305959220458,0.0
2018-11-08,1.0,-0.4189128228262095,-1.6331904815608436,-0.0,-1.2605729107928274,-1.3262659298522612,0.0
2018-11-09,1.0,-0.41790538631097046,-1.6373141920533545,-0.0,-1.2674504041146215,-1.329339286723563,0.0
2018-11-12,1.0,-0.4233090412206787,-1.6142108859029833,-0.0,-1.3116032794352084,-1.3443406968799818,0.0
2018-11-13,1.0,-0.39495324997183734,-1.6031316886335472,-0.0,-1.301734820322181,-1.33271375464684,0.0
2018-11-14,1.0,-0.3955059976347356,-1.602354001238948,-0.0,-1.3015148955341556,-1.332150701131948,0.0
2018-11-15,1.0,-0.3951953984097446,-1.6110641177465743,-0.0,-1.3143292167146,-1.3186150115603679,0.0
2018-11-16,1.0,-0.3874112476050941,-1.5950073255945003,-0.0,-1.317367294038093,-1.3352868252000452,0.0
2018-11-19,1.0,-0.38707314324354786,-1.5951763777752732,-0.0,-1.3174799954919418,-1.3353431759269694,0.0
2018-11-20,1.0,-0.3483164889161874,-1.5805460941426097,-0.0,-1.3114635099670557,-1.343458596236529,0.0
2018-11-21,1.0,-0.36143174250832405,-1.5775249722530522,-0.0,-1.3158157602663707,-1.2946725860155384,0.0
2018-11-23,1.0,-0.3619638701097196,-1.5694890834533968,-0.0,-1.3163581957220436,-1.2935830654992797,0.0
2018-11-26,1.0,-0.37543184006343094,-1.5874157557909043,-0.0,-1.3638783485303279,-1.3367502973325025,0.0
2018-11-27,1.0,-0.35876404494382025,-1.5857865168539327,-0.0,-1.35,-1.323426966292135,0.0
2018-11-28,1.0,-0.3608270592201371,-1.580458478480728,-0.0,-1.3523991459714575,-1.3249803348690865,0.0
2018-11-29,1.0,-0.28905461478075584,-1.57794101155097,-0.0,-1.375686890209712,-1.3645845015139622,0.0
2018-11-30,1.0,-0.28815745205786697,-1.578333520242234,-0.0,-1.3760793989009756,-1.3646405741841428,0.0
2018-12-03,1.0,-0.29610963248202055,-1.592898805141854,-0.0,-1.3933405062574324,-1.3804858712271364,0.0
2018-12-04,1.0,-0.2901768061910411,-1.5920465457832005,-0.0,-1.3892560582952043,-1.377280686889228,0.0
2018-12-06,1.0,-0.26496097137901126,-1.473493061578491,-0.0,-1.3668690372940155,-1.3153187337380745,0.0
2018-12-07,1.0,-0.2627812415288696,-1.474329086473299,-0.0,-1.3677961507183518,-1.3166169693683925,0.0
2018-12-10,1.0,-0.213258487035552,-1.4793370756482225,-0.0,-1.3656241646618552,-1.2879443998930769,0.0
2018-12-11,1.0,-0.22033898305084743,-1.476982302304443,-0.0,-1.3673742180398867,-1.282040314388066,0.0
2018-12-12,1.0,-0.2201486551521309,-1.4771402598791508,-0.0,-1.3671461419175446,-1.2828725736591626,0.0
2018-12-13,1.0,-0.2198259755511664,-1.4702930657129132,-0.0,-1.3693482090428657,-1.278759408530401,0.0
2018-12-14,1.0,-0.21631377619740316,-1.5090242982597921,-0.0,-1.3706158073379668,-1.291686870319487,0.0
2018-12-17,1.0,-0.19581280788177338,-1.504176483186978,-0.0,-1.3525380167059327,-1.3019383165560077,0.0
2018-12-18,1.0,-0.16974816703857187,-1.484964403357773,-0.0,-1.3489002231431304,-1.3093188821591755,0.0
2018-12-19,1.0,-0.14182652893917036,-1.5405804230201674,-0.0,-1.4199049024430233,-1.363119637098978,0.0
2018-12-20,1.0,-0.13739253455218198,-1.5153444335618675,-0.0,-1.4336706932201544,-1.3549352486668844,0.0
2018-12-21,1.0,-0.12647217720151271,-1.5150189086980013,-0.0,-1.4359265262020533,-1.3251215559157212,0.0
2018-12-24,1.0,-0.09535517665294778,-1.480784649099364,-0.0,-1.42380672403656,-1.345074563044524,0.0
2018-12-26,1.0,-0.09123972169512966,-1.4844507695551339,-0.0,-1.3798228969006958,-1.3154121863799284,0.0
2018-12-27,1.0,-0.02557838053450339,-1.4053649780614281,-0.0,-1.2574790586358198,-1.2975668129238136,0.0
2018-12-28,1.0,-0.01997509339975093,-1.4105603985056039,-0.0,-1.2564881693648817,-1.294346201743462,0.0
2018-12-31,1.0,-0.020523038605230387,-1.4103611457036114,-0.0,-1.2562391033623912,-1.2941967621419674,0.0
2019-01-02,1.0,-0.017211361488335075,-1.409093170173606,-0.0,-1.2537432224046163,-1.2942844351589315,0.0
2019-01-03,1.0,-0.022018987027188228,-1.4064814354590187,-0.0,-1.2556290074059346,-1.286346239872757,0.0
2019-01-04,1.0,-0.0,-1.4214275115002228,-0.0,-1.2257011426027602,-1.299253103823515,0.0
2019-01-07,1.0,-0.0,-1.3644120908258206,-0.0,-1.199826447476257,-1.256664899002073,0.0
2019-01-08,1.0,-0.0,-1.3413813005001924,-0.0,-1.2151308195459791,-1.2529819161215852,0.0
2019-01-09,1.0,-0.0,-1.32104225758377,-0.0,-1.2176818422191242,-1.268689005336282,0.0
2019-01-10,1.0,-0.0,-1.317562033245001,-0.0,-1.2303541315345699,-1.2701999518188387,0.0
2019-01-11,1.0,-0.0,-1.3007769145394008,-0.0,-1.2373208512281042,-1.2874583795782464,0.0
2019-01-14,1.0,-0.0,-1.3021718146718146,-0.0,-1.2406370656370658,-1.283445945945946,0.0
2019-01-15,1.0,-0.0,-1.2959203402938901,-0.0,-1.2429427687548336,-1.2948569218870842,0.0
2019-01-16,1.0,-0.0,-1.2926723305657462,-0.0,-1.2319463216837225,-1.302519791465534,0.0
2019-01-17,1.0,-0.0,-1.291604450652666,-0.0,-1.2282163672270123,-1.2969028466836858,0.0
2019-01-18,1.0,-0.0,-1.2846942245106134,-0.0,-1.239520085490844,-1.333219993199592,0.0
2019-01-22,1.0,-0.0,-1.318912672093257,-0.0,-1.3198171038086626,-1.385840619033263,0.0
2019-01-23,1.0,-0.0,-1.2925722353890374,-0.0,-1.3391659522969088,-1.4108718672785034,0.0
2019-01-24,1.0,-0.0,-1.2843473005640615,-0.0,-1.3474516518936344,-1.4045124899274781,0.0
2019-01-25,1.0,-0.0,-1.0993177773383431,-0.0,-1.4005833498121416,-1.4437413486256676,0.0
2019-01-28,1.0,-0.0,-1.0554026152787337,-0.0,-1.434863828532101,-1.4256710254645562,0.0
2019-01-29,1.0,-0.0,-1.048851424627822,-0.0,-1.4418318051858425,-1.4388248052844324,0.0
2019-01-30,1.0,-0.0,-1.0469004290575528,-0.0,-1.441189525077674,-1.4436060561227004,0.0
2019-01-31,1.0,-0.0,-1.0577112954186414,-0.0,-1.4111868088467614,-1.467861374407583,0.0
2019-02-01,1.0,-0.0,-1.0559924815749124,-0.0,-1.421872681406737,-1.4684671316219022,0.0
2019-02-04,1.0,-0.0,-1.0600069372181755,-0.0,-1.41747187949061,-1.4776770229423715,0.0
2019-02-05,1.0,-0.0,-1.0423875861385157,-0.0,-1.404937781964206,-1.5102374696346241,0.0
2019-02-06,1.0,-0.0,-1.0493986681244407,-0.0,-1.3967796441705593,-1.5235066096809462,0.0
2019-02-07,1.0,-0.0,-1.0490532279707767,-0.0,-1.3998807216341136,-1.520997962327916,0.0
2019-02-08,1.0,-0.0,-1.0483501146446017,-0.0,-1.4156614495065298,-1.520586182833217,0.0
2019-02-11,1.0,-0.0,-1.0329158316633267,-0.0,-1.4197895791583166,-1.5573146292585172,0.0
2019-02-12,1.0,-0.0,-1.047008547008547,-0.0,-1.426194067370538,-1.554449472096531,0.0
2019-02-13,1.0,-0.0,-1.061801446416831,-0.0,-1.4339756233247358,-1.5616244373640824,0.0
2019-02-14,1.0,-0.0,-0.9897628218122847,-0.0,-1.47699168862761,-1.6011554834786135,0.0
2019-02-15,1.0,-0.0,-1.002333603896104,-0.0,-1.4732142857142858,-1.5975040584415585,0.0
2019-02-19,1.0,-0.0,-0.9804826117814053,-0.0,-1.492902767920511,-1.596066105647369,0.0
2019-02-20,1.0,-0.0,-1.0137420718816068,-0.0,-1.4518775797845567,-1.5680559750327192,0.0
2019-02-21,1.0,-0.0,-1.036490488380264,-0.0,-1.4394418511268383,-1.5433920594288009,0.0
2019-02-22,1.0,-0.0,-1.0318576955931864,-0.0,-1.457263454097784,-1.5357519722627004,0.0
2019-02-25,1.0,-0.0,-1.032840639661,-0.0,-1.4680926196842052,-1.5437118498713616,0.0
2019-02-26,1.0,-0.0,-1.0279836635909847,-0.0,-1.4707306005142944,-1.5433368628044166,0.0
2019-02-27,1.0,-0.0,-1.0352205066101525,-0.0,-1.4676052073872237,-1.543092138459986,0.0
2019-02-28,1.0,-0.0,-1.0374671783478087,-0.0,-1.4693496263381136,-1.5426681478489195,0.0
2019-03-01,1.0,-0.0,-1.0366930803008125,-0.0,-1.473376066219149,-1.5370716196436682,0.0
2019-03-04,1.0,-0.0,-1.0301700216941627,-0.0,-1.4650623076534988,-1.5498713485696987,0.0
2019-03-05,1.0,-0.0,-1.0154461663121646,-0.0,-1.4970120530740403,-1.5518586042742832,0.0
2019-03-06,1.0,-0.0,-1.00700365408039,-0.0,-1.5184734064149412,-1.5496345919610233,0.0
2019-03-07,1.0,-0.0,-0.9621887021664304,-0.0,-1.5568434905851387,-1.5426705810892891,0.0
2019-03-08,1.0,-0.0,-0.9544545314663795,-0.0,-1.60819613273837,-1.5663435400317998,0.0
2019-03-11,1.0,-0.0,-0.957555266579974,-0.0,-1.6250195058517556,-1.6189336801040313,0.0
2019-03-12,1.0,-0.0,-0.8996523388116308,-0.0,-1.6650863885377158,-1.7028550358196375,0.0
2019-03-13,1.0,-0.0,-0.9259200339378513,-0.0,-1.6770601336302895,-1.6998090995863824,0.0
2019-03-14,1.0,-0.0,-0.9269055443655253,-0.0,-1.674175765928125,-1.6994593448531752,0.0
2019-03-15,1.0,-0.0,-0.9130249640709,-0.0,-1.6872305317506784,-1.7225208921062436,0.0
2019-03-18,1.0,-0.0,-0.9427384100599061,-0.0,-1.7093744940363753,-1.744832424847536,0.0
2019-03-19,1.0,-0.0,-0.9454633987988963,-0.0,-1.7023210517773089,-1.762538548936861,0.0
2019-03-20,1.0,-0.0,-0.9410676388964467,-0.0,-1.7104532839962998,-1.7900636665396963,0.0
2019-03-21,1.0,-0.0,-0.9395984110572999,-0.0,-1.7478369701257006,-1.7541492082494423,0.0
2019-03-22,1.0,-0.0,-0.9348862702110167,-0.0,-1.7984653329679363,-1.7475472732255413,0.0
2019-03-25,1.0,-0.0,-0.7877215737137916,-0.0,-1.8615974924340681,-1.7549178555987894,0.0
2019-03-26,1.0,-0.0,-0.7995640326975476,-0.0,-1.8649591280653952,-1.7850681198910083,0.0
2019-03-27,1.0,-0.0,-0.7872560776190995,-0.0,-1.8799738362585847,-1.7836040553799193,0.0
2019-03-28,1.0,-0.0,-0.7903681181452926,-0.0,-1.8694212183733303,-1.7696818329894668,0.0
2019-03-29,1.0,-0.0,-0.7818485943991799,-0.0,-1.8493498084497924,-1.764582096800302,0.0
2019-04-01,1.0,-0.0,-0.7947223571312936,-0.0,-1.850143003615563,-1.7514974906912741,0.0
2019-04-02,1.0,-0.0,-0.8166317035124524,-0.0,-1.8683771717497715,-1.6939379269539023,0.0
2019-04-03,1.0,-0.0,-0.8106775300171527,-0.0,-1.8712478559176673,-1.6782268439108061,0.0
2019-04-04,1.0,-0.0,-0.8080743007462285,-0.0,-1.8996080957749504,-1.660868631556343,0.0
2019-04-05,1.0,-0.0,-0.8039141686435195,-0.0,-1.9055423765365536,-1.6819603191718784,0.0
2019-04-08,1.0,-0.0,-0.7989660186332058,-0.0,-1.9030103936668643,-1.6833432064193012,0.0
2019-04-09,1.0,-0.0,-0.778293485886988,-0.0,-1.9491068055480598,-1.6695990069620594,0.0
2019-04-10,1.0,-0.0,-0.7775694927963153,-0.0,-1.948636923571314,-1.6296395479620802,0.0
2019-04-11,1.0,-0.0,-0.7643086816720257,-0.0,-1.97427652733119,-1.6204180064308684,0.0
2019-04-12,1.0,-0.0,-0.7646176108044375,-0.0,-1.9749718634439144,-1.6197545420440538,0.0
2019-04-15,1.0,-0.0,-0.7677125234647357,-0.0,-1.9676052561008315,-1.628050415661035,0.0
2019-04-16,1.0,-0.0,-0.7808925406798777,-0.0,-1.9631061704527148,-1.6262821545566835,0.0
2019-04-17,1.0,-0.0,-0.7588362068965517,-0.0,-1.975377155172414,-1.6537176724137932,0.0
2019-04-18,1.0,-0.0,-0.7538759689922481,-0.0,-1.9709840654608095,-1.6584840654608097,0.0
2019-04-22,1.0,-0.0,-0.7733434551567075,-0.0,-1.981563821711311,-1.667443878104327,0.0
2019-04-23,1.0,-0.0,-0.7472741012630897,-0.0,-1.9812695670948934,-1.6692756126524884,0.0
2019-04-24,1.0,-0.0,-0.7128083593665842,-0.0,-1.9868038349671442,-1.6865237530970594,0.0
2019-04-25,1.0,-0.0,-0.7056571212856603,-0.0,-2.000485358356253,-1.6866742166855415,0.0
2019-04-26,1.0,-0.0,-0.6819208431920843,-0.0,-2.00107550010755,-1.694557969455797,0.0
2019-04-29,1.0,-0.0,-0.6851404328446378,-0.0,-1.9979055904623815,-1.6872348423822567,0.0
2019-04-30,1.0,-0.0,-0.6930639875355935,-0.0,-1.995863106430989,-1.6836619566969322,0.0
2019-05-01,1.0,-0.0,-0.6860103070646338,-0.0,-2.0115417650848184,-1.670764440627013,0.0
2019-05-02,1.0,-0.0,-0.6909558508358337,-0.0,-1.9817831118731246,-1.6851693099014147,0.0
2019-05-03,1.0,-0.0,-0.6466348701642819,-0.0,-1.9799682034976152,-1.6728669846316906,0.0
2019-05-06,1.0,-0.0,-0.6110024837499339,-0.0,-1.98536172911272,-1.6882101146752628,0.0
2019-05-07,1.0,-0.0,-0.6064274010254241,-0.0,-1.9892700459855173,-1.6899413288228766,0.0
2019-05-08,1.0,-0.0,-0.6004810960623332,-0.0,-1.9488051038017047,-1.6800188254980912,0.0
2019-05-09,1.0,-0.0,-0.6067037932121466,-0.0,-1.950667227067353,-1.696385415572134,0.0
2019-05-10,1.0,-0.0,-0.6090688856119655,-0.0,-1.9653465346534655,-1.6921213397935537,0.0
2019-05-13,1.0,-0.0,-0.6044066363732431,-0.0,-1.9807143611962377,-1.698615660995456,0.0
2019-05-14,1.0,-0.0,-0.5151326699834163,-0.0,-1.984297263681592,-1.6829912935323383,0.0
2019-05-15,1.0,-0.0,-0.5213848230042561,-0.0,-1.9975604692203883,-1.6714938233156855,0.0
2019-05-16,1.0,-0.0,-0.5273275145469659,-0.0,-1.9936097256857854,-1.6744077306733167,0.0
2019-05-17,1.0,-0.0,-0.5024574473588908,-0.0,-1.9629572145480885,-1.7081587252315176,0.0
2019-05-20,1.0,-0.0,-0.4865605293083842,-0.0,-1.9694510493125195,-1.713015610462111,0.0
2019-05-21,1.0,-0.0,-0.48827963651383727,-0.0,-1.963548120611318,-1.7113279636513838,0.0
2019-05-22,1.0,-0.0,-0.4730927835051546,-0.0,-1.9736082474226804,-1.7079381443298969,0.0
2019-05-23,1.0,-0.0,-0.4716854743133921,-0.0,-1.9731540165919514,-1.7079404338640696,0.0
2019-05-24,1.0,-0.0,-0.4560320888614625,-0.0,-1.9778360588295794,-1.7085775995063253,0.0
2019-05-28,1.0,-0.0,-0.4448548271262953,-0.0,-1.9723504668103007,-1.7125269313634965,0.0
2019-05-29,1.0,-0.0,-0.4506112844646785,-0.0,-1.9697171210803623,-1.69507391682439,0.0
2019-05-30,1.0,-0.0,-0.4445680760671657,-0.0,-1.935160833501922,-1.6779789601456605,0.0
2019-05-31,1.0,-0.0,-0.4574002442996743,-0.0,-1.928542345276873,-1.7036848534201954,0.0
2019-06-03,1.0,-0.0,-0.4728016566493257,-0.0,-1.9341380877822112,-1.643820394969443,0.0
2019-06-04,1.0,-0.0,-0.44984128583665034,-0.0,-1.9562654305436589,-1.6324381518617423,0.0
2019-06-05,1.0,-0.0,-0.43557520365587127,-0.007252135903039936,-1.9705444069143652,-1.553894297635605,0.0
2019-06-06,1.0,-0.0,-0.45073156166019707,-0.0,-1.9403802129989052,-1.5854483925549914,0.0
2019-06-07,1.0,-0.0,-0.47693685624720106,-0.0,-1.9216300940438868,-1.5773498532119221,0.0
2019-06-10,1.0,-0.0,-0.4858457537261178,-0.0,-1.9095228568570572,-1.6060818245473643,0.0
2019-06-11,1.0,-0.0,-0.4933198890849509,-0.009125283589614319,-1.9366775901184774,-1.602419964708848,0.0
2019-06-12,1.0,-0.0,-0.498865755910672,-0.012451479558400967,-1.93239905227605,-1.5973685537127589,0.0
2019-06-13,1.0,-0.0,-0.489550412886125,-0.006830461820776838,-1.9558058925476602,-1.6451728004893464,0.0
2019-06-14,1.0,-0.0,-0.5020025348542458,-0.03432192648922687,-1.922230671736375,-1.6111533586818758,0.0
2019-06-17,1.0,-0.0,-0.5005820132597804,-0.03431347740270257,-1.9122425223948583,-1.6138468545979048,0.0
2019-06-18,1.0,-0.0,-0.5397171917638303,-0.03522699082113619,-1.8299677499379805,-1.5566360704539817,0.0
2019-06-19,1.0,-0.0,-0.5232747959436063,-0.052683650754390306,-1.8233984664852831,-1.547464753895622,0.0
2019-06-20,1.0,-0.0,-0.539141091763264,-0.022723791043251798,-1.9303477506000102,-1.6143083286524027,0.0
2019-06-21,1.0,-0.0,-0.5428031463888038,-0.02681581366840331,-1.9293594851363776,-1.6087955868832364,0.0
2019-06-24,1.0,-0.0,-0.5446635432219533,-0.04499819801266539,-1.9219482057354682,-1.6369252947536426,0.0
2019-06-25,1.0,-0.0,-0.5360559613208516,-0.05107499228474437,-1.9220759181154203,-1.6342968830367246,0.0
2019-06-26,1.0,-0.0,-0.5320472930927193,-0.055019705455299724,-1.952706907280647,-1.6458203692180045,0.0
2019-06-27,1.0,-0.0,-0.5155723687619836,-0.08021972327304763,-1.94569104005804,-1.6406695341244752,0.0
2019-06-28,1.0,-0.0,-0.43919446323567674,-0.09887079148670447,-2.0093667065618983,-1.656293906437009,0.0
2019-07-01,1.0,-0.0,-0.4441719711989982,-0.09501200041740583,-2.010591672753835,-1.667849316497965,0.0
2019-07-02,1.0,-0.0,-0.46029012732206215,-0.08620329785013567,-2.001200166979754,-1.6703715299519932,0.0
2019-07-03,1.0,-0.0,-0.4688543405676127,-0.07898580968280468,-1.9972349749582639,-1.6719010851419032,0.0
2019-07-05,1.0,-0.0,-0.4529178411107631,-0.08012318613633991,-2.0018269130389394,-1.684883599540662,0.0
2019-07-08,1.0,-0.0,-0.4604651162790698,-0.07467990593153907,-2.003240135876666,-1.6876404494382022,0.0
2019-07-09,1.0,-0.0,-0.44559612479816657,-0.07562893900723996,-1.9936975884160635,-1.693681962602219,0.0
2019-07-10,1.0,-0.0,-0.4669548461017656,-0.08306859017759492,-1.9756783500859332,-1.6823602937347013,0.0
2019-07-11,1.0,-0.0,-0.46011151060392896,-0.09639935386379031,-1.9782189568026678,-1.6759939554999739,0.0
2019-07-12,1.0,-0.0,-0.4622273129588171,-0.10022387671161556,-1.9836517936169107,-1.6603842349143543,0.0
2019-07-15,1.0,-0.0,-0.5112240136865571,-0.13738400124423245,-1.9421950334387474,-1.5935507283944215,0.0
2019-07-16,1.0,-0.0,-0.5233989508128603,-0.1411728042383005,-1.9422947073183399,-1.5871292785539917,0.0
2019-07-17,1.0,-0.0,-0.5212948072832909,-0.14172329719354673,-1.9374383980909893,-1.5870726772838097,0.0
2019-07-18,1.0,-0.0,-0.5181151940545005,-0.1309351775392238,-1.9371387283236996,-1.5748864574731627,0.0
2019-07-19,1.0,-0.0,-0.5201032258064516,-0.13027096774193547,-1.9398709677419355,-1.5709935483870967,0.0
2019-07-22,1.0,-0.0,-0.49805729679324456,-0.1111744288452572,-1.9497487437185927,-1.621561415324043,0.0
2019-07-23,1.0,-0.0,-0.5045871559633028,-0.10931425905768932,-1.948064064686674,-1.6212615974705853,0.0
2019-07-24,1.0,-0.0,-0.5051636889393782,-0.11437571000722917,-1.9361768047092844,-1.6079727357224,0.0
2019-07-25,1.0,-0.0,-0.488554341101258,-0.12090121674572077,-1.9497834605073212,-1.596514745308311,0.0
2019-07-26,1.0,-0.0,-0.5018796024512076,-0.11679283176270662,-1.9424275194397238,-1.5884958030794583,0.0
2019-07-29,1.0,-0.0,-0.48060543868650596,-0.11205746536685479,-1.9392508978963574,-1.5989225243714726,0.0
2019-07-30,1.0,-0.0,-0.5038290386008486,-0.1168891648556349,-1.9546207182034565,-1.5990375659733005,0.0
2019-07-31,1.0,-0.0,-0.5741464685952568,-0.11185822256971593,-1.9459994787594477,-1.5803492311701852,0.0
2019-08-01,1.0,-0.0,-0.5881251949672455,-0.10356660081106374,-1.9398980971196838,-1.5675366538421545,0.0
2019-08-02,1.0,-0.0,-0.584041277948611,-0.0859436076510137,-1.9454318027831343,-1.5964455099807162,0.0
2019-08-05,1.0,-0.0,-0.5832335952542019,-0.08783889264713535,-1.9431753135244834,-1.5894780662954675,0.0
2019-08-06,1.0,-0.0,-0.5818338924468842,-0.07227813357731015,-1.8723696248856359,-1.556368811629562,0.0
2019-08-07,1.0,-0.0,-0.5882114439207338,-0.05640869697430439,-1.8648319902691195,-1.558714712888348,0.0
2019-08-08,1.0,-0.0,-0.5848261862471453,-0.04836335955341284,-1.8722659223547322,-1.5693986297893936,0.0
2019-08-09,1.0,-0.0,-0.5592135114696244,-0.036702798084194604,-1.852634232417444,-1.593042601462062,0.0
2019-08-12,1.0,-0.0,-0.5559366488449511,-0.036669020478159994,-1.8589226268536265,-1.5923030364168267,0.0
2019-08-13,1.0,-0.0,-0.5329803328290469,-0.027887039838628343,-1.8740292486132124,-1.6079677256681795,0.0
2019-08-14,1.0,-0.0,-0.5322929775987919,-0.02179713063176441,-1.8734960986659956,-1.6063931537880696,0.0
2019-08-15,1.0,-0.0,-0.5433954799465902,-0.05474506700954453,-1.8093566094654072,-1.537856683645715,0.0
2019-08-16,1.0,-0.0,-0.5552398045667564,-0.049506431349087644,-1.808355768272011,-1.5724399242197626,0.0
2019-08-19,1.0,-0.0,-0.5395390423206835,-0.04669183389628452,-1.8121895489767534,-1.5687959467514405,0.0
2019-08-20,1.0,-0.0,-0.5457920792079207,-0.03688118811881188,-1.8115841584158414,-1.556237623762376,0.0
2019-08-21,1.0,-0.0,-0.5490632260615947,-0.035987938108655894,-1.8102229472539424,-1.548173414405062,0.0
2019-08-22,1.0,-0.0,-0.5479113046921402,-0.038705206889724814,-1.8120174222926153,-1.5508315185111858,0.0
2019-08-23,1.0,-0.0,-0.543958766973932,-0.038259490534245225,-1.813707998810586,-1.5599662999306176,0.0
2019-08-26,1.0,-0.0,-0.5341456224820674,-0.034686056794733224,-1.79925321804068,-1.5449543087353839,0.0
2019-08-27,1.0,-0.0,-0.529316599666634,-0.03265025982939504,-1.7940974605353466,-1.5464261202078635,0.0
2019-08-28,1.0,-0.0,-0.5286664709910968,-0.03140592896976813,-1.7941982193523138,-1.537618628314255,0.0
2019-08-29,1.0,-0.0,-0.5339120200088274,-0.026482271590407534,-1.7966259624344074,-1.547104114560345,0.0
2019-08-30,1.0,-0.0,-0.5273510128192582,-0.025981015754966235,-1.7980232899500928,-1.541491339661415,0.0
2019-09-03,1.0,-0.0,-0.5228803145736053,-0.03307938068321455,-1.7907102482182353,-1.5685917915949867,0.0
2019-09-04,1.0,-0.0,-0.4969298030161615,-0.04804244240310458,-1.7861669204696173,-1.5811760082526896,0.0
2019-09-05,1.0,-0.0,-0.4872398900667452,-0.03371613663133098,-1.7962308598351,-1.590547703180212,0.0
2019-09-06,1.0,-0.0,-0.4862583431488025,-0.032391048292108364,-1.799126423243031,-1.5900078523753436,0.0
2019-09-09,1.0,-0.0,-0.47736099503465906,-0.030922766825623123,-1.8044343935893021,-1.60346099011848,0.0
2019-09-10,1.0,-0.0,-0.5008933889219773,-0.0,-1.7619118522930317,-1.700466547548144,0.0
2019-09-11,1.0,-0.0,-0.5210735586481113,-0.0,-1.7325049701789266,-1.7166003976143143,0.0
