Date,IWF,IWM,MTUM,PINC,SPY,VLUE,VXX
2018-11-14,-0.1188867063954456,-0.8423277957186137,-0.0,1.0,-0.700269667410194,-0.6677431168225855,0.0
2018-11-15,-0.11774687250465797,-0.8424940111791323,-0.0,1.0,-0.7005922278413629,-0.666289592760181,0.0
2018-11-16,-0.11344244878988081,-0.8324092825603401,-0.0,1.0,-0.7003419541183892,-0.673749211513562,0.0
2018-11-19,-0.11746727792173278,-0.8319380772041725,-0.0,1.0,-0.6989568799415321,-0.6736429473124709,0.0
2018-11-20,-0.07215064420218037,-0.8251073670300627,-0.0,1.0,-0.7067723818962669,-0.699603567888999,0.0
2018-11-21,-0.07432874918140145,-0.818860510805501,-0.0,1.0,-0.7029142108709888,-0.6782907662082515,0.0
2018-11-23,-0.07716778171323625,-0.8006034369670733,-0.0,1.0,-0.7171389216843762,-0.6846385937295028,0.0
2018-11-26,-0.07597596611616378,-0.8099615851856715,-0.0,1.0,-0.7152050431756246,-0.6821748694881308,0.0
2018-11-27,-0.06581054145018463,-0.8139071332875861,-0.0,1.0,-0.7106819592850373,-0.6772538640002613,0.0
2018-11-28,-0.06659695444742172,-0.8124959152996536,-0.0,1.0,-0.7111299915038233,-0.6775374158551728,0.0
2018-11-29,-0.036107968320672375,-0.8012283820914821,-0.0,1.0,-0.7102311297882656,-0.6849846452238565,0.0
2018-11-30,-0.03603865671159378,-0.8017065839232037,-0.0,1.0,-0.7114321729855522,-0.6829567859336113,0.0
2018-12-03,-0.03491602067183463,-0.8016472868217055,-0.0,1.0,-0.7109819121447029,-0.6823966408268735,0.0
2018-12-04,-0.02924786600096634,-0.8032211306168465,-0.0,1.0,-0.7080045095828635,-0.6806571106458367,0.0
2018-12-06,-0.019502712193898347,-0.7523594519173487,-0.0,1.0,-0.7065186718088609,-0.6571034396262503,0.0
2018-12-07,-0.016625886191103584,-0.7533722316331012,-0.0,1.0,-0.7075726206160989,-0.6594202898550725,0.0
2018-12-10,-0.0,-0.7558143145474305,-0.0,1.0,-0.7058531283962117,-0.6434094084769446,0.0
2018-12-11,-0.0,-0.7555603876739563,-0.0,1.0,-0.7117606858846919,-0.6390096918489067,0.0
2018-12-12,-0.0008393173552177563,-0.7560384220833722,-0.0,1.0,-0.7137927818707451,-0.6378811899654948,0.0
2018-12-13,-0.0015241531618401815,-0.7570375439360478,-0.0,1.0,-0.7133347849077732,-0.6385890696444679,0.0
2018-12-14,-0.0036064044769159023,-0.7522773200683973,-0.0,1.0,-0.7149385978548112,-0.6381470542515156,0.0
2018-12-17,-0.00558537194208687,-0.7556477783325013,-0.0,1.0,-0.7229780329505742,-0.6361395406889666,0.0
2018-12-18,-0.0,-0.7475189182483563,-0.0,1.0,-0.7185522887979159,-0.6352809825083736,0.0
2018-12-19,-0.0,-0.747843891543091,-0.0,1.0,-0.7190544145932866,-0.6354160203511819,0.0
2018-12-20,-0.0,-0.7364879464147915,-0.0,1.0,-0.7203753433959935,-0.6298422693459271,0.0
2018-12-21,-0.0,-0.7353455952344398,-0.0,1.0,-0.7200233365062794,-0.6152239997543526,0.0
2018-12-24,-0.0,-0.721665852467025,-0.0,1.0,-0.7118954567659991,-0.6196873473375673,0.0
2018-12-26,-0.0,-0.7337674136886736,-0.0,1.0,-0.6884009691096306,-0.6063294972743791,0.0
2018-12-27,-0.0,-0.6985479243515428,-0.0,1.0,-0.6272908249897535,-0.6017331225481586,0.0
2018-12-28,-0.0,-0.7016209257417053,-0.0,1.0,-0.6254315641640822,-0.5988062496342678,0.0
2018-12-31,-0.0,-0.7050538767861326,-0.0,1.0,-0.6249121574139143,-0.5981201686577653,0.0
2019-01-02,-0.0,-0.7043918424671562,-0.0,1.0,-0.6235480001170377,-0.5980045059542968,0.0
2019-01-03,-0.0,-0.7041046195254673,-0.0,1.0,-0.6339486849419268,-0.5875486381322957,0.0
2019-01-04,-0.0,-0.7046003433526349,-0.0,1.0,-0.6180347426310123,-0.5871330054994617,0.0
2019-01-07,-0.0,-0.6815047918752681,-0.0,1.0,-0.6092404520097268,-0.5700758117579745,0.0
2019-01-08,-0.0,-0.6649132336544784,-0.0,1.0,-0.6248320420823923,-0.5690843077274936,0.0
2019-01-09,-0.0,-0.6532826912642431,-0.0,1.0,-0.6252677271039782,-0.5772053573978354,0.0
2019-01-10,-0.0,-0.6647756724068421,-0.0,1.0,-0.6280308702413178,-0.5868801474399585,0.0
2019-01-11,-0.0,-0.6540393832649998,-0.0,1.0,-0.6339146503435931,-0.5993821100652538,0.0
2019-01-14,-0.0,-0.6524910980517037,-0.0,1.0,-0.6335002750195409,-0.6089511623194279,0.0
2019-01-15,-0.0,-0.6486455164421265,-0.0,1.0,-0.6336375488917861,-0.6150079675503404,0.0
2019-01-16,-0.0,-0.6391844738587537,-0.0,1.0,-0.6382328344435793,-0.606309657698186,0.0
2019-01-17,-0.0,-0.6397152081171451,-0.0,1.0,-0.6376974518621008,-0.6050962757984549,0.0
2019-01-18,-0.0,-0.6222100308953887,-0.0,1.0,-0.6331822250454768,-0.6319983830450725,0.0
2019-01-22,-0.0,-0.6328856328856329,-0.0,1.0,-0.659398802255945,-0.6148613291470434,0.0
2019-01-23,-0.0,-0.6278436259309705,-0.0,1.0,-0.665401222940273,-0.6047178833280205,0.0
2019-01-24,-0.0,-0.6341870984470886,-0.0,1.0,-0.6414186522227664,-0.6054913711141203,0.0
2019-01-25,-0.0,-0.5924361118446145,-0.0,1.0,-0.7230290760789836,-0.6185488366634392,0.0
2019-01-28,-0.0,-0.585212406291342,-0.0,1.0,-0.7364986035572542,-0.6181684550933412,0.0
2019-01-29,-0.0,-0.5734960356058596,-0.0,1.0,-0.7428891443393167,-0.6311197571255932,0.0
2019-01-30,-0.0,-0.5708278194383178,-0.0,1.0,-0.7362152624614028,-0.6337009263343625,0.0
2019-01-31,-0.0,-0.583667098598186,-0.0,1.0,-0.6963717752385441,-0.6649487572152197,0.0
2019-02-01,-0.0,-0.5827732578705341,-0.0,1.0,-0.701243957080533,-0.6637483787289236,0.0
2019-02-04,-0.0,-0.5828664110881745,-0.0,1.0,-0.6993512238277794,-0.6667354762606901,0.0
2019-02-05,-0.0,-0.5854068892234128,-0.0,1.0,-0.6991056406623573,-0.6671684524336611,0.0
2019-02-06,-0.0,-0.5881179273377011,-0.0,1.0,-0.6921083978558666,-0.6977367480643241,0.0
2019-02-07,-0.0,-0.6203346203346203,-0.0,1.0,-0.7677269105840534,-0.6761966047680333,0.0
2019-02-08,-0.0,-0.6270759010948456,-0.0,1.0,-0.7891807110345676,-0.6591524172714971,0.0
2019-02-11,-0.0,-0.6131959017405259,-0.0,1.0,-0.7882977410196272,-0.6845451178866806,0.0
2019-02-12,-0.0,-0.6129783387971445,-0.0,1.0,-0.7924568767425472,-0.658384141671007,0.0
2019-02-13,-0.0,-0.6202314616373767,-0.0,1.0,-0.7887147143469475,-0.6526850774600453,0.0
2019-02-14,-0.0,-0.6230331231249617,-0.0,1.0,-0.7911590032449641,-0.6470948386701769,0.0
2019-02-15,-0.0,-0.6171318516706917,-0.0,1.0,-0.792027146831341,-0.6479166029775916,0.0
2019-02-19,-0.0,-0.6080771696327727,-0.0,1.0,-0.7988033822766264,-0.6457156811868494,0.0
2019-02-20,-0.0,-0.6011227385056594,-0.0,1.0,-0.8008969704365867,-0.6488696341947097,0.0
2019-02-21,-0.0,-0.6126958005729263,-0.0,1.0,-0.7975559212531237,-0.6372280124337174,0.0
2019-02-22,-0.0,-0.608385833995963,-0.0,1.0,-0.8029237262217873,-0.6469814667563765,0.0
2019-02-25,-0.0,-0.6004797195485716,-0.0,1.0,-0.8146006949783204,-0.6600141455764322,0.0
2019-02-26,-0.0,-0.5988813423891329,-0.0,1.0,-0.8177878853068625,-0.6565659669934539,0.0
2019-02-27,-0.0,-0.6092389129966455,-0.0,1.0,-0.8096205336534024,-0.6587264949373711,0.0
2019-02-28,-0.0,-0.6141792882649919,-0.0,1.0,-0.8137236793498337,-0.6505356483191725,0.0
2019-03-01,-0.0,-0.6109880644764366,-0.0,1.0,-0.8259505352528609,-0.6392272671342439,0.0
2019-03-04,-0.0,-0.6083320522674867,-0.0,1.0,-0.8173405073020754,-0.6488854727132974,0.0
2019-03-05,-0.0,-0.6149553571428571,-0.0,1.0,-0.8204365079365079,-0.6647755456349206,0.0
2019-03-06,-0.0,-0.6163940543566143,-0.0,1.0,-0.8145718017289634,-0.6786802661857081,0.0
2019-03-07,-0.0,-0.6052615231705801,-0.0,1.0,-0.8239532861224996,-0.6767610883339544,0.0
2019-03-08,-0.0,-0.5981085989854074,-0.0,1.0,-0.8523204108473726,-0.6810296235986723,0.0
2019-03-11,-0.0,-0.5958557418538437,-0.0,1.0,-0.8586839607719077,-0.7090161341347675,0.0
2019-03-12,-0.0,-0.5563265436638634,-0.0,1.0,-0.8789371022927126,-0.7623828861957599,0.0
2019-03-13,-0.0,-0.5685297144327245,-0.0,1.0,-0.8865448932338563,-0.7607730897864677,0.0
2019-03-14,-0.0,-0.5685726223764985,-0.0,1.0,-0.8867997300163918,-0.7587182206794587,0.0
2019-03-15,-0.0,-0.5577183370931356,-0.0,1.0,-0.8899129874315178,-0.7750563970351272,0.0
2019-03-18,-0.0,-0.5708660136036711,-0.0,1.0,-0.8972239398574544,-0.786376802160966,0.0
2019-03-19,-0.0,-0.5714239070101544,-0.0,1.0,-0.8953864237437554,-0.7982825611388645,0.0
2019-03-20,-0.0,-0.5705350710590085,-0.0,1.0,-0.895703713406248,-0.8084026458838169,0.0
2019-03-21,-0.0,-0.5709039640643956,-0.0,1.0,-0.8864880815764452,-0.8213711924981147,0.0
2019-03-22,-0.0,-0.5682915536741848,-0.0,1.0,-0.9127587803426154,-0.8260466962100669,0.0
2019-03-25,-0.0,-0.47855833442451223,-0.0,1.0,-0.9620924446772293,-0.8328859499803588,0.0
2019-03-26,-0.0,-0.4925589358619782,-0.0,1.0,-0.9590741472408798,-0.8408731726590281,0.0
2019-03-27,-0.0,-0.48667500164506156,-0.0,1.0,-0.9664407448838587,-0.8370402053036785,0.0
2019-03-28,-0.0,-0.48279042192286153,-0.0,1.0,-0.9624518296498799,-0.8484569019465762,0.0
2019-03-29,-0.0,-0.46907964135021096,-0.0,1.0,-0.9676951476793247,-0.8596387130801688,0.0
2019-04-01,-0.0,-0.4701782074044847,-0.0,1.0,-0.9655421845202866,-0.8522391004142827,0.0
2019-04-02,-0.0,-0.47667197711090153,-0.0,1.0,-0.9592287934453946,-0.8154241310921092,0.0
2019-04-03,-0.0,-0.4762647938613604,-0.0,1.0,-0.9578618806086616,-0.8172389127324751,0.0
2019-04-04,-0.0,-0.47486088060138626,-0.0,1.0,-0.9588662175794852,-0.8204952976016141,0.0
2019-04-05,-0.0,-0.47001694694303214,-0.0,1.0,-0.9633033502802764,-0.8257072089688436,0.0
2019-04-08,-0.0,-0.4697428878678268,-0.0,1.0,-0.9635676345032099,-0.8254309642519635,0.0
2019-04-09,-0.0,-0.45782148457919497,-0.0,1.0,-0.9966348667015158,-0.8126633559853632,0.0
2019-04-10,-0.0,-0.45099830353647397,-0.0,1.0,-1.0157249119143938,-0.7957066423071903,0.0
2019-04-11,-0.0,-0.400885277309814,-0.0,1.0,-1.1043834439929971,-0.7980048227793743,0.0
2019-04-12,-0.0,-0.4035064592670709,-0.0,1.0,-1.0961639862905352,-0.7958739783812286,0.0
2019-04-15,-0.0,-0.4055337532566039,-0.0,1.0,-1.0907891699370116,-0.8015038089898757,0.0
2019-04-16,-0.0,-0.4108172205935636,-0.0,1.0,-1.0887051615665864,-0.7943937547350044,0.0
2019-04-17,-0.0,-0.4004494233501867,-0.0,1.0,-1.1243514754965136,-0.7797495125739401,0.0
2019-04-18,-0.0,-0.4325867076142471,-0.0,1.0,-1.144540508061555,-0.7609907534132256,0.0
2019-04-22,-0.0,-0.42957227138643067,-0.0,1.0,-1.1522861356932155,-0.7702131938857604,0.0
2019-04-23,-0.0,-0.4519599027541879,-0.0,1.0,-1.1470343357644788,-0.7313417923868518,0.0
2019-04-24,-0.0,-0.4621104464787336,-0.0,1.0,-1.1197990680458705,-0.7228923626028618,0.0
2019-04-25,-0.0,-0.47893165228931656,-0.0,1.0,-1.1298606502986066,-0.7090577305905773,0.0
2019-04-26,-0.0,-0.48238760511156725,-0.0,1.0,-1.1238826723167583,-0.7043302655101635,0.0
2019-04-29,-0.0,-0.4871480622722756,-0.0,1.0,-1.1259357403113615,-0.6993044054322624,0.0
2019-04-30,-0.0,-0.48454735168438834,-0.0,1.0,-1.1290205041571433,-0.6988969492199146,0.0
2019-05-01,-0.0,-0.4891232258920281,-0.0,1.0,-1.1334394482026795,-0.6935269929698898,0.0
2019-05-02,-0.0,-0.4917163684559311,-0.0,1.0,-1.113717693836978,-0.7080185553346587,0.0
2019-05-03,-0.0,-0.4969508153254673,-0.0,1.0,-1.1115935304255602,-0.7057868222192761,0.0
2019-05-06,-0.0,-0.48622425326180535,-0.0,1.0,-1.1134181071594142,-0.7118021060997417,0.0
2019-05-07,-0.0,-0.4956541932059448,-0.0,1.0,-1.1105692675159236,-0.7111863057324841,0.0
2019-05-08,-0.0,-0.4844939965694683,-0.0,1.0,-1.152590051457976,-0.7934476843910806,0.0
2019-05-09,-0.0,-0.48049352081610147,-0.0,1.0,-1.1769368624207335,-0.7889440308795148,0.0
2019-05-10,-0.0,-0.48151724137931035,-0.0,1.0,-1.1824827586206899,-0.7842758620689656,0.0
2019-05-13,-0.0,-0.48139206015245056,-0.0,1.0,-1.1799744765977995,-0.7877418687269341,0.0
2019-05-14,-0.0,-0.43826845134702497,-0.0,1.0,-1.186880555839379,-0.7807635979700964,0.0
2019-05-15,-0.0,-0.4406820119352089,-0.0,1.0,-1.2024893435635122,-0.7668883205456095,0.0
2019-05-16,-0.0,-0.44218360588576694,-0.0,1.0,-1.205080058721109,-0.7667884333071592,0.0
2019-05-17,-0.0,-0.43946847031495523,-0.0,1.0,-1.1986745917879347,-0.7778574844571975,0.0
2019-05-20,-0.0,-0.43258829551271116,-0.0,1.0,-1.2004777341750557,-0.7792868111243816,0.0
2019-05-21,-0.0,-0.42820643842616257,-0.0,1.0,-1.2005791176971556,-0.7777891330267417,0.0
2019-05-22,-0.0,-0.4174582099206755,-0.005991897320668641,1.0,-1.207537534470432,-0.7735335171756375,0.0
2019-05-23,-0.0,-0.4188559970091425,-0.019848417904360535,1.0,-1.2020188288073956,-0.7579784522312477,0.0
2019-05-24,-0.0,-0.41353204780010866,-0.01758555133079848,1.0,-1.2062737642585553,-0.7575027159152634,0.0
2019-05-28,-0.0,-0.4172347136026045,-0.019364465696747716,1.0,-1.2026994946925764,-0.7520263166819275,0.0
2019-05-29,-0.0,-0.426251142016039,-0.02118228267857747,1.0,-1.2055967245288126,-0.7307210773863905,0.0
2019-05-30,-0.0,-0.4242219443787382,-0.015645591862940556,1.0,-1.2051498665224885,-0.7341601054303383,0.0
2019-05-31,-0.0,-0.42789094963008006,-0.01678997331171244,1.0,-1.2039458126414648,-0.7296712948886862,0.0
2019-06-03,-0.0,-0.43066281646632204,-0.037270834732388694,1.0,-1.1976361560674234,-0.692163051507622,0.0
2019-06-04,-0.0,-0.4263182674199623,-0.027912294861447404,1.0,-1.1938054882970137,-0.7148910411622276,0.0
2019-06-05,-0.0,-0.4043229287345669,-0.05789282049584588,1.0,-1.1823507993777103,-0.6654860812286916,0.0
2019-06-06,-0.0,-0.42242662872646664,-0.04145849187704728,1.0,-1.1647420838434306,-0.6801111736095027,0.0
2019-06-07,-0.0,-0.4405825885468388,-0.04164184045018206,1.0,-1.1509433962264153,-0.6769943727242635,0.0
2019-06-10,-0.0,-0.4414068956398136,-0.035238504512247526,1.0,-1.149019867111831,-0.6800105781627054,0.0
2019-06-11,-0.0,-0.44159798762122265,-0.06891073379009036,1.0,-1.1272300003309832,-0.672127891967034,0.0
2019-06-12,-0.0,-0.4472516556291391,-0.07370860927152317,1.0,-1.1240397350993376,-0.6662582781456954,0.0
2019-06-13,-0.0,-0.47468500942491487,-0.09636562055623532,1.0,-1.0955388736400014,-0.6404312311915077,0.0
2019-06-14,-0.0,-0.46506860638122005,-0.11006777979831377,1.0,-1.1031244833856835,-0.6280707554967763,0.0
2019-06-17,-0.0,-0.469581623196081,-0.11002250761286905,1.0,-1.0988349000397193,-0.6315040381305441,0.0
2019-06-18,-0.0,-0.47166876282518033,-0.10938637717614351,1.0,-1.0986628715165154,-0.6300059575031441,0.0
2019-06-19,-0.0,-0.4553984405973305,-0.13155808114179993,1.0,-1.0983546980309238,-0.6185079952425003,0.0
2019-06-20,-0.0,-0.4647435897435897,-0.14336271367521367,1.0,-1.1040665064102564,-0.6265024038461539,0.0
2019-06-21,-0.0,-0.472149869765578,-0.1412876511053229,1.0,-1.0934682428371068,-0.6324717825419088,0.0
2019-06-24,-0.0,-0.44411221232991765,-0.13868637661683184,1.0,-1.1074416260708884,-0.6694103813203427,0.0
2019-06-25,-0.0,-0.40896405635318245,-0.14606099324165292,1.0,-1.1281059816415049,-0.6792306916378064,0.0
2019-06-26,-0.0,-0.4083047311393768,-0.1386365165892725,1.0,-1.1144087758260985,-0.7036139713305067,0.0
2019-06-27,-0.0,-0.41425434892754603,-0.1543995946630637,1.0,-1.1277149130214492,-0.6814051680459382,0.0
2019-06-28,-0.0,-0.41223691311386934,-0.15764975715056662,1.0,-1.1240893146249324,-0.6789665407447383,0.0
2019-07-01,-0.0,-0.4022655249140314,-0.16330658755309824,1.0,-1.1377520059335176,-0.6679927179556335,0.0
2019-07-02,-0.0,-0.40562478949141123,-0.16173795890872347,1.0,-1.135567531155271,-0.6652408218255305,0.0
2019-07-03,-0.0,-0.41680717609765966,-0.15242463074121532,1.0,-1.1308086598772509,-0.672185877116072,0.0
2019-07-05,-0.0,-0.40704923004346805,-0.1556761128146376,1.0,-1.1306398894766991,-0.6762475991508576,0.0
2019-07-08,-0.0,-0.40711036225779274,-0.15545071609098565,1.0,-1.130682392586352,-0.6765627632687448,0.0
2019-07-09,-0.0,-0.40193305044790195,-0.1557553714555129,1.0,-1.1314406950899172,-0.6785545901528929,0.0
2019-07-10,-0.0,-0.3853096689455427,-0.15144983666183948,1.0,-1.1483514633078502,-0.6826861549860236,0.0
2019-07-11,-0.0,-0.38318449873631005,-0.1550463352990733,1.0,-1.150429654591407,-0.6812131423757372,0.0
2019-07-12,-0.0,-0.3850741239892183,-0.15542452830188677,1.0,-1.150842318059299,-0.6779312668463612,0.0
2019-07-15,-0.0,-0.39688807884433647,-0.17169569326312947,1.0,-1.1567773727555015,-0.649790738490617,0.0
2019-07-16,-0.0,-0.3935146090187469,-0.18621854416483702,1.0,-1.1547711535213647,-0.6433372741091032,0.0
2019-07-17,-0.0,-0.3993242101706369,-0.18313904375739146,1.0,-1.1538435546545025,-0.6426423382328096,0.0
2019-07-18,-0.0,-0.40014835294514306,-0.18844195691021273,1.0,-1.14717286489767,-0.6358946694089483,0.0
2019-07-19,-0.0,-0.4001550596642621,-0.1877570282478258,1.0,-1.1476437672756692,-0.6352727027573654,0.0
2019-07-22,-0.0,-0.3993322541481182,-0.1876770538243626,1.0,-1.1505126129772023,-0.6349318764332929,0.0
2019-07-23,-0.0,-0.4029281786593799,-0.18631717437506323,1.0,-1.1493101238066321,-0.6349559761157777,0.0
2019-07-24,-0.0,-0.4034100481854635,-0.19365164942548102,1.0,-1.1449944401388281,-0.6275566937358897,0.0
2019-07-25,-0.0,-0.3863529253349492,-0.20268632599474853,1.0,-1.1589577863057967,-0.6183262640543998,0.0
2019-07-26,-0.0,-0.3664387022875047,-0.20678502846747296,1.0,-1.1715460027625242,-0.6241956675538187,0.0
2019-07-29,-0.0,-0.35244547814069505,-0.20790777631712004,1.0,-1.1709643711868405,-0.6394647251154482,0.0
2019-07-30,-0.0,-0.35377771786749346,-0.21153198085866418,1.0,-1.1629035519309834,-0.6417065444496866,0.0
2019-07-31,-0.0,-0.3753849243539965,-0.2097670370866247,1.0,-1.1342549203373944,-0.627761413843888,0.0
2019-08-01,-0.0,-0.38351530578069526,-0.22452943934623887,1.0,-1.1173889744792014,-0.623752428159957,0.0
2019-08-02,-0.0,-0.3705539553888405,-0.24412217831067048,1.0,-1.1183937303235314,-0.6161162837430505,0.0
2019-08-05,-0.0,-0.36403317328677437,-0.23409327468690194,1.0,-1.141657992814693,-0.6178692542725716,0.0
2019-08-06,-0.0,-0.363837370470596,-0.2331529271995248,1.0,-1.0861329285195698,-0.6169559765032011,0.0
2019-08-07,-0.0,-0.2570601624188608,-0.21294292859752156,1.0,-0.8813611712142073,-0.45865063084834345,0.0
2019-08-08,-0.0,-0.27075369032006025,-0.23085079666266706,1.0,-0.8577726930267601,-0.43106286798560145,0.0
2019-08-09,-0.0,-0.2606010247888104,-0.22196371693671238,1.0,-0.8418224622628445,-0.4452845866223515,0.0
2019-08-12,-0.0,-0.25768954663427024,-0.22093986415594455,1.0,-0.8457672980286045,-0.43666132862112766,0.0
2019-08-13,-0.0,-0.250165471594043,-0.21872586872586874,1.0,-0.8508549365692224,-0.4381136238279096,0.0
2019-08-14,-0.0,-0.26035486706218414,-0.2181938035596572,1.0,-0.8380301032740056,-0.4300977807075368,0.0
2019-08-15,-0.0,-0.27403572493426936,-0.2306670642127233,1.0,-0.8129184398124306,-0.39292006613720765,0.0
2019-08-16,-0.0,-0.2756481456397475,-0.23113808143472486,1.0,-0.8107441822664101,-0.3915151843523962,0.0
2019-08-19,-0.0,-0.26099041964647146,-0.23535285386587504,1.0,-0.8172716232627176,-0.38507623802455815,0.0
2019-08-20,-0.0,-0.2650385050352739,-0.2448435564650762,1.0,-0.8100867036458614,-0.3726910442134741,0.0
2019-08-21,-0.0,-0.2609223628464258,-0.2563078500688129,1.0,-0.8070000269854548,-0.374315244083439,0.0
2019-08-22,-0.0,-0.26220005392289025,-0.25465084928552173,1.0,-0.8073335130763009,-0.3719600970612025,0.0
2019-08-23,-0.0,-0.26047565118912797,-0.25543331715472145,1.0,-0.806719516798792,-0.37377986302108607,0.0
2019-08-26,-0.0,-0.2539983445918885,-0.25901796918804904,1.0,-0.7979868101353698,-0.3589832590179692,0.0
2019-08-27,-0.0,-0.24917910248538405,-0.2551589738113671,1.0,-0.796764462478977,-0.3684828746095732,0.0
2019-08-28,-0.0,-0.2867020113686051,-0.2192555749890686,1.0,-0.8185122431132488,-0.4083679492785308,0.0
2019-08-29,-0.0,-0.28703146374829,-0.21759233926128593,1.0,-0.8190424076607388,-0.4122845417236662,0.0
2019-08-30,-0.0,-0.28115111838516094,-0.222885979268958,1.0,-0.8194489907255865,-0.4042825968357884,0.0
2019-09-03,-0.0,-0.28410796648563086,-0.22944242788133512,1.0,-0.8110586501460113,-0.40457411096858714,0.0
2019-09-04,-0.0,-0.26431477486825217,-0.24028615897113834,1.0,-0.8094639980340224,-0.41645960188952297,0.0
2019-09-05,-0.0,-0.27793688459755067,-0.2337779232468701,1.0,-0.8223004118593678,-0.3935302621171208,0.0
2019-09-06,-0.0,-0.27376643170127646,-0.24118879786626027,1.0,-0.8307160547587296,-0.37593555235010756,0.0
2019-09-09,-0.0,-0.2847246746896308,-0.24142240091277065,1.0,-0.8251066257368721,-0.36529841623427783,0.0
2019-09-10,-0.0,-0.27231208372978116,-0.27505776811200217,1.0,-0.838711431289928,-0.3324181052059263,0.0
