Date,IWF,IWM,MTUM,SPY,SRNE,VLUE,VXX
2018-12-19,-1.0688922610015175,-3.018816388467375,-0.0,-2.7251390996459284,1.0,-2.3035912999494186,0.0
2018-12-20,-1.0602141846837745,-2.9823196605374824,-0.0,-2.760759749444332,1.0,-2.2997575267730856,0.0
2018-12-21,-1.0419881751678526,-2.974045495540635,-0.0,-2.7528810502054313,1.0,-2.252129471890971,0.0
2018-12-24,-0.9714027694160144,-2.921633554083885,-0.0,-2.7780453542042944,1.0,-2.3630343166767007,0.0
2018-12-26,-0.9642149088025377,-2.9375495638382234,-0.0,-2.7012291831879462,1.0,-2.3097739888977,0.0
2018-12-27,-0.7850051999621821,-2.826699442185875,-0.0,-2.5147017112602814,1.0,-2.3279757965396617,0.0
2018-12-28,-0.7806628269285242,-2.8291001793976016,-0.0,-2.5102445472571047,1.0,-2.321971485223303,0.0
2018-12-31,-0.7646610814927647,-2.876713632901752,-0.0,-2.5362718964204114,1.0,-2.342631378522468,0.0
2019-01-02,-0.7549738219895288,-2.8784388386482624,-0.0,-2.534221799143265,1.0,-2.3515468824369345,0.0
2019-01-03,-0.7281702290808012,-2.908271829770919,-0.0,-2.5445221892073224,1.0,-2.4040065177801204,0.0
2019-01-04,-0.6481710213776722,-2.9258907363420428,-0.0,-2.512209026128266,1.0,-2.414916864608076,0.0
2019-01-07,-0.5783648032741141,-2.8447586271044556,-0.0,-2.511580318109943,1.0,-2.366849595386476,0.0
2019-01-08,-0.5776541492814093,-2.8210477515067223,-0.0,-2.516458043579045,1.0,-2.356977283263792,0.0
2019-01-09,-0.563739640562436,-2.791135115001397,-0.0,-2.5450228140422757,1.0,-2.4118633019834252,0.0
2019-01-10,-0.5698292751189478,-2.7839350685698294,-0.0,-2.5621793077712476,1.0,-2.413191529060547,0.0
2019-01-11,-0.5724854841730661,-2.7549166510582506,-0.0,-2.583910844727477,1.0,-2.4537366548042705,0.0
2019-01-14,-0.5838788105479709,-2.74845707873574,-0.0,-2.582008602954928,1.0,-2.4365999625958485,0.0
2019-01-15,-0.5816766691672919,-2.7511252813203297,-0.0,-2.586834208552138,1.0,-2.457708177044261,0.0
2019-01-16,-0.5429966203529853,-2.763800225309801,-0.0,-2.5740705970709725,1.0,-2.507040931280511,0.0
2019-01-17,-0.542827657378741,-2.7596397410638898,-0.0,-2.574162679425837,1.0,-2.5052068674359695,0.0
2019-01-18,-0.510139534883721,-2.687813953488372,-0.0,-2.544,1.0,-2.5602790697674416,0.0
2019-01-22,-0.0,-2.9330701078582435,-0.0,-2.973613251155624,1.0,-2.7235169491525424,0.0
2019-01-23,-0.0,-2.797550707998469,-0.0,-2.970531955606582,1.0,-2.7994642173746653,0.0
2019-01-24,-0.0,-2.780909612077202,-0.0,-2.9848079495509268,1.0,-2.7889356009936934,0.0
2019-01-25,-0.0,-2.66777149541821,-0.0,-3.1747904074868396,1.0,-2.905829596412556,0.0
2019-01-28,-0.0,-2.62290611608882,-0.0,-3.2199065056486176,1.0,-2.89608492403584,0.0
2019-01-29,-0.0,-2.611645718774548,-0.0,-3.274155538098979,1.0,-2.933523173605656,0.0
2019-01-30,-0.0,-2.6143418467583497,-0.0,-3.276424361493124,1.0,-2.9324165029469547,0.0
2019-01-31,-0.0,-2.605906512810483,-0.0,-3.225112458439272,1.0,-2.947975748093096,0.0
2019-02-01,-0.0,-2.613064833005894,-0.0,-3.2280943025540276,1.0,-2.982023575638507,0.0
2019-02-04,-0.0,-2.6199725328624677,-0.0,-3.2195409064155385,1.0,-2.970178536393957,0.0
2019-02-05,-0.0,-2.5964121164591702,-0.0,-3.2017449269679443,1.0,-3.0048034506420938,0.0
2019-02-06,-0.0,-2.5659620277940887,-0.0,-3.19915834801331,1.0,-3.021530632217655,0.0
2019-02-07,-0.0,-2.543173576399098,-0.0,-3.191120258747427,1.0,-3.066745074977948,0.0
2019-02-08,-0.0,-2.580339518357679,-0.0,-3.2426964074220295,1.0,-3.0466837741808135,0.0
2019-02-11,-0.0,-2.5340696183808302,-0.0,-3.254609999013904,1.0,-3.072280840153831,0.0
2019-02-12,-0.0,-2.5449866376323866,-0.0,-3.2770464218548945,1.0,-3.076017024646145,0.0
2019-02-13,-0.0,-2.5307857610015883,-0.0,-3.0065402223675606,1.0,-2.8058488274315616,0.0
2019-02-14,-0.0,-2.56149445834823,-0.0,-2.7810153736145873,1.0,-2.5956381837683233,0.0
2019-02-15,-0.0,-2.63317611462134,-0.0,-2.723235739076266,1.0,-2.5427605232713355,0.0
2019-02-19,-0.0,-2.5756265442993294,-0.0,-2.733056830215319,1.0,-2.5159724673490995,0.0
2019-02-20,-0.0,-2.5596119929453263,-0.0,-2.7497354497354496,1.0,-2.5090828924162256,0.0
2019-02-21,-0.0,-2.5849621412220465,-0.0,-2.73851030110935,1.0,-2.4808945236837467,0.0
2019-02-22,-0.0,-2.5963415706622106,-0.0,-2.717966757541113,1.0,-2.4799929645589653,0.0
2019-02-25,-0.0,-2.591089896579157,-0.0,-2.7421550428710333,1.0,-2.506054980995315,0.0
2019-02-26,-0.0,-2.583599008147361,-0.0,-2.752922422954304,1.0,-2.5193057031526744,0.0
2019-02-27,-0.0,-2.5947932347471885,-0.0,-2.738599132205791,1.0,-2.5216505800053133,0.0
2019-02-28,-0.0,-2.5875686205064636,-0.0,-2.732867009031344,1.0,-2.533823268992385,0.0
2019-03-01,-0.0,-2.5904382470119525,-0.0,-2.739884904825144,1.0,-2.5232403718459495,0.0
2019-03-04,-0.0,-2.579743476337904,-0.0,-2.7366651923927465,1.0,-2.529323308270677,0.0
2019-03-05,-0.0,-2.5522136456392515,-0.0,-2.7822730902315675,1.0,-2.5378404755567385,0.0
2019-03-06,-0.0,-2.5485008818342147,-0.0,-2.7596119929453264,1.0,-2.5102292768959438,0.0
2019-03-07,-0.0,-2.4798873338614555,-0.0,-2.82202270926855,1.0,-2.5001320306311063,0.0
2019-03-08,-0.0,-2.4757532536994113,-0.0,-2.9054198609377786,1.0,-2.53316099126404,0.0
2019-03-11,-0.0,-2.5030875408645117,-0.0,-2.946785325099891,1.0,-2.6311296767163097,0.0
2019-03-12,-0.0,-2.393319262182252,-0.0,-3.014682940258787,1.0,-2.7687436909241074,0.0
2019-03-13,-0.0,-2.4172675344133343,-0.0,-3.111527296563349,1.0,-2.8353778443674504,0.0
2019-03-14,-0.0,-2.290491118077325,-0.0,-2.81879136189481,1.0,-2.5985719261581335,0.0
2019-03-15,-0.0,-2.2898839424909063,-0.0,-2.801662913563139,1.0,-2.5695478953750217,0.0
2019-03-18,-0.0,-2.3507442966616754,-0.0,-2.8516691623359463,1.0,-2.6058310578701662,0.0
2019-03-19,-0.0,-2.441753806640983,-0.0,-2.964135021097046,1.0,-2.7667400476976702,0.0
2019-03-20,-0.5489875898105814,-2.568582625734814,-0.47572392771608973,-3.111582843457435,1.0,-3.181362943609841,0.0
2019-03-21,-0.526814911706998,-2.583387835186396,-0.47318508829300193,-3.1252452583387837,1.0,-3.1918465227817747,0.0
2019-03-22,-1.364168326693227,-2.6799053784860556,-1.2375498007968126,-2.9976344621513946,1.0,-3.1710657370517925,0.0
2019-03-25,-1.408374256913931,-2.5723701214784183,-1.4512794003618505,-3.1779529594210385,1.0,-3.3132592401137244,0.0
2019-03-26,-1.4179908076165464,-2.603939592908733,-1.4920551543007223,-3.224950755088641,1.0,-3.392908732764281,0.0
2019-03-27,-1.4432132963988917,-2.5953040495976785,-1.5065294815987338,-3.2433715868618913,1.0,-3.4025854108956604,0.0
2019-03-28,-1.441484426772697,-2.5997349237905896,-1.5282968853545393,-3.2579191517561297,1.0,-3.4262425447316103,0.0
2019-03-29,-1.4393859184753837,-2.589332980412917,-1.5259396506087877,-3.2548967707781893,1.0,-3.42496029645315,0.0
2019-04-01,-1.4492006870128156,-2.594133967499009,-1.540758356453957,-3.234773417888757,1.0,-3.392918483287092,0.0
2019-04-02,-1.480021525628952,-2.641598277949684,-1.6524956276066192,-3.2954392573658016,1.0,-3.3838288712498326,0.0
2019-04-03,-1.472470843504204,-2.6680227827502034,-1.6636832112828859,-3.3270951993490643,1.0,-3.4300244100895037,0.0
2019-04-04,-1.4786808334483235,-2.726369532220229,-1.6499241065268384,-3.4067890161446113,1.0,-3.53704981371602,0.0
2019-04-05,-1.5017262809004281,-2.7072227592873914,-1.6528103853058969,-3.4100262394696865,1.0,-3.5384615384615383,0.0
2019-04-08,-1.5001378929950357,-2.6945670159955872,-1.6514065085493657,-3.4077495863210148,1.0,-3.53557639271925,0.0
2019-04-09,-1.5383658233098298,-2.6662519010092627,-1.6788331259505045,-3.423337480989907,1.0,-3.518733582192728,0.0
2019-04-10,-1.5362218849178968,-2.6453704981371597,-1.6875948668414515,-3.422519663308955,1.0,-3.506968400717538,0.0
2019-04-11,-1.556000552409888,-2.621323021682088,-1.7080513741195966,-3.4312940201629605,1.0,-3.493716337522441,0.0
2019-04-12,-1.5571981210279082,-2.6231003039513676,-1.7104172423321358,-3.43161094224924,1.0,-3.493506493506493,0.0
2019-04-15,-1.5541868512110728,-2.632110726643599,-1.714740484429066,-3.434602076124568,1.0,-3.505190311418685,0.0
2019-04-16,-1.5563399778516058,-2.632890365448505,-1.716638981173865,-3.43327796234773,1.0,-3.5037375415282392,0.0
2019-04-17,-1.5559397040519984,-2.604619001521228,-1.7322638639192367,-3.4374222099294705,1.0,-3.499101092518324,0.0
2019-04-18,-1.5526352192557755,-2.6058929312491355,-1.724719878268087,-3.4416931802462307,1.0,-3.508092405588602,0.0
2019-04-22,-1.5682953914491946,-2.6179900055524703,-1.717518045530261,-3.4551637978900605,1.0,-3.5220710716268737,0.0
2019-04-23,-1.5755485028287566,-2.5947288533186144,-1.7143645646474401,-3.4196219125155234,1.0,-3.4945494687456873,0.0
2019-04-24,-1.562801599338205,-2.5725906521439406,-1.7285261271198127,-3.417620295050324,1.0,-3.5057217703019443,0.0
2019-04-25,-1.5747205740306331,-2.575548502828757,-1.7440320132468607,-3.4092728025389816,1.0,-3.495239409410791,0.0
2019-04-26,-1.5745559686080133,-2.5526641883519208,-1.7399146358254167,-3.4093349855431643,1.0,-3.4919454770755887,0.0
2019-04-29,-1.5724109476000552,-2.5458671434465687,-1.7359372851052126,-3.406546554806767,1.0,-3.4925044698115806,0.0
2019-04-30,-1.5728235455920783,-2.5411910328703065,-1.7389630037133819,-3.4075092834548206,1.0,-3.4927795351395963,0.0
2019-05-01,-1.5848484848484847,-2.5428374655647383,-1.7359504132231407,-3.416942148760331,1.0,-3.4933884297520663,0.0
2019-05-02,-1.5825416494561475,-2.5460553490293267,-1.7298636926889714,-3.406168250034421,1.0,-3.503786314195236,0.0
2019-05-03,-1.579331223338379,-2.5501582496215773,-1.7262969588550985,-3.4031925141048576,1.0,-3.501995321315536,0.0
2019-05-06,-1.571506924448101,-2.5076100370218017,-1.7349513231866174,-3.3992869875222818,1.0,-3.498286027697793,0.0
2019-05-07,-1.5705841924398627,-2.5191752577319586,-1.7505154639175258,-3.4015120274914095,1.0,-3.5037800687285228,0.0
2019-05-08,-1.556872360713799,-2.4873995368478408,-1.758752213594878,-3.355128729055987,1.0,-3.4639694864459885,0.0
2019-05-09,-1.5586394557823129,-2.4831292517006807,-1.7605442176870747,-3.3480272108843536,1.0,-3.455102040816327,0.0
2019-05-10,-1.5568813559322034,-2.472271186440678,-1.760542372881356,-3.3347796610169493,1.0,-3.4349830508474577,0.0
2019-05-13,-1.5614154013015182,-2.4732917570498913,-1.754202819956616,-3.332293926247288,1.0,-3.436279826464208,0.0
2019-05-14,-1.4874983105825113,-2.3653196377888905,-1.9039059332342207,-3.338829571563725,1.0,-3.419651304230302,0.0
2019-05-15,-1.4648743582815456,-2.373547689813564,-1.9179951364496084,-3.3474736557687113,1.0,-3.4061064577141313,0.0
2019-05-16,-1.4527511153170205,-2.378937407056915,-1.9284845207516563,-3.3491956198458834,1.0,-3.4094903339191562,0.0
2019-05-17,-1.447823736144904,-2.359691808596918,-1.943227899432279,-3.3323871316572045,1.0,-3.434171397675047,0.0
2019-05-20,-1.444653918664153,-2.3375976299488284,-1.9490977646108267,-3.315378400215459,1.0,-3.419472124966334,0.0
2019-05-21,-1.430992736077482,-2.3400591875168146,-1.9584342211460855,-3.3068334678504168,1.0,-3.415388754371805,0.0
2019-05-22,-1.4265555704878374,-2.3186399677462703,-1.9790350759306543,-3.3074855530170675,1.0,-3.4073377234242708,0.0
2019-05-23,-1.4302044109736418,-2.3118612157073697,-2.0034965034965038,-3.313609467455622,1.0,-3.3889187735341584,0.0
2019-05-24,-1.4196572040707018,-2.2682110337439747,-2.0258435993572577,-3.298205677557579,1.0,-3.378548473486877,0.0
2019-05-28,-1.4242343185769692,-2.2541126120101644,-2.0223351611608935,-3.295305603851812,1.0,-3.3783603049351343,0.0
2019-05-29,-1.4243434208772165,-2.250366617784296,-2.016131182508999,-3.2831622450339957,1.0,-3.3575523263564864,0.0
2019-05-30,-1.4216144096064043,-2.2528352234823217,-2.008539026017345,-3.2929953302201467,1.0,-3.3659773182121415,0.0
2019-05-31,-1.4228869007878222,-2.266257177193217,-2.00133529176125,-3.2929630124182134,1.0,-3.369475230337829,0.0
2019-06-03,-1.4177972865123705,-2.2587124235168927,-2.029795158286779,-3.2783985102420856,1.0,-3.316706570896515,0.0
2019-06-04,-1.4057758850146393,-2.2657705616183126,-2.0278147458078255,-3.280010646792654,1.0,-3.329118977907905,0.0
2019-06-05,-1.374180865006553,-2.2134993446920053,-2.036828309305373,-3.2521625163826995,1.0,-3.2294888597640887,0.0
2019-06-06,-1.3604499084488622,-2.244833900078472,-2.0052314935914204,-3.227439183887,1.0,-3.240648705205336,0.0
2019-06-07,-1.3656873032528856,-2.274658971668415,-2.0057712486883523,-3.2269150052465894,1.0,-3.2434417628541445,0.0
2019-06-10,-1.3450475074840558,-2.2686450605232333,-2.003774567226344,-3.1814395418456334,1.0,-3.216712221788364,0.0
2019-06-11,-1.34850863422292,-2.27407116692831,-2.052721088435374,-3.1865515436944007,1.0,-3.220434327577185,0.0
2019-06-12,-1.3585688358828105,-2.248638838475499,-2.0356494684988333,-3.1406533575317606,1.0,-3.1800622245268344,0.0
2019-06-13,-1.365659984379068,-2.276620671700078,-2.058578495183546,-3.143452225982817,1.0,-3.1731319968758136,0.0
2019-06-14,-1.3679625536341176,-2.2686256663632816,-2.061760499284878,-3.139903783643219,1.0,-3.1639578728383824,0.0
2019-06-17,-1.3690847633905356,-2.260270410816432,-2.063572542901716,-3.1454758190327614,1.0,-3.1622464898595943,0.0
2019-06-18,-1.3759946949602122,-2.3340848806366052,-2.0851458885941647,-3.234084880636605,1.0,-3.23315649867374,0.0
2019-06-19,-1.375198517734251,-2.317496029645315,-2.099788247750132,-3.2298835362625726,1.0,-3.212016940179989,0.0
2019-06-20,-1.3685313769160226,-2.3121970391720166,-2.057120398270667,-3.1855102842918908,1.0,-3.177649679025285,0.0
2019-06-21,-1.3705597063835366,-2.3174728011534933,-2.055184165683576,-3.1846899986892123,1.0,-3.179840083890418,0.0
2019-06-24,-1.3820239505198053,-2.305961310698776,-2.0623766285037504,-3.1985787603632057,1.0,-3.2105540202658243,0.0
2019-06-25,-1.3812722244172264,-2.3064664822863166,-2.062294218359015,-3.2040036876070066,1.0,-3.21598841037798,0.0
2019-06-26,-1.3477177334732422,-2.303515215110178,-2.039218258132214,-3.1817943336831056,1.0,-3.2442287513116472,0.0
2019-06-27,-1.3607486490048766,-2.3090813233161986,-2.0702517464083297,-3.1983656254118884,1.0,-3.2419928825622772,0.0
2019-06-28,-1.3711882229232388,-2.26472134595163,-2.073212407991588,-3.203207150368034,1.0,-3.2317297581493167,0.0
2019-07-01,-1.4837016574585635,-2.3099447513812152,-2.1964088397790054,-3.4385359116022096,1.0,-3.383563535911602,0.0
2019-07-02,-1.473531042128603,-2.338968957871397,-2.1978935698447892,-3.445953436807095,1.0,-3.401607538802661,0.0
2019-07-03,-1.4692605926336193,-2.3360564940459705,-2.1984214898919965,-3.442952090833564,1.0,-3.3998892273608416,0.0
2019-07-05,-1.474479889042996,-2.3220527045769765,-2.203467406380028,-3.45367545076283,1.0,-3.4159500693481277,0.0
2019-07-08,-1.4779908927832204,-2.3050917621084586,-2.201324686076997,-3.428315164895819,1.0,-3.386228784324548,0.0
2019-07-09,-1.478038674033149,-2.296685082872928,-2.206906077348066,-3.43439226519337,1.0,-3.3961325966850824,0.0
2019-07-10,-1.4833218943033633,-2.251063829787234,-2.189979409746053,-3.425806451612903,1.0,-3.3765271105010295,0.0
2019-07-11,-1.4960110041265473,-2.2507565337001374,-2.203576341127923,-3.429573590096286,1.0,-3.3752407152682253,0.0
2019-07-12,-1.4903740374037402,-2.2538503850385037,-2.202420242024202,-3.428355335533553,1.0,-3.376375137513751,0.0
2019-07-15,-1.5048275862068967,-2.273103448275862,-2.2267586206896555,-3.4317241379310346,1.0,-3.3565517241379315,0.0
2019-07-16,-1.522717856649634,-2.2710951526032317,-2.253003728766745,-3.42867007319431,1.0,-3.3347603922110203,0.0
2019-07-17,-1.5300989554700384,-2.262781748213304,-2.247113798790544,-3.394997251236943,1.0,-3.308960967564596,0.0
2019-07-18,-1.534468552595441,-2.259818731117825,-2.2513045866520187,-3.388492172480088,1.0,-3.29840703103543,0.0
2019-07-19,-1.54027397260274,-2.252876712328767,-2.252054794520548,-3.3687671232876713,1.0,-3.2846575342465756,0.0
2019-07-22,-1.5302059184508385,-2.222691940542752,-2.226919405427519,-3.355925269330424,1.0,-3.3012409654984314,0.0
2019-07-23,-1.5321150961407337,-2.228010364107459,-2.2259648165825716,-3.3511523251056863,1.0,-3.299468157643529,0.0
2019-07-24,-1.543612214158565,-2.2353827194303713,-2.2555114336574014,-3.361495275914008,1.0,-3.297001232370259,0.0
2019-07-25,-1.5451564421369037,-2.2079519059980868,-2.2628774422735343,-3.3663068725235683,1.0,-3.2806394316163408,0.0
2019-07-26,-1.5423034934497817,-2.1892740174672487,-2.268149563318777,-3.3677674672489086,1.0,-3.2786572052401746,0.0
2019-07-29,-1.5345156889495224,-2.1725784447476126,-2.2656207366984993,-3.3765347885402455,1.0,-3.293451568894952,0.0
2019-07-30,-1.5294920808301473,-2.1706717640633535,-2.2704806116876024,-3.3813489896231568,1.0,-3.3017476788640088,0.0
2019-07-31,-1.514141963557248,-2.1823497416372044,-2.2580908349197717,-3.358444384008703,1.0,-3.2850149578460703,0.0
2019-08-01,-1.5118335146898803,-2.2123231773667027,-2.253264417845484,-3.3518770402611535,1.0,-3.2724428726877037,0.0
2019-08-02,-1.5112833061446438,-2.2037792278412183,-2.26400217509516,-3.346112017400761,1.0,-3.269303969548668,0.0
2019-08-05,-1.5010166734444894,-2.1960146400976006,-2.2518639013148976,-3.3420089467263114,1.0,-3.2647417649450996,0.0
2019-08-06,-1.4399574920297555,-2.158873538788523,-2.2062964930924545,-3.2574388947927737,1.0,-3.2211742826780023,0.0
2019-08-07,-1.435764580842301,-2.181347150259067,-2.1821442805898763,-3.24883751826757,1.0,-3.237411983525973,0.0
2019-08-08,-1.4344360302909525,-2.1821442805898763,-2.1820114255347414,-3.2491032283778396,1.0,-3.2379434037465122,0.0
2019-08-09,-1.4152845959931006,-2.158949184025474,-2.1755340321082657,-3.245588430409977,1.0,-3.272389544911768,0.0
2019-08-12,-1.4198250728862973,-2.1472303206997085,-2.193877551020408,-3.2430426716141003,1.0,-3.248078452160085,0.0
2019-08-13,-1.415820698747528,-2.116282135794331,-2.1837837837837837,-3.2278180619644035,1.0,-3.2400791034937377,0.0
2019-08-14,-1.387870055017029,-2.115928739848048,-2.1706837830757135,-3.2036940005239716,1.0,-3.220985066806392,0.0
2019-08-15,-1.3692663497366055,-2.098676602852371,-2.1567518951561095,-3.1304124373634847,1.0,-3.0934087112938458,0.0
2019-08-16,-1.3697133307623088,-2.0965419719758325,-2.1597891759866306,-3.1338218279984575,1.0,-3.0952564596991903,0.0
2019-08-19,-1.3563599286260515,-2.0530206474636756,-2.1486107570736683,-3.1194239102727503,1.0,-3.0678052510833544,0.0
2019-08-20,-1.3471357805156867,-2.051187603200813,-2.147211990346755,-3.1077098945764003,1.0,-3.0482662263431988,0.0
