Date,IWF,IWM,MTUM,NKLA,SPY,VLUE,VXX
2020-08-03,-1.4470072281328676,-1.40144562657354,-1.4309266628766346,0.7563550718752539,-1.4665800373588889,-1.3755380492162754,0.2436449281247462
2020-08-04,-1.5044091710758378,-1.4556983287142018,-1.4870244394053915,0.7745863777609809,-1.5245653817082387,-1.426723775930125,0.22541362223901903
2020-08-05,-1.5097295931261057,-1.4606183135371915,-1.4921236627074383,0.776514194254907,-1.5299469294920396,-1.431471653609637,0.2234858057450931
2020-08-06,-1.5248046211348962,-1.4718824328916071,-1.5078151546041454,0.7796466190961604,-1.5449371389738362,-1.4453788651036357,0.22035338090383963
2020-08-07,-1.5261412904871205,-1.4730935985717926,-1.5090538128028563,0.7801581229278245,-1.5462892119357305,-1.446569752614129,0.21984187707217545
2020-08-10,-1.5255778382053025,-1.4722127804214817,-1.5085825968728754,0.7799116247450714,-1.545547246770904,-1.445700203942896,0.2200883752549286
2020-08-11,-1.5851578299481228,-1.5300272575397873,-1.5665171898355756,0.7975028576453003,-1.607843137254902,-1.5032093554910755,0.2024971423546997
2020-08-12,-1.5919682259488084,-1.5366284201235656,-1.572992056487202,0.8001765225066195,-1.6149161518093555,-1.5096204766107677,0.1998234774933804
2020-08-13,-1.5978915662650603,-1.5444720056697379,-1.577781715095677,0.8035967399007796,-1.6217221828490433,-1.5170978029766125,0.1964032600992204
2020-08-14,-1.604961323019472,-1.5506357250822442,-1.5847781630657065,0.8054592335733973,-1.6284342491331023,-1.5224504312261047,0.19454076642660265
2020-08-17,-1.6042481336651262,-1.5498578030572343,-1.5839850693210096,0.8051901884109492,-1.6276217561322432,-1.5215961606825454,0.19480981158905084
2020-08-18,-1.6112251271526725,-1.5569733202462748,-1.589631480324797,0.8070848576782368,-1.6355849022932094,-1.5295797269563665,0.19291514232176318
2020-08-19,-1.6126842340330505,-1.5593568557391695,-1.5912460920053595,0.8075033497096918,-1.6374274229566772,-1.5317552478785172,0.19249665029030819
2020-08-20,-1.6124508753126117,-1.5593962129331904,-1.5910146480886032,0.8075205430510897,-1.6371918542336548,-1.5317970703822794,0.1924794569489103
2020-08-21,-1.6138233190271818,-1.5616952789699572,-1.592274678111588,0.8078505007153076,-1.6391273247496425,-1.5344241773962806,0.1921494992846924
2020-08-24,-1.6146001073537304,-1.563070316693505,-1.593129361245303,0.807836822329576,-1.6400071569153696,-1.5353372696367864,0.19216317767042404
2020-08-25,-1.614902943018159,-1.5625726809195815,-1.594328651936667,0.8074067447893372,-1.6395920923159497,-1.5339475802844618,0.19259325521066287
2020-08-26,-1.6146690518783542,-1.5625223613595707,-1.5940071556350626,0.8073345259391771,-1.6393559928443648,-1.5338998211091233,0.19266547406082288
2020-08-27,-1.609980360649884,-1.5602570969469736,-1.5897161221210496,0.8057489733976075,-1.6355115158007498,-1.5316014997321905,0.19425102660239243
2020-08-28,-1.609316437622702,-1.5596109227199715,-1.5890594324469034,0.8055505978939853,-1.6349277172943066,-1.53096555416741,0.19444940210601463
2020-08-31,-1.6126408010012514,-1.5626676202395853,-1.5922581798676916,0.8068120865367423,-1.6382978723404256,-1.5338816377614877,0.19318791346325764
2020-09-01,-1.611453587063343,-1.5616010006253909,-1.5911730545876888,0.806396855177343,-1.6370946127043686,-1.5328330206378986,0.193603144822657
2020-09-02,-1.608063509053608,-1.5584693604495583,-1.5881723307465883,0.8051913299438052,-1.634109356881634,-1.5309963428775308,0.1948086700561948
2020-09-03,-1.6048064085447262,-1.5551401869158878,-1.5854917668001782,0.8026702269692925,-1.6298175344904318,-1.5255006675567424,0.19732977303070762
2020-09-04,-1.6289330922242315,-1.5867992766726944,-1.6080470162748646,0.8202531645569621,-1.6596745027124775,-1.5581374321880654,0.179746835443038
2020-09-08,-1.618615107913669,-1.5772482014388487,-1.598021582733813,0.8165467625899281,-1.6495503597122303,-1.5493705035971221,0.18345323741007194
2020-09-09,-1.8269423810479823,-1.7846817908050592,-1.8000401525798033,0.8597671150371412,-1.8726159405741818,-1.753764304356555,0.14023288496285885
2020-09-10,-1.8842616513382249,-1.8443732561744344,-1.8550170507388655,0.8745478970755399,-1.9350005166890567,-1.8152319933863803,0.12545210292446007
2020-09-11,-1.894878986184689,-1.8554066687441573,-1.8651708735847097,0.8794016827672172,-1.946400747896541,-1.8254908071050173,0.12059831723278282
2020-09-14,-1.937089599661089,-1.8962084304172848,-1.9063757678457955,0.89144249099767,-1.9886676551578057,-1.8626350349502225,0.10855750900233004
2020-09-15,-1.956094434355304,-1.9134707830360005,-1.9236192714453586,0.899369725456682,-2.0088665740839655,-1.8804614891571412,0.10063027454331802
2020-09-16,-1.9668170103092786,-1.9249355670103092,-1.9332044673539521,0.9015249140893471,-2.021048109965636,-1.8927190721649485,0.09847508591065292
2020-09-17,-1.9650139514917362,-1.9241253487872931,-1.931423052157115,0.9010517278385919,-2.0195320884309935,-1.891822279459111,0.09894827216140802
2020-09-18,-1.9571077120547653,-1.9172103968338863,-1.9240560487752705,0.8983848539950797,-2.0120868542090067,-1.885870146539737,0.10161514600492032
2020-09-21,-1.9531183255019222,-1.914459632635626,-1.9210807347287484,0.8972661255873557,-2.0080093976932933,-1.8825288338316957,0.10273387441264417
2020-09-22,-2.006567425569177,-1.9682574430823119,-1.972526269702277,0.914514010507881,-2.064470227670753,-1.9338879159369529,0.0854859894921191
2020-09-23,-2.0054716568176842,-1.9678266579120158,-1.9720945502298097,0.9145327205077698,-2.0639089516305535,-1.9341212519150799,0.08546727949223025
2020-09-24,-2.100296668188042,-2.0600182565038794,-2.063441350981287,0.9483112733911455,-2.1631675034230944,-2.023391145595618,0.0516887266088544
2020-09-25,-2.119420156465716,-2.0786930510814545,-2.0826046939714677,0.9534054302807179,-2.182926829268293,-2.0411872986654394,0.046594569719282095
2020-09-28,-2.121170237272518,-2.08154803040774,-2.083506104584197,0.9550794747753973,-2.1859018659295093,-2.045957152729786,0.044920525224602624
2020-09-29,-2.116998046201586,-2.0744741983680037,-2.0802206642914607,0.9531088380645902,-2.181358464544305,-2.039995402827261,0.04689116193540972
2020-09-30,-2.1239193083573484,-2.0811527377521615,-2.086916426512968,0.9551585014409222,-2.188587896253602,-2.046685878962536,0.044841498559077805
2020-10-01,-2.1656499296105114,-2.120835288596903,-2.127522290004693,0.9684420459877991,-2.2320506804317226,-2.085640544345378,0.03155795401220085
2020-10-02,-2.2278526721232548,-2.1812710640346653,-2.1877708233028406,0.9885652383245064,-2.2964612421762154,-2.143235435724603,0.0114347616754935
2020-10-05,-2.2264627979773657,-2.1843245846376114,-2.185889718275945,0.9892848543221767,-2.2970142065976398,-2.1459186130508066,0.010715145677823258
2020-10-06,-2.2340939273210187,-2.1879753712423033,-2.1920801641917183,0.9915489556923819,-2.305203428709405,-2.153446818785464,0.008451044307618012
2020-10-07,-2.228998433168615,-2.185729781848861,-2.1871760877425572,0.9907195371821139,-2.30034952392431,-2.1504158129444377,0.009280462817885983
2020-10-08,-2.246661811119204,-2.2025977178926923,-2.2038116047584366,0.9986647244476815,-2.3190094683175526,-2.166788055353241,0.001335275552318524
2020-10-09,-2.253010582654178,-2.2069091351417103,-2.2100717674248873,1.0,-2.3241698090256655,-2.169809025665977,0.0
2020-10-12,-2.252189781021898,-2.2074209245742096,-2.2097323600973238,1.0,-2.324087591240876,-2.172019464720195,0.0
2020-10-13,-2.250943166605817,-2.2104174272848973,-2.2096872337836193,1.0,-2.3244493124011196,-2.1742728489716443,0.0
2020-10-14,-2.250912630810416,-2.2100267705037724,-2.2099050863957164,1.0,-2.323923095643709,-2.1737649063032367,0.0
2020-10-15,-2.249726310667802,-2.208855370392896,-2.208855370392896,1.0,-2.3230750516968737,-2.173458216761951,0.0
2020-10-16,-2.2510343149184715,-2.2090532976393282,-2.210270138719883,1.0,-2.3240447797517643,-2.174008274519348,0.0
2020-10-19,-2.2662750856583456,-2.2213656387665197,-2.2247919725893293,1.0,-2.3392070484581495,-2.1851443954968186,0.0
2020-10-20,-2.267327945138379,-2.2234876316434,-2.2260592701445017,1.0,-2.340558412931668,-2.1883419054616704,0.0
2020-10-21,-2.267327945138379,-2.2234876316434,-2.2261817291207446,1.0,-2.340558412931668,-2.1883419054616704,0.0
2020-10-22,-2.2714005396124604,-2.2260240372823152,-2.2297032131469217,1.0,-2.3452293352955604,-2.19168506254599,0.0
2020-10-23,-2.272259013980868,-2.2250429237184206,-2.230439048319843,1.0,-2.3453519744910474,-2.1909492273730686,0.0
2020-10-26,-2.272136374785381,-2.2247976453274463,-2.230439048319843,1.0,-2.3452293352955604,-2.191439784155016,0.0
2020-10-27,-2.2674418604651163,-2.2197062423500613,-2.2266829865361077,1.0,-2.3402692778457777,-2.1858017135862915,0.0
2020-10-28,-2.2688211531399194,-2.2196107234667646,-2.227690047741462,1.0,-2.34080058758722,-2.184600318276411,0.0
2020-10-29,-2.2520998174071822,-2.20815581253804,-2.21253804017042,1.0,-2.325989044430919,-2.174071819841753,0.0
2020-10-30,-2.2514605647517043,-2.207521908471276,-2.213242453748783,1.0,-2.3255842259006814,-2.173442064264849,0.0
2020-11-02,-2.248327860878025,-2.205521099355466,-2.2105071141919006,1.0,-2.323847744132312,-2.173051197859662,0.0
2020-11-03,-2.249240121580547,-2.2038905775075985,-2.210820668693009,1.0,-2.3234042553191485,-2.1706990881458967,0.0
2020-11-04,-2.2485724699307497,-2.199246750091119,-2.2098165471996114,1.0,-2.3224395577694086,-2.1691167537358766,0.0
2020-11-05,-2.2381299332119005,-2.2076502732240435,-2.1990285367334548,1.0,-2.3213114754098356,-2.1772920461445047,0.0
