Date,INSP,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-22,1.0,-0.0,-1.3383598911776138,-0.6202098717450447,-2.8138359891177616,-2.00062184220754,0.0
2019-05-23,1.0,-0.0,-1.3491528022694166,-0.6934754274323393,-2.7358736487004527,-1.8884459096833552,0.0
2019-05-24,1.0,-0.0,-1.2952083015412788,-0.7234854265222035,-2.7215779032504197,-1.889821455821761,0.0
2019-05-28,1.0,-0.0,-1.2853335363996345,-0.7315717331708803,-2.7152756625038075,-1.88272921108742,0.0
2019-05-29,1.0,-0.0,-1.3171188727327237,-0.7398441013341328,-2.651326637685504,-1.7867636036576224,0.0
2019-05-30,1.0,-0.0,-1.3100283539770183,-0.7239964184450083,-2.6366960155200716,-1.7909267273541263,0.0
2019-05-31,1.0,-0.0,-1.3078128497873294,-0.7280799940302963,-2.637116633087083,-1.7891202149093353,0.0
2019-06-03,1.0,-0.0,-1.3128998660913553,-0.8001785448593959,-2.633908644546942,-1.692307692307692,0.0
2019-06-04,1.0,-0.0,-1.3281701623063813,-0.8156080930853035,-2.6200993107537243,-1.6473727117764767,0.0
2019-06-05,1.0,-0.0,-1.255856649776015,-0.9114342366159947,-2.6631416611588454,-1.513255489461702,0.0
2019-06-06,1.0,-0.0,-1.2759355929711051,-0.8642011616792884,-2.6513491655025367,-1.5609146386295125,0.0
2019-06-07,1.0,-0.0,-1.3018951079770824,-0.8696195093286322,-2.622961657117673,-1.5509769355075655,0.0
2019-06-10,1.0,-0.0,-1.3037640325775919,-0.8757795876439944,-2.6103896103896105,-1.5473622422774966,0.0
2019-06-11,1.0,-0.0,-1.3045464593618747,-0.9296293567165279,-2.5937661189300716,-1.5406381254144867,0.0
2019-06-12,1.0,-0.0,-1.3178237502760803,-0.9370536700287123,-2.5824192004711772,-1.5248472355149818,0.0
2019-06-13,1.0,-0.0,-1.3267699115044247,-0.9471976401179941,-2.5712389380530976,-1.529424778761062,0.0
2019-06-14,1.0,-0.0,-1.3037069791436362,-0.9833443879431055,-2.583904488171567,-1.4988576903235316,0.0
2019-06-17,1.0,-0.0,-1.2969371226623472,-0.9854955087615962,-2.5914445589751143,-1.488808717420115,0.0
2019-06-18,1.0,-0.0,-1.2948859050553967,-0.9776212488076895,-2.5870570107858244,-1.477731308239783,0.0
2019-06-19,1.0,-0.0,-1.2986746723292084,-0.9988284396280296,-2.5891484220546244,-1.4356740133264991,0.0
2019-06-20,1.0,-0.0,-1.3043223013135687,-1.0047699420268583,-2.5893446833492333,-1.4398620385998384,0.0
2019-06-21,1.0,-0.0,-1.3108747905892635,-1.0018209629251948,-2.5579430402797,-1.4132129069852137,0.0
2019-06-24,1.0,-0.0,-1.282213957558521,-1.0113031430029897,-2.544301028221396,-1.4545321957266826,0.0
2019-06-25,1.0,-0.0,-1.3480138734376024,-0.9036712257051239,-2.21281329755906,-1.0796413847261304,0.0
2019-06-26,1.0,-0.0,-1.3503831292160589,-0.8897111795140481,-2.1866526950029472,-1.1224703647914074,0.0
2019-06-27,1.0,-0.0,-1.329473339875695,-0.9243048740595353,-2.1769708864900226,-1.1116781157998035,0.0
2019-06-28,1.0,-0.0,-1.3008618438234527,-0.9274614781927397,-2.190846173935754,-1.110015669887699,0.0
2019-07-01,1.0,-0.0,-1.2944813224001042,-0.9307562150201745,-2.1990758818169986,-1.0836261876871014,0.0
2019-07-02,1.0,-0.0,-1.2994019760790432,-0.9257670306812271,-2.193642745709828,-1.081448257930317,0.0
2019-07-03,1.0,-0.0,-1.307158154325394,-0.9203063144915309,-2.1787267181517294,-1.0835226166526055,0.0
2019-07-05,1.0,-0.0,-1.2744589866528444,-0.9343656861474666,-2.1820007775042116,-1.0885058960736038,0.0
2019-07-08,1.0,-0.0,-1.2678145353711225,-0.9440252789063003,-2.1662475011285225,-1.070677758431676,0.0
2019-07-09,1.0,-0.0,-1.241506982786619,-0.9528418317635595,-2.1933095160766483,-1.1079571289379668,0.0
2019-07-10,1.0,-0.0,-1.2225762403277194,-0.9460953247935495,-2.21418817868522,-1.1195136224722022,0.0
2019-07-11,1.0,-0.0,-1.224265661554458,-0.9441122952950352,-2.2108136210033793,-1.1193137509747857,0.0
2019-07-12,1.0,-0.0,-1.2125162127107652,-0.9511673151750972,-2.2194552529182876,-1.1019455252918287,0.0
2019-07-15,1.0,-0.0,-1.1911375234158001,-0.952780828111879,-2.2281506362638073,-1.0874620502551515,0.0
2019-07-16,1.0,-0.0,-1.1893278604412518,-1.0409825551564906,-2.1838763468445355,-0.9993586454592097,0.0
2019-07-17,1.0,-0.0,-1.1794264498783766,-1.0448726155421841,-2.176481884521828,-1.000512098322878,0.0
2019-07-18,1.0,-0.0,-1.1808238454650122,-1.0504669310477164,-2.178585134962262,-0.9864398106690545,0.0
2019-07-19,1.0,-0.0,-1.186359269932757,-1.0553314121037463,-2.181620236951649,-0.9807236631444124,0.0
2019-07-22,1.0,-0.0,-1.1799666965543743,-1.0466248238760087,-2.180479057256308,-0.9974381964903292,0.0
2019-07-23,1.0,-0.0,-1.1896894012167787,-1.044700608389369,-2.1760486711495353,-0.9937239833493435,0.0
2019-07-24,1.0,-0.0,-1.1895901272459877,-1.0607455719675172,-2.166251039068994,-0.9777479378476884,0.0
2019-07-25,1.0,-0.0,-1.1600102079877506,-1.0786653056016333,-2.1806813831823404,-0.9605716473140232,0.0
2019-07-26,1.0,-0.0,-1.1368903603718323,-1.0797147586909461,-2.187698968547052,-0.9626894180567935,0.0
2019-07-29,1.0,-0.0,-1.1030875223271241,-1.082674151569278,-2.190737433018627,-1.0026792549119672,0.0
2019-07-30,1.0,-0.0,-1.101618533798794,-1.0851158362424627,-2.162805458584576,-0.9976515391939066,0.0
2019-07-31,1.0,-0.0,-1.112119865405371,-1.0844390832328106,-2.154974287346835,-0.9972065265697414,0.0
2019-08-01,1.0,-0.0,-1.1576828731366753,-1.0934021007610542,-2.0944713503993966,-0.9441474306560161,0.0
2019-08-02,1.0,-0.0,-1.140587176463286,-1.1300974489479239,-2.062317671156353,-0.8739370616349078,0.0
2019-08-05,1.0,-0.0,-1.1371181734032705,-1.105708114779389,-2.0479481641468684,-0.8801604443073126,0.0
2019-08-06,1.0,-0.0,-1.1281281882014043,-1.1025025505611235,-1.90439896777291,-0.8662905839284643,0.0
2019-08-07,1.0,-0.0,-1.1453104359313078,-1.0658700612465475,-1.8986429686561788,-0.8947400024018255,0.0
2019-08-08,1.0,-0.0,-1.1362455440758867,-1.0684550782430065,-1.9244758624856506,-0.9127545163434234,0.0
2019-08-09,1.0,-0.0,-1.0916691911541958,-1.0548924568312632,-1.9217812784004848,-0.9903665555892154,0.0
2019-08-12,1.0,-0.0,-1.0828749319954059,-1.0860182554554796,-1.922081847307018,-0.953938221604304,0.0
2019-08-13,1.0,-0.0,-1.0710059171597635,-1.0839874411302983,-1.9288733244777203,-0.9540514430624322,0.0
2019-08-14,1.0,-0.0,-1.0848597681820913,-1.081316437451204,-1.901507416971954,-0.9379016275298782,0.0
2019-08-15,1.0,-0.0,-1.126271834382168,-1.1076280656354762,-1.8386755278480271,-0.8087396341822032,0.0
2019-08-16,1.0,-0.0,-1.1204025186841642,-1.1120461366445007,-1.8426410875066204,-0.8096863414347084,0.0
2019-08-19,1.0,-0.0,-1.074649621767431,-1.1280126663930101,-1.8662405441857737,-0.7951680056295081,0.0
2019-08-20,1.0,-0.0,-1.0899504806291873,-1.1112146810369938,-1.8568016312263327,-0.7678415380133994,0.0
2019-08-21,1.0,-0.0,-1.1016416346489697,-1.1117126557224357,-1.856735359180347,-0.7513098148794971,0.0
2019-08-22,1.0,-0.0,-1.1036188038166161,-1.1146730276937398,-1.867291133348848,-0.7323714219222713,0.0
2019-08-23,1.0,-0.0,-1.104073189208088,-1.1196899947555503,-1.8736087640580383,-0.7297943010314083,0.0
2019-08-26,1.0,-0.0,-1.0735446090251464,-1.1288322425077506,-1.8569870249167528,-0.6818808129521184,0.0
2019-08-27,1.0,-0.0,-1.0699020225749156,-1.1281728069672836,-1.8512576634389504,-0.6803414885693004,0.0
2019-08-28,1.0,-0.0,-1.0523464674687804,-1.138450134002395,-1.8393111706677312,-0.6720647773279352,0.0
2019-08-29,1.0,-0.0,-1.064101838755304,-1.1425742574257425,-1.8147666195190948,-0.6362659123055163,0.0
2019-08-30,1.0,-0.0,-1.0818070136251956,-1.1422827786464151,-1.7529037301764576,-0.6070471297744026,0.0
2019-09-03,1.0,-0.0,-1.076940207103886,-1.1311657944549605,-1.7528671640129163,-0.6063355973722303,0.0
2019-09-04,1.0,-0.0,-1.0727020272146628,-1.1540127742293809,-1.7310191613440713,-0.596223271313524,0.0
2019-09-05,1.0,-0.0,-1.0757650678534145,-1.1180154936541948,-1.7333113565188725,-0.5671116971594967,0.0
2019-09-06,1.0,-0.0,-1.0654543462781398,-1.135181026455606,-1.7444267952018402,-0.5322889850468313,0.0
2019-09-09,1.0,-0.0,-1.063085263676688,-1.1353157001259515,-1.743770877827063,-0.5339795191939105,0.0
2019-09-10,1.0,-0.0,-1.0400591845681717,-1.2070911880754054,-1.7563568610258657,-0.4765453748355984,0.0
2019-09-11,1.0,-0.0,-1.0262625157301526,-1.2761394101876677,-1.755868030858456,-0.4130327734310883,0.0
2019-09-12,1.0,-0.0,-0.9680518197288248,-1.2985672723280453,-1.7898666081133008,-0.43289235329637155,0.0
2019-09-13,1.0,-0.0,-0.9654036243822076,-1.287314662273476,-1.7915980230642503,-0.4472267984623833,0.0
2019-09-16,1.0,-0.0,-0.9722602927471082,-1.2874294172468614,-1.7787950222027302,-0.4436160298229264,0.0
2019-09-17,1.0,-0.0,-0.9918360637773271,-1.2820667360692564,-1.7759026902635473,-0.42929154566873046,0.0
2019-09-18,1.0,-0.0,-0.9589138392613232,-1.277386220838114,-1.7801453313664426,-0.4470851772933399,0.0
2019-09-19,1.0,-0.0,-0.9592940662222709,-1.2787127089935526,-1.778439514807125,-0.4473827996940225,0.0
2019-09-20,1.0,-0.0,-0.9556491304823361,-1.2854642896204747,-1.7723394946953954,-0.4552116373181669,0.0
2019-09-23,1.0,-0.0,-0.9702786715384195,-1.3064841577139117,-1.7212739270327753,-0.4554180073076294,0.0
2019-09-24,1.0,-0.0,-0.9747373005934556,-1.326455055262155,-1.7005498992758752,-0.44280503076169214,0.0
2019-09-25,1.0,-0.0,-0.9667300896982876,-1.3255776026094048,-1.7039412883935852,-0.43995650992117424,0.0
2019-09-26,1.0,-0.0,-0.9121250762321894,-1.5448245273604257,-1.7287242889615788,-0.35842989410655873,0.0
2019-09-27,1.0,-0.0,-0.8678920479786763,-1.522101288316304,-1.7649378054198135,-0.3982119058196357,0.0
2019-09-30,1.0,-0.0,-0.7504845229525445,-1.6252284179633423,-1.7405171936430588,-0.42111966332576556,0.0
2019-10-01,1.0,-0.0,-0.715891472868217,-1.6554263565891472,-1.7330011074197118,-0.43272425249169433,0.0
2019-10-02,1.0,-0.0,-0.7602900167317346,-1.7109871723368657,-1.7179587283881765,-0.3880646960401562,0.0
2019-10-03,1.0,-0.0,-0.8191248689510566,-1.6975114495392596,-1.6735639794735973,-0.3277051260828781,0.0
2019-10-04,1.0,-0.0,-0.8361037234042553,-1.7230718085106382,-1.6524268617021276,-0.3292331560283688,0.0
2019-10-07,1.0,-0.0,-0.8163198067102301,-1.6637746417000714,-1.6677832079512382,-0.3433089890725386,0.0
2019-10-08,1.0,-0.0,-0.8080713538512361,-1.6550129383912346,-1.6948191378076307,-0.34779496779166436,0.0
2019-10-09,1.0,-0.0,-0.8289509648499426,-1.6571366096320996,-1.675340294101569,-0.30514404416990104,0.0
2019-10-10,1.0,-0.0,-0.8694779116465863,-1.707831325301205,-1.6652164212405178,-0.3353413654618474,0.0
2019-10-11,1.0,-0.0,-0.8836686523547264,-1.764527368775992,-1.6352141171181298,-0.3364617286725863,0.0
2019-10-14,1.0,-0.0,-0.8099588853357698,-1.8610666971219734,-1.7401781635449978,-0.29910918227501143,0.0
2019-10-15,1.0,-0.0,-0.8003412969283276,-1.8319681456200227,-1.7349260523321954,-0.32110352673492604,0.0
2019-10-16,1.0,-0.0,-0.8157127337183373,-1.8378981073817828,-1.7377780319057696,-0.32643375836239924,0.0
2019-10-17,1.0,-0.0,-0.7848863897176956,-1.8813977507459263,-1.730433784714253,-0.341175120495754,0.0
2019-10-18,1.0,-0.0,-0.7694849589790338,-1.8577370100273474,-1.7432771194165904,-0.32685733819507745,0.0
2019-10-21,1.0,-0.0,-0.6956472326400728,-1.8630526196158654,-1.731162632117286,-0.3926014319809069,0.0
2019-10-22,1.0,-0.0,-0.6790607766217522,-1.8658820853942806,-1.7348911251350276,-0.40553755187901536,0.0
2019-10-23,1.0,-0.0,-0.6780085348506402,-1.868620199146515,-1.7417354196301564,-0.4014793741109531,0.0
2019-10-24,1.0,-0.0,-0.6810184924962059,-1.8250238884829406,-1.747850036535327,-0.36687088977572924,0.0
2019-10-25,1.0,-0.0,-0.6829857793266259,-1.8122646281827888,-1.753133606879883,-0.37237929290090493,0.0
2019-10-28,1.0,-0.0,-0.6459079636263433,-1.7668228162028106,-1.7411408101405346,-0.3572333976302012,0.0
2019-10-29,1.0,-0.0,-0.6422886402849669,-1.8443257082428897,-1.7077419713919963,-0.3714031279568097,0.0
2019-10-30,1.0,-0.0,-0.6517291226509508,-1.842988991437785,-1.6982097186700766,-0.3669520738352052,0.0
2019-10-31,1.0,-0.0,-0.6404289425681279,-1.8415786855342438,-1.6317505942181196,-0.41385219169752924,0.0
2019-11-01,1.0,-0.0,-0.6744365885992045,-1.864781263809103,-1.6240057445868314,-0.36041758727353074,0.0
2019-11-04,1.0,-0.0,-0.6649085215098072,-1.849513762980056,-1.6444151420251634,-0.33536618867095214,0.0
2019-11-05,1.0,-0.0,-0.6675274725274726,-1.8631318681318683,-1.6440109890109889,-0.3198901098901099,0.0
2019-11-06,1.0,-0.0,-0.6450364802122485,-1.857671899181959,-1.6310523988503207,-0.3935441078929914,0.0
2019-11-07,1.0,-0.0,-0.5837445251427621,-1.8844042800909244,-1.6580917003936353,-0.4179741642179963,0.0
2019-11-08,1.0,-0.0,-0.5665071770334927,-1.9327329017731494,-1.6973262032085563,-0.43247959470869685,0.0
2019-11-11,1.0,-0.0,-0.5441007359705612,-2.030876264949402,-1.7015869365225391,-0.47320607175712975,0.0
2019-11-12,1.0,-0.0,-0.5264036855744314,-2.0308666858623665,-1.7181111431039449,-0.483386121508782,0.0
2019-11-13,1.0,-0.0,-0.5446674077107588,-2.185105013748318,-1.655824021529281,-0.464751652723337,0.0
2019-11-14,1.0,-0.0,-0.55006129955047,-2.168486193006013,-1.6565473757954348,-0.46295755735886507,0.0
2019-11-15,1.0,-0.0,-0.5503006948093653,-2.1689729666608275,-1.655631459099667,-0.4638874292053483,0.0
2019-11-18,1.0,-0.0,-0.5494177541108316,-2.176312247644684,-1.662297384282287,-0.46380712739188956,0.0
2019-11-19,1.0,-0.0,-0.6021407837445574,-2.228168843734881,-1.7301644895984518,-0.48693759071117554,0.0
2019-11-20,1.0,-0.0,-0.6089571794413674,-2.227145494610208,-1.6745280209636113,-0.4450002977785718,0.0
2019-11-21,1.0,-0.0,-0.5999393755683541,-2.2934222491664142,-1.704940891179145,-0.4641406486814186,0.0
2019-11-22,1.0,-0.0,-0.5915052340271929,-2.2316207435928286,-1.692756587654915,-0.5003008061605101,0.0
2019-11-25,1.0,-0.0,-0.5917433953180478,-2.233616176205091,-1.694589877835951,-0.4979839922970452,0.0
2019-11-26,1.0,-0.0,-0.5913085349705067,-2.2378716744913927,-1.688937041049717,-0.5009028530155291,0.0
2019-11-27,1.0,-0.0,-0.657566162853217,-2.2131549077005794,-1.6380309456956805,-0.4653205089909791,0.0
2019-11-29,1.0,-0.0,-0.6549647738905281,-2.276690552176793,-1.6781477690130668,-0.41181429517673274,0.0
2019-12-02,1.0,-0.0,-0.7046732255797611,-2.314769266807215,-1.52430311548372,-0.31242679784492855,0.0
2019-12-03,1.0,-0.0,-0.693429384767327,-2.2919886132574216,-1.5070586184860277,-0.3170859234299657,0.0
2019-12-04,1.0,-0.0,-0.7375234301780693,-2.325562324273664,-1.4998828491096532,-0.2945759137769447,0.0
2019-12-05,1.0,-0.0,-0.7211110451658852,-2.3717134548044396,-1.4977149979227256,-0.34447148198706157,0.0
2019-12-06,1.0,-0.0,-0.7670313727860727,-2.4092365350903706,-1.5455479659070304,-0.32303693405065587,0.0
2019-12-09,1.0,-0.0,-0.6372490439770554,-2.4216658699808793,-1.5665630975143403,-0.34960564053537285,0.0
2019-12-10,1.0,-0.0,-0.6350870381155763,-2.790720248495438,-1.7872257814016694,-0.25813757846372876,0.0
2019-12-11,1.0,-0.0,-0.6292958111788355,-2.800414991570484,-1.7911425236674878,-0.263454804824277,0.0
2019-12-12,1.0,-0.0,-0.637840296277045,-2.8057306217919566,-1.7940354752777596,-0.25969722565135467,0.0
