Date,IWF,IWM,MTUM,SBLK,SPY,VLUE,VXX
2018-11-14,-0.3682789331564736,-1.1460988204083566,-0.0,1.0,-1.1243071675588612,-1.0986309157231513,0.0
2018-11-15,-0.3669446550416982,-1.1467968157695223,-0.0,1.0,-1.1250473843821076,-1.0996493555724034,0.0
2018-11-16,-0.35936907919666544,-1.1324838954149299,-0.0,1.0,-1.1284577491474044,-1.1163319439181507,0.0
2018-11-19,-0.3612597679374852,-1.1317073170731706,-0.0,1.0,-1.1272555055647644,-1.115794458915463,0.0
2018-11-20,-0.34401245635557237,-1.12668679815042,-0.0,1.0,-1.1270642634707937,-1.120647353024441,0.0
2018-11-21,-0.3414806110458285,-1.1224441833137486,-0.0,1.0,-1.1242303172737955,-1.112150411280846,0.0
2018-11-23,-0.3418422922093298,-1.1491830452285106,-0.0,1.0,-1.1264977504143974,-1.1184939616386453,0.0
2018-11-26,-0.34047221559742424,-1.1785833532077272,-0.0,1.0,-1.1305986167421893,-1.1201526353446218,0.0
2018-11-27,-0.3325898153860756,-1.1766408808314746,-0.0,1.0,-1.123344881590812,-1.1132836600066442,0.0
2018-11-28,-0.3606874009508717,-1.1741778922345483,-0.0,1.0,-1.2255843898573693,-1.192006735340729,0.0
2018-11-29,-0.27716108292731934,-1.1988547892912753,-0.0,1.0,-1.2828871364709429,-1.2639509769451,0.0
2018-11-30,-0.2774037978498945,-1.2000401888877728,-0.0,1.0,-1.2855420476238322,-1.2605747010951471,0.0
2018-12-03,-0.27260845523550997,-1.2041924294978135,-0.0,1.0,-1.2881415573317248,-1.26200170914392,0.0
2018-12-04,-0.27169811320754716,-1.2052830188679244,-0.0,1.0,-1.2907169811320753,-1.2637987421383647,0.0
2018-12-06,-0.25656840367150696,-1.1044631149531348,-0.0,1.0,-1.2788596959836822,-1.216599485211986,0.0
2018-12-07,-0.2507050471652241,-1.1071671691140719,-0.0,1.0,-1.2820188660896625,-1.222551784498687,0.0
2018-12-10,-0.1925947465348454,-1.1364253174372396,-0.0,1.0,-1.3094407288940584,-1.2079092759523118,0.0
2018-12-11,-0.19659817794146153,-1.1350067842605158,-0.0,1.0,-1.3097984105446792,-1.2044969955417717,0.0
2018-12-12,-0.19932121212121215,-1.1351757575757577,-0.0,1.0,-1.311369696969697,-1.202618181818182,0.0
2018-12-13,-0.19900256621314094,-1.128794848206072,-0.0,1.0,-1.3151600251779403,-1.198954147097274,0.0
2018-12-14,-0.20848878337128737,-1.104365521585348,-0.0,1.0,-1.3317990212704105,-1.200542661950676,0.0
2018-12-17,-0.17462390557732307,-1.1095148261016785,-0.0,1.0,-1.3144681468582209,-1.2386687950466793,0.0
2018-12-18,-0.16484731906708341,-1.0989180091368118,-0.0,1.0,-1.3088242365953355,-1.236258716037509,0.0
2018-12-19,-0.1620568569916783,-1.1001972196834866,-0.0,1.0,-1.3106931550339123,-1.2372889508874887,0.0
2018-12-20,-0.16021782745772428,-1.0787713767077483,-0.0,1.0,-1.3119805101748352,-1.2259959873889366,0.0
2018-12-21,-0.1539193302891933,-1.0756278538812785,-0.0,1.0,-1.311263318112633,-1.2156582952815829,0.0
2018-12-24,-0.1297152018106375,-1.0479064503960769,-0.0,1.0,-1.3033289324783102,-1.2342512259524707,0.0
2018-12-26,-0.13040828762949422,-1.075751183612244,-0.0,1.0,-1.2660666572915202,-1.2153471147986687,0.0
2018-12-27,-0.09064864138949819,-1.0163839025918797,-0.0,1.0,-1.1683602667979767,-1.201038542459376,0.0
2018-12-28,-0.08145891208889687,-1.0282731427547271,-0.0,1.0,-1.1712967111748365,-1.199704274576575,0.0
2018-12-31,-0.0813281355020836,-1.0292153963346329,-0.0,1.0,-1.1709907245597526,-1.1993547519827934,0.0
2019-01-02,-0.08096476284407782,-1.0299470994351296,-0.0,1.0,-1.17233031471353,-1.1999013718282077,0.0
2019-01-03,-0.07506738544474394,-1.0345462713387241,-0.0,1.0,-1.1704851752021563,-1.2122641509433962,0.0
2019-01-04,-0.026086568097556617,-1.0522178049761022,-0.0,1.0,-1.158618841291821,-1.229954884531201,0.0
2019-01-07,-0.018896945726214018,-1.0245220830586685,-0.0,1.0,-1.1436607339046365,-1.2075587782904857,0.0
2019-01-08,-0.021267265950449463,-1.0135935101951326,-0.0,1.0,-1.14650295987722,-1.2036834027625523,0.0
2019-01-09,-0.018602004639558804,-1.0017070074845713,-0.0,1.0,-1.1463211800236355,-1.2103120759837176,0.0
2019-01-10,-0.02091903719912473,-0.9964989059080963,-0.0,1.0,-1.1509846827133479,-1.2079212253829321,0.0
2019-01-11,-0.017328042328042328,-0.9900352733686066,-0.0,1.0,-1.169400352733686,-1.2324074074074074,0.0
2019-01-14,-0.03429125528913963,-0.9918459097320169,-0.0,1.0,-1.1676657263751762,-1.21385754583921,0.0
2019-01-15,-0.03823788546255506,-0.9914977973568281,-0.0,1.0,-1.1653303964757709,-1.2101762114537444,0.0
2019-01-16,-0.0,-1.012606534090909,-0.0,1.0,-1.1570046164772727,-1.2693093039772727,0.0
2019-01-17,-0.0,-1.0169176262178918,-0.0,1.0,-1.150531443755536,-1.2612488928255092,0.0
2019-01-18,-0.0,-1.0179560478827943,-0.0,1.0,-1.1597730927282472,-1.2889941039842774,0.0
2019-01-22,-0.0,-0.9669758812615955,-0.0,1.0,-1.2640538033395174,-1.4071892393320964,0.0
2019-01-23,-0.0,-0.9751615703675124,-0.0,1.0,-1.3204880871997684,-1.5273946175364137,0.0
2019-01-24,-0.0,-0.9749505285004103,-0.0,1.0,-1.3249191563299385,-1.5266180800231672,0.0
2019-01-25,-0.0,-0.852861304498099,-0.0,1.0,-1.4284303559966425,-1.6562484570187135,0.0
2019-01-28,-0.0,-0.8311675379636545,-0.0,1.0,-1.4824993776450088,-1.6652228030868808,0.0
2019-01-29,-0.0,-0.8367211778491008,-0.0,1.0,-1.565031331193642,-1.6926995771562485,0.0
2019-01-30,-0.0,-0.8497255143399517,-0.0,1.0,-1.5845774973064493,-1.6962700733671952,0.0
2019-01-31,-0.0,-0.8687622183352196,-0.0,1.0,-1.5269575059162466,-1.7488424735055048,0.0
2019-02-01,-0.0,-0.8695000258518173,-0.0,1.0,-1.5351326198231736,-1.7657308308774107,0.0
2019-02-04,-0.0,-0.8789087093389297,-0.0,1.0,-1.546379853095488,-1.8213011542497377,0.0
2019-02-05,-0.0,-0.8468992248062015,-0.0,1.0,-1.5161847894406033,-1.8746595432641944,0.0
2019-02-06,-0.0,-0.8331844221369633,-0.0,1.0,-1.5404425290376835,-1.882062332474904,0.0
2019-02-07,-0.0,-0.8359055118110236,-0.0,1.0,-1.531076115485564,-1.8824146981627294,0.0
2019-02-08,-0.0,-0.8099216710182767,-0.0,1.0,-1.5351436031331593,-1.8768668407310705,0.0
2019-02-11,-0.0,-0.7992354820128815,-0.0,1.0,-1.5433314133109912,-1.893805309734513,0.0
2019-02-12,-0.0,-0.8319173484371722,-0.0,1.0,-1.5419551080344034,-1.8705160478288232,0.0
2019-02-13,-0.0,-0.8664335299337126,-0.0,1.0,-1.5149538076100004,-1.8380917584425072,0.0
2019-02-14,-0.0,-0.8319340959177248,-0.0,1.0,-1.5707314513590094,-1.8444222898520306,0.0
2019-02-15,-0.0,-0.8793148741659224,-0.0,1.0,-1.5494141753796038,-1.825355960699837,0.0
2019-02-19,-0.0,-0.8584172963895885,-0.0,1.0,-1.5669605373635598,-1.8223131821998322,0.0
2019-02-20,-0.0,-0.8711814501288185,-0.0,1.0,-1.572374993427625,-1.8143435511856565,0.0
2019-02-21,-0.0,-0.8922762094658412,-0.0,1.0,-1.56343792633015,-1.7914786441389443,0.0
2019-02-22,-0.0,-0.8899265477439664,-0.0,1.0,-1.5663693599160546,-1.7902938090241343,0.0
2019-02-25,-0.0,-0.8779446640316205,-0.0,1.0,-1.586772068511199,-1.80532279314888,0.0
2019-02-26,-0.0,-0.8695218076720967,-0.0,1.0,-1.5900683131897007,-1.795218076720967,0.0
2019-02-27,-0.0,-0.8767887205387206,-0.0,1.0,-1.5947495791245792,-1.7893518518518516,0.0
2019-02-28,-0.0,-0.8692765688392434,-0.0,1.0,-1.5902839981031667,-1.8093682491174456,0.0
2019-03-01,-0.0,-0.851927508904253,-0.0,1.0,-1.5929184998952441,-1.7928975487115022,0.0
2019-03-04,-0.0,-0.8441082552478668,-0.0,1.0,-1.588912736219442,-1.801706538240067,0.0
2019-03-05,-0.0,-0.8214266884589022,-0.0,1.0,-1.6464385511678177,-1.8044498339220751,0.0
2019-03-06,-0.0,-0.8118293778740948,-0.0,1.0,-1.6727628310164384,-1.801099423859612,0.0
2019-03-07,-0.0,-0.7941906522313178,-0.0,1.0,-1.680433060470029,-1.8065487193028782,0.0
2019-03-08,-0.0,-0.779419695825693,-0.0,1.0,-1.7646424333944557,-1.8490993420343005,0.0
2019-03-11,-0.0,-0.7798755986128695,-0.0,1.0,-1.8042604722849123,-1.9202950404579733,0.0
2019-03-12,-0.0,-0.7430575035063115,-0.0,1.0,-1.856774193548387,-2.010266479663394,0.0
2019-03-13,-0.0,-0.7698305084745762,-0.0,1.0,-1.8722033898305086,-2.0076271186440677,0.0
2019-03-14,-0.0,-0.7880207745286214,-0.0,1.0,-1.8506830755334764,-2.0065484927176245,0.0
2019-03-15,-0.0,-0.7764893133242383,-0.0,1.0,-1.8809686221009552,-2.026944065484311,0.0
2019-03-18,-0.0,-0.8096933501780177,-0.0,1.0,-1.8888825083266338,-2.04393017112668,0.0
2019-03-19,-0.0,-0.8025081976643847,-0.0,1.0,-1.8820686877984236,-2.0682275786688145,0.0
2019-03-20,-0.0,-0.8169151376146789,-0.0,1.0,-1.8507454128440368,-2.0662844036697248,0.0
2019-03-21,-0.0,-0.8120944122207546,-0.0,1.0,-1.9269511284672372,-2.003847699994257,0.0
2019-03-22,-0.0,-0.8141356699355887,-0.0,1.0,-1.9951836592583996,-1.9935008414089246,0.0
2019-03-25,-0.0,-0.692000456464681,-0.0,1.0,-2.0312107725664723,-1.9825972840351478,0.0
2019-03-26,-0.0,-0.6897421203438395,-0.0,1.0,-2.039140401146132,-2.0017765042979945,0.0
2019-03-27,-0.0,-0.6782260371959943,-0.0,1.0,-2.046351931330472,-1.9978826895565094,0.0
2019-03-28,-0.0,-0.6779631859624979,-0.0,1.0,-2.0430643958942603,-2.0132461723722694,0.0
2019-03-29,-0.0,-0.6719564594672014,-0.0,1.0,-2.0387854482956174,-2.01821827556574,0.0
2019-04-01,-0.0,-0.6851066269204311,-0.0,1.0,-2.036631506535198,-2.0108919972483372,0.0
2019-04-02,-0.0,-0.7074647324233251,-0.0,1.0,-2.0572277114626765,-1.9466560054828945,0.0
2019-04-03,-0.0,-0.7005871957129012,-0.0,1.0,-2.0775896471124793,-1.9227524086426087,0.0
2019-04-04,-0.0,-0.6992009132420092,-0.0,1.0,-2.0695776255707763,-1.9389840182648403,0.0
2019-04-05,-0.0,-0.6687318819985222,-0.0,1.0,-2.0539419087136928,-1.9613482635138975,0.0
2019-04-08,-0.0,-0.6718785151856017,-0.0,1.0,-2.0293588301462315,-1.9230596175478063,0.0
2019-04-09,-0.0,-0.6595406861355259,-0.0,1.0,-2.0715055287779984,-1.9395520272185993,0.0
2019-04-10,-0.0,-0.6389832427536232,-0.0,1.0,-2.083616394927536,-1.9386322463768118,0.0
2019-04-11,-0.0,-0.6562108618922918,-0.0,1.0,-2.106398724809291,-1.9302060799271317,0.0
2019-04-12,-0.0,-0.6534608378870673,-0.0,1.0,-2.10724043715847,-1.931523224043716,0.0
2019-04-15,-0.0,-0.6606644253233802,-0.0,1.0,-2.09043250327654,-1.9471764772921534,0.0
2019-04-16,-0.0,-0.657446565321751,-0.0,1.0,-2.1081266430449195,-1.949365641787633,0.0
2019-04-17,-0.0,-0.6059481675990409,-0.0,1.0,-2.1268409635803174,-1.9756250713551775,0.0
2019-04-18,-0.0,-0.6003767338318396,-0.0,1.0,-2.1134767966208114,-1.99423483075518,0.0
2019-04-22,-0.0,-0.6240359157361575,-0.0,1.0,-2.128237596408426,-2.003453436168988,0.0
2019-04-23,-0.0,-0.6168364117613212,-0.0,1.0,-2.1340698544220036,-2.0031071983428275,0.0
2019-04-24,-0.0,-0.5890835966676242,-0.0,1.0,-2.136397586900316,-2.019994254524562,0.0
2019-04-25,-0.0,-0.5865738610216291,-0.0,1.0,-2.1436953520478603,-2.022204325816843,0.0
2019-04-26,-0.0,-0.5585642680186668,-0.0,1.0,-2.189145589675635,-2.0137120470127328,0.0
2019-04-29,-0.0,-0.569556684368506,-0.0,1.0,-2.197298545370584,-2.005483722004156,0.0
2019-04-30,-0.0,-0.5906343524441053,-0.0,1.0,-2.2249867965494983,-2.0526377560002347,0.0
2019-05-01,-0.0,-0.5800703399765533,-0.0,1.0,-2.2514654161781946,-2.030187573270809,0.0
2019-05-02,-0.0,-0.585268823494998,-0.0,1.0,-2.203709120692681,-2.0613701515240157,0.0
2019-05-03,-0.0,-0.5991341484818347,-0.0,1.0,-2.1942315567776283,-2.056982390452232,0.0
2019-05-06,-0.0,-0.5572412183451978,-0.0,1.0,-2.1998482903489323,-2.077897070836737,0.0
2019-05-07,-0.0,-0.544299350002928,-0.0,1.0,-2.217953973180301,-2.093517596767582,0.0
2019-05-08,-0.0,-0.582948905109489,-0.0,1.0,-2.1855182481751823,-2.070948905109489,0.0
2019-05-09,-0.0,-0.5780736743312999,-0.0,1.0,-2.227123416236509,-2.0605349601126233,0.0
2019-05-10,-0.0,-0.5811444652908068,-0.0,1.0,-2.218632739212008,-2.0632621951219514,0.0
2019-05-13,-0.0,-0.579064587973274,-0.0,1.0,-2.222072441683273,-2.059840581408979,0.0
2019-05-14,-0.0,-0.5011825785982117,-0.0,1.0,-2.2266512835304297,-2.0408422267089703,0.0
2019-05-15,-0.0,-0.5057172557172557,-0.0,1.0,-2.2459574959574957,-2.023331023331023,0.0
2019-05-16,-0.0,-0.509564415764001,-0.0,1.0,-2.241587923484674,-2.0104862871629408,0.0
2019-05-17,-0.0,-0.4898570769940065,-0.0,1.0,-2.220147533425542,-2.0529621945597047,0.0
2019-05-20,-0.0,-0.47176423277991614,-0.0,1.0,-2.221634974435572,-2.0514160969724826,0.0
2019-05-21,-0.0,-0.47155078371705805,-0.0,1.0,-2.217890566687719,-2.0520755583625196,0.0
2019-05-22,-0.0,-0.4590286140260336,-0.0,1.0,-2.2240380755777283,-2.051149721887723,0.0
2019-05-23,-0.0,-0.4465358430116139,-0.0,1.0,-2.2338806567881457,-2.0406773842897192,0.0
2019-05-24,-0.0,-0.4759420289855073,-0.0,1.0,-2.268811594202899,-2.0523478260869568,0.0
2019-05-28,-0.0,-0.4798793923228575,-0.0,1.0,-2.2678882059608028,-2.050620433723762,0.0
2019-05-29,-0.0,-0.5016248839368617,-0.0,1.0,-2.287488393686165,-2.013985608170845,0.0
2019-05-30,-0.0,-0.4917919075144509,-0.0,1.0,-2.2683815028901737,-2.0201156069364163,0.0
2019-05-31,-0.0,-0.4893715341959335,-0.0,1.0,-2.261494916820703,-2.0254736598890943,0.0
2019-06-03,-0.0,-0.5104028586248631,-0.0,1.0,-2.300616679153939,-1.9523370410927323,0.0
2019-06-04,-0.0,-0.4823304125805141,-0.0,1.0,-2.4178030522834093,-1.9026867057389891,0.0
2019-06-05,-0.0,-0.46759709432019675,-0.0,1.0,-2.4318480809929643,-1.8203969570439853,0.0
2019-06-06,-0.0,-0.4811088882537868,-0.0,1.0,-2.4257216347527866,-1.8091454701343241,0.0
2019-06-07,-0.0,-0.4668048597915587,-0.0,1.0,-2.459895203546957,-1.8313468071630103,0.0
2019-06-10,-0.0,-0.47552810804571166,-0.0,1.0,-2.438531686482743,-1.8576705529262378,0.0
2019-06-11,-0.0,-0.47983310152990266,-0.0,1.0,-2.4624478442280946,-1.8527468706536858,0.0
2019-06-12,-0.0,-0.4736078886310905,-0.0,1.0,-2.4635150812064963,-1.8632830626450116,0.0
2019-06-13,-0.0,-0.4338138172629644,-0.0,1.0,-2.4297364038362144,-1.8792855912249466,0.0
2019-06-14,-0.0,-0.43764732938538486,-0.0,1.0,-2.426090956131777,-1.8857011441384464,0.0
2019-06-17,-0.0,-0.44166379012771834,-0.0,1.0,-2.4253825796801287,-1.886031526866874,0.0
2019-06-18,-0.0,-0.452401495542134,-0.0,1.0,-2.4189818809318377,-1.8807017543859648,0.0
2019-06-19,-0.0,-0.4263391570085914,-0.0,1.0,-2.4292798247131406,-1.910396125237848,0.0
2019-06-20,-0.0,-0.4359657248726262,-0.0,1.0,-2.4381079203334877,-1.9155859194071327,0.0
2019-06-21,-0.0,-0.45190078813166434,-0.0,1.0,-2.420201668984701,-1.9229833101529905,0.0
2019-06-24,-0.0,-0.4311575282854656,-0.0,1.0,-2.4080069625761533,-1.9629823034522773,0.0
2019-06-25,-0.0,-0.4178125906585437,-0.0,1.0,-2.417464461850885,-1.966927763272411,0.0
2019-06-26,-0.0,-0.41653575376738233,-0.0,1.0,-2.3739454238668762,-2.0278699016698667,0.0
2019-06-27,-0.0,-0.3866214477838849,-0.0,1.0,-2.379897088059876,-2.080750789381359,0.0
2019-06-28,-0.0,-0.4007142020840651,-0.0,1.0,-2.371619248331577,-2.081781992740897,0.0
2019-07-01,-0.0,-0.39794007490636707,-0.0,1.0,-2.3628862359550564,-2.09123361423221,0.0
2019-07-02,-0.0,-0.4060198714202221,-0.0,1.0,-2.3450029222676796,-2.093512565751023,0.0
2019-07-03,-0.0,-0.3943620870783239,-0.0,1.0,-2.3574179992996385,-2.084568693825143,0.0
2019-07-05,-0.0,-0.39829816994987755,-0.0,1.0,-2.3447371488518476,-2.0851497843571507,0.0
2019-07-08,-0.0,-0.4210774490156784,-0.0,1.0,-2.3639632205587646,-2.1091005540492747,0.0
2019-07-09,-0.0,-0.41428066454577583,-0.0,1.0,-2.3650288676799813,-2.112053729232944,0.0
2019-07-10,-0.0,-0.44369023728013224,-0.0,1.0,-2.3581631448471256,-2.1006964939204344,0.0
2019-07-11,-0.0,-0.4446153846153846,-0.0,1.0,-2.3711242603550295,-2.1014201183431953,0.0
2019-07-12,-0.0,-0.4432739539563236,-0.0,1.0,-2.3683494111380714,-2.1065869681008462,0.0
2019-07-15,-0.0,-0.47239336492891,-0.0,1.0,-2.3882109004739336,-2.0635071090047394,0.0
2019-07-16,-0.0,-0.47597321798897907,-0.0,1.0,-2.400071102684126,-2.0492386087574803,0.0
2019-07-17,-0.0,-0.47391458653732405,-0.0,1.0,-2.3902756417839823,-2.0508695137820894,0.0
2019-07-18,-0.0,-0.47335775047258977,-0.0,1.0,-2.3920723062381852,-2.041942344045369,0.0
2019-07-19,-0.0,-0.4753856155073577,-0.0,1.0,-2.3922935996690504,-2.0421960877016723,0.0
2019-07-22,-0.0,-0.47993854517520534,-0.0,1.0,-2.3946699757726173,-2.034509247769308,0.0
2019-07-23,-0.0,-0.47743822370777134,-0.0,1.0,-2.447355855318133,-2.043929807807091,0.0
2019-07-24,-0.0,-0.48568851473241126,-0.025736620565243534,1.0,-2.4736019242333134,-2.028202044497895,0.0
2019-07-25,-0.0,-0.42022403875264913,-0.0644262791401756,1.0,-2.55979412655162,-2.0107175295186193,0.0
2019-07-26,-0.0,-0.41969193597100574,-0.06614315916641497,1.0,-2.552582301419511,-2.0019933554817277,0.0
2019-07-29,-0.0,-0.3992505741568959,-0.06956364075909585,1.0,-2.551371932793425,-2.023570651516983,0.0
2019-07-30,-0.0,-0.4129659839284635,-0.07449700924415444,1.0,-2.5417799528729383,-2.012748474412422,0.0
2019-07-31,-0.0,-0.4195478723404255,-0.07597920696324952,1.0,-2.537838491295938,-2.011121856866538,0.0
2019-08-01,-0.0,-0.4423563426093242,-0.05812552704493435,1.0,-2.532285266835321,-1.9906035417419587,0.0
2019-08-02,-0.0,-0.44325078902646275,-0.026826899732944894,1.0,-2.560148094197621,-2.0392692401068224,0.0
2019-08-05,-0.0,-0.43693912199854473,-0.01309725927722532,1.0,-2.5719136551055053,-2.0415959252971136,0.0
2019-08-06,-0.0,-0.44210588723543015,-0.007529495464516513,1.0,-2.46925950080038,-2.00990099009901,0.0
2019-08-07,-0.0,-0.4423815999526991,-0.0,1.0,-2.4581682729261516,-2.0120617276651096,0.0
2019-08-08,-0.0,-0.43314812625605864,-0.0,1.0,-2.4560231705875397,-2.0217519801394963,0.0
2019-08-09,-0.0,-0.42073350208983346,-0.0,1.0,-2.4409254135515397,-2.0251368693706953,0.0
2019-08-12,-0.0,-0.4105430370065305,-0.0,1.0,-2.476319350473613,-1.9965287991998586,0.0
2019-08-13,-0.0,-0.37166842785018206,-0.0,1.0,-2.483033932135729,-2.015850651637901,0.0
2019-08-14,-0.0,-0.3634970229322643,-0.0,1.0,-2.501385368154218,-2.0302422920473973,0.0
2019-08-15,-0.0,-0.40606060606060607,-0.014834054834054833,1.0,-2.444155844155844,-1.9069552669552672,0.0
2019-08-16,-0.0,-0.40781574694066036,-0.018413761256060954,1.0,-2.4393904410066956,-1.9067767259293467,0.0
2019-08-19,-0.0,-0.4089940692117234,-0.017907525767259746,1.0,-2.4346749582541602,-1.8964127367996775,0.0
2019-08-20,-0.0,-0.41537489952922263,-0.025203812148352277,1.0,-2.4253071535193476,-1.8753014123320702,0.0
2019-08-21,-0.0,-0.43354594035511124,-0.015342182382347871,1.0,-2.4376256967189565,-1.8595644429121418,0.0
2019-08-22,-0.0,-0.43922176308539945,-0.004935720844811754,1.0,-2.437614784205693,-1.857495408631772,0.0
2019-08-23,-0.0,-0.4365849457426652,-0.00522478038697824,1.0,-2.4367571912499284,-1.8628925762186372,0.0
2019-08-26,-0.0,-0.4188668555240793,-0.002209631728045326,1.0,-2.4087252124645895,-1.8358640226628895,0.0
2019-08-27,-0.0,-0.4137034315111086,-0.0,1.0,-2.396856803663294,-1.8427271185482506,0.0
2019-08-28,-0.0,-0.3775238957072564,-0.024037101973870257,1.0,-2.4214693739041913,-1.8327583281488604,0.0
2019-08-29,-0.0,-0.3526286037309214,-0.03764838892029395,1.0,-2.434313171283211,-1.8283776144714528,0.0
2019-08-30,-0.0,-0.32934807128355514,-0.048387096774193554,1.0,-2.4493570945183847,-1.812429505977893,0.0
2019-09-03,-0.0,-0.3215377646925603,-0.051975993658702306,1.0,-2.4413996149926396,-1.8469595742271543,0.0
2019-09-04,-0.0,-0.2886370076508926,-0.06001700198356475,1.0,-2.4505525644658546,-1.8681212808160952,0.0
2019-09-05,-0.0,-0.3126689189189189,-0.07105855855855855,1.0,-2.424887387387387,-1.8220157657657656,0.0
2019-09-06,-0.0,-0.2901039313149571,-0.11246046091278807,1.0,-2.4789877993673746,-1.766888838680524,0.0
2019-09-09,-0.0,-0.2974133062238789,-0.11329492827290186,1.0,-2.4767875296509656,-1.760307240483452,0.0
2019-09-10,-0.0,-0.30294316644113667,-0.07780784844384303,1.0,-2.4793076229138475,-1.7782476319350475,0.0
2019-09-11,-0.0,-0.2768709404123129,-0.137079920926292,1.0,-2.4962439988703755,-1.737927139226207,0.0
