Date,IWF,IWM,JMIA,MTUM,SPY,VLUE,VXX
2020-01-30,-4.127495170637476,-4.123953638119769,1.0,-9.861236316806181,-7.96973599484868,-5.1136509980682545,0.0
2020-01-31,-4.187378009108653,-4.181522446324007,1.0,-9.92875731945348,-8.05270006506181,-5.180546519193234,0.0
2020-02-03,-4.188667095943335,-4.073406310367031,1.0,-9.836445589182228,-7.961687057308436,-5.13522215067611,0.0
2020-02-04,-4.178373080692585,-4.061091146684091,1.0,-9.98954590003267,-8.129042796471742,-5.311009474028095,0.0
2020-02-05,-3.986075129533679,-4.068329015544041,1.0,-10.034326424870466,-8.093911917098445,-5.200777202072539,0.0
2020-02-06,-4.106286454957875,-4.015554115359689,1.0,-10.204147764095918,-8.051523007128969,-5.026571613739469,0.0
2020-02-07,-4.091439688715953,-4.0473411154345005,1.0,-10.200064850843061,-8.052204928664073,-5.0343709468223095,0.0
2020-02-10,-4.07944676744934,-3.9568993245416535,1.0,-10.13669990350595,-8.001929880990673,-4.989385654551303,0.0
2020-02-11,-4.014089016970861,-3.9535702849823884,1.0,-10.0646813960935,-7.971501761127121,-5.016330451488953,0.0
2020-02-12,-3.9903722721437744,-3.949614890885751,1.0,-10.119704749679075,-8.006739409499358,-5.02599486521181,0.0
2020-02-13,-3.971373431971695,-3.960437439691219,1.0,-10.191379864908331,-8.024445159215182,-5.0167256352524925,0.0
2020-02-14,-3.9887278582930756,-3.9533011272141705,1.0,-10.180354267310788,-8.044122383252818,-5.039935587761674,0.0
2020-02-18,-4.0078226857887875,-3.957627118644068,1.0,-10.392764015645373,-8.184485006518905,-5.051499348109518,0.0
2020-02-19,-4.011060507482108,-3.9567338972023425,1.0,-10.373780091086532,-8.164931685100845,-5.024072869225765,0.0
2020-02-20,-3.984090909090909,-3.9464285714285716,1.0,-10.374350649350648,-8.15064935064935,-5.011688311688311,0.0
2020-02-21,-3.962804476629361,-4.065174456879526,1.0,-10.543449637919684,-8.261356155365371,-5.083278472679394,0.0
2020-02-24,-3.750646830530401,-4.023932729624838,1.0,-10.411060802069857,-8.137774902975421,-5.0177878395860285,0.0
2020-02-25,-3.198206278026906,-3.9820627802690587,1.0,-9.919880418535127,-7.333034379671151,-4.462182361733931,0.0
2020-02-26,-2.9169418338836675,-3.386334772669545,1.0,-8.239522479044957,-6.14249428498857,-3.714503429006858,0.0
2020-02-27,-3.0122386537480876,-3.343702192758797,1.0,-8.25293217746048,-6.204487506374299,-3.6840897501274865,0.0
2020-02-28,-2.757356608478803,-3.8027431421446383,1.0,-7.950623441396509,-5.827930174563591,-3.5990024937655862,0.0
2020-03-02,-2.8627646326276466,-3.674470734744707,1.0,-7.902366127023662,-5.86376089663761,-3.6032378580323785,0.0
2020-03-03,-2.6144490391632207,-4.160301629773778,1.0,-7.3702262223303325,-5.643639017270737,-3.5361225979080513,0.0
2020-03-04,-2.352342640795078,-4.300757217226692,1.0,-7.398012304779933,-5.376242309512542,-3.235683861807856,0.0
2020-03-05,-2.0588364918466286,-4.533715293080653,1.0,-6.622080211546938,-4.881886293521375,-2.9394006170119,0.0
2020-03-06,-1.9700366458288423,-4.4848027592153485,1.0,-6.603578357404613,-4.696917439103255,-2.801034705755551,0.0
2020-03-09,-1.9418235667442352,-4.36661730484451,1.0,-6.512164163317115,-4.605246456526338,-2.7292151470277135,0.0
2020-03-10,-2.3509534961525596,-2.6507193041150887,1.0,-5.370692539310807,-3.6977249916359987,-1.6577450652392103,0.0
2020-03-11,-1.9439537497992614,-3.109362453830095,1.0,-5.330817408061668,-3.338846956801028,-1.336116910229645,0.0
2020-03-12,-1.9611218281644158,-2.561359252114557,1.0,-4.893456002374239,-3.2012167977444723,-1.221843003412969,0.0
2020-03-13,-2.043537414965986,-1.8060606060606061,1.0,-4.143970315398887,-2.776994434137291,-0.5982683982683983,0.0
2020-03-16,-1.6045419805655639,-2.191178076209193,1.0,-3.6960366852276447,-2.3826836990937874,-0.04367289005349929,0.0
2020-03-17,-1.5492160682809166,-1.4801001948232675,1.0,-2.5668429353372297,-2.336858706744596,-0.34418777252064203,0.0
2020-03-18,-1.4812958654018256,-1.5583497404689457,1.0,-2.2685698943977086,-2.289511365670306,-0.35161983175228206,0.0
2020-03-19,-1.505487857574972,-1.269726039236021,1.0,-2.1746607899057993,-2.2551205600207416,-0.4373865698729583,0.0
2020-03-20,-1.5090546746382463,-1.3166103457239409,1.0,-2.1665366952603757,-2.2612425266441383,-0.41131617710770296,0.0
2020-03-23,-1.4796651729094443,-1.4308784983512302,1.0,-1.9717595332713282,-2.1981905808742708,-0.374820326371861,0.0
2020-03-24,-1.5389044111421555,-1.4886969773939547,1.0,-1.8682584031834728,-2.1736516806366946,-0.3970874608415883,0.0
2020-03-25,-1.4540988639852623,-1.4101934295363832,1.0,-1.4815013816395455,-2.0103622965919556,-0.3196192815474363,0.0
2020-03-26,-1.4638125143601135,-1.4085930918281382,1.0,-1.4634295780041358,-2.002680554491844,-0.32028796813969523,0.0
2020-03-27,-1.446279761904762,-1.365327380952381,1.0,-1.3651041666666668,-1.986011904761905,-0.27767857142857144,0.0
2020-03-30,-1.3299653783650112,-1.304529075107751,1.0,-1.300784286017099,-1.8744435808662478,-0.2559881297251466,0.0
2020-03-31,-1.1653903082566446,-1.2276851792264625,1.0,-1.2288435549263146,-1.6858227685179228,-0.1276143896003604,0.0
2020-04-01,-1.166249759476621,-1.230196908472837,1.0,-1.2025527547944326,-1.681418767237509,-0.13353857994997115,0.0
2020-04-02,-1.193604905825668,-1.0872911582504223,1.0,-1.1690132031787748,-1.6926975783743192,-0.11482385332582443,0.0
2020-04-03,-1.1893273486690357,-1.0925129356025185,1.0,-1.1661991147684059,-1.6729630322299107,-0.11302287887288823,0.0
2020-04-06,-1.183162472817645,-1.0779745262503881,1.0,-1.1631562597079836,-1.6663560111835973,-0.12246039142590864,0.0
2020-04-07,-1.1242426060351551,-1.0056392105105285,1.0,-1.1117643529905814,-1.6462895194672744,-0.11128442018117464,0.0
2020-04-08,-1.130567895305559,-1.0027614359466923,1.0,-1.1270860847640773,-1.6492976347700803,-0.09346860367391044,0.0
2020-04-09,-1.1188534278959812,-0.9495271867612294,1.0,-1.1147163120567376,-1.6237588652482269,-0.1033096926713948,0.0
2020-04-13,-1.1648087303449894,-0.8002816240319173,1.0,-1.1604670265195962,-1.619279511851678,-0.12238911053743252,0.0
2020-04-14,-1.219822185094576,-0.7218807804761621,1.0,-1.2692284742526405,-1.6539172981681485,-0.10209439704039622,0.0
2020-04-15,-1.1746871144015512,-0.733474352194606,1.0,-1.234091309712674,-1.6321170456548564,-0.10147482225747693,0.0
2020-04-16,-1.166492632555981,-0.7257222415593455,1.0,-1.2309432648799163,-1.601693932010674,-0.07628495185056271,0.0
2020-04-17,-1.1556893158930432,-0.7574372033800209,1.0,-1.2042481768723232,-1.5927190647065632,-0.07761314967010072,0.0
2020-04-20,-1.1612083405533413,-0.7455091549702535,1.0,-1.2104776757349969,-1.5901345809507306,-0.06861895685323167,0.0
2020-04-21,-1.1985014341743254,-0.7889129543991101,1.0,-1.2521805303518116,-1.5915237370485278,-0.022712638295381372,0.0
2020-04-22,-1.1791806893350356,-0.8017291400719507,1.0,-1.229430196123941,-1.5907508413601021,-0.0013925960311013115,0.0
2020-04-23,-1.139664170637622,-0.7891422736555481,1.0,-1.2030292716133426,-1.5409575675062401,-0.0,0.0
2020-04-24,-1.1139840794896403,-0.7930333653249027,1.0,-1.206797267543612,-1.531756337153503,-0.0,0.0
2020-04-27,-1.1464395420273668,-0.8119519687238202,1.0,-1.1156660150795867,-1.511030438425021,-0.0,0.0
2020-04-28,-1.1533660276415516,-0.803555506018725,1.0,-1.1038230049041462,-1.512093178778422,-0.0,0.0
2020-04-29,-1.1422786776126026,-0.8232749057022409,1.0,-1.0736077213223874,-1.4995007765697805,-0.008320390503660973,0.0
2020-04-30,-1.139385275196569,-0.7397041843074724,1.0,-1.0998515423104416,-1.5194919447957331,-0.0,0.0
2020-05-01,-1.1506450727422453,-0.7135328026351908,1.0,-1.102443041449355,-1.5233049684326103,-0.0,0.0
2020-05-04,-1.1598268588022573,-0.7031395539970412,1.0,-1.0900224645224919,-1.5261629499753437,-0.0,0.0
2020-05-05,-1.1401636235574577,-0.6872731213089883,1.0,-1.0916183561792272,-1.4989976702606058,-0.0,0.0
2020-05-06,-1.1351658460040042,-0.68605594935339,1.0,-1.0897678697040203,-1.4999729451869488,-0.0,0.0
2020-05-07,-1.1954510408635313,-0.6939090208172707,1.0,-1.112732679810552,-1.5051217094393656,-0.0,0.0
2020-05-08,-1.1927080464834499,-0.6829322024563529,1.0,-1.1280497879605662,-1.5037726496667951,-0.0,0.0
2020-05-11,-1.1987454605480357,-0.6569825024760647,1.0,-1.1371739848134697,-1.5094640695499064,-0.0,0.0
2020-05-12,-1.3052094802109289,-0.6342353827432347,1.0,-1.2948948252882888,-1.5604682157964882,-0.0,0.0
2020-05-13,-1.3042168674698795,-0.6327038924930491,1.0,-1.2900254865616312,-1.565396200185357,-0.0,0.0
2020-05-14,-1.3243733895525884,-0.6715858514874679,1.0,-1.2567931599906301,-1.6034200046849378,-0.0,0.0
2020-05-15,-1.3245870914841278,-0.6785756120417008,1.0,-1.2598688063722618,-1.5938854398500644,-0.0,0.0
2020-05-18,-1.3405805617581386,-0.6756375602303444,1.0,-1.2478552121283346,-1.6120578211305674,-0.0,0.0
2020-05-19,-1.3636310257765252,-0.5663789560213729,1.0,-1.3402031589454526,-1.601432681580647,-0.0,0.0
2020-05-20,-1.3906490128856839,-0.5319186665090436,1.0,-1.3719115734720417,-1.6163258068329591,-0.0,0.0
2020-05-21,-1.3996580591911332,-0.5166253979483552,1.0,-1.3740124985261173,-1.6052941870062492,-0.0,0.0
2020-05-22,-1.4055650735511314,-0.5392568086489041,1.0,-1.3594848466946299,-1.6034737401784132,-0.0,0.0
2020-05-26,-1.407223502985163,-0.5366199680794468,1.0,-1.3563870662647042,-1.610983034817048,-0.0,0.0
2020-05-27,-1.4100998238402818,-0.5229594832648268,1.0,-1.3407516147974163,-1.5981796829125074,-0.0,0.0
2020-05-28,-1.4254107981220658,-0.501643192488263,1.0,-1.3484154929577465,-1.593075117370892,-0.0,0.0
2020-05-29,-1.4195500205604183,-0.5244081536744405,1.0,-1.3423015919638137,-1.5882041943253247,-0.0,0.0
2020-06-01,-1.4201350161432345,-0.5277957147050191,1.0,-1.338890519518638,-1.5833871441150573,-0.0,0.0
2020-06-02,-1.4323654390934843,-0.5376534466477809,1.0,-1.3415958451369214,-1.590238432483475,-0.0,0.0
2020-06-03,-1.4316572237960339,-0.5374763928234183,1.0,-1.3436614730878187,-1.589058073654391,-0.0,0.0
2020-06-04,-1.441604754829123,-0.5615453194650817,1.0,-1.3209509658246656,-1.6194947994056463,-0.0,0.0
2020-06-05,-1.4144748560232738,-0.5824378079914505,1.0,-1.3150270141898712,-1.6252449088642165,-0.0,0.0
2020-06-08,-1.4220527789360815,-0.5930779770060166,1.0,-1.304283076189909,-1.6376362661583368,-0.0,0.0
2020-06-09,-1.4391755033956868,-0.5772667699273204,1.0,-1.3078756106279041,-1.6330275229357796,-0.0,0.0
2020-06-10,-1.4317545427465,-0.5821268990169794,1.0,-1.3078343759308906,-1.6359845099791481,-0.0,0.0
2020-06-11,-1.4229920696440284,-0.6103989028680461,1.0,-1.286148709081152,-1.6431339812772046,-0.0,0.0
2020-06-12,-1.3939589442815248,-0.5744281524926685,1.0,-1.310850439882698,-1.5858651026392963,-0.0,0.0
2020-06-15,-1.4005160382337418,-0.563302644695948,1.0,-1.3140209933736,-1.5862311616724332,-0.0,0.0
2020-06-16,-1.402542621126018,-0.5513504013123206,1.0,-1.315777139844162,-1.5889038608002812,-0.0,0.0
2020-06-17,-1.39845532736528,-0.5426247732724826,1.0,-1.3205195717044058,-1.5893745246035924,-0.0,0.0
2020-06-18,-1.3965074173577852,-0.5381380679827122,1.0,-1.3209905384884941,-1.5848615815909355,-0.0,0.0
2020-06-19,-1.3985625803435786,-0.5402010050251257,1.0,-1.3202056795605939,-1.5841416384246818,-0.0,0.0
2020-06-22,-1.391928984406938,-0.5393914617765578,1.0,-1.331367166968405,-1.5774105004964085,-0.0,0.0
2020-06-23,-1.3896263376410736,-0.533302146073329,1.0,-1.3340155546459271,-1.5906672124437167,-0.0,0.0
2020-06-24,-1.4262721893491124,-0.5240236686390533,1.0,-1.340059171597633,-1.6267455621301774,-0.0,0.0
2020-06-25,-1.4291553133514987,-0.521857599810449,1.0,-1.3380523634640447,-1.6344035066935196,-0.0,0.0
2020-06-26,-1.4332602642336632,-0.5130043249007643,1.0,-1.338408673499615,-1.6399075774631198,-0.0,0.0
2020-06-29,-1.4251787085721037,-0.5072369587050275,1.0,-1.340934601524192,-1.6344302002717552,-0.0,0.0
2020-06-30,-1.4329257487152223,-0.48862897985705006,1.0,-1.3493413668852265,-1.636127355425601,-0.0,0.0
2020-07-01,-1.4242495724479567,-0.4885887833932889,1.0,-1.3455210237659965,-1.6388512118888954,-0.0,0.0
2020-07-02,-1.4069287063267233,-0.5211284230406044,1.0,-1.337936732766761,-1.6357412653446648,-0.0,0.0
2020-07-06,-1.408817635270541,-0.516149946952729,1.0,-1.3380289991748202,-1.6311446422256275,-0.0,0.0
2020-07-07,-1.4018713587947977,-0.5217442476313776,1.0,-1.3281351144588949,-1.6330842111457657,-0.0,0.0
2020-07-08,-1.4060695344725986,-0.5119033588685917,1.0,-1.3423099587507366,-1.632527990571597,-0.0,0.0
2020-07-09,-1.5618232183329135,-0.524301183580962,1.0,-1.4742508184336438,-1.7352681944094686,-0.0,0.0
2020-07-10,-1.571140770586754,-0.5195164945857466,1.0,-1.4777134223117603,-1.7273356837068747,-0.0,0.0
2020-07-13,-1.6007960073283216,-0.5021163686903785,1.0,-1.4870806747109735,-1.7274622528270898,-0.0,0.0
2020-07-14,-1.5731738035264482,-0.5172544080604534,1.0,-1.4684508816120907,-1.7383501259445846,-0.0,0.0
2020-07-15,-1.5759712864429192,-0.5136956111076129,1.0,-1.470121528870978,-1.7370442667338328,-0.0,0.0
2020-07-16,-1.5814919735599624,-0.49965376141013534,1.0,-1.4766761095372993,-1.7373622914699403,-0.0,0.0
2020-07-17,-1.5788976377952755,-0.5004094488188976,1.0,-1.4791181102362203,-1.740787401574803,-0.0,0.0
2020-07-20,-1.5987329743427303,-0.5045296167247387,1.0,-1.4860310421286032,-1.7458346531517264,-0.0,0.0
2020-07-21,-1.6818591476760654,-0.44277069653662926,1.0,-1.5583236770954036,-1.7545384318269603,-0.0,0.0
2020-07-22,-1.688252333440618,-0.4372063083360154,1.0,-1.5615706469262955,-1.750048278081751,-0.0,0.0
2020-07-23,-1.722044936502768,-0.4268967762943667,1.0,-1.5796157603386518,-1.7839791598827746,-0.0,0.0
2020-07-24,-1.7381511946729336,-0.40977934456195325,1.0,-1.59165687426557,-1.7886147016581797,-0.0,0.0
2020-07-27,-1.7544847453188426,-0.40035354196674094,1.0,-1.5849155427523898,-1.807254157391646,-0.0,0.0
2020-07-28,-1.7327344919612055,-0.41027143136106237,1.0,-1.5726746078239928,-1.7934648180693875,-0.0,0.0
2020-07-29,-1.7429469136610594,-0.40845715781894354,1.0,-1.5747201675721674,-1.8197290043856782,-0.0,0.0
2020-07-30,-1.7477524771966666,-0.4163002821707461,1.0,-1.5752345954458955,-1.8228230198831947,-0.0,0.0
2020-07-31,-1.7740273465882819,-0.4222207543430874,1.0,-1.5849131382521962,-1.8242288129995379,-0.0,0.0
2020-08-03,-1.855263157894737,-0.3706919583222015,1.0,-1.587162703713599,-1.865949772909431,-0.0,0.0
2020-08-04,-1.9577543859649125,-0.42933333333333334,1.0,-1.6988771929824562,-1.9316491228070178,-0.0,0.0
2020-08-05,-1.9977332294396828,-0.4144648296380251,1.0,-1.7157328044202027,-1.9557979740738118,-0.0,0.0
2020-08-06,-1.9954112248499825,-0.4188492763854571,1.0,-1.7058948111542533,-1.9394987645605364,-0.0,0.0
2020-08-07,-1.9987243994047197,-0.43646800368506833,1.0,-1.713485932960102,-1.9379207710296928,-0.0,0.0
2020-08-10,-1.9641561766588433,-0.4831093094374511,1.0,-1.7062797809544128,-1.9583955621933005,-0.0,0.0
2020-08-11,-1.9553945592726756,-0.4839122096739825,1.0,-1.7027487747709353,-1.9606506143902267,-0.0,0.0
2020-08-12,-1.970985492746373,-0.4761666547559494,1.0,-1.7297220038590724,-1.969556206674766,-0.0,0.0
2020-08-13,-2.0060210000734267,-0.5553271165283795,1.0,-1.6997576914604595,-2.0815772083119173,-0.0,0.0
2020-08-14,-2.011603143129911,-0.5538664904163912,1.0,-1.7029448483513254,-2.075346992729676,-0.0,0.0
2020-08-17,-2.002783678851366,-0.5511684125705077,1.0,-1.7019998534905867,-2.069445461870925,-0.0,0.0
2020-08-18,-2.014350897851045,-0.5641742714159553,1.0,-1.6637474241978216,-2.117162201942891,-0.0,0.0
2020-08-19,-2.01461945342345,-0.5791948280928593,1.0,-1.645312959153688,-2.107405230678813,-0.0,0.0
2020-08-20,-2.0202280250091946,-0.5762412651710188,1.0,-1.6477381390216992,-2.111438028687018,-0.0,0.0
2020-08-21,-2.0134756995581737,-0.5849042709867452,1.0,-1.6446244477172312,-2.1206921944035346,-0.0,0.0
2020-08-24,-2.0175166297117517,-0.5900221729490022,1.0,-1.6611234294161124,-2.1223207686622323,-0.0,0.0
2020-08-25,-2.0143342692478203,-0.6032954041672824,1.0,-1.652800354662332,-2.118368553273238,-0.0,0.0
2020-08-26,-2.0135963939998525,-0.6028227296238823,1.0,-1.6542525677972364,-2.118672873716101,-0.0,0.0
2020-08-27,-1.982019466527974,-0.6551006761274983,1.0,-1.6506426926220374,-2.1422096738242073,-0.0,0.0
2020-08-28,-1.9923306031273267,-0.6495160089352197,1.0,-1.6580044676098287,-2.1460908413998507,-0.0,0.0
2020-08-31,-1.9926273458445036,-0.6457402442657133,1.0,-1.6627941614536788,-2.145963658028001,-0.0,0.0
2020-09-01,-1.992696922274387,-0.6544451896564573,1.0,-1.6469930695282808,-2.1580594679186227,-0.0,0.0
2020-09-02,-1.9866031557011012,-0.6508633521881512,1.0,-1.645951175945222,-2.1592735933313483,-0.0,0.0
2020-09-03,-1.9912156629196753,-0.6545819995533387,1.0,-1.6533164594654954,-2.1452393359636712,-0.0,0.0
2020-09-04,-1.9026646113190928,-0.691771269177127,1.0,-1.5769654261175954,-2.1690523379578655,-0.0,0.0
2020-09-08,-1.8890109085584599,-0.6961710227688703,1.0,-1.575225126290358,-2.160699904824658,-0.0,0.0
2020-09-09,-1.8483023795705167,-0.7449941961694719,1.0,-1.4983313987231572,-2.163160185722577,-0.0,0.0
2020-09-10,-1.832995951417004,-0.7586755349913246,1.0,-1.4710815500289185,-2.1668594563331403,-0.0,0.0
2020-09-11,-1.8266262801096207,-0.7646040675032454,1.0,-1.47144093466032,-2.14921390451464,-0.0,0.0
2020-09-14,-1.8282544485267633,-0.76082414811613,1.0,-1.470427202651106,-2.1446581658381962,-0.0,0.0
2020-09-15,-1.8376684199149795,-0.7439296779306867,1.0,-1.455364219324159,-2.1682397867281504,-0.0,0.0
2020-09-16,-1.8453876136855782,-0.7316298541937347,1.0,-1.4434820268514508,-2.1976324527212356,-0.0,0.0
2020-09-17,-1.827618634259259,-0.7620081018518519,1.0,-1.4338831018518519,-2.210286458333333,-0.0,0.0
2020-09-18,-1.8225421399117414,-0.7601823048542286,1.0,-1.4386167980901399,-2.2129783693843597,-0.0,0.0
2020-09-21,-1.8194695381946953,-0.7576064175760643,1.0,-1.4404856544048565,-2.209366192093662,-0.0,0.0
2020-09-22,-1.835660036166365,-0.7320795660036166,1.0,-1.4627124773960216,-2.202820976491862,-0.0,0.0
2020-09-23,-1.8346109343361299,-0.7274370841770321,1.0,-1.4655047729245012,-2.2041509979751233,-0.0,0.0
2020-09-24,-1.826769385844913,-0.7148102815177477,1.0,-1.447764417884657,-2.2106703146374826,-0.0,0.0
2020-09-25,-1.8154441815444178,-0.7287588728758871,1.0,-1.4307736430773643,-2.195024019502402,-0.0,0.0
2020-09-28,-1.808225046408682,-0.725831786377267,1.0,-1.4135370555476225,-2.1921319434528064,-0.0,0.0
2020-09-29,-1.8026503277286976,-0.7113137646053006,1.0,-1.4244086634368764,-2.1861641493302932,-0.0,0.0
2020-09-30,-1.8025482240728878,-0.7056730016371272,1.0,-1.4360452701259876,-2.1736778418392766,-0.0,0.0
2020-10-01,-1.7991486342674707,-0.6970556935083364,1.0,-1.4300106420716565,-2.163887903511884,-0.0046115643845335225,0.0
2020-10-02,-1.7750335191588453,-0.6830146072965916,1.0,-1.4184602356926117,-2.151859431232799,-0.028297226730647093,0.0
2020-10-05,-1.7527495769881558,-0.7016356457980824,1.0,-1.3953045685279188,-2.153412295544275,-0.04702481669486746,0.0
2020-10-06,-1.7511961722488039,-0.6804109203490009,1.0,-1.38017168589924,-2.1582465522094005,-0.06628201519842386,0.0
2020-10-07,-1.7426403428651724,-0.6896648633457457,1.0,-1.3760275416286094,-2.1486685870863482,-0.06892433078058033,0.0
2020-10-08,-1.7438776226229737,-0.6852150726264824,1.0,-1.3784997544031998,-2.147849273735176,-0.06160971159918602,0.0
2020-10-09,-1.7571479756359727,-0.6841992117520601,1.0,-1.3957721246864923,-2.224722321748477,-0.10412038695807953,0.0
2020-10-12,-1.7448833548017746,-0.6807642765135251,1.0,-1.3848575926721054,-2.208816373264634,-0.13689709460426508,0.0
2020-10-13,-1.7741656454984502,-0.6714481366683486,1.0,-1.3956606357673178,-2.245008289483169,-0.12189144381172062,0.0
2020-10-14,-1.7764722842932317,-0.6702948172709581,1.0,-1.4004180782815543,-2.243422475311757,-0.11763857853384273,0.0
2020-10-15,-1.7724451501154737,-0.6617349884526559,1.0,-1.4038683602771365,-2.247401847575058,-0.1315675519630485,0.0
2020-10-16,-1.767017594462071,-0.6714017882895875,1.0,-1.3891693106432073,-2.242068070377848,-0.14118834727430055,0.0
2020-10-19,-1.7746963266500804,-0.6666910581003951,1.0,-1.4180447826723255,-2.3046246158349186,-0.15337333528464803,0.0
2020-10-20,-1.7683479532163742,-0.666812865497076,1.0,-1.4130847953216374,-2.2947368421052627,-0.16695906432748536,0.0
2020-10-21,-1.7672123958485602,-0.6649612629732495,1.0,-1.4157286946352874,-2.2935974272767137,-0.1673001023242216,0.0
2020-10-22,-1.7681064094131405,-0.6607469122268508,1.0,-1.4118979755901482,-2.29671855587225,-0.17079587809690855,0.0
2020-10-23,-1.7632214175992977,-0.6666666666666666,1.0,-1.410065101309341,-2.2999780557384244,-0.17482261721893058,0.0
2020-10-26,-1.7680204903036958,-0.6761800219538968,1.0,-1.4063666300768387,-2.308818148554702,-0.15865349432857667,0.0
2020-10-27,-1.7515415306492563,-0.6677548059484948,1.0,-1.4106637649619151,-2.2786361987667756,-0.14566557852738485,0.0
2020-10-28,-1.749166062364032,-0.6686729514140682,1.0,-1.403698332124728,-2.2767222625090646,-0.15337200870195794,0.0
2020-10-29,-1.7031149301825994,-0.6653061224489797,1.0,-1.3789473684210527,-2.2360902255639097,-0.17730039384174723,0.0
2020-10-30,-1.6974410436527847,-0.6631782667909111,1.0,-1.3931617805175258,-2.236972260053043,-0.17719159916851837,0.0
2020-11-02,-1.716256016090798,-0.6661877738668199,1.0,-1.3981035845126069,-2.2481861935205805,-0.1546584297105093,0.0
2020-11-03,-1.7150452651242996,-0.668630550366432,1.0,-1.39998563011927,-2.250538870527375,-0.15074004885759448,0.0
