Date,IWF,IWM,MTUM,SJR,SPY,VLUE,VXX
2018-11-30,-0.03693853427895981,-0.3753940110323089,-0.0,1.0,-0.5425285657998424,-0.5077078408195429,0.0
2018-12-03,-0.03613004848514681,-0.37545224089980556,-0.0,1.0,-0.5422706800226428,-0.5073466072703108,0.0
2018-12-04,-0.02973530422825713,-0.37879978392181896,-0.0,1.0,-0.5401708981977115,-0.5067278888179542,0.0
2018-12-06,-0.02530978117585025,-0.33434796155597635,-0.0,1.0,-0.5459338973707548,-0.49119190853965444,0.0
2018-12-07,-0.03204974312190906,-0.33468574446631777,-0.0,1.0,-0.5472223555961012,-0.48677197868151917,0.0
2018-12-10,-0.008882009763067031,-0.3411596618645077,-0.0,1.0,-0.5542802714608882,-0.47689010596499587,0.0
2018-12-11,-0.0,-0.34870641169853767,-0.0,1.0,-0.5520426967905608,-0.4925687480554293,0.0
2018-12-12,-0.0,-0.34930785074483883,-0.0,1.0,-0.5540307515447621,-0.49164151937538914,0.0
2018-12-13,-0.0,-0.3477490845559199,-0.0,1.0,-0.5548907450398488,-0.49065409377019364,0.0
2018-12-14,-0.0005024043637407594,-0.33986459006196323,-0.0,1.0,-0.5604201057441567,-0.4916146319289936,0.0
2018-12-17,-0.0,-0.3374465952216149,-0.0,1.0,-0.5560063966393775,-0.4933527460200014,0.0
2018-12-18,-0.0,-0.32772033013945545,-0.0,1.0,-0.5508253486386491,-0.493145811592828,0.0
2018-12-19,-0.0,-0.33137067938021453,-0.0,1.0,-0.5548986889153754,-0.49752085816448155,0.0
2018-12-20,-0.0,-0.32844874753193615,-0.0,1.0,-0.5546780217427504,-0.49572995218497984,0.0
2018-12-21,-0.0,-0.32731275447400815,-0.0,1.0,-0.555936937789982,-0.48397405548716976,0.0
2018-12-24,-0.0,-0.317827265229174,-0.0,1.0,-0.551219512195122,-0.4874985271591846,0.0
2018-12-26,-0.0,-0.32078471718848645,-0.0,1.0,-0.5378913648373747,-0.4795987560502256,0.0
2018-12-27,-0.0,-0.29590773135140036,-0.0,1.0,-0.4875147285416478,-0.482529683676244,0.0
2018-12-28,-0.0,-0.29718775473236125,-0.0,1.0,-0.48632370256317364,-0.48077619780816955,0.0
2018-12-31,-0.0,-0.2993385284523378,-0.0,1.0,-0.4857964842334179,-0.48015585357013413,0.0
2019-01-02,-0.0,-0.2986057670544566,-0.0,1.0,-0.4836585034629487,-0.4810782671676248,0.0
2019-01-03,-0.0,-0.29911452317865794,-0.0,1.0,-0.4818941504178273,-0.48366057476730756,0.0
2019-01-04,-0.0,-0.3055718607486341,-0.0,1.0,-0.4612362848241297,-0.49083397299860027,0.0
2019-01-07,-0.0,-0.2969148793265571,-0.0,1.0,-0.45730533291541664,-0.4846191734204988,0.0
2019-01-08,-0.0,-0.2935032986693503,-0.0,1.0,-0.4591747735659175,-0.4837079279883708,0.0
2019-01-09,-0.0,-0.28530265802993077,-0.0,1.0,-0.45916908644181376,-0.48914451641724366,0.0
2019-01-10,-0.0,-0.28880130774570617,-0.0,1.0,-0.4588082495465436,-0.49168103544797004,0.0
2019-01-11,-0.0,-0.28210474396915075,-0.0,1.0,-0.46143843601470724,-0.49843063402385435,0.0
2019-01-14,-0.0,-0.28165919282511215,-0.0,1.0,-0.45798206278026904,-0.5025112107623319,0.0
2019-01-15,-0.0,-0.27426792975760467,-0.0,1.0,-0.468593107521752,-0.5288852540948227,0.0
2019-01-16,-0.0,-0.2734506433865321,-0.0,1.0,-0.45723639339789934,-0.5427636066021008,0.0
2019-01-17,-0.0,-0.2708357021034679,-0.0,1.0,-0.4594428652643548,-0.5437407617964752,0.0
2019-01-18,-0.0,-0.2736343341382296,-0.0,1.0,-0.46045377921545405,-0.5438972162740899,0.0
2019-01-22,-0.0,-0.19515468607825298,-0.0,1.0,-0.480277525022748,-0.599385805277525,0.0
2019-01-23,-0.0,-0.16166381766381768,-0.0,1.0,-0.48189173789173795,-0.6356467236467237,0.0
2019-01-24,-0.0,-0.16400209820512235,-0.0,1.0,-0.4803065204004835,-0.6363491230870982,0.0
2019-01-25,-0.0,-0.08667573863505317,-0.0,1.0,-0.5199391101782872,-0.6998177918213899,0.0
2019-01-28,-0.0,-0.0802675585284281,-0.0,1.0,-0.5285895513781571,-0.6976588628762542,0.0
2019-01-29,-0.0,-0.06635399579511586,-0.0,1.0,-0.5304160986992584,-0.7136289074232377,0.0
2019-01-30,-0.0,-0.06289380755648903,-0.0,1.0,-0.525169063170771,-0.7199436840769036,0.0
2019-01-31,-0.0,-0.06716883476974976,-0.0,1.0,-0.5123732064049539,-0.7310242842949236,0.0
2019-02-01,-0.0,-0.06694279896334691,-0.0,1.0,-0.518095149944465,-0.7289429840799705,0.0
2019-02-04,-0.0,-0.075196434315122,-0.0,1.0,-0.505031475439967,-0.7172494600928182,0.0
2019-02-05,-0.0,-0.0777261647426758,-0.0,1.0,-0.5037943246102193,-0.7180701835073356,0.0
2019-02-06,-0.0,-0.07607195436142805,-0.0,1.0,-0.5054287817445712,-0.7188535149061465,0.0
2019-02-07,-0.0,-0.07713917288385375,-0.0,1.0,-0.5150824352952013,-0.7104402689509073,0.0
2019-02-08,-0.0,-0.07244069048278409,-0.0,1.0,-0.5219237515000462,-0.7133988738115019,0.0
2019-02-11,-0.0,-0.06522947251424073,-0.0,1.0,-0.5361922845366554,-0.7141434724216181,0.0
2019-02-12,-0.0,-0.0632114482181852,-0.0,1.0,-0.5483668633554802,-0.711541142034103,0.0
2019-02-13,-0.0,-0.058141147109118635,-0.0,1.0,-0.5462633451957295,-0.7064519110782456,0.0
2019-02-14,-0.0,-0.04569693035333395,-0.0,1.0,-0.5677455253639989,-0.7050217935639433,0.0
2019-02-15,-0.0,-0.052680414762578585,-0.0,1.0,-0.5646384745644761,-0.7023591361432647,0.0
2019-02-19,-0.0,-0.04513615067031591,-0.0,1.0,-0.5728301711740965,-0.701442686830264,0.0
2019-02-20,-0.0,-0.04639127407751219,-0.0,1.0,-0.5709677419354838,-0.7033650498955675,0.0
2019-02-21,-0.0,-0.06340739366389907,-0.0,1.0,-0.5653787281413795,-0.6904309105246069,0.0
2019-02-22,-0.0,-0.06747071784761685,-0.0,1.0,-0.5576713440797866,-0.6942363446596312,0.0
2019-02-25,-0.0,-0.06575055316175614,-0.0,1.0,-0.5660882729707697,-0.6972633049959241,0.0
2019-02-26,-0.0,-0.06699902157200764,-0.0,1.0,-0.5689092857475656,-0.693658854773331,0.0
2019-02-27,-0.0,-0.06545218560237334,-0.0,1.0,-0.5524961757752747,-0.6997404162610671,0.0
2019-02-28,-0.0,-0.06705593400991705,-0.0,1.0,-0.5532462115946059,-0.6967653737429907,0.0
2019-03-01,-0.0,-0.07295184345653884,-0.0,1.0,-0.5506314474718971,-0.6894111116251098,0.0
2019-03-04,-0.0,-0.06593635647783594,-0.0,1.0,-0.5369169484459678,-0.7131409514104405,0.0
2019-03-05,-0.0,-0.05673693007707308,-0.0,1.0,-0.5537190082644629,-0.7110223790509796,0.0
2019-03-06,-0.0,-0.05543046818783222,-0.0,1.0,-0.5546760753000163,-0.7110791300109096,0.0
2019-03-07,-0.0,-0.03740527011054718,-0.0,1.0,-0.5747294259426637,-0.7054161162483488,0.0
2019-03-08,-0.0,-0.02196083922611963,-0.0,1.0,-0.5960232444164392,-0.7157926672734486,0.0
2019-03-11,-0.0,-0.021103399600047056,-0.0,1.0,-0.5896247500294084,-0.7419127161510412,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.6010478154706872,-0.7695517151459119,0.0
2019-03-13,-0.0,-0.009292130280431726,-0.0,1.0,-0.6075861904648447,-0.7657191870577302,0.0
2019-03-14,-0.0,-0.004583234386131561,-0.0,1.0,-0.6114699596295418,-0.7587033958679649,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.6126006000285728,-0.7684651650078576,0.0
2019-03-18,-0.0,-0.009599923200614396,-0.0,1.0,-0.6176830585355317,-0.7726978184174528,0.0
2019-03-19,-0.0,-0.012388145867410758,-0.0,1.0,-0.6092802848070817,-0.7837967862984702,0.0
2019-03-20,-0.0,-0.018948891031822568,-0.0,1.0,-0.6082931533269045,-0.7835583413693346,0.0
2019-03-21,-0.0,-0.017292454420654607,-0.0,1.0,-0.6281158931624959,-0.7630114881626164,0.0
2019-03-22,-0.0,-0.01662874570363557,-0.0,1.0,-0.6528295493053202,-0.7510045021058237,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.6596668906594989,-0.7402803110300471,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.6494334447999616,-0.7563211201193254,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.6510213890891613,-0.7522230233117039,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.5561092372973561,-0.6199543031226199,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.5552075176194206,-0.6200295832245715,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.5562833206397563,-0.6197802197802198,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.5668969712771043,-0.6057880328509972,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.5688400286788189,-0.6037977708736176,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.5778934808547564,-0.5915392124959323,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.5811887853714683,-0.5905053532260516,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.5824309368286279,-0.5876608580542957,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.5936813724424345,-0.5806353416972886,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.5878876097216709,-0.6175951656301002,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.5984319787985866,-0.6100485865724381,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.5980301223444194,-0.6103528996069079,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.5989433661965604,-0.6115876033423229,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.6021588621734612,-0.6097900860448141,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.5973005108331866,-0.6045446538664788,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.6003963448199935,-0.6015193218099746,0.0
2019-04-22,-0.0,-0.0020975932877014794,-0.0,1.0,-0.6030028703908147,-0.6028924707440936,0.0
2019-04-23,-0.0,-0.005437665782493368,-0.0,1.0,-0.5993147656940759,-0.6057029177718832,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.5864999339527102,-0.6150763946986042,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.5773134851906255,-0.6150220331922917,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.5875531588408085,-0.6045639878995134,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.5874512211163239,-0.604858157583198,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.5872382414208968,-0.6055037824799913,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.5919254931248078,-0.6046215349470633,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.584213879308451,-0.6125744162035104,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.5841847384263837,-0.6129896952519062,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.5782786165730338,-0.6162438553370787,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.5777787538708189,-0.6184305888037248,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.5718165491261115,-0.6183582285689255,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.5674741241602661,-0.620757565811068,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.5672578564086863,-0.6196339143175804,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.5689526893955972,-0.6193050024071075,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.5637909033890608,-0.5989791725241689,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.5706165849019904,-0.5905642843249551,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.567512558461805,-0.5977394768751083,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.5679357847922768,-0.601496908558412,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.5677269671935645,-0.6005984518311326,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.5651052950862293,-0.6014602651876246,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.5635998531729751,-0.5955995076976227,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.5849971969468282,-0.5711975505627668,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.5801505376344086,-0.5704086021505376,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.5808235091644437,-0.5704758626624216,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.5899319201941455,-0.5576745484612247,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.5915235659481184,-0.5576737088697371,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.5929117950481431,-0.5563316712517195,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.6022002482770429,-0.5381190873678352,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.5959541903029005,-0.5446858610724606,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.6172166610111979,-0.5035841533763149,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.6150944196002797,-0.5043129940868533,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.6150960988324045,-0.5039520247504821,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.6072613537902323,-0.5060546503518671,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.6133728311468473,-0.5025814642403724,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.6144876624201125,-0.5017564650611588,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.6207627118644068,-0.4979025423728814,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.6533055151630103,-0.4541316305241196,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.645059506162382,-0.4725975181059676,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.6444994918699187,-0.47270918021680214,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.6454443575159114,-0.4690334721840441,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.6500721807065217,-0.4728897758152174,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.6386968563032493,-0.4754233525718272,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.6347794787101146,-0.4825848525270491,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.6375630002964721,-0.4800940239718775,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.633248569612206,-0.4858444585717313,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.6366523405246332,-0.4805115067855101,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.6391957671957672,-0.47720634920634925,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.6452226874762086,-0.46956815970900473,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.6430667877277814,-0.468464283451931,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.6360250015783825,-0.4684849632763011,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.634927313655776,-0.46887425578019487,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.6303200992034301,-0.4714264696609849,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.6309954560753954,-0.47269437899697075,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.6357121842558736,-0.4657672424662716,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.6373554761404246,-0.4648097540466681,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.6326097017123143,-0.47097059194749463,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.6478523997646466,-0.4535176935361856,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.6622919199966456,-0.4342530085118873,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.6594827586206897,-0.4329176431201875,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.6639803046881576,-0.4402407204780742,0.0
2019-07-19,-0.0,-0.0,-0.002247096625154882,1.0,-0.6564252262847303,-0.44141798097318186,0.0
2019-07-22,-0.0,-0.0,-0.005335349843510409,1.0,-0.6592097800743588,-0.4359652992207029,0.0
2019-07-23,-0.0,-0.0,-0.004286794990333698,1.0,-0.6594939900815331,-0.4375893082289653,0.0
2019-07-24,-0.0,-0.0,-0.002436002436002436,1.0,-0.6583086583086583,-0.43923643923643924,0.0
2019-07-25,-0.0,-0.0,-0.003667225481978206,1.0,-0.6708927074601844,-0.42099748533109804,0.0
2019-07-26,-0.0,-0.0,-0.0021770530238010505,1.0,-0.6718720562684474,-0.41927110590106964,0.0
2019-07-29,-0.0,-0.0,-0.006897988954881734,1.0,-0.6621652599770762,-0.41490048973637594,0.0
2019-07-30,-0.0,-0.0,-0.008838857619345424,1.0,-0.6596831352928914,-0.4161142380654576,0.0
2019-07-31,-0.0,-0.0,-0.00889720403284482,1.0,-0.6571458268371272,-0.41274295811246237,0.0
2019-08-01,-0.0,-0.0,-0.004023977930347846,1.0,-0.6597871854970857,-0.41040426458692003,0.0
2019-08-02,-0.0,-0.0,-0.01683808891838089,1.0,-0.6560426343729263,-0.4007548108825481,0.0
2019-08-05,-0.0,-0.0,-0.019631749705523754,1.0,-0.6546878551796821,-0.39218036411729457,0.0
2019-08-06,-0.0,-0.0,-0.02533325167901688,1.0,-0.619143854492008,-0.39686039153244734,0.0
2019-08-07,-0.0,-0.0,-0.015672767293033872,1.0,-0.6155790160192394,-0.4068397668446582,0.0
2019-08-08,-0.0,-0.0,-0.01437015898899307,1.0,-0.6164900122299226,-0.4074806359559723,0.0
2019-08-09,-0.0,-0.0,-0.016836311390816924,1.0,-0.6027480421717223,-0.40401076552603354,0.0
2019-08-12,-0.0,-0.0,-0.02104986452056457,1.0,-0.604036073927286,-0.3970154082581793,0.0
2019-08-13,-0.0,-0.0,-0.018305988846682292,1.0,-0.6067647296532773,-0.3954780570597268,0.0
2019-08-14,-0.0,-0.0,-0.018332896355605754,1.0,-0.6026057318032391,-0.39588165298590244,0.0
2019-08-15,-0.0,-0.0,-0.0264157734762438,1.0,-0.5916053431450968,-0.38165893457046873,0.0
2019-08-16,-0.0,-0.0,-0.026736256924030633,1.0,-0.5897974283600296,-0.3831663567100606,0.0
2019-08-19,-0.0,-0.0,-0.03122203440389778,1.0,-0.5823804315402207,-0.37508203241523314,0.0
2019-08-20,-0.0,-0.0,-0.05602208226420962,1.0,-0.5292551123551823,-0.35858409143923486,0.0
2019-08-21,-0.0,-0.0,-0.061078660436137085,1.0,-0.5268886292834892,-0.35907320872274145,0.0
2019-08-22,-0.0,-0.0,-0.06503670330523945,1.0,-0.5263331650289355,-0.350603953858702,0.0
2019-08-23,-0.0,-0.0,-0.06452802359882007,1.0,-0.5268591833566216,-0.34930523210681574,0.0
2019-08-26,-0.0,-0.0,-0.06390134529147981,1.0,-0.5234459563940003,-0.34554275552806557,0.0
2019-08-27,-0.0,-0.0,-0.06224779410345027,1.0,-0.5215569671577239,-0.34695808313864807,0.0
2019-08-28,-0.0,-0.0,-0.0598526348275596,1.0,-0.5223362394876938,-0.34667463930252296,0.0
2019-08-29,-0.0,-0.0,-0.06000771307365985,1.0,-0.5220979560354801,-0.34618202853837254,0.0
2019-08-30,-0.0,-0.0,-0.060388334553299686,1.0,-0.5217860307431521,-0.3440882998805717,0.0
2019-09-03,-0.0,-0.0,-0.0739585138961114,1.0,-0.5184029583405559,-0.3336414938079005,0.0
2019-09-04,-0.0,-0.0,-0.07243948934203687,1.0,-0.5183024281285503,-0.33481601293974933,0.0
2019-09-05,-0.0,-0.0,-0.06215331278890601,1.0,-0.5203967642526964,-0.34347072419106317,0.0
2019-09-06,-0.0,-0.0,-0.0632706846469038,1.0,-0.5195737067887578,-0.34088067252755705,0.0
2019-09-09,-0.0,-0.0,-0.06264072513134346,1.0,-0.5190423955506802,-0.34278236437465115,0.0
2019-09-10,-0.0,-0.0,-0.08444640055111179,1.0,-0.503999387653565,-0.32513682115656933,0.0
2019-09-11,-0.0,-0.0,-0.061994816165882684,1.0,-0.506153403091101,-0.3517903427090333,0.0
2019-09-12,-0.0,-0.0,-0.06406124093473006,1.0,-0.5051034112275047,-0.3494109972756226,0.0
2019-09-13,-0.0,-0.0,-0.05901846601792967,1.0,-0.5021071182284883,-0.35443644165198074,0.0
2019-09-16,-0.0,-0.0,-0.06044177091515164,1.0,-0.5012548133105998,-0.35406808559550956,0.0
2019-09-17,-0.0,-0.0,-0.059897329808834235,1.0,-0.5020878826188562,-0.35350342872466767,0.0
2019-09-18,-0.0,-0.0,-0.06500901039070589,1.0,-0.5024730646831027,-0.3496223304321154,0.0
2019-09-19,-0.0,-0.0,-0.06551624964049468,1.0,-0.5043236506566964,-0.34754098360655744,0.0
2019-09-20,-0.0,-0.0,-0.07240730789897905,1.0,-0.4991172180855147,-0.3475665924618101,0.0
2019-09-23,-0.0,-0.0,-0.0700327919151629,1.0,-0.5012560645866493,-0.3463861775365793,0.0
2019-09-24,-0.0,-0.0,-0.07484363608457081,1.0,-0.4982349104025171,-0.34547791719427495,0.0
2019-09-25,-0.0,-0.0,-0.07622354814573222,1.0,-0.5045757151353529,-0.33773957753774725,0.0
2019-09-26,-0.0,-0.0,-0.04602415559377776,1.0,-0.5153382350161604,-0.3287655697733759,0.0
2019-09-27,-0.0,-0.0,-0.04521276595744681,1.0,-0.522283434650456,-0.3321998480243161,0.0
2019-09-30,-0.0,-0.0,-0.04697246310664841,1.0,-0.5228206298493838,-0.3319450783508292,0.0
