Date,IWF,IWM,MTUM,PTCT,SPY,VLUE,VXX
2018-11-29,-1.1411503195332038,-2.709919422061684,-0.07400203760303789,1.0,-2.2198758914513292,-2.1168843197184404,0.0
2018-11-30,-1.1445526193787667,-2.714974501622624,-0.07074640704682429,1.0,-2.2265183124710246,-2.1154381084840055,0.0
2018-12-03,-1.1432808155699723,-2.718628359592215,-0.060148285449490274,1.0,-2.229008341056534,-2.1167747914735866,0.0
2018-12-04,-1.1215530757170524,-2.720833717605829,-0.05920870607765379,1.0,-2.2146085031817764,-2.1063358849027023,0.0
2018-12-06,-1.0454183971017053,-2.5369797649553765,-0.10868604753910047,1.0,-2.1533091808783245,-1.9918706370946364,0.0
2018-12-07,-1.0592566308879625,-2.5433336290251045,-0.11762618646323073,1.0,-2.1611815843165085,-1.9893550962476714,0.0
2018-12-10,-1.0062608695652173,-2.5288695652173914,-0.08756521739130435,1.0,-2.1339130434782607,-1.9390434782608694,0.0
2018-12-11,-1.0196010105409878,-2.525916891715306,-0.0975694746929175,1.0,-2.1406045822806865,-1.9278682812091645,0.0
2018-12-12,-1.0199477351916377,-2.5251742160278745,-0.09843205574912892,1.0,-2.1402439024390243,-1.927090592334495,0.0
2018-12-13,-1.0167058209344817,-2.514139041155486,-0.1033672670321065,1.0,-2.1453058383363786,-1.921430435917515,0.0
2018-12-14,-1.0169535732916015,-2.506172839506173,-0.10737263084680926,1.0,-2.144583550686837,-1.9189706138062945,0.0
2018-12-17,-0.9891699878703865,-2.514035695719979,-0.07468376364581528,1.0,-2.1285739040027725,-1.9575463524519148,0.0
2018-12-18,-0.9646434380618099,-2.4848899922951806,-0.047684273606711756,1.0,-2.1130040236281142,-1.950689153325914,0.0
2018-12-19,-0.9680623341039472,-2.4840311670519735,-0.048034934497816595,1.0,-2.111910266289922,-1.9503382138881753,0.0
2018-12-20,-0.9460101867572156,-2.43981324278438,-0.07954159592529711,1.0,-2.1004244482173173,-1.9230899830220711,0.0
2018-12-21,-0.9345228076081468,-2.4345228076081473,-0.06657128429557314,1.0,-2.0948493519609492,-1.885541154687763,0.0
2018-12-24,-0.884028992751812,-2.3839040239940017,-0.07289844205615263,1.0,-2.0777305673581603,-1.912688494543031,0.0
2018-12-26,-0.8843554236729311,-2.403478404220244,-0.04681833168480053,1.0,-2.02901417738213,-1.8790801186943622,0.0
2018-12-27,-0.7622653171598548,-2.2707254886811405,-0.025959978366684698,1.0,-1.8501892915089238,-1.8171212238275518,0.0
2018-12-28,-0.7556055551245248,-2.298083637210024,-0.014974008844751339,1.0,-1.8643028939405695,-1.825587710450772,0.0
2018-12-31,-0.7562262394289704,-2.2970750252152996,-0.015439522073085576,1.0,-1.864147722864458,-1.8256652959888275,0.0
2019-01-02,-0.7557317167949016,-2.3034118287091006,-0.01235719281883889,1.0,-1.8704437708867645,-1.829797155514106,0.0
2019-01-03,-0.7635161415791522,-2.294749124854142,-0.041229093737845196,1.0,-1.8785686503306107,-1.8009334889148192,0.0
2019-01-04,-0.6991410663158709,-2.3261626557300934,-0.02058345585390389,1.0,-1.8650468157548556,-1.827129923392401,0.0
2019-01-07,-0.6308604005700996,-2.243117545570475,-0.05468456979971494,1.0,-1.8161428249943738,-1.7565824019203358,0.0
2019-01-08,-0.634952766531714,-2.2098515519568154,-0.06267806267806267,1.0,-1.8367821262558106,-1.7531114110061479,0.0
2019-01-09,-0.6298152442217069,-2.1905153713815544,-0.0602139277432867,1.0,-1.8368613957663251,-1.762585084897898,0.0
2019-01-10,-0.6297735595246992,-2.1870562738210895,-0.06008519542635079,1.0,-1.8365593005007097,-1.7598834167849935,0.0
2019-01-11,-0.6288536366357378,-2.1807841963483985,-0.06539958096378329,1.0,-1.84024244238252,-1.7675845555222987,0.0
2019-01-14,-0.6438912690205347,-2.1526813414093664,-0.07785492687250702,1.0,-1.814965282907372,-1.6971487664352194,0.0
2019-01-15,-0.6336809407588196,-2.1439242659566604,-0.09215294726721397,1.0,-1.8119961541306115,-1.714222320834258,0.0
2019-01-16,-0.6187342895164868,-2.1487505544876537,-0.07925476859381932,1.0,-1.8082951352949876,-1.7381339642170637,0.0
2019-01-17,-0.6159072446643528,-2.1440809393693225,-0.08566575585259581,1.0,-1.805479654382985,-1.733845358540728,0.0
2019-01-18,-0.6208208955223881,-2.1315671641791045,-0.11373134328358209,1.0,-1.8182835820895522,-1.7782835820895522,0.0
2019-01-22,-0.4010396462099465,-2.3620917061059816,-0.0,1.0,-2.099154317635193,-1.8961905500814649,0.0
2019-01-23,-0.3926208453335409,-2.326613217093485,-0.0,1.0,-2.1243091772398226,-1.9403751848680626,0.0
2019-01-24,-0.38789753350781186,-2.382028709651836,-0.0,1.0,-2.163851217384408,-1.9970655880720118,0.0
2019-01-25,-0.353381602764522,-2.403241731117328,-0.0,1.0,-2.350501892381109,-2.1206187263452363,0.0
2019-01-28,-0.3705287394128773,-2.358852068086506,-0.0,1.0,-2.3798207384261163,-2.1138064303922377,0.0
2019-01-29,-0.3754950495049505,-2.3386963696369634,-0.0,1.0,-2.40016501650165,-2.1364686468646865,0.0
2019-01-30,-0.37360732854666995,-2.3382850540562847,-0.0,1.0,-2.4010068498803334,-2.139968639102088,0.0
2019-01-31,-0.3566520407318487,-2.3661726964152665,-0.0,1.0,-2.3921682258465102,-2.163838066065072,0.0
2019-02-01,-0.3583858137222406,-2.3654292343387473,-0.0,1.0,-2.4041266158435532,-2.158518395757375,0.0
2019-02-04,-0.3591228796028134,-2.3694662805130324,-0.0,1.0,-2.3989242863053373,-2.147124534546959,0.0
2019-02-05,-0.33231151615575805,-2.3599005799502897,-0.0,1.0,-2.4067108533554267,-2.1859983429991714,0.0
2019-02-06,-0.3279609885114472,-2.3382097694024297,-0.0,1.0,-2.4036697247706424,-2.195388048599058,0.0
2019-02-07,-0.3291212421539478,-2.3412619755533535,-0.0,1.0,-2.40180046250413,-2.1869012223323425,0.0
2019-02-08,-0.33283840633506556,-2.3285490390167447,-0.0,1.0,-2.4087272127361214,-2.178751134207704,0.0
2019-02-11,-0.33705819054714015,-2.3210826918301466,-0.0,1.0,-2.4222332588361892,-2.1970863339127558,0.0
2019-02-12,-0.35607445570882496,-2.3239986704337707,-0.0,1.0,-2.430197772976566,-2.199518032241981,0.0
2019-02-13,-0.33901671908624403,-2.351928488660818,-0.0,1.0,-2.4121834133421616,-2.173563979473597,0.0
2019-02-14,-0.35903193612774453,-2.3363273453093814,-0.009896872920825018,1.0,-2.431387225548902,-2.1800565535595475,0.0
2019-02-15,-0.3605737158105404,-2.3534856571047365,-0.0039192795196797865,1.0,-2.4362908605737155,-2.184706470980654,0.0
2019-02-19,-0.38535854085117016,-2.321895560922795,-0.009411176813525443,1.0,-2.436661947197468,-2.1751478304322482,0.0
2019-02-20,-0.38537154281906033,-2.3369710096634457,-0.006331222925691437,1.0,-2.431689436854382,-2.1701932689103636,0.0
2019-02-21,-0.3862137203166227,-2.2767974934036936,-0.007255936675461741,1.0,-2.4083937994722957,-2.166721635883905,0.0
2019-02-22,-0.3901418846879357,-2.242598212088904,-0.030427294349216767,1.0,-2.3982612974657593,-2.1399983597145904,0.0
2019-02-25,-0.38886594532088875,-2.2475427438671844,-0.04716279838110184,1.0,-2.418518212604279,-2.1575947798794086,0.0
2019-02-26,-0.3913546574097033,-2.2472931647243573,-0.045292999421439786,1.0,-2.4197867592363003,-2.1612529961153815,0.0
2019-02-27,-0.4021577993740735,-2.223768736616702,-0.05806292208861802,1.0,-2.416817657717015,-2.134985999011695,0.0
2019-02-28,-0.39729640619848333,-2.230877019452687,-0.05695680844048797,1.0,-2.422931091328717,-2.1346027035938016,0.0
2019-03-01,-0.39576292144093644,-2.2332866210534994,-0.05621960267084329,1.0,-2.4241200230813615,-2.133954331877009,0.0
2019-03-04,-0.3865546218487395,-2.2343878727961775,-0.054292305157357064,1.0,-2.421980556928654,-2.141374196737518,0.0
2019-03-05,-0.4153605015673981,-2.2125886817356872,-0.04421712588681736,1.0,-2.4340867843590166,-2.143128196667217,0.0
2019-03-06,-0.42016531631066373,-2.2009166052868485,-0.036009493411899504,1.0,-2.412226859808495,-2.114657500613798,0.0
2019-03-07,-0.42769807629605483,-2.160743397456798,-0.04483208346918813,1.0,-2.421258558852299,-2.096674274535377,0.0
2019-03-08,-0.4106498194945848,-2.1326714801444044,-0.1328355759763702,1.0,-2.4346078109616016,-2.0940269117164423,0.0
2019-03-11,-0.3910277594183741,-2.130204890945142,-0.1682088565763384,1.0,-2.43101454064772,-2.1413582286847324,0.0
2019-03-12,-0.3772784019975031,-2.05384935497295,-0.24893882646691634,1.0,-2.4411152725759466,-2.2016645859342487,0.0
2019-03-13,-0.407298903490416,-2.0591780363271113,-0.303925671716749,1.0,-2.415418096593287,-2.184565162802377,0.0
2019-03-14,-0.3863015898506504,-2.009555162999839,-0.29195439216316044,1.0,-2.271157860928216,-2.070579733418982,0.0
2019-03-15,-0.39787627704931217,-1.9872093958651758,-0.30866382431019224,1.0,-2.2676373582173595,-2.083018260799614,0.0
2019-03-18,-0.39607107923051843,-2.007254646234105,-0.3805021193348549,1.0,-2.266710140202152,-2.100749918487121,0.0
2019-03-19,-0.3863822135033513,-2.0173287559261075,-0.3783717508582638,1.0,-2.2708026810528037,-2.121137812653261,0.0
2019-03-20,-0.3968826907301067,-2.020836751435603,-0.3780147662018048,1.0,-2.272518457752256,-2.135274815422478,0.0
2019-03-21,-0.4141174546049403,-2.011205627351546,-0.38720759038115493,1.0,-2.2794045476852607,-2.0872730247014557,0.0
2019-03-22,-0.41130091984231276,-1.9929369250985545,-0.43520039421813406,1.0,-2.2970597897503287,-2.0764618922470435,0.0
2019-03-25,-0.3770306312131253,-1.848541178372262,-0.5204073385597673,1.0,-2.290147902691344,-2.0459872302594357,0.0
2019-03-26,-0.36627527723418135,-1.8661121983039792,-0.5494129158512719,1.0,-2.2966405740378346,-2.075505544683627,0.0
2019-03-27,-0.38577146124315936,-1.8507718696397943,-0.5533774401698931,1.0,-2.3040104549538514,-2.074001470227885,0.0
2019-03-28,-0.3782523318605793,-1.8482245131729669,-0.5707740140729832,1.0,-2.3014236622484043,-2.0832106038291607,0.0
2019-03-29,-0.37686963628933384,-1.838169186759297,-0.569922353902738,1.0,-2.3022476501838987,-2.0860645688598285,0.0
2019-04-01,-0.37309893704006536,-1.8466067048242027,-0.5642681929681111,1.0,-2.3032706459525754,-2.0892886345053148,0.0
2019-04-02,-0.387012775653023,-1.8384734315241271,-0.6289364472292294,1.0,-2.271625030515095,-2.011310928472618,0.0
2019-04-03,-0.3916112282979069,-1.8349829628427714,-0.62883336037644,1.0,-2.257585591432744,-2.0,0.0
2019-04-04,-0.403440441415125,-1.8302499188575139,-0.6160337552742616,1.0,-2.258438818565401,-2.0060856864654335,0.0
2019-04-05,-0.4272594278283485,-1.8116872561768531,-0.6181729518855658,1.0,-2.26210988296489,-2.0081274382314693,0.0
2019-04-08,-0.42753917350004056,-1.8031988308841438,-0.6191442721441909,1.0,-2.2620768044166595,-2.006901031095234,0.0
2019-04-09,-0.46678591755427273,-1.7683551508252702,-0.6421660297585169,1.0,-2.274981705829742,-1.9784535328075452,0.0
2019-04-10,-0.47120929099325914,-1.7483147892471371,-0.6670998132055551,1.0,-2.285064565905953,-1.9498091448063022,0.0
2019-04-11,-0.4927724541172649,-1.7212928374208218,-0.6863732337177196,1.0,-2.288939418547994,-1.931460126685074,0.0
2019-04-12,-0.4928536624979698,-1.7210492122787073,-0.686129608575605,1.0,-2.289020626928699,-1.9317037518271885,0.0
2019-04-15,-0.4845318749489838,-1.7351236633744185,-0.695126928414007,1.0,-2.2933638070361604,-1.9545343237286752,0.0
2019-04-16,-0.47991198761307147,-1.7243093472414637,-0.6967647298508679,1.0,-2.2945970173579986,-1.9536305109608019,0.0
2019-04-17,-0.4813641900121803,-1.6774665042630938,-0.7291108404384896,1.0,-2.294843686561104,-1.9374746244417378,0.0
2019-04-18,-0.46151342554922703,-1.7046379170056958,-0.7216436126932466,1.0,-2.303824247355574,-1.9449959316517496,0.0
2019-04-22,-0.4795536005213425,-1.7015314434669275,-0.7057673509286413,1.0,-2.307836428804171,-1.9512870641902902,0.0
2019-04-23,-0.4822082892272616,-1.7082485139646608,-0.7122384170670141,1.0,-2.3035583421545476,-1.9363244035501996,0.0
2019-04-24,-0.46605013385251887,-1.6889754198101727,-0.7301046483329277,1.0,-2.287985722397988,-1.9392390687109597,0.0
2019-04-25,-0.4603252032520325,-1.6904065040650407,-0.7504878048780488,1.0,-2.293252032520325,-1.9355284552845529,0.0
2019-04-26,-0.4717650855114553,-1.633268796385931,-0.7689577282994514,1.0,-2.292755727654082,-1.9003710874475637,0.0
2019-04-29,-0.47300999033193686,-1.6235095069287786,-0.7657911698356429,1.0,-2.2891556558169515,-1.9052529809861425,0.0
2019-04-30,-0.47385409941898,-1.6149935442220789,-0.7743705616526791,1.0,-2.297530664945126,-1.9089735313105227,0.0
2019-05-01,-0.5004437989187445,-1.6055031065924312,-0.7619623981279755,1.0,-2.306463326071169,-1.8946986201888163,0.0
2019-05-02,-0.497660913050492,-1.6057428617518954,-0.7585094370059686,1.0,-2.3034360380706564,-1.9005484755605742,0.0
2019-05-03,-0.4953165374677002,-1.6149063307493539,-0.7615471576227391,1.0,-2.302890826873385,-1.9003552971576225,0.0
2019-05-06,-0.4915089762251334,-1.5547468866246157,-0.7906356137797185,1.0,-2.3224163027656477,-1.9273815300016173,0.0
2019-05-07,-0.4762974252025347,-1.541429373546162,-0.8039624608967675,1.0,-2.2916499558835324,-1.9078366888585867,0.0
2019-05-08,-0.46237158556980174,-1.5166839213187866,-0.8211356215656607,1.0,-2.2659870988293385,-1.8975870032651112,0.0
2019-05-09,-0.4744107200516629,-1.519615757184372,-0.8380690991281885,1.0,-2.3255569906360996,-1.9146754924120117,0.0
2019-05-10,-0.4730179339446563,-1.5251967864967946,-0.8486569828775461,1.0,-2.348210662987909,-1.9198247180069787,0.0
2019-05-13,-0.4722604681299101,-1.5219891471612539,-0.8419049161739695,1.0,-2.342755325180206,-1.9202235360816393,0.0
2019-05-14,-0.37523961661341854,-1.408626198083067,-0.9878594249201277,1.0,-2.3273162939297123,-1.888258785942492,0.0
2019-05-15,-0.3568158084986746,-1.4145714515222105,-1.028195035745843,1.0,-2.35424532090931,-1.8791067555626957,0.0
2019-05-16,-0.3334921012939589,-1.4084305787092164,-1.0474716202270382,1.0,-2.3098356751607527,-1.8391680558863222,0.0
2019-05-17,-0.33510976773783013,-1.4129812281259941,-1.0429525930639516,1.0,-2.2984409799554566,-1.864619790009545,0.0
2019-05-20,-0.33224729815638904,-1.4004291163382072,-1.052924348378894,1.0,-2.2974411951684677,-1.8636363636363635,0.0
2019-05-21,-0.326686263605307,-1.4047827123222372,-1.0556129339795024,1.0,-2.294907444188448,-1.8626360530706283,0.0
2019-05-22,-0.31241560092143933,-1.4004289459051553,-1.0606084677099055,1.0,-2.3022479942807212,-1.8676622448169036,0.0
2019-05-23,-0.31581871577109294,-1.3941582665290897,-1.0889753155012303,1.0,-2.3008968965790935,-1.8372093023255816,0.0
2019-05-24,-0.2976049324164098,-1.3576792348430953,-1.1136669038020708,1.0,-2.2982372934945854,-1.8373251126393169,0.0
2019-05-28,-0.3008926455486215,-1.3463148747926375,-1.1175448297653843,1.0,-2.2981278142033337,-1.8365589699028357,0.0
2019-05-29,-0.3220271979759646,-1.3606103731815304,-1.1185958254269448,1.0,-2.2984661606578114,-1.8066097406704618,0.0
2019-05-30,-0.3222696380591117,-1.3564880670143826,-1.1157736684052473,1.0,-2.2971392445076653,-1.8110478899952582,0.0
2019-05-31,-0.3249268716894616,-1.3551268875009883,-1.119535141117875,1.0,-2.2980472764645428,-1.8080480670408727,0.0
2019-06-03,-0.31951640759930916,-1.3542942377139269,-1.142408541372272,1.0,-2.280734809232219,-1.7534934840634324,0.0
2019-06-04,-0.18120076066286334,-1.091551208910622,-0.9889296386851397,1.0,-2.0700896495517522,-1.4598614506927465,0.0
2019-06-05,-0.0,-1.0783035136882948,-0.7483832722569519,1.0,-1.9156068118128906,-0.6467988790687648,0.0
2019-06-06,-0.0,-1.0542226487523991,-0.7209426316911922,1.0,-1.8989656643207506,-0.6574429515888249,0.0
2019-06-07,-0.0,-1.1041989009230113,-0.7195753081150295,1.0,-1.8651229792455848,-0.6465347062903484,0.0
2019-06-10,-0.0,-1.1036543078154175,-0.7163510269405176,1.0,-1.8679114430514803,-0.6468391571085622,0.0
2019-06-11,-0.0,-1.1006635984159263,-0.7291555174997325,1.0,-1.8928074494273788,-0.6289200470940811,0.0
2019-06-12,-0.0,-1.1236122177954848,-0.7400796812749004,1.0,-1.8543426294820717,-0.594050464807437,0.0
2019-06-13,-0.0,-1.148146177988191,-0.7623809777115804,1.0,-1.8342996967923828,-0.574605032182563,0.0
2019-06-14,-0.0,-1.1396288615940873,-0.7743925134258521,1.0,-1.8399000372201841,-0.563247726910193,0.0
2019-06-17,-0.0,-1.1513143947424211,-0.7689209243163028,1.0,-1.7979648081407675,-0.5817786728853085,0.0
2019-06-18,-0.0,-1.1577720069956012,-0.770099104351052,1.0,-1.7929408023742648,-0.5788860034978006,0.0
2019-06-19,-0.0,-1.1466163415023125,-0.7727393546329275,1.0,-1.7994258678432833,-0.5972569241401308,0.0
2019-06-20,-0.0,-1.1518845826235093,-0.7643206984667802,1.0,-1.8046741908006814,-0.6028002555366269,0.0
2019-06-21,-0.0,-1.1518424396442186,-0.7635535789919525,1.0,-1.7783248623464636,-0.6006988564167726,0.0
2019-06-24,-0.0,-1.1366265188093596,-0.765320740701438,1.0,-1.7801241576908793,-0.6238658672467767,0.0
2019-06-25,-0.0,-1.1322787833749137,-0.7619300387494028,1.0,-1.785285843197622,-0.6286957906470619,0.0
2019-06-26,-0.0,-1.1296768707482994,-0.7459077380952381,1.0,-1.7620642006802723,-0.6769770408163265,0.0
2019-06-27,-0.0,-1.1181257313051804,-0.7736942878417189,1.0,-1.761461546643974,-0.6653547494947346,0.0
2019-06-28,-0.0,-1.126510192133695,-0.7700782372664857,1.0,-1.7600723827771567,-0.6656554366916813,0.0
2019-07-01,-0.0,-1.1306757620976338,-0.7668940524408442,1.0,-1.7601790662971648,-0.6716052014495842,0.0
2019-07-02,-0.0,-1.1460411802165147,-0.7640628316705582,1.0,-1.7386966673742306,-0.6579282530248355,0.0
2019-07-03,-0.0,-1.1518832891246684,-0.7598938992042441,1.0,-1.7318302387267905,-0.6614854111405836,0.0
2019-07-05,-0.0,-1.0987067827922934,-0.777724993401953,1.0,-1.7300079176563736,-0.6720506730007917,0.0
2019-07-08,-0.0,-1.1089760057545086,-0.756152699994862,1.0,-1.6390587268149823,-0.6338180136669578,0.0
2019-07-09,-0.0,-1.1029298578685411,-0.7566319462260762,1.0,-1.635486684796552,-0.6360511057519627,0.0
2019-07-10,-0.0,-1.113185291553413,-0.7595774142263706,1.0,-1.625006410585158,-0.6306990102056517,0.0
2019-07-11,-0.0,-1.0893905648916784,-0.8056286697712086,1.0,-1.5889350070864547,-0.5777991496254302,0.0
2019-07-12,-0.0,-1.0778219916385432,-0.8155946204603838,1.0,-1.5999093336019745,-0.5437465370472976,0.0
2019-07-15,-0.0,-1.0932378599162926,-0.8370732691240987,1.0,-1.6032474408753972,-0.5090514850486613,0.0
2019-07-16,-0.0,-1.0824206329177812,-0.8392469590672791,1.0,-1.6055620047443597,-0.5199616413465906,0.0
2019-07-17,-0.0,-1.075561160151324,-0.8423203026481715,1.0,-1.6039848675914248,-0.5222698612862546,0.0
2019-07-18,-0.0,-1.077562326869806,-0.8499118609921934,1.0,-1.5974313774867792,-0.5116091664568119,0.0
2019-07-19,-0.0,-1.0781297286391607,-0.8582669222233431,1.0,-1.5906889942499747,-0.5167961262987996,0.0
2019-07-22,-0.0,-1.05705205811138,-0.84932405165456,1.0,-1.599778046811945,-0.5382364810330912,0.0
2019-07-23,-0.0,-1.0542275231212412,-0.8557638853792895,1.0,-1.606357709607318,-0.5374740991560115,0.0
2019-07-24,-0.0,-1.0548768174474958,-0.8656603392568659,1.0,-1.600413974151858,-0.5275141357027463,0.0
2019-07-25,-0.0,-1.0493648816936487,-0.858181818181818,1.0,-1.5858530510585302,-0.48792029887920296,0.0
2019-07-26,-0.0,-1.0233361290640879,-0.852040061177167,1.0,-1.5753120528886475,-0.4829542651339484,0.0
2019-07-29,-0.0,-1.0199376638796813,-0.8477712363330531,1.0,-1.5909068421313017,-0.488695394053332,0.0
2019-07-30,-0.0,-1.0119324652176065,-0.851116502450859,1.0,-1.5881566569292467,-0.4999752438480962,0.0
2019-07-31,-0.0,-1.0347623992483805,-0.8486376897591851,1.0,-1.574840528111556,-0.48657469218216887,0.0
2019-08-01,-0.0,-1.0600009884841595,-0.82928878564721,1.0,-1.5803884742746996,-0.47279197350862445,0.0
2019-08-02,-0.0,-1.0542979730729398,-0.8269961039601519,1.0,-1.5632983182916604,-0.4870542979730729,0.0
2019-08-05,-0.0,-1.0558656458384788,-0.8208446530007409,1.0,-1.5638923190911338,-0.49893800938503335,0.0
2019-08-06,-0.0,-1.0524219015692562,-0.8190254093183695,1.0,-1.4871010056843024,-0.49982995676043335,0.0
2019-08-07,-0.0,-1.0502549162418062,-0.8168487496965282,1.0,-1.4915270696771061,-0.49691672736100995,0.0
2019-08-08,-0.0,-1.0478324403312225,-0.8220652703360934,1.0,-1.5012177301509984,-0.49980516317584023,0.0
2019-08-09,-0.0,-1.0242673770888835,-0.8084766287236619,1.0,-1.479438120610317,-0.5315572777912327,0.0
2019-08-12,-0.0,-1.0214241895144165,-0.873861544995517,1.0,-1.3938936340899437,-0.4298522957859469,0.0
2019-08-13,-0.0,-1.0157339363105333,-0.8725268513284341,1.0,-1.3970699076691162,-0.4254757866968155,0.0
