Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XOM
2018-11-28,-0.02337596555654046,-0.4067114093959732,-0.0,-0.5956945675573003,-0.5068507027985312,0.0,1.0
2018-11-29,-0.012250955926745825,-0.4012125176091769,-0.0,-0.593630509156772,-0.5085027168444355,0.0,1.0
2018-11-30,-0.012686266612968183,-0.4023862263391059,-0.0,-0.5962041884816753,-0.5058648811921064,0.0,1.0
2018-12-03,-0.012203713955009814,-0.402395450656736,-0.0,-0.595994162347139,-0.5056111921896231,0.0,1.0
2018-12-04,-0.012392947103274559,-0.4023173803526448,-0.0,-0.5977078085642317,-0.5064735516372796,0.0,1.0
2018-12-06,-0.006252316817002348,-0.36878784134437165,-0.0,-0.6023229951810206,-0.49390831582849376,0.0,1.0
2018-12-07,-0.0014846707742558088,-0.3703758691510158,-0.0,-0.6042857496350185,-0.49832974537896224,0.0,1.0
2018-12-10,-0.0,-0.3685683424980361,-0.0,-0.6007217203456402,-0.48554104477611937,0.0,1.0
2018-12-11,-0.0,-0.37074286276341994,-0.0,-0.5956426586667323,-0.4926353062679814,0.0,1.0
2018-12-12,-0.0,-0.37083487028156886,-0.0,-0.5961391860322144,-0.4921677117914669,0.0,1.0
2018-12-13,-0.0,-0.3669208066896212,-0.0,-0.6021151008362027,-0.49040826364977863,0.0,1.0
2018-12-14,-0.0,-0.3524168328777917,-0.0,-0.6167048336657556,-0.4932899953214646,0.0,1.0
2018-12-17,-0.0,-0.35071066738798995,-0.0,-0.6140018688830964,-0.4943195790094919,0.0,1.0
2018-12-18,-0.0,-0.34563725490196084,-0.0,-0.6117892156862745,-0.49352941176470594,0.0,1.0
2018-12-19,-0.0,-0.3509719755279258,-0.0,-0.6184626011446615,-0.4975330570357213,0.0,1.0
2018-12-20,-0.0,-0.34691768180140276,-0.0,-0.6186538698166605,-0.4953611418727698,0.0,1.0
2018-12-21,-0.0,-0.3465510017990487,-0.0,-0.6199078295586169,-0.49801611750499053,0.0,1.0
2018-12-24,-0.0,-0.330416452190112,-0.0,-0.6132068534451063,-0.5075128073142633,0.0,1.0
2018-12-26,-0.0,-0.32927547614372665,-0.0,-0.6162379736893776,-0.5088356567838209,0.0,1.0
2018-12-27,-0.0,-0.31741084372281814,-0.0,-0.5913791437131536,-0.5073451241905866,0.0,1.0
2018-12-28,-0.0,-0.31824877448021055,-0.0,-0.590519427205332,-0.5060491173842699,0.0,1.0
2018-12-31,-0.0,-0.31582000096669727,-0.0,-0.5926337667359467,-0.508289429165257,0.0,1.0
2019-01-02,-0.0,-0.31507775524002707,-0.0,-0.5906983483048392,-0.5090070510963006,0.0,1.0
2019-01-03,-0.0,-0.3177237269247541,-0.0,-0.5836523087358884,-0.5212219584282185,0.0,1.0
2019-01-04,-0.0,-0.31762235737040256,-0.0,-0.5739453615213824,-0.521768510473984,0.0,1.0
2019-01-07,-0.0,-0.30950840104503724,-0.0,-0.5711512188106709,-0.5162148558280003,0.0,1.0
2019-01-08,-0.0,-0.3029461742814063,-0.0,-0.5754972117846971,-0.5148744704784243,0.0,1.0
2019-01-09,-0.0,-0.29944043234970585,-0.0,-0.5751111961356353,-0.5167392032139271,0.0,1.0
2019-01-10,-0.0,-0.29872582534483993,-0.0,-0.5755779206808348,-0.5162917453563146,0.0,1.0
2019-01-11,-0.0,-0.2932998324958124,-0.0,-0.5778894472361809,-0.5217276860492941,0.0,1.0
2019-01-14,-0.0,-0.29632908969082034,-0.0,-0.5794725758590984,-0.51722982674452,0.0,1.0
2019-01-15,-0.0,-0.29416973816475994,-0.0,-0.5794839883203293,-0.5197214111339812,0.0,1.0
2019-01-16,-0.0,-0.2949263580719204,-0.0,-0.5697685539403213,-0.526276778882938,0.0,1.0
2019-01-17,-0.0,-0.28433241208424664,-0.0,-0.5699513961688745,-0.5282569331935576,0.0,1.0
2019-01-18,-0.0,-0.28595684471170857,-0.0,-0.5618441221554062,-0.5104115080768777,0.0,1.0
2019-01-22,-0.0,-0.19339393518839776,-0.0,-0.6080540327990193,-0.5115999352346587,0.0,1.0
2019-01-23,-0.0,-0.1480394648674877,-0.0,-0.6081471383349892,-0.5544028281614639,0.0,1.0
2019-01-24,-0.0,-0.15692470935596972,-0.0,-0.5908147259642,-0.5589822845543457,0.0,1.0
2019-01-25,-0.0,-0.07609708376036523,-0.0,-0.6573651355632163,-0.5958026646790273,0.0,1.0
2019-01-28,-0.0,-0.06737539049750547,-0.0,-0.6705599850794983,-0.5933930153401408,0.0,1.0
2019-01-29,-0.0,-0.0603965714552631,-0.0,-0.674591867716094,-0.6005324987738516,0.0,1.0
2019-01-30,-0.0,-0.05865451997196917,-0.0,-0.6726932959588882,-0.6045316514832982,0.0,1.0
2019-01-31,-0.0,-0.06561556995485275,-0.0,-0.6587288591546002,-0.6149149687711993,0.0,1.0
2019-02-01,-0.0,-0.06526833841106164,-0.0,-0.6711272556831498,-0.6071713147410358,0.0,1.0
2019-02-04,-0.0,-0.063289040479405,-0.0,-0.6665956086122362,-0.6387171652573486,0.0,1.0
2019-02-05,-0.0,-0.04667710260424079,-0.0,-0.6607845927612542,-0.6643422987524311,0.0,1.0
2019-02-06,-0.0,-0.04917682782179626,-0.0,-0.6639939270294634,-0.6590596384684727,0.0,1.0
2019-02-07,-0.0,-0.05405469453528603,-0.0,-0.6652211005260913,-0.6505047632589223,0.0,1.0
2019-02-08,-0.0,-0.056707374798826087,-0.0,-0.6684417305689672,-0.6416027643661838,0.0,1.0
2019-02-11,-0.0,-0.05803000899323141,-0.0,-0.6703744024234392,-0.6382354333317555,0.0,1.0
2019-02-12,-0.0,-0.05994414994320333,-0.0,-0.6690410829231352,-0.6375425975009466,0.0,1.0
2019-02-13,-0.0,-0.05471110271903323,-0.0,-0.6682165785498488,-0.6373442220543807,0.0,1.0
2019-02-14,-0.0,-0.041556228701249524,-0.0,-0.6777025747822795,-0.6472690268837561,0.0,1.0
2019-02-15,-0.0,-0.04713206921856875,-0.0,-0.6751177709916435,-0.6450062732287005,0.0,1.0
2019-02-19,-0.0,-0.047613401939629624,-0.0,-0.6771631138406089,-0.6464325516325611,0.0,1.0
2019-02-20,-0.0,-0.05320587328320326,-0.0,-0.672367578338117,-0.6465118485660745,0.0,1.0
2019-02-21,-0.0,-0.0816244661018949,-0.0,-0.6600986384123463,-0.618071123486797,0.0,1.0
2019-02-22,-0.0,-0.07657806524715546,-0.0,-0.664817525140456,-0.6192106132854917,0.0,1.0
2019-02-25,-0.0,-0.07463287541449551,-0.0,-0.671885362387494,-0.62202747513027,0.0,1.0
2019-02-26,-0.0,-0.07263905325443787,-0.0,-0.6749822485207101,-0.6192189349112427,0.0,1.0
2019-02-27,-0.0,-0.07042986585914027,-0.0,-0.6737088646525823,-0.6216612647566775,0.0,1.0
2019-02-28,-0.0,-0.07796971131093233,-0.0,-0.6801467108376716,-0.6081637482252722,0.0,1.0
2019-03-01,-0.0,-0.08279155535591859,-0.0,-0.6731601219886996,-0.6081704059197617,0.0,1.0
2019-03-04,-0.0,-0.08340033104752897,-0.0,-0.6784346181130291,-0.6027666114920786,0.0,1.0
2019-03-05,-0.0,-0.07816826411075611,-0.0,-0.6884392379600047,-0.6,0.0,1.0
2019-03-06,-0.0,-0.07640433486347073,-0.0,-0.6900288675405801,-0.5997586484312147,0.0,1.0
2019-03-07,-0.0,-0.058651303362296944,-0.0,-0.698668303740083,-0.6038439743105403,0.0,1.0
2019-03-08,-0.0,-0.0456713089278512,-0.0,-0.7177868988588104,-0.609077320932881,0.0,1.0
2019-03-11,-0.0,-0.04338462274761301,-0.0,-0.720883486084855,-0.6286821890928235,0.0,1.0
2019-03-12,-0.0,-0.01990505337735258,-0.0,-0.7318601344675519,-0.6580716678314095,0.0,1.0
2019-03-13,-0.0,-0.030363882705893738,-0.0,-0.734322074905642,-0.6547227329913868,0.0,1.0
2019-03-14,-0.0,-0.03259556371719905,-0.0,-0.7285555501860532,-0.6551249214710287,0.0,1.0
2019-03-15,-0.0,-0.03509322013458431,-0.0,-0.7261764067436869,-0.6506355370106848,0.0,1.0
2019-03-18,-0.0,-0.04583797934745722,-0.0,-0.7284142143792116,-0.6497551752557328,0.0,1.0
2019-03-19,-0.0,-0.047418386128063546,-0.0,-0.7268235977913398,-0.6475104136394458,0.0,1.0
2019-03-20,-0.0,-0.0530018192844148,-0.0,-0.7217707701637356,-0.6509399636143116,0.0,1.0
2019-03-21,-0.0,-0.05050260385127771,-0.0,-0.7433934843163377,-0.6282911469056558,0.0,1.0
2019-03-22,-0.0,-0.049715563767199884,-0.0,-0.7598094034132348,-0.6215539456410756,0.0,1.0
2019-03-25,-0.0,-0.021455178752842145,-0.0,-0.7748536597165111,-0.6225630109815684,0.0,1.0
2019-03-26,-0.0,-0.01595654797827399,-0.0,-0.7750875075437537,-0.6229571514785758,0.0,1.0
2019-03-27,-0.0,-0.005433338967907078,-0.0,-0.7816763661828983,-0.6277076139190071,0.0,1.0
2019-03-28,-0.0,-0.00033840129559353164,-0.0,-0.7779604070484156,-0.6388291315172464,0.0,1.0
2019-03-29,-0.0,-0.0029233408228842017,-0.0,-0.7751443550530309,-0.6379406151095649,0.0,1.0
2019-04-01,-0.0,-0.008745228777117458,-0.0,-0.7758612359279123,-0.6312025897473065,0.0,1.0
2019-04-02,-0.0,-0.016699244672892688,-0.0,-0.7863848065831704,-0.6100774632592485,0.0,1.0
2019-04-03,-0.0,-0.015284842932568288,-0.0,-0.7869042165915283,-0.6086694471901445,0.0,1.0
2019-04-04,-0.0,-0.01245233843332207,-0.0,-0.7906510931994787,-0.6101404507939572,0.0,1.0
2019-04-05,-0.0,-0.01103288088843725,-0.0,-0.7882219157533087,-0.6202366262611599,0.0,1.0
2019-04-08,-0.0,-0.011316101264598496,-0.0,-0.7892738835021883,-0.6174045506202094,0.0,1.0
2019-04-09,-0.0,-0.009796333026945962,-0.0,-0.7905277925596246,-0.618547723864351,0.0,1.0
2019-04-10,-0.0,-0.016526529428819946,-0.0,-0.7892384265970812,-0.6103943171933894,0.0,1.0
2019-04-11,-0.0,-0.007382566527539867,-0.0,-0.7909961639605297,-0.6142247098844362,0.0,1.0
2019-04-12,-0.0,-0.0,-0.0,-0.7780367164463047,-0.5999714639018359,0.0,1.0
2019-04-15,-0.0,-0.0018834187626653952,-0.0,-0.7701037072356657,-0.6120872571224223,0.0,1.0
2019-04-16,-0.0,-0.008144796380090498,-0.0,-0.7668016194331984,-0.6065968087639915,0.0,1.0
2019-04-17,-0.0,-0.0,-0.0,-0.7713904380571047,-0.6119452786119453,0.0,1.0
2019-04-18,-0.0,-0.0,-0.0,-0.7677362448746067,-0.6161676361209115,0.0,1.0
2019-04-22,-0.0,-0.001433794537242813,-0.0,-0.769828183621287,-0.6183955839128253,0.0,1.0
2019-04-23,-0.0,-0.0,-0.0,-0.7863036699448309,-0.6123530822739267,0.0,1.0
2019-04-24,-0.0,-0.0,-0.0,-0.7842404198720253,-0.6122894049416445,0.0,1.0
2019-04-25,-0.0,-0.0,-0.0,-0.7757943163847223,-0.6203335409977476,0.0,1.0
2019-04-26,-0.0,-0.0,-0.0,-0.7881228342693274,-0.6016250448082208,0.0,1.0
2019-04-29,-0.0,-0.0,-0.0,-0.7804825351098308,-0.6201656463809867,0.0,1.0
2019-04-30,-0.0,-0.0,-0.0,-0.7858206088543167,-0.6150244886199943,0.0,1.0
2019-05-01,-0.0,-0.0,-0.0,-0.7900300300300299,-0.6123723723723724,0.0,1.0
2019-05-02,-0.0,-0.0,-0.0,-0.7953433440188966,-0.6149340789124829,0.0,1.0
2019-05-03,-0.0,-0.0,-0.0,-0.8011650673176863,-0.6160112155857969,0.0,1.0
2019-05-06,-0.0,-0.0,-0.0,-0.8011392435615843,-0.6125123699645193,0.0,1.0
2019-05-07,-0.0,-0.0,-0.0,-0.8010711184020072,-0.6113335906590757,0.0,1.0
2019-05-08,-0.0,-0.0,-0.0,-0.7851736152829508,-0.6178060795386279,0.0,1.0
2019-05-09,-0.0,-0.0,-0.0,-0.7851704176974996,-0.6167463310354767,0.0,1.0
2019-05-10,-0.0,-0.0,-0.0,-0.7742921992593478,-0.6149086130689284,0.0,1.0
2019-05-13,-0.0,-0.0,-0.0,-0.7729373094512195,-0.6089224466463414,0.0,1.0
2019-05-14,-0.0,-0.0,-0.0,-0.7692598723102388,-0.5953889808465359,0.0,1.0
2019-05-15,-0.0,-0.0,-0.0,-0.7501400037334329,-0.5832555534814261,0.0,1.0
2019-05-16,-0.0,-0.0,-0.0,-0.7515643971233772,-0.58335668254413,0.0,1.0
2019-05-17,-0.0,-0.0,-0.0,-0.7429212223156715,-0.5933090365386413,0.0,1.0
2019-05-20,-0.0,-0.0,-0.0,-0.7400685810259161,-0.5926427021857286,0.0,1.0
2019-05-21,-0.0,-0.0,-0.0,-0.7371218125029136,-0.5937951610647522,0.0,1.0
2019-05-22,-0.0,-0.0,-0.0,-0.7369314087813496,-0.5874067359319434,0.0,1.0
2019-05-23,-0.0,-0.0,-0.0,-0.7390163477614712,-0.5831088612297974,0.0,1.0
2019-05-24,-0.0,-0.0,-0.0,-0.7419632472668062,-0.5841591067690161,0.0,1.0
2019-05-28,-0.0,-0.0,-0.0,-0.7397269830934163,-0.5858003302248785,0.0,1.0
2019-05-29,-0.0,-0.0,-0.0,-0.740468320841674,-0.587146780876123,0.0,1.0
2019-05-30,-0.0,-0.0,-0.0,-0.738590658638086,-0.5862878664589776,0.0,1.0
2019-05-31,-0.0,-0.0,-0.0,-0.7350302185030217,-0.5894700139470013,0.0,1.0
2019-06-03,-0.0,-0.0,-0.0,-0.7341608002964061,-0.5814885142645424,0.0,1.0
2019-06-04,-0.0,-0.0,-0.0,-0.7145475638051044,-0.6056380510440835,0.0,1.0
2019-06-05,-0.0,-0.0,-0.0,-0.7180559728224446,-0.5929606433870259,0.0,1.0
2019-06-06,-0.0,-0.0,-0.0,-0.6996094020847298,-0.6116208657868583,0.0,1.0
2019-06-07,-0.0,-0.0,-0.0,-0.705132661337041,-0.6121191055497626,0.0,1.0
2019-06-10,-0.0,-0.0,-0.0,-0.6891321885444278,-0.6158119165610234,0.0,1.0
2019-06-11,-0.0,-0.0,-0.0,-0.6895924476168547,-0.6129864149205618,0.0,1.0
2019-06-12,-0.0,-0.0,-0.0,-0.6879024839006439,-0.6120055197792088,0.0,1.0
2019-06-13,-0.0,-0.0,-0.0,-0.6872054259110243,-0.6119094148752731,0.0,1.0
2019-06-14,-0.0,-0.0,-0.0,-0.6873706480246516,-0.6122200248355792,0.0,1.0
2019-06-17,-0.0,-0.0,-0.0,-0.6806956282018884,-0.6166234004916262,0.0,1.0
2019-06-18,-0.0,-0.0,-0.0,-0.6815185687053581,-0.6151673135665234,0.0,1.0
2019-06-19,-0.0,-0.0,-0.0,-0.6810062143135592,-0.612098420050907,0.0,1.0
2019-06-20,-0.0,-0.0,-0.0,-0.681099198787851,-0.614637617943479,0.0,1.0
2019-06-21,-0.0,-0.0,-0.0,-0.6897012108098154,-0.6121955711063027,0.0,1.0
2019-06-24,-0.0,-0.0,-0.0,-0.6889345587216552,-0.6202142890130697,0.0,1.0
2019-06-25,-0.0,-0.0,-0.0,-0.6862790375467603,-0.6228467186994874,0.0,1.0
2019-06-26,-0.0,-0.0,-0.0,-0.6863451589061345,-0.6233601256467111,0.0,1.0
2019-06-27,-0.0,-0.0,-0.0,-0.687713862942754,-0.6243179506150004,0.0,1.0
2019-06-28,-0.0,-0.0,-0.0,-0.6993037725811302,-0.6137441306409457,0.0,1.0
2019-07-01,-0.0,-0.0,-0.0,-0.6970740501063141,-0.6141028011463437,0.0,1.0
2019-07-02,-0.0,-0.0,-0.0,-0.6929419372719295,-0.6166335627511664,0.0,1.0
2019-07-03,-0.0,-0.0,-0.0,-0.6869971330805512,-0.6250346804772035,0.0,1.0
2019-07-05,-0.0,-0.0,-0.0,-0.6878960270107766,-0.6246704592757042,0.0,1.0
2019-07-08,-0.0,-0.0,-0.0,-0.6897341040462428,-0.6224046242774566,0.0,1.0
2019-07-09,-0.0,-0.0,-0.0,-0.6881054213385737,-0.6237429198936539,0.0,1.0
2019-07-10,-0.0,-0.0,-0.0,-0.6746666052467928,-0.6285786673422853,0.0,1.0
2019-07-11,-0.0,-0.0,-0.0,-0.6799040081223897,-0.6275930498188615,0.0,1.0
2019-07-12,-0.0,-0.0,-0.0,-0.6860239852398524,-0.6202721402214023,0.0,1.0
2019-07-15,-0.0,-0.0,-0.0,-0.6783546710029086,-0.6119139775095618,0.0,1.0
2019-07-16,-0.0,-0.0,-0.0,-0.6792777103050025,-0.6122275945828274,0.0,1.0
2019-07-17,-0.0,-0.0,-0.0,-0.6849840402323926,-0.6113853996831009,0.0,1.0
2019-07-18,-0.0,-0.0,-0.0,-0.6808695851373331,-0.6099008086500355,0.0,1.0
2019-07-19,-0.0,-0.0,-0.0,-0.684560374071697,-0.6075685339690107,0.0,1.0
2019-07-22,-0.0,-0.0,-0.0,-0.6782578796561604,-0.6140057306590258,0.0,1.0
2019-07-23,-0.0,-0.0,-0.0,-0.6787712058688675,-0.6137551581843191,0.0,1.0
2019-07-24,-0.0,-0.0,-0.0,-0.6772636827299133,-0.6098620863161265,0.0,1.0
2019-07-25,-0.0,-0.0,-0.0,-0.6859049055224257,-0.5989215619073731,0.0,1.0
2019-07-26,-0.0,-0.0,-0.0,-0.6859198355601233,-0.5979673404133835,0.0,1.0
2019-07-29,-0.0,-0.0,-0.0,-0.6813663886667429,-0.6035644921741118,0.0,1.0
2019-07-30,-0.0,-0.0,-0.0,-0.6799013112806689,-0.6045597843468725,0.0,1.0
2019-07-31,-0.0,-0.0,-0.0,-0.6784800292477837,-0.6065030618773422,0.0,1.0
2019-08-01,-0.0,-0.0,-0.0,-0.6757705635600949,-0.6040032828743389,0.0,1.0
2019-08-02,-0.0,-0.0,-0.0,-0.6751241163147179,-0.612757098080487,0.0,1.0
2019-08-05,-0.0,-0.0,-0.0,-0.6739951042071789,-0.6137356729427376,0.0,1.0
2019-08-06,-0.0,-0.0,-0.0,-0.6566612215264543,-0.6121472002904075,0.0,1.0
2019-08-07,-0.0,-0.0,-0.0,-0.6511195721149488,-0.6152207415465506,0.0,1.0
2019-08-08,-0.0,-0.0,-0.0,-0.6420395421436005,-0.6200968194362756,0.0,1.0
2019-08-09,-0.0,-0.0,-0.0,-0.6480739180650859,-0.6165726838326879,0.0,1.0
2019-08-12,-0.0,-0.0,-0.0,-0.6439431761448736,-0.6254028048835837,0.0,1.0
2019-08-13,-0.0,-0.0,-0.0,-0.6417940876656473,-0.6234681164344772,0.0,1.0
2019-08-14,-0.0,-0.0,-0.0,-0.6377041024017368,-0.6238183545162602,0.0,1.0
2019-08-15,-0.0,-0.0,-0.0,-0.6365588966764639,-0.6243499886954555,0.0,1.0
2019-08-16,-0.0,-0.0,-0.0,-0.633316748835316,-0.6282057080826813,0.0,1.0
2019-08-19,-0.0,-0.0,-0.0,-0.6335448612271629,-0.62476005510264,0.0,1.0
2019-08-20,-0.0,-0.0,-0.0,-0.6337865919768703,-0.6249774123599566,0.0,1.0
2019-08-21,-0.0,-0.0,-0.0,-0.63880186616782,-0.6150240032455093,0.0,1.0
2019-08-22,-0.0,-0.0,-0.0,-0.640509921394626,-0.6117930584022162,0.0,1.0
2019-08-23,-0.0,-0.0,-0.0,-0.633355795148248,-0.6128256963162624,0.0,1.0
2019-08-26,-0.0,-0.0,-0.0,-0.6319635931580244,-0.6098594391014863,0.0,1.0
2019-08-27,-0.0,-0.0,-0.0,-0.6240189611609239,-0.6119446369876796,0.0,1.0
2019-08-28,-0.0,-0.0,-0.0,-0.623873722807253,-0.6119122677577302,0.0,1.0
2019-08-29,-0.0,-0.0,-0.0,-0.6222693768148314,-0.6113915568461024,0.0,1.0
2019-08-30,-0.0,-0.0,-0.0,-0.6242028274539535,-0.6056504482005084,0.0,1.0
2019-09-03,-0.0,-0.0,-0.0,-0.6280713489409141,-0.6015830546265328,0.0,1.0
2019-09-04,-0.0,-0.0,-0.0,-0.6265299297737154,-0.6028759335637053,0.0,1.0
2019-09-05,-0.0,-0.0,-0.0,-0.629071009076348,-0.5955241146111407,0.0,1.0
2019-09-06,-0.0,-0.0,-0.0,-0.6323817146922803,-0.5910263251511918,0.0,1.0
2019-09-09,-0.0,-0.0,-0.0,-0.630555679138675,-0.5939404724829827,0.0,1.0
2019-09-10,-0.0,-0.0,-0.0,-0.6280142866650398,-0.5904119617543314,0.0,1.0
2019-09-11,-0.0,-0.0,-0.0,-0.6260067002418299,-0.5926164222483526,0.0,1.0
2019-09-12,-0.0,-0.0,-0.0,-0.6289375096982998,-0.5878167187603911,0.0,1.0
2019-09-13,-0.0,-0.0,-0.0,-0.6297248764049926,-0.5872259294566253,0.0,1.0
2019-09-16,-0.0,-0.0,-0.0,-0.6267210606833248,-0.5904263574485067,0.0,1.0
2019-09-17,-0.0,-0.0,-0.0,-0.6332652426839558,-0.5870820196278698,0.0,1.0
2019-09-18,-0.0,-0.0,-0.0,-0.6305332326954668,-0.5894197043022688,0.0,1.0
2019-09-19,-0.0,-0.0,-0.0,-0.624114892011276,-0.5955916627821801,0.0,1.0
2019-09-20,-0.0,-0.0,-0.0,-0.6250027766054334,-0.5962593571603101,0.0,1.0
2019-09-23,-0.0,-0.0,-0.0,-0.6239113046569499,-0.597938144329897,0.0,1.0
2019-09-24,-0.0,-0.0,-0.0,-0.6251609751765176,-0.595208490607931,0.0,1.0
2019-09-25,-0.0,-0.0,-0.0,-0.6207011389622789,-0.5994760329477586,0.0,1.0
2019-09-26,-0.0,-0.0,-0.0,-0.6422513836814855,-0.5895152651312265,0.0,1.0
2019-09-27,-0.0,-0.0,-0.0,-0.6374924894852794,-0.5878452055099361,0.0,1.0
2019-09-30,-0.0,-0.0,-0.0,-0.6444449399121536,-0.5851597511761165,0.0,1.0
2019-10-01,-0.0,-0.0,-0.0,-0.6474829780109388,-0.5849090300256725,0.0,1.0
2019-10-02,-0.0,-0.0,-0.0,-0.6622034507548527,-0.5843817397555715,0.0,1.0
2019-10-03,-0.0,-0.0,-0.0,-0.6616999280834233,-0.58569309600863,0.0,1.0
