Date,FND,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.57275584096188,-2.102814592157398,-0.0,-1.5616204399508127,-1.5943434895477524,0.0
2018-11-12,1.0,-0.5699136700428251,-2.066888722724492,-0.0,-1.5732445109102033,-1.5875875195431992,0.0
2018-11-13,1.0,-0.5150844730490748,-2.053432555644945,-0.0,-1.5640252078305177,-1.5716680075087157,0.0
2018-11-14,1.0,-0.5194464969436421,-2.055081614831732,-0.0,-1.5686169140861155,-1.5740579028682744,0.0
2018-11-15,1.0,-0.5207491242252762,-2.068512530315279,-0.0,-1.5864322285098358,-1.5609673942333604,0.0
2018-11-16,1.0,-0.5149523937240177,-2.0516963926512,-0.0,-1.5783827276384605,-1.5600107281748694,0.0
2018-11-19,1.0,-0.5146822204344329,-2.0516894609814966,-0.0,-1.5780370072405472,-1.5598015553767768,0.0
2018-11-20,1.0,-0.4538823685432,-2.0316292023075393,-0.0,-1.570784430740667,-1.574630329553743,0.0
2018-11-21,1.0,-0.46098825382242936,-2.0192926045016075,-0.0,-1.5632259334602008,-1.5186692040160115,0.0
2018-11-23,1.0,-0.4609589938425259,-2.0077951002227175,-0.0,-1.5643259530983886,-1.5173588366304207,0.0
2018-11-26,1.0,-0.4594789211835559,-2.013026970411102,-0.0,-1.5603561141660118,-1.5133542812254517,0.0
2018-11-27,1.0,-0.43875828029614233,-2.0125340953370565,-0.0,-1.5448759579166125,-1.4981166385244835,0.0
2018-11-28,1.0,-0.43835975370103497,-2.057316913402332,-0.0,-1.5490632778723963,-1.5057644438621773,0.0
2018-11-29,1.0,-0.3997298687934139,-2.020066889632107,-0.0,-1.5217391304347825,-1.4900951890918446,0.0
2018-11-30,1.0,-0.39949845679012347,-2.0206404320987654,-0.0,-1.522826646090535,-1.4870756172839508,0.0
2018-12-03,1.0,-0.39466066259247345,-2.0246381473142487,-0.0,-1.5251849469282728,-1.4884528787391444,0.0
2018-12-04,1.0,-0.3824471492632928,-2.0248558616271626,-0.0,-1.5167841127482384,-1.4819987187700192,0.0
2018-12-06,1.0,-0.3499815248183274,-1.9036827195467423,-0.0,-1.49125508067496,-1.4135361497721395,0.0
2018-12-07,1.0,-0.35279265964652995,-1.903627070632428,-0.0,-1.4911632489685325,-1.4104316768273908,0.0
2018-12-10,1.0,-0.3132771274337357,-1.8977982652999335,-0.0,-1.4753442105901622,-1.379025899193304,0.0
2018-12-11,1.0,-0.30649666059502123,-1.9020036429872493,-0.0,-1.4748026715239828,-1.388342440801457,0.0
2018-12-12,1.0,-0.30667880995749847,-1.9018214936247722,-0.0,-1.4745598057073466,-1.3886460230722524,0.0
2018-12-13,1.0,-0.3065911306042885,-1.8974171539961013,-0.0,-1.4964668615984404,-1.3912037037037037,0.0
2018-12-14,1.0,-0.30694156398682443,-1.905331218738563,-0.0,-1.4945101866536539,-1.3930706355983897,0.0
2018-12-17,1.0,-0.27808102862688017,-1.9030203784570596,-0.0,-1.4724041727316837,-1.4115720524017468,0.0
2018-12-18,1.0,-0.2510372196500511,-1.8823281823101434,-0.0,-1.4646744032228969,-1.4147676026697131,0.0
2018-12-19,1.0,-0.25699332250496304,-1.881429344883595,-0.0,-1.4630331468447333,-1.4143054803585395,0.0
2018-12-20,1.0,-0.25419277827514175,-1.855386451805431,-0.0,-1.4593255744553864,-1.3995225305878842,0.0
2018-12-21,1.0,-0.2429662974589824,-1.852869750636735,-0.0,-1.4557839246579398,-1.371557187703607,0.0
2018-12-24,1.0,-0.20327926657263753,-1.8165843911612598,-0.0,-1.4499294781382228,-1.4070874471086037,0.0
2018-12-26,1.0,-0.1992785244661663,-1.835224297434107,-0.0,-1.4048408680979811,-1.3790655728166639,0.0
2018-12-27,1.0,-0.12581392782253614,-1.75234521575985,-0.0,-1.2821432512967663,-1.3578523341794506,0.0
2018-12-28,1.0,-0.12132737996802823,-1.7561325175017914,-0.0,-1.2804145306212447,-1.354445730665344,0.0
2018-12-31,1.0,-0.12085125151615392,-1.7578564340059544,-0.0,-1.2804057779247986,-1.354228691145661,0.0
2019-01-02,1.0,-0.11337818462556523,-1.7600639682364618,-0.0,-1.2800816146465204,-1.3609242307268115,0.0
2019-01-03,1.0,-0.11891117478510027,-1.7570531188009697,-0.0,-1.2827308794357504,-1.351498787745206,0.0
2019-01-04,1.0,-0.05379295202546931,-1.7866944779888023,-0.0,-1.2706663739159072,-1.3778680425952354,0.0
2019-01-07,1.0,-0.020123093390420125,-1.7386138613861386,-0.0,-1.2526090446882527,-1.3405940594059407,0.0
2019-01-08,1.0,-0.019538568599111395,-1.739574969220063,-0.0,-1.2528237246400085,-1.3410952304480486,0.0
2019-01-09,1.0,-0.016613247863247863,-1.7287393162393163,-0.0,-1.2513888888888889,-1.3451388888888887,0.0
2019-01-10,1.0,-0.015607461649473514,-1.73082473675771,-0.0,-1.2519642952589662,-1.3466246191672457,0.0
2019-01-11,1.0,-0.016921017402945115,-1.719036144578313,-0.0,-1.258259705488621,-1.3604819277108435,0.0
2019-01-14,1.0,-0.02647733945443869,-1.7097635189238245,-0.0,-1.2534030854641542,-1.3485293332621577,0.0
2019-01-15,1.0,-0.02655765736881479,-1.7029496633536387,-0.0,-1.2557443625093512,-1.3583947846532007,0.0
2019-01-16,1.0,-0.0,-1.7144706326519605,-0.0,-1.260126206784963,-1.4188555094115745,0.0
2019-01-17,1.0,-0.0,-1.706570365978548,-0.0,-1.262329542392066,-1.421117878510214,0.0
2019-01-18,1.0,-0.01673185571490656,-1.6957844415471535,-0.0,-1.2723272490221644,-1.4475771403737505,0.0
2019-01-22,1.0,-0.0,-1.8065511245723258,-0.0,-1.3108418868136182,-1.4914465197150708,0.0
2019-01-23,1.0,-0.0,-1.7812605514912774,-0.0,-1.322397298818233,-1.523804164321891,0.0
2019-01-24,1.0,-0.0,-1.7745661482983999,-0.0,-1.3371084065810233,-1.5228194726166329,0.0
2019-01-25,1.0,-0.0,-1.761637006550345,-0.0,-1.4110486348617473,-1.6240797634919715,0.0
2019-01-28,1.0,-0.0,-1.7428588016720854,-0.0,-1.4383999071063631,-1.6245355318160706,0.0
2019-01-29,1.0,-0.0,-1.717526612762492,-0.0,-1.4431388517247397,-1.6563318015240531,0.0
2019-01-30,1.0,-0.0,-1.7159388265395128,-0.0,-1.4402512066058033,-1.6587776937837995,0.0
2019-01-31,1.0,-0.0,-1.7356127679403541,-0.0,-1.404065703634669,-1.6851700838769805,0.0
2019-02-01,1.0,-0.0,-1.7349973756342216,-0.0,-1.4155245815594564,-1.6814019945179914,0.0
2019-02-04,1.0,-0.0,-1.7431745103770826,-0.0,-1.4288804443145278,-1.6742472961122479,0.0
2019-02-05,1.0,-0.0,-1.7291083099906628,-0.0,-1.4129318394024275,-1.6935690943043884,0.0
2019-02-06,1.0,-0.0,-1.7354778445910444,-0.0,-1.404985696771557,-1.6975888843481814,0.0
2019-02-07,1.0,-0.0,-1.7385826771653545,-0.0,-1.4022747156605424,-1.6916885389326337,0.0
2019-02-08,1.0,-0.0,-1.7405955654361436,-0.0,-1.4259053413678113,-1.6838471889077402,0.0
2019-02-11,1.0,-0.0,-1.7218115686964683,-0.0,-1.4344714302475654,-1.7102546051859675,0.0
2019-02-12,1.0,-0.0,-1.7211000530004124,-0.0,-1.4544490901595903,-1.7133855485542666,0.0
2019-02-13,1.0,-0.0,-1.7460896154298482,-0.0,-1.4389039162648478,-1.6952840174056216,0.0
2019-02-14,1.0,-0.0,-1.7228559607541818,-0.0,-1.4662214078846267,-1.7214374372007801,0.0
2019-02-15,1.0,-0.0,-1.7572712225112321,-0.0,-1.4487467486403405,-1.7054859304800187,0.0
2019-02-19,1.0,-0.0,-1.7339324779755219,-0.0,-1.471826405723408,-1.706911842961036,0.0
2019-02-20,1.0,-0.0,-1.7402413058907025,-0.0,-1.470191625266146,-1.703927135083984,0.0
2019-02-21,1.0,-0.0,-1.7393835006236267,-0.0,-1.4791827522717824,-1.7207340975233116,0.0
2019-02-22,1.0,-0.0,-1.7417454934856327,-0.0,-1.492057826164555,-1.7153905645784997,0.0
2019-02-25,1.0,-0.0,-1.7295769619801273,-0.0,-1.5021122151484503,-1.7182126494912833,0.0
2019-02-26,1.0,-0.0,-1.7302380952380951,-0.0,-1.4995833333333333,-1.7225000000000001,0.0
2019-02-27,1.0,-0.0,-1.7340001190688814,-0.0,-1.5080073822706437,-1.7114365660534618,0.0
2019-02-28,1.0,-0.0,-1.7296252230814992,-0.0,-1.5032123735871508,-1.7160618679357527,0.0
2019-03-01,1.0,-0.0,-1.7293648905803995,-0.0,-1.5047573739295907,-1.7126546146527115,0.0
2019-03-04,1.0,-0.0,-1.736140058357649,-0.0,-1.5042577264336332,-1.714404811528613,0.0
2019-03-05,1.0,-0.0,-1.7106877046740103,-0.0,-1.528669246799643,-1.7147960702590057,0.0
2019-03-06,1.0,-0.0,-1.7059554083624107,-0.0,-1.5172984800993554,-1.6907564019161394,0.0
2019-03-07,1.0,-0.0,-1.6362615275478836,-0.0,-1.5848900449278789,-1.6904114447860012,0.0
2019-03-08,1.0,-0.0,-1.6192401450740235,-0.0,-1.6288721089244305,-1.6975444437838159,0.0
2019-03-11,1.0,-0.0,-1.6193362539758749,-0.0,-1.6280981815999518,-1.75394586809098,0.0
2019-03-12,1.0,-0.0,-1.5567610158191407,-0.0,-1.6677980483665678,-1.8364143281410994,0.0
2019-03-13,1.0,-0.0,-1.5817638812701895,-0.0,-1.6793441823611874,-1.8338514048881573,0.0
2019-03-14,1.0,-0.0,-1.5858395227079023,-0.0,-1.67131377085109,-1.83069523925484,0.0
2019-03-15,1.0,-0.0,-1.5914466025366094,-0.0,-1.682066049874395,-1.85350162367502,0.0
2019-03-18,1.0,-0.0,-1.6222345816339145,-0.0,-1.6907057224076134,-1.8667037449017427,0.0
2019-03-19,1.0,-0.0,-1.6238515023590763,-0.0,-1.6977278370995779,-1.8865780978395827,0.0
2019-03-20,1.0,-0.0,-1.6082983452704371,-0.0,-1.689985181526303,-1.8760805137070884,0.0
2019-03-21,1.0,-0.0,-1.6081589829044005,-0.0,-1.7118434857742393,-1.8517558476825278,0.0
2019-03-22,1.0,-0.0,-1.6122755427641868,-0.0,-1.7641869486329225,-1.880122630294688,0.0
2019-03-25,1.0,-0.0,-1.471130069238378,-0.0,-1.8207220573689418,-1.8901458951533139,0.0
2019-03-26,1.0,-0.0,-1.4916371323758006,-0.0,-1.8153951377230617,-1.9107131754025992,0.0
2019-03-27,1.0,-0.0,-1.4896188410288194,-0.0,-1.8097303997520917,-1.8983576076851567,0.0
2019-03-28,1.0,-0.0,-1.4881972915890171,-0.0,-1.807118896757361,-1.9166356069076902,0.0
2019-03-29,1.0,-0.0,-1.4901924270639355,-0.0,-1.8020484171322162,-1.9150837988826817,0.0
2019-04-01,1.0,-0.0,-1.5047158103747829,-0.0,-1.7952965996525192,-1.9049391908662199,0.0
2019-04-02,1.0,-0.0,-1.521343726800297,-0.0,-1.8079683246721108,-1.8572754268745357,0.0
2019-04-03,1.0,-0.0,-1.5216826476956389,-0.0,-1.810021651716672,-1.8545004639653573,0.0
2019-04-04,1.0,-0.0,-1.519970276797325,-0.0,-1.8054987924948913,-1.8668648213511674,0.0
2019-04-05,1.0,-0.0,-1.509727142768351,-0.0,-1.812045496923364,-1.8936540493504879,0.0
2019-04-08,1.0,-0.0,-1.5023911558288308,-0.0,-1.8146077883361282,-1.8937954164337623,0.0
2019-04-09,1.0,-0.0,-1.4908422626463993,-0.0,-1.8474956391726887,-1.8914776974831797,0.0
2019-04-10,1.0,-0.0,-1.4534026874729087,-0.0,-1.8466778128676697,-1.8923153136417115,0.0
2019-04-11,1.0,-0.0,-1.4453869969040247,-0.0,-1.856284829721362,-1.8902786377708978,0.0
2019-04-12,1.0,-0.0,-1.445174080039648,-0.0,-1.855965803493991,-1.893879321025895,0.0
2019-04-15,1.0,-0.0,-1.4465214161921267,-0.0,-1.8464966575885118,-1.8966947264174299,0.0
2019-04-16,1.0,-0.0,-1.4502475247524753,-0.0,-1.8449876237623766,-1.8928836633663366,0.0
2019-04-17,1.0,-0.0,-1.4532187248778679,-0.0,-1.8431142168078658,-1.8875765258796613,0.0
2019-04-18,1.0,-0.0,-1.3989615906543158,-0.0,-1.7406336657029913,-1.760457844120597,0.0
2019-04-22,1.0,-0.0,-1.3993014444707554,-0.0,-1.7504143973478572,-1.7703054700449916,0.0
2019-04-23,1.0,-0.0,-1.4267418634708025,-0.0,-1.7207731171425213,-1.7272940900011748,0.0
2019-04-24,1.0,-0.0,-1.4208147452453626,-0.0,-1.721413477342099,-1.7276942944353133,0.0
2019-04-25,1.0,-0.0,-1.4339855455667194,-0.0,-1.723661789764381,-1.7181385510312004,0.0
2019-04-26,1.0,-0.0,-1.4103768047892946,-0.0,-1.7429862659936612,-1.7158704073248032,0.0
2019-04-29,1.0,-0.0,-1.3964899923695486,-0.0,-1.7431472677114517,-1.7299407172624288,0.0
2019-04-30,1.0,-0.0,-1.391789510777001,-0.0,-1.7504551594526339,-1.7307805250484525,0.0
2019-05-01,1.0,-0.0,-1.3855287133368601,-0.0,-1.7562452242402868,-1.7360841709281138,0.0
2019-05-02,1.0,-0.0,-1.3915160760384886,-0.0,-1.7259446139403893,-1.7497066416334193,0.0
2019-05-03,1.0,-0.0,-1.3923419725577577,-0.0,-1.7244634689808844,-1.7469215433329426,0.0
2019-05-06,1.0,-0.0,-1.304609950672919,-0.0,-1.8965349247914256,-1.8885573351196638,0.0
2019-05-07,1.0,-0.0,-1.3060541527228477,-0.0,-1.8893824155765138,-1.8891390325524793,0.0
2019-05-08,1.0,-0.0,-1.292189763399324,-0.0,-1.8642563978754225,-1.8792250120714633,0.0
2019-05-09,1.0,-0.0,-1.2908948289386353,-0.0,-1.8691244795752127,-1.8738912689313947,0.0
2019-05-10,1.0,-0.0,-1.2744291420735707,-0.0,-1.8480891909616646,-1.839503964705181,0.0
2019-05-13,1.0,-0.0,-1.2755656378723659,-0.0,-1.845680854874336,-1.848546355441466,0.0
2019-05-14,1.0,-0.0,-1.2181348063701005,-0.0,-1.8353411294587765,-1.8230005288828819,0.0
2019-05-15,1.0,-0.0,-1.2391099599717448,-0.0,-1.839592653637862,-1.8078055097716035,0.0
2019-05-16,1.0,-0.0,-1.2410150486869285,-0.0,-1.8494541162584834,-1.8109766892888757,0.0
2019-05-17,1.0,-0.0,-1.24072097711372,-0.0,-1.8385509308668324,-1.8498754891497686,0.0
2019-05-20,1.0,-0.0,-1.2241644939559138,-0.0,-1.8463498459350556,-1.8550604408627638,0.0
2019-05-21,1.0,-0.0,-1.2308420616604532,-0.0,-1.8353748742529143,-1.8512929759157348,0.0
2019-05-22,1.0,-0.0,-1.2163934426229508,-0.0,-1.818559718969555,-1.8197892271662761,0.0
2019-05-23,1.0,-0.0,-1.2174574387176038,-0.0,-1.8201017960568653,-1.812788860937226,0.0
2019-05-24,1.0,-0.0,-1.1984372266604466,-0.0,-1.817948568429646,-1.8148580092133653,0.0
2019-05-28,1.0,-0.0,-1.2014342350746268,-0.0,-1.8167560634328357,-1.8119752798507462,0.0
2019-05-29,1.0,-0.0,-1.2000232923775696,-0.0,-1.8151749839864906,-1.8078378850521168,0.0
2019-05-30,1.0,-0.0,-1.1954965962646187,-0.0,-1.8109617734334091,-1.8118927096060977,0.0
2019-05-31,1.0,-0.0,-1.1955850661075194,-0.0,-1.8222959986021317,-1.8065699807793114,0.0
2019-06-03,1.0,-0.0,-1.1982758620689655,-0.002256422124508216,-1.8200069428373062,-1.765158528118491,0.0
2019-06-04,1.0,-0.0,-1.203967152440435,-0.0017927365255609531,-1.8143071940781865,-1.7629539671524406,0.0
2019-06-05,1.0,-0.0,-1.189270851148737,-0.02457100507382703,-1.8090188700758223,-1.6780685251696026,0.0
2019-06-06,1.0,-0.0,-1.2110128161506182,-0.028864693206306,-1.7755472382896678,-1.655381649086991,0.0
2019-06-07,1.0,-0.0,-1.244228363470943,-0.027237575344023657,-1.7640168315705675,-1.6508586375525989,0.0
2019-06-10,1.0,-0.0,-1.2487217361663447,-0.01619134189296671,-1.7560504488126347,-1.66020906715146,0.0
2019-06-11,1.0,-0.0,-1.2489444254250828,-0.057971014492753624,-1.7463768115942029,-1.6525162615542621,0.0
2019-06-12,1.0,-0.0,-1.249828806208628,-0.06248573385071901,-1.7449212508559688,-1.6492809860762383,0.0
2019-06-13,1.0,-0.0,-1.2956166589967788,-0.10457892314772206,-1.7406235618959964,-1.6115968706856882,0.0
2019-06-14,1.0,-0.0,-1.2817638266068758,-0.12584799356099804,-1.7479590663447164,-1.5934805105208694,0.0
2019-06-17,1.0,-0.0,-1.2629116117850954,-0.13356441363373772,-1.783939919121895,-1.5966493356441365,0.0
2019-06-18,1.0,-0.0,-1.2726642399029295,-0.13300976483503785,-1.7804356618709194,-1.5918992315248164,0.0
2019-06-19,1.0,-0.0,-1.2510662824207495,-0.1480691642651297,-1.7746397694524498,-1.5898559077809797,0.0
2019-06-20,1.0,-0.0,-1.2601142725226524,-0.1428983667109136,-1.7756103191550758,-1.5927165695157846,0.0
2019-06-21,1.0,-0.0,-1.2684362377380265,-0.14258511252163877,-1.7658972879399886,-1.5933641084824004,0.0
2019-06-24,1.0,-0.0,-1.252211621856028,-0.14958080370049148,-1.7612604799074878,-1.6189650187915585,0.0
2019-06-25,1.0,-0.0,-1.250390150858332,-0.15137853303277268,-1.76030287266632,-1.6179411594705508,0.0
2019-06-26,1.0,-0.0,-1.2507361006870272,-0.16055654985277987,-1.7651405807978755,-1.5969054904451245,0.0
2019-06-27,1.0,-0.0,-1.2407589518135014,-0.17134262740787876,-1.7661248336900564,-1.6065251344941287,0.0
2019-06-28,1.0,-0.0,-1.220019649771716,-0.17522972894873723,-1.7773796451482402,-1.6067155984511357,0.0
2019-07-01,1.0,-0.0,-1.2176324455485585,-0.17407129239124156,-1.7778612282627535,-1.6077763013461204,0.0
2019-07-02,1.0,-0.0,-1.2221581738528937,-0.1653792944431635,-1.7689070786257781,-1.6079086926446855,0.0
2019-07-03,1.0,-0.0,-1.222920389692742,-0.1650429469072462,-1.7683749351472875,-1.6082896178013488,0.0
2019-07-05,1.0,-0.0,-1.1984803131475936,-0.1705042597282984,-1.7707230025328113,-1.616682017038913,0.0
2019-07-08,1.0,-0.0,-1.1990788716177316,-0.16983304548071387,-1.7706966033390905,-1.617386298215314,0.0
2019-07-09,1.0,-0.0,-1.1861778776874747,-0.17292062943109113,-1.7757219436278748,-1.62914289008012,0.0
2019-07-10,1.0,-0.0,-1.171316578279917,-0.16878026285450773,-1.7889670278994698,-1.6352893705326264,0.0
2019-07-11,1.0,-0.0,-1.1642618030705298,-0.17949901881565278,-1.7959136557774442,-1.6319981530647583,0.0
2019-07-12,1.0,-0.0,-1.1834322937683748,-0.17253703810457138,-1.779270190811091,-1.6294460137199516,0.0
2019-07-15,1.0,-0.0,-1.2023081361800345,-0.1870744373918061,-1.7674552798615117,-1.6135603000577032,0.0
2019-07-16,1.0,-0.0,-1.2189054726368158,-0.20855027189633227,-1.7666319564965867,-1.5909984958926298,0.0
2019-07-17,1.0,-0.0,-1.2364403839481901,-0.20076327049843876,-1.762171851509194,-1.582976754943911,0.0
2019-07-18,1.0,-0.0,-1.2366019866019864,-0.20224070224070226,-1.7605682605682607,-1.5756525756525757,0.0
2019-07-19,1.0,-0.0,-1.2275534441805225,-0.1717603589337556,-1.488624967009765,-1.3904988123515438,0.0
2019-07-22,1.0,-0.0,-1.1812375667469375,-0.14590095277981363,-1.4800020940215686,-1.4279133075070674,0.0
2019-07-23,1.0,-0.0,-1.187192890747517,-0.14830109775222164,-1.4734971249346578,-1.4184004181913228,0.0
2019-07-24,1.0,-0.0,-1.1895260539408221,-0.17496726891856507,-1.4710133542812251,-1.4014663524482849,0.0
2019-07-25,1.0,-0.0,-1.1621155053358443,-0.19083490269930947,-1.4897468089558483,-1.388522703494455,0.0
2019-07-26,1.0,-0.0,-1.1284657077340003,-0.19350635814050451,-1.4959349593495936,-1.3936835522201376,0.0
2019-07-29,1.0,-0.0,-1.0998065561771317,-0.20133842212579078,-1.500078423171433,-1.4269357452815392,0.0
2019-07-30,1.0,-0.0,-1.087592388740368,-0.20862819101535882,-1.5028568433191802,-1.442836924044661,0.0
2019-07-31,1.0,-0.0,-1.1028383595951163,-0.20385056871543358,-1.4788688302201818,-1.4320150266096212,0.0
2019-08-01,1.0,-0.0,-1.1182263443101292,-0.20159441433930805,-1.4704564401834097,-1.4202271779908293,0.0
2019-08-02,1.0,-0.0,-1.1264759905536605,-0.18021516662293363,-1.4867488848071373,-1.4545263710312255,0.0
2019-08-05,1.0,-0.0,-1.1507197290431839,-0.30107656949316564,-1.8840570944719972,-1.712229345590904,0.0
2019-08-06,1.0,-0.0,-1.1379289905755439,-0.2784067334479284,-1.8110959634876413,-1.699899235374311,0.0
2019-08-07,1.0,-0.0,-1.1522331477313115,-0.24825257670892076,-1.8038147138964578,-1.719168344982822,0.0
2019-08-08,1.0,-0.0,-1.1553363441882576,-0.2583788923223199,-1.8112075112907058,-1.7176135013073448,0.0
2019-08-09,1.0,-0.0,-1.1208325878213157,-0.24661537543985207,-1.8144569690463408,-1.7821912089222876,0.0
2019-08-12,1.0,-0.0,-1.1111243520228802,-0.2651492581779181,-1.8223202049693141,-1.7598760650658405,0.0
2019-08-13,1.0,-0.0,-1.0927687062623361,-0.2649680004784975,-1.8425743166457322,-1.7809079490400144,0.0
2019-08-14,1.0,-0.0,-1.094062947067239,-0.25399380066762045,-1.8351216022889845,-1.7777181688125894,0.0
2019-08-15,1.0,-0.0,-1.1117142356855192,-0.258973909998249,-1.7850347283021069,-1.6809665557695672,0.0
2019-08-16,1.0,-0.0,-1.116044340723454,-0.25834305717619604,-1.7789964994165697,-1.68098016336056,0.0
2019-08-19,1.0,-0.0,-1.0896535716358149,-0.26408634596413855,-1.7842511460569834,-1.6648291069459755,0.0
2019-08-20,1.0,-0.0,-1.0955767562879446,-0.25394622723330446,-1.7812084417461695,-1.651286498988147,0.0
2019-08-21,1.0,-0.0,-1.1038645947663335,-0.2528450118421813,-1.7808907630986077,-1.639015654785974,0.0
2019-08-22,1.0,-0.0,-1.0991262079740756,-0.2613853364967305,-1.786817892483074,-1.6393727214860252,0.0
2019-08-23,1.0,-0.0,-1.0940195681120826,-0.2620274416719736,-1.7868928385341283,-1.6464424245932958,0.0
2019-08-26,1.0,-0.0,-1.066499372647428,-0.25059883654613896,-1.7693623816584922,-1.6166875784190715,0.0
2019-08-27,1.0,-0.0,-1.063188998749858,-0.2395726787134902,-1.7582679849982952,-1.6214342538924877,0.0
2019-08-28,1.0,-0.0,-1.0620779662940476,-0.23945979685638089,-1.7579299778698294,-1.614935028088294,0.0
2019-08-29,1.0,-0.0,-1.0345100701516179,-0.2459266802443992,-1.76142792486988,-1.615580448065173,0.0
2019-08-30,1.0,-0.0,-1.0334040889286114,-0.24326890850184335,-1.7222656686403752,-1.5870293821919337,0.0
2019-09-03,1.0,-0.0,-1.0389174681279356,-0.25564750615074927,-1.7115298590919257,-1.5854394989935139,0.0
2019-09-04,1.0,-0.0,-1.0339058915682875,-0.2603927712191574,-1.7122475241985118,-1.588485424942651,0.0
2019-09-05,1.0,-0.0,-1.0559620217816252,-0.2574699804523876,-1.7172298240714887,-1.554370287629154,0.0
2019-09-06,1.0,-0.0,-1.0487859211405657,-0.26386723100913345,-1.7229895299621296,-1.533526397861439,0.0
2019-09-09,1.0,-0.0,-1.0458578241100145,-0.2635022734834202,-1.7121548186758344,-1.5235665964289675,0.0
