Date,ENBL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.16715601227812626,-0.8109902575737356,-0.0,-0.6976845055385026,-0.6606499399439477,0.0
2018-11-16,1.0,-0.1611988118679705,-0.800487267630077,-0.0,-0.7011981443780663,-0.6745652971998798,0.0
2018-11-19,1.0,-0.15737518404497391,-0.804577700441708,-0.0,-0.7064649979922367,-0.677854370231562,0.0
2018-11-20,1.0,-0.10593798914310454,-0.7977486928431079,-0.0,-0.7171545608951944,-0.7095280913844207,0.0
2018-11-21,1.0,-0.1090843119145006,-0.7904077055020452,-0.0,-0.7126929674099486,-0.6864032194220874,0.0
2018-11-23,1.0,-0.10949506942383168,-0.7896177566702945,-0.0,-0.7126743840902345,-0.6862900300122028,0.0
2018-11-26,1.0,-0.10938530536868486,-0.7898694103680254,-0.0,-0.7124389922173856,-0.6860242712043265,0.0
2018-11-27,1.0,-0.09524123385183232,-0.8028934880042183,-0.0,-0.7127603480094912,-0.6846493540732929,0.0
2018-11-28,1.0,-0.0926703474724766,-0.819816841339637,-0.0,-0.7098224617317419,-0.683803352398585,0.0
2018-11-29,1.0,-0.0620547676622443,-0.807398209267368,-0.0,-0.7078622312267172,-0.6904450689497418,0.0
2018-11-30,1.0,-0.062303870292887024,-0.8085774058577405,-0.0,-0.7102183577405857,-0.6877288179916318,0.0
2018-12-03,1.0,-0.05811859467600929,-0.81290723944861,-0.0,-0.7134998853999541,-0.6897285616057104,0.0
2018-12-04,1.0,-0.06355820105820106,-0.8183531746031746,-0.0,-0.7261904761904762,-0.6988095238095239,0.0
2018-12-06,1.0,-0.055327078781647596,-0.7626911708006683,-0.0,-0.7225613674334919,-0.6723750160647731,0.0
2018-12-07,1.0,-0.05145190854423256,-0.7642216290960542,-0.0,-0.7241856127600733,-0.6758529761713348,0.0
2018-12-10,1.0,-0.016212421012318887,-0.7777494095870301,-0.0,-0.7353673326099445,-0.6620922959085976,0.0
2018-12-11,1.0,-0.028054703476482614,-0.7748594069529652,-0.0,-0.7401584867075665,-0.6522239263803681,0.0
2018-12-12,1.0,-0.0302158273381295,-0.7749640287769785,-0.0,-0.7415827338129497,-0.6506794564348521,0.0
2018-12-13,1.0,-0.032060821740537045,-0.792429634422517,-0.0,-0.7466515690714979,-0.6640892914914268,0.0
2018-12-14,1.0,-0.04604401362326434,-0.7634267749541525,-0.0,-0.7884136756615142,-0.6769714435420486,0.0
2018-12-17,1.0,-0.018259301753810853,-0.7710211440747419,-0.0,-0.776921816095722,-0.7119488608424849,0.0
2018-12-18,1.0,-0.011843006753450132,-0.7654236403379988,-0.0,-0.7741346122475612,-0.7111350363772797,0.0
2018-12-19,1.0,-0.0,-0.7770103601381352,-0.0,-0.7903963163953298,-0.721526064791975,0.0
2018-12-20,1.0,-0.0,-0.7624072547403132,-0.0,-0.8135201978565539,-0.7216817807089859,0.0
2018-12-21,1.0,-0.0,-0.7743837084673098,-0.0,-0.8277398177920686,-0.747320471596999,0.0
2018-12-24,1.0,-0.0,-0.7531163780208092,-0.0,-0.815543662533657,-0.7554765149752353,0.0
2018-12-26,1.0,-0.0,-0.7525336159501889,-0.0,-0.8086705968073128,-0.7507120619990727,0.0
2018-12-27,1.0,-0.0,-0.7154336203860807,-0.0,-0.7462624451771938,-0.7396356884463937,0.0
2018-12-28,1.0,-0.0,-0.7259363866867798,-0.0,-0.7465417081233752,-0.7370735308277433,0.0
2018-12-31,1.0,-0.0,-0.7302897898862688,-0.0,-0.7460965109554714,-0.7363618839555356,0.0
2019-01-02,1.0,-0.0,-0.7296516294750361,-0.0,-0.7449028736554825,-0.7362337453844919,0.0
2019-01-03,1.0,-0.0,-0.7297305975660662,-0.0,-0.7447580515685709,-0.7365057958449732,0.0
2019-01-04,1.0,-0.0,-0.7345980645779439,-0.0,-0.7181182332087764,-0.7410494714317651,0.0
2019-01-07,1.0,-0.0,-0.7214913667699703,-0.0,-0.7104547466953387,-0.7304092087786984,0.0
2019-01-08,1.0,-0.0,-0.7211699604743084,-0.0,-0.710608695652174,-0.7302766798418973,0.0
2019-01-09,1.0,-0.0,-0.7153277756726032,-0.0,-0.7096753820891751,-0.7327586206896551,0.0
2019-01-10,1.0,-0.0,-0.7173473258313314,-0.0,-0.7094133265899608,-0.73419522063472,0.0
2019-01-11,1.0,-0.0,-0.708408665588226,-0.0,-0.7164652520062169,-0.7470104989374188,0.0
2019-01-14,1.0,-0.0,-0.7175031766200761,-0.0,-0.727541296060991,-0.7316073697585768,0.0
2019-01-15,1.0,-0.0,-0.7133314247542705,-0.0,-0.7257371886630404,-0.7419283010465376,0.0
2019-01-16,1.0,-0.0,-0.7146355425518381,-0.0,-0.722077343849383,-0.7435440783615317,0.0
2019-01-17,1.0,-0.0,-0.7046133316388129,-0.0,-0.7253288428544195,-0.7472834720721865,0.0
2019-01-18,1.0,-0.0,-0.7026558891454966,-0.0,-0.7357582755966128,-0.7691814216063639,0.0
2019-01-22,1.0,-0.0,-0.6925007333050875,-0.0,-0.7900140142750057,-0.7765863833393084,0.0
2019-01-23,1.0,-0.0,-0.6659040397437573,-0.0,-0.7978167080664139,-0.8046803503725977,0.0
2019-01-24,1.0,-0.0,-0.6613830969344402,-0.0,-0.8053467546898491,-0.801457611608602,0.0
2019-01-25,1.0,-0.0,-0.6071248867867567,-0.0,-0.8564623796585153,-0.8908792056623394,0.0
2019-01-28,1.0,-0.0,-0.5572985468956407,-0.0,-0.8863276089828269,-0.858883751651255,0.0
2019-01-29,1.0,-0.0,-0.5619782902768155,-0.0,-0.8705335048995346,-0.866838232868125,0.0
2019-01-30,1.0,-0.0,-0.5604210665258712,-0.0,-0.8689611932418163,-0.8704791446673708,0.0
2019-01-31,1.0,-0.0,-0.5742508837424427,-0.0,-0.8355743499950443,-0.8938848326670851,0.0
2019-02-01,1.0,-0.0,-0.5738973777273637,-0.0,-0.8547074130913457,-0.9076199372789752,0.0
2019-02-04,1.0,-0.0,-0.577422044355511,-0.0,-0.8537602134400534,-0.9037852259463065,0.0
2019-02-05,1.0,-0.0,-0.5817684533537907,-0.0,-0.8465361395550516,-0.9071411894199659,0.0
2019-02-06,1.0,-0.0,-0.5793759385950275,-0.0,-0.8426831303187051,-0.9152010679125645,0.0
2019-02-07,1.0,-0.0,-0.5791637421036798,-0.0,-0.8653029847254253,-0.8978575487148633,0.0
2019-02-08,1.0,-0.0,-0.5801460245160426,-0.0,-0.8796972335722419,-0.8893093978163306,0.0
2019-02-11,1.0,-0.0,-0.5577928169391584,-0.0,-0.8887027606539801,-0.9037791476815866,0.0
2019-02-12,1.0,-0.0,-0.5616120906801008,-0.0,-0.8958858102434928,-0.901057934508816,0.0
2019-02-13,1.0,-0.0,-0.5742434431741762,-0.0,-0.8921990585070613,-0.8960322797579018,0.0
2019-02-14,1.0,-0.0,-0.5252702111182195,-0.0,-0.9236001212162026,-0.918212734435503,0.0
2019-02-15,1.0,-0.0,-0.570629512864843,-0.0,-0.911793620122716,-0.9075222888911489,0.0
2019-02-19,1.0,-0.0,-0.547418191713722,-0.0,-0.9437376692291992,-0.9104020681679025,0.0
2019-02-20,1.0,-0.0,-0.5582640120005454,-0.0,-0.948690849584072,-0.902291013227874,0.0
2019-02-21,1.0,-0.0,-0.5747024520001365,-0.0,-0.9490502336050199,-0.8865395764417011,0.0
2019-02-22,1.0,-0.0,-0.5819995913641627,-0.0,-0.9363209153442758,-0.8869781379827011,0.0
2019-02-25,1.0,-0.0,-0.5745181647620671,-0.0,-0.9471601569162544,-0.8895104895104894,0.0
2019-02-26,1.0,-0.0,-0.5724855097170133,-0.0,-0.9498806682577566,-0.8871121718377087,0.0
2019-02-27,1.0,-0.0,-0.5737039563437926,-0.0,-0.9572646657571622,-0.879706684856753,0.0
2019-02-28,1.0,-0.0,-0.5741612111292963,-0.0,-0.9567989634478997,-0.8787506819421713,0.0
2019-03-01,1.0,-0.0,-0.5572867378667028,-0.0,-0.9577869406516155,-0.8646748681898068,0.0
2019-03-04,1.0,-0.0,-0.5559047136340598,-0.0,-0.9555668187193783,-0.8674776144619024,0.0
2019-03-05,1.0,-0.0,-0.5528713138538364,-0.0,-0.9584992239692288,-0.8626762939469601,0.0
2019-03-06,1.0,-0.0,-0.55035413153457,-0.0,-0.9584485666104553,-0.8638785834738617,0.0
2019-03-07,1.0,-0.0,-0.5208375412374604,-0.0,-0.9874099508516799,-0.858109472833771,0.0
2019-03-08,1.0,-0.0,-0.5063036663486439,-0.0,-1.0327449911407933,-0.8683385579937304,0.0
2019-03-11,1.0,-0.0,-0.4959871038551241,-0.0,-1.0215050075456167,-0.9123336534504048,0.0
2019-03-12,1.0,-0.0,-0.44380952380952376,-0.0,-1.0443982683982684,-0.9749610389610389,0.0
2019-03-13,1.0,-0.0,-0.4615571945449486,-0.0,-1.0493668243807404,-0.9680629000834958,0.0
2019-03-14,1.0,-0.0,-0.4667129710019101,-0.0,-1.0394860218787985,-0.9666261503733287,0.0
2019-03-15,1.0,-0.0,-0.47019821810898543,-0.0,-1.0314938876994268,-0.9515850542164515,0.0
2019-03-18,1.0,-0.0,-0.49984247558371553,-0.0,-1.0447019287989638,-0.9559981797178564,0.0
2019-03-19,1.0,-0.0,-0.5041296172635574,-0.0,-1.039890345482023,-0.9705479211330967,0.0
2019-03-20,1.0,-0.0,-0.5168499717992104,-0.0,-1.0340877044557248,-0.9741962774957699,0.0
2019-03-21,1.0,-0.0,-0.5173824130879346,-0.0,-1.0653338974684436,-0.9431281291869403,0.0
2019-03-22,1.0,-0.0,-0.5144276841171251,-0.0,-1.1019343389529725,-0.9328482697426798,0.0
2019-03-25,1.0,-0.0,-0.4613247036476837,-0.0,-1.1243096837736115,-0.9319005241127019,0.0
2019-03-26,1.0,-0.0,-0.4643008774412681,-0.0,-1.1239739598075291,-0.9498301726577978,0.0
2019-03-27,1.0,-0.0,-0.45251732428227975,-0.0,-1.1323009475321737,-0.9507495403761844,0.0
2019-03-28,1.0,-0.0,-0.44018329221008107,-0.0,-1.1145928798026083,-0.9701092703560099,0.0
2019-03-29,1.0,-0.0,-0.435098357188183,-0.0,-1.11520834802228,-0.975040541493337,0.0
2019-04-01,1.0,-0.0,-0.43852039916781266,-0.0,-1.1147078528862089,-0.9729891745125004,0.0
2019-04-02,1.0,-0.0,-0.452990851513019,-0.0,-1.1321956368754398,-0.9334623504574244,0.0
2019-04-03,1.0,-0.0,-0.455492224333263,-0.0,-1.1225107311237774,-0.9403982830201958,0.0
2019-04-04,1.0,-0.0,-0.45131337381725745,-0.0,-1.143588476203926,-0.9356729275526056,0.0
2019-04-05,1.0,-0.0,-0.43368302073399034,-0.0,-1.158242379287203,-0.9402705662110135,0.0
2019-04-08,1.0,-0.0,-0.4256782979924496,-0.0,-1.1593691564054616,-0.9431605687471333,0.0
2019-04-09,1.0,-0.0,-0.42419742610663275,-0.0,-1.1713689718568803,-0.9400367699052469,0.0
2019-04-10,1.0,-0.0,-0.4242007683902576,-0.0,-1.1803249797328257,-0.9202002044341053,0.0
2019-04-11,1.0,-0.0,-0.40928136333227705,-0.0,-1.188268018731735,-0.9234533995281857,0.0
2019-04-12,1.0,-0.0,-0.412980803037761,-0.0,-1.1825117783559524,-0.9204345685957388,0.0
2019-04-15,1.0,-0.0,-0.41571689883213736,-0.0,-1.1743351625158296,-0.9276065850569861,0.0
2019-04-16,1.0,-0.0,-0.41325597749648385,-0.0,-1.1726090014064698,-0.9302742616033757,0.0
2019-04-17,1.0,-0.0,-0.4243796286546629,-0.0,-1.1734933838756099,-0.9120073005510513,0.0
2019-04-18,1.0,-0.0,-0.42790436400660037,-0.0,-1.1700663553698696,-0.912895411297967,0.0
2019-04-22,1.0,-0.0,-0.4309865107596943,-0.0,-1.1737400063395906,-0.9173035607368013,0.0
2019-04-23,1.0,-0.0,-0.430120822440472,-0.0,-1.1939164841376386,-0.9087825902635486,0.0
2019-04-24,1.0,-0.0,-0.4049975259772389,-0.0,-1.199759666360359,-0.9295256944935322,0.0
2019-04-25,1.0,-0.0,-0.4122366746783543,-0.0,-1.2006574296620953,-0.9216739714406899,0.0
2019-04-26,1.0,-0.0,-0.39732158715498567,-0.0,-1.2529217434549396,-0.901992824411211,0.0
2019-04-29,1.0,-0.0,-0.3924513563414288,-0.0,-1.2515267717653742,-0.9066538843914217,0.0
2019-04-30,1.0,-0.0,-0.40458286038592506,-0.0,-1.2465593076049943,-0.895927922814983,0.0
2019-05-01,1.0,-0.0,-0.40271862578080636,-0.0,-1.2565658716638273,-0.8898353208404315,0.0
2019-05-02,1.0,-0.0,-0.394771474301974,-0.0,-1.2508269606971367,-0.9112217677396406,0.0
2019-05-03,1.0,-0.0,-0.3787813773868268,-0.0,-1.272259171851534,-0.9246942716155331,0.0
2019-05-06,1.0,-0.0,-0.3563222491793921,-0.0,-1.2842871414299988,-0.9272156415013558,0.0
2019-05-07,1.0,-0.0,-0.3579947154181247,-0.0,-1.2843676355066773,-0.9283010783403557,0.0
2019-05-08,1.0,-0.0,-0.37957488738738737,-0.0,-1.2377533783783783,-0.9018158783783783,0.0
2019-05-09,1.0,-0.0,-0.3773843879777575,-0.0,-1.2435419159569225,-0.8984655451537975,0.0
2019-05-10,1.0,-0.0,-0.37950917656986144,-0.0,-1.2407706912312777,-0.8956472821883131,0.0
2019-05-13,1.0,-0.0,-0.3739007593148508,-0.0,-1.2566131025957972,-0.9012184354582377,0.0
2019-05-14,1.0,-0.0,-0.2926626192541197,-0.0,-1.2735125758889854,-0.9030008673026887,0.0
2019-05-15,1.0,-0.0,-0.28642573058965937,-0.0,-1.2790247276500086,-0.8929621303821544,0.0
2019-05-16,1.0,-0.0,-0.2912721995715569,-0.0,-1.2739271646741759,-0.8899868702923086,0.0
2019-05-17,1.0,-0.0,-0.29059681376784047,-0.0,-1.2718664685350933,-0.8932854131388879,0.0
2019-05-20,1.0,-0.0,-0.27892048591938157,-0.0,-1.2771604086140254,-0.8950510767531751,0.0
2019-05-21,1.0,-0.0,-0.2913989209992784,-0.0,-1.2559705852032577,-0.8889385244493316,0.0
2019-05-22,1.0,-0.0,-0.28112656706165207,-0.0,-1.2666323201099088,-0.8868967885969431,0.0
2019-05-23,1.0,-0.0,-0.27885341572262273,-0.0,-1.268692070030896,-0.8853415722622726,0.0
2019-05-24,1.0,-0.0,-0.2755716828700534,-0.0,-1.2698890866767083,-0.8777557168287007,0.0
2019-05-28,1.0,-0.0,-0.2751629991850041,-0.0,-1.2600516164085847,-0.8606017386579733,0.0
2019-05-29,1.0,-0.0,-0.2802127083051077,-0.0,-1.26463216366346,-0.8422300501287088,0.0
2019-05-30,1.0,-0.0,-0.2784651791751183,-0.0,-1.2609871534820825,-0.8411764705882353,0.0
2019-05-31,1.0,-0.0,-0.29016332465424544,-0.0,-1.2508369120481522,-0.8404625841138876,0.0
2019-06-03,1.0,-0.0,-0.30616969168316166,-0.0,-1.2576240480424061,-0.7910893414298655,0.0
2019-06-04,1.0,-0.0,-0.28312950242921764,-0.0,-1.2988105210252974,-0.7687049757078238,0.0
2019-06-05,1.0,-0.0,-0.27041712222111786,-0.0,-1.3304840473114006,-0.7122221117847796,0.0
2019-06-06,1.0,-0.0,-0.22750692342371356,-0.0,-1.2967733625297868,-0.6959167901075546,0.0
2019-06-07,1.0,-0.0,-0.21891485756306553,-0.0,-1.2858010678773542,-0.6925536336605174,0.0
2019-06-10,1.0,-0.0,-0.22145804676753783,-0.0,-1.2719682671699561,-0.7054156936758261,0.0
2019-06-11,1.0,-0.0,-0.22220795892169448,-0.0,-1.282573812580231,-0.7044608472400514,0.0
2019-06-12,1.0,-0.0,-0.20700922603792926,-0.0,-1.2798244490005126,-0.7166517170681702,0.0
2019-06-13,1.0,-0.0,-0.21753767233087526,-0.0,-1.275472907983328,-0.7131452388586085,0.0
2019-06-14,1.0,-0.0,-0.21546200179418173,-0.0,-1.286396257849545,-0.702069716775599,0.0
2019-06-17,1.0,-0.0,-0.2175013617866641,-0.0,-1.2860072415008492,-0.7006953122496716,0.0
2019-06-18,1.0,-0.0,-0.21750688617000832,-0.0,-1.2811158798283262,-0.7042470053167638,0.0
2019-06-19,1.0,-0.0,-0.2064212848965495,-0.0,-1.2969844264654153,-0.6944133542259602,0.0
2019-06-20,1.0,-0.0,-0.21162649252536894,-0.0,-1.293895451198822,-0.69563686417619,0.0
2019-06-21,1.0,-0.0,-0.216832,-0.0,-1.28496,-0.69824,0.0
2019-06-24,1.0,-0.0,-0.17782924789294216,-0.0,-1.291771215338094,-0.7473139033648587,0.0
2019-06-25,1.0,-0.0,-0.18790003538001349,-0.0,-1.2840371811778328,-0.7444276478723746,0.0
2019-06-26,1.0,-0.0,-0.18574834095741255,-0.0,-1.2824882417370016,-0.7532375491269893,0.0
2019-06-27,1.0,-0.0,-0.17336008543412834,-0.0,-1.2778550855959354,-0.7849584155852561,0.0
2019-06-28,1.0,-0.0,-0.17393974657357122,-0.0,-1.2755689164727178,-0.7830036203775536,0.0
2019-07-01,1.0,-0.0,-0.17866606346539132,-0.0,-1.2710851160085308,-0.7816842241323596,0.0
2019-07-02,1.0,-0.0,-0.17621287288190196,-0.0,-1.2637716641968946,-0.7814895947426068,0.0
2019-07-03,1.0,-0.0,-0.17301668477913443,-0.0,-1.2562807645592278,-0.7670203925078308,0.0
2019-07-05,1.0,-0.0,-0.14374340443222156,-0.0,-1.2804835150778677,-0.7736241245882767,0.0
2019-07-08,1.0,-0.0,-0.1390240819164402,-0.0,-1.2707161367802289,-0.7506162695152013,0.0
2019-07-09,1.0,-0.0,-0.13282384892313523,-0.0,-1.2723109960209689,-0.7528263752921114,0.0
2019-07-10,1.0,-0.0,-0.14931299634438422,-0.0,-1.253844699357116,-0.7482352199672255,0.0
2019-07-11,1.0,-0.0,-0.14669610471534458,-0.0,-1.2609367607632866,-0.7464437785838196,0.0
2019-07-12,1.0,-0.0,-0.15095708113903694,-0.0,-1.2584592097379457,-0.7440951089527293,0.0
2019-07-15,1.0,-0.0,-0.13154008107343745,-0.0,-1.2750840586996826,-0.7357571567734028,0.0
2019-07-16,1.0,-0.0,-0.14261986837981824,-0.019711689125665934,-1.2699780633030398,-0.701472892510185,0.0
2019-07-17,1.0,-0.0,-0.15050156739811912,-0.015893416927899685,-1.269090909090909,-0.6993416927899687,0.0
2019-07-18,1.0,-0.0,-0.15004697776385845,-0.017193861572189165,-1.2675227059191985,-0.6970873786407767,0.0
2019-07-19,1.0,-0.0,-0.14910828622294406,-0.010869225723834213,-1.2704813068057594,-0.6928819064871787,0.0
2019-07-22,1.0,-0.0,-0.12433697347893914,-0.0,-1.2721372854914197,-0.7236505460218409,0.0
2019-07-23,1.0,-0.0,-0.11600971417896506,-0.0,-1.2724017684787345,-0.7248583348900927,0.0
2019-07-24,1.0,-0.0,-0.11812297734627833,-0.014687577794373912,-1.2668347025143143,-0.7121608165297486,0.0
2019-07-25,1.0,-0.0,-0.10131640080532756,-0.02642093851633885,-1.2673067988229827,-0.7023695214495895,0.0
2019-07-26,1.0,-0.0,-0.12243148063083754,-0.027867095391211148,-1.2345123258306538,-0.6775072730056653,0.0
2019-07-29,1.0,-0.0,-0.09945667188507229,-0.031525309267274454,-1.2332934278785648,-0.7053749577923074,0.0
2019-07-30,1.0,-0.0,-0.09189039579296983,-0.036411723098686836,-1.231417412430421,-0.7155949195805271,0.0
2019-07-31,1.0,-0.0,-0.09744315559521244,-0.03649118488661887,-1.227531460570444,-0.7153933725116149,0.0
2019-08-01,1.0,-0.0,-0.11139411421732592,-0.01764507318869488,-1.2363519194770922,-0.7033172737594746,0.0
2019-08-02,1.0,-0.0,-0.10384709780341145,-0.018315130690882316,-1.2330654067983802,-0.7126334519572953,0.0
2019-08-05,1.0,-0.0,-0.09967195021001317,-0.012570132139681762,-1.2446883526995125,-0.708924793819174,0.0
2019-08-06,1.0,-0.0,-0.10616125297093058,-0.02413309769029191,-1.2081479675787676,-0.7086355049058443,0.0
2019-08-07,1.0,-0.0,-0.13046122039463684,-0.004682131890182724,-1.1889270621142563,-0.7162749688364598,0.0
2019-08-08,1.0,-0.0,-0.11455137145513715,-0.0,-1.221044475437781,-0.763706803037347,0.0
2019-08-09,1.0,-0.0,-0.09262176101794373,-0.0,-1.20392847215788,-0.791902158806634,0.0
2019-08-12,1.0,-0.0,-0.08825161887141536,-0.0,-1.2325932778291706,-0.7627197039777983,0.0
2019-08-13,1.0,-0.0,-0.06908654290200425,-0.0,-1.2377081986392044,-0.7719282041809058,0.0
2019-08-14,1.0,-0.0,-0.07594160225739173,-0.0,-1.2255244755244754,-0.7656422524843577,0.0
2019-08-15,1.0,-0.0,-0.11932215765615017,-0.03157990812011318,-1.2146095104810004,-0.6768383583315587,0.0
2019-08-16,1.0,-0.0,-0.13212985436893204,-0.027184466019417472,-1.1979065533980582,-0.6767597087378641,0.0
2019-08-19,1.0,-0.0,-0.14126068440605274,-0.02968981243770576,-1.185146032800749,-0.6642302697151832,0.0
2019-08-20,1.0,-0.0,-0.15112086062864355,-0.018360478394134263,-1.18573832562053,-0.649768615902398,0.0
2019-08-21,1.0,-0.0,-0.15915717334455498,-0.020048693979380205,-1.1889146051880128,-0.6376807237969281,0.0
2019-08-22,1.0,-0.0,-0.1587787175334413,-0.024563613460500268,-1.1869114030352108,-0.6289664687181333,0.0
2019-08-23,1.0,-0.0,-0.15843158431584317,-0.025800258002580026,-1.187321873218732,-0.6285062850628506,0.0
2019-08-26,1.0,-0.0,-0.14623649531045946,-0.02588151489967945,-1.181408049388579,-0.6145375756856227,0.0
2019-08-27,1.0,-0.0,-0.14259467788774968,-0.017631719314881767,-1.177502518817045,-0.625525988265276,0.0
2019-08-28,1.0,-0.0,-0.1393454760847031,-0.019369169258107506,-1.1810454612764698,-0.6219161853990819,0.0
2019-08-29,1.0,-0.0,-0.1282051282051282,-0.021703085213477823,-1.1842245514300942,-0.6267246994729674,0.0
2019-08-30,1.0,-0.0,-0.11409001381662111,-0.021283475909104274,-1.1898756504100891,-0.6144280800776083,0.0
2019-09-03,1.0,-0.0,-0.12793396198701565,-0.037777973620046416,-1.1762580417731558,-0.5956346758320848,0.0
2019-09-04,1.0,-0.0,-0.1282021151586369,-0.03363689776733255,-1.1819917743830788,-0.5938601645123385,0.0
2019-09-05,1.0,-0.0,-0.13731352032591812,-0.023974911339722734,-1.194085406958,-0.575573727248747,0.0
2019-09-06,1.0,-0.0,-0.12418800152846772,-0.045236765527174386,-1.2297992416448664,-0.5401663678316333,0.0
2019-09-09,1.0,-0.0,-0.13697701826753095,-0.047967000589275194,-1.2340895698291103,-0.52734236888627,0.0
2019-09-10,1.0,-0.0,-0.14878524561092393,-0.01400957616598688,-1.2284092924277354,-0.5644322279363954,0.0
2019-09-11,1.0,-0.0,-0.13903996216599668,-0.027843461811302907,-1.2324426578387324,-0.5564554268148498,0.0
2019-09-12,1.0,-0.0,-0.13038348082595871,-0.030324483775811206,-1.2338053097345132,-0.5553392330383481,0.0
2019-09-13,1.0,-0.0,-0.13722666353162474,-0.016018104867152598,-1.2222842699271104,-0.5635433811427227,0.0
2019-09-16,1.0,-0.0,-0.14144016107064605,-0.0,-1.245810386687985,-0.5736069165630368,0.0
