Date,ANIK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-24,1.0,-0.8655028943560057,-2.2917872648335744,-0.0,-2.4743125904486254,-2.413169319826338,0.0
2018-12-26,1.0,-0.8472879992851399,-2.2972924671611117,-0.0,-2.4187293360736306,-2.372531498525601,0.0
2018-12-27,1.0,-0.678690714762859,-2.148964595858383,-0.0,-2.223947895791583,-2.298513694054776,0.0
2018-12-28,1.0,-0.6716168863674287,-2.1549307525446357,-0.0,-2.2220090105122643,-2.294510261972301,0.0
2018-12-31,1.0,-0.6715407754010695,-2.1624331550802136,-0.0,-2.2247660427807485,-2.2968750000000004,0.0
2019-01-02,1.0,-0.6671674177933568,-2.160407277583041,-0.0,-2.2226673343348358,-2.2956100817893508,0.0
2019-01-03,1.0,-0.6693904777787043,-2.1572584007337614,-0.0,-2.2223797215042107,-2.2890852997581925,0.0
2019-01-04,1.0,-0.6064415413688276,-2.1488784816366775,-0.0,-2.183386738969682,-2.2776271464957687,0.0
2019-01-07,1.0,-0.5335026992696094,-2.0594633216894254,-0.0,-2.136948237535726,-2.2090346141632264,0.0
2019-01-08,1.0,-0.5345454545454545,-2.0310671936758893,-0.0,-2.1408695652173915,-2.1986561264822133,0.0
2019-01-09,1.0,-0.5276988636363636,-2.011679292929293,-0.0,-2.142282196969697,-2.2097537878787876,0.0
2019-01-10,1.0,-0.5289106255423207,-2.0063106413189242,-0.0,-2.1455391654176856,-2.2075412163761143,0.0
2019-01-11,1.0,-0.5222573007103394,-2.0103393843725335,-0.0,-2.1500394632991315,-2.2099447513812156,0.0
2019-01-14,1.0,-0.5301727538061056,-2.0062317583024374,-0.0,-2.1468012936814707,-2.205095842865031,0.0
2019-01-15,1.0,-0.5256511444356748,-1.9971586424625096,-0.0,-2.1460931333859508,-2.223835832675612,0.0
2019-01-16,1.0,-0.5097236438075742,-1.9937800173214706,-0.0,-2.1376269585072043,-2.232343909928352,0.0
2019-01-17,1.0,-0.5121951219512196,-1.9898505114083402,-0.0,-2.135719905586153,-2.2301337529504326,0.0
2019-01-18,1.0,-0.5428185573562123,-1.9877661264696538,-0.0,-2.146329837940896,-2.2671591992373687,0.0
2019-01-22,1.0,-0.3882118875901517,-2.1157257730249523,-0.0,-2.3649175163723783,-2.4210395424023874,0.0
2019-01-23,1.0,-0.3791965685061453,-2.0430586488492946,-0.0,-2.371937639198218,-2.4545904479089335,0.0
2019-01-24,1.0,-0.3831506058857473,-2.041876184980628,-0.0,-2.3672409529305085,-2.451075756326766,0.0
2019-01-25,1.0,-0.44890851949375693,-2.025821795634078,-0.0,-2.472097171494097,-2.5470992949970275,0.0
2019-01-28,1.0,-0.4704734430680468,-1.9975394535890039,-0.0,-2.480570167995927,-2.5360597318852873,0.0
2019-01-29,1.0,-0.4716272719515317,-1.9970987285604573,-0.0,-2.4991893506271863,-2.565235941633245,0.0
2019-01-30,1.0,-0.47139451728247916,-1.9896986208070833,-0.0,-2.4903797037289293,-2.5620636812531927,0.0
2019-01-31,1.0,-0.4605688979730881,-2.01294498381877,-0.0,-2.4662749105774147,-2.5766479305058763,0.0
2019-02-01,1.0,-0.45905982905982906,-2.019401709401709,-0.0,-2.4811965811965813,-2.5874358974358973,0.0
2019-02-04,1.0,-0.4602374647646707,-2.0163150251985993,-0.0,-2.480310925087555,-2.5850345946869395,0.0
2019-02-05,1.0,-0.4493422176661541,-2.0106782846403553,-0.0,-2.481462497864343,-2.601230138390569,0.0
2019-02-06,1.0,-0.4497991967871486,-2.006750405878835,-0.0,-2.4828676407758694,-2.605400324703068,0.0
2019-02-07,1.0,-0.4518108223263741,-1.996080102258202,-0.0,-2.4743076267575628,-2.5994034938219004,0.0
2019-02-08,1.0,-0.42593495934959347,-1.8789430894308945,-0.0,-2.353739837398374,-2.4715447154471546,0.0
2019-02-11,1.0,-0.4326310632043116,-1.8789808917197452,-0.0,-2.3663236975338884,-2.4879960803527683,0.0
2019-02-12,1.0,-0.4466628636622932,-1.8784940102681118,-0.0,-2.35620568820797,-2.467851030885828,0.0
2019-02-13,1.0,-0.4498453020680671,-1.888210389187429,-0.0,-2.3479889268848724,-2.4559517993812086,0.0
2019-02-14,1.0,-0.4724332271502083,-1.8641672792616188,-0.012578616352201257,-2.359715755942171,-2.459119496855346,0.0
2019-02-15,1.0,-0.47352917109892806,-1.8894525816217986,-0.007609851894280337,-2.3564356435643568,-2.455691023647819,0.0
2019-02-19,1.0,-0.48531206770282365,-1.8543412808202457,-0.012775653023028724,-2.3478720807225977,-2.4370575311253964,0.0
2019-02-20,1.0,-0.485137226158482,-1.8615522436680512,-0.011320140076553466,-2.348155387246518,-2.437820669435622,0.0
2019-02-21,1.0,-0.4845771954097827,-1.8547245055749981,-0.010743061772605193,-2.3489867339464476,-2.439651664360707,0.0
2019-02-22,1.0,-0.48191593352883677,-1.8547572499185403,-0.02207559465623982,-2.3510101010101008,-2.4362984685565334,0.0
2019-02-25,1.0,-0.5238850696280627,-1.9942711087607967,-0.0768552793936189,-2.564956812973735,-2.653798695575533,0.0
2019-02-26,1.0,-0.522755336038102,-1.9961192450167577,-0.08061386487916741,-2.5673840183453875,-2.653113423884283,0.0
2019-02-27,1.0,-0.5255075022065314,-1.9968225948808473,-0.08296557811120918,-2.5714033539276255,-2.6493380406001763,0.0
2019-02-28,1.0,-0.5271118973905351,-2.004511278195489,-0.08527200353825741,-2.577355152587351,-2.6513931888544895,0.0
2019-03-01,1.0,-0.5262460233297985,-2.000883704489219,-0.0889890420643337,-2.5750265111346766,-2.645987981618947,0.0
2019-03-04,1.0,-0.5157876168636444,-1.9970012347856767,-0.0866995942847063,-2.5686188040218734,-2.651878638207797,0.0
2019-03-05,1.0,-0.5374329198557227,-1.9732559162487904,-0.08357526172253013,-2.562857394211314,-2.640274478754289,0.0
2019-03-06,1.0,-0.5417877586966094,-1.9697930427124615,-0.09009247027741082,-2.5665345662703656,-2.638573315719947,0.0
2019-03-07,1.0,-0.5481578947368421,-1.929298245614035,-0.09780701754385965,-2.573421052631579,-2.6232456140350875,0.0
2019-03-08,1.0,-0.5690696022727273,-1.9185901988636362,-0.19389204545454544,-2.577414772727273,-2.618874289772727,0.0
2019-03-11,1.0,-0.5804732658959537,-1.9430093930635837,-0.2340137283236994,-2.6036849710982657,-2.670610549132948,0.0
2019-03-12,1.0,-0.591776528072278,-1.917580897944132,-0.3105005992440306,-2.6515165483543837,-2.747764358808887,0.0
2019-03-13,1.0,-0.632788416627744,-1.939654367118169,-0.36889304063521716,-2.6513778608127043,-2.7487155534796823,0.0
2019-03-14,1.0,-0.6345268301851329,-1.9557372427403437,-0.373273188610093,-2.6684522131378627,-2.7656235316229676,0.0
2019-03-15,1.0,-0.6478088401964488,-1.9471099357763506,-0.39006422364941445,-2.676992822062713,-2.7826785039667548,0.0
2019-03-18,1.0,-0.668238237275089,-1.9849898970460889,-0.4689694987010488,-2.6923891080534976,-2.807370345424805,0.0
2019-03-19,1.0,-0.650422722523036,-1.963522371045882,-0.46062505937114084,-2.6465279756815807,-2.778379405338653,0.0
2019-03-20,1.0,-0.65909307875895,-1.977565632458234,-0.46157517899761336,-2.6547971360381863,-2.793508353221957,0.0
2019-03-21,1.0,-0.6687655027666476,-1.9729059339820647,-0.4670864338866628,-2.659893150162183,-2.7715130700248043,0.0
2019-03-22,1.0,-0.6824233069650781,-1.9755932857418483,-0.5231526143160332,-2.6910090681072734,-2.7747443565502605,0.0
2019-03-25,1.0,-0.636199696279423,-1.8334282460136675,-0.5728929384965832,-2.693242217160213,-2.7555049354593777,0.0
2019-03-26,1.0,-0.6287350835322196,-1.8516467780429595,-0.6040095465393795,-2.690214797136038,-2.771933174224344,0.0
2019-03-27,1.0,-0.6324916626965221,-1.828585040495474,-0.605050023820867,-2.6929966650786086,-2.769223439733206,0.0
2019-03-28,1.0,-0.6215701219512196,-1.8203125000000002,-0.6291920731707318,-2.6823551829268295,-2.7740091463414633,0.0
2019-03-29,1.0,-0.6152966949233261,-1.8149347556910183,-0.6397752166873035,-2.679874273740356,-2.774835698637965,0.0
2019-04-01,1.0,-0.6142993326978075,-1.8253574833174455,-0.6396568160152527,-2.680076263107722,-2.7734985700667303,0.0
2019-04-02,1.0,-0.6313986679352998,-1.819790675547098,-0.6944814462416746,-2.6557564224548047,-2.7133206470028544,0.0
2019-04-03,1.0,-0.6361647484067344,-1.8189860173118997,-0.6942832683344431,-2.6541424902501665,-2.7084561970893177,0.0
2019-04-04,1.0,-0.644062947067239,-1.8206008583690987,-0.6925131139723414,-2.663233190271817,-2.717024320457797,0.0
2019-04-05,1.0,-0.6613149847094801,-1.8125,-0.695336391437309,-2.6662844036697253,-2.7211391437308867,0.0
2019-04-08,1.0,-0.6595744680851063,-1.8057437267436314,-0.6942085678847438,-2.6638679515313424,-2.7177750214674172,0.0
2019-04-09,1.0,-0.6896650717703349,-1.7820095693779905,-0.7144497607655503,-2.6772248803827754,-2.705933014354067,0.0
2019-04-10,1.0,-0.6926456542502388,-1.7602674307545367,-0.7288443170964661,-2.6748806112702956,-2.6944603629417387,0.0
2019-04-11,1.0,-0.7145308924485126,-1.7293096872616323,-0.7499999999999999,-2.6718154080854313,-2.669050343249428,0.0
2019-04-12,1.0,-0.7149532710280374,-1.7295441541102423,-0.7492847606332252,-2.672325004768263,-2.670322334541293,0.0
2019-04-15,1.0,-0.7069936074802022,-1.7339948478198646,-0.7480202270775689,-2.6735044365995613,-2.6785612059917945,0.0
2019-04-16,1.0,-0.7061909758656872,-1.7315653915863778,-0.7494037966231041,-2.6741390823237623,-2.6780501764761993,0.0
2019-04-17,1.0,-0.7067440311994674,-1.7023684961476266,-0.7643869494911062,-2.670788547512603,-2.6676495767145436,0.0
2019-04-18,1.0,-0.5772670288340995,-1.4520685332218972,-0.6502298370246552,-2.3517760133723358,-2.326368575010447,0.0
2019-04-22,1.0,-0.5919545036380363,-1.4526218951241952,-0.6616208078949569,-2.339717320398093,-2.31738730450782,0.0
2019-04-23,1.0,-0.5951623702711751,-1.456645463675929,-0.665801807833947,-2.340140609306997,-2.311767659859391,0.0
2019-04-24,1.0,-0.5825790915884747,-1.4412521796894462,-0.6698497052229512,-2.314788673918459,-2.2951091920617785,0.0
2019-04-25,1.0,-0.5807711484128303,-1.432607611766661,-0.6821505733754362,-2.3186804055177,-2.295579192288516,0.0
2019-04-26,1.0,-0.593015502583764,-1.4227371228538088,-0.698866477746291,-2.328138023003834,-2.2920486747791298,0.0
2019-04-29,1.0,-0.5904888814858,-1.417673024069293,-0.6941783959357042,-2.3296410427250773,-2.2965769967518948,0.0
2019-04-30,1.0,-0.590935550935551,-1.4167151767151769,-0.6958004158004157,-2.3251559251559253,-2.2874012474012475,0.0
2019-05-01,1.0,-0.6144990406273463,-1.4207057645782932,-0.6933344456494536,-2.3316092433469593,-2.282138983899224,0.0
2019-05-02,1.0,-0.621728187919463,-1.422986577181208,-0.6978187919463088,-2.3421979865771814,-2.304446308724832,0.0
2019-05-03,1.0,-0.6204895281352512,-1.440911767179746,-0.698965430229624,-2.343174362856422,-2.307679367482547,0.0
2019-05-06,1.0,-0.6331484049930651,-1.5076282940360608,-0.7063106796116504,-2.42874479889043,-2.3926837725381414,0.0
2019-05-07,1.0,-0.6326012774520956,-1.532242540904716,-0.7280601977425847,-2.445183305626039,-2.4115845655787904,0.0
2019-05-08,1.0,-0.5899722895739522,-1.50554208520956,-0.7096466920678905,-2.444146172497402,-2.4102874956702456,0.0
2019-05-09,1.0,-0.5941349991323963,-1.5045115391289259,-0.7147319104633003,-2.4521082769390943,-2.410550060732257,0.0
2019-05-10,1.0,-0.5865218890037918,-1.4911237504308859,-0.7083764219234746,-2.438900379179593,-2.3927955877283695,0.0
2019-05-13,1.0,-0.586248492159228,-1.4922453903153543,-0.6965362743408582,-2.4430466999827676,-2.3982422884714802,0.0
2019-05-14,1.0,-0.5085748078060319,-1.3966376615696543,-0.7693672383205203,-2.4164906648644084,-2.356931654980147,0.0
2019-05-15,1.0,-0.49567576733932506,-1.4051212480922504,-0.794641343055791,-2.433610310327285,-2.3498389011361707,0.0
2019-05-16,1.0,-0.4795589482612383,-1.4104325699745546,-0.8051738761662426,-2.4340118744698898,-2.352586938083121,0.0
2019-05-17,1.0,-0.4815543952751861,-1.4159034494564753,-0.8198236754258325,-2.445433535906873,-2.3967302918770863,0.0
2019-05-20,1.0,-0.47822366732266625,-1.3995037220843674,-0.8323778557371438,-2.4480191665953623,-2.398476940189955,0.0
2019-05-21,1.0,-0.4664498459431701,-1.4029441971927423,-0.8446593632317699,-2.445480999657651,-2.3992639507018145,0.0
2019-05-22,1.0,-0.45995052460974156,-1.3845432056640792,-0.8564360658534506,-2.440416275697347,-2.388808325513947,0.0
2019-05-23,1.0,-0.46254154947583737,-1.379016449330947,-0.8711327026335974,-2.4385920054547,-2.3716866956447626,0.0
2019-05-24,1.0,-0.4429627112885416,-1.3422237322687505,-0.8898326679690819,-2.4420283699991505,-2.3769642402106514,0.0
2019-05-28,1.0,-0.4413810654903291,-1.3387343060739736,-0.8900576857821514,-2.4395995928062435,-2.3734306073973532,0.0
2019-05-29,1.0,-0.4492458905270293,-1.3431621759023893,-0.8884087442806304,-2.437214031520081,-2.35510930350788,0.0
2019-05-30,1.0,-0.44930973151520287,-1.3395443381045142,-0.8838824426187855,-2.437028881172186,-2.35978656729059,0.0
2019-05-31,1.0,-0.45024138223088,-1.3409841619378335,-0.8832048784619294,-2.4355043618192598,-2.3595324807317692,0.0
2019-06-03,1.0,-0.4396667788623359,-1.3326321104005385,-0.9012117132278694,-2.4240996297542914,-2.317064961292494,0.0
2019-06-04,1.0,-0.4375999326769334,-1.332996718000505,-0.9006984768156189,-2.4238828578641756,-2.3202053353530254,0.0
2019-06-05,1.0,-0.41676982751506153,-1.2824131385656516,-0.915903276388545,-2.4009243212016176,-2.2367747792357844,0.0
2019-06-06,1.0,-0.0,-0.6900830847890924,-0.0,-2.0274818917767363,-1.6083830421815082,0.0
2019-06-07,1.0,-0.0,-0.71660411270286,-0.0,-1.9850399111909922,-1.5846064386530634,0.0
2019-06-10,1.0,-0.0,-0.7271822278109609,-0.0,-1.9419469768416642,-1.5703133186628941,0.0
2019-06-11,1.0,-0.0,-0.739031969242113,-0.0,-1.959656607152262,-1.5680728919787221,0.0
2019-06-12,1.0,-0.0,-0.7367978119082684,-0.0,-1.9571323374710707,-1.565905743740795,0.0
2019-06-13,1.0,-0.0,-0.7779417967102489,-0.013918177983973008,-1.9461197806832562,-1.5341100801349643,0.0
2019-06-14,1.0,-0.0,-0.7610185575706454,-0.039382117250105445,-1.957876423450021,-1.5137600168705188,0.0
2019-06-17,1.0,-0.0,-0.7609255850644229,-0.03928477517749145,-1.9425716539574018,-1.5162240336576387,0.0
2019-06-18,1.0,-0.0,-0.763565687870988,-0.03445921101013815,-1.943688606398067,-1.5111624730787412,0.0
2019-06-19,1.0,-0.0,-0.7557572260399728,-0.05539526832083093,-1.9465981220164719,-1.4880134291559568,0.0
2019-06-20,1.0,-0.0,-0.7636382766058183,-0.04539954758272397,-1.9557577989373454,-1.4958703771897521,0.0
2019-06-21,1.0,-0.0,-0.7717111146178528,-0.04670979958971122,-1.9444532112987216,-1.4972384409026354,0.0
2019-06-24,1.0,-0.0,-0.7654034680862277,-0.05096716386443893,-1.9445000790597162,-1.5097770515996414,0.0
2019-06-25,1.0,-0.0,-0.778957376010141,-0.04801140865156077,-1.943115195690065,-1.5117519674642157,0.0
2019-06-26,1.0,-0.0,-0.7767909066878139,-0.034152788791964046,-1.9270420301348135,-1.548823684906159,0.0
2019-06-27,1.0,-0.0,-0.7699968216972136,-0.049846382031994915,-1.9289119610128191,-1.5484161457781545,0.0
2019-06-28,1.0,-0.0,-0.7527120706990528,-0.0550881092236863,-1.936497856802667,-1.547547229719003,0.0
2019-07-01,1.0,-0.0,-0.7504890815840957,-0.055094379527309265,-1.93856077830064,-1.5432242372970975,0.0
2019-07-02,1.0,-0.0,-0.7618067648145216,-0.04669938261833149,-1.9284470476492004,-1.5397604348055511,0.0
2019-07-03,1.0,-0.0,-0.7582858349166138,-0.04971500949968334,-1.9296495672366476,-1.540004222081486,0.0
2019-07-05,1.0,-0.0,-0.7693157894736842,-0.04231578947368421,-1.9173157894736843,-1.5341578947368422,0.0
2019-07-08,1.0,-0.0,-0.7687286127928402,-0.04158989207686233,-1.917662542774414,-1.5365622532245329,0.0
2019-07-09,1.0,-0.0,-0.7634510298444726,-0.03961748633879782,-1.916509037410677,-1.5347835224884407,0.0
2019-07-10,1.0,-0.0,-0.7401029087472436,-0.03528299905491967,-1.9362595820644755,-1.538800798067836,0.0
2019-07-11,1.0,-0.0,-0.7314435695538057,-0.05097112860892388,-1.93753280839895,-1.5293963254593175,0.0
2019-07-12,1.0,-0.0,-0.5811870599768291,-0.0,-1.7211478477854023,-1.1535513768826307,0.0
2019-07-15,1.0,-0.0,-0.5976017474256676,-0.0,-1.7316899210983818,-1.1284714483127534,0.0
2019-07-16,1.0,-0.0,-0.5920559914407989,-0.0,-1.7303405848787448,-1.1355206847360912,0.0
2019-07-17,1.0,-0.0,-0.5994021593646828,-0.0,-1.7267332916926919,-1.1353172124565003,0.0
2019-07-18,1.0,-0.0,-0.5993942363369115,-0.0,-1.7298561311300165,-1.1248942140661886,0.0
2019-07-19,1.0,-0.0,-0.6033138835686607,-0.0,-1.7279408489599575,-1.1228898490044987,0.0
2019-07-22,1.0,-0.0,-0.6068965517241379,-0.0,-1.7243604004449389,-1.118131256952169,0.0
2019-07-23,1.0,-0.0,-0.6077898953928333,-0.0,-1.7261963053638996,-1.117382595148008,0.0
2019-07-24,1.0,-0.0,-0.6114720541117835,-0.0,-1.733001067995728,-1.1055090779636882,0.0
2019-07-25,1.0,-0.0,-0.5884393063583816,-0.0,-1.7636727434415296,-1.0943530457981325,0.0
2019-07-26,1.0,-0.0,-0.7845096416979572,-0.653089798256221,-2.2037166677273596,-1.722840959714886,0.0
2019-07-29,1.0,-0.0,-0.795934072981466,-0.6592060539985891,-2.224844481498108,-1.7331494901558389,0.0
2019-07-30,1.0,-0.0,-0.8136565864981623,-0.666774131149655,-2.2301244438713006,-1.7373782964730158,0.0
2019-07-31,1.0,-0.0,-0.82477887533088,-0.6697656401317064,-2.2251920717928853,-1.73639356963006,0.0
2019-08-01,1.0,-0.0,-0.8625601665148954,-0.6608559906335372,-2.243528034343697,-1.7375439052946533,0.0
2019-08-02,1.0,-0.0,-0.8437378072571206,-0.6768110287423592,-2.243854857588763,-1.7383274808167513,0.0
2019-08-05,1.0,-0.0,-0.8390304133090721,-0.6672731998960229,-2.2517546139849234,-1.7405120873407853,0.0
2019-08-06,1.0,-0.0,-0.8087553211766947,-0.6245631869877375,-2.1947391829214054,-1.7255861236419086,0.0
2019-08-07,1.0,-0.0,-0.8252703471826979,-0.5941314108644786,-2.177828369063429,-1.726680579270221,0.0
2019-08-08,1.0,-0.0,-0.8220719297136718,-0.5903545919979774,-2.1782441059351494,-1.7300423487769423,0.0
2019-08-09,1.0,-0.0,-0.7918467029870374,-0.5692278790155927,-2.159058175214478,-1.7420627465714822,0.0
2019-08-12,1.0,-0.0,-0.7797086953803838,-0.5908607863974495,-2.1634681502781774,-1.7170719509908106,0.0
2019-08-13,1.0,-0.0,-0.7596327983513396,-0.5832760881783551,-2.176169362393056,-1.725847748704178,0.0
2019-08-14,1.0,-0.0,-0.7671658485055615,-0.5711178773379731,-2.1595724849313367,-1.7160256011930655,0.0
2019-08-15,1.0,-0.0,-0.7685835351089588,-0.5618038740920097,-2.114467312348668,-1.608414043583535,0.0
2019-08-16,1.0,-0.0,-0.7665475685823291,-0.5653121782837764,-2.1149397444437716,-1.6090353055168654,0.0
2019-08-19,1.0,-0.0,-0.7338986108605449,-0.5690059534548079,-2.1197305911359674,-1.5910156954717665,0.0
