Date,CLF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.6894077745890946,-1.9356900600052176,-0.0,-1.4373206365770936,-1.45995303939473,0.0
2018-10-25,1.0,-0.621268656716418,-1.8235696517412936,-0.0,-1.398818407960199,-1.3753109452736318,0.0
2018-10-26,1.0,-0.584472087750475,-1.790673448127949,-0.0,-1.4008824070102335,-1.3518597953305962,0.0
2018-10-29,1.0,-0.5557584611638666,-1.795653761869978,-0.0,-1.3848307767226686,-1.3509252495738981,0.0
2018-10-30,1.0,-0.5409796166717372,-1.7956799513233952,-0.0,-1.38521448128993,-1.36264070581077,0.0
2018-10-31,1.0,-0.5527127563055707,-1.7527369503417407,-0.0,-1.3868021532692192,-1.3561966975140627,0.0
2018-11-01,1.0,-0.5714980840581473,-1.749771911684204,-0.0,-1.3968128459339455,-1.364272246213734,0.0
2018-11-02,1.0,-0.5895101074485523,-1.6868208583743096,-0.0,-1.4314332544163177,-1.3627754507375707,0.0
2018-11-05,1.0,-0.5830551678096741,-1.704922012502276,-0.0,-1.432542331735146,-1.3485464587000062,0.0
2018-11-06,1.0,-0.5831866464339909,-1.7042792109256446,-0.0,-1.432959028831563,-1.3493778452200302,0.0
2018-11-07,1.0,-0.5859853121175032,-1.724357405140759,-0.0,-1.4452876376988986,-1.3643206854345165,0.0
2018-11-08,1.0,-0.5327809362525705,-1.7223902262005564,-0.0,-1.423249062537801,-1.3697229950405228,0.0
2018-11-09,1.0,-0.5372246829682664,-1.728111158303501,-0.0,-1.4267944906255687,-1.3755233298950307,0.0
2018-11-12,1.0,-0.5348583877995643,-1.7196804647785042,-0.0,-1.425683853788429,-1.3715807310578554,0.0
2018-11-13,1.0,-0.4756606397774687,-1.7327810364636878,-0.0,-1.4545564491745784,-1.3840478926044628,0.0
2018-11-14,1.0,-0.48417721518987344,-1.7409931840311588,-0.0,-1.4677458617332035,-1.3927702044790653,0.0
2018-11-15,1.0,-0.48400513792892536,-1.749770628172977,-0.0,-1.4745244357453056,-1.408159520459967,0.0
2018-11-16,1.0,-0.4784992081861372,-1.7329760019490803,-0.0,-1.4683883542453404,-1.4109513948105739,0.0
2018-11-19,1.0,-0.4749618786215309,-1.7369929856663615,-0.0,-1.4732540408661177,-1.4141506556877095,0.0
2018-11-20,1.0,-0.4118962703258176,-1.7204255576376715,-0.0,-1.473976908662274,-1.4385540712083662,0.0
2018-11-21,1.0,-0.4105659475288352,-1.7045359469312136,-0.0,-1.460407577840196,-1.4007051933305443,0.0
2018-11-23,1.0,-0.41287743167442414,-1.6830170664757131,-0.0,-1.4687313521899987,-1.4026136770497672,0.0
2018-11-26,1.0,-0.4218910897086438,-1.6924707735174753,-0.0,-1.506208734629596,-1.4367314797988977,0.0
2018-11-27,1.0,-0.3993097602325018,-1.7140954226204894,-0.0,-1.506539113586825,-1.4347905061758295,0.0
2018-11-28,1.0,-0.4051331836660396,-1.6998968509192403,-0.0,-1.519021904010679,-1.4435410472665493,0.0
2018-11-29,1.0,-0.36367978031162324,-1.6687958927825206,-0.0,-1.499910453107277,-1.437406721986747,0.0
2018-11-30,1.0,-0.36412491789574253,-1.6703887263390456,-0.0,-1.5030154654564996,-1.4336299038633784,0.0
2018-12-03,1.0,-0.35842058031708046,-1.6779539335925815,-0.0,-1.508704756207,-1.4375710439724798,0.0
2018-12-04,1.0,-0.3477587029089175,-1.6786480686695282,-0.0,-1.5017286599904625,-1.4327014783023369,0.0
2018-12-06,1.0,-0.32550374208405297,-1.5603339090385722,-0.0,-1.4944732297063903,-1.3766839378238342,0.0
2018-12-07,1.0,-0.3230264294351356,-1.5612944089364889,-0.0,-1.4955375136753615,-1.3781885184545404,0.0
2018-12-10,1.0,-0.2665678956065873,-1.57604421904382,-0.0,-1.5040173229243832,-1.351643968317283,0.0
2018-12-11,1.0,-0.26323889870603656,-1.5778373140283872,-0.0,-1.5029356438465484,-1.356267457105398,0.0
2018-12-12,1.0,-0.2674352242894647,-1.5788722748544688,-0.0,-1.5065061066088345,-1.3542974546284672,0.0
2018-12-13,1.0,-0.26817890255991605,-1.5982856143215347,-0.0,-1.5807335704705812,-1.3840457169514258,0.0
2018-12-14,1.0,-0.2723458804335159,-1.5883929611933343,-0.0,-1.5832653536883814,-1.3828225148584081,0.0
2018-12-17,1.0,-0.2466102677019353,-1.5847722795225403,-0.0,-1.5636226677482905,-1.399408969753158,0.0
2018-12-18,1.0,-0.21755900978698905,-1.565112262521589,-0.0,-1.5635578583765113,-1.4108232584916522,0.0
2018-12-19,1.0,-0.24103932258438698,-1.5716274214128292,-0.0,-1.5682635425124696,-1.418860921006844,0.0
2018-12-20,1.0,-0.24050924592430442,-1.5512990379630163,-0.0,-1.5627052249553546,-1.4061293853332566,0.0
2018-12-21,1.0,-0.22984032507296973,-1.5513649630859039,-0.0,-1.5665312195959482,-1.375379156412751,0.0
2018-12-24,1.0,-0.19107629427792916,-1.5134536784741144,-0.0,-1.5609105358764759,-1.4112170753860125,0.0
2018-12-26,1.0,-0.18896753173800698,-1.5306707111560498,-0.0,-1.514829794405123,-1.3828221548140658,0.0
2018-12-27,1.0,-0.10822811898138242,-1.459822383907554,-0.0,-1.3947678151080676,-1.387063984592339,0.0
2018-12-28,1.0,-0.09279071017687221,-1.4852427288855439,-0.0,-1.406537282941777,-1.3914843287995269,0.0
2018-12-31,1.0,-0.09158868452188879,-1.4887060342045821,-0.0,-1.4065827686350436,-1.3912014628374747,0.0
2019-01-02,1.0,-0.08189120707315758,-1.49490538573508,-0.0,-1.41010297051054,-1.4042266429457113,0.0
2019-01-03,1.0,-0.0846580805087029,-1.4933987174651073,-0.0,-1.4108422697634315,-1.3999030015627525,0.0
2019-01-04,1.0,-0.03397538790797217,-1.5085072231139647,-0.0,-1.394649545211343,-1.413322632423756,0.0
2019-01-07,1.0,-0.028484338869035106,-1.4722514189615303,-0.0,-1.3717679209585871,-1.3829093966785788,0.0
2019-01-08,1.0,-0.03165452544415911,-1.4558985378124836,-0.0,-1.3761333263455793,-1.3772338975944658,0.0
2019-01-09,1.0,-0.022635365789611887,-1.433905782259335,-0.0,-1.388740087180295,-1.4065437739614517,0.0
2019-01-10,1.0,-0.022580475765373104,-1.4336501601638396,-0.0,-1.3887517723047837,-1.4062910255737016,0.0
2019-01-11,1.0,-0.031000052276648024,-1.3812535940195516,-0.0,-1.3856448324533432,-1.4297663233833449,0.0
2019-01-14,1.0,-0.05068185380636397,-1.3810543915565077,-0.0,-1.3828308689064215,-1.4103140184962641,0.0
2019-01-15,1.0,-0.042210845261728136,-1.3677776616863442,-0.0,-1.3785393375822799,-1.4356389092048898,0.0
2019-01-16,1.0,-0.03541602227033715,-1.3321991957933805,-0.0,-1.3560160841323847,-1.4315393339519538,0.0
2019-01-17,1.0,-0.028808921472455985,-1.3432288708761424,-0.0,-1.3584077649852857,-1.4324952243275335,0.0
2019-01-18,1.0,-0.042541004946628484,-1.3414735745899506,-0.0,-1.364384274928404,-1.4585784951835459,0.0
2019-01-22,1.0,-0.0,-1.3630539241857984,-0.0,-1.4836091831286706,-1.4923651895355046,0.0
2019-01-23,1.0,-0.0,-1.334974578538935,-0.0,-1.4971902595664972,-1.51977522076532,0.0
2019-01-24,1.0,-0.0,-1.3302649183837303,-0.0,-1.504736419587905,-1.5168316831683168,0.0
2019-01-25,1.0,-0.0,-1.2444273635664873,-0.0,-1.6262215877896125,-1.619578346327001,0.0
2019-01-28,1.0,-0.0,-1.239572370243173,-0.0,-1.6673683044369356,-1.6323602725308815,0.0
2019-01-29,1.0,-0.0,-1.2344192241522838,-0.0,-1.6715688994949778,-1.643709417836728,0.0
2019-01-30,1.0,-0.0,-1.2408982268912234,-0.0,-1.6788950030570842,-1.6385414929687068,0.0
2019-01-31,1.0,-0.0,-1.3294794260642713,-0.0,-1.9173485117988853,-1.6823194592671646,0.0
2019-02-01,1.0,-0.0,-1.327705112960761,-0.0,-1.932164090368609,-1.685434007134364,0.0
2019-02-04,1.0,-0.0,-1.295521335370871,-0.0,-1.919478076877865,-1.6624544492770656,0.0
2019-02-05,1.0,-0.0,-1.281112221503733,-0.0,-1.9128799012403739,-1.684557051319734,0.0
2019-02-06,1.0,-0.0,-1.2913066478575206,-0.0,-1.89948862634456,-1.68706283430318,0.0
2019-02-07,1.0,-0.0,-1.2883304687963018,-0.0,-1.8985361227997395,-1.7397617495406863,0.0
2019-02-08,1.0,-0.0,-1.2749837094958831,-0.0,-1.9136307090812157,-1.7351460221550858,0.0
2019-02-11,1.0,-0.0,-1.2939291329060347,-0.0,-2.004655943886806,-1.7480952956826703,0.0
2019-02-12,1.0,-0.0,-1.2902108525247615,-0.0,-2.0298960928480283,-1.7563346904052988,0.0
2019-02-13,1.0,-0.0,-1.298676863316339,-0.0,-2.025977178926924,-1.7447802864773005,0.0
2019-02-14,1.0,-0.0,-1.1030715921771304,-0.0,-2.056792153638339,-1.713220179714571,0.0
2019-02-15,1.0,-0.0,-1.1117453218783098,-0.0,-2.0580204778156994,-1.714663999058491,0.0
2019-02-19,1.0,-0.0,-1.0674196757769063,-0.0,-2.082577398021888,-1.7024053373909989,0.0
2019-02-20,1.0,-0.0,-1.064778512493417,-0.0,-2.0890631400315995,-1.6979343437298846,0.0
2019-02-21,1.0,-0.0,-1.0781991910428514,-0.0,-2.0892783867753093,-1.6945307462336596,0.0
2019-02-22,1.0,-0.0,-1.0389784164291118,-0.0,-2.1046599569492117,-1.6740938972598758,0.0
2019-02-25,1.0,-0.0,-1.0170692057594055,-0.0,-2.1146075243845797,-1.6741755689735254,0.0
2019-02-26,1.0,-0.0,-1.017589690003483,-0.0,-2.1174968071519795,-1.6700917218158597,0.0
2019-02-27,1.0,-0.0,-1.0148474654912423,-0.0,-2.11228395777752,-1.6727177821598422,0.0
2019-02-28,1.0,-0.0,-1.011961444663802,-0.0,-2.1103820694460573,-1.6841830217164089,0.0
2019-03-01,1.0,-0.0,-1.0190332501595774,-0.0,-2.099634422329252,-1.6841524981140832,0.0
2019-03-04,1.0,-0.0,-0.9968646577251351,-0.0,-2.1052081518899146,-1.7040585263891308,0.0
2019-03-05,1.0,-0.0,-0.9940804364227265,-0.0,-2.108699437061111,-1.7007138297254947,0.0
2019-03-06,1.0,-0.0,-0.9894456042681512,-0.0,-2.1052540013917884,-1.7044189283228948,0.0
2019-03-07,1.0,-0.0,-0.9330305817429294,-0.0,-2.1141066911933777,-1.701310646125546,0.0
2019-03-08,1.0,-0.0,-0.9105098855359002,-0.0,-2.1583420048560527,-1.7121632558677304,0.0
2019-03-11,1.0,-0.0,-0.9049950457539196,-0.0,-2.1510753628256687,-1.772454391793437,0.0
2019-03-12,1.0,-0.0,-0.8342186024551463,-0.0,-2.198831444759207,-1.8687440982058543,0.0
2019-03-13,1.0,-0.0,-0.8624992572345357,-0.0,-2.209341018480005,-1.8702834393012062,0.0
2019-03-14,1.0,-0.0,-0.8653686335035022,-0.0,-2.202956191380743,-1.8678024456844353,0.0
2019-03-15,1.0,-0.0,-0.8682221296351408,-0.0,-2.2050473186119874,-1.8787572168323314,0.0
2019-03-18,1.0,-0.0,-0.9083638987433107,-0.0,-2.212675124767001,-1.8918285130178583,0.0
2019-03-19,1.0,-0.0,-0.9179595532749774,-0.0,-2.2018110473890733,-1.9171143978267433,0.0
2019-03-20,1.0,-0.0,-0.9538629870524589,-0.0,-2.199562336636071,-1.925171722083764,0.0
2019-03-21,1.0,-0.0,-0.9488281959668141,-0.0,-2.2077756918791254,-1.899230908980803,0.0
2019-03-22,1.0,-0.0,-0.9501679389312977,-0.0,-2.260824427480916,-1.8958778625954198,0.0
2019-03-25,1.0,-0.0,-0.8387057974500841,-0.0,-2.291015155159971,-1.884231416887178,0.0
2019-03-26,1.0,-0.0,-0.8600339311682017,-0.0,-2.2976248182258847,-1.9014784294716434,0.0
2019-03-27,1.0,-0.0,-0.8523132748714848,-0.0,-2.3016026610220743,-1.8938615058965829,0.0
2019-03-28,1.0,-0.0,-0.8504423706217428,-0.0,-2.296994303720761,-1.9123742576657377,0.0
2019-03-29,1.0,-0.0,-0.850987759059508,-0.0,-2.2957217306993094,-1.9131014422494241,0.0
2019-04-01,1.0,-0.0,-0.8519300361881784,-0.0,-2.2697225572979494,-1.9097104945717733,0.0
2019-04-02,1.0,-0.0,-0.8681867404644447,-0.0,-2.2816748887017204,-1.8662615810371794,0.0
2019-04-03,1.0,-0.0,-0.8617053148780633,-0.0,-2.276529450536281,-1.853795913475942,0.0
2019-04-04,1.0,-0.0,-0.8608977436389822,-0.0,-2.2636221795487277,-1.8763802208353335,0.0
2019-04-05,1.0,-0.0,-0.8023050687992475,-0.0,-2.220333999764789,-1.8576384805362816,0.0
2019-04-08,1.0,-0.0,-0.775161346589918,-0.0,-2.1898947613233326,-1.849235420663992,0.0
2019-04-09,1.0,-0.0,-0.7503496503496504,-0.0,-2.2417249417249416,-1.8354312354312354,0.0
2019-04-10,1.0,-0.0,-0.753523587652883,-0.0,-2.24286546301689,-1.8276645311589983,0.0
2019-04-11,1.0,-0.0,-0.7344478098788444,-0.0,-2.277493010251631,-1.8129077353215286,0.0
2019-04-12,1.0,-0.0,-0.7349390563947045,-0.0,-2.2882720009331075,-1.8087128943838573,0.0
2019-04-15,1.0,-0.0,-0.7377889037666647,-0.0,-2.2704779647202655,-1.8134715025906736,0.0
2019-04-16,1.0,-0.0,-0.7485054268965117,-0.0,-2.261884032735504,-1.793777932555575,0.0
2019-04-17,1.0,-0.0,-0.7279095779125213,-0.0,-2.3829398952139873,-1.7760051804320953,0.0
2019-04-18,1.0,-0.0,-0.721243889510572,-0.0,-2.374226986277166,-1.7941574886624656,0.0
2019-04-22,1.0,-0.0,-0.7419412077837582,-0.0,-2.375524930502159,-1.7972437451942984,0.0
2019-04-23,1.0,-0.0,-0.7494821565958454,-0.0,-2.372788068887968,-1.795940107711428,0.0
2019-04-24,1.0,-0.0,-0.7362325691325928,-0.0,-2.3715433703616164,-1.8009926731269204,0.0
2019-04-25,1.0,-0.0,-0.7451386015721968,-0.0,-2.3721851173237187,-1.7931910869436727,0.0
2019-04-26,1.0,-0.0,-0.7314105987775207,-0.0,-2.428698593555279,-1.7741973770102666,0.0
2019-04-29,1.0,-0.0,-0.7410953202116907,-0.0,-2.43800915740025,-1.7672593209252545,0.0
2019-04-30,1.0,-0.0,-0.7291418355184743,-0.0,-2.4570917759237187,-1.7731823599523242,0.0
2019-05-01,1.0,-0.0,-0.7040937760323694,-0.0,-2.4809591812447938,-1.7652624062834703,0.0
2019-05-02,1.0,-0.0,-0.7071441339450634,-0.0,-2.4803074539712804,-1.7709587082166476,0.0
2019-05-03,1.0,-0.0,-0.7162444113263785,-0.0,-2.4776154992548434,-1.767332339791356,0.0
2019-05-06,1.0,-0.0,-0.7133020715854455,-0.0,-2.4756930017213747,-1.7467204843592328,0.0
2019-05-07,1.0,-0.0,-0.7069311607037431,-0.006612350926909906,-2.4518243003896565,-1.7385169441492503,0.0
2019-05-08,1.0,-0.0,-0.7092629365728302,-0.06126620721878284,-2.3619320172876996,-1.707978039948604,0.0
2019-05-09,1.0,-0.0,-0.7070695286980867,-0.0687120858609426,-2.3633924405039664,-1.6937704153056463,0.0
2019-05-10,1.0,-0.0,-0.7078225335668418,-0.07483946293053123,-2.368476357267951,-1.6865148861646233,0.0
2019-05-13,1.0,-0.0,-0.710994459025955,-0.06596675415573054,-2.3690871974336543,-1.6865558471857685,0.0
2019-05-14,1.0,-0.0,-0.59129736857192,-0.1914808232528808,-2.2983431749125725,-1.651780083701198,0.0
2019-05-15,1.0,-0.0,-0.5994039773052897,-0.20809215427818215,-2.305920110034959,-1.617513897644564,0.0
2019-05-16,1.0,-0.0,-0.6044276643212632,-0.225616383502088,-2.280933585035181,-1.6094617012756707,0.0
2019-05-17,1.0,-0.0,-0.5951890034364261,-0.23510882016036655,-2.265406643757159,-1.631729667812142,0.0
2019-05-20,1.0,-0.0,-0.5717616285681792,-0.2631638803593768,-2.232855680655067,-1.6185033549414307,0.0
2019-05-21,1.0,-0.0,-0.5802455038538396,-0.25658007422209533,-2.2459035112760493,-1.6266628604053668,0.0
2019-05-22,1.0,-0.0,-0.5700210718150236,-0.2678398542058204,-2.2407312489321716,-1.6164360157184352,0.0
2019-05-23,1.0,-0.0,-0.5622547067857345,-0.25857459757692963,-2.24412718275411,-1.623002104544679,0.0
2019-05-24,1.0,-0.0,-0.52114992061692,-0.2795418462236335,-2.2414379677931504,-1.6280902699024722,0.0
2019-05-28,1.0,-0.0,-0.5098205694232184,-0.28816437425708946,-2.238467198732099,-1.6238184185204054,0.0
2019-05-29,1.0,-0.0,-0.5165970418877723,-0.28999661284859435,-2.239979677091566,-1.5986790109517897,0.0
2019-05-30,1.0,-0.0,-0.5144469525959369,-0.2866252821670429,-2.241647855530474,-1.6006207674943567,0.0
2019-05-31,1.0,-0.0,-0.5298976070600215,-0.26938960230808395,-2.242122532103864,-1.6156587656276518,0.0
2019-06-03,1.0,-0.0,-0.5379814450379533,-0.30132133820635365,-2.2321619342142256,-1.5513072814169242,0.0
2019-06-04,1.0,-0.0,-0.5366843232277696,-0.28597993914121494,-2.2251211540628875,-1.5873999774597092,0.0
2019-06-05,1.0,-0.0,-0.5314813783889105,-0.3020096865779658,-2.20987585592607,-1.5236319100372988,0.0
2019-06-06,1.0,-0.0,-0.5382732532265242,-0.2797062750333778,-2.20115709835336,-1.5437805963506896,0.0
2019-06-07,1.0,-0.0,-0.5457834678541609,-0.28928472028945174,-2.1888672418591706,-1.5423879766212079,0.0
2019-06-10,1.0,-0.0,-0.5627635960044395,-0.301054384017758,-2.1315205327413986,-1.5540510543840178,0.0
2019-06-11,1.0,-0.0,-0.5554752640355753,-0.3077265147304058,-2.1519733185102834,-1.543468593663146,0.0
2019-06-12,1.0,-0.0,-0.5506899621633653,-0.3024148675717784,-2.156688181615847,-1.5544179835299354,0.0
2019-06-13,1.0,-0.0,-0.5738873725839693,-0.32250877290703506,-2.1377485656993263,-1.5358992925973374,0.0
2019-06-14,1.0,-0.0,-0.5686842251795757,-0.3353193384932346,-2.1400968873545296,-1.5241383150509495,0.0
2019-06-17,1.0,-0.0,-0.5724072630054584,-0.3349114403475549,-2.1341762281385765,-1.5282945304667483,0.0
2019-06-18,1.0,-0.0,-0.5738636363636364,-0.3361185383244206,-2.132297237076649,-1.5281862745098036,0.0
2019-06-19,1.0,-0.0,-0.589867376949115,-0.3273958159924532,-2.125131790688641,-1.5066866433605237,0.0
2019-06-20,1.0,-0.0,-0.5973404551271351,-0.33261002615033664,-2.1246870305458185,-1.5092638958437656,0.0
2019-06-21,1.0,-0.0,-0.613091922005571,-0.3286908077994429,-2.111197771587744,-1.5180501392757662,0.0
2019-06-24,1.0,-0.0,-0.5978673514962037,-0.3392697632871818,-2.097755694506476,-1.547900848593122,0.0
2019-06-25,1.0,-0.0,-0.5980446927374302,-0.33759776536312847,-2.1001117318435756,-1.5508379888268158,0.0
2019-06-26,1.0,-0.0,-0.599877005646559,-0.3259909431430648,-2.078772292726561,-1.5860121876222955,0.0
2019-06-27,1.0,-0.0,-0.5787669308154892,-0.3272635306019221,-2.0830663744169056,-1.6310908784353395,0.0
2019-06-28,1.0,-0.0,-0.5653150623385376,-0.33168594855666633,-2.088846456250702,-1.6302369987644614,0.0
2019-07-01,1.0,-0.0,-0.5530281808504678,-0.33732982239901393,-2.089864978430164,-1.6223317832931816,0.0
2019-07-02,1.0,-0.0,-0.5567972285857965,-0.32910543666536296,-2.078784153768788,-1.6228418170643124,0.0
2019-07-03,1.0,-0.0,-0.5503262142419004,-0.33374226286733955,-2.077845313109909,-1.6143980371382367,0.0
2019-07-05,1.0,-0.0,-0.5330065177427441,-0.33803130744805304,-2.078714277756114,-1.6209681911871205,0.0
2019-07-08,1.0,-0.0,-0.5359324374568439,-0.2901152599989377,-1.9341902586710575,-1.5512827322462421,0.0
2019-07-09,1.0,-0.0,-0.5347449270849551,-0.28231875032435516,-1.8765893403913019,-1.4960298925735638,0.0
2019-07-10,1.0,-0.0,-0.49276414751802483,-0.26967166346802224,-1.913480989677888,-1.5110742258415895,0.0
2019-07-11,1.0,-0.0,-0.4966756700602535,-0.2713484313318097,-1.9127882817369626,-1.51350509038022,0.0
2019-07-12,1.0,-0.0,-0.5043622766929787,-0.26963024511840467,-1.9077170751973411,-1.5114769422517655,0.0
2019-07-15,1.0,-0.0,-0.5312727272727272,-0.2874285714285714,-1.887116883116883,-1.4889870129870129,0.0
2019-07-16,1.0,-0.0,-0.5272651660861881,-0.31169101211207567,-1.8841295420283826,-1.475230025471747,0.0
2019-07-17,1.0,-0.0,-0.546142208774584,-0.30257186081694404,-1.889196097866347,-1.478793885961709,0.0
2019-07-18,1.0,-0.0,-0.547102959566486,-0.31205710712796997,-1.8829720716965401,-1.4684243434764486,0.0
2019-07-19,1.0,-0.0,-0.5528853672522546,-0.31939738309961946,-1.8796330083928479,-1.4610332064849085,0.0
2019-07-22,1.0,-0.0,-0.5536406495547408,-0.30623363017286537,-1.8805657412257728,-1.4979570455735989,0.0
2019-07-23,1.0,-0.0,-0.5627651217596229,-0.3048965697826656,-1.8758313694684472,-1.4935323383084576,0.0
2019-07-24,1.0,-0.0,-0.5599292808486298,-0.32567209193489677,-1.8488378139462325,-1.465498414019032,0.0
2019-07-25,1.0,-0.0,-0.507936507936508,-0.35672514619883045,-1.9082602339181287,-1.4484649122807018,0.0
2019-07-26,1.0,-0.0,-0.4959294436906377,-0.3589395678947917,-1.9137877048324807,-1.450005218661935,0.0
2019-07-29,1.0,-0.0,-0.4680962070224865,-0.35853289508008557,-1.9151666927531694,-1.4755569468357073,0.0
2019-07-30,1.0,-0.0,-0.46874347735337085,-0.3629200584429138,-1.9092047589229804,-1.4772490085577124,0.0
2019-07-31,1.0,-0.0,-0.5281349227005361,-0.35406798188537814,-1.8744469314455259,-1.4487533184113268,0.0
2019-08-01,1.0,-0.0,-0.5368623977491794,-0.3657583493982181,-1.8632834887719483,-1.4442765591621947,0.0
2019-08-02,1.0,-0.0,-0.5534078271461103,-0.31965259757453796,-1.9016575755970981,-1.5209977228194673,0.0
2019-08-05,1.0,-0.0,-0.5516675489677078,-0.3129698253043938,-1.9037586024351507,-1.5253573319216516,0.0
2019-08-06,1.0,-0.0,-0.5505068884845334,-0.31369898622303094,-1.8197036651936573,-1.514998700285937,0.0
2019-08-07,1.0,-0.0,-0.5772011025014302,-0.2811378646835509,-1.80550210619377,-1.5366893754225388,0.0
2019-08-08,1.0,-0.0,-0.5678441558441558,-0.2687272727272727,-1.8092987012987012,-1.5488831168831168,0.0
2019-08-09,1.0,-0.0,-0.548279232470806,-0.26776068727815217,-1.7807500385822317,-1.5475075878388804,0.0
2019-08-12,1.0,-0.0,-0.5498632822576485,-0.2525924779445906,-1.7894546767786204,-1.5673012433575815,0.0
2019-08-13,1.0,-0.0,-0.5425142916001442,-0.24504300355358705,-1.7947674718030593,-1.5677499098727918,0.0
2019-08-14,1.0,-0.0,-0.5428938576201491,-0.23973271652531483,-1.793574916473914,-1.5638653302492933,0.0
2019-08-15,1.0,-0.0,-0.5746476026878189,-0.2590814934572829,-1.7470317789117364,-1.4715303390087406,0.0
2019-08-16,1.0,-0.0,-0.5989151725177038,-0.2487569685098689,-1.7116669177841393,-1.463010396263372,0.0
2019-08-19,1.0,-0.0,-0.55947686317576,-0.2534817551040783,-1.7243548145559826,-1.4544002396046523,0.0
2019-08-20,1.0,-0.0,-0.554356475034812,-0.26352695444599167,-1.7107121543664214,-1.444549433061468,0.0
2019-08-21,1.0,-0.0,-0.554693292471949,-0.3390835845978943,-1.654589491374623,-1.3945430280262963,0.0
2019-08-22,1.0,-0.0,-0.5649017089795515,-0.31818630840659884,-1.658994369258125,-1.397164872073496,0.0
2019-08-23,1.0,-0.0,-0.5532030134423163,-0.321729282584076,-1.6461667241124625,-1.4028755724063224,0.0
2019-08-26,1.0,-0.0,-0.5286131386861315,-0.321021897810219,-1.6362530413625305,-1.3803406326034064,0.0
2019-08-27,1.0,-0.0,-0.5200775945683802,-0.3197381183317168,-1.6260911736178467,-1.3837536372453927,0.0
2019-08-28,1.0,-0.0,-0.5441360701551509,-0.2996530789245447,-1.6055700106003663,-1.3689891105329093,0.0
2019-08-29,1.0,-0.0,-0.5265819127419821,-0.3078590002889338,-1.6133583742656263,-1.3677646152364442,0.0
2019-08-30,1.0,-0.0,-0.5087416774440772,-0.30809024285098435,-1.6190065622455334,-1.354073861186952,0.0
2019-09-03,1.0,-0.0,-0.5314605131145191,-0.33686875925660503,-1.58907840045865,-1.32024270221203,0.0
2019-09-04,1.0,-0.0,-0.6337107796677807,-0.3351623684341797,-1.6912256197934852,-1.3282286626427895,0.0
2019-09-05,1.0,-0.0,-0.6248688614677524,-0.3284707998201529,-1.7020032971973822,-1.3404606084827897,0.0
2019-09-06,1.0,-0.0,-0.6222000498877526,-0.33005737091544024,-1.708156647543028,-1.3284110750810678,0.0
