Date,IWF,IWM,MTUM,OLED,SPY,VLUE,VXX
2019-03-15,-0.34968766267568974,-1.1085372201978136,-0.0,1.0,-2.0424908901613743,-2.006311816762103,0.0
2019-03-18,-0.36710275458549735,-1.139964499375452,-0.0,1.0,-2.0482545526263887,-2.018933666425613,0.0
2019-03-19,-0.35140297720985375,-1.1471479383480436,-0.0,1.0,-2.0492030035568436,-2.038993544987485,0.0
2019-03-20,-0.357643017571674,-1.1506804069229755,-0.0,1.0,-2.048751486325803,-2.048817545250363,0.0
2019-03-21,-0.3690185466305854,-1.148967064880206,-0.0,1.0,-2.0599960398653554,-2.022308758497789,0.0
2019-03-22,-0.3798990301580975,-1.144812010096984,-0.0,1.0,-2.098445595854922,-2.0195961206323902,0.0
2019-03-25,-0.36357081995149765,-1.0093072032509667,-0.07131152913416793,1.0,-2.1036901094579536,-2.00648882480173,0.0
2019-03-26,-0.34137340187162246,-1.0279425332806116,-0.1088704362725715,1.0,-2.0906814287597206,-2.021286410966126,0.0
2019-03-27,-0.35784830129049255,-1.0059915722939163,-0.11219383723992626,1.0,-2.0919146694759023,-2.0161969976297076,0.0
2019-03-28,-0.3461107079237316,-1.001451474566207,-0.1305667348419872,1.0,-2.0912449693211053,-2.0282377779243914,0.0
2019-03-29,-0.34787479406919275,-0.9887314662273476,-0.12546952224052718,1.0,-2.094299835255354,-2.0334102141680397,0.0
2019-04-01,-0.3387341105183429,-1.005334914048607,-0.119278140025028,1.0,-2.0944477376012647,-2.0285187380623064,0.0
2019-04-02,-0.35412026726057905,-1.000524040351107,-0.17417791169920085,1.0,-2.0630158522206212,-1.9586663173064327,0.0
2019-04-03,-0.36213560432361613,-0.9988208319685554,-0.17012774320340648,1.0,-2.0672780871274155,-1.9525057320668193,0.0
2019-04-04,-0.3630051745595074,-1.0012445143119146,-0.17193947730398898,1.0,-2.0615052073098843,-1.9523154516276937,0.0
2019-04-05,-0.38704809395708945,-0.9837281018305887,-0.17610393018830786,1.0,-2.0633816678695625,-1.95098746801391,0.0
2019-04-08,-0.38908924004983275,-0.9708871549406596,-0.17788997442790636,1.0,-2.066094026621205,-1.9530522588682708,0.0
2019-04-09,-0.4090550663687738,-0.9547903798133789,-0.18681824155605203,1.0,-2.0754369825206993,-1.9450650545406754,0.0
2019-04-10,-0.40996469203609265,-0.9171570550542697,-0.2055708120831699,1.0,-2.06303125408657,-1.942853406564666,0.0
2019-04-11,-0.4214930056216499,-0.8988103020002615,-0.21669499280951757,1.0,-2.065302653941692,-1.9344358739704537,0.0
2019-04-12,-0.4221322184478704,-0.8954794878494905,-0.2157695322707081,1.0,-2.0654559707342566,-1.9336948001045207,0.0
2019-04-15,-0.41466605612612023,-0.8997187152482501,-0.21665467390593313,1.0,-2.0679008307712436,-1.9425655785961928,0.0
2019-04-16,-0.4137118932356405,-0.8953290592699202,-0.22170613633390032,1.0,-2.0694753369095906,-1.941711369880937,0.0
2019-04-17,-0.41150731452455586,-0.8544278996865203,-0.2518286311389759,1.0,-2.0783045977011496,-1.9348223615464994,0.0
2019-04-18,-0.412202769793572,-0.85870133263653,-0.25163313300235174,1.0,-2.0745361902273323,-1.9355239090671545,0.0
2019-04-22,-0.40831940336890826,-0.8507779349363508,-0.2692554969782692,1.0,-2.013051305130513,-1.8878102095923877,0.0
2019-04-23,-0.41196602864748383,-0.8721637723412347,-0.29674229940423374,1.0,-1.9492331093928252,-1.8078336924832044,0.0
2019-04-24,-0.41554011370814914,-0.845483259633607,-0.295641187618446,1.0,-1.9480732785849653,-1.8123815540113708,0.0
2019-04-25,-0.4053304769705753,-0.8242706823766618,-0.3252473064079138,1.0,-1.9441749102135972,-1.8017138176548422,0.0
2019-04-26,-0.40282528823007724,-0.8317496515900165,-0.30343342201951096,1.0,-1.9583808437856327,-1.8383377676422148,0.0
2019-04-29,-0.39989859940427147,-0.8331960200266176,-0.3006527663350022,1.0,-1.963939413144052,-1.8398504341213004,0.0
2019-04-30,-0.3986054247697032,-0.8237589559877175,-0.32049641760491304,1.0,-2.00185516888434,-1.8523541453428864,0.0
2019-05-01,-0.4051442830635357,-0.8179666005502592,-0.326956299187408,1.0,-1.9998720327596133,-1.84848678738243,0.0
2019-05-02,-0.40382524147636417,-0.8169897012729482,-0.3231625407791211,1.0,-1.9943708821083606,-1.8583765112262522,0.0
2019-05-03,-0.40227679713481707,-0.8206702481453056,-0.3205423381939115,1.0,-1.9937324123816835,-1.8582757738552058,0.0
2019-05-06,-0.4081906465627396,-0.8535011500127778,-0.3064784053156146,1.0,-1.9900332225913622,-1.8307564528494764,0.0
2019-05-07,-0.3937063385246427,-0.8731013266679484,-0.3248734217778632,1.0,-1.9866051400371725,-1.8306735884124847,0.0
2019-05-08,-0.39202087045049633,-0.8617968948841945,-0.35040722830236704,1.0,-1.947123950114533,-1.811593280733011,0.0
2019-05-09,-0.3963740458015267,-0.8607506361323156,-0.35159033078880403,1.0,-1.9462468193384224,-1.8063613231552162,0.0
2019-05-10,-0.39549818782984675,-0.85935016214154,-0.353659312011191,1.0,-1.947733197685509,-1.8022509060850769,0.0
2019-05-13,-0.4097244319989818,-0.8618977916374976,-0.33602749315853114,1.0,-1.9445681919429771,-1.8118755170877618,0.0
2019-05-14,-0.30588161838161837,-0.731580919080919,-0.4768356643356643,1.0,-1.9325674325674327,-1.7968281718281718,0.0
2019-05-15,-0.2615146831530139,-0.7571561051004636,-0.4945904173106646,1.0,-1.92370942812983,-1.7454095826893354,0.0
2019-05-16,-0.2475412878084988,-0.7612420362466753,-0.508195707305004,1.0,-1.9232386961093584,-1.7451598936104409,0.0
2019-05-17,-0.23714285714285713,-0.7493788819875776,-0.5226086956521739,1.0,-1.9063354037267082,-1.7957142857142856,0.0
2019-05-20,-0.23730075048067978,-0.7303851640513552,-0.5399739502573963,1.0,-1.8995844445822736,-1.7950753581839607,0.0
2019-05-21,-0.23166118930985302,-0.7319402244682831,-0.5437465120605197,1.0,-1.898059155453587,-1.7953742171513611,0.0
2019-05-22,-0.22297840747386008,-0.7166986326795768,-0.5595495885664791,1.0,-1.8960588999566914,-1.7917465816989422,0.0
2019-05-23,-0.22394609964148843,-0.7118308814439361,-0.5652738286561998,1.0,-1.8970824576585488,-1.7830386945234267,0.0
2019-05-24,-0.21264900253227104,-0.7077388672719412,-0.5634611821382249,1.0,-1.9082206163918227,-1.7842628620838736,0.0
2019-05-28,-0.21619622827560706,-0.6941328731665228,-0.5714902009121164,1.0,-1.9034265992850983,-1.7776408233699001,0.0
2019-05-29,-0.23270672072736207,-0.7034647991153704,-0.5678215997051235,1.0,-1.8924929352500306,-1.7467133554490724,0.0
2019-05-30,-0.2336178836823681,-0.6987655837376405,-0.5652521034207455,1.0,-1.8909906036971076,-1.7527482650617208,0.0
2019-05-31,-0.2387033398821218,-0.7029101178781925,-0.5647716110019647,1.0,-1.887831532416503,-1.745272593320236,0.0
2019-06-03,-0.24209630350194555,-0.7110286964980546,-0.5848735408560312,1.0,-1.8608949416342415,-1.6808730544747084,0.0
2019-06-04,-0.2693751513683701,-0.7207556309033665,-0.5893073383385807,1.0,-1.8413659481714701,-1.6338701864858318,0.0
2019-06-05,-0.2593523672712037,-0.7050936733105884,-0.6223140001197104,1.0,-1.8467708146285988,-1.5519841982402587,0.0
2019-06-06,-0.2549617407938785,-0.7251315160210425,-0.6128646580583452,1.0,-1.8294476327116211,-1.5556551889048302,0.0
2019-06-07,-0.2569839085960399,-0.7311120416342645,-0.618352575222827,1.0,-1.8218579888736015,-1.553628043309206,0.0
2019-06-10,-0.24977591873319388,-0.7330743949805796,-0.6149387511204063,1.0,-1.8209740065730506,-1.5567971317597848,0.0
2019-06-11,-0.2561027062865409,-0.7402206015309505,-0.6152733409679947,1.0,-1.8325598215900185,-1.583207763245133,0.0
2019-06-12,-0.2568105110896818,-0.7406581485053036,-0.6168635486981677,1.0,-1.831364513018322,-1.5812439729990355,0.0
2019-06-13,-0.2615987933634992,-0.7571644042232277,-0.6296229260935142,1.0,-1.817918552036199,-1.5668778280542985,0.0
2019-06-14,-0.2632340528156276,-0.7461111781020137,-0.6372844567707705,1.0,-1.8235861569998795,-1.5589653924996987,0.0
2019-06-17,-0.26630990319283265,-0.7429499128134207,-0.6337562383500691,1.0,-1.8088509410137692,-1.5610005411580783,0.0
2019-06-18,-0.27782772882575074,-0.7558592579272312,-0.6316010309896302,1.0,-1.7834921776658876,-1.545345561349877,0.0
2019-06-19,-0.2802112084483379,-0.7458898355934237,-0.6344053762150487,1.0,-1.7860314412576501,-1.5536421456858274,0.0
2019-06-20,-0.28589420654911835,-0.7448122825956579,-0.6296029746911359,1.0,-1.7839750509775698,-1.553016672664028,0.0
2019-06-21,-0.29034966712649196,-0.7551730342469861,-0.6244826965753014,1.0,-1.7726264019672524,-1.555149043363522,0.0
2019-06-24,-0.2909058145122537,-0.7496996636232581,-0.6282436328688131,1.0,-1.77126381547333,-1.5666746756367131,0.0
2019-06-25,-0.28760290847905773,-0.7307854095306772,-0.6365603028664143,1.0,-1.782765458806562,-1.5714800793221562,0.0
2019-06-26,-0.28983152827918174,-0.7299638989169676,-0.6374849578820698,1.0,-1.78748495788207,-1.5720818291215406,0.0
2019-06-27,-0.2974355887310378,-0.7267035877678787,-0.6271972068384302,1.0,-1.7812424753190466,-1.5872261016132918,0.0
2019-06-28,-0.3001443869570449,-0.7156178558536879,-0.6280231019131272,1.0,-1.7856455300204548,-1.5867524966911322,0.0
2019-07-01,-0.33481472584229177,-0.6992973394991292,-0.6211038376073509,1.0,-1.7877004384121074,-1.5627289652273137,0.0
2019-07-02,-0.32599171817799916,-0.7080957810718358,-0.6191562143671607,1.0,-1.784552601572346,-1.563583988477465,0.0
2019-07-03,-0.3259734805303894,-0.7133857322853543,-0.614627707445851,1.0,-1.7817843643127136,-1.5641687166256673,0.0
2019-07-05,-0.3268757872008637,-0.7089905835782403,-0.6102680981227133,1.0,-1.7810831883884126,-1.570563185989324,0.0
2019-07-08,-0.329538645895746,-0.7060515278609947,-0.6126423007789095,1.0,-1.777950868783703,-1.5653684841222288,0.0
2019-07-09,-0.3306601232868514,-0.7004009815069723,-0.611646418098031,1.0,-1.7771260997067448,-1.565024836914238,0.0
2019-07-10,-0.34025989580214383,-0.6846517755554224,-0.608000479070603,1.0,-1.7898676567459129,-1.5656027307024374,0.0
2019-07-11,-0.340941768511862,-0.6848190750059908,-0.6110711718188353,1.0,-1.789300263599329,-1.5647016534867002,0.0
2019-07-12,-0.35149700598802397,-0.6818562874251497,-0.6088622754491018,1.0,-1.788443113772455,-1.5573652694610776,0.0
2019-07-15,-0.3539171058936272,-0.7022640153330139,-0.6245807379012938,1.0,-1.7754551988500242,-1.5333013895543843,0.0
2019-07-16,-0.35692031156381065,-0.6950269622528461,-0.6251048532055123,1.0,-1.775434391851408,-1.5391252246854403,0.0
2019-07-17,-0.3597867752755151,-0.7115476760900815,-0.6160158121705798,1.0,-1.7709032103497844,-1.531205079060853,0.0
2019-07-18,-0.35191928840069253,-0.7110023282192108,-0.6141722882215988,1.0,-1.7723717986985852,-1.5203868425765628,0.0
2019-07-19,-0.36250746268656714,-0.7114029850746268,-0.6174925373134328,1.0,-1.7618507462686566,-1.5168955223880594,0.0
2019-07-22,-0.35966326347841665,-0.697713296316198,-0.6087527613588871,1.0,-1.7657770613170936,-1.5385396143053316,0.0
2019-07-23,-0.3577143539527108,-0.7005612610460952,-0.6083114401719608,1.0,-1.7650465727251015,-1.539168855982804,0.0
2019-07-24,-0.3591868367711935,-0.7000715392869918,-0.6127339930845356,1.0,-1.7589722189102182,-1.5306426612614759,0.0
2019-07-25,-0.36387916196806935,-0.6748768472906405,-0.6250816072170455,1.0,-1.7564247136328563,-1.5148673511781117,0.0
2019-07-26,-0.3613450361760171,-0.671213379195825,-0.6269125845095481,1.0,-1.7576206855651764,-1.5134029178033448,0.0
2019-07-29,-0.3885772565017848,-0.5719870814210436,-0.5682474927757947,1.0,-1.6563544676752222,-1.4808204430845942,0.0
2019-07-30,-0.3759194296707027,-0.5730451510693674,-0.5747425596922032,1.0,-1.6511259477198146,-1.4832522349213533,0.0
2019-07-31,-0.3738248952316231,-0.5774153358251217,-0.5761128100577643,1.0,-1.6503001472420433,-1.4855589534488618,0.0
2019-08-01,-0.3775025449609773,-0.5965954077593032,-0.5661124307205067,1.0,-1.6439316819364325,-1.4713267729894808,0.0
2019-08-02,-0.36415531566156106,-0.5832250042389646,-0.5845249533713898,1.0,-1.6406488441756626,-1.4793986322274344,0.0
2019-08-05,-0.35528840726944355,-0.5808782029574444,-0.5747262670730331,1.0,-1.6459532678631899,-1.4870752906648605,0.0
2019-08-06,-0.33637273434893805,-0.5757811631268764,-0.5663293672856667,1.0,-1.602246191482264,-1.4791504503502726,0.0
2019-08-07,-0.33627483627483623,-0.5637695637695638,-0.5606060606060606,1.0,-1.6075036075036075,-1.4818514818514819,0.0
2019-08-08,-0.34444814938312773,-0.5630210070023342,-0.5632433033233301,1.0,-1.6077581416027567,-1.4788818495053908,0.0
2019-08-09,-0.3286133082582001,-0.5413463134022899,-0.5572763980308646,1.0,-1.597378173571547,-1.5066651916588307,0.0
2019-08-12,-0.3276243093922652,-0.5338121546961326,-0.5762983425414365,1.0,-1.599171270718232,-1.488011049723757,0.0
2019-08-13,-0.327283759929391,-0.5243270079435128,-0.5725397175639894,1.0,-1.6019417475728155,-1.4901257722859664,0.0
2019-08-14,-0.30841891372398267,-0.5374814652095118,-0.5750453072656379,1.0,-1.591575594486243,-1.4792684936020648,0.0
