Date,BG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-03,1.0,-0.0,-0.6562007516062554,-0.0,-0.681385622499697,-0.6930840101830525,0.0
2018-12-04,1.0,-0.0,-0.6622010154768458,-0.0,-0.6942252401052181,-0.7022083562733223,0.0
2018-12-06,1.0,-0.0,-0.6021808053571958,-0.0,-0.6865092299031083,-0.6743607217991644,0.0
2018-12-07,1.0,-0.0,-0.6046953373104206,-0.0,-0.6912711839254445,-0.6720090226456534,0.0
2018-12-10,1.0,-0.0,-0.6113128450388216,-0.0,-0.6902842972278806,-0.6506066778850412,0.0
2018-12-11,1.0,-0.0,-0.611102908607707,-0.0,-0.6946995423003101,-0.6470987745459914,0.0
2018-12-12,1.0,-0.0,-0.6142383124962967,-0.0,-0.6957101380577116,-0.6526337619245127,0.0
2018-12-13,1.0,-0.0,-0.6171172507938392,-0.0,-0.6958186188681486,-0.6546873608926611,0.0
2018-12-14,1.0,-0.0,-0.6143874221299317,-0.0,-0.6974191634529813,-0.6546722040937407,0.0
2018-12-17,1.0,-0.0,-0.6093233349078885,-0.0,-0.6791745394426074,-0.6637635805384978,0.0
2018-12-18,1.0,-0.0,-0.5969366836525508,-0.0,-0.6703567035670357,-0.6613073273589879,0.0
2018-12-19,1.0,-0.0,-0.599841381741276,-0.0,-0.6740982258254024,-0.663464927740571,0.0
2018-12-20,1.0,-0.0,-0.586202868074418,-0.0,-0.6773854376588101,-0.6570577411723473,0.0
2018-12-21,1.0,-0.0,-0.5878182404125041,-0.0,-0.6796648404769577,-0.6622330296194298,0.0
2018-12-24,1.0,-0.0,-0.5691153812610832,-0.0,-0.6687403703596034,-0.6692055001598883,0.0
2018-12-26,1.0,-0.0,-0.5698441506064011,-0.0,-0.652032379800075,-0.6588886008123758,0.0
2018-12-27,1.0,-0.0,-0.531567438899499,-0.0,-0.5845996291068117,-0.651692546154059,0.0
2018-12-28,1.0,-0.0,-0.5344784665173015,-0.0,-0.58269023317567,-0.6488258235831051,0.0
2018-12-31,1.0,-0.0,-0.5333075135553834,-0.0,-0.5834900962708863,-0.6496348345689941,0.0
2019-01-02,1.0,-0.0,-0.532563025210084,-0.0,-0.5821539141972578,-0.6495466607695709,0.0
2019-01-03,1.0,-0.0,-0.532047740081777,-0.0,-0.5881589125870261,-0.6425295612774892,0.0
2019-01-04,1.0,-0.0,-0.5350836239804466,-0.0,-0.5654299288715569,-0.6457583829950841,0.0
2019-01-07,1.0,-0.0,-0.5133676855423962,-0.0,-0.5549680308630318,-0.6294817492648448,0.0
2019-01-08,1.0,-0.0,-0.5058015883699017,-0.0,-0.5589177547449186,-0.6274330327096513,0.0
2019-01-09,1.0,-0.0,-0.5001075268817204,-0.0,-0.5580913978494624,-0.6299731182795699,0.0
2019-01-10,1.0,-0.0,-0.5050981873111783,-0.0,-0.5585347432024169,-0.6338476478204574,0.0
2019-01-11,1.0,-0.0,-0.5059251279288984,-0.0,-0.5568004309183948,-0.6305144088338271,0.0
2019-01-14,1.0,-0.0,-0.5124314985287368,-0.0,-0.5659098885079503,-0.6212239829387469,0.0
2019-01-15,1.0,-0.0,-0.515291886766897,-0.0,-0.5665176757415685,-0.6271163483678722,0.0
2019-01-16,1.0,-0.0,-0.5160368889251612,-0.0,-0.552898609864251,-0.6514867107375065,0.0
2019-01-17,1.0,-0.0,-0.5092113152013953,-0.0,-0.5591377336894315,-0.6568921349539435,0.0
2019-01-18,1.0,-0.0,-0.5068903041616339,-0.0,-0.5646480729109477,-0.6736027231799714,0.0
2019-01-22,1.0,-0.0,-0.4523783547894392,-0.0,-0.5808695177831115,-0.6942232162339078,0.0
2019-01-23,1.0,-0.0,-0.4413291796469367,-0.0,-0.5841668033010876,-0.707165109034268,0.0
2019-01-24,1.0,-0.0,-0.44085697868498097,-0.0,-0.5878184255889676,-0.7074999315949326,0.0
2019-01-25,1.0,-0.0,-0.38324604412747937,-0.0,-0.6250557165143749,-0.7775239581011812,0.0
2019-01-28,1.0,-0.0,-0.3732608392583298,-0.0,-0.6398717412519168,-0.7751289558064967,0.0
2019-01-29,1.0,-0.0,-0.3533668622520257,-0.0,-0.6377759150600726,-0.8029617211511596,0.0
2019-01-30,1.0,-0.0,-0.3529230941202773,-0.0,-0.6369885982562039,-0.8046333556896937,0.0
2019-01-31,1.0,-0.0,-0.37159032424086463,-0.0,-0.5470650377874692,-0.7900967034157705,0.0
2019-02-01,1.0,-0.0,-0.3690380168844437,-0.0,-0.5293595741248589,-0.7902080980803355,0.0
2019-02-04,1.0,-0.0,-0.35705695272202476,-0.0,-0.5274073282197931,-0.7881177005104631,0.0
2019-02-05,1.0,-0.0,-0.33144235612225964,-0.0,-0.5189406993081144,-0.8004930678896164,0.0
2019-02-06,1.0,-0.0,-0.3354613122831183,-0.0,-0.5146618632619003,-0.7988132764694974,0.0
2019-02-07,1.0,-0.0,-0.3364580023302617,-0.0,-0.5105391378031988,-0.80105391378032,0.0
2019-02-08,1.0,-0.0,-0.3364624767966057,-0.0,-0.5174224343675418,-0.7979581012993902,0.0
2019-02-11,1.0,-0.0,-0.3179427235534775,-0.0,-0.5167631900536634,-0.8219010679560066,0.0
2019-02-12,1.0,-0.0,-0.30937974784764244,-0.0,-0.5324786096969374,-0.8235999680145001,0.0
2019-02-13,1.0,-0.0,-0.3286971784166157,-0.0,-0.5222189718905407,-0.8084727282397681,0.0
2019-02-14,1.0,-0.0,-0.2929233720558457,-0.0,-0.5482788020888841,-0.8232175210487052,0.0
2019-02-15,1.0,-0.0,-0.3185824213861597,-0.0,-0.5334558138296456,-0.8105812498335861,0.0
2019-02-19,1.0,-0.0,-0.3086510649487247,-0.0,-0.5228766763081777,-0.797975282671575,0.0
2019-02-20,1.0,-0.0,-0.32391886921338864,-0.0,-0.5089065209395197,-0.794466922389785,0.0
2019-02-21,1.0,-0.0,-0.31679579776756406,-0.0,-0.5102035456336178,-0.7994221930400526,0.0
2019-02-22,1.0,-0.0,-0.31531128199726116,-0.0,-0.5265458759085642,-0.7916886126619614,0.0
2019-02-25,1.0,-0.0,-0.2955490242804565,-0.0,-0.5432520454364922,-0.8090131596367198,0.0
2019-02-26,1.0,-0.0,-0.2883383169585647,-0.0,-0.55513135412217,-0.8263295600170867,0.0
2019-02-27,1.0,-0.0,-0.29283805451630146,-0.0,-0.5587920897915554,-0.8207642971672903,0.0
2019-02-28,1.0,-0.0,-0.2977282423208191,-0.0,-0.5613001279863482,-0.8073805460750854,0.0
2019-03-01,1.0,-0.0,-0.29760063982937884,-0.0,-0.5672887230071981,-0.8010663822980539,0.0
2019-03-04,1.0,-0.0,-0.29524139401044447,-0.0,-0.5581637003090696,-0.8109879569434083,0.0
2019-03-05,1.0,-0.0,-0.2887310783031209,-0.0,-0.5713751768694769,-0.8096483968283631,0.0
2019-03-06,1.0,-0.0,-0.292475179003966,-0.0,-0.5631504698022306,-0.8061433628789694,0.0
2019-03-07,1.0,-0.0,-0.3043374198867112,-0.0,-0.5522165784644842,-0.8028082865728798,0.0
2019-03-08,1.0,-0.0,-0.2922264231893385,-0.0,-0.57356608478803,-0.8156758641031829,0.0
2019-03-11,1.0,-0.0,-0.2862812862812863,-0.0,-0.5654885654885655,-0.8482328482328483,0.0
2019-03-12,1.0,-0.0,-0.2619935303470585,-0.0,-0.585421349854707,-0.8939634848401776,0.0
2019-03-13,1.0,-0.0,-0.271674387822634,-0.0,-0.5957699095521729,-0.8901114052503861,0.0
2019-03-14,1.0,-0.0,-0.2711971792187758,-0.0,-0.5970194479642995,-0.8864525370503001,0.0
2019-03-15,1.0,-0.0,-0.266388689457116,-0.0,-0.6023637267355166,-0.8925829789584139,0.0
2019-03-18,1.0,-0.0,-0.27426737370918225,-0.0,-0.6122523025397711,-0.9044655316773654,0.0
2019-03-19,1.0,-0.0,-0.2704131584100255,-0.0,-0.6217516573890179,-0.9050882542169013,0.0
2019-03-20,1.0,-0.0,-0.27066323677441,-0.0,-0.621407001453976,-0.904065540767252,0.0
2019-03-21,1.0,-0.0,-0.2731770032700746,-0.0,-0.6305654154671735,-0.8911652086419408,0.0
2019-03-22,1.0,-0.0,-0.2663368841170353,-0.0,-0.6587593805334607,-0.8855223586947357,0.0
2019-03-25,1.0,-0.0,-0.20253869279590248,-0.0,-0.6922670081282708,-0.8888208440040084,0.0
2019-03-26,1.0,-0.0,-0.2115749525616698,-0.0,-0.6751590579305726,-0.9037559995535216,0.0
2019-03-27,1.0,-0.0,-0.19528441236308908,-0.0,-0.6851258326133608,-0.906580084167108,0.0
2019-03-28,1.0,-0.0,-0.19547928003348683,-0.0,-0.6822101297614064,-0.9129063764476071,0.0
2019-03-29,1.0,-0.0,-0.19898386466417287,-0.0,-0.6806710959745408,-0.9119535480989337,0.0
2019-04-01,1.0,-0.0,-0.19783941115557918,-0.0,-0.6788223111583778,-0.9220564775684978,0.0
2019-04-02,1.0,-0.0,-0.21455724508050086,-0.0,-0.7041312611806798,-0.876453488372093,0.0
2019-04-03,1.0,-0.0,-0.21528477117600983,-0.0,-0.7001510574018127,-0.8819234642497482,0.0
2019-04-04,1.0,-0.0,-0.21067188154770222,-0.0,-0.6930018158960749,-0.890040508450901,0.0
2019-04-05,1.0,-0.0,-0.21786144493935067,-0.0,-0.685659859371936,-0.8978625654816932,0.0
2019-04-08,1.0,-0.0,-0.21304177399484828,-0.0,-0.6876469929443387,-0.899148840855639,0.0
2019-04-09,1.0,-0.0,-0.2062984169754126,-0.0,-0.7036039070394072,-0.8968788593241271,0.0
2019-04-10,1.0,-0.0,-0.1974875921823739,-0.0,-0.7090822420996551,-0.89745674788997,0.0
2019-04-11,1.0,-0.0,-0.181285237440745,-0.0,-0.7394462988415473,-0.8842388712799081,0.0
2019-04-12,1.0,-0.0,-0.18323668655629324,-0.0,-0.7346555732974759,-0.8834635963806482,0.0
2019-04-15,1.0,-0.0,-0.1855892746956863,-0.0,-0.7282773321366466,-0.8908677848207774,0.0
2019-04-16,1.0,-0.0,-0.18992628303949324,-0.0,-0.7270230120245537,-0.8859769599461839,0.0
2019-04-17,1.0,-0.0,-0.15321206024534048,-0.0,-0.767820717020147,-0.8732780059798251,0.0
2019-04-18,1.0,-0.0,-0.14864119949286148,-0.0,-0.7632434816162285,-0.8443029601455267,0.0
2019-04-22,1.0,-0.0,-0.15427591547737582,-0.0,-0.7659586237415644,-0.8455581369620533,0.0
2019-04-23,1.0,-0.0,-0.16757278874016834,-0.0,-0.7677659721263971,-0.8244238995446391,0.0
2019-04-24,1.0,-0.0,-0.15421088904203994,-0.0,-0.7690420399724328,-0.8334941419710544,0.0
2019-04-25,1.0,-0.0,-0.15450205579624163,-0.0,-0.7738072242611551,-0.831148762383068,0.0
2019-04-26,1.0,-0.0,-0.16884323107233323,-0.0,-0.7533070644525752,-0.8923726428370391,0.0
2019-04-29,1.0,-0.0,-0.1716304470217318,-0.0,-0.7541098975340615,-0.8892579664452201,0.0
2019-04-30,1.0,-0.0,-0.17619761749809004,-0.0,-0.7536572253190345,-0.8997198721032228,0.0
2019-05-01,1.0,-0.0,-0.14377024525682552,-0.0,-0.7996876446089773,-0.9486927348449791,0.0
2019-05-02,1.0,-0.0,-0.14803581744656266,-0.0,-0.7785961871750433,-0.9618717504332756,0.0
2019-05-03,1.0,-0.0,-0.13440751151940186,-0.0,-0.7935491349581245,-0.9700060857217377,0.0
2019-05-06,1.0,-0.0,-0.11374750426806331,-0.0,-0.8026563268613097,-0.9771694782835151,0.0
2019-05-07,1.0,-0.0,-0.11069586882206386,-0.0,-0.8045077930355178,-0.9818355640535373,0.0
2019-05-08,1.0,-0.0,-0.12350482778498344,-0.0,-0.7925349473987606,-0.966248739011385,0.0
2019-05-09,1.0,-0.0,-0.11386543176246254,-0.0,-0.9231514271013045,-0.9897091316323133,0.0
2019-05-10,1.0,-0.0,-0.11278172742399031,-0.0,-0.9258508546362123,-0.9866283466949023,0.0
2019-05-13,1.0,-0.0,-0.11060647349138583,-0.0,-0.9289066521331032,-0.9883125927271625,0.0
2019-05-14,1.0,-0.0,-0.07843724720615992,-0.0,-0.9365730892530784,-0.9810947658567276,0.0
2019-05-15,1.0,-0.0,-0.07990764894605859,-0.0,-0.9493568408743367,-0.9691463524332105,0.0
2019-05-16,1.0,-0.0,-0.07974189675870348,-0.0,-0.9521008403361345,-0.969327731092437,0.0
2019-05-17,1.0,-0.0,-0.07356211310775887,-0.0,-0.9444978664583207,-0.9868982510968206,0.0
2019-05-20,1.0,-0.0,-0.06969687866133925,-0.0,-0.945894793763331,-0.9885540901853577,0.0
2019-05-21,1.0,-0.0,-0.06683071752243196,-0.0,-0.9459532455061068,-0.9881463253608619,0.0
2019-05-22,1.0,-0.0,-0.05827687511241681,-0.0,-0.9528448947778645,-0.9866598716949457,0.0
2019-05-23,1.0,-0.0,-0.04813042177684715,-0.0,-0.9637152258450494,-0.9794795094226744,0.0
2019-05-24,1.0,-0.0,-0.030102330021778693,-0.0,-0.9671529580238075,-0.9861571049255646,0.0
2019-05-28,1.0,-0.0,-0.013576555023923445,-0.0,-0.982147129186603,-0.9946770334928231,0.0
2019-05-29,1.0,-0.0,-0.022,-0.0,-0.9875820895522388,-0.9754925373134329,0.0
2019-05-30,1.0,-0.0,-0.013969488483398145,-0.0,-0.9862698175291654,-0.9910858510320072,0.0
2019-05-31,1.0,-0.0,-0.02125175850818642,-0.0,-0.9789876979257087,-0.9929659672543326,0.0
2019-06-03,1.0,-0.0,-0.03938237856348944,-0.0,-1.0255940400732975,-0.9390188951305235,0.0
2019-06-04,1.0,-0.0,-0.0242752410793052,-0.0,-0.9911477504334864,-1.0265871688011436,0.0
2019-06-05,1.0,-0.0,-0.01163314996843719,-0.0,-1.0223645053656778,-0.9719842486548231,0.0
2019-06-06,1.0,-0.0,-0.03406711730573667,-0.0,-0.9865705569181071,-0.9703296045941256,0.0
2019-06-07,1.0,-0.0,-0.04346397419046481,-0.0,-0.9782232046839526,-0.9655275421197276,0.0
2019-06-10,1.0,-0.0,-0.04704970333045111,-0.0,-0.9651748710456483,-0.969378931989624,0.0
2019-06-11,1.0,-0.0,-0.04804345216660665,-0.0,-0.9715220261673269,-0.981274756931941,0.0
2019-06-12,1.0,-0.0,-0.05317010231944069,-0.0,-0.9703543673297926,-0.9770156329702644,0.0
2019-06-13,1.0,-0.0,-0.0761655222262378,-0.0,-0.980514395855921,-0.9550054210336104,0.0
2019-06-14,1.0,-0.0,-0.07407295930652541,-0.0,-0.9909402841319529,-0.94485913797255,0.0
2019-06-17,1.0,-0.0,-0.0667409571424269,-0.0,-1.00126494593862,-0.9437701412522966,0.0
2019-06-18,1.0,-0.0,-0.068363198313507,-0.0,-0.9988555940370426,-0.9443758470109923,0.0
2019-06-19,1.0,-0.0,-0.07943406972213063,-0.0,-0.9953238811786217,-0.9227541140853092,0.0
2019-06-20,1.0,-0.0,-0.07571715476154792,-0.0,-0.9975720152273612,-0.9242228949971523,0.0
2019-06-21,1.0,-0.0,-0.08065337928967481,-0.0,-0.9914581147909486,-0.9250412108496928,0.0
2019-06-24,1.0,-0.0,-0.06568642160540135,-0.0,-0.9847261815453864,-0.9503375843960989,0.0
2019-06-25,1.0,-0.0,-0.0649117020957635,-0.0,-0.9846490570563368,-0.9486403022216893,0.0
2019-06-26,1.0,-0.0,-0.060389316432775016,-0.0,-1.0035310095065642,-0.954036517277803,0.0
2019-06-27,1.0,-0.0,-0.05544160231660232,-0.0,-1.0171633687258688,-0.9438042953667954,0.0
2019-06-28,1.0,-0.0,-0.024823337561152382,-0.0,-1.0473515733526606,-0.9476656399106118,0.0
2019-07-01,1.0,-0.0,-0.020443238353686114,-0.0,-1.0492085029398461,-0.9456053067993366,0.0
2019-07-02,1.0,-0.0,-0.019161928827121498,-0.0,-1.0425352705832807,-0.946454892759378,0.0
2019-07-03,1.0,-0.0,-0.018047826740863287,-0.0,-1.0428635885095503,-0.947059708226801,0.0
2019-07-05,1.0,-0.0,-0.018062693475190093,-0.0,-1.0395515883749584,-0.947825564271331,0.0
2019-07-08,1.0,-0.0,-0.018664342389997597,-0.0,-1.0375090165905265,-0.9493267612406827,0.0
2019-07-09,1.0,-0.0,-0.009858138975715315,-0.0,-1.039011781678288,-0.956690310170714,0.0
2019-07-10,1.0,-0.0,-0.005774262428197649,-0.0,-1.0451715737872547,-0.9564825118041563,0.0
2019-07-11,1.0,-0.0,-0.004935447952090042,-0.0,-1.0491739143519216,-0.9552800264828915,0.0
2019-07-12,1.0,-0.0,-0.014547316426721283,-0.0,-1.0536413469068129,-0.9436780916812241,0.0
2019-07-15,1.0,-0.0,-0.025204769934955434,-0.0,-1.056552637918574,-0.9295651650204771,0.0
2019-07-16,1.0,-0.0,-0.029934349213997465,-0.0,-1.0612238752032763,-0.9203758356923447,0.0
2019-07-17,1.0,-0.0,-0.022875226039783005,-0.0,-1.0671790235081375,-0.9238095238095239,0.0
2019-07-18,1.0,-0.0,-0.0288598152971821,-0.0,-1.0269062278001422,-0.9041854132133555,0.0
2019-07-19,1.0,-0.0,-0.0302554841765594,-0.0,-1.02753189851683,-0.9026318126646734,0.0
2019-07-22,1.0,-0.0,-0.014329277318885631,-0.0,-1.0266157444414838,-0.9196198596678212,0.0
2019-07-23,1.0,-0.0,-0.012991635522334935,-0.0,-1.0340511360265765,-0.9190840600344071,0.0
2019-07-24,1.0,-0.0,-0.013483479033930953,-0.0,-1.0336049785153354,-0.9163431619499184,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.051464063886424,-0.9062407571724341,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.0513191715661654,-0.9031524211894704,0.0
2019-07-29,1.0,-0.0,-0.00129453646768072,-0.0,-1.0421901203330488,-0.8986436788372708,0.0
2019-07-30,1.0,-0.0,-0.0042731290426434865,-0.0,-1.0327508999912196,-0.8897474170983698,0.0
2019-07-31,1.0,-0.0,-0.009780953496544453,-0.0,-1.0301628206629962,-0.888456132130725,0.0
2019-08-01,1.0,-0.0,-0.041226090055839375,-0.0,-1.0506415587501485,-0.8783117500297017,0.0
2019-08-02,1.0,-0.0,-0.03371219989910081,-0.0,-1.0574235095112325,-0.8764875211443155,0.0
2019-08-05,1.0,-0.0,-0.03221118196648376,-0.0,-1.0569182856295416,-0.8769093875129764,0.0
2019-08-06,1.0,-0.0,-0.03977654938434091,-0.0,-1.0199760170805183,-0.8649937117955018,0.0
2019-08-07,1.0,-0.0,-0.03819667347534286,-0.0,-1.0129559381383133,-0.866851473592063,0.0
2019-08-08,1.0,-0.0,-0.04360117746495293,-0.0,-1.0119203753898167,-0.8589956573693567,0.0
2019-08-09,1.0,-0.0,-0.04177347937543697,-0.0,-1.0115649032859475,-0.8597354928920998,0.0
2019-08-12,1.0,-0.0,-0.03803086563007658,-0.0,-1.0063529821304247,-0.856521234625203,0.0
2019-08-13,1.0,-0.0,-0.02517319636884854,-0.0,-1.0639632107023411,-0.8970078834209269,0.0
2019-08-14,1.0,-0.0,-0.034533016061867934,-0.0,-1.0483938132064248,-0.8914931588340274,0.0
2019-08-15,1.0,-0.0,-0.06955707134283791,-0.0,-1.0340173892678357,-0.8239117070171844,0.0
2019-08-16,1.0,-0.0,-0.06836755616743313,-0.0,-1.040686604762881,-0.8201470459005828,0.0
2019-08-19,1.0,-0.0,-0.05810049341625063,-0.0,-1.0444658550115327,-0.817056436308429,0.0
2019-08-20,1.0,-0.0,-0.05651276985210797,-0.0,-1.038701804340878,-0.8102972368306361,0.0
2019-08-21,1.0,-0.0,-0.05535044623390215,-0.0,-1.0427047297886567,-0.8090060757580161,0.0
2019-08-22,1.0,-0.0,-0.055963969199476965,-0.0,-1.0424524190033415,-0.8073223884933894,0.0
2019-08-23,1.0,-0.0,-0.051562863118754354,-0.0,-1.0410178944922148,-0.8123692772484313,0.0
2019-08-26,1.0,-0.0,-0.04599982739276776,-0.0,-1.0330542849745403,-0.7977330916832083,0.0
2019-08-27,1.0,-0.0,-0.04351447610294117,-0.0,-1.0273150275735292,-0.8013844209558822,0.0
2019-08-28,1.0,-0.0,-0.04689116193540972,-0.0,-1.0241064245489024,-0.8022353752442248,0.0
2019-08-29,1.0,-0.0,-0.03557164612246071,-0.0,-1.0397092204694998,-0.7980346521851563,0.0
2019-08-30,1.0,-0.0,-0.023710661206723743,-0.0,-1.0506285616104922,-0.789295839179863,0.0
2019-09-03,1.0,-0.0,-0.027900441589723005,-0.0,-1.0444170442163216,-0.7951195733210987,0.0
2019-09-04,1.0,-0.0,-0.01557301824022026,-0.0,-1.0494149363313068,-0.802971205690031,0.0
2019-09-05,1.0,-0.0,-0.024370709382151027,-0.0,-1.048941647597254,-0.787070938215103,0.0
2019-09-06,1.0,-0.0,-0.02308571428571429,-0.0,-1.0514000000000001,-0.7826285714285715,0.0
2019-09-09,1.0,-0.0,-0.021916164242649368,-0.0,-1.0498042689373375,-0.785667342915107,0.0
2019-09-10,1.0,-0.0,-0.026012305050794108,-0.0,-1.0316783516955217,-0.8039490628129919,0.0
2019-09-11,1.0,-0.0,-0.013450091575091576,-0.0,-1.0547447344322345,-0.7935267857142857,0.0
2019-09-12,1.0,-0.0,-0.02724336068151282,-0.0,-1.0447671593150567,-0.7866841999942825,0.0
2019-09-13,1.0,-0.0,-0.030052227517908616,-0.0,-1.0335055224178773,-0.7904049773109962,0.0
2019-09-16,1.0,-0.0,-0.027224682188258822,-0.0,-1.0390801314097986,-0.7904585059277247,0.0
2019-09-17,1.0,-0.0,-0.011268089000743579,-0.0,-1.0529657381456272,-0.795658639821541,0.0
2019-09-18,1.0,-0.0,-0.042260358070871765,-0.0,-1.0298963479055423,-0.783272893406813,0.0
2019-09-19,1.0,-0.0,-0.04341368673597624,-0.0,-1.0295041699988576,-0.7832457443162344,0.0
2019-09-20,1.0,-0.0,-0.057800160238067985,-0.0,-1.0260386860478425,-0.7775552249055739,0.0
2019-09-23,1.0,-0.0,-0.06204609138216961,-0.0,-1.0180991593755362,-0.7791216332132441,0.0
