Date,IWF,IWM,KRG,MTUM,SPY,VLUE,VXX
2018-11-01,-0.04316850812050957,-0.8086699269456017,1.0,-0.0,-0.5944575258105416,-0.5724808307673731,0.0
2018-11-02,-0.046624035545948544,-0.7893662373532678,1.0,-0.0,-0.5981566543576811,-0.568044672611006,0.0
2018-11-05,-0.05070914511126502,-0.7822277093558975,1.0,-0.0,-0.6000180673913698,-0.5782769731096992,0.0
2018-11-06,-0.04621569338653125,-0.7805283520735098,1.0,-0.0,-0.6077560149921412,-0.5880788296457502,0.0
2018-11-07,-0.045667341206318525,-0.7804524449545441,1.0,-0.0,-0.6066024343834002,-0.5876347820834215,0.0
2018-11-08,-0.02383947289607667,-0.7808924827792754,1.0,-0.0,-0.5987121892782271,-0.5914645103324349,0.0
2018-11-09,-0.023040508149568553,-0.7812499999999999,1.0,-0.0,-0.6004014860977949,-0.5915028763183126,0.0
2018-11-12,-0.02202130516515979,-0.769015009100946,1.0,-0.0,-0.6041536120311521,-0.5887566019156746,0.0
2018-11-13,-0.0,-0.7667377020067484,1.0,-0.0,-0.6069081868229445,-0.5861599479074172,0.0
2018-11-14,-0.0,-0.7663548635367947,1.0,-0.0,-0.6076608844947012,-0.5861405482209461,0.0
2018-11-15,-0.0,-0.766623245899698,1.0,-0.0,-0.6075256083841554,-0.5863875895553318,0.0
2018-11-16,-0.0,-0.7558370076643091,1.0,-0.0,-0.6075222679253099,-0.5958334566330304,0.0
2018-11-19,-0.0,-0.7580439488745886,1.0,-0.0,-0.610153910026393,-0.5973132469381097,0.0
2018-11-20,-0.0,-0.7425471058296228,1.0,-0.0,-0.5996520508359626,-0.6065225724648365,0.0
2018-11-21,-0.0,-0.7382811357721438,1.0,-0.0,-0.597800976693862,-0.5881510073983098,0.0
2018-11-23,-0.0,-0.7270230791703184,1.0,-0.0,-0.6040899795501022,-0.5903009056383289,0.0
2018-11-26,-0.0,-0.7295876649924073,1.0,-0.0,-0.6022076860179885,-0.5884242495035626,0.0
2018-11-27,-0.0,-0.7307848837209303,1.0,-0.0,-0.5944476744186047,-0.5817441860465117,0.0
2018-11-28,-0.0,-0.7268260060479181,1.0,-0.0,-0.5972900674575482,-0.5835659455687369,0.0
2018-11-29,-0.0,-0.7139358667780691,1.0,-0.0,-0.5868218617649601,-0.5803105822697283,0.0
2018-11-30,-0.0,-0.7140223528056227,1.0,-0.0,-0.5870780043783845,-0.5794158313169719,0.0
2018-12-03,-0.0,-0.7161842029236726,1.0,-0.0,-0.5904258392557924,-0.582365516842896,0.0
2018-12-04,-0.0,-0.7191202329134357,1.0,-0.0,-0.5840996223804445,-0.5793721714565737,0.0
2018-12-06,-0.0,-0.674804522697868,1.0,-0.0,-0.5800472520672779,-0.5577994037239129,0.0
2018-12-07,-0.0,-0.691885557492783,1.0,-0.0,-0.6053105439163118,-0.5610083745391146,0.0
2018-12-10,-0.0,-0.6913213315217391,1.0,-0.0,-0.5976279438405798,-0.541694972826087,0.0
2018-12-11,-0.0,-0.6913321632791711,1.0,-0.0,-0.5972654701919267,-0.5421785653626224,0.0
2018-12-12,-0.0,-0.6918283529245149,1.0,-0.0,-0.596770995609687,-0.5438606429684181,0.0
2018-12-13,-0.0,-0.6888945883559887,1.0,-0.0,-0.6154854521102278,-0.5453250121113676,0.0
2018-12-14,-0.0,-0.6679556586749162,1.0,-0.0,-0.6433788777176249,-0.5530921486064565,0.0
2018-12-17,-0.0,-0.6674878964104621,1.0,-0.0,-0.6213939897441774,-0.575873034061936,0.0
2018-12-18,-0.0,-0.6944558401219012,1.0,-0.0,-0.6465158530152962,-0.5893160639981246,0.0
2018-12-19,-0.0,-0.6947269689597562,1.0,-0.0,-0.646920889878946,-0.5894422135592228,0.0
2018-12-20,-0.0,-0.6958052214725726,1.0,-0.0,-0.6472572601936052,-0.5903784100909357,0.0
2018-12-21,-0.0,-0.6954177897574123,1.0,-0.0,-0.6466072893472401,-0.5877768662838392,0.0
2018-12-24,-0.0,-0.6724203172755057,1.0,-0.0,-0.6357735409692912,-0.6025614903216416,0.0
2018-12-26,-0.0,-0.6727842045751066,1.0,-0.0,-0.6286857441071584,-0.5978661099997101,0.0
2018-12-27,-0.0,-0.6445114391975656,1.0,-0.0,-0.5803843119576243,-0.5926405950636763,0.0
2018-12-28,-0.0,-0.649795688319008,1.0,-0.0,-0.5788361279413837,-0.589460335352966,0.0
2018-12-31,-0.0,-0.6480520944917405,1.0,-0.0,-0.5801150138129334,-0.5907988949653267,0.0
2019-01-02,-0.0,-0.6478547668715116,1.0,-0.0,-0.5774651857698596,-0.5936460506286294,0.0
2019-01-03,-0.0,-0.6476491148945765,1.0,-0.0,-0.5882004735595895,-0.5829574923892208,0.0
2019-01-04,-0.0,-0.6561375899280576,1.0,-0.0,-0.5629777428057554,-0.5911083633093526,0.0
2019-01-07,-0.0,-0.6401542473506076,1.0,-0.0,-0.5553182045164512,-0.5787604727292903,0.0
2019-01-08,-0.0,-0.6476709889253714,1.0,-0.0,-0.5532583894484947,-0.5816406032611721,0.0
2019-01-09,-0.0,-0.6647034076567101,1.0,-0.0,-0.5600336558687421,-0.5798906184265882,0.0
2019-01-10,-0.0,-0.6619473492388348,1.0,-0.0,-0.5629257899015953,-0.5786537329333595,0.0
2019-01-11,-0.0,-0.6323857924717972,1.0,-0.0,-0.5639729699542053,-0.5960292639338769,0.0
2019-01-14,-0.0,-0.6317859733303577,1.0,-0.0,-0.5629358924287229,-0.5949896780672879,0.0
2019-01-15,-0.0,-0.6290076335877862,1.0,-0.0,-0.5617765440666204,-0.5850936849410131,0.0
2019-01-16,-0.0,-0.6313194271309455,1.0,-0.0,-0.5498767278871991,-0.588963683204521,0.0
2019-01-17,-0.0,-0.639669512835392,1.0,-0.0,-0.5429274088811518,-0.5806736853740087,0.0
2019-01-18,-0.0,-0.6344030318728359,1.0,-0.0,-0.5336859612291082,-0.5584153556724923,0.0
2019-01-22,-0.0,-0.6679105501440527,1.0,-0.0,-0.5380436273837289,-0.537878995747016,0.0
2019-01-23,-0.0,-0.6411061532529059,1.0,-0.0,-0.5418112708643199,-0.5714482454690685,0.0
2019-01-24,-0.0,-0.643595468452824,1.0,-0.0,-0.5394580887014526,-0.5733620000551283,0.0
2019-01-25,-0.0,-0.6369281318742517,1.0,-0.0,-0.555425611895414,-0.592153259265447,0.0
2019-01-28,-0.0,-0.6259384332003014,1.0,-0.0,-0.5748932488627166,-0.5900756328319053,0.0
2019-01-29,-0.0,-0.6234464225730602,1.0,-0.0,-0.5686933154182062,-0.6070708767215317,0.0
2019-01-30,-0.0,-0.6212142436892387,1.0,-0.0,-0.5675902838091502,-0.6128652676995489,0.0
2019-01-31,-0.0,-0.6374054356962735,1.0,-0.0,-0.5413561221630708,-0.6231437377416643,0.0
2019-02-01,-0.0,-0.6366563987678522,1.0,-0.0,-0.5395967516101933,-0.6241108933071969,0.0
2019-02-04,-0.0,-0.6199261992619927,1.0,-0.0,-0.535637987958827,-0.618899647643093,0.0
2019-02-05,-0.0,-0.6145559278850148,1.0,-0.0,-0.534465091805367,-0.6203716524966074,0.0
2019-02-06,-0.0,-0.6273143046065682,1.0,-0.0,-0.524465505840864,-0.6033722724267137,0.0
2019-02-07,-0.0,-0.6341389561770535,1.0,-0.0,-0.5284904206122,-0.5900957938780005,0.0
2019-02-08,-0.0,-0.6394693200663351,1.0,-0.0,-0.5521006080707573,-0.5724156992813709,0.0
2019-02-11,-0.0,-0.6443629950119877,1.0,-0.0,-0.5478821616556893,-0.5635627084079697,0.0
2019-02-12,-0.0,-0.6459909228441755,1.0,-0.0,-0.5413835785999175,-0.5632787787099436,0.0
2019-02-13,-0.0,-0.6677671398701441,1.0,-0.0,-0.5352151425112798,-0.5482007263123142,0.0
2019-02-14,-0.0,-0.6193289549613915,1.0,-0.0,-0.5702508862081284,-0.5583523398642521,0.0
2019-02-15,-0.0,-0.6351462824461065,1.0,-0.0,-0.5627199736031676,-0.5518037835459745,0.0
2019-02-19,-0.0,-0.6234012186419279,1.0,-0.0,-0.572185321403085,-0.5491299335785256,0.0
2019-02-20,-0.0,-0.639979168950773,1.0,-0.0,-0.5590395789935314,-0.5419087819318057,0.0
2019-02-21,-0.0,-0.6274136676554543,1.0,-0.0,-0.598757485867801,-0.5723120837297812,0.0
2019-02-22,-0.0,-0.6165091966232459,1.0,-0.0,-0.6090736288924917,-0.5697713423156483,0.0
2019-02-25,-0.0,-0.6077153327551962,1.0,-0.0,-0.6173944666685316,-0.5723277477830307,0.0
2019-02-26,-0.0,-0.6054779206260481,1.0,-0.0,-0.6214365567356065,-0.5679709334823925,0.0
2019-02-27,-0.0,-0.6165531545166625,1.0,-0.0,-0.6212057512822668,-0.5650382577987051,0.0
2019-02-28,-0.0,-0.6214580005044985,1.0,-0.0,-0.6256060988256397,-0.5557050365761372,0.0
2019-03-01,-0.0,-0.6194397759103641,1.0,-0.0,-0.6279271708683474,-0.5537254901960784,0.0
2019-03-04,-0.0,-0.6082900098356049,1.0,-0.0,-0.6217226359421104,-0.5801601798510608,0.0
2019-03-05,-0.0,-0.6065033783783784,1.0,-0.0,-0.6260416666666667,-0.5827421171171171,0.0
2019-03-06,-0.0,-0.5990004492362984,1.0,-0.0,-0.6296889038634322,-0.5790375112309075,0.0
2019-03-07,-0.0,-0.5875080597684393,1.0,-0.0,-0.6420061114070252,-0.5738835468587928,0.0
2019-03-08,-0.0,-0.572696034249662,1.0,-0.0,-0.6745437133844073,-0.5693442992338891,0.0
2019-03-11,-0.0,-0.5712013180694827,1.0,-0.0,-0.6736357696787205,-0.5958014941908361,0.0
2019-03-12,-0.0,-0.542375316019306,1.0,-0.0,-0.690933118823259,-0.6395656170995174,0.0
2019-03-13,-0.0,-0.5559367971858601,1.0,-0.0,-0.6952309555388962,-0.6321434750014416,0.0
2019-03-14,-0.0,-0.5462235304203698,1.0,-0.0,-0.6963106907095704,-0.6151801788929214,0.0
2019-03-15,-0.0,-0.5301170343663262,1.0,-0.0,-0.6998597876784846,-0.6314991272498355,0.0
2019-03-18,-0.0,-0.5451737674633415,1.0,-0.0,-0.7055189931878535,-0.6358388176884886,0.0
2019-03-19,-0.0,-0.5421370211045992,1.0,-0.0,-0.7101654300314693,-0.6348124837601409,0.0
2019-03-20,-0.0,-0.5388822967614968,1.0,-0.0,-0.7119786993893439,-0.6432726536046074,0.0
2019-03-21,-0.0,-0.5388978930307942,1.0,-0.0,-0.7368314424635332,-0.6184591340588099,0.0
2019-03-22,-0.0,-0.5354330708661418,1.0,-0.0,-0.7591426071741032,-0.6217264508603091,0.0
2019-03-25,-0.0,-0.4810701373825018,1.0,-0.0,-0.7868402024584238,-0.624352856109906,0.0
2019-03-26,-0.0,-0.48851944428297395,1.0,-0.0,-0.7825088647328956,-0.6354414927628902,0.0
2019-03-27,-0.0,-0.49150319176844376,1.0,-0.0,-0.7832512315270936,-0.6401026029673245,0.0
2019-03-28,-0.0,-0.4798502915832536,1.0,-0.0,-0.7635419386659704,-0.6579336756897903,0.0
2019-03-29,-0.0,-0.48666317991631797,1.0,-0.0,-0.7640051139005114,-0.654927940492794,0.0
2019-04-01,-0.0,-0.4972076788830716,1.0,-0.0,-0.7670157068062827,-0.6444153577661431,0.0
2019-04-02,-0.0,-0.5073023431375395,1.0,-0.0,-0.780494178450103,-0.615719636479777,0.0
2019-04-03,-0.0,-0.5090924910815279,1.0,-0.0,-0.7753995185475216,-0.6158241248296065,0.0
2019-04-04,-0.0,-0.5070773871678849,1.0,-0.0,-0.790056851142824,-0.6034342731175311,0.0
2019-04-05,-0.0,-0.5106124573477531,1.0,-0.0,-0.7890521080330808,-0.5920131860505465,0.0
2019-04-08,-0.0,-0.5131537059010794,1.0,-0.0,-0.7883830636992446,-0.5925679391080368,0.0
2019-04-09,-0.0,-0.5052093914153873,1.0,-0.0,-0.8141161447601358,-0.5828423832602955,0.0
2019-04-10,-0.0,-0.4998983178873362,1.0,-0.0,-0.8053513843293338,-0.5999825687806862,0.0
2019-04-11,-0.0,-0.5046369861034871,1.0,-0.0,-0.7782336116488024,-0.6062173171929621,0.0
2019-04-12,-0.0,-0.5090379681148557,1.0,-0.0,-0.771557067489261,-0.6023294029463487,0.0
2019-04-15,-0.0,-0.5102676511305954,1.0,-0.0,-0.7684298569450855,-0.6054741578218736,0.0
2019-04-16,-0.0,-0.5115406809001731,1.0,-0.0,-0.7673687247547605,-0.6062608193883439,0.0
2019-04-17,-0.0,-0.5327764610671136,1.0,-0.0,-0.7883692698999942,-0.5691947511416845,0.0
2019-04-18,-0.0,-0.5222109680219938,1.0,-0.0,-0.78385183041528,-0.5878744031254521,0.0
2019-04-22,-0.0,-0.5196889237108615,1.0,-0.0,-0.7888917907199442,-0.593250340965149,0.0
2019-04-23,-0.0,-0.5167380473734814,1.0,-0.0,-0.7812545523409958,-0.6155056376190893,0.0
2019-04-24,-0.0,-0.5172433863973691,1.0,-0.0,-0.7763743779284654,-0.616687523645994,0.0
2019-04-25,-0.0,-0.5317090230823036,1.0,-0.0,-0.7792317556539986,-0.6034623455350898,0.0
2019-04-26,-0.0,-0.5227743573283534,1.0,-0.0,-0.7889177438650754,-0.606226839018412,0.0
2019-04-29,-0.0,-0.525629811056683,1.0,-0.0,-0.788721716818288,-0.6014404012129695,0.0
2019-04-30,-0.0,-0.5145633901470932,1.0,-0.0,-0.7969297221573663,-0.6070219472332478,0.0
2019-05-01,-0.0,-0.5173187286975267,1.0,-0.0,-0.7826783581437353,-0.6131616511783726,0.0
2019-05-02,-0.0,-0.5151409067040084,1.0,-0.0,-0.768568761304627,-0.6336133963475116,0.0
2019-05-03,-0.0,-0.5207761890866647,1.0,-0.0,-0.7656259118762766,-0.6316019842427779,0.0
2019-05-06,-0.0,-0.5087918817251333,1.0,-0.0,-0.7628670574169656,-0.6443880675356487,0.0
2019-05-07,-0.0,-0.5144668353252494,1.0,-0.0,-0.7566082177440461,-0.6368315449707755,0.0
2019-05-08,-0.0,-0.516517908890692,1.0,-0.0,-0.7453344152080676,-0.6360264286542251,0.0
2019-05-09,-0.0,-0.5153262255186001,1.0,-0.0,-0.7476242901842624,-0.6342565766600996,0.0
2019-05-10,-0.0,-0.5176354850843436,1.0,-0.0,-0.7436416770348081,-0.6321576343277105,0.0
2019-05-13,-0.0,-0.5140867546786595,1.0,-0.0,-0.7524735238647904,-0.6349339910053677,0.0
2019-05-14,-0.0,-0.4636836210115167,1.0,-0.0,-0.7718487032941784,-0.6364628507424107,0.0
2019-05-15,-0.0,-0.457420225751788,1.0,-0.0,-0.7890685584628199,-0.6256713674354483,0.0
2019-05-16,-0.0,-0.46071223434807584,1.0,-0.0,-0.7865307294658243,-0.6246410109132682,0.0
2019-05-17,-0.0,-0.45273088095717445,1.0,-0.0,-0.7743967327216773,-0.64899767033852,0.0
2019-05-20,-0.0,-0.43820289354847997,1.0,-0.0,-0.7839042770443237,-0.6541548019673828,0.0
2019-05-21,-0.0,-0.4332335673995626,1.0,-0.0,-0.7900023022907793,-0.6546276044664441,0.0
2019-05-22,-0.0,-0.43079877332263333,1.0,-0.0,-0.7882261901349918,-0.6470149895388496,0.0
2019-05-23,-0.0,-0.428825113135132,1.0,-0.0,-0.7992782264993984,-0.6360485765022627,0.0
2019-05-24,-0.0,-0.41520484543740355,1.0,-0.0,-0.8027826981315354,-0.6389920575967087,0.0
2019-05-28,-0.0,-0.4096193298381582,1.0,-0.0,-0.804735582402553,-0.6349726464554365,0.0
2019-05-29,-0.0,-0.39927094606139996,1.0,-0.0,-0.803155436578003,-0.6454690436862789,0.0
2019-05-30,-0.0,-0.40224363502783356,1.0,-0.0,-0.7921388001921502,-0.6313826330215604,0.0
2019-05-31,-0.0,-0.40406352435853965,1.0,-0.0,-0.7934893184130214,-0.6282355600768622,0.0
2019-06-03,-0.0,-0.4109427278094864,1.0,-0.0,-0.8061124075688139,-0.5945398824753283,0.0
2019-06-04,-0.0,-0.40696987595983464,1.0,-0.0,-0.8229685258627965,-0.5827356341237027,0.0
2019-06-05,-0.0,-0.40231871133158686,1.0,-0.0,-0.8509280419151665,-0.5336380357839586,0.0
2019-06-06,-0.0,-0.38459186793029654,1.0,-0.0,-0.8657346933103582,-0.5289180400767072,0.0
2019-06-07,-0.0,-0.4049554781262098,1.0,-0.0,-0.8416293346606936,-0.5187489629998341,0.0
2019-06-10,-0.0,-0.4089114650912404,1.0,-0.0,-0.8280650415481876,-0.5237004113408608,0.0
2019-06-11,-0.0,-0.41009463722397477,1.0,-0.0,-0.8362388621395762,-0.520836792296198,0.0
2019-06-12,-0.0,-0.4068477959523149,1.0,-0.0,-0.8366786803437759,-0.528860548932631,0.0
2019-06-13,-0.0,-0.4217856944675656,1.0,-0.0,-0.8324177348648798,-0.520365129571056,0.0
2019-06-14,-0.0,-0.4245909381337334,1.0,-0.0,-0.8324027002250187,-0.5210156401922382,0.0
2019-06-17,-0.0,-0.41555987774381775,1.0,-0.0,-0.851486524034454,-0.5114754098360655,0.0
2019-06-18,-0.0,-0.42887179770929007,1.0,-0.0,-0.8350578210590384,-0.5026005643778011,0.0
2019-06-19,-0.0,-0.4017702520685011,1.0,-0.0,-0.8401550344979247,-0.5069133291184474,0.0
2019-06-20,-0.0,-0.4028488148270362,1.0,-0.0,-0.8400703954242974,-0.5069020513666612,0.0
2019-06-21,-0.0,-0.41140495867768595,1.0,-0.0,-0.828374655647383,-0.5150413223140495,0.0
2019-06-24,-0.0,-0.4009427460925655,1.0,-0.0,-0.8172120076081264,-0.5384127684207625,0.0
2019-06-25,-0.0,-0.4100791060463573,1.0,-0.0,-0.8141561099740001,-0.5417104608065498,0.0
2019-06-26,-0.0,-0.4069448674992385,1.0,-0.0,-0.8057486223797524,-0.5563924348572536,0.0
2019-06-27,-0.0,-0.4136742634797109,1.0,-0.0,-0.8309894385769871,-0.5346303501945525,0.0
2019-06-28,-0.0,-0.42476619906479623,1.0,-0.0,-0.823034958806502,-0.5355433088399021,0.0
2019-07-01,-0.0,-0.41882006063809074,1.0,-0.0,-0.8352757920502907,-0.5274957581152124,0.0
2019-07-02,-0.0,-0.4292435758233804,1.0,-0.0,-0.8238815111779282,-0.5309167849884462,0.0
2019-07-03,-0.0,-0.418472191199464,1.0,-0.0,-0.8429752066115703,-0.530600848782667,0.0
2019-07-05,-0.0,-0.39591052177062147,1.0,-0.0,-0.8529124996517814,-0.5369250912332506,0.0
2019-07-08,-0.0,-0.3969839459113547,1.0,-0.0,-0.8516735761386717,-0.5336801981024457,0.0
2019-07-09,-0.0,-0.3913575440743007,1.0,-0.0,-0.8530949335409599,-0.5362604971914798,0.0
2019-07-10,-0.0,-0.38329621380846324,1.0,-0.0,-0.8646436525612472,-0.5360244988864142,0.0
2019-07-11,-0.0,-0.3829158888919845,1.0,-0.0,-0.8685537569999722,-0.5345889170590366,0.0
2019-07-12,-0.0,-0.3958815815173415,1.0,-0.0,-0.8702809788219538,-0.5240938642261224,0.0
2019-07-15,-0.0,-0.37106029106029104,1.0,-0.0,-0.8688288288288287,-0.5321413721413721,0.0
2019-07-16,-0.0,-0.38246242933958363,1.0,-0.0,-0.8848752240452228,-0.4901420102026748,0.0
2019-07-17,-0.0,-0.3785592333535276,1.0,-0.0,-0.8832406234510106,-0.4919590240678526,0.0
2019-07-18,-0.0,-0.37916998982426225,1.0,-0.0,-0.8867467891422128,-0.48428261048926047,0.0
2019-07-19,-0.0,-0.38379120879120876,1.0,-0.0,-0.8822802197802198,-0.4811813186813187,0.0
2019-07-22,-0.0,-0.38954496655380294,1.0,-0.0,-0.8931648636000772,-0.470063589065984,0.0
2019-07-23,-0.0,-0.39857817303469484,1.0,-0.0,-0.884963768115942,-0.46127031181379013,0.0
2019-07-24,-0.0,-0.3969622895437941,1.0,-0.0,-0.885330550138702,-0.4642533439534181,0.0
2019-07-25,-0.0,-0.3967865970887119,1.0,-0.0,-0.8856632793188685,-0.46404833836858006,0.0
2019-07-26,-0.0,-0.3855104281009879,1.0,-0.0,-0.891602634467618,-0.4671240395170143,0.0
2019-07-29,-0.0,-0.3737814756844331,1.0,-0.0,-0.8912870362742674,-0.4809017766427768,0.0
2019-07-30,-0.0,-0.36949655305007006,1.0,-0.0,-0.8910434233293965,-0.48606113872943496,0.0
2019-07-31,-0.0,-0.3922595863733611,1.0,-0.0,-0.8796423281584288,-0.47098030610565583,0.0
2019-08-01,-0.0,-0.4096204331656093,1.0,-0.0,-0.8664679501203238,-0.45854298840516294,0.0
2019-08-02,-0.0,-0.40819837780265994,1.0,-0.0,-0.8698418767239261,-0.45290438867192834,0.0
2019-08-05,-0.0,-0.40496589358799456,1.0,-0.0,-0.8725511596180082,-0.4509959072305593,0.0
2019-08-06,-0.0,-0.40718920533217495,1.0,-0.0,-0.8537724323297045,-0.4539950587788125,0.0
2019-08-07,-0.0,-0.417066233238521,1.0,-0.0,-0.837789516456725,-0.4540701611810917,0.0
2019-08-08,-0.0,-0.4190855625118573,1.0,-0.0,-0.8404206304035557,-0.45076835515082525,0.0
2019-08-09,-0.0,-0.4151912420597378,1.0,-0.0,-0.833112582781457,-0.4547911879983782,0.0
2019-08-12,-0.0,-0.4121762147854037,1.0,-0.0,-0.8492288577370825,-0.43959160521837776,0.0
2019-08-13,-0.0,-0.3917203460636606,1.0,-0.0,-0.8519257202921595,-0.45158073471147886,0.0
2019-08-14,-0.0,-0.4053648471206152,1.0,-0.0,-0.8364284374413806,-0.43795053192914757,0.0
2019-08-15,-0.0,-0.419271040424122,1.0,-0.0,-0.8235122597746852,-0.4079787939032472,0.0
2019-08-16,-0.0,-0.424108803060086,1.0,-0.0,-0.8137119481485416,-0.4184773946767253,0.0
2019-08-19,-0.0,-0.41566583778636046,1.0,-0.0,-0.8219141844346859,-0.40775620337548274,0.0
2019-08-20,-0.0,-0.41318820669977807,1.0,-0.0,-0.8213040262073338,-0.40737609637535666,0.0
2019-08-21,-0.0,-0.4093446569833585,1.0,-0.013493134375744108,-0.8167314866259227,-0.40614334470989766,0.0
2019-08-22,-0.0,-0.413232104121475,1.0,-0.005581715253161207,-0.821358658272049,-0.40519020157663616,0.0
2019-08-23,-0.0,-0.41055951655225426,1.0,-0.002438442577327785,-0.8241670863261682,-0.41328951204643644,0.0
2019-08-26,-0.0,-0.40358485111303843,1.0,-0.002102551972456569,-0.8179715629845725,-0.4045309995006439,0.0
2019-08-27,-0.0,-0.399003801284572,1.0,-0.0022021234762092017,-0.8122951894088347,-0.4080744527461004,0.0
2019-08-28,-0.0,-0.3997640272679601,1.0,-0.0,-0.8114053487152596,-0.4107498689040377,0.0
2019-08-29,-0.0,-0.3949002856468985,1.0,-0.0034854162844938285,-0.8144867527975053,-0.4077412930108232,0.0
2019-08-30,-0.0,-0.39874190949026544,1.0,-0.009565646850874686,-0.794078656650464,-0.3969743443112994,0.0
2019-09-03,-0.0,-0.4032966747263604,1.0,-0.019057275823518703,-0.7824662662818812,-0.39508098692249694,0.0
2019-09-04,-0.0,-0.37937682367653186,1.0,-0.022170696123384744,-0.7918664026677782,-0.41183826594414336,0.0
2019-09-05,-0.0,-0.36875211187066254,1.0,-0.008629428430327763,-0.799079874197489,-0.42276401632313565,0.0
2019-09-06,-0.0,-0.36325462038933093,1.0,-0.017859457217657273,-0.8060343710308717,-0.4049094066720236,0.0
2019-09-09,-0.0,-0.35053209481435227,1.0,-0.01615798922800718,-0.8128951682148153,-0.4223453802721619,0.0
2019-09-10,-0.0,-0.3559506531204644,1.0,-0.016172506738544472,-0.7928415923698943,-0.4267831225378395,0.0
2019-09-11,-0.0,-0.3569001737687061,1.0,-0.0,-0.7873278522706642,-0.4493347511476515,0.0
2019-09-12,-0.0,-0.3572002800757242,1.0,-0.0,-0.7863644615025543,-0.44972900080392103,0.0
2019-09-13,-0.0,-0.35662956909746546,1.0,-0.0,-0.7807092640153579,-0.4569227177212235,0.0
2019-09-16,-0.0,-0.34978646305163713,1.0,-0.0,-0.7833829429273973,-0.4551572408437945,0.0
2019-09-17,-0.0,-0.345611264980716,1.0,-0.0,-0.7868143814873295,-0.45600911138146144,0.0
2019-09-18,-0.0,-0.3341785252263907,1.0,-0.0,-0.7897800776196637,-0.46336351875808535,0.0
2019-09-19,-0.0,-0.3489665113645139,1.0,-0.0,-0.7578830857937142,-0.46721923344230226,0.0
2019-09-20,-0.0,-0.34588423277150665,1.0,-0.004252358125869801,-0.7580279367042937,-0.4690222153497243,0.0
