Date,CRTO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.9055023923444977,-1.9860944976076558,-0.043510765550239236,-1.7904455741626797,-1.7505980861244022,0.0
2018-11-01,1.0,-0.9280695126558368,-1.9926709482432945,-0.05629013978088402,-1.8104268983755194,-1.7681904042312053,0.0
2018-11-02,1.0,-0.9515897590816403,-1.9401102635752587,-0.03889434332754324,-1.8482742995242052,-1.7735065327392192,0.0
2018-11-05,1.0,-0.9462722607908242,-1.9523845457289466,-0.038409296709930575,-1.8471174162390582,-1.7618472683368547,0.0
2018-11-06,1.0,-0.952021726010863,-1.9566234158117077,-0.035908267954133974,-1.8433916716958356,-1.755808690404345,0.0
2018-11-07,1.0,-0.9493230466681796,-1.963845397473716,-0.045987444217532716,-1.844792375765827,-1.7597761137584147,0.0
2018-11-08,1.0,-0.9020198974977389,-1.9917847452517337,-0.0,-1.8488845342176667,-1.794317154054869,0.0
2018-11-09,1.0,-0.9037707390648567,-1.992760180995475,-0.0,-1.8494720965309202,-1.795475113122172,0.0
2018-11-12,1.0,-0.8963273244072107,-1.9577380507143392,-0.0,-1.8453885855336973,-1.7806118632657641,0.0
2018-11-13,1.0,-0.8412733914858719,-1.9629463952881534,-0.0,-1.863863416088869,-1.7872959069559382,0.0
2018-11-14,1.0,-0.8605354711843897,-1.9910754802601722,-0.0,-1.896838602329451,-1.8146271365905309,0.0
2018-11-15,1.0,-0.8591293833131802,-1.994558645707376,-0.0,-1.9032648125755744,-1.8004836759371223,0.0
2018-11-16,1.0,-0.8492511477383909,-1.973357417024159,-0.0,-1.8975690524572895,-1.8059757657861069,0.0
2018-11-19,1.0,-0.8497140276941602,-1.973133654425045,-0.0,-1.8970499698976522,-1.805689343768814,0.0
2018-11-20,1.0,-0.767568373202176,-1.9495491467322454,-0.0,-1.8975333482375738,-1.8374692600044713,0.0
2018-11-21,1.0,-0.7821274699153172,-1.9494131629772695,-0.0,-1.9061803595305307,-1.7905957510028228,0.0
2018-11-23,1.0,-0.7807914628723877,-1.9350822587816807,-0.0,-1.9066251667407736,-1.788128056914184,0.0
2018-11-26,1.0,-0.7790861290083685,-1.9402355032215062,-0.0,-1.902466118640302,-1.7839739317188772,0.0
2018-11-27,1.0,-0.7548101732399558,-1.9491338002211576,-0.0,-1.8938444526354592,-1.7741983044600074,0.0
2018-11-28,1.0,-0.7546098244578846,-1.9553031420563505,-0.0,-1.8922407434724884,-1.7735654226287063,0.0
2018-11-29,1.0,-0.6896352473817263,-1.9105092091007587,-0.0,-1.8629107981220658,-1.7597688696280247,0.0
2018-11-30,1.0,-0.6950838719047273,-1.9240432793551665,-0.0,-1.8790937477307386,-1.7634158739379857,0.0
2018-12-03,1.0,-0.6908971840209562,-1.9321836571345412,-0.0,-1.8851051444371683,-1.7682456523320964,0.0
2018-12-04,1.0,-0.6740955137481911,-1.9291606367583216,-0.0,-1.8738060781476125,-1.7588277858176558,0.0
2018-12-06,1.0,-0.628355413747659,-1.7834500936394537,-0.0,-1.8439342442949298,-1.680446694874107,0.0
2018-12-07,1.0,-0.6321886923343739,-1.7833506763787723,-0.0,-1.8443288241415192,-1.6773499826569547,0.0
2018-12-10,1.0,-0.5725939128050451,-1.791472443103921,-0.0,-1.844392651494379,-1.6464902659720315,0.0
2018-12-11,1.0,-0.5719769673704415,-1.791746641074856,-0.0,-1.8436386070743076,-1.6475870578557719,0.0
2018-12-12,1.0,-0.5760780005492997,-1.794218621257896,-0.0,-1.848255973633617,-1.6476242790442188,0.0
2018-12-13,1.0,-0.5762444215585307,-1.7940267765190523,-0.0,-1.848129076553381,-1.6474424991417782,0.0
2018-12-14,1.0,-0.5849186182267702,-1.7721997115582722,-0.0,-1.8615479706064146,-1.6490625643843144,0.0
2018-12-17,1.0,-0.5609623117290261,-1.7617392489606762,-0.0,-1.8390240577932258,-1.6534451032508688,0.0
2018-12-18,1.0,-0.53157002373686,-1.7433028145133944,-0.0,-1.8408952187182097,-1.6661241098677517,0.0
2018-12-19,1.0,-0.5329264157341471,-1.742895896914208,-0.0,-1.8402848423194302,-1.6658528314682943,0.0
2018-12-20,1.0,-0.5268744961031981,-1.7113007256113948,-0.0,-1.8335796828809459,-1.6468019349637193,0.0
2018-12-21,1.0,-0.5146194926568759,-1.7101468624833114,-0.0,-1.8357810413885183,-1.6150200267022699,0.0
2018-12-24,1.0,-0.47243937988604745,-1.6694713131045449,-0.0,-1.8313237047833577,-1.6519146680800318,0.0
2018-12-26,1.0,-0.4686531742369306,-1.6993869075087351,-0.0,-1.7939877381501748,-1.6302986353747775,0.0
2018-12-27,1.0,-0.3440520563522649,-1.6366795122875737,-0.0,-1.6838082001389856,-1.6529787099627267,0.0
2018-12-28,1.0,-0.33613604754077636,-1.6481223922114048,-0.0,-1.6858642053356938,-1.6517891010241499,0.0
2018-12-31,1.0,-0.339745617920648,-1.645193950515725,-0.0,-1.6882870341074478,-1.654685819148263,0.0
2019-01-02,1.0,-0.33255387726726915,-1.6444416355937557,-0.0,-1.6857106743348291,-1.657207861973077,0.0
2019-01-03,1.0,-0.3277805928553332,-1.6503040283759818,-0.0,-1.6870407904737774,-1.668799087914872,0.0
2019-01-04,1.0,-0.26409869083585097,-1.6721424974823769,-0.0,-1.6700025176233637,-1.6878147029204433,0.0
2019-01-07,1.0,-0.20965449038877557,-1.626058470857284,-0.0,-1.6792756041782557,-1.6659249644601026,0.0
2019-01-08,1.0,-0.21513673683560713,-1.5981233409469722,-0.0,-1.6972652632878575,-1.6626334958948084,0.0
2019-01-09,1.0,-0.210020928228487,-1.5810045549673768,-0.0,-1.6955558291271697,-1.6687800073864338,0.0
2019-01-10,1.0,-0.2089386850529426,-1.5816301403595172,-0.0,-1.696195518345235,-1.669416399901502,0.0
2019-01-11,1.0,-0.2125824141968082,-1.5569659251956376,-0.0,-1.702877564853041,-1.6893832029083742,0.0
2019-01-14,1.0,-0.22097032385174237,-1.552887575421746,-0.0,-1.6996675286294791,-1.6834133727373475,0.0
2019-01-15,1.0,-0.21686003455936806,-1.545976302147618,-0.0,-1.7032214268081958,-1.7052579609972849,0.0
2019-01-16,1.0,-0.20169408298551436,-1.532040265160815,-0.0,-1.6919960716916278,-1.7122514117358212,0.0
2019-01-17,1.0,-0.19882432184189577,-1.530341069132325,-0.0,-1.6879554222031719,-1.7062029269487478,0.0
2019-01-18,1.0,-0.2158353421101428,-1.5225292045243835,-0.0,-1.6961493293775882,-1.746399653872304,0.0
2019-01-22,1.0,-0.0,-1.6255654646503812,-0.0,-1.9477187540390333,-1.8891689285252682,0.0
2019-01-23,1.0,-0.0,-1.5824959481361427,-0.0,-1.9671312803889789,-1.933419773095624,0.0
2019-01-24,1.0,-0.0,-1.5841212278202306,-0.0,-1.9599145188447091,-1.9318741095712988,0.0
2019-01-25,1.0,-0.0,-1.4887124294526841,-0.0,-2.0614253839086496,-2.012403202520016,0.0
2019-01-28,1.0,-0.0,-1.4602529654630054,-0.0,-2.0863097188544466,-2.006946719968543,0.0
2019-01-29,1.0,-0.0,-1.4511946291055091,-0.0,-2.100046073849799,-2.0306720200092148,0.0
2019-01-30,1.0,-0.0,-1.451829428797052,-0.0,-2.099631481968939,-2.029218215319821,0.0
2019-01-31,1.0,-0.0,-0.8700467118039154,-0.0,-1.7325355587046658,-1.6459350233559018,0.0
2019-02-01,1.0,-0.0,-0.8677707676130388,-0.0,-1.7454784437434279,-1.6443743427970556,0.0
2019-02-04,1.0,-0.0,-0.8625026310250474,-0.0,-1.7434750578825513,-1.6560724058093035,0.0
2019-02-05,1.0,-0.0,-0.8542642184458358,-0.0,-1.7375703688114905,-1.6693849634345244,0.0
2019-02-06,1.0,-0.0,-0.8341851520101164,-0.0,-1.755097739606934,-1.6796459244428055,0.0
2019-02-07,1.0,-0.0,-0.8302254530130636,-0.0,-1.7542667509481669,-1.6830488832701223,0.0
2019-02-08,1.0,-0.0,-0.8154824469203279,-0.0,-1.7663443346647048,-1.6735862938826993,0.0
2019-02-11,1.0,-0.0,-0.8063835399630706,-0.0,-1.781798997625956,-1.6875230809812714,0.0
2019-02-12,1.0,-0.0,-0.788499919089487,-0.0,-1.8659582501753063,-1.7395760289120235,0.0
2019-02-13,1.0,-0.0,-0.8213058419243987,-0.0,-1.838219501718213,-1.7098904639175259,0.0
2019-02-14,1.0,-0.0,-0.7964801941961822,-0.0,-1.9094670638861302,-1.8109897384971863,0.0
2019-02-15,1.0,-0.0,-0.8210316802123071,-0.0,-1.902747829933101,-1.8050533532371316,0.0
2019-02-19,1.0,-0.0,-0.7897821519407277,-0.0,-1.9345349994470864,-1.8048214088245051,0.0
2019-02-20,1.0,-0.0,-0.8005420653797223,-0.0,-1.9306930693069309,-1.8000442502350793,0.0
2019-02-21,1.0,-0.0,-0.7993131335512104,-0.0,-1.9379050573311916,-1.8020273638730404,0.0
2019-02-22,1.0,-0.0,-0.7989259812877151,-0.0,-1.9402646293528205,-1.796932956873166,0.0
2019-02-25,1.0,-0.0,-0.7933081788924649,-0.0,-1.955665297969149,-1.7998002441460437,0.0
2019-02-26,1.0,-0.0,-0.7912855479793781,-0.0,-1.9590332058318087,-1.793225788569211,0.0
2019-02-27,1.0,-0.0,-0.7913361805979255,-0.0,-1.96672028398691,-1.7885628709301682,0.0
2019-02-28,1.0,-0.0,-0.79511653718091,-0.0,-1.967702552719201,-1.7865704772475028,0.0
2019-03-01,1.0,-0.0,-0.7983468323532675,-0.0,-1.967713303006768,-1.7814823033396208,0.0
2019-03-04,1.0,-0.0,-0.7923566878980892,-0.0,-1.9473829963998894,-1.798892273608419,0.0
2019-03-05,1.0,-0.0,-0.7780923828558738,-0.0,-1.9693537641572283,-1.8044081723295582,0.0
2019-03-06,1.0,-0.0,-0.7730033996544613,-0.0,-1.9965446134983,-1.80360028980661,0.0
2019-03-07,1.0,-0.0,-0.7289086364898639,-0.0,-2.0461538461538464,-1.7789502915856705,0.0
2019-03-08,1.0,-0.0,-0.7056535708246434,-0.0,-2.1265430359055295,-1.8044642353869569,0.0
2019-03-11,1.0,-0.0,-0.7100713266761769,-0.0,-2.121825962910129,-1.8742368045649072,0.0
2019-03-12,1.0,-0.0,-0.5764898975606996,-0.0,-2.119814364140585,-1.9633255985058575,0.0
2019-03-13,1.0,-0.0,-0.6144653730154215,-0.0,-2.1229158367950833,-1.9531667899618732,0.0
2019-03-14,1.0,-0.0,-0.6205838918550494,-0.0,-2.11053050096558,-1.9487674656367149,0.0
2019-03-15,1.0,-0.0,-0.5773866248108078,-0.0,-2.070295420146869,-1.9580133415550198,0.0
2019-03-18,1.0,-0.0,-0.6237122203881836,-0.0,-2.0915817633331435,-1.976606522852752,0.0
2019-03-19,1.0,-0.0,-0.6258131368372575,-0.0,-2.120142766680099,-2.010822635426861,0.0
2019-03-20,1.0,-0.0,-0.6408951598912854,-0.0,-2.1258890880703176,-2.0159023882495806,0.0
2019-03-21,1.0,-0.0,-0.6430634168880675,-0.0,-2.154961302991799,-1.97764814600901,0.0
2019-03-22,1.0,-0.0,-0.6326187717265354,-0.0,-2.201100811123986,-1.9600231749710313,0.0
2019-03-25,1.0,-0.0,-0.5348041730802121,-0.0,-2.2185736275012826,-1.9475514508864942,0.0
2019-03-26,1.0,-0.0,-0.5241685413753268,-0.0,-2.3704018970024925,-2.1855049553109986,0.0
2019-03-27,1.0,-0.0,-0.6460724348842004,-0.0,-2.7658580166311593,-2.4604494536457975,0.0
2019-03-28,1.0,-0.0,-0.6605274173294265,-0.0,-2.79593972373378,-2.5199525603460304,0.0
2019-03-29,1.0,-0.0,-0.6512212142358688,-0.0,-2.798464759246336,-2.5287508722958827,0.0
2019-04-01,1.0,-0.0,-0.6555711282410651,-0.0,-2.803083391730904,-2.549053959355291,0.0
2019-04-02,1.0,-0.0,-0.6930235812749282,-0.0,-2.835560842488279,-2.4688265341823525,0.0
2019-04-03,1.0,-0.0,-0.6935619314205739,-0.0,-2.8401679496151155,-2.464100769769069,0.0
2019-04-04,1.0,-0.0,-0.6909663865546217,-0.0,-2.8319327731092434,-2.4799019607843134,0.0
2019-04-05,1.0,-0.0,-0.6810393258426967,-0.0,-2.851193820224719,-2.4902387640449435,0.0
2019-04-08,1.0,-0.0,-0.6746743241350329,-0.0,-2.849068496988374,-2.480039221179437,0.0
2019-04-09,1.0,-0.0,-0.6531056773468241,-0.0,-2.9062675660483417,-2.466975829117482,0.0
2019-04-10,1.0,-0.0,-0.624385447394297,-0.0,-2.935875825256356,-2.463197078241326,0.0
2019-04-11,1.0,-0.0,-0.5490799644298515,-0.0,-2.9426773377111983,-2.348724262945482,0.0
2019-04-12,1.0,-0.0,-0.551372441645561,-0.0,-2.9455130399069067,-2.348278458484496,0.0
2019-04-15,1.0,-0.0,-0.5508521165475535,-0.0,-2.961586036283672,-2.3594007696536554,0.0
2019-04-16,1.0,-0.0,-0.5478416277151498,-0.0,-2.966455870222711,-2.359499587572175,0.0
2019-04-17,1.0,-0.0,-0.5051893600934771,-0.0,-2.9846724860815175,-2.383462780947144,0.0
2019-04-18,1.0,-0.0,-0.5024420444383297,-0.0,-2.974685285822384,-2.40187108756965,0.0
2019-04-22,1.0,-0.0,-0.5143924716302242,-0.0,-2.988513700525879,-2.4165513423747575,0.0
2019-04-23,1.0,-0.0,-0.5263704318936877,-0.0,-2.996608527131783,-2.3983942414174972,0.0
2019-04-24,1.0,-0.0,-0.5134892706823984,-0.0,-2.9853032498447525,-2.4011591802939347,0.0
2019-04-25,1.0,-0.0,-0.49851056459993065,-0.0,-3.010322133702805,-2.418773813647385,0.0
2019-04-26,1.0,-0.0,-0.4721856598545202,-0.0,-3.041011430550745,-2.414409421544856,0.0
2019-04-29,1.0,-0.0,-0.45677901584884767,-0.0,-3.0382033358709943,-2.425911827808153,0.0
2019-04-30,1.0,-0.0,-0.442358138892724,-0.0,-3.0275438354273096,-2.4333149247549364,0.0
2019-05-01,1.0,-0.0,-0.556681627334588,-0.0,-3.179310844071232,-2.5030403938033876,0.0
2019-05-02,1.0,-0.0,-0.5623100303951368,-0.0,-3.1583441887393255,-2.5162831089882762,0.0
2019-05-03,1.0,-0.0,-0.5820056232427366,-0.0,-3.1281090043976643,-2.4992430250162205,0.0
2019-05-06,1.0,-0.0,-0.5317956456132789,-0.0,-3.140260113530215,-2.5134008766257097,0.0
2019-05-07,1.0,-0.0,-0.539629976243611,-0.0,-3.1416024764235835,-2.517673313656324,0.0
2019-05-08,1.0,-0.0,-0.5554697373964331,-0.0,-3.0311753967139445,-2.4347703974160937,0.0
2019-05-09,1.0,-0.0,-0.5682477516681173,-0.0,-3.18262257035103,-2.501813170873223,0.0
2019-05-10,1.0,-0.0,-0.5724616719699162,-0.0,-3.16835406421753,-2.49088805322534,0.0
2019-05-13,1.0,-0.0,-0.5814987607522962,-0.0,-3.184793701705788,-2.523472809447441,0.0
2019-05-14,1.0,-0.0,-0.4948734494873449,-0.0,-3.1872087187208717,-2.4879185487918547,0.0
2019-05-15,1.0,-0.0,-0.50639551595286,-0.0020839321644150616,-3.22219028456453,-2.4553751077895947,0.0
2019-05-16,1.0,-0.0,-0.5087025316455697,-0.00949367088607595,-3.2186421173762945,-2.4553365937859613,0.0
2019-05-17,1.0,-0.0,-0.4867530597552196,-0.03246940244780418,-3.1922966162706987,-2.4879049676025917,0.0
2019-05-20,1.0,-0.0,-0.44003729737483865,-0.055587433653708225,-3.1907186917228523,-2.4862286615980493,0.0
2019-05-21,1.0,-0.0,-0.43673469387755104,-0.058933046902971714,-3.183100608664519,-2.481990691013247,0.0
2019-05-22,1.0,-0.0,-0.41674405314665336,-0.07814843917422673,-3.180084291735124,-2.4683905993285236,0.0
2019-05-23,1.0,-0.0,-0.41648868005126016,-0.10828705681332763,-3.165741136266553,-2.4289477431297164,0.0
2019-05-24,1.0,-0.0,-0.3697175621150987,-0.11785941813548524,-3.163162738019395,-2.427904013590996,0.0
2019-05-28,1.0,-0.0,-0.3704670523493721,-0.12184281078030196,-3.1503457034005926,-2.412515874135741,0.0
2019-05-29,1.0,-0.0,-0.37347282685016153,-0.12055891026541218,-3.1468894818143522,-2.3805645274540095,0.0
2019-05-30,1.0,-0.0,-0.3675357443229605,-0.11087748808522568,-3.1447294645360246,-2.385548079618727,0.0
2019-05-31,1.0,-0.0,-0.38441631111421976,-0.10617612086451703,-3.1324053997342096,-2.3714765335385044,0.0
2019-06-03,1.0,-0.0,-0.3799792171804642,-0.14381711118808452,-3.112088673363353,-2.2916522341531,0.0
2019-06-04,1.0,-0.0,-0.35934035476718407,-0.1574279379157428,-3.1428076496674056,-2.269470620842572,0.0
2019-06-05,1.0,-0.0,-0.31274183694250224,-0.210847871834906,-3.1240920507772727,-2.140723644016021,0.0
2019-06-06,1.0,-0.0,-0.2680391764941035,-0.19301752281964155,-3.0884802451862217,-2.1129988673462585,0.0
2019-06-07,1.0,-0.0,-0.31457527670356045,-0.1974263235098013,-3.05487398319776,-2.100746766235498,0.0
2019-06-10,1.0,-0.0,-0.3219709529809669,-0.2046554811327011,-3.0102791962331716,-2.09476755753034,0.0
2019-06-11,1.0,-0.0,-0.32230081409315364,-0.27165354330708663,-2.996663552649139,-2.0822100627252103,0.0
2019-06-12,1.0,-0.0,-0.3262307127112417,-0.26998864471311196,-2.9954578852448064,-2.0879032796740367,0.0
2019-06-13,1.0,-0.0,-0.35782640701331725,-0.29264538579937094,-2.967877936157398,-2.0737469049053066,0.0
2019-06-14,1.0,-0.0,-0.34273521370940857,-0.32453157298126295,-2.961925718477029,-2.0387410815496434,0.0
2019-06-17,1.0,-0.0,-0.33293333333333336,-0.32793333333333335,-2.9668666666666668,-2.0389333333333335,0.0
2019-06-18,1.0,-0.0,-0.33999999999999997,-0.3294666666666667,-2.961466666666667,-2.0356666666666667,0.0
2019-06-19,1.0,-0.0,-0.31505119000132964,-0.3633825289190267,-2.9578513495545806,-2.011833532774897,0.0
2019-06-20,1.0,-0.0,-0.3269820119920053,-0.3554297135243171,-2.9621585609593604,-2.0176548967355097,0.0
2019-06-21,1.0,-0.0,-0.34308758832155717,-0.3542860951873084,-2.9458738834822027,-2.0225303292894283,0.0
2019-06-24,1.0,-0.0,-0.3373413493653975,-0.3580494321977288,-2.94749498997996,-2.0370741482965933,0.0
2019-06-25,1.0,-0.0,-0.3322643148259505,-0.35878933654038886,-2.950958775973809,-2.0393532438030335,0.0
2019-06-26,1.0,-0.0,-0.3288101604278075,-0.33475935828877,-2.9219251336898395,-2.0989973262032087,0.0
2019-06-27,1.0,-0.0,-0.3384384997617589,-0.403172010074195,-2.9961200735143962,-2.069157987883738,0.0
2019-06-28,1.0,-0.0,-0.3334466811751904,-0.4016594124047878,-2.997619695321001,-2.0682127312295973,0.0
2019-07-01,1.0,-0.0,-0.3161894422581083,-0.4120640521101913,-3.0060388112362597,-2.0508210069208848,0.0
2019-07-02,1.0,-0.0,-0.32391407467642475,-0.40089449075015243,-2.9997289421969233,-2.051907569289151,0.0
2019-07-03,1.0,-0.0,-0.30925247591914257,-0.41242707909374576,-3.0128205128205128,-2.0488400488400487,0.0
2019-07-05,1.0,-0.0,-0.29535750593019316,-0.4132158590308371,-3.011385970857337,-2.0573364961030163,0.0
2019-07-08,1.0,-0.0,-0.3088454755121422,-0.39886039886039887,-3.0092931759598427,-2.0662732329398996,0.0
2019-07-09,1.0,-0.0,-0.29926809433450796,-0.3963811330984007,-3.0126050420168067,-2.068650040661426,0.0
2019-07-10,1.0,-0.0,-0.27254251067000884,-0.3934015310615812,-3.0361086647246123,-2.0725560598875417,0.0
2019-07-11,1.0,-0.0,-0.2774847870182556,-0.38492224475997294,-3.0273833671399593,-2.0715348208248816,0.0
2019-07-12,1.0,-0.0,-0.27816449280259514,-0.38683516929107253,-3.0304791511792932,-2.062580252753937,0.0
2019-07-15,1.0,-0.0,-0.28857200783942694,-0.4068392241670609,-3.0289923633168887,-2.033790633236467,0.0
2019-07-16,1.0,-0.0,-0.29067728008634647,-0.39415812196438205,-3.018955747436589,-2.0420264436049647,0.0
2019-07-17,1.0,-0.0,-0.32860393521616915,-0.3742470887431401,-2.984406371302369,-2.0052201847142284,0.0
2019-07-18,1.0,-0.0,-0.20548189547535525,-0.27700814554967595,-2.716392175515786,-1.746774481241453,0.0
2019-07-19,1.0,-0.0,-0.2093922980774954,-0.27932861139217907,-2.7206713886078213,-1.7426343670019642,0.0
2019-07-22,1.0,-0.0,-0.19355798999761847,-0.2687544653488926,-2.7258871159799956,-1.7655394141462255,0.0
2019-07-23,1.0,-0.0,-0.1962010241753007,-0.26902465166130757,-2.724187209717756,-1.7650946766702396,0.0
2019-07-24,1.0,-0.0,-0.19597363263851772,-0.27590712037531917,-2.7147098996377452,-1.7520042757883483,0.0
2019-07-25,1.0,-0.0,-0.17218071860547848,-0.2866714099371516,-2.7333689078619705,-1.7368670698446578,0.0
2019-07-26,1.0,-0.0,-0.14135846372688476,-0.29137031768610716,-2.7495258416311046,-1.7447842579421524,0.0
2019-07-29,1.0,-0.0,-0.14461684235461328,-0.29823522444628686,-2.734276915788227,-1.7449366338979035,0.0
2019-07-30,1.0,-0.0,-0.14661142349807638,-0.3052382361645457,-2.7193252441550757,-1.7477360165729505,0.0
2019-07-31,1.0,-0.0,-0.16862187462969544,-0.3049531935063396,-2.710273729114824,-1.7410238179879132,0.0
2019-08-01,1.0,-0.0,-0.21851896017171477,-0.2900667779632721,-2.726329596947293,-1.7274624373956593,0.0
2019-08-02,1.0,-0.0,-0.1820492646613811,-0.36585365853658536,-2.7608787750408523,-1.7434485262966775,0.0
2019-08-05,1.0,-0.0,-0.17464737574913736,-0.3508081603002603,-2.7798292874871358,-1.7484109207579153,0.0
2019-08-06,1.0,-0.0,-0.16919341466303447,-0.3368470922657823,-2.678431837024754,-1.7375932725334595,0.0
2019-08-07,1.0,-0.0,-0.1903301886792453,-0.30683962264150944,-2.657134433962264,-1.741922169811321,0.0
2019-08-08,1.0,-0.0,-0.18921788368526601,-0.30388109000825764,-2.659903267665448,-1.745251857968621,0.0
2019-08-09,1.0,-0.0,-0.1555594528235707,-0.290015199345259,-2.631591254530574,-1.7687361159826962,0.0
2019-08-12,1.0,-0.0,-0.1457992998833139,-0.3063593932322054,-2.6352975495915985,-1.7468494749124854,0.0
2019-08-13,1.0,-0.0,-0.11860940695296524,-0.2990943616710488,-2.6616418346479698,-1.7634823254455156,0.0
2019-08-14,1.0,-0.0,-0.13815980911365885,-0.29342955246464525,-2.634056916720014,-1.754117441657452,0.0
2019-08-15,1.0,-0.0,-0.17215247143988235,-0.3134826377106662,-2.538853070919579,-1.6309806582965727,0.0
2019-08-16,1.0,-0.0,-0.17572300045187528,-0.3176118391323995,-2.532196113872571,-1.622910076818798,0.0
2019-08-19,1.0,-0.0,-0.15596843695785997,-0.32575969556214673,-2.5217975264424424,-1.5927024455761376,0.0
2019-08-20,1.0,-0.0,-0.17377863648909744,-0.29875793541264145,-2.5001932100469224,-1.547612475848744,0.0
2019-08-21,1.0,-0.0,-0.1831009204651932,-0.294218155762553,-2.5014055007440885,-1.5330430469051424,0.0
2019-08-22,1.0,-0.0,-0.1882119861317484,-0.2831434703648671,-2.5017335314512135,-1.5302404930933904,0.0
2019-08-23,1.0,-0.0,-0.20651591469295894,-0.26277998070946307,-2.4323759511306395,-1.456810631229236,0.0
2019-08-26,1.0,-0.0,-0.176848197842673,-0.2590370955011839,-2.411102341489082,-1.414785582741384,0.0
2019-08-27,1.0,-0.0,-0.1693561103810775,-0.25229960578186594,-2.4076215505913274,-1.4269645203679369,0.0
2019-08-28,1.0,-0.0,-0.14930938501129143,-0.266372564466152,-2.41667979622919,-1.419463263484061,0.0
2019-08-29,1.0,-0.0,-0.15653035677029,-0.269142499478406,-2.3991237220947212,-1.3911954934279158,0.0
2019-08-30,1.0,-0.0,-0.16222062004325885,-0.2689772376145844,-2.3533834586466167,-1.365279637449789,0.0
2019-09-03,1.0,-0.0,-0.17259144770736734,-0.28325605358062855,-2.3401339515713553,-1.3559505409582688,0.0
2019-09-04,1.0,-0.0,-0.18354723983299834,-0.2666872841606103,-2.356218751610742,-1.3479202102984384,0.0
2019-09-05,1.0,-0.0,-0.22156489531354492,-0.27156746746231797,-2.3624157621276813,-1.2888008642419875,0.0
