Date,IWF,IWM,MTUM,NVT,SPY,VLUE,VXX
2019-03-18,-0.0,-0.7044273968832777,-0.0,1.0,-0.8220785028724757,-0.913584918641852,0.0
2019-03-19,-0.0,-0.7035597592433361,-0.0,1.0,-0.8229062768701634,-0.9128804815133276,0.0
2019-03-20,-0.0,-0.702975064488392,-0.0,1.0,-0.8231126397248495,-0.9132932072226999,0.0
2019-03-21,-0.0,-0.7021064568227896,-0.0,1.0,-0.8324799835057215,-0.9016872272430502,0.0
2019-03-22,-0.0,-0.7001131648434554,-0.0,1.0,-0.8463015671616201,-0.8828572408353624,0.0
2019-03-25,-0.0,-0.669041450777202,-0.0,1.0,-0.8574788655576765,-0.8822947913826016,0.0
2019-03-26,-0.0,-0.6838548954032011,-0.0,1.0,-0.8612428761560249,-0.8674879705149643,0.0
2019-03-27,-0.0,-0.6765378185664086,-0.0,1.0,-0.8707993586025725,-0.8643512674422573,0.0
2019-03-28,-0.0,-0.6812604668648963,-0.0,1.0,-0.8693393485765062,-0.8671178099046446,0.0
2019-03-29,-0.0,-0.6811579343108103,-0.0,1.0,-0.8693393485765062,-0.8672203424587307,0.0
2019-04-01,-0.0,-0.6869621636388471,-0.0,1.0,-0.8702021581751127,-0.8576697172517416,0.0
2019-04-02,-0.0,-0.691710373952728,-0.0,1.0,-0.8739527280158028,-0.8400994482664669,0.0
2019-04-03,-0.0,-0.6911834843632894,-0.0,1.0,-0.8815152960414253,-0.8339919602098521,0.0
2019-04-04,-0.0,-0.6894354921132422,-0.0,1.0,-0.890948114332436,-0.8263891254726944,0.0
2019-04-05,-0.0,-0.6895036282492419,-0.0,1.0,-0.8908118420604367,-0.826491329676694,0.0
2019-04-08,-0.0,-0.681712884104381,-0.0,1.0,-0.8970498058186277,-0.8279280506915582,0.0
2019-04-09,-0.0,-0.6827132733714909,-0.0,1.0,-0.8968383755791768,-0.8273712183156173,0.0
2019-04-10,-0.0,-0.6855749223999728,-0.0,1.0,-0.8937476549442303,-0.8317017430159975,0.0
2019-04-11,-0.0,-0.6819619714956292,-0.0,1.0,-0.9040443552501787,-0.8154699139426512,0.0
2019-04-12,-0.0,-0.6778156996587031,-0.0,1.0,-0.9138225255972696,-0.8213310580204779,0.0
2019-04-15,-0.0,-0.6750451278907394,-0.0,1.0,-0.9111746875106433,-0.8196587309696537,0.0
2019-04-16,-0.0,-0.6710638442921907,-0.0,1.0,-0.9134540000681732,-0.8241469816272965,0.0
2019-04-17,-0.0,-0.6616754212429224,-0.0,1.0,-0.929429019714851,-0.8197694249266663,0.0
2019-04-18,-0.0,-0.6558393171656957,-0.0,1.0,-0.891749085489771,-0.8394526486925891,0.0
2019-04-22,-0.0,-0.654385436535823,-0.0,1.0,-0.8691229126928355,-0.8229093464511595,0.0
2019-04-23,-0.0,-0.6479636193406005,-0.0,1.0,-0.8667157092222296,-0.8290978398983482,0.0
2019-04-24,-0.0,-0.6504232365145228,-0.0,1.0,-0.8402655601659751,-0.8288132780082987,0.0
2019-04-25,-0.0,-0.6498173364330787,-0.0,1.0,-0.8500166057788111,-0.8213218199933577,0.0
2019-04-26,-0.0,-0.6556454566643359,-0.0,1.0,-0.8354476742250193,-0.8385442679718976,0.0
2019-04-29,-0.0,-0.6447315971299497,-0.0,1.0,-0.8288599521658252,-0.8482261493489239,0.0
2019-04-30,-0.0,-0.648699873645009,-0.0,1.0,-0.8267274057325263,-0.8497040633105007,0.0
2019-05-01,-0.0,-0.6537822939496579,-0.0,1.0,-0.816596931659693,-0.8503353921763964,0.0
2019-05-02,-0.0,-0.6628357566323321,-0.0,1.0,-0.7828304573907859,-0.8663597522604577,0.0
2019-05-03,-0.0,-0.6501361854779778,-0.0,1.0,-0.7966850461701986,-0.8747757922008902,0.0
2019-05-06,-0.0,-0.6082368167789467,-0.0,1.0,-0.8100753326917334,-0.900341817940464,0.0
2019-05-07,-0.0,-0.6079375622716705,-0.0,1.0,-0.810096313517104,-0.9030886748588509,0.0
2019-05-08,-0.0,-0.6229475766567755,-0.0,1.0,-0.7957797560171447,-0.8783382789317508,0.0
2019-05-09,-0.0,-0.6226234801805661,-0.0,1.0,-0.7903720056674026,-0.8819730468878713,0.0
2019-05-10,-0.0,-0.6208224951433934,-0.0,1.0,-0.7952322939646375,-0.8765598761976887,0.0
2019-05-13,-0.0,-0.6228714469220381,-0.0,1.0,-0.7908830407430586,-0.8799446658542209,0.0
2019-05-14,-0.0,-0.5766366130929048,-0.0,1.0,-0.8072324578596629,-0.8828563961845028,0.0
2019-05-15,-0.0,-0.5832379956199131,-0.0,1.0,-0.818324453306312,-0.8671591540548493,0.0
2019-05-16,-0.0,-0.5903272157272549,-0.0,1.0,-0.8093854091829403,-0.8659460518581413,0.0
2019-05-17,-0.0,-0.5771603930658483,-0.0,1.0,-0.8002677026541738,-0.8872057719303973,0.0
2019-05-20,-0.0,-0.5666439268427379,-0.0,1.0,-0.798362732677127,-0.8835396160218303,0.0
2019-05-21,-0.0,-0.5532287912730106,-0.0,1.0,-0.8106554981981104,-0.8827635466380961,0.0
2019-05-22,-0.0,-0.5437465582585599,-0.0,1.0,-0.8148424087331152,-0.880697094360403,0.0
2019-05-23,-0.0,-0.5299609135252125,-0.0,1.0,-0.8129017669670833,-0.8873921891656168,0.0
2019-05-24,-0.0,-0.5100251434465863,-0.0,1.0,-0.8176777770614403,-0.8958158726065373,0.0
2019-05-28,-0.0,-0.5052221004448456,-0.0,1.0,-0.8195796531493778,-0.8987170395203404,0.0
2019-05-29,-0.0,-0.5176024669150714,-0.0,1.0,-0.8145316715919313,-0.8799948605936014,0.0
2019-05-30,-0.0,-0.5153762198253723,-0.0,1.0,-0.8115690806368772,-0.8831214689265536,0.0
2019-05-31,-0.0,-0.526592504728625,-0.0,1.0,-0.8043150706889367,-0.8749398903600167,0.0
2019-06-03,-0.0,-0.5333865559635957,-0.0,1.0,-0.812996966310075,-0.8470062270477406,0.0
2019-06-04,-0.0,-0.5292802146896266,-0.0,1.0,-0.8070349190121721,-0.8585029232292898,0.0
2019-06-05,-0.0,-0.5167194426852437,-0.0,1.0,-0.8189677010766307,-0.8308739708676377,0.0
2019-06-06,-0.0,-0.5328841226155452,-0.0,1.0,-0.7887444244092247,-0.8417955774888488,0.0
2019-06-07,-0.0,-0.5431372549019609,-0.0,1.0,-0.7815306767868438,-0.8378874130297281,0.0
2019-06-10,-0.0,-0.5389569390074505,-0.0,1.0,-0.7771498926632151,-0.8408574314938755,0.0
2019-06-11,-0.0,-0.53569966300274,-0.0,1.0,-0.7703379421120594,-0.8434694970237158,0.0
2019-06-12,-0.0,-0.5549830894206151,-0.0,1.0,-0.778329171539653,-0.8275436988336442,0.0
2019-06-13,-0.0,-0.5699506454062262,-0.0,1.0,-0.7808149835484687,-0.812990382181726,0.0
2019-06-14,-0.0,-0.5668975113050628,-0.0,1.0,-0.7929987667204249,-0.802359042469089,0.0
2019-06-17,-0.0,-0.5654577620521893,-0.0,1.0,-0.7871359069943767,-0.8065647311556201,0.0
2019-06-18,-0.0,-0.5771898845935549,-0.0,1.0,-0.7763133001198209,-0.7996783754808603,0.0
2019-06-19,-0.0,-0.5736456070765259,-0.0,1.0,-0.7849970094752416,-0.7892781817609469,0.0
2019-06-20,-0.0,-0.5784149992122262,-0.0,1.0,-0.7816921380179612,-0.7909878682842287,0.0
2019-06-21,-0.0,-0.5802453562080166,-0.0,1.0,-0.7853606231669242,-0.7881043236935886,0.0
2019-06-24,-0.0,-0.5853007660429487,-0.0,1.0,-0.7830905437649127,-0.7710975762903428,0.0
2019-06-25,-0.0,-0.5588659599824375,-0.0,1.0,-0.7993163143699429,-0.777990340588346,0.0
2019-06-26,-0.0,-0.5631932510545227,-0.0,1.0,-0.7795032026245899,-0.7818153413529136,0.0
2019-06-27,-0.0,-0.5538789055162482,-0.0,1.0,-0.7795379124663453,-0.7972575292718052,0.0
2019-06-28,-0.0,-0.5301716068642746,-0.0,1.0,-0.7959750390015601,-0.7939781591263649,0.0
2019-07-01,-0.0,-0.5228874337386966,-0.0,1.0,-0.8097910820081072,-0.7855004677268477,0.0
2019-07-02,-0.0,-0.5275884604612081,-0.0,1.0,-0.8048734945383251,-0.779603522858121,0.0
2019-07-03,-0.0,-0.5233223459170346,-0.0,1.0,-0.8104981653087878,-0.7757945145842404,0.0
2019-07-05,-0.0,-0.5049720323182101,-0.0,1.0,-0.8214729645742698,-0.7810752019888131,0.0
2019-07-08,-0.0,-0.5010522406536271,-0.0,1.0,-0.8229450358999751,-0.7707972270363951,0.0
2019-07-09,-0.0,-0.4982585914624749,-0.0,1.0,-0.8179688703960548,-0.7659115426105717,0.0
2019-07-10,-0.0,-0.5063326331397504,-0.0,1.0,-0.8090633881131841,-0.773693315210676,0.0
2019-07-11,-0.0,-0.5237602677213264,-0.0,1.0,-0.7469120778825677,-0.7716154548220262,0.0
2019-07-12,-0.0,-0.5223009333860327,-0.0,1.0,-0.7553434070110365,-0.7627010428384666,0.0
2019-07-15,-0.0,-0.5347095359883084,-0.0,1.0,-0.7494215077335281,-0.7605650956034588,0.0
2019-07-16,-0.0,-0.5337374722027599,-0.0,1.0,-0.7570292746824261,-0.7554756755110122,0.0
2019-07-17,-0.0,-0.5314706598490382,-0.0,1.0,-0.7551740930119308,-0.7569393718042366,0.0
2019-07-18,-0.0,-0.5320132615506281,-0.0,1.0,-0.753992152568665,-0.7556346381969158,0.0
2019-07-19,-0.0,-0.5341327570989439,-0.0,1.0,-0.7582554706759596,-0.7511337005813069,0.0
2019-07-22,-0.0,-0.5561067086080697,-0.0,1.0,-0.74148569354546,-0.7269977617808964,0.0
2019-07-23,-0.0,-0.5526920055592484,-0.0,1.0,-0.7403770620581304,-0.7282615263762161,0.0
2019-07-24,-0.0,-0.551025346319037,-0.0,1.0,-0.7391264896255519,-0.73449882039804,0.0
2019-07-25,-0.0,-0.5427053781614052,-0.0,1.0,-0.7448542282851451,-0.730458139675258,0.0
2019-07-26,-0.0,-0.5441948922296685,-0.0,1.0,-0.7442190424440017,-0.7303628569703556,0.0
2019-07-29,-0.0,-0.5423023578363384,-0.0,1.0,-0.7404872459747934,-0.7323463788216849,0.0
2019-07-30,-0.0,-0.5402392114436831,-0.0,1.0,-0.7363865849260729,-0.7285430941218897,0.0
2019-07-31,-0.0,-0.5560331870378163,-0.0,1.0,-0.7279504599290566,-0.7221186797330608,0.0
2019-08-01,-0.0,-0.5628490781334454,-0.0,1.0,-0.7237703441234761,-0.716173202810642,0.0
2019-08-02,-0.0,-0.576336235139942,-0.0,1.0,-0.7544697182439389,-0.7894162064338981,0.0
2019-08-05,-0.0,-0.5800943396226415,-0.0,1.0,-0.7605031446540881,-0.8040566037735848,0.0
2019-08-06,-0.0,-0.5807546229998132,-0.0,1.0,-0.7313990411555943,-0.8010086545047007,0.0
2019-08-07,-0.0,-0.5766149068322981,-0.0,1.0,-0.7250931677018633,-0.8039130434782608,0.0
2019-08-08,-0.0,-0.5713354239761542,-0.0,1.0,-0.7237867544322663,-0.8097929021641257,0.0
2019-08-09,-0.0,-0.5638788328846809,-0.0,1.0,-0.712181688789876,-0.8180636777128006,0.0
2019-08-12,-0.0,-0.5618449933533249,-0.0,1.0,-0.7254150307601942,-0.8041858595851238,0.0
2019-08-13,-0.0,-0.5539155138339921,-0.0,1.0,-0.7253273221343873,-0.8086709486166007,0.0
2019-08-14,-0.0,-0.5561893016802836,-0.0,1.0,-0.7186989363342069,-0.8082010174194542,0.0
2019-08-15,-0.0,-0.5748344773127619,-0.0,1.0,-0.6907611006499423,-0.7714875782056734,0.0
2019-08-16,-0.0,-0.5845934725294706,-0.0,1.0,-0.6756265341373981,-0.770174853783448,0.0
2019-08-19,-0.0,-0.5751321951956488,-0.0,1.0,-0.6817041849221936,-0.7647378758120561,0.0
2019-08-20,-0.0,-0.5822632181829144,-0.0,1.0,-0.678030988123229,-0.754114668113583,0.0
2019-08-21,-0.0,-0.5813953488372093,-0.0,1.0,-0.682261032184116,-0.7526619008837813,0.0
2019-08-22,-0.0,-0.5838730082231393,-0.0,1.0,-0.6719479502394651,-0.756317961384379,0.0
2019-08-23,-0.0,-0.5906318540996905,-0.0,1.0,-0.6679986780037857,-0.7459063185409969,0.0
2019-08-26,-0.0,-0.5796053219037414,-0.0,1.0,-0.6604458731434355,-0.7363752716016312,0.0
2019-08-27,-0.0,-0.5747375932919033,-0.0,1.0,-0.6554666825250512,-0.7432428414260652,0.0
2019-08-28,-0.0,-0.5765398685423668,-0.0,1.0,-0.6532730571335099,-0.7443416708800524,0.0
2019-08-29,-0.0,-0.5686379448755686,-0.0,1.0,-0.6607498587696607,-0.7439122290607438,0.0
2019-08-30,-0.0,-0.5588043413795148,-0.0,1.0,-0.669859438941937,-0.7367297313326611,0.0
2019-09-03,-0.0,-0.56499940666904,-0.0,1.0,-0.6633440132906135,-0.738311380087813,0.0
2019-09-04,-0.0,-0.5645012909161053,-0.0,1.0,-0.6638276404427694,-0.7393239754280796,0.0
2019-09-05,-0.0,-0.5758804379994081,-0.0,1.0,-0.6579461379106245,-0.7255992897306897,0.0
2019-09-06,-0.0,-0.5761374050314837,-0.0,1.0,-0.6616608035001625,-0.7184497590682,0.0
2019-09-09,-0.0,-0.5656026792329807,-0.0,1.0,-0.6644734892267569,-0.733647491182834,0.0
2019-09-10,-0.0,-0.5651864587656371,-0.0,1.0,-0.6631884745360764,-0.7359933598150235,0.0
2019-09-11,-0.0,-0.5837644485174565,-0.0,1.0,-0.6407012150057646,-0.7317823040766251,0.0
2019-09-12,-0.0,-0.5774668630338733,-0.0,1.0,-0.635081001472754,-0.7329602356406479,0.0
2019-09-13,-0.0,-0.5704428849442708,-0.0,1.0,-0.6233413929350711,-0.7548799905643687,0.0
2019-09-16,-0.0,-0.5687621631184762,-0.0,1.0,-0.6250810874565077,-0.7547620451730848,0.0
2019-09-17,-0.0,-0.600352733686067,-0.0,1.0,-0.6046443268665491,-0.7344503233392122,0.0
2019-09-18,-0.0,-0.585203242481203,-0.0,1.0,-0.6053806390977443,-0.7464461936090225,0.0
2019-09-19,-0.0,-0.5826038423124376,-0.0,1.0,-0.6106574231831268,-0.7442864696551319,0.0
2019-09-20,-0.0,-0.5952541974183304,-0.0,1.0,-0.609368108441883,-0.7357758240465759,0.0
2019-09-23,-0.0,-0.5962962962962963,-0.0,1.0,-0.6054673721340388,-0.7377131099353322,0.0
2019-09-24,-0.0,-0.6047172575446821,-0.0,1.0,-0.6007324934075593,-0.7245238792850864,0.0
2019-09-25,-0.0,-0.597780049656784,-0.0,1.0,-0.6084708631517453,-0.7147071710238061,0.0
2019-09-26,-0.0,-0.5928489382381528,-0.0,1.0,-0.6435955585662533,-0.7088033458015492,0.0
2019-09-27,-0.0,-0.5880637464282559,-0.0,1.0,-0.6481868795475301,-0.7095177777123163,0.0
2019-09-30,-0.0,-0.5299268781695955,-0.0,1.0,-0.684219837244958,-0.7343436726029012,0.0
2019-10-01,-0.0,-0.5263825394484589,-0.0,1.0,-0.6867423683822445,-0.736322076389913,0.0
2019-10-02,-0.0,-0.5355402911005538,-0.0,1.0,-0.708536327049354,-0.7819469240778285,0.0
2019-10-03,-0.0,-0.5740294914234126,-0.0,1.0,-0.6849533554017455,-0.7503460728257599,0.0
2019-10-04,-0.0,-0.5834965203506763,-0.0,1.0,-0.6796613743861657,-0.7495255023649565,0.0
2019-10-07,-0.0,-0.5852395858415603,-0.0,1.0,-0.6655128822537925,-0.7591199133156754,0.0
2019-10-08,-0.0,-0.5975056689342403,-0.0,1.0,-0.6350996538966464,-0.7510442773600668,0.0
2019-10-09,-0.0,-0.591581951132513,-0.0,1.0,-0.6275488972118186,-0.7533440342429106,0.0
2019-10-10,-0.0,-0.5981500208197014,-0.0,1.0,-0.6243531021355064,-0.7517696746178096,0.0
2019-10-11,-0.0,-0.5945361027572444,-0.0,1.0,-0.5305376767194132,-0.6855729503358723,0.0
2019-10-14,-0.0,-0.5827219473354945,-0.0,1.0,-0.5651481544673833,-0.695785702098618,0.0
2019-10-15,-0.0,-0.5772064051878608,-0.0,1.0,-0.563269717568759,-0.703745840325379,0.0
2019-10-16,-0.0,-0.5867787434107423,-0.0,1.0,-0.5626727454053284,-0.6999572588687848,0.0
2019-10-17,-0.0,-0.5964687455503346,-0.0,1.0,-0.5593051402534529,-0.6920119607005553,0.0
2019-10-18,-0.0,-0.6156786671991784,-0.0,1.0,-0.5520625320933417,-0.6850002852741485,0.0
2019-10-21,-0.0,-0.5680141298464519,-0.0,1.0,-0.5449676665812039,-0.7357775688687577,0.0
2019-10-22,-0.0,-0.5626212484309027,-0.0,1.0,-0.5471870364030583,-0.7431245007417551,0.0
2019-10-23,-0.0,-0.563680855907125,-0.0,1.0,-0.5279706351012975,-0.7537844297746414,0.0
2019-10-24,-0.0,-0.5631178598900316,-0.0,1.0,-0.5318366998091223,-0.7539671234437766,0.0
2019-10-25,-0.0,-0.5626905216375602,-0.0,1.0,-0.5360246146833424,-0.7501780576051964,0.0
2019-10-28,-0.0,-0.5692614202362317,-0.0,1.0,-0.5580190693041127,-0.718884303401167,0.0
2019-10-29,-0.0,-0.5690969368960924,-0.0,1.0,-0.5543339661670114,-0.7101527301578306,0.0
2019-10-30,-0.0,-0.5686268952812811,-0.0,1.0,-0.5547399744934108,-0.7106985971375939,0.0
2019-10-31,-0.0,-0.5349150162361408,-0.0,1.0,-0.6742240294883421,-0.7162917239563525,0.0
2019-11-01,-0.0,-0.5442352183207896,-0.0,1.0,-0.676809090110405,-0.7074706416376255,0.0
2019-11-04,-0.0,-0.5373954739488919,-0.0,1.0,-0.6898719373136074,-0.6965674521957781,0.0
2019-11-05,-0.0,-0.5473336089293096,-0.0,1.0,-0.7002598476347959,-0.7051910470678556,0.0
2019-11-06,-0.0,-0.5383563273073263,-0.0,1.0,-0.708878449096099,-0.7261239295908658,0.0
2019-11-07,-0.0,-0.5398251145083576,-0.0,1.0,-0.7083754684432811,-0.7260424721908274,0.0
2019-11-08,-0.0,-0.5155360531309298,-0.0,1.0,-0.7122865275142315,-0.7371027039848197,0.0
2019-11-11,-0.0,-0.5126779822240719,-0.004488570494337267,1.0,-0.7149311851609643,-0.7404952290359977,0.0
2019-11-12,-0.0,-0.47805744743855494,-0.0024578027835356828,1.0,-0.7267693218833284,-0.7539236008291382,0.0
2019-11-13,-0.0,-0.4874226064068435,-0.07166571949869888,1.0,-0.6868363592857356,-0.7451320551550863,0.0
2019-11-14,-0.0,-0.4861784239813319,-0.07129180877161491,1.0,-0.682522587207563,-0.7516903009633219,0.0
2019-11-15,-0.0,-0.48498188243044954,-0.08205312490641752,1.0,-0.6740334800706735,-0.7535711077171862,0.0
2019-11-18,-0.0,-0.48014407924358393,-0.08398619240582321,1.0,-0.6806243433888639,-0.7568662764520486,0.0
2019-11-19,-0.0,-0.5000304191762487,-0.0830139319827219,1.0,-0.693435541765529,-0.7654073127699703,0.0
2019-11-20,-0.0,-0.5145846640508562,-0.10146911214526873,1.0,-0.6831827721507436,-0.7423730875688171,0.0
2019-11-21,-0.0,-0.5044272274488102,-0.1376744758039722,1.0,-0.6740453790813503,-0.7583471684191109,0.0
2019-11-22,-0.0,-0.4974988491637257,-0.14141476139327913,1.0,-0.6815098971919595,-0.7484425349087004,0.0
2019-11-25,-0.0,-0.49720618936509886,-0.14058086700233327,1.0,-0.6811678742478202,-0.7511666461991895,0.0
2019-11-26,-0.0,-0.4787504986345085,-0.1421031636441744,1.0,-0.6892509742551167,-0.7584154162447451,0.0
2019-11-27,-0.0,-0.4768819845265872,-0.14761144541323834,1.0,-0.6909001596463219,-0.7546972860125261,0.0
2019-11-29,-0.0,-0.4722814828556411,-0.1772562842036917,1.0,-0.7083449278050892,-0.733976440033392,0.0
2019-12-02,-0.0,-0.4727092803908835,-0.17936110338002909,1.0,-0.7069301419426663,-0.7334322911834741,0.0
2019-12-03,-0.0,-0.4690422889386366,-0.16940108558986783,1.0,-0.6930908644852648,-0.7351038056978135,0.0
2019-12-04,-0.0,-0.48558860623212036,-0.15847919037804917,1.0,-0.6927620043680212,-0.7392414408317697,0.0
2019-12-05,-0.0,-0.47311861257355214,-0.18494890058841745,1.0,-0.6703313719417776,-0.7685351502013006,0.0
2019-12-06,-0.0,-0.4935563391269074,-0.19596218054732112,1.0,-0.6813118232595875,-0.7495553405935034,0.0
2019-12-09,-0.0,-0.45230252739595866,-0.22426680179894848,1.0,-0.7169823272312662,-0.7736428707164121,0.0
2019-12-10,-0.0,-0.4461338834176204,-0.3203021027415491,1.0,-0.7989087037529944,-0.7618112856002129,0.0
2019-12-11,-0.0,-0.44013743870300565,-0.32745104580178136,1.0,-0.8017146478967209,-0.7665543583413951,0.0
2019-12-12,-0.0,-0.42909827895541225,-0.3190909694996345,1.0,-0.8033424147783905,-0.7709482357631735,0.0
2019-12-13,-0.0,-0.4281872509960159,-0.3132138114209827,1.0,-0.8050464807436919,-0.7736387782204515,0.0
2019-12-16,-0.0,-0.4291972256330269,-0.3050144360003983,1.0,-0.8022102014402814,-0.7821657319218134,0.0
2019-12-17,-0.0,-0.4212944332662642,-0.32904091213950365,1.0,-0.8184775318578135,-0.7846411804158282,0.0
2019-12-18,-0.0,-0.430923209663503,-0.3737359792924935,1.0,-0.8446591889559966,-0.8019327006039689,0.0
2019-12-19,-0.0,-0.4666735416451823,-0.3728300849059847,1.0,-0.7999725000859372,-0.798013131208965,0.0
2019-12-20,-0.0,-0.45904559624541813,-0.3614812784762427,1.0,-0.8018567366654106,-0.8033640505635299,0.0
