Date,IWF,IWM,MTUM,MX,SPY,VLUE,VXX
2019-02-05,-0.0,-0.7367525195968644,-0.0,1.0,-1.2452407614781635,-1.4973348264277717,0.0
2019-02-06,-0.0,-0.7480892146784069,-0.0,1.0,-1.2317525588879452,-1.4898761900505073,0.0
2019-02-07,-0.0,-0.7577080237741456,-0.0,1.0,-1.2588688707280833,-1.6268109212481427,0.0
2019-02-08,-0.0,-0.7430620227230397,-0.0,1.0,-1.2699757869249393,-1.6433227789159992,0.0
2019-02-11,-0.0,-0.7507857274912183,-0.0,1.0,-1.2487520798668885,-1.6223886115733037,0.0
2019-02-12,-0.0,-0.7564786055352092,-0.0,1.0,-1.264382736080849,-1.6149923508414075,0.0
2019-02-13,-0.0,-0.7791633707133219,-0.0,1.0,-1.2629007491508073,-1.6110464845749384,0.0
2019-02-14,-0.0,-0.756908140403286,-0.0,1.0,-1.2961165048543688,-1.614637789395071,0.0
2019-02-15,-0.0,-0.7598336914883677,-0.0,1.0,-1.2967859478650845,-1.6149677660469028,0.0
2019-02-19,-0.0,-0.7292635932139668,-0.0,1.0,-1.346256872973354,-1.6239484938201982,0.0
2019-02-20,-0.0,-1.110378136411827,-0.0,1.0,-1.78513370243845,-1.9945223230062434,0.0
2019-02-21,-0.0,-1.1135234264079508,-0.0,1.0,-1.7997515380974918,-2.002484619025083,0.0
2019-02-22,-0.0,-1.1313925570228092,-0.0,1.0,-1.8253901560624248,-2.0456182472989197,0.0
2019-02-25,-0.0,-1.1241653131203755,-0.0,1.0,-1.838897912530831,-2.0526980689406247,0.0
2019-02-26,-0.0,-1.1227373864934753,-0.0,1.0,-1.8400986228877263,-2.0507547056347346,0.0
2019-02-27,-0.0,-1.1169727523706638,-0.0,1.0,-1.8501380386508222,-2.034569679510263,0.0
2019-02-28,-0.0,-1.1189990398463754,-0.0,1.0,-1.8496759481517042,-2.0322851656265004,0.0
2019-03-01,-0.0,-1.1204320432043204,-0.0,1.0,-1.8537653765376538,-2.0264026402640263,0.0
2019-03-04,-0.0,-1.1172661870503597,-0.0,1.0,-1.8433453237410073,-2.0345323741007193,0.0
2019-03-05,-0.0,-1.1103755416466057,-0.0,1.0,-1.8715093885411653,-2.0364106884930187,0.0
2019-03-06,-0.0,-1.1084170627519403,-0.0,1.0,-1.8742554599602914,-2.0338728115035196,0.0
2019-03-07,-0.0,-1.0649934108062777,-0.0,1.0,-1.8969090691266324,-2.0282736312447587,0.0
2019-03-08,-0.0,-1.059578590457738,-0.0,1.0,-1.9472632598692177,-2.0478929522886897,0.0
2019-03-11,-0.0,-1.0719411223551056,-0.0,1.0,-1.9634467954615147,-2.09770009199632,0.0
2019-03-12,-0.0,-1.0248381474103585,-0.0,1.0,-2.017119023904382,-2.1831424302788847,0.0
2019-03-13,-0.0,-1.057662174866813,-0.0,1.0,-2.028392353494202,-2.1815731745534315,0.0
2019-03-14,-0.0,-1.0588162148719225,-0.0,1.0,-1.9947152449639391,-2.163827406117881,0.0
2019-03-15,-0.0,-1.052167937023616,-0.0,1.0,-2.0111833062601523,-2.1842434087217293,0.0
2019-03-18,-0.0,-1.0910239403701598,-0.0,1.0,-2.0258985534710376,-2.199797864948519,0.0
2019-03-19,-0.0,-1.090099760070716,-0.0,1.0,-2.013574946331608,-2.2102538199267583,0.0
2019-03-20,-0.0,-1.0906671735411517,-0.0,1.0,-2.0166001393904835,-2.2287271114490275,0.0
2019-03-21,-0.0,-1.0925269157694741,-0.0,1.0,-2.046358454718176,-2.194236858771374,0.0
2019-03-22,-0.0,-1.0945289530870512,-0.0,1.0,-2.090310622523329,-2.2066342835229453,0.0
2019-03-25,-0.0,-0.9900635180177346,-0.0,1.0,-2.1016917175020438,-2.1971574114835546,0.0
2019-03-26,-0.0,-1.0052648271487472,-0.0,1.0,-2.1116397082143985,-2.2262607040913416,0.0
2019-03-27,-0.0,-0.9806643844300749,-0.0,1.0,-2.1287561810574362,-2.2301889184734374,0.0
2019-03-28,-0.0,-0.9825485467698947,-0.0,1.0,-2.1276177179845157,-2.235816728011169,0.0
2019-03-29,-0.0,-0.9711691115768084,-0.0,1.0,-2.1328507017209626,-2.246396138947101,0.0
2019-04-01,-0.0,-0.9802669027891974,-0.0,1.0,-2.1137182973878943,-2.230725444310923,0.0
2019-04-02,-0.0,-0.9938870683135871,-0.0,1.0,-2.114822283841694,-2.1932820771363755,0.0
2019-04-03,-0.0,-0.9949526813880126,-0.0,1.0,-2.125173501577287,-2.1889589905362774,0.0
2019-04-04,-0.0,-0.9960179508248531,-0.0,1.0,-2.1244548385057835,-2.2002401870931045,0.0
2019-04-05,-0.0,-0.9905021211929338,-0.0,1.0,-2.135123155828532,-2.206293927689483,0.0
2019-04-08,-0.0,-0.9842504743833017,-0.0,1.0,-2.1331435800126504,-2.2077166350411135,0.0
2019-04-09,-0.0,-0.9761254682837006,-0.0,1.0,-2.1610895929900313,-2.2123944377420792,0.0
2019-04-10,-0.0,-0.9588007859542371,-0.0,1.0,-2.1718324142739434,-2.207707422196869,0.0
2019-04-11,-0.0,-0.952003550595993,-0.007037788485924424,1.0,-2.178417448643165,-2.2028277960943443,0.0
2019-04-12,-0.0,-0.9533586818757921,-0.004879594423320659,1.0,-2.1753485424588086,-2.2035487959442333,0.0
2019-04-15,-0.0,-0.9635171272125301,-0.008913790907933273,1.0,-2.1709537756271486,-2.2236088119190116,0.0
2019-04-16,-0.0,-0.8144820295983087,-0.0,1.0,-1.9660559079163733,-2.0922010805731737,0.0
2019-04-17,-0.0,-0.818421824581989,-0.0,1.0,-1.9673804634790264,-2.081079495453212,0.0
2019-04-18,-0.0,-0.8130577736026303,-0.0,1.0,-1.9630695162047909,-2.095115077501174,0.0
2019-04-22,-0.0,-0.8169803528231755,-0.0,1.0,-1.9765767891911026,-2.106495958463626,0.0
2019-04-23,-0.0,-0.8516490278119616,-0.0,1.0,-2.133460497169579,-2.167979325621462,0.0
2019-04-24,-0.0,-0.8697852382127871,-0.0,1.0,-2.134411256479882,-2.167119229819798,0.0
2019-04-25,-0.0,-0.8539444306623667,-0.0,1.0,-2.1574671297444805,-2.1905234433143144,0.0
2019-04-26,-0.0,-0.8508930238347128,-0.0,1.0,-2.162362312527226,-2.20984504325098,0.0
2019-04-29,-0.0,-0.8524375817196936,-0.0,1.0,-2.1646846398107216,-2.2091401531660546,0.0
2019-04-30,-0.0,-0.8445844771649612,-0.0,1.0,-2.1793112053905666,-2.215185924631894,0.0
2019-05-01,-0.0,-0.8625179991235209,-0.0,1.0,-2.1920741250860827,-2.205972578726601,0.0
2019-05-02,-0.0,-0.9042814470627281,-0.0,1.0,-2.341320942582144,-2.392300033189512,0.0
2019-05-03,-0.0,-0.9068764104606399,-0.0,1.0,-2.3396389220761984,-2.3909465020576133,0.0
2019-05-06,-0.0,-0.854206722800504,-0.0,1.0,-2.36027315520785,-2.4155008950474044,0.0
2019-05-07,-0.0,-0.8594662772172066,-0.0,1.0,-2.360926712692512,-2.417950079660117,0.0
2019-05-08,-0.0,-0.8521572766855786,-0.0,1.0,-2.3383691779918196,-2.4065839820556802,0.0
2019-05-09,-0.0,-0.8501218789116541,-0.0,1.0,-2.3440938138217273,-2.393767705382436,0.0
2019-05-10,-0.0,-0.8491274283832729,-0.0,1.0,-2.3474481396114584,-2.3883437602897595,0.0
2019-05-13,-0.0,-0.8433307024467245,-0.0,1.0,-2.3422125756379897,-2.391739016048408,0.0
2019-05-14,-0.0,-0.7121485684807841,-0.10530049006964148,1.0,-2.2859169460923394,-2.3448542687645086,0.0
2019-05-15,-0.0,-0.7160748870238863,-0.12704970948999353,1.0,-2.2960619754680436,-2.3165913492575854,0.0
2019-05-16,-0.0,-0.7208354888773927,-0.13437661665804448,1.0,-2.291063114330057,-2.320356958096223,0.0
2019-05-17,-0.0,-0.7123039025022689,-0.1451445611305588,1.0,-2.2771295215869314,-2.347983923246467,0.0
2019-05-20,-0.0,-0.7052277432712215,-0.15185041407867494,1.0,-2.268180641821946,-2.3447204968944098,0.0
2019-05-21,-0.0,-0.7221893296493651,-0.14452996513387276,1.0,-2.3257680415762123,-2.3860272350503258,0.0
2019-05-22,-0.0,-0.7031567893942376,-0.1573144319747982,1.0,-2.322373170571635,-2.3800616919341073,0.0
2019-05-23,-0.0,-0.6958573675930781,-0.1758652333508128,1.0,-2.32452805453592,-2.358547456738332,0.0
2019-05-24,-0.0,-0.6700626959247649,-0.17548328108672936,1.0,-2.3245167189132707,-2.3606974921630095,0.0
2019-05-28,-0.0,-0.6597675633324628,-0.17530686863410813,1.0,-2.32763123530948,-2.3663489161661007,0.0
2019-05-29,-0.0,-0.6770145742108359,-0.18109927455721847,1.0,-2.3388013855303575,-2.338670675119273,0.0
2019-05-30,-0.0,-0.6714631434364576,-0.1760743017855975,1.0,-2.3419451893518217,-2.3512329125515077,0.0
2019-05-31,-0.0,-0.6696084199516245,-0.1769628031640191,1.0,-2.3390207230175855,-2.3516375759952934,0.0
2019-06-03,-0.0,-0.6728941544069783,-0.2149459705767478,1.0,-2.333485223278219,-2.288308813956516,0.0
2019-06-04,-0.0,-0.6776859504132231,-0.21298887225873628,1.0,-2.3285612025769504,-2.2882150061820785,0.0
2019-06-05,-0.0,-0.6641781439052645,-0.2226155232333634,1.0,-2.305187282790578,-2.243918136182263,0.0
2019-06-06,-0.0,-0.6961075908444331,-0.17735678261994053,1.0,-2.2985904564851936,-2.2937411095305835,0.0
2019-06-07,-0.0,-0.7205739771184798,-0.17994958309094436,1.0,-2.2808480382651415,-2.2822700536487623,0.0
2019-06-10,-0.0,-0.7224157955865272,-0.15873015873015872,1.0,-2.2794554136017546,-2.2918441089172794,0.0
2019-06-11,-0.0,-0.7285816200791232,-0.2041636941435891,1.0,-2.2689538880601856,-2.2838056942732994,0.0
2019-06-12,-0.0,-0.724794405232144,-0.20455869973450752,1.0,-2.264067862461957,-2.282069546072654,0.0
2019-06-13,-0.0,-0.8156057216459901,-0.2910311165344723,1.0,-2.374483085892482,-2.2980136939868485,0.0
2019-06-14,-0.0,-0.8087009554787559,-0.302636037134919,1.0,-2.377651284136342,-2.287456800162635,0.0
2019-06-17,-0.0,-0.803382949932341,-0.30460081190798377,1.0,-2.3720568335588634,-2.2858592692828146,0.0
2019-06-18,-0.0,-0.8089469409853817,-0.3044125609095831,1.0,-2.370736329182458,-2.2836356253383867,0.0
2019-06-19,-0.0,-0.7879033346834077,-0.3310382071013906,1.0,-2.3680302416632917,-2.2633994869717835,0.0
2019-06-20,-0.0,-0.8025167444692511,-0.3274473986875042,1.0,-2.368445977944659,-2.2670320005412354,0.0
2019-06-21,-0.0,-0.8105590062111802,-0.32561436672967864,1.0,-2.3547123953551172,-2.260396975425331,0.0
2019-06-24,-0.0,-0.8040791517525494,-0.3268048895792531,1.0,-2.358344026473965,-2.264334436415209,0.0
2019-06-25,-0.0,-0.8209747899159665,-0.3256470588235294,1.0,-2.3308907563025207,-2.245109243697479,0.0
2019-06-26,-0.0,-0.8167887626856644,-0.3073459237852006,1.0,-2.3132602997513274,-2.283419584649506,0.0
2019-06-27,-0.0,-0.8096361185983828,-0.3454851752021563,1.0,-2.321832884097035,-2.2615902964959567,0.0
2019-06-28,-0.0,-0.7704641918749578,-0.3578791349457657,1.0,-2.34447214175032,-2.2643670417031596,0.0
2019-07-01,-0.0,-0.7533481391749108,-0.36805976176054916,1.0,-2.358301366175382,-2.2502187226596675,0.0
2019-07-02,-0.0,-0.7540498756469718,-0.36022047455804257,1.0,-2.356254621227398,-2.251260334744908,0.0
2019-07-03,-0.0,-0.7455768583921965,-0.36723847965018497,1.0,-2.362193070972082,-2.252203161789438,0.0
2019-07-05,-0.0,-0.752458460495083,-0.3591047812817904,1.0,-2.3859613428280775,-2.284435401831129,0.0
2019-07-08,-0.0,-0.7525269656061325,-0.35825249304660467,1.0,-2.3862695882233225,-2.2867512380435517,0.0
2019-07-09,-0.0,-0.7458144106283469,-0.3561987392394767,1.0,-2.3865654443164104,-2.2897037890598524,0.0
2019-07-10,-0.0,-0.7399471078863498,-0.353834678239642,1.0,-2.3924866074455826,-2.294771817996881,0.0
2019-07-11,-0.0,-0.7314607503901215,-0.36827464549833777,1.0,-2.396499084062691,-2.288554175995658,0.0
2019-07-12,-0.0,-0.724860903786131,-0.3705387433844483,1.0,-2.401614873117112,-2.288166644049396,0.0
2019-07-15,-0.0,-0.7507468766974471,-0.3967273221075503,1.0,-2.3919744703965238,-2.2503394894079305,0.0
2019-07-16,-0.0,-0.7594102459573311,-0.4200298953662182,1.0,-2.386737328441364,-2.22822394347058,0.0
2019-07-17,-0.0,-0.7610126925948552,-0.42095975022059323,1.0,-2.3796239733930635,-2.225819588678477,0.0
2019-07-18,-0.0,-0.7591102697586369,-0.4189033871949158,1.0,-2.374754918531539,-2.2080319112974105,0.0
2019-07-19,-0.0,-0.7613413562301399,-0.4268812115475627,1.0,-2.3671151375836654,-2.205597998783044,0.0
2019-07-22,-0.0,-0.7548701298701299,-0.41768127705627706,1.0,-2.3666801948051948,-2.2248376623376624,0.0
2019-07-23,-0.0,-0.7588633288227334,-0.4184032476319351,1.0,-2.365155615696888,-2.223477672530447,0.0
2019-07-24,-0.0,-0.7567074406974387,-0.43704805028046234,1.0,-2.3577752247077113,-2.2066635128742313,0.0
2019-07-25,-0.0,-0.7610211959097989,-0.42886165097853324,1.0,-2.363851831787093,-2.2181892056612718,0.0
2019-07-26,-0.0,-0.749797077922078,-0.42383658008658004,1.0,-2.367965367965368,-2.222470238095238,0.0
2019-07-29,-0.0,-0.7347587793490764,-0.4296637120238176,1.0,-2.364368360511537,-2.237499154205291,0.0
2019-07-30,-0.0,-0.7255394219025647,-0.43981544307233,1.0,-2.369249558963224,-2.250644592210612,0.0
2019-07-31,-0.0,-0.7232657489658915,-0.4394792161117516,1.0,-2.363531565742185,-2.254763680748627,0.0
2019-08-01,-0.0,-0.7768107996984855,-0.42780785308024394,1.0,-2.39416158432125,-2.2538203248132667,0.0
2019-08-02,-0.0,-0.7499139533282851,-0.4729813450815722,1.0,-2.4040751703724097,-2.2567632683967784,0.0
2019-08-05,-0.0,-0.7427371609527743,-0.4540823351232273,1.0,-2.420143191518656,-2.2671760980311166,0.0
2019-08-06,-0.0,-0.7224270868253436,-0.42561180020113976,1.0,-2.3242373449547435,-2.232450553134428,0.0
2019-08-07,-0.0,-0.7478056951423786,-0.3904857621440536,1.0,-2.3108207705192627,-2.2510552763819094,0.0
2019-08-08,-0.0,-0.7453266331658293,-0.38874371859296486,1.0,-2.31249581239531,-2.2536013400335007,0.0
2019-08-09,-0.0,-0.7119174434087883,-0.36797603195739015,1.0,-2.2929427430093208,-2.2849533954727033,0.0
2019-08-12,-0.0,-0.6979367080209646,-0.3950772905194719,1.0,-2.2895243150003317,-2.2518410402706825,0.0
2019-08-13,-0.0,-0.6793539418812471,-0.38485470311775993,1.0,-2.2958231283510955,-2.259416164691865,0.0
2019-08-14,-0.0,-0.7004233364201613,-0.37974599814790316,1.0,-2.2797989152004234,-2.25466331525334,0.0
2019-08-15,-0.0,-0.7337552192066806,-0.4074243215031315,1.0,-2.251761482254697,-2.1310673277661794,0.0
2019-08-16,-0.0,-0.7280982557000064,-0.4152348598680342,1.0,-2.260730384791272,-2.128895276670804,0.0
2019-08-19,-0.0,-0.7003373556507072,-0.41592059166991047,1.0,-2.260217983651226,-2.1111976125600105,0.0
2019-08-20,-0.0,-0.7067201864560404,-0.4194613492166257,1.0,-2.2561180888255863,-2.09186844490483,0.0
2019-08-21,-0.0,-0.7077380567586786,-0.44275648070334217,1.0,-2.243066778718728,-2.0709806710194583,0.0
2019-08-22,-0.0,-0.7077926270256312,-0.4363742010459035,1.0,-2.243269417005617,-2.0687584737555684,0.0
2019-08-23,-0.0,-0.706167258637391,-0.43571197933484024,1.0,-2.2437843073942525,-2.0722634807878593,0.0
2019-08-26,-0.0,-0.6652491272611869,-0.4236115518882894,1.0,-2.2246905744208187,-2.0336401142494447,0.0
2019-08-27,-0.0,-0.6522671375417797,-0.4178596203569402,1.0,-2.2060288831430914,-2.0302705429778647,0.0
2019-08-28,-0.0,-0.6334716459197787,-0.42612850496667926,1.0,-2.2032566327172134,-2.024141833270464,0.0
2019-08-29,-0.0,-0.6081704926326441,-0.45879972174792893,1.0,-2.239296781129451,-2.0176437108708027,0.0
2019-08-30,-0.0,-0.5813277746194175,-0.47343819089128925,1.0,-2.257974859452972,-2.0039795338260373,0.0
2019-09-03,-0.0,-0.587100853619981,-0.4831489092633576,1.0,-2.250837812203604,-2.0019601644008853,0.0
2019-09-04,-0.0,-0.5621563546735764,-0.49630285028123616,1.0,-2.249131011818239,-2.0123238323958796,0.0
2019-09-05,-0.0,-0.5666897463334801,-0.48165166488323785,1.0,-2.2528482406999433,-1.9933278781393593,0.0
2019-09-06,-0.0,-0.5534047484808621,-0.4931403871452735,1.0,-2.2603520641483428,-1.9575894255465764,0.0
