Date,IWF,IWM,MTUM,RNR,SPY,VLUE,VXX
2019-01-14,-0.0,-0.38231560080655197,-0.0,1.0,-0.5805182843344701,-0.5265241094321774,0.0
2019-01-15,-0.0,-0.37911444447213016,-0.0,1.0,-0.5803951860065283,-0.5322054169885132,0.0
2019-01-16,-0.0,-0.37801354851564056,-0.0,1.0,-0.5800458258617255,-0.532501494321578,0.0
2019-01-17,-0.0,-0.35958785356912865,-0.0,1.0,-0.5815128548075494,-0.5357408233021251,0.0
2019-01-18,-0.0,-0.35856305351128853,-0.0,1.0,-0.5830111014095049,-0.5531495571909693,0.0
2019-01-22,-0.0,-0.29302652027873866,-0.0,1.0,-0.6616283150348423,-0.5519877675840978,0.0
2019-01-23,-0.0,-0.2685720026118841,-0.0,1.0,-0.670676578431865,-0.5721784117735698,0.0
2019-01-24,-0.0,-0.2563801040832666,-0.0,1.0,-0.6841222978382707,-0.5614991993594877,0.0
2019-01-25,-0.0,-0.19400268008394228,-0.0,1.0,-0.7559100907688808,-0.5784430229324165,0.0
2019-01-28,-0.0,-0.18398219119172296,-0.0,1.0,-0.7694467632996889,-0.5762313121347803,0.0
2019-01-29,-0.0,-0.16893090687889695,-0.0,1.0,-0.7716327875500583,-0.594033558067623,0.0
2019-01-30,-0.0,-0.167042489042033,-0.0,1.0,-0.7686538802604576,-0.5979629582710482,0.0
2019-01-31,-0.0,-0.1741516838082536,-0.0,1.0,-0.8024058067660109,-0.588268485983226,0.0
2019-02-01,-0.0,-0.1725315935477242,-0.0,1.0,-0.8076903318606802,-0.5883591903832324,0.0
2019-02-04,-0.0,-0.16855720371606014,-0.0,1.0,-0.807293537956167,-0.5904634809834215,0.0
2019-02-05,-0.0,-0.1680788784470806,-0.0,1.0,-0.8034714733220356,-0.5961074308016228,0.0
2019-02-06,-0.0,-0.1694858611825193,-0.0,1.0,-0.8099228791773779,-0.5913110539845758,0.0
2019-02-07,-0.0,-0.16516871244414771,-0.0,1.0,-0.8104360330748293,-0.5923167787992399,0.0
2019-02-08,-0.0,-0.17106008340627088,-0.0,1.0,-0.8270092158780826,-0.5761983215775112,0.0
2019-02-11,-0.0,-0.1621001031991744,-0.0,1.0,-0.8297213622291022,-0.5881578947368421,0.0
2019-02-12,-0.0,-0.17109823599399926,-0.0,1.0,-0.8286689772903626,-0.5867518493611298,0.0
2019-02-13,-0.0,-0.18034015715467328,-0.0,1.0,-0.8249844913151365,-0.5794303143093466,0.0
2019-02-14,-0.0,-0.16815214011814694,-0.0,1.0,-0.8373924759042387,-0.5854233599336719,0.0
2019-02-15,-0.0,-0.18820144630776806,-0.0,1.0,-0.8272465721469118,-0.5765013866929318,0.0
2019-02-19,-0.0,-0.17112470218357773,-0.0,1.0,-0.7606906884778817,-0.5244025249920173,0.0
2019-02-20,-0.0,-0.1681135184319898,-0.0,1.0,-0.760740722524162,-0.5303592946905049,0.0
2019-02-21,-0.0,-0.17698549299237767,-0.0,1.0,-0.7582493238259159,-0.5235800344234078,0.0
2019-02-22,-0.0,-0.1696843139663432,-0.0,1.0,-0.7674487163739098,-0.5195921876919297,0.0
2019-02-25,-0.0,-0.16592724046140195,-0.0,1.0,-0.7738341713496993,-0.5249926057379473,0.0
2019-02-26,-0.0,-0.16696243714877254,-0.0,1.0,-0.7715665976535541,-0.5262249827467218,0.0
2019-02-27,-0.0,-0.16625995218023612,-0.0,1.0,-0.7792403066380734,-0.5194360225788164,0.0
2019-02-28,-0.0,-0.1683597987967255,-0.0,1.0,-0.7803037774928495,-0.5170874839727785,0.0
2019-03-01,-0.0,-0.17007524361662762,-0.0,1.0,-0.7880350314542988,-0.5088935487850006,0.0
2019-03-04,-0.0,-0.1596528856346917,-0.0,1.0,-0.7901289352365457,-0.515519069102384,0.0
2019-03-05,-0.0,-0.15138713901035106,-0.0,1.0,-0.8004150300155637,-0.5186145902813805,0.0
2019-03-06,-0.0,-0.14876849724548533,-0.0,1.0,-0.8053805677017714,-0.5162676943600386,0.0
2019-03-07,-0.0,-0.13014103955025152,-0.0,1.0,-0.8215060656869515,-0.5140546404970905,0.0
2019-03-08,-0.0,-0.11789599462298672,-0.0,1.0,-0.8543227701575763,-0.5171641233725822,0.0
2019-03-11,-0.0,-0.11976919217260411,-0.0,1.0,-0.852784746613146,-0.5362267937782238,0.0
2019-03-12,-0.0,-0.09186158607742656,-0.0,1.0,-0.8690192297934954,-0.5760566238774164,0.0
2019-03-13,-0.0,-0.10288905321671722,-0.0,1.0,-0.8703113445699568,-0.5767141800749674,0.0
2019-03-14,-0.0,-0.09380356962791167,-0.0,1.0,-0.8688363416355753,-0.5582837551678935,0.0
2019-03-15,-0.0,-0.08465996811014653,-0.0,1.0,-0.8774518488522183,-0.5688542431221685,0.0
2019-03-18,-0.0,-0.09922104456646662,-0.0,1.0,-0.8791469799514748,-0.57558421657515,0.0
2019-03-19,-0.0,-0.09809745730161575,-0.0,1.0,-0.882288172483548,-0.5802627198934781,0.0
2019-03-20,-0.0,-0.10812406922405383,-0.0,1.0,-0.8768551327479075,-0.5827042571766036,0.0
2019-03-21,-0.0,-0.1110538919072019,-0.0,1.0,-0.8729047042768494,-0.5909055797306693,0.0
2019-03-22,-0.0,-0.10912297080026968,-0.0,1.0,-0.8940666977853846,-0.5900368238161922,0.0
2019-03-25,-0.0,-0.051868606384619334,-0.0,1.0,-0.9244846553230863,-0.5939443787590603,0.0
2019-03-26,-0.0,-0.06641199700591074,-0.0,1.0,-0.915287922979635,-0.5994115065947396,0.0
2019-03-27,-0.0,-0.05046415678184632,-0.0,1.0,-0.9273078906652914,-0.6008509541000516,0.0
2019-03-28,-0.0,-0.04101165513160264,-0.0,1.0,-0.9150950677953018,-0.6167700105487945,0.0
2019-03-29,-0.0,-0.03658630715002444,-0.0,1.0,-0.9161499472560269,-0.6201404790696478,0.0
2019-04-01,-0.0,-0.03943814154511075,-0.0,1.0,-0.915669779527154,-0.6175040518638574,0.0
2019-04-02,-0.0,-0.04997433264887064,-0.0,1.0,-0.9277464065708418,-0.5890143737166325,0.0
2019-04-03,-0.0,-0.051813604603370325,-0.0,1.0,-0.9202373612823674,-0.5967683929305384,0.0
2019-04-04,-0.0,-0.04937700706486834,-0.0,1.0,-0.914553628773282,-0.6051380860629416,0.0
2019-04-05,-0.0,-0.03880926696460677,-0.0,1.0,-0.917116145271485,-0.6125237581548261,0.0
2019-04-08,-0.0,-0.03293236553899818,-0.0,1.0,-0.9168739900997718,-0.6150196209187206,0.0
2019-04-09,-0.0,-0.023063869176180193,-0.0,1.0,-0.9410675717371182,-0.6070914326853851,0.0
2019-04-10,-0.0,-0.01785806053754047,-0.0,1.0,-0.9439333984274628,-0.6077136543501721,0.0
2019-04-11,-0.0,-0.026874371340881543,-0.0,1.0,-0.9482629664973048,-0.6039769943001573,0.0
2019-04-12,-0.0,-0.02397420562691768,-0.0,1.0,-0.9564719954235791,-0.6197930209579281,0.0
2019-04-15,-0.0,-0.022004380018771506,-0.0,1.0,-0.9659505683595786,-0.6191990822817811,0.0
2019-04-16,-0.0,-0.024943310657596373,-0.0,1.0,-0.9651002163317434,-0.616363020303907,0.0
2019-04-17,-0.0,-0.06265958533346952,-0.0,1.0,-0.8975845163926055,-0.5931212337861301,0.0
2019-04-18,-0.0,-0.06639172127621891,-0.0,1.0,-0.8969966854742808,-0.5668091997065,0.0
2019-04-22,-0.0,-0.06914206057533899,-0.0,1.0,-0.8973514130021543,-0.5680395387149918,0.0
2019-04-23,-0.0,-0.06787743506493507,-0.0,1.0,-0.8928571428571429,-0.5757913961038962,0.0
2019-04-24,-0.0,-0.06137641160682635,-0.0,1.0,-0.8880336253608142,-0.5826201448321264,0.0
2019-04-25,-0.0,-0.059764288429856795,-0.0,1.0,-0.8960334558357622,-0.5787099226967432,0.0
2019-04-26,-0.0,-0.05403279021369474,-0.0,1.0,-0.9034312979036597,-0.5804781483173443,0.0
2019-04-29,-0.0,-0.05547797384791165,-0.0,1.0,-0.9048114764504254,-0.5787482544115781,0.0
2019-04-30,-0.0,-0.05014592056845578,-0.0,1.0,-0.9041999746225098,-0.5834031214312905,0.0
2019-05-01,-0.0,-0.03571792001628168,-0.0,1.0,-0.9184898748346394,-0.5898036023201384,0.0
2019-05-02,-0.0,-0.03271432205545663,-0.0,1.0,-0.9109641312643093,-0.6002035105571102,0.0
2019-05-03,-0.0,-0.038351154344347646,-0.0,1.0,-0.9037157442917736,-0.5977446473471668,0.0
2019-05-06,-0.0,-0.02098752914934604,-0.0,1.0,-0.9145543952144379,-0.5991838183108588,0.0
2019-05-07,-0.0,-0.021097474388883253,-0.0,1.0,-0.9152804544071407,-0.5993762044832133,0.0
2019-05-08,-0.0,-0.02823945440767871,-0.0,1.0,-0.8920181864107098,-0.6056327355392777,0.0
2019-05-09,-0.0,-0.02301757612916411,-0.0,1.0,-0.9437206212957286,-0.5879061925199264,0.0
2019-05-10,-0.0,-0.0249885139619174,-0.0,1.0,-0.9424166624125784,-0.5850732553984379,0.0
2019-05-13,-0.0,-0.020303917038862366,-0.0,1.0,-0.9570049797217517,-0.589532316854048,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.9571181790468448,-0.5832994614368459,0.0
2019-05-15,-0.0,-0.004406632873990677,-0.0,1.0,-0.9631931531623321,-0.5795868463282304,0.0
2019-05-16,-0.0,-0.0045992783452762104,-0.0,1.0,-0.9565736646846572,-0.5798394064135793,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.9684707684452388,-0.5845289762573398,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.9685346807533303,-0.5833971316286429,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.9666411629686305,-0.5837286406528946,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.971387077048512,-0.5765134529147982,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.9866653094462542,-0.5581229641693811,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.9833307961637997,-0.5538387375044401,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.980732617470109,-0.5577894549793111,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.9836482741244646,-0.535878054925674,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.9809876356676991,-0.5372314975699428,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.9758525949638293,-0.5447533587074332,0.0
2019-06-03,-0.0,-0.010002513194269917,-0.0,1.0,-0.997185222417693,-0.5060065343051018,0.0
2019-06-04,-0.0,-0.013816271374807407,-0.0,1.0,-0.9686292339167993,-0.5433810714556339,0.0
2019-06-05,-0.0,-0.006258482883426331,-0.0,1.0,-1.0208364751420098,-0.48635198310963657,0.0
2019-06-06,-0.0,-0.004126824358329139,-0.0,1.0,-1.0306240563663815,-0.48160543532964273,0.0
2019-06-07,-0.0,-0.021515364531030326,-0.0,1.0,-1.0128037758586061,-0.4762251456115686,0.0
2019-06-10,-0.0,-0.02371035728623043,-0.0,1.0,-1.0011792452830188,-0.4841429144921718,0.0
2019-06-11,-0.0,-0.025003144258583822,-0.0,1.0,-1.013331656395422,-0.47707206640674127,0.0
2019-06-12,-0.0,-0.036042367351036594,-0.0,1.0,-1.0073540484915415,-0.46651774509311783,0.0
2019-06-13,-0.0,-0.033768437866573485,-0.0,1.0,-1.00134774253126,-0.4607033219357576,0.0
2019-06-14,-0.0,-0.03189208059046479,-0.0,1.0,-1.001521045282266,-0.4601037303012168,0.0
2019-06-17,-0.0,-0.02577409616008384,-0.0,1.0,-1.010554155542803,-0.4587190299159161,0.0
2019-06-18,-0.0,-0.0230932467856697,-0.0,1.0,-1.0109349644239172,-0.46253900886281357,0.0
2019-06-19,-0.0,-0.021739672409064846,-0.0,1.0,-1.0124654084914362,-0.45890154820373463,0.0
2019-06-20,-0.0,-0.0245881178232651,-0.0,1.0,-1.012156764852721,-0.45951073389915126,0.0
2019-06-21,-0.0,-0.028729750642737688,-0.0,1.0,-1.007488206075431,-0.4598507350922298,0.0
2019-06-24,-0.0,-0.03636408890658834,-0.0,1.0,-1.0046046245364262,-0.4480175224631007,0.0
2019-06-25,-0.0,-0.030493876331773376,-0.0,1.0,-1.0091357164193964,-0.44966643433237075,0.0
2019-06-26,-0.0,-0.028834401736050487,-0.0,1.0,-1.0109002020403581,-0.4545908059165399,0.0
2019-06-27,-0.0,-0.031363329415001376,-0.0,1.0,-1.0434434634719756,-0.42625615886751866,0.0
2019-06-28,-0.0,-0.02062809421413212,-0.0,1.0,-1.0529579436915537,-0.4268140221033155,0.0
2019-07-01,-0.0,-0.021553446553446556,-0.0,1.0,-1.0539960039960041,-0.421953046953047,0.0
2019-07-02,-0.0,-0.016470411007055163,-0.0,1.0,-1.071681438148083,-0.4225815360666851,0.0
2019-07-03,-0.0,-0.020353871251098003,-0.0,1.0,-1.066181453130882,-0.42318986071025216,0.0
2019-07-05,-0.0,-0.027810487810988903,-0.0,1.0,-1.0569238092851954,-0.4207150552451583,0.0
2019-07-08,-0.0,-0.0272640705658297,-0.0,1.0,-1.0563574399839621,-0.4222422693329324,0.0
2019-07-09,-0.0,-0.02029159777543965,-0.0,1.0,-1.0576431684954157,-0.42720076156120046,0.0
2019-07-10,-0.0,-0.014334043352963288,-0.0,1.0,-1.0627740884600927,-0.42881844380403455,0.0
2019-07-11,-0.0,-0.02080685754155142,-0.0,1.0,-1.0417383070444295,-0.42929406194712316,0.0
2019-07-12,-0.0,-0.012806566455696201,-0.0,1.0,-1.0566159018987342,-0.4028629351265823,0.0
2019-07-15,-0.0,-0.038879289064428536,-0.0,1.0,-1.052999259442113,-0.37667242656134287,0.0
2019-07-16,-0.0,-0.03104789751468147,-0.0,1.0,-1.065490497311495,-0.3813217037936418,0.0
2019-07-17,-0.0,-0.03508597801543386,-0.0,1.0,-1.067864320984591,-0.37837770774918733,0.0
2019-07-18,-0.0,-0.034040441632551786,-0.0,1.0,-1.0697183972211883,-0.3773229127899764,0.0
2019-07-19,-0.0,-0.03725874959636354,-0.0,1.0,-1.0733997367048362,-0.37325815345637,0.0
2019-07-22,-0.0,-0.027068043288966292,-0.0,1.0,-1.0803582535141187,-0.3804453290210225,0.0
2019-07-23,-0.0,-0.03554714726675296,-0.0,1.0,-1.0751020611371103,-0.3786717116399482,0.0
2019-07-24,-0.0,-0.037101420482765476,-0.0,1.0,-1.07571769146717,-0.3705175325320354,0.0
2019-07-25,-0.0,-0.03557066971156233,-0.0,1.0,-1.0767015836767115,-0.3699796455344288,0.0
2019-07-26,-0.0,-0.01846821025347058,-0.0,1.0,-1.0981481943025198,-0.3757196620392294,0.0
2019-07-29,-0.0,-0.01855134703253352,-0.0,1.0,-1.0993732990437193,-0.3788919128111658,0.0
2019-07-30,-0.0,-0.02457254274572543,-0.0,1.0,-1.096940305969403,-0.37823717628237175,0.0
2019-07-31,-0.0,-0.00734943687761808,-0.0,1.0,-1.1095392178995158,-0.3914264930895226,0.0
2019-08-01,-0.0,-0.020428600040056078,-0.0,1.0,-1.1007911075505707,-0.3822601642299219,0.0
2019-08-02,-0.0,-0.012312004204098996,-0.0,1.0,-1.1131603313230398,-0.3769675433547709,0.0
2019-08-05,-0.0,-0.008775658174363078,-0.0,1.0,-1.1168337625321898,-0.37455309148186117,0.0
2019-08-06,-0.0,-0.013959109181937011,-0.0,1.0,-1.0760845438626778,-0.37623005401139414,0.0
2019-08-07,-0.0,-0.01675426259037185,-0.0,1.0,-1.0760727416290374,-0.37468847928541466,0.0
2019-08-08,-0.0,-0.01956135151155898,-0.0,1.0,-1.079974313376803,-0.37033195020746884,0.0
2019-08-09,-0.0,-0.015369079579320707,-0.0,1.0,-1.0748503731435186,-0.372774069604197,0.0
2019-08-12,-0.0,-0.011917926035139453,-0.0,1.0,-1.0819756726870624,-0.3634107384199533,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-1.0883039068830882,-0.3673354124204995,0.0
2019-08-14,-0.0,-0.0019345201655361559,-0.0,1.0,-1.0846291353429487,-0.36219604770183905,0.0
2019-08-15,-0.0,-0.01370361387339316,-0.0034198399223866116,1.0,-1.0675964103807907,-0.34067426631093867,0.0
2019-08-16,-0.0,-0.01336470359949549,-0.0063063937130105755,1.0,-1.0693703308431164,-0.3364946153099835,0.0
2019-08-19,-0.0,-0.004496120283303924,-0.008605477531484928,1.0,-1.0733641132248786,-0.33082743116826613,0.0
2019-08-20,-0.0,-0.006966709254393367,-0.015355687872140394,1.0,-1.0676421666706843,-0.32066147578526144,0.0
2019-08-21,-0.0,-0.0068669734717972195,-0.021203286509408958,1.0,-1.0647904970725006,-0.31660361901549283,0.0
2019-08-22,-0.0,-0.007668453568595399,-0.023966922281785617,1.0,-1.0659871631529603,-0.3062814009952162,0.0
2019-08-23,-0.0,-0.022787918860840202,-0.018749852409851935,1.0,-1.0429546366920914,-0.2769499610362009,0.0
2019-08-26,-0.0,-0.017737060380983622,-0.020173855994751515,1.0,-1.0379343471027906,-0.26722744206752735,0.0
2019-08-27,-0.0,-0.017721696788088773,-0.018587882760558103,1.0,-1.036965071635921,-0.2677919280831539,0.0
2019-08-28,-0.0,-0.018654183733177294,-0.0168519602106495,1.0,-1.0388765359859566,-0.2661907548273844,0.0
2019-08-29,-0.0,-0.016984889305376595,-0.031205341454843622,1.0,-1.0539299519737613,-0.24062316973175588,0.0
2019-08-30,-0.0,-0.0036418816388467373,-0.034317730827594255,1.0,-1.0654838333138787,-0.23109606630092214,0.0
2019-09-03,-0.0,-0.006630556593201345,-0.03628128502054539,1.0,-1.065418378782219,-0.22639615240941355,0.0
2019-09-04,-0.0,-0.0,-0.03943396226415094,1.0,-1.078066037735849,-0.24096698113207546,0.0
2019-09-05,-0.0,-0.0,-0.044433951127375755,1.0,-1.0755991028213907,-0.24096328650690593,0.0
2019-09-06,-0.0,-0.0,-0.05975436939064714,1.0,-1.0949692961738309,-0.20710911667453946,0.0
2019-09-09,-0.0,-0.0,-0.060154460215866415,1.0,-1.0948017288207648,-0.20682081197893293,0.0
2019-09-10,-0.0,-0.0,-0.057098984171982045,1.0,-1.0931726907630521,-0.21211906449326717,0.0
2019-09-11,-0.0,-0.0,-0.07462334104756058,1.0,-1.0922401171303073,-0.19463467623860575,0.0
2019-09-12,-0.0,-0.0,-0.07742011555241127,1.0,-1.0889046103053885,-0.19188774908619266,0.0
2019-09-13,-0.0,-0.0,-0.06670920175811712,1.0,-1.0914031854057376,-0.20494824897206862,0.0
2019-09-16,-0.0,-0.0,-0.06939913960194771,1.0,-1.0901526970169717,-0.20417907625395926,0.0
2019-09-17,-0.0,-0.0,-0.07186547953616891,1.0,-1.0864605719953713,-0.20333939494131262,0.0
2019-09-18,-0.0,-0.0,-0.10636424715612909,1.0,-1.0438338391678057,-0.16660102402520677,0.0
2019-09-19,-0.0,-0.0,-0.1064643188137164,1.0,-1.042678405931418,-0.16779425393883227,0.0
2019-09-20,-0.0,-0.0,-0.11822545859326082,1.0,-1.0306811066533708,-0.17017230583706316,0.0
2019-09-23,-0.0,-0.0,-0.12232068293588197,1.0,-1.0242646376542637,-0.1731697132782778,0.0
