Date,IWF,IWM,MTUM,SPY,UNFI,VLUE,VXX
2018-11-28,-0.26475739644970414,-1.2775384615384615,-0.0,-1.2171834319526629,1.0,-0.9742485207100592,0.0
2018-11-29,-0.20975746792770858,-1.2616818054124919,-0.0,-1.21958984923682,1.0,-0.9910103942316696,0.0
2018-11-30,-0.21048931383577052,-1.2644825646794149,-0.0,-1.2242219722534682,1.0,-0.9877671541057368,0.0
2018-12-03,-0.203841593549917,-1.2876926725160065,-0.0,-1.2457197059520986,1.0,-1.0054066872184018,0.0
2018-12-04,-0.18283635667448425,-1.3220695926865458,-0.0,-1.259560618388934,1.0,-1.021825491791509,0.0
2018-12-06,-0.16481336224795828,-1.217597932911918,-0.0,-1.2601393438840955,1.0,-0.9714852581553084,0.0
2018-12-07,-0.15722019155138114,-1.22287512145468,-0.0,-1.2659510479803824,1.0,-0.9807985934391339,0.0
2018-12-10,-0.36089354660783235,-1.420739106453392,-0.0,-1.4827357970215114,1.0,-1.2513513513513514,0.0
2018-12-11,-0.33015890904992673,-1.4710920770877944,-0.0,-1.511664600473346,1.0,-1.3221571058266652,0.0
2018-12-12,-0.3279503105590062,-1.475381140598532,-0.0,-1.5143986448334275,1.0,-1.328797289666855,0.0
2018-12-13,-0.32825642191407134,-1.475960445555808,-0.0,-1.5429643100704706,1.0,-1.335985451238918,0.0
2018-12-14,-0.32546129743530233,-1.549785308111872,-0.0,-1.5588371823140306,1.0,-1.3683996750609262,0.0
2018-12-17,-0.31055183560378663,-1.5443315631493881,-0.0,-1.5462941583929808,1.0,-1.3712191179866082,0.0
2018-12-18,-0.2827831270059606,-1.524701971572673,-0.0,-1.5444176983035305,1.0,-1.3794131132508025,0.0
2018-12-19,-0.26419480444005344,-1.5555878421572618,-0.0,-1.582902307200558,1.0,-1.4089033532864532,0.0
2018-12-20,-0.26052646736939117,-1.5284257819250042,-0.0,-1.578192500432003,1.0,-1.392892114509533,0.0
2018-12-21,-0.2526015929306436,-1.5617696645543864,-0.0,-1.6225219463984653,1.0,-1.3766641474332888,0.0
2018-12-24,-0.2077591198610307,-1.5259409380428488,-0.0,-1.6281412854661261,1.0,-1.4284887087434859,0.0
2018-12-26,-0.20098123110274402,-1.5278681042843287,-0.0,-1.5810941867761994,1.0,-1.3948884705345428,0.0
2018-12-27,-0.11547157622739018,-1.4419681309216192,-0.0,-1.4486972437553833,1.0,-1.3771533161068044,0.0
2018-12-28,-0.11412897326951002,-1.4423707847039207,-0.0,-1.4469423976765448,1.0,-1.3749260474372074,0.0
2018-12-31,-0.11482816113591136,-1.4419405152476739,-0.0,-1.4467272629484214,1.0,-1.3748722637551767,0.0
2019-01-02,-0.11431491742428318,-1.4425197697563075,-0.0,-1.4475227284953467,1.0,-1.375221905427941,0.0
2019-01-03,-0.11110512419850206,-1.446144727625411,-0.0,-1.4467913141871869,1.0,-1.3841801821218815,0.0
2019-01-04,-0.0415254693131085,-1.4809854230541661,-0.0,-1.4395137432090799,1.0,-1.416922166639772,0.0
2019-01-07,-0.0,-1.4390037544286394,-0.0,-1.4515890222621752,1.0,-1.3973348844587805,0.0
2019-01-08,-0.0,-1.454033372303114,-0.0,-1.454033372303114,1.0,-1.405994260814114,0.0
2019-01-09,-0.0,-1.444850991621593,-0.0,-1.4509491992788206,1.0,-1.4069890762541097,0.0
2019-01-10,-0.0,-1.4410658473274356,-0.0,-1.4517667002171957,1.0,-1.4045664035598877,0.0
2019-01-11,-0.0,-1.428328189847824,-0.0,-1.4640842822177291,1.0,-1.4280089390230926,0.0
2019-01-14,-0.00846600287524626,-1.4254299558064,-0.0,-1.461956232362494,1.0,-1.428677919173633,0.0
2019-01-15,-0.004541276963831973,-1.4298534897550954,-0.0,-1.4960263826566471,1.0,-1.4758609504243931,0.0
2019-01-16,-0.0,-1.4770166238982483,-0.0,-1.5150061363382794,1.0,-1.5864107999553723,0.0
2019-01-17,-0.16033726350425007,-1.8800383877159308,-0.0,-1.8752399232245682,1.0,-1.9392651494378939,0.0
2019-01-18,-0.2423484848484848,-2.037575757575757,-0.0,-2.1010606060606056,1.0,-2.1947727272727273,0.0
2019-01-22,-0.0,-2.186838545396674,-0.0,-2.385931407654969,1.0,-2.384578658391024,0.0
2019-01-23,-0.0,-2.11724960254372,-0.0,-2.398489666136725,1.0,-2.4333863275039747,0.0
2019-01-24,-0.0,-2.1105899189060264,-0.0,-2.4087295277468597,1.0,-2.431070122435999,0.0
2019-01-25,-0.0,-1.9981552775104265,-0.0,-2.5138755213346164,1.0,-2.50842155919153,0.0
2019-01-28,-0.0,-1.9781648872120092,-0.0,-2.5403387653528138,1.0,-2.5091916191699446,0.0
2019-01-29,-0.0,-1.9559095663367931,-0.0,-2.5508085928071447,1.0,-2.538981414433985,0.0
2019-01-30,-0.0,-1.9533537075760012,-0.0,-2.5480135113398745,1.0,-2.5410969921183852,0.0
2019-01-31,-0.0,-1.9785449266010644,-0.0,-2.522261655105662,1.0,-2.5650104855621874,0.0
2019-02-01,-0.0,-1.9878246753246753,-0.0,-2.544480519480519,1.0,-2.584577922077922,0.0
2019-02-04,-0.0,-1.9907550077041603,-0.0,-2.54066985645933,1.0,-2.578217500608223,0.0
2019-02-05,-0.0,-1.9846901579586878,-0.0,-2.536087484811665,1.0,-2.5796678817334953,0.0
2019-02-06,-0.0,-1.975214644419245,-0.0,-2.5373400291592416,1.0,-2.587153734002916,0.0
2019-02-07,-0.0,-1.9765087079789387,-0.0,-2.5389226407452408,1.0,-2.585014175779668,0.0
2019-02-08,-0.0,-1.9873015873015873,-0.0,-2.5684981684981683,1.0,-2.584208384208384,0.0
2019-02-11,-0.0,-1.9775271716924083,-0.0,-2.5851924491296887,1.0,-2.6091362261992317,0.0
2019-02-12,-0.0,-1.9981989357347523,-0.0,-2.5890298812934915,1.0,-2.5994269340974214,0.0
2019-02-13,-0.0,-2.020187985288108,-0.0,-2.5740907233346957,1.0,-2.5789946873722926,0.0
2019-02-14,-0.0,-1.9708698142541525,-0.0,-2.606987971524425,1.0,-2.6047786596841505,0.0
2019-02-15,-0.0,-2.015279717407377,-0.0,-2.6005093239135793,1.0,-2.599112790602152,0.0
2019-02-19,-0.0,-1.9943424073466711,-0.0,-2.6098720892095773,1.0,-2.595195145949492,0.0
2019-02-20,-0.0,-2.0074669730040204,-0.0,-2.607122343480758,1.0,-2.5909575777467793,0.0
2019-02-21,-0.0,-2.0167199409884438,-0.0,-2.6003606261781824,1.0,-2.5789689369723794,0.0
2019-02-22,-0.0,-2.0149987705925745,-0.0,-2.606507663306287,1.0,-2.5745430702401446,0.0
2019-02-25,-0.0,-2.029665230361286,-0.0,-2.6449287371561154,1.0,-2.611783228372556,0.0
2019-02-26,-0.0,-2.030983348521249,-0.0,-2.643028746582719,1.0,-2.610305691326319,0.0
2019-02-27,-0.0,-2.0226443264764433,-0.0,-2.6618281353682813,1.0,-2.610235567352356,0.0
2019-02-28,-0.0,-2.0253815527538155,-0.0,-2.6616622428666226,1.0,-2.6076642335766422,0.0
2019-03-01,-0.0,-2.0299237400530505,-0.0,-2.6605603448275863,1.0,-2.598640583554377,0.0
2019-03-04,-0.0,-2.0226933907569986,-0.0,-2.655292363756833,1.0,-2.604273645850588,0.0
2019-03-05,-0.0,-2.004311774461028,-0.0,-2.680597014925373,1.0,-2.6069651741293534,0.0
2019-03-06,-0.0,-1.9958616123158417,-0.0,-2.679606025492468,1.0,-2.601307730508194,0.0
2019-03-07,-0.0,-1.987678822459274,-0.0,-2.6817993880757465,1.0,-2.5997684610931944,0.0
2019-03-08,-0.0,-2.0107980428547325,-0.0,-2.7701197907879194,1.0,-2.6550531466171754,0.0
2019-03-11,-0.0,-2.0340724253060527,-0.0,-2.8013868675627087,1.0,-2.7255371971577778,0.0
2019-03-12,-0.0,-1.9842519685039368,-0.0,-2.853422168382798,1.0,-2.815090421389634,0.0
2019-03-13,-0.046179606944566846,-2.0435357363179696,-0.0,-2.8812902088657797,1.0,-2.8419846655503656,0.0
2019-03-14,-0.04391501466797048,-2.068806116099209,-0.0,-2.9088807894035025,1.0,-2.8680771624144366,0.0
2019-03-15,-0.06479404110203715,-2.06066588889886,-0.0,-2.9420263842771246,1.0,-2.906667863232523,0.0
2019-03-18,-0.10385702562232152,-2.108963253396553,-0.0,-2.966080058356889,1.0,-2.9393635451809974,0.0
2019-03-19,-0.09562816382880811,-2.135941095260009,-0.0,-2.991072250345145,1.0,-2.9811320754716983,0.0
2019-03-20,-0.10505368382080711,-2.149481673454276,-0.0,-3.0006479081821547,1.0,-3.000740466493891,0.0
2019-03-21,-0.12408691631992604,-2.143966712898752,-0.0,-3.012390198797966,1.0,-2.9660656495607953,0.0
2019-03-22,-0.14936990363232022,-2.1274091919940696,-0.0,-3.0437361008154187,1.0,-2.9455151964418085,0.0
2019-03-25,-0.14110596567692726,-1.948242985562517,-0.0,-3.0661036956324343,1.0,-2.9248161263960775,0.0
2019-03-26,-0.1254358597907873,-1.979996329601762,-0.036336942558267575,-3.076527803266655,1.0,-2.957698660304643,0.0
2019-03-27,-0.13612661238678986,-1.9434635440490347,-0.041899185801847955,-3.0767541853444333,1.0,-2.9499588326777055,0.0
2019-03-28,-0.11973250274825945,-1.9366068156834007,-0.0731037009893734,-3.068340051300843,1.0,-2.9630817149138884,0.0
2019-03-29,-0.10946230649445819,-1.9344142163598057,-0.08555463955299074,-3.0664101859485204,1.0,-2.964184299716039,0.0
2019-04-01,-0.10405579005322077,-1.9536612222426133,-0.08487795925857956,-3.070838685997431,1.0,-2.96256193797027,0.0
2019-04-02,-0.11886706258565555,-1.9460027409776153,-0.14134307903152124,-3.0362722704431246,1.0,-2.8940155322064864,0.0
2019-04-03,-0.11364051929054671,-1.949259462424575,-0.14298774913146828,-3.0362954836350338,1.0,-2.9003474126897055,0.0
2019-04-04,-0.1219332904530001,-1.9509326472480015,-0.14205641826702198,-3.0596342920150694,1.0,-2.914086189469815,0.0
2019-04-05,-0.14156765220595008,-1.941051855945473,-0.13244911117251543,-3.0661324491111728,1.0,-2.929446440084738,0.0
2019-04-08,-0.14377939684589136,-1.9282486396753664,-0.1385225491100249,-3.0768237572627504,1.0,-2.9351655445909803,0.0
2019-04-09,-0.19586868314275174,-1.8729251198819625,-0.1650682405016599,-3.0871449649575804,1.0,-2.900682405016599,0.0
2019-04-10,-0.19757174392935983,-1.8490618101545253,-0.181383370125092,-3.0862766740250187,1.0,-2.8837380426784405,0.0
2019-04-11,-0.2184796613289159,-1.8244984354868397,-0.20062580526412663,-3.0911098840419657,1.0,-2.868396834161605,0.0
2019-04-12,-0.21848816867691742,-1.8255225117392506,-0.19804806187275575,-3.0929932787036187,1.0,-2.8722032961974038,0.0
2019-04-15,-0.2080413131685725,-1.83327185540391,-0.19863518996680193,-3.0965510881593508,1.0,-2.885282183696053,0.0
2019-04-16,-0.21128838882228165,-1.8358387900027666,-0.2016047219404224,-3.0924098496726,1.0,-2.8813059116480675,0.0
2019-04-17,-0.21107011070110704,-1.812361623616236,-0.2223247232472325,-3.1021217712177123,1.0,-2.877306273062731,0.0
2019-04-18,-0.22115562119254198,-1.8068118884991693,-0.20878715155990402,-3.0985785490123683,1.0,-2.894868008122577,0.0
2019-04-22,-0.24125744047619047,-1.8263578869047616,-0.20340401785714285,-3.1162574404761907,1.0,-2.913225446428571,0.0
2019-04-23,-0.23074046372475693,-1.843960359012715,-0.20708676140613314,-3.1329468960359015,1.0,-2.9345549738219896,0.0
2019-04-24,-0.2155453951665578,-1.8180460949892694,-0.22543622282355139,-3.1258747783894747,1.0,-2.9459736866660444,0.0
2019-04-25,-0.21226017781937295,-1.8169396350023397,-0.242115114646701,-3.137014506317267,1.0,-2.9506785212915303,0.0
2019-04-26,-0.22840147294873003,-1.7906713247096593,-0.28127655556604664,-3.1888395807761305,1.0,-2.952695685015579,0.0
2019-04-29,-0.22713112432738602,-1.7803266307939207,-0.273765694326442,-3.193146417445483,1.0,-2.965826489190975,0.0
2019-04-30,-0.2258216849263317,-1.7831507366830373,-0.27172270494899886,-3.1957876841707593,1.0,-2.968077068379297,0.0
2019-05-01,-0.23983394659873575,-1.7550712331352014,-0.2894612699311256,-3.1941692612510617,1.0,-2.9563166336446836,0.0
2019-05-02,-0.22880075542965064,-1.7637393767705383,-0.27903682719546746,-3.198677998111426,1.0,-2.9726156751652506,0.0
2019-05-03,-0.23237376120811704,-1.7521472392638036,-0.2818310523831996,-3.199905615856536,1.0,-2.97215667767815,0.0
2019-05-06,-0.2244246124941287,-1.704744011272898,-0.29441052137153595,-3.1983090652888677,1.0,-2.9721935180836074,0.0
2019-05-07,-0.21237268955111277,-1.7199170124481327,-0.3112033195020747,-3.2050169747265183,1.0,-2.9819879290833646,0.0
2019-05-08,-0.19278360253140644,-1.700198356474922,-0.3458014546141494,-3.206290733918957,1.0,-3.0003778218569943,0.0
2019-05-09,-0.19036784224497535,-1.7082859309821765,-0.34376185058778913,-3.221463784603716,1.0,-3.016685627607129,0.0
2019-05-10,-0.19020965752774877,-1.7082819466843753,-0.34958732568067546,-3.2263542358410016,1.0,-3.012237928090314,0.0
2019-05-13,-0.19147926748268337,-1.7096498719043554,-0.33599013189107124,-3.231521017174305,1.0,-3.0199259891830343,0.0
2019-05-14,-0.08101594364108268,-1.5647015202076382,-0.48785687801260663,-3.18057100482017,1.0,-2.9554134223210973,0.0
2019-05-15,-0.05863767307871016,-1.5752253508038285,-0.5162159650590095,-3.200074342533222,1.0,-2.9425703930861444,0.0
2019-05-16,-0.042240416821734274,-1.5820617789356157,-0.5297729810197246,-3.202735392631187,1.0,-2.947245999255675,0.0
2019-05-17,-0.04114573614480314,-1.5717484605336818,-0.5462772905392798,-3.1952789699570814,1.0,-2.9756484418734837,0.0
2019-05-20,-0.03498733702279336,-1.5418816246130758,-0.5838101491417316,-3.2201482037332334,1.0,-2.9991558015195574,0.0
2019-05-21,-0.014256237103732883,-1.5448321140498966,-0.6013881072969424,-3.2178765709998123,1.0,-3.000750328268617,0.0
2019-05-22,-0.005514018691588785,-1.5181308411214953,-0.6241121495327103,-3.2117757009345795,1.0,-2.986355140186916,0.0
2019-05-23,-0.0042080759244337,-1.4348643567015849,-0.552421881994807,-3.0823708478825322,1.0,-2.879398334676336,0.0
2019-05-24,-0.0,-1.3857994483494973,-0.5618827297802296,-3.07411691431622,1.0,-2.8757896610018685,0.0
2019-05-28,-0.0,-1.3824835672410731,-0.5631550897139812,-3.068306981701901,1.0,-2.868626754308048,0.0
2019-05-29,-0.0,-1.3982614866063507,-0.566968245520667,-3.0681213411389034,1.0,-2.8366152208621602,0.0
2019-05-30,-0.0,-1.396631205673759,-0.5554964539007091,-3.073404255319149,1.0,-2.839627659574468,0.0
2019-05-31,-0.0,-1.3975529745544817,-0.5574962319354553,-3.072612820285486,1.0,-2.838372196116677,0.0
2019-06-03,-0.0,-1.3840140535792709,-0.559508124725516,-3.0504172156346065,1.0,-2.789635485287659,0.0
2019-06-04,-0.019552580588338912,-1.3724678527391228,-0.5745111854852915,-3.073718513299278,1.0,-2.7673066760613,0.0
2019-06-05,-0.005918682449819866,-1.3110310516383599,-0.5918682449819866,-3.0207582775776287,1.0,-2.648310173271573,0.0
2019-06-06,-0.0011155925512743498,-1.3307302840470268,-0.5658628679310049,-3.012014073629109,1.0,-2.671672530678795,0.0
2019-06-07,-0.001286559739257226,-1.3629813877691055,-0.5700317351402351,-2.985590530920319,1.0,-2.6572604854618747,0.0
2019-06-10,-0.0,-1.3626956298640212,-0.5604207645599931,-2.973830496878474,1.0,-2.655178311810485,0.0
2019-06-11,-0.004442545920546774,-1.3622383596753525,-0.624263135412217,-2.9266125587355827,1.0,-2.6258009397693294,0.0
2019-06-12,-0.005419821059876119,-1.3638162422573985,-0.6206985547143841,-2.9541465932553335,1.0,-2.6588093599449416,0.0
2019-06-13,-0.019348181270960527,-1.3892854071717258,-0.6347923295210249,-2.922177315332359,1.0,-2.633588442686387,0.0
2019-06-14,-0.02370726679264731,-1.3775983507988319,-0.6486857928191033,-2.9226077993471913,1.0,-2.616990207868064,0.0
2019-06-17,-0.02200825309491059,-1.3812757909215956,-0.6488136176066024,-2.9246045392022006,1.0,-2.6203576341127923,0.0
2019-06-18,-0.02210942876806607,-1.3799896765313144,-0.6526152787336545,-2.9243805918788714,1.0,-2.623709566414315,0.0
2019-06-19,-0.02798220092418278,-1.3505048776313535,-0.6684066404244394,-2.9092931713161048,1.0,-2.6011466712305324,0.0
2019-06-20,-0.03659914804833522,-1.3761627401547423,-0.6522646266191429,-2.9736590454664,1.0,-2.6546987742328088,0.0
2019-06-21,-0.03495213840344252,-1.4080969526653202,-0.6544304909106876,-2.9928866250987967,1.0,-2.6916659348379732,0.0
2019-06-24,-0.04305249228054697,-1.384561093956771,-0.6598147331274812,-3.0030877812086456,1.0,-2.7316277018085575,0.0
2019-06-25,-0.04085964446802865,-1.3951534447687273,-0.6565844167329973,-3.0115857433448303,1.0,-2.7398956398691077,0.0
2019-06-26,-0.00513456090651558,-1.4032400849858357,-0.6458923512747875,-3.0033640226628893,1.0,-2.795060198300283,0.0
2019-06-27,-0.007035981474884218,-1.4036337727110793,-0.6831136444602779,-3.0261845386533666,1.0,-2.7863377271107943,0.0
2019-06-28,-0.0,-1.3959517045454544,-0.6843927556818182,-3.0195312499999996,1.0,-2.778053977272727,0.0
2019-07-01,-0.0,-1.3928539764163488,-0.6778083163401011,-3.0219877648727724,1.0,-2.7733841652628777,0.0
2019-07-02,-0.0,-1.3942477876106194,-0.6673451327433628,-3.016194690265487,1.0,-2.771858407079646,0.0
2019-07-03,-0.0,-1.393561510568674,-0.6671088706111258,-3.0122048288670733,1.0,-2.7712036791368178,0.0
2019-07-05,-0.0,-1.387373068432671,-0.6629580573951435,-3.007152317880794,1.0,-2.772538631346578,0.0
2019-07-08,-0.0,-1.4057173295454546,-0.65234375,-3.0248579545454546,1.0,-2.795010653409091,0.0
2019-07-09,-0.0,-1.3938963804116395,-0.6521469127040455,-3.0250177430801988,1.0,-2.8004790631653655,0.0
2019-07-10,-0.0,-1.378225019948577,-0.6501462895646778,-3.034932174838195,1.0,-2.802730738540651,0.0
2019-07-11,-0.0,-1.367417523944661,-0.667257892869812,-3.039286981199007,1.0,-2.7945193330968428,0.0
2019-07-12,-0.0,-1.3719195305951384,-0.5611064543168482,-2.791701592623638,1.0,-2.657502095557418,0.0
2019-07-15,-0.0,-1.382126089872569,-0.5780516431924883,-2.7847920858484243,1.0,-2.6387491616364853,0.0
2019-07-16,-0.0,-1.3794927779643935,-0.5980853207927443,-2.787453812562983,1.0,-2.632599932818273,0.0
2019-07-17,-0.0,-1.394823094377679,-0.5925708042692663,-2.7863686024035634,1.0,-2.6303891083284308,0.0
2019-07-18,-0.0,-1.3914465408805032,-0.590020964360587,-2.783312368972746,1.0,-2.6209643605870023,0.0
2019-07-19,-0.0,-1.3987719740937001,-0.5934056691058962,-2.7972075027336194,1.0,-2.621751198586929,0.0
2019-07-22,-0.0,-1.3968053804119378,-0.5868011769651114,-2.79302227826818,1.0,-2.630264817150063,0.0
2019-07-23,-0.0,-1.407516642790933,-0.5848150332855819,-2.7977584899300583,1.0,-2.6366394202410044,0.0
2019-07-24,-0.0,-1.4044092898014136,-0.5886065297879501,-2.7935880175025245,1.0,-2.6280713564456413,0.0
2019-07-25,-0.0,-1.3846412085606377,-0.5922786403692823,-2.800503566932438,1.0,-2.615442719261435,0.0
2019-07-26,-0.0,-1.3654120211249896,-0.5945175622432727,-2.8061027747506078,1.0,-2.616983820940565,0.0
2019-07-29,-0.0,-1.367303966983913,-0.5963109576349701,-2.8275077907858166,1.0,-2.6313484376316008,0.0
2019-07-30,-0.0,-1.366823608542122,-0.5992096855557424,-2.814444257608878,1.0,-2.6272069951235917,0.0
2019-07-31,-0.0,-1.384453427657066,-0.601566447700859,-2.8100892706754257,1.0,-2.6256526865420247,0.0
2019-08-01,-0.0,-1.4208221024258758,-0.5956873315363882,-2.8001179245283017,1.0,-2.6066374663072778,0.0
2019-08-02,-0.0,-1.4045397225725094,-0.591088692728037,-2.7954602774274906,1.0,-2.615804960067255,0.0
2019-08-05,-0.0,-1.4093562304373572,-0.5874291515100246,-2.8195584129938247,1.0,-2.6430928009474663,0.0
2019-08-06,-0.0,-1.374475092630712,-0.5277068752573075,-2.7295183202964184,1.0,-2.6021407986825853,0.0
2019-08-07,-0.0,-1.395925380461463,-0.49075437735231553,-2.699230895107184,1.0,-2.595974472263132,0.0
2019-08-08,-0.0,-1.3931232091690544,-0.4904625460499386,-2.7031518624641833,1.0,-2.599918133442489,0.0
2019-08-09,-0.0,-1.3603333872794952,-0.45638452824081566,-2.6704968441495387,1.0,-2.604628580676485,0.0
2019-08-12,-0.0,-1.3468100590280587,-0.47942103986415463,-2.6797121371391603,1.0,-2.5800921808037516,0.0
2019-08-13,-0.0,-1.321990162083703,-0.46762357874364974,-2.6850254011773242,1.0,-2.5891460366099506,0.0
2019-08-14,-0.0,-1.3486490859084292,-0.4648924122310306,-2.6803915224073775,1.0,-2.595372917003721,0.0
2019-08-15,-0.0,-1.3384131971720346,-0.44516889238020424,-2.5945797329143754,1.0,-2.4772191673212887,0.0
2019-08-16,-0.0,-1.3387832101870776,-0.44623486873133156,-2.59243829586543,1.0,-2.482942933501022,0.0
2019-08-19,-0.0,-1.308753605113415,-0.4307428482344688,-2.5860160573700215,1.0,-2.469327305323876,0.0
2019-08-20,-0.0,-1.305294254839462,-0.41739874057373866,-2.5874212858586647,1.0,-2.464121900023323,0.0
2019-08-21,-0.0,-1.30995650823237,-0.4247437092264678,-2.5826343584964273,1.0,-2.4490525007766384,0.0
2019-08-22,-0.0,-1.3122820612165826,-0.4098411468423092,-2.578612940720651,1.0,-2.4481983727237506,0.0
2019-08-23,-0.0,-1.3051307925172708,-0.41147248311728635,-2.582861134828844,1.0,-2.4627027866180238,0.0
2019-08-26,-0.0,-1.2565704273634495,-0.3834844214214977,-2.559076712120058,1.0,-2.418755237297174,0.0
2019-08-27,-0.0,-1.2486712224753227,-0.3757782839787395,-2.5503416856492027,1.0,-2.4182232346241457,0.0
