Date,IWF,IWM,MTUM,SPY,TNK,VLUE,VXX
2018-10-16,-0.8255797410726987,-2.252738654147105,-0.0,-1.5699957319675628,1.0,-1.4650021340162185,0.0
2018-10-17,-0.7690649982620785,-2.156969064998262,-0.0,-1.5507820646506778,1.0,-1.4748696558915535,0.0
2018-10-18,-0.7682630152220755,-2.156113157711823,-0.0,-1.55153958434698,1.0,-1.4747341349829708,0.0
2018-10-19,-0.7278733654507914,-2.130901582931865,-0.0,-1.553269098417068,1.0,-1.4701995870612525,0.0
2018-10-22,-0.7294749156974744,-2.1295850251187116,-0.0,-1.5527492946115202,1.0,-1.4700295919069575,0.0
2018-10-23,-0.7312878370941113,-2.12905888827738,-0.0,-1.5505641166758395,1.0,-1.4685608145294442,0.0
2018-10-24,-0.7291781577495864,-2.139547710976282,-0.0,-1.554881412024269,1.0,-1.4709735245449531,0.0
2018-10-25,-0.6416846071044134,-2.056175995694295,-0.0,-1.6096609257265877,1.0,-1.4202099031216362,0.0
2018-10-26,-0.5990456624030751,-2.0199483067135,-0.0,-1.6136258201338725,1.0,-1.3947909072834517,0.0
2018-10-29,-0.5446031218864165,-2.067220192627034,-0.0,-1.6041182331451345,1.0,-1.4263699767519096,0.0
2018-10-30,-0.49111900532859676,-2.130550621669627,-0.0,-1.6664844924169966,1.0,-1.5433802432026233,0.0
2018-10-31,-0.5004741904890936,-2.0802736756537055,-0.0,-1.6622408887684594,1.0,-1.531161089283295,0.0
2018-11-01,-0.4609914668833807,-2.114587566030069,-0.0,-1.6624001083570363,1.0,-1.5342679127725856,0.0
2018-11-02,-0.46223686865290203,-2.0848745712556327,-0.0,-1.6567354899455244,1.0,-1.5215549129060462,0.0
2018-11-05,-0.45628066402311984,-2.0999395120639828,-0.0,-1.6566301498756635,1.0,-1.5080314537267288,0.0
2018-11-06,-0.46304756785810264,-2.1042730448804083,-0.0,-1.651169040580489,1.0,-1.500201558720774,0.0
2018-11-07,-0.46250503964520895,-2.10489181561618,-0.0,-1.6516597231554897,1.0,-1.5004703668861712,0.0
2018-11-08,-0.3932928861924128,-2.117407827188479,-0.0,-1.6357757183812254,1.0,-1.520701380092006,0.0
2018-11-09,-0.39559559559559554,-2.1187854521187854,-0.0,-1.6364364364364363,1.0,-1.5225225225225223,0.0
2018-11-12,-0.39185514359620616,-2.0823108045367116,-0.0,-1.6451548716588182,1.0,-1.5132984015387678,0.0
2018-11-13,-0.3352306182531894,-2.0701341184167483,-0.0,-1.6398429833169772,1.0,-1.4971540726202157,0.0
2018-11-14,-0.3394391527342969,-2.1117697995070936,-0.0,-1.6760807300339706,1.0,-1.5336042096849396,0.0
2018-11-15,-0.3382637084416017,-2.1194616563395297,-0.0,-1.6882537144380039,1.0,-1.516689986008395,0.0
2018-11-16,-0.34106357457017195,-2.1186858589897373,-0.0,-1.6877249100359855,1.0,-1.5165933626549382,0.0
2018-11-19,-0.3393773748416772,-2.1200586627558162,-0.0,-1.6892873808412774,1.0,-1.517498833411106,0.0
2018-11-20,-0.2663147476080502,-2.101220719234576,-0.0,-1.6887495875948533,1.0,-1.542197294622237,0.0
2018-11-21,-0.2603070891865404,-2.087161058477622,-0.0,-1.6750081672655994,1.0,-1.5112708265272787,0.0
2018-11-23,-0.26098919095971174,-2.099574189321978,-0.0,-1.676056338028169,1.0,-1.5143792990501144,0.0
2018-11-26,-0.25937090432503274,-2.1111402359108777,-0.0,-1.6723460026212318,1.0,-1.5102228047182173,0.0
2018-11-27,-0.23580843011875244,-2.1235808430118754,-0.0,-1.6644917134281612,1.0,-1.5009787289573273,0.0
2018-11-28,-0.2508577461071523,-2.106426497756664,-0.0,-1.7073106360517287,1.0,-1.53351807864872,0.0
2018-11-29,-0.18672468662726507,-2.0743001883483796,-0.0,-1.6948756251217771,1.0,-1.538871208677015,0.0
2018-11-30,-0.18809756097560976,-2.0789593495934957,-0.0,-1.7018536585365853,1.0,-1.5351544715447154,0.0
2018-12-03,-0.18300006599353263,-2.115356695043886,-0.0,-1.7365538177258628,1.0,-1.5644426846169075,0.0
2018-12-04,-0.16972205795387346,-2.115644917537289,-0.0,-1.7278401997503123,1.0,-1.5575267757408504,0.0
2018-12-06,-0.1386031746031746,-1.9821587301587302,-0.0,-1.7324444444444445,1.0,-1.496,0.0
2018-12-07,-0.12298644847864997,-1.998401943237024,-0.0,-1.7498082331884428,1.0,-1.520966504730248,0.0
2018-12-10,-0.048411787217757365,-2.0410128842964665,-0.0,-1.785304247990815,1.0,-1.5036356678147722,0.0
2018-12-11,-0.03941232832960716,-2.047077610986905,-0.0,-1.7846694346854042,1.0,-1.5165122963909294,0.0
2018-12-12,-0.03922570753210247,-2.0472752826934135,-0.0,-1.7843224940905895,1.0,-1.51772823101003,0.0
2018-12-13,-0.03884671812208969,-2.038208840977228,-0.0,-1.7888626650507116,1.0,-1.5128532244689672,0.0
2018-12-14,-0.044608717817996434,-2.023961254142238,-0.0,-1.7926969156257966,1.0,-1.5113433596737191,0.0
2018-12-17,-0.010958383480078545,-2.0213466776461644,-0.0,-1.7684803952619241,1.0,-1.5335402546398935,0.0
2018-12-18,-0.0,-1.9926069795125618,-0.0,-1.7481360816991416,1.0,-1.5245285383121359,0.0
2018-12-19,-0.0,-1.9946064597052366,-0.0,-1.7507682659140797,1.0,-1.5261837566635308,0.0
2018-12-20,-0.0,-1.9627851888791918,-0.0,-1.7583219049993766,1.0,-1.5125296097743421,0.0
2018-12-21,-0.0,-1.9625201338124147,-0.0,-1.7595093544789988,1.0,-1.4729897162681205,0.0
2018-12-24,-0.0,-1.9088098918083463,-0.0,-1.7471406491499228,1.0,-1.5264296754250386,0.0
2018-12-26,-0.0,-1.9108971233544612,-0.0,-1.6941735738664065,1.0,-1.489456362749878,0.0
2018-12-27,-0.0,-1.8040771413679275,-0.0,-1.5152024092198992,1.0,-1.4721144379452136,0.0
2018-12-28,-0.0,-1.818334783870032,-0.0,-1.515230635335074,1.0,-1.4685813751087902,0.0
2018-12-31,-0.0,-1.820508356545961,-0.0,-1.5146819870009287,1.0,-1.467966573816156,0.0
2019-01-02,-0.0,-1.8205827722312515,-0.0,-1.5105641978175066,1.0,-1.4733573252844208,0.0
2019-01-03,-0.0,-1.823912537799488,-0.0,-1.5070946731798092,1.0,-1.484356827169109,0.0
2019-01-04,-0.0,-1.8476971388695045,-0.0,-1.4621423586880669,1.0,-1.5054663875319843,0.0
2019-01-07,-0.0,-1.7788390889052168,-0.0,-1.4232747414231617,1.0,-1.4497823998191375,0.0
2019-01-08,-0.0,-1.751860202931229,-0.0,-1.4401916572717024,1.0,-1.4448703494926718,0.0
2019-01-09,-0.0,-1.7311694886651292,-0.0,-1.4387691961523315,1.0,-1.4553074196996116,0.0
2019-01-10,-0.0,-1.7263530601922104,-0.0,-1.4412409374473107,1.0,-1.4525937166301355,0.0
2019-01-11,-0.0,-1.7108474576271187,-0.0,-1.458135593220339,1.0,-1.4807344632768362,0.0
2019-01-14,-0.0,-1.7141888072357265,-0.0,-1.4681741096664782,1.0,-1.4705483323911814,0.0
2019-01-15,-0.0,-1.7047964210883968,-0.0,-1.4676935273798064,1.0,-1.4902882382920892,0.0
2019-01-16,-0.0,-1.6994000452796016,-0.0,-1.4507018338238622,1.0,-1.5098483133348426,0.0
2019-01-17,-0.0,-1.7048697621744056,-0.0,-1.4494337485843714,1.0,-1.5082106455266135,0.0
2019-01-18,-0.0,-1.69975384967657,-0.0,-1.4710057816703872,1.0,-1.5536664949338828,0.0
2019-01-22,-0.0,-1.8097048167725844,-0.0,-1.5518797885609077,1.0,-1.5776563520817246,0.0
2019-01-23,-0.0,-1.7364009274121635,-0.0,-1.5676238035788597,1.0,-1.6409250341834611,0.0
2019-01-24,-0.0,-1.7382127355966466,-0.0,-1.565372495392116,1.0,-1.6420120102265297,0.0
2019-01-25,-0.0,-1.654186230867736,-0.0,-1.708091956826636,1.0,-1.7357155924141716,0.0
2019-01-28,-0.0,-1.608817269686835,-0.0,-1.7518394648829432,1.0,-1.7201581027667985,0.0
2019-01-29,-0.0,-1.5993874425727412,-0.0,-1.7848085758039816,1.0,-1.741378254211332,0.0
2019-01-30,-0.0,-1.5954932337272671,-0.0,-1.7799277447798663,1.0,-1.7479027616190066,0.0
2019-01-31,-0.0,-1.611407543698252,-0.0,-1.7256669733210672,1.0,-1.7960134927936215,0.0
2019-02-01,-0.0,-1.6098897715376561,-0.0,-1.7461050557300326,1.0,-1.8020198288071925,0.0
2019-02-04,-0.0,-1.619211188124885,-0.0,-1.722627737226277,1.0,-1.7920014721216955,0.0
2019-02-05,-0.0,-1.5777709736680954,-0.0,-1.7148805878750766,1.0,-1.831047152480098,0.0
2019-02-06,-0.0,-1.557248638394223,-0.0,-1.7117067498929075,1.0,-1.8506211370173185,0.0
2019-02-07,-0.0,-1.5492891552109036,-0.0,-1.6020444131124427,1.0,-1.7234167547879216,0.0
2019-02-08,-0.0,-1.5427829576301193,-0.0,-1.6210905228372479,1.0,-1.7371651127109642,0.0
2019-02-11,-0.0,-1.5097819020036645,-0.0,-1.627519356935989,1.0,-1.7732135468999348,0.0
2019-02-12,-0.0,-1.5465856998273502,-0.0,-1.6354110853128534,1.0,-1.771506816693457,0.0
2019-02-13,-0.0,-1.5482795570901298,-0.0,-1.6350160733420647,1.0,-1.769794023097988,0.0
2019-02-14,-0.0,-1.4947751836149756,-0.0,-1.6795844031766882,1.0,-1.796918851137517,0.0
2019-02-15,-0.0,-1.4582715463550628,-0.0,-1.6776795776736462,1.0,-1.7955394744646775,0.0
2019-02-19,-0.0,-1.4141366503566586,-0.0,-1.6999351529800153,1.0,-1.7811118316335555,0.0
2019-02-20,-0.0,-1.4210060741876511,-0.0,-1.7000058972695644,1.0,-1.776257592734564,0.0
2019-02-21,-0.0,-1.4154971105083145,-0.0,-1.702736171718363,1.0,-1.7787474938082322,0.0
2019-02-22,-0.0,-1.390236738530224,-0.0,-1.7218469130000587,1.0,-1.7623215649415498,0.0
2019-02-25,-0.0,-1.3870053160070879,-0.0,-1.7454813939751919,1.0,-1.7741878322504432,0.0
2019-02-26,-0.0,-1.392192868143585,-0.0,-1.7650752280535482,1.0,-1.7661414524345456,0.0
2019-02-27,-0.0,-1.3798968766668644,-0.0,-1.7743732590529249,1.0,-1.7723582054169382,0.0
2019-02-28,-0.0,-1.3780545390154646,-0.0,-1.7625427930586708,1.0,-1.761834494156534,0.0
2019-03-01,-0.0,-1.3845382710225262,-0.0,-1.757754452175964,1.0,-1.7546290836183511,0.0
2019-03-04,-0.0,-1.3722984512101761,-0.0,-1.756904775926035,1.0,-1.7597314645780577,0.0
2019-03-05,-0.0,-1.3535389341840955,-0.0,-1.7903816613494032,1.0,-1.7641498286659576,0.0
2019-03-06,-0.0,-1.335489181561618,-0.0,-1.7922154280338662,1.0,-1.7518814675446848,0.0
2019-03-07,-0.0,-1.322203280230439,-0.0,-1.7956028452178001,1.0,-1.7608018341073424,0.0
2019-03-08,-0.0,-1.3041636840849438,-0.0,-1.8746719160104985,1.0,-1.7863278453829634,0.0
2019-03-11,-0.0,-1.292694610778443,-0.0,-1.8411976047904188,1.0,-1.854131736526946,0.0
2019-03-12,-0.0,-1.2054811131995393,-0.0,-1.892075425938277,1.0,-1.9656217789365185,0.0
2019-03-13,-0.0,-1.2304634951693776,-0.0,-1.9159838571603278,1.0,-1.9682646447352332,0.0
2019-03-14,-0.0,-1.2386690317450608,-0.0,-1.9109425652945133,1.0,-1.9669704569086792,0.0
2019-03-15,-0.0,-1.219162117401705,-0.0,-1.917254493038091,1.0,-1.9973624486290864,0.0
2019-03-18,-0.0,-1.2471875194232085,-0.0,-1.9457393250046615,1.0,-2.022499844614333,0.0
2019-03-19,-0.0,-1.2498438475952531,-0.0,-1.9503435352904437,1.0,-2.045908806995628,0.0
2019-03-20,-0.0,-1.2551299589603284,-0.0,-1.9164283049371968,1.0,-2.0466359905484395,0.0
2019-03-21,-0.0,-1.2579823580569014,-0.0,-1.9416697726425642,1.0,-2.012299664554603,0.0
2019-03-22,-0.0,-1.2492332728296927,-0.0,-2.0083244664204796,1.0,-2.0015021593540716,0.0
2019-03-25,-0.0,-1.1068344436220083,-0.0,-2.0581051073279055,1.0,-2.0033308660251667,0.0
2019-03-26,-0.0,-1.1118286246507296,-0.0,-2.069481527475939,1.0,-2.0280037255510712,0.0
2019-03-27,-0.0,-1.1037882075764152,-0.0,-2.076694153388307,1.0,-2.0195920391840785,0.0
2019-03-28,-0.0,-1.106123717749456,-0.0,-2.076095741373951,1.0,-2.0348150450730493,0.0
2019-03-29,-0.0,-1.088464172321484,-0.0,-2.0847911349063066,1.0,-2.0522318371412562,0.0
2019-04-01,-0.0,-1.0943958294544778,-0.0,-2.0630546763482904,1.0,-2.048780487804878,0.0
2019-04-02,-0.0,-1.1219950433705081,-0.0,-2.093742255266419,1.0,-1.9799876084262704,0.0
2019-04-03,-0.0,-1.1229787497676724,-0.0,-2.0921256427730626,1.0,-1.9802986184251286,0.0
2019-04-04,-0.0,-1.1161753777557593,-0.0,-2.0841590289819174,1.0,-1.9923829576418133,0.0
2019-04-05,-0.0,-1.095323852698255,-0.0,-2.113146618642489,1.0,-2.001552505744271,0.0
2019-04-08,-0.0,-1.1036111629063334,-0.0,-2.1139287712101438,1.0,-1.9978246006588352,0.0
2019-04-09,-0.0,-1.10611410518491,-0.0,-2.0909372483429354,1.0,-1.9975840921761754,0.0
2019-04-10,-0.0,-1.0982979773063641,-0.0,-2.1076097681302417,1.0,-1.9607794770596942,0.0
2019-04-11,-0.0,-1.0919476349265158,-0.0,-2.132085957762134,1.0,-1.951092997406447,0.0
2019-04-12,-0.0,-1.0873628096582,-0.0,-2.1814989024772653,1.0,-2.0026967701473817,0.0
2019-04-15,-0.0,-1.0965000629485082,-0.0,-2.1729825003147427,1.0,-2.025305300264384,0.0
2019-04-16,-0.0,-1.1009001070057278,-0.0,-2.1760558947567192,1.0,-2.017561528293573,0.0
2019-04-17,-0.0,-1.0803982105727428,-0.0,-2.2065402306092876,1.0,-2.0138617604435765,0.0
2019-04-18,-0.0,-1.0879127804386188,-0.0,-2.194731535165112,1.0,-2.0193471136879255,0.0
2019-04-22,-0.0,-1.0976753024640526,-0.0,-2.207005764236397,1.0,-2.029644644327611,0.0
2019-04-23,-0.0,-1.1050791430932554,-0.0,-2.236984298518848,1.0,-2.014811518657428,0.0
2019-04-24,-0.0,-1.0735705209656923,-0.0,-2.239707750952986,1.0,-2.0399618805590847,0.0
2019-04-25,-0.0,-1.0690159659054768,-0.0,-2.2565358437758416,1.0,-2.035366706952484,0.0
2019-04-26,-0.0,-1.049834310476676,-0.0,-2.2874075962273768,1.0,-2.0354320672954374,0.0
2019-04-29,-0.0,-1.0400152924684594,-0.0,-2.2868612208487322,1.0,-2.0449853447177264,0.0
2019-04-30,-0.0,-1.0237822713976854,-0.0,-2.280681673661452,1.0,-2.054432150578659,0.0
2019-05-01,-0.0,-1.021505376344086,-0.0,-2.283005662658268,1.0,-2.058026340904753,0.0
2019-05-02,-0.0,-1.0124555160142348,-0.0,-2.2744026436197253,1.0,-2.0679334011184545,0.0
2019-05-03,-0.0,-1.113570741097209,-0.0,-2.2406159769008664,1.0,-2.062175168431184,0.0
2019-05-06,-0.0,-1.0947005930744214,-0.0,-2.2385051973726164,1.0,-2.0439385243288055,0.0
2019-05-07,-0.0,-1.0730259870064969,-0.0,-2.1642928535732135,1.0,-2.009495252373813,0.0
2019-05-08,-0.0,-1.0820310087096177,-0.0,-2.1145222064364693,1.0,-1.9804805732287356,0.0
2019-05-09,-0.0,-1.0800074023810993,-0.0,-2.1091234347048298,1.0,-1.9795200789587317,0.0
2019-05-10,-0.0,-1.0824907521578297,-0.0,-2.1096177558569664,1.0,-1.9731196054254005,0.0
2019-05-13,-0.0,-1.0806582310041764,-0.0,-2.1597581499719505,1.0,-1.9928940971140063,0.0
2019-05-14,-0.0,-0.9647001343593501,-0.0,-2.169292781238549,1.0,-1.9733113472578478,0.0
2019-05-15,-0.0,-0.9438418896119547,-0.0,-2.131417208966016,1.0,-1.9502892263195952,0.0
2019-05-16,-0.0,-0.952142320220496,-0.0,-2.2848910047607114,1.0,-2.0270608869957405,0.0
2019-05-17,-0.0,-0.925375,-0.0,-2.2533125000000003,1.0,-2.0713125,0.0
2019-05-20,-0.0,-0.9160577103241521,-0.0,-2.256386234463806,1.0,-2.0733245893448253,0.0
2019-05-21,-0.0,-0.9365355898456943,-0.0,-2.2206943753111,1.0,-2.0647710303633646,0.0
2019-05-22,-0.0,-0.9196899224806201,-0.0,-2.233674418604651,1.0,-2.0481860465116277,0.0
2019-05-23,-0.0,-0.9292610471593019,-0.0,-2.232702067087511,1.0,-2.026921648718901,0.0
2019-05-24,-0.0,-0.946750733503964,-0.0,-2.2576315625195083,1.0,-2.0382046319995006,0.0
2019-05-28,-0.0,-0.954318522216675,-0.0,-2.247815776335497,1.0,-2.0384423364952573,0.0
2019-05-29,-0.0,-0.9889597644749755,-0.0,-2.1913640824337586,1.0,-1.9532016683022573,0.0
2019-05-30,-0.0,-0.9891264283081458,-0.0,-2.1984887578326577,1.0,-1.9556456567145841,0.0
2019-05-31,-0.0,-0.9944103194103194,-0.0,-2.198095823095823,1.0,-1.9500000000000002,0.0
2019-06-03,-0.0,-1.0086462301227401,-0.0,-2.152790374266884,1.0,-1.8848781667573613,0.0
2019-06-04,-0.0,-0.9312999529854254,-0.0,-2.093441466854725,1.0,-1.8520803949224258,0.0
2019-06-05,-0.0,-0.8872033557432628,-0.0,-2.1156122507613633,1.0,-1.7432626558639315,0.0
2019-06-06,-0.0,-0.8852306978900997,-0.0,-2.055124043589149,1.0,-1.8561326223046604,0.0
2019-06-07,-0.0,-0.895707656612529,-0.0,-2.0503480278422277,1.0,-1.8544083526682134,0.0
2019-06-10,-0.0,-0.9159890046959112,-0.0,-1.9753751002176156,1.0,-1.8353567747108006,0.0
2019-06-11,-0.0,-0.9247886838019664,-0.0,-1.982002185038238,1.0,-1.8433097579207636,0.0
2019-06-12,-0.0,-0.9513920584208124,-0.0,-1.9476837060702878,1.0,-1.8061387494294843,0.0
2019-06-13,-0.0,-0.9376534399086497,-0.0,-1.945760776477305,1.0,-1.825977733371396,0.0
2019-06-14,-0.0,-0.9436659994280813,-0.0,-1.9528167000285956,1.0,-1.822705175865027,0.0
2019-06-17,-0.0,-0.9467872060422269,-0.0,-1.9493620186530867,1.0,-1.8256565772157693,0.0
2019-06-18,-0.0,-0.9748067563698827,-0.0,-1.940395075866018,1.0,-1.81053535642714,0.0
2019-06-19,-0.0,-0.9576387303037223,-0.0,-1.945192966430692,1.0,-1.8062343000685086,0.0
2019-06-20,-0.0,-0.968851989693673,-0.0,-1.9472087031205267,1.0,-1.8096192384769538,0.0
2019-06-21,-0.0,-0.9787051348102352,-0.0,-1.935142251989238,1.0,-1.810578739481367,0.0
2019-06-24,-0.0,-0.9574638385455377,-0.0,-1.904979703847693,1.0,-1.854782459550626,0.0
2019-06-25,-0.0,-0.9808087731322824,-0.0,-1.8853666895133652,1.0,-1.845499200365547,0.0
2019-06-26,-0.0,-0.9744690594767873,-0.0,-1.8766386169786478,1.0,-1.873261205564142,0.0
2019-06-27,-0.0,-0.9256578191428244,-0.0,-1.8732046420774446,1.0,-1.9462828909571415,0.0
2019-06-28,-0.0,-0.9370613278103785,-0.0,-1.8672764929237142,1.0,-1.9486825451616616,0.0
2019-07-01,-0.0,-0.9312937665021237,-0.0,-1.8566180691080243,1.0,-1.9518998966823553,0.0
2019-07-02,-0.0,-0.9540974212034384,-0.0,-1.8288252148997137,1.0,-1.9477363896848139,0.0
2019-07-03,-0.0,-0.9559463794683776,-0.0,-1.8259624197983504,1.0,-1.946723189734189,0.0
2019-07-05,-0.0,-0.9684403459533766,-0.0,-1.807835500315024,1.0,-1.95137178532562,0.0
2019-07-08,-0.0,-0.9837463976945245,-0.0,-1.8125648414985591,1.0,-1.967377521613833,0.0
2019-07-09,-0.0,-0.9665168280313507,-0.0,-1.8140272014753342,1.0,-1.98248040571692,0.0
2019-07-10,-0.0,-0.9507090971982013,-0.0,-1.8265306122448979,1.0,-1.9877205119335868,0.0
2019-07-11,-0.0,-0.9471223229232811,-0.0,-1.8372683715291809,1.0,-1.9882814754950067,0.0
2019-07-12,-0.0,-0.9409385113268608,-0.0,-1.8364539990753583,1.0,-2.001618122977346,0.0
2019-07-15,-0.0,-0.9441237589471254,-0.0,-1.847321634726391,1.0,-1.9808935580697296,0.0
2019-07-16,-0.0,-0.9603289511785487,-0.0,-1.8512190884345863,1.0,-1.9798459489199052,0.0
2019-07-17,-0.0,-0.993322972428481,-0.0,-1.8162090600356875,1.0,-1.946526218845335,0.0
2019-07-18,-0.0,-0.9879608728367193,-0.0,-1.834462001504891,1.0,-1.965619031081785,0.0
2019-07-19,-0.0,-0.9744973304555266,-0.0,-1.7801885720777006,1.0,-1.9251959559241167,0.0
2019-07-22,-0.0,-0.929230595029157,-0.0,-1.7671969654079147,1.0,-1.9651248372303687,0.0
2019-07-23,-0.0,-0.93918307309346,-0.0,-1.7598438560760354,1.0,-1.9583616202760807,0.0
2019-07-24,-0.0,-0.942345699926591,-0.0,-1.7612513411259811,1.0,-1.9432491953244113,0.0
2019-07-25,-0.0,-0.9404889616622438,-0.0,-1.7623510812489416,1.0,-1.9434249901191352,0.0
2019-07-26,-0.0,-0.9303204694199955,-0.0,-1.758914466260438,1.0,-1.9528323177612275,0.0
2019-07-29,-0.0,-0.902542372881356,-0.0,-1.7645197740112994,1.0,-1.9826553672316387,0.0
2019-07-30,-0.0,-0.9295581687407238,-0.0,-1.796209612969517,1.0,-1.9827035049663204,0.0
2019-07-31,-0.0,-1.0018834541407453,-0.0,-1.755436333542606,1.0,-1.9501740768220992,0.0
2019-08-01,-0.0,-1.0331602077506992,-0.0,-1.7469893270932022,1.0,-1.9272872552936475,0.0
2019-08-02,-0.0,-1.033829188444087,-0.0,-1.7521681695479872,1.0,-1.9575555683188792,0.0
2019-08-05,-0.0,-1.0271136025626357,-0.0,-1.7264615032604964,1.0,-1.9665942111886512,0.0
2019-08-06,-0.0,-1.0311735941320295,-0.0,-1.6200266725939099,1.0,-1.9055901311402534,0.0
2019-08-07,-0.0,-1.0328313586535267,-0.0,-1.593455874211051,1.0,-1.910253571033108,0.0
2019-08-08,-0.0,-1.0180702917771882,-0.0,-1.585156940760389,1.0,-1.9228558797524313,0.0
2019-08-09,-0.0,-0.9812578547620348,-0.0,-1.5378394623244631,1.0,-1.9450849680345337,0.0
2019-08-12,-0.0,-0.974689745264533,-0.0,-1.5371217069453516,1.0,-1.931254082299151,0.0
2019-08-13,-0.0,-0.9271676924738149,-0.0,-1.518842457617968,1.0,-1.9529748407299428,0.0
2019-08-14,-0.0,-0.9440503063527894,-0.0,-1.4876921423196818,1.0,-1.9428678920778242,0.0
2019-08-15,-0.0,-0.9916218779639582,-0.0,-1.4479397196754136,1.0,-1.8296975445252397,0.0
2019-08-16,-0.0,-0.9632464740732972,-0.0,-1.4596025795627328,1.0,-1.820164630629686,0.0
2019-08-19,-0.0,-0.9528572172735323,-0.0,-1.4562692087305307,1.0,-1.8000208365890504,0.0
2019-08-20,-0.0,-0.9477838176876437,-0.0,-1.466286849257788,1.0,-1.8127744093665066,0.0
2019-08-21,-0.0,-0.9468290897683903,-0.0,-1.468343179798191,1.0,-1.8129868771893136,0.0
2019-08-22,-0.0,-0.9451690317195326,-0.0,-1.4709933222036728,1.0,-1.8008660267111853,0.0
2019-08-23,-0.0,-0.9585414065751144,-0.0,-1.46431543903454,1.0,-1.7789741989180192,0.0
2019-08-26,-0.0,-0.9284398976982097,-0.0,-1.4355498721227622,1.0,-1.751150895140665,0.0
2019-08-27,-0.0,-0.9228651542187102,-0.0,-1.42477695641091,1.0,-1.7504970685699721,0.0
2019-08-28,-0.0,-0.9102257094818362,-0.0,-1.4393437611453608,1.0,-1.7454526927192133,0.0
2019-08-29,-0.0,-0.8967133757961783,-0.0,-1.4458598726114649,1.0,-1.752968152866242,0.0
2019-08-30,-0.0,-0.8752233624342677,-0.0,-1.4873640680042886,1.0,-1.7428906928064534,0.0
2019-09-03,-0.0,-0.8743805874840358,-0.0,-1.4844955300127713,1.0,-1.7496807151979565,0.0
2019-09-04,-0.0,-0.9107724102299147,-0.0,-1.510255747868768,1.0,-1.7455437871351072,0.0
2019-09-05,-0.0,-0.9096089096089096,-0.0,-1.515876715876716,1.0,-1.7545195545195547,0.0
2019-09-06,-0.0,-0.8980371900826446,-0.0,-1.5521177685950414,1.0,-1.7151342975206614,0.0
2019-09-09,-0.0,-0.903899721448468,-0.0,-1.544310327040132,1.0,-1.710151655834107,0.0
2019-09-10,-0.0,-0.9082275214204605,-0.0,-1.5293176422008878,1.0,-1.7240631774543203,0.0
2019-09-11,-0.0,-0.8814895492972356,-0.0,-1.6381411752502464,1.0,-1.6668222602562106,0.0
2019-09-12,-0.0,-0.8471439648487981,-0.0,-1.648436288446627,1.0,-1.6737141380201601,0.0
2019-09-13,-0.0,-0.8453901442680594,-0.0,-1.6540152024406638,1.0,-1.6714928383060137,0.0
2019-09-16,-0.0,-0.8440167623777745,-0.0,-1.6542500905375344,1.0,-1.6752547984893167,0.0
2019-09-17,-0.0,-0.8839511264628551,-0.0,-1.6228798267773368,1.0,-1.6486054544517192,0.0
2019-09-18,-0.0,-0.888332731307085,-0.0,-1.634656071004696,1.0,-1.6371845812477426,0.0
2019-09-19,-0.0,-0.8847027250206441,-0.0,-1.6420829892650703,1.0,-1.6342382328654006,0.0
2019-09-20,-0.0,-0.9236856981345393,-0.0,-1.6218716275245386,1.0,-1.5934529009712728,0.0
